Date,IRELAND Standard (Large+Mid Cap)
2010-09-17,167.808
2010-09-20,169.679
2010-09-21,173.079
2010-09-22,173.736
2010-09-23,170.67
2010-09-24,172.164
2010-09-27,170.835
2010-09-28,169.681
2010-09-29,170.177
2010-09-30,173.121
2010-10-01,173.134
2010-10-04,173.932
2010-10-05,178.028
2010-10-06,182.683
2010-10-07,181.281
2010-10-08,181.421
2010-10-11,180.832
2010-10-12,178.318
2010-10-13,181.067
2010-10-14,180.049
2010-10-15,178.107
2010-10-18,176.758
2010-10-19,173.573
2010-10-20,176.046
2010-10-21,185.241
2010-10-22,181.389
2010-10-25,181.603
2010-10-26,178.699
2010-10-27,175.606
2010-10-28,176.761
2010-10-29,176.689
2010-11-01,175.802
2010-11-02,178.65
2010-11-03,180.793
2010-11-04,188.483
2010-11-05,182.847
2010-11-08,183.091
2010-11-09,187.585
2010-11-10,179.145
2010-11-11,174.851
2010-11-12,174.871
2010-11-15,176.291
2010-11-16,172.914
2010-11-17,175.845
2010-11-18,184.721
2010-11-19,187.455
2010-11-22,183.24
2010-11-23,172.848
2010-11-24,172.53
2010-11-25,170.146
2010-11-26,169.398
2010-11-29,165.093
2010-11-30,162.242
2010-12-01,165.986
2010-12-02,173.93
2010-12-03,176.25
2010-12-06,175.377
2010-12-07,181.433
2010-12-08,180.199
2010-12-09,182.677
2010-12-10,181.036
2010-12-13,186.059
2010-12-14,187.09
2010-12-15,183.625
2010-12-16,182.28
2010-12-17,178.697
2010-12-20,179.119
2010-12-21,184.152
2010-12-22,183.521
2010-12-23,182.809
2010-12-24,182.53
2010-12-27,182.961
2010-12-28,182.703
2010-12-29,182.549
2010-12-30,183.525
2010-12-31,184.294
2011-01-03,183.559
2011-01-04,181.645
2011-01-05,177.494
2011-01-06,175.758
2011-01-07,176.199
2011-01-10,176.278
2011-01-11,177.652
2011-01-12,181.345
2011-01-13,183.725
2011-01-14,186.383
2011-01-17,185.178
2011-01-18,186.217
2011-01-19,183.988
2011-01-20,180.863
2011-01-21,184.202
2011-01-24,189.765
2011-01-25,194.109
2011-01-26,194.973
2011-01-27,194.18
2011-01-28,190.048
2011-01-31,188.681
2011-02-01,194.425
2011-02-02,193.083
2011-02-03,194.175
2011-02-04,196.946
2011-02-07,199.293
2011-02-08,200.686
2011-02-09,197.023
2011-02-10,196.613
2011-02-11,198.497
2011-02-14,197.391
2011-02-15,197.128
2011-02-16,198.384
2011-02-17,196.757
2011-02-18,201.441
2011-02-21,198.708
2011-02-22,196.617
2011-02-23,194.758
2011-02-24,194.271
2011-02-25,198.215
2011-02-28,201.243
2011-03-01,198.008
2011-03-02,195.539
2011-03-03,197.88
2011-03-04,196.997
2011-03-07,197.752
2011-03-08,196.29
2011-03-09,196.22
2011-03-10,193.525
2011-03-11,192.731
2011-03-14,193.553
2011-03-15,188.47
2011-03-16,184.796
2011-03-17,193.317
2011-03-18,196.019
2011-03-21,198.033
2011-03-22,196.561
2011-03-23,196.88
2011-03-24,201.401
2011-03-25,203.348
2011-03-28,206.601
2011-03-29,203.745
2011-03-30,203.169
2011-03-31,201.475
2011-04-01,207.247
2011-04-04,209.206
2011-04-05,207.832
2011-04-06,213.143
2011-04-07,211.736
2011-04-08,213.629
2011-04-11,209.712
2011-04-12,208.304
2011-04-13,212.235
2011-04-14,211.394
2011-04-15,210.866
2011-04-18,203.429
2011-04-19,206.762
2011-04-20,210.699
2011-04-21,214.071
2011-04-22,214.071
2011-04-25,213.917
2011-04-26,218.305
2011-04-27,218.003
2011-04-28,220.886
2011-04-29,223.425
2011-05-02,224.26
2011-05-03,221.156
2011-05-04,218.642
2011-05-05,212.541
2011-05-06,217.737
2011-05-09,212.843
2011-05-10,216.92
2011-05-11,216.804
2011-05-12,213.447
2011-05-13,213.075
2011-05-16,211.736
2011-05-17,209.313
2011-05-18,208.706
2011-05-19,211.592
2011-05-20,207.435
2011-05-23,201.318
2011-05-24,202.918
2011-05-25,201.931
2011-05-26,201.614
2011-05-27,207.628
2011-05-30,206.046
2011-05-31,209.371
2011-06-01,208.257
2011-06-02,206.715
2011-06-03,207.042
2011-06-06,207.561
2011-06-07,208.783
2011-06-08,205.157
2011-06-09,208.241
2011-06-10,202.366
2011-06-13,205.098
2011-06-14,208.477
2011-06-15,202.696
2011-06-16,200.36
2011-06-17,203.348
2011-06-20,202.357
2011-06-21,207.991
2011-06-22,206.502
2011-06-23,199.069
2011-06-24,200.319
2011-06-27,203.18
2011-06-28,205.993
2011-06-29,211.149
2011-06-30,216.746
2011-07-01,220.221
2011-07-04,220.011
2011-07-05,217.493
2011-07-06,212.692
2011-07-07,213.952
2011-07-08,207.399
2011-07-11,201.441
2011-07-12,200.537
2011-07-13,204.583
2011-07-14,203.693
2011-07-15,201.866
2011-07-18,200.708
2011-07-19,205.423
2011-07-20,207.436
2011-07-21,211.009
2011-07-22,212.419
2011-07-25,211.893
2011-07-26,209.036
2011-07-27,206.36
2011-07-28,202.063
2011-07-29,200.97
2011-08-01,192.374
2011-08-02,189.881
2011-08-03,185.39
2011-08-04,178.418
2011-08-05,177.292
2011-08-08,169.659
2011-08-09,177.192
2011-08-10,170.108
2011-08-11,174.335
2011-08-12,179.572
2011-08-15,184.753
2011-08-16,184.269
2011-08-17,186.506
2011-08-18,175.992
2011-08-19,173.959
2011-08-22,174.199
2011-08-23,173.045
2011-08-24,178.925
2011-08-25,175.478
2011-08-26,174.94
2011-08-29,180.489
2011-08-30,180.045
2011-08-31,188.065
2011-09-01,189.378
2011-09-02,180.07
2011-09-05,171.438
2011-09-06,171.949
2011-09-07,178.596
2011-09-08,178.349
2011-09-09,166.088
2011-09-12,158.404
2011-09-13,160.279
2011-09-14,165.984
2011-09-15,170.106
2011-09-16,169.974
2011-09-19,166.168
2011-09-20,171.945
2011-09-21,167.414
2011-09-22,158.072
2011-09-23,160.311
2011-09-26,164.498
2011-09-27,173.929
2011-09-28,173.337
2011-09-29,174.954
2011-09-30,172.108
2011-10-03,171.436
2011-10-04,164.511
2011-10-05,169.514
2011-10-06,178.12
2011-10-07,180.484
2011-10-10,185.187
2011-10-11,181.796
2011-10-12,186.638
2011-10-13,182.282
2011-10-14,186.404
2011-10-17,183.584
2011-10-18,185.734
2011-10-19,189.462
2011-10-20,186.828
2011-10-21,191.655
2011-10-24,197.505
2011-10-25,193.732
2011-10-26,192.495
2011-10-27,201.753
2011-10-28,202.999
2011-10-31,194.153
2011-11-01,181.454
2011-11-02,183.911
2011-11-03,189.27
2011-11-04,188.613
2011-11-07,186.678
2011-11-08,190.337
2011-11-09,185.308
2011-11-10,186.329
2011-11-11,192.227
2011-11-14,191.077
2011-11-15,185.434
2011-11-16,187.152
2011-11-17,184.096
2011-11-18,182.598
2011-11-21,177.602
2011-11-22,177.944
2011-11-23,172.862
2011-11-24,172.718
2011-11-25,172.721
2011-11-28,181.814
2011-11-29,184.083
2011-11-30,196.92
2011-12-01,193.903
2011-12-02,194.752
2011-12-05,198.008
2011-12-06,194.866
2011-12-07,196.736
2011-12-08,190.971
2011-12-09,192.185
2011-12-12,189.407
2011-12-13,189.877
2011-12-14,183.675
2011-12-15,187.025
2011-12-16,189.832
2011-12-19,192.961
2011-12-20,197.854
2011-12-21,201.914
2011-12-22,203.177
2011-12-23,203.881
2011-12-26,203.881
2011-12-27,204.303
2011-12-28,202.354
2011-12-29,203.813
2011-12-30,210.643
2012-01-02,210.643
2012-01-03,215.173
2012-01-04,208.257
2012-01-05,204.852
2012-01-06,200.01
2012-01-09,202.953
2012-01-10,208.925
2012-01-11,205.509
2012-01-12,204.856
2012-01-13,204.467
2012-01-16,204.35
2012-01-17,206.137
2012-01-18,207.687
2012-01-19,215.075
2012-01-20,213.143
2012-01-23,214.634
2012-01-24,210.77
2012-01-25,210.052
2012-01-26,214.458
2012-01-27,210.921
2012-01-30,208.485
2012-01-31,208.921
2012-02-01,216.083
2012-02-02,213.053
2012-02-03,216.843
2012-02-06,216.741
2012-02-07,218.555
2012-02-08,215.565
2012-02-09,215.659
2012-02-10,210.784
2012-02-13,211.351
2012-02-14,210.288
2012-02-15,212.869
2012-02-16,212.601
2012-02-17,218.05
2012-02-20,222.57
2012-02-21,217.499
2012-02-22,217.204
2012-02-23,219.251
2012-02-24,223.434
2012-02-27,222.466
2012-02-28,219.948
2012-02-29,221.453
2012-03-01,223.306
2012-03-02,223.688
2012-03-05,220.538
2012-03-06,211.655
2012-03-07,214.729
2012-03-08,224.695
2012-03-09,225.628
2012-03-12,223.681
2012-03-13,226.045
2012-03-14,225.562
2012-03-15,232.764
2012-03-16,239.036
2012-03-19,237.611
2012-03-20,234.575
2012-03-21,235.89
2012-03-22,232.958
2012-03-23,232.463
2012-03-26,233.617
2012-03-27,233.692
2012-03-28,232.276
2012-03-29,227.498
2012-03-30,231.289
2012-04-02,234.549
2012-04-03,231.26
2012-04-04,222.829
2012-04-05,222.66
2012-04-06,222.66
2012-04-09,222.788
2012-04-10,218.15
2012-04-11,220.385
2012-04-12,224.474
2012-04-13,220.862
2012-04-16,219.765
2012-04-17,225.764
2012-04-18,223.3
2012-04-19,221.359
2012-04-20,225.822
2012-04-23,218.006
2012-04-24,221.6
2012-04-25,223.655
2012-04-26,224.232
2012-04-27,229.034
2012-04-30,226.927
2012-05-01,229.398
2012-05-02,227.829
2012-05-03,225.722
2012-05-04,216.553
2012-05-07,215.48
2012-05-08,211.001
2012-05-09,210.788
2012-05-10,211.574
2012-05-11,215.464
2012-05-14,207.489
2012-05-15,206.629
2012-05-16,206.182
2012-05-17,202.014
2012-05-18,203.726
2012-05-21,204.797
2012-05-22,209.766
2012-05-23,204.849
2012-05-24,204.522
2012-05-25,210.234
2012-05-28,210.543
2012-05-29,215.092
2012-05-30,209.755
2012-05-31,205.657
2012-06-01,199.476
2012-06-04,201.622
2012-06-05,196.876
2012-06-06,203.304
2012-06-07,202.393
2012-06-08,203.448
2012-06-11,204.572
2012-06-12,204.569
2012-06-13,206.971
2012-06-14,204.727
2012-06-15,211.114
2012-06-18,209.876
2012-06-19,212.406
2012-06-20,212.877
2012-06-21,209.554
2012-06-22,205.951
2012-06-25,203.592
2012-06-26,205.927
2012-06-27,209.915
2012-06-28,210.892
2012-06-29,220.769
2012-07-02,218.431
2012-07-03,219.391
2012-07-04,221.275
2012-07-05,217.243
2012-07-06,213.053
2012-07-09,214.321
2012-07-10,214.218
2012-07-11,215.246
2012-07-12,212.806
2012-07-13,215.121
2012-07-16,218.727
2012-07-17,217.733
2012-07-18,218.91
2012-07-19,217.805
2012-07-20,212.247
2012-07-23,207.496
2012-07-24,200.149
2012-07-25,198.881
2012-07-26,204.813
2012-07-27,209.337
2012-07-30,209.963
2012-07-31,207.186
2012-08-01,203.815
2012-08-02,202.06
2012-08-03,205.905
2012-08-06,210.937
2012-08-07,207.823
2012-08-08,209.078
2012-08-09,213.804
2012-08-10,214.179
2012-08-13,213.574
2012-08-14,207.129
2012-08-15,204.689
2012-08-16,205.532
2012-08-17,206.751
2012-08-20,205.464
2012-08-21,209.899
2012-08-22,206.635
2012-08-23,208.579
2012-08-24,207.582
2012-08-27,209.604
2012-08-28,208.959
2012-08-29,207.225
2012-08-30,203.823
2012-08-31,206.679
2012-09-03,205.855
2012-09-04,204.129
2012-09-05,205.534
2012-09-06,209.887
2012-09-07,214.096
2012-09-10,214.635
2012-09-11,214.681
2012-09-12,215.884
2012-09-13,217.05
2012-09-14,222.791
2012-09-17,221.026
2012-09-18,218.642
2012-09-19,219.865
2012-09-20,222.293
2012-09-21,224.412
2012-09-24,222.222
2012-09-25,221.174
2012-09-26,217.101
2012-09-27,216.887
2012-09-28,217.464
2012-10-01,218.243
2012-10-02,219.305
2012-10-03,219.315
2012-10-04,219.908
2012-10-05,224.348
2012-10-08,218.955
2012-10-09,214.272
2012-10-10,211.799
2012-10-11,212.873
2012-10-12,212.46
2012-10-15,212.636
2012-10-16,214.14
2012-10-17,217.547
2012-10-18,216.659
2012-10-19,213.734
2012-10-22,213.449
2012-10-23,208.697
2012-10-24,210.184
2012-10-25,212.265
2012-10-26,212.801
2012-10-29,211.584
2012-10-30,215.827
2012-10-31,216.064
2012-11-01,217.161
2012-11-02,217.686
2012-11-05,217.915
2012-11-06,217.777
2012-11-07,211.8
2012-11-08,207.112
2012-11-09,209.4
2012-11-12,207.045
2012-11-13,209.418
2012-11-14,206.258
2012-11-15,204.893
2012-11-16,202.665
2012-11-19,207.724
2012-11-20,206.993
2012-11-21,207.715
2012-11-22,209.26
2012-11-23,211.359
2012-11-26,209.79
2012-11-27,208.551
2012-11-28,208.903
2012-11-29,211.687
2012-11-30,211.581
2012-12-03,212.708
2012-12-04,212.884
2012-12-05,212.013
2012-12-06,213.916
2012-12-07,213.609
2012-12-10,214.68
2012-12-11,217.324
2012-12-12,217.054
2012-12-13,217.17
2012-12-14,216.571
2012-12-17,216.484
2012-12-18,218.151
2012-12-19,225.516
2012-12-20,226.434
2012-12-21,224.873
2012-12-24,222.167
2012-12-25,222.167
2012-12-26,222.622
2012-12-27,224.197
2012-12-28,222.983
2012-12-31,223.902
2013-01-01,223.902
2013-01-02,230.252
2013-01-03,227.886
2013-01-04,227.294
2013-01-07,225.447
2013-01-08,222.356
2013-01-09,221.383
2013-01-10,221.949
2013-01-11,222.589
2013-01-14,221.586
2013-01-15,219.537
2013-01-16,218.818
2013-01-17,220.84
2013-01-18,219.617
2013-01-21,220.516
2013-01-22,222.286
2013-01-23,220.868
2013-01-24,227.039
2013-01-25,229.813
2013-01-28,229.846
2013-01-29,229.642
2013-01-30,231.761
2013-01-31,233.933
2013-02-01,236.041
2013-02-04,230.072
2013-02-05,228.408
2013-02-06,224.949
2013-02-07,224.994
2013-02-08,228.372
2013-02-11,227.632
2013-02-12,233.179
2013-02-13,237.822
2013-02-14,236.72
2013-02-15,234.053
2013-02-18,234.197
2013-02-19,235.029
2013-02-20,235.242
2013-02-21,227.716
2013-02-22,234.442
2013-02-25,238.299
2013-02-26,240.634
2013-02-27,240.283
2013-02-28,242.298
2013-03-01,240.454
2013-03-04,244.687
2013-03-05,250.613
2013-03-06,247.024
2013-03-07,249.245
2013-03-08,246.71
2013-03-11,249.648
2013-03-12,250.282
2013-03-13,249.074
2013-03-14,256.046
2013-03-15,253.811
2013-03-18,253.857
2013-03-19,253.041
2013-03-20,257.303
2013-03-21,253.435
2013-03-22,253.401
2013-03-25,251.521
2013-03-26,250.727
2013-03-27,248.313
2013-03-28,252.788
2013-03-29,252.788
2013-04-01,252.906
2013-04-02,254.098
2013-04-03,249.959
2013-04-04,247.625
2013-04-05,243.182
2013-04-08,242.415
2013-04-09,243.406
2013-04-10,250.398
2013-04-11,250.184
2013-04-12,246.932
2013-04-15,245.612
2013-04-16,243.021
2013-04-17,238.023
2013-04-18,239.369
2013-04-19,240.512
2013-04-22,241.83
2013-04-23,251.416
2013-04-24,250.58
2013-04-25,250.441
2013-04-26,248.517
2013-04-29,251.737
2013-04-30,249.685
2013-05-01,249.191
2013-05-02,247.466
2013-05-03,252.317
2013-05-06,251.163
2013-05-07,254.043
2013-05-08,250.845
2013-05-09,248.296
2013-05-10,246.886
2013-05-13,247.64
2013-05-14,248.131
2013-05-15,247.35
2013-05-16,248.165
2013-05-17,248.101
2013-05-20,251.766
2013-05-21,251.864
2013-05-22,249.745
2013-05-23,249.947
2013-05-24,249.972
2013-05-27,252.344
2013-05-28,253.28
2013-05-29,250.01
2013-05-30,253.451
2013-05-31,248.702
2013-06-03,250.035
2013-06-04,251.258
2013-06-05,248.189
2013-06-06,246.894
2013-06-07,251.851
2013-06-10,249.352
2013-06-11,246.19
2013-06-12,243.936
2013-06-13,241.304
2013-06-14,245.904
2013-06-17,246.061
2013-06-18,248.016
2013-06-19,247.462
2013-06-20,240.208
2013-06-21,237.479
2013-06-24,232.62
2013-06-25,237.891
2013-06-26,241.971
2013-06-27,243.721
2013-06-28,243.691
2013-07-01,248.113
2013-07-02,246.603
2013-07-03,241.911
2013-07-04,249.345
2013-07-05,243.784
2013-07-08,247.198
2013-07-09,247.857
2013-07-10,248.863
2013-07-11,250.421
2013-07-12,252.276
2013-07-15,253.326
2013-07-16,250.121
2013-07-17,249.241
2013-07-18,254.348
2013-07-19,253.241
2013-07-22,253.047
2013-07-23,253.145
2013-07-24,258.205
2013-07-25,259.461
2013-07-26,258.947
2013-07-29,259.489
2013-07-30,259.534
2013-07-31,261.55
2013-08-01,265.834
2013-08-02,270.428
2013-08-05,269.689
2013-08-06,271.784
2013-08-07,271.27
2013-08-08,275.994
2013-08-09,280.588
2013-08-12,279.237
2013-08-13,279.67
2013-08-14,280.824
2013-08-15,275.126
2013-08-16,276.62
2013-08-19,276.58
2013-08-20,274.616
2013-08-21,274.729
2013-08-22,277.897
2013-08-23,279.123
2013-08-26,278.47
2013-08-27,272.118
2013-08-28,270.45
2013-08-29,274.065
2013-08-30,272.896
2013-09-02,276.98
2013-09-03,273.937
2013-09-04,274.356
2013-09-05,279.257
2013-09-06,280.152
2013-09-09,282.204
2013-09-10,283.647
2013-09-11,283.237
2013-09-12,281.505
2013-09-13,278.793
2013-09-16,284.227
2013-09-17,281.763
2013-09-18,282.989
2013-09-19,290.24
2013-09-20,289.213
2013-09-23,286.55
2013-09-24,287.261
2013-09-25,287.504
2013-09-26,286.12
2013-09-27,286.184
2013-09-30,284.993
2013-10-01,287.911
2013-10-02,288.276
2013-10-03,286.788
2013-10-04,287.766
2013-10-07,289.204
2013-10-08,285.763
2013-10-09,281.931
2013-10-10,287.923
2013-10-11,288.836
2013-10-14,292.259
2013-10-15,295.286
2013-10-16,299.193
2013-10-17,302.472
2013-10-18,304.385
2013-10-21,304.181
2013-10-22,307.469
2013-10-23,304.1
2013-10-24,303.645
2013-10-25,302.839
2013-10-28,302.875
2013-10-29,302.467
2013-10-30,304.373
2013-10-31,305.69
2013-11-01,300.346
2013-11-04,305.22
2013-11-05,304.306
2013-11-06,307.802
2013-11-07,304.8
2013-11-08,304.47
2013-11-11,308.091
2013-11-12,313.317
2013-11-13,310.908
2013-11-14,314.655
2013-11-15,313.914
2013-11-18,313.258
2013-11-19,311.54
2013-11-20,311.563
2013-11-21,310.509
2013-11-22,312.874
2013-11-25,314.363
2013-11-26,313.109
2013-11-27,315.817
2013-11-28,318.049
2013-11-29,319.617
2013-12-02,316.546
2013-12-03,309.654
2013-12-04,306.533
2013-12-05,306.029
2013-12-06,309.229
2013-12-09,311.424
2013-12-10,312.036
2013-12-11,308.932
2013-12-12,305.263
2013-12-13,305.298
2013-12-16,310.784
2013-12-17,309.891
2013-12-18,309.21
2013-12-19,311.355
2013-12-20,313.863
2013-12-23,314.382
2013-12-24,312.249
2013-12-25,312.249
2013-12-26,312.831
2013-12-27,319.852
2013-12-30,315.916
2013-12-31,317.29
2014-01-01,317.29
2014-01-02,315.391
2014-01-03,318.68
2014-01-06,321.075
2014-01-07,327.686
2014-01-08,330.607
2014-01-09,336.319
2014-01-10,337.272
2014-01-13,343.284
2014-01-14,343.999
2014-01-15,341.805
2014-01-16,341.125
2014-01-17,340.738
2014-01-20,339.595
2014-01-21,339.797
2014-01-22,339.712
2014-01-23,338.957
2014-01-24,333.243
2014-01-27,324.852
2014-01-28,333.978
2014-01-29,338.287
2014-01-30,333.181
2014-01-31,326.756
2014-02-03,326.124
2014-02-04,327.023
2014-02-05,327.55
2014-02-06,335.053
2014-02-07,342.747
2014-02-10,340.741
2014-02-11,346.067
2014-02-12,347.925
2014-02-13,350.222
2014-02-14,351.585
2014-02-17,356.763
2014-02-18,357.392
2014-02-19,357.455
2014-02-20,357.073
2014-02-21,361.112
2014-02-24,366.954
2014-02-25,379.873
2014-02-26,373.412
2014-02-27,376.533
2014-02-28,389.554
2014-03-03,375.504
2014-03-04,371.084
2014-03-05,374.871
2014-03-06,380.268
2014-03-07,370.4
2014-03-10,369.946
2014-03-11,374.223
2014-03-12,368.962
2014-03-13,366.278
2014-03-14,358.382
2014-03-17,362.871
2014-03-18,364.025
2014-03-19,358.804
2014-03-20,355.114
2014-03-21,354.903
2014-03-24,349.376
2014-03-25,353.321
2014-03-26,356.619
2014-03-27,355.659
2014-03-28,361.021
2014-03-31,362.435
2014-04-01,371.816
2014-04-02,370.31
2014-04-03,368.765
2014-04-04,373.048
2014-04-07,369.374
2014-04-08,366.375
2014-04-09,368.853
2014-04-10,367.338
2014-04-11,361.916
2014-04-14,358.678
2014-04-15,356.47
2014-04-16,361.912
2014-04-17,360.899
2014-04-18,360.899
2014-04-21,360.077
2014-04-22,367.025
2014-04-23,363.304
2014-04-24,361.587
2014-04-25,358.978
2014-04-28,358.447
2014-04-29,364.943
2014-04-30,365.563
2014-05-01,365.167
2014-05-02,364.854
2014-05-05,365.196
2014-05-06,366.187
2014-05-07,357.275
2014-05-08,361.264
2014-05-09,353.554
2014-05-12,355.13
2014-05-13,352.3
2014-05-14,347.327
2014-05-15,335.326
2014-05-16,337.888
2014-05-19,343.771
2014-05-20,342.972
2014-05-21,347.724
2014-05-22,349.087
2014-05-23,347.534
2014-05-26,355.257
2014-05-27,353.75
2014-05-28,355.271
2014-05-29,354.0
2014-05-30,351.473
2014-06-02,350.494
2014-06-03,348.778
2014-06-04,349.595
2014-06-05,353.118
2014-06-06,360.418
2014-06-09,360.531
2014-06-10,357.343
2014-06-11,353.068
2014-06-12,354.094
2014-06-13,350.04
2014-06-16,346.06
2014-06-17,346.04
2014-06-18,342.714
2014-06-19,351.344
2014-06-20,343.018
2014-06-23,338.009
2014-06-24,334.176
2014-06-25,331.71
2014-06-26,331.167
2014-06-27,331.971
2014-06-30,329.967
2014-07-01,335.106
2014-07-02,334.908
2014-07-03,341.589
2014-07-04,336.298
2014-07-07,334.066
2014-07-08,326.993
2014-07-09,331.118
2014-07-10,327.725
2014-07-11,327.42
2014-07-14,331.292
2014-07-15,331.091
2014-07-16,334.046
2014-07-17,329.202
2014-07-18,326.89
2014-07-21,323.035
2014-07-22,324.979
2014-07-23,325.853
2014-07-24,327.522
2014-07-25,326.254
2014-07-28,323.857
2014-07-29,327.697
2014-07-30,324.273
2014-07-31,318.137
2014-08-01,318.124
2014-08-04,316.264
2014-08-05,312.522
2014-08-06,309.389
2014-08-07,309.835
2014-08-08,309.341
2014-08-11,312.697
2014-08-12,312.914
2014-08-13,317.955
2014-08-14,323.655
2014-08-15,323.504
2014-08-18,329.832
2014-08-19,324.461
2014-08-20,318.599
2014-08-21,322.02
2014-08-22,321.169
2014-08-25,324.218
2014-08-26,326.911
2014-08-27,329.848
2014-08-28,330.395
2014-08-29,328.856
2014-09-01,329.2
2014-09-02,328.905
2014-09-03,335.683
2014-09-04,338.288
2014-09-05,338.119
2014-09-08,334.571
2014-09-09,332.091
2014-09-10,331.455
2014-09-11,333.245
2014-09-12,333.543
2014-09-15,328.698
2014-09-16,325.701
2014-09-17,327.25
2014-09-18,331.929
2014-09-19,324.813
2014-09-22,324.204
2014-09-23,321.71
2014-09-24,319.404
2014-09-25,318.017
2014-09-26,317.253
2014-09-29,317.551
2014-09-30,319.625
2014-10-01,316.346
2014-10-02,307.732
2014-10-03,309.637
2014-10-06,313.353
2014-10-07,306.53
2014-10-08,303.036
2014-10-09,299.219
2014-10-10,292.046
2014-10-13,290.994
2014-10-14,295.106
2014-10-15,285.58
2014-10-16,285.944
2014-10-17,297.134
2014-10-20,299.673
2014-10-21,307.904
2014-10-22,308.997
2014-10-23,311.71
2014-10-24,311.246
2014-10-27,309.39
2014-10-28,312.436
2014-10-29,310.258
2014-10-30,307.115
2014-10-31,312.424
2014-11-03,309.825
2014-11-04,309.566
2014-11-05,313.179
2014-11-06,312.157
2014-11-07,307.598
2014-11-10,307.948
2014-11-11,306.29
2014-11-12,303.16
2014-11-13,301.471
2014-11-14,299.523
2014-11-17,301.854
2014-11-18,305.258
2014-11-19,311.091
2014-11-20,313.843
2014-11-21,319.948
2014-11-24,322.444
2014-11-25,328.863
2014-11-26,328.182
2014-11-27,332.519
2014-11-28,335.391
2014-12-01,337.393
2014-12-02,336.037
2014-12-03,337.396
2014-12-04,340.365
2014-12-05,343.745
2014-12-08,342.448
2014-12-09,336.737
2014-12-10,333.148
2014-12-11,333.365
2014-12-12,327.375
2014-12-15,316.792
2014-12-16,325.445
2014-12-17,324.239
2014-12-18,329.664
2014-12-19,327.759
2014-12-22,328.509
2014-12-23,331.797
2014-12-24,330.635
2014-12-25,330.635
2014-12-26,330.12
2014-12-29,329.049
2014-12-30,326.229
2014-12-31,325.611
2015-01-01,325.611
2015-01-02,325.079
2015-01-05,315.266
2015-01-06,309.201
2015-01-07,308.769
2015-01-08,314.18
2015-01-09,311.159
2015-01-12,310.094
2015-01-13,315.909
2015-01-14,311.559
2015-01-15,312.063
2015-01-16,313.304
2015-01-19,319.781
2015-01-20,319.127
2015-01-21,323.086
2015-01-22,324.636
2015-01-23,325.423
2015-01-26,325.085
2015-01-27,323.495
2015-01-28,315.577
2015-01-29,317.362
2015-01-30,312.968
2015-02-02,326.727
2015-02-03,333.869
2015-02-04,337.433
2015-02-05,335.251
2015-02-06,334.631
2015-02-09,334.761
2015-02-10,336.518
2015-02-11,337.993
2015-02-12,344.206
2015-02-13,347.553
2015-02-16,345.839
2015-02-17,343.853
2015-02-18,350.869
2015-02-19,350.516
2015-02-20,348.54
2015-02-23,354.04
2015-02-24,353.294
2015-02-25,352.863
2015-02-26,348.458
2015-02-27,356.061
2015-03-02,354.415
2015-03-03,346.135
2015-03-04,345.824
2015-03-05,349.999
2015-03-06,344.78
2015-03-09,338.23
2015-03-10,330.649
2015-03-11,333.64
2015-03-12,346.911
2015-03-13,345.73
2015-03-16,339.123
2015-03-17,330.415
2015-03-18,339.43
2015-03-19,339.408
2015-03-20,356.133
2015-03-23,359.143
2015-03-24,356.49
2015-03-25,355.363
2015-03-26,348.122
2015-03-27,347.646
2015-03-30,348.753
2015-03-31,338.035
2015-04-01,338.321
2015-04-02,343.173
2015-04-03,343.173
2015-04-06,347.935
2015-04-07,348.73
2015-04-08,346.234
2015-04-09,349.006
2015-04-10,345.657
2015-04-13,344.763
2015-04-14,349.943
2015-04-15,354.253
2015-04-16,358.739
2015-04-17,354.86
2015-04-20,355.188
2015-04-21,356.669
2015-04-22,354.632
2015-04-23,356.495
2015-04-24,362.927
2015-04-27,370.093
2015-04-28,371.065
2015-04-29,360.591
2015-04-30,360.215
2015-05-01,358.744
2015-05-04,356.794
2015-05-05,358.301
2015-05-06,363.132
2015-05-07,360.605
2015-05-08,370.329
2015-05-11,363.921
2015-05-12,361.884
2015-05-13,364.394
2015-05-14,369.481
2015-05-15,371.707
2015-05-18,369.819
2015-05-19,369.781
2015-05-20,370.593
2015-05-21,369.119
2015-05-22,364.859
2015-05-25,363.144
2015-05-26,356.636
2015-05-27,363.999
2015-05-28,364.802
2015-05-29,360.842
2015-06-01,358.669
2015-06-02,359.915
2015-06-03,368.506
2015-06-04,363.856
2015-06-05,356.464
2015-06-08,359.614
2015-06-09,358.396
2015-06-10,367.672
2015-06-11,374.329
2015-06-12,371.028
2015-06-15,368.302
2015-06-16,368.271
2015-06-17,367.305
2015-06-18,376.331
2015-06-19,379.778
2015-06-22,385.134
2015-06-23,385.446
2015-06-24,381.582
2015-06-25,380.869
2015-06-26,379.993
2015-06-29,368.943
2015-06-30,366.909
2015-07-01,367.288
2015-07-02,367.975
2015-07-03,367.19
2015-07-06,358.612
2015-07-07,350.756
2015-07-08,353.206
2015-07-09,361.257
2015-07-10,373.535
2015-07-13,374.965
2015-07-14,376.429
2015-07-15,375.66
2015-07-16,377.059
2015-07-17,375.071
2015-07-20,376.784
2015-07-21,376.429
2015-07-22,379.516
2015-07-23,381.485
2015-07-24,379.143
2015-07-27,374.232
2015-07-28,375.781
2015-07-29,378.312
2015-07-30,375.868
