Date,IRELAND Standard (Large+Mid Cap)
2005-11-10,542.551
2005-11-11,543.159
2005-11-14,544.218
2005-11-15,543.442
2005-11-16,540.345
2005-11-17,542.102
2005-11-18,545.677
2005-11-21,548.37
2005-11-22,550.846
2005-11-23,557.208
2005-11-24,553.345
2005-11-25,552.012
2005-11-28,555.088
2005-11-29,551.676
2005-11-30,553.157
2005-12-01,556.257
2005-12-02,559.513
2005-12-05,565.673
2005-12-06,570.177
2005-12-07,566.787
2005-12-08,576.582
2005-12-09,580.809
2005-12-12,587.686
2005-12-13,583.63
2005-12-14,586.68
2005-12-15,584.857
2005-12-16,595.756
2005-12-19,591.642
2005-12-20,581.43
2005-12-21,581.906
2005-12-22,581.486
2005-12-23,589.412
2005-12-26,589.412
2005-12-27,589.114
2005-12-28,594.675
2005-12-29,593.041
2005-12-30,589.832
2006-01-02,589.832
2006-01-03,607.123
2006-01-04,617.4
2006-01-05,615.882
2006-01-06,620.727
2006-01-09,618.711
2006-01-10,610.345
2006-01-11,618.672
2006-01-12,619.956
2006-01-13,620.686
2006-01-16,625.271
2006-01-17,622.607
2006-01-18,618.797
2006-01-19,617.018
2006-01-20,612.077
2006-01-23,620.605
2006-01-24,623.031
2006-01-25,623.232
2006-01-26,625.932
2006-01-27,629.437
2006-01-30,624.965
2006-01-31,628.27
2006-02-01,630.228
2006-02-02,629.779
2006-02-03,630.061
2006-02-06,628.394
2006-02-07,621.106
2006-02-08,615.582
2006-02-09,621.907
2006-02-10,619.094
2006-02-13,620.764
2006-02-14,620.778
2006-02-15,626.511
2006-02-16,631.024
2006-02-17,636.087
2006-02-20,641.299
2006-02-21,639.4
2006-02-22,644.442
2006-02-23,651.165
2006-02-24,648.302
2006-02-27,649.004
2006-02-28,647.64
2006-03-01,648.139
2006-03-02,647.936
2006-03-03,642.813
2006-03-06,647.758
2006-03-07,638.602
2006-03-08,636.633
2006-03-09,646.131
2006-03-10,646.514
2006-03-13,655.575
2006-03-14,656.989
2006-03-15,663.543
2006-03-16,667.149
2006-03-17,675.579
2006-03-20,678.28
2006-03-21,672.268
2006-03-22,666.996
2006-03-23,664.396
2006-03-24,672.169
2006-03-27,669.732
2006-03-28,666.165
2006-03-29,658.752
2006-03-30,676.923
2006-03-31,678.522
2006-04-03,681.084
2006-04-04,683.651
2006-04-05,684.218
2006-04-06,681.798
2006-04-07,667.697
2006-04-10,668.962
2006-04-11,661.16
2006-04-12,658.215
2006-04-13,659.728
2006-04-14,659.728
2006-04-17,670.206
2006-04-18,666.261
2006-04-19,671.229
2006-04-20,670.687
2006-04-21,680.339
2006-04-24,674.621
2006-04-25,683.227
2006-04-26,690.59
2006-04-27,693.92
2006-04-28,700.482
2006-05-01,701.706
2006-05-02,701.677
2006-05-03,696.294
2006-05-04,698.202
2006-05-05,706.119
2006-05-08,707.256
2006-05-09,710.617
2006-05-10,710.137
2006-05-11,704.234
2006-05-12,697.145
2006-05-15,686.864
2006-05-16,701.409
2006-05-17,683.789
2006-05-18,679.706
2006-05-19,673.255
2006-05-22,663.076
2006-05-23,679.852
2006-05-24,671.026
2006-05-25,678.65
2006-05-26,687.312
2006-05-29,690.829
2006-05-30,690.56
2006-05-31,688.53
2006-06-01,691.843
2006-06-02,701.037
2006-06-05,701.633
2006-06-06,657.135
2006-06-07,655.161
2006-06-08,637.525
2006-06-09,648.534
2006-06-12,634.329
2006-06-13,610.851
2006-06-14,621.096
2006-06-15,651.413
2006-06-16,652.5
2006-06-19,660.065
2006-06-20,654.561
2006-06-21,657.284
2006-06-22,651.713
2006-06-23,646.865
2006-06-26,654.322
2006-06-27,657.582
2006-06-28,652.096
2006-06-29,655.382
2006-06-30,678.319
2006-07-03,685.511
2006-07-04,685.079
2006-07-05,676.939
2006-07-06,682.862
2006-07-07,688.239
2006-07-10,689.624
2006-07-11,680.601
2006-07-12,678.668
2006-07-13,668.868
2006-07-14,647.786
2006-07-17,633.059
2006-07-18,630.884
2006-07-19,655.154
2006-07-20,666.431
2006-07-21,658.267
2006-07-24,662.353
2006-07-25,656.269
2006-07-26,656.059
2006-07-27,670.042
2006-07-28,674.905
2006-07-31,674.407
2006-08-01,677.293
2006-08-02,694.523
2006-08-03,688.479
2006-08-04,706.316
2006-08-07,693.502
2006-08-08,697.599
2006-08-09,707.78
2006-08-10,693.711
2006-08-11,688.248
2006-08-14,692.319
2006-08-15,700.734
2006-08-16,708.765
2006-08-17,711.623
2006-08-18,706.309
2006-08-21,713.63
2006-08-22,709.876
2006-08-23,705.442
2006-08-24,707.128
2006-08-25,710.049
2006-08-28,715.972
2006-08-29,721.732
2006-08-30,727.055
2006-08-31,730.359
2006-09-01,733.422
2006-09-04,741.779
2006-09-05,739.253
2006-09-06,734.661
2006-09-07,723.69
2006-09-08,714.559
2006-09-11,712.053
2006-09-12,715.949
2006-09-13,719.573
2006-09-14,726.196
2006-09-15,723.821
2006-09-18,728.554
2006-09-19,728.031
2006-09-20,738.233
2006-09-21,738.15
2006-09-22,737.829
2006-09-25,734.355
2006-09-26,733.939
2006-09-27,736.226
2006-09-28,737.306
2006-09-29,737.363
2006-10-02,740.694
2006-10-03,735.153
2006-10-04,739.649
2006-10-05,742.247
2006-10-06,733.051
2006-10-09,741.273
2006-10-10,741.447
2006-10-11,737.915
2006-10-12,744.131
2006-10-13,741.269
2006-10-16,748.776
2006-10-17,747.314
2006-10-18,747.947
2006-10-19,752.886
2006-10-20,749.514
2006-10-23,744.238
2006-10-24,747.857
2006-10-25,750.64
2006-10-26,757.912
2006-10-27,761.735
2006-10-30,758.03
2006-10-31,768.58
2006-11-01,768.273
2006-11-02,759.713
2006-11-03,753.007
2006-11-06,761.452
2006-11-07,775.557
2006-11-08,770.186
2006-11-09,773.083
2006-11-10,776.959
2006-11-13,770.575
2006-11-14,769.053
2006-11-15,776.365
2006-11-16,782.086
2006-11-17,786.283
2006-11-20,785.334
2006-11-21,796.493
2006-11-22,806.398
2006-11-23,803.528
2006-11-24,809.777
2006-11-27,798.05
2006-11-28,787.226
2006-11-29,797.368
2006-11-30,800.387
2006-12-01,796.49
2006-12-04,803.709
2006-12-05,808.798
2006-12-06,824.502
2006-12-07,824.05
2006-12-08,822.532
2006-12-11,820.685
2006-12-12,824.698
2006-12-13,822.713
2006-12-14,832.473
2006-12-15,842.46
2006-12-18,840.696
2006-12-19,847.287
2006-12-20,857.425
2006-12-21,858.523
2006-12-22,855.616
2006-12-25,855.616
2006-12-26,854.283
2006-12-27,858.433
2006-12-28,866.014
2006-12-29,865.958
2007-01-01,865.958
2007-01-02,885.852
2007-01-03,867.642
2007-01-04,855.948
2007-01-05,852.143
2007-01-08,842.787
2007-01-09,844.251
2007-01-10,833.476
2007-01-11,827.954
2007-01-12,832.497
2007-01-15,838.562
2007-01-16,827.151
2007-01-17,825.976
2007-01-18,824.745
2007-01-19,835.893
2007-01-22,833.638
2007-01-23,834.925
2007-01-24,843.175
2007-01-25,835.964
2007-01-26,825.211
2007-01-29,828.561
2007-01-30,827.312
2007-01-31,824.183
2007-02-01,837.863
2007-02-02,849.838
2007-02-05,850.175
2007-02-06,856.072
2007-02-07,859.628
2007-02-08,862.942
2007-02-09,872.268
2007-02-12,865.744
2007-02-13,870.881
2007-02-14,892.64
2007-02-15,903.107
2007-02-16,900.741
2007-02-19,906.719
2007-02-20,910.536
2007-02-21,906.752
2007-02-22,900.085
2007-02-23,900.425
2007-02-26,899.06
2007-02-27,870.529
2007-02-28,853.417
2007-03-01,837.286
2007-03-02,838.222
2007-03-05,818.919
2007-03-06,829.035
2007-03-07,843.967
2007-03-08,861.81
2007-03-09,862.22
2007-03-12,865.346
2007-03-13,856.807
2007-03-14,823.676
2007-03-15,834.041
2007-03-16,843.77
2007-03-19,853.559
2007-03-20,853.444
2007-03-21,858.459
2007-03-22,878.336
2007-03-23,869.665
2007-03-26,866.606
2007-03-27,858.192
2007-03-28,848.735
2007-03-29,861.626
2007-03-30,857.81
2007-04-02,856.814
2007-04-03,863.216
2007-04-04,860.087
2007-04-05,868.637
2007-04-06,868.637
2007-04-09,864.112
2007-04-10,882.877
2007-04-11,884.435
2007-04-12,888.015
2007-04-13,894.323
2007-04-16,905.824
2007-04-17,905.202
2007-04-18,898.306
2007-04-19,896.953
2007-04-20,906.29
2007-04-23,902.464
2007-04-24,894.324
2007-04-25,894.496
2007-04-26,896.391
2007-04-27,883.602
2007-04-30,884.042
2007-05-01,884.012
2007-05-02,904.566
2007-05-03,922.301
2007-05-04,925.211
2007-05-07,927.526
2007-05-08,906.243
2007-05-09,896.404
2007-05-10,889.429
2007-05-11,897.593
2007-05-14,897.809
2007-05-15,905.735
2007-05-16,901.96
2007-05-17,898.265
2007-05-18,907.365
2007-05-21,917.772
2007-05-22,926.162
2007-05-23,937.827
2007-05-24,930.91
2007-05-25,933.264
2007-05-28,934.556
2007-05-29,933.886
2007-05-30,922.801
2007-05-31,925.058
2007-06-01,932.946
2007-06-04,937.43
2007-06-05,913.48
2007-06-06,891.138
2007-06-07,886.246
2007-06-08,877.139
2007-06-11,888.597
2007-06-12,881.449
2007-06-13,876.363
2007-06-14,895.073
2007-06-15,913.217
2007-06-18,913.631
2007-06-19,912.171
2007-06-20,920.126
2007-06-21,901.982
2007-06-22,895.0
2007-06-25,893.953
2007-06-26,892.728
2007-06-27,877.905
2007-06-28,886.136
2007-06-29,888.51
2007-07-02,901.715
2007-07-03,903.947
2007-07-04,910.666
2007-07-05,901.291
2007-07-06,913.338
2007-07-09,911.671
2007-07-10,903.557
2007-07-11,895.588
2007-07-12,893.307
2007-07-13,890.145
2007-07-16,895.065
2007-07-17,892.286
2007-07-18,889.807
2007-07-19,894.155
2007-07-20,879.161
2007-07-23,876.434
2007-07-24,856.794
2007-07-25,836.453
2007-07-26,811.475
2007-07-27,798.068
2007-07-30,790.308
2007-07-31,817.547
2007-08-01,810.101
2007-08-02,829.382
2007-08-03,823.676
2007-08-06,814.06
2007-08-07,829.339
2007-08-08,862.359
2007-08-09,835.296
2007-08-10,798.789
2007-08-13,811.243
2007-08-14,797.496
2007-08-15,788.23
2007-08-16,753.276
2007-08-17,764.606
2007-08-20,764.799
2007-08-21,770.769
2007-08-22,783.449
2007-08-23,791.355
2007-08-24,792.572
2007-08-27,800.383
2007-08-28,778.012
2007-08-29,788.182
2007-08-30,791.966
2007-08-31,800.626
2007-09-03,801.752
2007-09-04,806.972
2007-09-05,791.986
2007-09-06,790.754
2007-09-07,782.04
2007-09-10,769.976
2007-09-11,784.621
2007-09-12,780.265
2007-09-13,780.283
2007-09-14,752.622
2007-09-17,723.371
2007-09-18,730.963
2007-09-19,771.277
2007-09-20,763.208
2007-09-21,770.414
2007-09-24,761.505
2007-09-25,746.0
2007-09-26,746.085
2007-09-27,766.957
2007-09-28,779.373
2007-10-01,794.705
2007-10-02,814.108
2007-10-03,825.84
2007-10-04,827.658
2007-10-05,837.361
2007-10-08,828.836
2007-10-09,823.478
2007-10-10,818.422
2007-10-11,806.621
2007-10-12,785.746
2007-10-15,780.795
2007-10-16,771.263
2007-10-17,780.482
2007-10-18,776.269
2007-10-19,768.285
2007-10-22,748.508
2007-10-23,763.861
2007-10-24,761.637
2007-10-25,775.096
2007-10-26,788.268
2007-10-29,791.802
2007-10-30,786.179
2007-10-31,797.648
2007-11-01,777.004
2007-11-02,763.635
2007-11-05,748.396
2007-11-06,743.95
2007-11-07,728.622
2007-11-08,717.107
2007-11-09,725.348
2007-11-12,724.303
2007-11-13,728.626
2007-11-14,714.448
2007-11-15,710.816
2007-11-16,711.069
2007-11-19,690.726
2007-11-20,684.969
2007-11-21,663.56
2007-11-22,656.406
2007-11-23,684.549
2007-11-26,682.644
2007-11-27,689.713
2007-11-28,709.25
2007-11-29,713.141
2007-11-30,730.232
2007-12-03,711.667
2007-12-04,701.761
2007-12-05,706.612
2007-12-06,726.365
2007-12-07,737.204
2007-12-10,754.417
2007-12-11,747.076
2007-12-12,744.482
2007-12-13,708.448
2007-12-14,708.683
2007-12-17,683.391
2007-12-18,674.924
2007-12-19,671.063
2007-12-20,664.205
2007-12-21,679.782
2007-12-24,688.573
2007-12-25,688.573
2007-12-26,693.306
2007-12-27,687.183
2007-12-28,696.992
2007-12-31,691.997
2008-01-01,691.997
2008-01-02,701.013
2008-01-03,707.581
2008-01-04,710.621
2008-01-07,694.648
2008-01-08,698.902
2008-01-09,677.133
2008-01-10,668.861
2008-01-11,676.223
2008-01-14,690.481
2008-01-15,659.551
2008-01-16,654.405
2008-01-17,655.688
2008-01-18,658.334
2008-01-21,623.655
2008-01-22,653.862
2008-01-23,649.892
2008-01-24,694.582
2008-01-25,689.77
2008-01-28,682.974
2008-01-29,689.605
2008-01-30,694.716
2008-01-31,682.775
2008-02-01,705.917
2008-02-04,712.18
2008-02-05,670.388
2008-02-06,665.336
2008-02-07,645.072
2008-02-08,654.905
2008-02-11,647.013
2008-02-12,667.84
2008-02-13,661.888
2008-02-14,656.959
2008-02-15,654.275
2008-02-18,660.165
2008-02-19,666.837
2008-02-20,663.263
2008-02-21,664.827
2008-02-22,655.996
2008-02-25,672.373
2008-02-26,695.901
2008-02-27,702.353
2008-02-28,686.384
2008-02-29,673.381
2008-03-03,658.474
2008-03-04,649.44
2008-03-05,670.744
2008-03-06,653.071
2008-03-07,649.443
2008-03-10,643.339
2008-03-11,650.043
2008-03-12,669.649
2008-03-13,651.881
2008-03-14,644.931
2008-03-17,621.747
2008-03-18,648.197
2008-03-19,637.838
2008-03-20,670.506
2008-03-21,670.506
2008-03-24,669.549
2008-03-25,692.689
2008-03-26,685.706
2008-03-27,690.229
2008-03-28,677.009
2008-03-31,683.438
2008-04-01,698.191
2008-04-02,718.145
2008-04-03,692.716
2008-04-04,702.14
2008-04-07,706.229
2008-04-08,699.313
2008-04-09,690.284
2008-04-10,687.293
2008-04-11,674.135
2008-04-14,661.846
2008-04-15,654.54
2008-04-16,682.225
2008-04-17,680.966
2008-04-18,692.093
2008-04-21,693.557
2008-04-22,684.68
2008-04-23,685.1
2008-04-24,671.063
2008-04-25,679.032
2008-04-28,693.29
2008-04-29,691.523
2008-04-30,692.792
2008-05-01,687.519
2008-05-02,699.82
2008-05-05,703.318
2008-05-06,694.965
2008-05-07,693.939
2008-05-08,697.152
2008-05-09,693.062
2008-05-12,701.472
2008-05-13,684.977
2008-05-14,685.823
2008-05-15,689.798
2008-05-16,695.521
2008-05-19,697.18
2008-05-20,686.452
2008-05-21,672.14
2008-05-22,670.225
2008-05-23,662.004
2008-05-26,669.269
2008-05-27,665.802
2008-05-28,664.777
2008-05-29,660.52
2008-05-30,662.45
2008-06-02,661.939
2008-06-03,635.561
2008-06-04,629.35
2008-06-05,640.074
2008-06-06,624.095
2008-06-09,601.647
2008-06-10,592.612
2008-06-11,580.457
2008-06-12,582.025
2008-06-13,583.364
2008-06-16,584.547
2008-06-17,591.286
2008-06-18,574.924
2008-06-19,579.821
2008-06-20,582.464
2008-06-23,570.874
2008-06-24,563.281
2008-06-25,578.676
2008-06-26,564.02
2008-06-27,574.506
2008-06-30,562.544
2008-07-01,546.073
2008-07-02,528.551
2008-07-03,530.988
2008-07-04,524.083
2008-07-07,519.351
2008-07-08,492.414
2008-07-09,512.244
2008-07-10,506.193
2008-07-11,474.135
2008-07-14,483.899
2008-07-15,467.106
2008-07-16,472.769
2008-07-17,503.24
2008-07-18,530.742
2008-07-21,554.051
2008-07-22,529.011
2008-07-23,555.829
2008-07-24,527.811
2008-07-25,518.791
2008-07-28,493.317
2008-07-29,481.941
2008-07-30,460.856
2008-07-31,452.509
2008-08-01,414.176
2008-08-04,415.25
2008-08-05,450.517
2008-08-06,462.37
2008-08-07,445.454
2008-08-08,452.187
2008-08-11,472.65
2008-08-12,452.242
2008-08-13,431.124
2008-08-14,446.014
2008-08-15,450.086
2008-08-18,443.677
2008-08-19,419.549
2008-08-20,414.23
2008-08-21,406.755
2008-08-22,418.495
2008-08-25,414.547
2008-08-26,414.89
2008-08-27,422.301
2008-08-28,438.481
2008-08-29,439.844
2008-09-01,432.23
2008-09-02,443.866
2008-09-03,437.105
2008-09-04,426.722
2008-09-05,403.158
2008-09-08,437.671
2008-09-09,432.598
2008-09-10,412.543
2008-09-11,397.518
2008-09-12,410.26
2008-09-15,392.765
2008-09-16,373.626
2008-09-17,349.832
2008-09-18,341.206
2008-09-19,390.909
2008-09-22,375.767
2008-09-23,352.558
2008-09-24,356.329
2008-09-25,365.053
2008-09-26,359.853
2008-09-29,297.789
2008-09-30,325.098
2008-10-01,336.245
2008-10-02,353.883
2008-10-03,371.758
2008-10-06,319.672
2008-10-07,292.057
2008-10-08,267.833
2008-10-09,266.64
2008-10-10,249.481
2008-10-13,254.029
2008-10-14,261.357
2008-10-15,242.232
2008-10-16,231.794
2008-10-17,229.304
2008-10-20,233.428
2008-10-21,245.34
2008-10-22,221.539
2008-10-23,219.444
2008-10-24,209.996
2008-10-27,197.043
2008-10-28,195.59
2008-10-29,218.024
2008-10-30,225.424
2008-10-31,247.956
2008-11-03,246.65
2008-11-04,253.292
2008-11-05,256.798
2008-11-06,221.149
2008-11-07,223.202
2008-11-10,226.559
2008-11-11,220.16
2008-11-12,213.564
2008-11-13,209.825
2008-11-14,211.431
2008-11-17,201.317
2008-11-18,189.968
2008-11-19,187.711
2008-11-20,177.493
2008-11-21,178.581
2008-11-24,195.045
2008-11-25,199.477
2008-11-26,199.309
2008-11-27,203.333
2008-11-28,201.661
2008-12-01,197.386
2008-12-02,199.662
2008-12-03,194.654
2008-12-04,196.281
2008-12-05,192.703
2008-12-08,209.822
2008-12-09,215.487
2008-12-10,215.612
2008-12-11,216.056
2008-12-12,208.066
2008-12-15,215.795
2008-12-16,211.969
2008-12-17,226.538
2008-12-18,216.175
2008-12-19,198.109
2008-12-22,197.982
2008-12-23,196.954
2008-12-24,196.769
2008-12-25,196.769
2008-12-26,197.719
2008-12-29,200.798
2008-12-30,198.827
2008-12-31,194.287
2009-01-01,194.287
2009-01-02,201.661
2009-01-05,204.687
2009-01-06,215.034
2009-01-07,218.583
2009-01-08,221.843
2009-01-09,222.21
2009-01-12,212.594
2009-01-13,210.34
2009-01-14,196.207
2009-01-15,193.444
2009-01-16,191.681
2009-01-19,174.555
2009-01-20,167.628
2009-01-21,163.913
2009-01-22,172.651
2009-01-23,175.366
2009-01-26,183.922
2009-01-27,188.501
2009-01-28,200.136
2009-01-29,185.965
2009-01-30,182.096
2009-02-02,182.181
2009-02-03,183.215
2009-02-04,189.053
2009-02-05,186.443
2009-02-06,193.208
2009-02-09,196.623
2009-02-10,193.225
2009-02-11,187.524
2009-02-12,182.874
2009-02-13,182.839
2009-02-16,171.237
2009-02-17,163.994
2009-02-18,161.425
2009-02-19,162.63
2009-02-20,152.334
2009-02-23,152.423
2009-02-24,153.365
2009-02-25,154.654
2009-02-26,155.54
2009-02-27,159.282
2009-03-02,147.397
2009-03-03,147.144
2009-03-04,160.431
2009-03-05,151.827
2009-03-06,144.972
2009-03-09,139.246
2009-03-10,145.066
2009-03-11,146.451
2009-03-12,151.568
2009-03-13,155.023
2009-03-16,162.868
2009-03-17,162.215
2009-03-18,166.934
2009-03-19,172.051
2009-03-20,172.089
2009-03-23,174.336
2009-03-24,171.636
2009-03-25,176.276
2009-03-26,180.202
2009-03-27,174.067
2009-03-30,169.555
2009-03-31,176.433
2009-04-01,183.047
2009-04-02,187.913
2009-04-03,178.753
2009-04-06,171.927
2009-04-07,166.701
2009-04-08,169.932
2009-04-09,175.453
2009-04-10,175.453
2009-04-13,176.941
2009-04-14,177.682
2009-04-15,171.478
2009-04-16,179.306
2009-04-17,181.63
2009-04-20,170.458
2009-04-21,173.159
2009-04-22,179.229
2009-04-23,176.47
2009-04-24,177.559
2009-04-27,178.709
2009-04-28,177.964
2009-04-29,190.693
2009-04-30,200.945
2009-05-01,200.976
2009-05-04,202.341
2009-05-05,204.662
2009-05-06,194.238
2009-05-07,184.841
2009-05-08,196.617
2009-05-11,191.646
2009-05-12,193.71
2009-05-13,186.172
2009-05-14,190.668
2009-05-15,196.198
2009-05-18,194.38
2009-05-19,203.371
2009-05-20,202.765
2009-05-21,199.438
2009-05-22,200.674
2009-05-25,199.136
2009-05-26,200.679
2009-05-27,199.205
2009-05-28,192.355
2009-05-29,196.779
2009-06-01,196.814
2009-06-02,205.76
2009-06-03,203.908
2009-06-04,205.688
2009-06-05,202.803
2009-06-08,196.798
2009-06-09,201.333
2009-06-10,204.042
2009-06-11,203.749
2009-06-12,204.943
2009-06-15,199.939
2009-06-16,199.71
2009-06-17,195.814
2009-06-18,197.247
2009-06-19,201.22
2009-06-22,190.622
2009-06-23,189.632
2009-06-24,192.119
2009-06-25,186.788
2009-06-26,188.566
2009-06-29,189.553
2009-06-30,188.1
2009-07-01,186.619
2009-07-02,186.891
2009-07-03,191.484
2009-07-06,181.449
2009-07-07,189.519
2009-07-08,191.429
2009-07-09,191.47
2009-07-10,185.174
2009-07-13,186.152
2009-07-14,186.255
2009-07-15,186.319
2009-07-16,187.95
2009-07-17,192.926
2009-07-20,199.452
2009-07-21,202.089
2009-07-22,200.102
2009-07-23,207.344
2009-07-24,204.347
2009-07-27,202.54
2009-07-28,198.66
2009-07-29,198.313
2009-07-30,199.474
2009-07-31,197.913
2009-08-03,208.93
2009-08-04,213.214
2009-08-05,206.052
2009-08-06,204.551
2009-08-07,203.215
2009-08-10,201.363
2009-08-11,202.01
2009-08-12,206.856
2009-08-13,212.655
2009-08-14,208.802
2009-08-17,200.812
2009-08-18,202.611
2009-08-19,205.58
2009-08-20,211.325
2009-08-21,215.665
2009-08-24,213.149
2009-08-25,215.771
2009-08-26,206.311
2009-08-27,207.727
2009-08-28,207.88
2009-08-31,208.487
2009-09-01,205.214
2009-09-02,200.315
2009-09-03,200.186
2009-09-04,204.64
2009-09-07,208.137
2009-09-08,220.532
2009-09-09,225.135
2009-09-10,224.292
2009-09-11,225.128
2009-09-14,226.868
2009-09-15,228.728
2009-09-16,233.911
2009-09-17,235.287
2009-09-18,239.692
2009-09-21,233.082
2009-09-22,233.643
2009-09-23,232.843
2009-09-24,226.865
2009-09-25,224.752
2009-09-28,224.204
2009-09-29,224.201
2009-09-30,224.126
2009-10-01,221.022
2009-10-02,215.717
2009-10-05,217.812
2009-10-06,222.731
2009-10-07,225.601
2009-10-08,233.63
2009-10-09,229.803
2009-10-12,234.333
2009-10-13,228.715
2009-10-14,236.49
2009-10-15,238.341
2009-10-16,230.267
2009-10-19,234.368
2009-10-20,230.85
2009-10-21,230.539
2009-10-22,225.591
2009-10-23,221.333
2009-10-26,215.856
2009-10-27,215.579
2009-10-28,201.823
2009-10-29,208.152
2009-10-30,199.798
2009-11-02,205.215
2009-11-03,202.372
2009-11-04,210.713
2009-11-05,214.745
2009-11-06,209.862
2009-11-09,216.643
2009-11-10,212.422
2009-11-11,211.792
2009-11-12,209.746
2009-11-13,212.629
2009-11-16,214.996
2009-11-17,210.19
2009-11-18,212.172
2009-11-19,208.71
2009-11-20,209.427
2009-11-23,215.894
2009-11-24,211.998
2009-11-25,212.222
2009-11-26,204.825
2009-11-27,209.198
2009-11-30,207.482
2009-12-01,213.603
2009-12-02,216.107
2009-12-03,217.634
2009-12-04,223.581
2009-12-07,220.012
2009-12-08,211.847
2009-12-09,210.769
2009-12-10,215.808
2009-12-11,219.719
2009-12-14,221.545
2009-12-15,218.066
2009-12-16,220.309
2009-12-17,215.493
2009-12-18,215.635
2009-12-21,220.989
2009-12-22,224.974
2009-12-23,223.756
2009-12-24,221.247
2009-12-25,221.247
2009-12-28,221.763
2009-12-29,229.055
2009-12-30,223.263
2009-12-31,218.142
2010-01-01,218.142
2010-01-04,228.782
2010-01-05,222.603
2010-01-06,220.127
2010-01-07,216.137
2010-01-08,217.503
2010-01-11,223.572
2010-01-12,221.437
2010-01-13,224.375
2010-01-14,224.745
2010-01-15,221.658
2010-01-18,222.846
2010-01-19,221.788
2010-01-20,217.738
2010-01-21,214.471
2010-01-22,215.185
2010-01-25,214.319
2010-01-26,214.445
2010-01-27,208.875
2010-01-28,205.858
2010-01-29,208.491
2010-02-01,206.83
2010-02-02,209.722
2010-02-03,210.793
2010-02-04,204.535
2010-02-05,197.314
2010-02-08,199.053
2010-02-09,198.575
2010-02-10,200.269
2010-02-11,196.104
2010-02-12,198.109
2010-02-15,195.96
2010-02-16,199.848
2010-02-17,204.699
2010-02-18,205.295
2010-02-19,202.768
2010-02-22,205.346
2010-02-23,203.639
2010-02-24,203.425
2010-02-25,198.229
2010-02-26,200.306
2010-03-01,200.736
2010-03-02,202.759
2010-03-03,205.853
2010-03-04,204.7
2010-03-05,206.326
2010-03-08,210.051
2010-03-09,209.825
2010-03-10,212.116
2010-03-11,214.297
2010-03-12,217.097
2010-03-15,212.113
2010-03-16,214.385
2010-03-17,221.744
2010-03-18,217.827
2010-03-19,218.95
2010-03-22,216.986
2010-03-23,221.497
2010-03-24,215.054
2010-03-25,216.241
2010-03-26,218.956
2010-03-29,217.13
2010-03-30,215.909
2010-03-31,216.992
2010-04-01,221.9
2010-04-02,221.9
2010-04-05,221.392
2010-04-06,221.082
2010-04-07,215.808
2010-04-08,215.553
2010-04-09,223.167
2010-04-12,225.64
2010-04-13,223.737
2010-04-14,226.657
2010-04-15,224.667
2010-04-16,227.069
2010-04-19,226.237
2010-04-20,228.445
2010-04-21,232.344
2010-04-22,227.394
2010-04-23,238.501
2010-04-26,240.398
2010-04-27,226.713
2010-04-28,217.795
2010-04-29,229.275
2010-04-30,234.586
2010-05-03,232.442
2010-05-04,217.384
2010-05-05,208.901
2010-05-06,200.049
2010-05-07,190.786
2010-05-10,212.239
2010-05-11,207.536
2010-05-12,209.279
2010-05-13,207.192
2010-05-14,193.434
2010-05-17,192.031
2010-05-18,198.232
2010-05-19,189.14
2010-05-20,183.816
2010-05-21,186.824
2010-05-24,184.853
2010-05-25,176.196
2010-05-26,180.506
2010-05-27,192.199
2010-05-28,188.811
2010-05-31,188.046
2010-06-01,191.523
2010-06-02,190.869
2010-06-03,195.108
2010-06-04,187.375
2010-06-07,185.725
2010-06-08,179.845
2010-06-09,188.947
2010-06-10,195.65
2010-06-11,191.907
2010-06-14,192.631
2010-06-15,195.78
2010-06-16,195.767
2010-06-17,196.533
2010-06-18,197.49
2010-06-21,197.985
2010-06-22,191.156
2010-06-23,184.64
2010-06-24,183.026
2010-06-25,179.491
2010-06-28,183.668
2010-06-29,171.593
2010-06-30,173.992
2010-07-01,170.756
2010-07-02,176.627
2010-07-05,173.14
2010-07-06,181.161
2010-07-07,174.3
2010-07-08,175.674
2010-07-09,174.061
2010-07-12,175.549
2010-07-13,182.752
2010-07-14,182.888
2010-07-15,180.587
2010-07-16,177.009
2010-07-19,175.339
2010-07-20,174.987
2010-07-21,177.5
2010-07-22,184.136
2010-07-23,181.946
2010-07-26,186.483
2010-07-27,188.261
2010-07-28,186.048
2010-07-29,187.163
2010-07-30,186.014
2010-08-02,192.026
2010-08-03,191.77
2010-08-04,191.147
2010-08-05,192.738
2010-08-06,190.773
2010-08-09,195.098
2010-08-10,190.578
2010-08-11,181.732
2010-08-12,177.771
2010-08-13,173.452
2010-08-16,174.093
2010-08-17,177.717
2010-08-18,176.566
2010-08-19,171.703
2010-08-20,165.555
2010-08-23,166.879
2010-08-24,151.73
2010-08-25,152.388
2010-08-26,154.771
2010-08-27,154.584
2010-08-30,153.67
2010-08-31,157.328
2010-09-01,162.696
2010-09-02,162.618
2010-09-03,168.01
2010-09-06,169.279
2010-09-07,164.799
2010-09-08,161.595
2010-09-09,162.972
2010-09-10,162.51
2010-09-13,167.113
2010-09-14,166.48
2010-09-15,167.059
2010-09-16,166.441
2010-09-17,162.668
2010-09-20,164.481
2010-09-21,167.777
2010-09-22,168.414
