Date,KOKUSAI INDEX (WORLD ex JP) IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-03,691.191
2005-11-04,686.656
2005-11-07,687.576
2005-11-08,685.778
2005-11-09,686.659
2005-11-10,690.209
2005-11-11,693.755
2005-11-14,693.055
2005-11-15,689.043
2005-11-16,688.219
2005-11-17,694.772
2005-11-18,698.526
2005-11-21,703.141
2005-11-22,705.22
2005-11-23,710.338
2005-11-24,710.516
2005-11-25,710.545
2005-11-28,706.579
2005-11-29,706.946
2005-11-30,703.128
2005-12-01,710.265
2005-12-02,711.574
2005-12-05,712.062
2005-12-06,714.199
2005-12-07,710.525
2005-12-08,712.148
2005-12-09,713.317
2005-12-12,716.239
2005-12-13,718.929
2005-12-14,722.89
2005-12-15,719.451
2005-12-16,721.335
2005-12-19,718.72
2005-12-20,717.416
2005-12-21,718.829
2005-12-22,721.572
2005-12-23,722.101
2005-12-26,722.101
2005-12-27,718.15
2005-12-28,720.116
2005-12-29,719.16
2005-12-30,714.896
2006-01-02,715.792
2006-01-03,728.858
2006-01-04,735.201
2006-01-05,734.525
2006-01-06,741.48
2006-01-09,742.122
2006-01-10,741.036
2006-01-11,744.991
2006-01-12,741.585
2006-01-13,741.582
2006-01-16,742.884
2006-01-17,737.844
2006-01-18,734.128
2006-01-19,738.573
2006-01-20,729.81
2006-01-23,734.749
2006-01-24,734.771
2006-01-25,737.603
2006-01-26,744.093
2006-01-27,748.233
2006-01-30,747.899
2006-01-31,748.233
2006-02-01,750.845
2006-02-02,744.234
2006-02-03,739.575
2006-02-06,741.473
2006-02-07,736.064
2006-02-08,738.506
2006-02-09,741.672
2006-02-10,740.713
2006-02-13,740.681
2006-02-14,744.41
2006-02-15,746.425
2006-02-16,750.841
2006-02-17,752.97
2006-02-20,754.32
2006-02-21,753.29
2006-02-22,758.359
2006-02-23,757.575
2006-02-24,758.74
2006-02-27,760.453
2006-02-28,754.104
2006-03-01,759.578
2006-03-02,757.815
2006-03-03,757.687
2006-03-06,756.109
2006-03-07,750.465
2006-03-08,749.594
2006-03-09,749.725
2006-03-10,754.125
2006-03-13,758.784
2006-03-14,766.251
2006-03-15,769.937
2006-03-16,774.654
2006-03-17,775.175
2006-03-20,774.303
2006-03-21,770.099
2006-03-22,774.405
2006-03-23,770.929
2006-03-24,773.408
2006-03-27,771.288
2006-03-28,767.584
2006-03-29,770.349
2006-03-30,774.588
2006-03-31,770.253
2006-04-03,773.774
2006-04-04,778.69
2006-04-05,782.638
2006-04-06,781.782
2006-04-07,773.109
2006-04-10,774.118
2006-04-11,767.872
2006-04-12,767.437
2006-04-13,767.721
2006-04-14,767.722
2006-04-17,771.892
2006-04-18,781.199
2006-04-19,787.308
2006-04-20,787.71
2006-04-21,791.472
2006-04-24,788.986
2006-04-25,788.093
2006-04-26,791.545
2006-04-27,794.421
2006-04-28,796.77
2006-05-01,796.232
2006-05-02,802.412
2006-05-03,798.447
2006-05-04,802.473
2006-05-05,812.293
2006-05-08,811.897
2006-05-09,814.763
2006-05-10,813.922
2006-05-11,807.344
2006-05-12,796.217
2006-05-15,791.507
2006-05-16,792.225
2006-05-17,774.523
2006-05-18,770.166
2006-05-19,770.119
2006-05-22,763.556
2006-05-23,768.288
2006-05-24,762.807
2006-05-25,772.646
2006-05-26,779.328
2006-05-29,780.17
2006-05-30,770.375
2006-05-31,775.813
2006-06-01,782.275
2006-06-02,787.759
2006-06-05,778.177
2006-06-06,768.915
2006-06-07,767.626
2006-06-08,758.285
2006-06-09,762.236
2006-06-12,753.964
2006-06-13,740.123
2006-06-14,742.506
2006-06-15,757.777
2006-06-16,755.173
2006-06-19,750.448
2006-06-20,751.835
2006-06-21,757.12
2006-06-22,755.463
2006-06-23,753.911
2006-06-26,757.229
2006-06-27,753.203
2006-06-28,754.689
2006-06-29,769.326
2006-06-30,778.543
2006-07-03,784.211
2006-07-04,785.628
2006-07-05,777.865
2006-07-06,783.378
2006-07-07,782.719
2006-07-10,783.109
2006-07-11,782.265
2006-07-12,776.897
2006-07-13,767.005
2006-07-14,760.352
2006-07-17,755.641
2006-07-18,756.045
2006-07-19,772.306
2006-07-20,771.709
2006-07-21,767.45
2006-07-24,778.331
2006-07-25,782.063
2006-07-26,784.208
2006-07-27,788.518
2006-07-28,796.564
2006-07-31,794.34
2006-08-01,790.421
2006-08-02,797.116
2006-08-03,795.767
2006-08-04,801.343
2006-08-07,796.701
2006-08-08,795.371
2006-08-09,795.831
2006-08-10,792.413
2006-08-11,791.165
2006-08-14,793.038
2006-08-15,802.047
2006-08-16,807.545
2006-08-17,808.951
2006-08-18,809.158
2006-08-21,810.116
2006-08-22,809.786
2006-08-23,806.674
2006-08-24,808.518
2006-08-25,806.9
2006-08-28,811.487
2006-08-29,811.866
2006-08-30,814.845
2006-08-31,813.683
2006-09-01,817.587
2006-09-04,820.526
2006-09-05,818.995
2006-09-06,811.294
2006-09-07,804.641
2006-09-08,805.471
2006-09-11,803.429
2006-09-12,811.509
2006-09-13,814.651
2006-09-14,815.846
2006-09-15,815.42
2006-09-18,816.997
2006-09-19,815.094
2006-09-20,819.486
2006-09-21,819.244
2006-09-22,816.948
2006-09-25,819.262
2006-09-26,824.293
2006-09-27,827.512
2006-09-28,828.27
2006-09-29,826.538
2006-10-02,827.758
2006-10-03,827.329
2006-10-04,833.807
2006-10-05,836.933
2006-10-06,834.008
2006-10-09,834.893
2006-10-10,836.936
2006-10-11,836.095
2006-10-12,842.764
2006-10-13,844.495
2006-10-16,847.165
2006-10-17,842.792
2006-10-18,846.349
2006-10-19,848.135
2006-10-20,849.885
2006-10-23,852.246
2006-10-24,852.583
2006-10-25,857.448
2006-10-26,862.328
2006-10-27,859.627
2006-10-30,858.534
2006-10-31,860.034
2006-11-01,857.698
2006-11-02,856.018
2006-11-03,855.581
2006-11-06,864.529
2006-11-07,868.637
2006-11-08,869.756
2006-11-09,867.382
2006-11-10,870.109
2006-11-13,870.683
2006-11-14,872.897
2006-11-15,875.63
2006-11-16,876.584
2006-11-17,876.059
2006-11-20,875.832
2006-11-21,877.816
2006-11-22,881.223
2006-11-23,881.227
2006-11-24,880.795
2006-11-27,870.975
2006-11-28,872.145
2006-11-29,881.867
2006-11-30,883.344
2006-12-01,881.682
2006-12-04,886.616
2006-12-05,890.618
2006-12-06,891.24
2006-12-07,891.374
2006-12-08,892.94
2006-12-11,894.236
2006-12-12,895.604
2006-12-13,897.667
2006-12-14,902.826
2006-12-15,904.022
2006-12-18,902.353
2006-12-19,903.715
2006-12-20,906.335
2006-12-21,903.789
2006-12-22,900.07
2006-12-25,900.07
2006-12-26,902.215
2006-12-27,910.145
2006-12-28,910.258
2006-12-29,907.572
2007-01-01,907.572
2007-01-02,914.667
2007-01-03,912.651
2007-01-04,907.466
2007-01-05,897.373
2007-01-08,898.5
2007-01-09,898.807
2007-01-10,894.892
2007-01-11,901.639
2007-01-12,907.002
2007-01-15,909.829
2007-01-16,907.92
2007-01-17,907.586
2007-01-18,907.291
2007-01-19,911.245
2007-01-22,908.927
2007-01-23,912.547
2007-01-24,917.625
2007-01-25,910.875
2007-01-26,906.802
2007-01-29,908.183
2007-01-30,913.06
2007-01-31,915.337
2007-02-01,923.75
2007-02-02,924.792
2007-02-05,923.93
2007-02-06,927.102
2007-02-07,930.201
2007-02-08,927.036
2007-02-09,924.061
2007-02-12,919.568
2007-02-13,926.609
2007-02-14,935.375
2007-02-15,935.518
2007-02-16,934.616
2007-02-19,936.532
2007-02-20,937.861
2007-02-21,934.79
2007-02-22,934.519
2007-02-23,934.819
2007-02-26,937.241
2007-02-27,911.423
2007-02-28,906.023
2007-03-01,900.5
2007-03-02,893.181
2007-03-05,879.302
2007-03-06,891.693
2007-03-07,894.053
2007-03-08,902.169
2007-03-09,904.549
2007-03-12,906.478
2007-03-13,891.91
2007-03-14,884.638
2007-03-15,894.881
2007-03-16,893.389
2007-03-19,904.162
2007-03-20,910.777
2007-03-21,921.637
2007-03-22,929.252
2007-03-23,930.871
2007-03-26,929.306
2007-03-27,926.226
2007-03-28,920.617
2007-03-29,926.257
2007-03-30,924.853
2007-04-02,929.29
2007-04-03,937.479
2007-04-04,937.939
2007-04-05,941.395
2007-04-06,941.395
2007-04-09,940.011
2007-04-10,946.212
2007-04-11,943.338
2007-04-12,946.73
2007-04-13,951.907
2007-04-16,963.78
2007-04-17,965.754
2007-04-18,965.786
2007-04-19,962.794
2007-04-20,972.276
2007-04-23,969.579
2007-04-24,966.855
2007-04-25,977.024
2007-04-26,975.373
2007-04-27,974.663
2007-04-30,971.678
2007-05-01,971.279
2007-05-02,977.405
2007-05-03,981.322
2007-05-04,986.051
2007-05-07,989.626
2007-05-08,983.032
2007-05-09,986.291
2007-05-10,976.189
2007-05-11,983.319
2007-05-14,982.69
2007-05-15,985.301
2007-05-16,987.935
2007-05-17,987.135
2007-05-18,993.771
2007-05-21,994.744
2007-05-22,995.503
2007-05-23,998.74
2007-05-24,987.612
2007-05-25,990.402
2007-05-28,991.201
2007-05-29,994.196
2007-05-30,995.846
2007-05-31,1000.0
2007-06-01,1005.294
2007-06-04,1007.442
2007-06-05,1002.658
2007-06-06,991.432
2007-06-07,976.385
2007-06-08,979.014
2007-06-11,982.406
2007-06-12,972.94
2007-06-13,981.611
2007-06-14,989.337
2007-06-15,999.258
2007-06-18,998.239
2007-06-19,999.829
2007-06-20,992.89
2007-06-21,991.435
2007-06-22,983.385
2007-06-25,981.28
2007-06-26,977.183
2007-06-27,978.169
2007-06-28,983.717
2007-06-29,986.301
2007-07-02,994.763
2007-07-03,999.457
2007-07-04,1001.473
2007-07-05,997.439
2007-07-06,1002.831
2007-07-09,1005.01
2007-07-10,993.79
2007-07-11,995.575
2007-07-12,1010.869
2007-07-13,1015.75
2007-07-16,1014.815
2007-07-17,1012.974
2007-07-18,1008.169
2007-07-19,1013.191
2007-07-20,1001.99
2007-07-23,1005.586
2007-07-24,986.474
2007-07-25,982.413
2007-07-26,957.468
2007-07-27,942.636
2007-07-30,946.593
2007-07-31,949.307
2007-08-01,944.98
2007-08-02,950.05
2007-08-03,931.052
2007-08-06,940.965
2007-08-07,950.433
2007-08-08,968.493
2007-08-09,941.306
2007-08-10,928.978
2007-08-13,934.151
2007-08-14,918.203
2007-08-15,905.958
2007-08-16,896.821
2007-08-17,922.518
2007-08-20,925.262
2007-08-21,926.006
2007-08-22,938.424
2007-08-23,941.145
2007-08-24,948.404
2007-08-27,944.494
2007-08-28,923.617
2007-08-29,936.161
2007-08-30,936.28
2007-08-31,946.856
2007-09-03,948.171
2007-09-04,955.729
2007-09-05,944.393
2007-09-06,947.841
2007-09-07,933.27
2007-09-10,929.037
2007-09-11,942.938
2007-09-12,946.161
2007-09-13,954.123
2007-09-14,950.932
2007-09-17,942.121
2007-09-18,963.448
2007-09-19,981.058
2007-09-20,977.614
2007-09-21,980.845
2007-09-24,976.022
2007-09-25,971.171
2007-09-26,977.225
2007-09-27,984.844
2007-09-28,983.869
2007-10-01,995.758
2007-10-02,996.625
2007-10-03,995.419
2007-10-04,997.806
2007-10-05,1007.084
2007-10-08,1000.588
2007-10-09,1008.096
2007-10-10,1007.799
2007-10-11,1010.419
2007-10-12,1010.05
2007-10-15,1002.879
2007-10-16,992.354
2007-10-17,995.433
2007-10-18,992.571
2007-10-19,975.592
2007-10-22,968.959
2007-10-23,978.92
2007-10-24,974.562
2007-10-25,980.376
2007-10-26,994.674
2007-10-29,1001.284
2007-10-30,995.843
2007-10-31,1007.895
2007-11-01,982.071
2007-11-02,976.44
2007-11-05,969.06
2007-11-06,979.179
2007-11-07,961.884
2007-11-08,960.747
2007-11-09,948.139
2007-11-12,939.057
2007-11-13,957.401
2007-11-14,959.372
2007-11-15,942.4
2007-11-16,938.965
2007-11-19,921.795
2007-11-20,929.314
2007-11-21,911.497
2007-11-22,913.942
2007-11-23,926.98
2007-11-26,913.083
2007-11-27,919.766
2007-11-28,941.984
2007-11-29,943.537
2007-11-30,953.585
2007-12-03,948.579
2007-12-04,939.866
2007-12-05,951.633
2007-12-06,961.215
2007-12-07,964.667
2007-12-10,972.869
2007-12-11,956.627
2007-12-12,958.936
2007-12-13,947.112
2007-12-14,935.702
2007-12-17,919.277
2007-12-18,923.313
2007-12-19,920.526
2007-12-20,921.301
2007-12-21,935.894
2007-12-24,942.432
2007-12-25,942.432
2007-12-26,944.569
2007-12-27,939.41
2007-12-28,942.763
2007-12-31,938.284
2008-01-01,938.284
2008-01-02,929.827
2008-01-03,927.613
2008-01-04,911.872
2008-01-07,912.229
2008-01-08,903.415
2008-01-09,903.098
2008-01-10,905.555
2008-01-11,900.342
2008-01-14,906.863
2008-01-15,884.456
2008-01-16,875.752
2008-01-17,858.866
2008-01-18,846.638
2008-01-21,821.745
2008-01-22,828.094
2008-01-23,834.077
2008-01-24,857.272
2008-01-25,851.293
2008-01-28,860.63
2008-01-29,869.432
2008-01-30,864.076
2008-01-31,872.362
2008-02-01,886.801
2008-02-04,882.485
2008-02-05,850.797
2008-02-06,847.675
2008-02-07,843.123
2008-02-08,840.131
2008-02-11,835.716
2008-02-12,852.642
2008-02-13,857.624
2008-02-14,853.097
2008-02-15,848.853
2008-02-18,853.796
2008-02-19,856.752
2008-02-20,853.119
2008-02-21,852.077
2008-02-22,854.119
2008-02-25,869.074
2008-02-26,879.639
2008-02-27,883.136
2008-02-28,872.836
2008-02-29,853.008
2008-03-03,846.489
2008-03-04,839.508
2008-03-05,847.629
2008-03-06,831.55
2008-03-07,823.636
2008-03-10,812.272
2008-03-11,837.016
2008-03-12,841.071
2008-03-13,839.131
2008-03-14,824.879
2008-03-17,807.88
2008-03-18,841.086
2008-03-19,825.968
2008-03-20,832.928
2008-03-21,832.928
2008-03-24,839.443
2008-03-25,857.237
2008-03-26,853.628
2008-03-27,854.295
2008-03-28,846.306
2008-03-31,849.99
2008-04-01,873.748
2008-04-02,880.781
2008-04-03,880.182
2008-04-04,882.223
2008-04-07,886.044
2008-04-08,880.034
2008-04-09,873.097
2008-04-10,873.025
2008-04-11,859.102
2008-04-14,853.319
2008-04-15,856.956
2008-04-16,878.028
2008-04-17,877.326
2008-04-18,888.375
2008-04-21,886.962
2008-04-22,882.647
2008-04-23,880.916
2008-04-24,881.945
2008-04-25,890.208
2008-04-28,892.808
2008-04-29,888.295
2008-04-30,889.475
2008-05-01,894.201
2008-05-02,903.787
2008-05-05,901.859
2008-05-06,904.589
2008-05-07,893.849
2008-05-08,893.592
2008-05-09,886.626
2008-05-12,896.294
2008-05-13,893.934
2008-05-14,897.537
2008-05-15,903.842
2008-05-16,908.34
2008-05-19,911.52
2008-05-20,903.646
2008-05-21,896.146
2008-05-22,897.853
2008-05-23,886.318
2008-05-26,885.143
2008-05-27,883.484
2008-05-28,885.299
2008-05-29,887.808
2008-05-30,888.652
2008-06-02,878.315
2008-06-03,875.004
2008-06-04,869.679
2008-06-05,881.26
2008-06-06,863.126
2008-06-09,858.461
2008-06-10,848.645
2008-06-11,836.719
2008-06-12,836.331
2008-06-13,843.54
2008-06-16,846.022
2008-06-17,845.087
2008-06-18,834.113
2008-06-19,830.704
2008-06-20,819.192
2008-06-23,813.718
2008-06-24,813.41
2008-06-25,820.864
2008-06-26,803.212
2008-06-27,798.362
2008-06-30,800.201
2008-07-01,793.763
2008-07-02,787.305
2008-07-03,787.787
2008-07-04,783.568
2008-07-07,779.277
2008-07-08,784.707
2008-07-09,781.046
2008-07-10,778.59
2008-07-11,767.386
2008-07-14,761.392
2008-07-15,747.733
2008-07-16,761.058
2008-07-17,780.089
2008-07-18,788.029
2008-07-21,791.805
2008-07-22,797.81
2008-07-23,807.561
2008-07-24,790.615
2008-07-25,787.253
2008-07-28,773.926
2008-07-29,782.12
2008-07-30,794.271
2008-07-31,788.852
2008-08-01,784.197
2008-08-04,778.526
2008-08-05,797.584
2008-08-06,800.582
2008-08-07,788.48
2008-08-08,795.161
2008-08-11,804.993
2008-08-12,794.619
2008-08-13,781.186
2008-08-14,786.165
2008-08-15,785.214
2008-08-18,777.988
2008-08-19,762.637
2008-08-20,767.471
2008-08-21,768.468
2008-08-22,778.741
2008-08-25,767.963
2008-08-26,767.033
2008-08-27,773.226
2008-08-28,787.674
2008-08-29,784.83
2008-09-01,780.683
2008-09-02,782.54
2008-09-03,780.24
2008-09-04,757.069
2008-09-05,750.791
2008-09-08,774.008
2008-09-09,753.955
2008-09-10,752.214
2008-09-11,749.939
2008-09-12,760.32
2008-09-15,723.932
2008-09-16,722.335
2008-09-17,695.742
2008-09-18,718.726
2008-09-19,770.744
2008-09-22,750.84
2008-09-23,740.168
2008-09-24,736.457
2008-09-25,751.636
2008-09-26,746.567
2008-09-29,687.938
2008-09-30,705.717
2008-10-01,710.002
2008-10-02,688.058
2008-10-03,688.574
2008-10-06,645.355
2008-10-07,621.577
2008-10-08,598.962
2008-10-09,562.671
2008-10-10,538.474
2008-10-13,593.393
2008-10-14,608.923
2008-10-15,561.419
2008-10-16,559.195
2008-10-17,564.339
2008-10-20,588.761
2008-10-21,575.893
2008-10-22,538.16
2008-10-23,541.492
2008-10-24,515.047
2008-10-27,492.309
2008-10-28,526.53
2008-10-29,546.18
2008-10-30,558.523
2008-10-31,566.497
2008-11-03,570.802
2008-11-04,599.058
2008-11-05,577.595
2008-11-06,543.557
2008-11-07,555.682
2008-11-10,551.504
2008-11-11,531.234
2008-11-12,506.746
2008-11-13,527.689
2008-11-14,517.692
2008-11-17,504.038
2008-11-18,507.224
2008-11-19,477.943
2008-11-20,446.158
2008-11-21,459.733
2008-11-24,499.018
2008-11-25,508.619
2008-11-26,519.666
2008-11-27,524.553
2008-11-28,530.045
2008-12-01,483.72
2008-12-02,502.186
2008-12-03,511.055
2008-12-04,500.909
2008-12-05,504.848
2008-12-08,536.958
2008-12-09,529.114
2008-12-10,536.092
2008-12-11,526.979
2008-12-12,526.182
2008-12-15,523.665
2008-12-16,544.476
2008-12-17,547.758
2008-12-18,540.924
2008-12-19,533.769
2008-12-22,523.309
2008-12-23,520.161
2008-12-24,522.354
2008-12-25,522.354
2008-12-26,525.105
2008-12-29,528.797
2008-12-30,539.771
2008-12-31,544.372
2009-01-01,544.372
2009-01-02,561.677
2009-01-05,559.201
2009-01-06,563.683
2009-01-07,552.969
2009-01-08,553.383
2009-01-09,542.108
2009-01-12,527.286
2009-01-13,522.089
2009-01-14,501.023
2009-01-15,495.179
2009-01-16,501.087
2009-01-19,495.205
2009-01-20,467.711
2009-01-21,480.079
2009-01-22,473.229
2009-01-23,471.74
2009-01-26,483.668
2009-01-27,488.37
2009-01-28,509.031
2009-01-29,490.946
2009-01-30,479.394
2009-02-02,474.118
2009-02-03,481.823
2009-02-04,482.918
2009-02-05,485.545
2009-02-06,499.784
2009-02-09,505.899
2009-02-10,482.25
2009-02-11,481.536
2009-02-12,477.222
2009-02-13,475.967
2009-02-16,471.163
2009-02-17,446.953
2009-02-18,443.67
2009-02-19,442.048
2009-02-20,429.728
2009-02-23,420.175
2009-02-24,431.279
2009-02-25,428.26
2009-02-26,432.136
2009-02-27,419.583
2009-03-02,395.726
2009-03-03,389.733
2009-03-04,400.488
2009-03-05,381.021
2009-03-06,380.309
2009-03-09,376.381
2009-03-10,403.467
2009-03-11,404.866
2009-03-12,419.077
2009-03-13,424.61
2009-03-16,430.375
2009-03-17,439.018
2009-03-18,448.909
2009-03-19,454.783
2009-03-20,445.224
2009-03-23,474.066
2009-03-24,466.341
2009-03-25,471.109
2009-03-26,478.87
2009-03-27,467.875
2009-03-30,445.495
2009-03-31,457.307
2009-04-01,466.127
2009-04-02,489.044
2009-04-03,492.831
2009-04-06,489.003
2009-04-07,477.113
2009-04-08,479.728
2009-04-09,500.62
2009-04-10,500.629
2009-04-13,504.4
2009-04-14,500.079
2009-04-15,504.059
2009-04-16,512.359
2009-04-17,516.896
2009-04-20,489.562
2009-04-21,497.695
2009-04-22,498.865
2009-04-23,502.888
2009-04-24,515.948
2009-04-27,509.576
2009-04-28,504.403
2009-04-29,520.137
2009-04-30,524.152
2009-05-01,526.225
2009-05-04,546.648
2009-05-05,547.641
2009-05-06,559.054
2009-05-07,554.284
2009-05-08,571.747
2009-05-11,560.032
2009-05-12,557.605
2009-05-13,538.201
2009-05-14,542.446
2009-05-15,539.223
2009-05-18,554.346
2009-05-19,560.688
2009-05-20,562.093
2009-05-21,551.213
2009-05-22,554.256
2009-05-25,554.684
2009-05-26,565.834
2009-05-27,560.262
2009-05-28,563.475
2009-05-29,572.737
2009-06-01,589.762
2009-06-02,592.508
2009-06-03,579.965
2009-06-04,584.769
2009-06-05,582.238
2009-06-08,577.038
2009-06-09,581.511
2009-06-10,583.801
2009-06-11,590.63
2009-06-12,588.807
2009-06-15,570.715
2009-06-16,565.805
2009-06-17,557.412
2009-06-18,564.037
2009-06-19,567.528
2009-06-22,548.067
2009-06-23,548.053
2009-06-24,556.711
2009-06-25,560.404
2009-06-26,563.705
2009-06-29,570.65
2009-06-30,565.492
2009-07-01,572.39
2009-07-02,553.821
2009-07-03,553.88
2009-07-06,549.433
2009-07-07,542.455
2009-07-08,535.377
2009-07-09,539.203
2009-07-10,534.939
2009-07-13,547.819
2009-07-14,554.821
2009-07-15,574.794
2009-07-16,579.145
2009-07-17,578.5
2009-07-20,588.438
2009-07-21,591.353
2009-07-22,591.527
2009-07-23,606.791
2009-07-24,609.017
2009-07-27,613.989
2009-07-28,609.578
2009-07-29,606.666
2009-07-30,618.405
2009-07-31,621.634
2009-08-03,637.02
2009-08-04,639.618
2009-08-05,639.535
2009-08-06,638.507
2009-08-07,644.912
2009-08-10,642.498
2009-08-11,631.42
2009-08-12,640.455
2009-08-13,648.595
2009-08-14,642.579
2009-08-17,623.185
2009-08-18,631.146
2009-08-19,634.89
2009-08-20,643.432
2009-08-21,658.114
2009-08-24,662.508
2009-08-25,666.102
2009-08-26,662.49
2009-08-27,662.959
2009-08-28,668.638
2009-08-31,662.136
2009-09-01,646.109
2009-09-02,639.953
2009-09-03,645.19
2009-09-04,654.06
2009-09-07,660.119
2009-09-08,668.258
2009-09-09,675.146
2009-09-10,679.003
2009-09-11,680.785
2009-09-14,682.648
2009-09-15,685.364
2009-09-16,699.781
2009-09-17,701.84
2009-09-18,700.482
2009-09-21,694.019
2009-09-22,702.811
2009-09-23,698.541
2009-09-24,686.11
2009-09-25,682.486
2009-09-28,694.441
2009-09-29,693.397
2009-09-30,692.182
2009-10-01,674.937
2009-10-02,666.359
2009-10-05,676.747
2009-10-06,690.992
2009-10-07,690.999
2009-10-08,700.248
2009-10-09,701.982
2009-10-12,706.973
2009-10-13,702.882
2009-10-14,718.874
2009-10-15,721.037
2009-10-16,712.492
2009-10-19,721.497
2009-10-20,717.001
2009-10-21,714.8
2009-10-22,716.817
2009-10-23,709.434
2009-10-26,697.294
2009-10-27,692.477
2009-10-28,675.001
2009-10-29,690.391
2009-10-30,671.662
2009-11-02,674.463
2009-11-03,670.846
2009-11-04,678.321
2009-11-05,688.334
2009-11-06,689.552
2009-11-09,708.562
2009-11-10,707.471
2009-11-11,712.052
2009-11-12,705.35
2009-11-13,708.651
2009-11-16,721.498
2009-11-17,717.007
2009-11-18,720.276
2009-11-19,706.409
2009-11-20,702.034
2009-11-23,716.308
2009-11-24,712.122
2009-11-25,717.681
2009-11-26,705.539
2009-11-27,699.772
2009-11-30,700.496
2009-12-01,714.391
2009-12-02,716.191
2009-12-03,711.625
2009-12-04,713.381
2009-12-07,710.337
2009-12-08,700.127
2009-12-09,698.417
2009-12-10,702.413
2009-12-11,703.976
2009-12-14,709.171
2009-12-15,705.008
2009-12-16,709.15
2009-12-17,696.815
2009-12-18,696.014
2009-12-21,704.37
2009-12-22,706.17
2009-12-23,709.764
2009-12-24,712.799
2009-12-25,712.799
2009-12-28,715.333
2009-12-29,716.767
2009-12-30,713.709
2009-12-31,712.112
2010-01-01,712.112
2010-01-04,725.326
2010-01-05,727.815
2010-01-06,728.463
2010-01-07,729.625
2010-01-08,731.132
2010-01-11,737.141
2010-01-12,729.831
2010-01-13,732.581
2010-01-14,734.997
2010-01-15,725.539
2010-01-18,727.742
2010-01-19,732.553
2010-01-20,721.343
2010-01-21,707.766
2010-01-22,697.375
2010-01-25,697.863
2010-01-26,694.325
2010-01-27,693.281
2010-01-28,686.814
2010-01-29,683.892
2010-02-01,690.545
2010-02-02,699.92
2010-02-03,694.81
2010-02-04,672.723
2010-02-05,666.132
2010-02-08,663.665
2010-02-09,669.177
2010-02-10,670.735
2010-02-11,673.893
2010-02-12,672.303
2010-02-15,673.338
2010-02-16,685.646
2010-02-17,690.396
2010-02-18,693.803
2010-02-19,693.57
2010-02-22,695.729
2010-02-23,687.237
2010-02-24,691.584
2010-02-25,684.659
2010-02-26,690.361
2010-03-01,694.431
2010-03-02,700.053
2010-03-03,704.667
2010-03-04,705.153
2010-03-05,716.128
2010-03-08,717.377
2010-03-09,716.898
2010-03-10,722.784
2010-03-11,723.876
2010-03-12,726.379
2010-03-15,722.574
2010-03-16,731.144
2010-03-17,737.14
2010-03-18,733.479
2010-03-19,728.641
2010-03-22,729.642
2010-03-23,735.607
2010-03-24,729.999
2010-03-25,731.712
2010-03-26,731.854
2010-03-29,737.156
2010-03-30,735.841
2010-03-31,735.793
2010-04-01,744.16
2010-04-02,744.16
2010-04-05,747.831
2010-04-06,749.357
2010-04-07,745.458
2010-04-08,744.516
2010-04-09,752.927
2010-04-12,756.829
2010-04-13,754.907
2010-04-14,765.036
2010-04-15,765.867
2010-04-16,751.879
2010-04-19,750.749
2010-04-20,759.619
2010-04-21,756.831
2010-04-22,752.961
2010-04-23,758.472
2010-04-26,758.012
2010-04-27,738.694
2010-04-28,736.208
2010-04-29,746.465
2010-04-30,738.639
2010-05-03,743.309
2010-05-04,721.965
2010-05-05,712.478
2010-05-06,689.711
2010-05-07,672.815
2010-05-10,711.944
2010-05-11,707.298
2010-05-12,717.185
2010-05-13,711.342
2010-05-14,691.702
2010-05-17,688.286
2010-05-18,685.403
2010-05-19,674.296
2010-05-20,651.09
2010-05-21,660.831
2010-05-24,652.933
2010-05-25,643.594
2010-05-26,647.926
2010-05-27,669.737
2010-05-28,665.893
2010-05-31,665.322
2010-06-01,656.745
2010-06-02,664.978
2010-06-03,670.421
2010-06-04,647.883
2010-06-07,637.45
2010-06-08,640.479
2010-06-09,644.414
2010-06-10,660.846
2010-06-11,664.924
2010-06-14,670.907
2010-06-15,682.437
2010-06-16,682.547
2010-06-17,683.79
2010-06-18,686.38
2010-06-21,687.898
2010-06-22,677.156
2010-06-23,671.093
2010-06-24,661.162
2010-06-25,661.705
2010-06-28,664.091
2010-06-29,640.973
2010-06-30,637.93
2010-07-01,633.835
2010-07-02,634.352
2010-07-05,631.932
2010-07-06,642.448
2010-07-07,657.837
2010-07-08,666.78
2010-07-09,671.791
2010-07-12,671.487
2010-07-13,684.533
2010-07-14,684.667
2010-07-15,684.657
2010-07-16,668.61
2010-07-19,668.347
2010-07-20,671.678
2010-07-21,668.309
2010-07-22,684.07
2010-07-23,687.96
2010-07-26,698.146
2010-07-27,701.702
2010-07-28,697.99
2010-07-29,698.743
2010-07-30,696.431
2010-08-02,715.731
2010-08-03,714.295
2010-08-04,715.753
2010-08-05,714.777
2010-08-06,712.702
2010-08-09,718.133
2010-08-10,709.144
2010-08-11,687.359
2010-08-12,683.732
2010-08-13,681.715
2010-08-16,682.214
2010-08-17,690.985
2010-08-18,690.446
2010-08-19,679.083
2010-08-20,671.663
2010-08-23,671.958
2010-08-24,662.218
2010-08-25,660.443
2010-08-26,662.238
2010-08-27,671.315
2010-08-30,665.367
2010-08-31,666.098
2010-09-01,687.386
2010-09-02,691.493
2010-09-03,700.084
2010-09-06,702.113
2010-09-07,691.942
2010-09-08,697.03
2010-09-09,702.813
