Date,KOKUSAI INDEX (WORLD ex JP) IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-03,683.125
2005-11-04,678.648
2005-11-07,679.561
2005-11-08,677.882
2005-11-09,678.766
2005-11-10,682.294
2005-11-11,685.815
2005-11-14,685.14
2005-11-15,681.18
2005-11-16,680.4
2005-11-17,686.896
2005-11-18,690.614
2005-11-21,695.216
2005-11-22,697.281
2005-11-23,702.35
2005-11-24,702.526
2005-11-25,702.559
2005-11-28,698.664
2005-11-29,699.049
2005-11-30,695.339
2005-12-01,702.397
2005-12-02,703.692
2005-12-05,704.18
2005-12-06,706.297
2005-12-07,702.691
2005-12-08,704.312
2005-12-09,705.47
2005-12-12,708.368
2005-12-13,711.053
2005-12-14,714.979
2005-12-15,711.587
2005-12-16,713.456
2005-12-19,710.871
2005-12-20,709.59
2005-12-21,710.993
2005-12-22,713.783
2005-12-23,714.34
2005-12-26,714.34
2005-12-27,710.432
2005-12-28,712.433
2005-12-29,711.505
2005-12-30,707.287
2006-01-02,708.18
2006-01-03,721.108
2006-01-04,727.418
2006-01-05,726.753
2006-01-06,733.685
2006-01-09,734.321
2006-01-10,733.258
2006-01-11,737.193
2006-01-12,733.829
2006-01-13,733.827
2006-01-16,735.115
2006-01-17,730.128
2006-01-18,726.456
2006-01-19,730.856
2006-01-20,722.187
2006-01-23,727.077
2006-01-24,727.104
2006-01-25,729.912
2006-01-26,736.341
2006-01-27,740.478
2006-01-30,740.158
2006-01-31,740.493
2006-02-01,743.111
2006-02-02,736.626
2006-02-03,732.019
2006-02-06,733.898
2006-02-07,728.558
2006-02-08,731.072
2006-02-09,734.216
2006-02-10,733.271
2006-02-13,733.273
2006-02-14,736.988
2006-02-15,739.014
2006-02-16,743.395
2006-02-17,745.509
2006-02-20,746.87
2006-02-21,745.853
2006-02-22,750.887
2006-02-23,750.168
2006-02-24,751.331
2006-02-27,753.063
2006-02-28,746.783
2006-03-01,752.265
2006-03-02,750.528
2006-03-03,750.406
2006-03-06,748.857
2006-03-07,743.27
2006-03-08,742.463
2006-03-09,742.597
2006-03-10,746.958
2006-03-13,751.632
2006-03-14,759.036
2006-03-15,762.711
2006-03-16,767.393
2006-03-17,767.92
2006-03-20,767.06
2006-03-21,762.898
2006-03-22,767.179
2006-03-23,763.744
2006-03-24,766.207
2006-03-27,764.114
2006-03-28,760.45
2006-03-29,763.245
2006-03-30,767.453
2006-03-31,763.186
2006-04-03,766.683
2006-04-04,771.579
2006-04-05,775.519
2006-04-06,774.762
2006-04-07,766.176
2006-04-10,767.182
2006-04-11,761.029
2006-04-12,760.599
2006-04-13,760.916
2006-04-14,760.916
2006-04-17,765.049
2006-04-18,774.282
2006-04-19,780.339
2006-04-20,780.749
2006-04-21,784.49
2006-04-24,782.091
2006-04-25,781.214
2006-04-26,784.705
2006-04-27,787.643
2006-04-28,790.009
2006-05-01,789.477
2006-05-02,795.657
2006-05-03,791.763
2006-05-04,795.866
2006-05-05,805.693
2006-05-08,805.362
2006-05-09,808.215
2006-05-10,807.508
2006-05-11,801.027
2006-05-12,790.026
2006-05-15,785.385
2006-05-16,786.111
2006-05-17,768.596
2006-05-18,764.318
2006-05-19,764.276
2006-05-22,757.833
2006-05-23,762.538
2006-05-24,757.113
2006-05-25,766.906
2006-05-26,773.563
2006-05-29,774.433
2006-05-30,764.734
2006-05-31,770.248
2006-06-01,776.69
2006-06-02,782.193
2006-06-05,772.685
2006-06-06,763.524
2006-06-07,762.292
2006-06-08,753.036
2006-06-09,756.963
2006-06-12,748.754
2006-06-13,735.069
2006-06-14,737.447
2006-06-15,752.62
2006-06-16,750.036
2006-06-19,745.422
2006-06-20,746.803
2006-06-21,752.061
2006-06-22,750.472
2006-06-23,748.931
2006-06-26,752.261
2006-06-27,748.263
2006-06-28,749.799
2006-06-29,764.357
2006-06-30,773.516
2006-07-03,779.211
2006-07-04,780.62
2006-07-05,772.928
2006-07-06,778.448
2006-07-07,777.794
2006-07-10,778.183
2006-07-11,777.36
2006-07-12,772.052
2006-07-13,762.227
2006-07-14,755.616
2006-07-17,750.935
2006-07-18,751.338
2006-07-19,767.499
2006-07-20,766.907
2006-07-21,762.678
2006-07-24,773.501
2006-07-25,777.21
2006-07-26,779.346
2006-07-27,783.663
2006-07-28,791.669
2006-07-31,789.462
2006-08-01,785.594
2006-08-02,792.313
2006-08-03,791.029
2006-08-04,796.574
2006-08-07,791.963
2006-08-08,790.653
2006-08-09,791.174
2006-08-10,787.817
2006-08-11,786.644
2006-08-14,788.556
2006-08-15,797.517
2006-08-16,803.024
2006-08-17,804.426
2006-08-18,804.632
2006-08-21,805.593
2006-08-22,805.265
2006-08-23,802.176
2006-08-24,804.016
2006-08-25,802.432
2006-08-28,806.997
2006-08-29,807.416
2006-08-30,810.472
2006-08-31,809.325
2006-09-01,813.216
2006-09-04,816.146
2006-09-05,814.629
2006-09-06,807.006
2006-09-07,800.399
2006-09-08,801.225
2006-09-11,799.203
2006-09-12,807.247
2006-09-13,810.441
2006-09-14,811.643
2006-09-15,811.22
2006-09-18,812.794
2006-09-19,810.902
2006-09-20,815.281
2006-09-21,815.089
2006-09-22,812.805
2006-09-25,815.117
2006-09-26,820.131
2006-09-27,823.391
2006-09-28,824.154
2006-09-29,822.437
2006-10-02,823.656
2006-10-03,823.232
2006-10-04,829.72
2006-10-05,832.895
2006-10-06,829.986
2006-10-09,830.867
2006-10-10,832.909
2006-10-11,832.095
2006-10-12,838.74
2006-10-13,840.463
2006-10-16,843.122
2006-10-17,838.77
2006-10-18,842.312
2006-10-19,844.096
2006-10-20,845.838
2006-10-23,848.223
2006-10-24,848.567
2006-10-25,853.414
2006-10-26,858.274
2006-10-27,855.619
2006-10-30,854.541
2006-10-31,856.035
2006-11-01,853.773
2006-11-02,852.163
2006-11-03,851.751
2006-11-06,860.663
2006-11-07,864.754
2006-11-08,865.919
2006-11-09,863.617
2006-11-10,866.359
2006-11-13,866.99
2006-11-14,869.204
2006-11-15,871.973
2006-11-16,872.945
2006-11-17,872.462
2006-11-20,872.263
2006-11-21,874.244
2006-11-22,877.653
2006-11-23,877.658
2006-11-24,877.251
2006-11-27,867.477
2006-11-28,868.683
2006-11-29,878.46
2006-11-30,879.933
2006-12-01,878.278
2006-12-04,883.201
2006-12-05,887.19
2006-12-06,887.859
2006-12-07,887.999
2006-12-08,889.561
2006-12-11,890.858
2006-12-12,892.223
2006-12-13,894.317
2006-12-14,899.47
2006-12-15,900.663
2006-12-18,899.0
2006-12-19,900.368
2006-12-20,902.992
2006-12-21,900.544
2006-12-22,896.884
2006-12-25,896.884
2006-12-26,899.024
2006-12-27,907.007
2006-12-28,907.139
2006-12-29,904.465
2007-01-01,904.465
2007-01-02,911.545
2007-01-03,909.576
2007-01-04,904.409
2007-01-05,894.353
2007-01-08,895.555
2007-01-09,895.861
2007-01-10,891.986
2007-01-11,898.719
2007-01-12,904.065
2007-01-15,906.883
2007-01-16,904.981
2007-01-17,904.659
2007-01-18,904.369
2007-01-19,908.313
2007-01-22,906.014
2007-01-23,909.63
2007-01-24,914.696
2007-01-25,907.969
2007-01-26,903.909
2007-01-29,905.317
2007-01-30,910.183
2007-01-31,912.487
2007-02-01,920.949
2007-02-02,921.989
2007-02-05,921.141
2007-02-06,924.307
2007-02-07,927.478
2007-02-08,924.327
2007-02-09,921.364
2007-02-12,916.897
2007-02-13,923.952
2007-02-14,932.745
2007-02-15,932.903
2007-02-16,932.008
2007-02-19,933.943
2007-02-20,935.272
2007-02-21,932.223
2007-02-22,932.02
2007-02-23,932.336
2007-02-26,934.798
2007-02-27,909.076
2007-02-28,903.76
2007-03-01,898.267
2007-03-02,890.968
2007-03-05,877.136
2007-03-06,889.5
2007-03-07,891.925
2007-03-08,900.035
2007-03-09,902.419
2007-03-12,904.349
2007-03-13,889.889
2007-03-14,882.651
2007-03-15,892.887
2007-03-16,891.402
2007-03-19,902.153
2007-03-20,908.765
2007-03-21,919.613
2007-03-22,927.216
2007-03-23,928.837
2007-03-26,927.287
2007-03-27,924.217
2007-03-28,918.706
2007-03-29,924.374
2007-03-30,923.005
2007-04-02,927.448
2007-04-03,935.666
2007-04-04,936.132
2007-04-05,939.708
2007-04-06,939.708
2007-04-09,938.327
2007-04-10,944.556
2007-04-11,941.712
2007-04-12,945.106
2007-04-13,950.293
2007-04-16,962.176
2007-04-17,964.158
2007-04-18,964.195
2007-04-19,961.226
2007-04-20,970.708
2007-04-23,968.077
2007-04-24,965.36
2007-04-25,975.589
2007-04-26,974.032
2007-04-27,973.384
2007-04-30,970.457
2007-05-01,970.059
2007-05-02,976.236
2007-05-03,980.257
2007-05-04,985.076
2007-05-07,988.666
2007-05-08,982.1
2007-05-09,985.45
2007-05-10,975.416
2007-05-11,982.578
2007-05-14,981.989
2007-05-15,984.629
2007-05-16,987.324
2007-05-17,986.565
2007-05-18,993.252
2007-05-21,994.397
2007-05-22,995.159
2007-05-23,998.4
2007-05-24,987.368
2007-05-25,990.233
2007-05-28,991.034
2007-05-29,994.085
2007-05-30,995.834
2007-05-31,1000.0
2007-06-01,1005.316
2007-06-04,1007.47
2007-06-05,1002.706
2007-06-06,991.543
2007-06-07,976.589
2007-06-08,979.22
2007-06-11,982.617
2007-06-12,973.154
2007-06-13,981.895
2007-06-14,989.642
2007-06-15,999.567
2007-06-18,998.621
2007-06-19,1000.215
2007-06-20,993.284
2007-06-21,991.901
2007-06-22,983.848
2007-06-25,981.783
2007-06-26,977.699
2007-06-27,978.753
2007-06-28,984.319
2007-06-29,986.913
2007-07-02,995.403
2007-07-03,1000.151
2007-07-04,1002.169
2007-07-05,998.139
2007-07-06,1003.611
2007-07-09,1005.794
2007-07-10,994.571
2007-07-11,996.384
2007-07-12,1011.696
2007-07-13,1016.583
2007-07-16,1015.648
2007-07-17,1013.805
2007-07-18,1009.008
2007-07-19,1014.038
2007-07-20,1002.827
2007-07-23,1006.43
2007-07-24,987.312
2007-07-25,983.25
2007-07-26,958.284
2007-07-27,943.486
2007-07-30,947.452
2007-07-31,950.186
2007-08-01,945.907
2007-08-02,951.045
2007-08-03,932.035
2007-08-06,941.963
2007-08-07,951.446
2007-08-08,969.619
2007-08-09,942.461
2007-08-10,930.145
2007-08-13,935.366
2007-08-14,919.406
2007-08-15,907.195
2007-08-16,898.054
2007-08-17,923.788
2007-08-20,926.615
2007-08-21,927.361
2007-08-22,939.776
2007-08-23,942.508
2007-08-24,949.805
2007-08-27,945.894
2007-08-28,925.001
2007-08-29,937.632
2007-08-30,937.777
2007-08-31,948.377
2007-09-03,949.695
2007-09-04,957.27
2007-09-05,946.018
2007-09-06,949.505
2007-09-07,934.909
2007-09-10,930.679
2007-09-11,944.608
2007-09-12,947.911
2007-09-13,955.906
2007-09-14,952.71
2007-09-17,943.886
2007-09-18,965.255
2007-09-19,982.908
2007-09-20,979.518
2007-09-21,982.756
2007-09-24,977.938
2007-09-25,973.082
2007-09-26,979.219
2007-09-27,986.867
2007-09-28,985.902
2007-10-01,997.825
2007-10-02,998.696
2007-10-03,997.532
2007-10-04,999.927
2007-10-05,1009.302
2007-10-08,1002.792
2007-10-09,1010.322
2007-10-10,1010.048
2007-10-11,1012.689
2007-10-12,1012.32
2007-10-15,1005.133
2007-10-16,994.586
2007-10-17,997.683
2007-10-18,994.819
2007-10-19,977.803
2007-10-22,971.198
2007-10-23,981.193
2007-10-24,976.827
2007-10-25,982.657
2007-10-26,996.989
2007-10-29,1003.661
2007-10-30,998.22
2007-10-31,1010.335
2007-11-01,984.527
2007-11-02,978.899
2007-11-05,971.509
2007-11-06,981.658
2007-11-07,964.458
2007-11-08,963.362
2007-11-09,950.728
2007-11-12,941.622
2007-11-13,960.087
2007-11-14,962.126
2007-11-15,945.112
2007-11-16,941.738
2007-11-19,924.563
2007-11-20,932.113
2007-11-21,914.259
2007-11-22,916.712
2007-11-23,929.817
2007-11-26,915.882
2007-11-27,922.598
2007-11-28,944.965
2007-11-29,946.537
2007-11-30,956.617
2007-12-03,951.602
2007-12-04,942.862
2007-12-05,954.766
2007-12-06,964.403
2007-12-07,967.869
2007-12-10,976.102
2007-12-11,959.809
2007-12-12,962.153
2007-12-13,950.305
2007-12-14,938.86
2007-12-17,922.387
2007-12-18,926.439
2007-12-19,923.654
2007-12-20,924.5
2007-12-21,939.224
2007-12-24,945.796
2007-12-25,945.796
2007-12-26,947.946
2007-12-27,942.848
2007-12-28,946.229
2007-12-31,941.735
2008-01-01,941.735
2008-01-02,933.302
2008-01-03,931.088
2008-01-04,915.288
2008-01-07,915.647
2008-01-08,906.883
2008-01-09,906.582
2008-01-10,909.066
2008-01-11,903.848
2008-01-14,910.394
2008-01-15,887.912
2008-01-16,879.188
2008-01-17,862.242
2008-01-18,849.969
2008-01-21,824.987
2008-01-22,831.372
2008-01-23,837.383
2008-01-24,860.675
2008-01-25,854.673
2008-01-28,864.05
2008-01-29,872.91
2008-01-30,867.552
2008-01-31,875.913
2008-02-01,890.425
2008-02-04,886.096
2008-02-05,854.286
2008-02-06,851.241
2008-02-07,846.716
2008-02-08,843.717
2008-02-11,839.312
2008-02-12,856.322
2008-02-13,861.411
2008-02-14,856.867
2008-02-15,852.61
2008-02-18,857.603
2008-02-19,860.574
2008-02-20,856.937
2008-02-21,855.971
2008-02-22,858.049
2008-02-25,873.09
2008-02-26,883.718
2008-02-27,887.308
2008-02-28,876.988
2008-02-29,857.073
2008-03-03,850.555
2008-03-04,843.55
2008-03-05,851.827
2008-03-06,835.707
2008-03-07,827.757
2008-03-10,816.343
2008-03-11,841.222
2008-03-12,845.35
2008-03-13,843.417
2008-03-14,829.101
2008-03-17,812.057
2008-03-18,845.443
2008-03-19,830.256
2008-03-20,837.255
2008-03-21,837.255
2008-03-24,843.805
2008-03-25,861.704
2008-03-26,858.089
2008-03-27,858.846
2008-03-28,850.851
2008-03-31,854.558
2008-04-01,878.491
2008-04-02,885.627
2008-04-03,885.036
2008-04-04,887.149
2008-04-07,890.997
2008-04-08,885.089
2008-04-09,878.142
2008-04-10,878.153
2008-04-11,864.168
2008-04-14,858.353
2008-04-15,862.027
2008-04-16,883.258
2008-04-17,882.567
2008-04-18,893.757
2008-04-21,892.384
2008-04-22,888.056
2008-04-23,886.353
2008-04-24,887.497
2008-04-25,895.851
2008-04-28,898.513
2008-04-29,893.983
2008-04-30,895.197
2008-05-01,899.999
2008-05-02,909.766
2008-05-05,907.846
2008-05-06,910.607
2008-05-07,899.911
2008-05-08,899.69
2008-05-09,892.818
2008-05-12,902.586
2008-05-13,900.237
2008-05-14,903.913
2008-05-15,910.307
2008-05-16,914.97
2008-05-19,918.435
2008-05-20,910.608
2008-05-21,903.118
2008-05-22,904.953
2008-05-23,893.333
2008-05-26,892.234
2008-05-27,890.584
2008-05-28,892.484
2008-05-29,895.099
2008-05-30,896.045
2008-06-02,885.645
2008-06-03,882.328
2008-06-04,877.058
2008-06-05,888.757
2008-06-06,870.491
2008-06-09,865.79
2008-06-10,855.893
2008-06-11,843.919
2008-06-12,843.552
2008-06-13,850.83
2008-06-16,853.347
2008-06-17,852.408
2008-06-18,841.345
2008-06-19,837.968
2008-06-20,826.36
2008-06-23,820.876
2008-06-24,820.614
2008-06-25,828.156
2008-06-26,810.438
2008-06-27,805.558
2008-06-30,807.417
2008-07-01,800.953
2008-07-02,794.455
2008-07-03,794.945
2008-07-04,790.688
2008-07-07,786.369
2008-07-08,791.934
2008-07-09,788.268
2008-07-10,785.802
2008-07-11,774.509
2008-07-14,768.462
2008-07-15,754.679
2008-07-16,768.138
2008-07-17,787.347
2008-07-18,795.363
2008-07-21,799.182
2008-07-22,805.255
2008-07-23,815.1
2008-07-24,798.0
2008-07-25,794.61
2008-07-28,781.16
2008-07-29,789.457
2008-07-30,801.745
2008-07-31,796.318
2008-08-01,791.636
2008-08-04,785.916
2008-08-05,805.162
2008-08-06,808.288
2008-08-07,796.085
2008-08-08,802.837
2008-08-11,812.834
2008-08-12,802.373
2008-08-13,788.869
2008-08-14,793.923
2008-08-15,792.996
2008-08-18,785.742
2008-08-19,770.243
2008-08-20,775.136
2008-08-21,776.156
2008-08-22,786.558
2008-08-25,775.686
2008-08-26,774.773
2008-08-27,781.071
2008-08-28,795.701
2008-08-29,792.848
2008-09-01,788.662
2008-09-02,790.553
2008-09-03,788.324
2008-09-04,764.919
2008-09-05,758.587
2008-09-08,782.097
2008-09-09,761.836
2008-09-10,760.09
2008-09-11,757.858
2008-09-12,768.353
2008-09-15,731.588
2008-09-16,729.983
2008-09-17,703.116
2008-09-18,726.408
2008-09-19,778.982
2008-09-22,758.925
2008-09-23,748.145
2008-09-24,744.4
2008-09-25,759.749
2008-09-26,754.689
2008-09-29,695.43
2008-09-30,713.405
2008-10-01,717.764
2008-10-02,695.614
2008-10-03,696.151
2008-10-06,652.457
2008-10-07,628.419
2008-10-08,605.647
2008-10-09,568.956
2008-10-10,544.512
2008-10-13,600.049
2008-10-14,615.756
2008-10-15,567.733
2008-10-16,565.484
2008-10-17,570.687
2008-10-20,595.387
2008-10-21,582.375
2008-10-22,544.232
2008-10-23,547.615
2008-10-24,520.871
2008-10-27,497.878
2008-10-28,532.487
2008-10-29,552.394
2008-10-30,564.908
2008-10-31,572.976
2008-11-03,577.346
2008-11-04,605.926
2008-11-05,584.333
2008-11-06,549.945
2008-11-07,562.287
2008-11-10,558.08
2008-11-11,537.569
2008-11-12,512.848
2008-11-13,534.058
2008-11-14,524.024
2008-11-17,510.211
2008-11-18,513.438
2008-11-19,483.812
2008-11-20,451.644
2008-11-21,465.413
2008-11-24,505.231
2008-11-25,514.974
2008-11-26,526.198
2008-11-27,531.148
2008-11-28,536.715
2008-12-01,489.812
2008-12-02,508.53
2008-12-03,517.575
2008-12-04,507.303
2008-12-05,511.299
2008-12-08,543.843
2008-12-09,535.902
2008-12-10,542.984
2008-12-11,533.79
2008-12-12,532.984
2008-12-15,530.446
2008-12-16,551.531
2008-12-17,554.864
2008-12-18,547.948
2008-12-19,540.705
2008-12-22,530.124
2008-12-23,526.974
2008-12-24,529.27
2008-12-25,529.27
2008-12-26,532.063
2008-12-29,535.867
2008-12-30,547.014
2008-12-31,551.68
2009-01-01,551.68
2009-01-02,569.257
2009-01-05,566.75
2009-01-06,571.294
2009-01-07,560.525
2009-01-08,560.949
2009-01-09,549.523
2009-01-12,534.51
2009-01-13,529.244
2009-01-14,507.901
2009-01-15,501.987
2009-01-16,507.981
2009-01-19,502.018
2009-01-20,474.148
2009-01-21,486.702
2009-01-22,479.768
2009-01-23,478.258
2009-01-26,490.363
2009-01-27,495.13
2009-01-28,516.099
2009-01-29,497.774
2009-01-30,486.062
2009-02-02,480.746
2009-02-03,488.564
2009-02-04,489.788
2009-02-05,492.461
2009-02-06,506.953
2009-02-09,513.163
2009-02-10,489.177
2009-02-11,488.521
2009-02-12,484.176
2009-02-13,482.909
2009-02-16,478.036
2009-02-17,453.477
2009-02-18,450.165
2009-02-19,448.603
2009-02-20,436.119
2009-02-23,426.429
2009-02-24,437.699
2009-02-25,434.665
2009-02-26,438.614
2009-02-27,425.876
2009-03-02,401.667
2009-03-03,395.587
2009-03-04,406.533
2009-03-05,386.778
2009-03-06,386.079
2009-03-09,382.101
2009-03-10,409.609
2009-03-11,411.058
2009-03-12,425.519
2009-03-13,431.143
2009-03-16,437.0
2009-03-17,445.779
2009-03-18,455.83
2009-03-19,461.802
2009-03-20,452.098
2009-03-23,481.395
2009-03-24,473.557
2009-03-25,478.411
2009-03-26,486.305
2009-03-27,475.184
2009-03-30,452.472
2009-03-31,464.471
2009-04-01,473.461
2009-04-02,496.769
2009-04-03,500.647
2009-04-06,496.77
2009-04-07,484.822
2009-04-08,487.494
2009-04-09,508.741
2009-04-10,508.754
2009-04-13,512.588
2009-04-14,508.206
2009-04-15,512.253
2009-04-16,520.694
2009-04-17,525.306
2009-04-20,497.551
2009-04-21,505.835
2009-04-22,507.051
2009-04-23,511.272
2009-04-24,524.573
2009-04-27,518.107
2009-04-28,512.872
2009-04-29,528.903
2009-04-30,533.046
2009-05-01,535.157
2009-05-04,556.092
2009-05-05,557.127
2009-05-06,568.805
2009-05-07,564.048
2009-05-08,581.827
2009-05-11,569.976
2009-05-12,567.553
2009-05-13,547.861
2009-05-14,552.203
2009-05-15,548.961
2009-05-18,564.446
2009-05-19,570.928
2009-05-20,572.422
2009-05-21,561.373
2009-05-22,564.492
2009-05-25,564.932
2009-05-26,576.296
2009-05-27,570.678
2009-05-28,573.976
2009-05-29,583.414
2009-06-01,600.765
2009-06-02,603.599
2009-06-03,590.838
2009-06-04,595.751
2009-06-05,593.183
2009-06-08,587.909
2009-06-09,592.475
2009-06-10,594.827
2009-06-11,601.835
2009-06-12,599.983
2009-06-15,581.549
2009-06-16,576.548
2009-06-17,568.002
2009-06-18,574.778
2009-06-19,578.336
2009-06-22,558.558
2009-06-23,558.55
2009-06-24,567.401
2009-06-25,571.177
2009-06-26,574.593
2009-06-29,581.679
2009-06-30,576.431
2009-07-01,583.503
2009-07-02,564.585
2009-07-03,564.654
2009-07-06,560.127
2009-07-07,553.014
2009-07-08,545.884
2009-07-09,549.794
2009-07-10,545.456
2009-07-13,558.591
2009-07-14,565.731
2009-07-15,586.099
2009-07-16,590.541
2009-07-17,589.884
2009-07-20,600.018
2009-07-21,602.992
2009-07-22,603.179
2009-07-23,618.755
2009-07-24,621.027
2009-07-27,626.098
2009-07-28,621.601
2009-07-29,618.661
2009-07-30,630.648
2009-07-31,633.944
2009-08-03,649.655
2009-08-04,652.309
2009-08-05,652.298
2009-08-06,651.259
2009-08-07,657.796
2009-08-10,655.34
2009-08-11,644.105
2009-08-12,653.375
2009-08-13,661.686
2009-08-14,655.553
2009-08-17,635.806
2009-08-18,643.931
2009-08-19,647.773
2009-08-20,656.491
2009-08-21,671.492
2009-08-24,675.978
2009-08-25,679.646
2009-08-26,675.974
2009-08-27,676.47
2009-08-28,682.304
2009-08-31,675.673
2009-09-01,659.325
2009-09-02,653.072
2009-09-03,658.426
2009-09-04,667.489
2009-09-07,673.674
2009-09-08,682.004
2009-09-09,689.043
2009-09-10,692.981
2009-09-11,694.835
2009-09-14,696.74
2009-09-15,699.515
2009-09-16,714.234
2009-09-17,716.361
2009-09-18,714.977
2009-09-21,708.417
2009-09-22,717.398
2009-09-23,713.041
2009-09-24,700.362
2009-09-25,696.663
2009-09-28,708.916
2009-09-29,707.867
2009-09-30,706.644
2009-10-01,689.05
2009-10-02,680.308
2009-10-05,690.916
2009-10-06,705.463
2009-10-07,705.555
2009-10-08,715.002
2009-10-09,716.774
2009-10-12,721.876
2009-10-13,717.702
2009-10-14,734.036
2009-10-15,736.245
2009-10-16,727.537
2009-10-19,736.732
2009-10-20,732.144
2009-10-21,729.907
2009-10-22,731.983
2009-10-23,724.445
2009-10-26,712.047
2009-10-27,707.13
2009-10-28,689.316
2009-10-29,705.043
2009-10-30,685.916
2009-11-02,688.779
2009-11-03,685.086
2009-11-04,692.798
2009-11-05,703.044
2009-11-06,704.303
2009-11-09,723.766
2009-11-10,722.7
2009-11-11,727.381
2009-11-12,720.547
2009-11-13,723.943
2009-11-16,737.109
2009-11-17,732.523
2009-11-18,735.888
2009-11-19,721.722
2009-11-20,717.275
2009-11-23,731.884
2009-11-24,727.618
2009-11-25,733.32
2009-11-26,720.918
2009-11-27,715.048
2009-11-30,715.802
2009-12-01,730.014
2009-12-02,731.864
2009-12-03,727.2
2009-12-04,728.995
2009-12-07,725.892
2009-12-08,715.479
2009-12-09,713.741
2009-12-10,717.842
2009-12-11,719.476
2009-12-14,724.794
2009-12-15,720.568
2009-12-16,724.807
2009-12-17,712.207
2009-12-18,711.39
2009-12-21,719.932
2009-12-22,721.784
2009-12-23,725.507
2009-12-24,728.618
2009-12-25,728.618
2009-12-28,731.239
2009-12-29,732.759
2009-12-30,729.663
2009-12-31,728.039
2010-01-01,728.039
2010-01-04,741.565
2010-01-05,744.111
2010-01-06,744.854
2010-01-07,746.048
2010-01-08,747.59
2010-01-11,753.736
2010-01-12,746.263
2010-01-13,749.082
2010-01-14,751.555
2010-01-15,741.888
2010-01-18,744.14
2010-01-19,749.06
2010-01-20,737.626
2010-01-21,723.744
2010-01-22,713.133
2010-01-25,713.635
2010-01-26,710.02
2010-01-27,708.999
2010-01-28,702.407
2010-01-29,699.42
2010-02-01,706.241
2010-02-02,715.831
2010-02-03,710.668
2010-02-04,688.082
2010-02-05,681.359
2010-02-08,678.883
2010-02-09,684.528
2010-02-10,686.18
2010-02-11,689.431
2010-02-12,687.84
2010-02-15,688.9
2010-02-16,701.496
2010-02-17,706.381
2010-02-18,709.883
2010-02-19,709.661
2010-02-22,711.876
2010-02-23,703.189
2010-02-24,707.668
2010-02-25,700.624
2010-02-26,706.467
2010-03-01,710.635
2010-03-02,716.391
2010-03-03,721.136
2010-03-04,721.638
2010-03-05,732.884
2010-03-08,734.189
2010-03-09,733.713
2010-03-10,739.746
2010-03-11,740.93
2010-03-12,743.493
2010-03-15,739.602
2010-03-16,748.378
2010-03-17,754.521
2010-03-18,750.777
2010-03-19,745.828
2010-03-22,746.856
2010-03-23,752.973
2010-03-24,747.236
2010-03-25,749.005
2010-03-26,749.181
2010-03-29,754.674
2010-03-30,753.361
2010-03-31,753.324
2010-04-01,761.968
2010-04-02,761.968
2010-04-05,765.733
2010-04-06,767.299
2010-04-07,763.394
2010-04-08,762.452
2010-04-09,771.071
2010-04-12,775.08
2010-04-13,773.117
2010-04-14,783.508
2010-04-15,784.367
2010-04-16,770.045
2010-04-19,768.898
2010-04-20,778.004
2010-04-21,775.153
2010-04-22,771.193
2010-04-23,776.892
2010-04-26,776.425
2010-04-27,756.653
2010-04-28,754.16
2010-04-29,764.737
2010-04-30,756.773
2010-05-03,761.62
2010-05-04,739.83
2010-05-05,730.207
2010-05-06,706.973
2010-05-07,689.76
2010-05-10,729.888
2010-05-11,725.168
2010-05-12,735.373
2010-05-13,729.393
2010-05-14,709.286
2010-05-17,705.827
2010-05-18,702.88
2010-05-19,691.522
2010-05-20,667.811
2010-05-21,677.815
2010-05-24,669.805
2010-05-25,660.227
2010-05-26,664.698
2010-05-27,687.191
2010-05-28,683.262
2010-05-31,682.688
2010-06-01,673.899
2010-06-02,682.364
2010-06-03,687.955
2010-06-04,664.834
2010-06-07,654.139
2010-06-08,657.272
2010-06-09,661.327
2010-06-10,678.196
2010-06-11,682.446
2010-06-14,688.633
2010-06-15,700.471
2010-06-16,700.591
2010-06-17,701.894
2010-06-18,704.554
2010-06-21,706.145
2010-06-22,695.124
2010-06-23,688.904
2010-06-24,678.737
2010-06-25,679.303
2010-06-28,681.807
2010-06-29,658.081
2010-06-30,654.975
2010-07-01,650.791
2010-07-02,651.344
2010-07-05,648.861
2010-07-06,659.66
2010-07-07,675.545
2010-07-08,684.739
2010-07-09,689.887
2010-07-12,689.58
2010-07-13,702.99
2010-07-14,703.129
2010-07-15,703.12
2010-07-16,686.641
2010-07-19,686.372
2010-07-20,689.795
2010-07-21,686.364
2010-07-22,702.558
2010-07-23,706.553
2010-07-26,717.014
2010-07-27,720.667
2010-07-28,716.88
2010-07-29,717.685
2010-07-30,715.311
2010-08-02,735.154
2010-08-03,733.682
2010-08-04,735.252
2010-08-05,734.258
2010-08-06,732.135
2010-08-09,737.717
2010-08-10,728.5
2010-08-11,706.189
2010-08-12,702.483
2010-08-13,700.419
2010-08-16,700.942
2010-08-17,709.989
2010-08-18,709.458
2010-08-19,697.785
2010-08-20,690.166
2010-08-23,690.473
2010-08-24,680.465
2010-08-25,678.655
2010-08-26,680.507
2010-08-27,689.884
2010-08-30,683.815
2010-08-31,684.577
2010-09-01,706.463
2010-09-02,710.695
2010-09-03,719.527
2010-09-06,721.616
2010-09-07,711.176
2010-09-08,716.446
