Date,USA SMID VALUE SMID (Small+Mid Cap)
2010-09-15,799.26
2010-09-16,795.03
2010-09-17,797.046
2010-09-20,813.659
2010-09-21,807.432
2010-09-22,799.506
2010-09-23,790.042
2010-09-24,813.05
2010-09-27,808.887
2010-09-28,816.178
2010-09-29,816.098
2010-09-30,816.013
2010-10-01,819.398
2010-10-04,812.559
2010-10-05,831.39
2010-10-06,828.842
2010-10-07,828.08
2010-10-08,836.507
2010-10-11,837.348
2010-10-12,840.448
2010-10-13,848.316
2010-10-14,845.06
2010-10-15,844.177
2010-10-18,850.959
2010-10-19,837.181
2010-10-20,847.516
2010-10-21,845.447
2010-10-22,847.825
2010-10-25,850.569
2010-10-26,847.574
2010-10-27,844.618
2010-10-28,842.772
2010-10-29,845.131
2010-11-01,843.761
2010-11-02,854.45
2010-11-03,856.373
2010-11-04,877.258
2010-11-05,880.592
2010-11-08,877.912
2010-11-09,865.138
2010-11-10,872.183
2010-11-11,869.154
2010-11-12,856.66
2010-11-15,857.08
2010-11-16,840.23
2010-11-17,842.958
2010-11-18,854.418
2010-11-19,857.095
2010-11-22,858.79
2010-11-23,848.179
2010-11-24,864.36
2010-11-25,864.36
2010-11-26,859.138
2010-11-29,858.165
2010-11-30,853.045
2010-12-01,870.871
2010-12-02,884.385
2010-12-03,889.333
2010-12-06,890.05
2010-12-07,891.821
2010-12-08,893.465
2010-12-09,896.888
2010-12-10,904.837
2010-12-13,902.672
2010-12-14,902.456
2010-12-15,896.517
2010-12-16,903.801
2010-12-17,906.577
2010-12-20,909.783
2010-12-21,918.643
2010-12-22,923.81
2010-12-23,920.688
2010-12-24,920.688
2010-12-27,923.91
2010-12-28,923.257
2010-12-29,924.132
2010-12-30,923.873
2010-12-31,920.66
2011-01-03,934.666
2011-01-04,925.079
2011-01-05,931.042
2011-01-06,928.02
2011-01-07,925.833
2011-01-10,926.928
2011-01-11,930.405
2011-01-12,938.511
2011-01-13,937.49
2011-01-14,945.802
2011-01-17,945.802
2011-01-18,948.772
2011-01-19,931.98
2011-01-20,927.212
2011-01-21,926.484
2011-01-24,933.764
2011-01-25,936.06
2011-01-26,943.901
2011-01-27,950.238
2011-01-28,930.391
2011-01-31,935.49
2011-02-01,951.735
2011-02-02,947.776
2011-02-03,951.138
2011-02-04,953.577
2011-02-07,961.836
2011-02-08,965.895
2011-02-09,961.971
2011-02-10,963.668
2011-02-11,972.404
2011-02-14,974.123
2011-02-15,970.473
2011-02-16,979.45
2011-02-17,985.851
2011-02-18,986.738
2011-02-21,986.738
2011-02-22,962.892
2011-02-23,950.716
2011-02-24,950.729
2011-02-25,968.807
2011-02-28,973.574
2011-03-01,954.939
2011-03-02,956.488
2011-03-03,974.436
2011-03-04,966.543
2011-03-07,955.68
2011-03-08,969.191
2011-03-09,967.844
2011-03-10,947.195
2011-03-11,953.793
2011-03-14,947.053
2011-03-15,938.369
2011-03-16,925.733
2011-03-17,933.098
2011-03-18,941.315
2011-03-21,958.641
2011-03-22,952.576
2011-03-23,953.176
2011-03-24,960.477
2011-03-25,966.472
2011-03-28,963.239
2011-03-29,970.073
2011-03-30,980.27
2011-03-31,983.073
2011-04-01,989.254
2011-04-04,990.221
2011-04-05,992.977
2011-04-06,996.183
2011-04-07,991.941
2011-04-08,983.88
2011-04-11,977.832
2011-04-12,968.14
2011-04-13,967.532
2011-04-14,969.584
2011-04-15,977.938
2011-04-18,964.407
2011-04-19,968.373
2011-04-20,983.167
2011-04-21,988.553
2011-04-22,988.553
2011-04-25,987.339
2011-04-26,998.695
2011-04-27,1004.176
2011-04-28,1008.526
2011-04-29,1009.467
2011-05-02,1004.84
2011-05-03,996.502
2011-05-04,987.348
2011-05-05,982.688
2011-05-06,984.836
2011-05-09,990.384
2011-05-10,1002.753
2011-05-11,990.846
2011-05-12,996.876
2011-05-13,985.594
2011-05-16,978.815
2011-05-17,975.386
2011-05-18,987.222
2011-05-19,989.147
2011-05-20,982.179
2011-05-23,967.545
2011-05-24,965.161
2011-05-25,970.586
2011-05-26,977.304
2011-05-27,984.143
2011-05-30,984.143
2011-05-31,995.513
2011-06-01,968.74
2011-06-02,966.719
2011-06-03,954.566
2011-06-06,942.264
2011-06-07,944.841
2011-06-08,937.321
2011-06-09,941.522
2011-06-10,927.588
2011-06-13,926.956
2011-06-14,943.771
2011-06-15,927.028
2011-06-16,929.374
2011-06-17,933.635
2011-06-20,940.9
2011-06-21,955.478
2011-06-22,949.867
2011-06-23,946.606
2011-06-24,938.75
2011-06-27,944.34
2011-06-28,955.465
2011-06-29,963.207
2011-06-30,970.203
2011-07-01,986.517
2011-07-04,986.517
2011-07-05,983.363
2011-07-06,986.3
2011-07-07,998.396
2011-07-08,990.16
2011-07-11,968.925
2011-07-12,966.078
2011-07-13,969.36
2011-07-14,957.714
2011-07-15,962.356
2011-07-18,948.747
2011-07-19,964.953
2011-07-20,966.513
2011-07-21,978.017
2011-07-22,977.903
2011-07-25,969.537
2011-07-26,964.343
2011-07-27,940.307
2011-07-28,935.711
2011-07-29,932.65
2011-08-01,926.128
2011-08-02,898.712
2011-08-03,901.566
2011-08-04,851.54
2011-08-05,840.839
2011-08-08,769.977
2011-08-09,820.835
2011-08-10,785.44
2011-08-11,827.019
2011-08-12,825.897
2011-08-15,851.574
2011-08-16,840.007
2011-08-17,839.337
2011-08-18,797.346
2011-08-19,783.743
2011-08-22,783.817
2011-08-23,812.441
2011-08-24,825.548
2011-08-25,807.406
2011-08-26,823.585
2011-08-29,858.211
2011-08-30,860.399
2011-08-31,864.173
2011-09-01,846.627
2011-09-02,819.664
2011-09-05,819.664
2011-09-06,813.772
2011-09-07,845.813
2011-09-08,832.456
2011-09-09,809.641
2011-09-12,815.705
2011-09-13,827.326
2011-09-14,840.059
2011-09-15,852.86
2011-09-16,853.775
2011-09-19,840.139
2011-09-20,831.147
2011-09-21,798.876
2011-09-22,774.614
2011-09-23,782.537
2011-09-26,800.222
2011-09-27,812.386
2011-09-28,785.899
2011-09-29,800.755
2011-09-30,778.956
2011-10-03,743.715
2011-10-04,774.574
2011-10-05,787.256
2011-10-06,806.656
2011-10-07,790.665
2011-10-10,821.811
2011-10-11,821.268
2011-10-12,833.952
2011-10-13,830.414
2011-10-14,844.47
2011-10-17,821.458
2011-10-18,846.1
2011-10-19,833.792
2011-10-20,839.688
2011-10-21,858.705
2011-10-24,880.056
2011-10-25,857.486
2011-10-26,870.798
2011-10-27,908.797
2011-10-28,904.48
2011-10-31,884.025
2011-11-01,854.028
2011-11-02,873.912
2011-11-03,892.973
2011-11-04,889.657
2011-11-07,891.649
2011-11-08,901.737
2011-11-09,863.111
2011-11-10,870.382
2011-11-11,890.103
2011-11-14,877.187
2011-11-15,884.653
2011-11-16,871.829
2011-11-17,857.975
2011-11-18,861.332
2011-11-21,844.511
2011-11-22,837.97
2011-11-23,814.771
2011-11-24,814.771
2011-11-25,812.273
2011-11-28,838.72
2011-11-29,839.549
2011-11-30,882.395
2011-12-01,877.366
2011-12-02,879.131
2011-12-05,890.946
2011-12-06,890.323
2011-12-07,892.043
2011-12-08,866.34
2011-12-09,886.845
2011-12-12,872.348
2011-12-13,858.248
2011-12-14,848.542
2011-12-15,856.94
2011-12-16,862.236
2011-12-19,846.967
2011-12-20,877.523
2011-12-21,884.023
2011-12-22,893.559
2011-12-23,898.883
2011-12-26,898.883
2011-12-27,899.447
2011-12-28,884.49
2011-12-29,896.416
2011-12-30,892.071
2012-01-02,892.071
2012-01-03,904.836
2012-01-04,901.39
2012-01-05,907.798
2012-01-06,906.402
2012-01-09,909.894
2012-01-10,922.529
2012-01-11,926.032
2012-01-12,928.789
2012-01-13,922.652
2012-01-16,922.652
2012-01-17,923.324
2012-01-18,937.436
2012-01-19,941.244
2012-01-20,943.126
2012-01-23,942.904
2012-01-24,946.035
2012-01-25,953.929
2012-01-26,949.224
2012-01-27,952.863
2012-01-30,945.95
2012-01-31,945.432
2012-02-01,963.73
2012-02-02,965.74
2012-02-03,984.791
2012-02-06,980.783
2012-02-07,981.935
2012-02-08,984.983
2012-02-09,985.188
2012-02-10,973.739
2012-02-13,982.82
2012-02-14,978.111
2012-02-15,974.51
2012-02-16,990.837
2012-02-17,992.74
2012-02-20,992.74
2012-02-21,987.789
2012-02-22,979.555
2012-02-23,988.689
2012-02-24,987.63
2012-02-27,987.796
2012-02-28,985.925
2012-02-29,978.485
2012-03-01,984.071
2012-03-02,975.577
2012-03-05,973.555
2012-03-06,953.841
2012-03-07,963.629
2012-03-08,974.32
2012-03-09,984.448
2012-03-12,982.312
2012-03-13,1002.976
2012-03-14,997.151
2012-03-15,1006.301
2012-03-16,1005.13
2012-03-19,1009.092
2012-03-20,1002.59
2012-03-21,1000.678
2012-03-22,990.097
2012-03-23,996.273
2012-03-26,1010.079
2012-03-27,1006.021
2012-03-28,1001.117
2012-03-29,999.47
2012-03-30,1000.127
2012-04-02,1008.575
2012-04-03,1004.934
2012-04-04,991.998
2012-04-05,987.473
2012-04-06,987.473
2012-04-09,973.211
2012-04-10,951.558
2012-04-11,963.951
2012-04-12,980.475
2012-04-13,966.692
2012-04-16,970.343
2012-04-17,984.27
2012-04-18,977.018
2012-04-19,973.146
2012-04-20,977.985
2012-04-23,966.932
2012-04-24,975.004
2012-04-25,989.855
2012-04-26,997.125
2012-04-27,1001.038
2012-04-30,993.679
2012-05-01,997.962
2012-05-02,997.19
2012-05-03,985.326
2012-05-04,970.328
2012-05-07,972.061
2012-05-08,969.548
2012-05-09,964.822
2012-05-10,968.27
2012-05-11,966.394
2012-05-14,953.754
2012-05-15,947.865
2012-05-16,938.55
2012-05-17,916.694
2012-05-18,906.675
2012-05-21,925.216
2012-05-22,924.517
2012-05-23,928.813
2012-05-24,932.012
2012-05-25,931.727
2012-05-28,931.727
2012-05-29,944.883
2012-05-30,925.963
2012-05-31,925.618
2012-06-01,899.15
2012-06-04,894.47
2012-06-05,904.503
2012-06-06,926.992
2012-06-07,923.583
2012-06-08,932.061
2012-06-11,913.538
2012-06-12,924.476
2012-06-13,915.084
2012-06-14,924.247
2012-06-15,932.982
2012-06-18,935.123
2012-06-19,947.83
2012-06-20,946.494
2012-06-21,924.263
2012-06-22,931.268
2012-06-25,915.544
2012-06-26,920.381
2012-06-27,931.675
2012-06-28,936.543
2012-06-29,959.819
2012-07-02,966.712
2012-07-03,976.689
2012-07-04,976.689
2012-07-05,973.27
2012-07-06,965.551
2012-07-09,960.533
2012-07-10,951.555
2012-07-11,950.962
2012-07-12,946.579
2012-07-13,961.674
2012-07-16,957.626
2012-07-17,964.682
2012-07-18,969.938
2012-07-19,968.352
2012-07-20,959.192
2012-07-23,948.554
2012-07-24,936.99
2012-07-25,936.12
2012-07-26,948.095
2012-07-27,967.476
2012-07-30,967.008
2012-07-31,961.953
2012-08-01,953.862
2012-08-02,947.605
2012-08-03,966.83
2012-08-06,970.854
2012-08-07,977.352
2012-08-08,979.772
2012-08-09,983.053
2012-08-10,984.489
2012-08-13,982.73
2012-08-14,981.289
2012-08-15,986.64
2012-08-16,994.835
2012-08-17,999.451
2012-08-20,998.257
2012-08-21,997.267
2012-08-22,994.409
2012-08-23,985.468
2012-08-24,990.007
2012-08-27,988.809
2012-08-28,990.905
2012-08-29,993.82
2012-08-30,986.217
2012-08-31,990.041
2012-09-03,990.041
2012-09-04,996.12
2012-09-05,995.232
2012-09-06,1014.307
2012-09-07,1020.622
2012-09-10,1016.936
2012-09-11,1021.516
2012-09-12,1025.304
2012-09-13,1038.849
2012-09-14,1049.892
2012-09-17,1039.022
2012-09-18,1034.273
2012-09-19,1036.592
2012-09-20,1032.175
2012-09-21,1032.856
2012-09-24,1031.079
2012-09-25,1015.862
2012-09-26,1010.505
2012-09-27,1019.016
2012-09-28,1014.548
2012-10-01,1014.49
2012-10-02,1017.171
2012-10-03,1019.288
2012-10-04,1028.132
2012-10-05,1029.507
2012-10-08,1026.358
2012-10-09,1017.526
2012-10-10,1013.419
2012-10-11,1018.787
2012-10-12,1010.141
2012-10-15,1016.749
2012-10-16,1025.505
2012-10-17,1034.904
2012-10-18,1035.243
2012-10-19,1021.15
2012-10-22,1020.417
2012-10-23,1010.323
2012-10-24,1007.472
2012-10-25,1010.492
2012-10-26,1006.782
2012-10-29,1006.782
2012-10-30,1006.782
2012-10-31,1012.036
2012-11-01,1026.158
2012-11-02,1014.932
2012-11-05,1018.504
2012-11-06,1028.229
2012-11-07,1003.136
2012-11-08,991.122
2012-11-09,991.905
2012-11-12,990.334
2012-11-13,984.944
2012-11-14,967.644
2012-11-15,964.858
2012-11-16,972.906
2012-11-19,989.792
2012-11-20,991.931
2012-11-21,995.487
2012-11-22,995.487
2012-11-23,1006.702
2012-11-26,1007.1
2012-11-27,1004.276
2012-11-28,1010.508
2012-11-29,1017.527
2012-11-30,1019.894
2012-12-03,1016.899
2012-12-04,1017.847
2012-12-05,1021.526
2012-12-06,1024.183
2012-12-07,1027.257
2012-12-10,1031.814
2012-12-11,1036.778
2012-12-12,1033.944
2012-12-13,1027.955
2012-12-14,1026.076
2012-12-17,1038.161
2012-12-18,1052.225
2012-12-19,1050.661
2012-12-20,1059.031
2012-12-21,1050.995
2012-12-24,1047.968
2012-12-25,1047.968
2012-12-26,1041.928
2012-12-27,1040.481
2012-12-28,1032.313
2012-12-31,1049.971
2013-01-01,1049.971
2013-01-02,1076.394
2013-01-03,1077.958
2013-01-04,1086.724
2013-01-07,1081.651
2013-01-08,1077.677
2013-01-09,1082.802
2013-01-10,1087.683
2013-01-11,1086.817
2013-01-14,1087.549
2013-01-15,1092.932
2013-01-16,1090.722
2013-01-17,1101.06
2013-01-18,1104.626
2013-01-21,1104.626
2013-01-22,1115.188
2013-01-23,1113.518
2013-01-24,1116.756
2013-01-25,1122.206
2013-01-28,1122.776
2013-01-29,1126.9
2013-01-30,1121.056
2013-01-31,1124.6
2013-02-01,1134.08
2013-02-04,1122.535
2013-02-05,1132.159
2013-02-06,1137.387
2013-02-07,1135.418
2013-02-08,1142.841
2013-02-11,1143.124
2013-02-12,1149.687
2013-02-13,1152.087
2013-02-14,1155.001
2013-02-15,1154.544
2013-02-18,1154.544
2013-02-19,1164.442
2013-02-20,1143.71
2013-02-21,1134.53
2013-02-22,1145.998
2013-02-25,1122.362
2013-02-26,1129.12
2013-02-27,1143.191
2013-02-28,1144.409
2013-03-01,1144.813
2013-03-04,1148.709
2013-03-05,1160.75
2013-03-06,1162.774
2013-03-07,1166.334
2013-03-08,1175.625
2013-03-11,1179.303
2013-03-12,1178.203
2013-03-13,1182.274
2013-03-14,1192.014
2013-03-15,1192.427
2013-03-18,1186.7
2013-03-19,1182.342
2013-03-20,1191.922
2013-03-21,1182.243
2013-03-22,1185.565
2013-03-25,1183.338
2013-03-26,1190.8
2013-03-27,1191.409
2013-03-28,1197.187
2013-03-29,1197.187
2013-04-01,1186.966
2013-04-02,1183.468
2013-04-03,1168.317
2013-04-04,1177.03
2013-04-05,1174.952
2013-04-08,1185.698
2013-04-09,1186.788
2013-04-10,1202.009
2013-04-11,1205.082
2013-04-12,1200.27
2013-04-15,1161.816
2013-04-16,1180.223
2013-04-17,1160.76
2013-04-18,1155.797
2013-04-19,1169.733
2013-04-22,1172.794
2013-04-23,1186.907
2013-04-24,1194.129
2013-04-25,1198.519
2013-04-26,1192.087
2013-04-29,1201.175
2013-04-30,1209.697
2013-05-01,1190.512
2013-05-02,1203.176
2013-05-03,1217.411
2013-05-06,1223.779
2013-05-07,1233.804
2013-05-08,1238.384
2013-05-09,1231.076
2013-05-10,1237.898
2013-05-13,1235.989
2013-05-14,1249.68
2013-05-15,1257.105
2013-05-16,1249.875
2013-05-17,1263.824
2013-05-20,1266.164
2013-05-21,1266.403
2013-05-22,1246.357
2013-05-23,1242.921
2013-05-24,1239.078
2013-05-27,1239.078
2013-05-28,1246.13
2013-05-29,1235.66
2013-05-30,1243.634
2013-05-31,1230.242
2013-06-03,1232.326
2013-06-04,1224.019
2013-06-05,1207.278
2013-06-06,1220.716
2013-06-07,1232.383
2013-06-10,1233.754
2013-06-11,1217.868
2013-06-12,1206.079
2013-06-13,1229.466
2013-06-14,1222.751
2013-06-17,1228.986
2013-06-18,1240.161
2013-06-19,1220.531
2013-06-20,1189.003
2013-06-21,1191.18
2013-06-24,1175.977
2013-06-25,1192.169
2013-06-26,1200.794
2013-06-27,1218.052
2013-06-28,1215.505
2013-07-01,1226.02
2013-07-02,1225.559
2013-07-03,1223.771
2013-07-04,1223.771
2013-07-05,1237.278
2013-07-08,1241.9
2013-07-09,1254.477
2013-07-10,1255.142
2013-07-11,1271.957
2013-07-12,1275.565
2013-07-15,1280.632
2013-07-16,1273.84
2013-07-17,1278.115
2013-07-18,1290.313
2013-07-19,1290.781
2013-07-22,1296.059
2013-07-23,1295.674
2013-07-24,1283.454
2013-07-25,1289.726
2013-07-26,1287.791
2013-07-29,1281.751
2013-07-30,1286.446
2013-07-31,1287.891
2013-08-01,1306.92
2013-08-02,1305.272
2013-08-05,1304.042
2013-08-06,1291.737
2013-08-07,1284.538
2013-08-08,1292.311
2013-08-09,1293.204
2013-08-12,1293.978
2013-08-13,1292.16
2013-08-14,1288.477
2013-08-15,1266.979
2013-08-16,1260.946
2013-08-19,1247.674
2013-08-20,1263.369
2013-08-21,1252.7
2013-08-22,1267.214
2013-08-23,1270.335
2013-08-26,1266.96
2013-08-27,1242.047
2013-08-28,1242.845
2013-08-29,1247.673
2013-08-30,1235.005
2013-09-02,1235.005
2013-09-03,1237.107
2013-09-04,1247.825
2013-09-05,1250.075
2013-09-06,1251.809
2013-09-09,1268.686
2013-09-10,1278.253
2013-09-11,1280.037
2013-09-12,1272.869
2013-09-13,1277.442
2013-09-16,1285.167
2013-09-17,1292.952
2013-09-18,1308.488
2013-09-19,1304.178
2013-09-20,1295.183
2013-09-23,1291.709
2013-09-24,1294.047
2013-09-25,1295.71
2013-09-26,1298.44
2013-09-27,1292.968
2013-09-30,1290.377
2013-10-01,1304.952
2013-10-02,1301.959
2013-10-03,1289.11
2013-10-04,1298.444
2013-10-07,1285.44
2013-10-08,1269.967
2013-10-09,1269.555
2013-10-10,1298.773
2013-10-11,1311.614
2013-10-14,1316.682
2013-10-15,1305.486
2013-10-16,1321.773
2013-10-17,1336.529
2013-10-18,1345.556
2013-10-21,1345.424
2013-10-22,1353.338
2013-10-23,1347.396
2013-10-24,1349.822
2013-10-25,1355.855
2013-10-28,1356.506
2013-10-29,1360.449
2013-10-30,1350.004
2013-10-31,1345.37
2013-11-01,1346.204
2013-11-04,1356.408
2013-11-05,1348.627
2013-11-06,1349.206
2013-11-07,1326.817
2013-11-08,1345.453
2013-11-11,1347.636
2013-11-12,1343.896
2013-11-13,1356.176
2013-11-14,1363.118
2013-11-15,1366.649
2013-11-18,1358.173
2013-11-19,1350.535
2013-11-20,1345.901
2013-11-21,1360.633
2013-11-22,1366.298
2013-11-25,1364.402
2013-11-26,1365.236
2013-11-27,1371.192
2013-11-28,1371.192
2013-11-29,1368.601
2013-12-02,1362.306
2013-12-03,1357.531
2013-12-04,1357.844
2013-12-05,1354.633
2013-12-06,1368.674
2013-12-09,1369.193
2013-12-10,1363.184
2013-12-11,1342.592
2013-12-12,1341.829
2013-12-13,1344.221
2013-12-16,1355.792
2013-12-17,1355.485
2013-12-18,1371.825
2013-12-19,1364.786
2013-12-20,1379.898
2013-12-23,1389.12
2013-12-24,1395.403
2013-12-25,1395.403
2013-12-26,1396.574
2013-12-27,1397.854
2013-12-30,1398.806
2013-12-31,1402.157
2014-01-01,1402.157
2014-01-02,1387.395
2014-01-03,1390.258
2014-01-06,1384.04
2014-01-07,1392.655
2014-01-08,1392.016
2014-01-09,1393.453
2014-01-10,1400.501
2014-01-13,1383.578
2014-01-14,1398.038
2014-01-15,1405.234
2014-01-16,1403.587
2014-01-17,1399.072
2014-01-20,1399.072
2014-01-21,1406.956
2014-01-22,1413.173
2014-01-23,1400.03
2014-01-24,1368.035
2014-01-27,1359.214
2014-01-28,1368.911
2014-01-29,1355.755
2014-01-30,1372.011
2014-01-31,1365.176
2014-02-03,1326.917
2014-02-04,1336.766
2014-02-05,1332.442
2014-02-06,1346.976
2014-02-07,1359.134
2014-02-10,1362.646
2014-02-11,1375.533
2014-02-12,1379.195
2014-02-13,1390.518
2014-02-14,1397.357
2014-02-17,1397.357
2014-02-18,1405.633
2014-02-19,1396.496
2014-02-20,1406.515
2014-02-21,1408.934
2014-02-24,1417.627
2014-02-25,1415.892
2014-02-26,1421.154
2014-02-27,1426.692
2014-02-28,1432.245
2014-03-03,1423.327
2014-03-04,1446.695
2014-03-05,1444.548
2014-03-06,1446.119
2014-03-07,1445.621
2014-03-10,1441.21
2014-03-11,1431.897
2014-03-12,1434.815
2014-03-13,1421.374
2014-03-14,1425.196
2014-03-17,1435.027
2014-03-18,1447.533
2014-03-19,1438.644
2014-03-20,1445.235
2014-03-21,1448.588
2014-03-24,1440.118
2014-03-25,1444.078
2014-03-26,1428.323
2014-03-27,1425.34
2014-03-28,1433.831
2014-03-31,1453.73
2014-04-01,1464.624
2014-04-02,1469.987
2014-04-03,1466.294
2014-04-04,1449.209
2014-04-07,1430.985
2014-04-08,1439.076
2014-04-09,1449.819
2014-04-10,1421.928
2014-04-11,1406.196
2014-04-14,1415.206
2014-04-15,1423.572
2014-04-16,1437.153
2014-04-17,1439.343
2014-04-18,1439.343
2014-04-21,1442.628
2014-04-22,1451.494
2014-04-23,1449.501
2014-04-24,1448.616
2014-04-25,1434.814
2014-04-28,1433.216
2014-04-29,1436.542
2014-04-30,1445.431
2014-05-01,1444.474
2014-05-02,1446.507
2014-05-05,1444.748
2014-05-06,1433.105
2014-05-07,1445.141
2014-05-08,1439.173
2014-05-09,1441.336
2014-05-12,1460.565
2014-05-13,1454.454
2014-05-14,1442.411
2014-05-15,1430.825
2014-05-16,1436.613
2014-05-19,1443.661
2014-05-20,1430.136
2014-05-21,1435.599
2014-05-22,1442.045
2014-05-23,1452.024
2014-05-26,1452.024
2014-05-27,1462.791
2014-05-28,1459.777
2014-05-29,1466.003
2014-05-30,1466.131
2014-06-02,1467.951
2014-06-03,1467.161
2014-06-04,1473.705
2014-06-05,1490.697
2014-06-06,1499.022
2014-06-09,1502.752
2014-06-10,1499.128
2014-06-11,1491.838
2014-06-12,1484.933
2014-06-13,1488.829
2014-06-16,1489.335
2014-06-17,1499.139
2014-06-18,1507.848
2014-06-19,1511.393
2014-06-20,1514.877
2014-06-23,1512.263
2014-06-24,1501.71
2014-06-25,1508.672
2014-06-26,1507.619
2014-06-27,1514.474
2014-06-30,1518.559
2014-07-01,1529.346
2014-07-02,1522.348
2014-07-03,1529.367
2014-07-04,1529.367
2014-07-07,1516.532
2014-07-08,1508.424
2014-07-09,1510.539
2014-07-10,1503.154
2014-07-11,1501.859
2014-07-14,1506.568
2014-07-15,1503.716
2014-07-16,1503.969
2014-07-17,1485.853
2014-07-18,1502.596
2014-07-21,1497.762
2014-07-22,1505.235
2014-07-23,1503.893
2014-07-24,1506.021
2014-07-25,1495.671
2014-07-28,1495.92
2014-07-29,1488.235
2014-07-30,1485.801
2014-07-31,1458.906
2014-08-01,1455.836
2014-08-04,1463.083
2014-08-05,1454.786
2014-08-06,1456.898
2014-08-07,1450.4
2014-08-08,1465.347
2014-08-11,1473.06
2014-08-12,1468.696
2014-08-13,1480.217
2014-08-14,1486.166
2014-08-15,1485.159
2014-08-18,1499.977
2014-08-19,1505.963
2014-08-20,1508.329
2014-08-21,1512.837
2014-08-22,1509.328
2014-08-25,1515.084
2014-08-26,1518.853
2014-08-27,1520.212
2014-08-28,1517.797
2014-08-29,1525.5
2014-09-01,1525.5
2014-09-02,1527.852
2014-09-03,1525.714
2014-09-04,1520.768
2014-09-05,1527.808
2014-09-08,1524.918
2014-09-09,1511.018
2014-09-10,1512.047
2014-09-11,1518.369
2014-09-12,1502.811
2014-09-15,1496.121
2014-09-16,1504.937
2014-09-17,1505.143
2014-09-18,1507.856
2014-09-19,1500.846
2014-09-22,1483.991
2014-09-23,1471.187
2014-09-24,1477.987
2014-09-25,1458.746
2014-09-26,1468.774
2014-09-29,1465.626
2014-09-30,1453.555
2014-10-01,1436.894
2014-10-02,1440.395
2014-10-03,1450.863
2014-10-06,1447.195
2014-10-07,1427.126
2014-10-08,1450.341
2014-10-09,1417.404
2014-10-10,1401.826
2014-10-13,1388.362
2014-10-14,1399.682
2014-10-15,1395.875
2014-10-16,1406.723
2014-10-17,1414.592
2014-10-20,1430.872
2014-10-21,1458.259
2014-10-22,1446.996
2014-10-23,1464.59
2014-10-24,1470.448
2014-10-27,1468.064
2014-10-28,1492.394
2014-10-29,1488.525
2014-10-30,1496.041
2014-10-31,1516.126
2014-11-03,1516.774
2014-11-04,1510.388
2014-11-05,1520.032
2014-11-06,1520.961
2014-11-07,1523.175
2014-11-10,1527.708
2014-11-11,1526.265
2014-11-12,1528.41
2014-11-13,1521.059
2014-11-14,1518.685
2014-11-17,1518.271
2014-11-18,1525.434
2014-11-19,1518.733
2014-11-20,1528.136
2014-11-21,1534.229
2014-11-24,1542.833
2014-11-25,1542.0
2014-11-26,1543.912
2014-11-27,1543.912
2014-11-28,1529.76
2014-12-01,1512.783
2014-12-02,1523.411
2014-12-03,1534.679
2014-12-04,1530.348
2014-12-05,1535.999
2014-12-08,1523.167
2014-12-09,1534.075
2014-12-10,1504.468
2014-12-11,1511.042
2014-12-12,1487.273
2014-12-15,1474.787
2014-12-16,1473.334
2014-12-17,1509.336
2014-12-18,1534.142
2014-12-19,1542.162
2014-12-22,1549.723
2014-12-23,1556.857
2014-12-24,1558.119
2014-12-25,1558.119
2014-12-26,1564.913
2014-12-29,1572.851
2014-12-30,1566.074
2014-12-31,1548.976
2015-01-01,1548.976
2015-01-02,1548.348
2015-01-05,1523.5
2015-01-06,1506.575
2015-01-07,1522.041
2015-01-08,1546.001
2015-01-09,1531.455
2015-01-12,1523.107
2015-01-13,1521.312
2015-01-14,1517.097
2015-01-15,1501.071
2015-01-16,1522.934
2015-01-19,1522.934
2015-01-20,1513.922
2015-01-21,1519.96
2015-01-22,1547.265
2015-01-23,1538.885
2015-01-26,1552.235
2015-01-27,1543.843
2015-01-28,1522.585
2015-01-29,1536.149
2015-01-30,1513.948
2015-02-02,1530.239
2015-02-03,1559.315
2015-02-04,1550.556
2015-02-05,1570.775
2015-02-06,1562.935
2015-02-09,1555.421
2015-02-10,1564.446
2015-02-11,1560.685
2015-02-12,1576.447
2015-02-13,1581.072
2015-02-16,1581.072
2015-02-17,1583.1
2015-02-18,1587.443
2015-02-19,1583.145
2015-02-20,1590.883
2015-02-23,1590.328
2015-02-24,1591.366
2015-02-25,1589.815
2015-02-26,1586.073
2015-02-27,1583.461
2015-03-02,1590.597
2015-03-03,1585.033
2015-03-04,1576.859
2015-03-05,1580.137
2015-03-06,1557.426
2015-03-09,1562.766
2015-03-10,1542.443
2015-03-11,1548.016
2015-03-12,1570.041
2015-03-13,1561.515
2015-03-16,1576.0
2015-03-17,1576.054
2015-03-18,1595.455
2015-03-19,1588.664
2015-03-20,1608.249
2015-03-23,1607.172
2015-03-24,1598.811
2015-03-25,1573.226
2015-03-26,1568.946
2015-03-27,1574.503
2015-03-30,1596.295
2015-03-31,1589.438
2015-04-01,1587.476
2015-04-02,1594.439
2015-04-03,1594.439
2015-04-06,1604.375
2015-04-07,1593.724
2015-04-08,1597.745
2015-04-09,1595.961
2015-04-10,1600.716
2015-04-13,1596.837
2015-04-14,1598.661
2015-04-15,1608.596
2015-04-16,1605.228
2015-04-17,1587.758
2015-04-20,1599.735
2015-04-21,1596.995
2015-04-22,1601.496
2015-04-23,1605.652
2015-04-24,1603.014
2015-04-27,1592.127
2015-04-28,1598.474
2015-04-29,1589.492
