Date,USA SMID VALUE SMID (Small+Mid Cap)
2010-09-15,820.954
2010-09-16,816.628
2010-09-17,818.7
2010-09-20,835.78
2010-09-21,829.387
2010-09-22,821.253
2010-09-23,811.534
2010-09-24,835.175
2010-09-27,830.9
2010-09-28,838.507
2010-09-29,838.467
2010-09-30,838.406
2010-10-01,841.912
2010-10-04,834.889
2010-10-05,854.243
2010-10-06,851.651
2010-10-07,850.883
2010-10-08,859.542
2010-10-11,860.406
2010-10-12,863.594
2010-10-13,871.717
2010-10-14,868.378
2010-10-15,867.47
2010-10-18,874.439
2010-10-19,860.285
2010-10-20,870.915
2010-10-21,868.796
2010-10-22,871.242
2010-10-25,874.064
2010-10-26,870.988
2010-10-27,868.01
2010-10-28,866.138
2010-10-29,868.567
2010-11-01,867.164
2010-11-02,878.163
2010-11-03,880.158
2010-11-04,901.687
2010-11-05,905.124
2010-11-08,902.416
2010-11-09,889.335
2010-11-10,896.648
2010-11-11,893.534
2010-11-12,880.727
2010-11-15,881.175
2010-11-16,863.873
2010-11-17,866.759
2010-11-18,878.557
2010-11-19,881.32
2010-11-22,883.073
2010-11-23,872.183
2010-11-24,888.833
2010-11-25,888.833
2010-11-26,883.494
2010-11-29,882.563
2010-11-30,877.303
2010-12-01,895.697
2010-12-02,909.608
2010-12-03,914.707
2010-12-06,915.468
2010-12-07,917.342
2010-12-08,919.097
2010-12-09,922.655
2010-12-10,930.834
2010-12-13,928.688
2010-12-14,928.487
2010-12-15,922.417
2010-12-16,929.938
2010-12-17,932.798
2010-12-20,936.106
2010-12-21,945.232
2010-12-22,950.581
2010-12-23,947.374
2010-12-24,947.374
2010-12-27,950.692
2010-12-28,950.032
2010-12-29,951.104
2010-12-30,950.881
2010-12-31,947.577
2011-01-03,962.001
2011-01-04,952.144
2011-01-05,958.292
2011-01-06,955.199
2011-01-07,952.949
2011-01-10,954.078
2011-01-11,957.659
2011-01-12,966.047
2011-01-13,964.999
2011-01-14,973.555
2011-01-17,973.555
2011-01-18,976.615
2011-01-19,959.343
2011-01-20,954.435
2011-01-21,953.687
2011-01-24,961.185
2011-01-25,963.552
2011-01-26,971.643
2011-01-27,978.22
2011-01-28,957.814
2011-01-31,963.068
2011-02-01,979.801
2011-02-02,975.746
2011-02-03,979.241
2011-02-04,981.778
2011-02-07,990.289
2011-02-08,994.511
2011-02-09,990.489
2011-02-10,992.28
2011-02-11,1001.314
2011-02-14,1003.103
2011-02-15,999.351
2011-02-16,1008.674
2011-02-17,1015.304
2011-02-18,1016.219
2011-02-21,1016.219
2011-02-22,991.677
2011-02-23,979.164
2011-02-24,979.223
2011-02-25,997.934
2011-02-28,1002.849
2011-03-01,983.665
2011-03-02,985.29
2011-03-03,1003.802
2011-03-04,995.685
2011-03-07,984.524
2011-03-08,998.498
2011-03-09,997.166
2011-03-10,975.904
2011-03-11,982.791
2011-03-14,975.854
2011-03-15,966.942
2011-03-16,953.943
2011-03-17,961.559
2011-03-18,970.036
2011-03-21,987.922
2011-03-22,981.672
2011-03-23,982.303
2011-03-24,989.831
2011-03-25,996.011
2011-03-28,992.685
2011-03-29,999.868
2011-03-30,1010.419
2011-03-31,1013.312
2011-04-01,1019.706
2011-04-04,1020.713
2011-04-05,1023.563
2011-04-06,1026.895
2011-04-07,1022.556
2011-04-08,1014.248
2011-04-11,1008.018
2011-04-12,998.03
2011-04-13,997.437
2011-04-14,999.555
2011-04-15,1008.168
2011-04-18,994.219
2011-04-19,998.326
2011-04-20,1013.587
2011-04-21,1019.141
2011-04-22,1019.141
2011-04-25,1017.896
2011-04-26,1029.606
2011-04-27,1035.322
2011-04-28,1039.832
2011-04-29,1040.804
2011-05-02,1036.088
2011-05-03,1027.502
2011-05-04,1018.096
2011-05-05,1013.33
2011-05-06,1015.611
2011-05-09,1021.339
2011-05-10,1034.105
2011-05-11,1021.888
2011-05-12,1028.181
2011-05-13,1016.566
2011-05-16,1009.597
2011-05-17,1006.076
2011-05-18,1018.326
2011-05-19,1020.329
2011-05-20,1013.152
2011-05-23,998.079
2011-05-24,995.627
2011-05-25,1001.235
2011-05-26,1008.207
2011-05-27,1015.335
2011-05-30,1015.335
2011-05-31,1027.069
2011-06-01,999.493
2011-06-02,997.422
2011-06-03,984.889
2011-06-06,972.215
2011-06-07,974.916
2011-06-08,967.239
2011-06-09,971.582
2011-06-10,957.213
2011-06-13,956.674
2011-06-14,974.055
2011-06-15,956.807
2011-06-16,959.259
2011-06-17,963.658
2011-06-20,971.179
2011-06-21,986.257
2011-06-22,980.482
2011-06-23,977.129
2011-06-24,969.021
2011-06-27,974.793
2011-06-28,986.446
2011-06-29,994.478
2011-06-30,1001.705
2011-07-01,1018.572
2011-07-04,1018.572
2011-07-05,1015.326
2011-07-06,1018.394
2011-07-07,1030.931
2011-07-08,1022.429
2011-07-11,1000.503
2011-07-12,997.578
2011-07-13,1001.006
2011-07-14,988.982
2011-07-15,993.774
2011-07-18,979.724
2011-07-19,996.463
2011-07-20,998.078
2011-07-21,1009.962
2011-07-22,1009.844
2011-07-25,1001.21
2011-07-26,995.846
2011-07-27,971.064
2011-07-28,966.371
2011-07-29,963.212
2011-08-01,956.478
2011-08-02,928.172
2011-08-03,931.168
2011-08-04,879.548
2011-08-05,868.525
2011-08-08,795.354
2011-08-09,847.898
2011-08-10,811.389
2011-08-11,854.411
2011-08-12,853.292
2011-08-15,879.856
2011-08-16,867.93
2011-08-17,867.274
2011-08-18,823.896
2011-08-19,809.852
2011-08-22,809.931
2011-08-23,839.523
2011-08-24,853.089
2011-08-25,834.361
2011-08-26,851.088
2011-08-29,886.917
2011-08-30,889.239
2011-08-31,893.174
2011-09-01,875.067
2011-09-02,847.218
2011-09-05,847.218
2011-09-06,841.153
2011-09-07,874.359
2011-09-08,860.579
2011-09-09,836.994
2011-09-12,843.268
2011-09-13,855.402
2011-09-14,868.594
2011-09-15,881.879
2011-09-16,882.84
2011-09-19,868.758
2011-09-20,859.467
2011-09-21,826.155
2011-09-22,801.084
2011-09-23,809.279
2011-09-26,827.569
2011-09-27,840.15
2011-09-28,812.937
2011-09-29,828.354
2011-09-30,805.807
2011-10-03,769.374
2011-10-04,801.309
2011-10-05,814.461
2011-10-06,834.555
2011-10-07,818.011
2011-10-10,850.235
2011-10-11,849.68
2011-10-12,862.84
2011-10-13,859.191
2011-10-14,873.738
2011-10-17,849.94
2011-10-18,875.438
2011-10-19,862.723
2011-10-20,868.827
2011-10-21,888.507
2011-10-24,910.607
2011-10-25,887.259
2011-10-26,901.039
2011-10-27,940.401
2011-10-28,935.961
2011-10-31,914.799
2011-11-01,883.76
2011-11-02,904.36
2011-11-03,924.16
2011-11-04,920.766
2011-11-07,922.842
2011-11-08,933.39
2011-11-09,893.463
2011-11-10,901.051
2011-11-11,921.467
2011-11-14,908.129
2011-11-15,915.884
2011-11-16,902.671
2011-11-17,888.356
2011-11-18,891.835
2011-11-21,874.438
2011-11-22,867.696
2011-11-23,843.689
2011-11-24,843.689
2011-11-25,841.121
2011-11-28,868.578
2011-11-29,869.503
2011-11-30,913.912
2011-12-01,908.721
2011-12-02,910.558
2011-12-05,922.821
2011-12-06,922.191
2011-12-07,924.046
2011-12-08,897.44
2011-12-09,918.685
2011-12-12,903.676
2011-12-13,889.183
2011-12-14,879.161
2011-12-15,887.909
2011-12-16,893.409
2011-12-19,877.606
2011-12-20,909.347
2011-12-21,916.11
2011-12-22,926.017
2011-12-23,931.537
2011-12-26,931.537
2011-12-27,932.151
2011-12-28,916.834
2011-12-29,929.221
2011-12-30,924.731
2012-01-02,924.731
2012-01-03,937.979
2012-01-04,934.418
2012-01-05,941.064
2012-01-06,939.64
2012-01-09,943.267
2012-01-10,956.366
2012-01-11,960.033
2012-01-12,962.91
2012-01-13,956.548
2012-01-16,956.548
2012-01-17,957.245
2012-01-18,971.889
2012-01-19,975.839
2012-01-20,977.791
2012-01-23,977.564
2012-01-24,980.811
2012-01-25,989.021
2012-01-26,984.149
2012-01-27,987.956
2012-01-30,980.817
2012-01-31,980.289
2012-02-01,999.28
2012-02-02,1001.421
2012-02-03,1021.221
2012-02-06,1017.078
2012-02-07,1018.28
2012-02-08,1021.494
2012-02-09,1021.72
2012-02-10,1009.866
2012-02-13,1019.349
2012-02-14,1014.494
2012-02-15,1010.829
2012-02-16,1027.799
2012-02-17,1029.794
2012-02-20,1029.794
2012-02-21,1024.681
2012-02-22,1016.157
2012-02-23,1025.648
2012-02-24,1024.563
2012-02-27,1024.765
2012-02-28,1022.891
2012-02-29,1015.208
2012-03-01,1021.05
2012-03-02,1012.247
2012-03-05,1010.211
2012-03-06,989.764
2012-03-07,1000.014
2012-03-08,1011.162
2012-03-09,1021.676
2012-03-12,1019.488
2012-03-13,1041.068
2012-03-14,1035.055
2012-03-15,1044.586
2012-03-16,1043.382
2012-03-19,1047.51
2012-03-20,1040.778
2012-03-21,1038.815
2012-03-22,1027.867
2012-03-23,1034.278
2012-03-26,1048.614
2012-03-27,1044.467
2012-03-28,1039.557
2012-03-29,1037.88
2012-03-30,1038.576
2012-04-02,1047.384
2012-04-03,1043.625
2012-04-04,1030.208
2012-04-05,1025.534
2012-04-06,1025.534
2012-04-09,1010.726
2012-04-10,988.241
2012-04-11,1001.166
2012-04-12,1018.354
2012-04-13,1004.039
2012-04-16,1007.831
2012-04-17,1022.297
2012-04-18,1014.786
2012-04-19,1010.773
2012-04-20,1015.799
2012-04-23,1004.321
2012-04-24,1012.72
2012-04-25,1028.16
2012-04-26,1035.762
2012-04-27,1039.854
2012-04-30,1032.222
2012-05-01,1036.674
2012-05-02,1035.896
2012-05-03,1023.64
2012-05-04,1008.093
2012-05-07,1009.91
2012-05-08,1007.347
2012-05-09,1002.468
2012-05-10,1006.091
2012-05-11,1004.21
2012-05-14,991.116
2012-05-15,985.025
2012-05-16,975.389
2012-05-17,952.711
2012-05-18,942.3
2012-05-21,961.598
2012-05-22,960.882
2012-05-23,965.366
2012-05-24,968.704
2012-05-25,968.418
2012-05-28,968.418
2012-05-29,982.123
2012-05-30,962.582
2012-05-31,962.241
2012-06-01,934.751
2012-06-04,929.9
2012-06-05,940.344
2012-06-06,963.798
2012-06-07,960.303
2012-06-08,969.134
2012-06-11,949.895
2012-06-12,961.298
2012-06-13,951.685
2012-06-14,961.23
2012-06-15,970.328
2012-06-18,972.587
2012-06-19,985.889
2012-06-20,984.526
2012-06-21,961.42
2012-06-22,968.721
2012-06-25,952.37
2012-06-26,957.406
2012-06-27,969.383
2012-06-28,974.472
2012-06-29,998.838
2012-07-02,1006.058
2012-07-03,1016.459
2012-07-04,1016.459
2012-07-05,1012.91
2012-07-06,1004.905
2012-07-09,999.688
2012-07-10,990.347
2012-07-11,989.772
2012-07-12,985.232
2012-07-13,1000.945
2012-07-16,996.733
2012-07-17,1004.077
2012-07-18,1009.552
2012-07-19,1007.909
2012-07-20,998.375
2012-07-23,987.303
2012-07-24,975.286
2012-07-25,974.393
2012-07-26,986.868
2012-07-27,1007.086
2012-07-30,1006.645
2012-07-31,1001.386
2012-08-01,992.986
2012-08-02,986.5
2012-08-03,1006.565
2012-08-06,1010.773
2012-08-07,1017.547
2012-08-08,1020.124
2012-08-09,1023.568
2012-08-10,1025.111
2012-08-13,1023.349
2012-08-14,1021.872
2012-08-15,1027.516
2012-08-16,1036.077
2012-08-17,1040.895
2012-08-20,1039.678
2012-08-21,1038.652
2012-08-22,1035.679
2012-08-23,1026.394
2012-08-24,1031.167
2012-08-27,1029.943
2012-08-28,1032.128
2012-08-29,1035.284
2012-08-30,1027.411
2012-08-31,1031.417
2012-09-03,1031.417
2012-09-04,1037.787
2012-09-05,1036.952
2012-09-06,1056.867
2012-09-07,1063.458
2012-09-10,1059.639
2012-09-11,1064.43
2012-09-12,1068.541
2012-09-13,1082.699
2012-09-14,1094.217
2012-09-17,1082.912
2012-09-18,1077.985
2012-09-19,1080.488
2012-09-20,1075.941
2012-09-21,1076.665
2012-09-24,1074.874
2012-09-25,1059.015
2012-09-26,1053.637
2012-09-27,1062.572
2012-09-28,1057.914
2012-10-01,1057.876
2012-10-02,1060.678
2012-10-03,1062.913
2012-10-04,1072.139
2012-10-05,1073.589
2012-10-08,1070.317
2012-10-09,1061.112
2012-10-10,1056.849
2012-10-11,1062.513
2012-10-12,1053.496
2012-10-15,1060.39
2012-10-16,1069.523
2012-10-17,1079.329
2012-10-18,1079.718
2012-10-19,1065.022
2012-10-22,1064.267
2012-10-23,1053.741
2012-10-24,1050.77
2012-10-25,1053.927
2012-10-26,1050.062
2012-10-29,1050.062
2012-10-30,1050.062
2012-10-31,1055.648
2012-11-01,1070.406
2012-11-02,1058.733
2012-11-05,1062.497
2012-11-06,1072.682
2012-11-07,1046.585
2012-11-08,1034.083
2012-11-09,1034.941
2012-11-12,1033.304
2012-11-13,1027.742
2012-11-14,1009.809
2012-11-15,1006.971
2012-11-16,1015.376
2012-11-19,1033.028
2012-11-20,1035.325
2012-11-21,1039.062
2012-11-22,1039.062
2012-11-23,1050.777
2012-11-26,1051.231
2012-11-27,1048.313
2012-11-28,1055.012
2012-11-29,1062.387
2012-11-30,1064.884
2012-12-03,1061.865
2012-12-04,1062.871
2012-12-05,1066.792
2012-12-06,1069.688
2012-12-07,1072.929
2012-12-10,1077.795
2012-12-11,1083.005
2012-12-12,1080.264
2012-12-13,1074.19
2012-12-14,1072.256
2012-12-17,1084.934
2012-12-18,1099.679
2012-12-19,1098.169
2012-12-20,1106.984
2012-12-21,1098.632
2012-12-24,1095.599
2012-12-25,1095.599
2012-12-26,1089.329
2012-12-27,1088.048
2012-12-28,1079.56
2012-12-31,1098.03
2013-01-01,1098.03
2013-01-02,1125.682
2013-01-03,1127.323
2013-01-04,1136.492
2013-01-07,1131.186
2013-01-08,1127.061
2013-01-09,1132.423
2013-01-10,1137.532
2013-01-11,1136.656
2013-01-14,1137.423
2013-01-15,1143.055
2013-01-16,1140.755
2013-01-17,1151.586
2013-01-18,1155.317
2013-01-21,1155.317
2013-01-22,1166.364
2013-01-23,1164.634
2013-01-24,1168.03
2013-01-25,1173.731
2013-01-28,1174.336
2013-01-29,1178.696
2013-01-30,1172.62
2013-01-31,1176.346
2013-02-01,1186.303
2013-02-04,1174.236
2013-02-05,1184.314
2013-02-06,1189.828
2013-02-07,1187.796
2013-02-08,1195.578
2013-02-11,1195.894
2013-02-12,1202.79
2013-02-13,1205.435
2013-02-14,1208.52
2013-02-15,1208.058
2013-02-18,1208.058
2013-02-19,1218.439
2013-02-20,1196.777
2013-02-21,1187.186
2013-02-22,1199.191
2013-02-25,1174.483
2013-02-26,1181.613
2013-02-27,1196.46
2013-02-28,1197.775
2013-03-01,1198.258
2013-03-04,1202.35
2013-03-05,1214.979
2013-03-06,1217.171
2013-03-07,1220.977
2013-03-08,1230.703
2013-03-11,1234.583
2013-03-12,1233.488
2013-03-13,1237.919
2013-03-14,1248.21
2013-03-15,1248.65
2013-03-18,1242.766
2013-03-19,1238.232
2013-03-20,1248.274
2013-03-21,1238.174
2013-03-22,1241.654
2013-03-25,1239.324
2013-03-26,1247.399
2013-03-27,1248.141
2013-03-28,1254.215
2013-03-29,1254.215
2013-04-01,1243.544
2013-04-02,1239.885
2013-04-03,1224.029
2013-04-04,1233.166
2013-04-05,1231.011
2013-04-08,1242.286
2013-04-09,1243.429
2013-04-10,1259.404
2013-04-11,1262.656
2013-04-12,1257.616
2013-04-15,1217.339
2013-04-16,1236.626
2013-04-17,1216.365
2013-04-18,1211.165
2013-04-19,1225.777
2013-04-22,1228.986
2013-04-23,1243.777
2013-04-24,1251.379
2013-04-25,1255.99
2013-04-26,1249.306
2013-04-29,1258.879
2013-04-30,1267.824
2013-05-01,1247.744
2013-05-02,1261.034
2013-05-03,1276.021
2013-05-06,1282.706
2013-05-07,1293.218
2013-05-08,1298.064
2013-05-09,1290.441
2013-05-10,1297.629
2013-05-13,1295.678
2013-05-14,1310.073
2013-05-15,1317.951
2013-05-16,1310.406
2013-05-17,1325.043
2013-05-20,1327.535
2013-05-21,1327.799
2013-05-22,1306.808
2013-05-23,1303.227
2013-05-24,1299.217
2013-05-27,1299.217
2013-05-28,1306.624
2013-05-29,1295.791
2013-05-30,1304.218
2013-05-31,1290.22
2013-06-03,1292.424
2013-06-04,1283.724
2013-06-05,1266.262
2013-06-06,1280.392
2013-06-07,1292.656
2013-06-10,1294.151
2013-06-11,1277.52
2013-06-12,1265.383
2013-06-13,1289.983
2013-06-14,1282.959
2013-06-17,1289.513
2013-06-18,1301.271
2013-06-19,1280.681
2013-06-20,1247.606
2013-06-21,1249.908
2013-06-24,1233.957
2013-06-25,1250.976
2013-06-26,1260.388
2013-06-27,1278.587
2013-06-28,1275.916
2013-07-01,1286.986
2013-07-02,1286.525
2013-07-03,1284.656
2013-07-04,1284.656
2013-07-05,1298.84
2013-07-08,1303.728
2013-07-09,1316.942
2013-07-10,1317.665
2013-07-11,1335.351
2013-07-12,1339.14
2013-07-15,1344.474
2013-07-16,1337.344
2013-07-17,1341.845
2013-07-18,1354.653
2013-07-19,1355.145
2013-07-22,1360.69
2013-07-23,1360.289
2013-07-24,1347.482
2013-07-25,1354.079
2013-07-26,1352.049
2013-07-29,1345.768
2013-07-30,1350.746
2013-07-31,1352.281
2013-08-01,1372.275
2013-08-02,1370.596
2013-08-05,1369.342
2013-08-06,1356.436
2013-08-07,1348.912
2013-08-08,1357.136
2013-08-09,1358.084
2013-08-12,1358.933
2013-08-13,1357.109
2013-08-14,1353.34
2013-08-15,1330.815
2013-08-16,1324.512
2013-08-19,1310.591
2013-08-20,1327.1
2013-08-21,1315.905
2013-08-22,1331.181
2013-08-23,1334.487
2013-08-26,1330.972
2013-08-27,1304.807
2013-08-28,1305.776
2013-08-29,1310.914
2013-08-30,1297.638
2013-09-02,1297.638
2013-09-03,1299.875
2013-09-04,1311.223
2013-09-05,1313.625
2013-09-06,1315.509
2013-09-09,1333.275
2013-09-10,1343.343
2013-09-11,1345.304
2013-09-12,1337.929
2013-09-13,1342.749
2013-09-16,1350.882
2013-09-17,1359.09
2013-09-18,1375.444
2013-09-19,1370.937
2013-09-20,1361.505
2013-09-23,1357.859
2013-09-24,1360.36
2013-09-25,1362.141
2013-09-26,1365.361
2013-09-27,1359.644
2013-09-30,1356.935
2013-10-01,1372.287
2013-10-02,1369.175
2013-10-03,1355.668
2013-10-04,1365.489
2013-10-07,1351.814
2013-10-08,1335.587
2013-10-09,1335.176
2013-10-10,1365.942
2013-10-11,1379.451
2013-10-14,1384.782
2013-10-15,1373.022
2013-10-16,1390.162
2013-10-17,1405.69
2013-10-18,1415.186
2013-10-21,1415.051
2013-10-22,1423.379
2013-10-23,1417.154
2013-10-24,1419.715
2013-10-25,1426.061
2013-10-28,1426.754
2013-10-29,1430.963
2013-10-30,1420.022
2013-10-31,1415.169
2013-11-01,1416.063
2013-11-04,1426.818
2013-11-05,1418.667
2013-11-06,1419.352
2013-11-07,1395.894
2013-11-08,1415.516
2013-11-11,1417.815
2013-11-12,1413.93
2013-11-13,1427.013
2013-11-14,1434.376
2013-11-15,1438.104
2013-11-18,1429.21
2013-11-19,1421.208
2013-11-20,1416.365
2013-11-21,1431.895
2013-11-22,1437.862
2013-11-25,1435.904
2013-11-26,1436.907
2013-11-27,1443.247
2013-11-28,1443.247
2013-11-29,1440.551
2013-12-02,1433.96
2013-12-03,1428.948
2013-12-04,1429.368
2013-12-05,1426.041
2013-12-06,1440.862
2013-12-09,1441.431
2013-12-10,1435.117
2013-12-11,1413.577
2013-12-12,1412.914
2013-12-13,1415.497
2013-12-16,1427.701
2013-12-17,1427.408
2013-12-18,1444.658
2013-12-19,1437.262
2013-12-20,1453.186
2013-12-23,1462.909
2013-12-24,1469.605
2013-12-25,1469.605
2013-12-26,1470.883
2013-12-27,1472.569
2013-12-30,1473.644
2013-12-31,1477.188
2014-01-01,1477.188
2014-01-02,1461.651
2014-01-03,1464.678
2014-01-06,1458.165
2014-01-07,1467.245
2014-01-08,1466.621
2014-01-09,1468.232
2014-01-10,1475.659
2014-01-13,1457.863
2014-01-14,1473.103
2014-01-15,1480.699
2014-01-16,1478.967
2014-01-17,1474.209
2014-01-20,1474.209
2014-01-21,1482.52
2014-01-22,1489.084
2014-01-23,1475.24
2014-01-24,1441.526
2014-01-27,1432.235
2014-01-28,1442.462
2014-01-29,1428.664
2014-01-30,1445.838
2014-01-31,1438.645
2014-02-03,1398.336
2014-02-04,1408.762
2014-02-05,1404.252
2014-02-06,1419.695
2014-02-07,1432.529
2014-02-10,1436.246
2014-02-11,1449.849
2014-02-12,1453.891
2014-02-13,1465.862
2014-02-14,1473.084
2014-02-17,1473.084
2014-02-18,1481.864
2014-02-19,1472.26
2014-02-20,1482.856
2014-02-21,1485.422
2014-02-24,1494.598
2014-02-25,1492.788
2014-02-26,1498.454
2014-02-27,1504.39
2014-02-28,1510.294
2014-03-03,1500.925
2014-03-04,1525.594
2014-03-05,1523.414
2014-03-06,1525.17
2014-03-07,1524.667
2014-03-10,1520.048
2014-03-11,1510.244
2014-03-12,1513.533
2014-03-13,1499.482
2014-03-14,1503.532
2014-03-17,1513.917
2014-03-18,1527.139
2014-03-19,1517.786
2014-03-20,1524.762
2014-03-21,1528.332
2014-03-24,1519.406
2014-03-25,1523.588
2014-03-26,1507.036
2014-03-27,1504.274
2014-03-28,1513.27
2014-03-31,1534.288
2014-04-01,1545.819
2014-04-02,1551.501
2014-04-03,1547.61
2014-04-04,1529.597
2014-04-07,1510.376
2014-04-08,1518.949
2014-04-09,1530.302
2014-04-10,1500.882
2014-04-11,1484.312
2014-04-14,1493.832
2014-04-15,1502.681
2014-04-16,1517.018
2014-04-17,1519.332
2014-04-18,1519.332
2014-04-21,1522.8
2014-04-22,1532.16
2014-04-23,1530.077
2014-04-24,1529.153
2014-04-25,1514.584
2014-04-28,1512.975
2014-04-29,1516.542
2014-04-30,1525.948
2014-05-01,1524.969
2014-05-02,1527.132
2014-05-05,1525.289
2014-05-06,1513.021
2014-05-07,1525.768
2014-05-08,1519.577
2014-05-09,1521.879
2014-05-12,1542.222
2014-05-13,1535.855
2014-05-14,1523.253
2014-05-15,1511.062
2014-05-16,1517.217
2014-05-19,1524.686
2014-05-20,1510.443
2014-05-21,1516.258
2014-05-22,1523.103
2014-05-23,1533.645
2014-05-26,1533.645
2014-05-27,1545.022
2014-05-28,1542.028
2014-05-29,1548.665
2014-05-30,1548.813
2014-06-02,1550.77
2014-06-03,1549.966
2014-06-04,1556.998
2014-06-05,1575.012
2014-06-06,1583.843
2014-06-09,1587.825
2014-06-10,1584.049
2014-06-11,1576.468
2014-06-12,1569.295
2014-06-13,1573.435
2014-06-16,1573.986
2014-06-17,1584.363
2014-06-18,1593.581
2014-06-19,1597.333
2014-06-20,1601.049
2014-06-23,1598.309
2014-06-24,1587.158
2014-06-25,1594.613
2014-06-26,1593.879
2014-06-27,1601.211
2014-06-30,1605.569
2014-07-01,1616.996
2014-07-02,1609.608
2014-07-03,1617.049
2014-07-04,1617.049
2014-07-07,1603.487
2014-07-08,1594.96
2014-07-09,1597.213
2014-07-10,1589.415
2014-07-11,1588.087
2014-07-14,1593.066
2014-07-15,1590.054
2014-07-16,1590.346
2014-07-17,1571.191
2014-07-18,1588.895
2014-07-21,1583.785
2014-07-22,1591.688
2014-07-23,1590.294
2014-07-24,1592.561
2014-07-25,1581.615
2014-07-28,1581.892
2014-07-29,1573.834
2014-07-30,1571.346
2014-07-31,1542.927
2014-08-01,1539.701
2014-08-04,1547.39
2014-08-05,1538.619
2014-08-06,1540.919
2014-08-07,1534.141
2014-08-08,1549.954
2014-08-11,1558.121
2014-08-12,1553.557
2014-08-13,1565.917
2014-08-14,1572.292
2014-08-15,1571.242
2014-08-18,1586.963
2014-08-19,1593.328
2014-08-20,1595.853
2014-08-21,1600.641
2014-08-22,1596.936
2014-08-25,1603.073
2014-08-26,1607.083
2014-08-27,1608.638
2014-08-28,1606.16
2014-08-29,1614.349
2014-09-01,1614.349
2014-09-02,1616.841
2014-09-03,1614.688
2014-09-04,1609.508
2014-09-05,1616.987
2014-09-08,1614.012
2014-09-09,1599.324
2014-09-10,1600.469
2014-09-11,1607.374
2014-09-12,1590.933
2014-09-15,1583.876
2014-09-16,1593.232
2014-09-17,1593.466
2014-09-18,1596.369
2014-09-19,1588.953
2014-09-22,1571.129
2014-09-23,1557.592
2014-09-24,1564.847
2014-09-25,1544.516
2014-09-26,1555.629
2014-09-29,1552.384
2014-09-30,1539.625
2014-10-01,1522.023
2014-10-02,1525.741
2014-10-03,1536.848
2014-10-06,1532.979
2014-10-07,1511.722
2014-10-08,1536.371
2014-10-09,1501.486
2014-10-10,1485.021
2014-10-13,1470.764
2014-10-14,1482.757
2014-10-15,1478.756
2014-10-16,1490.257
2014-10-17,1498.595
2014-10-20,1515.841
2014-10-21,1544.855
2014-10-22,1532.949
2014-10-23,1551.593
2014-10-24,1557.802
2014-10-27,1555.287
2014-10-28,1581.074
2014-10-29,1577.071
2014-10-30,1585.109
2014-10-31,1606.39
2014-11-03,1607.107
2014-11-04,1600.351
2014-11-05,1610.66
2014-11-06,1611.788
2014-11-07,1614.16
2014-11-10,1618.986
2014-11-11,1617.458
2014-11-12,1619.914
2014-11-13,1612.204
2014-11-14,1609.713
2014-11-17,1609.301
2014-11-18,1616.915
2014-11-19,1609.878
2014-11-20,1619.878
2014-11-21,1626.362
2014-11-24,1635.54
2014-11-25,1634.799
2014-11-26,1636.923
2014-11-27,1636.923
2014-11-28,1621.959
2014-12-01,1603.976
2014-12-02,1615.29
2014-12-03,1627.371
2014-12-04,1622.819
2014-12-05,1628.823
2014-12-08,1615.284
2014-12-09,1626.881
2014-12-10,1595.545
2014-12-11,1602.739
2014-12-12,1577.56
2014-12-15,1564.372
2014-12-16,1562.862
2014-12-17,1601.083
2014-12-18,1627.434
2014-12-19,1635.955
2014-12-22,1643.993
2014-12-23,1651.626
2014-12-24,1652.995
2014-12-25,1652.995
2014-12-26,1660.292
2014-12-29,1669.085
2014-12-30,1662.002
2014-12-31,1643.888
2015-01-01,1643.888
2015-01-02,1643.24
2015-01-05,1616.871
2015-01-06,1598.914
2015-01-07,1615.361
2015-01-08,1640.825
2015-01-09,1625.401
2015-01-12,1616.543
2015-01-13,1614.676
2015-01-14,1610.215
2015-01-15,1593.207
2015-01-16,1616.413
2015-01-19,1616.413
2015-01-20,1606.849
2015-01-21,1613.302
2015-01-22,1642.284
2015-01-23,1633.389
2015-01-26,1647.574
2015-01-27,1638.67
2015-01-28,1616.181
2015-01-29,1630.653
2015-01-30,1607.109
2015-02-02,1624.409
2015-02-03,1655.294
2015-02-04,1646.038
2015-02-05,1667.572
2015-02-06,1659.308
2015-02-09,1651.338
2015-02-10,1660.926
2015-02-11,1657.124
2015-02-12,1673.946
2015-02-13,1678.874
2015-02-16,1678.874
2015-02-17,1681.086
2015-02-18,1685.739
2015-02-19,1681.236
2015-02-20,1689.47
2015-02-23,1688.89
2015-02-24,1689.996
2015-02-25,1688.501
2015-02-26,1684.638
2015-02-27,1681.935
2015-03-02,1689.549
2015-03-03,1683.65
2015-03-04,1675.069
2015-03-05,1678.64
2015-03-06,1654.576
2015-03-09,1660.307
2015-03-10,1638.776
2015-03-11,1644.804
2015-03-12,1668.327
2015-03-13,1659.324
2015-03-16,1674.749
2015-03-17,1674.816
2015-03-18,1695.462
2015-03-19,1688.262
2015-03-20,1709.12
2015-03-23,1707.991
2015-03-24,1699.126
2015-03-25,1671.987
2015-03-26,1667.472
2015-03-27,1673.805
2015-03-30,1697.017
2015-03-31,1689.77
2015-04-01,1687.736
2015-04-02,1695.144
2015-04-03,1695.144
2015-04-06,1705.723
2015-04-07,1694.403
2015-04-08,1698.727
2015-04-09,1696.845
2015-04-10,1701.903
