Date,BELGIUM SMALL VALUE Small Cap
2005-11-10,623.073
2005-11-11,623.236
2005-11-14,621.622
2005-11-15,620.549
2005-11-16,616.611
2005-11-17,618.923
2005-11-18,622.454
2005-11-21,629.337
2005-11-22,629.814
2005-11-23,639.265
2005-11-24,635.602
2005-11-25,636.992
2005-11-28,639.204
2005-11-29,639.627
2005-11-30,639.313
2005-12-01,640.118
2005-12-02,644.712
2005-12-05,651.353
2005-12-06,655.015
2005-12-07,659.045
2005-12-08,662.283
2005-12-09,660.487
2005-12-12,665.794
2005-12-13,662.742
2005-12-14,666.237
2005-12-15,660.32
2005-12-16,663.348
2005-12-19,661.464
2005-12-20,655.667
2005-12-21,651.59
2005-12-22,654.439
2005-12-23,657.0
2005-12-26,657.0
2005-12-27,659.246
2005-12-28,663.124
2005-12-29,661.736
2005-12-30,658.423
2006-01-02,663.332
2006-01-03,681.406
2006-01-04,696.591
2006-01-05,698.719
2006-01-06,701.416
2006-01-09,697.112
2006-01-10,692.727
2006-01-11,699.994
2006-01-12,695.399
2006-01-13,695.64
2006-01-16,699.66
2006-01-17,685.483
2006-01-18,686.206
2006-01-19,690.665
2006-01-20,690.014
2006-01-23,696.618
2006-01-24,699.339
2006-01-25,701.847
2006-01-26,703.482
2006-01-27,704.226
2006-01-30,702.401
2006-01-31,702.272
2006-02-01,703.721
2006-02-02,700.515
2006-02-03,697.176
2006-02-06,697.007
2006-02-07,691.044
2006-02-08,684.7
2006-02-09,691.574
2006-02-10,685.508
2006-02-13,687.178
2006-02-14,684.482
2006-02-15,690.167
2006-02-16,689.103
2006-02-17,704.615
2006-02-20,705.657
2006-02-21,707.005
2006-02-22,707.354
2006-02-23,715.215
2006-02-24,717.331
2006-02-27,716.894
2006-02-28,714.292
2006-03-01,716.447
2006-03-02,715.641
2006-03-03,714.075
2006-03-06,720.098
2006-03-07,707.662
2006-03-08,709.778
2006-03-09,712.919
2006-03-10,705.234
2006-03-13,704.991
2006-03-14,711.547
2006-03-15,715.419
2006-03-16,719.521
2006-03-17,719.868
2006-03-20,721.969
2006-03-21,719.186
2006-03-22,721.24
2006-03-23,714.066
2006-03-24,720.438
2006-03-27,720.993
2006-03-28,721.233
2006-03-29,712.112
2006-03-30,723.175
2006-03-31,718.196
2006-04-03,719.046
2006-04-04,733.417
2006-04-05,734.519
2006-04-06,732.725
2006-04-07,729.804
2006-04-10,727.3
2006-04-11,725.714
2006-04-12,718.938
2006-04-13,716.092
2006-04-14,716.092
2006-04-17,727.465
2006-04-18,723.949
2006-04-19,733.664
2006-04-20,734.782
2006-04-21,740.679
2006-04-24,744.627
2006-04-25,753.743
2006-04-26,760.79
2006-04-27,763.169
2006-04-28,769.097
2006-05-01,770.44
2006-05-02,774.331
2006-05-03,774.517
2006-05-04,783.296
2006-05-05,791.377
2006-05-08,793.728
2006-05-09,796.123
2006-05-10,795.703
2006-05-11,794.911
2006-05-12,781.146
2006-05-15,763.084
2006-05-16,760.926
2006-05-17,745.288
2006-05-18,734.743
2006-05-19,725.972
2006-05-22,703.878
2006-05-23,722.748
2006-05-24,717.773
2006-05-25,720.481
2006-05-26,726.515
2006-05-29,733.868
2006-05-30,728.562
2006-05-31,731.816
2006-06-01,732.215
2006-06-02,745.563
2006-06-05,741.933
2006-06-06,721.725
2006-06-07,717.328
2006-06-08,696.96
2006-06-09,703.203
2006-06-12,695.171
2006-06-13,681.27
2006-06-14,685.366
2006-06-15,708.728
2006-06-16,707.772
2006-06-19,709.132
2006-06-20,705.975
2006-06-21,712.063
2006-06-22,718.864
2006-06-23,718.603
2006-06-26,723.655
2006-06-27,725.424
2006-06-28,718.626
2006-06-29,726.933
2006-06-30,752.619
2006-07-03,756.968
2006-07-04,755.22
2006-07-05,746.031
2006-07-06,753.653
2006-07-07,756.71
2006-07-10,753.657
2006-07-11,750.32
2006-07-12,745.384
2006-07-13,733.97
2006-07-14,727.166
2006-07-17,713.143
2006-07-18,707.996
2006-07-19,725.882
2006-07-20,732.855
2006-07-21,728.418
2006-07-24,732.172
2006-07-25,731.635
2006-07-26,732.954
2006-07-27,744.362
2006-07-28,746.185
2006-07-31,752.794
2006-08-01,748.163
2006-08-02,752.692
2006-08-03,751.922
2006-08-04,758.344
2006-08-07,750.772
2006-08-08,753.272
2006-08-09,754.712
2006-08-10,743.835
2006-08-11,744.094
2006-08-14,746.18
2006-08-15,751.197
2006-08-16,757.833
2006-08-17,761.138
2006-08-18,759.871
2006-08-21,762.714
2006-08-22,754.583
2006-08-23,753.543
2006-08-24,754.39
2006-08-25,753.559
2006-08-28,757.555
2006-08-29,756.971
2006-08-30,763.817
2006-08-31,763.33
2006-09-01,762.755
2006-09-04,769.523
2006-09-05,766.735
2006-09-06,761.706
2006-09-07,751.16
2006-09-08,748.122
2006-09-11,746.913
2006-09-12,749.498
2006-09-13,754.218
2006-09-14,758.101
2006-09-15,754.882
2006-09-18,754.486
2006-09-19,756.685
2006-09-20,757.946
2006-09-21,763.596
2006-09-22,765.387
2006-09-25,761.431
2006-09-26,762.465
2006-09-27,770.351
2006-09-28,774.555
2006-09-29,775.402
2006-10-02,780.858
2006-10-03,776.122
2006-10-04,772.785
2006-10-05,778.328
2006-10-06,771.132
2006-10-09,770.283
2006-10-10,770.42
2006-10-11,773.018
2006-10-12,775.648
2006-10-13,775.618
2006-10-16,777.241
2006-10-17,773.044
2006-10-18,775.198
2006-10-19,780.313
2006-10-20,782.166
2006-10-23,779.075
2006-10-24,778.939
2006-10-25,786.202
2006-10-26,794.764
2006-10-27,794.385
2006-10-30,788.484
2006-10-31,794.242
2006-11-01,794.715
2006-11-02,794.827
2006-11-03,795.257
2006-11-06,797.388
2006-11-07,808.119
2006-11-08,803.983
2006-11-09,807.308
2006-11-10,811.713
2006-11-13,807.704
2006-11-14,812.889
2006-11-15,819.139
2006-11-16,811.196
2006-11-17,807.905
2006-11-20,803.667
2006-11-21,808.812
2006-11-22,816.527
2006-11-23,814.43
2006-11-24,820.18
2006-11-27,816.853
2006-11-28,810.895
2006-11-29,823.822
2006-11-30,825.771
2006-12-01,831.823
2006-12-04,831.391
2006-12-05,831.789
2006-12-06,838.909
2006-12-07,841.936
2006-12-08,844.591
2006-12-11,847.305
2006-12-12,851.188
2006-12-13,854.76
2006-12-14,854.184
2006-12-15,856.098
2006-12-18,856.334
2006-12-19,857.314
2006-12-20,858.067
2006-12-21,858.024
2006-12-22,860.74
2006-12-25,860.74
2006-12-26,859.398
2006-12-27,863.566
2006-12-28,862.223
2006-12-29,866.339
2007-01-01,866.339
2007-01-02,882.891
2007-01-03,879.509
2007-01-04,866.48
2007-01-05,855.733
2007-01-08,858.671
2007-01-09,856.653
2007-01-10,850.551
2007-01-11,850.37
2007-01-12,852.609
2007-01-15,856.589
2007-01-16,856.289
2007-01-17,858.233
2007-01-18,860.544
2007-01-19,865.972
2007-01-22,865.421
2007-01-23,867.266
2007-01-24,866.677
2007-01-25,863.811
2007-01-26,856.608
2007-01-29,863.408
2007-01-30,861.395
2007-01-31,863.616
2007-02-01,871.448
2007-02-02,873.364
2007-02-05,870.384
2007-02-06,880.678
2007-02-07,888.106
2007-02-08,885.266
2007-02-09,883.229
2007-02-12,874.73
2007-02-13,880.092
2007-02-14,892.32
2007-02-15,892.798
2007-02-16,893.386
2007-02-19,895.226
2007-02-20,892.767
2007-02-21,895.151
2007-02-22,898.01
2007-02-23,900.258
2007-02-26,904.293
2007-02-27,884.304
2007-02-28,869.089
2007-03-01,863.902
2007-03-02,868.089
2007-03-05,847.582
2007-03-06,857.395
2007-03-07,864.201
2007-03-08,873.359
2007-03-09,877.936
2007-03-12,886.16
2007-03-13,878.584
2007-03-14,863.397
2007-03-15,874.319
2007-03-16,883.298
2007-03-19,890.372
2007-03-20,891.972
2007-03-21,900.161
2007-03-22,912.809
2007-03-23,908.471
2007-03-26,909.142
2007-03-27,909.011
2007-03-28,908.345
2007-03-29,913.967
2007-03-30,915.389
2007-04-02,928.629
2007-04-03,931.74
2007-04-04,933.335
2007-04-05,939.333
2007-04-06,939.333
2007-04-09,934.44
2007-04-10,945.767
2007-04-11,946.939
2007-04-12,947.726
2007-04-13,951.39
2007-04-16,953.292
2007-04-17,954.086
2007-04-18,953.673
2007-04-19,949.759
2007-04-20,954.536
2007-04-23,952.928
2007-04-24,954.292
2007-04-25,960.565
2007-04-26,958.701
2007-04-27,959.879
2007-04-30,960.467
2007-05-01,956.878
2007-05-02,966.865
2007-05-03,969.749
2007-05-04,978.784
2007-05-07,984.093
2007-05-08,975.357
2007-05-09,980.302
2007-05-10,977.398
2007-05-11,975.953
2007-05-14,980.934
2007-05-15,988.724
2007-05-16,989.155
2007-05-17,990.747
2007-05-18,995.669
2007-05-21,994.437
2007-05-22,998.162
2007-05-23,1002.129
2007-05-24,992.495
2007-05-25,994.046
2007-05-28,993.312
2007-05-29,993.764
2007-05-30,985.601
2007-05-31,1000.0
2007-06-01,1003.362
2007-06-04,1017.439
2007-06-05,1012.427
2007-06-06,997.862
2007-06-07,982.33
2007-06-08,969.297
2007-06-11,978.176
2007-06-12,975.743
2007-06-13,969.585
2007-06-14,982.016
2007-06-15,985.757
2007-06-18,992.268
2007-06-19,990.308
2007-06-20,992.766
2007-06-21,983.775
2007-06-22,984.888
2007-06-25,989.434
2007-06-26,988.073
2007-06-27,983.974
2007-06-28,996.17
2007-06-29,1002.198
2007-07-02,1012.548
2007-07-03,1019.254
2007-07-04,1023.93
2007-07-05,1016.611
2007-07-06,1023.173
2007-07-09,1024.483
2007-07-10,1025.685
2007-07-11,1026.019
2007-07-12,1033.0
2007-07-13,1036.743
2007-07-16,1038.343
2007-07-17,1037.879
2007-07-18,1034.12
2007-07-19,1036.145
2007-07-20,1033.195
2007-07-23,1034.175
2007-07-24,1023.455
2007-07-25,1006.568
2007-07-26,985.349
2007-07-27,969.66
2007-07-30,971.731
2007-07-31,965.682
2007-08-01,952.648
2007-08-02,960.998
2007-08-03,951.949
2007-08-06,933.584
2007-08-07,936.749
2007-08-08,940.497
2007-08-09,913.442
2007-08-10,898.785
2007-08-13,904.616
2007-08-14,893.759
2007-08-15,880.714
2007-08-16,854.836
2007-08-17,867.381
2007-08-20,875.007
2007-08-21,867.858
2007-08-22,884.248
2007-08-23,895.482
2007-08-24,911.086
2007-08-27,914.368
2007-08-28,906.168
2007-08-29,909.124
2007-08-30,924.221
2007-08-31,931.836
2007-09-03,935.529
2007-09-04,941.167
2007-09-05,936.718
2007-09-06,939.545
2007-09-07,930.262
2007-09-10,922.299
2007-09-11,936.789
2007-09-12,941.191
2007-09-13,944.149
2007-09-14,930.541
2007-09-17,919.036
2007-09-18,927.031
2007-09-19,950.103
2007-09-20,949.085
2007-09-21,953.343
2007-09-24,942.004
2007-09-25,924.572
2007-09-26,929.581
2007-09-27,934.728
2007-09-28,941.925
2007-10-01,947.587
2007-10-02,946.837
2007-10-03,943.226
2007-10-04,946.492
2007-10-05,949.281
2007-10-08,948.05
2007-10-09,957.095
2007-10-10,962.375
2007-10-11,971.9
2007-10-12,964.606
2007-10-15,965.673
2007-10-16,956.944
2007-10-17,963.006
2007-10-18,934.665
2007-10-19,931.671
2007-10-22,903.758
2007-10-23,917.073
2007-10-24,907.0
2007-10-25,919.33
2007-10-26,927.275
2007-10-29,926.387
2007-10-30,922.441
2007-10-31,937.347
2007-11-01,924.715
2007-11-02,923.056
2007-11-05,908.198
2007-11-06,916.692
2007-11-07,916.812
2007-11-08,914.163
2007-11-09,905.701
2007-11-12,898.902
2007-11-13,899.746
2007-11-14,912.963
2007-11-15,896.509
2007-11-16,887.423
2007-11-19,868.409
2007-11-20,876.391
2007-11-21,861.258
2007-11-22,869.732
2007-11-23,886.376
2007-11-26,884.047
2007-11-27,887.106
2007-11-28,899.45
2007-11-29,902.191
2007-11-30,907.142
2007-12-03,904.843
2007-12-04,899.361
2007-12-05,895.627
2007-12-06,897.529
2007-12-07,913.689
2007-12-10,920.165
2007-12-11,919.154
2007-12-12,914.454
2007-12-13,897.416
2007-12-14,884.85
2007-12-17,867.506
2007-12-18,862.648
2007-12-19,863.727
2007-12-20,867.142
2007-12-21,883.353
2007-12-24,889.207
2007-12-25,889.207
2007-12-26,895.318
2007-12-27,901.354
2007-12-28,919.125
2007-12-31,914.109
2008-01-01,914.109
2008-01-02,919.495
2008-01-03,906.12
2008-01-04,891.246
2008-01-07,870.281
2008-01-08,869.19
2008-01-09,845.219
2008-01-10,836.26
2008-01-11,836.993
2008-01-14,848.01
2008-01-15,826.167
2008-01-16,800.47
2008-01-17,808.777
2008-01-18,790.951
2008-01-21,754.24
2008-01-22,783.506
2008-01-23,776.339
2008-01-24,804.395
2008-01-25,812.707
2008-01-28,814.712
2008-01-29,837.601
2008-01-30,840.018
2008-01-31,837.974
2008-02-01,865.184
2008-02-04,872.099
2008-02-05,842.023
2008-02-06,842.798
2008-02-07,817.13
2008-02-08,821.244
2008-02-11,815.352
2008-02-12,843.673
2008-02-13,843.915
2008-02-14,852.764
2008-02-15,850.965
2008-02-18,855.028
2008-02-19,863.112
2008-02-20,856.792
2008-02-21,868.534
2008-02-22,867.271
2008-02-25,874.804
2008-02-26,887.414
2008-02-27,881.563
2008-02-28,878.264
2008-02-29,864.213
2008-03-03,856.369
2008-03-04,848.682
2008-03-05,857.741
2008-03-06,858.553
2008-03-07,841.956
2008-03-10,836.476
2008-03-11,837.089
2008-03-12,849.814
2008-03-13,850.243
2008-03-14,853.841
2008-03-17,838.104
2008-03-18,846.719
2008-03-19,829.577
2008-03-20,812.47
2008-03-21,812.47
2008-03-24,811.311
2008-03-25,841.964
2008-03-26,849.599
2008-03-27,859.328
2008-03-28,855.548
2008-03-31,865.337
2008-04-01,875.571
2008-04-02,875.277
2008-04-03,863.163
2008-04-04,866.178
2008-04-07,873.61
2008-04-08,862.421
2008-04-09,864.382
2008-04-10,853.434
2008-04-11,850.437
2008-04-14,843.58
2008-04-15,840.886
2008-04-16,858.822
2008-04-17,855.455
2008-04-18,860.282
2008-04-21,868.306
2008-04-22,865.133
2008-04-23,859.183
2008-04-24,849.628
2008-04-25,862.489
2008-04-28,867.754
2008-04-29,869.705
2008-04-30,867.138
2008-05-01,860.538
2008-05-02,866.284
2008-05-05,871.082
2008-05-06,869.777
2008-05-07,877.423
2008-05-08,884.905
2008-05-09,882.386
2008-05-12,890.8
2008-05-13,892.321
2008-05-14,898.137
2008-05-15,904.394
2008-05-16,913.628
2008-05-19,919.787
2008-05-20,912.263
2008-05-21,913.822
2008-05-22,910.661
2008-05-23,898.273
2008-05-26,895.786
2008-05-27,888.482
2008-05-28,892.358
2008-05-29,886.969
2008-05-30,887.56
2008-06-02,890.071
2008-06-03,883.868
2008-06-04,878.631
2008-06-05,888.841
2008-06-06,899.79
2008-06-09,888.158
2008-06-10,868.012
2008-06-11,865.271
2008-06-12,857.914
2008-06-13,853.29
2008-06-16,866.046
2008-06-17,876.353
2008-06-18,866.761
2008-06-19,854.176
2008-06-20,857.455
2008-06-23,845.757
2008-06-24,833.775
2008-06-25,845.195
2008-06-26,839.179
2008-06-27,827.003
2008-06-30,832.165
2008-07-01,810.221
2008-07-02,803.572
2008-07-03,780.17
2008-07-04,777.041
2008-07-07,783.043
2008-07-08,763.979
2008-07-09,785.111
2008-07-10,784.604
2008-07-11,777.444
2008-07-14,777.81
2008-07-15,766.386
2008-07-16,754.952
2008-07-17,779.967
2008-07-18,788.097
2008-07-21,801.784
2008-07-22,796.281
2008-07-23,795.28
2008-07-24,781.668
2008-07-25,776.866
2008-07-28,770.477
2008-07-29,764.566
2008-07-30,778.172
2008-07-31,777.017
2008-08-01,784.66
2008-08-04,775.779
2008-08-05,781.403
2008-08-06,787.86
2008-08-07,781.974
2008-08-08,770.189
2008-08-11,777.411
2008-08-12,770.123
2008-08-13,759.688
2008-08-14,767.873
2008-08-15,768.631
2008-08-18,771.527
2008-08-19,748.211
2008-08-20,753.764
2008-08-21,753.262
2008-08-22,760.237
2008-08-25,757.8
2008-08-26,754.332
2008-08-27,753.384
2008-08-28,758.627
2008-08-29,777.96
2008-09-01,770.261
2008-09-02,763.907
2008-09-03,755.705
2008-09-04,736.186
2008-09-05,720.372
2008-09-08,736.277
2008-09-09,720.048
2008-09-10,713.079
2008-09-11,697.497
2008-09-12,718.565
2008-09-15,703.568
2008-09-16,683.433
2008-09-17,674.455
2008-09-18,678.683
2008-09-19,700.638
2008-09-22,710.711
2008-09-23,697.307
2008-09-24,701.726
2008-09-25,699.561
2008-09-26,685.719
2008-09-29,651.768
2008-09-30,643.214
2008-10-01,637.74
2008-10-02,617.187
2008-10-03,616.614
2008-10-06,563.577
2008-10-07,564.874
2008-10-08,525.377
2008-10-09,526.603
2008-10-10,490.068
2008-10-13,528.636
2008-10-14,560.23
2008-10-15,524.205
2008-10-16,491.509
2008-10-17,492.085
2008-10-20,496.809
2008-10-21,502.753
2008-10-22,465.402
2008-10-23,451.91
2008-10-24,420.016
2008-10-27,396.118
2008-10-28,395.717
2008-10-29,419.126
2008-10-30,433.12
2008-10-31,442.149
2008-11-03,459.091
2008-11-04,489.24
2008-11-05,485.562
2008-11-06,452.849
2008-11-07,446.332
2008-11-10,458.577
2008-11-11,434.712
2008-11-12,428.518
2008-11-13,424.508
2008-11-14,426.774
2008-11-17,412.111
2008-11-18,402.964
2008-11-19,390.607
2008-11-20,364.084
2008-11-21,361.333
2008-11-24,387.869
2008-11-25,392.576
2008-11-26,393.108
2008-11-27,404.877
2008-11-28,391.304
2008-12-01,378.346
2008-12-02,382.773
2008-12-03,384.224
2008-12-04,385.753
2008-12-05,373.087
2008-12-08,392.433
2008-12-09,392.129
2008-12-10,397.021
2008-12-11,396.053
2008-12-12,395.019
2008-12-15,407.377
2008-12-16,407.361
2008-12-17,422.382
2008-12-18,421.771
2008-12-19,408.633
2008-12-22,407.766
2008-12-23,406.713
2008-12-24,407.071
2008-12-25,407.071
2008-12-26,409.036
2008-12-29,417.724
2008-12-30,425.853
2008-12-31,416.616
2009-01-01,416.616
2009-01-02,437.763
2009-01-05,441.032
2009-01-06,442.521
2009-01-07,445.791
2009-01-08,445.277
2009-01-09,438.514
2009-01-12,426.972
2009-01-13,416.602
2009-01-14,403.252
2009-01-15,397.733
2009-01-16,408.053
2009-01-19,395.625
2009-01-20,379.708
2009-01-21,379.144
2009-01-22,383.237
2009-01-23,373.811
2009-01-26,392.108
2009-01-27,395.142
2009-01-28,408.259
2009-01-29,402.658
2009-01-30,400.066
2009-02-02,385.737
2009-02-03,393.394
2009-02-04,396.624
2009-02-05,398.527
2009-02-06,404.598
2009-02-09,423.897
2009-02-10,415.672
2009-02-11,407.032
2009-02-12,397.049
2009-02-13,402.662
2009-02-16,398.338
2009-02-17,378.216
2009-02-18,370.723
2009-02-19,373.7
2009-02-20,360.649
2009-02-23,361.729
2009-02-24,363.872
2009-02-25,366.824
2009-02-26,373.053
2009-02-27,364.809
2009-03-02,353.48
2009-03-03,342.941
2009-03-04,350.952
2009-03-05,336.65
2009-03-06,330.453
2009-03-09,326.45
2009-03-10,345.104
2009-03-11,348.619
2009-03-12,348.836
2009-03-13,352.596
2009-03-16,360.553
2009-03-17,360.713
2009-03-18,362.546
2009-03-19,381.372
2009-03-20,378.685
2009-03-23,388.488
2009-03-24,384.372
2009-03-25,389.123
2009-03-26,391.864
2009-03-27,378.322
2009-03-30,362.508
2009-03-31,378.18
2009-04-01,384.717
2009-04-02,409.693
2009-04-03,412.135
2009-04-06,411.348
2009-04-07,401.019
2009-04-08,402.325
2009-04-09,410.617
2009-04-10,410.617
2009-04-13,414.099
2009-04-14,425.476
2009-04-15,435.403
2009-04-16,440.355
2009-04-17,450.924
2009-04-20,428.649
2009-04-21,430.129
2009-04-22,440.064
2009-04-23,443.516
2009-04-24,455.315
2009-04-27,452.116
2009-04-28,443.74
2009-04-29,462.772
2009-04-30,467.401
2009-05-01,467.471
2009-05-04,489.626
2009-05-05,488.359
2009-05-06,495.979
2009-05-07,506.101
2009-05-08,519.915
2009-05-11,509.084
2009-05-12,503.108
2009-05-13,484.424
2009-05-14,478.623
2009-05-15,486.471
2009-05-18,494.043
2009-05-19,508.742
2009-05-20,526.981
2009-05-21,516.622
2009-05-22,526.022
2009-05-25,524.188
2009-05-26,517.267
2009-05-27,520.631
2009-05-28,517.031
2009-05-29,527.653
2009-06-01,542.304
2009-06-02,551.563
2009-06-03,539.546
2009-06-04,534.301
2009-06-05,526.717
2009-06-08,513.586
2009-06-09,520.181
2009-06-10,528.531
2009-06-11,534.278
2009-06-12,532.19
2009-06-15,513.587
2009-06-16,514.917
2009-06-17,497.851
2009-06-18,505.559
2009-06-19,509.773
2009-06-22,491.7
2009-06-23,494.194
2009-06-24,510.445
2009-06-25,507.905
2009-06-26,520.608
2009-06-29,526.408
2009-06-30,523.772
2009-07-01,532.553
2009-07-02,522.923
2009-07-03,520.969
2009-07-06,508.842
2009-07-07,511.826
2009-07-08,497.426
2009-07-09,501.371
2009-07-10,499.095
2009-07-13,505.71
2009-07-14,511.511
2009-07-15,529.831
2009-07-16,530.296
2009-07-17,530.032
2009-07-20,539.591
2009-07-21,545.625
2009-07-22,546.382
2009-07-23,548.548
2009-07-24,551.667
2009-07-27,555.964
2009-07-28,548.038
2009-07-29,547.243
2009-07-30,554.996
2009-07-31,565.961
2009-08-03,580.362
2009-08-04,580.026
2009-08-05,585.291
2009-08-06,597.86
2009-08-07,596.617
2009-08-10,604.93
2009-08-11,595.572
2009-08-12,597.198
2009-08-13,608.741
2009-08-14,607.978
2009-08-17,585.015
2009-08-18,595.754
2009-08-19,602.034
2009-08-20,614.858
2009-08-21,629.47
2009-08-24,641.865
2009-08-25,653.595
2009-08-26,648.981
2009-08-27,641.556
2009-08-28,663.927
2009-08-31,652.966
2009-09-01,640.781
2009-09-02,623.453
2009-09-03,635.024
2009-09-04,650.317
2009-09-07,667.058
2009-09-08,675.288
2009-09-09,685.31
2009-09-10,686.634
2009-09-11,697.081
2009-09-14,686.582
2009-09-15,697.852
2009-09-16,714.078
2009-09-17,716.624
2009-09-18,712.796
2009-09-21,703.152
2009-09-22,709.62
2009-09-23,713.871
2009-09-24,698.122
2009-09-25,689.669
2009-09-28,690.309
2009-09-29,691.271
2009-09-30,694.071
2009-10-01,681.451
2009-10-02,668.438
2009-10-05,676.908
2009-10-06,705.762
2009-10-07,699.918
2009-10-08,713.452
2009-10-09,719.516
2009-10-12,730.214
2009-10-13,724.134
2009-10-14,735.783
2009-10-15,743.983
2009-10-16,742.495
2009-10-19,748.224
2009-10-20,746.726
2009-10-21,741.966
2009-10-22,734.455
2009-10-23,737.284
2009-10-26,719.786
2009-10-27,701.03
2009-10-28,672.001
2009-10-29,706.95
2009-10-30,699.333
2009-11-02,698.285
2009-11-03,676.306
2009-11-04,700.426
2009-11-05,709.267
2009-11-06,704.945
2009-11-09,723.489
2009-11-10,717.894
2009-11-11,724.534
2009-11-12,714.874
2009-11-13,722.085
2009-11-16,738.279
2009-11-17,729.407
2009-11-18,740.941
2009-11-19,729.569
2009-11-20,725.322
2009-11-23,741.653
2009-11-24,744.541
2009-11-25,742.854
2009-11-26,717.601
2009-11-27,728.442
2009-11-30,716.969
2009-12-01,742.565
2009-12-02,743.561
2009-12-03,740.196
2009-12-04,730.67
2009-12-07,732.122
2009-12-08,720.217
2009-12-09,711.172
2009-12-10,714.639
2009-12-11,708.925
2009-12-14,711.428
2009-12-15,706.247
2009-12-16,710.746
2009-12-17,699.334
2009-12-18,698.672
2009-12-21,705.048
2009-12-22,701.78
2009-12-23,707.463
2009-12-24,709.3
2009-12-25,709.3
2009-12-28,714.021
2009-12-29,712.809
2009-12-30,708.343
2009-12-31,712.032
2010-01-01,712.032
2010-01-04,730.414
2010-01-05,738.17
2010-01-06,741.699
2010-01-07,739.385
2010-01-08,740.314
2010-01-11,753.55
2010-01-12,744.433
2010-01-13,745.831
2010-01-14,747.272
2010-01-15,742.589
2010-01-18,745.434
2010-01-19,741.783
2010-01-20,725.731
2010-01-21,719.336
2010-01-22,709.793
2010-01-25,711.254
2010-01-26,705.248
2010-01-27,703.2
2010-01-28,699.661
2010-01-29,695.133
2010-02-01,704.999
2010-02-02,719.557
2010-02-03,715.989
2010-02-04,693.656
2010-02-05,670.615
2010-02-08,667.905
2010-02-09,677.085
2010-02-10,680.892
2010-02-11,678.531
2010-02-12,676.769
2010-02-15,673.509
2010-02-16,678.91
2010-02-17,684.819
2010-02-18,690.623
2010-02-19,687.83
2010-02-22,698.993
2010-02-23,699.278
2010-02-24,697.559
2010-02-25,688.361
2010-02-26,707.875
2010-03-01,703.754
2010-03-02,716.621
2010-03-03,735.283
2010-03-04,734.304
2010-03-05,738.556
2010-03-08,736.845
2010-03-09,731.724
2010-03-10,744.143
2010-03-11,737.36
2010-03-12,749.936
2010-03-15,746.015
2010-03-16,760.882
2010-03-17,766.231
2010-03-18,760.629
2010-03-19,751.292
2010-03-22,753.651
2010-03-23,759.903
2010-03-24,751.479
2010-03-25,758.969
2010-03-26,755.117
2010-03-29,759.992
2010-03-30,752.849
2010-03-31,751.964
2010-04-01,759.83
2010-04-02,759.83
2010-04-05,758.09
2010-04-06,758.643
2010-04-07,754.563
2010-04-08,749.229
2010-04-09,758.878
2010-04-12,772.261
2010-04-13,765.366
2010-04-14,771.945
2010-04-15,773.725
2010-04-16,764.931
2010-04-19,754.877
2010-04-20,764.233
2010-04-21,767.468
2010-04-22,750.805
2010-04-23,762.421
2010-04-26,764.279
2010-04-27,749.999
2010-04-28,719.796
2010-04-29,735.881
2010-04-30,739.899
2010-05-03,740.91
2010-05-04,707.42
2010-05-05,677.675
2010-05-06,664.795
2010-05-07,634.437
2010-05-10,696.003
2010-05-11,682.368
2010-05-12,703.97
2010-05-13,701.794
2010-05-14,674.845
2010-05-17,661.576
2010-05-18,677.049
2010-05-19,660.224
2010-05-20,644.322
2010-05-21,657.557
2010-05-24,651.75
2010-05-25,622.917
2010-05-26,639.319
2010-05-27,665.743
2010-05-28,666.921
2010-05-31,666.821
2010-06-01,671.051
2010-06-02,667.406
2010-06-03,675.9
2010-06-04,656.679
2010-06-07,643.565
2010-06-08,639.8
2010-06-09,655.634
2010-06-10,670.068
2010-06-11,670.704
2010-06-14,684.812
2010-06-15,684.867
2010-06-16,682.77
2010-06-17,686.525
2010-06-18,691.592
2010-06-21,694.97
2010-06-22,689.236
2010-06-23,680.547
2010-06-24,671.371
2010-06-25,667.528
2010-06-28,679.8
2010-06-29,655.317
2010-06-30,655.885
2010-07-01,653.34
2010-07-02,660.063
2010-07-05,657.937
2010-07-06,680.378
2010-07-07,685.37
2010-07-08,695.695
2010-07-09,693.955
2010-07-12,694.404
2010-07-13,705.665
2010-07-14,709.432
2010-07-15,711.238
2010-07-16,708.056
2010-07-19,706.505
2010-07-20,698.339
2010-07-21,701.425
2010-07-22,717.65
2010-07-23,714.993
2010-07-26,729.587
2010-07-27,735.528
2010-07-28,734.521
2010-07-29,737.371
2010-07-30,743.994
2010-08-02,760.827
2010-08-03,763.783
2010-08-04,758.147
2010-08-05,758.444
2010-08-06,762.082
2010-08-09,764.824
2010-08-10,750.12
2010-08-11,720.815
2010-08-12,715.053
2010-08-13,714.349
2010-08-16,715.73
2010-08-17,728.789
2010-08-18,728.932
2010-08-19,719.37
2010-08-20,703.028
2010-08-23,704.356
2010-08-24,700.736
2010-08-25,703.245
2010-08-26,718.963
2010-08-27,725.643
2010-08-30,725.279
2010-08-31,724.349
2010-09-01,743.733
2010-09-02,746.409
2010-09-03,754.206
2010-09-06,759.385
2010-09-07,744.257
2010-09-08,746.375
2010-09-09,751.302
2010-09-10,753.807
2010-09-13,771.395
2010-09-14,776.949
2010-09-15,780.715
2010-09-16,784.605
2010-09-17,776.683
2010-09-20,787.448
