Date,BELGIUM SMALL VALUE Small Cap
2010-09-21,770.316
2010-09-22,779.691
2010-09-23,772.093
2010-09-24,789.441
2010-09-27,791.042
2010-09-28,804.312
2010-09-29,806.671
2010-09-30,805.976
2010-10-01,811.104
2010-10-04,804.849
2010-10-05,822.41
2010-10-06,829.892
2010-10-07,833.402
2010-10-08,836.892
2010-10-11,844.157
2010-10-12,838.836
2010-10-13,859.525
2010-10-14,867.29
2010-10-15,865.119
2010-10-18,870.586
2010-10-19,860.98
2010-10-20,879.534
2010-10-21,885.768
2010-10-22,876.738
2010-10-25,880.909
2010-10-26,873.441
2010-10-27,858.436
2010-10-28,868.32
2010-10-29,868.197
2010-11-01,873.19
2010-11-02,886.131
2010-11-03,879.587
2010-11-04,899.876
2010-11-05,891.489
2010-11-08,888.67
2010-11-09,894.457
2010-11-10,868.532
2010-11-11,860.245
2010-11-12,857.214
2010-11-15,860.631
2010-11-16,839.06
2010-11-17,840.71
2010-11-18,857.86
2010-11-19,860.908
2010-11-22,851.552
2010-11-23,820.359
2010-11-24,818.736
2010-11-25,822.534
2010-11-26,805.836
2010-11-29,784.203
2010-11-30,782.96
2010-12-01,802.588
2010-12-02,827.337
2010-12-03,842.479
2010-12-06,835.62
2010-12-07,841.309
2010-12-08,830.652
2010-12-09,831.678
2010-12-10,835.978
2010-12-13,843.673
2010-12-14,844.478
2010-12-15,842.072
2010-12-16,828.649
2010-12-17,824.779
2010-12-20,823.727
2010-12-21,831.488
2010-12-22,840.338
2010-12-23,835.108
2010-12-24,837.111
2010-12-27,833.589
2010-12-28,831.987
2010-12-29,834.752
2010-12-30,843.808
2010-12-31,857.59
2011-01-03,863.806
2011-01-04,863.648
2011-01-05,848.514
2011-01-06,839.534
2011-01-07,830.842
2011-01-10,821.97
2011-01-11,828.697
2011-01-12,847.385
2011-01-13,866.334
2011-01-14,872.696
2011-01-17,865.301
2011-01-18,880.07
2011-01-19,882.331
2011-01-20,870.898
2011-01-21,885.018
2011-01-24,891.716
2011-01-25,886.696
2011-01-26,891.603
2011-01-27,894.306
2011-01-28,885.37
2011-01-31,881.096
2011-02-01,901.053
2011-02-02,902.413
2011-02-03,885.924
2011-02-04,885.704
2011-02-07,885.789
2011-02-08,900.545
2011-02-09,899.882
2011-02-10,886.7
2011-02-11,887.274
2011-02-14,885.395
2011-02-15,888.85
2011-02-16,890.209
2011-02-17,895.874
2011-02-18,899.814
2011-02-21,888.998
2011-02-22,883.418
2011-02-23,881.584
2011-02-24,883.656
2011-02-25,882.322
2011-02-28,890.091
2011-03-01,902.015
2011-03-02,898.762
2011-03-03,905.103
2011-03-04,911.277
2011-03-07,922.509
2011-03-08,911.535
2011-03-09,909.617
2011-03-10,891.517
2011-03-11,889.01
2011-03-14,895.429
2011-03-15,869.455
2011-03-16,862.532
2011-03-17,884.565
2011-03-18,901.61
2011-03-21,917.778
2011-03-22,920.206
2011-03-23,915.384
2011-03-24,924.13
2011-03-25,923.486
2011-03-28,920.799
2011-03-29,918.08
2011-03-30,928.415
2011-03-31,935.688
2011-04-01,934.368
2011-04-04,947.841
2011-04-05,939.597
2011-04-06,951.897
2011-04-07,942.555
2011-04-08,954.642
2011-04-11,953.511
2011-04-12,942.519
2011-04-13,950.036
2011-04-14,941.891
2011-04-15,936.519
2011-04-18,908.731
2011-04-19,922.772
2011-04-20,946.071
2011-04-21,958.813
2011-04-22,958.813
2011-04-25,958.122
2011-04-26,970.831
2011-04-27,971.144
2011-04-28,985.236
2011-04-29,988.096
2011-05-02,998.077
2011-05-03,995.125
2011-05-04,987.995
2011-05-05,969.527
2011-05-06,964.904
2011-05-09,954.557
2011-05-10,965.876
2011-05-11,962.844
2011-05-12,953.223
2011-05-13,955.493
2011-05-16,955.491
2011-05-17,942.108
2011-05-18,951.155
2011-05-19,952.974
2011-05-20,948.845
2011-05-23,929.191
2011-05-24,936.703
2011-05-25,929.563
2011-05-26,930.215
2011-05-27,950.133
2011-05-30,954.027
2011-05-31,964.058
2011-06-01,963.383
2011-06-02,954.581
2011-06-03,959.313
2011-06-06,953.943
2011-06-07,952.839
2011-06-08,935.238
2011-06-09,939.108
2011-06-10,922.042
2011-06-13,920.513
2011-06-14,933.949
2011-06-15,918.085
2011-06-16,904.568
2011-06-17,916.188
2011-06-20,907.119
2011-06-21,923.166
2011-06-22,924.187
2011-06-23,891.579
2011-06-24,895.959
2011-06-27,906.694
2011-06-28,915.941
2011-06-29,937.381
2011-06-30,949.415
2011-07-01,953.373
2011-07-04,959.878
2011-07-05,952.439
2011-07-06,933.167
2011-07-07,943.206
2011-07-08,927.136
2011-07-11,892.583
2011-07-12,888.915
2011-07-13,905.326
2011-07-14,892.039
2011-07-15,883.394
2011-07-18,863.975
2011-07-19,885.8
2011-07-20,892.67
2011-07-21,915.933
2011-07-22,918.871
2011-07-25,912.444
2011-07-26,919.111
2011-07-27,903.066
2011-07-28,890.168
2011-07-29,887.762
2011-08-01,869.382
2011-08-02,840.533
2011-08-03,816.849
2011-08-04,774.12
2011-08-05,763.693
2011-08-08,724.386
2011-08-09,754.185
2011-08-10,749.971
2011-08-11,772.529
2011-08-12,806.046
2011-08-15,825.999
2011-08-16,812.057
2011-08-17,816.061
2011-08-18,768.0
2011-08-19,763.61
2011-08-22,775.485
2011-08-23,778.689
2011-08-24,796.923
2011-08-25,789.311
2011-08-26,788.376
2011-08-29,815.319
2011-08-30,815.34
2011-08-31,834.677
2011-09-01,821.664
2011-09-02,808.99
2011-09-05,770.927
2011-09-06,762.022
2011-09-07,781.807
2011-09-08,781.465
2011-09-09,748.886
2011-09-12,722.965
2011-09-13,732.307
2011-09-14,741.039
2011-09-15,755.731
2011-09-16,768.575
2011-09-19,737.178
2011-09-20,746.035
2011-09-21,741.156
2011-09-22,699.823
2011-09-23,703.211
2011-09-26,698.792
2011-09-27,738.955
2011-09-28,732.924
2011-09-29,733.352
2011-09-30,708.068
2011-10-03,686.749
2011-10-04,668.583
2011-10-05,688.761
2011-10-06,710.086
2011-10-07,710.107
2011-10-10,730.127
2011-10-11,728.171
2011-10-12,744.768
2011-10-13,736.359
2011-10-14,751.853
2011-10-17,737.163
2011-10-18,729.637
2011-10-19,734.828
2011-10-20,714.352
2011-10-21,742.919
2011-10-24,748.505
2011-10-25,744.66
2011-10-26,733.134
2011-10-27,774.116
2011-10-28,770.637
2011-10-31,742.568
2011-11-01,708.945
2011-11-02,720.021
2011-11-03,727.24
2011-11-04,723.91
2011-11-07,718.744
2011-11-08,724.325
2011-11-09,701.478
2011-11-10,697.574
2011-11-11,719.522
2011-11-14,707.058
2011-11-15,693.715
2011-11-16,687.725
2011-11-17,677.513
2011-11-18,674.217
2011-11-21,652.073
2011-11-22,651.497
2011-11-23,638.551
2011-11-24,639.566
2011-11-25,631.546
2011-11-28,659.627
2011-11-29,662.642
2011-11-30,691.95
2011-12-01,680.35
2011-12-02,686.561
2011-12-05,700.224
2011-12-06,693.243
2011-12-07,693.355
2011-12-08,670.523
2011-12-09,680.142
2011-12-12,651.645
2011-12-13,644.985
2011-12-14,629.369
2011-12-15,635.651
2011-12-16,645.875
2011-12-19,642.297
2011-12-20,660.763
2011-12-21,654.942
2011-12-22,660.937
2011-12-23,663.093
2011-12-26,663.093
2011-12-27,666.531
2011-12-28,659.163
2011-12-29,664.64
2011-12-30,671.638
2012-01-02,681.581
2012-01-03,692.846
2012-01-04,677.601
2012-01-05,663.693
2012-01-06,656.907
2012-01-09,654.176
2012-01-10,663.896
2012-01-11,663.43
2012-01-12,677.827
2012-01-13,669.803
2012-01-16,671.326
2012-01-17,680.918
2012-01-18,686.179
2012-01-19,696.237
2012-01-20,698.969
2012-01-23,711.07
2012-01-24,705.273
2012-01-25,704.947
2012-01-26,726.949
2012-01-27,723.702
2012-01-30,708.082
2012-01-31,714.771
2012-02-01,732.787
2012-02-02,733.806
2012-02-03,738.235
2012-02-06,739.473
2012-02-07,745.003
2012-02-08,752.475
2012-02-09,755.584
2012-02-10,740.076
2012-02-13,747.693
2012-02-14,738.206
2012-02-15,733.728
2012-02-16,727.391
2012-02-17,739.345
2012-02-20,750.643
2012-02-21,748.863
2012-02-22,739.532
2012-02-23,737.953
2012-02-24,748.392
2012-02-27,742.953
2012-02-28,747.005
2012-02-29,747.113
2012-03-01,753.26
2012-03-02,749.356
2012-03-05,743.874
2012-03-06,719.359
2012-03-07,727.307
2012-03-08,746.894
2012-03-09,740.366
2012-03-12,744.169
2012-03-13,750.696
2012-03-14,750.023
2012-03-15,754.939
2012-03-16,764.965
2012-03-19,772.637
2012-03-20,761.697
2012-03-21,758.645
2012-03-22,751.015
2012-03-23,759.451
2012-03-26,772.251
2012-03-27,770.604
2012-03-28,760.818
2012-03-29,756.238
2012-03-30,765.475
2012-04-02,770.151
2012-04-03,769.297
2012-04-04,733.753
2012-04-05,733.547
2012-04-06,733.547
2012-04-09,733.968
2012-04-10,717.586
2012-04-11,728.736
2012-04-12,742.461
2012-04-13,730.864
2012-04-16,721.816
2012-04-17,745.656
2012-04-18,740.89
2012-04-19,735.222
2012-04-20,743.723
2012-04-23,719.266
2012-04-24,730.65
2012-04-25,739.173
2012-04-26,734.04
2012-04-27,741.75
2012-04-30,740.088
2012-05-01,739.501
2012-05-02,730.143
2012-05-03,730.611
2012-05-04,714.873
2012-05-07,717.055
2012-05-08,702.126
2012-05-09,690.13
2012-05-10,702.511
2012-05-11,704.378
2012-05-14,685.752
2012-05-15,676.497
2012-05-16,669.407
2012-05-17,663.894
2012-05-18,653.894
2012-05-21,662.776
2012-05-22,682.99
2012-05-23,659.949
2012-05-24,665.095
2012-05-25,666.743
2012-05-28,666.624
2012-05-29,670.068
2012-05-30,656.021
2012-05-31,653.53
2012-06-01,642.913
2012-06-04,647.449
2012-06-05,642.99
2012-06-06,661.922
2012-06-07,669.161
2012-06-08,658.096
2012-06-11,654.432
2012-06-12,644.685
2012-06-13,645.751
2012-06-14,647.106
2012-06-15,657.57
2012-06-18,653.999
2012-06-19,664.529
2012-06-20,668.555
2012-06-21,659.986
2012-06-22,653.022
2012-06-25,640.538
2012-06-26,634.947
2012-06-27,637.516
2012-06-28,632.643
2012-06-29,670.444
2012-07-02,672.686
2012-07-03,677.07
2012-07-04,674.578
2012-07-05,665.351
2012-07-06,653.012
2012-07-09,644.911
2012-07-10,643.621
2012-07-11,643.233
2012-07-12,635.07
2012-07-13,644.516
2012-07-16,647.047
2012-07-17,646.171
2012-07-18,658.667
2012-07-19,665.325
2012-07-20,656.586
2012-07-23,636.384
2012-07-24,632.825
2012-07-25,636.732
2012-07-26,654.84
2012-07-27,670.839
2012-07-30,669.999
2012-07-31,668.85
2012-08-01,667.956
2012-08-02,647.876
2012-08-03,666.788
2012-08-06,680.828
2012-08-07,681.785
2012-08-08,680.013
2012-08-09,674.931
2012-08-10,674.417
2012-08-13,672.837
2012-08-14,672.872
2012-08-15,669.844
2012-08-16,676.693
2012-08-17,681.052
2012-08-20,680.088
2012-08-21,691.163
2012-08-22,686.481
2012-08-23,686.95
2012-08-24,678.468
2012-08-27,679.577
2012-08-28,676.602
2012-08-29,674.572
2012-08-30,669.628
2012-08-31,676.829
2012-09-03,679.486
2012-09-04,675.646
2012-09-05,676.993
2012-09-06,688.848
2012-09-07,708.774
2012-09-10,712.38
2012-09-11,717.704
2012-09-12,729.26
2012-09-13,727.444
2012-09-14,749.699
2012-09-17,750.521
2012-09-18,735.912
2012-09-19,738.323
2012-09-20,732.758
2012-09-21,743.361
2012-09-24,737.48
2012-09-25,741.084
2012-09-26,722.472
2012-09-27,727.608
2012-09-28,722.594
2012-10-01,727.973
2012-10-02,732.374
2012-10-03,728.267
2012-10-04,737.843
2012-10-05,748.457
2012-10-08,737.261
2012-10-09,731.466
2012-10-10,723.132
2012-10-11,723.42
2012-10-12,726.835
2012-10-15,726.218
2012-10-16,738.47
2012-10-17,751.822
2012-10-18,751.034
2012-10-19,740.735
2012-10-22,741.17
2012-10-23,727.657
2012-10-24,736.844
2012-10-25,735.274
2012-10-26,733.663
2012-10-29,730.935
2012-10-30,739.852
2012-10-31,731.35
2012-11-01,735.767
2012-11-02,734.926
2012-11-05,726.395
2012-11-06,733.14
2012-11-07,725.454
2012-11-08,722.717
2012-11-09,717.306
2012-11-12,719.184
2012-11-13,712.572
2012-11-14,706.291
2012-11-15,699.422
2012-11-16,690.612
2012-11-19,703.071
2012-11-20,702.176
2012-11-21,705.952
2012-11-22,710.924
2012-11-23,720.229
2012-11-26,718.257
2012-11-27,718.14
2012-11-28,714.101
2012-11-29,727.663
2012-11-30,730.999
2012-12-03,734.984
2012-12-04,735.638
2012-12-05,738.217
2012-12-06,736.709
2012-12-07,730.192
2012-12-10,728.425
2012-12-11,736.482
2012-12-12,742.273
2012-12-13,750.038
2012-12-14,757.632
2012-12-17,766.44
2012-12-18,778.031
2012-12-19,786.986
2012-12-20,782.692
2012-12-21,777.744
2012-12-24,778.688
2012-12-25,778.688
2012-12-26,780.281
2012-12-27,783.463
2012-12-28,779.874
2012-12-31,782.931
2013-01-01,782.931
2013-01-02,798.433
2013-01-03,791.632
2013-01-04,792.856
2013-01-07,796.983
2013-01-08,794.915
2013-01-09,797.493
2013-01-10,808.632
2013-01-11,811.091
2013-01-14,815.924
2013-01-15,813.002
2013-01-16,806.936
2013-01-17,820.726
2013-01-18,817.609
2013-01-21,822.481
2013-01-22,823.413
2013-01-23,822.778
2013-01-24,832.267
2013-01-25,835.879
2013-01-28,838.246
2013-01-29,835.003
2013-01-30,836.961
2013-01-31,831.476
2013-02-01,847.298
2013-02-04,825.565
2013-02-05,826.625
2013-02-06,828.408
2013-02-07,816.665
2013-02-08,819.385
2013-02-11,817.913
2013-02-12,825.855
2013-02-13,829.789
2013-02-14,825.609
2013-02-15,828.235
2013-02-18,823.928
2013-02-19,832.941
2013-02-20,831.027
2013-02-21,810.079
2013-02-22,809.119
2013-02-25,812.42
2013-02-26,792.741
2013-02-27,801.095
2013-02-28,801.218
2013-03-01,790.752
2013-03-04,787.552
2013-03-05,799.579
2013-03-06,793.325
2013-03-07,799.872
2013-03-08,800.651
2013-03-11,797.613
2013-03-12,799.959
2013-03-13,794.64
2013-03-14,802.244
2013-03-15,806.817
2013-03-18,799.931
2013-03-19,787.536
2013-03-20,794.794
2013-03-21,790.428
2013-03-22,789.13
2013-03-25,779.433
2013-03-26,768.918
2013-03-27,760.788
2013-03-28,765.345
2013-03-29,765.345
2013-04-01,765.703
2013-04-02,763.798
2013-04-03,763.704
2013-04-04,762.12
2013-04-05,761.811
2013-04-08,761.589
2013-04-09,768.052
2013-04-10,783.144
2013-04-11,788.407
2013-04-12,782.938
2013-04-15,774.644
2013-04-16,775.28
2013-04-17,761.37
2013-04-18,763.581
2013-04-19,765.989
2013-04-22,769.059
2013-04-23,776.737
2013-04-24,782.011
2013-04-25,786.469
2013-04-26,779.853
2013-04-29,792.574
2013-04-30,803.267
2013-05-01,803.815
2013-05-02,797.513
2013-05-03,810.781
2013-05-06,808.71
2013-05-07,816.89
2013-05-08,821.432
2013-05-09,817.235
2013-05-10,809.052
2013-05-13,808.332
2013-05-14,806.006
2013-05-15,802.954
2013-05-16,807.227
2013-05-17,802.304
2013-05-20,808.115
2013-05-21,810.638
2013-05-22,813.925
2013-05-23,801.467
2013-05-24,802.862
2013-05-27,805.336
2013-05-28,807.339
2013-05-29,808.721
2013-05-30,813.925
2013-05-31,805.88
2013-06-03,802.775
2013-06-04,806.353
2013-06-05,799.805
2013-06-06,797.882
2013-06-07,803.586
2013-06-10,801.034
2013-06-11,797.519
2013-06-12,800.288
2013-06-13,795.925
2013-06-14,808.242
2013-06-17,813.299
2013-06-18,815.202
2013-06-19,814.112
2013-06-20,790.727
2013-06-21,781.908
2013-06-24,768.607
2013-06-25,769.71
2013-06-26,775.027
2013-06-27,775.642
2013-06-28,775.738
2013-07-01,773.925
2013-07-02,778.593
2013-07-03,772.156
2013-07-04,779.509
2013-07-05,770.226
2013-07-08,774.276
2013-07-09,778.379
2013-07-10,781.638
2013-07-11,804.408
2013-07-12,802.511
2013-07-15,805.582
2013-07-16,806.814
2013-07-17,806.396
2013-07-18,811.326
2013-07-19,817.311
2013-07-22,806.942
2013-07-23,808.445
2013-07-24,815.754
2013-07-25,805.862
2013-07-26,807.984
2013-07-29,803.288
2013-07-30,803.44
2013-07-31,807.152
2013-08-01,817.905
2013-08-02,820.404
2013-08-05,821.77
2013-08-06,820.218
2013-08-07,818.349
2013-08-08,828.803
2013-08-09,831.117
2013-08-12,829.926
2013-08-13,826.675
2013-08-14,830.264
2013-08-15,823.974
2013-08-16,832.212
2013-08-19,833.734
2013-08-20,830.193
2013-08-21,825.515
2013-08-22,830.095
2013-08-23,837.258
2013-08-26,831.446
2013-08-27,820.089
2013-08-28,813.695
2013-08-29,801.756
2013-08-30,794.38
2013-09-02,800.891
2013-09-03,795.03
2013-09-04,798.98
2013-09-05,795.899
2013-09-06,803.839
2013-09-09,808.878
2013-09-10,816.99
2013-09-11,822.495
2013-09-12,825.776
2013-09-13,825.489
2013-09-16,837.238
2013-09-17,834.501
2013-09-18,835.827
2013-09-19,848.868
2013-09-20,858.185
2013-09-23,859.017
2013-09-24,857.458
2013-09-25,856.355
2013-09-26,856.874
2013-09-27,861.148
2013-09-30,862.516
2013-10-01,867.872
2013-10-02,870.988
2013-10-03,869.114
2013-10-04,867.172
2013-10-07,863.364
2013-10-08,864.716
2013-10-09,857.167
2013-10-10,866.366
2013-10-11,870.912
2013-10-14,872.158
2013-10-15,877.223
2013-10-16,879.51
2013-10-17,889.312
2013-10-18,897.507
2013-10-21,900.138
2013-10-22,909.026
2013-10-23,908.02
2013-10-24,908.96
2013-10-25,908.937
2013-10-28,905.255
2013-10-29,909.934
2013-10-30,905.962
2013-10-31,896.773
2013-11-01,889.591
2013-11-04,889.45
2013-11-05,890.167
2013-11-06,895.92
2013-11-07,886.044
2013-11-08,878.41
2013-11-11,888.265
2013-11-12,886.55
2013-11-13,875.835
2013-11-14,869.926
2013-11-15,868.263
2013-11-18,868.74
2013-11-19,863.153
2013-11-20,863.937
2013-11-21,862.978
2013-11-22,866.126
2013-11-25,871.358
2013-11-26,875.42
2013-11-27,875.869
2013-11-28,878.33
2013-11-29,882.499
2013-12-02,875.263
2013-12-03,869.676
2013-12-04,862.99
2013-12-05,867.389
2013-12-06,876.23
2013-12-09,875.893
2013-12-10,880.206
2013-12-11,884.387
2013-12-12,877.862
2013-12-13,874.131
2013-12-16,881.721
2013-12-17,881.482
2013-12-18,881.593
2013-12-19,883.532
2013-12-20,888.363
2013-12-23,895.314
2013-12-24,895.826
2013-12-25,895.826
2013-12-26,897.497
2013-12-27,907.608
2013-12-30,913.315
2013-12-31,911.736
2014-01-01,911.736
2014-01-02,894.455
2014-01-03,902.609
2014-01-06,906.922
2014-01-07,899.702
2014-01-08,898.543
2014-01-09,900.893
2014-01-10,913.339
2014-01-13,911.974
2014-01-14,912.194
2014-01-15,910.64
2014-01-16,912.929
2014-01-17,912.432
2014-01-20,917.124
2014-01-21,910.326
2014-01-22,912.69
2014-01-23,916.858
2014-01-24,901.968
2014-01-27,895.767
2014-01-28,899.171
2014-01-29,897.896
2014-01-30,890.744
2014-01-31,884.501
2014-02-03,876.367
2014-02-04,872.71
2014-02-05,875.322
2014-02-06,887.696
2014-02-07,891.267
2014-02-10,891.018
2014-02-11,901.263
2014-02-12,901.25
2014-02-13,907.128
2014-02-14,910.381
2014-02-17,915.139
2014-02-18,922.24
2014-02-19,920.883
2014-02-20,918.608
2014-02-21,923.03
2014-02-24,922.465
2014-02-25,925.708
2014-02-26,924.953
2014-02-27,915.361
2014-02-28,932.094
2014-03-03,916.743
2014-03-04,927.106
2014-03-05,929.784
2014-03-06,937.828
2014-03-07,938.838
2014-03-10,945.626
2014-03-11,945.388
2014-03-12,936.852
2014-03-13,933.259
2014-03-14,926.042
2014-03-17,945.038
2014-03-18,948.741
2014-03-19,956.066
2014-03-20,940.186
2014-03-21,939.16
2014-03-24,934.158
2014-03-25,943.18
2014-03-26,941.668
2014-03-27,940.354
2014-03-28,943.906
2014-03-31,951.556
2014-04-01,951.229
2014-04-02,949.48
2014-04-03,943.321
2014-04-04,945.3
2014-04-07,949.235
2014-04-08,949.408
2014-04-09,960.072
2014-04-10,965.306
2014-04-11,957.132
2014-04-14,947.87
2014-04-15,944.157
2014-04-16,947.56
2014-04-17,953.402
2014-04-18,953.402
2014-04-21,951.232
2014-04-22,959.365
2014-04-23,955.869
2014-04-24,960.131
2014-04-25,957.518
2014-04-28,958.745
2014-04-29,958.744
2014-04-30,967.656
2014-05-01,967.656
2014-05-02,971.906
2014-05-05,971.689
2014-05-06,981.561
2014-05-07,981.189
2014-05-08,983.168
2014-05-09,977.357
2014-05-12,978.456
2014-05-13,973.545
2014-05-14,969.556
2014-05-15,954.335
2014-05-16,944.714
2014-05-19,945.666
2014-05-20,942.837
2014-05-21,939.218
2014-05-22,941.543
2014-05-23,938.998
2014-05-26,950.215
2014-05-27,951.471
2014-05-28,948.028
2014-05-29,952.916
2014-05-30,956.381
2014-06-02,954.046
2014-06-03,952.843
2014-06-04,951.851
2014-06-05,954.634
2014-06-06,965.032
2014-06-09,965.655
2014-06-10,961.154
2014-06-11,957.622
2014-06-12,960.418
2014-06-13,949.078
2014-06-16,948.252
2014-06-17,942.915
2014-06-18,947.551
2014-06-19,960.033
2014-06-20,951.985
2014-06-23,953.507
2014-06-24,952.844
2014-06-25,945.18
2014-06-26,945.178
2014-06-27,948.644
2014-06-30,952.808
2014-07-01,957.983
2014-07-02,961.795
2014-07-03,967.418
2014-07-04,961.98
2014-07-07,956.396
2014-07-08,954.201
2014-07-09,953.224
2014-07-10,947.539
2014-07-11,945.335
2014-07-14,953.585
2014-07-15,951.964
2014-07-16,958.981
2014-07-17,961.465
2014-07-18,961.8
2014-07-21,962.295
2014-07-22,961.636
2014-07-23,965.028
2014-07-24,968.701
2014-07-25,963.562
2014-07-28,966.253
2014-07-29,966.541
2014-07-30,960.302
2014-07-31,951.038
2014-08-01,940.248
2014-08-04,937.584
2014-08-05,931.505
2014-08-06,923.332
2014-08-07,923.851
2014-08-08,919.212
2014-08-11,930.39
2014-08-12,929.036
2014-08-13,937.758
2014-08-14,942.696
2014-08-15,941.122
2014-08-18,948.321
2014-08-19,950.126
2014-08-20,945.103
2014-08-21,952.798
2014-08-22,950.398
2014-08-25,950.217
2014-08-26,955.952
2014-08-27,958.651
2014-08-28,949.25
2014-08-29,946.198
2014-09-01,946.939
2014-09-02,943.809
2014-09-03,948.035
2014-09-04,937.166
2014-09-05,937.873
2014-09-08,933.289
2014-09-09,926.871
2014-09-10,923.438
2014-09-11,923.492
2014-09-12,926.232
2014-09-15,919.323
2014-09-16,914.997
2014-09-17,923.523
2014-09-18,920.963
2014-09-19,916.071
2014-09-22,915.281
2014-09-23,913.207
2014-09-24,910.076
2014-09-25,902.751
2014-09-26,899.278
2014-09-29,901.009
2014-09-30,900.802
2014-10-01,891.902
2014-10-02,886.288
2014-10-03,883.628
2014-10-06,882.931
2014-10-07,878.662
2014-10-08,877.51
2014-10-09,880.512
2014-10-10,864.386
2014-10-13,862.073
2014-10-14,863.856
2014-10-15,850.807
2014-10-16,846.393
2014-10-17,869.026
2014-10-20,873.367
2014-10-21,888.651
2014-10-22,894.158
2014-10-23,893.935
2014-10-24,896.38
2014-10-27,894.525
2014-10-28,905.658
2014-10-29,909.733
2014-10-30,900.934
2014-10-31,903.519
2014-11-03,895.007
2014-11-04,903.895
2014-11-05,899.772
2014-11-06,890.572
2014-11-07,885.779
2014-11-10,895.442
2014-11-11,899.718
2014-11-12,898.327
2014-11-13,902.59
2014-11-14,901.587
2014-11-17,902.794
2014-11-18,915.847
2014-11-19,919.613
2014-11-20,918.652
2014-11-21,914.822
2014-11-24,919.899
2014-11-25,927.479
2014-11-26,927.914
2014-11-27,925.254
2014-11-28,923.337
2014-12-01,929.041
2014-12-02,925.753
2014-12-03,919.161
2014-12-04,921.328
2014-12-05,919.624
2014-12-08,921.416
2014-12-09,919.402
2014-12-10,921.641
2014-12-11,918.042
2014-12-12,909.695
2014-12-15,899.018
2014-12-16,909.498
2014-12-17,906.467
2014-12-18,910.715
2014-12-19,910.819
2014-12-22,915.058
2014-12-23,912.478
2014-12-24,920.241
2014-12-25,920.241
2014-12-26,918.807
2014-12-29,917.58
2014-12-30,912.736
2014-12-31,912.254
2015-01-01,912.254
2015-01-02,908.121
2015-01-05,895.257
2015-01-06,892.612
2015-01-07,889.223
2015-01-08,899.322
2015-01-09,902.149
2015-01-12,902.308
2015-01-13,908.343
2015-01-14,893.147
2015-01-15,878.601
2015-01-16,883.088
2015-01-19,897.118
2015-01-20,895.604
2015-01-21,894.676
2015-01-22,889.432
2015-01-23,891.046
2015-01-26,896.571
2015-01-27,901.692
2015-01-28,902.873
2015-01-29,902.99
2015-01-30,898.616
2015-02-02,902.369
2015-02-03,918.702
2015-02-04,911.851
2015-02-05,917.113
2015-02-06,907.911
2015-02-09,900.463
2015-02-10,905.49
2015-02-11,907.335
2015-02-12,917.855
2015-02-13,929.139
2015-02-16,924.601
2015-02-17,923.401
2015-02-18,934.143
2015-02-19,940.366
2015-02-20,937.256
2015-02-23,938.758
2015-02-24,936.259
2015-02-25,937.841
2015-02-26,926.6
2015-02-27,932.172
2015-03-02,934.591
2015-03-03,922.279
2015-03-04,912.931
2015-03-05,911.349
2015-03-06,893.961
2015-03-09,890.591
2015-03-10,873.808
2015-03-11,865.57
2015-03-12,865.48
2015-03-13,863.368
2015-03-16,871.662
2015-03-17,872.721
2015-03-18,879.353
2015-03-19,881.527
2015-03-20,903.467
2015-03-23,913.505
2015-03-24,915.897
2015-03-25,919.009
2015-03-26,902.725
2015-03-27,903.42
2015-03-30,903.355
2015-03-31,888.781
2015-04-01,893.406
2015-04-02,907.006
2015-04-03,907.006
2015-04-06,919.591
2015-04-07,912.827
2015-04-08,909.24
2015-04-09,899.651
2015-04-10,909.96
2015-04-13,902.312
2015-04-14,917.919
2015-04-15,913.493
2015-04-16,918.763
2015-04-17,909.209
2015-04-20,917.082
2015-04-21,917.411
2015-04-22,908.91
2015-04-23,912.739
2015-04-24,917.527
2015-04-27,926.733
2015-04-28,924.273
2015-04-29,925.891
2015-04-30,924.856
2015-05-01,926.259
2015-05-04,920.382
2015-05-05,910.241
2015-05-06,916.344
2015-05-07,904.908
2015-05-08,913.986
2015-05-11,910.735
2015-05-12,907.742
2015-05-13,925.989
2015-05-14,935.201
2015-05-15,946.894
2015-05-18,945.202
2015-05-19,930.532
2015-05-20,924.273
2015-05-21,925.359
2015-05-22,917.857
2015-05-25,916.666
2015-05-26,896.967
2015-05-27,903.192
2015-05-28,910.827
2015-05-29,910.675
2015-06-01,903.918
2015-06-02,922.289
2015-06-03,935.286
2015-06-04,932.805
2015-06-05,910.236
2015-06-08,910.472
2015-06-09,911.858
2015-06-10,925.896
2015-06-11,919.16
2015-06-12,916.618
2015-06-15,902.103
2015-06-16,904.205
2015-06-17,894.277
2015-06-18,908.394
2015-06-19,903.382
2015-06-22,920.657
2015-06-23,913.898
2015-06-24,913.22
2015-06-25,911.338
2015-06-26,907.565
2015-06-29,895.433
2015-06-30,889.426
2015-07-01,900.622
2015-07-02,895.75
2015-07-03,896.178
2015-07-06,886.632
2015-07-07,864.896
2015-07-08,875.928
2015-07-09,887.686
2015-07-10,912.824
2015-07-13,916.355
2015-07-14,915.359
2015-07-15,915.438
2015-07-16,921.875
2015-07-17,920.799
2015-07-20,926.706
2015-07-21,929.257
2015-07-22,922.051
2015-07-23,925.145
2015-07-24,920.16
2015-07-27,915.589
2015-07-28,917.863
2015-07-29,920.898
2015-07-30,911.697
2015-07-31,924.969
2015-08-03,927.498
