Date,PORTUGAL SMID VALUE SMID (Small+Mid Cap)
2005-11-08,432.138
2005-11-09,435.801
2005-11-10,434.094
2005-11-11,434.138
2005-11-14,433.806
2005-11-15,433.873
2005-11-16,433.529
2005-11-17,439.436
2005-11-18,439.34
2005-11-21,439.658
2005-11-22,441.372
2005-11-23,444.661
2005-11-24,450.546
2005-11-25,452.198
2005-11-28,458.828
2005-11-29,457.033
2005-11-30,456.379
2005-12-01,455.508
2005-12-02,454.586
2005-12-05,456.609
2005-12-06,459.809
2005-12-07,459.541
2005-12-08,463.839
2005-12-09,461.719
2005-12-12,467.704
2005-12-13,467.089
2005-12-14,468.751
2005-12-15,465.952
2005-12-16,470.019
2005-12-19,470.536
2005-12-20,466.331
2005-12-21,479.344
2005-12-22,483.18
2005-12-23,490.447
2005-12-26,490.447
2005-12-27,489.268
2005-12-28,487.725
2005-12-29,486.97
2005-12-30,484.783
2006-01-02,483.779
2006-01-03,495.924
2006-01-04,502.036
2006-01-05,504.194
2006-01-06,510.24
2006-01-09,518.955
2006-01-10,515.838
2006-01-11,524.193
2006-01-12,519.771
2006-01-13,522.338
2006-01-16,521.852
2006-01-17,520.372
2006-01-18,519.46
2006-01-19,517.837
2006-01-20,517.79
2006-01-23,524.409
2006-01-24,521.623
2006-01-25,525.707
2006-01-26,526.023
2006-01-27,520.738
2006-01-30,516.179
2006-01-31,518.144
2006-02-01,521.748
2006-02-02,520.074
2006-02-03,516.339
2006-02-06,520.269
2006-02-07,520.475
2006-02-08,524.312
2006-02-09,525.365
2006-02-10,526.31
2006-02-13,526.406
2006-02-14,524.6
2006-02-15,526.692
2006-02-16,527.803
2006-02-17,530.589
2006-02-20,531.355
2006-02-21,535.991
2006-02-22,537.707
2006-02-23,541.486
2006-02-24,542.438
2006-02-27,544.058
2006-02-28,538.792
2006-03-01,544.894
2006-03-02,544.731
2006-03-03,542.889
2006-03-06,550.515
2006-03-07,542.629
2006-03-08,541.747
2006-03-09,545.132
2006-03-10,547.286
2006-03-13,555.804
2006-03-14,567.851
2006-03-15,587.703
2006-03-16,587.173
2006-03-17,587.977
2006-03-20,586.275
2006-03-21,582.725
2006-03-22,583.701
2006-03-23,579.881
2006-03-24,585.632
2006-03-27,584.777
2006-03-28,586.709
2006-03-29,592.004
2006-03-30,607.665
2006-03-31,604.296
2006-04-03,605.226
2006-04-04,610.973
2006-04-05,617.145
2006-04-06,612.828
2006-04-07,611.042
2006-04-10,611.672
2006-04-11,608.408
2006-04-12,606.457
2006-04-13,606.833
2006-04-14,606.833
2006-04-17,616.471
2006-04-18,615.195
2006-04-19,622.095
2006-04-20,619.139
2006-04-21,619.931
2006-04-24,620.937
2006-04-25,620.179
2006-04-26,621.51
2006-04-27,621.631
2006-04-28,620.443
2006-05-01,621.526
2006-05-02,622.817
2006-05-03,620.635
2006-05-04,626.433
2006-05-05,628.231
2006-05-08,629.91
2006-05-09,628.802
2006-05-10,628.592
2006-05-11,628.238
2006-05-12,625.397
2006-05-15,619.659
2006-05-16,620.113
2006-05-17,604.071
2006-05-18,595.825
2006-05-19,583.577
2006-05-22,582.243
2006-05-23,588.187
2006-05-24,590.211
2006-05-25,593.0
2006-05-26,602.064
2006-05-29,602.836
2006-05-30,599.67
2006-05-31,598.218
2006-06-01,591.512
2006-06-02,602.392
2006-06-05,601.84
2006-06-06,592.692
2006-06-07,594.472
2006-06-08,581.753
2006-06-09,584.64
2006-06-12,579.588
2006-06-13,563.925
2006-06-14,560.251
2006-06-15,571.255
2006-06-16,567.446
2006-06-19,567.49
2006-06-20,568.328
2006-06-21,577.697
2006-06-22,577.226
2006-06-23,575.984
2006-06-26,569.777
2006-06-27,571.789
2006-06-28,567.235
2006-06-29,570.816
2006-06-30,583.194
2006-07-03,589.963
2006-07-04,586.197
2006-07-05,583.497
2006-07-06,586.153
2006-07-07,592.861
2006-07-10,584.973
2006-07-11,586.839
2006-07-12,581.692
2006-07-13,582.281
2006-07-14,574.113
2006-07-17,567.483
2006-07-18,564.239
2006-07-19,571.108
2006-07-20,575.462
2006-07-21,581.339
2006-07-24,578.459
2006-07-25,582.747
2006-07-26,582.741
2006-07-27,590.153
2006-07-28,593.018
2006-07-31,591.781
2006-08-01,589.033
2006-08-02,594.489
2006-08-03,593.134
2006-08-04,601.865
2006-08-07,599.338
2006-08-08,597.654
2006-08-09,602.365
2006-08-10,596.935
2006-08-11,596.866
2006-08-14,599.326
2006-08-15,600.638
2006-08-16,610.96
2006-08-17,611.973
2006-08-18,614.916
2006-08-21,616.669
2006-08-22,615.725
2006-08-23,616.37
2006-08-24,615.47
2006-08-25,614.663
2006-08-28,619.238
2006-08-29,617.15
2006-08-30,625.085
2006-08-31,623.243
2006-09-01,623.127
2006-09-04,631.665
2006-09-05,631.415
2006-09-06,627.981
2006-09-07,622.405
2006-09-08,621.972
2006-09-11,621.331
2006-09-12,624.926
2006-09-13,628.249
2006-09-14,630.395
2006-09-15,626.28
2006-09-18,628.869
2006-09-19,628.385
2006-09-20,629.858
2006-09-21,632.478
2006-09-22,635.578
2006-09-25,633.833
2006-09-26,630.022
2006-09-27,635.113
2006-09-28,634.852
2006-09-29,635.591
2006-10-02,641.185
2006-10-03,641.203
2006-10-04,645.794
2006-10-05,644.36
2006-10-06,637.646
2006-10-09,640.749
2006-10-10,642.978
2006-10-11,642.546
2006-10-12,645.03
2006-10-13,641.647
2006-10-16,640.675
2006-10-17,638.781
2006-10-18,639.502
2006-10-19,642.283
2006-10-20,644.689
2006-10-23,642.702
2006-10-24,642.288
2006-10-25,645.987
2006-10-26,649.79
2006-10-27,652.062
2006-10-30,650.618
2006-10-31,653.522
2006-11-01,653.506
2006-11-02,654.149
2006-11-03,650.688
2006-11-06,655.334
2006-11-07,662.949
2006-11-08,659.648
2006-11-09,666.208
2006-11-10,669.531
2006-11-13,668.214
2006-11-14,664.721
2006-11-15,668.845
2006-11-16,667.307
2006-11-17,665.776
2006-11-20,663.111
2006-11-21,668.472
2006-11-22,672.737
2006-11-23,676.09
2006-11-24,684.136
2006-11-27,685.312
2006-11-28,685.365
2006-11-29,689.475
2006-11-30,696.581
2006-12-01,697.59
2006-12-04,700.881
2006-12-05,698.829
2006-12-06,702.849
2006-12-07,701.913
2006-12-08,706.021
2006-12-11,698.427
2006-12-12,706.014
2006-12-13,711.168
2006-12-14,719.34
2006-12-15,735.742
2006-12-18,727.398
2006-12-19,738.253
2006-12-20,741.873
2006-12-21,740.551
2006-12-22,736.481
2006-12-25,736.481
2006-12-26,735.334
2006-12-27,737.147
2006-12-28,741.638
2006-12-29,747.931
2007-01-01,747.931
2007-01-02,758.787
2007-01-03,757.952
2007-01-04,754.698
2007-01-05,748.96
2007-01-08,750.413
2007-01-09,749.753
2007-01-10,747.986
2007-01-11,744.639
2007-01-12,750.079
2007-01-15,750.882
2007-01-16,753.309
2007-01-17,749.565
2007-01-18,748.429
2007-01-19,753.946
2007-01-22,753.959
2007-01-23,761.222
2007-01-24,759.183
2007-01-25,758.538
2007-01-26,753.789
2007-01-29,765.356
2007-01-30,769.401
2007-01-31,765.206
2007-02-01,769.645
2007-02-02,767.797
2007-02-05,764.183
2007-02-06,774.163
2007-02-07,780.733
2007-02-08,784.688
2007-02-09,788.1
2007-02-12,785.342
2007-02-13,782.108
2007-02-14,790.338
2007-02-15,788.774
2007-02-16,791.454
2007-02-19,799.869
2007-02-20,803.211
2007-02-21,798.385
2007-02-22,796.351
2007-02-23,798.452
2007-02-26,796.911
2007-02-27,780.802
2007-02-28,766.734
2007-03-01,765.941
2007-03-02,758.253
2007-03-05,743.018
2007-03-06,748.768
2007-03-07,750.446
2007-03-08,761.817
2007-03-09,758.097
2007-03-12,769.02
2007-03-13,762.229
2007-03-14,745.166
2007-03-15,749.576
2007-03-16,747.294
2007-03-19,756.012
2007-03-20,752.685
2007-03-21,756.131
2007-03-22,761.274
2007-03-23,771.083
2007-03-26,780.769
2007-03-27,771.516
2007-03-28,762.731
2007-03-29,771.252
2007-03-30,771.892
2007-04-02,782.363
2007-04-03,786.013
2007-04-04,785.194
2007-04-05,792.336
2007-04-06,792.336
2007-04-09,788.208
2007-04-10,794.014
2007-04-11,796.239
2007-04-12,797.119
2007-04-13,797.188
2007-04-16,818.366
2007-04-17,818.786
2007-04-18,824.203
2007-04-19,823.256
2007-04-20,832.307
2007-04-23,825.785
2007-04-24,823.198
2007-04-25,849.967
2007-04-26,852.984
2007-04-27,866.959
2007-04-30,869.377
2007-05-01,866.128
2007-05-02,865.733
2007-05-03,871.288
2007-05-04,878.665
2007-05-07,880.787
2007-05-08,872.94
2007-05-09,878.673
2007-05-10,865.816
2007-05-11,864.682
2007-05-14,878.97
2007-05-15,898.794
2007-05-16,902.516
2007-05-17,895.596
2007-05-18,904.555
2007-05-21,910.216
2007-05-22,924.041
2007-05-23,943.356
2007-05-24,946.091
2007-05-25,945.216
2007-05-28,958.063
2007-05-29,972.396
2007-05-30,970.633
2007-05-31,1000.0
2007-06-01,995.638
2007-06-04,999.185
2007-06-05,997.176
2007-06-06,981.986
2007-06-07,971.531
2007-06-08,965.686
2007-06-11,975.222
2007-06-12,969.737
2007-06-13,969.503
2007-06-14,979.173
2007-06-15,982.176
2007-06-18,979.568
2007-06-19,978.222
2007-06-20,982.207
2007-06-21,980.67
2007-06-22,978.743
2007-06-25,978.336
2007-06-26,975.339
2007-06-27,971.198
2007-06-28,983.866
2007-06-29,987.628
2007-07-02,1001.511
2007-07-03,1001.125
2007-07-04,1012.472
2007-07-05,1012.201
2007-07-06,1024.266
2007-07-09,1030.696
2007-07-10,1032.211
2007-07-11,1032.45
2007-07-12,1033.044
2007-07-13,1042.931
2007-07-16,1048.057
2007-07-17,1062.143
2007-07-18,1064.983
2007-07-19,1069.86
2007-07-20,1077.485
2007-07-23,1074.575
2007-07-24,1058.806
2007-07-25,1047.599
2007-07-26,1036.583
2007-07-27,1022.901
2007-07-30,1026.887
2007-07-31,1028.707
2007-08-01,1003.234
2007-08-02,1021.219
2007-08-03,1027.208
2007-08-06,1017.752
2007-08-07,1019.389
2007-08-08,1021.395
2007-08-09,992.992
2007-08-10,967.484
2007-08-13,960.282
2007-08-14,960.44
2007-08-15,961.244
2007-08-16,913.223
2007-08-17,925.59
2007-08-20,927.918
2007-08-21,917.537
2007-08-22,930.708
2007-08-23,939.471
2007-08-24,946.796
2007-08-27,951.072
2007-08-28,940.516
2007-08-29,939.334
2007-08-30,944.455
2007-08-31,953.601
2007-09-03,960.862
2007-09-04,965.615
2007-09-05,959.533
2007-09-06,964.224
2007-09-07,949.64
2007-09-10,930.775
2007-09-11,933.587
2007-09-12,936.828
2007-09-13,926.554
2007-09-14,924.401
2007-09-17,900.253
2007-09-18,905.886
2007-09-19,940.022
2007-09-20,939.76
2007-09-21,943.744
2007-09-24,934.964
2007-09-25,913.468
2007-09-26,923.37
2007-09-27,945.19
2007-09-28,947.424
2007-10-01,952.941
2007-10-02,964.609
2007-10-03,969.572
2007-10-04,971.139
2007-10-05,982.17
2007-10-08,978.917
2007-10-09,982.427
2007-10-10,986.576
2007-10-11,998.646
2007-10-12,991.652
2007-10-15,991.694
2007-10-16,975.894
2007-10-17,988.277
2007-10-18,988.329
2007-10-19,978.645
2007-10-22,960.459
2007-10-23,975.021
2007-10-24,972.982
2007-10-25,983.907
2007-10-26,1003.12
2007-10-29,1011.584
2007-10-30,1008.6
2007-10-31,1014.568
2007-11-01,998.746
2007-11-02,989.679
2007-11-05,980.005
2007-11-06,990.194
2007-11-07,983.53
2007-11-08,984.537
2007-11-09,983.918
2007-11-12,988.465
2007-11-13,998.05
2007-11-14,1007.333
2007-11-15,988.479
2007-11-16,978.276
2007-11-19,973.814
2007-11-20,972.188
2007-11-21,953.795
2007-11-22,968.265
2007-11-23,968.054
2007-11-26,963.003
2007-11-27,973.855
2007-11-28,982.989
2007-11-29,990.165
2007-11-30,994.076
2007-12-03,992.37
2007-12-04,995.194
2007-12-05,992.796
2007-12-06,987.979
2007-12-07,997.878
2007-12-10,999.513
2007-12-11,995.952
2007-12-12,988.984
2007-12-13,963.301
2007-12-14,958.596
2007-12-17,948.319
2007-12-18,949.74
2007-12-19,945.588
2007-12-20,933.242
2007-12-21,942.708
2007-12-24,945.437
2007-12-25,945.437
2007-12-26,951.935
2007-12-27,945.222
2007-12-28,948.754
2007-12-31,941.219
2008-01-01,941.219
2008-01-02,944.323
2008-01-03,932.979
2008-01-04,929.74
2008-01-07,918.302
2008-01-08,929.309
2008-01-09,907.865
2008-01-10,892.074
2008-01-11,878.415
2008-01-14,885.214
2008-01-15,866.998
2008-01-16,838.969
2008-01-17,833.838
2008-01-18,831.839
2008-01-21,774.58
2008-01-22,796.444
2008-01-23,777.629
2008-01-24,804.911
2008-01-25,811.449
2008-01-28,816.051
2008-01-29,827.462
2008-01-30,821.31
2008-01-31,812.841
2008-02-01,832.061
2008-02-04,843.501
2008-02-05,812.466
2008-02-06,826.374
2008-02-07,808.31
2008-02-08,813.201
2008-02-11,801.136
2008-02-12,820.526
2008-02-13,824.979
2008-02-14,836.09
2008-02-15,844.48
2008-02-18,850.188
2008-02-19,848.447
2008-02-20,833.489
2008-02-21,842.339
2008-02-22,837.915
2008-02-25,842.708
2008-02-26,846.049
2008-02-27,847.253
2008-02-28,846.12
2008-02-29,847.987
2008-03-03,841.066
2008-03-04,833.302
2008-03-05,842.761
2008-03-06,840.312
2008-03-07,838.994
2008-03-10,828.092
2008-03-11,832.63
2008-03-12,839.491
2008-03-13,821.674
2008-03-14,819.572
2008-03-17,800.728
2008-03-18,820.132
2008-03-19,809.071
2008-03-20,804.068
2008-03-21,804.068
2008-03-24,802.92
2008-03-25,831.979
2008-03-26,835.519
2008-03-27,844.453
2008-03-28,840.295
2008-03-31,846.142
2008-04-01,847.828
2008-04-02,860.465
2008-04-03,878.858
2008-04-04,887.605
2008-04-07,886.156
2008-04-08,882.406
2008-04-09,892.027
2008-04-10,881.201
2008-04-11,884.013
2008-04-14,883.674
2008-04-15,884.03
2008-04-16,924.357
2008-04-17,926.873
2008-04-18,925.297
2008-04-21,937.967
2008-04-22,939.664
2008-04-23,924.841
2008-04-24,903.56
2008-04-25,919.907
2008-04-28,924.369
2008-04-29,913.697
2008-04-30,907.335
2008-05-01,900.429
2008-05-02,915.598
2008-05-05,914.507
2008-05-06,921.797
2008-05-07,924.87
2008-05-08,918.048
2008-05-09,915.144
2008-05-12,921.602
2008-05-13,920.537
2008-05-14,921.998
2008-05-15,919.615
2008-05-16,926.593
2008-05-19,925.839
2008-05-20,923.849
2008-05-21,926.901
2008-05-22,918.213
2008-05-23,913.094
2008-05-26,910.779
2008-05-27,904.924
2008-05-28,892.623
2008-05-29,875.697
2008-05-30,881.96
2008-06-02,873.354
2008-06-03,871.104
2008-06-04,863.959
2008-06-05,871.29
2008-06-06,866.304
2008-06-09,859.973
2008-06-10,847.325
2008-06-11,836.283
2008-06-12,830.144
2008-06-13,830.039
2008-06-16,832.85
2008-06-17,840.582
2008-06-18,830.464
2008-06-19,808.172
2008-06-20,804.202
2008-06-23,787.264
2008-06-24,773.818
2008-06-25,786.354
2008-06-26,764.659
2008-06-27,751.808
2008-06-30,732.663
2008-07-01,686.954
2008-07-02,696.012
2008-07-03,691.247
2008-07-04,682.805
2008-07-07,690.143
2008-07-08,685.115
2008-07-09,703.834
2008-07-10,696.009
2008-07-11,687.01
2008-07-14,685.44
2008-07-15,657.556
2008-07-16,669.416
2008-07-17,710.451
2008-07-18,749.448
2008-07-21,780.519
2008-07-22,751.451
2008-07-23,763.884
2008-07-24,742.051
2008-07-25,737.784
2008-07-28,723.714
2008-07-29,704.279
2008-07-30,699.363
2008-07-31,689.95
2008-08-01,682.472
2008-08-04,682.807
2008-08-05,670.489
2008-08-06,660.485
2008-08-07,663.055
2008-08-08,652.075
2008-08-11,668.691
2008-08-12,670.685
2008-08-13,651.002
2008-08-14,656.774
2008-08-15,648.296
2008-08-18,647.352
2008-08-19,623.075
2008-08-20,626.238
2008-08-21,623.726
2008-08-22,633.989
2008-08-25,627.99
2008-08-26,620.105
2008-08-27,615.667
2008-08-28,620.717
2008-08-29,631.042
2008-09-01,624.208
2008-09-02,629.071
2008-09-03,633.201
2008-09-04,616.339
2008-09-05,602.536
2008-09-08,614.196
2008-09-09,604.904
2008-09-10,596.285
2008-09-11,584.944
2008-09-12,603.024
2008-09-15,588.467
2008-09-16,593.257
2008-09-17,589.51
2008-09-18,581.178
2008-09-19,629.345
2008-09-22,639.835
2008-09-23,618.605
2008-09-24,610.268
2008-09-25,627.854
2008-09-26,628.745
2008-09-29,603.476
2008-09-30,599.302
2008-10-01,608.336
2008-10-02,582.99
2008-10-03,573.516
2008-10-06,514.814
2008-10-07,506.548
2008-10-08,503.927
2008-10-09,515.229
2008-10-10,486.619
2008-10-13,532.449
2008-10-14,547.544
2008-10-15,533.038
2008-10-16,509.198
2008-10-17,519.623
2008-10-20,519.362
2008-10-21,517.686
2008-10-22,487.148
2008-10-23,478.012
2008-10-24,454.29
2008-10-27,438.163
2008-10-28,430.76
2008-10-29,458.675
2008-10-30,459.638
2008-10-31,458.693
2008-11-03,472.388
2008-11-04,500.953
2008-11-05,500.838
2008-11-06,476.281
2008-11-07,487.389
2008-11-10,486.763
2008-11-11,465.334
2008-11-12,452.856
2008-11-13,449.444
2008-11-14,451.375
2008-11-17,442.054
2008-11-18,438.098
2008-11-19,425.58
2008-11-20,405.768
2008-11-21,393.28
2008-11-24,409.091
2008-11-25,415.562
2008-11-26,408.753
2008-11-27,415.509
2008-11-28,408.325
2008-12-01,402.774
2008-12-02,400.265
2008-12-03,400.258
2008-12-04,413.004
2008-12-05,392.923
2008-12-08,412.137
2008-12-09,411.452
2008-12-10,411.672
2008-12-11,418.127
2008-12-12,419.277
2008-12-15,430.931
2008-12-16,431.421
2008-12-17,453.8
2008-12-18,457.951
2008-12-19,447.141
2008-12-22,448.199
2008-12-23,449.081
2008-12-24,451.695
2008-12-25,451.695
2008-12-26,453.875
2008-12-29,461.594
2008-12-30,463.024
2008-12-31,455.095
2009-01-01,455.095
2009-01-02,464.001
2009-01-05,455.37
2009-01-06,456.034
2009-01-07,471.702
2009-01-08,471.161
2009-01-09,460.292
2009-01-12,454.992
2009-01-13,442.001
2009-01-14,423.076
2009-01-15,415.342
2009-01-16,428.347
2009-01-19,416.589
2009-01-20,403.06
2009-01-21,401.521
2009-01-22,402.145
2009-01-23,390.342
2009-01-26,406.642
2009-01-27,405.179
2009-01-28,409.991
2009-01-29,402.506
2009-01-30,393.525
2009-02-02,390.808
2009-02-03,396.547
2009-02-04,392.831
2009-02-05,387.952
2009-02-06,394.986
2009-02-09,405.061
2009-02-10,405.663
2009-02-11,403.676
2009-02-12,393.722
2009-02-13,401.392
2009-02-16,397.257
2009-02-17,379.648
2009-02-18,374.287
2009-02-19,376.972
2009-02-20,359.277
2009-02-23,361.242
2009-02-24,349.44
2009-02-25,348.173
2009-02-26,357.345
2009-02-27,350.204
2009-03-02,340.282
2009-03-03,338.563
2009-03-04,345.847
2009-03-05,343.562
2009-03-06,346.127
2009-03-09,344.479
2009-03-10,357.278
2009-03-11,362.4
2009-03-12,367.185
2009-03-13,377.021
2009-03-16,388.551
2009-03-17,384.132
2009-03-18,395.372
2009-03-19,425.945
2009-03-20,411.312
2009-03-23,415.392
2009-03-24,404.907
2009-03-25,402.45
2009-03-26,393.578
2009-03-27,392.376
2009-03-30,382.782
2009-03-31,396.777
2009-04-01,404.678
2009-04-02,446.421
2009-04-03,439.1
2009-04-06,434.789
2009-04-07,429.786
2009-04-08,433.926
2009-04-09,453.163
2009-04-10,453.163
2009-04-13,457.005
2009-04-14,458.748
2009-04-15,452.69
2009-04-16,459.993
2009-04-17,459.346
2009-04-20,446.646
2009-04-21,444.344
2009-04-22,457.868
2009-04-23,461.504
2009-04-24,473.865
2009-04-27,468.641
2009-04-28,457.466
2009-04-29,472.05
2009-04-30,479.056
2009-05-01,479.128
2009-05-04,492.979
2009-05-05,496.129
2009-05-06,510.87
2009-05-07,531.988
2009-05-08,541.645
2009-05-11,531.73
2009-05-12,518.877
2009-05-13,499.513
2009-05-14,505.015
2009-05-15,513.281
2009-05-18,514.812
2009-05-19,525.885
2009-05-20,535.159
2009-05-21,527.564
2009-05-22,539.765
2009-05-25,541.955
2009-05-26,544.251
2009-05-27,541.671
2009-05-28,536.784
2009-05-29,546.701
2009-06-01,553.355
2009-06-02,556.064
2009-06-03,548.548
2009-06-04,547.129
2009-06-05,540.288
2009-06-08,526.044
2009-06-09,538.358
2009-06-10,543.271
2009-06-11,548.453
2009-06-12,548.695
2009-06-15,539.062
2009-06-16,540.121
2009-06-17,525.403
2009-06-18,530.655
2009-06-19,536.822
2009-06-22,524.91
2009-06-23,520.969
2009-06-24,525.129
2009-06-25,518.786
2009-06-26,524.52
2009-06-29,528.181
2009-06-30,533.531
2009-07-01,549.159
2009-07-02,538.437
2009-07-03,544.72
2009-07-06,537.241
2009-07-07,541.262
2009-07-08,529.75
2009-07-09,535.311
2009-07-10,527.366
2009-07-13,538.516
2009-07-14,541.256
2009-07-15,553.226
2009-07-16,558.795
2009-07-17,559.107
2009-07-20,567.896
2009-07-21,570.0
2009-07-22,573.026
2009-07-23,575.697
2009-07-24,567.834
2009-07-27,572.316
2009-07-28,569.833
2009-07-29,570.122
2009-07-30,574.738
2009-07-31,574.605
2009-08-03,593.703
2009-08-04,599.809
2009-08-05,596.93
2009-08-06,601.897
2009-08-07,589.842
2009-08-10,592.332
2009-08-11,590.335
2009-08-12,594.218
2009-08-13,604.667
2009-08-14,611.706
2009-08-17,594.08
2009-08-18,606.298
2009-08-19,611.828
2009-08-20,625.427
2009-08-21,635.342
2009-08-24,638.409
2009-08-25,633.188
2009-08-26,627.431
2009-08-27,620.369
2009-08-28,631.928
2009-08-31,632.155
2009-09-01,625.95
2009-09-02,610.871
2009-09-03,618.473
2009-09-04,624.23
2009-09-07,639.595
2009-09-08,646.472
2009-09-09,655.386
2009-09-10,660.883
2009-09-11,669.878
2009-09-14,671.671
2009-09-15,682.978
2009-09-16,699.457
2009-09-17,705.102
2009-09-18,696.914
2009-09-21,687.958
2009-09-22,699.353
2009-09-23,704.022
2009-09-24,703.664
2009-09-25,701.706
2009-09-28,702.616
2009-09-29,697.446
2009-09-30,699.859
2009-10-01,698.779
2009-10-02,689.366
2009-10-05,696.2
2009-10-06,711.866
2009-10-07,715.499
2009-10-08,730.056
2009-10-09,730.667
2009-10-12,744.089
2009-10-13,735.282
2009-10-14,749.323
2009-10-15,752.198
2009-10-16,746.229
2009-10-19,755.302
2009-10-20,751.269
2009-10-21,748.818
2009-10-22,736.772
2009-10-23,736.322
2009-10-26,722.445
2009-10-27,704.066
2009-10-28,673.478
2009-10-29,702.487
2009-10-30,690.102
2009-11-02,691.657
2009-11-03,671.831
2009-11-04,689.778
2009-11-05,695.953
2009-11-06,689.268
2009-11-09,702.991
2009-11-10,699.497
2009-11-11,702.729
2009-11-12,693.236
2009-11-13,691.424
2009-11-16,703.761
2009-11-17,689.728
2009-11-18,695.541
2009-11-19,681.437
2009-11-20,677.974
2009-11-23,694.081
2009-11-24,687.422
2009-11-25,688.177
2009-11-26,665.432
2009-11-27,674.074
2009-11-30,665.193
2009-12-01,677.334
2009-12-02,672.068
2009-12-03,671.635
2009-12-04,662.296
2009-12-07,656.182
2009-12-08,643.709
2009-12-09,624.878
2009-12-10,630.296
2009-12-11,631.709
2009-12-14,640.869
2009-12-15,635.355
2009-12-16,641.992
2009-12-17,619.852
2009-12-18,627.608
2009-12-21,638.907
2009-12-22,641.311
2009-12-23,645.524
2009-12-24,648.431
2009-12-25,648.431
2009-12-28,650.285
2009-12-29,656.907
2009-12-30,651.857
2009-12-31,654.047
2010-01-01,654.047
2010-01-04,670.643
2010-01-05,674.683
2010-01-06,675.639
2010-01-07,682.378
2010-01-08,691.2
2010-01-11,700.451
2010-01-12,692.594
2010-01-13,690.244
2010-01-14,681.304
2010-01-15,661.423
2010-01-18,665.736
2010-01-19,658.152
2010-01-20,639.913
2010-01-21,625.895
2010-01-22,622.693
2010-01-25,624.623
2010-01-26,619.779
2010-01-27,612.228
2010-01-28,600.584
2010-01-29,599.51
2010-02-01,612.406
2010-02-02,615.672
2010-02-03,590.776
2010-02-04,551.865
2010-02-05,539.861
2010-02-08,548.135
2010-02-09,556.655
2010-02-10,562.32
2010-02-11,551.327
2010-02-12,551.109
2010-02-15,547.639
2010-02-16,549.906
2010-02-17,550.075
2010-02-18,549.59
2010-02-19,546.676
2010-02-22,548.796
2010-02-23,532.789
2010-02-24,533.285
2010-02-25,522.036
2010-02-26,534.647
2010-03-01,531.886
2010-03-02,538.648
2010-03-03,549.643
2010-03-04,549.738
2010-03-05,563.933
2010-03-08,561.907
2010-03-09,557.186
2010-03-10,572.819
2010-03-11,573.751
2010-03-12,577.424
2010-03-15,565.196
2010-03-16,580.247
2010-03-17,589.284
2010-03-18,578.669
2010-03-19,571.937
2010-03-22,565.67
2010-03-23,570.106
2010-03-24,556.45
2010-03-25,562.139
2010-03-26,567.253
2010-03-29,573.353
2010-03-30,568.751
2010-03-31,570.792
2010-04-01,578.603
2010-04-02,578.603
2010-04-05,577.278
2010-04-06,571.708
2010-04-07,566.179
2010-04-08,560.609
2010-04-09,576.858
2010-04-12,587.688
2010-04-13,584.747
2010-04-14,593.683
2010-04-15,586.46
2010-04-16,568.865
2010-04-19,561.289
2010-04-20,567.857
2010-04-21,547.829
2010-04-22,532.069
2010-04-23,542.426
2010-04-26,524.718
2010-04-27,492.456
2010-04-28,477.233
2010-04-29,505.04
2010-04-30,517.628
2010-05-03,508.927
2010-05-04,483.845
2010-05-05,468.591
2010-05-06,447.908
2010-05-07,436.717
2010-05-10,495.848
2010-05-11,477.661
2010-05-12,485.594
2010-05-13,470.924
2010-05-14,445.145
2010-05-17,442.567
2010-05-18,447.183
2010-05-19,436.068
2010-05-20,424.116
2010-05-21,438.832
2010-05-24,431.718
2010-05-25,412.506
2010-05-26,421.486
2010-05-27,433.047
2010-05-28,433.731
2010-05-31,432.395
2010-06-01,433.773
2010-06-02,424.766
2010-06-03,431.255
2010-06-04,413.296
2010-06-07,408.909
2010-06-08,406.353
2010-06-09,411.622
2010-06-10,425.32
2010-06-11,432.882
2010-06-14,442.716
2010-06-15,445.084
2010-06-16,444.315
2010-06-17,443.113
2010-06-18,459.957
2010-06-21,467.899
2010-06-22,459.983
2010-06-23,454.928
2010-06-24,446.955
2010-06-25,448.903
2010-06-28,450.974
2010-06-29,429.879
2010-06-30,434.265
2010-07-01,434.307
2010-07-02,443.804
2010-07-05,441.885
2010-07-06,458.321
2010-07-07,468.865
2010-07-08,479.633
2010-07-09,466.592
2010-07-12,463.557
2010-07-13,470.016
2010-07-14,466.052
2010-07-15,468.246
2010-07-16,463.549
2010-07-19,461.617
2010-07-20,460.083
2010-07-21,456.696
2010-07-22,478.05
2010-07-23,468.897
2010-07-26,480.272
2010-07-27,492.179
2010-07-28,500.779
2010-07-29,495.987
2010-07-30,491.233
2010-08-02,508.898
2010-08-03,515.007
2010-08-04,511.863
2010-08-05,513.523
2010-08-06,509.391
2010-08-09,512.991
2010-08-10,503.646
2010-08-11,479.596
2010-08-12,473.062
2010-08-13,468.699
2010-08-16,473.33
2010-08-17,481.133
2010-08-18,476.96
2010-08-19,470.252
2010-08-20,461.444
2010-08-23,462.606
2010-08-24,456.844
2010-08-25,450.52
2010-08-26,462.18
2010-08-27,465.257
2010-08-30,466.127
2010-08-31,466.543
2010-09-01,478.328
2010-09-02,478.129
2010-09-03,479.24
2010-09-06,481.82
2010-09-07,469.748
2010-09-08,466.552
2010-09-09,470.067
2010-09-10,467.576
2010-09-13,479.363
2010-09-14,484.796
