Date,PORTUGAL SMID VALUE SMID (Small+Mid Cap)
2015-12-28,215.997
2015-12-29,214.65
2015-12-30,214.068
2015-12-31,212.35
2016-01-01,212.35
2016-01-04,207.825
2016-01-05,203.734
2016-01-06,201.118
2016-01-07,200.816
2016-01-08,199.819
2016-01-11,194.203
2016-01-12,196.401
2016-01-13,197.971
2016-01-14,197.0
2016-01-15,191.621
2016-01-18,182.656
2016-01-19,183.655
2016-01-20,176.559
2016-01-21,181.786
2016-01-22,188.785
2016-01-25,188.809
2016-01-26,191.366
2016-01-27,194.442
2016-01-28,198.17
2016-01-29,198.64
2016-02-01,198.764
2016-02-02,194.22
2016-02-03,195.255
2016-02-04,199.575
2016-02-05,200.831
2016-02-08,195.837
2016-02-09,192.228
2016-02-10,189.609
2016-02-11,182.566
2016-02-12,187.304
2016-02-15,189.68
2016-02-16,189.941
2016-02-17,196.512
2016-02-18,191.866
2016-02-19,189.942
2016-02-22,191.047
2016-02-23,184.929
2016-02-24,182.087
2016-02-25,183.853
2016-02-26,185.501
2016-02-29,185.695
2016-03-01,188.173
2016-03-02,190.01
2016-03-03,194.621
2016-03-04,200.093
2016-03-07,201.435
2016-03-08,198.403
2016-03-09,198.917
2016-03-10,199.283
2016-03-11,203.942
2016-03-14,206.297
2016-03-15,203.581
2016-03-16,209.427
2016-03-17,218.006
2016-03-18,217.69
2016-03-21,215.715
2016-03-22,214.84
2016-03-23,211.453
2016-03-24,209.236
2016-03-25,209.236
2016-03-28,210.201
2016-03-29,207.672
2016-03-30,216.294
2016-03-31,211.302
2016-04-01,207.997
2016-04-04,207.913
2016-04-05,202.778
2016-04-06,202.065
2016-04-07,197.87
2016-04-08,205.456
2016-04-11,208.623
2016-04-12,210.285
2016-04-13,212.709
2016-04-14,212.701
2016-04-15,212.608
2016-04-18,211.502
2016-04-19,214.482
2016-04-20,216.248
2016-04-21,216.951
2016-04-22,216.166
2016-04-25,214.597
2016-04-26,215.416
2016-04-27,215.817
2016-04-28,218.971
2016-04-29,218.507
2016-05-02,220.813
2016-05-03,217.65
2016-05-04,215.944
2016-05-05,215.766
2016-05-06,215.964
2016-05-09,211.226
2016-05-10,211.623
2016-05-11,211.632
2016-05-12,212.6
2016-05-13,208.867
2016-05-16,210.87
2016-05-17,210.716
2016-05-18,210.561
2016-05-19,205.987
2016-05-20,207.52
2016-05-23,206.001
2016-05-24,208.153
2016-05-25,211.693
2016-05-26,213.182
2016-05-27,212.221
2016-05-30,212.6
2016-05-31,210.241
2016-06-01,204.93
2016-06-02,204.373
2016-06-03,203.095
2016-06-06,202.093
2016-06-07,205.963
2016-06-08,204.201
2016-06-09,201.334
2016-06-10,197.072
2016-06-13,189.618
2016-06-14,183.596
2016-06-15,182.402
2016-06-16,177.78
2016-06-17,184.758
2016-06-20,193.007
2016-06-21,188.75
2016-06-22,188.52
2016-06-23,193.986
2016-06-24,173.872
2016-06-27,167.983
2016-06-28,172.89
2016-06-29,175.217
2016-06-30,172.958
2016-07-01,175.09
2016-07-04,174.858
2016-07-05,169.13
2016-07-06,166.906
2016-07-07,167.601
2016-07-08,171.232
2016-07-11,175.592
2016-07-12,178.527
2016-07-13,176.194
2016-07-14,177.607
2016-07-15,175.568
2016-07-18,175.915
2016-07-19,176.564
2016-07-20,178.149
2016-07-21,179.559
2016-07-22,180.473
2016-07-25,180.061
2016-07-26,180.706
2016-07-27,182.837
2016-07-28,182.513
2016-07-29,186.885
2016-08-01,184.955
2016-08-02,182.565
2016-08-03,180.785
2016-08-04,180.733
2016-08-05,178.69
2016-08-08,180.392
2016-08-09,184.067
2016-08-10,185.876
2016-08-11,187.074
2016-08-12,187.851
2016-08-15,187.328
2016-08-16,185.416
2016-08-17,183.941
2016-08-18,185.519
2016-08-19,185.116
2016-08-22,185.967
2016-08-23,184.842
2016-08-24,183.405
2016-08-25,182.752
2016-08-26,183.684
2016-08-29,181.687
2016-08-30,181.512
2016-08-31,182.561
2016-09-01,184.364
2016-09-02,184.384
2016-09-05,183.934
2016-09-06,183.695
2016-09-07,184.21
2016-09-08,185.545
2016-09-09,183.104
2016-09-12,179.896
2016-09-13,176.021
2016-09-14,175.988
2016-09-15,175.613
2016-09-16,170.54
2016-09-19,173.013
2016-09-20,172.112
2016-09-21,171.816
2016-09-22,175.17
2016-09-23,173.403
2016-09-26,174.652
2016-09-27,171.287
2016-09-28,172.789
2016-09-29,174.108
2016-09-30,173.552
2016-10-03,173.803
2016-10-04,174.484
2016-10-05,173.509
2016-10-06,171.638
2016-10-07,169.424
2016-10-10,170.195
2016-10-11,169.857
2016-10-12,168.687
2016-10-13,168.181
2016-10-14,170.435
2016-10-17,170.245
2016-10-18,172.935
2016-10-19,174.192
2016-10-20,174.499
2016-10-21,173.317
2016-10-24,174.861
2016-10-25,173.363
2016-10-26,174.867
2016-10-27,173.77
2016-10-28,174.333
2016-10-31,173.777
2016-11-01,174.443
2016-11-02,173.111
2016-11-03,172.265
2016-11-04,170.846
2016-11-07,173.001
2016-11-08,173.629
2016-11-09,171.257
2016-11-10,170.961
2016-11-11,169.605
2016-11-14,168.731
2016-11-15,168.185
2016-11-16,166.803
2016-11-17,164.948
2016-11-18,164.109
2016-11-21,164.546
2016-11-22,165.571
2016-11-23,163.806
2016-11-24,165.307
2016-11-25,167.005
2016-11-28,165.503
2016-11-29,166.408
2016-11-30,166.6
2016-12-01,167.887
2016-12-02,166.929
2016-12-05,168.783
2016-12-06,172.289
2016-12-07,176.938
2016-12-08,176.256
2016-12-09,174.817
2016-12-12,176.829
2016-12-13,177.896
2016-12-14,177.253
2016-12-15,173.758
2016-12-16,175.078
2016-12-19,174.789
2016-12-20,175.872
2016-12-21,176.132
2016-12-22,175.395
2016-12-23,176.881
2016-12-26,176.881
2016-12-27,177.405
2016-12-28,176.093
2016-12-29,178.155
2016-12-30,179.228
2017-01-02,181.574
2017-01-03,178.484
2017-01-04,179.251
2017-01-05,181.301
2017-01-06,180.754
2017-01-09,178.176
2017-01-10,176.969
2017-01-11,174.268
2017-01-12,177.132
2017-01-13,178.296
2017-01-16,175.888
2017-01-17,179.405
2017-01-18,180.064
2017-01-19,176.029
2017-01-20,177.596
2017-01-23,177.175
2017-01-24,177.571
2017-01-25,177.375
2017-01-26,176.823
2017-01-27,177.633
2017-01-30,171.048
2017-01-31,172.91
2017-02-01,171.328
2017-02-02,173.361
2017-02-03,174.794
2017-02-06,172.849
2017-02-07,171.399
2017-02-08,171.508
2017-02-09,171.221
2017-02-10,170.671
2017-02-13,170.936
2017-02-14,170.001
2017-02-15,170.725
2017-02-16,172.261
2017-02-17,171.788
2017-02-20,171.702
2017-02-21,171.12
2017-02-22,170.988
2017-02-23,172.588
2017-02-24,172.12
2017-02-27,172.601
2017-02-28,174.004
2017-03-01,175.118
2017-03-02,174.612
2017-03-03,174.05
2017-03-06,173.029
2017-03-07,172.831
2017-03-08,171.827
2017-03-09,172.278
2017-03-10,173.134
2017-03-13,173.68
2017-03-14,170.936
2017-03-15,170.448
2017-03-16,174.201
2017-03-17,174.309
2017-03-20,174.479
2017-03-21,174.835
2017-03-22,174.26
2017-03-23,175.829
2017-03-24,176.549
2017-03-27,178.31
2017-03-28,181.706
2017-03-29,181.091
2017-03-30,184.498
2017-03-31,184.766
2017-04-03,182.837
2017-04-04,182.992
2017-04-05,183.959
2017-04-06,184.984
2017-04-07,184.158
2017-04-10,183.247
2017-04-11,183.652
2017-04-12,184.605
2017-04-13,183.886
2017-04-14,183.886
2017-04-17,184.552
2017-04-18,184.113
2017-04-19,184.029
2017-04-20,184.491
2017-04-21,182.04
2017-04-24,189.061
2017-04-25,192.014
2017-04-26,192.088
2017-04-27,190.544
2017-04-28,191.408
2017-05-01,191.9
2017-05-02,194.61
2017-05-03,194.899
2017-05-04,198.042
2017-05-05,198.338
2017-05-08,197.54
2017-05-09,197.559
2017-05-10,197.523
2017-05-11,197.769
2017-05-12,199.133
2017-05-15,202.314
2017-05-16,202.748
2017-05-17,200.913
2017-05-18,197.226
2017-05-19,202.951
2017-05-22,203.788
2017-05-23,204.637
2017-05-24,204.124
2017-05-25,205.662
2017-05-26,204.099
2017-05-29,204.435
2017-05-30,206.382
2017-05-31,206.043
2017-06-01,207.724
2017-06-02,210.724
2017-06-05,209.313
2017-06-06,211.534
2017-06-07,209.761
2017-06-08,207.659
2017-06-09,208.377
2017-06-12,206.849
2017-06-13,209.379
2017-06-14,212.729
2017-06-15,208.419
2017-06-16,209.39
2017-06-19,212.003
2017-06-20,210.7
2017-06-21,210.359
2017-06-22,209.472
2017-06-23,208.132
2017-06-26,209.968
2017-06-27,209.845
2017-06-28,210.714
2017-06-29,209.81
2017-06-30,209.708
2017-07-03,209.381
2017-07-04,208.334
2017-07-05,208.493
2017-07-06,208.966
2017-07-07,207.847
2017-07-10,207.851
2017-07-11,208.238
2017-07-12,209.12
2017-07-13,213.334
2017-07-14,213.028
2017-07-17,213.969
2017-07-18,215.898
2017-07-19,214.115
2017-07-20,216.804
2017-07-21,216.838
2017-07-24,215.354
2017-07-25,216.457
2017-07-26,215.448
2017-07-27,216.237
2017-07-28,213.339
2017-07-31,214.409
2017-08-01,215.488
2017-08-02,214.614
2017-08-03,213.093
2017-08-04,214.003
2017-08-07,215.523
2017-08-08,214.505
2017-08-09,212.849
2017-08-10,212.902
2017-08-11,212.125
2017-08-14,214.778
2017-08-15,212.607
2017-08-16,212.743
2017-08-17,212.741
2017-08-18,210.19
2017-08-21,210.23
2017-08-22,210.037
2017-08-23,210.098
2017-08-24,210.288
2017-08-25,211.12
2017-08-28,210.56
2017-08-29,209.746
2017-08-30,207.915
2017-08-31,209.223
2017-09-01,210.727
2017-09-04,209.284
2017-09-05,207.69
2017-09-06,208.547
2017-09-07,206.654
2017-09-08,207.942
2017-09-11,208.054
2017-09-12,209.526
2017-09-13,209.968
2017-09-14,210.236
2017-09-15,212.88
2017-09-18,217.88
2017-09-19,219.616
2017-09-20,218.984
2017-09-21,217.944
2017-09-22,218.349
2017-09-25,216.695
2017-09-26,214.665
2017-09-27,215.321
2017-09-28,218.632
2017-09-29,221.668
2017-10-02,220.637
2017-10-03,224.055
2017-10-04,222.214
2017-10-05,223.414
2017-10-06,223.359
2017-10-09,224.175
2017-10-10,225.675
2017-10-11,227.0
2017-10-12,228.845
2017-10-13,227.672
2017-10-16,227.02
2017-10-17,225.453
2017-10-18,227.045
2017-10-19,228.124
2017-10-20,227.168
2017-10-23,225.898
2017-10-24,224.985
2017-10-25,224.027
2017-10-26,224.016
2017-10-27,221.814
2017-10-30,224.241
2017-10-31,225.381
2017-11-01,220.004
2017-11-02,219.914
2017-11-03,216.374
2017-11-06,212.477
2017-11-07,212.079
2017-11-08,211.315
2017-11-09,210.845
2017-11-10,210.434
2017-11-13,207.786
2017-11-14,209.409
2017-11-15,210.279
2017-11-16,211.353
2017-11-17,211.43
2017-11-20,212.177
2017-11-21,213.185
2017-11-22,214.786
2017-11-23,214.836
2017-11-24,214.429
2017-11-27,213.899
2017-11-28,214.535
2017-11-29,217.772
2017-11-30,219.916
2017-12-01,220.036
2017-12-04,220.243
2017-12-05,221.094
2017-12-06,219.321
2017-12-07,218.174
2017-12-08,217.763
2017-12-11,219.236
2017-12-12,219.863
2017-12-13,219.965
2017-12-14,219.28
2017-12-15,218.989
2017-12-18,222.198
2017-12-19,222.279
2017-12-20,223.504
2017-12-21,222.532
2017-12-22,221.544
2017-12-25,221.544
2017-12-26,222.124
2017-12-27,222.592
2017-12-28,222.163
2017-12-29,222.501
2018-01-01,222.501
2018-01-02,227.146
2018-01-03,230.091
2018-01-04,233.957
2018-01-05,232.835
2018-01-08,232.367
2018-01-09,232.224
2018-01-10,234.589
2018-01-11,236.686
2018-01-12,236.913
2018-01-15,238.693
2018-01-16,237.534
2018-01-17,237.673
2018-01-18,239.285
2018-01-19,240.06
2018-01-22,242.87
2018-01-23,244.975
2018-01-24,246.058
2018-01-25,248.797
2018-01-26,246.235
2018-01-29,242.103
2018-01-30,240.851
2018-01-31,239.898
2018-02-01,239.284
2018-02-02,234.501
2018-02-05,228.907
2018-02-06,223.814
2018-02-07,227.748
2018-02-08,222.865
2018-02-09,218.876
2018-02-12,222.081
2018-02-13,221.622
2018-02-14,224.462
2018-02-15,226.954
2018-02-16,229.417
2018-02-19,226.333
2018-02-20,226.727
2018-02-21,228.269
2018-02-22,227.232
2018-02-23,227.509
2018-02-26,228.816
2018-02-27,226.952
2018-02-28,226.29
2018-03-01,223.319
2018-03-02,224.379
2018-03-05,225.063
2018-03-06,226.864
2018-03-07,225.644
2018-03-08,225.972
2018-03-09,228.1
2018-03-12,227.994
2018-03-13,228.208
2018-03-14,227.386
2018-03-15,227.772
2018-03-16,229.408
2018-03-19,228.906
2018-03-20,229.291
2018-03-21,230.305
2018-03-22,227.849
2018-03-23,227.468
2018-03-26,227.501
2018-03-27,228.996
2018-03-28,225.332
2018-03-29,226.324
2018-03-30,226.324
2018-04-02,226.526
2018-04-03,224.796
2018-04-04,225.656
2018-04-05,230.887
2018-04-06,228.864
2018-04-09,230.187
2018-04-10,232.793
2018-04-11,233.567
2018-04-12,233.658
2018-04-13,231.806
2018-04-16,231.149
2018-04-17,231.368
2018-04-18,234.899
2018-04-19,236.203
2018-04-20,233.954
2018-04-23,235.131
2018-04-24,235.157
2018-04-25,231.158
2018-04-26,229.625
2018-04-27,230.827
2018-04-30,229.821
2018-05-01,228.061
2018-05-02,226.857
2018-05-03,227.439
2018-05-04,228.241
2018-05-07,231.427
2018-05-08,230.062
2018-05-09,231.462
2018-05-10,233.641
2018-05-11,238.102
2018-05-14,238.941
2018-05-15,237.051
2018-05-16,236.551
2018-05-17,238.195
2018-05-18,236.25
2018-05-21,237.077
2018-05-22,239.588
2018-05-23,234.485
2018-05-24,233.698
2018-05-25,227.694
2018-05-28,223.795
2018-05-29,217.392
2018-05-30,222.414
2018-05-31,225.703
2018-06-01,227.902
2018-06-04,230.5
2018-06-05,230.134
2018-06-06,234.955
2018-06-07,237.869
2018-06-08,236.077
2018-06-11,238.647
2018-06-12,239.601
2018-06-13,240.135
2018-06-14,236.448
2018-06-15,230.547
2018-06-18,231.657
2018-06-19,229.148
2018-06-20,227.766
2018-06-21,225.145
2018-06-22,231.484
2018-06-25,230.427
2018-06-26,230.612
2018-06-27,230.142
2018-06-28,228.522
2018-06-29,230.437
2018-07-02,227.294
2018-07-03,228.296
2018-07-04,229.235
2018-07-05,232.489
2018-07-06,235.377
2018-07-09,237.498
2018-07-10,237.43
2018-07-11,235.719
2018-07-12,234.876
2018-07-13,234.343
2018-07-16,235.195
2018-07-17,234.776
2018-07-18,233.337
2018-07-19,232.76
2018-07-20,233.65
2018-07-23,234.653
2018-07-24,233.477
2018-07-25,233.962
2018-07-26,234.523
2018-07-27,234.954
2018-07-30,236.159
2018-07-31,235.797
2018-08-01,236.522
2018-08-02,234.015
2018-08-03,232.03
2018-08-06,233.055
2018-08-07,235.541
2018-08-08,236.032
2018-08-09,235.417
2018-08-10,231.872
2018-08-13,226.865
2018-08-14,224.344
2018-08-15,218.151
2018-08-16,222.789
2018-08-17,221.801
2018-08-20,223.03
2018-08-21,226.566
2018-08-22,229.126
2018-08-23,226.85
2018-08-24,228.03
2018-08-27,230.523
2018-08-28,231.668
2018-08-29,230.239
2018-08-30,228.206
2018-08-31,225.028
2018-09-03,225.31
2018-09-04,222.12
2018-09-05,219.864
2018-09-06,216.897
2018-09-07,214.235
2018-09-10,216.633
2018-09-11,215.667
2018-09-12,219.251
2018-09-13,220.348
2018-09-14,218.707
2018-09-17,220.548
2018-09-18,223.386
2018-09-19,222.966
2018-09-20,224.035
2018-09-21,223.106
2018-09-24,225.418
2018-09-25,227.638
2018-09-26,226.207
2018-09-27,226.168
2018-09-28,223.371
2018-10-01,221.107
2018-10-02,220.514
2018-10-03,220.183
2018-10-04,218.945
2018-10-05,216.403
2018-10-08,211.208
2018-10-09,213.343
2018-10-10,209.528
2018-10-11,207.809
2018-10-12,207.867
2018-10-15,207.691
2018-10-16,209.335
2018-10-17,209.202
2018-10-18,208.508
2018-10-19,206.34
2018-10-22,206.386
2018-10-23,201.288
2018-10-24,199.716
2018-10-25,202.772
2018-10-26,200.157
2018-10-29,201.953
2018-10-30,204.202
2018-10-31,206.809
2018-11-01,205.508
2018-11-02,203.943
2018-11-05,204.585
2018-11-06,204.747
2018-11-07,207.069
2018-11-08,205.932
2018-11-09,204.975
2018-11-12,201.913
2018-11-13,199.325
2018-11-14,200.537
2018-11-15,199.964
2018-11-16,201.348
2018-11-19,201.337
2018-11-20,197.518
2018-11-21,199.203
2018-11-22,197.457
2018-11-23,194.191
2018-11-26,196.928
2018-11-27,194.466
2018-11-28,195.727
2018-11-29,199.315
2018-11-30,198.347
2018-12-03,203.008
2018-12-04,199.799
2018-12-05,199.018
2018-12-06,195.284
2018-12-07,195.647
2018-12-10,192.806
2018-12-11,191.328
2018-12-12,194.384
2018-12-13,193.097
2018-12-14,191.433
2018-12-17,189.647
2018-12-18,189.056
2018-12-19,191.839
2018-12-20,187.861
2018-12-21,186.727
2018-12-24,186.344
2018-12-25,186.344
2018-12-26,186.246
2018-12-27,184.558
2018-12-28,187.465
2018-12-31,190.166
2019-01-01,190.166
2019-01-02,190.422
2019-01-03,190.87
2019-01-04,197.172
2019-01-07,200.351
2019-01-08,199.409
2019-01-09,201.456
2019-01-10,201.546
2019-01-11,202.452
2019-01-14,201.659
2019-01-15,201.541
2019-01-16,200.292
2019-01-17,201.249
2019-01-18,202.369
2019-01-21,202.776
2019-01-22,201.544
2019-01-23,201.601
2019-01-24,202.597
2019-01-25,204.888
2019-01-28,202.038
2019-01-29,202.41
2019-01-30,202.696
2019-01-31,204.243
2019-02-01,203.384
2019-02-04,201.885
2019-02-05,204.923
2019-02-06,205.644
2019-02-07,200.697
2019-02-08,197.921
2019-02-11,197.982
2019-02-12,200.441
2019-02-13,198.379
2019-02-14,198.195
2019-02-15,201.24
2019-02-18,201.734
2019-02-19,202.88
2019-02-20,205.452
2019-02-21,204.553
2019-02-22,203.297
2019-02-25,203.407
2019-02-26,204.778
2019-02-27,204.254
2019-02-28,204.332
2019-03-01,206.186
2019-03-04,207.609
2019-03-05,207.481
2019-03-06,208.98
2019-03-07,204.203
2019-03-08,201.039
2019-03-11,200.058
2019-03-12,199.559
2019-03-13,202.908
2019-03-14,204.97
2019-03-15,203.148
2019-03-18,205.245
2019-03-19,206.447
2019-03-20,204.418
2019-03-21,203.199
2019-03-22,196.124
2019-03-25,196.153
2019-03-26,195.874
2019-03-27,196.927
2019-03-28,196.456
2019-03-29,197.6
2019-04-01,200.103
2019-04-02,200.584
2019-04-03,202.342
2019-04-04,201.084
2019-04-05,200.537
2019-04-08,201.952
2019-04-09,201.398
2019-04-10,202.582
2019-04-11,203.699
2019-04-12,205.852
2019-04-15,206.666
2019-04-16,206.629
2019-04-17,205.211
2019-04-18,204.121
2019-04-19,204.121
2019-04-22,204.33
2019-04-23,206.131
2019-04-24,205.403
2019-04-25,204.538
2019-04-26,205.848
2019-04-29,205.584
2019-04-30,205.82
2019-05-01,206.435
2019-05-02,205.342
2019-05-03,205.005
2019-05-06,202.114
2019-05-07,199.692
2019-05-08,198.544
2019-05-09,195.056
2019-05-10,197.019
2019-05-13,193.772
2019-05-14,195.428
2019-05-15,196.386
2019-05-16,196.54
2019-05-17,196.16
2019-05-20,195.15
2019-05-21,196.656
2019-05-22,196.0
2019-05-23,193.023
2019-05-24,194.973
2019-05-27,195.992
2019-05-28,194.386
2019-05-29,190.887
2019-05-30,191.867
2019-05-31,191.988
2019-06-03,189.423
2019-06-04,194.289
2019-06-05,194.317
2019-06-06,194.017
2019-06-07,196.146
2019-06-10,197.799
2019-06-11,199.974
2019-06-12,199.496
2019-06-13,200.019
2019-06-14,195.589
2019-06-17,192.627
2019-06-18,193.793
2019-06-19,194.621
2019-06-20,195.059
2019-06-21,196.472
2019-06-24,196.767
2019-06-25,196.201
2019-06-26,197.566
2019-06-27,198.526
2019-06-28,201.183
2019-07-01,202.004
2019-07-02,201.272
2019-07-03,202.416
2019-07-04,203.82
2019-07-05,202.147
2019-07-08,200.713
2019-07-09,198.529
2019-07-10,199.941
2019-07-11,199.991
2019-07-12,201.35
2019-07-15,203.144
2019-07-16,203.185
2019-07-17,201.934
2019-07-18,199.927
2019-07-19,198.598
2019-07-22,198.107
2019-07-23,198.764
2019-07-24,196.875
2019-07-25,195.938
2019-07-26,192.63
2019-07-29,192.006
2019-07-30,186.686
2019-07-31,184.72
2019-08-01,182.605
2019-08-02,179.744
2019-08-05,179.47
2019-08-06,178.563
2019-08-07,177.959
2019-08-08,181.278
2019-08-09,177.773
2019-08-12,174.448
2019-08-13,176.652
2019-08-14,172.956
2019-08-15,171.63
2019-08-16,175.813
2019-08-19,177.014
2019-08-20,175.509
2019-08-21,176.832
2019-08-22,177.561
2019-08-23,174.919
2019-08-26,176.299
2019-08-27,176.859
2019-08-28,173.726
2019-08-29,173.763
2019-08-30,174.743
2019-09-02,174.043
2019-09-03,172.523
2019-09-04,174.537
2019-09-05,176.352
2019-09-06,176.681
2019-09-09,178.722
2019-09-10,180.502
2019-09-11,180.252
2019-09-12,181.037
2019-09-13,184.84
2019-09-16,184.079
2019-09-17,181.921
2019-09-18,178.661
2019-09-19,180.99
2019-09-20,178.17
2019-09-23,175.729
2019-09-24,174.315
2019-09-25,170.532
2019-09-26,171.866
2019-09-27,173.838
2019-09-30,175.107
2019-10-01,174.355
2019-10-02,172.855
2019-10-03,173.5
2019-10-04,174.335
2019-10-07,174.537
2019-10-08,173.892
2019-10-09,175.252
2019-10-10,177.225
2019-10-11,180.373
2019-10-14,179.179
2019-10-15,180.394
2019-10-16,181.743
2019-10-17,183.583
2019-10-18,182.528
2019-10-21,185.753
2019-10-22,184.1
2019-10-23,185.942
2019-10-24,186.015
2019-10-25,185.964
2019-10-28,186.082
2019-10-29,185.959
2019-10-30,186.811
2019-10-31,187.48
2019-11-01,187.962
2019-11-04,191.902
2019-11-05,192.838
2019-11-06,191.695
2019-11-07,195.637
2019-11-08,195.827
2019-11-11,195.809
2019-11-12,195.485
2019-11-13,195.253
2019-11-14,194.567
2019-11-15,195.221
2019-11-18,193.786
2019-11-19,194.453
2019-11-20,192.197
2019-11-21,190.764
2019-11-22,190.633
2019-11-25,190.402
2019-11-26,190.326
2019-11-27,190.909
2019-11-28,189.296
2019-11-29,188.235
2019-12-02,187.892
2019-12-03,185.922
2019-12-04,190.174
2019-12-05,190.181
2019-12-06,190.752
2019-12-09,190.933
2019-12-10,190.665
2019-12-11,190.11
2019-12-12,193.356
2019-12-13,193.138
2019-12-16,193.555
2019-12-17,192.911
2019-12-18,192.579
2019-12-19,192.545
2019-12-20,191.639
2019-12-23,190.926
2019-12-24,191.083
2019-12-25,191.083
2019-12-26,191.229
2019-12-27,192.674
2019-12-30,192.519
2019-12-31,192.739
2020-01-01,192.739
2020-01-02,195.643
2020-01-03,192.739
2020-01-06,191.537
2020-01-07,191.116
2020-01-08,190.245
2020-01-09,190.697
2020-01-10,190.827
2020-01-13,190.691
2020-01-14,191.819
2020-01-15,190.239
2020-01-16,190.172
2020-01-17,189.003
2020-01-20,188.259
2020-01-21,187.501
2020-01-22,186.755
2020-01-23,184.405
2020-01-24,184.831
2020-01-27,179.709
2020-01-28,182.418
2020-01-29,182.62
2020-01-30,182.145
2020-01-31,181.601
2020-02-03,180.514
2020-02-04,181.843
2020-02-05,182.672
2020-02-06,181.328
2020-02-07,179.724
2020-02-10,176.655
2020-02-11,178.791
2020-02-12,176.633
2020-02-13,176.025
2020-02-14,174.124
2020-02-17,175.307
2020-02-18,173.672
2020-02-19,173.703
2020-02-20,174.165
2020-02-21,172.378
2020-02-24,165.418
2020-02-25,161.086
2020-02-26,162.039
2020-02-27,158.596
2020-02-28,152.037
2020-03-02,155.27
2020-03-03,156.778
2020-03-04,156.704
2020-03-05,152.531
2020-03-06,148.283
2020-03-09,136.088
2020-03-10,136.59
2020-03-11,134.454
2020-03-12,119.936
2020-03-13,119.164
2020-03-16,112.127
2020-03-17,113.206
2020-03-18,106.964
2020-03-19,105.591
2020-03-20,109.548
2020-03-23,108.36
2020-03-24,115.46
2020-03-25,118.842
2020-03-26,122.464
2020-03-27,119.176
2020-03-30,119.808
2020-03-31,120.164
2020-04-01,118.596
2020-04-02,117.423
2020-04-03,115.565
2020-04-06,119.44
2020-04-07,123.716
2020-04-08,124.404
2020-04-09,129.566
2020-04-10,129.566
2020-04-13,129.116
2020-04-14,132.461
2020-04-15,127.878
2020-04-16,125.683
2020-04-17,128.013
2020-04-20,126.539
2020-04-21,123.16
2020-04-22,124.561
2020-04-23,126.842
2020-04-24,124.93
2020-04-27,125.621
2020-04-28,128.089
2020-04-29,131.939
2020-04-30,131.086
2020-05-01,131.751
2020-05-04,127.46
2020-05-05,126.316
2020-05-06,124.953
2020-05-07,125.731
2020-05-08,126.472
2020-05-11,123.703
2020-05-12,123.018
2020-05-13,120.07
2020-05-14,118.003
2020-05-15,118.589
2020-05-18,125.427
2020-05-19,126.686
2020-05-20,127.92
2020-05-21,126.844
2020-05-22,126.568
2020-05-25,127.891
2020-05-26,131.59
2020-05-27,132.248
2020-05-28,134.563
2020-05-29,132.545
2020-06-01,137.848
2020-06-02,143.978
2020-06-03,146.356
2020-06-04,146.8
2020-06-05,148.912
2020-06-08,148.462
2020-06-09,144.962
2020-06-10,142.512
2020-06-11,137.069
2020-06-12,136.19
2020-06-15,135.189
2020-06-16,138.677
2020-06-17,138.438
2020-06-18,138.038
2020-06-19,137.486
2020-06-22,136.143
2020-06-23,138.56
2020-06-24,134.866
2020-06-25,134.364
2020-06-26,132.18
2020-06-29,133.364
2020-06-30,132.326
2020-07-01,132.23
2020-07-02,134.383
2020-07-03,133.292
2020-07-06,135.982
2020-07-07,135.645
2020-07-08,136.52
2020-07-09,133.485
2020-07-10,134.441
2020-07-13,135.949
2020-07-14,136.445
2020-07-15,135.766
2020-07-16,136.678
2020-07-17,136.429
2020-07-20,136.817
2020-07-21,139.35
2020-07-22,138.5
2020-07-23,138.912
2020-07-24,139.048
2020-07-27,138.437
2020-07-28,133.405
2020-07-29,132.756
2020-07-30,129.268
2020-07-31,128.108
2020-08-03,129.505
2020-08-04,131.431
2020-08-05,134.088
2020-08-06,132.541
2020-08-07,130.55
2020-08-10,132.331
2020-08-11,135.189
2020-08-12,137.557
2020-08-13,137.424
2020-08-14,135.936
2020-08-17,135.6
2020-08-18,135.374
2020-08-19,134.75
2020-08-20,131.545
2020-08-21,129.58
2020-08-24,133.685
2020-08-25,131.661
2020-08-26,131.677
2020-08-27,130.82
2020-08-28,131.474
2020-08-31,130.037
2020-09-01,130.021
2020-09-02,128.178
2020-09-03,128.076
2020-09-04,127.366
2020-09-07,129.696
2020-09-08,127.264
2020-09-09,129.759
2020-09-10,129.91
2020-09-11,128.288
2020-09-14,127.691
2020-09-15,127.922
2020-09-16,128.64
2020-09-17,127.987
2020-09-18,125.006
2020-09-21,120.192
2020-09-22,119.864
2020-09-23,117.059
2020-09-24,114.005
2020-09-25,111.521
2020-09-28,115.825
2020-09-29,113.226
2020-09-30,114.618
2020-10-01,113.943
2020-10-02,113.295
2020-10-05,117.808
2020-10-06,119.773
2020-10-07,118.231
2020-10-08,120.056
2020-10-09,119.37
2020-10-12,118.203
2020-10-13,116.98
2020-10-14,117.381
2020-10-15,114.169
2020-10-16,115.374
2020-10-19,116.132
2020-10-20,115.082
2020-10-21,113.632
2020-10-22,114.095
2020-10-23,115.601
2020-10-26,110.988
2020-10-27,107.251
2020-10-28,102.246
2020-10-29,100.302
2020-10-30,102.562
2020-11-02,106.313
2020-11-03,107.672
2020-11-04,107.185
2020-11-05,107.757
