Date,SPAIN SMALL VALUE Small Cap
2010-09-09,486.552
2010-09-10,491.631
2010-09-13,497.54
2010-09-14,506.199
2010-09-15,507.922
2010-09-16,509.716
2010-09-17,499.095
2010-09-20,505.889
2010-09-21,507.865
2010-09-22,515.42
2010-09-23,516.179
2010-09-24,522.844
2010-09-27,523.363
2010-09-28,522.217
2010-09-29,519.794
2010-09-30,524.078
2010-10-01,528.904
2010-10-04,524.067
2010-10-05,536.45
2010-10-06,542.102
2010-10-07,543.808
2010-10-08,542.147
2010-10-11,540.368
2010-10-12,537.067
2010-10-13,546.776
2010-10-14,549.78
2010-10-15,550.417
2010-10-18,547.619
2010-10-19,536.434
2010-10-20,543.776
2010-10-21,557.653
2010-10-22,550.116
2010-10-25,555.068
2010-10-26,550.168
2010-10-27,546.962
2010-10-28,555.665
2010-10-29,554.223
2010-11-01,548.564
2010-11-02,556.03
2010-11-03,549.913
2010-11-04,561.278
2010-11-05,546.805
2010-11-08,541.852
2010-11-09,545.333
2010-11-10,529.613
2010-11-11,526.132
2010-11-12,531.655
2010-11-15,530.154
2010-11-16,520.481
2010-11-17,519.11
2010-11-18,524.29
2010-11-19,524.829
2010-11-22,513.28
2010-11-23,497.703
2010-11-24,496.292
2010-11-25,497.454
2010-11-26,483.188
2010-11-29,469.457
2010-11-30,457.239
2010-12-01,471.367
2010-12-02,483.462
2010-12-03,496.178
2010-12-06,495.426
2010-12-07,499.701
2010-12-08,498.201
2010-12-09,500.151
2010-12-10,504.85
2010-12-13,516.072
2010-12-14,519.97
2010-12-15,518.884
2010-12-16,511.105
2010-12-17,506.663
2010-12-20,503.953
2010-12-21,514.337
2010-12-22,517.239
2010-12-23,511.91
2010-12-24,513.927
2010-12-27,509.533
2010-12-28,506.431
2010-12-29,510.937
2010-12-30,514.038
2010-12-31,519.205
2011-01-03,517.99
2011-01-04,511.203
2011-01-05,504.777
2011-01-06,493.542
2011-01-07,483.178
2011-01-10,477.583
2011-01-11,487.882
2011-01-12,507.314
2011-01-13,521.466
2011-01-14,523.942
2011-01-17,520.089
2011-01-18,535.806
2011-01-19,543.89
2011-01-20,540.162
2011-01-21,554.542
2011-01-24,562.96
2011-01-25,557.036
2011-01-26,560.787
2011-01-27,569.209
2011-01-28,572.947
2011-01-31,576.572
2011-02-01,586.807
2011-02-02,599.645
2011-02-03,586.824
2011-02-04,589.838
2011-02-07,594.428
2011-02-08,600.38
2011-02-09,605.138
2011-02-10,594.76
2011-02-11,596.823
2011-02-14,599.391
2011-02-15,607.211
2011-02-16,604.611
2011-02-17,605.308
2011-02-18,611.553
2011-02-21,599.749
2011-02-22,598.946
2011-02-23,596.209
2011-02-24,596.521
2011-02-25,607.763
2011-02-28,615.401
2011-03-01,614.348
2011-03-02,613.299
2011-03-03,616.306
2011-03-04,615.345
2011-03-07,618.038
2011-03-08,617.223
2011-03-09,623.17
2011-03-10,612.477
2011-03-11,613.893
2011-03-14,617.319
2011-03-15,609.354
2011-03-16,597.57
2011-03-17,611.226
2011-03-18,623.695
2011-03-21,635.277
2011-03-22,632.456
2011-03-23,634.239
2011-03-24,642.191
2011-03-25,637.903
2011-03-28,644.224
2011-03-29,644.896
2011-03-30,647.34
2011-03-31,645.895
2011-04-01,650.994
2011-04-04,661.155
2011-04-05,656.682
2011-04-06,673.841
2011-04-07,668.075
2011-04-08,675.95
2011-04-11,675.308
2011-04-12,672.235
2011-04-13,675.46
2011-04-14,667.269
2011-04-15,655.414
2011-04-18,628.149
2011-04-19,638.857
2011-04-20,649.501
2011-04-21,652.434
2011-04-22,652.434
2011-04-25,651.963
2011-04-26,661.503
2011-04-27,662.941
2011-04-28,679.589
2011-04-29,674.005
2011-05-02,677.91
2011-05-03,674.044
2011-05-04,670.895
2011-05-05,652.473
2011-05-06,651.193
2011-05-09,631.838
2011-05-10,641.355
2011-05-11,640.455
2011-05-12,636.55
2011-05-13,634.469
2011-05-16,633.936
2011-05-17,624.711
2011-05-18,630.894
2011-05-19,633.871
2011-05-20,625.54
2011-05-23,609.411
2011-05-24,608.497
2011-05-25,607.368
2011-05-26,607.725
2011-05-27,615.694
2011-05-30,619.001
2011-05-31,628.465
2011-06-01,627.503
2011-06-02,623.577
2011-06-03,628.058
2011-06-06,620.276
2011-06-07,621.596
2011-06-08,608.806
2011-06-09,604.425
2011-06-10,586.431
2011-06-13,580.246
2011-06-14,594.67
2011-06-15,579.368
2011-06-16,567.474
2011-06-17,578.723
2011-06-20,566.576
2011-06-21,574.519
2011-06-22,573.69
2011-06-23,551.068
2011-06-24,546.105
2011-06-27,550.73
2011-06-28,555.934
2011-06-29,570.238
2011-06-30,591.747
2011-07-01,599.017
2011-07-04,602.066
2011-07-05,593.3
2011-07-06,578.44
2011-07-07,582.185
2011-07-08,568.041
2011-07-11,538.192
2011-07-12,535.245
2011-07-13,549.101
2011-07-14,539.738
2011-07-15,533.577
2011-07-18,517.925
2011-07-19,529.076
2011-07-20,540.686
2011-07-21,560.111
2011-07-22,563.33
2011-07-25,552.449
2011-07-26,556.107
2011-07-27,542.413
2011-07-28,540.457
2011-07-29,540.421
2011-08-01,519.218
2011-08-02,503.84
2011-08-03,500.671
2011-08-04,479.988
2011-08-05,474.83
2011-08-08,457.906
2011-08-09,460.377
2011-08-10,442.858
2011-08-11,459.512
2011-08-12,475.895
2011-08-15,490.203
2011-08-16,483.611
2011-08-17,489.678
2011-08-18,463.478
2011-08-19,459.826
2011-08-22,463.134
2011-08-23,461.091
2011-08-24,465.606
2011-08-25,457.456
2011-08-26,452.849
2011-08-29,470.557
2011-08-30,475.068
2011-08-31,485.396
2011-09-01,483.523
2011-09-02,469.485
2011-09-05,448.321
2011-09-06,438.173
2011-09-07,448.528
2011-09-08,450.59
2011-09-09,429.122
2011-09-12,411.623
2011-09-13,413.257
2011-09-14,418.137
2011-09-15,429.202
2011-09-16,429.972
2011-09-19,417.152
2011-09-20,420.844
2011-09-21,412.875
2011-09-22,391.647
2011-09-23,394.132
2011-09-26,391.919
2011-09-27,412.344
2011-09-28,409.418
2011-09-29,413.208
2011-09-30,405.09
2011-10-03,396.572
2011-10-04,387.005
2011-10-05,395.272
2011-10-06,409.991
2011-10-07,418.712
2011-10-10,435.699
2011-10-11,440.482
2011-10-12,454.942
2011-10-13,447.313
2011-10-14,458.555
2011-10-17,453.192
2011-10-18,446.251
2011-10-19,449.666
2011-10-20,437.194
2011-10-21,452.558
2011-10-24,458.149
2011-10-25,458.399
2011-10-26,453.676
2011-10-27,474.561
2011-10-28,475.063
2011-10-31,455.224
2011-11-01,428.832
2011-11-02,435.196
2011-11-03,442.109
2011-11-04,439.727
2011-11-07,438.235
2011-11-08,440.882
2011-11-09,423.932
2011-11-10,420.896
2011-11-11,435.487
2011-11-14,428.299
2011-11-15,417.149
2011-11-16,416.089
2011-11-17,411.14
2011-11-18,412.337
2011-11-21,400.175
2011-11-22,394.69
2011-11-23,386.991
2011-11-24,380.716
2011-11-25,378.606
2011-11-28,393.701
2011-11-29,393.907
2011-11-30,407.977
2011-12-01,404.004
2011-12-02,409.916
2011-12-05,419.703
2011-12-06,416.325
2011-12-07,415.161
2011-12-08,399.824
2011-12-09,406.796
2011-12-12,393.135
2011-12-13,387.495
2011-12-14,378.866
2011-12-15,380.415
2011-12-16,379.996
2011-12-19,381.265
2011-12-20,392.885
2011-12-21,388.593
2011-12-22,395.211
2011-12-23,396.616
2011-12-26,396.616
2011-12-27,395.129
2011-12-28,385.653
2011-12-29,385.904
2011-12-30,391.038
2012-01-02,400.293
2012-01-03,400.783
2012-01-04,392.471
2012-01-05,380.677
2012-01-06,379.487
2012-01-09,378.553
2012-01-10,381.996
2012-01-11,380.272
2012-01-12,387.517
2012-01-13,382.775
2012-01-16,383.732
2012-01-17,385.81
2012-01-18,387.338
2012-01-19,397.418
2012-01-20,400.393
2012-01-23,408.138
2012-01-24,402.669
2012-01-25,400.871
2012-01-26,410.4
2012-01-27,407.61
2012-01-30,398.999
2012-01-31,403.121
2012-02-01,412.373
2012-02-02,414.291
2012-02-03,418.46
2012-02-06,418.014
2012-02-07,421.933
2012-02-08,423.706
2012-02-09,426.298
2012-02-10,417.51
2012-02-13,418.111
2012-02-14,414.452
2012-02-15,409.614
2012-02-16,401.472
2012-02-17,405.294
2012-02-20,414.646
2012-02-21,415.825
2012-02-22,412.845
2012-02-23,403.234
2012-02-24,412.706
2012-02-27,408.646
2012-02-28,406.983
2012-02-29,401.166
2012-03-01,400.875
2012-03-02,397.525
2012-03-05,393.517
2012-03-06,379.642
2012-03-07,382.109
2012-03-08,391.091
2012-03-09,388.761
2012-03-12,389.836
2012-03-13,395.81
2012-03-14,392.26
2012-03-15,394.075
2012-03-16,398.126
2012-03-19,401.891
2012-03-20,399.868
2012-03-21,397.34
2012-03-22,391.594
2012-03-23,389.646
2012-03-26,392.897
2012-03-27,387.155
2012-03-28,377.957
2012-03-29,375.367
2012-03-30,380.853
2012-04-02,380.698
2012-04-03,375.701
2012-04-04,362.784
2012-04-05,359.453
2012-04-06,359.453
2012-04-09,359.66
2012-04-10,351.869
2012-04-11,356.759
2012-04-12,357.252
2012-04-13,349.394
2012-04-16,344.845
2012-04-17,349.679
2012-04-18,342.365
2012-04-19,336.161
2012-04-20,337.285
2012-04-23,324.094
2012-04-24,327.849
2012-04-25,335.225
2012-04-26,332.399
2012-04-27,338.772
2012-04-30,333.249
2012-05-01,332.984
2012-05-02,327.264
2012-05-03,326.648
2012-05-04,323.419
2012-05-07,325.385
2012-05-08,319.374
2012-05-09,312.007
2012-05-10,320.238
2012-05-11,318.367
2012-05-14,308.557
2012-05-15,301.671
2012-05-16,296.622
2012-05-17,294.593
2012-05-18,294.274
2012-05-21,296.42
2012-05-22,303.543
2012-05-23,290.985
2012-05-24,295.181
2012-05-25,296.43
2012-05-28,293.217
2012-05-29,289.867
2012-05-30,277.571
2012-05-31,271.931
2012-06-01,268.118
2012-06-04,273.525
2012-06-05,277.331
2012-06-06,283.007
2012-06-07,287.12
2012-06-08,286.362
2012-06-11,285.332
2012-06-12,279.454
2012-06-13,278.707
2012-06-14,283.658
2012-06-15,292.159
2012-06-18,284.848
2012-06-19,290.718
2012-06-20,295.501
2012-06-21,292.58
2012-06-22,296.85
2012-06-25,284.183
2012-06-26,277.651
2012-06-27,281.616
2012-06-28,281.928
2012-06-29,302.503
2012-07-02,304.642
2012-07-03,307.681
2012-07-04,306.991
2012-07-05,298.289
2012-07-06,287.909
2012-07-09,285.243
2012-07-10,285.387
2012-07-11,284.833
2012-07-12,277.571
2012-07-13,280.746
2012-07-16,277.075
2012-07-17,276.547
2012-07-18,282.082
2012-07-19,283.709
2012-07-20,270.135
2012-07-23,266.514
2012-07-24,262.381
2012-07-25,263.057
2012-07-26,282.451
2012-07-27,288.827
2012-07-30,288.946
2012-07-31,288.357
2012-08-01,287.888
2012-08-02,275.552
2012-08-03,289.608
2012-08-06,299.458
2012-08-07,304.158
2012-08-08,303.282
2012-08-09,302.422
2012-08-10,304.001
2012-08-13,304.501
2012-08-14,306.662
2012-08-15,305.977
2012-08-16,317.972
2012-08-17,322.261
2012-08-20,324.219
2012-08-21,327.212
2012-08-22,321.263
2012-08-23,322.399
2012-08-24,319.147
2012-08-27,322.086
2012-08-28,321.438
2012-08-29,320.133
2012-08-30,317.374
2012-08-31,322.832
2012-09-03,323.391
2012-09-04,324.731
2012-09-05,325.732
2012-09-06,335.001
2012-09-07,340.118
2012-09-10,340.989
2012-09-11,345.813
2012-09-12,348.413
2012-09-13,348.299
2012-09-14,360.552
2012-09-17,361.646
2012-09-18,357.018
2012-09-19,358.117
2012-09-20,351.933
2012-09-21,356.515
2012-09-24,351.486
2012-09-25,352.956
2012-09-26,337.014
2012-09-27,337.601
2012-09-28,336.26
2012-10-01,341.319
2012-10-02,343.203
2012-10-03,343.109
2012-10-04,345.388
2012-10-05,348.573
2012-10-08,343.124
2012-10-09,337.696
2012-10-10,331.386
2012-10-11,333.265
2012-10-12,333.185
2012-10-15,332.549
2012-10-16,343.084
2012-10-17,356.125
2012-10-18,353.543
2012-10-19,345.246
2012-10-22,347.08
2012-10-23,342.114
2012-10-24,343.516
2012-10-25,344.134
2012-10-26,343.478
2012-10-29,341.964
2012-10-30,344.853
2012-10-31,344.522
2012-11-01,346.035
2012-11-02,345.365
2012-11-05,340.643
2012-11-06,340.822
2012-11-07,336.666
2012-11-08,335.275
2012-11-09,330.646
2012-11-12,330.261
2012-11-13,328.022
2012-11-14,326.239
2012-11-15,328.207
2012-11-16,322.491
2012-11-19,332.451
2012-11-20,332.933
2012-11-21,334.788
2012-11-22,338.395
2012-11-23,339.304
2012-11-26,338.188
2012-11-27,339.498
2012-11-28,337.486
2012-11-29,345.634
2012-11-30,344.595
2012-12-03,349.272
2012-12-04,352.002
2012-12-05,354.885
2012-12-06,352.992
2012-12-07,350.787
2012-12-10,347.914
2012-12-11,353.222
2012-12-12,356.747
2012-12-13,361.076
2012-12-14,363.628
2012-12-17,371.386
2012-12-18,379.626
2012-12-19,390.632
2012-12-20,389.948
2012-12-21,387.396
2012-12-24,387.847
2012-12-25,387.847
2012-12-26,388.641
2012-12-27,386.609
2012-12-28,382.457
2012-12-31,377.385
2013-01-01,377.385
2013-01-02,392.706
2013-01-03,391.408
2013-01-04,397.863
2013-01-07,409.405
2013-01-08,409.716
2013-01-09,411.179
2013-01-10,418.908
2013-01-11,429.099
2013-01-14,425.377
2013-01-15,420.365
2013-01-16,414.04
2013-01-17,421.229
2013-01-18,421.588
2013-01-21,425.708
2013-01-22,422.263
2013-01-23,422.207
2013-01-24,424.423
2013-01-25,429.077
2013-01-28,431.434
2013-01-29,431.347
2013-01-30,430.308
2013-01-31,419.718
2013-02-01,418.64
2013-02-04,403.071
2013-02-05,405.244
2013-02-06,407.942
2013-02-07,404.953
2013-02-08,409.3
2013-02-11,408.284
2013-02-12,417.551
2013-02-13,421.291
2013-02-14,414.543
2013-02-15,416.163
2013-02-18,413.792
2013-02-19,419.416
2013-02-20,418.099
2013-02-21,409.06
2013-02-22,407.852
2013-02-25,411.457
2013-02-26,401.199
2013-02-27,408.922
2013-02-28,409.006
2013-03-01,400.555
2013-03-04,394.479
2013-03-05,401.147
2013-03-06,400.735
2013-03-07,403.745
2013-03-08,406.9
2013-03-11,408.899
2013-03-12,407.831
2013-03-13,404.739
2013-03-14,411.198
2013-03-15,413.94
2013-03-18,404.611
2013-03-19,395.547
2013-03-20,400.836
2013-03-21,396.452
2013-03-22,398.434
2013-03-25,389.753
2013-03-26,389.077
2013-03-27,380.794
2013-03-28,383.892
2013-03-29,383.892
2013-04-01,384.072
2013-04-02,386.712
2013-04-03,385.172
2013-04-04,382.261
2013-04-05,383.204
2013-04-08,380.188
2013-04-09,385.27
2013-04-10,396.994
2013-04-11,402.185
2013-04-12,399.68
2013-04-15,398.428
2013-04-16,395.712
2013-04-17,385.923
2013-04-18,385.441
2013-04-19,390.325
2013-04-22,395.389
2013-04-23,401.817
2013-04-24,404.67
2013-04-25,406.862
2013-04-26,406.226
2013-04-29,413.226
2013-04-30,414.802
2013-05-01,415.085
2013-05-02,413.521
2013-05-03,418.645
2013-05-06,417.966
2013-05-07,421.786
2013-05-08,430.206
2013-05-09,426.412
2013-05-10,422.164
2013-05-13,418.506
2013-05-14,418.349
2013-05-15,420.032
2013-05-16,420.756
2013-05-17,417.077
2013-05-20,416.478
2013-05-21,417.225
2013-05-22,415.893
2013-05-23,409.834
2013-05-24,409.496
2013-05-27,415.583
2013-05-28,419.657
2013-05-29,418.505
2013-05-30,422.885
2013-05-31,414.374
2013-06-03,414.822
2013-06-04,420.06
2013-06-05,418.127
2013-06-06,421.393
2013-06-07,424.437
2013-06-10,426.097
2013-06-11,421.356
2013-06-12,424.58
2013-06-13,422.441
2013-06-14,426.125
2013-06-17,430.125
2013-06-18,433.084
2013-06-19,425.074
2013-06-20,407.834
2013-06-21,403.333
2013-06-24,398.26
2013-06-25,399.405
2013-06-26,407.917
2013-06-27,416.49
2013-06-28,413.453
2013-07-01,422.047
2013-07-02,420.597
2013-07-03,417.262
2013-07-04,425.917
2013-07-05,420.002
2013-07-08,426.909
2013-07-09,428.35
2013-07-10,432.563
2013-07-11,440.726
2013-07-12,436.054
2013-07-15,438.497
2013-07-16,440.5
2013-07-17,437.055
2013-07-18,446.443
2013-07-19,448.662
2013-07-22,452.92
2013-07-23,459.115
2013-07-24,470.137
2013-07-25,472.203
2013-07-26,471.851
2013-07-29,473.631
2013-07-30,478.763
2013-07-31,478.43
2013-08-01,485.353
2013-08-02,487.441
2013-08-05,492.662
2013-08-06,491.452
2013-08-07,491.372
2013-08-08,501.011
2013-08-09,504.851
2013-08-12,505.392
2013-08-13,506.746
2013-08-14,510.747
2013-08-15,507.81
2013-08-16,514.31
2013-08-19,510.622
2013-08-20,499.31
2013-08-21,499.42
2013-08-22,508.452
2013-08-23,513.331
2013-08-26,510.966
2013-08-27,494.243
2013-08-28,493.797
2013-08-29,492.618
2013-08-30,480.927
2013-09-02,489.289
2013-09-03,489.102
2013-09-04,490.291
2013-09-05,489.797
2013-09-06,494.861
2013-09-09,498.443
2013-09-10,508.847
2013-09-11,513.843
2013-09-12,516.298
2013-09-13,517.35
2013-09-16,525.341
2013-09-17,525.379
2013-09-18,528.371
2013-09-19,540.452
2013-09-20,541.64
2013-09-23,538.739
2013-09-24,544.111
2013-09-25,548.214
2013-09-26,548.993
2013-09-27,548.518
2013-09-30,548.742
2013-10-01,559.664
2013-10-02,567.259
2013-10-03,567.418
2013-10-04,569.99
2013-10-07,567.468
2013-10-08,570.809
2013-10-09,570.73
2013-10-10,585.45
2013-10-11,589.726
2013-10-14,588.821
2013-10-15,591.796
2013-10-16,591.931
2013-10-17,600.035
2013-10-18,606.088
2013-10-21,613.572
2013-10-22,621.721
2013-10-23,608.765
2013-10-24,616.514
2013-10-25,610.272
2013-10-28,603.572
2013-10-29,611.517
2013-10-30,607.55
2013-10-31,605.568
2013-11-01,596.751
2013-11-04,599.364
2013-11-05,596.583
2013-11-06,605.329
2013-11-07,592.519
2013-11-08,591.653
2013-11-11,598.46
2013-11-12,598.813
2013-11-13,589.782
2013-11-14,589.411
2013-11-15,588.857
2013-11-18,596.534
2013-11-19,585.709
2013-11-20,569.514
2013-11-21,575.667
2013-11-22,584.224
2013-11-25,587.264
2013-11-26,593.389
2013-11-27,596.015
2013-11-28,602.78
2013-11-29,603.658
2013-12-02,596.42
2013-12-03,585.79
2013-12-04,579.709
2013-12-05,575.032
2013-12-06,577.738
2013-12-09,586.135
2013-12-10,589.713
2013-12-11,589.215
2013-12-12,582.407
2013-12-13,584.522
2013-12-16,592.676
2013-12-17,590.787
2013-12-18,597.388
2013-12-19,608.483
2013-12-20,609.362
2013-12-23,618.208
2013-12-24,617.919
2013-12-25,617.919
2013-12-26,619.072
2013-12-27,627.275
2013-12-30,628.422
2013-12-31,625.277
2014-01-01,625.277
2014-01-02,615.473
2014-01-03,618.251
2014-01-06,630.829
2014-01-07,648.544
2014-01-08,652.618
2014-01-09,651.996
2014-01-10,666.937
2014-01-13,672.066
2014-01-14,675.012
2014-01-15,679.37
2014-01-16,679.465
2014-01-17,681.443
2014-01-20,680.789
2014-01-21,669.555
2014-01-22,665.457
2014-01-23,667.548
2014-01-24,646.458
2014-01-27,642.598
2014-01-28,654.265
2014-01-29,655.365
2014-01-30,656.768
2014-01-31,655.051
2014-02-03,645.426
2014-02-04,648.924
2014-02-05,648.76
2014-02-06,665.439
2014-02-07,671.975
2014-02-10,668.488
2014-02-11,674.354
2014-02-12,667.737
2014-02-13,675.149
2014-02-14,683.815
2014-02-17,682.272
2014-02-18,682.822
2014-02-19,682.512
2014-02-20,681.524
2014-02-21,685.716
2014-02-24,696.73
2014-02-25,698.445
2014-02-26,691.049
2014-02-27,690.402
2014-02-28,694.922
2014-03-03,672.796
2014-03-04,691.917
2014-03-05,694.565
2014-03-06,706.526
2014-03-07,703.483
2014-03-10,707.18
2014-03-11,706.081
2014-03-12,700.298
2014-03-13,697.234
2014-03-14,682.484
2014-03-17,695.871
2014-03-18,701.858
2014-03-19,707.962
2014-03-20,699.041
2014-03-21,694.948
2014-03-24,678.396
2014-03-25,681.761
2014-03-26,691.351
2014-03-27,693.144
2014-03-28,702.81
2014-03-31,705.261
2014-04-01,711.702
2014-04-02,710.22
2014-04-03,715.487
2014-04-04,722.782
2014-04-07,721.309
2014-04-08,708.135
2014-04-09,710.233
2014-04-10,707.849
2014-04-11,694.456
2014-04-14,678.139
2014-04-15,664.976
2014-04-16,676.298
2014-04-17,684.375
2014-04-18,684.375
2014-04-21,682.817
2014-04-22,693.956
2014-04-23,698.248
2014-04-24,695.135
2014-04-25,683.888
2014-04-28,679.294
2014-04-29,687.843
2014-04-30,692.906
2014-05-01,692.906
2014-05-02,699.972
2014-05-05,702.345
2014-05-06,704.41
2014-05-07,695.034
2014-05-08,697.797
2014-05-09,687.394
2014-05-12,694.493
2014-05-13,692.622
2014-05-14,687.617
2014-05-15,664.102
2014-05-16,660.259
2014-05-19,663.387
2014-05-20,665.335
2014-05-21,669.748
2014-05-22,672.273
2014-05-23,673.926
2014-05-26,684.538
2014-05-27,685.142
2014-05-28,686.902
2014-05-29,691.718
2014-05-30,703.053
2014-06-02,708.615
2014-06-03,702.021
2014-06-04,705.203
2014-06-05,711.973
2014-06-06,728.409
2014-06-09,733.05
2014-06-10,726.486
2014-06-11,714.429
2014-06-12,722.034
2014-06-13,720.654
2014-06-16,717.001
2014-06-17,720.075
2014-06-18,727.267
2014-06-19,734.246
2014-06-20,728.037
2014-06-23,724.344
2014-06-24,719.032
2014-06-25,713.008
2014-06-26,714.28
2014-06-27,715.14
2014-06-30,714.477
2014-07-01,718.283
2014-07-02,722.926
2014-07-03,725.195
2014-07-04,717.973
2014-07-07,704.5
2014-07-08,689.6
2014-07-09,689.133
2014-07-10,671.015
2014-07-11,675.18
2014-07-14,681.789
2014-07-15,675.614
2014-07-16,689.909
2014-07-17,686.494
2014-07-18,683.931
2014-07-21,682.11
2014-07-22,688.467
2014-07-23,690.885
2014-07-24,701.668
2014-07-25,705.172
2014-07-28,708.001
2014-07-29,707.859
2014-07-30,701.413
2014-07-31,688.024
2014-08-01,671.167
2014-08-04,672.29
2014-08-05,653.717
2014-08-06,643.188
2014-08-07,631.822
2014-08-08,635.934
2014-08-11,649.161
2014-08-12,650.434
2014-08-13,653.305
2014-08-14,652.91
2014-08-15,646.446
2014-08-18,652.769
2014-08-19,655.773
2014-08-20,659.028
2014-08-21,668.034
2014-08-22,663.022
2014-08-25,672.948
2014-08-26,683.568
2014-08-27,682.923
2014-08-28,672.907
2014-08-29,672.11
2014-09-01,672.851
2014-09-02,672.395
2014-09-03,679.117
2014-09-04,681.803
2014-09-05,687.461
2014-09-08,686.146
2014-09-09,674.049
2014-09-10,673.783
2014-09-11,674.82
2014-09-12,672.659
2014-09-15,662.374
2014-09-16,657.617
2014-09-17,670.871
2014-09-18,673.342
2014-09-19,668.015
2014-09-22,665.232
2014-09-23,653.811
2014-09-24,651.736
2014-09-25,640.622
2014-09-26,637.535
2014-09-29,631.948
2014-09-30,635.726
2014-10-01,627.126
2014-10-02,607.074
2014-10-03,612.855
2014-10-06,616.51
2014-10-07,601.995
2014-10-08,594.991
2014-10-09,588.9
2014-10-10,572.813
2014-10-13,582.176
2014-10-14,584.052
2014-10-15,565.036
2014-10-16,558.392
2014-10-17,580.648
2014-10-20,577.011
2014-10-21,593.142
2014-10-22,594.805
2014-10-23,596.301
2014-10-24,595.799
2014-10-27,586.906
2014-10-28,598.523
2014-10-29,590.87
2014-10-30,584.18
2014-10-31,590.316
2014-11-03,586.043
2014-11-04,572.649
2014-11-05,570.868
2014-11-06,568.404
2014-11-07,562.849
2014-11-10,570.524
2014-11-11,570.048
2014-11-12,560.627
2014-11-13,553.136
2014-11-14,543.052
2014-11-17,556.968
2014-11-18,570.057
2014-11-19,575.92
2014-11-20,567.578
2014-11-21,578.554
2014-11-24,582.809
2014-11-25,593.459
2014-11-26,594.591
2014-11-27,592.836
2014-11-28,588.8
2014-12-01,583.364
2014-12-02,582.626
2014-12-03,586.463
2014-12-04,581.767
2014-12-05,587.351
2014-12-08,582.769
2014-12-09,573.64
2014-12-10,568.074
2014-12-11,564.539
2014-12-12,557.801
2014-12-15,543.694
2014-12-16,556.929
2014-12-17,552.359
2014-12-18,564.153
2014-12-19,563.716
2014-12-22,566.638
2014-12-23,568.122
2014-12-24,569.087
2014-12-25,569.087
2014-12-26,568.2
2014-12-29,562.658
2014-12-30,551.606
2014-12-31,547.075
2015-01-01,547.075
2015-01-02,556.241
2015-01-05,539.727
2015-01-06,536.761
2015-01-07,534.665
2015-01-08,546.075
2015-01-09,544.275
2015-01-12,549.865
2015-01-13,556.18
2015-01-14,549.786
2015-01-15,548.41
2015-01-16,555.599
2015-01-19,566.666
2015-01-20,566.187
2015-01-21,568.439
2015-01-22,566.416
2015-01-23,553.49
2015-01-26,565.673
2015-01-27,566.46
2015-01-28,558.042
2015-01-29,564.259
2015-01-30,559.928
2015-02-02,562.639
2015-02-03,585.026
2015-02-04,582.718
2015-02-05,589.562
2015-02-06,586.415
2015-02-09,579.811
2015-02-10,584.05
2015-02-11,574.192
2015-02-12,589.62
2015-02-13,599.698
2015-02-16,599.859
2015-02-17,599.907
2015-02-18,605.584
2015-02-19,613.887
2015-02-20,616.534
2015-02-23,620.318
2015-02-24,629.155
2015-02-25,626.952
2015-02-26,623.017
2015-02-27,620.396
2015-03-02,616.867
2015-03-03,609.291
2015-03-04,603.078
2015-03-05,614.136
2015-03-06,606.957
2015-03-09,603.945
2015-03-10,591.221
2015-03-11,590.069
2015-03-12,590.242
2015-03-13,588.606
2015-03-16,593.225
2015-03-17,585.078
2015-03-18,587.511
2015-03-19,587.301
2015-03-20,605.316
2015-03-23,618.982
2015-03-24,625.391
2015-03-25,627.024
2015-03-26,617.158
2015-03-27,619.162
2015-03-30,624.897
2015-03-31,617.966
2015-04-01,620.46
2015-04-02,633.553
2015-04-03,633.553
2015-04-06,642.343
2015-04-07,637.201
2015-04-08,634.592
2015-04-09,633.541
2015-04-10,631.403
2015-04-13,633.468
2015-04-14,637.192
2015-04-15,635.68
2015-04-16,634.943
2015-04-17,624.64
2015-04-20,624.195
2015-04-21,626.213
2015-04-22,619.999
2015-04-23,624.079
2015-04-24,627.854
2015-04-27,636.262
2015-04-28,640.874
2015-04-29,637.183
2015-04-30,635.421
2015-05-01,636.385
2015-05-04,637.064
2015-05-05,630.405
2015-05-06,640.095
2015-05-07,637.349
2015-05-08,643.18
2015-05-11,644.968
2015-05-12,644.401
2015-05-13,649.973
2015-05-14,657.454
2015-05-15,659.409
2015-05-18,658.852
2015-05-19,650.535
2015-05-20,650.759
2015-05-21,651.554
2015-05-22,642.188
2015-05-25,629.958
2015-05-26,619.354
2015-05-27,625.022
2015-05-28,627.384
2015-05-29,620.275
2015-06-01,617.336
2015-06-02,633.134
2015-06-03,643.617
2015-06-04,637.836
2015-06-05,620.765
2015-06-08,615.422
2015-06-09,620.322
2015-06-10,631.823
2015-06-11,631.872
2015-06-12,623.544
2015-06-15,612.546
2015-06-16,617.015
2015-06-17,613.087
2015-06-18,625.741
2015-06-19,627.77
2015-06-22,647.142
2015-06-23,638.112
2015-06-24,634.246
2015-06-25,637.965
2015-06-26,638.255
2015-06-29,611.626
2015-06-30,611.704
2015-07-01,621.533
2015-07-02,617.009
2015-07-03,610.573
2015-07-06,599.172
2015-07-07,582.026
2015-07-08,594.101
2015-07-09,609.068
2015-07-10,629.283
2015-07-13,630.115
2015-07-14,627.259
2015-07-15,627.156
2015-07-16,631.712
2015-07-17,629.913
2015-07-20,635.787
2015-07-21,637.155
2015-07-22,633.028
