Date,CANADA IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-12,886.553
2010-08-13,892.181
2010-08-16,888.711
2010-08-17,918.3
2010-08-18,924.81
2010-08-19,917.917
2010-08-20,905.998
2010-08-23,902.677
2010-08-24,888.034
2010-08-25,890.322
2010-08-26,901.08
2010-08-27,910.478
2010-08-30,917.086
2010-08-31,908.8
2010-09-01,929.001
2010-09-02,936.331
2010-09-03,941.379
2010-09-06,949.474
2010-09-07,938.733
2010-09-08,939.015
2010-09-09,939.389
2010-09-10,942.563
2010-09-13,948.905
2010-09-14,958.32
2010-09-15,953.317
2010-09-16,957.321
2010-09-17,952.059
2010-09-20,962.148
2010-09-21,956.509
2010-09-22,958.479
2010-09-23,947.234
2010-09-24,962.764
2010-09-27,962.37
2010-09-28,965.815
2010-09-29,974.523
2010-09-30,977.116
2010-10-01,981.582
2010-10-04,978.737
2010-10-05,999.673
2010-10-06,1005.798
2010-10-07,995.501
2010-10-08,1005.678
2010-10-11,1008.655
2010-10-12,1012.49
2010-10-13,1033.215
2010-10-14,1026.598
2010-10-15,1018.077
2010-10-18,1016.928
2010-10-19,986.715
2010-10-20,1000.593
2010-10-21,998.179
2010-10-22,995.996
2010-10-25,1010.092
2010-10-26,1009.971
2010-10-27,989.018
2010-10-28,999.211
2010-10-29,1014.894
2010-11-01,1020.332
2010-11-02,1024.462
2010-11-03,1022.65
2010-11-04,1051.458
2010-11-05,1054.56
2010-11-08,1065.558
2010-11-09,1058.378
2010-11-10,1057.11
2010-11-11,1058.756
2010-11-12,1036.89
2010-11-15,1033.217
2010-11-16,1003.989
2010-11-17,1011.591
2010-11-18,1033.753
2010-11-19,1037.799
2010-11-22,1040.137
2010-11-23,1027.21
2010-11-24,1047.834
2010-11-25,1053.485
2010-11-26,1036.295
2010-11-29,1032.741
2010-11-30,1037.776
2010-12-01,1061.033
2010-12-02,1080.47
2010-12-03,1090.073
2010-12-06,1101.637
2010-12-07,1094.248
2010-12-08,1073.766
2010-12-09,1077.679
2010-12-10,1083.244
2010-12-13,1093.892
2010-12-14,1089.24
2010-12-15,1086.915
2010-12-16,1079.622
2010-12-17,1083.23
2010-12-20,1075.484
2010-12-21,1091.89
2010-12-22,1092.543
2010-12-23,1097.816
2010-12-24,1103.489
2010-12-27,1100.916
2010-12-28,1111.111
2010-12-29,1119.754
2010-12-30,1119.339
2010-12-31,1129.455
2011-01-03,1133.219
2011-01-04,1116.356
2011-01-05,1120.388
2011-01-06,1108.923
2011-01-07,1107.811
2011-01-10,1102.029
2011-01-11,1122.339
2011-01-12,1135.904
2011-01-13,1126.241
2011-01-14,1121.873
2011-01-17,1125.785
2011-01-18,1133.217
2011-01-19,1118.756
2011-01-20,1096.396
2011-01-21,1099.492
2011-01-24,1107.222
2011-01-25,1093.76
2011-01-26,1122.621
2011-01-27,1114.53
2011-01-28,1119.529
2011-01-31,1128.964
2011-02-01,1152.606
2011-02-02,1155.576
2011-02-03,1166.704
2011-02-04,1159.354
2011-02-07,1163.107
2011-02-08,1168.513
2011-02-09,1154.11
2011-02-10,1159.511
2011-02-11,1158.261
2011-02-14,1174.096
2011-02-15,1175.003
2011-02-16,1190.024
2011-02-17,1199.787
2011-02-18,1196.408
2011-02-21,1195.01
2011-02-22,1177.844
2011-02-23,1173.275
2011-02-24,1167.503
2011-02-25,1193.401
2011-02-28,1207.546
2011-03-01,1211.782
2011-03-02,1216.049
2011-03-03,1214.777
2011-03-04,1225.199
2011-03-07,1206.697
2011-03-08,1190.683
2011-03-09,1177.783
2011-03-10,1145.88
2011-03-11,1149.456
2011-03-14,1139.694
2011-03-15,1127.941
2011-03-16,1116.009
2011-03-17,1141.853
2011-03-18,1148.961
2011-03-21,1178.857
2011-03-22,1177.588
2011-03-23,1182.147
2011-03-24,1185.44
2011-03-25,1182.423
2011-03-28,1167.045
2011-03-29,1168.211
2011-03-30,1187.466
2011-03-31,1189.888
2011-04-01,1198.398
2011-04-04,1207.974
2011-04-05,1223.05
2011-04-06,1224.744
2011-04-07,1213.793
2011-04-08,1228.837
2011-04-11,1206.237
2011-04-12,1175.57
2011-04-13,1179.596
2011-04-14,1177.58
2011-04-15,1177.381
2011-04-18,1156.641
2011-04-19,1179.998
2011-04-20,1200.326
2011-04-21,1210.916
2011-04-22,1210.916
2011-04-25,1199.658
2011-04-26,1202.404
2011-04-27,1196.895
2011-04-28,1204.524
2011-04-29,1208.777
2011-05-02,1202.002
2011-05-03,1169.079
2011-05-04,1156.793
2011-05-05,1124.691
2011-05-06,1141.778
2011-05-09,1143.936
2011-05-10,1145.255
2011-05-11,1122.72
2011-05-12,1103.825
2011-05-13,1102.871
2011-05-16,1101.606
2011-05-17,1100.794
2011-05-18,1122.393
2011-05-19,1124.842
2011-05-20,1123.804
2011-05-23,1117.667
2011-05-24,1118.794
2011-05-25,1135.169
2011-05-26,1138.857
2011-05-27,1150.223
2011-05-30,1154.958
2011-05-31,1159.96
2011-06-01,1133.401
2011-06-02,1123.899
2011-06-03,1121.468
2011-06-06,1101.314
2011-06-07,1105.231
2011-06-08,1086.946
2011-06-09,1099.393
2011-06-10,1082.453
2011-06-13,1067.016
2011-06-14,1092.372
2011-06-15,1078.281
2011-06-16,1049.077
2011-06-17,1045.069
2011-06-20,1048.045
2011-06-21,1080.681
2011-06-22,1082.023
2011-06-23,1070.401
2011-06-24,1057.731
2011-06-27,1058.859
2011-06-28,1076.217
2011-06-29,1101.439
2011-06-30,1115.991
2011-07-01,1119.122
2011-07-04,1130.121
2011-07-05,1137.134
2011-07-06,1131.04
2011-07-07,1144.452
2011-07-08,1134.741
2011-07-11,1110.785
2011-07-12,1118.854
2011-07-13,1143.224
2011-07-14,1134.915
2011-07-15,1143.383
2011-07-18,1138.658
2011-07-19,1157.318
2011-07-20,1160.96
2011-07-21,1169.752
2011-07-22,1171.387
2011-07-25,1171.734
2011-07-26,1164.192
2011-07-27,1130.969
2011-07-28,1129.237
2011-07-29,1113.161
2011-08-01,1106.32
2011-08-02,1094.713
2011-08-03,1094.02
2011-08-04,1035.287
2011-08-05,1009.275
2011-08-08,960.834
2011-08-09,993.497
2011-08-10,1012.216
2011-08-11,1036.431
2011-08-12,1036.049
2011-08-15,1056.281
2011-08-16,1043.697
2011-08-17,1047.81
2011-08-18,1000.234
2011-08-19,999.957
2011-08-22,1008.85
2011-08-23,1023.01
2011-08-24,1019.431
2011-08-25,1019.536
2011-08-26,1029.112
2011-08-29,1054.75
2011-08-30,1067.57
2011-08-31,1075.128
2011-09-01,1072.542
2011-09-02,1062.803
2011-09-05,1051.858
2011-09-06,1046.93
2011-09-07,1066.23
2011-09-08,1071.719
2011-09-09,1034.4
2011-09-12,1010.002
2011-09-13,1019.502
2011-09-14,1026.468
2011-09-15,1035.405
2011-09-16,1028.055
2011-09-19,1008.797
2011-09-20,1011.656
2011-09-21,981.381
2011-09-22,914.425
2011-09-23,899.895
2011-09-26,907.872
2011-09-27,935.657
2011-09-28,904.952
2011-09-29,901.513
2011-09-30,887.996
2011-10-03,852.691
2011-10-04,838.242
2011-10-05,877.173
2011-10-06,911.251
2011-10-07,904.515
2011-10-10,908.613
2011-10-11,930.412
2011-10-12,955.126
2011-10-13,937.496
2011-10-14,968.745
2011-10-17,948.632
2011-10-18,960.362
2011-10-19,941.592
2011-10-20,930.746
2011-10-21,952.441
2011-10-24,979.435
2011-10-25,966.973
2011-10-26,977.183
2011-10-27,1019.878
2011-10-28,1030.595
2011-10-31,1000.952
2011-11-01,970.838
2011-11-02,990.349
2011-11-03,1013.474
2011-11-04,1006.517
2011-11-07,1015.657
2011-11-08,1019.863
2011-11-09,983.317
2011-11-10,975.89
2011-11-11,1001.39
2011-11-14,991.646
2011-11-15,987.292
2011-11-16,982.123
2011-11-17,956.429
2011-11-18,950.995
2011-11-21,925.056
2011-11-22,928.308
2011-11-23,899.596
2011-11-24,890.915
2011-11-25,889.483
2011-11-28,919.5
2011-11-29,927.322
2011-11-30,980.742
2011-12-01,972.488
2011-12-02,961.27
2011-12-05,962.543
2011-12-06,963.145
2011-12-07,969.181
2011-12-08,949.275
2011-12-09,949.37
2011-12-12,935.369
2011-12-13,916.206
2011-12-14,883.862
2011-12-15,883.58
2011-12-16,893.183
2011-12-19,884.192
2011-12-20,909.629
2011-12-21,911.698
2011-12-22,923.246
2011-12-23,928.984
2011-12-26,928.984
2011-12-27,927.802
2011-12-28,908.846
2011-12-29,919.245
2011-12-30,931.091
2012-01-02,931.091
2012-01-03,961.557
2012-01-04,956.066
2012-01-05,952.559
2012-01-06,944.583
2012-01-09,942.583
2012-01-10,957.127
2012-01-11,953.819
2012-01-12,955.296
2012-01-13,948.939
2012-01-16,956.379
2012-01-17,958.84
2012-01-18,967.077
2012-01-19,972.827
2012-01-20,967.046
2012-01-23,981.847
2012-01-24,964.321
2012-01-25,984.055
2012-01-26,995.324
2012-01-27,997.387
2012-01-30,990.842
2012-01-31,993.65
2012-02-01,1003.511
2012-02-02,1009.127
2012-02-03,1007.781
2012-02-06,1004.273
2012-02-07,1002.091
2012-02-08,1000.643
2012-02-09,1000.945
2012-02-10,984.496
2012-02-13,986.557
2012-02-14,981.552
2012-02-15,984.727
2012-02-16,993.183
2012-02-17,992.33
2012-02-20,997.031
2012-02-21,1010.311
2012-02-22,1015.63
2012-02-23,1020.554
2012-02-24,1015.369
2012-02-27,1010.632
2012-02-28,1017.88
2012-02-29,1015.954
2012-03-01,1019.422
2012-03-02,1011.023
2012-03-05,991.627
2012-03-06,966.091
2012-03-07,969.467
2012-03-08,986.643
2012-03-09,993.361
2012-03-12,980.959
2012-03-13,988.507
2012-03-14,968.312
2012-03-15,973.534
2012-03-16,977.977
2012-03-19,979.047
2012-03-20,971.834
2012-03-21,971.358
2012-03-22,956.871
2012-03-23,969.732
2012-03-26,986.582
2012-03-27,979.069
2012-03-28,966.774
2012-03-29,960.539
2012-03-30,966.826
2012-04-02,982.838
2012-04-03,968.89
2012-04-04,946.726
2012-04-05,946.274
2012-04-06,946.274
2012-04-09,934.452
2012-04-10,926.668
2012-04-11,932.715
2012-04-12,953.865
2012-04-13,939.009
2012-04-16,930.928
2012-04-17,951.793
2012-04-18,948.913
2012-04-19,947.111
2012-04-20,948.665
2012-04-23,928.275
2012-04-24,933.085
2012-04-25,950.729
2012-04-26,955.107
2012-04-27,965.868
2012-04-30,962.877
2012-05-01,970.241
2012-05-02,956.512
2012-05-03,938.962
2012-05-04,923.595
2012-05-07,919.16
2012-05-08,900.376
2012-05-09,897.888
2012-05-10,903.435
2012-05-11,903.363
2012-05-14,880.136
2012-05-15,865.028
2012-05-16,861.232
2012-05-17,863.275
2012-05-18,858.96
2012-05-21,855.723
2012-05-22,872.127
2012-05-23,875.709
2012-05-24,880.978
2012-05-25,882.668
2012-05-28,883.744
2012-05-29,887.823
2012-05-30,871.404
2012-05-31,871.107
2012-06-01,861.172
2012-06-04,860.485
2012-06-05,873.448
2012-06-06,885.283
2012-06-07,885.759
2012-06-08,874.091
2012-06-11,868.918
2012-06-12,875.501
2012-06-13,879.439
2012-06-14,876.263
2012-06-15,880.245
2012-06-18,889.331
2012-06-19,909.57
2012-06-20,904.219
2012-06-21,872.045
2012-06-22,870.017
2012-06-25,863.013
2012-06-26,863.222
2012-06-27,870.375
2012-06-28,861.167
2012-06-29,887.332
2012-07-02,887.681
2012-07-03,916.044
2012-07-04,920.46
2012-07-05,910.344
2012-07-06,893.241
2012-07-09,890.426
2012-07-10,877.053
2012-07-11,876.883
2012-07-12,864.001
2012-07-13,879.093
2012-07-16,877.924
2012-07-17,881.238
2012-07-18,885.658
2012-07-19,896.798
2012-07-20,890.762
2012-07-23,876.238
2012-07-24,870.018
2012-07-25,874.974
2012-07-26,893.96
2012-07-27,905.022
2012-07-30,906.798
2012-07-31,897.515
2012-08-01,895.329
2012-08-02,884.051
2012-08-03,900.56
2012-08-06,900.696
2012-08-07,921.291
2012-08-08,915.812
2012-08-09,926.54
2012-08-10,929.488
2012-08-13,921.937
2012-08-14,922.258
2012-08-15,929.191
2012-08-16,942.757
2012-08-17,946.739
2012-08-20,945.704
2012-08-21,953.827
2012-08-22,950.383
2012-08-23,947.901
2012-08-24,947.92
2012-08-27,945.207
2012-08-28,944.815
2012-08-29,941.614
2012-08-30,927.109
2012-08-31,941.297
2012-09-03,940.916
2012-09-04,942.934
2012-09-05,941.682
2012-09-06,964.663
2012-09-07,981.132
2012-09-10,976.624
2012-09-11,979.957
2012-09-12,979.733
2012-09-13,995.093
2012-09-14,1013.061
2012-09-17,1006.147
2012-09-18,1002.216
2012-09-19,1003.095
2012-09-20,996.477
2012-09-21,997.375
2012-09-24,985.89
2012-09-25,983.81
2012-09-26,974.297
2012-09-27,986.031
2012-09-28,984.476
2012-10-01,993.055
2012-10-02,990.634
2012-10-03,982.527
2012-10-04,996.847
2012-10-05,999.612
2012-10-08,999.1
2012-10-09,981.666
2012-10-10,977.433
2012-10-11,981.612
2012-10-12,975.573
2012-10-15,974.391
2012-10-16,985.092
2012-10-17,992.7
2012-10-18,988.468
2012-10-19,977.1
2012-10-22,976.057
2012-10-23,962.886
2012-10-24,960.702
2012-10-25,969.102
2012-10-26,965.929
2012-10-29,965.505
2012-10-30,971.041
2012-10-31,976.139
2012-11-01,980.756
2012-11-02,966.773
2012-11-05,965.372
2012-11-06,968.958
2012-11-07,960.031
2012-11-08,956.07
2012-11-09,951.303
2012-11-12,949.892
2012-11-13,945.17
2012-11-14,924.541
2012-11-15,913.617
2012-11-16,917.159
2012-11-19,937.193
2012-11-20,932.808
2012-11-21,937.485
2012-11-22,940.795
2012-11-23,951.443
2012-11-26,945.786
2012-11-27,939.378
2012-11-28,942.586
2012-11-29,948.373
2012-11-30,948.785
2012-12-03,940.724
2012-12-04,938.868
2012-12-05,937.269
2012-12-06,943.031
2012-12-07,945.787
2012-12-10,956.015
2012-12-11,959.951
2012-12-12,969.183
2012-12-13,962.619
2012-12-14,961.263
2012-12-17,962.455
2012-12-18,961.925
2012-12-19,962.822
2012-12-20,958.808
2012-12-21,952.339
2012-12-24,953.114
2012-12-25,953.114
2012-12-26,951.149
2012-12-27,955.846
2012-12-28,949.26
2012-12-31,961.383
2013-01-01,961.383
2013-01-02,984.013
2013-01-03,972.652
2013-01-04,977.821
2013-01-07,972.685
2013-01-08,973.739
2013-01-09,975.511
2013-01-10,986.738
2013-01-11,991.803
2013-01-14,989.252
2013-01-15,994.073
2013-01-16,988.275
2013-01-17,992.936
2013-01-18,988.44
2013-01-21,993.516
2013-01-22,996.067
2013-01-23,986.999
2013-01-24,984.054
2013-01-25,977.469
2013-01-28,973.743
2013-01-29,981.872
2013-01-30,980.813
2013-01-31,975.787
2013-02-01,982.956
2013-02-04,980.964
2013-02-05,983.442
2013-02-06,987.358
2013-02-07,988.406
2013-02-08,987.812
2013-02-11,975.781
2013-02-12,985.04
2013-02-13,981.632
2013-02-14,978.766
2013-02-15,971.181
2013-02-18,967.334
2013-02-19,973.138
2013-02-20,958.153
2013-02-21,950.324
2013-02-22,948.994
2013-02-25,946.441
2013-02-26,945.967
2013-02-27,953.402
2013-02-28,959.714
2013-03-01,955.154
2013-03-04,946.129
2013-03-05,946.526
2013-03-06,956.437
2013-03-07,957.19
2013-03-08,962.342
2013-03-11,964.03
2013-03-12,969.368
2013-03-13,958.892
2013-03-14,964.441
2013-03-15,971.532
2013-03-18,967.171
2013-03-19,961.479
2013-03-20,967.582
2013-03-21,965.148
2013-03-22,966.163
2013-03-25,958.764
2013-03-26,965.616
2013-03-27,968.728
2013-03-28,974.034
2013-03-29,974.034
2013-04-01,966.855
2013-04-02,960.551
2013-04-03,938.528
2013-04-04,937.387
2013-04-05,933.668
2013-04-08,934.808
2013-04-09,950.688
2013-04-10,950.634
2013-04-11,949.562
2013-04-12,930.834
2013-04-15,891.711
2013-04-16,895.941
2013-04-17,876.226
2013-04-18,885.73
2013-04-19,890.893
2013-04-22,894.102
2013-04-23,892.292
2013-04-24,909.71
2013-04-25,923.196
2013-04-26,914.514
2013-04-29,924.895
2013-04-30,942.252
2013-05-01,927.224
2013-05-02,929.467
2013-05-03,934.142
2013-05-06,934.11
2013-05-07,935.824
2013-05-08,950.294
2013-05-09,948.103
2013-05-10,941.966
2013-05-13,937.524
2013-05-14,938.118
2013-05-15,926.663
2013-05-16,931.627
2013-05-17,927.02
2013-05-20,926.479
2013-05-21,931.671
2013-05-22,930.671
2013-05-23,921.008
2013-05-24,924.033
2013-05-27,929.206
2013-05-28,926.29
2013-05-29,927.784
2013-05-30,943.531
2013-05-31,934.472
2013-06-03,928.967
2013-06-04,927.451
2013-06-05,914.03
2013-06-06,917.209
2013-06-07,924.244
2013-06-10,926.413
2013-06-11,914.613
2013-06-12,908.481
2013-06-13,922.868
2013-06-14,915.384
2013-06-17,923.292
2013-06-18,926.461
2013-06-19,921.931
2013-06-20,883.606
2013-06-21,876.256
2013-06-24,859.317
2013-06-25,874.229
2013-06-26,874.731
2013-06-27,875.565
2013-06-28,878.313
2013-07-01,882.243
2013-07-02,883.82
2013-07-03,883.302
2013-07-04,887.635
2013-07-05,879.094
2013-07-08,886.397
2013-07-09,895.471
2013-07-10,898.494
2013-07-11,921.646
2013-07-12,920.928
2013-07-15,925.198
2013-07-16,922.891
2013-07-17,923.346
2013-07-18,929.493
2013-07-19,934.588
2013-07-22,942.1
2013-07-23,944.454
2013-07-24,939.38
2013-07-25,939.374
2013-07-26,934.844
2013-07-29,939.866
2013-07-30,928.02
2013-07-31,922.038
2013-08-01,926.92
2013-08-02,922.363
2013-08-05,919.569
2013-08-06,911.206
2013-08-07,904.353
2013-08-08,921.323
2013-08-09,923.413
2013-08-12,927.943
2013-08-13,927.68
2013-08-14,927.383
2013-08-15,929.882
2013-08-16,931.508
2013-08-19,921.59
2013-08-20,922.71
2013-08-21,909.856
2013-08-22,911.546
2013-08-23,916.131
2013-08-26,917.317
2013-08-27,904.815
2013-08-28,909.821
2013-08-29,913.244
2013-08-30,906.565
2013-09-02,907.081
2013-09-03,912.452
2013-09-04,919.291
2013-09-05,921.948
2013-09-06,931.534
2013-09-09,935.772
2013-09-10,936.537
2013-09-11,937.327
2013-09-12,929.351
2013-09-13,930.613
2013-09-16,939.823
2013-09-17,942.311
2013-09-18,947.351
2013-09-19,959.325
2013-09-20,942.577
2013-09-23,939.562
2013-09-24,942.761
2013-09-25,940.992
2013-09-26,937.783
2013-09-27,942.364
2013-09-30,939.506
2013-10-01,941.437
2013-10-02,941.314
2013-10-03,936.468
2013-10-04,939.223
2013-10-07,943.523
2013-10-08,934.556
2013-10-09,930.632
2013-10-10,944.66
2013-10-11,942.482
2013-10-14,946.035
2013-10-15,946.271
2013-10-16,949.677
2013-10-17,960.295
2013-10-18,968.018
2013-10-21,969.58
2013-10-22,974.124
2013-10-23,968.246
2013-10-24,970.937
2013-10-25,974.179
2013-10-28,970.31
2013-10-29,974.774
2013-10-30,974.448
2013-10-31,968.703
2013-11-01,967.958
2013-11-04,973.94
2013-11-05,969.956
2013-11-06,974.22
2013-11-07,963.549
2013-11-08,965.048
2013-11-11,965.332
2013-11-12,961.211
2013-11-13,964.237
2013-11-14,967.085
2013-11-15,974.224
2013-11-18,974.269
2013-11-19,969.835
2013-11-20,969.547
2013-11-21,967.868
2013-11-22,967.075
2013-11-25,964.395
2013-11-26,958.647
2013-11-27,956.396
2013-11-28,957.958
2013-11-29,959.402
2013-12-02,959.331
2013-12-03,951.536
2013-12-04,947.717
2013-12-05,946.274
2013-12-06,953.508
2013-12-09,952.268
2013-12-10,955.03
2013-12-11,942.589
2013-12-12,939.985
2013-12-13,943.81
2013-12-16,951.597
2013-12-17,949.807
2013-12-18,956.768
2013-12-19,958.393
2013-12-20,959.233
2013-12-23,970.315
2013-12-24,971.698
2013-12-25,971.698
2013-12-26,970.328
2013-12-27,971.0
2013-12-30,975.006
2013-12-31,980.443
2014-01-01,980.443
2014-01-02,977.683
2014-01-03,976.117
2014-01-06,967.012
2014-01-07,972.456
2014-01-08,969.189
2014-01-09,964.664
2014-01-10,968.775
2014-01-13,968.447
2014-01-14,965.945
2014-01-15,971.411
2014-01-16,976.689
2014-01-17,977.553
2014-01-20,981.351
2014-01-21,978.033
2014-01-22,975.083
2014-01-23,964.647
2014-01-24,953.297
2014-01-27,946.952
2014-01-28,946.017
2014-01-29,945.189
2014-01-30,952.022
2014-01-31,952.53
2014-02-03,946.302
2014-02-04,947.364
2014-02-05,949.726
2014-02-06,962.692
2014-02-07,973.72
2014-02-10,969.622
2014-02-11,976.942
2014-02-12,984.541
2014-02-13,991.561
2014-02-14,994.894
2014-02-17,995.393
2014-02-18,999.969
2014-02-19,997.337
2014-02-20,1002.845
2014-02-21,996.528
2014-02-24,1003.547
2014-02-25,998.249
2014-02-26,997.558
2014-02-27,996.068
2014-02-28,1002.376
2014-03-03,1002.711
2014-03-04,1007.585
2014-03-05,1013.222
2014-03-06,1017.947
2014-03-07,1010.959
2014-03-10,1007.407
2014-03-11,1004.535
2014-03-12,1004.586
2014-03-13,1004.232
2014-03-14,1000.54
2014-03-17,1005.047
2014-03-18,1013.711
2014-03-19,1004.216
2014-03-20,999.158
2014-03-21,1001.034
2014-03-24,993.255
2014-03-25,998.914
2014-03-26,995.014
2014-03-27,1001.438
2014-03-28,1007.429
2014-03-31,1017.167
2014-04-01,1021.314
2014-04-02,1026.604
2014-04-03,1021.635
2014-04-04,1023.585
2014-04-07,1011.334
2014-04-08,1022.437
2014-04-09,1031.073
2014-04-10,1021.007
2014-04-11,1011.909
2014-04-14,1013.15
2014-04-15,1014.613
2014-04-16,1022.481
2014-04-17,1027.901
2014-04-18,1027.901
2014-04-21,1027.842
2014-04-22,1033.466
2014-04-23,1029.257
2014-04-24,1034.388
2014-04-25,1033.324
2014-04-28,1034.352
2014-04-29,1040.746
2014-04-30,1045.934
2014-05-01,1048.809
2014-05-02,1056.81
2014-05-05,1051.912
2014-05-06,1050.82
2014-05-07,1053.428
2014-05-08,1047.461
2014-05-09,1043.659
2014-05-12,1054.031
2014-05-13,1055.133
2014-05-14,1053.734
2014-05-15,1048.953
2014-05-16,1044.978
2014-05-19,1047.432
2014-05-20,1046.133
2014-05-21,1052.637
2014-05-22,1058.045
2014-05-23,1061.766
2014-05-26,1064.256
2014-05-27,1057.417
2014-05-28,1055.333
2014-05-29,1056.949
2014-05-30,1055.871
2014-06-02,1059.194
2014-06-03,1062.099
2014-06-04,1062.064
2014-06-05,1061.804
2014-06-06,1068.641
2014-06-09,1072.425
2014-06-10,1072.683
2014-06-11,1077.182
2014-06-12,1079.647
2014-06-13,1086.531
2014-06-16,1091.96
2014-06-17,1091.992
2014-06-18,1093.017
2014-06-19,1096.61
2014-06-20,1103.369
2014-06-23,1105.294
2014-06-24,1094.608
2014-06-25,1099.232
2014-06-26,1104.161
2014-06-27,1112.388
2014-06-30,1119.724
2014-07-01,1119.041
2014-07-02,1122.326
2014-07-03,1123.436
2014-07-04,1125.302
2014-07-07,1115.354
2014-07-08,1112.245
2014-07-09,1119.779
2014-07-10,1109.084
2014-07-11,1104.316
2014-07-14,1106.816
2014-07-15,1097.299
2014-07-16,1108.297
2014-07-17,1107.243
2014-07-18,1116.014
2014-07-21,1114.706
2014-07-22,1120.983
2014-07-23,1129.874
2014-07-24,1128.556
2014-07-25,1128.586
2014-07-28,1123.614
2014-07-29,1119.566
2014-07-30,1118.265
2014-07-31,1103.172
2014-08-01,1094.84
2014-08-04,1092.735
2014-08-05,1086.432
2014-08-06,1089.479
2014-08-07,1085.772
2014-08-08,1090.003
2014-08-11,1097.828
2014-08-12,1098.413
2014-08-13,1100.991
2014-08-14,1103.665
2014-08-15,1105.815
2014-08-18,1111.08
2014-08-19,1120.27
2014-08-20,1123.56
2014-08-21,1122.421
2014-08-22,1121.322
2014-08-25,1126.341
2014-08-26,1130.985
2014-08-27,1135.18
2014-08-28,1137.689
2014-08-29,1143.578
2014-09-01,1141.631
2014-09-02,1137.635
2014-09-03,1143.697
2014-09-04,1142.303
2014-09-05,1139.844
2014-09-08,1133.788
2014-09-09,1126.335
2014-09-10,1124.856
2014-09-11,1126.02
2014-09-12,1119.213
2014-09-15,1114.533
2014-09-16,1121.746
2014-09-17,1126.715
2014-09-18,1128.483
2014-09-19,1116.264
2014-09-22,1095.819
2014-09-23,1092.182
2014-09-24,1090.981
2014-09-25,1076.69
2014-09-26,1082.827
2014-09-29,1080.111
2014-09-30,1076.911
2014-10-01,1062.562
2014-10-02,1062.123
2014-10-03,1056.69
2014-10-06,1059.402
2014-10-07,1047.369
2014-10-08,1049.536
2014-10-09,1038.2
2014-10-10,1013.953
2014-10-13,1012.054
2014-10-14,992.432
2014-10-15,978.45
2014-10-16,1000.634
2014-10-17,1016.196
2014-10-20,1022.27
2014-10-21,1043.866
2014-10-22,1027.182
2014-10-23,1037.052
2014-10-24,1045.343
2014-10-27,1036.663
2014-10-28,1054.62
2014-10-29,1051.149
2014-10-30,1042.766
2014-10-31,1048.081
2014-11-03,1038.344
2014-11-04,1019.429
2014-11-05,1032.983
2014-11-06,1034.993
2014-11-07,1047.768
2014-11-10,1052.957
2014-11-11,1054.369
2014-11-12,1064.12
2014-11-13,1053.987
2014-11-14,1058.796
2014-11-17,1062.166
2014-11-18,1070.985
2014-11-19,1072.097
2014-11-20,1082.679
2014-11-21,1091.569
2014-11-24,1077.596
2014-11-25,1084.327
2014-11-26,1085.249
2014-11-27,1071.229
2014-11-28,1048.641
2014-12-01,1037.984
2014-12-02,1041.179
2014-12-03,1055.551
2014-12-04,1040.23
2014-12-05,1038.634
2014-12-08,1012.276
2014-12-09,1019.941
2014-12-10,992.872
2014-12-11,991.4
2014-12-12,978.915
2014-12-15,975.18
2014-12-16,984.312
2014-12-17,1005.01
2014-12-18,1019.42
2014-12-19,1029.082
2014-12-22,1023.465
2014-12-23,1036.829
2014-12-24,1038.028
2014-12-25,1038.028
2014-12-26,1037.849
2014-12-29,1042.306
2014-12-30,1043.012
2014-12-31,1044.921
2015-01-01,1044.921
2015-01-02,1043.77
2015-01-05,1010.746
2015-01-06,998.13
2015-01-07,995.096
2015-01-08,1015.621
2015-01-09,1007.494
2015-01-12,993.4
2015-01-13,990.095
2015-01-14,981.965
2015-01-15,981.361
2015-01-16,994.557
2015-01-19,997.155
2015-01-20,987.304
2015-01-21,990.975
2015-01-22,1000.27
2015-01-23,995.401
2015-01-26,996.646
2015-01-27,1004.132
2015-01-28,984.038
2015-01-29,978.887
2015-01-30,972.463
2015-02-02,993.722
2015-02-03,1009.485
2015-02-04,1000.322
2015-02-05,1018.519
2015-02-06,1011.553
2015-02-09,1012.726
2015-02-10,1013.148
2015-02-11,1006.984
2015-02-12,1026.082
2015-02-13,1030.928
2015-02-16,1028.532
2015-02-17,1034.091
2015-02-18,1030.113
2015-02-19,1022.749
2015-02-20,1024.23
2015-02-23,1026.9
2015-02-24,1025.198
2015-02-25,1042.102
2015-02-26,1038.269
2015-02-27,1035.58
2015-03-02,1038.576
2015-03-03,1033.952
2015-03-04,1031.923
2015-03-05,1031.724
2015-03-06,1013.418
2015-03-09,1010.021
2015-03-10,993.537
2015-03-11,988.467
2015-03-12,997.078
2015-03-13,986.552
2015-03-16,999.874
2015-03-17,1003.872
2015-03-18,1007.562
2015-03-19,1004.217
2015-03-20,1016.719
2015-03-23,1021.051
2015-03-24,1030.765
2015-03-25,1019.417
2015-03-26,1019.242
2015-03-27,1008.597
2015-03-30,1008.93
2015-03-31,1010.604
2015-04-01,1013.198
2015-04-02,1023.822
2015-04-03,1023.822
2015-04-06,1039.028
2015-04-07,1043.401
2015-04-08,1043.422
2015-04-09,1045.227
2015-04-10,1051.508
2015-04-13,1051.155
2015-04-14,1061.078
2015-04-15,1065.287
2015-04-16,1076.244
