Date,FRANCE IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,597.2
2005-11-09,593.292
2005-11-10,598.273
2005-11-11,605.641
2005-11-14,605.832
2005-11-15,602.781
2005-11-16,599.123
2005-11-17,602.965
2005-11-18,606.709
2005-11-21,612.263
2005-11-22,608.777
2005-11-23,617.976
2005-11-24,615.897
2005-11-25,615.393
2005-11-28,617.727
2005-11-29,619.259
2005-11-30,617.274
2005-12-01,622.736
2005-12-02,624.41
2005-12-05,626.362
2005-12-06,632.174
2005-12-07,626.42
2005-12-08,631.47
2005-12-09,631.097
2005-12-12,638.632
2005-12-13,639.264
2005-12-14,643.575
2005-12-15,638.864
2005-12-16,645.402
2005-12-19,640.797
2005-12-20,637.382
2005-12-21,639.72
2005-12-22,642.901
2005-12-23,643.946
2005-12-26,643.946
2005-12-27,645.001
2005-12-28,646.806
2005-12-29,645.323
2005-12-30,635.658
2006-01-02,640.143
2006-01-03,654.036
2006-01-04,669.429
2006-01-05,668.02
2006-01-06,674.997
2006-01-09,672.172
2006-01-10,670.307
2006-01-11,676.282
2006-01-12,675.337
2006-01-13,671.635
2006-01-16,673.83
2006-01-17,664.015
2006-01-18,660.05
2006-01-19,667.89
2006-01-20,660.436
2006-01-23,668.324
2006-01-24,669.181
2006-01-25,677.136
2006-01-26,691.904
2006-01-27,698.648
2006-01-30,694.6
2006-01-31,699.353
2006-02-01,704.403
2006-02-02,694.931
2006-02-03,690.391
2006-02-06,689.868
2006-02-07,689.588
2006-02-08,681.527
2006-02-09,692.641
2006-02-10,685.88
2006-02-13,695.466
2006-02-14,693.178
2006-02-15,689.027
2006-02-16,694.781
2006-02-17,700.895
2006-02-20,701.662
2006-02-21,701.532
2006-02-22,708.598
2006-02-23,708.348
2006-02-24,711.072
2006-02-27,709.845
2006-02-28,704.432
2006-03-01,713.914
2006-03-02,709.308
2006-03-03,707.382
2006-03-06,709.989
2006-03-07,698.569
2006-03-08,696.177
2006-03-09,699.485
2006-03-10,705.992
2006-03-13,714.499
2006-03-14,723.134
2006-03-15,726.947
2006-03-16,734.683
2006-03-17,738.614
2006-03-20,739.535
2006-03-21,738.005
2006-03-22,737.928
2006-03-23,732.105
2006-03-24,735.379
2006-03-27,729.136
2006-03-28,730.18
2006-03-29,728.285
2006-03-30,745.276
2006-03-31,740.016
2006-04-03,746.668
2006-04-04,749.123
2006-04-05,753.275
2006-04-06,752.28
2006-04-07,737.891
2006-04-10,738.58
2006-04-11,727.036
2006-04-12,721.408
2006-04-13,721.781
2006-04-14,721.781
2006-04-17,733.245
2006-04-18,731.891
2006-04-19,745.542
2006-04-20,749.805
2006-04-21,759.146
2006-04-24,755.778
2006-04-25,761.66
2006-04-26,768.454
2006-04-27,770.485
2006-04-28,769.11
2006-05-01,770.453
2006-05-02,781.45
2006-05-03,773.068
2006-05-04,784.033
2006-05-05,797.368
2006-05-08,799.022
2006-05-09,807.016
2006-05-10,805.854
2006-05-11,806.021
2006-05-12,790.816
2006-05-15,773.402
2006-05-16,776.594
2006-05-17,745.552
2006-05-18,745.936
2006-05-19,749.872
2006-05-22,732.993
2006-05-23,753.42
2006-05-24,737.944
2006-05-25,750.853
2006-05-26,762.058
2006-05-29,761.137
2006-05-30,750.264
2006-05-31,757.234
2006-06-01,758.827
2006-06-02,767.662
2006-06-05,761.929
2006-06-06,736.9
2006-06-07,739.362
2006-06-08,710.214
2006-06-09,724.232
2006-06-12,713.618
2006-06-13,694.666
2006-06-14,698.496
2006-06-15,716.523
2006-06-16,714.091
2006-06-19,713.996
2006-06-20,721.079
2006-06-21,724.728
2006-06-22,725.581
2006-06-23,723.81
2006-06-26,724.679
2006-06-27,722.589
2006-06-28,720.18
2006-06-29,736.112
2006-06-30,763.297
2006-07-03,766.361
2006-07-04,766.705
2006-07-05,752.014
2006-07-06,761.563
2006-07-07,764.496
2006-07-10,763.937
2006-07-11,755.773
2006-07-12,756.979
2006-07-13,743.327
2006-07-14,730.06
2006-07-17,718.204
2006-07-18,714.67
2006-07-19,736.167
2006-07-20,743.388
2006-07-21,737.846
2006-07-24,747.929
2006-07-25,750.472
2006-07-26,752.267
2006-07-27,769.676
2006-07-28,775.103
2006-07-31,771.787
2006-08-01,762.071
2006-08-02,776.77
2006-08-03,769.44
2006-08-04,784.235
2006-08-07,770.112
2006-08-08,771.161
2006-08-09,783.307
2006-08-10,769.548
2006-08-11,770.221
2006-08-14,778.153
2006-08-15,790.393
2006-08-16,798.574
2006-08-17,800.242
2006-08-18,795.637
2006-08-21,798.038
2006-08-22,794.865
2006-08-23,787.271
2006-08-24,792.581
2006-08-25,789.947
2006-08-28,797.801
2006-08-29,795.365
2006-08-30,801.643
2006-08-31,796.545
2006-09-01,801.233
2006-09-04,809.105
2006-09-05,801.066
2006-09-06,791.113
2006-09-07,777.604
2006-09-08,776.469
2006-09-11,774.965
2006-09-12,783.603
2006-09-13,784.827
2006-09-14,787.782
2006-09-15,784.131
2006-09-18,785.927
2006-09-19,782.738
2006-09-20,794.894
2006-09-21,799.773
2006-09-22,794.412
2006-09-25,790.607
2006-09-26,798.348
2006-09-27,804.923
2006-09-28,804.954
2006-09-29,803.33
2006-10-02,807.133
2006-10-03,802.685
2006-10-04,805.306
2006-10-05,811.059
2006-10-06,804.538
2006-10-09,806.203
2006-10-10,806.784
2006-10-11,807.808
2006-10-12,815.505
2006-10-13,812.14
2006-10-16,814.82
2006-10-17,806.637
2006-10-18,813.62
2006-10-19,819.56
2006-10-20,823.083
2006-10-23,825.06
2006-10-24,823.69
2006-10-25,829.295
2006-10-26,838.073
2006-10-27,837.592
2006-10-30,832.178
2006-10-31,834.129
2006-11-01,838.281
2006-11-02,827.11
2006-11-03,827.177
2006-11-06,838.249
2006-11-07,849.173
2006-11-08,846.68
2006-11-09,852.003
2006-11-10,856.959
2006-11-13,858.168
2006-11-14,856.647
2006-11-15,861.121
2006-11-16,859.849
2006-11-17,851.408
2006-11-20,853.14
2006-11-21,854.268
2006-11-22,859.707
2006-11-23,856.439
2006-11-24,859.707
2006-11-27,847.915
2006-11-28,848.909
2006-11-29,861.713
2006-11-30,859.982
2006-12-01,853.676
2006-12-04,858.027
2006-12-05,867.034
2006-12-06,866.233
2006-12-07,869.704
2006-12-08,871.732
2006-12-11,873.32
2006-12-12,872.49
2006-12-13,878.428
2006-12-14,881.871
2006-12-15,882.214
2006-12-18,879.016
2006-12-19,877.793
2006-12-20,884.442
2006-12-21,883.309
2006-12-22,873.591
2006-12-25,873.591
2006-12-26,872.23
2006-12-27,885.656
2006-12-28,886.699
2006-12-29,889.333
2007-01-01,889.333
2007-01-02,910.54
2007-01-03,905.481
2007-01-04,892.975
2007-01-05,877.703
2007-01-08,879.29
2007-01-09,882.452
2007-01-10,871.167
2007-01-11,886.38
2007-01-12,892.337
2007-01-15,895.396
2007-01-16,887.174
2007-01-17,882.94
2007-01-18,881.874
2007-01-19,889.697
2007-01-22,883.642
2007-01-23,886.898
2007-01-24,892.08
2007-01-25,886.906
2007-01-26,876.16
2007-01-29,882.47
2007-01-30,889.08
2007-01-31,887.413
2007-02-01,898.565
2007-02-02,897.365
2007-02-05,894.606
2007-02-06,896.222
2007-02-07,903.85
2007-02-08,899.175
2007-02-09,900.852
2007-02-12,890.0
2007-02-13,898.811
2007-02-14,912.641
2007-02-15,907.936
2007-02-16,905.564
2007-02-19,909.07
2007-02-20,905.15
2007-02-21,900.755
2007-02-22,898.758
2007-02-23,905.028
2007-02-26,911.848
2007-02-27,890.867
2007-02-28,874.515
2007-03-01,861.111
2007-03-02,854.304
2007-03-05,842.639
2007-03-06,850.31
2007-03-07,856.184
2007-03-08,867.377
2007-03-09,867.801
2007-03-12,865.411
2007-03-13,856.336
2007-03-14,832.765
2007-03-15,848.515
2007-03-16,850.578
2007-03-19,863.537
2007-03-20,868.996
2007-03-21,870.343
2007-03-22,890.271
2007-03-23,892.789
2007-03-26,885.621
2007-03-27,888.184
2007-03-28,883.367
2007-03-29,892.34
2007-03-30,890.661
2007-04-02,895.414
2007-04-03,906.123
2007-04-04,909.891
2007-04-05,915.38
2007-04-06,915.38
2007-04-09,910.612
2007-04-10,920.9
2007-04-11,919.239
2007-04-12,922.861
2007-04-13,931.98
2007-04-16,947.105
2007-04-17,949.51
2007-04-18,947.709
2007-04-19,945.615
2007-04-20,963.683
2007-04-23,957.093
2007-04-24,957.07
2007-04-25,969.223
2007-04-26,967.925
2007-04-27,969.594
2007-04-30,974.296
2007-05-01,970.655
2007-05-02,975.882
2007-05-03,977.071
2007-05-04,990.222
2007-05-07,991.756
2007-05-08,979.904
2007-05-09,986.625
2007-05-10,978.848
2007-05-11,988.019
2007-05-14,985.74
2007-05-15,996.27
2007-05-16,986.077
2007-05-17,981.438
2007-05-18,996.021
2007-05-21,995.391
2007-05-22,995.792
2007-05-23,1003.297
2007-05-24,987.067
2007-05-25,990.837
2007-05-28,993.8
2007-05-29,995.149
2007-05-30,988.741
2007-05-31,1000.0
2007-06-01,1007.549
2007-06-04,1005.404
2007-06-05,1000.653
2007-06-06,982.908
2007-06-07,969.394
2007-06-08,961.659
2007-06-11,970.274
2007-06-12,960.529
2007-06-13,965.334
2007-06-14,981.607
2007-06-15,995.397
2007-06-18,996.686
2007-06-19,997.709
2007-06-20,1000.819
2007-06-21,988.969
2007-06-22,987.722
2007-06-25,985.335
2007-06-26,977.38
2007-06-27,972.814
2007-06-28,986.52
2007-06-29,996.582
2007-07-02,1001.139
2007-07-03,1007.195
2007-07-04,1011.407
2007-07-05,1003.852
2007-07-06,1017.11
2007-07-09,1019.366
2007-07-10,1010.632
2007-07-11,1007.738
2007-07-12,1023.1
2007-07-13,1029.507
2007-07-16,1031.671
2007-07-17,1027.219
2007-07-18,1011.676
2007-07-19,1023.263
2007-07-20,1006.202
2007-07-23,1013.975
2007-07-24,997.23
2007-07-25,976.115
2007-07-26,950.009
2007-07-27,941.04
2007-07-30,942.206
2007-07-31,960.723
2007-08-01,941.98
2007-08-02,948.229
2007-08-03,939.024
2007-08-06,929.754
2007-08-07,944.58
2007-08-08,967.829
2007-08-09,937.287
2007-08-10,903.497
2007-08-13,922.237
2007-08-14,903.44
2007-08-15,890.983
2007-08-16,858.416
2007-08-17,885.238
2007-08-20,887.785
2007-08-21,890.075
2007-08-22,904.724
2007-08-23,909.575
2007-08-24,919.12
2007-08-27,922.838
2007-08-28,902.935
2007-08-29,908.552
2007-08-30,919.452
2007-08-31,930.374
2007-09-03,928.692
2007-09-04,931.651
2007-09-05,915.388
2007-09-06,922.355
2007-09-07,903.564
2007-09-10,898.794
2007-09-11,916.051
2007-09-12,923.252
2007-09-13,930.565
2007-09-14,923.175
2007-09-17,905.812
2007-09-18,923.949
2007-09-19,961.988
2007-09-20,963.58
2007-09-21,965.024
2007-09-24,961.508
2007-09-25,953.729
2007-09-26,960.392
2007-09-27,971.986
2007-09-28,975.551
2007-10-01,984.235
2007-10-02,984.187
2007-10-03,984.026
2007-10-04,984.486
2007-10-05,991.69
2007-10-08,984.516
2007-10-09,991.192
2007-10-10,992.656
2007-10-11,1001.376
2007-10-12,994.723
2007-10-15,989.94
2007-10-16,979.785
2007-10-17,986.238
2007-10-18,982.14
2007-10-19,972.79
2007-10-22,951.538
2007-10-23,963.178
2007-10-24,955.753
2007-10-25,974.35
2007-10-26,988.685
2007-10-29,996.306
2007-10-30,991.624
2007-10-31,1004.913
2007-11-01,980.149
2007-11-02,978.426
2007-11-05,968.706
2007-11-06,978.54
2007-11-07,986.898
2007-11-08,980.923
2007-11-09,959.868
2007-11-12,954.868
2007-11-13,959.757
2007-11-14,978.878
2007-11-15,960.476
2007-11-16,954.342
2007-11-19,939.815
2007-11-20,960.034
2007-11-21,940.434
2007-11-22,944.135
2007-11-23,961.077
2007-11-26,952.638
2007-11-27,952.806
2007-11-28,969.159
2007-11-29,976.948
2007-11-30,985.928
2007-12-03,977.538
2007-12-04,970.761
2007-12-05,982.198
2007-12-06,981.529
2007-12-07,991.489
2007-12-10,1002.177
2007-12-11,996.207
2007-12-12,998.559
2007-12-13,967.95
2007-12-14,958.195
2007-12-17,937.69
2007-12-18,938.463
2007-12-19,933.929
2007-12-20,934.863
2007-12-21,949.293
2007-12-24,951.841
2007-12-25,951.841
2007-12-26,958.383
2007-12-27,964.074
2007-12-28,972.427
2007-12-31,965.199
2008-01-01,965.199
2008-01-02,961.466
2008-01-03,961.069
2008-01-04,949.284
2008-01-07,949.248
2008-01-08,957.05
2008-01-09,946.206
2008-01-10,946.549
2008-01-11,949.689
2008-01-14,961.659
2008-01-15,933.983
2008-01-16,919.64
2008-01-17,907.911
2008-01-18,886.715
2008-01-21,821.027
2008-01-22,844.801
2008-01-23,805.213
2008-01-24,855.794
2008-01-25,847.954
2008-01-28,848.528
2008-01-29,863.422
2008-01-30,852.946
2008-01-31,852.534
2008-02-01,869.787
2008-02-04,869.085
2008-02-05,824.845
2008-02-06,829.393
2008-02-07,807.401
2008-02-08,802.234
2008-02-11,796.078
2008-02-12,825.7
2008-02-13,830.059
2008-02-14,831.843
2008-02-15,817.538
2008-02-18,831.115
2008-02-19,840.384
2008-02-20,823.849
2008-02-21,837.893
2008-02-22,832.301
2008-02-25,851.251
2008-02-26,865.826
2008-02-27,875.573
2008-02-28,862.81
2008-02-29,850.276
2008-03-03,844.354
2008-03-04,831.121
2008-03-05,849.502
2008-03-06,835.817
2008-03-07,825.692
2008-03-10,816.694
2008-03-11,826.67
2008-03-12,847.305
2008-03-13,836.561
2008-03-14,827.175
2008-03-17,804.634
2008-03-18,837.784
2008-03-19,823.571
2008-03-20,810.457
2008-03-21,810.457
2008-03-24,809.3
2008-03-25,849.181
2008-03-26,854.049
2008-03-27,865.019
2008-03-28,860.083
2008-03-31,864.659
2008-04-01,883.17
2008-04-02,897.518
2008-04-03,891.116
2008-04-04,898.063
2008-04-07,903.884
2008-04-08,899.28
2008-04-09,896.141
2008-04-10,894.379
2008-04-11,885.092
2008-04-14,879.933
2008-04-15,878.823
2008-04-16,901.62
2008-04-17,900.442
2008-04-18,910.717
2008-04-21,913.783
2008-04-22,910.636
2008-04-23,912.423
2008-04-24,901.559
2008-04-25,911.086
2008-04-28,916.517
2008-04-29,911.01
2008-04-30,911.995
2008-05-01,905.054
2008-05-02,919.198
2008-05-05,921.83
2008-05-06,920.946
2008-05-07,917.054
2008-05-08,911.79
2008-05-09,896.174
2008-05-12,903.432
2008-05-13,906.145
2008-05-14,914.874
2008-05-15,916.878
2008-05-16,927.194
2008-05-19,933.645
2008-05-20,927.725
2008-05-21,928.617
2008-05-22,927.436
2008-05-23,914.187
2008-05-26,915.982
2008-05-27,909.215
2008-05-28,912.878
2008-05-29,908.927
2008-05-30,916.906
2008-06-02,903.438
2008-06-03,905.911
2008-06-04,890.773
2008-06-05,893.325
2008-06-06,883.102
2008-06-09,880.991
2008-06-10,860.557
2008-06-11,847.364
2008-06-12,845.364
2008-06-13,843.583
2008-06-16,847.683
2008-06-17,856.462
2008-06-18,841.763
2008-06-19,835.424
2008-06-20,831.496
2008-06-23,822.747
2008-06-24,825.897
2008-06-25,837.812
2008-06-26,827.797
2008-06-27,823.369
2008-06-30,830.981
2008-07-01,812.239
2008-07-02,812.351
2008-07-03,814.223
2008-07-04,800.716
2008-07-07,811.719
2008-07-08,800.23
2008-07-09,815.814
2008-07-10,803.705
2008-07-11,785.244
2008-07-14,791.352
2008-07-15,777.857
2008-07-16,775.482
2008-07-17,801.489
2008-07-18,818.173
2008-07-21,823.346
2008-07-22,822.305
2008-07-23,831.626
2008-07-24,819.223
2008-07-25,820.76
2008-07-28,814.244
2008-07-29,805.023
2008-07-30,819.103
2008-07-31,820.64
2008-08-01,806.917
2008-08-04,801.902
2008-08-05,816.438
2008-08-06,826.263
2008-08-07,824.121
2008-08-08,811.65
2008-08-11,820.32
2008-08-12,811.606
2008-08-13,785.846
2008-08-14,793.422
2008-08-15,787.39
2008-08-18,787.854
2008-08-19,765.157
2008-08-20,772.06
2008-08-21,769.628
2008-08-22,783.979
2008-08-25,774.098
2008-08-26,768.378
2008-08-27,772.882
2008-08-28,790.021
2008-08-29,794.503
2008-09-01,784.248
2008-09-02,791.648
2008-09-03,774.089
2008-09-04,744.854
2008-09-05,719.769
2008-09-08,744.195
2008-09-09,735.493
2008-09-10,730.569
2008-09-11,716.763
2008-09-12,742.471
2008-09-15,710.747
2008-09-16,692.242
2008-09-17,681.01
2008-09-18,681.954
2008-09-19,751.249
2008-09-22,745.594
2008-09-23,735.85
2008-09-24,728.902
2008-09-25,748.664
2008-09-26,735.048
2008-09-29,687.865
2008-09-30,684.176
2008-10-01,685.783
2008-10-02,663.847
2008-10-03,686.45
2008-10-06,610.682
2008-10-07,620.534
2008-10-08,579.761
2008-10-09,576.2
2008-10-10,522.145
2008-10-13,579.801
2008-10-14,601.117
2008-10-15,560.841
2008-10-16,519.48
2008-10-17,546.833
2008-10-20,558.807
2008-10-21,561.282
2008-10-22,524.807
2008-10-23,524.605
2008-10-24,496.937
2008-10-27,465.614
2008-10-28,470.514
2008-10-29,530.702
2008-10-30,532.265
2008-10-31,539.004
2008-11-03,546.513
2008-11-04,582.788
2008-11-05,573.655
2008-11-06,526.25
2008-11-07,537.875
2008-11-10,543.713
2008-11-11,506.614
2008-11-12,489.044
2008-11-13,495.499
2008-11-14,506.001
2008-11-17,485.401
2008-11-18,491.345
2008-11-19,469.486
2008-11-20,449.344
2008-11-21,433.296
2008-11-24,490.329
2008-11-25,501.237
2008-11-26,494.801
2008-11-27,507.94
2008-11-28,504.241
2008-12-01,473.662
2008-12-02,489.403
2008-12-03,491.361
2008-12-04,494.052
2008-12-05,468.447
2008-12-08,518.139
2008-12-09,526.328
2008-12-10,534.131
2008-12-11,540.197
2008-12-12,529.594
2008-12-15,534.61
2008-12-16,548.648
2008-12-17,565.999
2008-12-18,571.078
2008-12-19,548.128
2008-12-22,535.044
2008-12-23,530.816
2008-12-24,529.261
2008-12-25,529.261
2008-12-26,531.816
2008-12-29,542.194
2008-12-30,553.096
2008-12-31,543.8
2009-01-01,543.8
2009-01-02,569.705
2009-01-05,558.331
2009-01-06,559.172
2009-01-07,564.21
2009-01-08,561.638
2009-01-09,550.645
2009-01-12,534.539
2009-01-13,519.483
2009-01-14,495.607
2009-01-15,481.892
2009-01-16,494.632
2009-01-19,484.829
2009-01-20,463.123
2009-01-21,459.863
2009-01-22,458.178
2009-01-23,445.216
2009-01-26,473.919
2009-01-27,474.28
2009-01-28,499.694
2009-01-29,483.511
2009-01-30,468.524
2009-02-02,459.624
2009-02-03,473.943
2009-02-04,484.653
2009-02-05,484.202
2009-02-06,493.901
2009-02-09,504.963
2009-02-10,485.289
2009-02-11,482.922
2009-02-12,467.571
2009-02-13,476.897
2009-02-16,466.049
2009-02-17,442.528
2009-02-18,440.483
2009-02-19,444.653
2009-02-20,421.046
2009-02-23,421.028
2009-02-24,417.313
2009-02-25,414.85
2009-02-26,425.164
2009-02-27,415.825
2009-03-02,395.519
2009-03-03,391.16
2009-03-04,407.669
2009-03-05,390.427
2009-03-06,386.604
2009-03-09,382.451
2009-03-10,409.913
2009-03-11,412.622
2009-03-12,417.086
2009-03-13,422.631
2009-03-16,440.294
2009-03-17,436.952
2009-03-18,442.237
2009-03-19,467.309
2009-03-20,462.841
2009-03-23,476.929
2009-03-24,475.637
2009-03-25,478.343
2009-03-26,479.611
2009-03-27,462.526
2009-03-30,437.656
2009-03-31,456.797
2009-04-01,463.093
2009-04-02,498.24
2009-04-03,494.805
2009-04-06,489.317
2009-04-07,478.043
2009-04-08,481.627
2009-04-09,491.979
2009-04-10,492.118
2009-04-13,496.291
2009-04-14,501.733
2009-04-15,495.383
2009-04-16,504.755
2009-04-17,511.699
2009-04-20,484.04
2009-04-21,483.163
2009-04-22,497.466
2009-04-23,496.341
2009-04-24,517.856
2009-04-27,512.004
2009-04-28,499.675
2009-04-29,519.143
2009-04-30,529.821
2009-05-01,529.901
2009-05-04,547.776
2009-05-05,549.079
2009-05-06,558.156
2009-05-07,555.611
2009-05-08,567.609
2009-05-11,561.873
2009-05-12,558.407
2009-05-13,540.304
2009-05-14,541.31
2009-05-15,544.069
2009-05-18,552.09
2009-05-19,566.158
2009-05-20,579.515
2009-05-21,564.583
2009-05-22,576.259
2009-05-25,578.888
2009-05-26,584.594
2009-05-27,589.891
2009-05-28,585.615
2009-05-29,597.311
2009-06-01,617.904
2009-06-02,624.036
2009-06-03,607.132
2009-06-04,608.592
2009-06-05,605.879
2009-06-08,589.409
2009-06-09,596.566
2009-06-10,600.269
2009-06-11,608.047
2009-06-12,605.333
2009-06-15,578.765
2009-06-16,578.398
2009-06-17,567.159
2009-06-18,577.438
2009-06-19,581.861
2009-06-22,560.673
2009-06-23,563.47
2009-06-24,576.511
2009-06-25,567.466
2009-06-26,567.577
2009-06-29,578.847
2009-06-30,568.573
2009-07-01,586.547
2009-07-02,564.011
2009-07-03,563.976
2009-07-06,554.447
2009-07-07,552.764
2009-07-08,540.226
2009-07-09,546.136
2009-07-10,535.957
2009-07-13,549.277
2009-07-14,555.568
2009-07-15,577.797
2009-07-16,585.086
2009-07-17,588.442
2009-07-20,602.745
2009-07-21,608.038
2009-07-22,606.93
2009-07-23,621.728
2009-07-24,618.796
2009-07-27,622.791
2009-07-28,612.944
2009-07-29,613.094
2009-07-30,626.669
2009-07-31,631.571
2009-08-03,654.909
2009-08-04,655.42
2009-08-05,653.264
2009-08-06,657.131
2009-08-07,659.493
2009-08-10,655.148
2009-08-11,643.953
2009-08-12,655.893
2009-08-13,664.417
2009-08-14,656.133
2009-08-17,634.141
2009-08-18,641.579
2009-08-19,646.614
2009-08-20,657.748
2009-08-21,682.465
2009-08-24,691.861
2009-08-25,697.247
2009-08-26,689.0
2009-08-27,685.875
2009-08-28,701.844
2009-08-31,691.889
2009-09-01,675.748
2009-09-02,668.941
2009-09-03,668.951
2009-09-04,677.696
2009-09-07,693.169
2009-09-08,702.528
2009-09-09,714.966
2009-09-10,713.298
2009-09-11,721.583
2009-09-14,720.434
2009-09-15,723.392
2009-09-16,742.6
2009-09-17,751.28
2009-09-18,750.497
2009-09-21,742.071
2009-09-22,751.968
2009-09-23,750.831
2009-09-24,735.457
2009-09-25,730.962
2009-09-28,744.664
2009-09-29,739.165
2009-09-30,738.9
2009-10-01,721.354
2009-10-02,709.321
2009-10-05,716.821
2009-10-06,742.302
2009-10-07,736.945
2009-10-08,750.024
2009-10-09,747.618
2009-10-12,759.874
2009-10-13,751.869
2009-10-14,773.114
2009-10-15,774.913
2009-10-16,757.949
2009-10-19,773.72
2009-10-20,769.469
2009-10-21,771.716
2009-10-22,760.669
2009-10-23,760.07
2009-10-26,740.299
2009-10-27,730.422
2009-10-28,709.86
2009-10-29,725.004
2009-10-30,700.745
2009-11-02,709.881
2009-11-03,691.323
2009-11-04,718.045
2009-11-05,727.969
2009-11-06,727.203
2009-11-09,750.484
2009-11-10,747.607
2009-11-11,754.678
2009-11-12,748.356
2009-11-13,749.433
2009-11-16,764.835
2009-11-17,751.123
2009-11-18,758.989
2009-11-19,739.458
2009-11-20,732.202
2009-11-23,755.458
2009-11-24,746.317
2009-11-25,757.885
2009-11-26,726.935
2009-11-27,735.394
2009-11-30,728.751
2009-12-01,753.154
2009-12-02,756.552
2009-12-03,757.91
2009-12-04,756.394
2009-12-07,751.228
2009-12-08,736.432
2009-12-09,731.25
2009-12-10,737.062
2009-12-11,733.357
2009-12-14,740.49
2009-12-15,737.1
2009-12-16,746.786
2009-12-17,727.331
2009-12-18,718.738
2009-12-21,734.863
2009-12-22,736.458
2009-12-23,744.274
2009-12-24,745.298
2009-12-25,745.298
2009-12-28,753.924
2009-12-29,757.796
2009-12-30,747.37
2009-12-31,749.944
2010-01-01,749.944
2010-01-04,769.788
2010-01-05,769.438
2010-01-06,768.007
2010-01-07,764.955
2010-01-08,767.338
2010-01-11,779.58
2010-01-12,770.379
2010-01-13,767.676
2010-01-14,768.882
2010-01-15,752.203
2010-01-18,757.22
2010-01-19,758.682
2010-01-20,735.515
2010-01-21,720.685
2010-01-22,716.906
2010-01-25,712.066
2010-01-26,709.988
2010-01-27,700.029
2010-01-28,683.317
2010-01-29,689.322
2010-02-01,691.937
2010-02-02,704.623
2010-02-03,700.612
2010-02-04,676.9
2010-02-05,649.601
2010-02-08,657.496
2010-02-09,658.874
2010-02-10,659.984
2010-02-11,653.653
2010-02-12,651.337
2010-02-15,652.304
2010-02-16,668.154
2010-02-17,675.151
2010-02-18,678.534
2010-02-19,675.795
2010-02-22,677.049
2010-02-23,667.641
2010-02-24,669.677
2010-02-25,651.819
2010-02-26,668.943
2010-03-01,670.36
2010-03-02,681.541
2010-03-03,694.137
2010-03-04,687.833
2010-03-05,700.9
2010-03-08,702.303
2010-03-09,700.316
2010-03-10,710.367
2010-03-11,708.637
2010-03-12,713.275
2010-03-15,701.698
2010-03-16,715.676
2010-03-17,718.855
2010-03-18,708.422
2010-03-19,701.936
2010-03-22,701.702
2010-03-23,706.335
2010-03-24,696.953
2010-03-25,705.507
2010-03-26,706.708
2010-03-29,712.532
2010-03-30,707.908
2010-03-31,712.001
2010-04-01,722.886
2010-04-02,722.886
2010-04-05,721.23
2010-04-06,719.477
2010-04-07,713.669
2010-04-08,706.562
2010-04-09,723.357
2010-04-12,730.994
2010-04-13,722.972
2010-04-14,731.204
2010-04-15,729.61
2010-04-16,713.283
2010-04-19,707.26
2010-04-20,717.989
2010-04-21,706.716
2010-04-22,691.987
2010-04-23,700.221
2010-04-26,705.191
2010-04-27,679.649
2010-04-28,663.591
2010-04-29,674.152
2010-04-30,671.603
2010-05-03,668.228
2010-05-04,638.63
2010-05-05,622.297
2010-05-06,602.227
2010-05-07,573.54
2010-05-10,635.205
2010-05-11,623.043
2010-05-12,630.581
2010-05-13,624.401
2010-05-14,591.164
2010-05-17,583.584
2010-05-18,597.964
2010-05-19,579.196
2010-05-20,567.525
2010-05-21,577.845
2010-05-24,568.991
2010-05-25,546.614
2010-05-26,558.63
2010-05-27,582.612
2010-05-28,584.239
2010-05-31,580.243
2010-06-01,579.864
2010-06-02,575.079
2010-06-03,584.497
2010-06-04,559.909
2010-06-07,548.277
2010-06-08,543.515
2010-06-09,558.63
2010-06-10,573.027
2010-06-11,578.754
2010-06-14,600.43
2010-06-15,608.542
2010-06-16,611.172
2010-06-17,613.148
2010-06-18,614.733
2010-06-21,621.586
2010-06-22,610.637
2010-06-23,597.54
2010-06-24,587.291
2010-06-25,579.973
2010-06-28,590.046
2010-06-29,559.706
2010-06-30,564.594
2010-07-01,557.157
2010-07-02,564.445
2010-07-05,558.816
2010-07-06,578.539
2010-07-07,587.72
2010-07-08,599.763
2010-07-09,600.161
2010-07-12,600.513
2010-07-13,617.439
2010-07-14,619.651
2010-07-15,617.871
2010-07-16,606.091
2010-07-19,605.215
2010-07-20,597.992
2010-07-21,598.929
2010-07-22,621.937
2010-07-23,617.714
2010-07-26,628.681
2010-07-27,637.762
2010-07-28,639.776
2010-07-29,642.228
2010-07-30,637.979
2010-08-02,665.058
2010-08-03,666.512
2010-08-04,664.679
2010-08-05,667.13
2010-08-06,664.986
2010-08-09,673.652
2010-08-10,656.943
2010-08-11,628.96
2010-08-12,624.38
2010-08-13,618.509
2010-08-16,620.047
2010-08-17,632.71
2010-08-18,629.511
2010-08-19,617.037
2010-08-20,600.834
2010-08-23,604.969
2010-08-24,594.085
2010-08-25,584.741
2010-08-26,593.146
2010-08-27,598.87
2010-08-30,595.066
2010-08-31,596.678
2010-09-01,623.635
2010-09-02,625.634
2010-09-03,634.98
2010-09-06,638.767
2010-09-07,624.824
2010-09-08,631.452
2010-09-09,638.988
2010-09-10,639.1
2010-09-13,654.383
2010-09-14,660.25
2010-09-15,659.156
