Date,FRANCE IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-16,683.389
2010-09-17,676.535
2010-09-20,690.391
2010-09-21,692.284
2010-09-22,697.784
2010-09-23,688.59
2010-09-24,708.399
2010-09-27,705.613
2010-09-28,709.942
2010-09-29,707.65
2010-09-30,705.265
2010-10-01,707.138
2010-10-04,695.025
2010-10-05,719.267
2010-10-06,727.982
2010-10-07,732.602
2010-10-08,731.556
2010-10-11,731.574
2010-10-12,722.613
2010-10-13,746.191
2010-10-14,751.232
2010-10-15,750.988
2010-10-18,750.143
2010-10-19,735.104
2010-10-20,748.728
2010-10-21,756.226
2010-10-22,749.752
2010-10-25,751.614
2010-10-26,743.905
2010-10-27,733.036
2010-10-28,744.748
2010-10-29,744.892
2010-11-01,745.56
2010-11-02,758.419
2010-11-03,752.805
2010-11-04,779.164
2010-11-05,770.343
2010-11-08,762.566
2010-11-09,769.93
2010-11-10,748.615
2010-11-11,741.412
2010-11-12,738.844
2010-11-15,740.258
2010-11-16,716.155
2010-11-17,721.471
2010-11-18,738.572
2010-11-19,740.772
2010-11-22,729.857
2010-11-23,702.624
2010-11-24,703.81
2010-11-25,704.283
2010-11-26,690.025
2010-11-29,667.21
2010-11-30,658.23
2010-12-01,674.293
2010-12-02,693.393
2010-12-03,707.035
2010-12-06,701.64
2010-12-07,716.11
2010-12-08,715.38
2010-12-09,721.468
2010-12-10,722.354
2010-12-13,737.383
2010-12-14,739.051
2010-12-15,731.752
2010-12-16,724.46
2010-12-17,717.404
2010-12-20,718.942
2010-12-21,729.269
2010-12-22,725.775
2010-12-23,722.451
2010-12-24,722.987
2010-12-27,716.977
2010-12-28,715.34
2010-12-29,722.002
2010-12-30,723.416
2010-12-31,722.605
2011-01-03,738.306
2011-01-04,740.47
2011-01-05,730.503
2011-01-06,725.428
2011-01-07,714.22
2011-01-10,698.54
2011-01-11,708.391
2011-01-12,733.449
2011-01-13,756.348
2011-01-14,760.878
2011-01-17,754.258
2011-01-18,768.427
2011-01-19,768.503
2011-01-20,765.065
2011-01-21,784.967
2011-01-24,794.218
2011-01-25,788.741
2011-01-26,794.413
2011-01-27,800.645
2011-01-28,783.166
2011-01-31,786.944
2011-02-01,805.753
2011-02-02,806.432
2011-02-03,788.526
2011-02-04,786.25
2011-02-07,795.149
2011-02-08,806.386
2011-02-09,803.426
2011-02-10,795.469
2011-02-11,793.04
2011-02-14,785.784
2011-02-15,792.153
2011-02-16,802.489
2011-02-17,805.249
2011-02-18,809.351
2011-02-21,798.824
2011-02-22,789.347
2011-02-23,787.822
2011-02-24,790.034
2011-02-25,798.813
2011-02-28,810.991
2011-03-01,802.155
2011-03-02,799.553
2011-03-03,807.524
2011-03-04,803.532
2011-03-07,798.186
2011-03-08,796.377
2011-03-09,792.038
2011-03-10,779.561
2011-03-11,775.59
2011-03-14,774.229
2011-03-15,754.101
2011-03-16,735.785
2011-03-17,758.448
2011-03-18,768.594
2011-03-21,789.655
2011-03-22,788.667
2011-03-23,787.862
2011-03-24,802.442
2011-03-25,800.708
2011-03-28,799.224
2011-03-29,798.849
2011-03-30,807.082
2011-03-31,804.887
2011-04-01,815.245
2011-04-04,817.114
2011-04-05,814.927
2011-04-06,825.577
2011-04-07,820.236
2011-04-08,835.431
2011-04-11,832.704
2011-04-12,822.899
2011-04-13,827.783
2011-04-14,817.276
2011-04-15,814.617
2011-04-18,782.641
2011-04-19,790.946
2011-04-20,820.057
2011-04-21,826.715
2011-04-22,826.715
2011-04-25,826.119
2011-04-26,835.038
2011-04-27,841.195
2011-04-28,860.376
2011-04-29,863.926
2011-05-02,868.24
2011-05-03,862.722
2011-05-04,857.216
2011-05-05,834.788
2011-05-06,839.214
2011-05-09,814.545
2011-05-10,830.718
2011-05-11,828.991
2011-05-12,816.089
2011-05-13,814.688
2011-05-16,813.56
2011-05-17,801.432
2011-05-18,813.096
2011-05-19,823.038
2011-05-20,813.224
2011-05-23,793.123
2011-05-24,799.113
2011-05-25,801.125
2011-05-26,800.603
2011-05-27,816.865
2011-05-30,814.975
2011-05-31,834.372
2011-06-01,828.949
2011-06-02,814.6
2011-06-03,822.063
2011-06-06,817.328
2011-06-07,824.155
2011-06-08,813.83
2011-06-09,815.291
2011-06-10,794.219
2011-06-13,795.361
2011-06-14,812.674
2011-06-15,789.297
2011-06-16,778.642
2011-06-17,794.883
2011-06-20,789.184
2011-06-21,809.053
2011-06-22,810.779
2011-06-23,778.161
2011-06-24,775.963
2011-06-27,783.661
2011-06-28,798.023
2011-06-29,815.969
2011-06-30,836.593
2011-07-01,842.014
2011-07-04,842.482
2011-07-05,833.51
2011-07-06,819.794
2011-07-07,825.922
2011-07-08,805.2
2011-07-11,766.073
2011-07-12,759.629
2011-07-13,772.852
2011-07-14,764.327
2011-07-15,756.599
2011-07-18,733.893
2011-07-19,753.567
2011-07-20,768.013
2011-07-21,793.168
2011-07-22,797.561
2011-07-25,785.823
2011-07-26,787.945
2011-07-27,771.47
2011-07-28,766.028
2011-07-29,760.35
2011-08-01,732.037
2011-08-02,718.977
2011-08-03,706.712
2011-08-04,673.048
2011-08-05,663.56
2011-08-08,633.052
2011-08-09,640.602
2011-08-10,601.995
2011-08-11,621.681
2011-08-12,644.677
2011-08-15,661.385
2011-08-16,654.605
2011-08-17,661.872
2011-08-18,619.611
2011-08-19,612.655
2011-08-22,619.328
2011-08-23,625.565
2011-08-24,638.66
2011-08-25,632.714
2011-08-26,625.234
2011-08-29,648.146
2011-08-30,645.217
2011-08-31,665.11
2011-09-01,659.362
2011-09-02,633.134
2011-09-05,599.84
2011-09-06,586.93
2011-09-07,608.323
2011-09-08,611.828
2011-09-09,575.588
2011-09-12,545.556
2011-09-13,557.212
2011-09-14,565.245
2011-09-15,593.2
2011-09-16,588.733
2011-09-19,564.725
2011-09-20,573.841
2011-09-21,563.502
2011-09-22,524.89
2011-09-23,535.415
2011-09-26,544.021
2011-09-27,586.105
2011-09-28,579.395
2011-09-29,590.617
2011-09-30,571.609
2011-10-03,554.414
2011-10-04,539.229
2011-10-05,563.366
2011-10-06,589.123
2011-10-07,597.683
2011-10-10,617.488
2011-10-11,616.883
2011-10-12,638.9
2011-10-13,623.993
2011-10-14,636.36
2011-10-17,622.16
2011-10-18,609.397
2011-10-19,620.536
2011-10-20,600.233
2011-10-21,627.462
2011-10-24,636.518
2011-10-25,627.001
2011-10-26,621.766
2011-10-27,679.219
2011-10-28,676.001
2011-10-31,642.146
2011-11-01,591.662
2011-11-02,605.274
2011-11-03,620.593
2011-11-04,608.029
2011-11-07,605.545
2011-11-08,615.162
2011-11-09,590.888
2011-11-10,590.275
2011-11-11,612.337
2011-11-14,600.791
2011-11-15,583.484
2011-11-16,588.004
2011-11-17,576.13
2011-11-18,573.184
2011-11-21,550.892
2011-11-22,544.287
2011-11-23,529.854
2011-11-24,528.035
2011-11-25,533.406
2011-11-28,568.233
2011-11-29,570.095
2011-11-30,600.781
2011-12-01,597.234
2011-12-02,605.603
2011-12-05,616.529
2011-12-06,607.889
2011-12-07,607.469
2011-12-08,586.948
2011-12-09,604.479
2011-12-12,580.427
2011-12-13,572.504
2011-12-14,547.18
2011-12-15,554.262
2011-12-16,552.404
2011-12-19,552.03
2011-12-20,572.427
2011-12-21,564.706
2011-12-22,574.656
2011-12-23,579.121
2011-12-26,579.121
2011-12-27,579.901
2011-12-28,567.274
2011-12-29,576.325
2011-12-30,585.728
2012-01-02,598.6
2012-01-03,605.98
2012-01-04,588.981
2012-01-05,571.498
2012-01-06,567.104
2012-01-09,563.462
2012-01-10,579.712
2012-01-11,574.973
2012-01-12,580.374
2012-01-13,573.6
2012-01-16,579.626
2012-01-17,591.378
2012-01-18,593.953
2012-01-19,611.01
2012-01-20,611.741
2012-01-23,622.308
2012-01-24,615.16
2012-01-25,613.35
2012-01-26,632.38
2012-01-27,623.417
2012-01-30,610.219
2012-01-31,615.108
2012-02-01,633.566
2012-02-02,635.835
2012-02-03,642.144
2012-02-06,636.743
2012-02-07,647.582
2012-02-08,649.569
2012-02-09,654.938
2012-02-10,636.337
2012-02-13,639.47
2012-02-14,629.866
2012-02-15,628.696
2012-02-16,629.174
2012-02-17,646.516
2012-02-20,657.208
2012-02-21,656.448
2012-02-22,649.037
2012-02-23,650.467
2012-02-24,664.24
2012-02-27,655.216
2012-02-28,658.754
2012-02-29,655.589
2012-03-01,660.911
2012-03-02,655.943
2012-03-05,653.202
2012-03-06,623.938
2012-03-07,629.807
2012-03-08,651.072
2012-03-09,646.087
2012-03-12,646.372
2012-03-13,657.503
2012-03-14,658.401
2012-03-15,662.426
2012-03-16,670.121
2012-03-19,673.897
2012-03-20,664.545
2012-03-21,660.95
2012-03-22,650.391
2012-03-23,655.297
2012-03-26,662.246
2012-03-27,653.064
2012-03-28,642.753
2012-03-29,631.722
2012-03-30,640.43
2012-04-02,645.317
2012-04-03,635.022
2012-04-04,606.701
2012-04-05,603.624
2012-04-06,603.624
2012-04-09,603.97
2012-04-10,585.29
2012-04-11,590.24
2012-04-12,596.021
2012-04-13,576.324
2012-04-16,573.931
2012-04-17,595.204
2012-04-18,583.426
2012-04-19,569.795
2012-04-20,578.342
2012-04-23,556.69
2012-04-24,571.988
2012-04-25,585.025
2012-04-26,586.45
2012-04-27,597.146
2012-04-30,587.453
2012-05-01,586.987
2012-05-02,583.279
2012-05-03,580.409
2012-05-04,571.159
2012-05-07,578.89
2012-05-08,563.152
2012-05-09,556.893
2012-05-10,567.123
2012-05-11,566.06
2012-05-14,546.151
2012-05-15,537.026
2012-05-16,536.594
2012-05-17,528.135
2012-05-18,531.363
2012-05-21,537.13
2012-05-22,548.747
2012-05-23,526.307
2012-05-24,533.212
2012-05-25,531.634
2012-05-28,530.686
2012-05-29,535.48
2012-05-30,519.851
2012-05-31,519.302
2012-06-01,509.949
2012-06-04,518.597
2012-06-05,523.161
2012-06-06,536.655
2012-06-07,540.327
2012-06-08,534.657
2012-06-11,534.052
2012-06-12,532.188
2012-06-13,534.459
2012-06-14,536.771
2012-06-15,551.028
2012-06-18,544.098
2012-06-19,560.479
2012-06-20,565.893
2012-06-21,558.847
2012-06-22,553.881
2012-06-25,537.501
2012-06-26,534.929
2012-06-27,544.131
2012-06-28,541.627
2012-06-29,579.318
2012-07-02,583.247
2012-07-03,589.654
2012-07-04,584.399
2012-07-05,570.319
2012-07-06,555.418
2012-07-09,554.31
2012-07-10,554.754
2012-07-11,553.982
2012-07-12,547.721
2012-07-13,557.688
2012-07-16,557.587
2012-07-17,554.895
2012-07-18,568.353
2012-07-19,571.621
2012-07-20,551.844
2012-07-23,533.175
2012-07-24,525.319
2012-07-25,529.823
2012-07-26,560.652
2012-07-27,578.201
2012-07-30,581.375
2012-07-31,581.121
2012-08-01,583.467
2012-08-02,559.917
2012-08-03,593.993
2012-08-06,603.062
2012-08-07,615.194
2012-08-08,610.404
2012-08-09,610.465
2012-08-10,607.659
2012-08-13,608.483
2012-08-14,611.06
2012-08-15,609.263
2012-08-16,619.932
2012-08-17,618.624
2012-08-20,617.986
2012-08-21,630.94
2012-08-22,621.673
2012-08-23,621.505
2012-08-24,616.626
2012-08-27,621.922
2012-08-28,619.028
2012-08-29,614.44
2012-08-30,607.085
2012-08-31,619.714
2012-09-03,624.662
2012-09-04,614.237
2012-09-05,616.335
2012-09-06,637.92
2012-09-07,653.067
2012-09-10,651.915
2012-09-11,664.747
2012-09-12,671.48
2012-09-13,664.487
2012-09-14,693.94
2012-09-17,687.964
2012-09-18,673.418
2012-09-19,677.896
2012-09-20,666.635
2012-09-21,674.153
2012-09-24,664.976
2012-09-25,671.94
2012-09-26,644.305
2012-09-27,650.559
2012-09-28,633.747
2012-10-01,650.652
2012-10-02,648.194
2012-10-03,645.583
2012-10-04,648.379
2012-10-05,662.408
2012-10-08,647.988
2012-10-09,641.451
2012-10-10,637.513
2012-10-11,648.315
2012-10-12,644.697
2012-10-15,648.853
2012-10-16,669.661
2012-10-17,682.773
2012-10-18,684.364
2012-10-19,674.973
2012-10-22,673.75
2012-10-23,654.079
2012-10-24,657.193
2012-10-25,653.316
2012-10-26,655.732
2012-10-29,647.857
2012-10-30,662.292
2012-10-31,654.357
2012-11-01,661.692
2012-11-02,659.842
2012-11-05,647.115
2012-11-06,654.658
2012-11-07,638.83
2012-11-08,636.056
2012-11-09,636.191
2012-11-12,634.842
2012-11-13,638.029
2012-11-14,634.041
2012-11-15,634.457
2012-11-16,620.815
2012-11-19,645.513
2012-11-20,647.905
2012-11-21,651.949
2012-11-22,659.075
2012-11-23,669.235
2012-11-26,663.591
2012-11-27,660.885
2012-11-28,661.016
2012-11-29,676.717
2012-11-30,675.347
2012-12-03,679.656
2012-12-04,682.834
2012-12-05,685.333
2012-12-06,681.473
2012-12-07,678.623
2012-12-10,679.107
2012-12-11,690.987
2012-12-12,695.799
2012-12-13,698.214
2012-12-14,699.17
2012-12-17,703.723
2012-12-18,708.12
2012-12-19,712.85
2012-12-20,711.656
2012-12-21,707.259
2012-12-24,707.055
2012-12-25,707.055
2012-12-26,708.501
2012-12-27,712.551
2012-12-28,701.408
2012-12-31,703.339
2013-01-01,703.339
2013-01-02,725.724
2013-01-03,717.123
2013-01-04,715.571
2013-01-07,715.902
2013-01-08,715.057
2013-01-09,716.535
2013-01-10,724.366
2013-01-11,732.659
2013-01-14,734.205
2013-01-15,728.285
2013-01-16,725.803
2013-01-17,736.812
2013-01-18,732.759
2013-01-21,740.223
2013-01-22,732.181
2013-01-23,726.23
2013-01-24,737.625
2013-01-25,748.055
2013-01-28,748.736
2013-01-29,749.781
2013-01-30,750.723
2013-01-31,744.356
2013-02-01,758.587
2013-02-04,727.197
2013-02-05,733.305
2013-02-06,723.512
2013-02-07,706.323
2013-02-08,716.767
2013-02-11,719.422
2013-02-12,731.17
2013-02-13,730.658
2013-02-14,719.385
2013-02-15,717.703
2013-02-18,720.928
2013-02-19,733.598
2013-02-20,727.672
2013-02-21,699.182
2013-02-22,710.729
2013-02-25,716.144
2013-02-26,688.156
2013-02-27,704.003
2013-02-28,706.024
2013-03-01,695.153
2013-03-04,698.056
2013-03-05,715.47
2013-03-06,711.909
2013-03-07,718.861
2013-03-08,724.568
2013-03-11,725.861
2013-03-12,726.579
2013-03-13,719.507
2013-03-14,729.568
2013-03-15,728.479
2013-03-18,718.016
2013-03-19,704.666
2013-03-20,720.111
2013-03-21,711.684
2013-03-22,712.944
2013-03-25,696.113
2013-03-26,698.563
2013-03-27,686.18
2013-03-28,692.285
2013-03-29,692.285
2013-04-01,692.609
2013-04-02,704.576
2013-04-03,693.87
2013-04-04,690.022
2013-04-05,688.381
2013-04-08,687.11
2013-04-09,694.119
2013-04-10,710.975
2013-04-11,719.976
2013-04-12,708.602
2013-04-15,705.288
2013-04-16,703.884
2013-04-17,680.696
2013-04-18,680.378
2013-04-19,687.718
2013-04-22,687.104
2013-04-23,711.456
2013-04-24,722.485
2013-04-25,725.878
2013-04-26,721.678
2013-04-29,737.113
2013-04-30,740.004
2013-05-01,740.509
2013-05-02,735.747
2013-05-03,751.33
2013-05-06,746.51
2013-05-07,754.272
2013-05-08,766.127
2013-05-09,760.389
2013-05-10,759.524
2013-05-13,757.552
2013-05-14,761.665
2013-05-15,758.64
2013-05-16,759.876
2013-05-17,759.81
2013-05-20,766.473
2013-05-21,770.785
2013-05-22,775.016
2013-05-23,759.825
2013-05-24,760.17
2013-05-27,768.617
2013-05-28,775.098
2013-05-29,767.478
2013-05-30,777.337
2013-05-31,762.841
2013-06-03,762.172
2013-06-04,767.223
2013-06-05,755.237
2013-06-06,752.733
2013-06-07,766.345
2013-06-10,761.958
2013-06-11,756.341
2013-06-12,755.754
2013-06-13,756.822
2013-06-14,762.196
2013-06-17,775.777
2013-06-18,778.658
2013-06-19,773.168
2013-06-20,732.353
2013-06-21,720.683
2013-06-24,706.565
2013-06-25,715.225
2013-06-26,727.566
2013-06-27,735.011
2013-06-28,730.122
2013-07-01,736.833
2013-07-02,732.998
2013-07-03,721.636
2013-07-04,739.911
2013-07-05,725.606
2013-07-08,741.688
2013-07-09,740.869
2013-07-10,743.479
2013-07-11,759.383
2013-07-12,759.137
2013-07-15,764.168
2013-07-16,765.023
2013-07-17,766.034
2013-07-18,780.461
2013-07-19,782.187
2013-07-22,791.429
2013-07-23,790.59
2013-07-24,799.899
2013-07-25,798.755
2013-07-26,801.187
2013-07-29,798.835
2013-07-30,802.648
2013-07-31,804.888
2013-08-01,809.082
2013-08-02,813.579
2013-08-05,814.175
2013-08-06,811.883
2013-08-07,815.781
2013-08-08,828.15
2013-08-09,829.07
2013-08-12,825.141
2013-08-13,825.453
2013-08-14,831.31
2013-08-15,826.383
2013-08-16,839.671
2013-08-19,831.58
2013-08-20,823.778
2013-08-21,817.577
2013-08-22,825.627
2013-08-23,832.107
2013-08-26,828.805
2013-08-27,809.566
2013-08-28,807.817
2013-08-29,806.608
2013-08-30,791.859
2013-09-02,807.131
2013-09-03,797.987
2013-09-04,803.593
2013-09-05,806.346
2013-09-06,818.037
2013-09-09,823.196
2013-09-10,838.781
2013-09-11,844.438
2013-09-12,841.922
2013-09-13,839.758
2013-09-16,850.75
2013-09-17,848.51
2013-09-18,851.236
2013-09-19,870.409
2013-09-20,867.426
2013-09-23,861.198
2013-09-24,868.805
2013-09-25,871.318
2013-09-26,868.378
2013-09-27,874.367
2013-09-30,864.677
2013-10-01,876.396
2013-10-02,876.201
2013-10-03,871.727
2013-10-04,879.119
2013-10-07,878.794
2013-10-08,874.549
2013-10-09,871.144
2013-10-10,892.794
2013-10-11,895.866
2013-10-14,899.428
2013-10-15,903.294
2013-10-16,905.079
2013-10-17,915.879
2013-10-18,924.56
2013-10-21,921.476
2013-10-22,929.874
2013-10-23,921.081
2013-10-24,928.878
2013-10-25,926.773
2013-10-28,919.434
2013-10-29,924.976
2013-10-30,926.078
2013-10-31,923.135
2013-11-01,909.753
2013-11-04,912.85
2013-11-05,902.753
2013-11-06,914.118
2013-11-07,904.021
2013-11-08,896.108
2013-11-11,907.361
2013-11-12,903.834
2013-11-13,896.612
2013-11-14,909.549
2013-11-15,914.63
2013-11-18,923.527
2013-11-19,912.496
2013-11-20,907.121
2013-11-21,906.658
2013-11-22,915.64
2013-11-25,919.692
2013-11-26,920.197
2013-11-27,924.171
2013-11-28,928.576
2013-11-29,928.425
2013-12-02,920.944
2013-12-03,899.267
2013-12-04,892.137
2013-12-05,887.554
2013-12-06,896.541
2013-12-09,899.658
2013-12-10,894.949
2013-12-11,893.863
2013-12-12,887.97
2013-12-13,883.135
2013-12-16,899.175
2013-12-17,887.312
2013-12-18,901.116
2013-12-19,910.711
2013-12-20,915.811
2013-12-23,924.521
2013-12-24,922.121
2013-12-25,922.121
2013-12-26,923.841
2013-12-27,941.132
2013-12-30,943.466
2013-12-31,946.098
2014-01-01,946.098
2014-01-02,920.774
2014-01-03,923.097
2014-01-06,922.865
2014-01-07,931.669
2014-01-08,931.868
2014-01-09,922.901
2014-01-10,932.698
2014-01-13,933.896
2014-01-14,940.282
2014-01-15,948.175
2014-01-16,943.208
2014-01-17,943.819
2014-01-20,943.406
2014-01-21,938.87
2014-01-22,940.148
2014-01-23,940.904
2014-01-24,914.073
2014-01-27,910.019
2014-01-28,920.211
2014-01-29,912.957
2014-01-30,918.053
2014-01-31,905.818
2014-02-03,892.679
2014-02-04,894.178
2014-02-05,896.765
2014-02-06,914.492
2014-02-07,926.303
2014-02-10,927.721
2014-02-11,941.638
2014-02-12,944.469
2014-02-13,948.01
2014-02-14,955.874
2014-02-17,956.277
2014-02-18,958.686
2014-02-19,960.861
2014-02-20,961.214
2014-02-21,971.692
2014-02-24,979.706
2014-02-25,978.608
2014-02-26,971.257
2014-02-27,973.476
2014-02-28,987.036
2014-03-03,958.951
2014-03-04,979.443
2014-03-05,981.188
2014-03-06,997.397
2014-03-07,985.554
2014-03-10,990.878
2014-03-11,984.731
2014-03-12,979.688
2014-03-13,967.625
2014-03-14,959.392
2014-03-17,974.244
2014-03-18,984.508
2014-03-19,983.3
2014-03-20,977.84
2014-03-21,978.456
2014-03-24,966.252
2014-03-25,978.966
2014-03-26,987.583
2014-03-27,983.562
2014-03-28,992.181
2014-03-31,991.921
2014-04-01,1002.087
2014-04-02,1000.732
2014-04-03,1002.747
2014-04-04,1008.459
2014-04-07,1000.179
2014-04-08,1000.44
2014-04-09,1007.521
2014-04-10,1001.577
2014-04-11,990.749
2014-04-14,989.054
2014-04-15,978.196
2014-04-16,990.246
2014-04-17,999.969
2014-04-18,999.969
2014-04-21,997.692
2014-04-22,1011.615
2014-04-23,1006.793
2014-04-24,1010.656
2014-04-25,1003.784
2014-04-28,1009.067
2014-04-29,1019.569
2014-04-30,1020.307
2014-05-01,1020.307
2014-05-02,1016.034
2014-05-05,1018.755
2014-05-06,1014.726
2014-05-07,1020.316
2014-05-08,1029.748
2014-05-09,1013.684
2014-05-12,1021.257
2014-05-13,1016.641
2014-05-14,1017.468
2014-05-15,1003.426
2014-05-16,1005.498
2014-05-19,1009.965
2014-05-20,1007.612
2014-05-21,1009.234
2014-05-22,1011.697
2014-05-23,1014.865
2014-05-26,1024.249
2014-05-27,1021.227
2014-05-28,1019.81
2014-05-29,1021.036
2014-05-30,1020.079
2014-06-02,1020.438
2014-06-03,1018.712
2014-06-04,1017.93
2014-06-05,1028.38
2014-06-06,1041.471
2014-06-09,1039.82
2014-06-10,1036.251
2014-06-11,1026.532
2014-06-12,1030.718
2014-06-13,1028.432
2014-06-16,1023.817
2014-06-17,1025.914
2014-06-18,1028.422
2014-06-19,1039.171
2014-06-20,1028.985
2014-06-23,1025.96
2014-06-24,1026.208
2014-06-25,1016.189
2014-06-26,1007.511
2014-06-27,1009.385
2014-06-30,1009.734
2014-07-01,1019.903
2014-07-02,1013.941
2014-07-03,1018.887
2014-07-04,1011.494
2014-07-07,998.126
2014-07-08,984.44
2014-07-09,988.55
2014-07-10,973.073
2014-07-11,976.713
2014-07-14,987.215
2014-07-15,972.831
2014-07-16,985.538
2014-07-17,971.544
2014-07-18,975.622
2014-07-21,971.132
2014-07-22,982.446
2014-07-23,983.857
2014-07-24,993.09
2014-07-25,975.873
2014-07-28,980.684
2014-07-29,985.588
2014-07-30,970.556
2014-07-31,960.131
2014-08-01,953.523
2014-08-04,958.06
2014-08-05,955.163
2014-08-06,946.459
2014-08-07,932.753
2014-08-08,937.273
2014-08-11,945.647
2014-08-12,935.674
2014-08-13,944.552
2014-08-14,946.357
2014-08-15,939.187
2014-08-18,949.135
2014-08-19,951.195
2014-08-20,945.075
2014-08-21,958.191
2014-08-22,944.502
2014-08-25,961.529
2014-08-26,974.824
2014-08-27,977.093
2014-08-28,967.993
2014-08-29,972.596
2014-09-01,970.065
2014-09-02,967.372
2014-09-03,978.628
2014-09-04,980.18
2014-09-05,979.272
2014-09-08,976.087
2014-09-09,969.049
2014-09-10,969.86
2014-09-11,969.638
2014-09-12,970.569
2014-09-15,966.289
2014-09-16,962.964
2014-09-17,970.686
2014-09-18,973.735
2014-09-19,967.591
2014-09-22,963.933
2014-09-23,951.248
2014-09-24,958.767
2014-09-25,942.477
2014-09-26,949.477
2014-09-29,940.631
2014-09-30,949.873
2014-10-01,936.341
2014-10-02,911.761
2014-10-03,909.982
2014-10-06,914.316
2014-10-07,901.797
2014-10-08,895.411
2014-10-09,889.427
2014-10-10,868.553
2014-10-13,875.618
2014-10-14,875.903
2014-10-15,846.143
2014-10-16,841.774
2014-10-17,867.822
2014-10-20,860.438
2014-10-21,877.0
2014-10-22,879.01
2014-10-23,891.349
2014-10-24,887.696
2014-10-27,881.368
2014-10-28,880.401
2014-10-29,876.01
2014-10-30,871.802
2014-10-31,884.412
2014-11-03,872.579
2014-11-04,863.718
2014-11-05,873.885
2014-11-06,872.699
2014-11-07,864.818
2014-11-10,873.027
2014-11-11,875.018
2014-11-12,864.235
2014-11-13,864.16
2014-11-14,867.857
2014-11-17,873.058
2014-11-18,887.055
2014-11-19,888.234
2014-11-20,879.77
2014-11-21,893.255
2014-11-24,898.843
2014-11-25,904.882
2014-11-26,907.628
2014-11-27,904.815
2014-11-28,904.076
2014-12-01,901.559
2014-12-02,900.172
2014-12-03,895.604
2014-12-04,888.267
2014-12-05,896.772
2014-12-08,887.839
2014-12-09,873.102
2014-12-10,867.911
2014-12-11,867.293
2014-12-12,848.177
2014-12-15,824.25
2014-12-16,848.874
2014-12-17,845.682
2014-12-18,865.599
2014-12-19,862.624
2014-12-22,864.097
2014-12-23,871.196
2014-12-24,868.767
2014-12-25,868.767
2014-12-26,867.413
2014-12-29,871.837
2014-12-30,855.343
2014-12-31,855.018
2015-01-01,855.018
2015-01-02,848.55
2015-01-05,811.766
2015-01-06,804.665
2015-01-07,802.758
2015-01-08,829.736
2015-01-09,816.304
2015-01-12,822.899
2015-01-13,833.909
2015-01-14,819.486
2015-01-15,823.317
2015-01-16,829.457
2015-01-19,841.736
2015-01-20,846.284
2015-01-21,855.129
2015-01-22,857.169
2015-01-23,856.632
2015-01-26,863.252
2015-01-27,864.354
2015-01-28,855.725
2015-01-29,858.695
2015-01-30,850.47
2015-02-02,861.835
2015-02-03,882.801
2015-02-04,879.037
2015-02-05,882.612
2015-02-06,875.233
2015-02-09,866.006
2015-02-10,871.14
2015-02-11,865.705
2015-02-12,879.935
2015-02-13,891.213
2015-02-16,890.192
2015-02-17,889.795
2015-02-18,894.733
2015-02-19,900.456
2015-02-20,897.044
2015-02-23,902.613
2015-02-24,907.604
2015-02-25,907.239
2015-02-26,898.823
2015-02-27,904.702
2015-03-02,895.468
2015-03-03,886.219
2015-03-04,884.51
2015-03-05,887.376
2015-03-06,872.541
2015-03-09,866.092
2015-03-10,844.298
2015-03-11,851.109
2015-03-12,852.256
2015-03-13,847.172
2015-03-16,860.806
2015-03-17,859.733
2015-03-18,865.8
2015-03-19,866.735
2015-03-20,892.028
2015-03-23,901.033
2015-03-24,906.757
2015-03-25,903.649
2015-03-26,892.386
2015-03-27,894.514
2015-03-30,898.694
2015-03-31,881.64
2015-04-01,889.276
2015-04-02,900.749
2015-04-03,900.749
2015-04-06,913.247
2015-04-07,914.383
2015-04-08,905.738
2015-04-09,907.43
2015-04-10,907.908
2015-04-13,906.201
2015-04-14,910.571
2015-04-15,909.893
2015-04-16,909.649
2015-04-17,901.319
2015-04-20,908.72
2015-04-21,905.645
2015-04-22,907.505
2015-04-23,909.018
2015-04-24,918.844
2015-04-27,933.949
2015-04-28,928.429
2015-04-29,920.538
2015-04-30,925.726
2015-05-01,927.131
2015-05-04,926.639
2015-05-05,910.337
2015-05-06,925.9
2015-05-07,914.347
2015-05-08,931.311
2015-05-11,920.985
2015-05-12,921.044
2015-05-13,930.555
2015-05-14,944.234
2015-05-15,942.442
2015-05-18,938.364
2015-05-19,936.671
2015-05-20,938.886
2015-05-21,942.73
2015-05-22,933.627
2015-05-25,927.629
2015-05-26,912.118
2015-05-27,927.152
2015-05-28,922.67
2015-05-29,904.233
2015-06-01,900.909
2015-06-02,919.706
2015-06-03,937.27
2015-06-04,930.468
2015-06-05,905.091
2015-06-08,902.396
2015-06-09,905.778
2015-06-10,924.925
2015-06-11,924.755
2015-06-12,914.878
2015-06-15,897.171
2015-06-16,899.485
2015-06-17,892.238
2015-06-18,908.104
2015-06-19,904.215
2015-06-22,945.065
2015-06-23,938.538
2015-06-24,937.36
2015-06-25,938.05
2015-06-26,937.208
2015-06-29,902.314
2015-06-30,888.638
2015-07-01,901.021
2015-07-02,894.889
2015-07-03,889.359
2015-07-06,867.74
2015-07-07,837.903
2015-07-08,854.688
2015-07-09,875.233
2015-07-10,912.96
2015-07-13,917.421
2015-07-14,922.921
2015-07-15,922.881
2015-07-16,932.859
2015-07-17,927.979
2015-07-20,930.567
2015-07-21,930.054
