Date,JAPAN MID VALUE Mid Cap
2005-11-10,829.616
2005-11-11,837.939
2005-11-14,823.33
2005-11-15,812.551
2005-11-16,817.81
2005-11-17,838.312
2005-11-18,842.08
2005-11-21,844.006
2005-11-22,841.57
2005-11-23,845.329
2005-11-24,841.676
2005-11-25,840.862
2005-11-28,848.263
2005-11-29,845.658
2005-11-30,845.864
2005-12-01,851.4
2005-12-02,862.259
2005-12-05,865.047
2005-12-06,864.082
2005-12-07,869.792
2005-12-08,855.717
2005-12-09,864.586
2005-12-12,886.419
2005-12-13,890.122
2005-12-14,902.428
2005-12-15,896.923
2005-12-16,898.336
2005-12-19,898.632
2005-12-20,906.883
2005-12-21,918.769
2005-12-22,926.229
2005-12-23,928.737
2005-12-26,933.015
2005-12-27,918.531
2005-12-28,923.719
2005-12-29,922.162
2005-12-30,913.157
2006-01-02,913.157
2006-01-03,924.0
2006-01-04,941.677
2006-01-05,949.372
2006-01-06,958.749
2006-01-09,961.433
2006-01-10,949.179
2006-01-11,953.941
2006-01-12,956.474
2006-01-13,953.128
2006-01-16,945.66
2006-01-17,920.323
2006-01-18,895.091
2006-01-19,916.236
2006-01-20,917.596
2006-01-23,905.864
2006-01-24,918.398
2006-01-25,914.165
2006-01-26,922.12
2006-01-27,934.189
2006-01-30,935.57
2006-01-31,942.991
2006-02-01,933.814
2006-02-02,936.44
2006-02-03,925.879
2006-02-06,934.037
2006-02-07,941.262
2006-02-08,916.74
2006-02-09,923.313
2006-02-10,917.548
2006-02-13,894.07
2006-02-14,903.958
2006-02-15,899.727
2006-02-16,899.413
2006-02-17,879.639
2006-02-20,869.012
2006-02-21,882.48
2006-02-22,881.199
2006-02-23,914.529
2006-02-24,915.183
2006-02-27,924.376
2006-02-28,930.858
2006-03-01,914.942
2006-03-02,913.701
2006-03-03,899.912
2006-03-06,899.815
2006-03-07,889.256
2006-03-08,884.859
2006-03-09,907.234
2006-03-10,900.495
2006-03-13,913.974
2006-03-14,922.313
2006-03-15,926.069
2006-03-16,919.488
2006-03-17,937.792
2006-03-20,951.821
2006-03-21,945.64
2006-03-22,950.787
2006-03-23,940.116
2006-03-24,944.504
2006-03-27,960.2
2006-03-28,962.125
2006-03-29,960.254
2006-03-30,970.174
2006-03-31,961.632
2006-04-03,975.85
2006-04-04,976.983
2006-04-05,968.359
2006-04-06,982.627
2006-04-07,983.513
2006-04-10,979.098
2006-04-11,974.749
2006-04-12,961.861
2006-04-13,961.827
2006-04-14,961.819
2006-04-17,955.51
2006-04-18,968.101
2006-04-19,971.195
2006-04-20,972.518
2006-04-21,978.914
2006-04-24,967.65
2006-04-25,977.707
2006-04-26,982.284
2006-04-27,992.538
2006-04-28,985.26
2006-05-01,1001.535
2006-05-02,1010.537
2006-05-03,1006.802
2006-05-04,1007.556
2006-05-05,1018.273
2006-05-08,1038.61
2006-05-09,1036.239
2006-05-10,1028.713
2006-05-11,1021.474
2006-05-12,1010.003
2006-05-15,1009.501
2006-05-16,989.317
2006-05-17,995.722
2006-05-18,973.641
2006-05-19,965.27
2006-05-22,950.97
2006-05-23,938.881
2006-05-24,940.161
2006-05-25,937.94
2006-05-26,950.123
2006-05-29,952.754
2006-05-30,957.625
2006-05-31,939.979
2006-06-01,937.951
2006-06-02,959.464
2006-06-05,950.801
2006-06-06,919.983
2006-06-07,899.895
2006-06-08,865.942
2006-06-09,877.744
2006-06-12,883.471
2006-06-13,848.049
2006-06-14,855.552
2006-06-15,866.821
2006-06-16,894.145
2006-06-19,883.719
2006-06-20,878.393
2006-06-21,878.343
2006-06-22,897.484
2006-06-23,887.654
2006-06-26,888.539
2006-06-27,892.904
2006-06-28,879.335
2006-06-29,892.033
2006-06-30,927.218
2006-07-03,926.548
2006-07-04,931.719
2006-07-05,916.646
2006-07-06,912.119
2006-07-07,919.03
2006-07-10,929.345
2006-07-11,922.23
2006-07-12,900.449
2006-07-13,895.661
2006-07-14,875.549
2006-07-17,869.569
2006-07-18,842.909
2006-07-19,843.378
2006-07-20,876.275
2006-07-21,872.803
2006-07-24,869.956
2006-07-25,878.952
2006-07-26,871.068
2006-07-27,893.5
2006-07-28,908.627
2006-07-31,921.663
2006-08-01,917.492
2006-08-02,925.357
2006-08-03,921.345
2006-08-04,928.323
2006-08-07,902.445
2006-08-08,916.359
2006-08-09,923.927
2006-08-10,921.961
2006-08-11,916.964
2006-08-14,927.002
2006-08-15,930.454
2006-08-16,942.235
2006-08-17,942.161
2006-08-18,943.964
2006-08-21,932.768
2006-08-22,939.196
2006-08-23,937.331
2006-08-24,930.866
2006-08-25,922.904
2006-08-28,911.384
2006-08-29,919.241
2006-08-30,918.067
2006-08-31,930.0
2006-09-01,927.486
2006-09-04,947.066
2006-09-05,946.384
2006-09-06,937.989
2006-09-07,923.031
2006-09-08,925.394
2006-09-11,904.51
2006-09-12,898.225
2006-09-13,896.335
2006-09-14,907.174
2006-09-15,901.765
2006-09-18,898.555
2006-09-19,904.042
2006-09-20,893.562
2006-09-21,903.684
2006-09-22,898.695
2006-09-25,901.368
2006-09-26,894.85
2006-09-27,915.189
2006-09-28,918.457
2006-09-29,923.993
2006-10-02,934.913
2006-10-03,927.816
2006-10-04,914.825
2006-10-05,933.43
2006-10-06,918.208
2006-10-09,916.975
2006-10-10,911.7
2006-10-11,903.755
2006-10-12,904.15
2006-10-13,909.642
2006-10-16,921.593
2006-10-17,923.211
2006-10-18,922.233
2006-10-19,928.793
2006-10-20,930.447
2006-10-23,932.604
2006-10-24,933.02
2006-10-25,931.297
2006-10-26,940.912
2006-10-27,942.048
2006-10-30,926.879
2006-10-31,929.975
2006-11-01,931.595
2006-11-02,929.677
2006-11-03,922.118
2006-11-06,919.278
2006-11-07,925.893
2006-11-08,913.079
2006-11-09,906.021
2006-11-10,908.975
2006-11-13,896.162
2006-11-14,910.179
2006-11-15,901.686
2006-11-16,896.418
2006-11-17,893.3
2006-11-20,870.242
2006-11-21,869.583
2006-11-22,892.102
2006-11-23,895.712
2006-11-24,893.38
2006-11-27,899.531
2006-11-28,899.902
2006-11-29,914.71
2006-11-30,932.7
2006-12-01,936.297
2006-12-04,940.86
2006-12-05,937.445
2006-12-06,950.468
2006-12-07,950.779
2006-12-08,944.646
2006-12-11,937.66
2006-12-12,940.895
2006-12-13,939.184
2006-12-14,943.726
2006-12-15,944.17
2006-12-18,942.48
2006-12-19,931.529
2006-12-20,942.734
2006-12-21,945.31
2006-12-22,944.46
2006-12-25,937.268
2006-12-26,941.54
2006-12-27,946.88
2006-12-28,945.643
2006-12-29,945.766
2007-01-01,945.766
2007-01-02,948.393
2007-01-03,944.102
2007-01-04,954.003
2007-01-05,943.85
2007-01-08,944.965
2007-01-09,949.695
2007-01-10,930.815
2007-01-11,923.55
2007-01-12,938.611
2007-01-15,948.835
2007-01-16,948.528
2007-01-17,952.959
2007-01-18,953.397
2007-01-19,956.42
2007-01-22,960.115
2007-01-23,960.504
2007-01-24,967.919
2007-01-25,962.476
2007-01-26,959.395
2007-01-29,966.721
2007-01-30,967.983
2007-01-31,964.352
2007-02-01,984.431
2007-02-02,984.259
2007-02-05,980.962
2007-02-06,988.343
2007-02-07,984.005
2007-02-08,975.41
2007-02-09,982.214
2007-02-12,981.327
2007-02-13,989.723
2007-02-14,1004.5
2007-02-15,1024.016
2007-02-16,1022.056
2007-02-19,1021.905
2007-02-20,1021.23
2007-02-21,1020.731
2007-02-22,1028.318
2007-02-23,1039.359
2007-02-26,1048.148
2007-02-27,1057.9
2007-02-28,1022.771
2007-03-01,1028.775
2007-03-02,1024.764
2007-03-05,994.852
2007-03-06,1008.24
2007-03-07,1005.655
2007-03-08,1016.447
2007-03-09,1011.582
2007-03-12,1029.033
2007-03-13,1023.543
2007-03-14,995.256
2007-03-15,995.354
2007-03-16,988.509
2007-03-19,994.743
2007-03-20,1005.691
2007-03-21,1001.38
2007-03-22,1017.575
2007-03-23,1023.292
2007-03-26,1021.674
2007-03-27,1017.788
2007-03-28,1027.868
2007-03-29,1012.732
2007-03-30,1013.445
2007-04-02,998.004
2007-04-03,999.54
2007-04-04,1018.511
2007-04-05,1012.368
2007-04-06,1013.364
2007-04-09,1022.039
2007-04-10,1021.006
2007-04-11,1016.699
2007-04-12,1013.524
2007-04-13,998.548
2007-04-16,1007.743
2007-04-17,1005.231
2007-04-18,1026.764
2007-04-19,1012.423
2007-04-20,1008.524
2007-04-23,1004.989
2007-04-24,1008.403
2007-04-25,996.236
2007-04-26,999.535
2007-04-27,997.552
2007-04-30,997.291
2007-05-01,994.34
2007-05-02,1001.088
2007-05-03,999.258
2007-05-04,1000.172
2007-05-07,1014.555
2007-05-08,1008.118
2007-05-09,1018.09
2007-05-10,1007.287
2007-05-11,1000.375
2007-05-14,999.06
2007-05-15,988.643
2007-05-16,984.921
2007-05-17,979.44
2007-05-18,974.221
2007-05-21,977.418
2007-05-22,989.914
2007-05-23,992.016
2007-05-24,988.791
2007-05-25,974.828
2007-05-28,981.65
2007-05-29,991.171
2007-05-30,989.507
2007-05-31,1000.0
2007-06-01,1001.832
2007-06-04,1004.903
2007-06-05,1007.437
2007-06-06,1011.521
2007-06-07,1006.141
2007-06-08,991.156
2007-06-11,989.497
2007-06-12,985.062
2007-06-13,974.895
2007-06-14,975.991
2007-06-15,978.905
2007-06-18,988.216
2007-06-19,986.418
2007-06-20,991.117
2007-06-21,993.246
2007-06-22,983.416
2007-06-25,976.438
2007-06-26,982.086
2007-06-27,973.751
2007-06-28,979.163
2007-06-29,985.032
2007-07-02,998.896
2007-07-03,999.357
2007-07-04,994.56
2007-07-05,994.586
2007-07-06,987.584
2007-07-09,995.139
2007-07-10,1004.047
2007-07-11,996.159
2007-07-12,986.961
2007-07-13,997.201
2007-07-16,998.59
2007-07-17,996.876
2007-07-18,988.185
2007-07-19,994.557
2007-07-20,1001.979
2007-07-23,987.194
2007-07-24,995.405
2007-07-25,993.632
2007-07-26,989.356
2007-07-27,972.624
2007-07-30,977.021
2007-07-31,973.695
2007-08-01,964.354
2007-08-02,966.22
2007-08-03,967.95
2007-08-06,971.478
2007-08-07,965.852
2007-08-08,954.936
2007-08-09,968.029
2007-08-10,944.039
2007-08-13,946.897
2007-08-14,956.8
2007-08-15,936.333
2007-08-16,940.279
2007-08-17,892.393
2007-08-20,907.52
2007-08-21,925.513
2007-08-22,919.122
2007-08-23,935.085
2007-08-24,932.977
2007-08-27,933.149
2007-08-28,941.946
2007-08-29,924.409
2007-08-30,925.967
2007-08-31,949.286
2007-09-03,948.447
2007-09-04,942.898
2007-09-05,929.972
2007-09-06,928.954
2007-09-07,939.925
2007-09-10,921.863
2007-09-11,920.646
2007-09-12,917.782
2007-09-13,908.83
2007-09-14,919.473
2007-09-17,919.873
2007-09-18,894.301
2007-09-19,918.534
2007-09-20,931.876
2007-09-21,913.904
2007-09-24,917.402
2007-09-25,934.692
2007-09-26,936.009
2007-09-27,959.646
2007-09-28,968.585
2007-10-01,962.263
2007-10-02,968.262
2007-10-03,973.791
2007-10-04,968.018
2007-10-05,969.154
2007-10-08,961.9
2007-10-09,971.495
2007-10-10,968.62
2007-10-11,974.098
2007-10-12,969.304
2007-10-15,969.533
2007-10-16,959.124
2007-10-17,945.814
2007-10-18,963.539
2007-10-19,956.789
2007-10-22,948.492
2007-10-23,946.89
2007-10-24,944.389
2007-10-25,939.18
2007-10-26,950.558
2007-10-29,961.434
2007-10-30,968.031
2007-10-31,973.25
2007-11-01,982.946
2007-11-02,966.846
2007-11-05,953.316
2007-11-06,953.71
2007-11-07,950.542
2007-11-08,932.119
2007-11-09,937.82
2007-11-12,925.803
2007-11-13,918.31
2007-11-14,933.33
2007-11-15,934.276
2007-11-16,920.979
2007-11-19,912.173
2007-11-20,917.486
2007-11-21,917.767
2007-11-22,912.369
2007-11-23,917.057
2007-11-26,931.17
2007-11-27,937.224
2007-11-28,923.086
2007-11-29,946.944
2007-11-30,946.002
2007-12-03,952.962
2007-12-04,950.62
2007-12-05,949.333
2007-12-06,956.895
2007-12-07,965.042
2007-12-10,959.197
2007-12-11,963.788
2007-12-12,954.172
2007-12-13,934.122
2007-12-14,919.267
2007-12-17,899.891
2007-12-18,901.366
2007-12-19,893.093
2007-12-20,894.513
2007-12-21,891.381
2007-12-24,887.718
2007-12-25,900.071
2007-12-26,912.295
2007-12-27,906.428
2007-12-28,899.562
2007-12-31,910.835
2008-01-01,910.835
2008-01-02,927.101
2008-01-03,929.133
2008-01-04,905.575
2008-01-07,890.174
2008-01-08,888.178
2008-01-09,900.247
2008-01-10,889.178
2008-01-11,876.656
2008-01-14,884.854
2008-01-15,877.845
2008-01-16,851.202
2008-01-17,870.102
2008-01-18,881.68
2008-01-21,862.313
2008-01-22,809.06
2008-01-23,831.47
2008-01-24,845.349
2008-01-25,875.421
2008-01-28,849.83
2008-01-29,872.424
2008-01-30,863.81
2008-01-31,894.452
2008-02-01,889.216
2008-02-04,901.224
2008-02-05,896.04
2008-02-06,856.76
2008-02-07,861.606
2008-02-08,846.293
2008-02-11,851.802
2008-02-12,835.797
2008-02-13,828.459
2008-02-14,860.768
2008-02-15,870.636
2008-02-18,866.024
2008-02-19,874.733
2008-02-20,845.11
2008-02-21,872.137
2008-02-22,867.6
2008-02-25,880.217
2008-02-26,872.243
2008-02-27,894.559
2008-02-28,893.054
2008-02-29,893.444
2008-03-03,864.676
2008-03-04,863.948
2008-03-05,851.073
2008-03-06,875.478
2008-03-07,854.465
2008-03-10,851.608
2008-03-11,846.726
2008-03-12,864.458
2008-03-13,860.109
2008-03-14,847.924
2008-03-17,844.634
2008-03-18,850.87
2008-03-19,860.861
2008-03-20,865.785
2008-03-21,886.771
2008-03-24,873.314
2008-03-25,890.764
2008-03-26,906.109
2008-03-27,896.246
2008-03-28,905.153
2008-03-31,888.541
2008-04-01,877.333
2008-04-02,901.259
2008-04-03,914.014
2008-04-04,914.307
2008-04-07,914.443
2008-04-08,897.005
2008-04-09,882.245
2008-04-10,876.529
2008-04-11,898.126
2008-04-14,884.233
2008-04-15,882.875
2008-04-16,894.613
2008-04-17,899.442
2008-04-18,885.404
2008-04-21,903.207
2008-04-22,893.973
2008-04-23,891.386
2008-04-24,885.86
2008-04-25,901.945
2008-04-28,915.362
2008-04-29,925.281
2008-04-30,915.07
2008-05-01,910.085
2008-05-02,918.433
2008-05-05,919.656
2008-05-06,926.172
2008-05-07,925.298
2008-05-08,933.361
2008-05-09,912.788
2008-05-12,911.033
2008-05-13,913.165
2008-05-14,918.823
2008-05-15,930.479
2008-05-16,938.997
2008-05-19,931.81
2008-05-20,933.02
2008-05-21,923.314
2008-05-22,928.252
2008-05-23,935.921
2008-05-26,910.112
2008-05-27,918.25
2008-05-28,900.191
2008-05-29,914.668
2008-05-30,935.593
2008-06-02,950.968
2008-06-03,929.413
2008-06-04,945.917
2008-06-05,937.679
2008-06-06,943.042
2008-06-09,918.226
2008-06-10,899.824
2008-06-11,902.854
2008-06-12,875.306
2008-06-13,876.174
2008-06-16,889.666
2008-06-17,894.472
2008-06-18,900.218
2008-06-19,878.107
2008-06-20,868.03
2008-06-23,858.642
2008-06-24,862.528
2008-06-25,856.786
2008-06-26,862.433
2008-06-27,859.65
2008-06-30,862.807
2008-07-01,865.744
2008-07-02,848.186
2008-07-03,839.568
2008-07-04,837.996
2008-07-07,839.378
2008-07-08,821.483
2008-07-09,822.085
2008-07-10,824.666
2008-07-11,828.553
2008-07-14,822.398
2008-07-15,821.375
2008-07-16,817.04
2008-07-17,819.532
2008-07-18,803.452
2008-07-21,802.55
2008-07-22,823.833
2008-07-23,828.593
2008-07-24,851.234
2008-07-25,831.906
2008-07-28,834.104
2008-07-29,814.886
2008-07-30,830.985
2008-07-31,834.018
2008-08-01,812.822
2008-08-04,788.084
2008-08-05,790.165
2008-08-06,809.772
2008-08-07,791.795
2008-08-08,786.126
2008-08-11,799.313
2008-08-12,792.89
2008-08-13,787.09
2008-08-14,773.546
2008-08-15,774.646
2008-08-18,785.468
2008-08-19,772.113
2008-08-20,770.826
2008-08-21,779.319
2008-08-22,759.884
2008-08-25,775.433
2008-08-26,768.267
2008-08-27,766.551
2008-08-28,767.458
2008-08-29,795.611
2008-09-01,781.538
2008-09-02,761.876
2008-09-03,769.266
2008-09-04,758.025
2008-09-05,753.757
2008-09-08,775.552
2008-09-09,764.607
2008-09-10,766.919
2008-09-11,759.231
2008-09-12,766.968
2008-09-15,774.258
2008-09-16,754.393
2008-09-17,750.813
2008-09-18,744.461
2008-09-19,755.44
2008-09-22,765.338
2008-09-23,772.939
2008-09-24,768.636
2008-09-25,764.136
2008-09-26,758.56
2008-09-29,752.937
2008-09-30,723.019
2008-10-01,730.142
2008-10-02,714.142
2008-10-03,687.169
2008-10-06,683.984
2008-10-07,662.318
2008-10-08,625.002
2008-10-09,619.753
2008-10-10,581.707
2008-10-13,575.734
2008-10-14,644.008
2008-10-15,648.394
2008-10-16,592.609
2008-10-17,611.537
2008-10-20,630.351
2008-10-21,652.4
2008-10-22,619.137
2008-10-23,614.873
2008-10-24,595.132
2008-10-27,546.664
2008-10-28,570.0
2008-10-29,597.756
2008-10-30,647.287
2008-10-31,612.547
2008-11-03,608.825
2008-11-04,647.442
2008-11-05,682.204
2008-11-06,646.977
2008-11-07,626.337
2008-11-10,653.309
2008-11-11,642.943
2008-11-12,647.519
2008-11-13,625.935
2008-11-14,622.898
2008-11-17,627.235
2008-11-18,617.741
2008-11-19,615.6
2008-11-20,594.653
2008-11-21,612.243
2008-11-24,603.064
2008-11-25,632.524
2008-11-26,625.844
2008-11-27,631.689
2008-11-28,642.807
2008-12-01,640.635
2008-12-02,607.937
2008-12-03,620.403
2008-12-04,618.379
2008-12-05,615.41
2008-12-08,632.199
2008-12-09,644.683
2008-12-10,660.031
2008-12-11,685.573
2008-12-12,660.221
2008-12-15,696.623
2008-12-16,681.71
2008-12-17,703.395
2008-12-18,691.795
2008-12-19,683.825
2008-12-22,686.022
2008-12-23,684.62
2008-12-24,664.628
2008-12-25,671.952
2008-12-26,682.219
2008-12-29,693.093
2008-12-30,696.806
2008-12-31,693.193
2009-01-01,693.193
2009-01-02,690.717
2009-01-05,684.747
2009-01-06,680.023
2009-01-07,703.032
2009-01-08,688.279
2009-01-09,689.582
2009-01-12,697.35
2009-01-13,656.495
2009-01-14,667.0
2009-01-15,642.268
2009-01-16,652.951
2009-01-19,652.353
2009-01-20,641.689
2009-01-21,645.982
2009-01-22,646.802
2009-01-23,624.096
2009-01-26,616.398
2009-01-27,651.468
2009-01-28,646.246
2009-01-29,654.168
2009-01-30,637.755
2009-02-02,624.32
2009-02-03,626.422
2009-02-04,641.345
2009-02-05,637.927
2009-02-06,632.597
2009-02-09,621.811
2009-02-10,624.063
2009-02-11,630.214
2009-02-12,610.013
2009-02-13,604.42
2009-02-16,606.594
2009-02-17,591.071
2009-02-18,580.71
2009-02-19,576.171
2009-02-20,565.535
2009-02-23,557.367
2009-02-24,536.362
2009-02-25,542.65
2009-02-26,534.224
2009-02-27,545.452
2009-03-02,531.273
2009-03-03,524.285
2009-03-04,530.39
2009-03-05,549.618
2009-03-06,534.509
2009-03-09,524.165
2009-03-10,522.41
2009-03-11,543.63
2009-03-12,530.459
2009-03-13,548.56
2009-03-16,566.171
2009-03-17,577.213
2009-03-18,584.328
2009-03-19,609.142
2009-03-20,594.355
2009-03-23,608.025
2009-03-24,623.189
2009-03-25,624.239
2009-03-26,632.801
2009-03-27,641.244
2009-03-30,616.713
2009-03-31,594.686
2009-04-01,610.009
2009-04-02,634.042
2009-04-03,634.074
2009-04-06,628.87
2009-04-07,632.705
2009-04-08,618.034
2009-04-09,638.93
2009-04-10,647.123
2009-04-13,654.863
2009-04-14,657.668
2009-04-15,646.002
2009-04-16,645.551
2009-04-17,657.214
2009-04-20,664.914
2009-04-21,648.853
2009-04-22,650.309
2009-04-23,659.797
2009-04-24,657.603
2009-04-27,664.635
2009-04-28,642.496
2009-04-29,639.879
2009-04-30,649.861
2009-05-01,650.947
2009-05-04,650.554
2009-05-05,654.008
2009-05-06,655.002
2009-05-07,684.455
2009-05-08,690.979
2009-05-11,706.746
2009-05-12,700.724
2009-05-13,703.126
2009-05-14,685.287
2009-05-15,705.938
2009-05-18,684.584
2009-05-19,697.258
2009-05-20,711.39
2009-05-21,714.322
2009-05-22,708.732
2009-05-25,711.824
2009-05-26,713.395
2009-05-27,718.771
2009-05-28,706.839
2009-05-29,721.776
2009-06-01,725.342
2009-06-02,733.704
2009-06-03,737.756
2009-06-04,727.47
2009-06-05,720.502
2009-06-08,722.909
2009-06-09,727.55
2009-06-10,737.749
2009-06-11,741.374
2009-06-12,749.811
2009-06-15,753.233
2009-06-16,734.948
2009-06-17,751.708
2009-06-18,736.99
2009-06-19,738.345
2009-06-22,751.664
2009-06-23,738.162
2009-06-24,739.181
2009-06-25,747.639
2009-06-26,764.807
2009-06-29,757.015
2009-06-30,766.788
2009-07-01,763.826
2009-07-02,764.475
2009-07-03,756.341
2009-07-06,758.852
2009-07-07,754.219
2009-07-08,742.341
2009-07-09,738.221
2009-07-10,743.51
2009-07-13,715.737
2009-07-14,727.04
2009-07-15,721.313
2009-07-16,725.61
2009-07-17,727.165
2009-07-20,723.589
2009-07-21,752.292
2009-07-22,755.923
2009-07-23,747.282
2009-07-24,757.587
2009-07-27,759.515
2009-07-28,768.015
2009-07-29,765.411
2009-07-30,761.168
2009-07-31,778.392
2009-08-03,782.457
2009-08-04,788.249
2009-08-05,781.875
2009-08-06,778.836
2009-08-07,764.839
2009-08-10,776.344
2009-08-11,795.37
2009-08-12,782.331
2009-08-13,796.582
2009-08-14,810.849
2009-08-17,790.781
2009-08-18,787.663
2009-08-19,790.471
2009-08-20,799.956
2009-08-21,788.872
2009-08-24,804.972
2009-08-25,807.453
2009-08-26,816.903
2009-08-27,815.385
2009-08-28,822.771
2009-08-31,825.412
2009-09-01,826.45
2009-09-02,815.273
2009-09-03,808.055
2009-09-04,796.379
2009-09-07,800.933
2009-09-08,809.314
2009-09-09,809.151
2009-09-10,822.904
2009-09-11,829.247
2009-09-14,812.641
2009-09-15,804.743
2009-09-16,802.902
2009-09-17,812.481
2009-09-18,801.711
2009-09-21,793.758
2009-09-22,803.25
2009-09-23,801.141
2009-09-24,815.616
2009-09-25,811.154
2009-09-28,797.232
2009-09-29,788.532
2009-09-30,800.126
2009-10-01,784.99
2009-10-02,771.004
2009-10-05,759.836
2009-10-06,766.805
2009-10-07,777.782
2009-10-08,787.334
2009-10-09,786.139
2009-10-12,783.555
2009-10-13,788.922
2009-10-14,784.467
2009-10-15,785.173
2009-10-16,779.689
2009-10-19,783.033
2009-10-20,788.263
2009-10-21,783.126
2009-10-22,775.057
2009-10-23,771.385
2009-10-26,777.654
2009-10-27,764.177
2009-10-28,764.56
2009-10-29,749.217
2009-10-30,767.22
2009-11-02,759.201
2009-11-03,760.588
2009-11-04,755.973
2009-11-05,754.014
2009-11-06,757.791
2009-11-09,754.612
2009-11-10,756.929
2009-11-11,751.143
2009-11-12,737.41
2009-11-13,741.574
2009-11-16,738.994
2009-11-17,731.13
2009-11-18,725.384
2009-11-19,723.223
2009-11-20,725.302
2009-11-23,725.261
2009-11-24,718.732
2009-11-25,722.968
2009-11-26,731.487
2009-11-27,713.741
2009-11-30,742.619
2009-12-01,758.69
2009-12-02,749.421
2009-12-03,768.922
2009-12-04,752.246
2009-12-07,762.07
2009-12-08,768.359
2009-12-09,761.586
2009-12-10,750.687
2009-12-11,752.123
2009-12-14,759.179
2009-12-15,746.359
2009-12-16,757.373
2009-12-17,750.011
2009-12-18,744.292
2009-12-21,742.238
2009-12-22,744.044
2009-12-23,746.973
2009-12-24,750.762
2009-12-25,748.31
2009-12-28,756.798
2009-12-29,754.143
2009-12-30,740.369
2009-12-31,737.068
2010-01-01,737.068
2010-01-04,750.728
2010-01-05,761.528
2010-01-06,761.521
2010-01-07,760.034
2010-01-08,772.212
2010-01-11,780.78
2010-01-12,794.111
2010-01-13,786.359
2010-01-14,796.995
2010-01-15,802.838
2010-01-18,796.23
2010-01-19,789.913
2010-01-20,788.459
2010-01-21,795.547
2010-01-22,790.102
2010-01-25,783.802
2010-01-26,776.394
2010-01-27,768.474
2010-01-28,772.254
2010-01-29,756.49
2010-02-01,752.819
2010-02-02,767.666
2010-02-03,772.716
2010-02-04,779.205
2010-02-05,770.281
2010-02-08,766.454
2010-02-09,758.05
2010-02-10,757.977
2010-02-11,758.484
2010-02-12,759.256
2010-02-15,754.187
2010-02-16,751.727
2010-02-17,763.631
2010-02-18,765.632
2010-02-19,743.776
2010-02-22,766.525
2010-02-23,773.372
2010-02-24,766.207
2010-02-25,771.451
2010-02-26,775.714
2010-03-01,775.04
2010-03-02,780.106
2010-03-03,784.557
2010-03-04,776.506
2010-03-05,776.789
2010-03-08,792.854
2010-03-09,795.41
2010-03-10,787.082
2010-03-11,794.627
2010-03-12,797.889
2010-03-15,802.494
2010-03-16,803.048
2010-03-17,812.309
2010-03-18,806.234
2010-03-19,811.51
2010-03-22,815.791
2010-03-23,809.682
2010-03-24,797.172
2010-03-25,788.076
2010-03-26,803.526
2010-03-29,810.019
2010-03-30,820.525
2010-03-31,819.93
2010-04-01,821.037
2010-04-02,823.376
2010-04-05,825.365
2010-04-06,826.351
2010-04-07,833.752
2010-04-08,831.271
2010-04-09,831.613
2010-04-12,840.0
2010-04-13,835.914
2010-04-14,835.109
2010-04-15,844.257
2010-04-16,842.518
2010-04-19,827.602
2010-04-20,822.062
2010-04-21,836.108
2010-04-22,834.658
2010-04-23,827.97
2010-04-26,845.491
2010-04-27,849.151
2010-04-28,825.594
2010-04-29,824.236
2010-04-30,838.398
2010-05-03,833.963
2010-05-04,833.919
2010-05-05,835.156
2010-05-06,819.111
2010-05-07,818.322
2010-05-10,809.962
2010-05-11,807.055
2010-05-12,803.395
2010-05-13,821.51
2010-05-14,818.225
2010-05-17,798.103
2010-05-18,788.057
2010-05-19,796.271
2010-05-20,803.238
2010-05-21,782.215
2010-05-24,778.967
2010-05-25,766.875
2010-05-26,759.174
2010-05-27,764.569
2010-05-28,771.089
2010-05-31,774.822
2010-06-01,772.695
2010-06-02,755.39
2010-06-03,772.61
2010-06-04,776.188
2010-06-07,754.066
2010-06-08,759.277
2010-06-09,749.3
2010-06-10,758.022
2010-06-11,764.159
2010-06-14,774.146
2010-06-15,778.47
2010-06-16,786.904
2010-06-17,789.039
2010-06-18,787.578
2010-06-21,800.008
2010-06-22,798.448
2010-06-23,789.955
2010-06-24,797.152
2010-06-25,786.717
2010-06-28,781.935
2010-06-29,781.469
2010-06-30,769.037
2010-07-01,769.617
2010-07-02,766.527
2010-07-05,772.464
2010-07-06,784.008
2010-07-07,781.425
2010-07-08,786.311
2010-07-09,785.724
2010-07-12,780.301
2010-07-13,779.123
2010-07-14,788.748
2010-07-15,788.247
2010-07-16,784.089
2010-07-19,781.737
2010-07-20,775.325
2010-07-21,770.559
2010-07-22,766.704
2010-07-23,778.526
2010-07-26,783.022
2010-07-27,776.184
2010-07-28,794.38
2010-07-29,793.204
2010-07-30,781.606
2010-08-02,782.966
2010-08-03,796.281
2010-08-04,780.299
2010-08-05,795.062
2010-08-06,804.22
2010-08-09,796.759
2010-08-10,791.193
2010-08-11,776.349
2010-08-12,764.802
2010-08-13,766.718
2010-08-16,774.086
2010-08-17,770.157
2010-08-18,779.46
2010-08-19,788.043
2010-08-20,766.831
2010-08-23,767.565
2010-08-24,771.349
2010-08-25,757.722
2010-08-26,760.918
2010-08-27,766.91
2010-08-30,777.766
2010-08-31,760.165
2010-09-01,764.251
2010-09-02,774.19
2010-09-03,777.741
2010-09-06,794.956
2010-09-07,794.003
2010-09-08,778.866
2010-09-09,786.741
2010-09-10,786.217
2010-09-13,793.105
2010-09-14,797.666
