Date,GERMANY MID CAP Mid Cap
2005-11-11,516.288
2005-11-14,517.609
2005-11-15,513.716
2005-11-16,511.813
2005-11-17,517.122
2005-11-18,519.889
2005-11-21,522.824
2005-11-22,521.849
2005-11-23,527.933
2005-11-24,525.41
2005-11-25,522.926
2005-11-28,521.985
2005-11-29,522.623
2005-11-30,522.669
2005-12-01,524.476
2005-12-02,528.917
2005-12-05,530.368
2005-12-06,533.75
2005-12-07,528.619
2005-12-08,536.397
2005-12-09,536.371
2005-12-12,541.396
2005-12-13,540.206
2005-12-14,545.414
2005-12-15,542.085
2005-12-16,548.056
2005-12-19,547.867
2005-12-20,544.18
2005-12-21,541.877
2005-12-22,544.63
2005-12-23,546.272
2005-12-26,546.272
2005-12-27,548.541
2005-12-28,550.803
2005-12-29,549.395
2005-12-30,545.277
2006-01-02,550.289
2006-01-03,562.216
2006-01-04,573.825
2006-01-05,574.152
2006-01-06,580.896
2006-01-09,577.291
2006-01-10,572.616
2006-01-11,579.836
2006-01-12,580.765
2006-01-13,579.823
2006-01-16,583.839
2006-01-17,578.068
2006-01-18,573.785
2006-01-19,582.543
2006-01-20,575.763
2006-01-23,583.624
2006-01-24,582.911
2006-01-25,591.471
2006-01-26,601.617
2006-01-27,607.758
2006-01-30,608.154
2006-01-31,610.796
2006-02-01,613.742
2006-02-02,607.59
2006-02-03,605.218
2006-02-06,607.797
2006-02-07,605.646
2006-02-08,602.831
2006-02-09,607.964
2006-02-10,607.842
2006-02-13,613.333
2006-02-14,609.373
2006-02-15,610.018
2006-02-16,613.193
2006-02-17,615.959
2006-02-20,617.935
2006-02-21,617.235
2006-02-22,619.791
2006-02-23,621.139
2006-02-24,621.053
2006-02-27,624.514
2006-02-28,620.999
2006-03-01,628.713
2006-03-02,621.283
2006-03-03,622.738
2006-03-06,628.666
2006-03-07,618.175
2006-03-08,610.542
2006-03-09,616.67
2006-03-10,620.98
2006-03-13,630.155
2006-03-14,638.248
2006-03-15,645.166
2006-03-16,655.425
2006-03-17,658.001
2006-03-20,662.01
2006-03-21,659.394
2006-03-22,659.546
2006-03-23,658.277
2006-03-24,661.643
2006-03-27,659.282
2006-03-28,662.174
2006-03-29,658.223
2006-03-30,673.464
2006-03-31,672.414
2006-04-03,678.313
2006-04-04,688.805
2006-04-05,689.433
2006-04-06,684.739
2006-04-07,672.044
2006-04-10,674.663
2006-04-11,667.076
2006-04-12,663.771
2006-04-13,664.72
2006-04-14,664.72
2006-04-17,675.277
2006-04-18,673.902
2006-04-19,690.089
2006-04-20,694.775
2006-04-21,700.802
2006-04-24,701.465
2006-04-25,706.2
2006-04-26,711.493
2006-04-27,713.468
2006-04-28,710.895
2006-05-01,712.137
2006-05-02,720.923
2006-05-03,711.406
2006-05-04,721.613
2006-05-05,735.031
2006-05-08,740.263
2006-05-09,745.976
2006-05-10,743.068
2006-05-11,742.331
2006-05-12,728.985
2006-05-15,707.038
2006-05-16,702.409
2006-05-17,680.692
2006-05-18,677.813
2006-05-19,675.221
2006-05-22,649.156
2006-05-23,675.562
2006-05-24,657.979
2006-05-25,671.434
2006-05-26,685.331
2006-05-29,686.153
2006-05-30,676.614
2006-05-31,677.555
2006-06-01,685.811
2006-06-02,697.384
2006-06-05,688.374
2006-06-06,659.995
2006-06-07,655.988
2006-06-08,628.21
2006-06-09,640.546
2006-06-12,629.741
2006-06-13,609.072
2006-06-14,615.539
2006-06-15,638.828
2006-06-16,632.112
2006-06-19,632.25
2006-06-20,637.842
2006-06-21,643.86
2006-06-22,647.921
2006-06-23,644.33
2006-06-26,649.316
2006-06-27,646.382
2006-06-28,638.389
2006-06-29,652.053
2006-06-30,673.698
2006-07-03,679.728
2006-07-04,682.392
2006-07-05,668.505
2006-07-06,677.074
2006-07-07,676.037
2006-07-10,676.198
2006-07-11,670.232
2006-07-12,670.856
2006-07-13,656.95
2006-07-14,640.99
2006-07-17,630.414
2006-07-18,630.112
2006-07-19,652.185
2006-07-20,659.42
2006-07-21,646.443
2006-07-24,656.75
2006-07-25,661.986
2006-07-26,661.137
2006-07-27,673.944
2006-07-28,679.276
2006-07-31,678.192
2006-08-01,673.461
2006-08-02,685.566
2006-08-03,679.164
2006-08-04,692.318
2006-08-07,680.825
2006-08-08,683.634
2006-08-09,691.29
2006-08-10,682.006
2006-08-11,685.621
2006-08-14,688.941
2006-08-15,698.839
2006-08-16,708.47
2006-08-17,714.96
2006-08-18,712.921
2006-08-21,713.733
2006-08-22,710.557
2006-08-23,706.572
2006-08-24,708.551
2006-08-25,706.731
2006-08-28,713.425
2006-08-29,713.878
2006-08-30,721.828
2006-08-31,720.211
2006-09-01,722.078
2006-09-04,730.531
2006-09-05,723.404
2006-09-06,717.061
2006-09-07,706.479
2006-09-08,704.268
2006-09-11,704.753
2006-09-12,713.729
2006-09-13,716.145
2006-09-14,722.683
2006-09-15,719.23
2006-09-18,714.723
2006-09-19,710.544
2006-09-20,716.152
2006-09-21,721.622
2006-09-22,720.489
2006-09-25,716.213
2006-09-26,723.646
2006-09-27,728.019
2006-09-28,726.168
2006-09-29,729.914
2006-10-02,736.038
2006-10-03,735.13
2006-10-04,733.985
2006-10-05,739.088
2006-10-06,735.807
2006-10-09,742.668
2006-10-10,743.677
2006-10-11,743.799
2006-10-12,745.616
2006-10-13,742.193
2006-10-16,743.725
2006-10-17,735.04
2006-10-18,740.856
2006-10-19,744.123
2006-10-20,749.809
2006-10-23,752.734
2006-10-24,754.456
2006-10-25,759.999
2006-10-26,761.272
2006-10-27,758.745
2006-10-30,754.641
2006-10-31,759.632
2006-11-01,763.889
2006-11-02,761.085
2006-11-03,760.948
2006-11-06,769.621
2006-11-07,780.122
2006-11-08,773.226
2006-11-09,763.385
2006-11-10,768.953
2006-11-13,770.862
2006-11-14,767.672
2006-11-15,764.844
2006-11-16,767.134
2006-11-17,766.398
2006-11-20,767.035
2006-11-21,771.219
2006-11-22,786.823
2006-11-23,784.208
2006-11-24,785.051
2006-11-27,772.403
2006-11-28,770.116
2006-11-29,783.804
2006-11-30,783.481
2006-12-01,785.984
2006-12-04,788.016
2006-12-05,789.893
2006-12-06,794.844
2006-12-07,801.543
2006-12-08,802.203
2006-12-11,800.789
2006-12-12,802.37
2006-12-13,812.215
2006-12-14,811.177
2006-12-15,807.365
2006-12-18,808.597
2006-12-19,804.432
2006-12-20,809.028
2006-12-21,807.094
2006-12-22,800.972
2006-12-25,800.972
2006-12-26,799.723
2006-12-27,806.044
2006-12-28,806.178
2006-12-29,809.461
2007-01-01,809.461
2007-01-02,823.487
2007-01-03,825.338
2007-01-04,819.329
2007-01-05,807.643
2007-01-08,811.25
2007-01-09,814.306
2007-01-10,808.139
2007-01-11,816.09
2007-01-12,823.897
2007-01-15,825.991
2007-01-16,824.543
2007-01-17,825.667
2007-01-18,825.708
2007-01-19,828.657
2007-01-22,824.275
2007-01-23,830.028
2007-01-24,832.357
2007-01-25,825.074
2007-01-26,817.293
2007-01-29,825.739
2007-01-30,827.263
2007-01-31,828.752
2007-02-01,837.216
2007-02-02,840.348
2007-02-05,836.194
2007-02-06,843.621
2007-02-07,857.975
2007-02-08,860.644
2007-02-09,860.675
2007-02-12,853.121
2007-02-13,861.875
2007-02-14,879.938
2007-02-15,882.321
2007-02-16,879.825
2007-02-19,882.591
2007-02-20,883.631
2007-02-21,879.709
2007-02-22,875.266
2007-02-23,879.603
2007-02-26,877.22
2007-02-27,855.749
2007-02-28,843.438
2007-03-01,834.532
2007-03-02,831.938
2007-03-05,816.291
2007-03-06,821.518
2007-03-07,829.602
2007-03-08,841.056
2007-03-09,843.98
2007-03-12,848.584
2007-03-13,842.989
2007-03-14,824.554
2007-03-15,836.503
2007-03-16,840.381
2007-03-19,856.281
2007-03-20,868.878
2007-03-21,874.256
2007-03-22,887.411
2007-03-23,886.955
2007-03-26,883.279
2007-03-27,890.569
2007-03-28,886.308
2007-03-29,892.776
2007-03-30,893.456
2007-04-02,902.64
2007-04-03,910.876
2007-04-04,915.271
2007-04-05,921.93
2007-04-06,921.93
2007-04-09,917.127
2007-04-10,932.8
2007-04-11,936.443
2007-04-12,936.882
2007-04-13,945.896
2007-04-16,958.914
2007-04-17,961.559
2007-04-18,956.059
2007-04-19,952.945
2007-04-20,958.244
2007-04-23,958.571
2007-04-24,958.973
2007-04-25,975.418
2007-04-26,981.522
2007-04-27,983.147
2007-04-30,983.14
2007-05-01,979.466
2007-05-02,984.016
2007-05-03,969.227
2007-05-04,987.08
2007-05-07,993.21
2007-05-08,983.303
2007-05-09,986.75
2007-05-10,980.548
2007-05-11,983.315
2007-05-14,982.728
2007-05-15,989.928
2007-05-16,986.999
2007-05-17,984.74
2007-05-18,988.531
2007-05-21,981.784
2007-05-22,981.678
2007-05-23,988.023
2007-05-24,977.304
2007-05-25,978.921
2007-05-28,978.921
2007-05-29,989.511
2007-05-30,983.893
2007-05-31,1000.0
2007-06-01,1008.894
2007-06-04,1012.6
2007-06-05,1011.245
2007-06-06,980.293
2007-06-07,964.492
2007-06-08,953.509
2007-06-11,964.392
2007-06-12,953.972
2007-06-13,951.23
2007-06-14,970.53
2007-06-15,988.822
2007-06-18,991.406
2007-06-19,987.642
2007-06-20,996.856
2007-06-21,983.364
2007-06-22,980.995
2007-06-25,978.875
2007-06-26,973.229
2007-06-27,963.785
2007-06-28,985.495
2007-06-29,993.267
2007-07-02,1008.228
2007-07-03,1016.878
2007-07-04,1026.772
2007-07-05,1018.214
2007-07-06,1028.625
2007-07-09,1032.213
2007-07-10,1026.987
2007-07-11,1026.776
2007-07-12,1044.714
2007-07-13,1046.977
2007-07-16,1043.045
2007-07-17,1033.919
2007-07-18,1018.58
2007-07-19,1030.261
2007-07-20,1022.295
2007-07-23,1022.975
2007-07-24,1008.121
2007-07-25,994.182
2007-07-26,969.855
2007-07-27,966.12
2007-07-30,968.079
2007-07-31,986.756
2007-08-01,965.57
2007-08-02,963.429
2007-08-03,955.693
2007-08-06,942.469
2007-08-07,939.611
2007-08-08,956.388
2007-08-09,929.642
2007-08-10,901.571
2007-08-13,911.625
2007-08-14,905.478
2007-08-15,891.412
2007-08-16,841.746
2007-08-17,855.811
2007-08-20,865.801
2007-08-21,871.031
2007-08-22,898.033
2007-08-23,909.929
2007-08-24,912.191
2007-08-27,912.942
2007-08-28,898.667
2007-08-29,900.249
2007-08-30,912.371
2007-08-31,933.713
2007-09-03,939.324
2007-09-04,946.588
2007-09-05,936.242
2007-09-06,945.818
2007-09-07,930.317
2007-09-10,919.141
2007-09-11,934.202
2007-09-12,937.107
2007-09-13,936.42
2007-09-14,924.668
2007-09-17,913.849
2007-09-18,931.32
2007-09-19,968.777
2007-09-20,969.514
2007-09-21,983.06
2007-09-24,976.653
2007-09-25,967.295
2007-09-26,972.971
2007-09-27,982.957
2007-09-28,989.472
2007-10-01,994.478
2007-10-02,997.917
2007-10-03,1001.417
2007-10-04,994.058
2007-10-05,1000.602
2007-10-08,991.007
2007-10-09,994.95
2007-10-10,1006.624
2007-10-11,1018.08
2007-10-12,1008.98
2007-10-15,1005.529
2007-10-16,992.195
2007-10-17,1004.582
2007-10-18,996.212
2007-10-19,977.913
2007-10-22,951.539
2007-10-23,973.755
2007-10-24,962.907
2007-10-25,981.764
2007-10-26,987.226
2007-10-29,999.977
2007-10-30,993.22
2007-10-31,1010.356
2007-11-01,992.199
2007-11-02,990.54
2007-11-05,973.432
2007-11-06,984.933
2007-11-07,987.922
2007-11-08,993.247
2007-11-09,976.602
2007-11-12,971.58
2007-11-13,964.965
2007-11-14,989.55
2007-11-15,955.429
2007-11-16,932.409
2007-11-19,898.535
2007-11-20,913.852
2007-11-21,879.13
2007-11-22,881.96
2007-11-23,892.49
2007-11-26,893.161
2007-11-27,891.967
2007-11-28,918.642
2007-11-29,926.609
2007-11-30,932.584
2007-12-03,926.467
2007-12-04,920.91
2007-12-05,940.953
2007-12-06,930.576
2007-12-07,944.774
2007-12-10,961.067
2007-12-11,957.563
2007-12-12,960.077
2007-12-13,929.754
2007-12-14,925.533
2007-12-17,894.322
2007-12-18,900.023
2007-12-19,896.56
2007-12-20,897.99
2007-12-21,912.591
2007-12-24,914.623
2007-12-25,914.623
2007-12-26,920.909
2007-12-27,933.663
2007-12-28,949.843
2007-12-31,944.417
2008-01-01,944.417
2008-01-02,937.509
2008-01-03,926.303
2008-01-04,910.112
2008-01-07,881.244
2008-01-08,886.89
2008-01-09,853.363
2008-01-10,836.954
2008-01-11,845.459
2008-01-14,867.051
2008-01-15,809.593
2008-01-16,768.182
2008-01-17,761.785
2008-01-18,753.619
2008-01-21,689.137
2008-01-22,726.748
2008-01-23,699.947
2008-01-24,754.575
2008-01-25,769.041
2008-01-28,754.624
2008-01-29,785.625
2008-01-30,786.447
2008-01-31,784.793
2008-02-01,812.974
2008-02-04,821.076
2008-02-05,769.944
2008-02-06,783.158
2008-02-07,748.872
2008-02-08,749.272
2008-02-11,745.107
2008-02-12,788.876
2008-02-13,799.753
2008-02-14,800.853
2008-02-15,787.301
2008-02-18,805.56
2008-02-19,816.42
2008-02-20,794.433
2008-02-21,811.443
2008-02-22,807.103
2008-02-25,821.334
2008-02-26,840.14
2008-02-27,844.44
2008-02-28,828.634
2008-02-29,817.551
2008-03-03,803.904
2008-03-04,794.993
2008-03-05,811.699
2008-03-06,803.917
2008-03-07,788.41
2008-03-10,763.108
2008-03-11,776.164
2008-03-12,798.386
2008-03-13,792.115
2008-03-14,797.159
2008-03-17,754.188
2008-03-18,781.263
2008-03-19,757.466
2008-03-20,731.789
2008-03-21,731.789
2008-03-24,730.745
2008-03-25,783.499
2008-03-26,792.468
2008-03-27,816.443
2008-03-28,814.798
2008-03-31,819.911
2008-04-01,833.476
2008-04-02,841.006
2008-04-03,839.011
2008-04-04,851.465
2008-04-07,860.669
2008-04-08,840.556
2008-04-09,833.845
2008-04-10,828.146
2008-04-11,829.147
2008-04-14,830.3
2008-04-15,837.829
2008-04-16,887.309
2008-04-17,868.098
2008-04-18,883.652
2008-04-21,896.117
2008-04-22,900.446
2008-04-23,914.571
2008-04-24,899.614
2008-04-25,898.884
2008-04-28,911.477
2008-04-29,890.027
2008-04-30,896.975
2008-05-01,890.148
2008-05-02,900.371
2008-05-05,903.874
2008-05-06,907.33
2008-05-07,917.979
2008-05-08,925.432
2008-05-09,914.744
2008-05-12,924.513
2008-05-13,927.089
2008-05-14,945.0
2008-05-15,955.328
2008-05-16,966.927
2008-05-19,985.614
2008-05-20,958.931
2008-05-21,956.426
2008-05-22,968.71
2008-05-23,949.062
2008-05-26,940.807
2008-05-27,928.345
2008-05-28,934.602
2008-05-29,921.348
2008-05-30,931.674
2008-06-02,925.817
2008-06-03,932.105
2008-06-04,933.869
2008-06-05,944.36
2008-06-06,942.65
2008-06-09,935.635
2008-06-10,915.04
2008-06-11,913.413
2008-06-12,915.584
2008-06-13,917.392
2008-06-16,936.668
2008-06-17,948.606
2008-06-18,926.158
2008-06-19,925.815
2008-06-20,927.448
2008-06-23,907.244
2008-06-24,902.616
2008-06-25,908.529
2008-06-26,896.469
2008-06-27,882.497
2008-06-30,878.949
2008-07-01,843.253
2008-07-02,824.472
2008-07-03,805.504
2008-07-04,803.441
2008-07-07,813.113
2008-07-08,794.147
2008-07-09,824.166
2008-07-10,817.827
2008-07-11,803.469
2008-07-14,810.405
2008-07-15,785.73
2008-07-16,783.539
2008-07-17,814.585
2008-07-18,810.095
2008-07-21,818.012
2008-07-22,805.589
2008-07-23,801.405
2008-07-24,775.219
2008-07-25,772.82
2008-07-28,768.249
2008-07-29,760.044
2008-07-30,786.382
2008-07-31,798.709
2008-08-01,779.604
2008-08-04,768.851
2008-08-05,776.773
2008-08-06,792.395
2008-08-07,787.14
2008-08-08,773.279
2008-08-11,777.967
2008-08-12,766.938
2008-08-13,755.939
2008-08-14,758.605
2008-08-15,746.062
2008-08-18,747.752
2008-08-19,735.017
2008-08-20,748.977
2008-08-21,750.514
2008-08-22,764.096
2008-08-25,757.485
2008-08-26,756.134
2008-08-27,763.203
2008-08-28,771.515
2008-08-29,780.963
2008-09-01,771.207
2008-09-02,769.539
2008-09-03,742.96
2008-09-04,716.919
2008-09-05,683.579
2008-09-08,699.789
2008-09-09,676.126
2008-09-10,666.537
2008-09-11,653.587
2008-09-12,685.412
2008-09-15,655.982
2008-09-16,633.805
2008-09-17,617.476
2008-09-18,625.947
2008-09-19,664.045
2008-09-22,667.505
2008-09-23,663.045
2008-09-24,664.526
2008-09-25,666.703
2008-09-26,635.816
2008-09-29,548.367
2008-09-30,547.62
2008-10-01,538.56
2008-10-02,514.727
2008-10-03,529.191
2008-10-06,457.767
2008-10-07,451.891
2008-10-08,429.784
2008-10-09,431.286
2008-10-10,398.487
2008-10-13,456.638
2008-10-14,457.563
2008-10-15,412.58
2008-10-16,383.62
2008-10-17,390.592
2008-10-20,396.651
2008-10-21,392.476
2008-10-22,361.346
2008-10-23,349.795
2008-10-24,327.929
2008-10-27,299.494
2008-10-28,295.237
2008-10-29,333.156
2008-10-30,346.406
2008-10-31,349.343
2008-11-03,370.588
2008-11-04,411.091
2008-11-05,392.714
2008-11-06,346.675
2008-11-07,355.781
2008-11-10,366.176
2008-11-11,335.148
2008-11-12,316.305
2008-11-13,317.128
2008-11-14,323.06
2008-11-17,316.747
2008-11-18,313.044
2008-11-19,290.425
2008-11-20,274.423
2008-11-21,271.293
2008-11-24,306.189
2008-11-25,321.164
2008-11-26,320.724
2008-11-27,335.639
2008-11-28,326.806
2008-12-01,300.809
2008-12-02,311.26
2008-12-03,305.734
2008-12-04,310.553
2008-12-05,290.537
2008-12-08,314.963
2008-12-09,316.579
2008-12-10,324.176
2008-12-11,327.724
2008-12-12,327.985
2008-12-15,337.357
2008-12-16,343.69
2008-12-17,357.213
2008-12-18,368.881
2008-12-19,349.386
2008-12-22,347.828
2008-12-23,352.1
2008-12-24,353.224
2008-12-25,353.224
2008-12-26,354.928
2008-12-29,369.818
2008-12-30,378.331
2008-12-31,371.805
2009-01-01,371.805
2009-01-02,383.829
2009-01-05,383.795
2009-01-06,380.263
2009-01-07,383.08
2009-01-08,372.952
2009-01-09,355.189
2009-01-12,339.351
2009-01-13,336.528
2009-01-14,316.796
2009-01-15,313.321
2009-01-16,317.721
2009-01-19,303.711
2009-01-20,290.573
2009-01-21,295.991
2009-01-22,295.809
2009-01-23,286.487
2009-01-26,306.019
2009-01-27,307.536
2009-01-28,327.113
2009-01-29,316.054
2009-01-30,305.776
2009-02-02,300.748
2009-02-03,307.093
2009-02-04,318.66
2009-02-05,322.949
2009-02-06,336.233
2009-02-09,345.138
2009-02-10,330.005
2009-02-11,325.582
2009-02-12,314.553
2009-02-13,319.061
2009-02-16,314.873
2009-02-17,296.637
2009-02-18,289.981
2009-02-19,294.989
2009-02-20,280.287
2009-02-23,273.093
2009-02-24,268.837
2009-02-25,267.9
2009-02-26,276.16
2009-02-27,268.734
2009-03-02,256.51
2009-03-03,250.144
2009-03-04,261.219
2009-03-05,244.678
2009-03-06,243.376
2009-03-09,245.026
2009-03-10,260.417
2009-03-11,261.099
2009-03-12,259.79
2009-03-13,261.64
2009-03-16,269.473
2009-03-17,264.491
2009-03-18,266.405
2009-03-19,283.09
2009-03-20,282.635
2009-03-23,289.047
2009-03-24,289.048
2009-03-25,297.112
2009-03-26,300.76
2009-03-27,288.322
2009-03-30,274.218
2009-03-31,283.637
2009-04-01,286.566
2009-04-02,311.175
2009-04-03,312.23
2009-04-06,313.834
2009-04-07,303.17
2009-04-08,303.17
2009-04-09,317.577
2009-04-10,317.577
2009-04-13,320.27
2009-04-14,326.645
2009-04-15,327.13
2009-04-16,334.614
2009-04-17,338.442
2009-04-20,317.572
2009-04-21,323.412
2009-04-22,332.744
2009-04-23,334.964
2009-04-24,349.089
2009-04-27,342.218
2009-04-28,335.039
2009-04-29,345.621
2009-04-30,353.429
2009-05-01,353.482
2009-05-04,371.717
2009-05-05,363.439
2009-05-06,365.431
2009-05-07,364.839
2009-05-08,370.99
2009-05-11,364.197
2009-05-12,364.55
2009-05-13,348.985
2009-05-14,349.714
2009-05-15,357.39
2009-05-18,364.871
2009-05-19,378.058
2009-05-20,394.534
2009-05-21,379.979
2009-05-22,392.829
2009-05-25,391.424
2009-05-26,392.081
2009-05-27,396.014
2009-05-28,392.667
2009-05-29,396.732
2009-06-01,410.105
2009-06-02,417.563
2009-06-03,406.1
2009-06-04,401.874
2009-06-05,396.67
2009-06-08,384.003
2009-06-09,387.491
2009-06-10,397.129
2009-06-11,402.89
2009-06-12,397.719
2009-06-15,378.34
2009-06-16,376.311
2009-06-17,356.823
2009-06-18,358.931
2009-06-19,361.549
2009-06-22,345.534
2009-06-23,353.31
2009-06-24,364.744
2009-06-25,357.688
2009-06-26,359.09
2009-06-29,364.711
2009-06-30,362.336
2009-07-01,379.229
2009-07-02,365.332
2009-07-03,361.532
2009-07-06,352.935
2009-07-07,354.023
2009-07-08,345.617
2009-07-09,350.104
2009-07-10,342.255
2009-07-13,347.536
2009-07-14,350.574
2009-07-15,363.757
2009-07-16,368.691
2009-07-17,366.702
2009-07-20,375.768
2009-07-21,381.735
2009-07-22,380.513
2009-07-23,389.766
2009-07-24,389.949
2009-07-27,396.065
2009-07-28,386.56
2009-07-29,389.976
2009-07-30,394.981
2009-07-31,395.689
2009-08-03,409.934
2009-08-04,408.109
2009-08-05,413.372
2009-08-06,414.654
2009-08-07,412.382
2009-08-10,410.31
2009-08-11,399.564
2009-08-12,406.205
2009-08-13,412.091
2009-08-14,409.769
2009-08-17,399.623
2009-08-18,404.335
2009-08-19,408.063
2009-08-20,414.746
2009-08-21,424.776
2009-08-24,429.473
2009-08-25,428.728
2009-08-26,425.281
2009-08-27,417.375
2009-08-28,430.173
2009-08-31,423.398
2009-09-01,415.075
2009-09-02,407.055
2009-09-03,414.2
2009-09-04,421.731
2009-09-07,433.298
2009-09-08,445.721
2009-09-09,458.71
2009-09-10,455.106
2009-09-11,461.348
2009-09-14,459.157
2009-09-15,464.837
2009-09-16,479.472
2009-09-17,483.419
2009-09-18,481.251
2009-09-21,470.192
2009-09-22,478.312
2009-09-23,477.473
2009-09-24,464.973
2009-09-25,461.502
2009-09-28,468.747
2009-09-29,465.467
2009-09-30,469.859
2009-10-01,457.651
2009-10-02,445.702
2009-10-05,450.938
2009-10-06,470.145
2009-10-07,467.471
2009-10-08,473.956
2009-10-09,474.557
2009-10-12,483.137
2009-10-13,477.678
2009-10-14,492.997
2009-10-15,490.909
2009-10-16,482.505
2009-10-19,489.814
2009-10-20,486.787
2009-10-21,483.932
2009-10-22,475.258
2009-10-23,476.798
2009-10-26,460.541
2009-10-27,446.239
2009-10-28,425.373
2009-10-29,439.194
2009-10-30,424.142
2009-11-02,431.077
2009-11-03,422.983
2009-11-04,443.017
2009-11-05,443.981
2009-11-06,448.362
2009-11-09,461.343
2009-11-10,456.803
2009-11-11,462.028
2009-11-12,457.784
2009-11-13,457.656
2009-11-16,468.604
2009-11-17,463.053
2009-11-18,468.133
2009-11-19,452.72
2009-11-20,447.988
2009-11-23,463.706
2009-11-24,460.358
2009-11-25,468.329
2009-11-26,452.092
2009-11-27,459.439
2009-11-30,458.647
2009-12-01,474.535
2009-12-02,472.225
2009-12-03,473.636
2009-12-04,470.308
2009-12-07,467.651
2009-12-08,458.403
2009-12-09,456.261
2009-12-10,457.218
2009-12-11,456.246
2009-12-14,459.795
2009-12-15,457.805
2009-12-16,465.276
2009-12-17,453.443
2009-12-18,451.634
2009-12-21,457.954
2009-12-22,454.575
2009-12-23,457.289
2009-12-24,458.071
2009-12-25,458.071
2009-12-28,462.019
2009-12-29,463.11
2009-12-30,456.826
2009-12-31,458.311
2010-01-01,458.311
2010-01-04,472.892
2010-01-05,482.295
2010-01-06,483.525
2010-01-07,484.736
2010-01-08,486.225
2010-01-11,493.364
2010-01-12,481.943
2010-01-13,483.297
2010-01-14,489.271
2010-01-15,480.353
2010-01-18,482.597
2010-01-19,482.046
2010-01-20,467.976
2010-01-21,457.302
2010-01-22,454.833
2010-01-25,454.194
2010-01-26,451.124
2010-01-27,446.138
2010-01-28,438.254
2010-01-29,441.143
2010-02-01,446.968
2010-02-02,453.835
2010-02-03,449.501
2010-02-04,432.995
2010-02-05,420.769
2010-02-08,423.994
2010-02-09,427.783
2010-02-10,428.745
2010-02-11,426.608
2010-02-12,425.683
2010-02-15,426.553
2010-02-16,435.329
2010-02-17,437.828
2010-02-18,442.73
2010-02-19,441.379
2010-02-22,443.571
2010-02-23,433.935
2010-02-24,433.854
2010-02-25,424.716
2010-02-26,435.252
2010-03-01,438.826
2010-03-02,447.567
2010-03-03,452.809
2010-03-04,451.021
2010-03-05,455.903
2010-03-08,454.989
2010-03-09,452.298
2010-03-10,459.935
2010-03-11,460.677
2010-03-12,468.052
2010-03-15,459.551
2010-03-16,467.528
2010-03-17,471.11
2010-03-18,466.334
2010-03-19,463.573
2010-03-22,462.795
2010-03-23,468.097
2010-03-24,467.455
2010-03-25,474.482
2010-03-26,475.176
2010-03-29,479.469
2010-03-30,474.101
2010-03-31,477.877
2010-04-01,482.524
2010-04-02,482.524
2010-04-05,481.42
2010-04-06,481.411
2010-04-07,479.309
2010-04-08,473.794
2010-04-09,482.215
2010-04-12,485.505
2010-04-13,483.225
2010-04-14,492.308
2010-04-15,493.073
2010-04-16,482.149
2010-04-19,477.06
2010-04-20,484.088
2010-04-21,482.564
2010-04-22,474.21
2010-04-23,484.167
2010-04-26,487.704
2010-04-27,474.312
2010-04-28,463.03
2010-04-29,473.341
2010-04-30,473.272
2010-05-03,472.338
2010-05-04,449.703
2010-05-05,434.915
2010-05-06,426.877
2010-05-07,411.956
2010-05-10,439.704
2010-05-11,434.854
2010-05-12,444.416
2010-05-13,442.555
2010-05-14,424.236
2010-05-17,418.442
2010-05-18,422.702
2010-05-19,409.751
2010-05-20,400.261
2010-05-21,405.395
2010-05-24,399.042
2010-05-25,379.264
2010-05-26,388.101
2010-05-27,399.92
2010-05-28,402.49
2010-05-31,402.721
2010-06-01,400.741
2010-06-02,399.432
2010-06-03,406.512
2010-06-04,393.032
2010-06-07,387.189
2010-06-08,383.052
2010-06-09,394.486
2010-06-10,404.153
2010-06-11,406.793
2010-06-14,417.917
2010-06-15,422.638
2010-06-16,422.761
2010-06-17,426.558
2010-06-18,429.038
2010-06-21,431.592
2010-06-22,427.6
2010-06-23,423.382
2010-06-24,416.451
2010-06-25,413.593
2010-06-28,419.807
2010-06-29,400.323
2010-06-30,401.534
2010-07-01,399.966
2010-07-02,405.94
2010-07-05,403.996
2010-07-06,419.461
2010-07-07,419.287
2010-07-08,423.514
2010-07-09,426.975
2010-07-12,424.823
2010-07-13,434.599
2010-07-14,438.32
2010-07-15,438.255
2010-07-16,433.423
2010-07-19,431.935
2010-07-20,426.687
2010-07-21,428.369
2010-07-22,442.341
2010-07-23,442.86
2010-07-26,448.878
2010-07-27,453.669
2010-07-28,452.801
2010-07-29,449.544
2010-07-30,449.429
2010-08-02,465.16
2010-08-03,468.369
2010-08-04,467.073
2010-08-05,469.403
2010-08-06,473.389
2010-08-09,474.359
2010-08-10,459.834
2010-08-11,441.661
2010-08-12,437.396
2010-08-13,435.322
2010-08-16,438.812
2010-08-17,448.414
2010-08-18,447.088
2010-08-19,442.106
2010-08-20,429.129
2010-08-23,429.703
2010-08-24,423.658
2010-08-25,418.002
2010-08-26,424.807
2010-08-27,424.905
2010-08-30,422.514
2010-08-31,424.027
2010-09-01,438.63
2010-09-02,441.281
2010-09-03,443.357
2010-09-06,446.138
2010-09-07,435.805
2010-09-08,438.45
2010-09-09,445.246
2010-09-10,444.411
2010-09-13,451.502
2010-09-14,456.332
2010-09-15,458.177
2010-09-16,460.655
2010-09-17,460.855
2010-09-20,469.713
2010-09-21,471.705
