Date,WORLD SMID GROWTH SMID (Small+Mid Cap)
2010-07-29,766.783
2010-07-30,765.834
2010-08-02,782.806
2010-08-03,782.45
2010-08-04,784.881
2010-08-05,784.325
2010-08-06,784.155
2010-08-09,789.042
2010-08-10,775.969
2010-08-11,751.555
2010-08-12,746.363
2010-08-13,744.681
2010-08-16,748.257
2010-08-17,759.77
2010-08-18,761.599
2010-08-19,754.529
2010-08-20,746.409
2010-08-23,743.048
2010-08-24,732.553
2010-08-25,730.927
2010-08-26,733.822
2010-08-27,744.336
2010-08-30,739.045
2010-08-31,736.74
2010-09-01,759.369
2010-09-02,768.097
2010-09-03,777.154
2010-09-06,780.576
2010-09-07,770.643
2010-09-08,775.434
2010-09-09,778.94
2010-09-10,780.897
2010-09-13,793.998
2010-09-14,797.066
2010-09-15,798.601
2010-09-16,796.895
2010-09-17,799.138
2010-09-20,811.119
2010-09-21,809.414
2010-09-22,808.738
2010-09-23,804.491
2010-09-24,820.178
2010-09-27,819.705
2010-09-28,825.641
2010-09-29,828.87
2010-09-30,825.975
2010-10-01,828.789
2010-10-04,821.159
2010-10-05,837.991
2010-10-06,838.374
2010-10-07,838.675
2010-10-08,843.898
2010-10-11,845.949
2010-10-12,844.514
2010-10-13,856.111
2010-10-14,858.235
2010-10-15,856.607
2010-10-18,856.762
2010-10-19,840.628
2010-10-20,850.258
2010-10-21,851.894
2010-10-22,854.305
2010-10-25,861.875
2010-10-26,858.312
2010-10-27,852.646
2010-10-28,855.656
2010-10-29,859.76
2010-11-01,860.914
2010-11-02,869.562
2010-11-03,869.007
2010-11-04,889.292
2010-11-05,892.194
2010-11-08,892.746
2010-11-09,890.891
2010-11-10,886.708
2010-11-11,885.749
2010-11-12,875.001
2010-11-15,874.726
2010-11-16,857.771
2010-11-17,861.337
2010-11-18,876.426
2010-11-19,880.402
2010-11-22,883.072
2010-11-23,870.23
2010-11-24,882.668
2010-11-25,885.188
2010-11-26,877.922
2010-11-29,870.568
2010-11-30,867.006
2010-12-01,884.294
2010-12-02,899.945
2010-12-03,910.126
2010-12-06,912.057
2010-12-07,915.553
2010-12-08,910.407
2010-12-09,911.287
2010-12-10,916.607
2010-12-13,921.289
2010-12-14,922.229
2010-12-15,918.178
2010-12-16,920.52
2010-12-17,923.523
2010-12-20,925.017
2010-12-21,933.276
2010-12-22,932.687
2010-12-23,932.201
2010-12-24,932.356
2010-12-27,931.759
2010-12-28,932.527
2010-12-29,937.345
2010-12-30,938.186
2010-12-31,939.683
2011-01-03,946.662
2011-01-04,942.401
2011-01-05,940.099
2011-01-06,937.963
2011-01-07,937.155
2011-01-10,936.429
2011-01-11,943.748
2011-01-12,953.219
2011-01-13,956.165
2011-01-14,957.872
2011-01-17,957.03
2011-01-18,964.367
2011-01-19,954.196
2011-01-20,937.435
2011-01-21,938.907
2011-01-24,944.902
2011-01-25,942.938
2011-01-26,955.456
2011-01-27,958.028
2011-01-28,944.206
2011-01-31,948.859
2011-02-01,966.196
2011-02-02,966.609
2011-02-03,967.558
2011-02-04,971.665
2011-02-07,979.156
2011-02-08,983.871
2011-02-09,979.325
2011-02-10,978.683
2011-02-11,983.787
2011-02-14,990.011
2011-02-15,986.173
2011-02-16,991.302
2011-02-17,995.722
2011-02-18,996.938
2011-02-21,994.063
2011-02-22,974.862
2011-02-23,964.826
2011-02-24,964.248
2011-02-25,981.452
2011-02-28,987.664
2011-03-01,979.931
2011-03-02,981.518
2011-03-03,995.029
2011-03-04,994.802
2011-03-07,986.081
2011-03-08,986.811
2011-03-09,984.392
2011-03-10,961.904
2011-03-11,963.151
2011-03-14,953.771
2011-03-15,933.145
2011-03-16,929.56
2011-03-17,942.329
2011-03-18,950.943
2011-03-21,968.837
2011-03-22,969.492
2011-03-23,971.036
2011-03-24,982.121
2011-03-25,985.788
2011-03-28,981.609
2011-03-29,986.981
2011-03-30,999.023
2011-03-31,1001.497
2011-04-01,1005.499
2011-04-04,1011.337
2011-04-05,1012.984
2011-04-06,1013.369
2011-04-07,1007.889
2011-04-08,1010.748
2011-04-11,1005.56
2011-04-12,991.799
2011-04-13,999.01
2011-04-14,999.821
2011-04-15,1003.69
2011-04-18,987.396
2011-04-19,994.349
2011-04-20,1016.5
2011-04-21,1026.422
2011-04-22,1026.736
2011-04-25,1024.215
2011-04-26,1029.437
2011-04-27,1032.164
2011-04-28,1039.765
2011-04-29,1043.877
2011-05-02,1042.478
2011-05-03,1029.938
2011-05-04,1020.373
2011-05-05,1011.954
2011-05-06,1017.15
2011-05-09,1019.534
2011-05-10,1031.346
2011-05-11,1022.812
2011-05-12,1019.021
2011-05-13,1012.488
2011-05-16,1004.087
2011-05-17,995.885
2011-05-18,1009.391
2011-05-19,1012.645
2011-05-20,1008.255
2011-05-23,989.266
2011-05-24,990.627
2011-05-25,996.296
2011-05-26,1004.974
2011-05-27,1015.429
2011-05-30,1016.922
2011-05-31,1028.082
2011-06-01,1013.061
2011-06-02,1008.289
2011-06-03,1000.668
2011-06-06,990.496
2011-06-07,992.986
2011-06-08,980.199
2011-06-09,985.651
2011-06-10,970.261
2011-06-13,966.838
2011-06-14,982.332
2011-06-15,966.457
2011-06-16,955.016
2011-06-17,957.751
2011-06-20,958.994
2011-06-21,979.854
2011-06-22,979.312
2011-06-23,969.999
2011-06-24,965.019
2011-06-27,968.458
2011-06-28,982.254
2011-06-29,994.809
2011-06-30,1007.576
2011-07-01,1017.944
2011-07-04,1022.172
2011-07-05,1023.054
2011-07-06,1022.161
2011-07-07,1032.365
2011-07-08,1025.934
2011-07-11,1001.53
2011-07-12,996.155
2011-07-13,1008.762
2011-07-14,997.67
2011-07-15,1001.886
2011-07-18,987.813
2011-07-19,1006.21
2011-07-20,1008.378
2011-07-21,1018.993
2011-07-22,1025.975
2011-07-25,1019.851
2011-07-26,1018.247
2011-07-27,996.534
2011-07-28,989.302
2011-07-29,986.572
2011-08-01,980.205
2011-08-02,953.327
2011-08-03,950.334
2011-08-04,898.204
2011-08-05,882.298
2011-08-08,825.435
2011-08-09,858.659
2011-08-10,840.776
2011-08-11,870.522
2011-08-12,883.04
2011-08-15,903.115
2011-08-16,891.708
2011-08-17,891.127
2011-08-18,844.307
2011-08-19,833.129
2011-08-22,832.091
2011-08-23,856.535
2011-08-24,863.78
2011-08-25,851.964
2011-08-26,865.893
2011-08-29,893.071
2011-08-30,901.292
2011-08-31,911.698
2011-09-01,902.304
2011-09-02,880.629
2011-09-05,867.275
2011-09-06,859.364
2011-09-07,886.759
2011-09-08,882.791
2011-09-09,857.034
2011-09-12,848.703
2011-09-13,859.964
2011-09-14,870.094
2011-09-15,884.668
2011-09-16,889.339
2011-09-19,875.565
2011-09-20,872.922
2011-09-21,854.138
2011-09-22,814.434
2011-09-23,816.42
2011-09-26,823.103
2011-09-27,847.903
2011-09-28,829.53
2011-09-29,829.803
2011-09-30,808.556
2011-10-03,780.2
2011-10-04,786.829
2011-10-05,803.699
2011-10-06,826.385
2011-10-07,824.611
2011-10-10,848.558
2011-10-11,852.349
2011-10-12,865.511
2011-10-13,864.469
2011-10-14,877.982
2011-10-17,863.72
2011-10-18,871.015
2011-10-19,864.057
2011-10-20,858.4
2011-10-21,880.381
2011-10-24,903.039
2011-10-25,889.259
2011-10-26,893.754
2011-10-27,932.73
2011-10-28,935.927
2011-10-31,908.144
2011-11-01,876.88
2011-11-02,890.321
2011-11-03,906.705
2011-11-04,906.904
2011-11-07,904.843
2011-11-08,911.568
2011-11-09,881.5
2011-11-10,879.185
2011-11-11,900.978
2011-11-14,892.976
2011-11-15,892.829
2011-11-16,882.646
2011-11-17,866.99
2011-11-18,861.946
2011-11-21,842.657
2011-11-22,840.257
2011-11-23,820.159
2011-11-24,819.17
2011-11-25,814.994
2011-11-28,844.151
2011-11-29,848.831
2011-11-30,885.099
2011-12-01,883.35
2011-12-02,885.558
2011-12-05,895.565
2011-12-06,888.711
2011-12-07,888.367
2011-12-08,869.968
2011-12-09,880.794
2011-12-12,866.756
2011-12-13,855.103
2011-12-14,835.698
2011-12-15,838.755
2011-12-16,845.515
2011-12-19,835.143
2011-12-20,860.994
2011-12-21,859.333
2011-12-22,864.824
2011-12-23,870.07
2011-12-26,870.39
2011-12-27,872.655
2011-12-28,859.773
2011-12-29,866.61
2011-12-30,870.735
2012-01-02,872.591
2012-01-03,886.055
2012-01-04,883.139
2012-01-05,881.584
2012-01-06,879.089
2012-01-09,881.839
2012-01-10,893.56
2012-01-11,892.378
2012-01-12,896.803
2012-01-13,891.378
2012-01-16,892.171
2012-01-17,898.38
2012-01-18,910.42
2012-01-19,918.448
2012-01-20,916.917
2012-01-23,921.561
2012-01-24,918.712
2012-01-25,927.421
2012-01-26,931.7
2012-01-27,933.608
2012-01-30,927.218
2012-01-31,930.678
2012-02-01,946.453
2012-02-02,950.054
2012-02-03,960.679
2012-02-06,960.864
2012-02-07,961.744
2012-02-08,963.595
2012-02-09,965.954
2012-02-10,956.169
2012-02-13,963.71
2012-02-14,960.542
2012-02-15,961.214
2012-02-16,966.178
2012-02-17,969.051
2012-02-20,974.673
2012-02-21,971.625
2012-02-22,969.286
2012-02-23,976.81
2012-02-24,981.147
2012-02-27,978.744
2012-02-28,980.151
2012-02-29,975.735
2012-03-01,980.412
2012-03-02,973.593
2012-03-05,966.178
2012-03-06,944.554
2012-03-07,952.079
2012-03-08,968.757
2012-03-09,972.519
2012-03-12,968.121
2012-03-13,981.342
2012-03-14,974.218
2012-03-15,980.423
2012-03-16,984.308
2012-03-19,987.784
2012-03-20,978.482
2012-03-21,979.233
2012-03-22,971.797
2012-03-23,977.409
2012-03-26,991.419
2012-03-27,988.938
2012-03-28,980.713
2012-03-29,978.278
2012-03-30,984.396
2012-04-02,993.835
2012-04-03,990.552
2012-04-04,968.916
2012-04-05,968.736
2012-04-06,968.216
2012-04-09,959.729
2012-04-10,942.259
2012-04-11,950.839
2012-04-12,967.534
2012-04-13,957.436
2012-04-16,954.124
2012-04-17,968.782
2012-04-18,967.683
2012-04-19,965.232
2012-04-20,966.903
2012-04-23,951.382
2012-04-24,953.05
2012-04-25,967.584
2012-04-26,976.903
2012-04-27,983.4
2012-04-30,979.819
2012-05-01,981.632
2012-05-02,981.595
2012-05-03,972.538
2012-05-04,955.825
2012-05-07,951.869
2012-05-08,941.676
2012-05-09,934.839
2012-05-10,938.506
2012-05-11,937.823
2012-05-14,921.972
2012-05-15,913.99
2012-05-16,906.54
2012-05-17,892.198
2012-05-18,880.573
2012-05-21,896.205
2012-05-22,902.326
2012-05-23,896.677
2012-05-24,898.177
2012-05-25,898.03
2012-05-28,900.266
2012-05-29,911.087
2012-05-30,893.757
2012-05-31,889.384
2012-06-01,865.369
2012-06-04,862.939
2012-06-05,872.508
2012-06-06,891.449
2012-06-07,894.009
2012-06-08,893.257
2012-06-11,885.56
2012-06-12,891.023
2012-06-13,885.043
2012-06-14,888.136
2012-06-15,898.682
2012-06-18,905.137
2012-06-19,917.16
2012-06-20,919.137
2012-06-21,898.456
2012-06-22,897.614
2012-06-25,884.187
2012-06-26,885.734
2012-06-27,893.581
2012-06-28,890.355
2012-06-29,919.664
2012-07-02,924.284
2012-07-03,935.672
2012-07-04,935.717
2012-07-05,932.89
2012-07-06,919.687
2012-07-09,914.55
2012-07-10,908.606
2012-07-11,904.372
2012-07-12,898.039
2012-07-13,911.486
2012-07-16,910.112
2012-07-17,911.749
2012-07-18,919.153
2012-07-19,928.178
2012-07-20,915.726
2012-07-23,898.383
2012-07-24,891.081
2012-07-25,893.16
2012-07-26,912.763
2012-07-27,928.723
2012-07-30,928.09
2012-07-31,923.455
2012-08-01,917.197
2012-08-02,909.066
2012-08-03,927.435
2012-08-06,936.073
2012-08-07,944.967
2012-08-08,944.419
2012-08-09,947.049
2012-08-10,947.557
2012-08-13,944.801
2012-08-14,944.232
2012-08-15,947.888
2012-08-16,956.744
2012-08-17,960.696
2012-08-20,957.48
2012-08-21,962.086
2012-08-22,958.551
2012-08-23,957.764
2012-08-24,956.942
2012-08-27,956.576
2012-08-28,956.116
2012-08-29,957.162
2012-08-30,948.209
2012-08-31,955.54
2012-09-03,956.392
2012-09-04,956.034
2012-09-05,954.6
2012-09-06,972.061
2012-09-07,983.861
2012-09-10,980.325
2012-09-11,982.114
2012-09-12,987.436
2012-09-13,995.284
2012-09-14,1011.389
2012-09-17,1005.466
2012-09-18,1000.487
2012-09-19,1004.143
2012-09-20,997.695
2012-09-21,1001.515
2012-09-24,994.28
2012-09-25,988.122
2012-09-26,976.825
2012-09-27,987.554
2012-09-28,985.166
2012-10-01,987.826
2012-10-02,988.284
2012-10-03,985.455
2012-10-04,993.918
2012-10-05,997.457
2012-10-08,991.236
2012-10-09,979.486
2012-10-10,973.136
2012-10-11,976.7
2012-10-12,974.275
2012-10-15,978.48
2012-10-16,989.618
2012-10-17,996.456
2012-10-18,995.105
2012-10-19,982.07
2012-10-22,980.08
2012-10-23,969.023
2012-10-24,966.909
2012-10-25,971.041
2012-10-26,969.486
2012-10-29,968.499
2012-10-30,970.67
2012-10-31,973.511
2012-11-01,986.636
2012-11-02,978.14
2012-11-05,978.92
2012-11-06,984.665
2012-11-07,971.319
2012-11-08,960.876
2012-11-09,960.233
2012-11-12,957.956
2012-11-13,956.353
2012-11-14,944.583
2012-11-15,940.391
2012-11-16,941.747
2012-11-19,960.954
2012-11-20,962.237
2012-11-21,964.688
2012-11-22,969.062
2012-11-23,979.164
2012-11-26,977.114
2012-11-27,976.406
2012-11-28,979.271
2012-11-29,987.238
2012-11-30,987.212
2012-12-03,986.141
2012-12-04,986.467
2012-12-05,986.018
2012-12-06,989.201
2012-12-07,989.664
2012-12-10,992.246
2012-12-11,998.488
2012-12-12,999.448
2012-12-13,994.125
2012-12-14,993.66
2012-12-17,999.955
2012-12-18,1010.649
2012-12-19,1013.212
2012-12-20,1015.567
2012-12-21,1008.305
2012-12-24,1006.335
2012-12-25,1006.719
2012-12-26,1002.546
2012-12-27,1003.814
2012-12-28,998.452
2012-12-31,1009.728
2013-01-01,1009.78
2013-01-02,1031.507
2013-01-03,1029.81
2013-01-04,1033.627
2013-01-07,1032.755
2013-01-08,1029.764
2013-01-09,1033.875
2013-01-10,1038.915
2013-01-11,1040.41
2013-01-14,1039.492
2013-01-15,1044.017
2013-01-16,1041.708
2013-01-17,1048.17
2013-01-18,1050.149
2013-01-21,1051.296
2013-01-22,1054.992
2013-01-23,1053.448
2013-01-24,1056.87
2013-01-25,1065.937
2013-01-28,1062.749
2013-01-29,1062.775
2013-01-30,1060.311
2013-01-31,1061.384
2013-02-01,1071.539
2013-02-04,1060.757
2013-02-05,1064.428
2013-02-06,1069.13
2013-02-07,1065.101
2013-02-08,1071.717
2013-02-11,1066.725
2013-02-12,1071.904
2013-02-13,1073.107
2013-02-14,1074.081
2013-02-15,1071.75
2013-02-18,1071.706
2013-02-19,1079.763
2013-02-20,1068.16
2013-02-21,1054.706
2013-02-22,1064.054
2013-02-25,1052.467
2013-02-26,1052.376
2013-02-27,1063.559
2013-02-28,1067.953
2013-03-01,1065.501
2013-03-04,1067.73
2013-03-05,1079.691
2013-03-06,1082.441
2013-03-07,1084.856
2013-03-08,1088.126
2013-03-11,1090.56
2013-03-12,1089.539
2013-03-13,1089.909
2013-03-14,1098.167
2013-03-15,1100.808
2013-03-18,1093.395
2013-03-19,1089.456
2013-03-20,1096.394
2013-03-21,1091.499
2013-03-22,1092.935
2013-03-25,1089.998
2013-03-26,1094.868
2013-03-27,1095.013
2013-03-28,1102.152
2013-03-29,1102.394
2013-04-01,1091.649
2013-04-02,1091.102
2013-04-03,1081.225
2013-04-04,1078.668
2013-04-05,1076.417
2013-04-08,1083.395
2013-04-09,1086.492
2013-04-10,1101.125
2013-04-11,1108.076
2013-04-12,1102.48
2013-04-15,1074.402
2013-04-16,1083.351
2013-04-17,1068.559
2013-04-18,1063.07
2013-04-19,1071.506
2013-04-22,1075.574
2013-04-23,1089.389
2013-04-24,1095.338
2013-04-25,1105.624
2013-04-26,1103.1
2013-04-29,1109.238
2013-04-30,1117.694
2013-05-01,1107.671
2013-05-02,1111.947
2013-05-03,1122.954
2013-05-06,1125.093
2013-05-07,1132.621
2013-05-08,1142.689
2013-05-09,1140.426
2013-05-10,1143.873
2013-05-13,1143.361
2013-05-14,1151.868
2013-05-15,1152.24
2013-05-16,1149.685
2013-05-17,1154.462
2013-05-20,1157.784
2013-05-21,1159.55
2013-05-22,1148.508
2013-05-23,1137.508
2013-05-24,1137.139
2013-05-27,1135.515
2013-05-28,1143.046
2013-05-29,1138.747
2013-05-30,1143.505
2013-05-31,1132.918
2013-06-03,1130.867
2013-06-04,1128.743
2013-06-05,1113.762
2013-06-06,1118.096
2013-06-07,1127.783
2013-06-10,1132.665
2013-06-11,1123.778
2013-06-12,1120.57
2013-06-13,1126.94
2013-06-14,1128.006
2013-06-17,1138.987
2013-06-18,1144.998
2013-06-19,1140.523
2013-06-20,1101.222
2013-06-21,1097.142
2013-06-24,1081.501
2013-06-25,1091.093
2013-06-26,1097.317
2013-06-27,1109.75
2013-06-28,1109.28
2013-07-01,1122.988
2013-07-02,1122.644
2013-07-03,1122.225
2013-07-04,1126.763
2013-07-05,1131.135
2013-07-08,1135.683
2013-07-09,1143.479
2013-07-10,1148.646
2013-07-11,1167.11
2013-07-12,1169.826
2013-07-15,1171.17
2013-07-16,1168.964
2013-07-17,1170.582
2013-07-18,1177.241
2013-07-19,1179.018
2013-07-22,1184.337
2013-07-23,1181.993
2013-07-24,1178.205
2013-07-25,1181.481
2013-07-26,1177.791
2013-07-29,1171.607
2013-07-30,1176.737
2013-07-31,1177.525
2013-08-01,1194.38
2013-08-02,1200.433
2013-08-05,1201.457
2013-08-06,1197.816
2013-08-07,1188.296
2013-08-08,1197.044
2013-08-09,1197.538
2013-08-12,1196.375
2013-08-13,1197.536
2013-08-14,1196.436
2013-08-15,1178.558
2013-08-16,1180.001
2013-08-19,1175.573
2013-08-20,1181.106
2013-08-21,1174.022
2013-08-22,1182.683
2013-08-23,1188.997
2013-08-26,1188.312
2013-08-27,1168.705
2013-08-28,1165.034
2013-08-29,1170.033
2013-08-30,1160.955
2013-09-02,1167.381
2013-09-03,1172.79
2013-09-04,1183.329
2013-09-05,1185.599
2013-09-06,1188.621
2013-09-09,1204.094
2013-09-10,1216.025
2013-09-11,1219.934
2013-09-12,1216.338
2013-09-13,1217.979
2013-09-16,1227.627
2013-09-17,1230.42
2013-09-18,1240.05
2013-09-19,1249.068
2013-09-20,1241.14
2013-09-23,1236.306
2013-09-24,1237.55
2013-09-25,1235.81
2013-09-26,1240.21
2013-09-27,1240.6
2013-09-30,1236.962
2013-10-01,1247.617
2013-10-02,1244.517
2013-10-03,1237.203
2013-10-04,1240.848
2013-10-07,1228.545
2013-10-08,1213.858
2013-10-09,1206.936
2013-10-10,1227.381
2013-10-11,1237.2
2013-10-14,1241.995
2013-10-15,1235.584
2013-10-16,1245.124
2013-10-17,1258.309
2013-10-18,1269.608
2013-10-21,1271.873
2013-10-22,1277.769
2013-10-23,1269.215
2013-10-24,1275.597
2013-10-25,1274.036
2013-10-28,1272.266
2013-10-29,1274.979
2013-10-30,1269.175
2013-10-31,1265.473
2013-11-01,1258.453
2013-11-04,1266.487
2013-11-05,1262.764
2013-11-06,1264.079
2013-11-07,1246.599
2013-11-08,1254.345
2013-11-11,1259.565
2013-11-12,1258.643
2013-11-13,1262.681
2013-11-14,1269.665
2013-11-15,1276.309
2013-11-18,1271.97
2013-11-19,1264.376
2013-11-20,1261.315
2013-11-21,1269.504
2013-11-22,1273.965
2013-11-25,1274.058
2013-11-26,1278.602
2013-11-27,1280.524
2013-11-28,1283.721
2013-11-29,1284.134
2013-12-02,1278.512
2013-12-03,1272.18
2013-12-04,1265.46
2013-12-05,1265.54
2013-12-06,1272.565
2013-12-09,1276.537
2013-12-10,1275.531
2013-12-11,1262.306
2013-12-12,1255.428
2013-12-13,1257.584
2013-12-16,1265.36
2013-12-17,1264.636
2013-12-18,1277.388
2013-12-19,1277.605
2013-12-20,1288.899
2013-12-23,1298.587
2013-12-24,1300.831
2013-12-25,1301.061
2013-12-26,1305.265
2013-12-27,1309.449
2013-12-30,1313.697
2013-12-31,1318.329
2014-01-01,1318.375
2014-01-02,1308.177
2014-01-03,1312.229
2014-01-06,1307.316
2014-01-07,1312.749
2014-01-08,1318.006
2014-01-09,1315.281
2014-01-10,1325.48
2014-01-13,1316.494
2014-01-14,1323.887
2014-01-15,1329.223
2014-01-16,1329.351
2014-01-17,1327.779
2014-01-20,1327.574
2014-01-21,1330.612
2014-01-22,1335.673
2014-01-23,1326.946
2014-01-24,1298.174
2014-01-27,1283.288
2014-01-28,1294.92
2014-01-29,1290.85
2014-01-30,1294.823
2014-01-31,1289.158
2014-02-03,1263.083
2014-02-04,1263.365
2014-02-05,1263.167
2014-02-06,1280.382
2014-02-07,1296.439
2014-02-10,1300.723
2014-02-11,1313.739
2014-02-12,1319.666
2014-02-13,1327.669
2014-02-14,1331.162
2014-02-17,1334.952
2014-02-18,1344.013
2014-02-19,1339.957
2014-02-20,1343.585
2014-02-21,1348.715
2014-02-24,1357.268
2014-02-25,1359.562
2014-02-26,1358.715
2014-02-27,1363.157
2014-02-28,1366.251
2014-03-03,1350.464
2014-03-04,1372.139
2014-03-05,1372.862
2014-03-06,1377.829
2014-03-07,1375.488
2014-03-10,1368.378
2014-03-11,1363.139
2014-03-12,1358.101
2014-03-13,1345.852
2014-03-14,1340.325
2014-03-17,1349.313
2014-03-18,1362.252
2014-03-19,1356.353
2014-03-20,1348.741
2014-03-21,1343.232
2014-03-24,1330.556
2014-03-25,1333.351
2014-03-26,1327.298
2014-03-27,1327.648
2014-03-28,1332.62
2014-03-31,1347.238
2014-04-01,1360.222
2014-04-02,1363.811
2014-04-03,1355.398
2014-04-04,1342.306
2014-04-07,1322.002
2014-04-08,1325.07
2014-04-09,1339.808
2014-04-10,1318.611
2014-04-11,1298.711
2014-04-14,1296.905
2014-04-15,1297.737
2014-04-16,1315.831
2014-04-17,1323.688
2014-04-18,1324.736
2014-04-21,1326.557
2014-04-22,1338.593
2014-04-23,1334.953
2014-04-24,1334.92
2014-04-25,1320.598
2014-04-28,1313.711
2014-04-29,1321.494
2014-04-30,1328.937
2014-05-01,1333.344
2014-05-02,1337.078
2014-05-05,1337.365
2014-05-06,1331.434
2014-05-07,1324.244
2014-05-08,1321.511
2014-05-09,1321.28
2014-05-12,1337.566
2014-05-13,1336.051
2014-05-14,1329.214
2014-05-15,1317.275
2014-05-16,1316.377
2014-05-19,1322.558
2014-05-20,1314.547
2014-05-21,1321.803
2014-05-22,1331.398
2014-05-23,1338.066
2014-05-26,1343.024
2014-05-27,1350.657
2014-05-28,1350.129
2014-05-29,1355.466
2014-05-30,1354.587
2014-06-02,1357.171
2014-06-03,1355.111
2014-06-04,1360.299
2014-06-05,1369.673
2014-06-06,1380.193
2014-06-09,1382.975
2014-06-10,1379.98
2014-06-11,1376.646
2014-06-12,1372.724
2014-06-13,1373.207
2014-06-16,1374.436
2014-06-17,1379.29
2014-06-18,1385.63
2014-06-19,1391.776
2014-06-20,1393.332
2014-06-23,1392.5
2014-06-24,1383.922
2014-06-25,1384.977
2014-06-26,1387.304
2014-06-27,1391.168
2014-06-30,1397.928
2014-07-01,1409.067
2014-07-02,1409.072
2014-07-03,1416.073
2014-07-04,1415.767
2014-07-07,1401.618
2014-07-08,1387.01
2014-07-09,1390.325
2014-07-10,1377.478
2014-07-11,1376.911
2014-07-14,1385.127
2014-07-15,1375.708
2014-07-16,1381.528
2014-07-17,1368.577
2014-07-18,1377.017
2014-07-21,1373.376
2014-07-22,1383.892
2014-07-23,1386.328
2014-07-24,1387.571
2014-07-25,1381.15
2014-07-28,1377.529
2014-07-29,1376.539
2014-07-30,1375.229
2014-07-31,1352.606
2014-08-01,1346.729
2014-08-04,1351.142
2014-08-05,1343.104
2014-08-06,1339.387
2014-08-07,1334.94
2014-08-08,1339.852
2014-08-11,1353.306
2014-08-12,1350.135
2014-08-13,1357.548
2014-08-14,1362.927
2014-08-15,1362.349
2014-08-18,1375.661
2014-08-19,1382.434
2014-08-20,1382.065
2014-08-21,1383.934
2014-08-22,1382.863
2014-08-25,1389.79
2014-08-26,1395.207
2014-08-27,1395.9
2014-08-28,1389.945
2014-08-29,1394.363
2014-09-01,1394.067
2014-09-02,1394.695
2014-09-03,1395.602
2014-09-04,1389.607
2014-09-05,1390.228
2014-09-08,1386.027
2014-09-09,1375.077
2014-09-10,1376.7
2014-09-11,1378.972
2014-09-12,1372.253
2014-09-15,1363.471
2014-09-16,1365.097
2014-09-17,1367.922
2014-09-18,1373.065
2014-09-19,1367.771
2014-09-22,1352.518
2014-09-23,1343.296
2014-09-24,1349.172
2014-09-25,1334.938
2014-09-26,1338.485
2014-09-29,1338.013
2014-09-30,1329.359
2014-10-01,1311.357
2014-10-02,1306.18
2014-10-03,1312.372
2014-10-06,1313.281
2014-10-07,1295.62
2014-10-08,1303.063
2014-10-09,1282.502
2014-10-10,1255.321
2014-10-13,1241.589
2014-10-14,1244.917
2014-10-15,1244.236
2014-10-16,1249.234
2014-10-17,1261.919
2014-10-20,1275.394
2014-10-21,1298.562
2014-10-22,1292.495
2014-10-23,1304.758
2014-10-24,1311.075
2014-10-27,1309.477
2014-10-28,1328.699
2014-10-29,1329.154
2014-10-30,1330.867
2014-10-31,1346.054
2014-11-03,1340.83
2014-11-04,1337.655
2014-11-05,1340.232
2014-11-06,1345.542
2014-11-07,1346.4
2014-11-10,1351.988
2014-11-11,1353.808
2014-11-12,1356.179
2014-11-13,1352.584
2014-11-14,1354.805
2014-11-17,1348.635
2014-11-18,1361.341
2014-11-19,1355.522
2014-11-20,1361.515
2014-11-21,1369.041
2014-11-24,1375.09
2014-11-25,1377.817
2014-11-26,1379.774
2014-11-27,1376.611
2014-11-28,1367.62
2014-12-01,1355.115
2014-12-02,1359.567
2014-12-03,1368.147
2014-12-04,1365.875
2014-12-05,1367.776
2014-12-08,1356.02
2014-12-09,1358.885
2014-12-10,1338.132
2014-12-11,1338.241
2014-12-12,1324.886
2014-12-15,1312.262
2014-12-16,1312.485
2014-12-17,1329.805
2014-12-18,1352.992
2014-12-19,1362.317
2014-12-22,1365.52
2014-12-23,1366.637
2014-12-24,1370.151
2014-12-25,1369.667
2014-12-26,1373.869
2014-12-29,1375.814
2014-12-30,1369.618
2014-12-31,1364.223
2015-01-01,1364.214
2015-01-02,1360.083
2015-01-05,1338.118
2015-01-06,1320.196
2015-01-07,1325.739
2015-01-08,1348.835
2015-01-09,1345.096
2015-01-12,1337.262
2015-01-13,1338.732
2015-01-14,1330.958
2015-01-15,1321.379
2015-01-16,1329.496
2015-01-19,1336.347
2015-01-20,1336.522
2015-01-21,1342.31
2015-01-22,1353.162
2015-01-23,1353.112
2015-01-26,1362.074
2015-01-27,1361.952
2015-01-28,1350.502
2015-01-29,1354.189
2015-01-30,1343.519
2015-02-02,1352.382
2015-02-03,1368.982
2015-02-04,1369.058
2015-02-05,1382.203
2015-02-06,1376.276
2015-02-09,1371.098
2015-02-10,1381.376
2015-02-11,1378.943
2015-02-12,1399.563
2015-02-13,1408.462
2015-02-16,1408.643
2015-02-17,1410.185
2015-02-18,1418.657
2015-02-19,1422.568
2015-02-20,1428.698
2015-02-23,1430.718
2015-02-24,1431.914
2015-02-25,1438.271
2015-02-26,1435.572
2015-02-27,1434.892
2015-03-02,1440.098
2015-03-03,1432.946
2015-03-04,1425.926
2015-03-05,1430.724
2015-03-06,1415.11
2015-03-09,1414.223
2015-03-10,1395.57
2015-03-11,1399.759
2015-03-12,1415.623
2015-03-13,1409.977
2015-03-16,1423.085
2015-03-17,1421.612
2015-03-18,1433.923
2015-03-19,1435.362
