Date,WORLD SMID GROWTH SMID (Small+Mid Cap)
2010-09-07,764.809
2010-09-08,769.561
2010-09-09,773.038
2010-09-10,774.98
2010-09-13,787.967
2010-09-14,791.009
2010-09-15,792.528
2010-09-16,790.827
2010-09-17,793.053
2010-09-20,804.941
2010-09-21,803.247
2010-09-22,802.569
2010-09-23,798.354
2010-09-24,813.92
2010-09-27,813.448
2010-09-28,819.298
2010-09-29,822.496
2010-09-30,819.624
2010-10-01,822.416
2010-10-04,814.843
2010-10-05,831.546
2010-10-06,831.916
2010-10-07,832.214
2010-10-08,837.395
2010-10-11,839.426
2010-10-12,838.001
2010-10-13,849.505
2010-10-14,851.612
2010-10-15,849.996
2010-10-18,850.149
2010-10-19,834.139
2010-10-20,843.693
2010-10-21,845.314
2010-10-22,847.705
2010-10-25,855.211
2010-10-26,851.675
2010-10-27,846.046
2010-10-28,849.025
2010-10-29,853.094
2010-11-01,854.238
2010-11-02,862.818
2010-11-03,862.263
2010-11-04,882.387
2010-11-05,885.265
2010-11-08,885.804
2010-11-09,883.957
2010-11-10,879.796
2010-11-11,878.839
2010-11-12,868.174
2010-11-15,867.9
2010-11-16,851.076
2010-11-17,854.604
2010-11-18,869.567
2010-11-19,873.511
2010-11-22,876.154
2010-11-23,863.404
2010-11-24,875.735
2010-11-25,878.235
2010-11-26,871.012
2010-11-29,863.7
2010-11-30,860.165
2010-12-01,877.302
2010-12-02,892.824
2010-12-03,902.919
2010-12-06,904.827
2010-12-07,908.295
2010-12-08,903.182
2010-12-09,904.047
2010-12-10,909.322
2010-12-13,913.955
2010-12-14,914.881
2010-12-15,910.85
2010-12-16,913.164
2010-12-17,916.142
2010-12-20,917.623
2010-12-21,925.81
2010-12-22,925.219
2010-12-23,924.722
2010-12-24,924.875
2010-12-27,924.281
2010-12-28,925.035
2010-12-29,929.8
2010-12-30,930.633
2010-12-31,932.117
2011-01-03,939.036
2011-01-04,934.807
2011-01-05,932.522
2011-01-06,930.398
2011-01-07,929.596
2011-01-10,928.875
2011-01-11,936.135
2011-01-12,945.527
2011-01-13,948.448
2011-01-14,950.142
2011-01-17,949.306
2011-01-18,956.584
2011-01-19,946.492
2011-01-20,929.866
2011-01-21,931.324
2011-01-24,937.27
2011-01-25,935.319
2011-01-26,947.734
2011-01-27,950.276
2011-01-28,936.562
2011-01-31,941.177
2011-02-01,958.372
2011-02-02,958.769
2011-02-03,959.711
2011-02-04,963.78
2011-02-07,971.206
2011-02-08,975.878
2011-02-09,971.365
2011-02-10,970.716
2011-02-11,975.772
2011-02-14,981.943
2011-02-15,978.137
2011-02-16,983.212
2011-02-17,987.592
2011-02-18,988.79
2011-02-21,985.939
2011-02-22,966.894
2011-02-23,956.93
2011-02-24,956.339
2011-02-25,973.39
2011-02-28,979.55
2011-03-01,971.878
2011-03-02,973.437
2011-03-03,986.826
2011-03-04,986.581
2011-03-07,977.931
2011-03-08,978.653
2011-03-09,976.242
2011-03-10,953.937
2011-03-11,955.157
2011-03-14,945.85
2011-03-15,925.39
2011-03-16,921.823
2011-03-17,934.432
2011-03-18,942.972
2011-03-21,960.715
2011-03-22,961.363
2011-03-23,962.885
2011-03-24,973.872
2011-03-25,977.506
2011-03-28,973.34
2011-03-29,978.61
2011-03-30,990.541
2011-03-31,992.974
2011-04-01,996.917
2011-04-04,1002.697
2011-04-05,1004.324
2011-04-06,1004.687
2011-04-07,999.251
2011-04-08,1002.06
2011-04-11,996.912
2011-04-12,983.264
2011-04-13,990.4
2011-04-14,991.188
2011-04-15,995.008
2011-04-18,978.833
2011-04-19,985.719
2011-04-20,1007.665
2011-04-21,1017.501
2011-04-22,1017.812
2011-04-25,1015.313
2011-04-26,1020.47
2011-04-27,1023.161
2011-04-28,1030.668
2011-04-29,1034.709
2011-05-02,1033.279
2011-05-03,1020.83
2011-05-04,1011.332
2011-05-05,1002.941
2011-05-06,1008.057
2011-05-09,1010.401
2011-05-10,1022.104
2011-05-11,1013.628
2011-05-12,1009.828
2011-05-13,1003.327
2011-05-16,994.983
2011-05-17,986.759
2011-05-18,1000.131
2011-05-19,1003.334
2011-05-20,998.967
2011-05-23,980.131
2011-05-24,981.477
2011-05-25,987.07
2011-05-26,995.652
2011-05-27,1005.977
2011-05-30,1007.451
2011-05-31,1018.494
2011-06-01,1003.599
2011-06-02,998.866
2011-06-03,991.311
2011-06-06,981.222
2011-06-07,983.689
2011-06-08,971.004
2011-06-09,976.394
2011-06-10,961.145
2011-06-13,957.731
2011-06-14,973.075
2011-06-15,957.325
2011-06-16,945.975
2011-06-17,948.681
2011-06-20,949.907
2011-06-21,970.568
2011-06-22,970.023
2011-06-23,960.793
2011-06-24,955.843
2011-06-27,959.249
2011-06-28,972.888
2011-06-29,985.318
2011-06-30,997.949
2011-07-01,1008.209
2011-07-04,1012.388
2011-07-05,1013.254
2011-07-06,1012.365
2011-07-07,1022.462
2011-07-08,1016.089
2011-07-11,991.913
2011-07-12,986.588
2011-07-13,999.072
2011-07-14,988.086
2011-07-15,992.259
2011-07-18,978.319
2011-07-19,996.539
2011-07-20,998.684
2011-07-21,1009.193
2011-07-22,1016.105
2011-07-25,1010.039
2011-07-26,1008.447
2011-07-27,986.926
2011-07-28,979.76
2011-07-29,977.057
2011-08-01,970.747
2011-08-02,944.129
2011-08-03,941.157
2011-08-04,889.526
2011-08-05,873.763
2011-08-08,817.44
2011-08-09,850.341
2011-08-10,832.628
2011-08-11,862.063
2011-08-12,874.459
2011-08-15,894.338
2011-08-16,883.029
2011-08-17,882.438
2011-08-18,836.069
2011-08-19,825.0
2011-08-22,823.97
2011-08-23,848.172
2011-08-24,855.331
2011-08-25,843.626
2011-08-26,857.418
2011-08-29,884.31
2011-08-30,892.439
2011-08-31,902.736
2011-09-01,893.425
2011-09-02,871.957
2011-09-05,858.729
2011-09-06,850.893
2011-09-07,878.007
2011-09-08,874.077
2011-09-09,848.571
2011-09-12,840.317
2011-09-13,851.448
2011-09-14,861.467
2011-09-15,875.892
2011-09-16,880.508
2011-09-19,866.87
2011-09-20,864.249
2011-09-21,845.643
2011-09-22,806.334
2011-09-23,808.299
2011-09-26,814.914
2011-09-27,839.467
2011-09-28,821.215
2011-09-29,821.484
2011-09-30,800.444
2011-10-03,772.373
2011-10-04,778.934
2011-10-05,795.63
2011-10-06,818.084
2011-10-07,816.328
2011-10-10,840.034
2011-10-11,843.784
2011-10-12,856.805
2011-10-13,855.771
2011-10-14,869.148
2011-10-17,855.029
2011-10-18,862.25
2011-10-19,855.361
2011-10-20,849.76
2011-10-21,871.519
2011-10-24,893.944
2011-10-25,880.303
2011-10-26,884.749
2011-10-27,923.319
2011-10-28,926.48
2011-10-31,898.973
2011-11-01,868.02
2011-11-02,881.321
2011-11-03,897.539
2011-11-04,897.735
2011-11-07,895.69
2011-11-08,902.333
2011-11-09,872.554
2011-11-10,870.26
2011-11-11,891.831
2011-11-14,883.907
2011-11-15,883.758
2011-11-16,873.663
2011-11-17,858.143
2011-11-18,853.15
2011-11-21,834.026
2011-11-22,831.645
2011-11-23,811.747
2011-11-24,810.769
2011-11-25,806.629
2011-11-28,835.468
2011-11-29,840.08
2011-11-30,875.959
2011-12-01,874.225
2011-12-02,876.408
2011-12-05,886.299
2011-12-06,879.514
2011-12-07,879.172
2011-12-08,860.923
2011-12-09,871.636
2011-12-12,857.74
2011-12-13,846.185
2011-12-14,826.978
2011-12-15,829.99
2011-12-16,836.671
2011-12-19,826.406
2011-12-20,851.983
2011-12-21,850.333
2011-12-22,855.755
2011-12-23,860.944
2011-12-26,861.26
2011-12-27,863.501
2011-12-28,850.715
2011-12-29,857.475
2011-12-30,861.556
2012-01-02,863.389
2012-01-03,876.709
2012-01-04,873.821
2012-01-05,872.282
2012-01-06,869.809
2012-01-09,872.529
2012-01-10,884.126
2012-01-11,882.954
2012-01-12,887.327
2012-01-13,881.958
2012-01-16,882.743
2012-01-17,888.876
2012-01-18,900.787
2012-01-19,908.728
2012-01-20,907.211
2012-01-23,911.805
2012-01-24,908.984
2012-01-25,917.598
2012-01-26,921.83
2012-01-27,923.701
2012-01-30,917.371
2012-01-31,920.793
2012-02-01,936.388
2012-02-02,939.95
2012-02-03,950.457
2012-02-06,950.636
2012-02-07,951.506
2012-02-08,953.334
2012-02-09,955.661
2012-02-10,945.979
2012-02-13,953.431
2012-02-14,950.294
2012-02-15,950.941
2012-02-16,955.841
2012-02-17,958.683
2012-02-20,964.244
2012-02-21,961.226
2012-02-22,958.905
2012-02-23,966.343
2012-02-24,970.627
2012-02-27,968.23
2012-02-28,969.603
2012-02-29,965.225
2012-03-01,969.83
2012-03-02,963.059
2012-03-05,955.72
2012-03-06,934.329
2012-03-07,941.761
2012-03-08,958.254
2012-03-09,961.941
2012-03-12,957.586
2012-03-13,970.641
2012-03-14,963.582
2012-03-15,969.709
2012-03-16,973.543
2012-03-19,976.979
2012-03-20,967.773
2012-03-21,968.51
2012-03-22,961.142
2012-03-23,966.687
2012-03-26,980.518
2012-03-27,978.063
2012-03-28,969.84
2012-03-29,967.415
2012-03-30,973.446
2012-04-02,982.768
2012-04-03,979.515
2012-04-04,958.115
2012-04-05,957.924
2012-04-06,957.409
2012-04-09,949.016
2012-04-10,931.737
2012-04-11,940.208
2012-04-12,956.714
2012-04-13,946.714
2012-04-16,943.43
2012-04-17,957.919
2012-04-18,956.832
2012-04-19,954.392
2012-04-20,956.027
2012-04-23,940.674
2012-04-24,942.31
2012-04-25,956.661
2012-04-26,965.823
2012-04-27,972.224
2012-04-30,968.669
2012-05-01,970.457
2012-05-02,970.419
2012-05-03,961.449
2012-05-04,944.911
2012-05-07,940.977
2012-05-08,930.827
2012-05-09,924.056
2012-05-10,927.655
2012-05-11,926.956
2012-05-14,911.264
2012-05-15,903.355
2012-05-16,895.972
2012-05-17,881.777
2012-05-18,870.284
2012-05-21,885.692
2012-05-22,891.728
2012-05-23,886.134
2012-05-24,887.591
2012-05-25,887.441
2012-05-28,889.641
2012-05-29,900.313
2012-05-30,883.154
2012-05-31,878.809
2012-06-01,855.072
2012-06-04,852.662
2012-06-05,862.102
2012-06-06,880.8
2012-06-07,883.325
2012-06-08,882.575
2012-06-11,874.955
2012-06-12,880.352
2012-06-13,874.413
2012-06-14,877.456
2012-06-15,887.873
2012-06-18,894.245
2012-06-19,906.12
2012-06-20,908.065
2012-06-21,887.618
2012-06-22,886.783
2012-06-25,873.49
2012-06-26,875.005
2012-06-27,882.713
2012-06-28,879.524
2012-06-29,908.416
2012-07-02,912.968
2012-07-03,924.211
2012-07-04,924.254
2012-07-05,921.458
2012-07-06,908.409
2012-07-09,903.333
2012-07-10,897.461
2012-07-11,893.275
2012-07-12,887.017
2012-07-13,900.299
2012-07-16,898.936
2012-07-17,900.554
2012-07-18,907.864
2012-07-19,916.777
2012-07-20,904.474
2012-07-23,887.343
2012-07-24,880.131
2012-07-25,882.174
2012-07-26,901.536
2012-07-27,917.286
2012-07-30,916.659
2012-07-31,912.08
2012-08-01,905.897
2012-08-02,897.861
2012-08-03,915.999
2012-08-06,924.525
2012-08-07,933.308
2012-08-08,932.752
2012-08-09,935.334
2012-08-10,935.831
2012-08-13,933.105
2012-08-14,932.538
2012-08-15,936.135
2012-08-16,944.872
2012-08-17,948.772
2012-08-20,945.589
2012-08-21,950.114
2012-08-22,946.617
2012-08-23,945.831
2012-08-24,945.004
2012-08-27,944.64
2012-08-28,944.173
2012-08-29,945.139
2012-08-30,936.286
2012-08-31,943.524
2012-09-03,944.355
2012-09-04,943.989
2012-09-05,942.562
2012-09-06,959.8
2012-09-07,971.449
2012-09-10,967.954
2012-09-11,969.717
2012-09-12,974.945
2012-09-13,982.684
2012-09-14,998.584
2012-09-17,992.732
2012-09-18,987.811
2012-09-19,991.416
2012-09-20,985.042
2012-09-21,988.807
2012-09-24,981.664
2012-09-25,975.584
2012-09-26,964.36
2012-09-27,974.948
2012-09-28,972.585
2012-10-01,975.209
2012-10-02,975.662
2012-10-03,972.863
2012-10-04,981.218
2012-10-05,984.704
2012-10-08,978.562
2012-10-09,966.961
2012-10-10,960.686
2012-10-11,964.2
2012-10-12,961.792
2012-10-15,965.943
2012-10-16,976.938
2012-10-17,983.686
2012-10-18,982.314
2012-10-19,969.446
2012-10-22,967.48
2012-10-23,956.523
2012-10-24,954.429
2012-10-25,958.5
2012-10-26,956.965
2012-10-29,955.984
2012-10-30,958.125
2012-10-31,960.917
2012-11-01,973.87
2012-11-02,965.483
2012-11-05,966.189
2012-11-06,971.858
2012-11-07,958.66
2012-11-08,948.334
2012-11-09,947.695
2012-11-12,945.448
2012-11-13,943.857
2012-11-14,932.221
2012-11-15,928.074
2012-11-16,929.394
2012-11-19,948.338
2012-11-20,949.599
2012-11-21,952.003
2012-11-22,956.318
2012-11-23,966.282
2012-11-26,964.256
2012-11-27,963.551
2012-11-28,966.341
2012-11-29,974.189
2012-11-30,974.16
2012-12-03,973.097
2012-12-04,973.415
2012-12-05,972.904
2012-12-06,976.021
2012-12-07,976.47
2012-12-10,978.979
2012-12-11,985.135
2012-12-12,986.017
2012-12-13,980.69
2012-12-14,980.214
2012-12-17,986.418
2012-12-18,996.908
2012-12-19,999.401
2012-12-20,1001.72
2012-12-21,994.538
2012-12-24,992.583
2012-12-25,992.961
2012-12-26,988.837
2012-12-27,990.061
2012-12-28,984.768
2012-12-31,995.89
2013-01-01,995.941
2013-01-02,1017.365
2013-01-03,1015.69
2013-01-04,1019.455
2013-01-07,1018.595
2013-01-08,1015.641
2013-01-09,1019.693
2013-01-10,1024.664
2013-01-11,1026.134
2013-01-14,1025.228
2013-01-15,1029.69
2013-01-16,1027.41
2013-01-17,1033.781
2013-01-18,1035.732
2013-01-21,1036.862
2013-01-22,1040.508
2013-01-23,1038.983
2013-01-24,1042.358
2013-01-25,1051.301
2013-01-28,1048.153
2013-01-29,1048.165
2013-01-30,1045.713
2013-01-31,1046.771
2013-02-01,1056.779
2013-02-04,1046.141
2013-02-05,1049.758
2013-02-06,1054.39
2013-02-07,1050.403
2013-02-08,1056.928
2013-02-11,1052.005
2013-02-12,1057.105
2013-02-13,1058.275
2013-02-14,1059.223
2013-02-15,1056.918
2013-02-18,1056.873
2013-02-19,1064.808
2013-02-20,1053.344
2013-02-21,1040.068
2013-02-22,1049.285
2013-02-25,1037.859
2013-02-26,1037.75
2013-02-27,1048.757
2013-02-28,1053.08
2013-03-01,1050.654
2013-03-04,1052.849
2013-03-05,1064.641
2013-03-06,1067.343
2013-03-07,1069.716
2013-03-08,1072.923
2013-03-11,1075.32
2013-03-12,1074.302
2013-03-13,1074.621
2013-03-14,1082.757
2013-03-15,1085.36
2013-03-18,1078.045
2013-03-19,1074.159
2013-03-20,1080.993
2013-03-21,1076.163
2013-03-22,1077.56
2013-03-25,1074.663
2013-03-26,1079.428
2013-03-27,1079.5
2013-03-28,1086.537
2013-03-29,1086.775
2013-04-01,1076.184
2013-04-02,1075.635
2013-04-03,1065.892
2013-04-04,1063.37
2013-04-05,1061.146
2013-04-08,1068.003
2013-04-09,1071.051
2013-04-10,1085.471
2013-04-11,1092.307
2013-04-12,1086.772
2013-04-15,1059.083
2013-04-16,1067.904
2013-04-17,1053.313
2013-04-18,1047.887
2013-04-19,1056.175
2013-04-22,1060.172
2013-04-23,1073.788
2013-04-24,1079.627
2013-04-25,1089.759
2013-04-26,1087.221
2013-04-29,1093.234
2013-04-30,1101.558
2013-05-01,1091.678
2013-05-02,1095.867
2013-05-03,1106.668
2013-05-06,1108.735
2013-05-07,1116.142
2013-05-08,1126.038
2013-05-09,1123.783
2013-05-10,1127.166
2013-05-13,1126.641
2013-05-14,1134.988
2013-05-15,1135.335
2013-05-16,1132.714
2013-05-17,1137.402
2013-05-20,1140.65
2013-05-21,1142.373
2013-05-22,1131.484
2013-05-23,1120.638
2013-05-24,1120.255
2013-05-27,1118.647
2013-05-28,1126.053
2013-05-29,1121.75
2013-05-30,1126.413
2013-05-31,1115.981
2013-06-03,1113.936
2013-06-04,1111.839
2013-06-05,1097.043
2013-06-06,1101.299
2013-06-07,1110.834
2013-06-10,1115.619
2013-06-11,1106.864
2013-06-12,1103.658
2013-06-13,1109.925
2013-06-14,1110.974
2013-06-17,1121.782
2013-06-18,1127.695
2013-06-19,1123.284
2013-06-20,1084.563
2013-06-21,1080.537
2013-06-24,1065.107
2013-06-25,1074.548
2013-06-26,1080.642
2013-06-27,1092.878
2013-06-28,1092.412
2013-07-01,1105.911
2013-07-02,1105.564
2013-07-03,1105.144
2013-07-04,1109.611
2013-07-05,1113.914
2013-07-08,1118.392
2013-07-09,1126.067
2013-07-10,1131.133
2013-07-11,1149.245
2013-07-12,1151.919
2013-07-15,1153.24
2013-07-16,1151.063
2013-07-17,1152.655
2013-07-18,1159.207
2013-07-19,1160.956
2013-07-22,1166.192
2013-07-23,1163.885
2013-07-24,1160.128
2013-07-25,1163.354
2013-07-26,1159.718
2013-07-29,1153.617
2013-07-30,1158.66
2013-07-31,1159.432
2013-08-01,1176.017
2013-08-02,1181.97
2013-08-05,1182.973
2013-08-06,1179.386
2013-08-07,1170.004
2013-08-08,1178.587
2013-08-09,1179.072
2013-08-12,1177.924
2013-08-13,1179.049
2013-08-14,1177.946
2013-08-15,1160.336
2013-08-16,1161.749
2013-08-19,1157.384
2013-08-20,1162.825
2013-08-21,1155.84
2013-08-22,1164.363
2013-08-23,1170.577
2013-08-26,1169.898
2013-08-27,1150.592
2013-08-28,1146.95
2013-08-29,1151.846
2013-08-30,1142.908
2013-09-02,1149.227
2013-09-03,1154.539
2013-09-04,1164.894
2013-09-05,1167.126
2013-09-06,1170.098
2013-09-09,1185.322
2013-09-10,1197.066
2013-09-11,1200.887
2013-09-12,1197.319
2013-09-13,1198.934
2013-09-16,1208.427
2013-09-17,1211.172
2013-09-18,1220.641
2013-09-19,1229.516
2013-09-20,1221.71
2013-09-23,1216.948
2013-09-24,1218.172
2013-09-25,1216.45
2013-09-26,1220.718
2013-09-27,1221.09
2013-09-30,1217.508
2013-10-01,1227.993
2013-10-02,1224.939
2013-10-03,1217.737
2013-10-04,1221.325
2013-10-07,1209.214
2013-10-08,1194.757
2013-10-09,1187.939
2013-10-10,1208.058
2013-10-11,1217.718
2013-10-14,1222.437
2013-10-15,1216.126
2013-10-16,1225.51
2013-10-17,1238.484
2013-10-18,1249.603
2013-10-21,1251.831
2013-10-22,1257.633
2013-10-23,1249.207
2013-10-24,1255.488
2013-10-25,1253.953
2013-10-28,1252.207
2013-10-29,1254.865
2013-10-30,1249.145
2013-10-31,1245.492
2013-11-01,1238.58
2013-11-04,1246.478
2013-11-05,1242.808
2013-11-06,1244.079
2013-11-07,1226.871
2013-11-08,1234.487
2013-11-11,1239.623
2013-11-12,1238.714
2013-11-13,1242.663
2013-11-14,1249.515
2013-11-15,1256.051
2013-11-18,1251.741
2013-11-19,1244.259
2013-11-20,1241.24
2013-11-21,1249.284
2013-11-22,1253.671
2013-11-25,1253.761
2013-11-26,1258.215
2013-11-27,1260.067
2013-11-28,1263.211
2013-11-29,1263.616
2013-12-02,1258.08
2013-12-03,1251.848
2013-12-04,1245.228
2013-12-05,1245.305
2013-12-06,1252.207
2013-12-09,1256.091
2013-12-10,1255.092
2013-12-11,1242.056
2013-12-12,1235.277
2013-12-13,1237.39
2013-12-16,1245.037
2013-12-17,1244.322
2013-12-18,1256.861
2013-12-19,1257.07
2013-12-20,1268.182
2013-12-23,1277.688
2013-12-24,1279.886
2013-12-25,1280.111
2013-12-26,1284.231
2013-12-27,1288.315
2013-12-30,1292.489
2013-12-31,1297.041
2014-01-01,1297.086
2014-01-02,1287.054
2014-01-03,1291.04
2014-01-06,1286.205
2014-01-07,1291.551
2014-01-08,1296.705
2014-01-09,1293.987
2014-01-10,1304.013
2014-01-13,1295.168
2014-01-14,1302.441
2014-01-15,1307.685
2014-01-16,1307.808
2014-01-17,1306.253
2014-01-20,1306.044
2014-01-21,1309.033
2014-01-22,1314.007
2014-01-23,1305.418
2014-01-24,1277.112
2014-01-27,1262.464
2014-01-28,1273.907
2014-01-29,1269.884
2014-01-30,1273.772
2014-01-31,1268.194
2014-02-03,1242.543
2014-02-04,1242.813
2014-02-05,1242.616
2014-02-06,1259.531
2014-02-07,1275.323
2014-02-10,1279.515
2014-02-11,1292.31
2014-02-12,1298.131
2014-02-13,1305.976
2014-02-14,1309.404
2014-02-17,1313.132
2014-02-18,1322.039
2014-02-19,1318.018
2014-02-20,1321.578
2014-02-21,1326.616
2014-02-24,1335.024
2014-02-25,1337.274
2014-02-26,1336.406
2014-02-27,1340.745
2014-02-28,1343.776
2014-03-03,1328.248
2014-03-04,1349.564
2014-03-05,1350.259
2014-03-06,1355.129
2014-03-07,1352.797
2014-03-10,1345.802
2014-03-11,1340.647
2014-03-12,1335.657
2014-03-13,1323.597
2014-03-14,1318.157
2014-03-17,1326.983
2014-03-18,1339.699
2014-03-19,1333.893
2014-03-20,1326.398
2014-03-21,1320.963
2014-03-24,1308.486
2014-03-25,1311.229
2014-03-26,1305.267
2014-03-27,1305.448
2014-03-28,1310.332
2014-03-31,1324.681
2014-04-01,1337.443
2014-04-02,1340.966
2014-04-03,1332.689
2014-04-04,1319.8
2014-04-07,1299.808
2014-04-08,1302.823
2014-04-09,1317.289
2014-04-10,1296.439
2014-04-11,1276.868
2014-04-14,1275.082
2014-04-15,1275.896
2014-04-16,1293.68
2014-04-17,1301.37
2014-04-18,1302.4
2014-04-21,1304.188
2014-04-22,1316.015
2014-04-23,1312.427
2014-04-24,1312.376
2014-04-25,1298.289
2014-04-28,1291.497
2014-04-29,1299.121
2014-04-30,1306.388
2014-05-01,1310.716
2014-05-02,1314.356
2014-05-05,1314.627
2014-05-06,1308.788
2014-05-07,1301.705
2014-05-08,1298.935
2014-05-09,1298.669
2014-05-12,1314.657
2014-05-13,1313.145
2014-05-14,1306.395
2014-05-15,1294.631
2014-05-16,1293.724
2014-05-19,1299.746
2014-05-20,1291.847
2014-05-21,1298.961
2014-05-22,1308.381
2014-05-23,1314.887
2014-05-26,1319.758
2014-05-27,1327.239
2014-05-28,1326.679
2014-05-29,1331.881
2014-05-30,1331.008
2014-06-02,1333.52
2014-06-03,1331.493
2014-06-04,1336.559
2014-06-05,1345.759
2014-06-06,1356.087
2014-06-09,1358.816
2014-06-10,1355.857
2014-06-11,1352.558
2014-06-12,1348.604
2014-06-13,1349.074
2014-06-16,1350.273
2014-06-17,1355.039
2014-06-18,1361.248
2014-06-19,1367.271
2014-06-20,1368.797
2014-06-23,1367.975
2014-06-24,1359.544
2014-06-25,1360.573
2014-06-26,1362.786
2014-06-27,1366.575
2014-06-30,1373.212
2014-07-01,1384.144
2014-07-02,1384.144
2014-07-03,1391.017
2014-07-04,1390.716
2014-07-07,1376.816
2014-07-08,1362.461
2014-07-09,1365.712
2014-07-10,1353.093
2014-07-11,1352.533
2014-07-14,1360.602
2014-07-15,1351.35
2014-07-16,1357.057
2014-07-17,1344.331
2014-07-18,1352.62
2014-07-21,1349.042
2014-07-22,1359.372
2014-07-23,1361.757
2014-07-24,1362.975
2014-07-25,1356.668
2014-07-28,1353.108
2014-07-29,1352.124
2014-07-30,1350.831
2014-07-31,1328.6
2014-08-01,1322.823
2014-08-04,1327.151
2014-08-05,1319.256
2014-08-06,1315.59
2014-08-07,1311.2
2014-08-08,1316.013
2014-08-11,1329.226
2014-08-12,1326.101
2014-08-13,1333.364
2014-08-14,1338.629
2014-08-15,1338.061
2014-08-18,1351.129
2014-08-19,1357.767
2014-08-20,1357.391
2014-08-21,1359.222
2014-08-22,1358.168
2014-08-25,1364.967
2014-08-26,1370.28
2014-08-27,1370.929
2014-08-28,1365.058
2014-08-29,1369.371
2014-09-01,1369.076
2014-09-02,1369.691
2014-09-03,1370.556
2014-09-04,1364.663
2014-09-05,1365.267
2014-09-08,1361.133
2014-09-09,1350.377
2014-09-10,1351.96
2014-09-11,1354.164
2014-09-12,1347.561
2014-09-15,1338.933
2014-09-16,1340.527
2014-09-17,1343.297
2014-09-18,1348.333
2014-09-19,1343.134
2014-09-22,1328.154
2014-09-23,1319.095
2014-09-24,1324.855
2014-09-25,1310.877
2014-09-26,1314.24
2014-09-29,1313.766
2014-09-30,1305.268
2014-10-01,1287.581
2014-10-02,1282.497
2014-10-03,1288.577
2014-10-06,1289.468
2014-10-07,1272.126
2014-10-08,1279.422
2014-10-09,1259.234
2014-10-10,1232.542
2014-10-13,1219.059
2014-10-14,1222.325
2014-10-15,1221.654
2014-10-16,1226.553
2014-10-17,1239.008
2014-10-20,1252.236
2014-10-21,1274.982
2014-10-22,1269.019
2014-10-23,1281.033
2014-10-24,1287.235
2014-10-27,1285.665
2014-10-28,1304.535
2014-10-29,1304.968
2014-10-30,1306.638
2014-10-31,1321.547
2014-11-03,1316.412
2014-11-04,1313.293
2014-11-05,1315.804
2014-11-06,1320.989
2014-11-07,1321.813
2014-11-10,1327.298
2014-11-11,1329.085
2014-11-12,1331.394
2014-11-13,1327.842
2014-11-14,1330.003
2014-11-17,1323.946
2014-11-18,1336.401
2014-11-19,1330.661
2014-11-20,1336.54
2014-11-21,1343.922
2014-11-24,1349.851
2014-11-25,1352.512
2014-11-26,1354.217
2014-11-27,1351.108
2014-11-28,1342.27
2014-12-01,1329.996
2014-12-02,1334.362
2014-12-03,1342.769
2014-12-04,1340.513
2014-12-05,1342.378
2014-12-08,1330.835
2014-12-09,1333.647
2014-12-10,1313.268
2014-12-11,1313.337
2014-12-12,1300.227
2014-12-15,1287.833
2014-12-16,1288.048
2014-12-17,1305.04
2014-12-18,1327.78
2014-12-19,1336.927
2014-12-22,1340.059
2014-12-23,1341.149
2014-12-24,1344.594
2014-12-25,1344.12
2014-12-26,1348.221
2014-12-29,1350.07
2014-12-30,1343.977
2014-12-31,1338.683
2015-01-01,1338.674
2015-01-02,1334.62
2015-01-05,1313.065
2015-01-06,1295.478
2015-01-07,1300.911
2015-01-08,1323.57
2015-01-09,1319.9
2015-01-12,1312.212
2015-01-13,1313.648
2015-01-14,1306.015
2015-01-15,1296.612
2015-01-16,1304.572
2015-01-19,1311.294
2015-01-20,1311.454
2015-01-21,1317.131
2015-01-22,1327.776
2015-01-23,1327.726
2015-01-26,1336.52
2015-01-27,1336.4
2015-01-28,1325.144
2015-01-29,1328.741
2015-01-30,1318.271
2015-02-02,1326.962
2015-02-03,1343.247
2015-02-04,1343.318
2015-02-05,1356.181
2015-02-06,1350.351
2015-02-09,1345.269
2015-02-10,1355.349
2015-02-11,1352.93
2015-02-12,1373.133
2015-02-13,1381.859
2015-02-16,1382.035
2015-02-17,1383.547
2015-02-18,1391.851
2015-02-19,1395.683
2015-02-20,1401.69
2015-02-23,1403.668
2015-02-24,1404.836
2015-02-25,1411.031
2015-02-26,1408.34
2015-02-27,1407.654
2015-03-02,1412.757
2015-03-03,1405.729
2015-03-04,1398.827
2015-03-05,1403.518
2015-03-06,1388.178
2015-03-09,1387.293
2015-03-10,1368.99
2015-03-11,1373.073
2015-03-12,1388.606
2015-03-13,1383.056
2015-03-16,1395.91
2015-03-17,1394.46
2015-03-18,1406.523
2015-03-19,1407.915
2015-03-20,1423.54
2015-03-23,1425.276
2015-03-24,1423.669
2015-03-25,1408.222
2015-03-26,1398.693
2015-03-27,1404.291
2015-03-30,1414.349
2015-03-31,1406.731
2015-04-01,1403.206
2015-04-02,1413.92
2015-04-03,1415.253
2015-04-06,1427.608
2015-04-07,1424.92
2015-04-08,1432.86
2015-04-09,1434.914
2015-04-10,1439.031
2015-04-13,1434.437
2015-04-14,1440.877
2015-04-15,1443.846
2015-04-16,1445.076
2015-04-17,1427.593
2015-04-20,1433.158
2015-04-21,1440.608
2015-04-22,1441.439
2015-04-23,1448.161
2015-04-24,1450.169
2015-04-27,1447.126
2015-04-28,1446.98
