Date,AUSTRALIA SMALL GROWTH Small Cap
2010-08-19,926.5
2010-08-20,905.033
2010-08-23,911.964
2010-08-24,896.908
2010-08-25,874.178
2010-08-26,887.58
2010-08-27,899.358
2010-08-30,921.058
2010-08-31,911.326
2010-09-01,946.293
2010-09-02,957.523
2010-09-03,982.34
2010-09-06,1001.161
2010-09-07,994.1
2010-09-08,993.655
2010-09-09,1012.031
2010-09-10,1008.292
2010-09-13,1036.956
2010-09-14,1048.288
2010-09-15,1056.896
2010-09-16,1045.593
2010-09-17,1053.429
2010-09-20,1065.134
2010-09-21,1059.715
2010-09-22,1070.86
2010-09-23,1063.048
2010-09-24,1066.226
2010-09-27,1087.829
2010-09-28,1086.539
2010-09-29,1089.75
2010-09-30,1079.316
2010-10-01,1079.649
2010-10-04,1081.965
2010-10-05,1085.702
2010-10-06,1117.596
2010-10-07,1134.444
2010-10-08,1132.155
2010-10-11,1150.123
2010-10-12,1132.328
2010-10-13,1151.062
2010-10-14,1179.102
2010-10-15,1166.554
2010-10-18,1152.507
2010-10-19,1133.914
2010-10-20,1140.42
2010-10-21,1152.471
2010-10-22,1146.093
2010-10-25,1179.434
2010-10-26,1166.507
2010-10-27,1125.937
2010-10-28,1140.398
2010-10-29,1144.63
2010-11-01,1168.757
2010-11-02,1182.303
2010-11-03,1183.556
2010-11-04,1210.492
2010-11-05,1225.639
2010-11-08,1222.235
2010-11-09,1235.891
2010-11-10,1203.464
2010-11-11,1213.191
2010-11-12,1195.417
2010-11-15,1186.873
2010-11-16,1168.295
2010-11-17,1143.525
2010-11-18,1161.712
2010-11-19,1160.406
2010-11-22,1169.616
2010-11-23,1138.574
2010-11-24,1148.248
2010-11-25,1153.227
2010-11-26,1134.942
2010-11-29,1124.376
2010-11-30,1123.489
2010-12-01,1127.173
2010-12-02,1158.864
2010-12-03,1179.512
2010-12-06,1193.289
2010-12-07,1206.389
2010-12-08,1185.395
2010-12-09,1199.783
2010-12-10,1192.117
2010-12-13,1208.227
2010-12-14,1220.653
2010-12-15,1212.974
2010-12-16,1207.348
2010-12-17,1214.479
2010-12-20,1223.061
2010-12-21,1234.984
2010-12-22,1239.619
2010-12-23,1250.284
2010-12-24,1243.912
2010-12-27,1243.169
2010-12-28,1253.392
2010-12-29,1270.435
2010-12-30,1282.556
2010-12-31,1298.572
2011-01-03,1290.464
2011-01-04,1287.021
2011-01-05,1256.625
2011-01-06,1246.412
2011-01-07,1239.95
2011-01-10,1234.84
2011-01-11,1214.845
2011-01-12,1241.796
2011-01-13,1275.384
2011-01-14,1263.789
2011-01-17,1258.18
2011-01-18,1269.411
2011-01-19,1295.964
2011-01-20,1261.473
2011-01-21,1249.661
2011-01-24,1257.407
2011-01-25,1258.445
2011-01-26,1260.344
2011-01-27,1252.063
2011-01-28,1223.054
2011-01-31,1221.312
2011-02-01,1252.215
2011-02-02,1265.021
2011-02-03,1274.637
2011-02-04,1296.183
2011-02-07,1297.542
2011-02-08,1297.801
2011-02-09,1291.63
2011-02-10,1273.522
2011-02-11,1266.278
2011-02-14,1284.212
2011-02-15,1283.542
2011-02-16,1285.332
2011-02-17,1298.748
2011-02-18,1306.379
2011-02-21,1297.204
2011-02-22,1267.047
2011-02-23,1259.422
2011-02-24,1262.965
2011-02-25,1283.605
2011-02-28,1289.11
2011-03-01,1294.802
2011-03-02,1298.252
2011-03-03,1296.622
2011-03-04,1307.745
2011-03-07,1299.552
2011-03-08,1286.08
2011-03-09,1278.239
2011-03-10,1235.21
2011-03-11,1230.3
2011-03-14,1216.875
2011-03-15,1157.501
2011-03-16,1174.671
2011-03-17,1169.06
2011-03-18,1218.335
2011-03-21,1234.99
2011-03-22,1251.668
2011-03-23,1250.031
2011-03-24,1284.928
2011-03-25,1312.021
2011-03-28,1304.886
2011-03-29,1304.905
2011-03-30,1334.678
2011-03-31,1352.066
2011-04-01,1360.897
2011-04-04,1381.717
2011-04-05,1382.38
2011-04-06,1391.08
2011-04-07,1395.414
2011-04-08,1424.566
2011-04-11,1433.067
2011-04-12,1390.155
2011-04-13,1395.361
2011-04-14,1395.671
2011-04-15,1383.356
2011-04-18,1369.411
2011-04-19,1337.666
2011-04-20,1383.872
2011-04-21,1414.525
2011-04-22,1414.525
2011-04-25,1409.324
2011-04-26,1417.356
2011-04-27,1394.674
2011-04-28,1401.377
2011-04-29,1377.712
2011-05-02,1376.025
2011-05-03,1343.999
2011-05-04,1333.224
2011-05-05,1336.616
2011-05-06,1347.3
2011-05-09,1350.942
2011-05-10,1357.396
2011-05-11,1377.552
2011-05-12,1329.322
2011-05-13,1326.712
2011-05-16,1308.232
2011-05-17,1303.744
2011-05-18,1318.054
2011-05-19,1342.835
2011-05-20,1339.086
2011-05-23,1294.222
2011-05-24,1298.651
2011-05-25,1274.723
2011-05-26,1309.013
2011-05-27,1330.586
2011-05-30,1331.39
2011-05-31,1343.936
2011-06-01,1349.659
2011-06-02,1312.958
2011-06-03,1311.813
2011-06-06,1304.282
2011-06-07,1295.116
2011-06-08,1269.214
2011-06-09,1274.196
2011-06-10,1275.634
2011-06-13,1277.628
2011-06-14,1291.855
2011-06-15,1290.57
2011-06-16,1239.746
2011-06-17,1256.557
2011-06-20,1230.906
2011-06-21,1248.101
2011-06-22,1262.585
2011-06-23,1233.372
2011-06-24,1230.697
2011-06-27,1191.007
2011-06-28,1196.813
2011-06-29,1227.738
2011-06-30,1269.796
2011-07-01,1276.644
2011-07-04,1290.22
2011-07-05,1275.134
2011-07-06,1281.073
2011-07-07,1291.429
2011-07-08,1314.683
2011-07-11,1283.472
2011-07-12,1252.139
2011-07-13,1283.155
2011-07-14,1281.917
2011-07-15,1262.84
2011-07-18,1261.559
2011-07-19,1276.654
2011-07-20,1303.813
2011-07-21,1322.365
2011-07-22,1353.504
2011-07-25,1334.171
2011-07-26,1363.659
2011-07-27,1365.634
2011-07-28,1338.05
2011-07-29,1320.751
2011-08-01,1346.661
2011-08-02,1313.361
2011-08-03,1271.742
2011-08-04,1240.324
2011-08-05,1153.622
2011-08-08,1099.873
2011-08-09,1090.608
2011-08-10,1120.608
2011-08-11,1126.534
2011-08-12,1144.748
2011-08-15,1192.5
2011-08-16,1189.063
2011-08-17,1218.795
2011-08-18,1179.453
2011-08-19,1142.765
2011-08-22,1140.063
2011-08-23,1178.017
2011-08-24,1176.015
2011-08-25,1184.295
2011-08-26,1193.686
2011-08-29,1225.629
2011-08-30,1238.309
2011-08-31,1255.441
2011-09-01,1258.223
2011-09-02,1226.35
2011-09-05,1192.311
2011-09-06,1166.797
2011-09-07,1205.156
2011-09-08,1216.312
2011-09-09,1202.978
2011-09-12,1138.903
2011-09-13,1149.892
2011-09-14,1108.989
2011-09-15,1138.076
2011-09-16,1165.849
2011-09-19,1123.741
2011-09-20,1123.061
2011-09-21,1118.126
2011-09-22,1035.482
2011-09-23,1005.766
2011-09-26,955.047
2011-09-27,1027.401
2011-09-28,1032.412
2011-09-29,1012.879
2011-09-30,1006.866
2011-10-03,964.966
2011-10-04,946.58
2011-10-05,977.334
2011-10-06,1023.303
2011-10-07,1074.326
2011-10-10,1102.163
2011-10-11,1114.534
2011-10-12,1129.529
2011-10-13,1137.847
2011-10-14,1144.563
2011-10-17,1162.557
2011-10-18,1123.489
2011-10-19,1136.96
2011-10-20,1106.126
2011-10-21,1123.454
2011-10-24,1171.748
2011-10-25,1164.274
2011-10-26,1157.983
2011-10-27,1231.363
2011-10-28,1237.99
2011-10-31,1205.796
2011-11-01,1149.785
2011-11-02,1148.556
2011-11-03,1141.878
2011-11-04,1175.541
2011-11-07,1174.903
2011-11-08,1185.153
2011-11-09,1180.034
2011-11-10,1144.54
2011-11-11,1176.881
2011-11-14,1181.076
2011-11-15,1170.142
2011-11-16,1154.4
2011-11-17,1146.233
2011-11-18,1120.102
2011-11-21,1085.688
2011-11-22,1076.497
2011-11-23,1034.186
2011-11-24,1032.441
2011-11-25,1028.108
2011-11-28,1065.921
2011-11-29,1080.904
2011-11-30,1113.672
2011-12-01,1136.931
2011-12-02,1161.182
2011-12-05,1176.506
2011-12-06,1147.225
2011-12-07,1157.554
2011-12-08,1151.183
2011-12-09,1130.69
2011-12-12,1134.444
2011-12-13,1108.858
2011-12-14,1085.419
2011-12-15,1067.165
2011-12-16,1082.108
2011-12-19,1034.819
2011-12-20,1051.563
2011-12-21,1076.744
2011-12-22,1057.831
2011-12-23,1079.785
2011-12-26,1079.785
2011-12-27,1080.317
2011-12-28,1057.66
2011-12-29,1044.488
2011-12-30,1060.241
2012-01-02,1060.241
2012-01-03,1092.73
2012-01-04,1106.399
2012-01-05,1087.524
2012-01-06,1079.626
2012-01-09,1075.542
2012-01-10,1100.115
2012-01-11,1112.771
2012-01-12,1118.767
2012-01-13,1128.72
2012-01-16,1119.111
2012-01-17,1154.495
2012-01-18,1160.42
2012-01-19,1169.812
2012-01-20,1181.256
2012-01-23,1190.417
2012-01-24,1174.21
2012-01-25,1173.364
2012-01-26,1192.629
2012-01-27,1202.716
2012-01-30,1194.102
2012-01-31,1197.582
2012-02-01,1203.53
2012-02-02,1220.467
2012-02-03,1229.818
2012-02-06,1240.54
2012-02-07,1242.357
2012-02-08,1250.391
2012-02-09,1255.068
2012-02-10,1235.801
2012-02-13,1250.45
2012-02-14,1224.758
2012-02-15,1223.72
2012-02-16,1204.045
2012-02-17,1212.378
2012-02-20,1238.359
2012-02-21,1243.706
2012-02-22,1243.678
2012-02-23,1254.366
2012-02-24,1267.694
2012-02-27,1264.47
2012-02-28,1271.586
2012-02-29,1290.706
2012-03-01,1267.667
2012-03-02,1269.134
2012-03-05,1253.55
2012-03-06,1215.425
2012-03-07,1189.945
2012-03-08,1208.037
2012-03-09,1224.839
2012-03-12,1213.92
2012-03-13,1232.865
2012-03-14,1239.08
2012-03-15,1239.934
2012-03-16,1243.625
2012-03-19,1253.631
2012-03-20,1231.909
2012-03-21,1221.099
2012-03-22,1213.327
2012-03-23,1215.74
2012-03-26,1229.143
2012-03-27,1236.824
2012-03-28,1227.639
2012-03-29,1210.772
2012-03-30,1218.676
2012-04-02,1229.592
2012-04-03,1225.669
2012-04-04,1200.054
2012-04-05,1195.023
2012-04-06,1195.023
2012-04-09,1195.371
2012-04-10,1182.679
2012-04-11,1169.524
2012-04-12,1195.677
2012-04-13,1206.498
2012-04-16,1195.673
2012-04-17,1190.139
2012-04-18,1211.576
2012-04-19,1213.043
2012-04-20,1221.734
2012-04-23,1201.243
2012-04-24,1191.178
2012-04-25,1194.067
2012-04-26,1202.175
2012-04-27,1210.843
2012-04-30,1217.764
2012-05-01,1209.538
2012-05-02,1200.666
2012-05-03,1181.832
2012-05-04,1154.533
2012-05-07,1116.138
2012-05-08,1112.226
2012-05-09,1072.645
2012-05-10,1094.497
2012-05-11,1087.932
2012-05-14,1071.821
2012-05-15,1047.794
2012-05-16,1009.86
2012-05-17,1018.427
2012-05-18,988.729
2012-05-21,992.869
2012-05-22,1016.704
2012-05-23,977.317
2012-05-24,980.536
2012-05-25,977.557
2012-05-28,1003.138
2012-05-29,1022.615
2012-05-30,998.997
2012-05-31,1006.292
2012-06-01,977.97
2012-06-04,954.765
2012-06-05,983.222
2012-06-06,1007.133
2012-06-07,1018.32
2012-06-08,996.704
2012-06-11,1002.255
2012-06-12,996.95
2012-06-13,1000.572
2012-06-14,992.931
2012-06-15,1008.884
2012-06-18,1030.018
2012-06-19,1030.492
2012-06-20,1027.52
2012-06-21,1004.639
2012-06-22,977.576
2012-06-25,963.69
2012-06-26,957.136
2012-06-27,966.533
2012-06-28,966.096
2012-06-29,1007.57
2012-07-02,1019.474
2012-07-03,1018.189
2012-07-04,1041.164
2012-07-05,1039.389
2012-07-06,1028.687
2012-07-09,1004.964
2012-07-10,995.398
2012-07-11,987.906
2012-07-12,960.915
2012-07-13,974.19
2012-07-16,984.431
2012-07-17,993.496
2012-07-18,989.801
2012-07-19,1012.164
2012-07-20,1014.448
2012-07-23,971.55
2012-07-24,969.583
2012-07-25,961.425
2012-07-26,978.198
2012-07-27,998.345
2012-07-30,1008.852
2012-07-31,1016.5
2012-08-01,1008.752
2012-08-02,1012.837
2012-08-03,1004.17
2012-08-06,1022.271
2012-08-07,1027.797
2012-08-08,1044.422
2012-08-09,1053.251
2012-08-10,1050.381
2012-08-13,1054.798
2012-08-14,1053.925
2012-08-15,1060.853
2012-08-16,1075.385
2012-08-17,1088.303
2012-08-20,1099.656
2012-08-21,1109.038
2012-08-22,1093.962
2012-08-23,1107.333
2012-08-24,1088.181
2012-08-27,1091.935
2012-08-28,1083.119
2012-08-29,1072.351
2012-08-30,1042.909
2012-08-31,1038.161
2012-09-03,1034.771
2012-09-04,1029.698
2012-09-05,1005.474
2012-09-06,1042.245
2012-09-07,1067.471
2012-09-10,1084.366
2012-09-11,1085.073
2012-09-12,1099.839
2012-09-13,1089.262
2012-09-14,1139.763
2012-09-17,1134.37
2012-09-18,1120.429
2012-09-19,1135.603
2012-09-20,1118.003
2012-09-21,1128.645
2012-09-24,1114.438
2012-09-25,1110.145
2012-09-26,1090.269
2012-09-27,1101.488
2012-09-28,1107.196
2012-10-01,1101.318
2012-10-02,1108.247
2012-10-03,1101.501
2012-10-04,1107.51
2012-10-05,1121.548
2012-10-08,1110.03
2012-10-09,1115.704
2012-10-10,1119.016
2012-10-11,1118.554
2012-10-12,1117.782
2012-10-15,1106.475
2012-10-16,1110.77
2012-10-17,1139.405
2012-10-18,1146.574
2012-10-19,1152.16
2012-10-22,1156.518
2012-10-23,1148.771
2012-10-24,1141.924
2012-10-25,1137.882
2012-10-26,1122.775
2012-10-29,1120.703
2012-10-30,1120.451
2012-10-31,1136.49
2012-11-01,1122.931
2012-11-02,1125.316
2012-11-05,1118.802
2012-11-06,1125.458
2012-11-07,1133.952
2012-11-08,1126.604
2012-11-09,1124.638
2012-11-12,1126.519
2012-11-13,1103.572
2012-11-14,1089.719
2012-11-15,1070.814
2012-11-16,1073.626
2012-11-19,1093.983
2012-11-20,1101.661
2012-11-21,1089.629
2012-11-22,1107.333
2012-11-23,1105.583
2012-11-26,1114.326
2012-11-27,1119.217
2012-11-28,1109.05
2012-11-29,1109.417
2012-11-30,1118.254
2012-12-03,1113.809
2012-12-04,1106.922
2012-12-05,1102.308
2012-12-06,1100.187
2012-12-07,1109.859
2012-12-10,1110.343
2012-12-11,1120.58
2012-12-12,1135.349
2012-12-13,1140.947
2012-12-14,1143.884
2012-12-17,1139.207
2012-12-18,1149.492
2012-12-19,1148.348
2012-12-20,1139.928
2012-12-21,1124.271
2012-12-24,1119.342
2012-12-25,1119.342
2012-12-26,1117.4
2012-12-27,1126.098
2012-12-28,1136.218
2012-12-31,1131.542
2013-01-01,1131.542
2013-01-02,1169.481
2013-01-03,1189.423
2013-01-04,1165.629
2013-01-07,1165.389
2013-01-08,1155.822
2013-01-09,1161.814
2013-01-10,1167.441
2013-01-11,1169.237
2013-01-14,1171.496
2013-01-15,1166.247
2013-01-16,1173.394
2013-01-17,1169.718
2013-01-18,1169.421
2013-01-21,1170.897
2013-01-22,1170.111
2013-01-23,1175.867
2013-01-24,1169.672
2013-01-25,1168.933
2013-01-28,1165.461
2013-01-29,1170.266
2013-01-30,1167.261
2013-01-31,1170.383
2013-02-01,1174.97
2013-02-04,1172.971
2013-02-05,1156.026
2013-02-06,1154.027
2013-02-07,1154.703
2013-02-08,1162.285
2013-02-11,1160.085
2013-02-12,1165.532
2013-02-13,1172.687
2013-02-14,1175.704
2013-02-15,1169.124
2013-02-18,1163.357
2013-02-19,1163.052
2013-02-20,1152.27
2013-02-21,1117.506
2013-02-22,1146.618
2013-02-25,1154.035
2013-02-26,1138.032
2013-02-27,1137.708
2013-02-28,1152.957
2013-03-01,1135.054
2013-03-04,1113.869
2013-03-05,1131.024
2013-03-06,1141.89
2013-03-07,1138.739
2013-03-08,1150.574
2013-03-11,1157.449
2013-03-12,1150.014
2013-03-13,1148.688
2013-03-14,1145.1
2013-03-15,1170.057
2013-03-18,1148.903
2013-03-19,1146.549
2013-03-20,1138.944
2013-03-21,1144.941
2013-03-22,1151.547
2013-03-25,1150.225
2013-03-26,1147.506
2013-03-27,1144.886
2013-03-28,1134.862
2013-03-29,1134.862
2013-04-01,1133.665
2013-04-02,1132.215
2013-04-03,1118.164
2013-04-04,1083.427
2013-04-05,1089.089
2013-04-08,1099.369
2013-04-09,1116.583
2013-04-10,1122.799
2013-04-11,1124.034
2013-04-12,1119.542
2013-04-15,1073.878
2013-04-16,1050.217
2013-04-17,1048.318
2013-04-18,1015.566
2013-04-19,1038.598
2013-04-22,1037.019
2013-04-23,1037.634
2013-04-24,1054.537
2013-04-25,1060.191
2013-04-26,1074.779
2013-04-29,1074.289
2013-04-30,1077.689
2013-05-01,1062.711
2013-05-02,1040.169
2013-05-03,1049.669
2013-05-06,1058.21
2013-05-07,1057.716
2013-05-08,1079.79
2013-05-09,1089.677
2013-05-10,1079.159
2013-05-13,1069.105
2013-05-14,1060.254
2013-05-15,1042.383
2013-05-16,1022.746
2013-05-17,1012.768
2013-05-20,1018.392
2013-05-21,1018.428
2013-05-22,1006.232
2013-05-23,982.757
2013-05-24,965.652
2013-05-27,947.374
2013-05-28,951.453
2013-05-29,960.913
2013-05-30,964.931
2013-05-31,965.477
2013-06-03,961.598
2013-06-04,962.635
2013-06-05,945.522
2013-06-06,930.937
2013-06-07,921.004
2013-06-10,917.071
2013-06-11,916.666
2013-06-12,918.922
2013-06-13,912.361
2013-06-14,930.384
2013-06-17,924.325
2013-06-18,908.104
2013-06-19,927.339
2013-06-20,875.931
2013-06-21,875.815
2013-06-24,859.851
2013-06-25,848.08
2013-06-26,869.483
2013-06-27,877.858
2013-06-28,860.245
2013-07-01,857.568
2013-07-02,878.262
2013-07-03,865.699
2013-07-04,892.34
2013-07-05,887.954
2013-07-08,888.516
2013-07-09,904.925
2013-07-10,907.12
2013-07-11,923.781
2013-07-12,920.33
2013-07-15,925.631
2013-07-16,932.42
2013-07-17,933.339
2013-07-18,928.475
2013-07-19,935.337
2013-07-22,952.815
2013-07-23,954.901
2013-07-24,948.862
2013-07-25,932.466
2013-07-26,936.498
2013-07-29,929.474
2013-07-30,915.576
2013-07-31,916.134
2013-08-01,912.458
2013-08-02,915.957
2013-08-05,912.771
2013-08-06,917.621
2013-08-07,898.728
2013-08-08,917.92
2013-08-09,927.51
2013-08-12,941.804
2013-08-13,949.474
2013-08-14,958.217
2013-08-15,948.869
2013-08-16,961.542
2013-08-19,966.472
2013-08-20,952.024
2013-08-21,948.993
2013-08-22,944.781
2013-08-23,958.27
2013-08-26,961.88
2013-08-27,948.369
2013-08-28,934.926
2013-08-29,927.809
2013-08-30,937.84
2013-09-02,960.952
2013-09-03,967.174
2013-09-04,981.885
2013-09-05,976.835
2013-09-06,983.851
2013-09-09,994.931
2013-09-10,1004.11
2013-09-11,1007.383
2013-09-12,1004.648
2013-09-13,992.349
2013-09-16,1007.741
2013-09-17,1005.343
2013-09-18,996.771
2013-09-19,1031.193
2013-09-20,1017.65
2013-09-23,1017.448
2013-09-24,1011.51
2013-09-25,1017.61
2013-09-26,1019.381
2013-09-27,1018.197
2013-09-30,1010.012
2013-10-01,1010.48
2013-10-02,1009.025
2013-10-03,1014.461
2013-10-04,1012.726
2013-10-07,993.758
2013-10-08,995.589
2013-10-09,992.007
2013-10-10,990.27
2013-10-11,1006.896
2013-10-14,997.665
2013-10-15,1016.677
2013-10-16,1014.662
2013-10-17,1025.124
2013-10-18,1044.106
2013-10-21,1055.833
2013-10-22,1063.386
2013-10-23,1053.427
2013-10-24,1047.067
2013-10-25,1048.185
2013-10-28,1046.632
2013-10-29,1025.988
2013-10-30,1028.29
2013-10-31,1032.338
2013-11-01,1019.442
2013-11-04,1015.335
2013-11-05,1024.642
2013-11-06,1022.19
2013-11-07,1017.951
2013-11-08,1004.39
2013-11-11,999.04
2013-11-12,992.406
2013-11-13,972.461
2013-11-14,983.909
2013-11-15,993.796
2013-11-18,990.095
2013-11-19,983.448
2013-11-20,972.471
2013-11-21,950.966
2013-11-22,954.853
2013-11-25,955.623
2013-11-26,953.706
2013-11-27,936.684
2013-11-28,939.711
2013-11-29,935.195
2013-12-02,921.711
2013-12-03,914.77
2013-12-04,906.34
2013-12-05,899.806
2013-12-06,908.105
2013-12-09,905.947
2013-12-10,905.577
2013-12-11,892.158
2013-12-12,875.399
2013-12-13,883.82
2013-12-16,884.246
2013-12-17,878.795
2013-12-18,871.118
2013-12-19,886.97
2013-12-20,903.338
2013-12-23,919.326
2013-12-24,927.749
2013-12-25,927.749
2013-12-26,923.279
2013-12-27,922.191
2013-12-30,933.938
2013-12-31,937.392
2014-01-01,937.392
2014-01-02,941.55
2014-01-03,940.189
2014-01-06,932.083
2014-01-07,928.245
2014-01-08,928.65
2014-01-09,928.825
2014-01-10,940.94
2014-01-13,944.755
2014-01-14,916.722
2014-01-15,919.532
2014-01-16,919.534
2014-01-17,910.415
2014-01-20,911.938
2014-01-21,922.166
2014-01-22,923.947
2014-01-23,900.976
2014-01-24,888.307
2014-01-27,891.057
2014-01-28,876.659
2014-01-29,888.016
2014-01-30,878.678
2014-01-31,879.1
2014-02-03,886.655
2014-02-04,878.125
2014-02-05,875.314
2014-02-06,889.442
2014-02-07,909.434
2014-02-10,914.683
2014-02-11,929.424
2014-02-12,942.432
2014-02-13,940.204
2014-02-14,954.859
2014-02-17,963.024
2014-02-18,963.236
2014-02-19,961.67
2014-02-20,960.997
2014-02-21,963.356
2014-02-24,972.825
2014-02-25,970.927
2014-02-26,964.306
2014-02-27,953.831
2014-02-28,954.288
2014-03-03,953.824
2014-03-04,956.491
2014-03-05,976.0
2014-03-06,987.991
2014-03-07,998.579
2014-03-10,985.71
2014-03-11,975.578
2014-03-12,960.159
2014-03-13,981.668
2014-03-14,960.86
2014-03-17,966.14
2014-03-18,976.55
2014-03-19,977.903
2014-03-20,958.189
2014-03-21,970.682
2014-03-24,973.71
2014-03-25,969.778
2014-03-26,981.926
2014-03-27,976.3
2014-03-28,978.886
2014-03-31,989.106
2014-04-01,980.035
2014-04-02,983.488
2014-04-03,984.885
2014-04-04,991.983
2014-04-07,980.463
2014-04-08,981.462
2014-04-09,993.931
2014-04-10,1011.075
2014-04-11,994.046
2014-04-14,978.836
2014-04-15,976.068
2014-04-16,986.7
2014-04-17,989.469
2014-04-18,989.469
2014-04-21,989.681
2014-04-22,993.466
2014-04-23,994.001
2014-04-24,994.554
2014-04-25,996.057
2014-04-28,982.449
2014-04-29,970.527
2014-04-30,975.578
2014-05-01,965.572
2014-05-02,963.298
2014-05-05,969.514
2014-05-06,983.753
2014-05-07,969.959
2014-05-08,979.781
2014-05-09,975.371
2014-05-12,976.398
2014-05-13,991.495
2014-05-14,999.07
2014-05-15,995.164
2014-05-16,992.434
2014-05-19,976.485
2014-05-20,967.007
2014-05-21,958.441
2014-05-22,975.753
2014-05-23,974.3
2014-05-26,981.208
2014-05-27,981.166
2014-05-28,984.875
2014-05-29,988.465
2014-05-30,985.295
2014-06-02,988.674
2014-06-03,973.96
2014-06-04,967.091
2014-06-05,971.411
2014-06-06,976.966
2014-06-09,977.908
2014-06-10,978.48
2014-06-11,978.64
2014-06-12,975.533
2014-06-13,967.91
2014-06-16,969.29
2014-06-17,968.449
2014-06-18,971.52
2014-06-19,993.044
2014-06-20,985.471
2014-06-23,997.211
2014-06-24,989.275
2014-06-25,984.551
2014-06-26,995.964
2014-06-27,992.211
2014-06-30,986.208
2014-07-01,994.664
2014-07-02,1000.918
2014-07-03,1001.484
2014-07-04,1006.182
2014-07-07,1005.358
2014-07-08,1007.439
2014-07-09,993.279
2014-07-10,999.023
2014-07-11,998.054
2014-07-14,1001.119
2014-07-15,997.134
2014-07-16,999.052
2014-07-17,1004.625
2014-07-18,1005.54
2014-07-21,1007.738
2014-07-22,1012.922
2014-07-23,1025.577
2014-07-24,1023.328
2014-07-25,1019.077
2014-07-28,1021.386
2014-07-29,1021.54
2014-07-30,1020.406
2014-07-31,1016.503
2014-08-01,1003.579
2014-08-04,1002.424
2014-08-05,996.754
2014-08-06,994.362
2014-08-07,989.592
2014-08-08,977.008
2014-08-11,975.331
2014-08-12,996.167
2014-08-13,995.191
2014-08-14,1005.105
2014-08-15,1005.526
2014-08-18,1013.165
2014-08-19,1026.945
2014-08-20,1027.261
2014-08-21,1026.721
2014-08-22,1030.736
2014-08-25,1028.969
2014-08-26,1026.993
2014-08-27,1034.711
2014-08-28,1031.752
2014-08-29,1038.175
2014-09-01,1033.951
2014-09-02,1030.547
2014-09-03,1040.883
2014-09-04,1041.238
2014-09-05,1036.876
2014-09-08,1023.824
2014-09-09,1025.086
2014-09-10,1008.109
2014-09-11,995.921
2014-09-12,989.225
2014-09-15,978.638
2014-09-16,968.71
2014-09-17,968.59
2014-09-18,961.407
2014-09-19,962.462
2014-09-22,943.819
2014-09-23,947.555
2014-09-24,940.82
2014-09-25,936.679
2014-09-26,923.047
2014-09-29,910.037
2014-09-30,916.881
2014-10-01,916.957
2014-10-02,915.397
2014-10-03,902.629
2014-10-06,910.911
2014-10-07,918.577
2014-10-08,900.598
2014-10-09,918.052
2014-10-10,885.01
2014-10-13,878.982
2014-10-14,885.063
2014-10-15,891.548
2014-10-16,884.827
2014-10-17,885.669
2014-10-20,896.913
2014-10-21,903.214
2014-10-22,918.063
2014-10-23,908.792
2014-10-24,916.661
2014-10-27,921.48
2014-10-28,920.517
2014-10-29,928.022
2014-10-30,917.71
2014-10-31,919.658
2014-11-03,907.64
2014-11-04,914.389
2014-11-05,897.22
2014-11-06,894.255
2014-11-07,905.025
2014-11-10,910.018
2014-11-11,908.941
2014-11-12,912.306
2014-11-13,911.471
2014-11-14,912.567
2014-11-17,907.49
2014-11-18,907.504
2014-11-19,892.81
2014-11-20,882.522
2014-11-21,888.167
2014-11-24,893.07
2014-11-25,880.075
2014-11-26,891.747
2014-11-27,887.124
2014-11-28,866.919
2014-12-01,832.098
2014-12-02,840.954
2014-12-03,849.277
2014-12-04,856.39
2014-12-05,849.693
2014-12-08,856.074
2014-12-09,838.658
2014-12-10,832.057
2014-12-11,818.516
2014-12-12,815.997
2014-12-15,807.884
2014-12-16,803.366
2014-12-17,801.554
2014-12-18,810.622
2014-12-19,829.196
2014-12-22,847.701
2014-12-23,835.309
2014-12-24,833.596
2014-12-25,833.596
2014-12-26,834.316
2014-12-29,855.724
2014-12-30,849.017
2014-12-31,850.939
2015-01-01,850.939
2015-01-02,851.943
2015-01-05,852.515
2015-01-06,837.718
2015-01-07,827.467
2015-01-08,837.457
2015-01-09,860.146
2015-01-12,849.238
2015-01-13,847.264
2015-01-14,838.553
2015-01-15,840.313
2015-01-16,828.624
2015-01-19,832.688
2015-01-20,829.846
2015-01-21,839.564
2015-01-22,835.069
2015-01-23,829.525
2015-01-26,827.124
2015-01-27,837.316
2015-01-28,840.929
2015-01-29,823.44
2015-01-30,826.765
2015-02-02,833.044
2015-02-03,828.306
2015-02-04,841.966
2015-02-05,852.797
2015-02-06,853.493
2015-02-09,858.109
2015-02-10,852.824
2015-02-11,849.479
2015-02-12,853.033
2015-02-13,875.312
2015-02-16,878.68
2015-02-17,877.665
2015-02-18,885.479
2015-02-19,883.416
2015-02-20,886.14
2015-02-23,884.968
2015-02-24,889.786
2015-02-25,908.408
2015-02-26,899.845
2015-02-27,903.789
2015-03-02,898.846
2015-03-03,902.21
2015-03-04,897.82
2015-03-05,892.915
2015-03-06,886.298
2015-03-09,870.807
2015-03-10,863.281
2015-03-11,856.178
2015-03-12,882.178
2015-03-13,877.673
2015-03-16,874.156
2015-03-17,859.054
2015-03-18,866.081
2015-03-19,872.55
2015-03-20,893.789
2015-03-23,903.55
2015-03-24,912.105
2015-03-25,911.543
2015-03-26,895.703
2015-03-27,893.455
