Date,AUSTRALIA SMALL GROWTH Small Cap
2005-11-10,536.248
2005-11-11,537.896
2005-11-14,537.307
2005-11-15,539.009
2005-11-16,539.455
2005-11-17,545.01
2005-11-18,547.865
2005-11-21,551.174
2005-11-22,548.782
2005-11-23,553.863
2005-11-24,557.959
2005-11-25,553.751
2005-11-28,557.888
2005-11-29,555.371
2005-11-30,558.707
2005-12-01,552.241
2005-12-02,560.156
2005-12-05,563.487
2005-12-06,564.404
2005-12-07,562.492
2005-12-08,559.51
2005-12-09,562.208
2005-12-12,567.177
2005-12-13,563.608
2005-12-14,568.168
2005-12-15,562.58
2005-12-16,560.996
2005-12-19,560.961
2005-12-20,557.339
2005-12-21,559.787
2005-12-22,561.398
2005-12-23,562.34
2005-12-26,562.34
2005-12-27,560.95
2005-12-28,569.733
2005-12-29,572.094
2005-12-30,574.788
2006-01-02,574.788
2006-01-03,577.86
2006-01-04,586.17
2006-01-05,586.284
2006-01-06,589.354
2006-01-09,595.995
2006-01-10,592.366
2006-01-11,599.088
2006-01-12,599.75
2006-01-13,601.442
2006-01-16,603.775
2006-01-17,605.519
2006-01-18,588.213
2006-01-19,594.627
2006-01-20,599.308
2006-01-23,597.405
2006-01-24,596.692
2006-01-25,602.509
2006-01-26,604.231
2006-01-27,604.767
2006-01-30,605.779
2006-01-31,614.981
2006-02-01,614.805
2006-02-02,607.87
2006-02-03,598.765
2006-02-06,596.575
2006-02-07,597.592
2006-02-08,585.988
2006-02-09,593.035
2006-02-10,590.304
2006-02-13,585.921
2006-02-14,590.044
2006-02-15,593.115
2006-02-16,585.681
2006-02-17,584.572
2006-02-20,592.562
2006-02-21,596.229
2006-02-22,591.648
2006-02-23,596.641
2006-02-24,596.631
2006-02-27,602.179
2006-02-28,608.173
2006-03-01,601.923
2006-03-02,612.861
2006-03-03,608.925
2006-03-06,608.14
2006-03-07,602.056
2006-03-08,600.136
2006-03-09,603.243
2006-03-10,601.323
2006-03-13,609.983
2006-03-14,612.751
2006-03-15,618.006
2006-03-16,617.843
2006-03-17,610.921
2006-03-20,612.973
2006-03-21,606.122
2006-03-22,613.618
2006-03-23,610.739
2006-03-24,609.914
2006-03-27,618.464
2006-03-28,617.843
2006-03-29,612.523
2006-03-30,622.917
2006-03-31,624.859
2006-04-03,633.698
2006-04-04,632.492
2006-04-05,641.072
2006-04-06,650.817
2006-04-07,645.086
2006-04-10,640.726
2006-04-11,647.802
2006-04-12,641.186
2006-04-13,634.254
2006-04-14,634.254
2006-04-17,645.353
2006-04-18,656.791
2006-04-19,671.266
2006-04-20,665.354
2006-04-21,666.666
2006-04-24,669.83
2006-04-25,671.992
2006-04-26,686.422
2006-04-27,688.619
2006-04-28,682.857
2006-05-01,688.471
2006-05-02,685.004
2006-05-03,694.251
2006-05-04,686.595
2006-05-05,697.039
2006-05-08,705.208
2006-05-09,710.235
2006-05-10,722.539
2006-05-11,727.481
2006-05-12,719.608
2006-05-15,692.447
2006-05-16,681.492
2006-05-17,685.323
2006-05-18,670.497
2006-05-19,656.961
2006-05-22,634.17
2006-05-23,635.165
2006-05-24,643.56
2006-05-25,638.18
2006-05-26,647.481
2006-05-29,661.016
2006-05-30,666.672
2006-05-31,653.938
2006-06-01,654.731
2006-06-02,658.747
2006-06-05,664.96
2006-06-06,650.649
2006-06-07,645.932
2006-06-08,635.292
2006-06-09,643.538
2006-06-12,641.307
2006-06-13,622.477
2006-06-14,619.63
2006-06-15,621.595
2006-06-16,637.313
2006-06-19,628.662
2006-06-20,626.767
2006-06-21,628.651
2006-06-22,635.567
2006-06-23,629.604
2006-06-26,628.507
2006-06-27,638.146
2006-06-28,628.099
2006-06-29,635.79
2006-06-30,657.608
2006-07-03,660.056
2006-07-04,664.192
2006-07-05,657.769
2006-07-06,668.523
2006-07-07,678.084
2006-07-10,675.85
2006-07-11,674.794
2006-07-12,679.003
2006-07-13,675.456
2006-07-14,659.239
2006-07-17,652.182
2006-07-18,648.0
2006-07-19,648.978
2006-07-20,659.354
2006-07-21,654.489
2006-07-24,649.062
2006-07-25,658.667
2006-07-26,653.547
2006-07-27,667.579
2006-07-28,665.94
2006-07-31,669.918
2006-08-01,665.306
2006-08-02,659.711
2006-08-03,661.34
2006-08-04,658.595
2006-08-07,659.912
2006-08-08,663.732
2006-08-09,660.991
2006-08-10,662.898
2006-08-11,663.61
2006-08-14,661.921
2006-08-15,658.623
2006-08-16,660.207
2006-08-17,668.901
2006-08-18,662.869
2006-08-21,671.035
2006-08-22,671.204
2006-08-23,673.04
2006-08-24,668.341
2006-08-25,668.676
2006-08-28,671.779
2006-08-29,677.513
2006-08-30,681.659
2006-08-31,690.548
2006-09-01,687.946
2006-09-04,700.624
2006-09-05,703.351
2006-09-06,693.948
2006-09-07,687.287
2006-09-08,679.531
2006-09-11,667.146
2006-09-12,660.104
2006-09-13,663.354
2006-09-14,672.264
2006-09-15,666.918
2006-09-18,671.367
2006-09-19,675.189
2006-09-20,670.14
2006-09-21,668.316
2006-09-22,660.43
2006-09-25,663.377
2006-09-26,667.492
2006-09-27,677.892
2006-09-28,676.926
2006-09-29,681.706
2006-10-02,688.689
2006-10-03,683.31
2006-10-04,679.513
2006-10-05,691.453
2006-10-06,689.767
2006-10-09,689.413
2006-10-10,692.936
2006-10-11,695.923
2006-10-12,696.265
2006-10-13,702.867
2006-10-16,709.951
2006-10-17,708.488
2006-10-18,710.729
2006-10-19,713.843
2006-10-20,719.286
2006-10-23,720.974
2006-10-24,722.609
2006-10-25,729.571
2006-10-26,735.946
2006-10-27,735.42
2006-10-30,737.66
2006-10-31,739.908
2006-11-01,746.395
2006-11-02,742.916
2006-11-03,739.192
2006-11-06,746.81
2006-11-07,757.347
2006-11-08,742.51
2006-11-09,739.173
2006-11-10,745.913
2006-11-13,737.417
2006-11-14,740.805
2006-11-15,740.952
2006-11-16,739.612
2006-11-17,745.909
2006-11-20,733.223
2006-11-21,745.128
2006-11-22,764.541
2006-11-23,767.496
2006-11-24,774.167
2006-11-27,776.067
2006-11-28,765.653
2006-11-29,781.666
2006-11-30,792.369
2006-12-01,789.419
2006-12-04,789.219
2006-12-05,786.394
2006-12-06,792.854
2006-12-07,792.666
2006-12-08,789.135
2006-12-11,787.035
2006-12-12,784.645
2006-12-13,790.152
2006-12-14,800.722
2006-12-15,804.865
2006-12-18,805.683
2006-12-19,806.67
2006-12-20,816.455
2006-12-21,811.595
2006-12-22,812.132
2006-12-25,812.201
2006-12-26,810.492
2006-12-27,818.702
2006-12-28,826.425
2006-12-29,829.874
2007-01-01,829.874
2007-01-02,838.682
2007-01-03,835.406
2007-01-04,816.307
2007-01-05,806.553
2007-01-08,797.762
2007-01-09,803.863
2007-01-10,790.905
2007-01-11,796.44
2007-01-12,807.927
2007-01-15,816.47
2007-01-16,821.395
2007-01-17,821.395
2007-01-18,823.77
2007-01-19,821.889
2007-01-22,828.359
2007-01-23,833.993
2007-01-24,827.534
2007-01-25,825.038
2007-01-26,819.103
2007-01-29,814.016
2007-01-30,821.322
2007-01-31,818.675
2007-02-01,822.553
2007-02-02,824.214
2007-02-05,823.587
2007-02-06,829.421
2007-02-07,828.758
2007-02-08,833.483
2007-02-09,834.308
2007-02-12,834.827
2007-02-13,844.498
2007-02-14,857.87
2007-02-15,860.602
2007-02-16,860.862
2007-02-19,865.576
2007-02-20,866.699
2007-02-21,866.551
2007-02-22,868.274
2007-02-23,870.282
2007-02-26,878.976
2007-02-27,870.819
2007-02-28,835.732
2007-03-01,837.446
2007-03-02,832.158
2007-03-05,795.708
2007-03-06,810.802
2007-03-07,829.033
2007-03-08,827.546
2007-03-09,837.046
2007-03-12,848.309
2007-03-13,848.614
2007-03-14,831.922
2007-03-15,851.259
2007-03-16,864.074
2007-03-19,868.03
2007-03-20,872.974
2007-03-21,871.014
2007-03-22,892.075
2007-03-23,888.575
2007-03-26,898.654
2007-03-27,900.323
2007-03-28,891.564
2007-03-29,895.951
2007-03-30,902.15
2007-04-02,902.219
2007-04-03,908.688
2007-04-04,926.276
2007-04-05,925.558
2007-04-06,925.558
2007-04-09,922.283
2007-04-10,942.833
2007-04-11,941.456
2007-04-12,946.077
2007-04-13,946.704
2007-04-16,957.361
2007-04-17,954.26
2007-04-18,957.787
2007-04-19,946.265
2007-04-20,953.135
2007-04-23,956.938
2007-04-24,948.566
2007-04-25,955.325
2007-04-26,951.901
2007-04-27,953.465
2007-04-30,962.762
2007-05-01,951.563
2007-05-02,958.143
2007-05-03,964.301
2007-05-04,970.099
2007-05-07,983.21
2007-05-08,978.549
2007-05-09,980.684
2007-05-10,988.871
2007-05-11,980.386
2007-05-14,995.148
2007-05-15,987.124
2007-05-16,979.969
2007-05-17,982.022
2007-05-18,973.317
2007-05-21,982.882
2007-05-22,987.283
2007-05-23,996.296
2007-05-24,975.074
2007-05-25,971.934
2007-05-28,974.771
2007-05-29,983.409
2007-05-30,976.225
2007-05-31,1000.0
2007-06-01,1007.51
2007-06-04,1019.354
2007-06-05,1023.753
2007-06-06,1023.745
2007-06-07,1022.244
2007-06-08,1000.542
2007-06-11,998.111
2007-06-12,1003.788
2007-06-13,990.891
2007-06-14,994.927
2007-06-15,1004.237
2007-06-18,1013.523
2007-06-19,1023.961
2007-06-20,1029.848
2007-06-21,1026.253
2007-06-22,1032.245
2007-06-25,1024.033
2007-06-26,1022.379
2007-06-27,985.14
2007-06-28,1012.848
2007-06-29,1021.824
2007-07-02,1035.305
2007-07-03,1035.615
2007-07-04,1039.763
2007-07-05,1047.801
2007-07-06,1045.645
2007-07-09,1053.078
2007-07-10,1046.863
2007-07-11,1040.155
2007-07-12,1057.453
2007-07-13,1070.79
2007-07-16,1080.221
2007-07-17,1079.102
2007-07-18,1075.284
2007-07-19,1085.751
2007-07-20,1094.968
2007-07-23,1093.333
2007-07-24,1102.787
2007-07-25,1082.851
2007-07-26,1064.428
2007-07-27,1007.506
2007-07-30,1001.172
2007-07-31,1027.17
2007-08-01,979.038
2007-08-02,989.825
2007-08-03,994.845
2007-08-06,964.838
2007-08-07,971.519
2007-08-08,998.775
2007-08-09,998.616
2007-08-10,942.544
2007-08-13,942.718
2007-08-14,930.854
2007-08-15,873.896
2007-08-16,807.135
2007-08-17,796.786
2007-08-20,858.552
2007-08-21,869.18
2007-08-22,875.123
2007-08-23,912.958
2007-08-24,903.865
2007-08-27,939.463
2007-08-28,931.01
2007-08-29,908.837
2007-08-30,918.69
2007-08-31,930.55
2007-09-03,948.811
2007-09-04,958.78
2007-09-05,953.245
2007-09-06,955.361
2007-09-07,965.286
2007-09-10,945.536
2007-09-11,961.4
2007-09-12,971.348
2007-09-13,969.242
2007-09-14,981.636
2007-09-17,973.271
2007-09-18,955.637
2007-09-19,1009.808
2007-09-20,1026.562
2007-09-21,1021.648
2007-09-24,1048.802
2007-09-25,1049.761
2007-09-26,1059.327
2007-09-27,1075.695
2007-09-28,1091.217
2007-10-01,1099.43
2007-10-02,1095.879
2007-10-03,1094.565
2007-10-04,1084.172
2007-10-05,1101.852
2007-10-08,1104.902
2007-10-09,1102.23
2007-10-10,1117.474
2007-10-11,1133.337
2007-10-12,1126.631
2007-10-15,1132.688
2007-10-16,1101.795
2007-10-17,1107.192
2007-10-18,1126.851
2007-10-19,1118.411
2007-10-22,1076.734
2007-10-23,1111.308
2007-10-24,1116.764
2007-10-25,1125.854
2007-10-26,1148.943
2007-10-29,1186.185
2007-10-30,1186.564
2007-10-31,1212.007
2007-11-01,1217.549
2007-11-02,1190.824
2007-11-05,1171.238
2007-11-06,1182.949
2007-11-07,1217.754
2007-11-08,1182.161
2007-11-09,1167.344
2007-11-12,1095.296
2007-11-13,1115.698
2007-11-14,1140.513
2007-11-15,1136.878
2007-11-16,1121.992
2007-11-19,1128.901
2007-11-20,1110.501
2007-11-21,1070.539
2007-11-22,1056.86
2007-11-23,1059.857
2007-11-26,1092.709
2007-11-27,1086.174
2007-11-28,1083.266
2007-11-29,1091.195
2007-11-30,1113.464
2007-12-03,1112.552
2007-12-04,1102.243
2007-12-05,1089.723
2007-12-06,1107.75
2007-12-07,1128.39
2007-12-10,1134.086
2007-12-11,1142.197
2007-12-12,1134.456
2007-12-13,1111.987
2007-12-14,1071.408
2007-12-17,1027.055
2007-12-18,1016.969
2007-12-19,1025.281
2007-12-20,1022.879
2007-12-21,1055.013
2007-12-24,1071.438
2007-12-25,1071.438
2007-12-26,1074.329
2007-12-27,1092.446
2007-12-28,1086.928
2007-12-31,1091.039
2008-01-01,1091.039
2008-01-02,1092.819
2008-01-03,1093.333
2008-01-04,1091.184
2008-01-07,1055.451
2008-01-08,1066.489
2008-01-09,1054.109
2008-01-10,1059.595
2008-01-11,1049.85
2008-01-14,1054.062
2008-01-15,1040.288
2008-01-16,1000.617
2008-01-17,1008.066
2008-01-18,983.184
2008-01-21,944.202
2008-01-22,864.2
2008-01-23,895.101
2008-01-24,932.628
2008-01-25,987.489
2008-01-28,989.336
2008-01-29,979.963
2008-01-30,966.11
2008-01-31,970.816
2008-02-01,1018.016
2008-02-04,1055.997
2008-02-05,1035.284
2008-02-06,1005.457
2008-02-07,1003.745
2008-02-08,1018.535
2008-02-11,1006.827
2008-02-12,1017.547
2008-02-13,1007.212
2008-02-14,1040.373
2008-02-15,1032.395
2008-02-18,1038.344
2008-02-19,1048.246
2008-02-20,1034.8
2008-02-21,1065.057
2008-02-22,1061.185
2008-02-25,1077.625
2008-02-26,1091.12
2008-02-27,1109.235
2008-02-28,1113.051
2008-02-29,1100.852
2008-03-03,1068.494
2008-03-04,1068.229
2008-03-05,1064.749
2008-03-06,1078.468
2008-03-07,1055.103
2008-03-10,1009.168
2008-03-11,994.715
2008-03-12,1013.789
2008-03-13,1010.463
2008-03-14,1015.396
2008-03-17,977.692
2008-03-18,986.029
2008-03-19,999.482
2008-03-20,938.19
2008-03-21,938.19
2008-03-24,949.081
2008-03-25,996.202
2008-03-26,1026.958
2008-03-27,1028.793
2008-03-28,1030.751
2008-03-31,1029.57
2008-04-01,1020.741
2008-04-02,1039.991
2008-04-03,1060.657
2008-04-04,1065.809
2008-04-07,1087.736
2008-04-08,1084.756
2008-04-09,1078.904
2008-04-10,1061.975
2008-04-11,1056.659
2008-04-14,1031.748
2008-04-15,1042.283
2008-04-16,1068.929
2008-04-17,1088.627
2008-04-18,1075.611
2008-04-21,1119.777
2008-04-22,1112.665
2008-04-23,1125.386
2008-04-24,1108.735
2008-04-25,1101.194
2008-04-28,1113.565
2008-04-29,1113.071
2008-04-30,1125.408
2008-05-01,1121.272
2008-05-02,1142.912
2008-05-05,1158.549
2008-05-06,1158.644
2008-05-07,1158.19
2008-05-08,1162.966
2008-05-09,1163.778
2008-05-12,1168.813
2008-05-13,1161.142
2008-05-14,1156.144
2008-05-15,1166.299
2008-05-16,1182.601
2008-05-19,1188.329
2008-05-20,1195.751
2008-05-21,1195.421
2008-05-22,1190.697
2008-05-23,1185.029
2008-05-26,1177.769
2008-05-27,1182.742
2008-05-28,1177.999
2008-05-29,1187.459
2008-05-30,1174.285
2008-06-02,1167.908
2008-06-03,1158.586
2008-06-04,1159.107
2008-06-05,1119.975
2008-06-06,1131.628
2008-06-09,1121.914
2008-06-10,1082.784
2008-06-11,1080.88
2008-06-12,1058.491
2008-06-13,1071.827
2008-06-16,1064.278
2008-06-17,1080.68
2008-06-18,1084.378
2008-06-19,1085.19
2008-06-20,1085.329
2008-06-23,1074.793
2008-06-24,1085.299
2008-06-25,1077.963
2008-06-26,1089.042
2008-06-27,1072.341
2008-06-30,1061.961
2008-07-01,1044.414
2008-07-02,1046.41
2008-07-03,1007.204
2008-07-04,1018.272
2008-07-07,996.498
2008-07-08,981.138
2008-07-09,976.655
2008-07-10,976.316
2008-07-11,995.428
2008-07-14,991.567
2008-07-15,1003.942
2008-07-16,988.264
2008-07-17,989.023
2008-07-18,967.616
2008-07-21,986.172
2008-07-22,999.574
2008-07-23,998.853
2008-07-24,989.587
2008-07-25,965.381
2008-07-28,977.825
2008-07-29,968.36
2008-07-30,971.031
2008-07-31,978.328
2008-08-01,958.051
2008-08-04,947.926
2008-08-05,901.178
2008-08-06,901.92
2008-08-07,893.91
2008-08-08,886.705
2008-08-11,887.722
2008-08-12,860.242
2008-08-13,830.547
2008-08-14,862.667
2008-08-15,857.445
2008-08-18,862.805
2008-08-19,846.467
2008-08-20,862.289
2008-08-21,861.015
2008-08-22,874.293
2008-08-25,885.179
2008-08-26,871.803
2008-08-27,876.565
2008-08-28,890.623
2008-08-29,901.996
2008-09-01,892.105
2008-09-02,876.996
2008-09-03,854.169
2008-09-04,828.14
2008-09-05,785.811
2008-09-08,829.835
2008-09-09,807.781
2008-09-10,786.294
2008-09-11,758.784
2008-09-12,797.819
2008-09-15,780.556
2008-09-16,738.425
2008-09-17,733.632
2008-09-18,726.593
2008-09-19,774.043
2008-09-22,814.553
2008-09-23,799.858
2008-09-24,805.755
2008-09-25,802.418
2008-09-26,787.405
2008-09-29,761.201
2008-09-30,706.374
2008-10-01,722.918
2008-10-02,687.828
2008-10-03,678.327
2008-10-06,588.384
2008-10-07,585.968
2008-10-08,510.469
2008-10-09,525.597
2008-10-10,442.938
2008-10-13,474.769
2008-10-14,520.247
2008-10-15,511.039
2008-10-16,452.042
2008-10-17,470.22
2008-10-20,481.427
2008-10-21,490.34
2008-10-22,466.138
2008-10-23,441.587
2008-10-24,394.783
2008-10-27,376.881
2008-10-28,390.285
2008-10-29,425.429
2008-10-30,449.189
2008-10-31,453.653
2008-11-03,490.898
2008-11-04,503.721
2008-11-05,528.896
2008-11-06,485.851
2008-11-07,470.521
2008-11-10,488.605
2008-11-11,446.22
2008-11-12,431.17
2008-11-13,415.383
2008-11-14,432.514
2008-11-17,411.972
2008-11-18,399.86
2008-11-19,394.565
2008-11-20,359.831
2008-11-21,358.789
2008-11-24,374.884
2008-11-25,383.179
2008-11-26,374.992
2008-11-27,387.591
2008-11-28,395.664
2008-12-01,388.483
2008-12-02,372.793
2008-12-03,377.98
2008-12-04,372.653
2008-12-05,362.87
2008-12-08,391.922
2008-12-09,390.671
2008-12-10,401.897
2008-12-11,406.089
2008-12-12,387.624
2008-12-15,408.062
2008-12-16,399.538
2008-12-17,419.141
2008-12-18,426.6
2008-12-19,410.678
2008-12-22,400.795
2008-12-23,399.158
2008-12-24,405.746
2008-12-25,405.746
2008-12-26,404.411
2008-12-29,418.782
2008-12-30,427.918
2008-12-31,444.912
2009-01-01,444.912
2009-01-02,449.731
2009-01-05,462.692
2009-01-06,474.46
2009-01-07,479.885
2009-01-08,461.368
2009-01-09,457.843
2009-01-12,437.586
2009-01-13,420.71
2009-01-14,422.601
2009-01-15,402.077
2009-01-16,415.66
2009-01-19,420.532
2009-01-20,399.633
2009-01-21,390.85
2009-01-22,397.382
2009-01-23,382.237
2009-01-26,387.171
2009-01-27,392.618
2009-01-28,401.644
2009-01-29,398.182
2009-01-30,383.675
2009-02-02,376.951
2009-02-03,384.772
2009-02-04,381.463
2009-02-05,380.41
2009-02-06,393.457
2009-02-09,408.686
2009-02-10,401.902
2009-02-11,389.584
2009-02-12,392.003
2009-02-13,405.06
2009-02-16,393.722
2009-02-17,384.621
2009-02-18,375.814
2009-02-19,387.974
2009-02-20,376.622
2009-02-23,372.172
2009-02-24,370.395
2009-02-25,374.856
2009-02-26,380.316
2009-02-27,376.261
2009-03-02,365.063
2009-03-03,360.198
2009-03-04,360.23
2009-03-05,362.146
2009-03-06,358.618
2009-03-09,355.495
2009-03-10,364.196
2009-03-11,370.423
2009-03-12,365.298
2009-03-13,383.135
2009-03-16,389.04
2009-03-17,402.649
2009-03-18,402.056
2009-03-19,425.734
2009-03-20,419.623
2009-03-23,433.706
2009-03-24,437.497
2009-03-25,445.061
2009-03-26,452.633
2009-03-27,451.295
2009-03-30,436.141
2009-03-31,444.36
2009-04-01,442.443
2009-04-02,471.756
2009-04-03,474.476
2009-04-06,484.116
2009-04-07,474.895
2009-04-08,462.198
2009-04-09,477.049
2009-04-10,477.049
2009-04-13,483.801
2009-04-14,494.808
2009-04-15,494.832
2009-04-16,504.509
2009-04-17,503.909
2009-04-20,493.96
2009-04-21,480.183
2009-04-22,482.51
2009-04-23,492.408
2009-04-24,492.389
2009-04-27,496.996
2009-04-28,492.024
2009-04-29,509.799
2009-04-30,527.246
2009-05-01,523.381
2009-05-04,553.745
2009-05-05,563.933
2009-05-06,557.374
2009-05-07,587.326
2009-05-08,586.804
2009-05-11,597.761
2009-05-12,592.935
2009-05-13,588.532
2009-05-14,558.885
2009-05-15,562.417
2009-05-18,556.22
2009-05-19,582.895
2009-05-20,589.865
2009-05-21,592.166
2009-05-22,595.014
2009-05-25,599.842
2009-05-26,605.679
2009-05-27,614.802
2009-05-28,606.444
2009-05-29,625.728
2009-06-01,645.265
2009-06-02,667.661
2009-06-03,669.596
2009-06-04,650.92
2009-06-05,651.941
2009-06-08,639.36
2009-06-09,641.738
2009-06-10,662.233
2009-06-11,685.501
2009-06-12,686.065
2009-06-15,664.383
2009-06-16,648.029
2009-06-17,627.582
2009-06-18,636.46
2009-06-19,640.525
2009-06-22,631.576
2009-06-23,608.528
2009-06-24,623.4
2009-06-25,623.761
2009-06-26,643.02
2009-06-29,635.098
2009-06-30,644.113
2009-07-01,633.178
2009-07-02,623.457
2009-07-03,618.688
2009-07-06,600.767
2009-07-07,607.253
2009-07-08,590.134
2009-07-09,588.228
2009-07-10,588.925
2009-07-13,581.473
2009-07-14,607.108
2009-07-15,634.826
2009-07-16,648.721
2009-07-17,644.819
2009-07-20,661.43
2009-07-21,667.42
2009-07-22,673.442
2009-07-23,686.32
2009-07-24,681.372
2009-07-27,695.707
2009-07-28,704.872
2009-07-29,695.069
2009-07-30,702.443
2009-07-31,721.015
2009-08-03,738.358
2009-08-04,741.893
2009-08-05,726.242
2009-08-06,733.45
2009-08-07,726.501
2009-08-10,734.808
2009-08-11,735.387
2009-08-12,731.168
2009-08-13,757.687
2009-08-14,757.43
2009-08-17,735.514
2009-08-18,725.396
2009-08-19,733.559
2009-08-20,739.164
2009-08-21,732.493
2009-08-24,759.297
2009-08-25,758.56
2009-08-26,759.279
2009-08-27,750.744
2009-08-28,769.988
2009-08-31,767.217
2009-09-01,761.322
2009-09-02,744.794
2009-09-03,757.735
2009-09-04,772.213
2009-09-07,790.169
2009-09-08,812.715
2009-09-09,814.858
2009-09-10,819.805
2009-09-11,825.33
2009-09-14,811.611
2009-09-15,812.223
2009-09-16,838.66
2009-09-17,854.42
2009-09-18,845.567
2009-09-21,837.068
2009-09-22,843.979
2009-09-23,855.75
2009-09-24,838.324
2009-09-25,824.776
2009-09-28,813.007
2009-09-29,822.999
2009-09-30,839.348
2009-10-01,834.544
2009-10-02,804.164
2009-10-05,809.457
2009-10-06,829.402
2009-10-07,843.006
2009-10-08,867.823
2009-10-09,872.238
2009-10-12,870.296
2009-10-13,878.356
2009-10-14,895.515
2009-10-15,905.678
2009-10-16,898.65
2009-10-19,901.572
2009-10-20,909.833
2009-10-21,916.917
2009-10-22,908.718
2009-10-23,913.331
2009-10-26,907.142
2009-10-27,883.674
2009-10-28,857.032
2009-10-29,846.977
2009-10-30,854.645
2009-11-02,839.385
2009-11-03,838.606
2009-11-04,848.353
2009-11-05,845.205
2009-11-06,870.796
2009-11-09,897.001
2009-11-10,906.079
2009-11-11,907.405
2009-11-12,909.81
2009-11-13,910.693
2009-11-16,934.686
2009-11-17,924.028
2009-11-18,928.999
2009-11-19,911.902
2009-11-20,903.961
2009-11-23,931.3
2009-11-24,923.211
2009-11-25,930.925
2009-11-26,919.912
2009-11-27,891.881
2009-11-30,907.284
2009-12-01,917.608
2009-12-02,939.177
2009-12-03,941.777
2009-12-04,920.276
2009-12-07,911.0
2009-12-08,899.708
2009-12-09,892.686
2009-12-10,892.933
2009-12-11,903.394
2009-12-14,910.786
2009-12-15,905.589
2009-12-16,888.001
2009-12-17,880.974
2009-12-18,877.15
2009-12-21,878.314
2009-12-22,880.414
2009-12-23,892.757
2009-12-24,903.013
2009-12-25,903.013
2009-12-28,908.182
2009-12-29,929.322
2009-12-30,924.022
2009-12-31,939.018
2010-01-01,939.018
2010-01-04,960.914
2010-01-05,976.505
2010-01-06,990.229
2010-01-07,994.337
2010-01-08,994.86
2010-01-11,1014.884
2010-01-12,996.033
2010-01-13,982.27
2010-01-14,991.349
2010-01-15,979.877
2010-01-18,976.365
2010-01-19,963.769
2010-01-20,955.697
2010-01-21,926.858
2010-01-22,909.454
2010-01-25,907.983
2010-01-26,903.16
2010-01-27,877.635
2010-01-28,881.93
2010-01-29,848.66
2010-02-01,821.303
2010-02-02,846.859
2010-02-03,858.365
2010-02-04,837.644
2010-02-05,803.733
2010-02-08,804.411
2010-02-09,806.642
2010-02-10,816.529
2010-02-11,847.843
2010-02-12,857.54
2010-02-15,851.416
2010-02-16,869.301
2010-02-17,892.882
2010-02-18,891.51
2010-02-19,877.576
2010-02-22,896.451
2010-02-23,886.276
2010-02-24,882.164
2010-02-25,859.293
2010-02-26,869.141
2010-03-01,886.17
2010-03-02,894.487
2010-03-03,910.318
2010-03-04,909.296
2010-03-05,921.759
2010-03-08,938.545
2010-03-09,939.674
2010-03-10,948.322
2010-03-11,944.238
2010-03-12,946.27
2010-03-15,942.168
2010-03-16,943.34
2010-03-17,970.164
2010-03-18,977.979
2010-03-19,978.559
2010-03-22,967.296
2010-03-23,977.936
2010-03-24,968.964
2010-03-25,965.192
2010-03-26,956.898
2010-03-29,973.227
2010-03-30,984.993
2010-03-31,987.099
2010-04-01,1001.864
2010-04-02,1001.864
2010-04-05,1001.265
2010-04-06,1026.183
2010-04-07,1030.775
2010-04-08,1026.863
2010-04-09,1039.98
2010-04-12,1052.013
2010-04-13,1029.989
2010-04-14,1047.365
2010-04-15,1045.979
2010-04-16,1038.284
2010-04-19,1013.2
2010-04-20,1028.262
2010-04-21,1038.029
2010-04-22,1023.589
2010-04-23,1017.226
2010-04-26,1023.186
2010-04-27,1023.771
2010-04-28,1000.298
2010-04-29,998.116
2010-04-30,999.411
2010-05-03,982.593
2010-05-04,947.665
2010-05-05,927.429
2010-05-06,909.858
2010-05-07,877.628
2010-05-10,920.392
2010-05-11,910.118
2010-05-12,920.301
2010-05-13,944.156
2010-05-14,930.497
2010-05-17,884.037
2010-05-18,868.717
2010-05-19,817.972
2010-05-20,775.013
2010-05-21,774.365
2010-05-24,794.35
2010-05-25,756.48
2010-05-26,780.379
2010-05-27,803.262
2010-05-28,822.18
2010-05-31,811.6
2010-06-01,813.121
2010-06-02,794.908
2010-06-03,827.021
2010-06-04,809.943
2010-06-07,770.952
2010-06-08,782.595
2010-06-09,796.585
2010-06-10,810.839
2010-06-11,824.772
2010-06-14,840.022
2010-06-15,841.96
2010-06-16,864.536
2010-06-17,860.269
2010-06-18,877.639
2010-06-21,904.187
2010-06-22,889.684
2010-06-23,857.755
2010-06-24,859.143
2010-06-25,848.038
2010-06-28,847.855
2010-06-29,819.462
2010-06-30,802.093
2010-07-01,781.129
2010-07-02,791.755
2010-07-05,793.672
2010-07-06,812.41
2010-07-07,807.507
2010-07-08,836.147
2010-07-09,844.853
2010-07-12,852.466
2010-07-13,849.226
2010-07-14,868.183
2010-07-15,861.394
2010-07-16,852.599
2010-07-19,823.402
2010-07-20,846.923
2010-07-21,857.759
2010-07-22,868.007
2010-07-23,885.974
2010-07-26,899.814
2010-07-27,901.583
2010-07-28,891.03
2010-07-29,901.101
2010-07-30,897.102
2010-08-02,914.24
2010-08-03,927.635
2010-08-04,923.083
2010-08-05,931.144
2010-08-06,934.223
2010-08-09,943.298
2010-08-10,922.416
2010-08-11,900.607
2010-08-12,878.277
2010-08-13,899.232
2010-08-16,899.01
2010-08-17,920.955
2010-08-18,912.007
2010-08-19,911.699
2010-08-20,890.574
