Date,SPAIN SMALL GROWTH Small Cap
2010-09-20,515.426
2010-09-21,521.32
2010-09-22,526.661
2010-09-23,523.613
2010-09-24,536.521
2010-09-27,533.659
2010-09-28,536.48
2010-09-29,536.57
2010-09-30,539.462
2010-10-01,546.648
2010-10-04,537.154
2010-10-05,549.737
2010-10-06,560.954
2010-10-07,561.352
2010-10-08,563.531
2010-10-11,565.629
2010-10-12,559.924
2010-10-13,571.658
2010-10-14,577.551
2010-10-15,577.009
2010-10-18,578.556
2010-10-19,571.225
2010-10-20,579.065
2010-10-21,585.476
2010-10-22,582.341
2010-10-25,586.56
2010-10-26,579.97
2010-10-27,571.895
2010-10-28,580.598
2010-10-29,580.494
2010-11-01,580.842
2010-11-02,590.298
2010-11-03,583.494
2010-11-04,590.057
2010-11-05,575.941
2010-11-08,571.138
2010-11-09,577.115
2010-11-10,561.916
2010-11-11,551.165
2010-11-12,555.338
2010-11-15,556.064
2010-11-16,539.98
2010-11-17,543.718
2010-11-18,550.159
2010-11-19,551.276
2010-11-22,543.871
2010-11-23,525.669
2010-11-24,528.619
2010-11-25,527.031
2010-11-26,511.215
2010-11-29,499.346
2010-11-30,486.52
2010-12-01,510.881
2010-12-02,523.822
2010-12-03,537.345
2010-12-06,534.399
2010-12-07,535.462
2010-12-08,528.127
2010-12-09,526.548
2010-12-10,527.268
2010-12-13,544.631
2010-12-14,551.72
2010-12-15,542.011
2010-12-16,536.371
2010-12-17,535.581
2010-12-20,536.721
2010-12-21,543.696
2010-12-22,545.323
2010-12-23,542.507
2010-12-24,544.645
2010-12-27,536.698
2010-12-28,537.975
2010-12-29,541.814
2010-12-30,546.343
2010-12-31,551.834
2011-01-03,553.103
2011-01-04,547.139
2011-01-05,535.937
2011-01-06,526.8
2011-01-07,515.8
2011-01-10,514.231
2011-01-11,525.551
2011-01-12,541.761
2011-01-13,550.905
2011-01-14,551.932
2011-01-17,546.294
2011-01-18,555.44
2011-01-19,557.762
2011-01-20,547.616
2011-01-21,558.366
2011-01-24,561.119
2011-01-25,559.239
2011-01-26,565.641
2011-01-27,571.525
2011-01-28,567.789
2011-01-31,575.152
2011-02-01,581.85
2011-02-02,591.377
2011-02-03,578.195
2011-02-04,576.318
2011-02-07,582.903
2011-02-08,588.487
2011-02-09,589.505
2011-02-10,577.974
2011-02-11,574.906
2011-02-14,574.555
2011-02-15,578.128
2011-02-16,578.43
2011-02-17,579.443
2011-02-18,580.455
2011-02-21,572.424
2011-02-22,570.024
2011-02-23,570.857
2011-02-24,571.65
2011-02-25,577.236
2011-02-28,580.879
2011-03-01,588.326
2011-03-02,585.98
2011-03-03,591.818
2011-03-04,597.976
2011-03-07,600.891
2011-03-08,594.809
2011-03-09,595.759
2011-03-10,583.618
2011-03-11,578.4
2011-03-14,577.977
2011-03-15,570.962
2011-03-16,563.409
2011-03-17,575.955
2011-03-18,586.526
2011-03-21,598.878
2011-03-22,598.168
2011-03-23,598.718
2011-03-24,612.096
2011-03-25,607.387
2011-03-28,612.271
2011-03-29,610.937
2011-03-30,614.614
2011-03-31,615.631
2011-04-01,617.555
2011-04-04,627.966
2011-04-05,622.657
2011-04-06,634.164
2011-04-07,626.63
2011-04-08,636.485
2011-04-11,633.853
2011-04-12,630.676
2011-04-13,630.371
2011-04-14,627.277
2011-04-15,625.779
2011-04-18,607.49
2011-04-19,615.425
2011-04-20,636.263
2011-04-21,641.257
2011-04-22,641.257
2011-04-25,640.795
2011-04-26,648.981
2011-04-27,654.671
2011-04-28,663.528
2011-04-29,663.552
2011-05-02,665.405
2011-05-03,661.346
2011-05-04,654.409
2011-05-05,642.354
2011-05-06,643.017
2011-05-09,625.876
2011-05-10,636.743
2011-05-11,635.821
2011-05-12,628.996
2011-05-13,623.976
2011-05-16,624.068
2011-05-17,615.673
2011-05-18,613.663
2011-05-19,619.692
2011-05-20,612.209
2011-05-23,596.648
2011-05-24,600.472
2011-05-25,600.315
2011-05-26,600.005
2011-05-27,609.372
2011-05-30,612.215
2011-05-31,623.017
2011-06-01,630.48
2011-06-02,627.461
2011-06-03,629.644
2011-06-06,626.53
2011-06-07,628.74
2011-06-08,619.219
2011-06-09,617.03
2011-06-10,599.948
2011-06-13,598.816
2011-06-14,613.34
2011-06-15,599.262
2011-06-16,588.759
2011-06-17,594.286
2011-06-20,586.633
2011-06-21,600.283
2011-06-22,599.609
2011-06-23,572.786
2011-06-24,563.781
2011-06-27,566.83
2011-06-28,573.554
2011-06-29,585.194
2011-06-30,602.906
2011-07-01,605.871
2011-07-04,610.385
2011-07-05,601.28
2011-07-06,588.01
2011-07-07,589.495
2011-07-08,575.481
2011-07-11,548.634
2011-07-12,545.386
2011-07-13,559.944
2011-07-14,552.035
2011-07-15,544.15
2011-07-18,529.819
2011-07-19,548.126
2011-07-20,550.451
2011-07-21,567.116
2011-07-22,572.176
2011-07-25,565.342
2011-07-26,567.69
2011-07-27,556.268
2011-07-28,543.882
2011-07-29,549.306
2011-08-01,527.648
2011-08-02,510.987
2011-08-03,507.107
2011-08-04,485.32
2011-08-05,481.947
2011-08-08,461.634
2011-08-09,466.627
2011-08-10,448.725
2011-08-11,462.323
2011-08-12,480.594
2011-08-15,493.005
2011-08-16,484.62
2011-08-17,489.001
2011-08-18,460.714
2011-08-19,458.061
2011-08-22,461.909
2011-08-23,465.553
2011-08-24,474.097
2011-08-25,471.384
2011-08-26,468.394
2011-08-29,486.485
2011-08-30,484.248
2011-08-31,495.366
2011-09-01,490.784
2011-09-02,476.98
2011-09-05,456.662
2011-09-06,452.022
2011-09-07,464.486
2011-09-08,470.77
2011-09-09,447.834
2011-09-12,432.668
2011-09-13,438.319
2011-09-14,449.123
2011-09-15,462.812
2011-09-16,464.581
2011-09-19,456.488
2011-09-20,466.844
2011-09-21,461.515
2011-09-22,436.395
2011-09-23,435.14
2011-09-26,435.15
2011-09-27,454.751
2011-09-28,452.153
2011-09-29,457.25
2011-09-30,447.026
2011-10-03,436.775
2011-10-04,422.097
2011-10-05,424.023
2011-10-06,440.191
2011-10-07,444.801
2011-10-10,460.578
2011-10-11,461.96
2011-10-12,478.538
2011-10-13,471.524
2011-10-14,486.02
2011-10-17,476.041
2011-10-18,476.398
2011-10-19,483.065
2011-10-20,469.139
2011-10-21,487.104
2011-10-24,495.848
2011-10-25,496.837
2011-10-26,492.991
2011-10-27,517.917
2011-10-28,516.864
2011-10-31,501.006
2011-11-01,471.722
2011-11-02,480.937
2011-11-03,486.422
2011-11-04,480.062
2011-11-07,480.509
2011-11-08,483.746
2011-11-09,466.707
2011-11-10,463.192
2011-11-11,481.23
2011-11-14,470.913
2011-11-15,464.222
2011-11-16,467.787
2011-11-17,463.839
2011-11-18,462.758
2011-11-21,448.435
2011-11-22,438.675
2011-11-23,426.891
2011-11-24,423.138
2011-11-25,422.265
2011-11-28,440.562
2011-11-29,441.431
2011-11-30,460.221
2011-12-01,459.303
2011-12-02,463.326
2011-12-05,471.617
2011-12-06,467.902
2011-12-07,464.843
2011-12-08,455.298
2011-12-09,460.861
2011-12-12,445.025
2011-12-13,435.968
2011-12-14,422.378
2011-12-15,428.786
2011-12-16,429.393
2011-12-19,428.631
2011-12-20,440.461
2011-12-21,434.892
2011-12-22,443.026
2011-12-23,442.716
2011-12-26,442.716
2011-12-27,445.611
2011-12-28,437.198
2011-12-29,437.867
2011-12-30,441.666
2012-01-02,450.942
2012-01-03,457.021
2012-01-04,450.052
2012-01-05,437.913
2012-01-06,434.577
2012-01-09,435.195
2012-01-10,441.213
2012-01-11,438.909
2012-01-12,447.727
2012-01-13,442.85
2012-01-16,444.363
2012-01-17,450.176
2012-01-18,451.176
2012-01-19,458.76
2012-01-20,458.922
2012-01-23,468.301
2012-01-24,463.33
2012-01-25,462.842
2012-01-26,474.208
2012-01-27,471.36
2012-01-30,463.164
2012-01-31,465.508
2012-02-01,479.34
2012-02-02,481.533
2012-02-03,485.255
2012-02-06,484.149
2012-02-07,490.653
2012-02-08,492.525
2012-02-09,496.424
2012-02-10,490.126
2012-02-13,489.071
2012-02-14,486.984
2012-02-15,484.116
2012-02-16,471.835
2012-02-17,480.952
2012-02-20,491.238
2012-02-21,490.292
2012-02-22,490.217
2012-02-23,485.239
2012-02-24,493.771
2012-02-27,494.737
2012-02-28,498.142
2012-02-29,492.009
2012-03-01,496.115
2012-03-02,493.72
2012-03-05,493.468
2012-03-06,475.488
2012-03-07,480.015
2012-03-08,499.426
2012-03-09,496.893
2012-03-12,493.453
2012-03-13,496.593
2012-03-14,495.79
2012-03-15,498.206
2012-03-16,503.769
2012-03-19,510.227
2012-03-20,507.698
2012-03-21,504.043
2012-03-22,499.63
2012-03-23,504.668
2012-03-26,510.498
2012-03-27,509.009
2012-03-28,498.039
2012-03-29,495.169
2012-03-30,504.304
2012-04-02,504.22
2012-04-03,503.29
2012-04-04,486.68
2012-04-05,482.342
2012-04-06,482.342
2012-04-09,482.619
2012-04-10,472.216
2012-04-11,482.742
2012-04-12,494.488
2012-04-13,481.121
2012-04-16,478.02
2012-04-17,489.152
2012-04-18,485.586
2012-04-19,478.126
2012-04-20,480.672
2012-04-23,466.845
2012-04-24,476.598
2012-04-25,483.343
2012-04-26,481.389
2012-04-27,484.622
2012-04-30,480.745
2012-05-01,480.364
2012-05-02,474.195
2012-05-03,478.398
2012-05-04,468.402
2012-05-07,468.614
2012-05-08,459.37
2012-05-09,454.738
2012-05-10,457.397
2012-05-11,458.756
2012-05-14,444.981
2012-05-15,436.132
2012-05-16,425.506
2012-05-17,419.737
2012-05-18,418.077
2012-05-21,423.359
2012-05-22,435.617
2012-05-23,417.751
2012-05-24,418.598
2012-05-25,419.376
2012-05-28,419.934
2012-05-29,418.963
2012-05-30,406.766
2012-05-31,396.607
2012-06-01,391.383
2012-06-04,397.389
2012-06-05,399.295
2012-06-06,411.032
2012-06-07,415.916
2012-06-08,415.202
2012-06-11,414.345
2012-06-12,409.059
2012-06-13,409.272
2012-06-14,415.577
2012-06-15,420.296
2012-06-18,415.052
2012-06-19,422.406
2012-06-20,428.766
2012-06-21,425.246
2012-06-22,419.866
2012-06-25,407.816
2012-06-26,405.56
2012-06-27,408.777
2012-06-28,403.506
2012-06-29,430.242
2012-07-02,435.234
2012-07-03,438.959
2012-07-04,434.708
2012-07-05,428.493
2012-07-06,420.376
2012-07-09,419.035
2012-07-10,421.297
2012-07-11,423.933
2012-07-12,413.518
2012-07-13,418.558
2012-07-16,417.578
2012-07-17,421.21
2012-07-18,426.114
2012-07-19,428.42
2012-07-20,413.524
2012-07-23,407.852
2012-07-24,403.822
2012-07-25,399.709
2012-07-26,420.843
2012-07-27,428.59
2012-07-30,422.6
2012-07-31,424.479
2012-08-01,430.708
2012-08-02,419.046
2012-08-03,435.638
2012-08-06,442.07
2012-08-07,444.796
2012-08-08,439.031
2012-08-09,433.908
2012-08-10,433.237
2012-08-13,428.396
2012-08-14,426.922
2012-08-15,426.348
2012-08-16,432.816
2012-08-17,433.046
2012-08-20,434.88
2012-08-21,442.515
2012-08-22,438.521
2012-08-23,438.589
2012-08-24,436.724
2012-08-27,440.28
2012-08-28,436.611
2012-08-29,437.65
2012-08-30,434.003
2012-08-31,443.379
2012-09-03,440.588
2012-09-04,438.854
2012-09-05,439.066
2012-09-06,444.762
2012-09-07,448.978
2012-09-10,456.12
2012-09-11,462.62
2012-09-12,463.676
2012-09-13,463.497
2012-09-14,471.081
2012-09-17,469.663
2012-09-18,467.514
2012-09-19,474.045
2012-09-20,474.399
2012-09-21,480.814
2012-09-24,471.248
2012-09-25,477.887
2012-09-26,458.681
2012-09-27,462.833
2012-09-28,459.167
2012-10-01,469.723
2012-10-02,469.86
2012-10-03,467.979
2012-10-04,479.172
2012-10-05,482.222
2012-10-08,478.097
2012-10-09,476.466
2012-10-10,471.846
2012-10-11,474.634
2012-10-12,477.434
2012-10-15,474.096
2012-10-16,480.851
2012-10-17,482.745
2012-10-18,481.321
2012-10-19,476.065
2012-10-22,476.49
2012-10-23,472.202
2012-10-24,477.492
2012-10-25,484.262
2012-10-26,486.468
2012-10-29,485.796
2012-10-30,486.037
2012-10-31,487.641
2012-11-01,487.642
2012-11-02,489.035
2012-11-05,480.411
2012-11-06,479.121
2012-11-07,473.317
2012-11-08,472.627
2012-11-09,471.805
2012-11-12,470.822
2012-11-13,475.548
2012-11-14,473.454
2012-11-15,475.537
2012-11-16,467.767
2012-11-19,474.954
2012-11-20,476.615
2012-11-21,475.9
2012-11-22,483.006
2012-11-23,488.175
2012-11-26,490.809
2012-11-27,487.219
2012-11-28,479.935
2012-11-29,483.678
2012-11-30,482.527
2012-12-03,484.402
2012-12-04,484.415
2012-12-05,487.257
2012-12-06,493.976
2012-12-07,486.431
2012-12-10,484.512
2012-12-11,493.288
2012-12-12,495.439
2012-12-13,497.98
2012-12-14,504.767
2012-12-17,507.707
2012-12-18,512.742
2012-12-19,520.303
2012-12-20,519.655
2012-12-21,515.217
2012-12-24,515.819
2012-12-25,515.819
2012-12-26,516.874
2012-12-27,511.083
2012-12-28,508.789
2012-12-31,514.731
2013-01-01,514.731
2013-01-02,523.171
2013-01-03,522.084
2013-01-04,518.961
2013-01-07,519.742
2013-01-08,518.033
2013-01-09,522.36
2013-01-10,525.155
2013-01-11,533.041
2013-01-14,523.011
2013-01-15,518.72
2013-01-16,523.092
2013-01-17,528.575
2013-01-18,527.837
2013-01-21,531.391
2013-01-22,530.754
2013-01-23,529.445
2013-01-24,531.93
2013-01-25,539.381
2013-01-28,539.175
2013-01-29,536.838
2013-01-30,534.91
2013-01-31,526.935
2013-02-01,539.508
2013-02-04,520.673
2013-02-05,523.603
2013-02-06,523.451
2013-02-07,523.13
2013-02-08,527.777
2013-02-11,526.969
2013-02-12,536.246
2013-02-13,539.453
2013-02-14,536.907
2013-02-15,538.519
2013-02-18,531.37
2013-02-19,540.399
2013-02-20,542.284
2013-02-21,529.995
2013-02-22,531.221
2013-02-25,535.092
2013-02-26,523.639
2013-02-27,533.312
2013-02-28,531.488
2013-03-01,519.041
2013-03-04,518.694
2013-03-05,524.919
2013-03-06,521.287
2013-03-07,525.785
2013-03-08,526.142
2013-03-11,528.443
2013-03-12,529.706
2013-03-13,519.636
2013-03-14,526.189
2013-03-15,530.628
2013-03-18,522.133
2013-03-19,515.102
2013-03-20,521.387
2013-03-21,522.361
2013-03-22,526.309
2013-03-25,518.448
2013-03-26,514.598
2013-03-27,508.712
2013-03-28,511.885
2013-03-29,511.885
2013-04-01,512.124
2013-04-02,513.108
2013-04-03,513.194
2013-04-04,508.725
2013-04-05,507.806
2013-04-08,510.046
2013-04-09,511.467
2013-04-10,526.65
2013-04-11,533.256
2013-04-12,531.746
2013-04-15,526.024
2013-04-16,525.826
2013-04-17,513.39
2013-04-18,513.974
2013-04-19,513.572
2013-04-22,516.493
2013-04-23,519.544
2013-04-24,524.339
2013-04-25,523.136
2013-04-26,521.871
2013-04-29,530.446
2013-04-30,526.7
2013-05-01,527.059
2013-05-02,523.679
2013-05-03,526.589
2013-05-06,522.419
2013-05-07,525.603
2013-05-08,535.274
2013-05-09,532.353
2013-05-10,527.11
2013-05-13,525.232
2013-05-14,527.493
2013-05-15,526.702
2013-05-16,528.937
2013-05-17,522.507
2013-05-20,523.63
2013-05-21,523.945
2013-05-22,523.47
2013-05-23,516.163
2013-05-24,516.801
2013-05-27,522.441
2013-05-28,526.808
2013-05-29,528.415
2013-05-30,526.791
2013-05-31,517.706
2013-06-03,518.34
2013-06-04,523.225
2013-06-05,521.128
2013-06-06,526.12
2013-06-07,526.651
2013-06-10,524.096
2013-06-11,522.633
2013-06-12,532.414
2013-06-13,531.216
2013-06-14,539.094
2013-06-17,541.202
2013-06-18,547.928
2013-06-19,547.571
2013-06-20,528.186
2013-06-21,525.199
2013-06-24,510.739
2013-06-25,515.814
2013-06-26,523.918
2013-06-27,533.685
2013-06-28,530.931
2013-07-01,534.808
2013-07-02,534.781
2013-07-03,528.759
2013-07-04,534.984
2013-07-05,528.606
2013-07-08,536.433
2013-07-09,536.857
2013-07-10,544.451
2013-07-11,551.422
2013-07-12,543.819
2013-07-15,545.841
2013-07-16,552.47
2013-07-17,549.761
2013-07-18,554.021
2013-07-19,559.456
2013-07-22,562.87
2013-07-23,566.064
2013-07-24,569.521
2013-07-25,568.01
2013-07-26,566.139
2013-07-29,569.815
2013-07-30,571.35
2013-07-31,568.555
2013-08-01,572.059
2013-08-02,572.461
2013-08-05,574.074
2013-08-06,575.59
2013-08-07,580.619
2013-08-08,588.755
2013-08-09,588.527
2013-08-12,587.132
2013-08-13,587.903
2013-08-14,590.356
2013-08-15,582.699
2013-08-16,587.944
2013-08-19,587.045
2013-08-20,581.524
2013-08-21,579.205
2013-08-22,583.322
2013-08-23,587.98
2013-08-26,583.058
2013-08-27,572.958
2013-08-28,569.518
2013-08-29,570.371
2013-08-30,562.284
2013-09-02,571.062
2013-09-03,573.262
2013-09-04,576.061
2013-09-05,577.214
2013-09-06,581.684
2013-09-09,585.778
2013-09-10,593.344
2013-09-11,597.734
2013-09-12,599.886
2013-09-13,606.021
2013-09-16,617.896
2013-09-17,619.44
2013-09-18,617.217
2013-09-19,630.488
2013-09-20,634.99
2013-09-23,627.957
2013-09-24,630.379
2013-09-25,635.42
2013-09-26,636.12
2013-09-27,637.618
2013-09-30,635.646
2013-10-01,641.755
2013-10-02,646.632
2013-10-03,648.192
2013-10-04,653.182
2013-10-07,647.322
2013-10-08,647.505
2013-10-09,645.181
2013-10-10,652.176
2013-10-11,658.602
2013-10-14,658.241
2013-10-15,658.426
2013-10-16,660.463
2013-10-17,671.724
2013-10-18,677.221
2013-10-21,686.409
2013-10-22,688.876
2013-10-23,679.99
2013-10-24,681.599
2013-10-25,678.378
2013-10-28,673.868
2013-10-29,678.861
2013-10-30,665.179
2013-10-31,656.342
2013-11-01,649.587
2013-11-04,656.422
2013-11-05,651.986
2013-11-06,666.113
2013-11-07,653.973
2013-11-08,648.056
2013-11-11,653.095
2013-11-12,655.612
2013-11-13,644.165
2013-11-14,651.205
2013-11-15,652.316
2013-11-18,657.911
2013-11-19,650.49
2013-11-20,641.574
2013-11-21,646.135
2013-11-22,654.066
2013-11-25,660.379
2013-11-26,661.404
2013-11-27,663.827
2013-11-28,669.932
2013-11-29,673.43
2013-12-02,669.904
2013-12-03,657.775
2013-12-04,650.121
2013-12-05,649.352
2013-12-06,652.477
2013-12-09,660.892
2013-12-10,663.647
2013-12-11,664.301
2013-12-12,660.25
2013-12-13,658.493
2013-12-16,663.415
2013-12-17,662.998
2013-12-18,670.264
2013-12-19,676.072
2013-12-20,677.7
2013-12-23,685.165
2013-12-24,685.637
2013-12-25,685.637
2013-12-26,686.917
2013-12-27,694.367
2013-12-30,697.061
2013-12-31,692.415
2014-01-01,692.415
2014-01-02,685.981
2014-01-03,692.855
2014-01-06,700.313
2014-01-07,710.254
2014-01-08,714.323
2014-01-09,711.286
2014-01-10,719.872
2014-01-13,725.205
2014-01-14,729.015
2014-01-15,732.694
2014-01-16,733.243
2014-01-17,736.253
2014-01-20,734.766
2014-01-21,731.752
2014-01-22,728.473
2014-01-23,730.423
2014-01-24,709.997
2014-01-27,704.313
2014-01-28,719.594
2014-01-29,719.467
2014-01-30,716.964
2014-01-31,713.532
2014-02-03,703.034
2014-02-04,702.983
2014-02-05,701.028
2014-02-06,714.415
2014-02-07,717.113
2014-02-10,718.385
2014-02-11,722.829
2014-02-12,722.644
2014-02-13,727.746
2014-02-14,735.934
2014-02-17,735.127
2014-02-18,731.259
2014-02-19,735.759
2014-02-20,730.554
2014-02-21,732.103
2014-02-24,739.471
2014-02-25,740.718
2014-02-26,733.242
2014-02-27,731.934
2014-02-28,740.783
2014-03-03,721.874
2014-03-04,734.373
2014-03-05,733.491
2014-03-06,744.873
2014-03-07,743.215
2014-03-10,748.136
2014-03-11,749.014
2014-03-12,743.489
2014-03-13,737.957
2014-03-14,729.659
2014-03-17,743.54
2014-03-18,745.243
2014-03-19,754.044
2014-03-20,746.121
2014-03-21,746.527
2014-03-24,733.706
2014-03-25,740.29
2014-03-26,755.177
2014-03-27,759.403
2014-03-28,767.251
2014-03-31,765.713
2014-04-01,768.953
2014-04-02,766.058
2014-04-03,766.763
2014-04-04,772.212
2014-04-07,770.636
2014-04-08,761.732
2014-04-09,764.49
2014-04-10,763.788
2014-04-11,746.257
2014-04-14,732.451
2014-04-15,724.294
2014-04-16,736.403
2014-04-17,740.697
2014-04-18,740.697
2014-04-21,739.011
2014-04-22,753.311
2014-04-23,750.882
2014-04-24,749.011
2014-04-25,741.333
2014-04-28,738.055
2014-04-29,747.894
2014-04-30,756.244
2014-05-01,756.244
2014-05-02,764.851
2014-05-05,765.974
2014-05-06,769.883
2014-05-07,764.628
2014-05-08,773.844
2014-05-09,767.309
2014-05-12,772.912
2014-05-13,767.566
2014-05-14,763.603
2014-05-15,752.06
2014-05-16,745.964
2014-05-19,749.313
2014-05-20,753.253
2014-05-21,752.749
2014-05-22,751.623
2014-05-23,752.351
2014-05-26,763.026
2014-05-27,761.683
2014-05-28,763.905
2014-05-29,770.408
2014-05-30,777.454
2014-06-02,775.853
2014-06-03,769.272
2014-06-04,771.754
2014-06-05,773.414
2014-06-06,786.163
2014-06-09,791.895
2014-06-10,788.982
2014-06-11,778.891
2014-06-12,781.09
2014-06-13,774.74
2014-06-16,770.116
2014-06-17,772.944
2014-06-18,780.79
2014-06-19,789.301
2014-06-20,790.921
2014-06-23,781.872
2014-06-24,778.482
2014-06-25,771.29
2014-06-26,771.803
2014-06-27,771.984
2014-06-30,776.504
2014-07-01,763.555
2014-07-02,759.18
2014-07-03,757.371
2014-07-04,750.178
2014-07-07,741.869
2014-07-08,731.92
2014-07-09,732.155
2014-07-10,704.8
2014-07-11,705.852
2014-07-14,710.008
2014-07-15,703.265
2014-07-16,713.998
2014-07-17,713.241
2014-07-18,710.116
2014-07-21,707.87
2014-07-22,711.689
2014-07-23,710.975
2014-07-24,728.432
2014-07-25,725.131
2014-07-28,722.178
2014-07-29,716.145
2014-07-30,716.134
2014-07-31,701.577
2014-08-01,692.731
2014-08-04,686.695
2014-08-05,674.756
2014-08-06,661.907
2014-08-07,655.754
2014-08-08,655.548
2014-08-11,666.675
2014-08-12,668.574
2014-08-13,671.688
2014-08-14,672.039
2014-08-15,670.86
2014-08-18,675.275
2014-08-19,676.399
2014-08-20,676.222
2014-08-21,682.826
2014-08-22,678.91
2014-08-25,688.57
2014-08-26,692.077
2014-08-27,691.829
2014-08-28,686.851
2014-08-29,684.358
2014-09-01,682.127
2014-09-02,678.578
2014-09-03,689.458
2014-09-04,690.525
2014-09-05,696.322
2014-09-08,696.123
2014-09-09,692.842
2014-09-10,688.581
2014-09-11,691.969
2014-09-12,701.976
2014-09-15,714.584
2014-09-16,717.087
2014-09-17,726.674
2014-09-18,727.074
2014-09-19,724.684
2014-09-22,719.612
2014-09-23,715.573
2014-09-24,710.281
2014-09-25,701.787
2014-09-26,703.659
2014-09-29,700.379
2014-09-30,700.678
2014-10-01,694.018
2014-10-02,679.458
2014-10-03,679.0
2014-10-06,687.189
2014-10-07,681.068
2014-10-08,675.684
2014-10-09,674.625
2014-10-10,662.567
2014-10-13,665.247
2014-10-14,663.954
2014-10-15,655.508
2014-10-16,648.859
2014-10-17,663.824
2014-10-20,668.333
2014-10-21,678.213
2014-10-22,682.392
2014-10-23,688.575
2014-10-24,689.841
2014-10-27,686.496
2014-10-28,694.201
2014-10-29,694.211
2014-10-30,688.727
2014-10-31,692.657
2014-11-03,692.573
2014-11-04,687.973
2014-11-05,682.416
2014-11-06,679.88
2014-11-07,672.258
2014-11-10,679.527
2014-11-11,679.911
2014-11-12,677.511
2014-11-13,677.46
2014-11-14,678.407
2014-11-17,682.759
2014-11-18,692.528
2014-11-19,691.239
2014-11-20,687.135
2014-11-21,688.869
2014-11-24,690.185
2014-11-25,697.648
2014-11-26,694.624
2014-11-27,694.313
2014-11-28,693.443
2014-12-01,686.727
2014-12-02,687.817
2014-12-03,686.7
2014-12-04,692.67
2014-12-05,695.097
2014-12-08,697.935
2014-12-09,691.445
2014-12-10,687.639
2014-12-11,679.409
2014-12-12,673.636
2014-12-15,664.567
2014-12-16,678.81
2014-12-17,674.287
2014-12-18,683.156
2014-12-19,684.44
2014-12-22,687.927
2014-12-23,686.712
2014-12-24,689.198
2014-12-25,689.198
2014-12-26,688.123
2014-12-29,682.838
2014-12-30,677.988
2014-12-31,676.451
2015-01-01,676.451
2015-01-02,676.736
2015-01-05,654.829
2015-01-06,648.563
2015-01-07,644.27
2015-01-08,655.847
2015-01-09,656.653
2015-01-12,658.529
2015-01-13,662.044
2015-01-14,658.951
2015-01-15,651.597
2015-01-16,649.278
2015-01-19,662.537
2015-01-20,659.855
2015-01-21,661.457
2015-01-22,656.888
2015-01-23,651.727
2015-01-26,659.936
2015-01-27,662.942
2015-01-28,662.232
2015-01-29,661.19
2015-01-30,657.642
2015-02-02,657.871
2015-02-03,673.471
2015-02-04,674.331
2015-02-05,679.709
2015-02-06,676.037
2015-02-09,668.722
2015-02-10,674.104
2015-02-11,668.222
2015-02-12,682.595
2015-02-13,689.383
2015-02-16,689.37
2015-02-17,687.858
2015-02-18,692.943
2015-02-19,700.16
2015-02-20,699.786
2015-02-23,698.354
2015-02-24,699.098
2015-02-25,700.248
2015-02-26,691.175
2015-02-27,691.643
2015-03-02,690.909
2015-03-03,684.947
2015-03-04,681.23
2015-03-05,685.111
2015-03-06,677.313
2015-03-09,677.43
2015-03-10,666.077
2015-03-11,666.434
2015-03-12,670.913
2015-03-13,664.092
2015-03-16,673.351
2015-03-17,667.901
2015-03-18,669.91
2015-03-19,668.116
2015-03-20,686.404
2015-03-23,700.018
2015-03-24,709.778
2015-03-25,711.916
2015-03-26,703.306
2015-03-27,702.482
2015-03-30,705.15
2015-03-31,698.655
2015-04-01,700.579
2015-04-02,713.013
2015-04-03,713.013
2015-04-06,722.906
2015-04-07,718.467
2015-04-08,714.855
2015-04-09,711.357
2015-04-10,710.745
2015-04-13,711.684
2015-04-14,713.611
2015-04-15,712.734
2015-04-16,709.372
2015-04-17,703.74
2015-04-20,700.925
2015-04-21,704.905
2015-04-22,701.509
2015-04-23,704.052
2015-04-24,710.068
2015-04-27,718.962
2015-04-28,722.23
2015-04-29,724.025
2015-04-30,729.555
2015-05-01,730.662
2015-05-04,729.05
2015-05-05,719.907
2015-05-06,727.307
2015-05-07,723.629
2015-05-08,729.498
2015-05-11,728.198
2015-05-12,730.274
2015-05-13,740.656
2015-05-14,742.895
2015-05-15,748.67
2015-05-18,744.162
2015-05-19,735.066
2015-05-20,733.319
2015-05-21,735.583
2015-05-22,728.802
2015-05-25,718.194
2015-05-26,707.779
2015-05-27,710.859
2015-05-28,714.247
2015-05-29,708.695
2015-06-01,702.711
2015-06-02,715.297
2015-06-03,727.626
2015-06-04,723.999
2015-06-05,706.755
2015-06-08,704.543
2015-06-09,713.631
2015-06-10,727.82
2015-06-11,725.684
2015-06-12,719.097
2015-06-15,707.488
2015-06-16,710.267
2015-06-17,705.536
2015-06-18,717.108
2015-06-19,716.968
2015-06-22,729.037
2015-06-23,724.709
2015-06-24,723.065
2015-06-25,725.16
2015-06-26,725.272
2015-06-29,704.438
2015-06-30,703.955
2015-07-01,711.968
2015-07-02,707.653
2015-07-03,705.288
2015-07-06,693.717
2015-07-07,672.947
2015-07-08,680.953
2015-07-09,694.261
2015-07-10,717.417
2015-07-13,721.892
2015-07-14,721.483
2015-07-15,724.842
2015-07-16,729.961
2015-07-17,723.658
2015-07-20,728.986
2015-07-21,732.929
2015-07-22,730.341
2015-07-23,731.983
2015-07-24,721.347
2015-07-27,718.471
2015-07-28,721.327
2015-07-29,723.676
2015-07-30,700.495
2015-07-31,705.891
