Date,SPAIN SMALL GROWTH Small Cap
2005-11-10,523.5
2005-11-11,524.228
2005-11-14,522.855
2005-11-15,519.922
2005-11-16,516.833
2005-11-17,520.148
2005-11-18,519.921
2005-11-21,520.57
2005-11-22,519.719
2005-11-23,526.211
2005-11-24,524.794
2005-11-25,524.434
2005-11-28,525.3
2005-11-29,524.574
2005-11-30,523.174
2005-12-01,523.03
2005-12-02,522.453
2005-12-05,522.729
2005-12-06,524.723
2005-12-07,522.024
2005-12-08,526.348
2005-12-09,526.276
2005-12-12,533.123
2005-12-13,532.405
2005-12-14,536.564
2005-12-15,532.66
2005-12-16,536.59
2005-12-19,536.702
2005-12-20,532.754
2005-12-21,530.914
2005-12-22,532.094
2005-12-23,533.241
2005-12-26,533.241
2005-12-27,533.477
2005-12-28,535.638
2005-12-29,531.772
2005-12-30,530.517
2006-01-02,533.29
2006-01-03,545.732
2006-01-04,557.61
2006-01-05,558.62
2006-01-06,561.115
2006-01-09,559.15
2006-01-10,556.407
2006-01-11,559.838
2006-01-12,559.396
2006-01-13,559.105
2006-01-16,563.817
2006-01-17,559.035
2006-01-18,559.804
2006-01-19,566.671
2006-01-20,563.624
2006-01-23,570.539
2006-01-24,569.395
2006-01-25,572.718
2006-01-26,573.814
2006-01-27,574.965
2006-01-30,572.526
2006-01-31,577.703
2006-02-01,581.659
2006-02-02,580.081
2006-02-03,576.889
2006-02-06,577.808
2006-02-07,578.026
2006-02-08,579.844
2006-02-09,588.833
2006-02-10,586.503
2006-02-13,590.218
2006-02-14,588.484
2006-02-15,593.152
2006-02-16,598.998
2006-02-17,603.584
2006-02-20,611.295
2006-02-21,611.571
2006-02-22,613.176
2006-02-23,614.45
2006-02-24,612.596
2006-02-27,613.652
2006-02-28,613.625
2006-03-01,619.741
2006-03-02,617.237
2006-03-03,617.398
2006-03-06,614.509
2006-03-07,603.077
2006-03-08,600.939
2006-03-09,603.363
2006-03-10,604.32
2006-03-13,612.467
2006-03-14,618.822
2006-03-15,621.176
2006-03-16,633.013
2006-03-17,636.631
2006-03-20,638.194
2006-03-21,632.662
2006-03-22,635.451
2006-03-23,630.483
2006-03-24,633.423
2006-03-27,632.847
2006-03-28,634.235
2006-03-29,631.936
2006-03-30,642.478
2006-03-31,640.688
2006-04-03,643.151
2006-04-04,651.067
2006-04-05,652.68
2006-04-06,654.098
2006-04-07,645.674
2006-04-10,645.923
2006-04-11,641.482
2006-04-12,634.633
2006-04-13,636.035
2006-04-14,636.035
2006-04-17,646.137
2006-04-18,640.758
2006-04-19,650.587
2006-04-20,650.466
2006-04-21,659.867
2006-04-24,661.248
2006-04-25,665.814
2006-04-26,667.288
2006-04-27,668.625
2006-04-28,670.318
2006-05-01,671.489
2006-05-02,676.005
2006-05-03,672.881
2006-05-04,684.309
2006-05-05,691.947
2006-05-08,695.447
2006-05-09,697.824
2006-05-10,698.686
2006-05-11,696.599
2006-05-12,685.026
2006-05-15,670.363
2006-05-16,670.214
2006-05-17,654.96
2006-05-18,647.106
2006-05-19,641.09
2006-05-22,622.072
2006-05-23,636.499
2006-05-24,623.455
2006-05-25,634.49
2006-05-26,644.859
2006-05-29,650.789
2006-05-30,644.662
2006-05-31,645.492
2006-06-01,644.962
2006-06-02,652.889
2006-06-05,651.918
2006-06-06,636.818
2006-06-07,643.86
2006-06-08,620.055
2006-06-09,628.128
2006-06-12,618.445
2006-06-13,604.017
2006-06-14,608.252
2006-06-15,621.285
2006-06-16,620.25
2006-06-19,625.919
2006-06-20,628.627
2006-06-21,633.633
2006-06-22,631.463
2006-06-23,627.832
2006-06-26,632.681
2006-06-27,633.224
2006-06-28,628.594
2006-06-29,633.688
2006-06-30,652.294
2006-07-03,657.384
2006-07-04,656.291
2006-07-05,648.544
2006-07-06,653.893
2006-07-07,657.707
2006-07-10,658.45
2006-07-11,654.735
2006-07-12,655.033
2006-07-13,644.151
2006-07-14,637.304
2006-07-17,623.125
2006-07-18,621.947
2006-07-19,640.095
2006-07-20,643.038
2006-07-21,640.03
2006-07-24,646.47
2006-07-25,648.213
2006-07-26,649.236
2006-07-27,661.672
2006-07-28,668.094
2006-07-31,667.155
2006-08-01,664.995
2006-08-02,672.465
2006-08-03,669.449
2006-08-04,677.815
2006-08-07,678.523
2006-08-08,679.734
2006-08-09,682.609
2006-08-10,670.707
2006-08-11,670.095
2006-08-14,673.104
2006-08-15,676.963
2006-08-16,682.845
2006-08-17,686.712
2006-08-18,682.004
2006-08-21,687.897
2006-08-22,684.502
2006-08-23,681.067
2006-08-24,681.605
2006-08-25,678.032
2006-08-28,684.467
2006-08-29,683.714
2006-08-30,691.915
2006-08-31,690.041
2006-09-01,695.044
2006-09-04,704.559
2006-09-05,698.626
2006-09-06,693.112
2006-09-07,685.804
2006-09-08,689.468
2006-09-11,689.876
2006-09-12,694.851
2006-09-13,698.02
2006-09-14,701.409
2006-09-15,698.047
2006-09-18,702.088
2006-09-19,706.383
2006-09-20,718.859
2006-09-21,720.61
2006-09-22,723.257
2006-09-25,725.667
2006-09-26,726.303
2006-09-27,738.462
2006-09-28,736.303
2006-09-29,738.801
2006-10-02,741.152
2006-10-03,742.465
2006-10-04,741.054
2006-10-05,745.763
2006-10-06,738.268
2006-10-09,739.637
2006-10-10,735.14
2006-10-11,736.354
2006-10-12,737.945
2006-10-13,733.927
2006-10-16,735.63
2006-10-17,728.998
2006-10-18,732.55
2006-10-19,739.013
2006-10-20,739.885
2006-10-23,736.69
2006-10-24,738.466
2006-10-25,743.547
2006-10-26,745.365
2006-10-27,745.453
2006-10-30,742.418
2006-10-31,750.659
2006-11-01,757.802
2006-11-02,751.307
2006-11-03,748.698
2006-11-06,752.655
2006-11-07,758.396
2006-11-08,756.223
2006-11-09,760.718
2006-11-10,764.772
2006-11-13,770.533
2006-11-14,773.62
2006-11-15,780.05
2006-11-16,783.168
2006-11-17,782.101
2006-11-20,782.861
2006-11-21,788.43
2006-11-22,796.261
2006-11-23,794.392
2006-11-24,796.215
2006-11-27,788.016
2006-11-28,786.609
2006-11-29,796.867
2006-11-30,804.555
2006-12-01,803.404
2006-12-04,806.638
2006-12-05,814.102
2006-12-06,816.862
2006-12-07,816.739
2006-12-08,816.528
2006-12-11,817.807
2006-12-12,824.7
2006-12-13,830.719
2006-12-14,832.164
2006-12-15,831.029
2006-12-18,831.191
2006-12-19,832.347
2006-12-20,838.703
2006-12-21,839.593
2006-12-22,830.877
2006-12-25,830.877
2006-12-26,829.583
2006-12-27,833.64
2006-12-28,833.637
2006-12-29,831.412
2007-01-01,831.412
2007-01-02,852.645
2007-01-03,852.078
2007-01-04,842.747
2007-01-05,838.898
2007-01-08,845.536
2007-01-09,859.013
2007-01-10,853.217
2007-01-11,863.216
2007-01-12,868.011
2007-01-15,878.367
2007-01-16,879.325
2007-01-17,883.024
2007-01-18,890.618
2007-01-19,894.412
2007-01-22,891.105
2007-01-23,896.903
2007-01-24,900.622
2007-01-25,901.193
2007-01-26,895.227
2007-01-29,905.319
2007-01-30,908.552
2007-01-31,914.151
2007-02-01,927.551
2007-02-02,926.232
2007-02-05,928.215
2007-02-06,938.085
2007-02-07,954.823
2007-02-08,952.158
2007-02-09,954.048
2007-02-12,949.66
2007-02-13,959.689
2007-02-14,976.805
2007-02-15,976.362
2007-02-16,974.893
2007-02-19,982.488
2007-02-20,978.011
2007-02-21,974.165
2007-02-22,972.623
2007-02-23,972.347
2007-02-26,979.08
2007-02-27,944.566
2007-02-28,937.006
2007-03-01,924.652
2007-03-02,930.551
2007-03-05,902.247
2007-03-06,909.755
2007-03-07,922.024
2007-03-08,941.45
2007-03-09,934.149
2007-03-12,933.756
2007-03-13,928.312
2007-03-14,907.493
2007-03-15,936.177
2007-03-16,947.703
2007-03-19,958.243
2007-03-20,962.585
2007-03-21,967.698
2007-03-22,976.47
2007-03-23,973.494
2007-03-26,973.383
2007-03-27,976.26
2007-03-28,981.219
2007-03-29,987.259
2007-03-30,990.309
2007-04-02,998.19
2007-04-03,1010.339
2007-04-04,1008.494
2007-04-05,1013.73
2007-04-06,1013.73
2007-04-09,1008.449
2007-04-10,1019.83
2007-04-11,1024.328
2007-04-12,1029.114
2007-04-13,1036.293
2007-04-16,1046.207
2007-04-17,1047.328
2007-04-18,1037.789
2007-04-19,1030.439
2007-04-20,1042.783
2007-04-23,1036.877
2007-04-24,1016.972
2007-04-25,1025.355
2007-04-26,1020.486
2007-04-27,1014.246
2007-04-30,1012.476
2007-05-01,1008.692
2007-05-02,1009.45
2007-05-03,995.838
2007-05-04,1006.174
2007-05-07,1012.312
2007-05-08,998.471
2007-05-09,974.28
2007-05-10,967.435
2007-05-11,972.442
2007-05-14,971.733
2007-05-15,980.09
2007-05-16,974.509
2007-05-17,977.832
2007-05-18,979.672
2007-05-21,971.457
2007-05-22,973.861
2007-05-23,978.948
2007-05-24,974.789
2007-05-25,976.384
2007-05-28,986.746
2007-05-29,994.502
2007-05-30,986.643
2007-05-31,1000.0
2007-06-01,998.175
2007-06-04,995.684
2007-06-05,994.969
2007-06-06,960.622
2007-06-07,945.599
2007-06-08,948.727
2007-06-11,961.112
2007-06-12,953.026
2007-06-13,953.719
2007-06-14,965.012
2007-06-15,973.186
2007-06-18,969.498
2007-06-19,965.884
2007-06-20,964.199
2007-06-21,960.146
2007-06-22,960.421
2007-06-25,954.457
2007-06-26,948.772
2007-06-27,945.411
2007-06-28,956.427
2007-06-29,964.949
2007-07-02,977.376
2007-07-03,985.81
2007-07-04,995.719
2007-07-05,989.308
2007-07-06,998.598
2007-07-09,994.957
2007-07-10,992.623
2007-07-11,993.004
2007-07-12,1004.821
2007-07-13,1006.635
2007-07-16,1005.189
2007-07-17,1002.944
2007-07-18,994.039
2007-07-19,1000.272
2007-07-20,998.284
2007-07-23,997.644
2007-07-24,986.309
2007-07-25,966.893
2007-07-26,943.414
2007-07-27,939.916
2007-07-30,948.055
2007-07-31,959.832
2007-08-01,943.281
2007-08-02,950.344
2007-08-03,941.675
2007-08-06,933.146
2007-08-07,940.003
2007-08-08,956.129
2007-08-09,930.978
2007-08-10,899.42
2007-08-13,904.245
2007-08-14,894.886
2007-08-15,887.022
2007-08-16,833.023
2007-08-17,848.952
2007-08-20,852.509
2007-08-21,847.544
2007-08-22,864.808
2007-08-23,868.068
2007-08-24,877.452
2007-08-27,878.845
2007-08-28,874.421
2007-08-29,879.287
2007-08-30,884.132
2007-08-31,901.817
2007-09-03,907.744
2007-09-04,912.717
2007-09-05,894.284
2007-09-06,894.482
2007-09-07,880.888
2007-09-10,871.33
2007-09-11,889.165
2007-09-12,886.079
2007-09-13,887.383
2007-09-14,867.661
2007-09-17,839.965
2007-09-18,853.56
2007-09-19,880.933
2007-09-20,891.828
2007-09-21,902.019
2007-09-24,911.794
2007-09-25,902.592
2007-09-26,911.743
2007-09-27,918.048
2007-09-28,923.979
2007-10-01,930.848
2007-10-02,929.931
2007-10-03,931.812
2007-10-04,936.003
2007-10-05,945.286
2007-10-08,938.179
2007-10-09,942.365
2007-10-10,957.388
2007-10-11,970.834
2007-10-12,969.336
2007-10-15,971.052
2007-10-16,955.87
2007-10-17,967.985
2007-10-18,969.542
2007-10-19,965.751
2007-10-22,946.241
2007-10-23,962.781
2007-10-24,955.231
2007-10-25,976.862
2007-10-26,983.78
2007-10-29,992.537
2007-10-30,998.754
2007-10-31,1009.806
2007-11-01,1001.47
2007-11-02,1001.059
2007-11-05,995.615
2007-11-06,1005.189
2007-11-07,1006.589
2007-11-08,1006.447
2007-11-09,987.999
2007-11-12,972.287
2007-11-13,969.879
2007-11-14,979.14
2007-11-15,963.614
2007-11-16,966.802
2007-11-19,946.542
2007-11-20,950.558
2007-11-21,922.156
2007-11-22,926.284
2007-11-23,936.569
2007-11-26,938.674
2007-11-27,937.642
2007-11-28,946.672
2007-11-29,949.76
2007-11-30,969.252
2007-12-03,967.964
2007-12-04,967.769
2007-12-05,971.555
2007-12-06,962.297
2007-12-07,968.558
2007-12-10,972.759
2007-12-11,971.638
2007-12-12,968.109
2007-12-13,941.237
2007-12-14,932.907
2007-12-17,913.591
2007-12-18,910.748
2007-12-19,893.969
2007-12-20,879.111
2007-12-21,883.669
2007-12-24,885.636
2007-12-25,885.636
2007-12-26,891.724
2007-12-27,885.278
2007-12-28,885.511
2007-12-31,880.452
2008-01-01,880.452
2008-01-02,884.407
2008-01-03,868.278
2008-01-04,838.833
2008-01-07,816.695
2008-01-08,817.373
2008-01-09,806.499
2008-01-10,793.808
2008-01-11,797.175
2008-01-14,812.687
2008-01-15,787.408
2008-01-16,767.007
2008-01-17,772.591
2008-01-18,775.031
2008-01-21,725.397
2008-01-22,749.255
2008-01-23,733.255
2008-01-24,774.585
2008-01-25,781.934
2008-01-28,789.237
2008-01-29,813.735
2008-01-30,809.928
2008-01-31,810.091
2008-02-01,836.036
2008-02-04,851.741
2008-02-05,809.273
2008-02-06,820.384
2008-02-07,797.138
2008-02-08,798.106
2008-02-11,794.326
2008-02-12,818.948
2008-02-13,821.53
2008-02-14,828.71
2008-02-15,822.479
2008-02-18,831.613
2008-02-19,838.63
2008-02-20,826.618
2008-02-21,835.427
2008-02-22,825.699
2008-02-25,832.651
2008-02-26,844.138
2008-02-27,858.446
2008-02-28,844.807
2008-02-29,827.467
2008-03-03,816.513
2008-03-04,806.981
2008-03-05,828.566
2008-03-06,825.387
2008-03-07,817.179
2008-03-10,810.303
2008-03-11,816.781
2008-03-12,842.757
2008-03-13,832.722
2008-03-14,839.191
2008-03-17,832.419
2008-03-18,844.785
2008-03-19,826.47
2008-03-20,812.754
2008-03-21,812.754
2008-03-24,811.594
2008-03-25,840.259
2008-03-26,856.104
2008-03-27,873.85
2008-03-28,868.532
2008-03-31,873.927
2008-04-01,880.599
2008-04-02,878.227
2008-04-03,872.864
2008-04-04,882.623
2008-04-07,882.257
2008-04-08,868.314
2008-04-09,863.397
2008-04-10,852.282
2008-04-11,844.718
2008-04-14,833.029
2008-04-15,838.591
2008-04-16,860.565
2008-04-17,851.967
2008-04-18,860.108
2008-04-21,864.277
2008-04-22,868.402
2008-04-23,866.536
2008-04-24,852.372
2008-04-25,854.786
2008-04-28,856.35
2008-04-29,841.869
2008-04-30,854.331
2008-05-01,847.829
2008-05-02,855.63
2008-05-05,866.187
2008-05-06,870.389
2008-05-07,860.153
2008-05-08,865.72
2008-05-09,857.993
2008-05-12,867.131
2008-05-13,865.045
2008-05-14,872.426
2008-05-15,876.124
2008-05-16,878.666
2008-05-19,884.103
2008-05-20,874.758
2008-05-21,879.638
2008-05-22,878.499
2008-05-23,861.284
2008-05-26,861.941
2008-05-27,850.644
2008-05-28,841.307
2008-05-29,837.059
2008-05-30,838.355
2008-06-02,822.64
2008-06-03,831.431
2008-06-04,827.369
2008-06-05,835.165
2008-06-06,830.35
2008-06-09,813.131
2008-06-10,788.175
2008-06-11,784.489
2008-06-12,785.472
2008-06-13,785.119
2008-06-16,787.056
2008-06-17,799.251
2008-06-18,783.578
2008-06-19,775.893
2008-06-20,769.463
2008-06-23,755.605
2008-06-24,749.446
2008-06-25,754.88
2008-06-26,748.709
2008-06-27,753.389
2008-06-30,749.705
2008-07-01,729.919
2008-07-02,729.163
2008-07-03,709.519
2008-07-04,697.683
2008-07-07,706.532
2008-07-08,696.27
2008-07-09,708.429
2008-07-10,697.361
2008-07-11,682.334
2008-07-14,682.51
2008-07-15,667.867
2008-07-16,668.503
2008-07-17,687.204
2008-07-18,693.969
2008-07-21,703.989
2008-07-22,700.6
2008-07-23,712.988
2008-07-24,693.678
2008-07-25,686.256
2008-07-28,682.233
2008-07-29,674.925
2008-07-30,681.015
2008-07-31,677.651
2008-08-01,672.441
2008-08-04,665.651
2008-08-05,671.817
2008-08-06,679.632
2008-08-07,679.389
2008-08-08,667.069
2008-08-11,672.086
2008-08-12,669.093
2008-08-13,651.488
2008-08-14,649.816
2008-08-15,646.403
2008-08-18,647.968
2008-08-19,630.176
2008-08-20,628.834
2008-08-21,630.893
2008-08-22,638.849
2008-08-25,629.833
2008-08-26,628.603
2008-08-27,630.837
2008-08-28,640.823
2008-08-29,649.395
2008-09-01,642.51
2008-09-02,649.687
2008-09-03,621.558
2008-09-04,607.023
2008-09-05,587.589
2008-09-08,598.904
2008-09-09,587.087
2008-09-10,575.14
2008-09-11,561.918
2008-09-12,578.05
2008-09-15,555.352
2008-09-16,549.633
2008-09-17,538.7
2008-09-18,530.592
2008-09-19,562.843
2008-09-22,564.254
2008-09-23,561.519
2008-09-24,555.114
2008-09-25,556.742
2008-09-26,550.912
2008-09-29,517.369
2008-09-30,503.381
2008-10-01,503.217
2008-10-02,489.6
2008-10-03,493.357
2008-10-06,454.457
2008-10-07,450.716
2008-10-08,433.587
2008-10-09,433.153
2008-10-10,405.056
2008-10-13,443.118
2008-10-14,445.218
2008-10-15,426.932
2008-10-16,410.594
2008-10-17,416.168
2008-10-20,415.413
2008-10-21,416.203
2008-10-22,397.573
2008-10-23,384.917
2008-10-24,368.091
2008-10-27,344.975
2008-10-28,351.957
2008-10-29,374.786
2008-10-30,383.161
2008-10-31,388.169
2008-11-03,400.251
2008-11-04,429.286
2008-11-05,427.061
2008-11-06,400.664
2008-11-07,400.607
2008-11-10,403.549
2008-11-11,385.405
2008-11-12,376.809
2008-11-13,374.963
2008-11-14,378.348
2008-11-17,372.286
2008-11-18,370.563
2008-11-19,364.209
2008-11-20,351.618
2008-11-21,350.076
2008-11-24,376.665
2008-11-25,375.583
2008-11-26,374.272
2008-11-27,378.851
2008-11-28,373.495
2008-12-01,365.52
2008-12-02,377.729
2008-12-03,375.172
2008-12-04,376.218
2008-12-05,366.405
2008-12-08,387.978
2008-12-09,385.54
2008-12-10,389.226
2008-12-11,395.216
2008-12-12,395.111
2008-12-15,401.781
2008-12-16,407.134
2008-12-17,420.724
2008-12-18,426.997
2008-12-19,408.628
2008-12-22,401.773
2008-12-23,400.634
2008-12-24,401.913
2008-12-25,401.913
2008-12-26,403.853
2008-12-29,405.382
2008-12-30,402.544
2008-12-31,395.6
2009-01-01,395.6
2009-01-02,409.98
2009-01-05,411.062
2009-01-06,409.49
2009-01-07,414.136
2009-01-08,416.005
2009-01-09,406.052
2009-01-12,399.171
2009-01-13,388.053
2009-01-14,380.356
2009-01-15,377.046
2009-01-16,385.818
2009-01-19,380.845
2009-01-20,364.264
2009-01-21,357.493
2009-01-22,358.024
2009-01-23,351.104
2009-01-26,364.848
2009-01-27,371.064
2009-01-28,380.335
2009-01-29,372.335
2009-01-30,362.236
2009-02-02,354.06
2009-02-03,359.311
2009-02-04,361.353
2009-02-05,359.782
2009-02-06,365.176
2009-02-09,372.972
2009-02-10,369.318
2009-02-11,365.173
2009-02-12,357.201
2009-02-13,363.311
2009-02-16,355.448
2009-02-17,342.52
2009-02-18,337.271
2009-02-19,341.555
2009-02-20,332.197
2009-02-23,331.071
2009-02-24,329.361
2009-02-25,330.012
2009-02-26,336.141
2009-02-27,331.236
2009-03-02,314.188
2009-03-03,311.49
2009-03-04,317.669
2009-03-05,307.077
2009-03-06,305.42
2009-03-09,299.703
2009-03-10,310.075
2009-03-11,310.746
2009-03-12,312.419
2009-03-13,318.789
2009-03-16,326.508
2009-03-17,321.425
2009-03-18,325.158
2009-03-19,343.487
2009-03-20,338.548
2009-03-23,344.906
2009-03-24,344.911
2009-03-25,349.107
2009-03-26,352.502
2009-03-27,343.909
2009-03-30,332.701
2009-03-31,343.005
2009-04-01,349.032
2009-04-02,367.285
2009-04-03,366.645
2009-04-06,369.416
2009-04-07,364.419
2009-04-08,366.592
2009-04-09,371.707
2009-04-10,371.707
2009-04-13,374.859
2009-04-14,381.449
2009-04-15,384.513
2009-04-16,388.26
2009-04-17,385.498
2009-04-20,368.715
2009-04-21,369.705
2009-04-22,381.05
2009-04-23,387.839
2009-04-24,397.856
2009-04-27,389.504
2009-04-28,385.812
2009-04-29,400.563
2009-04-30,401.745
2009-05-01,401.806
2009-05-04,416.081
2009-05-05,424.061
2009-05-06,429.516
2009-05-07,430.381
2009-05-08,438.381
2009-05-11,441.653
2009-05-12,445.416
2009-05-13,428.435
2009-05-14,429.595
2009-05-15,432.703
2009-05-18,435.302
2009-05-19,446.126
2009-05-20,456.892
2009-05-21,447.213
2009-05-22,458.164
2009-05-25,458.911
2009-05-26,458.737
2009-05-27,463.57
2009-05-28,462.366
2009-05-29,467.211
2009-06-01,476.398
2009-06-02,484.561
2009-06-03,480.793
2009-06-04,481.522
2009-06-05,474.407
2009-06-08,458.873
2009-06-09,471.695
2009-06-10,475.506
2009-06-11,481.564
2009-06-12,475.699
2009-06-15,467.47
2009-06-16,467.571
2009-06-17,451.706
2009-06-18,459.506
2009-06-19,466.668
2009-06-22,455.403
2009-06-23,459.202
2009-06-24,466.92
2009-06-25,463.873
2009-06-26,473.448
2009-06-29,476.151
2009-06-30,473.149
2009-07-01,484.948
2009-07-02,474.977
2009-07-03,473.36
2009-07-06,465.677
2009-07-07,467.885
2009-07-08,452.157
2009-07-09,459.184
2009-07-10,455.533
2009-07-13,457.151
2009-07-14,465.156
2009-07-15,473.827
2009-07-16,464.508
2009-07-17,465.093
2009-07-20,467.746
2009-07-21,471.519
2009-07-22,473.275
2009-07-23,483.315
2009-07-24,484.457
2009-07-27,486.114
2009-07-28,485.344
2009-07-29,479.667
2009-07-30,487.187
2009-07-31,489.467
2009-08-03,504.879
2009-08-04,502.648
2009-08-05,503.908
2009-08-06,503.812
2009-08-07,498.532
2009-08-10,502.806
2009-08-11,499.811
2009-08-12,503.771
2009-08-13,513.596
2009-08-14,510.861
2009-08-17,491.762
2009-08-18,500.184
2009-08-19,504.203
2009-08-20,510.877
2009-08-21,518.411
2009-08-24,522.644
2009-08-25,523.041
2009-08-26,520.411
2009-08-27,518.475
2009-08-28,526.983
2009-08-31,522.389
2009-09-01,512.914
2009-09-02,505.876
2009-09-03,512.011
2009-09-04,517.7
2009-09-07,528.466
2009-09-08,537.41
2009-09-09,547.652
2009-09-10,548.524
2009-09-11,554.747
2009-09-14,556.942
2009-09-15,564.06
2009-09-16,575.994
2009-09-17,584.154
2009-09-18,578.383
2009-09-21,569.12
2009-09-22,578.841
2009-09-23,575.535
2009-09-24,566.026
2009-09-25,573.418
2009-09-28,577.995
2009-09-29,574.978
2009-09-30,575.166
2009-10-01,564.362
2009-10-02,551.321
2009-10-05,560.788
2009-10-06,578.989
2009-10-07,578.028
2009-10-08,584.617
2009-10-09,582.492
2009-10-12,587.513
2009-10-13,577.484
2009-10-14,590.305
2009-10-15,588.119
2009-10-16,577.789
2009-10-19,585.246
2009-10-20,582.143
2009-10-21,580.693
2009-10-22,572.226
2009-10-23,574.908
2009-10-26,559.74
2009-10-27,548.681
2009-10-28,529.01
2009-10-29,553.156
2009-10-30,540.081
2009-11-02,544.677
2009-11-03,530.6
2009-11-04,547.14
2009-11-05,556.753
2009-11-06,553.731
2009-11-09,565.642
2009-11-10,564.718
2009-11-11,566.745
2009-11-12,561.503
2009-11-13,560.243
2009-11-16,572.217
2009-11-17,561.896
2009-11-18,568.036
2009-11-19,555.969
2009-11-20,552.037
2009-11-23,564.733
2009-11-24,562.104
2009-11-25,565.866
2009-11-26,553.987
2009-11-27,559.025
2009-11-30,553.168
2009-12-01,566.483
2009-12-02,568.911
2009-12-03,570.485
2009-12-04,564.156
2009-12-07,564.915
2009-12-08,557.047
2009-12-09,550.821
2009-12-10,552.152
2009-12-11,552.247
2009-12-14,556.02
2009-12-15,555.814
2009-12-16,563.385
2009-12-17,552.971
2009-12-18,548.978
2009-12-21,550.708
2009-12-22,551.821
2009-12-23,558.626
2009-12-24,559.581
2009-12-25,559.581
2009-12-28,563.514
2009-12-29,563.625
2009-12-30,559.781
2009-12-31,561.601
2010-01-01,561.601
2010-01-04,578.939
2010-01-05,586.4
2010-01-06,586.431
2010-01-07,587.095
2010-01-08,590.128
2010-01-11,595.688
2010-01-12,589.938
2010-01-13,590.523
2010-01-14,593.118
2010-01-15,586.096
2010-01-18,587.047
2010-01-19,584.945
2010-01-20,568.358
2010-01-21,561.009
2010-01-22,558.108
2010-01-25,562.991
2010-01-26,562.432
2010-01-27,553.419
2010-01-28,546.765
2010-01-29,546.461
2010-02-01,550.252
2010-02-02,557.079
2010-02-03,553.638
2010-02-04,518.98
2010-02-05,501.672
2010-02-08,498.201
2010-02-09,498.792
2010-02-10,506.813
2010-02-11,500.587
2010-02-12,496.798
2010-02-15,498.24
2010-02-16,503.225
2010-02-17,514.183
2010-02-18,516.587
2010-02-19,517.3
2010-02-22,521.49
2010-02-23,515.891
2010-02-24,514.94
2010-02-25,505.313
2010-02-26,515.628
2010-03-01,515.576
2010-03-02,520.249
2010-03-03,530.059
2010-03-04,527.011
2010-03-05,532.84
2010-03-08,533.64
2010-03-09,527.621
2010-03-10,536.059
2010-03-11,535.064
2010-03-12,540.051
2010-03-15,537.369
2010-03-16,544.71
2010-03-17,551.858
2010-03-18,541.711
2010-03-19,538.281
2010-03-22,534.944
2010-03-23,548.861
2010-03-24,540.459
2010-03-25,547.316
2010-03-26,550.485
2010-03-29,553.301
2010-03-30,546.907
2010-03-31,549.215
2010-04-01,554.167
2010-04-02,554.167
2010-04-05,552.898
2010-04-06,554.489
2010-04-07,552.326
2010-04-08,548.925
2010-04-09,561.871
2010-04-12,569.071
2010-04-13,564.843
2010-04-14,572.909
2010-04-15,573.002
2010-04-16,565.484
2010-04-19,559.399
2010-04-20,567.365
2010-04-21,558.901
2010-04-22,541.937
2010-04-23,554.196
2010-04-26,550.284
2010-04-27,533.657
2010-04-28,513.111
2010-04-29,526.177
2010-04-30,528.92
2010-05-03,526.877
2010-05-04,496.009
2010-05-05,479.891
2010-05-06,465.248
2010-05-07,444.61
2010-05-10,482.804
2010-05-11,474.276
2010-05-12,480.656
2010-05-13,471.721
2010-05-14,446.233
2010-05-17,436.784
2010-05-18,447.251
2010-05-19,435.647
2010-05-20,424.439
2010-05-21,432.757
2010-05-24,421.159
2010-05-25,407.322
2010-05-26,408.622
2010-05-27,424.974
2010-05-28,431.021
2010-05-31,428.315
2010-06-01,430.955
2010-06-02,427.112
2010-06-03,430.868
2010-06-04,413.524
2010-06-07,404.697
2010-06-08,397.327
2010-06-09,408.644
2010-06-10,420.817
2010-06-11,427.566
2010-06-14,441.067
2010-06-15,445.977
2010-06-16,444.144
2010-06-17,442.934
2010-06-18,447.949
2010-06-21,452.894
2010-06-22,447.932
2010-06-23,447.189
2010-06-24,440.99
2010-06-25,439.344
2010-06-28,445.73
2010-06-29,422.566
2010-06-30,424.098
2010-07-01,424.619
2010-07-02,431.087
2010-07-05,436.945
2010-07-06,453.452
2010-07-07,457.312
2010-07-08,460.032
2010-07-09,458.51
2010-07-12,456.008
2010-07-13,468.093
2010-07-14,467.45
2010-07-15,471.031
2010-07-16,467.286
2010-07-19,466.948
2010-07-20,463.856
2010-07-21,467.51
2010-07-22,481.824
2010-07-23,484.239
2010-07-26,495.33
2010-07-27,496.551
2010-07-28,495.31
2010-07-29,494.083
2010-07-30,483.955
2010-08-02,503.072
2010-08-03,508.404
2010-08-04,507.709
2010-08-05,509.128
2010-08-06,506.137
2010-08-09,508.209
2010-08-10,495.81
2010-08-11,473.189
2010-08-12,467.233
2010-08-13,464.229
2010-08-16,471.487
2010-08-17,480.995
2010-08-18,480.895
2010-08-19,473.312
2010-08-20,461.907
2010-08-23,462.119
2010-08-24,456.513
2010-08-25,453.682
2010-08-26,464.488
2010-08-27,469.326
2010-08-30,469.261
2010-08-31,471.207
2010-09-01,484.217
2010-09-02,483.013
2010-09-03,486.7
2010-09-06,489.516
2010-09-07,479.776
2010-09-08,484.164
2010-09-09,491.923
2010-09-10,491.317
2010-09-13,497.955
2010-09-14,506.371
2010-09-15,506.925
2010-09-16,507.398
2010-09-17,497.757
