Date,ITALY MID CAP Mid Cap
2005-11-11,557.944
2005-11-14,555.226
2005-11-15,555.122
2005-11-16,556.459
2005-11-17,563.322
2005-11-18,563.528
2005-11-21,566.237
2005-11-22,566.298
2005-11-23,572.568
2005-11-24,572.848
2005-11-25,571.394
2005-11-28,571.388
2005-11-29,569.584
2005-11-30,569.727
2005-12-01,572.16
2005-12-02,573.684
2005-12-05,576.474
2005-12-06,581.516
2005-12-07,576.227
2005-12-08,584.065
2005-12-09,583.808
2005-12-12,590.26
2005-12-13,588.361
2005-12-14,590.875
2005-12-15,580.636
2005-12-16,585.726
2005-12-19,589.411
2005-12-20,585.858
2005-12-21,585.471
2005-12-22,589.24
2005-12-23,588.553
2005-12-26,588.553
2005-12-27,586.863
2005-12-28,591.707
2005-12-29,588.571
2005-12-30,581.891
2006-01-02,586.398
2006-01-03,599.509
2006-01-04,613.08
2006-01-05,609.262
2006-01-06,614.489
2006-01-09,609.087
2006-01-10,608.269
2006-01-11,615.307
2006-01-12,616.107
2006-01-13,614.255
2006-01-16,620.394
2006-01-17,617.998
2006-01-18,616.695
2006-01-19,622.009
2006-01-20,613.542
2006-01-23,625.933
2006-01-24,625.415
2006-01-25,631.952
2006-01-26,639.72
2006-01-27,633.282
2006-01-30,633.889
2006-01-31,634.06
2006-02-01,637.235
2006-02-02,631.625
2006-02-03,627.426
2006-02-06,641.115
2006-02-07,638.696
2006-02-08,640.935
2006-02-09,645.221
2006-02-10,640.08
2006-02-13,642.854
2006-02-14,641.914
2006-02-15,643.121
2006-02-16,646.545
2006-02-17,656.94
2006-02-20,665.218
2006-02-21,661.015
2006-02-22,665.443
2006-02-23,666.979
2006-02-24,673.653
2006-02-27,682.203
2006-02-28,673.358
2006-03-01,678.844
2006-03-02,676.73
2006-03-03,681.779
2006-03-06,682.552
2006-03-07,668.473
2006-03-08,665.046
2006-03-09,674.35
2006-03-10,679.9
2006-03-13,683.68
2006-03-14,696.01
2006-03-15,699.999
2006-03-16,710.137
2006-03-17,711.861
2006-03-20,713.889
2006-03-21,711.713
2006-03-22,712.63
2006-03-23,699.168
2006-03-24,699.885
2006-03-27,694.649
2006-03-28,687.664
2006-03-29,687.708
2006-03-30,705.859
2006-03-31,700.414
2006-04-03,709.114
2006-04-04,718.087
2006-04-05,724.262
2006-04-06,722.15
2006-04-07,705.185
2006-04-10,714.11
2006-04-11,699.406
2006-04-12,700.069
2006-04-13,697.93
2006-04-14,697.93
2006-04-17,709.015
2006-04-18,707.735
2006-04-19,721.348
2006-04-20,724.448
2006-04-21,728.395
2006-04-24,728.549
2006-04-25,730.154
2006-04-26,740.202
2006-04-27,742.565
2006-04-28,739.484
2006-05-01,740.775
2006-05-02,748.016
2006-05-03,740.241
2006-05-04,753.747
2006-05-05,760.554
2006-05-08,758.802
2006-05-09,763.731
2006-05-10,768.275
2006-05-11,769.475
2006-05-12,760.038
2006-05-15,746.999
2006-05-16,740.106
2006-05-17,720.405
2006-05-18,722.485
2006-05-19,714.749
2006-05-22,706.846
2006-05-23,727.025
2006-05-24,728.778
2006-05-25,735.935
2006-05-26,740.477
2006-05-29,735.809
2006-05-30,733.646
2006-05-31,743.889
2006-06-01,746.373
2006-06-02,756.758
2006-06-05,754.443
2006-06-06,731.785
2006-06-07,732.002
2006-06-08,705.735
2006-06-09,714.656
2006-06-12,701.65
2006-06-13,686.416
2006-06-14,691.132
2006-06-15,707.072
2006-06-16,701.624
2006-06-19,701.177
2006-06-20,702.253
2006-06-21,708.387
2006-06-22,708.732
2006-06-23,706.049
2006-06-26,708.626
2006-06-27,706.485
2006-06-28,706.237
2006-06-29,714.458
2006-06-30,737.879
2006-07-03,742.543
2006-07-04,745.946
2006-07-05,735.806
2006-07-06,740.559
2006-07-07,747.295
2006-07-10,749.453
2006-07-11,742.481
2006-07-12,739.788
2006-07-13,732.41
2006-07-14,730.901
2006-07-17,718.997
2006-07-18,714.073
2006-07-19,737.778
2006-07-20,745.11
2006-07-21,741.748
2006-07-24,748.687
2006-07-25,746.805
2006-07-26,749.478
2006-07-27,762.204
2006-07-28,770.131
2006-07-31,765.346
2006-08-01,763.567
2006-08-02,773.757
2006-08-03,767.555
2006-08-04,777.611
2006-08-07,771.436
2006-08-08,773.253
2006-08-09,774.826
2006-08-10,764.16
2006-08-11,763.589
2006-08-14,765.409
2006-08-15,767.931
2006-08-16,779.127
2006-08-17,779.781
2006-08-18,780.76
2006-08-21,783.587
2006-08-22,779.13
2006-08-23,776.461
2006-08-24,783.43
2006-08-25,782.973
2006-08-28,787.968
2006-08-29,787.26
2006-08-30,799.554
2006-08-31,803.284
2006-09-01,804.252
2006-09-04,812.295
2006-09-05,802.973
2006-09-06,795.315
2006-09-07,786.734
2006-09-08,787.661
2006-09-11,790.071
2006-09-12,791.869
2006-09-13,789.788
2006-09-14,794.51
2006-09-15,787.66
2006-09-18,790.316
2006-09-19,784.676
2006-09-20,791.895
2006-09-21,792.542
2006-09-22,791.049
2006-09-25,787.084
2006-09-26,787.016
2006-09-27,792.633
2006-09-28,792.059
2006-09-29,792.658
2006-10-02,799.533
2006-10-03,801.423
2006-10-04,805.147
2006-10-05,813.931
2006-10-06,807.249
2006-10-09,810.7
2006-10-10,814.543
2006-10-11,813.068
2006-10-12,814.167
2006-10-13,814.006
2006-10-16,811.56
2006-10-17,797.928
2006-10-18,803.048
2006-10-19,810.571
2006-10-20,810.884
2006-10-23,805.962
2006-10-24,808.468
2006-10-25,813.061
2006-10-26,816.464
2006-10-27,817.562
2006-10-30,818.796
2006-10-31,830.925
2006-11-01,838.274
2006-11-02,836.818
2006-11-03,834.241
2006-11-06,842.259
2006-11-07,846.229
2006-11-08,843.95
2006-11-09,846.304
2006-11-10,853.075
2006-11-13,850.261
2006-11-14,840.25
2006-11-15,841.485
2006-11-16,846.12
2006-11-17,845.76
2006-11-20,846.445
2006-11-21,850.689
2006-11-22,861.317
2006-11-23,860.45
2006-11-24,866.038
2006-11-27,854.811
2006-11-28,855.635
2006-11-29,867.323
2006-11-30,866.231
2006-12-01,873.709
2006-12-04,876.131
2006-12-05,880.508
2006-12-06,882.491
2006-12-07,885.248
2006-12-08,890.912
2006-12-11,886.6
2006-12-12,888.252
2006-12-13,889.089
2006-12-14,885.878
2006-12-15,882.806
2006-12-18,883.479
2006-12-19,887.416
2006-12-20,897.518
2006-12-21,898.627
2006-12-22,888.526
2006-12-25,888.526
2006-12-26,887.141
2006-12-27,896.956
2006-12-28,896.076
2006-12-29,899.21
2007-01-01,899.21
2007-01-02,918.096
2007-01-03,913.817
2007-01-04,902.133
2007-01-05,896.003
2007-01-08,897.981
2007-01-09,897.448
2007-01-10,891.284
2007-01-11,894.928
2007-01-12,903.181
2007-01-15,903.831
2007-01-16,902.52
2007-01-17,899.14
2007-01-18,900.576
2007-01-19,906.584
2007-01-22,907.636
2007-01-23,914.191
2007-01-24,920.676
2007-01-25,917.791
2007-01-26,909.749
2007-01-29,913.036
2007-01-30,914.348
2007-01-31,924.448
2007-02-01,931.006
2007-02-02,933.279
2007-02-05,927.47
2007-02-06,926.246
2007-02-07,938.21
2007-02-08,933.71
2007-02-09,937.343
2007-02-12,932.159
2007-02-13,941.111
2007-02-14,954.052
2007-02-15,957.07
2007-02-16,956.655
2007-02-19,966.536
2007-02-20,959.36
2007-02-21,949.536
2007-02-22,951.227
2007-02-23,953.909
2007-02-26,960.034
2007-02-27,932.925
2007-02-28,924.922
2007-03-01,908.59
2007-03-02,910.373
2007-03-05,897.908
2007-03-06,898.808
2007-03-07,905.036
2007-03-08,919.736
2007-03-09,921.606
2007-03-12,922.355
2007-03-13,913.065
2007-03-14,892.195
2007-03-15,909.705
2007-03-16,907.898
2007-03-19,918.91
2007-03-20,920.962
2007-03-21,927.478
2007-03-22,944.768
2007-03-23,946.417
2007-03-26,938.869
2007-03-27,940.821
2007-03-28,939.146
2007-03-29,950.763
2007-03-30,952.983
2007-04-02,957.457
2007-04-03,964.162
2007-04-04,963.4
2007-04-05,969.627
2007-04-06,969.627
2007-04-09,964.576
2007-04-10,978.478
2007-04-11,975.781
2007-04-12,977.673
2007-04-13,985.852
2007-04-16,1000.837
2007-04-17,1000.17
2007-04-18,999.333
2007-04-19,1000.712
2007-04-20,1010.027
2007-04-23,1013.314
2007-04-24,1011.813
2007-04-25,1026.238
2007-04-26,1022.015
2007-04-27,1019.502
2007-04-30,1023.623
2007-05-01,1019.798
2007-05-02,1022.526
2007-05-03,1009.448
2007-05-04,1013.854
2007-05-07,1016.148
2007-05-08,1001.264
2007-05-09,1005.741
2007-05-10,997.637
2007-05-11,1001.281
2007-05-14,1000.059
2007-05-15,1004.075
2007-05-16,999.117
2007-05-17,1000.945
2007-05-18,1013.723
2007-05-21,1008.177
2007-05-22,1002.593
2007-05-23,1014.078
2007-05-24,999.711
2007-05-25,1001.565
2007-05-28,1003.044
2007-05-29,1003.043
2007-05-30,993.553
2007-05-31,1000.0
2007-06-01,988.808
2007-06-04,986.737
2007-06-05,992.699
2007-06-06,974.086
2007-06-07,955.345
2007-06-08,941.422
2007-06-11,953.81
2007-06-12,946.805
2007-06-13,946.931
2007-06-14,959.71
2007-06-15,969.454
2007-06-18,976.534
2007-06-19,976.599
2007-06-20,977.694
2007-06-21,964.869
2007-06-22,961.615
2007-06-25,963.363
2007-06-26,950.843
2007-06-27,943.998
2007-06-28,954.648
2007-06-29,966.045
2007-07-02,970.662
2007-07-03,976.252
2007-07-04,977.641
2007-07-05,967.419
2007-07-06,974.955
2007-07-09,977.073
2007-07-10,971.228
2007-07-11,969.4
2007-07-12,974.934
2007-07-13,979.306
2007-07-16,980.428
2007-07-17,974.535
2007-07-18,967.921
2007-07-19,972.242
2007-07-20,968.249
2007-07-23,966.758
2007-07-24,953.305
2007-07-25,929.991
2007-07-26,911.371
2007-07-27,900.783
2007-07-30,896.908
2007-07-31,908.684
2007-08-01,889.932
2007-08-02,895.135
2007-08-03,895.335
2007-08-06,890.961
2007-08-07,897.699
2007-08-08,915.854
2007-08-09,899.678
2007-08-10,878.914
2007-08-13,878.444
2007-08-14,873.712
2007-08-15,867.145
2007-08-16,829.309
2007-08-17,847.372
2007-08-20,850.874
2007-08-21,849.469
2007-08-22,869.11
2007-08-23,874.632
2007-08-24,884.754
2007-08-27,886.594
2007-08-28,876.831
2007-08-29,884.667
2007-08-30,895.439
2007-08-31,904.906
2007-09-03,909.459
2007-09-04,914.013
2007-09-05,897.907
2007-09-06,897.931
2007-09-07,885.313
2007-09-10,884.493
2007-09-11,893.573
2007-09-12,897.171
2007-09-13,899.773
2007-09-14,889.404
2007-09-17,879.112
2007-09-18,888.796
2007-09-19,908.33
2007-09-20,906.015
2007-09-21,912.347
2007-09-24,910.531
2007-09-25,905.813
2007-09-26,914.375
2007-09-27,923.042
2007-09-28,919.132
2007-10-01,928.825
2007-10-02,927.135
2007-10-03,931.96
2007-10-04,934.501
2007-10-05,940.126
2007-10-08,934.345
2007-10-09,950.147
2007-10-10,953.716
2007-10-11,961.949
2007-10-12,956.585
2007-10-15,953.726
2007-10-16,944.564
2007-10-17,952.739
2007-10-18,947.309
2007-10-19,940.276
2007-10-22,921.708
2007-10-23,937.204
2007-10-24,926.863
2007-10-25,949.322
2007-10-26,953.462
2007-10-29,959.936
2007-10-30,960.549
2007-10-31,966.917
2007-11-01,951.882
2007-11-02,957.06
2007-11-05,945.446
2007-11-06,954.039
2007-11-07,950.302
2007-11-08,941.482
2007-11-09,920.96
2007-11-12,921.473
2007-11-13,932.613
2007-11-14,944.583
2007-11-15,934.613
2007-11-16,930.306
2007-11-19,904.871
2007-11-20,914.769
2007-11-21,896.147
2007-11-22,899.063
2007-11-23,912.448
2007-11-26,913.362
2007-11-27,919.58
2007-11-28,931.785
2007-11-29,931.247
2007-11-30,933.501
2007-12-03,929.164
2007-12-04,924.236
2007-12-05,930.391
2007-12-06,925.027
2007-12-07,933.728
2007-12-10,948.573
2007-12-11,943.727
2007-12-12,945.667
2007-12-13,922.823
2007-12-14,916.23
2007-12-17,896.456
2007-12-18,898.074
2007-12-19,888.285
2007-12-20,880.636
2007-12-21,890.741
2007-12-24,892.724
2007-12-25,892.724
2007-12-26,898.86
2007-12-27,906.321
2007-12-28,922.978
2007-12-31,917.705
2008-01-01,917.705
2008-01-02,911.737
2008-01-03,905.478
2008-01-04,883.404
2008-01-07,875.964
2008-01-08,876.846
2008-01-09,864.093
2008-01-10,864.325
2008-01-11,870.379
2008-01-14,882.734
2008-01-15,861.297
2008-01-16,849.842
2008-01-17,848.259
2008-01-18,831.653
2008-01-21,794.531
2008-01-22,808.979
2008-01-23,783.541
2008-01-24,811.817
2008-01-25,825.097
2008-01-28,826.133
2008-01-29,837.502
2008-01-30,833.255
2008-01-31,836.169
2008-02-01,850.94
2008-02-04,850.805
2008-02-05,820.168
2008-02-06,829.299
2008-02-07,805.601
2008-02-08,801.652
2008-02-11,787.546
2008-02-12,810.845
2008-02-13,815.772
2008-02-14,813.063
2008-02-15,807.45
2008-02-18,811.244
2008-02-19,823.567
2008-02-20,813.11
2008-02-21,825.376
2008-02-22,821.201
2008-02-25,835.097
2008-02-26,849.068
2008-02-27,862.533
2008-02-28,859.873
2008-02-29,848.195
2008-03-03,840.028
2008-03-04,828.404
2008-03-05,843.186
2008-03-06,834.622
2008-03-07,820.394
2008-03-10,808.882
2008-03-11,811.072
2008-03-12,822.868
2008-03-13,817.756
2008-03-14,815.732
2008-03-17,796.746
2008-03-18,813.86
2008-03-19,790.919
2008-03-20,768.334
2008-03-21,768.334
2008-03-24,767.237
2008-03-25,805.99
2008-03-26,812.139
2008-03-27,830.464
2008-03-28,825.744
2008-03-31,831.657
2008-04-01,837.219
2008-04-02,846.081
2008-04-03,843.631
2008-04-04,852.808
2008-04-07,860.568
2008-04-08,856.361
2008-04-09,861.093
2008-04-10,855.753
2008-04-11,855.48
2008-04-14,852.039
2008-04-15,837.699
2008-04-16,855.712
2008-04-17,846.145
2008-04-18,849.932
2008-04-21,851.652
2008-04-22,849.701
2008-04-23,849.097
2008-04-24,838.857
2008-04-25,841.675
2008-04-28,839.947
2008-04-29,836.926
2008-04-30,841.339
2008-05-01,834.935
2008-05-02,842.905
2008-05-05,850.128
2008-05-06,854.547
2008-05-07,854.175
2008-05-08,848.435
2008-05-09,841.261
2008-05-12,851.104
2008-05-13,849.745
2008-05-14,850.997
2008-05-15,844.239
2008-05-16,848.955
2008-05-19,851.468
2008-05-20,836.678
2008-05-21,839.791
2008-05-22,840.427
2008-05-23,836.953
2008-05-26,835.043
2008-05-27,828.549
2008-05-28,826.908
2008-05-29,824.224
2008-05-30,834.155
2008-06-02,817.382
2008-06-03,821.312
2008-06-04,818.061
2008-06-05,824.528
2008-06-06,816.807
2008-06-09,807.92
2008-06-10,785.669
2008-06-11,774.934
2008-06-12,772.297
2008-06-13,770.58
2008-06-16,779.62
2008-06-17,787.753
2008-06-18,773.921
2008-06-19,769.305
2008-06-20,757.492
2008-06-23,746.568
2008-06-24,744.845
2008-06-25,754.086
2008-06-26,744.256
2008-06-27,740.311
2008-06-30,736.738
2008-07-01,720.745
2008-07-02,737.449
2008-07-03,732.863
2008-07-04,724.638
2008-07-07,728.399
2008-07-08,719.3
2008-07-09,731.037
2008-07-10,722.932
2008-07-11,708.101
2008-07-14,710.654
2008-07-15,699.26
2008-07-16,705.918
2008-07-17,721.565
2008-07-18,741.942
2008-07-21,746.315
2008-07-22,746.929
2008-07-23,755.794
2008-07-24,745.471
2008-07-25,742.863
2008-07-28,737.95
2008-07-29,728.365
2008-07-30,737.092
2008-07-31,735.34
2008-08-01,727.569
2008-08-04,726.731
2008-08-05,744.207
2008-08-06,743.502
2008-08-07,738.92
2008-08-08,730.565
2008-08-11,739.933
2008-08-12,737.277
2008-08-13,725.433
2008-08-14,727.389
2008-08-15,717.233
2008-08-18,722.481
2008-08-19,703.638
2008-08-20,696.66
2008-08-21,695.344
2008-08-22,707.006
2008-08-25,702.621
2008-08-26,700.782
2008-08-27,703.463
2008-08-28,715.815
2008-08-29,721.313
2008-09-01,716.545
2008-09-02,727.869
2008-09-03,723.46
2008-09-04,697.174
2008-09-05,681.229
2008-09-08,691.561
2008-09-09,683.706
2008-09-10,678.154
2008-09-11,664.605
2008-09-12,681.88
2008-09-15,658.908
2008-09-16,646.607
2008-09-17,632.572
2008-09-18,636.172
2008-09-19,668.343
2008-09-22,673.277
2008-09-23,660.768
2008-09-24,655.668
2008-09-25,666.872
2008-09-26,655.076
2008-09-29,621.336
2008-09-30,619.335
2008-10-01,612.301
2008-10-02,593.903
2008-10-03,600.26
2008-10-06,544.98
2008-10-07,530.51
2008-10-08,511.498
2008-10-09,499.767
2008-10-10,473.34
2008-10-13,520.155
2008-10-14,533.431
2008-10-15,516.43
2008-10-16,496.94
2008-10-17,506.44
2008-10-20,512.412
2008-10-21,499.855
2008-10-22,482.609
2008-10-23,473.76
2008-10-24,460.493
2008-10-27,436.997
2008-10-28,438.064
2008-10-29,466.719
2008-10-30,474.11
2008-10-31,476.926
2008-11-03,498.159
2008-11-04,526.288
2008-11-05,526.219
2008-11-06,497.391
2008-11-07,499.86
2008-11-10,501.783
2008-11-11,474.82
2008-11-12,461.166
2008-11-13,462.091
2008-11-14,467.661
2008-11-17,458.39
2008-11-18,457.362
2008-11-19,444.321
2008-11-20,436.962
2008-11-21,427.172
2008-11-24,453.871
2008-11-25,461.27
2008-11-26,461.546
2008-11-27,461.398
2008-11-28,457.085
2008-12-01,436.412
2008-12-02,447.857
2008-12-03,448.431
2008-12-04,451.092
2008-12-05,436.298
2008-12-08,453.531
2008-12-09,456.976
2008-12-10,464.914
2008-12-11,472.334
2008-12-12,466.706
2008-12-15,471.354
2008-12-16,474.842
2008-12-17,492.4
2008-12-18,507.762
2008-12-19,491.499
2008-12-22,490.283
2008-12-23,486.763
2008-12-24,488.316
2008-12-25,488.316
2008-12-26,490.673
2008-12-29,498.481
2008-12-30,495.739
2008-12-31,487.188
2009-01-01,487.188
2009-01-02,497.334
2009-01-05,496.904
2009-01-06,498.526
2009-01-07,503.224
2009-01-08,504.596
2009-01-09,493.719
2009-01-12,483.686
2009-01-13,470.164
2009-01-14,460.657
2009-01-15,452.615
2009-01-16,462.335
2009-01-19,457.057
2009-01-20,446.65
2009-01-21,438.967
2009-01-22,430.792
2009-01-23,423.258
2009-01-26,441.041
2009-01-27,443.284
2009-01-28,452.237
2009-01-29,446.312
2009-01-30,439.108
2009-02-02,427.549
2009-02-03,440.035
2009-02-04,442.12
2009-02-05,444.476
2009-02-06,452.614
2009-02-09,460.756
2009-02-10,455.081
2009-02-11,449.894
2009-02-12,443.329
2009-02-13,441.653
2009-02-16,437.796
2009-02-17,418.491
2009-02-18,412.781
2009-02-19,417.093
2009-02-20,404.183
2009-02-23,400.447
2009-02-24,398.465
2009-02-25,392.339
2009-02-26,398.219
2009-02-27,391.507
2009-03-02,372.445
2009-03-03,369.387
2009-03-04,375.865
2009-03-05,359.501
2009-03-06,357.778
2009-03-09,346.297
2009-03-10,363.55
2009-03-11,360.211
2009-03-12,367.384
2009-03-13,366.95
2009-03-16,381.837
2009-03-17,380.255
2009-03-18,384.188
2009-03-19,409.1
2009-03-20,405.831
2009-03-23,420.754
2009-03-24,422.84
2009-03-25,432.047
2009-03-26,434.683
2009-03-27,424.9
2009-03-30,402.463
2009-03-31,417.913
2009-04-01,417.913
2009-04-02,434.204
2009-04-03,437.93
2009-04-06,430.455
2009-04-07,430.149
2009-04-08,436.527
2009-04-09,444.376
2009-04-10,444.376
2009-04-13,448.144
2009-04-14,450.901
2009-04-15,455.296
2009-04-16,462.687
2009-04-17,466.671
2009-04-20,448.279
2009-04-21,449.287
2009-04-22,461.997
2009-04-23,465.426
2009-04-24,486.913
2009-04-27,484.101
2009-04-28,474.336
2009-04-29,493.134
2009-04-30,494.388
2009-05-01,494.462
2009-05-04,509.031
2009-05-05,510.955
2009-05-06,517.686
2009-05-07,512.554
2009-05-08,527.408
2009-05-11,525.059
2009-05-12,525.15
2009-05-13,505.674
2009-05-14,510.308
2009-05-15,517.022
2009-05-18,523.94
2009-05-19,531.934
2009-05-20,544.151
2009-05-21,533.325
2009-05-22,541.238
2009-05-25,539.238
2009-05-26,542.042
2009-05-27,543.674
2009-05-28,541.471
2009-05-29,542.632
2009-06-01,554.858
2009-06-02,559.523
2009-06-03,545.16
2009-06-04,541.3
2009-06-05,533.177
2009-06-08,520.702
2009-06-09,533.019
2009-06-10,534.704
2009-06-11,540.354
2009-06-12,533.872
2009-06-15,518.058
2009-06-16,514.378
2009-06-17,499.569
2009-06-18,507.979
2009-06-19,505.076
2009-06-22,489.142
2009-06-23,491.681
2009-06-24,503.893
2009-06-25,497.66
2009-06-26,502.568
2009-06-29,508.66
2009-06-30,512.284
2009-07-01,522.446
2009-07-02,504.465
2009-07-03,507.289
2009-07-06,494.948
2009-07-07,492.579
2009-07-08,479.17
2009-07-09,482.561
2009-07-10,474.892
2009-07-13,482.491
2009-07-14,486.313
2009-07-15,507.302
2009-07-16,509.389
2009-07-17,512.477
2009-07-20,521.712
2009-07-21,527.163
2009-07-22,527.999
2009-07-23,538.533
2009-07-24,536.833
2009-07-27,541.071
2009-07-28,534.596
2009-07-29,535.592
2009-07-30,544.263
2009-07-31,544.257
2009-08-03,560.871
2009-08-04,556.754
2009-08-05,556.218
2009-08-06,557.893
2009-08-07,556.609
2009-08-10,560.965
2009-08-11,554.411
2009-08-12,564.875
2009-08-13,573.66
2009-08-14,569.213
2009-08-17,551.143
2009-08-18,559.375
2009-08-19,561.309
2009-08-20,566.477
2009-08-21,579.442
2009-08-24,588.292
2009-08-25,593.711
2009-08-26,599.424
2009-08-27,595.838
2009-08-28,603.42
2009-08-31,597.622
2009-09-01,588.142
2009-09-02,577.663
2009-09-03,578.133
2009-09-04,584.838
2009-09-07,600.156
2009-09-08,608.46
2009-09-09,621.51
2009-09-10,623.424
2009-09-11,625.264
2009-09-14,626.307
2009-09-15,628.744
2009-09-16,641.288
2009-09-17,642.395
2009-09-18,639.112
2009-09-21,624.304
2009-09-22,636.345
2009-09-23,637.313
2009-09-24,628.306
2009-09-25,628.423
2009-09-28,638.744
2009-09-29,633.568
2009-09-30,634.756
2009-10-01,622.853
2009-10-02,614.289
2009-10-05,621.597
2009-10-06,640.652
2009-10-07,637.679
2009-10-08,650.519
2009-10-09,656.849
2009-10-12,668.823
2009-10-13,665.501
2009-10-14,680.456
2009-10-15,680.102
2009-10-16,673.241
2009-10-19,678.024
2009-10-20,674.82
2009-10-21,675.358
2009-10-22,666.453
2009-10-23,659.648
2009-10-26,645.478
2009-10-27,627.858
2009-10-28,610.016
2009-10-29,628.567
2009-10-30,609.346
2009-11-02,610.27
2009-11-03,595.978
2009-11-04,615.176
2009-11-05,619.817
2009-11-06,624.653
2009-11-09,639.559
2009-11-10,635.881
2009-11-11,642.394
2009-11-12,639.447
2009-11-13,640.281
2009-11-16,646.831
2009-11-17,638.077
2009-11-18,646.97
2009-11-19,630.382
2009-11-20,622.264
2009-11-23,643.077
2009-11-24,636.481
2009-11-25,641.884
2009-11-26,619.782
2009-11-27,627.123
2009-11-30,622.979
2009-12-01,647.689
2009-12-02,647.435
2009-12-03,650.476
2009-12-04,647.647
2009-12-07,641.877
2009-12-08,627.041
2009-12-09,624.56
2009-12-10,626.25
2009-12-11,623.877
2009-12-14,630.272
2009-12-15,623.547
2009-12-16,631.918
2009-12-17,616.9
2009-12-18,603.513
2009-12-21,611.833
2009-12-22,615.195
2009-12-23,621.831
2009-12-24,622.894
2009-12-25,622.894
2009-12-28,629.42
2009-12-29,632.078
2009-12-30,624.846
2009-12-31,626.878
2010-01-01,626.878
2010-01-04,642.084
2010-01-05,642.034
2010-01-06,642.026
2010-01-07,640.735
2010-01-08,641.932
2010-01-11,646.09
2010-01-12,646.383
2010-01-13,648.835
2010-01-14,649.332
2010-01-15,637.377
2010-01-18,637.8
2010-01-19,640.032
2010-01-20,621.234
2010-01-21,610.141
2010-01-22,605.299
2010-01-25,606.819
2010-01-26,604.724
2010-01-27,596.396
2010-01-28,586.329
2010-01-29,583.048
2010-02-01,587.688
2010-02-02,596.127
2010-02-03,590.869
2010-02-04,569.487
2010-02-05,549.452
2010-02-08,548.4
2010-02-09,548.677
2010-02-10,556.214
2010-02-11,546.76
2010-02-12,543.498
2010-02-15,544.185
2010-02-16,554.137
2010-02-17,560.832
2010-02-18,559.601
2010-02-19,558.683
2010-02-22,561.091
2010-02-23,551.671
2010-02-24,556.0
2010-02-25,544.234
2010-02-26,556.737
2010-03-01,557.098
2010-03-02,564.819
2010-03-03,573.248
2010-03-04,575.158
2010-03-05,584.458
2010-03-08,588.966
2010-03-09,584.582
2010-03-10,594.504
2010-03-11,593.249
2010-03-12,599.097
2010-03-15,589.189
2010-03-16,599.922
2010-03-17,602.799
2010-03-18,597.685
2010-03-19,595.701
2010-03-22,595.981
2010-03-23,598.28
2010-03-24,597.428
2010-03-25,604.301
2010-03-26,606.497
2010-03-29,611.274
2010-03-30,606.16
2010-03-31,605.658
2010-04-01,610.859
2010-04-02,610.859
2010-04-05,609.46
2010-04-06,607.646
2010-04-07,604.528
2010-04-08,596.496
2010-04-09,608.281
2010-04-12,616.022
2010-04-13,612.157
2010-04-14,623.532
2010-04-15,622.233
2010-04-16,608.812
2010-04-19,598.57
2010-04-20,612.164
2010-04-21,603.663
2010-04-22,587.176
2010-04-23,593.74
2010-04-26,592.019
2010-04-27,575.718
2010-04-28,559.67
2010-04-29,568.971
2010-04-30,567.224
2010-05-03,565.506
2010-05-04,535.689
2010-05-05,516.679
2010-05-06,493.449
2010-05-07,476.84
2010-05-10,523.154
2010-05-11,513.152
2010-05-12,519.603
2010-05-13,508.304
2010-05-14,478.273
2010-05-17,475.606
2010-05-18,485.452
2010-05-19,472.73
2010-05-20,464.766
2010-05-21,480.145
2010-05-24,466.053
2010-05-25,449.363
2010-05-26,458.606
2010-05-27,473.84
2010-05-28,476.849
2010-05-31,477.661
2010-06-01,471.9
2010-06-02,467.393
2010-06-03,471.022
2010-06-04,450.659
2010-06-07,442.769
2010-06-08,439.842
2010-06-09,452.413
2010-06-10,467.34
2010-06-11,473.025
2010-06-14,490.115
2010-06-15,497.985
2010-06-16,494.477
2010-06-17,495.675
2010-06-18,502.69
2010-06-21,503.381
2010-06-22,495.527
2010-06-23,487.04
2010-06-24,477.817
2010-06-25,477.379
2010-06-28,485.789
2010-06-29,461.862
2010-06-30,467.027
2010-07-01,469.127
2010-07-02,473.948
2010-07-05,467.623
2010-07-06,485.615
2010-07-07,501.831
2010-07-08,506.497
2010-07-09,506.604
2010-07-12,503.331
2010-07-13,514.584
2010-07-14,515.913
2010-07-15,517.007
2010-07-16,513.977
2010-07-19,511.348
2010-07-20,506.713
2010-07-21,508.728
2010-07-22,524.972
2010-07-23,520.494
2010-07-26,531.634
2010-07-27,538.311
2010-07-28,536.518
2010-07-29,540.879
2010-07-30,533.629
2010-08-02,549.662
2010-08-03,547.08
2010-08-04,544.815
2010-08-05,544.87
2010-08-06,543.51
2010-08-09,548.554
2010-08-10,537.851
2010-08-11,514.589
2010-08-12,512.691
2010-08-13,507.142
2010-08-16,509.264
2010-08-17,516.375
2010-08-18,513.871
2010-08-19,505.038
2010-08-20,490.419
2010-08-23,492.848
2010-08-24,486.945
2010-08-25,482.198
2010-08-26,490.512
2010-08-27,492.535
2010-08-30,488.103
2010-08-31,489.525
2010-09-01,509.401
2010-09-02,510.529
2010-09-03,512.18
2010-09-06,514.564
2010-09-07,502.642
2010-09-08,507.486
2010-09-09,514.0
2010-09-10,512.972
2010-09-13,523.266
2010-09-14,528.479
2010-09-15,527.483
2010-09-16,526.337
2010-09-17,520.821
2010-09-20,529.146
2010-09-21,531.953
