Date,ITALY MID CAP Mid Cap
2005-11-11,551.108
2005-11-14,548.424
2005-11-15,548.321
2005-11-16,549.641
2005-11-17,556.42
2005-11-18,556.624
2005-11-21,559.445
2005-11-22,559.505
2005-11-23,565.7
2005-11-24,565.977
2005-11-25,564.54
2005-11-28,564.534
2005-11-29,562.752
2005-11-30,562.893
2005-12-01,565.297
2005-12-02,566.803
2005-12-05,569.559
2005-12-06,574.541
2005-12-07,569.314
2005-12-08,577.059
2005-12-09,576.805
2005-12-12,583.18
2005-12-13,581.304
2005-12-14,583.787
2005-12-15,573.671
2005-12-16,578.7
2005-12-19,582.396
2005-12-20,578.886
2005-12-21,578.503
2005-12-22,582.227
2005-12-23,581.548
2005-12-26,581.548
2005-12-27,579.878
2005-12-28,584.664
2005-12-29,581.566
2005-12-30,574.965
2006-01-02,579.419
2006-01-03,592.373
2006-01-04,605.783
2006-01-05,602.011
2006-01-06,607.175
2006-01-09,601.838
2006-01-10,601.03
2006-01-11,607.984
2006-01-12,608.774
2006-01-13,606.944
2006-01-16,613.01
2006-01-17,610.642
2006-01-18,609.355
2006-01-19,614.606
2006-01-20,606.24
2006-01-23,618.483
2006-01-24,617.971
2006-01-25,624.43
2006-01-26,632.107
2006-01-27,625.745
2006-01-30,626.344
2006-01-31,626.514
2006-02-01,629.651
2006-02-02,624.107
2006-02-03,619.958
2006-02-06,633.485
2006-02-07,631.095
2006-02-08,633.307
2006-02-09,637.542
2006-02-10,632.462
2006-02-13,635.203
2006-02-14,634.274
2006-02-15,635.467
2006-02-16,638.85
2006-02-17,649.122
2006-02-20,657.301
2006-02-21,653.148
2006-02-22,657.523
2006-02-23,659.041
2006-02-24,665.635
2006-02-27,674.083
2006-02-28,665.344
2006-03-01,670.764
2006-03-02,668.676
2006-03-03,673.665
2006-03-06,674.428
2006-03-07,660.517
2006-03-08,657.131
2006-03-09,666.324
2006-03-10,671.808
2006-03-13,675.543
2006-03-14,687.727
2006-03-15,691.667
2006-03-16,701.685
2006-03-17,703.389
2006-03-20,705.392
2006-03-21,703.242
2006-03-22,704.149
2006-03-23,690.847
2006-03-24,691.555
2006-03-27,686.382
2006-03-28,679.48
2006-03-29,679.523
2006-03-30,697.458
2006-03-31,692.078
2006-04-03,700.674
2006-04-04,709.541
2006-04-05,715.642
2006-04-06,713.555
2006-04-07,696.792
2006-04-10,705.611
2006-04-11,691.082
2006-04-12,691.737
2006-04-13,689.624
2006-04-14,689.624
2006-04-17,700.577
2006-04-18,699.312
2006-04-19,712.763
2006-04-20,715.825
2006-04-21,719.726
2006-04-24,720.737
2006-04-25,722.325
2006-04-26,732.265
2006-04-27,734.602
2006-04-28,731.555
2006-05-01,732.832
2006-05-02,739.996
2006-05-03,732.303
2006-05-04,745.665
2006-05-05,752.399
2006-05-08,750.982
2006-05-09,755.861
2006-05-10,760.358
2006-05-11,761.545
2006-05-12,752.206
2006-05-15,739.301
2006-05-16,732.478
2006-05-17,712.981
2006-05-18,715.039
2006-05-19,707.383
2006-05-22,702.872
2006-05-23,722.938
2006-05-24,724.681
2006-05-25,731.798
2006-05-26,736.315
2006-05-29,731.673
2006-05-30,729.522
2006-05-31,739.707
2006-06-01,742.177
2006-06-02,752.504
2006-06-05,750.202
2006-06-06,727.672
2006-06-07,727.887
2006-06-08,701.768
2006-06-09,710.639
2006-06-12,697.706
2006-06-13,682.557
2006-06-14,687.247
2006-06-15,703.097
2006-06-16,697.68
2006-06-19,698.11
2006-06-20,699.181
2006-06-21,705.288
2006-06-22,705.631
2006-06-23,702.96
2006-06-26,705.526
2006-06-27,703.394
2006-06-28,703.148
2006-06-29,711.332
2006-06-30,734.65
2006-07-03,739.295
2006-07-04,742.683
2006-07-05,732.587
2006-07-06,737.319
2006-07-07,744.026
2006-07-10,746.174
2006-07-11,739.233
2006-07-12,736.551
2006-07-13,729.205
2006-07-14,727.704
2006-07-17,715.851
2006-07-18,710.949
2006-07-19,734.55
2006-07-20,741.85
2006-07-21,738.503
2006-07-24,745.412
2006-07-25,743.538
2006-07-26,746.199
2006-07-27,758.869
2006-07-28,766.762
2006-07-31,761.997
2006-08-01,760.226
2006-08-02,770.371
2006-08-03,764.197
2006-08-04,774.209
2006-08-07,768.061
2006-08-08,769.87
2006-08-09,771.436
2006-08-10,760.817
2006-08-11,760.249
2006-08-14,762.06
2006-08-15,764.572
2006-08-16,775.718
2006-08-17,776.37
2006-08-18,777.344
2006-08-21,780.159
2006-08-22,775.721
2006-08-23,773.064
2006-08-24,780.003
2006-08-25,779.548
2006-08-28,784.52
2006-08-29,783.816
2006-08-30,796.056
2006-08-31,799.77
2006-09-01,800.733
2006-09-04,808.741
2006-09-05,799.46
2006-09-06,791.836
2006-09-07,783.292
2006-09-08,784.215
2006-09-11,786.614
2006-09-12,788.405
2006-09-13,786.333
2006-09-14,791.034
2006-09-15,784.214
2006-09-18,786.858
2006-09-19,781.243
2006-09-20,788.43
2006-09-21,789.075
2006-09-22,787.588
2006-09-25,783.64
2006-09-26,783.573
2006-09-27,789.165
2006-09-28,788.594
2006-09-29,789.19
2006-10-02,796.035
2006-10-03,797.916
2006-10-04,801.624
2006-10-05,810.37
2006-10-06,803.717
2006-10-09,807.153
2006-10-10,810.98
2006-10-11,809.51
2006-10-12,810.605
2006-10-13,810.445
2006-10-16,808.009
2006-10-17,794.437
2006-10-18,799.535
2006-10-19,807.025
2006-10-20,807.336
2006-10-23,802.436
2006-10-24,804.931
2006-10-25,809.504
2006-10-26,812.892
2006-10-27,813.985
2006-10-30,815.214
2006-10-31,827.289
2006-11-01,834.606
2006-11-02,833.157
2006-11-03,830.591
2006-11-06,838.574
2006-11-07,842.527
2006-11-08,840.258
2006-11-09,842.602
2006-11-10,849.343
2006-11-13,846.541
2006-11-14,836.574
2006-11-15,837.804
2006-11-16,842.418
2006-11-17,842.06
2006-11-20,843.004
2006-11-21,847.231
2006-11-22,857.816
2006-11-23,856.953
2006-11-24,862.518
2006-11-27,851.337
2006-11-28,852.157
2006-11-29,863.798
2006-11-30,862.71
2006-12-01,870.157
2006-12-04,872.57
2006-12-05,876.93
2006-12-06,878.904
2006-12-07,881.649
2006-12-08,887.291
2006-12-11,882.997
2006-12-12,884.642
2006-12-13,885.476
2006-12-14,882.277
2006-12-15,879.218
2006-12-18,879.888
2006-12-19,883.809
2006-12-20,893.87
2006-12-21,894.975
2006-12-22,884.914
2006-12-25,884.914
2006-12-26,883.536
2006-12-27,893.31
2006-12-28,892.434
2006-12-29,895.555
2007-01-01,895.555
2007-01-02,914.364
2007-01-03,910.102
2007-01-04,898.467
2007-01-05,892.361
2007-01-08,894.331
2007-01-09,893.801
2007-01-10,887.662
2007-01-11,891.291
2007-01-12,899.51
2007-01-15,900.157
2007-01-16,898.851
2007-01-17,895.486
2007-01-18,896.916
2007-01-19,902.899
2007-01-22,903.947
2007-01-23,910.475
2007-01-24,916.934
2007-01-25,914.06
2007-01-26,906.052
2007-01-29,909.325
2007-01-30,910.632
2007-01-31,920.691
2007-02-01,927.222
2007-02-02,929.485
2007-02-05,923.701
2007-02-06,922.481
2007-02-07,934.397
2007-02-08,929.915
2007-02-09,933.534
2007-02-12,928.371
2007-02-13,937.286
2007-02-14,950.174
2007-02-15,953.18
2007-02-16,952.766
2007-02-19,962.608
2007-02-20,955.461
2007-02-21,945.677
2007-02-22,947.361
2007-02-23,950.032
2007-02-26,956.132
2007-02-27,929.133
2007-02-28,921.163
2007-03-01,904.897
2007-03-02,906.673
2007-03-05,894.258
2007-03-06,895.155
2007-03-07,901.357
2007-03-08,915.998
2007-03-09,917.86
2007-03-12,918.606
2007-03-13,909.354
2007-03-14,888.569
2007-03-15,906.008
2007-03-16,904.208
2007-03-19,915.175
2007-03-20,917.219
2007-03-21,923.708
2007-03-22,940.928
2007-03-23,942.57
2007-03-26,935.053
2007-03-27,936.998
2007-03-28,935.329
2007-03-29,946.898
2007-03-30,949.109
2007-04-02,953.565
2007-04-03,960.243
2007-04-04,959.484
2007-04-05,965.686
2007-04-06,965.686
2007-04-09,960.655
2007-04-10,974.501
2007-04-11,971.815
2007-04-12,973.7
2007-04-13,981.845
2007-04-16,996.769
2007-04-17,996.105
2007-04-18,995.271
2007-04-19,996.644
2007-04-20,1005.922
2007-04-23,1009.195
2007-04-24,1007.7
2007-04-25,1022.067
2007-04-26,1017.861
2007-04-27,1015.359
2007-04-30,1019.462
2007-05-01,1015.653
2007-05-02,1018.37
2007-05-03,1005.345
2007-05-04,1009.733
2007-05-07,1012.132
2007-05-08,997.307
2007-05-09,1001.767
2007-05-10,993.695
2007-05-11,997.324
2007-05-14,996.107
2007-05-15,1000.107
2007-05-16,995.168
2007-05-17,996.989
2007-05-18,1009.716
2007-05-21,1008.177
2007-05-22,1002.593
2007-05-23,1014.078
2007-05-24,999.711
2007-05-25,1001.565
2007-05-28,1003.044
2007-05-29,1003.043
2007-05-30,993.553
2007-05-31,1000.0
2007-06-01,988.808
2007-06-04,986.737
2007-06-05,992.699
2007-06-06,974.086
2007-06-07,955.345
2007-06-08,941.422
2007-06-11,953.81
2007-06-12,946.805
2007-06-13,946.931
2007-06-14,959.71
2007-06-15,969.454
2007-06-18,977.356
2007-06-19,977.422
2007-06-20,978.518
2007-06-21,965.682
2007-06-22,962.426
2007-06-25,964.175
2007-06-26,951.644
2007-06-27,944.793
2007-06-28,955.452
2007-06-29,966.859
2007-07-02,971.48
2007-07-03,977.075
2007-07-04,978.465
2007-07-05,968.234
2007-07-06,975.776
2007-07-09,977.897
2007-07-10,972.046
2007-07-11,970.216
2007-07-12,975.756
2007-07-13,980.131
2007-07-16,981.254
2007-07-17,975.356
2007-07-18,968.737
2007-07-19,973.061
2007-07-20,969.065
2007-07-23,967.573
2007-07-24,954.108
2007-07-25,930.775
2007-07-26,912.139
2007-07-27,901.542
2007-07-30,897.664
2007-07-31,909.45
2007-08-01,890.682
2007-08-02,895.89
2007-08-03,896.09
2007-08-06,891.712
2007-08-07,898.455
2007-08-08,916.626
2007-08-09,900.436
2007-08-10,879.655
2007-08-13,879.184
2007-08-14,874.448
2007-08-15,867.876
2007-08-16,830.007
2007-08-17,848.085
2007-08-20,851.591
2007-08-21,850.185
2007-08-22,869.843
2007-08-23,875.369
2007-08-24,885.499
2007-08-27,887.341
2007-08-28,877.57
2007-08-29,885.413
2007-08-30,896.193
2007-08-31,905.668
2007-09-03,910.225
2007-09-04,914.783
2007-09-05,898.663
2007-09-06,898.687
2007-09-07,886.059
2007-09-10,885.238
2007-09-11,894.326
2007-09-12,897.926
2007-09-13,900.531
2007-09-14,890.153
2007-09-17,879.853
2007-09-18,889.544
2007-09-19,909.096
2007-09-20,906.779
2007-09-21,913.116
2007-09-24,911.298
2007-09-25,906.576
2007-09-26,915.145
2007-09-27,923.819
2007-09-28,919.907
2007-10-01,929.608
2007-10-02,927.916
2007-10-03,932.745
2007-10-04,935.289
2007-10-05,940.918
2007-10-08,935.132
2007-10-09,950.948
2007-10-10,954.519
2007-10-11,962.76
2007-10-12,957.391
2007-10-15,954.529
2007-10-16,945.359
2007-10-17,953.542
2007-10-18,948.107
2007-10-19,941.068
2007-10-22,922.882
2007-10-23,938.397
2007-10-24,928.043
2007-10-25,950.531
2007-10-26,954.676
2007-10-29,961.159
2007-10-30,961.772
2007-10-31,968.148
2007-11-01,953.093
2007-11-02,958.278
2007-11-05,946.65
2007-11-06,955.254
2007-11-07,951.511
2007-11-08,942.681
2007-11-09,922.132
2007-11-12,922.646
2007-11-13,933.8
2007-11-14,945.786
2007-11-15,935.803
2007-11-16,931.49
2007-11-19,906.543
2007-11-20,916.459
2007-11-21,897.803
2007-11-22,900.724
2007-11-23,914.134
2007-11-26,915.049
2007-11-27,921.279
2007-11-28,933.506
2007-11-29,932.968
2007-11-30,935.226
2007-12-03,930.881
2007-12-04,925.943
2007-12-05,932.11
2007-12-06,926.736
2007-12-07,935.454
2007-12-10,950.325
2007-12-11,945.471
2007-12-12,947.415
2007-12-13,924.528
2007-12-14,917.923
2007-12-17,898.113
2007-12-18,899.733
2007-12-19,889.926
2007-12-20,882.264
2007-12-21,892.386
2007-12-24,894.373
2007-12-25,894.373
2007-12-26,900.521
2007-12-27,907.996
2007-12-28,924.683
2007-12-31,919.401
2008-01-01,919.401
2008-01-02,913.422
2008-01-03,907.151
2008-01-04,885.036
2008-01-07,877.583
2008-01-08,878.466
2008-01-09,865.689
2008-01-10,865.922
2008-01-11,871.987
2008-01-14,884.365
2008-01-15,862.889
2008-01-16,851.412
2008-01-17,849.826
2008-01-18,833.189
2008-01-21,795.999
2008-01-22,810.474
2008-01-23,784.989
2008-01-24,813.317
2008-01-25,826.621
2008-01-28,827.659
2008-01-29,839.049
2008-01-30,834.794
2008-01-31,837.714
2008-02-01,852.512
2008-02-04,852.377
2008-02-05,821.683
2008-02-06,830.832
2008-02-07,807.09
2008-02-08,803.133
2008-02-11,789.002
2008-02-12,812.343
2008-02-13,817.279
2008-02-14,814.566
2008-02-15,808.942
2008-02-18,812.743
2008-02-19,825.088
2008-02-20,814.612
2008-02-21,826.901
2008-02-22,822.719
2008-02-25,836.64
2008-02-26,850.636
2008-02-27,864.126
2008-02-28,861.462
2008-02-29,849.762
2008-03-03,841.58
2008-03-04,829.935
2008-03-05,844.744
2008-03-06,836.165
2008-03-07,821.91
2008-03-10,810.376
2008-03-11,812.57
2008-03-12,824.389
2008-03-13,819.267
2008-03-14,817.239
2008-03-17,798.218
2008-03-18,815.363
2008-03-19,792.38
2008-03-20,769.753
2008-03-21,769.753
2008-03-24,768.655
2008-03-25,807.479
2008-03-26,813.64
2008-03-27,831.998
2008-03-28,827.27
2008-03-31,833.193
2008-04-01,838.765
2008-04-02,847.644
2008-04-03,845.19
2008-04-04,854.384
2008-04-07,862.158
2008-04-08,857.944
2008-04-09,862.684
2008-04-10,857.334
2008-04-11,857.061
2008-04-14,853.613
2008-04-15,839.246
2008-04-16,857.293
2008-04-17,847.708
2008-04-18,851.502
2008-04-21,855.106
2008-04-22,853.148
2008-04-23,852.541
2008-04-24,842.26
2008-04-25,845.089
2008-04-28,843.353
2008-04-29,840.321
2008-04-30,844.751
2008-05-01,838.322
2008-05-02,846.324
2008-05-05,853.831
2008-05-06,858.268
2008-05-07,857.895
2008-05-08,852.13
2008-05-09,844.925
2008-05-12,854.811
2008-05-13,853.446
2008-05-14,854.703
2008-05-15,847.916
2008-05-16,852.652
2008-05-19,861.407
2008-05-20,846.445
2008-05-21,849.594
2008-05-22,850.238
2008-05-23,846.723
2008-05-26,844.791
2008-05-27,838.221
2008-05-28,836.56
2008-05-29,833.846
2008-05-30,843.892
2008-06-02,826.923
2008-06-03,830.9
2008-06-04,827.61
2008-06-05,834.152
2008-06-06,826.342
2008-06-09,817.351
2008-06-10,794.84
2008-06-11,783.98
2008-06-12,781.312
2008-06-13,779.576
2008-06-16,788.72
2008-06-17,796.948
2008-06-18,782.955
2008-06-19,778.285
2008-06-20,766.334
2008-06-23,756.574
2008-06-24,754.828
2008-06-25,764.193
2008-06-26,754.231
2008-06-27,750.233
2008-06-30,746.612
2008-07-01,730.405
2008-07-02,747.333
2008-07-03,742.685
2008-07-04,734.35
2008-07-07,738.161
2008-07-08,728.941
2008-07-09,740.835
2008-07-10,732.621
2008-07-11,717.592
2008-07-14,720.179
2008-07-15,708.632
2008-07-16,715.379
2008-07-17,731.236
2008-07-18,751.886
2008-07-21,756.49
2008-07-22,757.112
2008-07-23,766.098
2008-07-24,755.635
2008-07-25,752.991
2008-07-28,748.011
2008-07-29,738.295
2008-07-30,747.142
2008-07-31,745.365
2008-08-01,737.488
2008-08-04,736.639
2008-08-05,754.354
2008-08-06,753.638
2008-08-07,748.994
2008-08-08,740.526
2008-08-11,750.021
2008-08-12,747.329
2008-08-13,735.324
2008-08-14,737.306
2008-08-15,727.012
2008-08-18,732.331
2008-08-19,713.231
2008-08-20,706.158
2008-08-21,704.824
2008-08-22,716.645
2008-08-25,712.2
2008-08-26,710.337
2008-08-27,713.053
2008-08-28,725.574
2008-08-29,731.147
2008-09-01,726.314
2008-09-02,737.792
2008-09-03,733.323
2008-09-04,706.679
2008-09-05,690.517
2008-09-08,700.99
2008-09-09,693.028
2008-09-10,687.4
2008-09-11,673.666
2008-09-12,691.177
2008-09-15,667.891
2008-09-16,655.423
2008-09-17,641.196
2008-09-18,644.846
2008-09-19,677.455
2008-09-22,683.125
2008-09-23,670.433
2008-09-24,665.258
2008-09-25,676.626
2008-09-26,664.658
2008-09-29,630.425
2008-09-30,628.394
2008-10-01,621.257
2008-10-02,602.59
2008-10-03,609.04
2008-10-06,552.952
2008-10-07,538.27
2008-10-08,518.98
2008-10-09,507.076
2008-10-10,480.263
2008-10-13,527.763
2008-10-14,541.234
2008-10-15,523.984
2008-10-16,504.209
2008-10-17,513.848
2008-10-20,520.242
2008-10-21,507.492
2008-10-22,489.983
2008-10-23,480.999
2008-10-24,467.529
2008-10-27,443.674
2008-10-28,444.757
2008-10-29,473.85
2008-10-30,481.354
2008-10-31,484.214
2008-11-03,505.771
2008-11-04,534.33
2008-11-05,534.259
2008-11-06,504.991
2008-11-07,507.497
2008-11-10,509.451
2008-11-11,482.076
2008-11-12,468.212
2008-11-13,469.152
2008-11-14,474.807
2008-11-17,465.395
2008-11-18,464.35
2008-11-19,451.11
2008-11-20,443.639
2008-11-21,433.699
2008-11-24,461.218
2008-11-25,468.737
2008-11-26,469.017
2008-11-27,468.867
2008-11-28,464.484
2008-12-01,443.476
2008-12-02,455.106
2008-12-03,455.69
2008-12-04,458.394
2008-12-05,443.361
2008-12-08,460.873
2008-12-09,464.373
2008-12-10,472.439
2008-12-11,479.979
2008-12-12,474.261
2008-12-15,478.984
2008-12-16,482.528
2008-12-17,500.37
2008-12-18,515.981
2008-12-19,499.455
2008-12-22,498.219
2008-12-23,494.642
2008-12-24,496.221
2008-12-25,496.221
2008-12-26,498.615
2008-12-29,506.55
2008-12-30,503.764
2008-12-31,495.074
2009-01-01,495.074
2009-01-02,505.385
2009-01-05,504.947
2009-01-06,506.595
2009-01-07,511.37
2009-01-08,512.764
2009-01-09,501.711
2009-01-12,491.516
2009-01-13,477.774
2009-01-14,468.114
2009-01-15,459.941
2009-01-16,469.818
2009-01-19,464.455
2009-01-20,453.88
2009-01-21,446.073
2009-01-22,437.765
2009-01-23,430.109
2009-01-26,448.181
2009-01-27,450.459
2009-01-28,459.557
2009-01-29,453.537
2009-01-30,446.216
2009-02-02,434.469
2009-02-03,447.158
2009-02-04,449.277
2009-02-05,451.671
2009-02-06,459.94
2009-02-09,468.215
2009-02-10,462.447
2009-02-11,457.177
2009-02-12,450.505
2009-02-13,448.802
2009-02-16,444.882
2009-02-17,425.265
2009-02-18,419.463
2009-02-19,423.844
2009-02-20,410.726
2009-02-23,406.929
2009-02-24,404.915
2009-02-25,398.69
2009-02-26,404.665
2009-02-27,397.845
2009-03-02,378.473
2009-03-03,375.367
2009-03-04,381.949
2009-03-05,365.32
2009-03-06,363.57
2009-03-09,351.903
2009-03-10,369.435
2009-03-11,366.042
2009-03-12,373.331
2009-03-13,372.89
2009-03-16,388.018
2009-03-17,386.41
2009-03-18,390.407
2009-03-19,415.722
2009-03-20,412.4
2009-03-23,427.564
2009-03-24,429.684
2009-03-25,439.041
2009-03-26,441.719
2009-03-27,431.777
2009-03-30,408.978
2009-03-31,424.677
2009-04-01,424.678
2009-04-02,441.233
2009-04-03,445.019
2009-04-06,437.423
2009-04-07,437.112
2009-04-08,443.593
2009-04-09,451.569
2009-04-10,451.569
2009-04-13,455.398
2009-04-14,458.2
2009-04-15,462.666
2009-04-16,470.177
2009-04-17,474.225
2009-04-20,456.554
2009-04-21,457.58
2009-04-22,470.525
2009-04-23,474.017
2009-04-24,495.901
2009-04-27,493.036
2009-04-28,483.092
2009-04-29,502.237
2009-04-30,503.514
2009-05-01,503.59
2009-05-04,518.728
2009-05-05,520.688
2009-05-06,527.547
2009-05-07,522.318
2009-05-08,537.454
2009-05-11,535.182
2009-05-12,535.275
2009-05-13,515.424
2009-05-14,520.147
2009-05-15,526.991
2009-05-18,537.81
2009-05-19,546.015
2009-05-20,558.556
2009-05-21,547.443
2009-05-22,555.565
2009-05-25,553.513
2009-05-26,556.391
2009-05-27,558.066
2009-05-28,555.805
2009-05-29,556.996
2009-06-01,569.547
2009-06-02,574.334
2009-06-03,559.591
2009-06-04,555.63
2009-06-05,547.292
2009-06-08,534.486
2009-06-09,547.129
2009-06-10,548.858
2009-06-11,554.658
2009-06-12,548.005
2009-06-15,531.772
2009-06-16,527.995
2009-06-17,512.793
2009-06-18,521.426
2009-06-19,518.446
2009-06-22,503.335
2009-06-23,505.948
2009-06-24,518.515
2009-06-25,512.101
2009-06-26,517.151
2009-06-29,523.42
2009-06-30,527.149
2009-07-01,537.606
2009-07-02,519.104
2009-07-03,522.009
2009-07-06,509.31
2009-07-07,506.872
2009-07-08,493.075
2009-07-09,496.564
2009-07-10,488.672
2009-07-13,496.492
2009-07-14,500.424
2009-07-15,522.023
2009-07-16,524.17
2009-07-17,527.347
2009-07-20,536.851
2009-07-21,542.459
2009-07-22,543.32
2009-07-23,554.16
2009-07-24,552.41
2009-07-27,556.772
2009-07-28,550.108
2009-07-29,551.134
2009-07-30,560.056
2009-07-31,560.049
2009-08-03,577.146
2009-08-04,572.909
2009-08-05,572.358
2009-08-06,574.082
2009-08-07,572.76
2009-08-10,577.243
2009-08-11,570.498
2009-08-12,581.267
2009-08-13,590.306
2009-08-14,585.73
2009-08-17,567.136
2009-08-18,575.606
2009-08-19,577.596
2009-08-20,582.915
2009-08-21,596.256
2009-08-24,605.362
2009-08-25,610.939
2009-08-26,616.818
2009-08-27,613.127
2009-08-28,620.929
2009-08-31,614.964
2009-09-01,605.208
2009-09-02,594.425
2009-09-03,594.909
2009-09-04,601.809
2009-09-07,617.571
2009-09-08,626.116
2009-09-09,639.545
2009-09-10,641.514
2009-09-11,643.407
2009-09-14,644.481
2009-09-15,646.988
2009-09-16,659.897
2009-09-17,661.036
2009-09-18,657.657
2009-09-21,642.814
2009-09-22,655.211
2009-09-23,656.208
2009-09-24,646.934
2009-09-25,647.055
2009-09-28,657.682
2009-09-29,652.352
2009-09-30,653.576
2009-10-01,641.32
2009-10-02,632.502
2009-10-05,640.026
2009-10-06,659.647
2009-10-07,656.585
2009-10-08,669.806
2009-10-09,676.323
2009-10-12,688.653
2009-10-13,685.233
2009-10-14,700.63
2009-10-15,700.266
2009-10-16,693.202
2009-10-19,698.126
2009-10-20,694.828
2009-10-21,695.382
2009-10-22,686.212
2009-10-23,679.206
2009-10-26,664.616
2009-10-27,646.473
2009-10-28,628.102
2009-10-29,647.203
2009-10-30,627.412
2009-11-02,628.363
2009-11-03,613.648
2009-11-04,633.416
2009-11-05,638.194
2009-11-06,643.173
2009-11-09,658.521
2009-11-10,654.734
2009-11-11,661.441
2009-11-12,658.406
2009-11-13,659.265
2009-11-16,666.008
2009-11-17,656.996
2009-11-18,666.152
2009-11-19,649.072
2009-11-20,640.713
2009-11-23,662.835
2009-11-24,656.037
2009-11-25,661.606
2009-11-26,638.824
2009-11-27,646.391
2009-11-30,642.12
2009-12-01,667.589
2009-12-02,667.327
2009-12-03,670.461
2009-12-04,667.546
2009-12-07,661.598
2009-12-08,646.306
2009-12-09,643.749
2009-12-10,645.491
2009-12-11,643.045
2009-12-14,649.637
2009-12-15,642.705
2009-12-16,651.333
2009-12-17,635.854
2009-12-18,622.056
2009-12-21,630.631
2009-12-22,634.097
2009-12-23,640.937
2009-12-24,642.032
2009-12-25,642.032
2009-12-28,648.759
2009-12-29,651.498
2009-12-30,644.045
2009-12-31,646.139
2010-01-01,646.139
2010-01-04,661.812
2010-01-05,661.76
2010-01-06,661.752
2010-01-07,660.421
2010-01-08,661.655
2010-01-11,665.941
2010-01-12,666.243
2010-01-13,668.771
2010-01-14,669.283
2010-01-15,656.96
2010-01-18,657.396
2010-01-19,659.697
2010-01-20,640.321
2010-01-21,628.887
2010-01-22,623.897
2010-01-25,625.464
2010-01-26,623.304
2010-01-27,614.72
2010-01-28,604.343
2010-01-29,600.962
2010-02-01,605.744
2010-02-02,614.443
2010-02-03,609.023
2010-02-04,586.985
2010-02-05,566.334
2010-02-08,565.249
2010-02-09,565.535
2010-02-10,573.303
2010-02-11,563.559
2010-02-12,560.197
2010-02-15,560.904
2010-02-16,571.163
2010-02-17,578.063
2010-02-18,576.794
2010-02-19,575.848
2010-02-22,578.33
2010-02-23,568.621
2010-02-24,573.083
2010-02-25,560.955
2010-02-26,573.842
2010-03-01,574.215
2010-03-02,582.173
2010-03-03,590.861
2010-03-04,592.83
2010-03-05,602.415
2010-03-08,607.062
2010-03-09,602.543
2010-03-10,612.77
2010-03-11,611.477
2010-03-12,617.505
2010-03-15,607.291
2010-03-16,618.354
2010-03-17,621.319
2010-03-18,616.048
2010-03-19,614.004
2010-03-22,614.292
2010-03-23,616.662
2010-03-24,615.784
2010-03-25,622.867
2010-03-26,625.131
2010-03-29,630.055
2010-03-30,624.784
2010-03-31,624.267
2010-04-01,629.627
2010-04-02,629.627
2010-04-05,628.185
2010-04-06,626.315
2010-04-07,623.102
2010-04-08,614.823
2010-04-09,626.971
2010-04-12,634.95
2010-04-13,630.966
2010-04-14,642.689
2010-04-15,641.351
2010-04-16,627.518
2010-04-19,617.714
2010-04-20,631.743
2010-04-21,622.969
2010-04-22,605.955
2010-04-23,612.729
2010-04-26,610.954
2010-04-27,594.131
2010-04-28,577.569
2010-04-29,587.168
2010-04-30,585.365
2010-05-03,583.85
2010-05-04,553.065
2010-05-05,533.439
2010-05-06,509.455
2010-05-07,492.308
2010-05-10,540.123
2010-05-11,529.797
2010-05-12,536.457
2010-05-13,524.792
2010-05-14,493.787
2010-05-17,491.033
2010-05-18,501.199
2010-05-19,488.064
2010-05-20,479.841
2010-05-21,495.719
2010-05-24,483.761
2010-05-25,466.437
2010-05-26,476.031
2010-05-27,491.844
2010-05-28,494.967
2010-05-31,495.809
2010-06-01,489.83
2010-06-02,485.152
2010-06-03,488.918
2010-06-04,467.782
2010-06-07,459.592
2010-06-08,456.554
2010-06-09,469.602
2010-06-10,485.097
2010-06-11,490.998
2010-06-14,508.737
2010-06-15,516.906
2010-06-16,513.264
2010-06-17,514.508
2010-06-18,521.79
2010-06-21,523.631
2010-06-22,515.461
2010-06-23,506.632
2010-06-24,497.039
2010-06-25,496.582
2010-06-28,505.332
2010-06-29,480.441
2010-06-30,485.814
2010-07-01,487.999
2010-07-02,493.014
2010-07-05,486.435
2010-07-06,505.151
2010-07-07,522.018
2010-07-08,526.872
2010-07-09,526.984
2010-07-12,523.579
2010-07-13,535.285
2010-07-14,536.667
2010-07-15,537.805
2010-07-16,534.654
2010-07-19,531.919
2010-07-20,527.097
2010-07-21,529.193
2010-07-22,546.09
2010-07-23,541.433
2010-07-26,553.02
2010-07-27,559.967
2010-07-28,558.101
2010-07-29,562.637
2010-07-30,555.096
2010-08-02,571.774
2010-08-03,569.087
2010-08-04,566.731
2010-08-05,566.789
2010-08-06,565.374
2010-08-09,570.621
2010-08-10,559.487
2010-08-11,535.29
2010-08-12,533.315
2010-08-13,527.543
2010-08-16,529.751
2010-08-17,537.148
2010-08-18,534.543
2010-08-19,525.354
2010-08-20,510.147
2010-08-23,512.675
2010-08-24,506.534
2010-08-25,501.596
2010-08-26,510.244
2010-08-27,512.349
2010-08-30,507.738
2010-08-31,509.217
2010-09-01,529.893
2010-09-02,531.067
2010-09-03,532.784
2010-09-06,535.264
2010-09-07,522.862
2010-09-08,527.901
2010-09-09,534.678
2010-09-10,533.608
2010-09-13,544.316
2010-09-14,549.739
2010-09-15,548.702
2010-09-16,547.511
2010-09-17,541.773
2010-09-20,550.432
2010-09-21,553.352
2010-09-22,556.987
