Date,ACWI IMI IMI (Large+Mid+Small Cap)
2005-11-09,706.966
2005-11-10,709.44
2005-11-11,712.972
2005-11-14,711.469
2005-11-15,708.106
2005-11-16,708.274
2005-11-17,716.266
2005-11-18,719.585
2005-11-21,723.678
2005-11-22,724.782
2005-11-23,729.549
2005-11-24,729.313
2005-11-25,729.578
2005-11-28,726.82
2005-11-29,726.501
2005-11-30,724.01
2005-12-01,731.669
2005-12-02,734.969
2005-12-05,735.369
2005-12-06,737.23
2005-12-07,734.959
2005-12-08,735.073
2005-12-09,737.32
2005-12-12,741.92
2005-12-13,744.213
2005-12-14,747.687
2005-12-15,744.109
2005-12-16,745.674
2005-12-19,743.293
2005-12-20,742.713
2005-12-21,745.146
2005-12-22,748.192
2005-12-23,749.226
2005-12-26,749.777
2005-12-27,745.407
2005-12-28,747.749
2005-12-29,747.439
2005-12-30,742.778
2006-01-02,743.571
2006-01-03,756.684
2006-01-04,765.324
2006-01-05,765.921
2006-01-06,773.513
2006-01-09,775.214
2006-01-10,772.563
2006-01-11,776.781
2006-01-12,775.109
2006-01-13,774.788
2006-01-16,775.693
2006-01-17,768.209
2006-01-18,761.471
2006-01-19,769.51
2006-01-20,761.596
2006-01-23,763.638
2006-01-24,766.453
2006-01-25,768.146
2006-01-26,774.219
2006-01-27,780.253
2006-01-30,780.216
2006-01-31,781.688
2006-02-01,782.583
2006-02-02,776.861
2006-02-03,771.646
2006-02-06,773.871
2006-02-07,768.684
2006-02-08,767.295
2006-02-09,770.368
2006-02-10,769.028
2006-02-13,764.827
2006-02-14,769.178
2006-02-15,770.7
2006-02-16,775.117
2006-02-17,775.14
2006-02-20,775.66
2006-02-21,775.803
2006-02-22,779.053
2006-02-23,781.501
2006-02-24,782.778
2006-02-27,786.334
2006-02-28,780.565
2006-03-01,785.145
2006-03-02,784.457
2006-03-03,782.494
2006-03-06,780.451
2006-03-07,772.564
2006-03-08,770.713
2006-03-09,772.731
2006-03-10,775.726
2006-03-13,781.534
2006-03-14,788.625
2006-03-15,792.498
2006-03-16,795.067
2006-03-17,797.714
2006-03-20,798.764
2006-03-21,793.578
2006-03-22,796.467
2006-03-23,793.074
2006-03-24,796.299
2006-03-27,796.108
2006-03-28,793.567
2006-03-29,796.177
2006-03-30,802.683
2006-03-31,799.259
2006-04-03,804.471
2006-04-04,809.079
2006-04-05,812.501
2006-04-06,814.469
2006-04-07,807.394
2006-04-10,807.494
2006-04-11,801.695
2006-04-12,799.77
2006-04-13,800.802
2006-04-14,801.243
2006-04-17,804.019
2006-04-18,813.487
2006-04-19,819.861
2006-04-20,819.836
2006-04-21,823.496
2006-04-24,820.695
2006-04-25,819.919
2006-04-26,823.182
2006-04-27,825.275
2006-04-28,825.249
2006-05-01,826.592
2006-05-02,833.124
2006-05-03,829.577
2006-05-04,833.868
2006-05-05,843.219
2006-05-08,845.794
2006-05-09,847.878
2006-05-10,846.159
2006-05-11,839.275
2006-05-12,827.934
2006-05-15,819.454
2006-05-16,817.276
2006-05-17,804.29
2006-05-18,796.074
2006-05-19,794.135
2006-05-22,783.525
2006-05-23,787.718
2006-05-24,782.443
2006-05-25,790.235
2006-05-26,798.804
2006-05-29,800.514
2006-05-30,791.05
2006-05-31,792.865
2006-06-01,798.428
2006-06-02,805.513
2006-06-05,795.35
2006-06-06,782.891
2006-06-07,777.298
2006-06-08,762.838
2006-06-09,767.817
2006-06-12,758.803
2006-06-13,742.235
2006-06-14,746.657
2006-06-15,763.078
2006-06-16,764.896
2006-06-19,759.402
2006-06-20,759.076
2006-06-21,765.075
2006-06-22,765.323
2006-06-23,764.08
2006-06-26,766.494
2006-06-27,763.119
2006-06-28,762.712
2006-06-29,778.365
2006-06-30,791.878
2006-07-03,797.339
2006-07-04,799.206
2006-07-05,788.684
2006-07-06,792.213
2006-07-07,791.504
2006-07-10,792.068
2006-07-11,791.06
2006-07-12,784.174
2006-07-13,773.808
2006-07-14,764.597
2006-07-17,758.569
2006-07-18,755.741
2006-07-19,770.004
2006-07-20,772.084
2006-07-21,766.718
2006-07-24,775.794
2006-07-25,781.035
2006-07-26,781.127
2006-07-27,787.118
2006-07-28,795.31
2006-07-31,795.242
2006-08-01,789.984
2006-08-02,797.43
2006-08-03,796.003
2006-08-04,800.991
2006-08-07,794.452
2006-08-08,794.365
2006-08-09,796.394
2006-08-10,793.934
2006-08-11,791.867
2006-08-14,794.265
2006-08-15,803.361
2006-08-16,811.956
2006-08-17,813.816
2006-08-18,813.508
2006-08-21,812.599
2006-08-22,812.915
2006-08-23,809.193
2006-08-24,808.679
2006-08-25,807.038
2006-08-28,810.008
2006-08-29,812.491
2006-08-30,816.05
2006-08-31,816.156
2006-09-01,820.01
2006-09-04,825.255
2006-09-05,824.38
2006-09-06,815.297
2006-09-07,807.478
2006-09-08,808.205
2006-09-11,803.176
2006-09-12,810.144
2006-09-13,813.324
2006-09-14,815.067
2006-09-15,814.507
2006-09-18,816.725
2006-09-19,815.196
2006-09-20,817.604
2006-09-21,817.607
2006-09-22,813.571
2006-09-25,815.146
2006-09-26,819.752
2006-09-27,825.507
2006-09-28,826.928
2006-09-29,825.3
2006-10-02,826.502
2006-10-03,824.715
2006-10-04,829.182
2006-10-05,835.713
2006-10-06,831.827
2006-10-09,832.777
2006-10-10,834.22
2006-10-11,832.528
2006-10-12,838.731
2006-10-13,841.858
2006-10-16,846.582
2006-10-17,842.091
2006-10-18,844.281
2006-10-19,847.207
2006-10-20,848.569
2006-10-23,850.901
2006-10-24,851.5
2006-10-25,855.486
2006-10-26,860.879
2006-10-27,857.717
2006-10-30,855.12
2006-10-31,856.978
2006-11-01,855.451
2006-11-02,854.143
2006-11-03,853.333
2006-11-06,861.004
2006-11-07,866.322
2006-11-08,865.031
2006-11-09,862.859
2006-11-10,865.207
2006-11-13,864.236
2006-11-14,868.955
2006-11-15,871.489
2006-11-16,872.253
2006-11-17,870.439
2006-11-20,868.255
2006-11-21,871.062
2006-11-22,877.531
2006-11-23,878.071
2006-11-24,877.554
2006-11-27,868.895
2006-11-28,868.722
2006-11-29,879.281
2006-11-30,883.003
2006-12-01,882.154
2006-12-04,887.861
2006-12-05,891.528
2006-12-06,892.959
2006-12-07,892.584
2006-12-08,892.552
2006-12-11,891.943
2006-12-12,892.304
2006-12-13,894.226
2006-12-14,900.022
2006-12-15,900.389
2006-12-18,898.117
2006-12-19,897.067
2006-12-20,900.297
2006-12-21,897.915
2006-12-22,894.619
2006-12-25,894.163
2006-12-26,895.945
2006-12-27,903.474
2006-12-28,904.052
2006-12-29,902.428
2007-01-01,902.44
2007-01-02,909.244
2007-01-03,905.685
2007-01-04,902.134
2007-01-05,892.993
2007-01-08,893.728
2007-01-09,893.762
2007-01-10,889.005
2007-01-11,895.086
2007-01-12,902.772
2007-01-15,907.026
2007-01-16,905.066
2007-01-17,905.269
2007-01-18,903.665
2007-01-19,907.068
2007-01-22,905.738
2007-01-23,909.701
2007-01-24,915.804
2007-01-25,909.7
2007-01-26,904.907
2007-01-29,905.557
2007-01-30,910.218
2007-01-31,912.514
2007-02-01,921.439
2007-02-02,923.031
2007-02-05,921.495
2007-02-06,925.107
2007-02-07,928.08
2007-02-08,924.884
2007-02-09,923.003
2007-02-12,917.981
2007-02-13,924.438
2007-02-14,934.514
2007-02-15,938.011
2007-02-16,937.247
2007-02-19,938.951
2007-02-20,939.688
2007-02-21,937.088
2007-02-22,938.709
2007-02-23,940.106
2007-02-26,941.701
2007-02-27,917.724
2007-02-28,909.639
2007-03-01,903.777
2007-03-02,896.724
2007-03-05,880.501
2007-03-06,894.004
2007-03-07,896.221
2007-03-08,905.173
2007-03-09,906.934
2007-03-12,910.607
2007-03-13,898.349
2007-03-14,890.052
2007-03-15,899.452
2007-03-16,898.447
2007-03-19,908.551
2007-03-20,914.786
2007-03-21,924.428
2007-03-22,932.407
2007-03-23,933.77
2007-03-26,933.158
2007-03-27,929.609
2007-03-28,924.923
2007-03-29,928.742
2007-03-30,928.653
2007-04-02,930.752
2007-04-03,939.252
2007-04-04,943.336
2007-04-05,946.261
2007-04-06,946.083
2007-04-09,945.896
2007-04-10,951.341
2007-04-11,948.637
2007-04-12,951.57
2007-04-13,954.644
2007-04-16,965.589
2007-04-17,966.623
2007-04-18,967.358
2007-04-19,962.92
2007-04-20,971.696
2007-04-23,970.384
2007-04-24,968.695
2007-04-25,975.454
2007-04-26,974.69
2007-04-27,973.404
2007-04-30,969.341
2007-05-01,968.185
2007-05-02,974.716
2007-05-03,977.891
2007-05-04,983.261
2007-05-07,988.0
2007-05-08,982.577
2007-05-09,986.981
2007-05-10,976.809
2007-05-11,981.948
2007-05-14,981.901
2007-05-15,981.799
2007-05-16,985.046
2007-05-17,983.647
2007-05-18,989.048
2007-05-21,991.352
2007-05-22,993.064
2007-05-23,996.053
2007-05-24,986.135
2007-05-25,987.96
2007-05-28,989.362
2007-05-29,992.263
2007-05-30,993.563
2007-05-31,1000.0
2007-06-01,1006.287
2007-06-04,1009.293
2007-06-05,1006.245
2007-06-06,995.955
2007-06-07,982.479
2007-06-08,982.241
2007-06-11,985.858
2007-06-12,978.257
2007-06-13,984.735
2007-06-14,994.171
2007-06-15,1004.452
2007-06-18,1005.768
2007-06-19,1006.031
2007-06-20,1001.283
2007-06-21,1001.205
2007-06-22,994.43
2007-06-25,990.916
2007-06-26,987.294
2007-06-27,987.502
2007-06-28,993.376
2007-06-29,996.892
2007-07-02,1006.646
2007-07-03,1012.343
2007-07-04,1014.698
2007-07-05,1013.361
2007-07-06,1018.239
2007-07-09,1021.936
2007-07-10,1014.392
2007-07-11,1015.657
2007-07-12,1028.967
2007-07-13,1034.988
2007-07-16,1033.594
2007-07-17,1032.318
2007-07-18,1027.505
2007-07-19,1034.698
2007-07-20,1028.157
2007-07-23,1030.766
2007-07-24,1016.864
2007-07-25,1011.563
2007-07-26,989.248
2007-07-27,972.63
2007-07-30,978.558
2007-07-31,981.221
2007-08-01,972.67
2007-08-02,978.071
2007-08-03,964.805
2007-08-06,969.156
2007-08-07,974.681
2007-08-08,992.038
2007-08-09,971.962
2007-08-10,956.268
2007-08-13,961.415
2007-08-14,947.48
2007-08-15,932.257
2007-08-16,915.64
2007-08-17,929.299
2007-08-20,937.975
2007-08-21,940.974
2007-08-22,954.009
2007-08-23,959.925
2007-08-24,967.637
2007-08-27,966.925
2007-08-28,950.459
2007-08-29,959.69
2007-08-30,962.703
2007-08-31,976.959
2007-09-03,978.293
2007-09-04,983.997
2007-09-05,974.139
2007-09-06,978.837
2007-09-07,966.914
2007-09-10,960.421
2007-09-11,973.656
2007-09-12,976.082
2007-09-13,981.645
2007-09-14,980.934
2007-09-17,972.884
2007-09-18,988.321
2007-09-19,1008.42
2007-09-20,1008.879
2007-09-21,1011.9
2007-09-24,1011.69
2007-09-25,1010.356
2007-09-26,1015.703
2007-09-27,1025.862
2007-09-28,1027.3
2007-10-01,1037.43
2007-10-02,1040.717
2007-10-03,1038.797
2007-10-04,1038.509
2007-10-05,1049.255
2007-10-08,1044.88
2007-10-09,1052.61
2007-10-10,1055.453
2007-10-11,1059.339
2007-10-12,1058.315
2007-10-15,1053.667
2007-10-16,1042.806
2007-10-17,1046.234
2007-10-18,1047.814
2007-10-19,1030.371
2007-10-22,1020.804
2007-10-23,1034.687
2007-10-24,1031.061
2007-10-25,1036.616
2007-10-26,1051.991
2007-10-29,1061.78
2007-10-30,1056.517
2007-10-31,1068.31
2007-11-01,1050.806
2007-11-02,1046.076
2007-11-05,1036.833
2007-11-06,1048.122
2007-11-07,1035.805
2007-11-08,1029.079
2007-11-09,1015.935
2007-11-12,999.079
2007-11-13,1013.955
2007-11-14,1021.016
2007-11-15,1006.998
2007-11-16,1002.949
2007-11-19,986.425
2007-11-20,994.237
2007-11-21,975.025
2007-11-22,977.027
2007-11-23,988.402
2007-11-26,982.239
2007-11-27,985.906
2007-11-28,1004.993
2007-11-29,1012.099
2007-11-30,1019.339
2007-12-03,1015.54
2007-12-04,1009.408
2007-12-05,1020.796
2007-12-06,1030.16
2007-12-07,1033.879
2007-12-10,1039.481
2007-12-11,1027.261
2007-12-12,1028.446
2007-12-13,1013.928
2007-12-14,1001.234
2007-12-17,980.516
2007-12-18,983.72
2007-12-19,982.114
2007-12-20,984.804
2007-12-21,1000.028
2007-12-24,1007.171
2007-12-25,1008.816
2007-12-26,1012.687
2007-12-27,1008.296
2007-12-28,1010.891
2007-12-31,1007.667
2008-01-01,1007.73
2008-01-02,1001.073
2008-01-03,998.766
2008-01-04,979.485
2008-01-07,973.889
2008-01-08,968.775
2008-01-09,970.377
2008-01-10,970.067
2008-01-11,961.293
2008-01-14,969.724
2008-01-15,947.53
2008-01-16,929.571
2008-01-17,917.46
2008-01-18,910.943
2008-01-21,881.785
2008-01-22,876.741
2008-01-23,882.183
2008-01-24,907.787
2008-01-25,910.449
2008-01-28,911.302
2008-01-29,921.286
2008-01-30,915.125
2008-01-31,924.959
2008-02-01,940.345
2008-02-04,940.924
2008-02-05,912.956
2008-02-06,904.437
2008-02-07,899.376
2008-02-08,898.313
2008-02-11,897.276
2008-02-12,911.621
2008-02-13,917.244
2008-02-14,919.598
2008-02-15,915.94
2008-02-18,920.134
2008-02-19,925.634
2008-02-20,919.142
2008-02-21,922.657
2008-02-22,923.148
2008-02-25,937.296
2008-02-26,947.005
2008-02-27,954.809
2008-02-28,947.754
2008-02-29,929.113
2008-03-03,919.293
2008-03-04,913.577
2008-03-05,921.179
2008-03-06,912.629
2008-03-07,899.934
2008-03-10,885.601
2008-03-11,904.814
2008-03-12,911.692
2008-03-13,908.09
2008-03-14,895.73
2008-03-17,874.613
2008-03-18,901.928
2008-03-19,888.395
2008-03-20,889.113
2008-03-21,891.231
2008-03-24,899.387
2008-03-25,919.796
2008-03-26,920.184
2008-03-27,918.567
2008-03-28,914.662
2008-03-31,915.305
2008-04-01,933.024
2008-04-02,942.682
2008-04-03,945.495
2008-04-04,949.658
2008-04-07,954.333
2008-04-08,947.302
2008-04-09,941.135
2008-04-10,943.754
2008-04-11,933.793
2008-04-14,926.866
2008-04-15,930.817
2008-04-16,952.053
2008-04-17,950.982
2008-04-18,960.411
2008-04-21,965.789
2008-04-22,960.519
2008-04-23,961.655
2008-04-24,959.583
2008-04-25,967.882
2008-04-28,970.831
2008-04-29,964.995
2008-04-30,965.777
2008-05-01,970.081
2008-05-02,979.427
2008-05-05,979.635
2008-05-06,984.682
2008-05-07,976.249
2008-05-08,978.189
2008-05-09,970.586
2008-05-12,978.589
2008-05-13,979.825
2008-05-14,982.793
2008-05-15,992.575
2008-05-16,1000.031
2008-05-19,1004.161
2008-05-20,996.157
2008-05-21,987.854
2008-05-22,988.167
2008-05-23,977.802
2008-05-26,973.372
2008-05-27,974.391
2008-05-28,976.226
2008-05-29,980.053
2008-05-30,984.355
2008-06-02,978.805
2008-06-03,973.592
2008-06-04,970.294
2008-06-05,979.699
2008-06-06,966.957
2008-06-09,960.774
2008-06-10,946.67
2008-06-11,936.893
2008-06-12,932.759
2008-06-13,939.828
2008-06-16,945.778
2008-06-17,947.456
2008-06-18,940.235
2008-06-19,935.775
2008-06-20,923.245
2008-06-23,918.254
2008-06-24,914.926
2008-06-25,920.863
2008-06-26,906.327
2008-06-27,901.607
2008-06-30,903.522
2008-07-01,896.47
2008-07-02,884.929
2008-07-03,880.397
2008-07-04,877.023
2008-07-07,876.232
2008-07-08,875.921
2008-07-09,874.659
2008-07-10,873.924
2008-07-11,867.156
2008-07-14,864.603
2008-07-15,852.572
2008-07-16,860.805
2008-07-17,874.996
2008-07-18,875.352
2008-07-21,881.294
2008-07-22,886.121
2008-07-23,891.992
2008-07-24,879.073
2008-07-25,875.644
2008-07-28,867.226
2008-07-29,870.938
2008-07-30,885.202
2008-07-31,881.165
2008-08-01,872.273
2008-08-04,862.325
2008-08-05,873.704
2008-08-06,880.323
2008-08-07,870.231
2008-08-08,872.267
2008-08-11,879.558
2008-08-12,871.481
2008-08-13,862.644
2008-08-14,866.981
2008-08-15,863.679
2008-08-18,858.137
2008-08-19,844.598
2008-08-20,850.929
2008-08-21,853.305
2008-08-22,858.954
2008-08-25,850.695
2008-08-26,848.345
2008-08-27,854.902
2008-08-28,865.007
2008-08-29,863.942
2008-09-01,856.741
2008-09-02,852.022
2008-09-03,845.076
2008-09-04,822.758
2008-09-05,813.731
2008-09-08,832.446
2008-09-09,810.118
2008-09-10,809.264
2008-09-11,806.445
2008-09-12,819.25
2008-09-15,790.225
2008-09-16,781.878
2008-09-17,759.518
2008-09-18,774.953
2008-09-19,820.928
2008-09-22,808.834
2008-09-23,797.876
2008-09-24,794.318
2008-09-25,804.611
2008-09-26,796.907
2008-09-29,743.362
2008-09-30,754.749
2008-10-01,755.33
2008-10-02,727.766
2008-10-03,723.351
2008-10-06,679.298
2008-10-07,658.423
2008-10-08,632.864
2008-10-09,607.823
2008-10-10,580.03
2008-10-13,632.642
2008-10-14,649.912
2008-10-15,604.106
2008-10-16,592.964
2008-10-17,599.37
2008-10-20,622.986
2008-10-21,612.109
2008-10-22,572.79
2008-10-23,569.9
2008-10-24,543.957
2008-10-27,520.073
2008-10-28,555.215
2008-10-29,575.749
2008-10-30,597.392
2008-10-31,602.252
2008-11-03,606.377
2008-11-04,633.626
2008-11-05,619.475
2008-11-06,583.351
2008-11-07,591.827
2008-11-10,593.996
2008-11-11,572.13
2008-11-12,549.444
2008-11-13,562.74
2008-11-14,554.082
2008-11-17,541.851
2008-11-18,540.947
2008-11-19,516.906
2008-11-20,486.091
2008-11-21,499.891
2008-11-24,532.167
2008-11-25,541.569
2008-11-26,551.415
2008-11-27,557.107
2008-11-28,561.886
2008-12-01,524.452
2008-12-02,532.958
2008-12-03,541.04
2008-12-04,531.91
2008-12-05,534.433
2008-12-08,564.243
2008-12-09,559.92
2008-12-10,569.356
2008-12-11,565.495
2008-12-12,560.853
2008-12-15,564.802
2008-12-16,580.828
2008-12-17,588.797
2008-12-18,584.297
2008-12-19,576.835
2008-12-22,567.232
2008-12-23,563.586
2008-12-24,563.442
2008-12-25,564.088
2008-12-26,566.745
2008-12-29,571.328
2008-12-30,581.172
2008-12-31,584.388
2009-01-01,584.521
2009-01-02,600.165
2009-01-05,601.485
2009-01-06,605.327
2009-01-07,598.334
2009-01-08,596.33
2009-01-09,586.312
2009-01-12,573.046
2009-01-13,565.587
2009-01-14,549.323
2009-01-15,543.311
2009-01-16,551.7
2009-01-19,547.872
2009-01-20,524.578
2009-01-21,534.034
2009-01-22,529.108
2009-01-23,525.558
2009-01-26,535.552
2009-01-27,543.093
2009-01-28,558.595
2009-01-29,546.311
2009-01-30,535.309
2009-02-02,528.858
2009-02-03,537.746
2009-02-04,541.354
2009-02-05,544.316
2009-02-06,556.851
2009-02-09,560.881
2009-02-10,543.139
2009-02-11,541.852
2009-02-12,536.912
2009-02-13,537.774
2009-02-16,533.923
2009-02-17,511.744
2009-02-18,508.058
2009-02-19,507.566
2009-02-20,496.014
2009-02-23,487.547
2009-02-24,493.08
2009-02-25,490.908
2009-02-26,490.613
2009-02-27,483.21
2009-03-02,459.58
2009-03-03,454.618
2009-03-04,466.325
2009-03-05,453.055
2009-03-06,451.354
2009-03-09,445.732
2009-03-10,468.381
2009-03-11,472.764
2009-03-12,482.019
2009-03-13,489.423
2009-03-16,495.334
2009-03-17,503.547
2009-03-18,510.166
2009-03-19,519.768
2009-03-20,511.384
2009-03-23,537.389
2009-03-24,533.794
2009-03-25,537.934
2009-03-26,547.309
2009-03-27,536.777
2009-03-30,515.647
2009-03-31,523.613
2009-04-01,531.986
2009-04-02,555.778
2009-04-03,558.006
2009-04-06,554.806
2009-04-07,544.915
2009-04-08,546.299
2009-04-09,564.428
2009-04-10,565.116
2009-04-13,568.242
2009-04-14,565.988
2009-04-15,567.245
2009-04-16,575.081
2009-04-17,578.047
2009-04-20,558.059
2009-04-21,562.389
2009-04-22,563.721
2009-04-23,568.621
2009-04-24,580.392
2009-04-27,575.278
2009-04-28,568.71
2009-04-29,583.149
2009-04-30,589.027
2009-05-01,590.818
2009-05-04,610.033
2009-05-05,611.164
2009-05-06,619.087
2009-05-07,618.719
2009-05-08,631.695
2009-05-11,625.712
2009-05-12,624.345
2009-05-13,610.003
2009-05-14,610.244
2009-05-15,611.225
2009-05-18,622.949
2009-05-19,631.557
2009-05-20,636.281
2009-05-21,625.881
2009-05-22,628.489
2009-05-25,629.593
2009-05-26,638.392
2009-05-27,636.283
2009-05-28,638.575
2009-05-29,648.63
2009-06-01,666.322
2009-06-02,669.386
2009-06-03,658.87
2009-06-04,660.817
2009-06-05,659.12
2009-06-08,653.221
2009-06-09,657.683
2009-06-10,662.273
2009-06-11,668.088
2009-06-12,666.533
2009-06-15,649.339
2009-06-16,643.553
2009-06-17,637.734
2009-06-18,640.565
2009-06-19,644.89
2009-06-22,628.353
2009-06-23,626.302
2009-06-24,635.868
2009-06-25,641.062
2009-06-26,646.412
2009-06-29,650.522
2009-06-30,646.426
2009-07-01,653.176
2009-07-02,637.788
2009-07-03,637.266
2009-07-06,632.082
2009-07-07,625.628
2009-07-08,619.14
2009-07-09,622.569
2009-07-10,619.186
2009-07-13,625.454
2009-07-14,633.78
2009-07-15,652.304
2009-07-16,658.03
2009-07-17,659.886
2009-07-20,670.255
2009-07-21,675.823
2009-07-22,676.104
2009-07-23,689.241
2009-07-24,691.252
2009-07-27,695.119
2009-07-28,693.16
2009-07-29,688.946
2009-07-30,699.115
2009-07-31,703.9
2009-08-03,718.643
2009-08-04,719.27
2009-08-05,716.081
2009-08-06,714.572
2009-08-07,717.041
2009-08-10,715.67
2009-08-11,708.465
2009-08-12,713.784
2009-08-13,723.001
2009-08-14,718.488
2009-08-17,697.394
2009-08-18,704.567
2009-08-19,707.748
2009-08-20,716.76
2009-08-21,728.0
2009-08-24,733.998
2009-08-25,735.534
2009-08-26,732.724
2009-08-27,731.485
2009-08-28,737.311
2009-08-31,730.972
2009-09-01,719.86
2009-09-02,714.11
2009-09-03,718.819
2009-09-04,726.811
2009-09-07,733.834
2009-09-08,743.567
2009-09-09,748.543
2009-09-10,754.553
2009-09-11,758.036
2009-09-14,756.746
2009-09-15,759.105
2009-09-16,772.256
2009-09-17,775.075
2009-09-18,773.36
2009-09-21,767.511
2009-09-22,776.245
2009-09-23,772.388
2009-09-24,762.176
2009-09-25,758.256
2009-09-28,765.387
2009-09-29,765.147
2009-09-30,766.132
2009-10-01,750.712
2009-10-02,741.784
2009-10-05,748.979
2009-10-06,764.183
2009-10-07,765.582
2009-10-08,775.553
2009-10-09,777.799
2009-10-12,781.725
2009-10-13,779.68
2009-10-14,794.034
2009-10-15,796.634
2009-10-16,789.417
2009-10-19,799.009
2009-10-20,795.583
2009-10-21,793.435
2009-10-22,792.93
2009-10-23,787.394
2009-10-26,779.048
2009-10-27,771.452
2009-10-28,754.217
2009-10-29,766.081
2009-10-30,752.691
2009-11-02,753.853
2009-11-03,750.603
2009-11-04,759.527
2009-11-05,768.144
2009-11-06,770.985
2009-11-09,788.509
2009-11-10,788.064
2009-11-11,792.516
2009-11-12,785.07
2009-11-13,789.304
2009-11-16,801.951
2009-11-17,798.089
2009-11-18,799.492
2009-11-19,786.161
2009-11-20,782.252
2009-11-23,795.281
2009-11-24,791.301
2009-11-25,798.015
2009-11-26,786.844
2009-11-27,778.745
2009-11-30,782.627
2009-12-01,798.511
2009-12-02,801.061
2009-12-03,799.448
2009-12-04,798.7
2009-12-07,796.573
2009-12-08,787.403
2009-12-09,785.267
2009-12-10,788.228
2009-12-11,790.174
2009-12-14,796.728
2009-12-15,792.332
2009-12-16,796.933
2009-12-17,783.317
2009-12-18,782.383
2009-12-21,788.933
2009-12-22,791.948
2009-12-23,797.58
2009-12-24,801.988
2009-12-25,801.705
2009-12-28,805.23
2009-12-29,806.324
2009-12-30,802.613
2009-12-31,801.663
2010-01-01,801.663
2010-01-04,816.159
2010-01-05,819.471
2010-01-06,820.932
2010-01-07,820.183
2010-01-08,823.769
2010-01-11,830.247
2010-01-12,824.498
2010-01-13,825.34
2010-01-14,829.383
2010-01-15,821.975
2010-01-18,823.586
2010-01-19,826.839
2010-01-20,814.244
2010-01-21,802.14
2010-01-22,790.128
2010-01-25,789.2
2010-01-26,783.381
2010-01-27,780.7
2010-01-28,774.984
2010-01-29,768.896
2010-02-01,774.849
2010-02-02,784.94
2010-02-03,782.79
2010-02-04,760.663
2010-02-05,751.245
2010-02-08,748.792
2010-02-09,755.527
2010-02-10,756.458
2010-02-11,762.114
2010-02-12,761.994
2010-02-15,762.308
2010-02-16,773.51
2010-02-17,780.32
2010-02-18,783.227
2010-02-19,779.653
2010-02-22,784.064
2010-02-23,777.006
2010-02-24,779.207
2010-02-25,772.984
2010-02-26,779.717
2010-03-01,785.919
2010-03-02,792.85
2010-03-03,798.493
2010-03-04,797.224
2010-03-05,807.748
2010-03-08,811.531
2010-03-09,811.309
2010-03-10,816.133
2010-03-11,817.419
2010-03-12,820.595
2010-03-15,816.405
2010-03-16,824.315
2010-03-17,831.33
2010-03-18,827.401
2010-03-19,823.214
2010-03-22,824.486
2010-03-23,829.616
2010-03-24,823.013
2010-03-25,823.356
2010-03-26,824.827
2010-03-29,830.987
2010-03-30,832.023
2010-03-31,831.648
2010-04-01,840.614
2010-04-02,841.096
2010-04-05,845.431
2010-04-06,846.636
2010-04-07,844.56
2010-04-08,842.692
2010-04-09,850.753
2010-04-12,854.191
2010-04-13,851.457
2010-04-14,861.345
2010-04-15,863.131
2010-04-16,850.142
2010-04-19,844.726
2010-04-20,852.793
2010-04-21,852.411
2010-04-22,848.655
2010-04-23,853.571
2010-04-26,856.679
2010-04-27,839.39
2010-04-28,832.728
2010-04-29,842.694
2010-04-30,837.181
2010-05-03,838.985
2010-05-04,818.308
2010-05-05,807.83
2010-05-06,785.934
2010-05-07,767.418
2010-05-10,804.776
2010-05-11,799.563
2010-05-12,809.904
2010-05-13,807.23
2010-05-14,788.334
2010-05-17,781.269
2010-05-18,778.295
2010-05-19,765.25
2010-05-20,742.155
2010-05-21,748.724
2010-05-24,743.676
2010-05-25,730.307
2010-05-26,736.51
2010-05-27,758.67
2010-05-28,757.395
2010-05-31,758.254
2010-06-01,749.289
2010-06-02,755.895
2010-06-03,765.001
2010-06-04,744.647
2010-06-07,730.128
2010-06-08,732.492
2010-06-09,736.116
2010-06-10,752.885
2010-06-11,757.718
2010-06-14,765.905
2010-06-15,777.339
2010-06-16,779.311
2010-06-17,780.608
2010-06-18,782.887
2010-06-21,788.27
2010-06-22,777.739
2010-06-23,771.471
2010-06-24,762.556
2010-06-25,761.046
2010-06-28,763.206
2010-06-29,739.114
2010-06-30,734.311
2010-07-01,730.085
2010-07-02,730.758
2010-07-05,729.169
2010-07-06,740.955
2010-07-07,753.516
2010-07-08,762.781
2010-07-09,768.282
2010-07-12,767.885
2010-07-13,779.548
2010-07-14,782.339
2010-07-15,781.789
2010-07-16,766.531
2010-07-19,765.723
2010-07-20,769.48
2010-07-21,767.458
2010-07-22,782.011
2010-07-23,788.008
2010-07-26,796.565
2010-07-27,797.443
2010-07-28,796.106
2010-07-29,796.014
2010-07-30,793.856
2010-08-02,812.465
2010-08-03,812.419
2010-08-04,812.886
2010-08-05,812.998
2010-08-06,812.617
2010-08-09,817.042
2010-08-10,807.175
2010-08-11,785.203
2010-08-12,780.341
2010-08-13,779.25
2010-08-16,781.706
2010-08-17,790.761
2010-08-18,791.611
2010-08-19,783.725
2010-08-20,775.222
2010-08-23,774.392
2010-08-24,764.523
2010-08-25,760.726
2010-08-26,763.089
2010-08-27,771.308
2010-08-30,767.932
2010-08-31,765.898
2010-09-01,787.013
2010-09-02,792.708
2010-09-03,801.399
2010-09-06,805.282
2010-09-07,796.746
2010-09-08,799.851
