Date,ACWI IMI IMI (Large+Mid+Small Cap)
2005-11-09,712.173
2005-11-10,714.651
2005-11-11,718.197
2005-11-14,716.67
2005-11-15,713.273
2005-11-16,713.422
2005-11-17,721.463
2005-11-18,724.795
2005-11-21,728.896
2005-11-22,730.002
2005-11-23,734.795
2005-11-24,734.545
2005-11-25,734.809
2005-11-28,732.015
2005-11-29,731.672
2005-11-30,729.133
2005-12-01,736.845
2005-12-02,740.166
2005-12-05,740.563
2005-12-06,742.435
2005-12-07,740.124
2005-12-08,740.231
2005-12-09,742.491
2005-12-12,747.119
2005-12-13,749.413
2005-12-14,752.903
2005-12-15,749.293
2005-12-16,750.867
2005-12-19,748.469
2005-12-20,747.88
2005-12-21,750.327
2005-12-22,753.36
2005-12-23,754.386
2005-12-26,754.94
2005-12-27,750.536
2005-12-28,752.858
2005-12-29,752.537
2005-12-30,747.843
2006-01-02,748.636
2006-01-03,761.837
2006-01-04,770.516
2006-01-05,771.116
2006-01-06,778.737
2006-01-09,780.449
2006-01-10,777.773
2006-01-11,782.005
2006-01-12,780.317
2006-01-13,779.993
2006-01-16,780.903
2006-01-17,773.364
2006-01-18,766.565
2006-01-19,774.657
2006-01-20,766.688
2006-01-23,768.742
2006-01-24,771.573
2006-01-25,773.268
2006-01-26,779.379
2006-01-27,785.432
2006-01-30,785.388
2006-01-31,786.866
2006-02-01,787.749
2006-02-02,781.963
2006-02-03,776.707
2006-02-06,778.942
2006-02-07,773.714
2006-02-08,772.27
2006-02-09,775.354
2006-02-10,774.0
2006-02-13,769.756
2006-02-14,774.125
2006-02-15,775.632
2006-02-16,780.068
2006-02-17,780.088
2006-02-20,780.597
2006-02-21,780.739
2006-02-22,783.996
2006-02-23,786.432
2006-02-24,787.701
2006-02-27,791.251
2006-02-28,785.441
2006-03-01,790.017
2006-03-02,789.305
2006-03-03,787.308
2006-03-06,785.241
2006-03-07,777.299
2006-03-08,775.404
2006-03-09,777.429
2006-03-10,780.439
2006-03-13,786.25
2006-03-14,793.379
2006-03-15,797.26
2006-03-16,799.839
2006-03-17,802.497
2006-03-20,803.551
2006-03-21,798.331
2006-03-22,801.228
2006-03-23,797.808
2006-03-24,801.048
2006-03-27,800.849
2006-03-28,798.257
2006-03-29,800.851
2006-03-30,807.389
2006-03-31,803.918
2006-04-03,809.155
2006-04-04,813.777
2006-04-05,817.202
2006-04-06,819.14
2006-04-07,812.018
2006-04-10,812.112
2006-04-11,806.252
2006-04-12,804.288
2006-04-13,805.308
2006-04-14,805.753
2006-04-17,808.544
2006-04-18,818.055
2006-04-19,824.454
2006-04-20,824.396
2006-04-21,828.068
2006-04-24,825.212
2006-04-25,824.427
2006-04-26,827.674
2006-04-27,829.736
2006-04-28,829.688
2006-05-01,831.037
2006-05-02,837.575
2006-05-03,833.98
2006-05-04,838.231
2006-05-05,847.58
2006-05-08,850.133
2006-05-09,852.218
2006-05-10,850.408
2006-05-11,843.458
2006-05-12,832.032
2006-05-15,823.485
2006-05-16,821.28
2006-05-17,808.196
2006-05-18,799.909
2006-05-19,797.958
2006-05-22,787.245
2006-05-23,791.452
2006-05-24,786.138
2006-05-25,793.953
2006-05-26,802.547
2006-05-29,804.245
2006-05-30,794.722
2006-05-31,796.488
2006-06-01,802.062
2006-06-02,809.154
2006-06-05,798.936
2006-06-06,786.401
2006-06-07,780.746
2006-06-08,766.212
2006-06-09,771.21
2006-06-12,762.154
2006-06-13,745.48
2006-06-14,749.913
2006-06-15,766.401
2006-06-16,768.225
2006-06-19,762.672
2006-06-20,762.332
2006-06-21,768.353
2006-06-22,768.576
2006-06-23,767.327
2006-06-26,769.735
2006-06-27,766.342
2006-06-28,765.901
2006-06-29,781.61
2006-06-30,795.177
2006-07-03,800.629
2006-07-04,802.498
2006-07-05,791.91
2006-07-06,795.434
2006-07-07,794.722
2006-07-10,795.283
2006-07-11,794.263
2006-07-12,787.334
2006-07-13,776.922
2006-07-14,767.673
2006-07-17,761.62
2006-07-18,758.777
2006-07-19,773.086
2006-07-20,775.171
2006-07-21,769.781
2006-07-24,778.881
2006-07-25,784.14
2006-07-26,784.225
2006-07-27,790.222
2006-07-28,798.44
2006-07-31,798.369
2006-08-01,793.073
2006-08-02,800.515
2006-08-03,799.05
2006-08-04,804.055
2006-08-07,797.485
2006-08-08,797.388
2006-08-09,799.391
2006-08-10,796.9
2006-08-11,794.795
2006-08-14,797.18
2006-08-15,806.298
2006-08-16,814.898
2006-08-17,816.759
2006-08-18,816.448
2006-08-21,815.527
2006-08-22,815.842
2006-08-23,812.098
2006-08-24,811.576
2006-08-25,809.917
2006-08-28,812.892
2006-08-29,815.365
2006-08-30,818.888
2006-08-31,818.99
2006-09-01,822.852
2006-09-04,828.103
2006-09-05,827.218
2006-09-06,818.081
2006-09-07,810.227
2006-09-08,810.956
2006-09-11,805.902
2006-09-12,812.89
2006-09-13,816.044
2006-09-14,817.787
2006-09-15,817.225
2006-09-18,819.436
2006-09-19,817.901
2006-09-20,820.312
2006-09-21,820.293
2006-09-22,816.243
2006-09-25,817.817
2006-09-26,822.408
2006-09-27,828.15
2006-09-28,829.57
2006-09-29,827.933
2006-10-02,829.137
2006-10-03,827.343
2006-10-04,831.8
2006-10-05,838.323
2006-10-06,834.423
2006-10-09,835.375
2006-10-10,836.816
2006-10-11,835.106
2006-10-12,841.324
2006-10-13,844.459
2006-10-16,849.193
2006-10-17,844.688
2006-10-18,846.874
2006-10-19,849.803
2006-10-20,851.168
2006-10-23,853.492
2006-10-24,854.089
2006-10-25,858.085
2006-10-26,863.492
2006-10-27,860.304
2006-10-30,857.692
2006-10-31,859.556
2006-11-01,857.991
2006-11-02,856.651
2006-11-03,855.824
2006-11-06,863.514
2006-11-07,868.844
2006-11-08,867.522
2006-11-09,865.313
2006-11-10,867.649
2006-11-13,866.648
2006-11-14,871.366
2006-11-15,873.881
2006-11-16,874.636
2006-11-17,872.8
2006-11-20,870.591
2006-11-21,873.399
2006-11-22,879.874
2006-11-23,880.415
2006-11-24,879.886
2006-11-27,871.201
2006-11-28,871.004
2006-11-29,881.539
2006-11-30,885.27
2006-12-01,884.416
2006-12-04,890.133
2006-12-05,893.804
2006-12-06,895.208
2006-12-07,894.829
2006-12-08,894.794
2006-12-11,894.179
2006-12-12,894.537
2006-12-13,896.438
2006-12-14,902.237
2006-12-15,902.604
2006-12-18,900.325
2006-12-19,899.268
2006-12-20,902.499
2006-12-21,900.071
2006-12-22,896.748
2006-12-25,896.29
2006-12-26,898.071
2006-12-27,905.575
2006-12-28,906.143
2006-12-29,904.513
2007-01-01,904.526
2007-01-02,911.335
2007-01-03,907.747
2007-01-04,904.187
2007-01-05,895.023
2007-01-08,895.727
2007-01-09,895.761
2007-01-10,890.977
2007-01-11,897.068
2007-01-12,904.765
2007-01-15,909.022
2007-01-16,907.057
2007-01-17,907.249
2007-01-18,905.638
2007-01-19,909.047
2007-01-22,907.709
2007-01-23,911.678
2007-01-24,917.788
2007-01-25,911.669
2007-01-26,906.85
2007-01-29,907.483
2007-01-30,912.15
2007-01-31,914.435
2007-02-01,923.347
2007-02-02,924.94
2007-02-05,923.389
2007-02-06,927.006
2007-02-07,929.931
2007-02-08,926.725
2007-02-09,924.836
2007-02-12,919.793
2007-02-13,926.239
2007-02-14,936.307
2007-02-15,939.801
2007-02-16,939.028
2007-02-19,940.723
2007-02-20,941.46
2007-02-21,938.844
2007-02-22,940.436
2007-02-23,941.826
2007-02-26,943.392
2007-02-27,919.354
2007-02-28,911.22
2007-03-01,905.337
2007-03-02,898.268
2007-03-05,882.008
2007-03-06,895.526
2007-03-07,897.702
2007-03-08,906.626
2007-03-09,908.359
2007-03-12,912.033
2007-03-13,899.72
2007-03-14,891.395
2007-03-15,900.802
2007-03-16,899.793
2007-03-19,909.91
2007-03-20,916.146
2007-03-21,925.794
2007-03-22,933.779
2007-03-23,935.142
2007-03-26,934.523
2007-03-27,930.928
2007-03-28,926.192
2007-03-29,929.997
2007-03-30,929.885
2007-04-02,931.978
2007-04-03,940.466
2007-04-04,944.548
2007-04-05,947.424
2007-04-06,947.246
2007-04-09,947.058
2007-04-10,952.488
2007-04-11,949.765
2007-04-12,952.686
2007-04-13,955.754
2007-04-16,966.696
2007-04-17,967.726
2007-04-18,968.457
2007-04-19,963.957
2007-04-20,972.73
2007-04-23,971.383
2007-04-24,969.687
2007-04-25,976.378
2007-04-26,975.572
2007-04-27,974.243
2007-04-30,970.145
2007-05-01,968.988
2007-05-02,975.488
2007-05-03,978.605
2007-05-04,983.906
2007-05-07,988.627
2007-05-08,983.184
2007-05-09,987.544
2007-05-10,977.308
2007-05-11,982.422
2007-05-14,982.351
2007-05-15,982.211
2007-05-16,985.404
2007-05-17,983.971
2007-05-18,989.349
2007-05-21,991.53
2007-05-22,993.238
2007-05-23,996.221
2007-05-24,986.256
2007-05-25,988.049
2007-05-28,989.448
2007-05-29,992.324
2007-05-30,993.573
2007-05-31,1000.0
2007-06-01,1006.266
2007-06-04,1009.26
2007-06-05,1006.202
2007-06-06,995.874
2007-06-07,982.355
2007-06-08,982.104
2007-06-11,985.716
2007-06-12,978.113
2007-06-13,984.551
2007-06-14,993.975
2007-06-15,1004.254
2007-06-18,1005.536
2007-06-19,1005.797
2007-06-20,1001.042
2007-06-21,1000.929
2007-06-22,994.153
2007-06-25,990.62
2007-06-26,986.992
2007-06-27,987.162
2007-06-28,993.027
2007-06-29,996.538
2007-07-02,1006.27
2007-07-03,1011.934
2007-07-04,1014.283
2007-07-05,1012.94
2007-07-06,1017.78
2007-07-09,1021.472
2007-07-10,1013.926
2007-07-11,1015.171
2007-07-12,1028.469
2007-07-13,1034.485
2007-07-16,1033.088
2007-07-17,1031.811
2007-07-18,1026.984
2007-07-19,1034.167
2007-07-20,1027.618
2007-07-23,1030.219
2007-07-24,1016.318
2007-07-25,1011.015
2007-07-26,988.703
2007-07-27,972.071
2007-07-30,977.989
2007-07-31,980.641
2007-08-01,972.07
2007-08-02,977.435
2007-08-03,964.169
2007-08-06,968.512
2007-08-07,974.027
2007-08-08,991.323
2007-08-09,971.232
2007-08-10,955.537
2007-08-13,960.66
2007-08-14,946.72
2007-08-15,931.476
2007-08-16,914.863
2007-08-17,928.509
2007-08-20,937.14
2007-08-21,940.133
2007-08-22,953.161
2007-08-23,959.066
2007-08-24,966.758
2007-08-27,966.039
2007-08-28,949.58
2007-08-29,958.765
2007-08-30,961.76
2007-08-31,975.991
2007-09-03,977.299
2007-09-04,983.011
2007-09-05,973.11
2007-09-06,977.78
2007-09-07,965.87
2007-09-10,959.363
2007-09-11,972.581
2007-09-12,974.966
2007-09-13,980.514
2007-09-14,979.803
2007-09-17,971.75
2007-09-18,987.166
2007-09-19,1007.238
2007-09-20,1007.67
2007-09-21,1010.686
2007-09-24,1010.469
2007-09-25,1009.101
2007-09-26,1014.404
2007-09-27,1024.543
2007-09-28,1025.973
2007-10-01,1036.085
2007-10-02,1039.366
2007-10-03,1037.424
2007-10-04,1037.132
2007-10-05,1047.831
2007-10-08,1043.459
2007-10-09,1051.176
2007-10-10,1053.998
2007-10-11,1057.869
2007-10-12,1056.846
2007-10-15,1052.201
2007-10-16,1041.354
2007-10-17,1044.765
2007-10-18,1046.337
2007-10-19,1028.916
2007-10-22,1019.342
2007-10-23,1033.202
2007-10-24,1029.576
2007-10-25,1035.122
2007-10-26,1050.473
2007-10-29,1060.227
2007-10-30,1054.964
2007-10-31,1066.723
2007-11-01,1049.211
2007-11-02,1044.479
2007-11-05,1035.24
2007-11-06,1046.51
2007-11-07,1034.142
2007-11-08,1027.407
2007-11-09,1014.279
2007-11-12,997.447
2007-11-13,1012.258
2007-11-14,1019.261
2007-11-15,1005.26
2007-11-16,1001.182
2007-11-19,984.667
2007-11-20,992.459
2007-11-21,973.269
2007-11-22,975.266
2007-11-23,986.608
2007-11-26,980.452
2007-11-27,984.106
2007-11-28,1003.113
2007-11-29,1010.193
2007-11-30,1017.419
2007-12-03,1013.62
2007-12-04,1007.498
2007-12-05,1018.806
2007-12-06,1028.138
2007-12-07,1031.845
2007-12-10,1037.43
2007-12-11,1025.232
2007-12-12,1026.393
2007-12-13,1011.896
2007-12-14,999.223
2007-12-17,978.542
2007-12-18,981.737
2007-12-19,980.127
2007-12-20,982.781
2007-12-21,997.937
2007-12-24,1005.06
2007-12-25,1006.698
2007-12-26,1010.557
2007-12-27,1006.132
2007-12-28,1008.713
2007-12-31,1005.492
2008-01-01,1005.555
2008-01-02,998.881
2008-01-03,996.576
2008-01-04,977.337
2008-01-07,971.752
2008-01-08,966.613
2008-01-09,968.203
2008-01-10,967.886
2008-01-11,959.119
2008-01-14,967.529
2008-01-15,945.378
2008-01-16,927.448
2008-01-17,915.358
2008-01-18,908.853
2008-01-21,879.756
2008-01-22,874.719
2008-01-23,880.145
2008-01-24,905.684
2008-01-25,908.326
2008-01-28,909.154
2008-01-29,919.102
2008-01-30,912.942
2008-01-31,922.741
2008-02-01,938.08
2008-02-04,938.65
2008-02-05,910.731
2008-02-06,902.188
2008-02-07,897.116
2008-02-08,896.052
2008-02-11,895.005
2008-02-12,909.308
2008-02-13,914.872
2008-02-14,917.215
2008-02-15,913.559
2008-02-18,917.727
2008-02-19,923.202
2008-02-20,916.717
2008-02-21,920.184
2008-02-22,920.659
2008-02-25,934.744
2008-02-26,944.414
2008-02-27,952.16
2008-02-28,945.105
2008-02-29,926.474
2008-03-03,916.657
2008-03-04,910.95
2008-03-05,918.471
2008-03-06,909.923
2008-03-07,897.23
2008-03-10,882.934
2008-03-11,902.083
2008-03-12,908.899
2008-03-13,905.297
2008-03-14,892.965
2008-03-17,871.893
2008-03-18,899.118
2008-03-19,885.619
2008-03-20,886.326
2008-03-21,888.438
2008-03-24,896.568
2008-03-25,916.906
2008-03-26,917.229
2008-03-27,915.576
2008-03-28,911.664
2008-03-31,912.295
2008-04-01,929.933
2008-04-02,939.523
2008-04-03,942.316
2008-04-04,946.436
2008-04-07,951.089
2008-04-08,944.025
2008-04-09,937.862
2008-04-10,940.416
2008-04-11,930.477
2008-04-14,923.569
2008-04-15,927.496
2008-04-16,948.588
2008-04-17,947.51
2008-04-18,956.863
2008-04-21,962.187
2008-04-22,956.929
2008-04-23,958.041
2008-04-24,955.925
2008-04-25,964.128
2008-04-28,967.024
2008-04-29,961.203
2008-04-30,961.955
2008-05-01,966.22
2008-05-02,975.453
2008-05-05,975.639
2008-05-06,980.654
2008-05-07,972.188
2008-05-08,974.1
2008-05-09,966.414
2008-05-12,974.366
2008-05-13,975.548
2008-05-14,978.463
2008-05-15,988.169
2008-05-16,995.533
2008-05-19,999.483
2008-05-20,991.457
2008-05-21,983.159
2008-05-22,983.408
2008-05-23,973.084
2008-05-26,968.635
2008-05-27,969.636
2008-05-28,971.422
2008-05-29,975.188
2008-05-30,979.427
2008-06-02,973.887
2008-06-03,968.69
2008-06-04,965.349
2008-06-05,974.691
2008-06-06,962.0
2008-06-09,955.844
2008-06-10,941.811
2008-06-11,932.049
2008-06-12,927.923
2008-06-13,934.95
2008-06-16,940.86
2008-06-17,942.525
2008-06-18,935.337
2008-06-19,930.873
2008-06-20,918.405
2008-06-23,913.419
2008-06-24,910.084
2008-06-25,915.971
2008-06-26,901.465
2008-06-27,896.761
2008-06-30,898.662
2008-07-01,891.621
2008-07-02,880.124
2008-07-03,875.613
2008-07-04,872.256
2008-07-07,871.461
2008-07-08,871.108
2008-07-09,869.837
2008-07-10,869.097
2008-07-11,862.356
2008-07-14,859.811
2008-07-15,847.84
2008-07-16,855.997
2008-07-17,870.103
2008-07-18,870.455
2008-07-21,876.358
2008-07-22,881.147
2008-07-23,886.983
2008-07-24,874.124
2008-07-25,870.711
2008-07-28,862.34
2008-07-29,866.014
2008-07-30,880.183
2008-07-31,876.144
2008-08-01,867.291
2008-08-04,857.396
2008-08-05,868.698
2008-08-06,875.223
2008-08-07,865.179
2008-08-08,867.196
2008-08-11,874.414
2008-08-12,866.375
2008-08-13,857.547
2008-08-14,861.842
2008-08-15,858.544
2008-08-18,853.009
2008-08-19,839.539
2008-08-20,845.822
2008-08-21,848.173
2008-08-22,853.776
2008-08-25,845.558
2008-08-26,843.206
2008-08-27,849.699
2008-08-28,859.72
2008-08-29,858.648
2008-09-01,851.47
2008-09-02,846.77
2008-09-03,839.813
2008-09-04,817.628
2008-09-05,808.651
2008-09-08,827.217
2008-09-09,805.026
2008-09-10,804.169
2008-09-11,801.331
2008-09-12,814.052
2008-09-15,785.198
2008-09-16,776.896
2008-09-17,754.673
2008-09-18,769.982
2008-09-19,815.661
2008-09-22,803.616
2008-09-23,792.723
2008-09-24,789.184
2008-09-25,799.366
2008-09-26,791.679
2008-09-29,738.479
2008-09-30,749.789
2008-10-01,750.349
2008-10-02,722.951
2008-10-03,718.557
2008-10-06,674.795
2008-10-07,654.057
2008-10-08,628.625
2008-10-09,603.748
2008-10-10,576.128
2008-10-13,628.385
2008-10-14,645.537
2008-10-15,600.031
2008-10-16,588.961
2008-10-17,595.316
2008-10-20,618.769
2008-10-21,607.966
2008-10-22,568.898
2008-10-23,566.021
2008-10-24,540.255
2008-10-27,516.532
2008-10-28,551.433
2008-10-29,571.809
2008-10-30,593.288
2008-10-31,598.113
2008-11-03,602.203
2008-11-04,629.263
2008-11-05,615.147
2008-11-06,579.248
2008-11-07,587.631
2008-11-10,589.774
2008-11-11,568.064
2008-11-12,545.489
2008-11-13,558.677
2008-11-14,550.046
2008-11-17,537.9
2008-11-18,536.987
2008-11-19,513.113
2008-11-20,482.52
2008-11-21,496.205
2008-11-24,528.218
2008-11-25,537.537
2008-11-26,547.277
2008-11-27,552.925
2008-11-28,557.665
2008-12-01,520.507
2008-12-02,528.94
2008-12-03,536.925
2008-12-04,527.862
2008-12-05,530.362
2008-12-08,559.928
2008-12-09,555.635
2008-12-10,564.988
2008-12-11,561.132
2008-12-12,556.523
2008-12-15,560.433
2008-12-16,576.332
2008-12-17,584.234
2008-12-18,579.766
2008-12-19,572.358
2008-12-22,562.824
2008-12-23,559.18
2008-12-24,559.006
2008-12-25,559.643
2008-12-26,562.276
2008-12-29,566.783
2008-12-30,576.533
2008-12-31,579.721
2009-01-01,579.853
2009-01-02,595.349
2009-01-05,596.655
2009-01-06,600.465
2009-01-07,593.49
2009-01-08,591.499
2009-01-09,581.559
2009-01-12,568.395
2009-01-13,560.99
2009-01-14,544.851
2009-01-15,538.883
2009-01-16,547.198
2009-01-19,543.401
2009-01-20,520.295
2009-01-21,529.66
2009-01-22,524.767
2009-01-23,521.241
2009-01-26,531.148
2009-01-27,538.625
2009-01-28,553.971
2009-01-29,541.778
2009-01-30,530.866
2009-02-02,524.451
2009-02-03,533.263
2009-02-04,536.786
2009-02-05,539.717
2009-02-06,552.12
2009-02-09,556.112
2009-02-10,538.517
2009-02-11,537.207
2009-02-12,532.294
2009-02-13,533.141
2009-02-16,529.322
2009-02-17,507.323
2009-02-18,503.654
2009-02-19,503.131
2009-02-20,491.665
2009-02-23,483.266
2009-02-24,488.748
2009-02-25,486.576
2009-02-26,486.268
2009-02-27,478.886
2009-03-02,455.464
2009-03-03,450.544
2009-03-04,462.124
2009-03-05,448.968
2009-03-06,447.267
2009-03-09,441.689
2009-03-10,464.126
2009-03-11,468.445
2009-03-12,477.597
2009-03-13,484.929
2009-03-16,490.754
2009-03-17,498.889
2009-03-18,505.443
2009-03-19,514.948
2009-03-20,506.64
2009-03-23,532.39
2009-03-24,528.825
2009-03-25,532.919
2009-03-26,542.161
2009-03-27,531.707
2009-03-30,510.766
2009-03-31,518.655
2009-04-01,526.928
2009-04-02,550.479
2009-04-03,552.673
2009-04-06,549.494
2009-04-07,539.641
2009-04-08,541.0
2009-04-09,558.941
2009-04-10,559.621
2009-04-13,562.71
2009-04-14,560.473
2009-04-15,561.713
2009-04-16,569.467
2009-04-17,572.402
2009-04-20,552.597
2009-04-21,556.87
2009-04-22,558.167
2009-04-23,562.953
2009-04-24,574.571
2009-04-27,569.501
2009-04-28,562.984
2009-04-29,577.211
2009-04-30,582.995
2009-05-01,584.765
2009-05-04,603.709
2009-05-05,604.806
2009-05-06,612.592
2009-05-07,612.183
2009-05-08,625.011
2009-05-11,619.056
2009-05-12,617.661
2009-05-13,603.417
2009-05-14,603.638
2009-05-15,604.589
2009-05-18,616.128
2009-05-19,624.601
2009-05-20,629.233
2009-05-21,618.921
2009-05-22,621.491
2009-05-25,622.574
2009-05-26,631.268
2009-05-27,629.148
2009-05-28,631.396
2009-05-29,641.333
2009-06-01,658.819
2009-06-02,661.83
2009-06-03,651.416
2009-06-04,653.324
2009-06-05,651.639
2009-06-08,645.789
2009-06-09,650.195
2009-06-10,654.723
2009-06-11,660.441
2009-06-12,658.9
2009-06-15,641.902
2009-06-16,636.179
2009-06-17,630.422
2009-06-18,633.204
2009-06-19,637.478
2009-06-22,621.096
2009-06-23,619.066
2009-06-24,628.507
2009-06-25,633.631
2009-06-26,638.895
2009-06-29,642.951
2009-06-30,638.897
2009-07-01,645.547
2009-07-02,630.331
2009-07-03,629.81
2009-07-06,624.677
2009-07-07,618.297
2009-07-08,611.843
2009-07-09,615.223
2009-07-10,611.875
2009-07-13,618.06
2009-07-14,626.282
2009-07-15,644.571
2009-07-16,650.224
2009-07-17,652.056
2009-07-20,662.3
2009-07-21,667.8
2009-07-22,668.063
2009-07-23,681.036
2009-07-24,683.021
2009-07-27,686.84
2009-07-28,684.903
2009-07-29,680.722
2009-07-30,690.758
2009-07-31,695.484
2009-08-03,710.034
2009-08-04,710.649
2009-08-05,707.463
2009-08-06,705.958
2009-08-07,708.395
2009-08-10,707.037
2009-08-11,699.89
2009-08-12,705.112
2009-08-13,714.21
2009-08-14,709.748
2009-08-17,688.892
2009-08-18,695.96
2009-08-19,699.091
2009-08-20,707.989
2009-08-21,719.075
2009-08-24,724.995
2009-08-25,726.51
2009-08-26,723.724
2009-08-27,722.488
2009-08-28,728.217
2009-08-31,721.952
2009-09-01,710.972
2009-09-02,705.27
2009-09-03,709.914
2009-09-04,717.8
2009-09-07,724.733
2009-09-08,734.33
2009-09-09,739.239
2009-09-10,745.17
2009-09-11,748.586
2009-09-14,747.308
2009-09-15,749.636
2009-09-16,762.619
2009-09-17,765.387
2009-09-18,763.692
2009-09-21,757.9
2009-09-22,766.521
2009-09-23,762.709
2009-09-24,752.611
2009-09-25,748.709
2009-09-28,755.725
2009-09-29,755.481
2009-09-30,756.444
2009-10-01,741.211
2009-10-02,732.388
2009-10-05,739.49
2009-10-06,754.5
2009-10-07,755.839
2009-10-08,765.682
2009-10-09,767.897
2009-10-12,771.771
2009-10-13,769.744
2009-10-14,783.906
2009-10-15,786.473
2009-10-16,779.34
2009-10-19,788.804
2009-10-20,785.42
2009-10-21,783.288
2009-10-22,782.779
2009-10-23,777.313
2009-10-26,769.073
2009-10-27,761.573
2009-10-28,744.544
2009-10-29,756.248
2009-10-30,743.03
2009-11-02,744.175
2009-11-03,740.965
2009-11-04,749.737
2009-11-05,758.234
2009-11-06,761.026
2009-11-09,778.3
2009-11-10,777.838
2009-11-11,782.215
2009-11-12,774.852
2009-11-13,779.004
2009-11-16,791.466
2009-11-17,787.643
2009-11-18,789.008
2009-11-19,775.85
2009-11-20,771.977
2009-11-23,784.816
2009-11-24,780.883
2009-11-25,787.495
2009-11-26,776.467
2009-11-27,768.451
2009-11-30,772.269
2009-12-01,787.936
2009-12-02,790.439
2009-12-03,788.844
2009-12-04,788.104
2009-12-07,785.999
2009-12-08,776.937
2009-12-09,774.819
2009-12-10,777.73
2009-12-11,779.631
2009-12-14,786.091
2009-12-15,781.742
2009-12-16,786.279
2009-12-17,772.838
2009-12-18,771.915
2009-12-21,778.373
2009-12-22,781.34
2009-12-23,786.86
2009-12-24,791.205
2009-12-25,790.926
2009-12-28,794.386
2009-12-29,795.437
2009-12-30,791.762
2009-12-31,790.821
2010-01-01,790.821
2010-01-04,805.111
2010-01-05,808.378
2010-01-06,809.78
2010-01-07,809.037
2010-01-08,812.574
2010-01-11,818.963
2010-01-12,813.291
2010-01-13,814.11
2010-01-14,818.095
2010-01-15,810.78
2010-01-18,812.369
2010-01-19,815.578
2010-01-20,803.141
2010-01-21,791.197
2010-01-22,779.341
2010-01-25,778.425
2010-01-26,772.684
2010-01-27,770.016
2010-01-28,764.365
2010-01-29,758.356
2010-02-01,764.219
2010-02-02,774.165
2010-02-03,772.012
2010-02-04,750.186
2010-02-05,740.888
2010-02-08,738.442
2010-02-09,745.08
2010-02-10,745.967
2010-02-11,751.531
2010-02-12,751.395
2010-02-15,751.704
2010-02-16,762.737
2010-02-17,769.436
2010-02-18,772.295
2010-02-19,768.757
2010-02-22,773.099
2010-02-23,766.139
2010-02-24,768.287
2010-02-25,762.126
2010-02-26,768.759
2010-03-01,774.872
2010-03-02,781.66
2010-03-03,787.201
2010-03-04,785.907
2010-03-05,796.275
2010-03-08,799.985
2010-03-09,799.76
2010-03-10,804.499
2010-03-11,805.73
2010-03-12,808.858
2010-03-15,804.724
2010-03-16,812.52
2010-03-17,819.43
2010-03-18,815.555
2010-03-19,811.426
2010-03-22,812.677
2010-03-23,817.719
2010-03-24,811.205
2010-03-25,811.531
2010-03-26,812.963
2010-03-29,818.958
2010-03-30,819.961
2010-03-31,819.584
2010-04-01,828.384
2010-04-02,828.859
2010-04-05,833.128
2010-04-06,834.312
2010-04-07,832.225
2010-04-08,830.374
2010-04-09,838.31
2010-04-12,841.689
2010-04-13,838.984
2010-04-14,848.707
2010-04-15,850.452
2010-04-16,837.648
2010-04-19,832.251
2010-04-20,840.188
2010-04-21,839.808
2010-04-22,836.092
2010-04-23,840.907
2010-04-26,843.966
2010-04-27,826.924
2010-04-28,820.329
2010-04-29,830.109
2010-04-30,824.636
2010-05-03,826.371
2010-05-04,805.943
2010-05-05,795.57
2010-05-06,773.95
2010-05-07,755.666
2010-05-10,792.439
2010-05-11,787.256
2010-05-12,797.388
2010-05-13,794.743
2010-05-14,776.124
2010-05-17,769.144
2010-05-18,766.195
2010-05-19,753.322
2010-05-20,730.544
2010-05-21,737.003
2010-05-24,731.979
2010-05-25,718.817
2010-05-26,724.901
2010-05-27,746.648
2010-05-28,745.382
2010-05-31,746.217
2010-06-01,737.384
2010-06-02,743.867
2010-06-03,752.822
2010-06-04,732.788
2010-06-07,718.491
2010-06-08,720.803
2010-06-09,724.355
2010-06-10,740.851
2010-06-11,745.57
2010-06-14,753.604
2010-06-15,764.848
2010-06-16,766.785
2010-06-17,768.046
2010-06-18,770.287
2010-06-21,775.569
2010-06-22,765.195
2010-06-23,759.022
2010-06-24,750.233
2010-06-25,748.744
2010-06-28,750.839
2010-06-29,727.131
2010-06-30,722.392
2010-07-01,718.221
2010-07-02,718.87
2010-07-05,717.302
2010-07-06,728.883
2010-07-07,741.198
2010-07-08,750.298
2010-07-09,755.706
2010-07-12,755.309
2010-07-13,766.769
2010-07-14,769.509
2010-07-15,768.961
2010-07-16,753.95
2010-07-19,753.151
2010-07-20,756.841
2010-07-21,754.839
2010-07-22,769.143
2010-07-23,775.04
2010-07-26,783.453
2010-07-27,784.315
2010-07-28,782.978
2010-07-29,782.867
2010-07-30,780.744
2010-08-02,799.033
2010-08-03,798.982
2010-08-04,799.402
2010-08-05,799.507
2010-08-06,799.121
2010-08-09,803.47
2010-08-10,793.757
2010-08-11,772.097
2010-08-12,767.296
2010-08-13,766.216
2010-08-16,768.624
2010-08-17,777.501
2010-08-18,778.322
2010-08-19,770.565
2010-08-20,762.203
2010-08-23,761.382
2010-08-24,751.676
2010-08-25,747.928
2010-08-26,750.247
2010-08-27,758.3
2010-08-30,754.954
2010-08-31,752.95
2010-09-01,773.693
2010-09-02,779.282
2010-09-03,787.822
2010-09-06,791.637
2010-09-07,783.237
2010-09-08,786.265
2010-09-09,791.517
