Date,EM (EMERGING MARKETS) MID VALUE Mid Cap
2005-11-09,548.7
2005-11-10,549.636
2005-11-11,555.185
2005-11-14,554.664
2005-11-15,552.814
2005-11-16,554.35
2005-11-17,559.551
2005-11-18,561.978
2005-11-21,562.444
2005-11-22,558.06
2005-11-23,568.816
2005-11-24,571.985
2005-11-25,571.852
2005-11-28,575.269
2005-11-29,574.494
2005-11-30,579.667
2005-12-01,582.881
2005-12-02,587.225
2005-12-05,590.632
2005-12-06,594.977
2005-12-07,594.593
2005-12-08,591.212
2005-12-09,589.542
2005-12-12,592.519
2005-12-13,595.863
2005-12-14,598.159
2005-12-15,597.573
2005-12-16,597.787
2005-12-19,600.49
2005-12-20,602.037
2005-12-21,608.602
2005-12-22,609.963
2005-12-23,614.474
2005-12-26,614.891
2005-12-27,617.571
2005-12-28,614.342
2005-12-29,620.75
2005-12-30,622.254
2006-01-02,620.753
2006-01-03,632.203
2006-01-04,642.177
2006-01-05,646.834
2006-01-06,651.837
2006-01-09,658.464
2006-01-10,653.156
2006-01-11,656.388
2006-01-12,662.826
2006-01-13,663.634
2006-01-16,666.967
2006-01-17,654.998
2006-01-18,640.283
2006-01-19,651.887
2006-01-20,646.902
2006-01-23,643.035
2006-01-24,655.476
2006-01-25,662.09
2006-01-26,669.387
2006-01-27,673.349
2006-01-30,676.801
2006-01-31,677.792
2006-02-01,678.967
2006-02-02,672.536
2006-02-03,664.813
2006-02-06,675.344
2006-02-07,670.826
2006-02-08,660.632
2006-02-09,667.38
2006-02-10,672.06
2006-02-13,658.831
2006-02-14,665.089
2006-02-15,667.31
2006-02-16,673.406
2006-02-17,679.026
2006-02-20,681.856
2006-02-21,678.596
2006-02-22,675.806
2006-02-23,679.778
2006-02-24,682.011
2006-02-27,682.5
2006-02-28,678.643
2006-03-01,685.968
2006-03-02,688.422
2006-03-03,681.703
2006-03-06,677.567
2006-03-07,660.39
2006-03-08,656.105
2006-03-09,655.393
2006-03-10,658.386
2006-03-13,664.406
2006-03-14,663.97
2006-03-15,672.916
2006-03-16,677.419
2006-03-17,678.383
2006-03-20,680.095
2006-03-21,671.684
2006-03-22,668.206
2006-03-23,667.205
2006-03-24,668.092
2006-03-27,671.886
2006-03-28,665.049
2006-03-29,668.526
2006-03-30,676.957
2006-03-31,683.14
2006-04-03,693.565
2006-04-04,702.081
2006-04-05,704.169
2006-04-06,709.756
2006-04-07,709.08
2006-04-10,707.552
2006-04-11,703.818
2006-04-12,703.253
2006-04-13,704.423
2006-04-14,710.807
2006-04-17,717.369
2006-04-18,727.282
2006-04-19,736.302
2006-04-20,737.535
2006-04-21,740.245
2006-04-24,737.634
2006-04-25,733.557
2006-04-26,741.637
2006-04-27,740.569
2006-04-28,742.519
2006-05-01,745.279
2006-05-02,755.894
2006-05-03,760.1
2006-05-04,762.508
2006-05-05,767.288
2006-05-08,776.963
2006-05-09,774.313
2006-05-10,775.574
2006-05-11,770.178
2006-05-12,754.761
2006-05-15,727.421
2006-05-16,722.749
2006-05-17,717.75
2006-05-18,698.952
2006-05-19,696.935
2006-05-22,666.043
2006-05-23,674.271
2006-05-24,665.173
2006-05-25,668.328
2006-05-26,682.723
2006-05-29,685.617
2006-05-30,668.463
2006-05-31,666.309
2006-06-01,663.938
2006-06-02,671.071
2006-06-05,660.84
2006-06-06,654.865
2006-06-07,640.139
2006-06-08,618.178
2006-06-09,627.115
2006-06-12,621.489
2006-06-13,601.478
2006-06-14,606.657
2006-06-15,613.275
2006-06-16,634.204
2006-06-19,630.58
2006-06-20,617.395
2006-06-21,616.919
2006-06-22,623.589
2006-06-23,620.459
2006-06-26,619.478
2006-06-27,622.536
2006-06-28,622.779
2006-06-29,635.961
2006-06-30,655.053
2006-07-03,664.46
2006-07-04,667.25
2006-07-05,654.703
2006-07-06,654.048
2006-07-07,657.106
2006-07-10,664.689
2006-07-11,663.629
2006-07-12,660.027
2006-07-13,646.646
2006-07-14,634.413
2006-07-17,625.586
2006-07-18,624.776
2006-07-19,632.842
2006-07-20,645.164
2006-07-21,643.698
2006-07-24,644.837
2006-07-25,650.817
2006-07-26,648.79
2006-07-27,660.199
2006-07-28,661.565
2006-07-31,659.784
2006-08-01,652.853
2006-08-02,657.455
2006-08-03,657.838
2006-08-04,662.216
2006-08-07,658.83
2006-08-08,663.598
2006-08-09,667.687
2006-08-10,664.368
2006-08-11,662.166
2006-08-14,663.279
2006-08-15,665.845
2006-08-16,673.964
2006-08-17,679.574
2006-08-18,676.891
2006-08-21,668.277
2006-08-22,671.186
2006-08-23,664.699
2006-08-24,661.926
2006-08-25,662.32
2006-08-28,660.664
2006-08-29,669.291
2006-08-30,674.854
2006-08-31,674.327
2006-09-01,679.971
2006-09-04,687.671
2006-09-05,685.412
2006-09-06,680.13
2006-09-07,675.748
2006-09-08,676.672
2006-09-11,668.139
2006-09-12,669.487
2006-09-13,672.798
2006-09-14,675.791
2006-09-15,678.283
2006-09-18,687.701
2006-09-19,688.961
2006-09-20,685.405
2006-09-21,685.363
2006-09-22,676.929
2006-09-25,679.675
2006-09-26,681.099
2006-09-27,687.582
2006-09-28,690.788
2006-09-29,689.583
2006-10-02,691.877
2006-10-03,691.237
2006-10-04,689.056
2006-10-05,697.325
2006-10-06,698.321
2006-10-09,689.338
2006-10-10,693.771
2006-10-11,693.999
2006-10-12,700.071
2006-10-13,709.395
2006-10-16,714.865
2006-10-17,709.514
2006-10-18,711.443
2006-10-19,711.717
2006-10-20,715.481
2006-10-23,715.601
2006-10-24,719.571
2006-10-25,722.962
2006-10-26,728.431
2006-10-27,725.863
2006-10-30,720.898
2006-10-31,729.717
2006-11-01,736.867
2006-11-02,738.782
2006-11-03,745.457
2006-11-06,745.674
2006-11-07,749.521
2006-11-08,749.06
2006-11-09,755.001
2006-11-10,756.471
2006-11-13,756.595
2006-11-14,764.505
2006-11-15,767.776
2006-11-16,770.593
2006-11-17,767.519
2006-11-20,765.495
2006-11-21,770.382
2006-11-22,780.433
2006-11-23,785.237
2006-11-24,786.17
2006-11-27,787.094
2006-11-28,778.654
2006-11-29,788.054
2006-11-30,795.121
2006-12-01,798.2
2006-12-04,802.64
2006-12-05,805.036
2006-12-06,810.452
2006-12-07,810.288
2006-12-08,805.771
2006-12-11,801.214
2006-12-12,795.16
2006-12-13,796.587
2006-12-14,807.503
2006-12-15,811.374
2006-12-18,813.397
2006-12-19,804.938
2006-12-20,812.583
2006-12-21,810.499
2006-12-22,811.658
2006-12-25,811.031
2006-12-26,811.589
2006-12-27,816.507
2006-12-28,821.821
2006-12-29,824.845
2007-01-01,825.101
2007-01-02,834.818
2007-01-03,834.133
2007-01-04,826.225
2007-01-05,814.2
2007-01-08,807.373
2007-01-09,804.911
2007-01-10,794.302
2007-01-11,796.799
2007-01-12,809.082
2007-01-15,814.614
2007-01-16,815.784
2007-01-17,815.604
2007-01-18,816.779
2007-01-19,812.92
2007-01-22,815.939
2007-01-23,815.931
2007-01-24,824.757
2007-01-25,822.613
2007-01-26,817.232
2007-01-29,810.548
2007-01-30,814.57
2007-01-31,815.774
2007-02-01,825.588
2007-02-02,835.248
2007-02-05,842.765
2007-02-06,850.306
2007-02-07,850.856
2007-02-08,849.698
2007-02-09,849.947
2007-02-12,841.942
2007-02-13,845.937
2007-02-14,858.706
2007-02-15,865.956
2007-02-16,867.529
2007-02-19,868.876
2007-02-20,866.512
2007-02-21,867.883
2007-02-22,873.707
2007-02-23,872.55
2007-02-26,873.663
2007-02-27,848.457
2007-02-28,833.814
2007-03-01,824.638
2007-03-02,819.63
2007-03-05,786.458
2007-03-06,803.838
2007-03-07,806.033
2007-03-08,823.733
2007-03-09,829.0
2007-03-12,835.267
2007-03-13,830.027
2007-03-14,814.572
2007-03-15,824.544
2007-03-16,823.858
2007-03-19,832.237
2007-03-20,836.628
2007-03-21,844.641
2007-03-22,854.173
2007-03-23,856.695
2007-03-26,859.468
2007-03-27,857.79
2007-03-28,846.822
2007-03-29,854.521
2007-03-30,858.37
2007-04-02,857.955
2007-04-03,865.347
2007-04-04,877.762
2007-04-05,882.251
2007-04-06,881.477
2007-04-09,891.927
2007-04-10,895.554
2007-04-11,898.424
2007-04-12,898.744
2007-04-13,901.238
2007-04-16,913.223
2007-04-17,910.266
2007-04-18,911.793
2007-04-19,903.649
2007-04-20,916.349
2007-04-23,921.802
2007-04-24,925.679
2007-04-25,929.135
2007-04-26,929.538
2007-04-27,921.424
2007-04-30,916.04
2007-05-01,915.374
2007-05-02,917.672
2007-05-03,927.884
2007-05-04,937.659
2007-05-07,944.777
2007-05-08,941.121
2007-05-09,945.54
2007-05-10,947.617
2007-05-11,946.784
2007-05-14,955.889
2007-05-15,951.716
2007-05-16,961.033
2007-05-17,964.856
2007-05-18,965.405
2007-05-21,976.615
2007-05-22,985.03
2007-05-23,987.082
2007-05-24,977.512
2007-05-25,977.04
2007-05-28,980.882
2007-05-29,983.523
2007-05-30,983.989
2007-05-31,1000.0
2007-06-01,1013.297
2007-06-04,1019.422
2007-06-05,1021.187
2007-06-06,1011.443
2007-06-07,1008.117
2007-06-08,1000.133
2007-06-11,1001.387
2007-06-12,1002.791
2007-06-13,1005.16
2007-06-14,1022.885
2007-06-15,1037.501
2007-06-18,1049.168
2007-06-19,1049.845
2007-06-20,1048.928
2007-06-21,1055.891
2007-06-22,1054.577
2007-06-25,1048.243
2007-06-26,1039.344
2007-06-27,1031.662
2007-06-28,1044.941
2007-06-29,1051.098
2007-07-02,1065.877
2007-07-03,1082.593
2007-07-04,1092.829
2007-07-05,1094.18
2007-07-06,1101.222
2007-07-09,1113.936
2007-07-10,1113.675
2007-07-11,1109.716
2007-07-12,1124.629
2007-07-13,1139.559
2007-07-16,1138.004
2007-07-17,1138.551
2007-07-18,1134.179
2007-07-19,1142.347
2007-07-20,1154.136
2007-07-23,1169.855
2007-07-24,1165.404
2007-07-25,1164.196
2007-07-26,1141.731
2007-07-27,1105.022
2007-07-30,1113.707
2007-07-31,1136.149
2007-08-01,1100.197
2007-08-02,1100.736
2007-08-03,1102.509
2007-08-06,1081.619
2007-08-07,1084.74
2007-08-08,1115.264
2007-08-09,1105.62
2007-08-10,1070.669
2007-08-13,1075.668
2007-08-14,1059.025
2007-08-15,1030.227
2007-08-16,961.665
2007-08-17,950.684
2007-08-20,996.402
2007-08-21,996.635
2007-08-22,1021.093
2007-08-23,1045.189
2007-08-24,1050.921
2007-08-27,1072.663
2007-08-28,1069.099
2007-08-29,1068.873
2007-08-30,1082.617
2007-08-31,1107.5
2007-09-03,1112.891
2007-09-04,1110.609
2007-09-05,1104.655
2007-09-06,1114.373
2007-09-07,1108.9
2007-09-10,1092.766
2007-09-11,1101.484
2007-09-12,1099.684
2007-09-13,1108.046
2007-09-14,1115.406
2007-09-17,1114.065
2007-09-18,1117.381
2007-09-19,1148.91
2007-09-20,1156.924
2007-09-21,1167.669
2007-09-24,1179.258
2007-09-25,1175.126
2007-09-26,1187.347
2007-09-27,1205.306
2007-09-28,1208.228
2007-10-01,1228.697
2007-10-02,1245.714
2007-10-03,1240.121
2007-10-04,1233.388
2007-10-05,1248.438
2007-10-08,1255.087
2007-10-09,1262.053
2007-10-10,1269.328
2007-10-11,1289.781
2007-10-12,1274.134
2007-10-15,1287.948
2007-10-16,1281.243
2007-10-17,1281.062
2007-10-18,1285.443
2007-10-19,1266.662
2007-10-22,1240.258
2007-10-23,1268.914
2007-10-24,1267.87
2007-10-25,1285.943
2007-10-26,1309.477
2007-10-29,1329.575
2007-10-30,1319.977
2007-10-31,1326.255
2007-11-01,1308.598
2007-11-02,1291.033
2007-11-05,1283.005
2007-11-06,1300.66
2007-11-07,1293.949
2007-11-08,1260.746
2007-11-09,1254.195
2007-11-12,1206.41
2007-11-13,1216.12
2007-11-14,1251.838
2007-11-15,1238.683
2007-11-16,1224.15
2007-11-19,1210.214
2007-11-20,1206.78
2007-11-21,1166.869
2007-11-22,1154.147
2007-11-23,1148.002
2007-11-26,1167.054
2007-11-27,1159.753
2007-11-28,1167.89
2007-11-29,1188.382
2007-11-30,1208.419
2007-12-03,1209.545
2007-12-04,1211.69
2007-12-05,1226.893
2007-12-06,1232.979
2007-12-07,1235.143
2007-12-10,1230.385
2007-12-11,1231.302
2007-12-12,1224.456
2007-12-13,1200.208
2007-12-14,1189.423
2007-12-17,1152.234
2007-12-18,1157.849
2007-12-19,1162.975
2007-12-20,1153.457
2007-12-21,1168.754
2007-12-24,1188.383
2007-12-25,1190.395
2007-12-26,1196.084
2007-12-27,1202.772
2007-12-28,1209.19
2007-12-31,1213.952
2008-01-01,1215.365
2008-01-02,1203.868
2008-01-03,1199.501
2008-01-04,1198.451
2008-01-07,1182.896
2008-01-08,1191.772
2008-01-09,1191.681
2008-01-10,1185.021
2008-01-11,1183.743
2008-01-14,1192.821
2008-01-15,1181.948
2008-01-16,1146.453
2008-01-17,1136.401
2008-01-18,1129.968
2008-01-21,1075.873
2008-01-22,1047.384
2008-01-23,1049.461
2008-01-24,1070.023
2008-01-25,1091.533
2008-01-28,1074.454
2008-01-29,1088.897
2008-01-30,1083.817
2008-01-31,1085.196
2008-02-01,1103.887
2008-02-04,1121.76
2008-02-05,1112.305
2008-02-06,1096.97
2008-02-07,1088.327
2008-02-08,1085.717
2008-02-11,1076.819
2008-02-12,1089.762
2008-02-13,1095.083
2008-02-14,1114.873
2008-02-15,1112.261
2008-02-18,1120.037
2008-02-19,1130.133
2008-02-20,1117.15
2008-02-21,1129.309
2008-02-22,1130.264
2008-02-25,1144.023
2008-02-26,1154.177
2008-02-27,1171.409
2008-02-28,1171.823
2008-02-29,1155.632
2008-03-03,1139.351
2008-03-04,1138.563
2008-03-05,1144.666
2008-03-06,1146.356
2008-03-07,1122.781
2008-03-10,1099.08
2008-03-11,1121.902
2008-03-12,1134.204
2008-03-13,1109.571
2008-03-14,1102.278
2008-03-17,1063.003
2008-03-18,1083.034
2008-03-19,1081.553
2008-03-20,1071.679
2008-03-21,1075.599
2008-03-24,1096.679
2008-03-25,1117.635
2008-03-26,1120.847
2008-03-27,1116.82
2008-03-28,1118.748
2008-03-31,1113.857
2008-04-01,1121.363
2008-04-02,1140.918
2008-04-03,1143.98
2008-04-04,1147.076
2008-04-07,1159.555
2008-04-08,1153.38
2008-04-09,1149.3
2008-04-10,1157.049
2008-04-11,1158.24
2008-04-14,1150.221
2008-04-15,1154.788
2008-04-16,1173.306
2008-04-17,1180.532
2008-04-18,1183.209
2008-04-21,1191.146
2008-04-22,1192.873
2008-04-23,1197.149
2008-04-24,1193.348
2008-04-25,1194.533
2008-04-28,1198.647
2008-04-29,1186.067
2008-04-30,1196.544
2008-05-01,1198.278
2008-05-02,1212.368
2008-05-05,1213.613
2008-05-06,1212.343
2008-05-07,1203.899
2008-05-08,1191.577
2008-05-09,1185.459
2008-05-12,1186.734
2008-05-13,1193.308
2008-05-14,1192.183
2008-05-15,1206.606
2008-05-16,1219.239
2008-05-19,1225.301
2008-05-20,1207.402
2008-05-21,1203.3
2008-05-22,1200.078
2008-05-23,1190.843
2008-05-26,1179.892
2008-05-27,1186.297
2008-05-28,1190.277
2008-05-29,1194.482
2008-05-30,1205.302
2008-06-02,1198.088
2008-06-03,1188.97
2008-06-04,1180.135
2008-06-05,1188.976
2008-06-06,1183.159
2008-06-09,1171.157
2008-06-10,1143.838
2008-06-11,1133.883
2008-06-12,1123.826
2008-06-13,1118.022
2008-06-16,1130.678
2008-06-17,1139.539
2008-06-18,1133.713
2008-06-19,1124.21
2008-06-20,1108.063
2008-06-23,1091.048
2008-06-24,1076.274
2008-06-25,1090.794
2008-06-26,1081.421
2008-06-27,1063.348
2008-06-30,1061.709
2008-07-01,1044.775
2008-07-02,1035.294
2008-07-03,1015.302
2008-07-04,1009.842
2008-07-07,1015.887
2008-07-08,1002.325
2008-07-09,1015.693
2008-07-10,1022.629
2008-07-11,1030.66
2008-07-14,1027.852
2008-07-15,1002.976
2008-07-16,1010.479
2008-07-17,1028.861
2008-07-18,1022.321
2008-07-21,1039.273
2008-07-22,1039.106
2008-07-23,1061.503
2008-07-24,1061.923
2008-07-25,1049.32
2008-07-28,1048.148
2008-07-29,1040.956
2008-07-30,1058.737
2008-07-31,1058.777
2008-08-01,1050.858
2008-08-04,1037.67
2008-08-05,1033.921
2008-08-06,1046.235
2008-08-07,1035.442
2008-08-08,1025.084
2008-08-11,1021.623
2008-08-12,1011.338
2008-08-13,1001.998
2008-08-14,1011.17
2008-08-15,1000.298
2008-08-18,988.787
2008-08-19,974.249
2008-08-20,984.853
2008-08-21,981.417
2008-08-22,983.918
2008-08-25,978.98
2008-08-26,967.644
2008-08-27,980.249
2008-08-28,988.29
2008-08-29,991.044
2008-09-01,967.499
2008-09-02,960.842
2008-09-03,949.899
2008-09-04,937.273
2008-09-05,915.553
2008-09-08,943.125
2008-09-09,921.265
2008-09-10,915.547
2008-09-11,888.859
2008-09-12,903.824
2008-09-15,876.39
2008-09-16,837.037
2008-09-17,820.747
2008-09-18,798.669
2008-09-19,857.43
2008-09-22,870.338
2008-09-23,854.137
2008-09-24,852.192
2008-09-25,857.085
2008-09-26,844.146
2008-09-29,805.439
2008-09-30,807.93
2008-10-01,815.375
2008-10-02,794.944
2008-10-03,785.958
2008-10-06,719.972
2008-10-07,709.318
2008-10-08,651.009
2008-10-09,653.65
2008-10-10,623.95
2008-10-13,665.089
2008-10-14,705.712
2008-10-15,663.021
2008-10-16,619.04
2008-10-17,614.656
2008-10-20,629.673
2008-10-21,619.637
2008-10-22,578.528
2008-10-23,559.999
2008-10-24,526.402
2008-10-27,500.965
2008-10-28,525.442
2008-10-29,541.382
2008-10-30,581.822
2008-10-31,597.23
2008-11-03,615.455
2008-11-04,634.664
2008-11-05,637.046
2008-11-06,599.798
2008-11-07,605.881
2008-11-10,616.386
2008-11-11,594.945
2008-11-12,573.616
2008-11-13,560.325
2008-11-14,565.789
2008-11-17,552.827
2008-11-18,536.575
2008-11-19,529.976
2008-11-20,505.263
2008-11-21,505.733
2008-11-24,514.702
2008-11-25,529.143
2008-11-26,544.56
2008-11-27,557.961
2008-11-28,561.164
2008-12-01,554.016
2008-12-02,542.195
2008-12-03,545.206
2008-12-04,540.268
2008-12-05,537.368
2008-12-08,574.281
2008-12-09,578.343
2008-12-10,602.617
2008-12-11,610.27
2008-12-12,594.347
2008-12-15,607.029
2008-12-16,618.298
2008-12-17,630.867
2008-12-18,644.586
2008-12-19,644.149
2008-12-22,627.528
2008-12-23,611.189
2008-12-24,611.468
2008-12-25,612.368
2008-12-26,610.235
2008-12-29,615.275
2008-12-30,627.657
2008-12-31,631.427
2009-01-01,633.298
2009-01-02,640.833
2009-01-05,658.095
2009-01-06,668.573
2009-01-07,665.427
2009-01-08,644.236
2009-01-09,636.829
2009-01-12,617.325
2009-01-13,618.11
2009-01-14,613.845
2009-01-15,591.975
2009-01-16,607.118
2009-01-19,602.869
2009-01-20,585.082
2009-01-21,578.297
2009-01-22,580.002
2009-01-23,572.653
2009-01-26,577.424
2009-01-27,580.462
2009-01-28,593.863
2009-01-29,592.909
2009-01-30,590.162
2009-02-02,576.957
2009-02-03,585.227
2009-02-04,594.678
2009-02-05,593.638
2009-02-06,610.449
2009-02-09,616.376
2009-02-10,612.428
2009-02-11,604.581
2009-02-12,595.255
2009-02-13,607.069
2009-02-16,600.472
2009-02-17,575.897
2009-02-18,573.67
2009-02-19,577.638
2009-02-20,556.826
2009-02-23,563.939
2009-02-24,553.458
2009-02-25,553.603
2009-02-26,552.342
2009-02-27,545.99
2009-03-02,518.371
2009-03-03,517.292
2009-03-04,533.254
2009-03-05,530.208
2009-03-06,530.541
2009-03-09,527.867
2009-03-10,545.523
2009-03-11,557.684
2009-03-12,558.636
2009-03-13,570.03
2009-03-16,585.49
2009-03-17,593.187
2009-03-18,595.346
2009-03-19,606.756
2009-03-20,603.424
2009-03-23,631.043
2009-03-24,639.793
2009-03-25,647.958
2009-03-26,660.327
2009-03-27,655.978
2009-03-30,624.876
2009-03-31,637.841
2009-04-01,655.469
2009-04-02,692.497
2009-04-03,699.576
2009-04-06,708.272
2009-04-07,700.493
2009-04-08,691.424
2009-04-09,719.96
2009-04-10,725.079
2009-04-13,734.092
2009-04-14,742.821
2009-04-15,741.922
2009-04-16,750.208
2009-04-17,736.319
2009-04-20,724.722
2009-04-21,723.542
2009-04-22,730.038
2009-04-23,740.361
2009-04-24,752.006
2009-04-27,731.949
2009-04-28,718.174
2009-04-29,742.128
2009-04-30,771.1
2009-05-01,771.729
2009-05-04,809.937
2009-05-05,814.216
2009-05-06,832.651
2009-05-07,837.852
2009-05-08,852.144
2009-05-11,855.672
2009-05-12,846.867
2009-05-13,840.596
2009-05-14,829.311
2009-05-15,845.39
2009-05-18,863.061
2009-05-19,880.851
2009-05-20,894.479
2009-05-21,883.871
2009-05-22,888.13
2009-05-25,893.817
2009-05-26,882.314
2009-05-27,897.777
2009-05-28,904.309
2009-05-29,912.599
2009-06-01,948.647
2009-06-02,941.051
2009-06-03,934.375
2009-06-04,928.008
2009-06-05,934.156
2009-06-08,914.769
2009-06-09,910.238
2009-06-10,927.797
2009-06-11,936.469
2009-06-12,933.02
2009-06-15,909.122
2009-06-16,903.847
2009-06-17,889.869
2009-06-18,879.618
2009-06-19,888.761
2009-06-22,879.168
2009-06-23,864.213
2009-06-24,887.01
2009-06-25,895.65
2009-06-26,908.131
2009-06-29,911.809
2009-06-30,909.315
2009-07-01,925.383
2009-07-02,921.571
2009-07-03,925.782
2009-07-06,912.292
2009-07-07,914.071
2009-07-08,902.02
2009-07-09,908.332
2009-07-10,902.236
2009-07-13,880.914
2009-07-14,900.769
2009-07-15,933.525
2009-07-16,945.103
2009-07-17,955.552
2009-07-20,981.668
2009-07-21,986.404
2009-07-22,985.603
2009-07-23,999.243
2009-07-24,1002.868
2009-07-27,1019.021
2009-07-28,1026.112
2009-07-29,1012.999
2009-07-30,1019.621
2009-07-31,1035.51
2009-08-03,1062.887
2009-08-04,1056.822
2009-08-05,1046.845
2009-08-06,1046.519
2009-08-07,1043.548
2009-08-10,1043.571
2009-08-11,1035.819
2009-08-12,1028.751
2009-08-13,1045.565
2009-08-14,1041.17
2009-08-17,1005.313
2009-08-18,1008.087
2009-08-19,1002.534
2009-08-20,1018.365
2009-08-21,1026.15
2009-08-24,1054.953
2009-08-25,1049.332
2009-08-26,1044.097
2009-08-27,1031.839
2009-08-28,1042.731
2009-08-31,1033.771
2009-09-01,1038.158
2009-09-02,1027.787
2009-09-03,1042.989
2009-09-04,1056.363
2009-09-07,1069.324
2009-09-08,1081.986
2009-09-09,1081.289
2009-09-10,1088.645
2009-09-11,1100.05
2009-09-14,1088.042
2009-09-15,1097.589
2009-09-16,1118.285
2009-09-17,1128.422
2009-09-18,1133.005
2009-09-21,1123.683
2009-09-22,1136.323
2009-09-23,1127.219
2009-09-24,1122.157
2009-09-25,1122.79
2009-09-28,1115.79
2009-09-29,1123.237
2009-09-30,1120.812
2009-10-01,1119.5
2009-10-02,1107.322
2009-10-05,1113.974
2009-10-06,1139.012
2009-10-07,1146.343
2009-10-08,1157.449
2009-10-09,1162.056
2009-10-12,1169.68
2009-10-13,1167.513
2009-10-14,1190.41
2009-10-15,1195.207
2009-10-16,1186.702
2009-10-19,1195.34
2009-10-20,1191.862
2009-10-21,1182.51
2009-10-22,1173.46
2009-10-23,1181.392
2009-10-26,1177.439
2009-10-27,1153.277
2009-10-28,1117.935
2009-10-29,1117.466
2009-10-30,1113.671
2009-11-02,1104.433
2009-11-03,1093.236
2009-11-04,1121.43
2009-11-05,1124.459
2009-11-06,1137.853
2009-11-09,1161.993
2009-11-10,1164.102
2009-11-11,1177.195
2009-11-12,1166.385
2009-11-13,1169.965
2009-11-16,1187.958
2009-11-17,1182.23
2009-11-18,1184.23
2009-11-19,1171.921
2009-11-20,1167.964
2009-11-23,1179.661
2009-11-24,1179.008
2009-11-25,1187.823
2009-11-26,1168.237
2009-11-27,1143.283
2009-11-30,1160.127
2009-12-01,1184.258
2009-12-02,1195.908
2009-12-03,1205.536
2009-12-04,1203.141
2009-12-07,1202.687
2009-12-08,1197.851
2009-12-09,1187.828
2009-12-10,1192.496
2009-12-11,1204.965
2009-12-14,1218.914
2009-12-15,1211.796
2009-12-16,1209.224
2009-12-17,1191.295
2009-12-18,1185.716
2009-12-21,1184.028
2009-12-22,1191.157
2009-12-23,1200.817
2009-12-24,1212.423
2009-12-25,1213.087
2009-12-28,1224.286
2009-12-29,1226.233
2009-12-30,1229.6
2009-12-31,1239.38
2010-01-01,1239.38
2010-01-04,1260.006
2010-01-05,1274.756
2010-01-06,1282.961
2010-01-07,1275.663
2010-01-08,1283.903
2010-01-11,1297.693
2010-01-12,1292.541
2010-01-13,1280.471
2010-01-14,1289.397
2010-01-15,1290.961
2010-01-18,1292.454
2010-01-19,1291.796
2010-01-20,1278.152
2010-01-21,1260.073
2010-01-22,1233.115
2010-01-25,1222.464
2010-01-26,1197.107
2010-01-27,1182.168
2010-01-28,1194.353
2010-01-29,1189.793
2010-02-01,1187.852
2010-02-02,1191.666
2010-02-03,1208.703
2010-02-04,1186.292
2010-02-05,1148.507
2010-02-08,1142.467
2010-02-09,1158.432
2010-02-10,1163.616
2010-02-11,1176.197
2010-02-12,1177.387
2010-02-15,1181.246
2010-02-16,1189.586
2010-02-17,1205.822
2010-02-18,1203.387
2010-02-19,1189.885
2010-02-22,1203.427
2010-02-23,1201.375
2010-02-24,1196.4
2010-02-25,1182.328
2010-02-26,1197.975
2010-03-01,1212.322
2010-03-02,1226.557
2010-03-03,1238.624
2010-03-04,1234.282
2010-03-05,1248.525
2010-03-08,1266.162
2010-03-09,1263.91
2010-03-10,1273.321
2010-03-11,1268.647
2010-03-12,1273.117
2010-03-15,1261.433
2010-03-16,1270.391
2010-03-17,1292.547
2010-03-18,1292.54
2010-03-19,1287.436
2010-03-22,1278.388
2010-03-23,1280.316
2010-03-24,1277.202
2010-03-25,1280.317
2010-03-26,1286.595
2010-03-29,1297.648
2010-03-30,1301.602
2010-03-31,1301.223
2010-04-01,1319.2
2010-04-02,1319.701
2010-04-05,1328.118
2010-04-06,1335.939
2010-04-07,1343.336
2010-04-08,1332.102
2010-04-09,1339.87
2010-04-12,1342.32
2010-04-13,1330.686
2010-04-14,1344.622
2010-04-15,1349.629
2010-04-16,1334.131
2010-04-19,1302.798
2010-04-20,1321.381
2010-04-21,1331.532
2010-04-22,1321.382
2010-04-23,1326.865
2010-04-26,1341.339
2010-04-27,1325.232
2010-04-28,1306.249
2010-04-29,1312.852
2010-04-30,1320.124
2010-05-03,1310.185
2010-05-04,1289.622
2010-05-05,1260.338
2010-05-06,1229.627
2010-05-07,1202.655
2010-05-10,1257.749
2010-05-11,1243.838
2010-05-12,1255.755
2010-05-13,1265.625
2010-05-14,1248.69
2010-05-17,1221.525
2010-05-18,1223.594
2010-05-19,1181.381
2010-05-20,1142.679
2010-05-21,1142.667
2010-05-24,1147.896
2010-05-25,1097.3
2010-05-26,1129.27
2010-05-27,1159.902
2010-05-28,1181.914
2010-05-31,1194.238
2010-06-01,1169.391
2010-06-02,1169.922
2010-06-03,1191.714
2010-06-04,1179.977
2010-06-07,1149.106
2010-06-08,1153.599
2010-06-09,1158.543
2010-06-10,1172.147
2010-06-11,1180.652
2010-06-14,1202.651
2010-06-15,1209.088
2010-06-16,1214.128
2010-06-17,1222.589
2010-06-18,1232.696
2010-06-21,1266.866
2010-06-22,1259.128
2010-06-23,1255.905
2010-06-24,1250.361
2010-06-25,1241.54
2010-06-28,1250.839
2010-06-29,1223.13
2010-06-30,1217.922
2010-07-01,1207.864
2010-07-02,1211.477
2010-07-05,1212.288
2010-07-06,1234.793
2010-07-07,1231.387
2010-07-08,1247.347
2010-07-09,1260.676
