Date,EM (EMERGING MARKETS) MID VALUE Mid Cap
2010-07-13,1254.108
2010-07-14,1266.767
2010-07-15,1266.135
2010-07-16,1261.118
2010-07-19,1254.617
2010-07-20,1260.496
2010-07-21,1274.367
2010-07-22,1282.625
2010-07-23,1293.876
2010-07-26,1299.309
2010-07-27,1307.98
2010-07-28,1310.485
2010-07-29,1314.676
2010-07-30,1313.949
2010-08-02,1341.194
2010-08-03,1336.613
2010-08-04,1340.916
2010-08-05,1341.88
2010-08-06,1340.446
2010-08-09,1348.498
2010-08-10,1332.418
2010-08-11,1311.547
2010-08-12,1302.521
2010-08-13,1313.507
2010-08-16,1315.697
2010-08-17,1328.329
2010-08-18,1331.572
2010-08-19,1334.05
2010-08-20,1327.957
2010-08-23,1332.477
2010-08-24,1319.106
2010-08-25,1299.993
2010-08-26,1302.913
2010-08-27,1306.551
2010-08-30,1314.027
2010-08-31,1310.236
2010-09-01,1335.33
2010-09-02,1343.781
2010-09-03,1351.779
2010-09-06,1364.018
2010-09-07,1354.41
2010-09-08,1354.463
2010-09-09,1365.548
2010-09-10,1375.73
2010-09-13,1398.62
2010-09-14,1404.803
2010-09-15,1415.363
2010-09-16,1407.511
2010-09-17,1413.249
2010-09-20,1423.265
2010-09-21,1424.383
2010-09-22,1430.461
2010-09-23,1427.394
2010-09-24,1441.814
2010-09-27,1460.56
2010-09-28,1459.572
2010-09-29,1469.51
2010-09-30,1471.948
2010-10-01,1484.169
2010-10-04,1485.382
2010-10-05,1492.22
2010-10-06,1515.514
2010-10-07,1510.408
2010-10-08,1506.059
2010-10-11,1510.291
2010-10-12,1494.47
2010-10-13,1523.091
2010-10-14,1539.119
2010-10-15,1533.121
2010-10-18,1515.494
2010-10-19,1496.054
2010-10-20,1497.686
2010-10-21,1501.984
2010-10-22,1504.839
2010-10-25,1524.163
2010-10-26,1527.164
2010-10-27,1509.023
2010-10-28,1512.551
2010-10-29,1511.423
2010-11-01,1530.738
2010-11-02,1539.098
2010-11-03,1552.177
2010-11-04,1571.807
2010-11-05,1570.827
2010-11-08,1565.343
2010-11-09,1573.576
2010-11-10,1567.155
2010-11-11,1555.631
2010-11-12,1524.343
2010-11-15,1511.585
2010-11-16,1493.854
2010-11-17,1487.931
2010-11-18,1510.132
2010-11-19,1509.999
2010-11-22,1511.699
2010-11-23,1484.559
2010-11-24,1484.953
2010-11-25,1489.963
2010-11-26,1465.123
2010-11-29,1461.648
2010-11-30,1463.748
2010-12-01,1495.5
2010-12-02,1510.993
2010-12-03,1522.688
2010-12-06,1526.497
2010-12-07,1533.996
2010-12-08,1516.981
2010-12-09,1524.525
2010-12-10,1524.227
2010-12-13,1533.651
2010-12-14,1539.926
2010-12-15,1535.277
2010-12-16,1521.083
2010-12-17,1529.676
2010-12-20,1523.423
2010-12-21,1543.857
2010-12-22,1546.798
2010-12-23,1549.906
2010-12-24,1550.317
2010-12-27,1548.618
2010-12-28,1554.049
2010-12-29,1566.69
2010-12-30,1577.645
2010-12-31,1582.691
2011-01-03,1604.293
2011-01-04,1611.989
2011-01-05,1604.059
2011-01-06,1597.44
2011-01-07,1589.653
2011-01-10,1573.94
2011-01-11,1582.673
2011-01-12,1603.312
2011-01-13,1607.52
2011-01-14,1602.596
2011-01-17,1590.577
2011-01-18,1596.203
2011-01-19,1597.324
2011-01-20,1574.64
2011-01-21,1560.771
2011-01-24,1563.121
2011-01-25,1565.5
2011-01-26,1569.52
2011-01-27,1569.379
2011-01-28,1547.956
2011-01-31,1532.65
2011-02-01,1537.44
2011-02-02,1545.824
2011-02-03,1541.466
2011-02-04,1539.804
2011-02-07,1543.632
2011-02-08,1540.514
2011-02-09,1517.32
2011-02-10,1485.147
2011-02-11,1475.305
2011-02-14,1491.908
2011-02-15,1491.806
2011-02-16,1496.058
2011-02-17,1491.535
2011-02-18,1506.893
2011-02-21,1505.485
2011-02-22,1471.416
2011-02-23,1460.59
2011-02-24,1442.993
2011-02-25,1461.586
2011-02-28,1470.536
2011-03-01,1481.006
2011-03-02,1477.329
2011-03-03,1497.512
2011-03-04,1514.717
2011-03-07,1508.91
2011-03-08,1514.162
2011-03-09,1520.813
2011-03-10,1502.441
2011-03-11,1490.424
2011-03-14,1493.233
2011-03-15,1454.199
2011-03-16,1462.622
2011-03-17,1452.623
2011-03-18,1469.462
2011-03-21,1488.798
2011-03-22,1506.776
2011-03-23,1510.129
2011-03-24,1521.834
2011-03-25,1531.633
2011-03-28,1524.987
2011-03-29,1531.651
2011-03-30,1557.072
2011-03-31,1573.841
2011-04-01,1598.22
2011-04-04,1608.623
2011-04-05,1615.144
2011-04-06,1630.751
2011-04-07,1630.384
2011-04-08,1637.381
2011-04-11,1627.519
2011-04-12,1601.049
2011-04-13,1610.817
2011-04-14,1611.121
2011-04-15,1609.064
2011-04-18,1592.834
2011-04-19,1592.788
2011-04-20,1624.108
2011-04-21,1638.431
2011-04-22,1641.058
2011-04-25,1641.474
2011-04-26,1640.617
2011-04-27,1642.225
2011-04-28,1642.584
2011-04-29,1643.298
2011-05-02,1649.545
2011-05-03,1627.681
2011-05-04,1617.563
2011-05-05,1604.868
2011-05-06,1603.147
2011-05-09,1605.183
2011-05-10,1610.889
2011-05-11,1615.367
2011-05-12,1588.011
2011-05-13,1582.405
2011-05-16,1569.917
2011-05-17,1565.364
2011-05-18,1577.979
2011-05-19,1571.325
2011-05-20,1567.929
2011-05-23,1530.849
2011-05-24,1545.063
2011-05-25,1529.889
2011-05-26,1547.003
2011-05-27,1561.93
2011-05-30,1565.95
2011-05-31,1598.907
2011-06-01,1601.885
2011-06-02,1594.025
2011-06-03,1598.76
2011-06-06,1590.495
2011-06-07,1592.866
2011-06-08,1579.172
2011-06-09,1567.843
2011-06-10,1552.255
2011-06-13,1543.16
2011-06-14,1554.108
2011-06-15,1546.857
2011-06-16,1519.18
2011-06-17,1523.804
2011-06-20,1514.823
2011-06-21,1532.505
2011-06-22,1534.004
2011-06-23,1515.406
2011-06-24,1530.888
2011-06-27,1527.545
2011-06-28,1534.297
2011-06-29,1551.039
2011-06-30,1569.391
2011-07-01,1581.122
2011-07-04,1598.765
2011-07-05,1596.323
2011-07-06,1591.036
2011-07-07,1601.903
2011-07-08,1604.141
2011-07-11,1582.149
2011-07-12,1548.808
2011-07-13,1568.655
2011-07-14,1566.501
2011-07-15,1570.083
2011-07-18,1548.219
2011-07-19,1554.055
2011-07-20,1567.782
2011-07-21,1577.566
2011-07-22,1595.537
2011-07-25,1587.432
2011-07-26,1600.503
2011-07-27,1592.407
2011-07-28,1584.03
2011-07-29,1568.985
2011-08-01,1579.527
2011-08-02,1555.395
2011-08-03,1525.949
2011-08-04,1491.979
2011-08-05,1437.666
2011-08-08,1369.28
2011-08-09,1328.934
2011-08-10,1355.541
2011-08-11,1360.584
2011-08-12,1363.289
2011-08-15,1390.428
2011-08-16,1398.695
2011-08-17,1408.258
2011-08-18,1379.568
2011-08-19,1340.073
2011-08-22,1328.351
2011-08-23,1351.056
2011-08-24,1338.946
2011-08-25,1326.84
2011-08-26,1326.789
2011-08-29,1364.535
2011-08-30,1378.455
2011-08-31,1408.523
2011-09-01,1416.347
2011-09-02,1401.941
2011-09-05,1358.063
2011-09-06,1345.137
2011-09-07,1372.343
2011-09-08,1372.963
2011-09-09,1347.746
2011-09-12,1322.027
2011-09-13,1313.95
2011-09-14,1284.989
2011-09-15,1296.048
2011-09-16,1318.714
2011-09-19,1277.604
2011-09-20,1275.218
2011-09-21,1263.973
2011-09-22,1185.053
2011-09-23,1153.693
2011-09-26,1121.377
2011-09-27,1173.334
2011-09-28,1172.868
2011-09-29,1175.102
2011-09-30,1164.63
2011-10-03,1129.581
2011-10-04,1105.27
2011-10-05,1108.894
2011-10-06,1140.654
2011-10-07,1168.17
2011-10-10,1180.318
2011-10-11,1197.294
2011-10-12,1213.334
2011-10-13,1232.481
2011-10-14,1232.318
2011-10-17,1245.815
2011-10-18,1220.182
2011-10-19,1234.541
2011-10-20,1198.505
2011-10-21,1213.367
2011-10-24,1248.707
2011-10-25,1253.612
2011-10-26,1255.935
2011-10-27,1298.76
2011-10-28,1321.454
2011-10-31,1303.695
2011-11-01,1269.911
2011-11-02,1274.733
2011-11-03,1265.622
2011-11-04,1289.089
2011-11-07,1283.968
2011-11-08,1284.704
2011-11-09,1272.458
2011-11-10,1231.585
2011-11-11,1251.506
2011-11-14,1259.165
2011-11-15,1245.266
2011-11-16,1236.354
2011-11-17,1231.565
2011-11-18,1204.969
2011-11-21,1172.533
2011-11-22,1165.719
2011-11-23,1136.208
2011-11-24,1144.836
2011-11-25,1133.662
2011-11-28,1159.567
2011-11-29,1172.564
2011-11-30,1190.706
2011-12-01,1235.376
2011-12-02,1239.984
2011-12-05,1243.979
2011-12-06,1228.689
2011-12-07,1242.81
2011-12-08,1230.394
2011-12-09,1213.254
2011-12-12,1205.983
2011-12-13,1189.675
2011-12-14,1179.923
2011-12-15,1166.958
2011-12-16,1175.979
2011-12-19,1147.856
2011-12-20,1161.126
2011-12-21,1188.879
2011-12-22,1194.657
2011-12-23,1211.045
2011-12-26,1209.182
2011-12-27,1203.969
2011-12-28,1194.227
2011-12-29,1199.3
2011-12-30,1201.595
2012-01-02,1195.483
2012-01-03,1220.001
2012-01-04,1222.632
2012-01-05,1221.203
2012-01-06,1211.556
2012-01-09,1215.942
2012-01-10,1236.221
2012-01-11,1238.278
2012-01-12,1251.078
2012-01-13,1253.864
2012-01-16,1248.576
2012-01-17,1278.388
2012-01-18,1291.875
2012-01-19,1310.535
2012-01-20,1320.009
2012-01-23,1322.812
2012-01-24,1319.892
2012-01-25,1319.569
2012-01-26,1346.548
2012-01-27,1350.913
2012-01-30,1344.256
2012-01-31,1363.963
2012-02-01,1380.702
2012-02-02,1413.691
2012-02-03,1426.769
2012-02-06,1425.399
2012-02-07,1422.649
2012-02-08,1451.683
2012-02-09,1461.734
2012-02-10,1437.37
2012-02-13,1441.127
2012-02-14,1431.335
2012-02-15,1452.418
2012-02-16,1430.589
2012-02-17,1450.258
2012-02-20,1459.816
2012-02-21,1454.044
2012-02-22,1457.616
2012-02-23,1449.4
2012-02-24,1458.104
2012-02-27,1444.93
2012-02-28,1460.957
2012-02-29,1478.041
2012-03-01,1473.729
2012-03-02,1484.746
2012-03-05,1463.992
2012-03-06,1430.401
2012-03-07,1425.749
2012-03-08,1449.871
2012-03-09,1458.836
2012-03-12,1441.626
2012-03-13,1459.755
2012-03-14,1462.516
2012-03-15,1457.187
2012-03-16,1450.668
2012-03-19,1447.401
2012-03-20,1434.701
2012-03-21,1428.135
2012-03-22,1418.213
2012-03-23,1421.895
2012-03-26,1420.495
2012-03-27,1436.018
2012-03-28,1422.966
2012-03-29,1402.835
2012-03-30,1418.236
2012-04-02,1424.081
2012-04-03,1431.706
2012-04-04,1409.487
2012-04-05,1404.288
2012-04-06,1406.895
2012-04-09,1388.139
2012-04-10,1377.057
2012-04-11,1372.06
2012-04-12,1382.429
2012-04-13,1392.741
2012-04-16,1380.635
2012-04-17,1380.72
2012-04-18,1386.862
2012-04-19,1379.689
2012-04-20,1377.111
2012-04-23,1363.213
2012-04-24,1362.657
2012-04-25,1366.809
2012-04-26,1366.355
2012-04-27,1365.236
2012-04-30,1372.402
2012-05-01,1372.918
2012-05-02,1385.311
2012-05-03,1384.37
2012-05-04,1381.65
2012-05-07,1363.47
2012-05-08,1355.174
2012-05-09,1328.051
2012-05-10,1328.563
2012-05-11,1313.897
2012-05-14,1290.482
2012-05-15,1276.093
2012-05-16,1249.96
2012-05-17,1251.626
2012-05-18,1224.029
2012-05-21,1227.671
2012-05-22,1245.442
2012-05-23,1220.112
2012-05-24,1223.502
2012-05-25,1222.614
2012-05-28,1230.638
2012-05-29,1254.711
2012-05-30,1237.257
2012-05-31,1238.576
2012-06-01,1220.42
2012-06-04,1195.556
2012-06-05,1201.764
2012-06-06,1219.243
2012-06-07,1236.042
2012-06-08,1230.338
2012-06-11,1245.868
2012-06-12,1247.038
2012-06-13,1252.901
2012-06-14,1247.021
2012-06-15,1259.614
2012-06-18,1273.035
2012-06-19,1281.377
2012-06-20,1292.252
2012-06-21,1277.48
2012-06-22,1258.057
2012-06-25,1245.843
2012-06-26,1249.306
2012-06-27,1256.604
2012-06-28,1248.544
2012-06-29,1284.217
2012-07-02,1291.307
2012-07-03,1311.053
2012-07-04,1314.516
2012-07-05,1316.979
2012-07-06,1308.167
2012-07-09,1291.1
2012-07-10,1289.661
2012-07-11,1289.253
2012-07-12,1264.095
2012-07-13,1273.658
2012-07-16,1274.432
2012-07-17,1280.55
2012-07-18,1274.507
2012-07-19,1282.436
2012-07-20,1278.868
2012-07-23,1246.508
2012-07-24,1241.637
2012-07-25,1232.47
2012-07-26,1244.048
2012-07-27,1277.005
2012-07-30,1277.689
2012-07-31,1288.418
2012-08-01,1295.428
2012-08-02,1283.926
2012-08-03,1287.943
2012-08-06,1307.048
2012-08-07,1308.096
2012-08-08,1311.878
2012-08-09,1329.6
2012-08-10,1327.483
2012-08-13,1318.167
2012-08-14,1323.235
2012-08-15,1320.463
2012-08-16,1325.146
2012-08-17,1320.123
2012-08-20,1316.773
2012-08-21,1325.778
2012-08-22,1320.341
2012-08-23,1330.174
2012-08-24,1315.957
2012-08-27,1316.547
2012-08-28,1308.201
2012-08-29,1306.86
2012-08-30,1295.331
2012-08-31,1301.117
2012-09-03,1312.495
2012-09-04,1310.688
2012-09-05,1297.182
2012-09-06,1307.026
2012-09-07,1329.791
2012-09-10,1332.074
2012-09-11,1331.458
2012-09-12,1333.329
2012-09-13,1338.416
2012-09-14,1383.863
2012-09-17,1388.97
2012-09-18,1386.511
2012-09-19,1397.236
2012-09-20,1380.231
2012-09-21,1393.966
2012-09-24,1388.229
2012-09-25,1388.144
2012-09-26,1371.886
2012-09-27,1380.722
2012-09-28,1386.94
2012-10-01,1385.293
2012-10-02,1385.333
2012-10-03,1382.49
2012-10-04,1383.208
2012-10-05,1383.492
2012-10-08,1365.75
2012-10-09,1365.09
2012-10-10,1361.11
2012-10-11,1360.633
2012-10-12,1367.214
2012-10-15,1362.82
2012-10-16,1376.644
2012-10-17,1390.019
2012-10-18,1393.329
2012-10-19,1385.612
2012-10-22,1386.572
2012-10-23,1373.926
2012-10-24,1369.278
2012-10-25,1368.866
2012-10-26,1352.084
2012-10-29,1350.482
2012-10-30,1357.074
2012-10-31,1358.026
2012-11-01,1364.856
2012-11-02,1369.215
2012-11-05,1366.674
2012-11-06,1378.115
2012-11-07,1385.753
2012-11-08,1370.491
2012-11-09,1368.652
2012-11-12,1362.436
2012-11-13,1350.612
2012-11-14,1345.906
2012-11-15,1333.156
2012-11-16,1327.307
2012-11-19,1337.748
2012-11-20,1337.661
2012-11-21,1332.257
2012-11-22,1337.619
2012-11-23,1350.951
2012-11-26,1354.457
2012-11-27,1361.482
2012-11-28,1358.293
2012-11-29,1376.717
2012-11-30,1384.357
2012-12-03,1383.747
2012-12-04,1385.779
2012-12-05,1400.027
2012-12-06,1410.434
2012-12-07,1414.945
2012-12-10,1416.516
2012-12-11,1426.936
2012-12-12,1439.994
2012-12-13,1442.02
2012-12-14,1443.195
2012-12-17,1444.583
2012-12-18,1451.526
2012-12-19,1461.611
2012-12-20,1463.252
2012-12-21,1449.694
2012-12-24,1447.827
2012-12-25,1450.338
2012-12-26,1454.055
2012-12-27,1461.043
2012-12-28,1470.709
2012-12-31,1471.042
2013-01-01,1472.167
2013-01-02,1506.083
2013-01-03,1522.841
2013-01-04,1521.256
2013-01-07,1523.917
2013-01-08,1511.387
2013-01-09,1513.417
2013-01-10,1518.263
2013-01-11,1508.245
2013-01-14,1521.479
2013-01-15,1513.404
2013-01-16,1508.952
2013-01-17,1507.461
2013-01-18,1518.367
2013-01-21,1516.829
2013-01-22,1517.459
2013-01-23,1505.959
2013-01-24,1501.019
2013-01-25,1496.579
2013-01-28,1487.251
2013-01-29,1497.039
2013-01-30,1496.23
2013-01-31,1497.09
2013-02-01,1495.835
2013-02-04,1498.047
2013-02-05,1491.625
2013-02-06,1487.333
2013-02-07,1478.583
2013-02-08,1474.502
2013-02-11,1473.301
2013-02-12,1473.235
2013-02-13,1484.956
2013-02-14,1490.249
2013-02-15,1491.873
2013-02-18,1491.419
2013-02-19,1488.415
2013-02-20,1496.256
2013-02-21,1474.611
2013-02-22,1479.71
2013-02-25,1477.633
2013-02-26,1462.725
2013-02-27,1469.18
2013-02-28,1482.849
2013-03-01,1480.278
2013-03-04,1461.709
2013-03-05,1473.976
2013-03-06,1484.207
2013-03-07,1482.048
2013-03-08,1489.647
2013-03-11,1486.813
2013-03-12,1476.489
2013-03-13,1462.675
2013-03-14,1457.214
2013-03-15,1448.793
2013-03-18,1435.374
2013-03-19,1428.925
2013-03-20,1426.427
2013-03-21,1422.289
2013-03-22,1415.257
2013-03-25,1426.204
2013-03-26,1435.122
2013-03-27,1437.153
2013-03-28,1438.786
2013-03-29,1443.13
2013-04-01,1440.787
2013-04-02,1439.814
2013-04-03,1435.927
2013-04-04,1426.171
2013-04-05,1409.675
2013-04-08,1404.095
2013-04-09,1413.337
2013-04-10,1426.363
2013-04-11,1432.134
2013-04-12,1419.616
2013-04-15,1397.412
2013-04-16,1406.373
2013-04-17,1401.612
2013-04-18,1397.245
2013-04-19,1412.822
2013-04-22,1414.316
2013-04-23,1411.397
2013-04-24,1420.68
2013-04-25,1432.775
2013-04-26,1422.851
2013-04-29,1430.181
2013-04-30,1442.667
2013-05-01,1440.886
2013-05-02,1440.716
2013-05-03,1445.333
2013-05-06,1449.641
2013-05-07,1455.186
2013-05-08,1470.149
2013-05-09,1474.89
2013-05-10,1458.948
2013-05-13,1453.001
2013-05-14,1456.608
2013-05-15,1456.642
2013-05-16,1460.097
2013-05-17,1457.713
2013-05-20,1452.308
2013-05-21,1454.165
2013-05-22,1454.48
2013-05-23,1424.246
2013-05-24,1424.781
2013-05-27,1425.02
2013-05-28,1428.611
2013-05-29,1419.597
2013-05-30,1404.295
2013-05-31,1400.162
2013-06-03,1384.097
2013-06-04,1395.338
2013-06-05,1381.126
2013-06-06,1371.033
2013-06-07,1371.255
2013-06-10,1357.961
2013-06-11,1338.126
2013-06-12,1337.413
2013-06-13,1323.732
2013-06-14,1333.405
2013-06-17,1337.735
2013-06-18,1331.018
2013-06-19,1322.137
2013-06-20,1270.039
2013-06-21,1255.575
2013-06-24,1232.317
2013-06-25,1231.378
2013-06-26,1254.619
2013-06-27,1278.476
2013-06-28,1310.853
2013-07-01,1317.893
2013-07-02,1309.237
2013-07-03,1282.736
2013-07-04,1293.844
2013-07-05,1287.625
2013-07-08,1275.071
2013-07-09,1282.937
2013-07-10,1284.545
2013-07-11,1319.234
2013-07-12,1321.907
2013-07-15,1335.132
2013-07-16,1337.981
2013-07-17,1342.837
2013-07-18,1341.567
2013-07-19,1336.166
2013-07-22,1339.681
2013-07-23,1362.42
2013-07-24,1358.479
2013-07-25,1350.315
2013-07-26,1347.232
2013-07-29,1335.425
2013-07-30,1332.265
2013-07-31,1321.83
2013-08-01,1328.619
2013-08-02,1331.355
2013-08-05,1336.613
2013-08-06,1325.628
2013-08-07,1317.282
2013-08-08,1327.508
2013-08-09,1331.281
2013-08-12,1341.958
2013-08-13,1348.589
2013-08-14,1353.084
2013-08-15,1339.31
2013-08-16,1335.902
2013-08-19,1322.477
2013-08-20,1305.814
2013-08-21,1292.771
2013-08-22,1290.429
2013-08-23,1302.184
2013-08-26,1303.58
2013-08-27,1278.569
2013-08-28,1272.119
2013-08-29,1281.94
2013-08-30,1301.414
2013-09-02,1312.787
2013-09-03,1311.898
2013-09-04,1319.718
2013-09-05,1332.906
2013-09-06,1343.273
2013-09-09,1367.334
2013-09-10,1384.876
2013-09-11,1392.495
2013-09-12,1392.128
2013-09-13,1384.501
2013-09-16,1399.045
2013-09-17,1402.161
2013-09-18,1401.255
2013-09-19,1424.229
2013-09-20,1412.509
2013-09-23,1426.852
2013-09-24,1416.866
2013-09-25,1415.632
2013-09-26,1405.189
2013-09-27,1400.875
2013-09-30,1393.083
2013-10-01,1397.89
2013-10-02,1398.987
2013-10-03,1408.157
2013-10-04,1412.115
2013-10-07,1412.272
2013-10-08,1414.116
2013-10-09,1409.004
2013-10-10,1420.53
2013-10-11,1432.25
2013-10-14,1432.582
2013-10-15,1442.595
2013-10-16,1446.339
2013-10-17,1452.951
2013-10-18,1465.186
2013-10-21,1466.452
2013-10-22,1474.083
2013-10-23,1461.454
2013-10-24,1462.238
2013-10-25,1452.627
2013-10-28,1454.715
2013-10-29,1454.991
2013-10-30,1462.095
2013-10-31,1449.087
2013-11-01,1438.424
2013-11-04,1434.98
2013-11-05,1425.112
2013-11-06,1426.352
2013-11-07,1416.801
2013-11-08,1399.269
2013-11-11,1385.924
2013-11-12,1384.941
2013-11-13,1372.946
2013-11-14,1388.472
2013-11-15,1403.155
2013-11-18,1422.381
2013-11-19,1424.917
2013-11-20,1419.531
2013-11-21,1401.814
2013-11-22,1407.92
2013-11-25,1412.821
2013-11-26,1406.823
2013-11-27,1411.844
2013-11-28,1418.177
2013-11-29,1429.771
2013-12-02,1424.185
2013-12-03,1409.59
2013-12-04,1400.935
2013-12-05,1403.457
2013-12-06,1404.046
2013-12-09,1416.608
2013-12-10,1412.208
2013-12-11,1398.627
2013-12-12,1380.879
2013-12-13,1381.985
2013-12-16,1377.521
2013-12-17,1381.128
2013-12-18,1384.558
2013-12-19,1380.883
2013-12-20,1381.473
2013-12-23,1386.668
2013-12-24,1393.203
2013-12-25,1392.979
2013-12-26,1390.294
2013-12-27,1396.861
2013-12-30,1404.343
2013-12-31,1407.3
2014-01-01,1407.994
2014-01-02,1398.302
2014-01-03,1385.444
2014-01-06,1367.931
2014-01-07,1366.633
2014-01-08,1371.356
2014-01-09,1363.383
2014-01-10,1373.503
2014-01-13,1380.787
2014-01-14,1376.256
2014-01-15,1377.601
2014-01-16,1376.118
2014-01-17,1372.278
2014-01-20,1369.789
2014-01-21,1369.809
2014-01-22,1377.297
2014-01-23,1364.181
2014-01-24,1346.766
2014-01-27,1313.841
2014-01-28,1317.699
2014-01-29,1322.058
2014-01-30,1317.734
2014-01-31,1321.378
2014-02-03,1306.672
2014-02-04,1291.68
2014-02-05,1289.811
2014-02-06,1306.244
2014-02-07,1316.987
2014-02-10,1316.26
2014-02-11,1321.498
2014-02-12,1337.399
2014-02-13,1328.547
2014-02-14,1341.066
2014-02-17,1350.377
2014-02-18,1343.192
2014-02-19,1345.065
2014-02-20,1336.886
2014-02-21,1343.637
2014-02-24,1340.145
2014-02-25,1337.477
2014-02-26,1337.419
2014-02-27,1346.354
2014-02-28,1357.307
2014-03-03,1343.107
2014-03-04,1343.605
2014-03-05,1349.953
2014-03-06,1368.31
2014-03-07,1362.42
2014-03-10,1348.762
2014-03-11,1352.385
2014-03-12,1338.484
2014-03-13,1341.229
2014-03-14,1333.701
2014-03-17,1338.954
2014-03-18,1347.606
2014-03-19,1347.595
2014-03-20,1330.739
2014-03-21,1338.344
2014-03-24,1345.953
2014-03-25,1354.71
2014-03-26,1364.139
2014-03-27,1375.913
2014-03-28,1389.937
2014-03-31,1403.607
2014-04-01,1408.594
2014-04-02,1416.426
2014-04-03,1410.558
2014-04-04,1410.836
2014-04-07,1415.006
2014-04-08,1423.919
2014-04-09,1434.732
2014-04-10,1448.223
2014-04-11,1442.438
2014-04-14,1435.772
2014-04-15,1423.031
2014-04-16,1423.15
2014-04-17,1432.085
2014-04-18,1432.436
2014-04-21,1431.255
2014-04-22,1430.877
2014-04-23,1424.461
2014-04-24,1424.757
2014-04-25,1407.494
2014-04-28,1405.619
2014-04-29,1413.795
2014-04-30,1411.328
2014-05-01,1411.179
2014-05-02,1421.565
2014-05-05,1416.327
2014-05-06,1417.85
2014-05-07,1412.74
2014-05-08,1415.521
2014-05-09,1413.122
2014-05-12,1419.28
2014-05-13,1429.14
2014-05-14,1444.049
2014-05-15,1440.982
2014-05-16,1447.382
2014-05-19,1460.826
2014-05-20,1445.69
2014-05-21,1444.28
2014-05-22,1460.189
2014-05-23,1468.155
2014-05-26,1464.513
2014-05-27,1453.248
2014-05-28,1458.885
2014-05-29,1457.279
2014-05-30,1443.974
2014-06-02,1447.009
2014-06-03,1454.282
2014-06-04,1448.532
2014-06-05,1456.299
2014-06-06,1465.478
2014-06-09,1472.853
2014-06-10,1479.873
2014-06-11,1474.964
2014-06-12,1475.346
2014-06-13,1465.819
2014-06-16,1462.966
2014-06-17,1463.583
2014-06-18,1462.525
2014-06-19,1468.745
2014-06-20,1462.871
2014-06-23,1458.394
2014-06-24,1460.282
2014-06-25,1454.529
2014-06-26,1457.979
2014-06-27,1458.081
2014-06-30,1470.289
2014-07-01,1472.915
2014-07-02,1479.754
2014-07-03,1482.104
2014-07-04,1486.846
2014-07-07,1490.904
2014-07-08,1487.809
2014-07-09,1487.122
2014-07-10,1490.709
2014-07-11,1478.719
2014-07-14,1488.187
2014-07-15,1489.779
2014-07-16,1489.619
2014-07-17,1490.702
2014-07-18,1485.717
2014-07-21,1488.764
2014-07-22,1500.625
2014-07-23,1506.423
2014-07-24,1512.443
2014-07-25,1509.74
2014-07-28,1517.181
2014-07-29,1512.88
2014-07-30,1508.995
2014-07-31,1497.534
2014-08-01,1492.494
2014-08-04,1503.912
2014-08-05,1495.222
2014-08-06,1485.682
2014-08-07,1478.172
2014-08-08,1470.699
2014-08-11,1490.975
2014-08-12,1497.198
2014-08-13,1505.939
2014-08-14,1507.98
2014-08-15,1506.968
2014-08-18,1510.216
2014-08-19,1520.404
2014-08-20,1519.596
2014-08-21,1514.81
2014-08-22,1522.304
2014-08-25,1519.832
2014-08-26,1522.782
2014-08-27,1531.621
2014-08-28,1523.007
2014-08-29,1526.235
2014-09-01,1533.915
2014-09-02,1528.71
2014-09-03,1542.133
2014-09-04,1541.616
2014-09-05,1535.084
2014-09-08,1533.46
2014-09-09,1522.629
2014-09-10,1512.454
2014-09-11,1506.49
2014-09-12,1496.462
2014-09-15,1487.061
2014-09-16,1478.919
2014-09-17,1488.181
2014-09-18,1483.376
2014-09-19,1481.95
2014-09-22,1464.531
2014-09-23,1454.93
2014-09-24,1456.94
2014-09-25,1442.828
2014-09-26,1436.795
2014-09-29,1418.059
2014-09-30,1413.992
2014-10-01,1402.318
2014-10-02,1398.171
2014-10-03,1403.434
2014-10-06,1411.504
2014-10-07,1408.854
2014-10-08,1399.764
2014-10-09,1411.434
2014-10-10,1393.058
2014-10-13,1378.18
2014-10-14,1384.89
2014-10-15,1366.532
2014-10-16,1354.942
2014-10-17,1356.068
2014-10-20,1367.861
2014-10-21,1371.855
2014-10-22,1381.192
2014-10-23,1378.501
2014-10-24,1379.563
2014-10-27,1373.401
2014-10-28,1384.676
2014-10-29,1407.466
2014-10-30,1401.514
2014-10-31,1409.608
2014-11-03,1405.586
2014-11-04,1399.225
2014-11-05,1392.882
2014-11-06,1385.273
2014-11-07,1385.899
2014-11-10,1396.824
2014-11-11,1390.562
2014-11-12,1389.362
2014-11-13,1386.536
2014-11-14,1383.039
2014-11-17,1379.636
2014-11-18,1381.872
2014-11-19,1381.597
2014-11-20,1380.703
2014-11-21,1393.181
2014-11-24,1404.617
2014-11-25,1402.089
2014-11-26,1404.524
2014-11-27,1405.403
2014-11-28,1396.004
2014-12-01,1373.859
2014-12-02,1376.331
2014-12-03,1379.171
2014-12-04,1381.82
2014-12-05,1375.291
2014-12-08,1365.15
2014-12-09,1349.38
2014-12-10,1344.255
2014-12-11,1323.301
2014-12-12,1318.817
2014-12-15,1304.935
2014-12-16,1289.683
2014-12-17,1294.031
2014-12-18,1313.895
2014-12-19,1318.524
2014-12-22,1329.601
2014-12-23,1321.207
2014-12-24,1321.689
2014-12-25,1320.709
2014-12-26,1323.286
