Date,EUROPE VALUE Standard (Large+Mid Cap)
2005-06-15,5429.731
2005-06-16,5451.219
2005-06-17,5528.097
2005-06-20,5483.209
2005-06-21,5502.984
2005-06-22,5515.33
2005-06-23,5514.46
2005-06-24,5488.624
2005-06-27,5469.534
2005-06-28,5480.173
2005-06-29,5481.58
2005-06-30,5481.453
2005-07-01,5466.836
2005-07-04,5459.7
2005-07-05,5447.739
2005-07-06,5490.526
2005-07-07,5395.942
2005-07-08,5464.125
2005-07-11,5554.049
2005-07-12,5586.279
2005-07-13,5574.697
2005-07-14,5610.949
2005-07-15,5569.696
2005-07-18,5566.106
2005-07-19,5559.192
2005-07-20,5544.455
2005-07-21,5604.562
2005-07-22,5603.411
2005-07-25,5606.348
2005-07-26,5588.471
2005-07-27,5614.532
2005-07-28,5651.005
2005-07-29,5678.041
2005-08-01,5715.329
2005-08-02,5759.38
2005-08-03,5808.085
2005-08-04,5777.961
2005-08-05,5740.844
2005-08-08,5790.338
2005-08-09,5821.167
2005-08-10,5905.967
2005-08-11,5916.316
2005-08-12,5896.838
2005-08-15,5861.574
2005-08-16,5826.966
2005-08-17,5803.629
2005-08-18,5707.887
2005-08-19,5749.333
2005-08-22,5794.45
2005-08-23,5743.61
2005-08-24,5743.912
2005-08-25,5717.864
2005-08-26,5704.031
2005-08-29,5690.782
2005-08-30,5651.711
2005-08-31,5757.404
2005-09-01,5877.732
2005-09-02,5910.312
2005-09-05,5932.179
2005-09-06,5970.225
2005-09-07,5978.212
2005-09-08,5952.61
2005-09-09,5977.969
2005-09-12,5912.957
2005-09-13,5870.333
2005-09-14,5900.465
2005-09-15,5869.906
2005-09-16,5906.27
2005-09-19,5891.415
2005-09-20,5914.622
2005-09-21,5884.875
2005-09-22,5825.704
2005-09-23,5809.745
2005-09-26,5866.017
2005-09-27,5841.79
2005-09-28,5904.029
2005-09-29,5889.202
2005-09-30,5924.305
2005-10-03,5897.966
2005-10-04,5915.582
2005-10-05,5848.729
2005-10-06,5841.936
2005-10-07,5808.544
2005-10-10,5789.039
2005-10-11,5781.688
2005-10-12,5754.335
2005-10-13,5649.629
2005-10-14,5723.025
2005-10-17,5707.737
2005-10-18,5638.446
2005-10-19,5565.618
2005-10-20,5596.213
2005-10-21,5587.148
2005-10-24,5641.858
2005-10-25,5683.0
2005-10-26,5705.761
2005-10-27,5665.209
2005-10-28,5646.976
2005-10-31,5728.889
2005-11-01,5739.913
2005-11-02,5804.527
2005-11-03,5869.79
2005-11-04,5770.838
2005-11-07,5781.011
2005-11-08,5762.445
2005-11-09,5751.332
2005-11-10,5765.294
2005-11-11,5811.858
2005-11-14,5818.167
2005-11-15,5812.438
2005-11-16,5766.085
2005-11-17,5831.685
2005-11-18,5863.262
2005-11-21,5912.748
2005-11-22,5907.591
2005-11-23,5966.228
2005-11-24,5949.078
2005-11-25,5933.927
2005-11-28,5928.517
2005-11-29,5922.272
2005-11-30,5903.09
2005-12-01,5957.948
2005-12-02,5986.131
2005-12-05,5998.463
2005-12-06,6047.434
2005-12-07,6017.932
2005-12-08,6066.497
2005-12-09,6062.967
2005-12-12,6124.934
2005-12-13,6120.868
2005-12-14,6155.318
2005-12-15,6101.017
2005-12-16,6176.751
2005-12-19,6149.915
2005-12-20,6121.474
2005-12-21,6121.602
2005-12-22,6141.388
2005-12-23,6143.051
2005-12-26,6143.051
2005-12-27,6154.117
2005-12-28,6171.145
2005-12-29,6166.31
2005-12-30,6102.385
2006-01-02,6124.546
2006-01-03,6263.119
2006-01-04,6384.056
2006-01-05,6358.83
2006-01-06,6433.463
2006-01-09,6408.525
2006-01-10,6369.582
2006-01-11,6431.775
2006-01-12,6426.045
2006-01-13,6397.728
2006-01-16,6425.6
2006-01-17,6342.104
2006-01-18,6300.424
2006-01-19,6349.335
2006-01-20,6291.406
2006-01-23,6377.315
2006-01-24,6352.115
2006-01-25,6417.256
2006-01-26,6488.433
2006-01-27,6511.088
2006-01-30,6484.355
2006-01-31,6522.031
2006-02-01,6573.587
2006-02-02,6503.707
2006-02-03,6450.659
2006-02-06,6454.414
2006-02-07,6424.72
2006-02-08,6418.359
2006-02-09,6494.806
2006-02-10,6455.582
2006-02-13,6495.897
2006-02-14,6462.892
2006-02-15,6474.789
2006-02-16,6505.549
2006-02-17,6541.637
2006-02-20,6570.943
2006-02-21,6576.935
2006-02-22,6609.87
2006-02-23,6623.406
2006-02-24,6618.383
2006-02-27,6625.511
2006-02-28,6575.017
2006-03-01,6635.263
2006-03-02,6589.939
2006-03-03,6597.259
2006-03-06,6636.872
2006-03-07,6531.171
2006-03-08,6503.838
2006-03-09,6545.139
2006-03-10,6580.147
2006-03-13,6651.798
2006-03-14,6717.056
2006-03-15,6734.106
2006-03-16,6813.059
2006-03-17,6829.554
2006-03-20,6847.652
2006-03-21,6814.665
2006-03-22,6826.611
2006-03-23,6761.844
2006-03-24,6806.955
2006-03-27,6763.221
2006-03-28,6751.035
2006-03-29,6726.409
2006-03-30,6858.801
2006-03-31,6794.474
2006-04-03,6850.917
2006-04-04,6903.813
2006-04-05,6934.67
2006-04-06,6932.436
2006-04-07,6835.647
2006-04-10,6862.889
2006-04-11,6789.705
2006-04-12,6764.694
2006-04-13,6776.424
2006-04-14,6776.424
2006-04-17,6877.106
2006-04-18,6878.842
2006-04-19,6991.415
2006-04-20,7000.399
2006-04-21,7068.609
2006-04-24,7048.056
2006-04-25,7077.602
2006-04-26,7118.877
2006-04-27,7127.61
2006-04-28,7135.301
2006-05-01,7167.236
2006-05-02,7239.833
2006-05-03,7163.549
2006-05-04,7240.096
2006-05-05,7349.117
2006-05-08,7350.715
2006-05-09,7403.644
2006-05-10,7394.191
2006-05-11,7379.683
2006-05-12,7252.541
2006-05-15,7133.91
2006-05-16,7154.422
2006-05-17,6907.032
2006-05-18,6898.652
2006-05-19,6863.342
2006-05-22,6730.273
2006-05-23,6912.57
2006-05-24,6776.768
2006-05-25,6868.132
2006-05-26,6957.994
2006-05-29,6967.675
2006-05-30,6881.981
2006-05-31,6937.857
2006-06-01,6960.136
2006-06-02,7037.307
2006-06-05,6995.874
2006-06-06,6803.663
2006-06-07,6834.474
2006-06-08,6593.08
2006-06-09,6712.444
2006-06-12,6625.789
2006-06-13,6465.096
2006-06-14,6497.366
2006-06-15,6645.239
2006-06-16,6615.756
2006-06-19,6611.82
2006-06-20,6653.176
2006-06-21,6684.462
2006-06-22,6679.16
2006-06-23,6652.375
2006-06-26,6649.684
2006-06-27,6626.033
2006-06-28,6609.335
2006-06-29,6733.191
2006-06-30,6955.495
2006-07-03,6998.919
2006-07-04,7016.923
2006-07-05,6894.548
2006-07-06,6974.76
2006-07-07,7002.216
2006-07-10,6982.277
2006-07-11,6924.516
2006-07-12,6897.902
2006-07-13,6800.501
2006-07-14,6686.872
2006-07-17,6610.728
2006-07-18,6581.524
2006-07-19,6769.894
2006-07-20,6820.436
2006-07-21,6785.05
2006-07-24,6880.194
2006-07-25,6881.829
2006-07-26,6903.072
2006-07-27,7063.437
2006-07-28,7132.382
2006-07-31,7096.668
2006-08-01,7030.975
2006-08-02,7152.481
2006-08-03,7090.19
2006-08-04,7239.021
2006-08-07,7148.389
2006-08-08,7150.359
2006-08-09,7237.37
2006-08-10,7111.874
2006-08-11,7111.771
2006-08-14,7162.356
2006-08-15,7246.746
2006-08-16,7309.768
2006-08-17,7316.407
2006-08-18,7281.533
2006-08-21,7332.256
2006-08-22,7292.488
2006-08-23,7251.854
2006-08-24,7271.109
2006-08-25,7254.433
2006-08-28,7311.241
2006-08-29,7304.72
2006-08-30,7379.27
2006-08-31,7338.229
2006-09-01,7377.198
2006-09-04,7447.258
2006-09-05,7389.353
2006-09-06,7305.24
2006-09-07,7210.042
2006-09-08,7209.257
2006-09-11,7199.554
2006-09-12,7290.613
2006-09-13,7304.279
2006-09-14,7350.86
2006-09-15,7328.639
2006-09-18,7340.971
2006-09-19,7312.562
2006-09-20,7400.1
2006-09-21,7445.192
2006-09-22,7398.745
2006-09-25,7368.374
2006-09-26,7428.423
2006-09-27,7495.062
2006-09-28,7479.007
2006-09-29,7469.975
2006-10-02,7511.777
2006-10-03,7496.907
2006-10-04,7540.85
2006-10-05,7583.552
2006-10-06,7544.682
2006-10-09,7547.47
2006-10-10,7565.492
2006-10-11,7576.303
2006-10-12,7639.518
2006-10-13,7634.15
2006-10-16,7661.655
2006-10-17,7584.184
2006-10-18,7637.773
2006-10-19,7668.369
2006-10-20,7687.827
2006-10-23,7683.48
2006-10-24,7684.341
2006-10-25,7728.93
2006-10-26,7796.734
2006-10-27,7825.709
2006-10-30,7801.431
2006-10-31,7829.405
2006-11-01,7859.168
2006-11-02,7817.303
2006-11-03,7807.388
2006-11-06,7899.342
2006-11-07,7989.433
2006-11-08,7970.226
2006-11-09,7974.049
2006-11-10,8015.261
2006-11-13,8005.313
2006-11-14,7983.689
2006-11-15,8023.163
2006-11-16,8038.091
2006-11-17,7995.452
2006-11-20,8008.053
2006-11-21,8023.445
2006-11-22,8077.395
2006-11-23,8063.45
2006-11-24,8087.976
2006-11-27,7987.004
2006-11-28,7983.792
2006-11-29,8081.917
2006-11-30,8089.166
2006-12-01,8067.497
2006-12-04,8111.708
2006-12-05,8157.187
2006-12-06,8176.783
2006-12-07,8200.398
2006-12-08,8222.153
2006-12-11,8210.45
2006-12-12,8254.222
2006-12-13,8290.841
2006-12-14,8314.305
2006-12-15,8310.602
2006-12-18,8288.301
2006-12-19,8304.636
2006-12-20,8340.213
2006-12-21,8319.706
2006-12-22,8277.174
2006-12-25,8277.174
2006-12-26,8263.355
2006-12-27,8344.278
2006-12-28,8358.824
2006-12-29,8345.117
2007-01-01,8345.117
2007-01-02,8517.137
2007-01-03,8476.534
2007-01-04,8383.962
2007-01-05,8243.416
2007-01-08,8242.647
2007-01-09,8258.476
2007-01-10,8159.1
2007-01-11,8256.77
2007-01-12,8326.57
2007-01-15,8384.611
2007-01-16,8325.93
2007-01-17,8317.719
2007-01-18,8316.064
2007-01-19,8385.162
2007-01-22,8363.494
2007-01-23,8410.414
2007-01-24,8446.283
2007-01-25,8414.713
2007-01-26,8308.172
2007-01-29,8348.657
2007-01-30,8384.259
2007-01-31,8366.879
2007-02-01,8470.977
2007-02-02,8473.44
2007-02-05,8447.785
2007-02-06,8492.788
2007-02-07,8556.468
2007-02-08,8498.332
2007-02-09,8511.362
2007-02-12,8436.842
2007-02-13,8483.062
2007-02-14,8609.568
2007-02-15,8606.442
2007-02-16,8584.278
2007-02-19,8626.462
2007-02-20,8615.655
2007-02-21,8549.537
2007-02-22,8567.522
2007-02-23,8629.83
2007-02-26,8680.996
2007-02-27,8486.813
2007-02-28,8312.393
2007-03-01,8212.487
2007-03-02,8181.788
2007-03-05,8056.316
2007-03-06,8125.691
2007-03-07,8205.073
2007-03-08,8304.218
2007-03-09,8315.595
2007-03-12,8305.279
2007-03-13,8219.696
2007-03-14,7996.426
2007-03-15,8148.704
2007-03-16,8163.129
2007-03-19,8285.851
2007-03-20,8341.87
2007-03-21,8384.882
2007-03-22,8561.137
2007-03-23,8580.654
2007-03-26,8526.935
2007-03-27,8527.38
2007-03-28,8489.743
2007-03-29,8555.389
2007-03-30,8527.733
2007-04-02,8603.821
2007-04-03,8685.106
2007-04-04,8694.127
2007-04-05,8748.606
2007-04-06,8748.606
2007-04-09,8699.204
2007-04-10,8803.082
2007-04-11,8806.498
2007-04-12,8826.709
2007-04-13,8901.804
2007-04-16,9036.733
2007-04-17,9058.788
2007-04-18,9029.621
2007-04-19,8993.113
2007-04-20,9111.64
2007-04-23,9085.789
2007-04-24,9044.822
2007-04-25,9136.15
2007-04-26,9118.888
2007-04-27,9102.417
2007-04-30,9120.779
2007-05-01,9078.754
2007-05-02,9129.885
2007-05-03,9146.725
2007-05-04,9224.989
2007-05-07,9249.293
2007-05-08,9107.052
2007-05-09,9134.258
2007-05-10,9043.517
2007-05-11,9113.233
2007-05-14,9105.689
2007-05-15,9178.159
2007-05-16,9132.525
2007-05-17,9115.178
2007-05-18,9210.618
2007-05-21,9205.342
2007-05-22,9206.003
2007-05-23,9305.934
2007-05-24,9192.194
2007-05-25,9206.416
2007-05-28,9223.514
2007-05-29,9255.395
2007-05-30,9195.646
2007-05-31,9280.199
2007-06-01,9353.522
2007-06-04,9375.767
2007-06-05,9356.31
2007-06-06,9212.319
2007-06-07,9100.768
2007-06-08,9034.301
2007-06-11,9088.526
2007-06-12,9009.898
2007-06-13,9022.11
2007-06-14,9169.428
2007-06-15,9311.487
2007-06-18,9309.568
2007-06-19,9297.125
2007-06-20,9345.291
2007-06-21,9234.868
2007-06-22,9217.699
2007-06-25,9225.129
2007-06-26,9169.208
2007-06-27,9091.975
2007-06-28,9207.467
2007-06-29,9288.309
2007-07-02,9334.364
2007-07-03,9399.827
2007-07-04,9444.489
2007-07-05,9353.047
2007-07-06,9453.163
2007-07-09,9481.403
2007-07-10,9436.334
2007-07-11,9414.215
2007-07-12,9516.12
2007-07-13,9569.369
2007-07-16,9588.028
2007-07-17,9552.778
2007-07-18,9457.221
2007-07-19,9536.67
2007-07-20,9424.698
2007-07-23,9476.257
2007-07-24,9326.7
2007-07-25,9164.701
2007-07-26,8929.9
2007-07-27,8848.992
2007-07-30,8829.554
2007-07-31,9034.618
2007-08-01,8896.486
2007-08-02,8955.216
2007-08-03,8887.75
2007-08-06,8824.119
2007-08-07,8953.303
2007-08-08,9161.942
2007-08-09,8900.072
2007-08-10,8589.467
2007-08-13,8767.75
2007-08-14,8624.477
2007-08-15,8567.467
2007-08-16,8248.231
2007-08-17,8553.378
2007-08-20,8561.181
2007-08-21,8560.812
2007-08-22,8699.794
2007-08-23,8742.769
2007-08-24,8800.936
2007-08-27,8816.488
2007-08-28,8645.711
2007-08-29,8694.427
2007-08-30,8770.464
2007-08-31,8875.83
2007-09-03,8894.155
2007-09-04,8943.61
2007-09-05,8826.594
2007-09-06,8870.262
2007-09-07,8720.757
2007-09-10,8672.627
2007-09-11,8831.878
2007-09-12,8883.343
2007-09-13,8953.156
2007-09-14,8842.097
2007-09-17,8701.524
2007-09-18,8829.57
2007-09-19,9125.974
2007-09-20,9140.06
2007-09-21,9179.925
2007-09-24,9141.654
2007-09-25,9058.794
2007-09-26,9120.105
2007-09-27,9223.334
2007-09-28,9255.373
2007-10-01,9333.651
2007-10-02,9333.509
2007-10-03,9350.161
2007-10-04,9373.044
2007-10-05,9443.08
2007-10-08,9361.83
2007-10-09,9430.568
2007-10-10,9465.628
2007-10-11,9558.084
2007-10-12,9529.471
2007-10-15,9478.45
2007-10-16,9385.04
2007-10-17,9445.273
2007-10-18,9412.24
2007-10-19,9331.869
2007-10-22,9152.934
2007-10-23,9281.104
2007-10-24,9229.362
2007-10-25,9375.045
2007-10-26,9500.902
2007-10-29,9587.231
2007-10-30,9572.148
2007-10-31,9693.961
2007-11-01,9480.845
2007-11-02,9409.403
2007-11-05,9334.266
2007-11-06,9390.35
2007-11-07,9393.036
2007-11-08,9293.802
2007-11-09,9125.77
2007-11-12,9080.945
2007-11-13,9171.861
2007-11-14,9264.775
2007-11-15,9119.643
2007-11-16,9036.989
2007-11-19,8872.159
2007-11-20,9040.046
2007-11-21,8838.023
2007-11-22,8890.784
2007-11-23,8990.85
2007-11-26,8953.574
2007-11-27,8948.98
2007-11-28,9120.97
2007-11-29,9147.239
2007-11-30,9204.049
2007-12-03,9156.168
2007-12-04,9071.967
2007-12-05,9180.79
2007-12-06,9185.539
2007-12-07,9284.09
2007-12-10,9378.75
2007-12-11,9314.078
2007-12-12,9342.961
2007-12-13,9052.525
2007-12-14,9005.418
2007-12-17,8812.224
2007-12-18,8821.168
2007-12-19,8769.202
2007-12-20,8758.371
2007-12-21,8877.939
2007-12-24,8905.584
2007-12-25,8905.584
2007-12-26,8957.293
2007-12-27,9023.792
2007-12-28,9084.127
2007-12-31,9032.473
2008-01-01,9032.473
2008-01-02,8996.198
2008-01-03,8991.134
2008-01-04,8863.345
2008-01-07,8847.243
2008-01-08,8848.601
2008-01-09,8712.608
2008-01-10,8672.52
2008-01-11,8692.676
2008-01-14,8761.393
2008-01-15,8515.28
2008-01-16,8358.318
2008-01-17,8305.583
2008-01-18,8119.331
2008-01-21,7559.039
2008-01-22,7812.061
2008-01-23,7522.584
2008-01-24,8037.836
2008-01-25,7998.957
2008-01-28,7978.138
2008-01-29,8087.209
2008-01-30,8044.026
2008-01-31,8012.897
2008-02-01,8154.373
2008-02-04,8165.344
2008-02-05,7811.094
2008-02-06,7847.212
2008-02-07,7618.45
2008-02-08,7628.081
2008-02-11,7531.888
2008-02-12,7836.427
2008-02-13,7841.049
2008-02-14,7849.457
2008-02-15,7711.656
2008-02-18,7859.698
2008-02-19,7924.456
2008-02-20,7778.019
2008-02-21,7901.388
2008-02-22,7846.376
2008-02-25,8022.812
2008-02-26,8189.753
2008-02-27,8268.121
2008-02-28,8151.392
2008-02-29,8038.126
2008-03-03,7926.908
2008-03-04,7817.045
2008-03-05,7994.539
2008-03-06,7879.121
2008-03-07,7798.432
2008-03-10,7726.701
2008-03-11,7844.384
2008-03-12,8041.417
2008-03-13,7940.606
2008-03-14,7843.783
2008-03-17,7557.08
2008-03-18,7880.966
2008-03-19,7743.171
2008-03-20,7634.856
2008-03-21,7634.856
2008-03-24,7627.274
2008-03-25,8021.857
2008-03-26,8039.513
2008-03-27,8155.675
2008-03-28,8084.558
2008-03-31,8100.208
2008-04-01,8280.925
2008-04-02,8427.991
2008-04-03,8371.845
2008-04-04,8449.549
2008-04-07,8513.227
2008-04-08,8443.475
2008-04-09,8418.964
2008-04-10,8400.906
2008-04-11,8299.476
2008-04-14,8239.843
2008-04-15,8236.021
2008-04-16,8477.403
2008-04-17,8439.21
2008-04-18,8583.758
2008-04-21,8565.303
2008-04-22,8537.374
2008-04-23,8507.335
2008-04-24,8422.792
2008-04-25,8528.069
2008-04-28,8584.128
2008-04-29,8538.745
2008-04-30,8566.29
2008-05-01,8502.828
2008-05-02,8661.181
2008-05-05,8677.758
2008-05-06,8649.052
2008-05-07,8635.129
2008-05-08,8604.577
2008-05-09,8494.443
2008-05-12,8572.288
2008-05-13,8529.561
2008-05-14,8560.489
2008-05-15,8591.98
2008-05-16,8681.425
2008-05-19,8724.182
2008-05-20,8649.758
2008-05-21,8642.634
2008-05-22,8658.655
2008-05-23,8555.094
2008-05-26,8537.099
2008-05-27,8462.949
2008-05-28,8467.249
2008-05-29,8427.587
2008-05-30,8460.089
2008-06-02,8328.039
2008-06-03,8352.276
2008-06-04,8231.46
2008-06-05,8291.705
2008-06-06,8203.191
2008-06-09,8144.637
2008-06-10,7961.392
2008-06-11,7844.114
2008-06-12,7861.104
2008-06-13,7879.605
2008-06-16,7915.867
2008-06-17,7976.694
2008-06-18,7827.233
2008-06-19,7742.629
2008-06-20,7677.346
2008-06-23,7585.405
2008-06-24,7609.898
2008-06-25,7711.023
2008-06-26,7579.665
2008-06-27,7537.747
2008-06-30,7575.782
2008-07-01,7403.752
2008-07-02,7438.002
2008-07-03,7449.743
2008-07-04,7316.47
2008-07-07,7391.972
2008-07-08,7288.679
2008-07-09,7444.209
2008-07-10,7324.696
2008-07-11,7164.934
2008-07-14,7194.809
2008-07-15,7030.785
2008-07-16,7006.798
2008-07-17,7270.376
2008-07-18,7444.133
2008-07-21,7498.468
2008-07-22,7418.51
2008-07-23,7562.02
2008-07-24,7443.682
2008-07-25,7396.512
2008-07-28,7306.444
2008-07-29,7237.412
2008-07-30,7332.573
2008-07-31,7343.624
2008-08-01,7263.374
2008-08-04,7214.669
2008-08-05,7396.545
2008-08-06,7450.089
2008-08-07,7406.417
2008-08-08,7301.063
2008-08-11,7416.5
2008-08-12,7364.003
2008-08-13,7103.537
2008-08-14,7149.686
2008-08-15,7077.017
2008-08-18,7080.997
2008-08-19,6855.722
2008-08-20,6896.644
2008-08-21,6894.471
2008-08-22,7024.302
2008-08-25,6963.942
2008-08-26,6902.99
2008-08-27,6946.786
2008-08-28,7074.764
2008-08-29,7104.261
2008-09-01,7015.467
2008-09-02,7070.049
2008-09-03,6951.309
2008-09-04,6714.59
2008-09-05,6508.289
2008-09-08,6757.558
2008-09-09,6715.55
2008-09-10,6615.23
2008-09-11,6490.903
2008-09-12,6712.482
2008-09-15,6406.87
2008-09-16,6160.416
2008-09-17,6040.673
2008-09-18,6046.213
2008-09-19,6728.787
2008-09-22,6683.586
2008-09-23,6594.075
2008-09-24,6544.225
2008-09-25,6718.403
2008-09-26,6563.743
2008-09-29,6085.099
2008-09-30,6016.137
2008-10-01,6066.336
2008-10-02,5939.735
2008-10-03,6185.578
2008-10-06,5552.234
2008-10-07,5539.847
2008-10-08,5186.425
2008-10-09,5094.777
2008-10-10,4594.35
2008-10-13,5087.046
2008-10-14,5295.903
2008-10-15,4928.393
2008-10-16,4593.449
2008-10-17,4790.787
2008-10-20,4950.498
2008-10-21,4878.846
2008-10-22,4518.728
2008-10-23,4516.905
2008-10-24,4200.026
2008-10-27,3941.24
2008-10-28,3973.386
2008-10-29,4533.702
2008-10-30,4609.804
2008-10-31,4655.653
2008-11-03,4704.165
2008-11-04,5031.585
2008-11-05,4975.371
2008-11-06,4573.963
2008-11-07,4653.355
2008-11-10,4680.351
2008-11-11,4377.808
2008-11-12,4225.172
2008-11-13,4219.069
2008-11-14,4304.136
2008-11-17,4178.857
2008-11-18,4211.243
2008-11-19,3990.884
2008-11-20,3816.977
2008-11-21,3713.767
2008-11-24,4185.946
2008-11-25,4304.758
2008-11-26,4280.932
2008-11-27,4392.021
2008-11-28,4374.753
2008-12-01,4060.758
2008-12-02,4198.639
2008-12-03,4207.726
2008-12-04,4211.677
2008-12-05,4018.917
2008-12-08,4432.1
2008-12-09,4495.591
2008-12-10,4535.156
2008-12-11,4576.718
2008-12-12,4460.6
2008-12-15,4534.425
2008-12-16,4600.372
2008-12-17,4741.155
2008-12-18,4773.799
2008-12-19,4568.719
2008-12-22,4482.273
2008-12-23,4477.749
2008-12-24,4468.528
2008-12-25,4468.528
2008-12-26,4482.494
2008-12-29,4579.102
2008-12-30,4644.029
2008-12-31,4592.736
2009-01-01,4592.736
2009-01-02,4773.644
2009-01-05,4749.342
2009-01-06,4755.337
2009-01-07,4783.965
2009-01-08,4760.463
2009-01-09,4669.505
2009-01-12,4553.114
2009-01-13,4410.049
2009-01-14,4184.834
2009-01-15,4079.07
2009-01-16,4168.154
2009-01-19,4019.462
2009-01-20,3824.99
2009-01-21,3795.885
2009-01-22,3784.71
2009-01-23,3714.202
2009-01-26,3975.388
2009-01-27,3985.176
2009-01-28,4200.256
2009-01-29,4059.809
2009-01-30,3962.358
2009-02-02,3847.996
2009-02-03,3978.255
2009-02-04,4081.059
2009-02-05,4056.368
2009-02-06,4162.223
2009-02-09,4265.342
2009-02-10,4112.649
2009-02-11,4050.103
2009-02-12,3945.848
2009-02-13,3996.261
2009-02-16,3885.895
2009-02-17,3685.88
2009-02-18,3662.576
2009-02-19,3700.985
2009-02-20,3518.567
2009-02-23,3506.469
2009-02-24,3465.057
2009-02-25,3444.57
2009-02-26,3589.486
2009-02-27,3481.721
2009-03-02,3252.382
2009-03-03,3187.671
2009-03-04,3323.552
2009-03-05,3144.692
2009-03-06,3113.785
2009-03-09,3071.315
2009-03-10,3301.74
2009-03-11,3320.484
2009-03-12,3367.704
2009-03-13,3419.565
2009-03-16,3567.28
2009-03-17,3543.672
2009-03-18,3571.661
2009-03-19,3803.03
2009-03-20,3760.022
2009-03-23,3911.661
2009-03-24,3886.902
2009-03-25,3911.297
2009-03-26,3942.233
2009-03-27,3828.206
2009-03-30,3597.497
2009-03-31,3769.342
2009-04-01,3842.381
2009-04-02,4153.018
2009-04-03,4125.017
2009-04-06,4094.529
2009-04-07,3998.606
2009-04-08,4012.826
2009-04-09,4134.722
2009-04-10,4134.984
2009-04-13,4171.578
2009-04-14,4246.924
2009-04-15,4190.872
2009-04-16,4286.239
2009-04-17,4335.212
2009-04-20,4101.092
2009-04-21,4099.215
2009-04-22,4207.485
2009-04-23,4197.391
2009-04-24,4380.288
2009-04-27,4350.427
2009-04-28,4253.827
2009-04-29,4429.475
2009-04-30,4515.434
2009-05-01,4518.111
2009-05-04,4636.851
2009-05-05,4697.309
2009-05-06,4747.511
2009-05-07,4736.315
2009-05-08,4868.604
2009-05-11,4837.246
2009-05-12,4817.341
2009-05-13,4630.725
2009-05-14,4647.775
2009-05-15,4676.905
2009-05-18,4789.06
2009-05-19,4917.759
2009-05-20,4997.38
2009-05-21,4874.214
2009-05-22,4954.284
2009-05-25,4962.704
2009-05-26,5005.396
2009-05-27,5031.358
2009-05-28,4970.764
2009-05-29,5059.814
2009-06-01,5245.005
2009-06-02,5275.845
2009-06-03,5116.767
2009-06-04,5112.034
2009-06-05,5083.324
2009-06-08,4982.957
2009-06-09,5060.185
2009-06-10,5127.729
2009-06-11,5203.888
2009-06-12,5158.437
2009-06-15,4954.619
2009-06-16,4960.337
2009-06-17,4850.334
2009-06-18,4913.331
2009-06-19,4970.167
2009-06-22,4796.324
2009-06-23,4798.68
2009-06-24,4929.23
2009-06-25,4847.86
2009-06-26,4890.563
2009-06-29,4990.137
2009-06-30,4922.986
2009-07-01,5052.627
2009-07-02,4867.274
2009-07-03,4868.128
2009-07-06,4766.451
2009-07-07,4752.042
2009-07-08,4649.047
2009-07-09,4712.679
2009-07-10,4644.92
2009-07-13,4750.312
2009-07-14,4821.308
2009-07-15,5026.797
2009-07-16,5063.524
2009-07-17,5074.756
2009-07-20,5191.249
2009-07-21,5231.545
2009-07-22,5234.448
2009-07-23,5368.434
2009-07-24,5355.681
2009-07-27,5401.238
2009-07-28,5318.355
2009-07-29,5331.082
2009-07-30,5455.87
2009-07-31,5482.346
2009-08-03,5695.405
2009-08-04,5681.56
2009-08-05,5664.399
2009-08-06,5698.482
2009-08-07,5722.537
2009-08-10,5687.486
2009-08-11,5580.1
2009-08-12,5683.121
2009-08-13,5772.724
2009-08-14,5696.387
2009-08-17,5510.259
2009-08-18,5603.708
2009-08-19,5636.458
2009-08-20,5730.441
2009-08-21,5908.61
2009-08-24,5983.806
2009-08-25,6033.578
2009-08-26,5956.385
2009-08-27,5928.839
2009-08-28,6054.939
2009-08-31,5994.993
2009-09-01,5844.253
2009-09-02,5779.847
2009-09-03,5796.128
2009-09-04,5878.185
2009-09-07,6001.346
2009-09-08,6081.627
2009-09-09,6177.828
2009-09-10,6164.643
2009-09-11,6206.39
2009-09-14,6188.845
2009-09-15,6190.489
2009-09-16,6332.396
2009-09-17,6406.342
2009-09-18,6375.024
2009-09-21,6288.246
2009-09-22,6383.555
2009-09-23,6387.266
2009-09-24,6234.018
2009-09-25,6199.485
2009-09-28,6304.332
2009-09-29,6272.56
2009-09-30,6269.526
2009-10-01,6129.192
2009-10-02,6019.563
2009-10-05,6085.61
2009-10-06,6286.334
2009-10-07,6235.894
2009-10-08,6346.553
2009-10-09,6327.257
2009-10-12,6396.307
2009-10-13,6333.223
2009-10-14,6518.846
2009-10-15,6538.319
2009-10-16,6448.235
2009-10-19,6583.065
2009-10-20,6542.284
2009-10-21,6600.231
2009-10-22,6518.774
2009-10-23,6486.385
2009-10-26,6350.268
2009-10-27,6297.66
2009-10-28,6133.719
2009-10-29,6274.064
2009-10-30,6091.268
2009-11-02,6142.321
2009-11-03,5999.171
2009-11-04,6186.547
2009-11-05,6246.835
2009-11-06,6251.197
2009-11-09,6450.991
2009-11-10,6422.612
2009-11-11,6470.276
2009-11-12,6431.019
2009-11-13,6465.895
2009-11-16,6604.492
2009-11-17,6507.131
2009-11-18,6553.683
2009-11-19,6393.688
2009-11-20,6322.366
2009-11-23,6523.294
2009-11-24,6455.863
2009-11-25,6534.529
2009-11-26,6263.458
2009-11-27,6334.039
2009-11-30,6251.089
