Date,EUROPE VALUE Standard (Large+Mid Cap)
2005-06-15,7075.22
2005-06-16,7103.219
2005-06-17,7203.396
2005-06-20,7147.628
2005-06-21,7173.41
2005-06-22,7189.503
2005-06-23,7188.639
2005-06-24,7154.958
2005-06-27,7130.072
2005-06-28,7143.942
2005-06-29,7145.776
2005-06-30,7145.61
2005-07-01,7126.818
2005-07-04,7117.528
2005-07-05,7102.028
2005-07-06,7157.807
2005-07-07,7034.501
2005-07-08,7123.389
2005-07-11,7240.733
2005-07-12,7282.812
2005-07-13,7267.712
2005-07-14,7314.974
2005-07-15,7261.192
2005-07-18,7256.512
2005-07-19,7247.511
2005-07-20,7228.298
2005-07-21,7306.665
2005-07-22,7305.165
2005-07-25,7308.993
2005-07-26,7285.687
2005-07-27,7319.681
2005-07-28,7367.26
2005-07-29,7402.531
2005-08-01,7451.37
2005-08-02,7509.396
2005-08-03,7573.555
2005-08-04,7534.273
2005-08-05,7485.875
2005-08-08,7550.413
2005-08-09,7590.614
2005-08-10,7701.3
2005-08-11,7714.795
2005-08-12,7690.1
2005-08-15,7644.325
2005-08-16,7599.19
2005-08-17,7568.756
2005-08-18,7443.895
2005-08-19,7497.947
2005-08-22,7556.785
2005-08-23,7490.483
2005-08-24,7490.877
2005-08-25,7456.907
2005-08-26,7439.321
2005-08-29,7422.042
2005-08-30,7371.085
2005-08-31,7508.932
2005-09-01,7665.866
2005-09-02,7708.416
2005-09-05,7736.936
2005-09-06,7786.557
2005-09-07,7796.973
2005-09-08,7763.583
2005-09-09,7796.656
2005-09-12,7711.866
2005-09-13,7656.275
2005-09-14,7695.577
2005-09-15,7655.72
2005-09-16,7703.148
2005-09-19,7684.028
2005-09-20,7714.296
2005-09-21,7675.509
2005-09-22,7598.334
2005-09-23,7577.519
2005-09-26,7650.914
2005-09-27,7619.314
2005-09-28,7700.492
2005-09-29,7681.153
2005-09-30,7726.937
2005-10-03,7692.587
2005-10-04,7715.563
2005-10-05,7628.399
2005-10-06,7619.539
2005-10-07,7576.025
2005-10-10,7550.696
2005-10-11,7541.107
2005-10-12,7505.43
2005-10-13,7368.893
2005-10-14,7464.657
2005-10-17,7444.716
2005-10-18,7354.338
2005-10-19,7259.357
2005-10-20,7299.317
2005-10-21,7287.494
2005-10-24,7359.702
2005-10-25,7413.37
2005-10-26,7443.061
2005-10-27,7390.162
2005-10-28,7366.377
2005-10-31,7473.231
2005-11-01,7487.835
2005-11-02,7572.768
2005-11-03,7657.913
2005-11-04,7528.816
2005-11-07,7542.089
2005-11-08,7517.866
2005-11-09,7503.369
2005-11-10,7521.584
2005-11-11,7582.332
2005-11-14,7590.563
2005-11-15,7583.089
2005-11-16,7522.615
2005-11-17,7608.2
2005-11-18,7649.398
2005-11-21,7714.621
2005-11-22,7707.893
2005-11-23,7784.42
2005-11-24,7762.781
2005-11-25,7743.056
2005-11-28,7736.018
2005-11-29,7727.869
2005-11-30,7702.845
2005-12-01,7774.429
2005-12-02,7811.205
2005-12-05,7827.295
2005-12-06,7891.198
2005-12-07,7852.701
2005-12-08,7916.073
2005-12-09,7911.466
2005-12-12,7992.326
2005-12-13,7987.02
2005-12-14,8032.037
2005-12-15,7961.18
2005-12-16,8060.006
2005-12-19,8024.987
2005-12-20,7987.954
2005-12-21,7988.121
2005-12-22,8013.94
2005-12-23,8016.119
2005-12-26,8016.119
2005-12-27,8030.562
2005-12-28,8052.782
2005-12-29,8046.473
2005-12-30,7963.056
2006-01-02,7992.111
2006-01-03,8172.94
2006-01-04,8330.759
2006-01-05,8297.841
2006-01-06,8395.232
2006-01-09,8362.689
2006-01-10,8312.058
2006-01-11,8393.219
2006-01-12,8385.816
2006-01-13,8348.863
2006-01-16,8385.236
2006-01-17,8276.275
2006-01-18,8221.884
2006-01-19,8285.711
2006-01-20,8210.116
2006-01-23,8322.225
2006-01-24,8289.339
2006-01-25,8374.346
2006-01-26,8467.23
2006-01-27,8497.117
2006-01-30,8462.399
2006-01-31,8511.568
2006-02-01,8579.084
2006-02-02,8487.885
2006-02-03,8418.653
2006-02-06,8423.553
2006-02-07,8384.8
2006-02-08,8377.154
2006-02-09,8476.932
2006-02-10,8425.737
2006-02-13,8478.355
2006-02-14,8435.278
2006-02-15,8450.806
2006-02-16,8490.954
2006-02-17,8538.055
2006-02-20,8576.304
2006-02-21,8584.125
2006-02-22,8627.111
2006-02-23,8644.779
2006-02-24,8638.223
2006-02-27,8647.526
2006-02-28,8581.622
2006-03-01,8660.459
2006-03-02,8601.347
2006-03-03,8610.9
2006-03-06,8662.605
2006-03-07,8524.641
2006-03-08,8489.09
2006-03-09,8542.998
2006-03-10,8588.692
2006-03-13,8682.214
2006-03-14,8767.391
2006-03-15,8790.114
2006-03-16,8893.273
2006-03-17,8915.192
2006-03-20,8938.816
2006-03-21,8895.755
2006-03-22,8911.563
2006-03-23,8827.4
2006-03-24,8886.455
2006-03-27,8829.361
2006-03-28,8813.508
2006-03-29,8781.41
2006-03-30,8954.25
2006-03-31,8871.133
2006-04-03,8944.924
2006-04-04,9013.992
2006-04-05,9054.599
2006-04-06,9052.997
2006-04-07,8926.843
2006-04-10,8962.698
2006-04-11,8867.146
2006-04-12,8836.759
2006-04-13,8852.893
2006-04-14,8852.893
2006-04-17,8984.427
2006-04-18,8986.934
2006-04-19,9134.029
2006-04-20,9148.277
2006-04-21,9237.533
2006-04-24,9211.941
2006-04-25,9250.657
2006-04-26,9306.082
2006-04-27,9318.566
2006-04-28,9329.721
2006-05-01,9371.477
2006-05-02,9467.862
2006-05-03,9368.41
2006-05-04,9471.651
2006-05-05,9617.67
2006-05-08,9621.288
2006-05-09,9690.948
2006-05-10,9679.386
2006-05-11,9660.716
2006-05-12,9495.342
2006-05-15,9340.377
2006-05-16,9367.586
2006-05-17,9043.7
2006-05-18,9034.185
2006-05-19,8987.975
2006-05-22,8815.546
2006-05-23,9054.325
2006-05-24,8876.783
2006-05-25,8996.46
2006-05-26,9114.169
2006-05-29,9128.012
2006-05-30,9015.959
2006-05-31,9090.952
2006-06-01,9120.279
2006-06-02,9222.954
2006-06-05,9168.653
2006-06-06,8917.938
2006-06-07,8958.324
2006-06-08,8642.249
2006-06-09,8798.782
2006-06-12,8685.193
2006-06-13,8474.554
2006-06-14,8516.858
2006-06-15,8710.693
2006-06-16,8672.075
2006-06-19,8666.916
2006-06-20,8724.037
2006-06-21,8765.063
2006-06-22,8758.428
2006-06-23,8723.304
2006-06-26,8719.776
2006-06-27,8688.762
2006-06-28,8666.996
2006-06-29,8829.411
2006-06-30,9120.925
2006-07-03,9179.545
2006-07-04,9203.657
2006-07-05,9043.271
2006-07-06,9147.93
2006-07-07,9183.941
2006-07-10,9157.84
2006-07-11,9082.141
2006-07-12,9047.252
2006-07-13,8919.501
2006-07-14,8770.467
2006-07-17,8670.597
2006-07-18,8632.321
2006-07-19,8879.385
2006-07-20,8945.676
2006-07-21,8899.274
2006-07-24,9024.064
2006-07-25,9026.209
2006-07-26,9054.071
2006-07-27,9264.406
2006-07-28,9354.883
2006-07-31,9308.039
2006-08-01,9222.933
2006-08-02,9383.316
2006-08-03,9301.596
2006-08-04,9496.848
2006-08-07,9377.948
2006-08-08,9380.532
2006-08-09,9494.819
2006-08-10,9330.179
2006-08-11,9331.416
2006-08-14,9398.054
2006-08-15,9508.786
2006-08-16,9591.48
2006-08-17,9600.192
2006-08-18,9554.432
2006-08-21,9620.988
2006-08-22,9568.807
2006-08-23,9515.489
2006-08-24,9540.754
2006-08-25,9518.911
2006-08-28,9593.452
2006-08-29,9584.943
2006-08-30,9682.764
2006-08-31,9628.912
2006-09-01,9680.046
2006-09-04,9771.975
2006-09-05,9696.028
2006-09-06,9585.659
2006-09-07,9460.743
2006-09-08,9459.713
2006-09-11,9447.04
2006-09-12,9566.525
2006-09-13,9584.46
2006-09-14,9645.582
2006-09-15,9616.425
2006-09-18,9632.822
2006-09-19,9595.544
2006-09-20,9710.411
2006-09-21,9769.581
2006-09-22,9708.632
2006-09-25,9668.78
2006-09-26,9747.577
2006-09-27,9835.035
2006-09-28,9813.968
2006-09-29,9802.115
2006-10-02,9856.971
2006-10-03,9837.457
2006-10-04,9895.162
2006-10-05,9951.195
2006-10-06,9900.19
2006-10-09,9903.849
2006-10-10,9927.497
2006-10-11,9941.684
2006-10-12,10024.636
2006-10-13,10017.611
2006-10-16,10053.703
2006-10-17,9952.045
2006-10-18,10022.365
2006-10-19,10062.513
2006-10-20,10088.047
2006-10-23,10083.62
2006-10-24,10084.75
2006-10-25,10143.267
2006-10-26,10232.252
2006-10-27,10270.278
2006-10-30,10238.417
2006-10-31,10275.128
2006-11-01,10315.225
2006-11-02,10260.276
2006-11-03,10247.263
2006-11-06,10367.954
2006-11-07,10486.199
2006-11-08,10460.989
2006-11-09,10466.057
2006-11-10,10520.366
2006-11-13,10507.31
2006-11-14,10478.926
2006-11-15,10530.738
2006-11-16,10550.344
2006-11-17,10494.9
2006-11-20,10512.163
2006-11-21,10532.367
2006-11-22,10603.304
2006-11-23,10584.998
2006-11-24,10617.193
2006-11-27,10484.732
2006-11-28,10480.515
2006-11-29,10609.36
2006-11-30,10618.876
2006-12-01,10590.431
2006-12-04,10648.467
2006-12-05,10708.251
2006-12-06,10734.015
2006-12-07,10765.014
2006-12-08,10793.573
2006-12-11,10778.211
2006-12-12,10835.672
2006-12-13,10883.751
2006-12-14,10914.554
2006-12-15,10909.693
2006-12-18,10880.417
2006-12-19,10901.861
2006-12-20,10948.526
2006-12-21,10921.605
2006-12-22,10865.771
2006-12-25,10865.771
2006-12-26,10847.631
2006-12-27,10953.918
2006-12-28,10973.012
2006-12-29,10955.018
2007-01-01,10955.018
2007-01-02,11181.071
2007-01-03,11127.768
2007-01-04,11006.242
2007-01-05,10821.737
2007-01-08,10820.728
2007-01-09,10841.546
2007-01-10,10711.265
2007-01-11,10839.667
2007-01-12,10931.327
2007-01-15,11007.525
2007-01-16,10930.489
2007-01-17,10919.709
2007-01-18,10917.536
2007-01-19,11008.249
2007-01-22,10980.05
2007-01-23,11041.649
2007-01-24,11088.739
2007-01-25,11047.293
2007-01-26,10907.42
2007-01-29,10960.571
2007-01-30,11007.311
2007-01-31,10984.494
2007-02-01,11121.531
2007-02-02,11124.764
2007-02-05,11091.081
2007-02-06,11150.166
2007-02-07,11234.229
2007-02-08,11157.9
2007-02-09,11175.007
2007-02-12,11077.166
2007-02-13,11137.851
2007-02-14,11303.947
2007-02-15,11299.843
2007-02-16,11270.742
2007-02-19,11326.129
2007-02-20,11311.939
2007-02-21,11225.13
2007-02-22,11248.743
2007-02-23,11330.55
2007-02-26,11397.728
2007-02-27,11142.775
2007-02-28,10913.912
2007-03-01,10782.739
2007-03-02,10742.432
2007-03-05,10577.691
2007-03-06,10668.845
2007-03-07,10773.54
2007-03-08,10903.722
2007-03-09,10918.78
2007-03-12,10905.235
2007-03-13,10793.012
2007-03-14,10500.139
2007-03-15,10700.211
2007-03-16,10719.189
2007-03-19,10880.414
2007-03-20,10953.975
2007-03-21,11010.611
2007-03-22,11242.169
2007-03-23,11267.845
2007-03-26,11197.304
2007-03-27,11197.98
2007-03-28,11149.072
2007-03-29,11236.387
2007-03-30,11200.7
2007-04-02,11300.794
2007-04-03,11407.64
2007-04-04,11420.09
2007-04-05,11493.549
2007-04-06,11493.549
2007-04-09,11428.646
2007-04-10,11566.669
2007-04-11,11571.156
2007-04-12,11597.751
2007-04-13,11697.012
2007-04-16,11875.365
2007-04-17,11904.693
2007-04-18,11866.471
2007-04-19,11821.104
2007-04-20,11977.134
2007-04-23,11944.959
2007-04-24,11891.128
2007-04-25,12016.502
2007-04-26,11996.019
2007-04-27,11976.335
2007-04-30,12001.063
2007-05-01,11945.848
2007-05-02,12013.899
2007-05-03,12037.315
2007-05-04,12143.516
2007-05-07,12175.508
2007-05-08,11988.308
2007-05-09,12025.435
2007-05-10,11908.305
2007-05-11,12000.241
2007-05-14,11990.385
2007-05-15,12086.525
2007-05-16,12026.707
2007-05-17,12004.086
2007-05-18,12130.484
2007-05-21,12128.071
2007-05-22,12128.963
2007-05-23,12260.623
2007-05-24,12113.443
2007-05-25,12134.631
2007-05-28,12157.167
2007-05-29,12199.847
2007-05-30,12121.416
2007-05-31,12233.025
2007-06-01,12329.751
2007-06-04,12359.074
2007-06-05,12333.74
2007-06-06,12144.31
2007-06-07,11999.509
2007-06-08,11911.871
2007-06-11,11983.446
2007-06-12,11879.842
2007-06-13,11895.944
2007-06-14,12090.188
2007-06-15,12277.497
2007-06-18,12277.661
2007-06-19,12261.207
2007-06-20,12324.774
2007-06-21,12179.145
2007-06-22,12156.502
2007-06-25,12166.301
2007-06-26,12092.552
2007-06-27,11990.695
2007-06-28,12143.008
2007-06-29,12249.641
2007-07-02,12311.177
2007-07-03,12397.517
2007-07-04,12456.423
2007-07-05,12335.994
2007-07-06,12468.04
2007-07-09,12505.286
2007-07-10,12445.96
2007-07-11,12416.787
2007-07-12,12551.221
2007-07-13,12621.454
2007-07-16,12646.065
2007-07-17,12599.571
2007-07-18,12473.588
2007-07-19,12578.377
2007-07-20,12430.691
2007-07-23,12498.695
2007-07-24,12301.437
2007-07-25,12087.795
2007-07-26,11778.104
2007-07-27,11671.455
2007-07-30,11645.818
2007-07-31,11916.831
2007-08-01,11735.67
2007-08-02,11813.142
2007-08-03,11724.146
2007-08-06,11640.208
2007-08-07,11810.618
2007-08-08,12086.01
2007-08-09,11741.204
2007-08-10,11332.419
2007-08-13,11567.634
2007-08-14,11378.609
2007-08-15,11303.393
2007-08-16,10882.213
2007-08-17,11284.805
2007-08-20,11295.106
2007-08-21,11294.618
2007-08-22,11477.982
2007-08-23,11534.682
2007-08-24,11611.424
2007-08-27,11631.941
2007-08-28,11406.629
2007-08-29,11470.902
2007-08-30,11571.268
2007-08-31,11710.347
2007-09-03,11734.524
2007-09-04,11799.773
2007-09-05,11645.388
2007-09-06,11703.001
2007-09-07,11505.751
2007-09-10,11442.251
2007-09-11,11652.359
2007-09-12,11720.26
2007-09-13,11812.368
2007-09-14,11665.842
2007-09-17,11480.897
2007-09-18,11649.843
2007-09-19,12040.921
2007-09-20,12059.507
2007-09-21,12112.106
2007-09-24,12061.61
2007-09-25,11952.284
2007-09-26,12033.178
2007-09-27,12169.379
2007-09-28,12211.653
2007-10-01,12314.965
2007-10-02,12314.781
2007-10-03,12336.802
2007-10-04,12367.131
2007-10-05,12459.538
2007-10-08,12352.335
2007-10-09,12443.03
2007-10-10,12489.527
2007-10-11,12611.552
2007-10-12,12573.798
2007-10-15,12506.478
2007-10-16,12383.227
2007-10-17,12462.703
2007-10-18,12419.116
2007-10-19,12313.07
2007-10-22,12078.541
2007-10-23,12247.679
2007-10-24,12179.398
2007-10-25,12371.647
2007-10-26,12537.733
2007-10-29,12651.656
2007-10-30,12631.751
2007-10-31,12793.023
2007-11-01,12512.293
2007-11-02,12418.092
2007-11-05,12318.931
2007-11-06,12392.948
2007-11-07,12396.492
2007-11-08,12265.528
2007-11-09,12043.767
2007-11-12,11984.606
2007-11-13,12104.592
2007-11-14,12227.216
2007-11-15,12035.678
2007-11-16,11928.64
2007-11-19,11711.957
2007-11-20,11933.581
2007-11-21,11667.079
2007-11-22,11736.729
2007-11-23,11868.826
2007-11-26,11819.691
2007-11-27,11813.678
2007-11-28,12040.725
2007-11-29,12075.402
2007-11-30,12150.398
2007-12-03,12087.189
2007-12-04,11976.034
2007-12-05,12119.696
2007-12-06,12126.043
2007-12-07,12256.143
2007-12-10,12381.105
2007-12-11,12295.731
2007-12-12,12333.86
2007-12-13,11950.449
2007-12-14,11888.262
2007-12-17,11633.221
2007-12-18,11645.028
2007-12-19,11576.427
2007-12-20,11562.215
2007-12-21,11720.061
2007-12-24,11756.556
2007-12-25,11756.556
2007-12-26,11824.819
2007-12-27,11912.606
2007-12-28,11992.256
2007-12-31,11924.066
2008-01-01,11924.066
2008-01-02,11876.363
2008-01-03,11869.678
2008-01-04,11700.977
2008-01-07,11679.72
2008-01-08,11681.512
2008-01-09,11501.997
2008-01-10,11449.451
2008-01-11,11476.13
2008-01-14,11566.85
2008-01-15,11242.335
2008-01-16,11035.106
2008-01-17,10965.548
2008-01-18,10719.646
2008-01-21,9980.271
2008-01-22,10314.339
2008-01-23,9932.139
2008-01-24,10612.431
2008-01-25,10561.098
2008-01-28,10533.612
2008-01-29,10677.618
2008-01-30,10620.64
2008-01-31,10579.539
2008-02-01,10766.844
2008-02-04,10781.329
2008-02-05,10313.587
2008-02-06,10361.762
2008-02-07,10059.695
2008-02-08,10072.412
2008-02-11,9945.395
2008-02-12,10347.52
2008-02-13,10353.623
2008-02-14,10364.726
2008-02-15,10182.768
2008-02-18,10378.248
2008-02-19,10463.757
2008-02-20,10270.396
2008-02-21,10433.297
2008-02-22,10360.689
2008-02-25,10593.663
2008-02-26,10814.099
2008-02-27,10917.92
2008-02-28,10763.781
2008-02-29,10614.216
2008-03-03,10467.354
2008-03-04,10322.282
2008-03-05,10557.216
2008-03-06,10404.841
2008-03-07,10298.287
2008-03-10,10203.561
2008-03-11,10358.969
2008-03-12,10619.315
2008-03-13,10486.186
2008-03-14,10358.323
2008-03-17,9979.896
2008-03-18,10407.62
2008-03-19,10225.647
2008-03-20,10082.607
2008-03-21,10082.607
2008-03-24,10072.594
2008-03-25,10593.681
2008-03-26,10617.096
2008-03-27,10771.236
2008-03-28,10677.969
2008-03-31,10698.669
2008-04-01,10938.604
2008-04-02,11133.555
2008-04-03,11059.651
2008-04-04,11164.189
2008-04-07,11248.325
2008-04-08,11158.093
2008-04-09,11126.402
2008-04-10,11105.144
2008-04-11,10971.141
2008-04-14,10892.311
2008-04-15,10887.764
2008-04-16,11207.538
2008-04-17,11157.577
2008-04-18,11351.21
2008-04-21,11328.383
2008-04-22,11291.519
2008-04-23,11253.157
2008-04-24,11145.325
2008-04-25,11285.891
2008-04-28,11360.563
2008-04-29,11300.535
2008-04-30,11337.24
2008-05-01,11253.25
2008-05-02,11467.257
2008-05-05,11489.231
2008-05-06,11451.273
2008-05-07,11434.053
2008-05-08,11393.756
2008-05-09,11251.038
2008-05-12,11354.911
2008-05-13,11298.329
2008-05-14,11339.996
2008-05-15,11381.954
2008-05-16,11504.959
2008-05-19,11570.671
2008-05-20,11475.879
2008-05-21,11468.433
2008-05-22,11492.325
2008-05-23,11355.09
2008-05-26,11333.987
2008-05-27,11236.348
2008-05-28,11242.654
2008-05-29,11192.376
2008-05-30,11237.816
2008-06-02,11062.54
2008-06-03,11095.18
2008-06-04,10934.772
2008-06-05,11014.899
2008-06-06,10897.314
2008-06-09,10819.53
2008-06-10,10576.104
2008-06-11,10420.645
2008-06-12,10443.215
2008-06-13,10467.794
2008-06-16,10516.513
2008-06-17,10597.325
2008-06-18,10398.76
2008-06-19,10286.36
2008-06-20,10199.63
2008-06-23,10078.892
2008-06-24,10111.436
2008-06-25,10245.803
2008-06-26,10071.351
2008-06-27,10015.653
2008-06-30,10066.262
2008-07-01,9837.678
2008-07-02,9883.265
2008-07-03,9898.866
2008-07-04,9721.786
2008-07-07,9822.208
2008-07-08,9684.956
2008-07-09,9892.022
2008-07-10,9733.626
2008-07-11,9521.39
2008-07-14,9561.167
2008-07-15,9343.197
2008-07-16,9311.32
2008-07-17,9661.588
2008-07-18,9892.494
2008-07-21,9964.7
2008-07-22,9858.493
2008-07-23,10049.205
2008-07-24,9891.944
2008-07-25,9829.26
2008-07-28,9709.569
2008-07-29,9617.831
2008-07-30,9744.323
2008-07-31,9759.008
2008-08-01,9652.944
2008-08-04,9588.215
2008-08-05,9829.926
2008-08-06,9901.829
2008-08-07,9843.785
2008-08-08,9703.991
2008-08-11,9857.421
2008-08-12,9787.646
2008-08-13,9441.456
2008-08-14,9503.568
2008-08-15,9407.003
2008-08-18,9412.294
2008-08-19,9112.851
2008-08-20,9167.245
2008-08-21,9164.408
2008-08-22,9336.985
2008-08-25,9256.751
2008-08-26,9175.732
2008-08-27,9233.947
2008-08-28,9404.066
2008-08-29,9443.299
2008-09-01,9325.269
2008-09-02,9398.05
2008-09-03,9240.211
2008-09-04,8925.546
2008-09-05,8651.315
2008-09-08,8983.623
2008-09-09,8927.777
2008-09-10,8794.409
2008-09-11,8629.127
2008-09-12,8923.698
2008-09-15,8517.412
2008-09-16,8189.772
2008-09-17,8030.583
2008-09-18,8037.948
2008-09-19,8945.374
2008-09-22,8886.93
2008-09-23,8767.91
2008-09-24,8701.627
2008-09-25,8933.225
2008-09-26,8727.579
2008-09-29,8091.153
2008-09-30,7999.458
2008-10-01,8066.246
2008-10-02,7897.909
2008-10-03,8224.799
2008-10-06,7382.659
2008-10-07,7366.188
2008-10-08,6896.253
2008-10-09,6774.39
2008-10-10,6109.461
2008-10-13,6764.699
2008-10-14,7042.434
2008-10-15,6553.724
2008-10-16,6108.318
2008-10-17,6370.736
2008-10-20,6583.15
2008-10-21,6487.867
2008-10-22,6008.984
2008-10-23,6006.559
2008-10-24,5585.176
2008-10-27,5241.113
2008-10-28,5283.861
2008-10-29,6028.977
2008-10-30,6130.179
2008-10-31,6191.15
2008-11-03,6256.151
2008-11-04,6691.592
2008-11-05,6617.467
2008-11-06,6083.504
2008-11-07,6189.098
2008-11-10,6225.003
2008-11-11,5822.612
2008-11-12,5619.602
2008-11-13,5611.511
2008-11-14,5726.574
2008-11-17,5559.892
2008-11-18,5602.982
2008-11-19,5309.798
2008-11-20,5078.418
2008-11-21,4941.098
2008-11-24,5570.751
2008-11-25,5728.869
2008-11-26,5697.16
2008-11-27,5845.001
2008-11-28,5822.019
2008-12-01,5404.148
2008-12-02,5587.893
2008-12-03,5599.987
2008-12-04,5605.245
2008-12-05,5348.721
2008-12-08,5898.62
2008-12-09,5983.119
2008-12-10,6035.787
2008-12-11,6091.102
2008-12-12,5936.562
2008-12-15,6035.044
2008-12-16,6122.887
2008-12-17,6310.263
2008-12-18,6353.712
2008-12-19,6080.759
2008-12-22,5965.704
2008-12-23,5959.682
2008-12-24,5947.41
2008-12-25,5947.41
2008-12-26,5965.998
2008-12-29,6094.579
2008-12-30,6180.993
2008-12-31,6112.725
2009-01-01,6112.725
2009-01-02,6353.505
2009-01-05,6321.169
2009-01-06,6329.148
2009-01-07,6367.251
2009-01-08,6336.003
2009-01-09,6214.962
2009-01-12,6060.493
2009-01-13,5870.064
2009-01-14,5570.322
2009-01-15,5429.824
2009-01-16,5548.407
2009-01-19,5350.478
2009-01-20,5091.607
2009-01-21,5052.865
2009-01-22,5037.989
2009-01-23,4944.133
2009-01-26,5292.212
2009-01-27,5305.274
2009-01-28,5591.599
2009-01-29,5404.629
2009-01-30,5274.896
2009-02-02,5123.424
2009-02-03,5296.858
2009-02-04,5433.994
2009-02-05,5401.117
2009-02-06,5542.065
2009-02-09,5679.369
2009-02-10,5476.056
2009-02-11,5392.891
2009-02-12,5254.07
2009-02-13,5321.197
2009-02-16,5174.24
2009-02-17,4907.911
2009-02-18,4876.88
2009-02-19,4928.024
2009-02-20,4685.228
2009-02-23,4669.132
2009-02-24,4613.988
2009-02-25,4586.709
2009-02-26,4779.676
2009-02-27,4636.178
2009-03-02,4330.795
2009-03-03,4244.627
2009-03-04,4425.564
2009-03-05,4187.398
2009-03-06,4146.243
2009-03-09,4089.7
2009-03-10,4396.528
2009-03-11,4421.651
2009-03-12,4484.643
2009-03-13,4553.733
2009-03-16,4750.441
2009-03-17,4719.003
2009-03-18,4756.3
2009-03-19,5064.49
2009-03-20,5007.217
2009-03-23,5209.178
2009-03-24,5176.285
2009-03-25,5208.976
2009-03-26,5250.37
2009-03-27,5098.532
2009-03-30,4791.62
2009-03-31,5020.566
2009-04-01,5118.19
2009-04-02,5532.753
2009-04-03,5496.05
2009-04-06,5455.736
2009-04-07,5329.277
2009-04-08,5348.535
2009-04-09,5511.495
2009-04-10,5511.962
2009-04-13,5560.74
2009-04-14,5661.447
2009-04-15,5586.725
2009-04-16,5713.953
2009-04-17,5779.264
2009-04-20,5467.957
2009-04-21,5465.746
2009-04-22,5610.702
2009-04-23,5601.862
2009-04-24,5846.693
2009-04-27,5807.21
2009-04-28,5678.566
2009-04-29,5913.568
2009-04-30,6030.077
2009-05-01,6033.651
2009-05-04,6198.171
2009-05-05,6279.121
2009-05-06,6347.319
2009-05-07,6335.5
2009-05-08,6512.58
2009-05-11,6470.998
2009-05-12,6445.839
2009-05-13,6196.138
2009-05-14,6219.214
2009-05-15,6258.402
2009-05-18,6411.517
2009-05-19,6584.559
2009-05-20,6693.069
2009-05-21,6528.111
2009-05-22,6635.985
2009-05-25,6647.268
2009-05-26,6704.678
2009-05-27,6740.627
2009-05-28,6659.62
2009-05-29,6778.925
2009-06-01,7027.166
2009-06-02,7069.824
2009-06-03,6856.725
2009-06-04,6850.411
2009-06-05,6811.939
2009-06-08,6677.441
2009-06-09,6780.97
2009-06-10,6871.801
2009-06-11,6974.132
2009-06-12,6913.22
2009-06-15,6640.068
2009-06-16,6647.732
2009-06-17,6500.35
2009-06-18,6584.914
2009-06-19,6661.086
2009-06-22,6429.997
2009-06-23,6433.155
2009-06-24,6608.172
2009-06-25,6499.086
2009-06-26,6556.343
2009-06-29,6689.834
2009-06-30,6599.81
2009-07-01,6774.391
2009-07-02,6525.906
2009-07-03,6527.126
2009-07-06,6390.921
2009-07-07,6371.602
2009-07-08,6233.504
2009-07-09,6319.061
2009-07-10,6228.559
2009-07-13,6369.883
2009-07-14,6465.085
2009-07-15,6740.633
2009-07-16,6789.881
2009-07-17,6804.943
2009-07-20,6961.154
2009-07-21,7015.188
2009-07-22,7019.081
2009-07-23,7198.748
2009-07-24,7181.647
2009-07-27,7242.735
2009-07-28,7131.629
2009-07-29,7148.695
2009-07-30,7316.029
2009-07-31,7351.534
2009-08-03,7637.938
2009-08-04,7619.37
2009-08-05,7596.976
2009-08-06,7642.687
2009-08-07,7674.95
2009-08-10,7627.94
2009-08-11,7483.932
2009-08-12,7622.102
2009-08-13,7742.275
2009-08-14,7639.893
2009-08-17,7390.261
2009-08-18,7515.595
2009-08-19,7559.518
2009-08-20,7685.567
2009-08-21,7924.623
2009-08-24,8025.481
2009-08-25,8092.236
2009-08-26,7988.704
2009-08-27,7951.765
2009-08-28,8121.861
2009-08-31,8041.453
2009-09-01,7839.295
2009-09-02,7752.993
2009-09-03,7774.831
2009-09-04,7884.901
2009-09-07,8050.107
2009-09-08,8157.796
2009-09-09,8286.838
2009-09-10,8269.151
2009-09-11,8325.151
2009-09-14,8301.616
2009-09-15,8303.821
2009-09-16,8494.172
2009-09-17,8593.363
2009-09-18,8551.353
2009-09-21,8436.285
2009-09-22,8564.151
2009-09-23,8569.13
2009-09-24,8363.533
2009-09-25,8317.204
2009-09-28,8457.866
2009-09-29,8415.24
2009-09-30,8411.17
2009-10-01,8222.899
2009-10-02,8075.821
2009-10-05,8164.429
2009-10-06,8433.72
2009-10-07,8366.05
2009-10-08,8514.509
2009-10-09,8488.622
2009-10-12,8581.469
2009-10-13,8496.861
2009-10-14,8745.899
2009-10-15,8772.025
2009-10-16,8651.806
2009-10-19,8832.72
2009-10-20,8778.008
2009-10-21,8855.758
2009-10-22,8746.458
2009-10-23,8703.001
2009-10-26,8520.369
2009-10-27,8449.803
2009-10-28,8229.876
2009-10-29,8418.182
2009-10-30,8172.918
2009-11-02,8241.418
2009-11-03,8049.347
2009-11-04,8301.307
2009-11-05,8382.204
2009-11-06,8388.057
2009-11-09,8656.147
2009-11-10,8618.067
2009-11-11,8682.025
2009-11-12,8629.347
2009-11-13,8676.922
2009-11-16,8862.912
2009-11-17,8732.258
2009-11-18,8794.729
2009-11-19,8580.023
2009-11-20,8484.412
2009-11-23,8754.818
2009-11-24,8664.321
2009-11-25,8769.897
2009-11-26,8406.096
2009-11-27,8500.821
2009-11-30,8389.496
