Date,ACWI SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,687.133
2005-11-10,688.66
2005-11-11,691.564
2005-11-14,690.254
2005-11-15,687.019
2005-11-16,687.659
2005-11-17,697.282
2005-11-18,699.822
2005-11-21,705.375
2005-11-22,707.767
2005-11-23,711.615
2005-11-24,711.285
2005-11-25,711.581
2005-11-28,706.939
2005-11-29,708.243
2005-11-30,709.531
2005-12-01,718.391
2005-12-02,721.975
2005-12-05,723.114
2005-12-06,724.653
2005-12-07,722.312
2005-12-08,723.743
2005-12-09,727.544
2005-12-12,732.886
2005-12-13,733.657
2005-12-14,737.089
2005-12-15,733.313
2005-12-16,734.042
2005-12-19,730.12
2005-12-20,730.645
2005-12-21,734.507
2005-12-22,738.711
2005-12-23,740.564
2005-12-26,741.448
2005-12-27,736.127
2005-12-28,740.228
2005-12-29,740.761
2005-12-30,736.888
2006-01-02,737.804
2006-01-03,750.795
2006-01-04,761.182
2006-01-05,762.465
2006-01-06,771.4
2006-01-09,775.106
2006-01-10,774.137
2006-01-11,778.155
2006-01-12,777.458
2006-01-13,778.264
2006-01-16,780.017
2006-01-17,770.991
2006-01-18,763.02
2006-01-19,775.487
2006-01-20,768.067
2006-01-23,767.708
2006-01-24,774.314
2006-01-25,775.42
2006-01-26,782.892
2006-01-27,788.97
2006-01-30,789.301
2006-01-31,791.79
2006-02-01,792.363
2006-02-02,787.441
2006-02-03,783.141
2006-02-06,788.008
2006-02-07,780.86
2006-02-08,778.085
2006-02-09,779.354
2006-02-10,776.159
2006-02-13,767.456
2006-02-14,770.685
2006-02-15,773.006
2006-02-16,777.114
2006-02-17,776.31
2006-02-20,775.586
2006-02-21,777.635
2006-02-22,780.632
2006-02-23,784.534
2006-02-24,786.791
2006-02-27,789.466
2006-02-28,784.056
2006-03-01,790.493
2006-03-02,790.898
2006-03-03,788.089
2006-03-06,784.61
2006-03-07,772.656
2006-03-08,768.5
2006-03-09,771.843
2006-03-10,775.607
2006-03-13,782.111
2006-03-14,790.11
2006-03-15,795.162
2006-03-16,797.049
2006-03-17,800.36
2006-03-20,801.215
2006-03-21,795.028
2006-03-22,798.987
2006-03-23,798.092
2006-03-24,802.878
2006-03-27,804.259
2006-03-28,803.808
2006-03-29,808.826
2006-03-30,815.746
2006-03-31,814.531
2006-04-03,818.028
2006-04-04,823.258
2006-04-05,827.092
2006-04-06,830.797
2006-04-07,823.42
2006-04-10,822.393
2006-04-11,814.991
2006-04-12,813.539
2006-04-13,815.877
2006-04-14,816.126
2006-04-17,818.711
2006-04-18,829.809
2006-04-19,839.176
2006-04-20,837.415
2006-04-21,839.789
2006-04-24,837.051
2006-04-25,836.533
2006-04-26,839.036
2006-04-27,837.922
2006-04-28,838.922
2006-05-01,841.108
2006-05-02,847.405
2006-05-03,846.59
2006-05-04,853.252
2006-05-05,862.709
2006-05-08,866.703
2006-05-09,867.592
2006-05-10,866.155
2006-05-11,858.168
2006-05-12,843.972
2006-05-15,827.826
2006-05-16,822.896
2006-05-17,809.909
2006-05-18,799.042
2006-05-19,798.034
2006-05-22,780.745
2006-05-23,787.162
2006-05-24,778.915
2006-05-25,787.929
2006-05-26,798.167
2006-05-29,800.81
2006-05-30,789.928
2006-05-31,794.415
2006-06-01,799.732
2006-06-02,806.922
2006-06-05,793.78
2006-06-06,777.573
2006-06-07,768.423
2006-06-08,751.633
2006-06-09,756.931
2006-06-12,743.97
2006-06-13,724.077
2006-06-14,730.084
2006-06-15,753.62
2006-06-16,754.842
2006-06-19,746.519
2006-06-20,743.451
2006-06-21,752.21
2006-06-22,753.174
2006-06-23,755.048
2006-06-26,758.116
2006-06-27,753.889
2006-06-28,751.766
2006-06-29,769.631
2006-06-30,785.441
2006-07-03,791.166
2006-07-04,793.481
2006-07-05,780.815
2006-07-06,782.792
2006-07-07,778.511
2006-07-10,775.679
2006-07-11,775.31
2006-07-12,767.896
2006-07-13,755.103
2006-07-14,745.005
2006-07-17,735.338
2006-07-18,729.746
2006-07-19,745.648
2006-07-20,743.095
2006-07-21,733.269
2006-07-24,743.089
2006-07-25,750.932
2006-07-26,749.933
2006-07-27,753.806
2006-07-28,762.607
2006-07-31,766.464
2006-08-01,760.988
2006-08-02,769.575
2006-08-03,769.645
2006-08-04,771.605
2006-08-07,764.982
2006-08-08,763.045
2006-08-09,762.696
2006-08-10,761.293
2006-08-11,758.283
2006-08-14,759.665
2006-08-15,770.909
2006-08-16,783.45
2006-08-17,785.412
2006-08-18,784.945
2006-08-21,782.617
2006-08-22,782.883
2006-08-23,778.572
2006-08-24,776.487
2006-08-25,775.412
2006-08-28,777.8
2006-08-29,781.671
2006-08-30,786.04
2006-08-31,787.998
2006-09-01,792.882
2006-09-04,798.302
2006-09-05,799.264
2006-09-06,788.431
2006-09-07,780.569
2006-09-08,781.259
2006-09-11,774.606
2006-09-12,782.278
2006-09-13,787.003
2006-09-14,787.612
2006-09-15,787.165
2006-09-18,790.221
2006-09-19,787.913
2006-09-20,789.884
2006-09-21,789.395
2006-09-22,783.79
2006-09-25,785.725
2006-09-26,790.154
2006-09-27,796.134
2006-09-28,797.494
2006-09-29,796.186
2006-10-02,795.454
2006-10-03,790.239
2006-10-04,794.876
2006-10-05,804.613
2006-10-06,799.478
2006-10-09,801.54
2006-10-10,803.417
2006-10-11,799.59
2006-10-12,807.431
2006-10-13,812.26
2006-10-16,820.337
2006-10-17,814.75
2006-10-18,815.761
2006-10-19,820.746
2006-10-20,819.588
2006-10-23,820.916
2006-10-24,822.707
2006-10-25,826.851
2006-10-26,834.018
2006-10-27,830.083
2006-10-30,827.838
2006-10-31,830.547
2006-11-01,826.474
2006-11-02,825.311
2006-11-03,825.859
2006-11-06,833.652
2006-11-07,839.53
2006-11-08,837.907
2006-11-09,835.979
2006-11-10,839.868
2006-11-13,839.05
2006-11-14,845.166
2006-11-15,849.072
2006-11-16,848.849
2006-11-17,846.339
2006-11-20,843.606
2006-11-21,848.538
2006-11-22,857.688
2006-11-23,858.59
2006-11-24,859.19
2006-11-27,848.78
2006-11-28,847.548
2006-11-29,859.599
2006-11-30,865.228
2006-12-01,866.066
2006-12-04,873.25
2006-12-05,875.868
2006-12-06,877.758
2006-12-07,877.245
2006-12-08,877.326
2006-12-11,875.62
2006-12-12,873.099
2006-12-13,875.426
2006-12-14,880.618
2006-12-15,879.522
2006-12-18,875.086
2006-12-19,874.057
2006-12-20,877.972
2006-12-21,874.599
2006-12-22,871.764
2006-12-25,871.352
2006-12-26,872.853
2006-12-27,879.907
2006-12-28,880.113
2006-12-29,878.866
2007-01-01,878.887
2007-01-02,884.932
2007-01-03,879.991
2007-01-04,875.45
2007-01-05,867.386
2007-01-08,869.564
2007-01-09,870.967
2007-01-10,867.939
2007-01-11,874.267
2007-01-12,882.305
2007-01-15,887.207
2007-01-16,885.559
2007-01-17,886.78
2007-01-18,882.682
2007-01-19,886.514
2007-01-22,885.589
2007-01-23,891.035
2007-01-24,897.159
2007-01-25,890.581
2007-01-26,887.197
2007-01-29,888.181
2007-01-30,892.051
2007-01-31,895.396
2007-02-01,904.905
2007-02-02,907.468
2007-02-05,906.977
2007-02-06,910.755
2007-02-07,914.656
2007-02-08,912.899
2007-02-09,909.767
2007-02-12,904.337
2007-02-13,910.206
2007-02-14,921.632
2007-02-15,926.717
2007-02-16,926.453
2007-02-19,928.699
2007-02-20,930.454
2007-02-21,930.709
2007-02-22,934.119
2007-02-23,936.261
2007-02-26,937.083
2007-02-27,910.327
2007-02-28,903.017
2007-03-01,896.71
2007-03-02,888.166
2007-03-05,866.969
2007-03-06,882.37
2007-03-07,886.587
2007-03-08,896.99
2007-03-09,898.85
2007-03-12,904.402
2007-03-13,891.845
2007-03-14,883.482
2007-03-15,893.994
2007-03-16,894.098
2007-03-19,903.591
2007-03-20,909.962
2007-03-21,919.955
2007-03-22,928.0
2007-03-23,929.147
2007-03-26,929.663
2007-03-27,925.94
2007-03-28,922.086
2007-03-29,924.718
2007-03-30,926.429
2007-04-02,929.746
2007-04-03,937.675
2007-04-04,942.286
2007-04-05,945.649
2007-04-06,945.528
2007-04-09,945.162
2007-04-10,950.605
2007-04-11,946.885
2007-04-12,951.016
2007-04-13,953.589
2007-04-16,963.397
2007-04-17,962.493
2007-04-18,962.646
2007-04-19,956.949
2007-04-20,964.84
2007-04-23,966.493
2007-04-24,964.744
2007-04-25,971.139
2007-04-26,971.89
2007-04-27,970.78
2007-04-30,964.696
2007-05-01,962.966
2007-05-02,972.06
2007-05-03,972.949
2007-05-04,979.655
2007-05-07,983.437
2007-05-08,978.421
2007-05-09,983.461
2007-05-10,973.697
2007-05-11,978.422
2007-05-14,976.203
2007-05-15,973.322
2007-05-16,974.863
2007-05-17,973.856
2007-05-18,979.118
2007-05-21,984.237
2007-05-22,987.853
2007-05-23,990.977
2007-05-24,979.021
2007-05-25,981.622
2007-05-28,983.62
2007-05-29,987.685
2007-05-30,989.475
2007-05-31,1000.0
2007-06-01,1005.496
2007-06-04,1009.222
2007-06-05,1006.459
2007-06-06,994.269
2007-06-07,979.071
2007-06-08,979.0
2007-06-11,982.744
2007-06-12,975.387
2007-06-13,981.554
2007-06-14,992.074
2007-06-15,1002.886
2007-06-18,1004.801
2007-06-19,1004.616
2007-06-20,1000.731
2007-06-21,1001.622
2007-06-22,996.971
2007-06-25,990.18
2007-06-26,985.809
2007-06-27,988.136
2007-06-28,995.061
2007-06-29,998.544
2007-07-02,1010.398
2007-07-03,1016.029
2007-07-04,1019.005
2007-07-05,1019.879
2007-07-06,1025.677
2007-07-09,1029.811
2007-07-10,1022.97
2007-07-11,1024.61
2007-07-12,1036.664
2007-07-13,1041.635
2007-07-16,1038.087
2007-07-17,1036.894
2007-07-18,1033.807
2007-07-19,1041.709
2007-07-20,1036.46
2007-07-23,1036.675
2007-07-24,1021.451
2007-07-25,1013.44
2007-07-26,990.434
2007-07-27,973.046
2007-07-30,980.526
2007-07-31,983.648
2007-08-01,973.741
2007-08-02,979.403
2007-08-03,966.163
2007-08-06,964.577
2007-08-07,969.888
2007-08-08,987.964
2007-08-09,972.314
2007-08-10,957.789
2007-08-13,960.623
2007-08-14,945.328
2007-08-15,924.81
2007-08-16,900.525
2007-08-17,910.903
2007-08-20,922.662
2007-08-21,925.65
2007-08-22,942.45
2007-08-23,946.471
2007-08-24,955.518
2007-08-27,954.488
2007-08-28,937.476
2007-08-29,947.742
2007-08-30,950.999
2007-08-31,967.001
2007-09-03,969.208
2007-09-04,976.497
2007-09-05,967.361
2007-09-06,972.091
2007-09-07,959.565
2007-09-10,949.75
2007-09-11,963.506
2007-09-12,964.264
2007-09-13,965.969
2007-09-14,965.065
2007-09-17,955.715
2007-09-18,971.292
2007-09-19,989.627
2007-09-20,990.148
2007-09-21,994.6
2007-09-24,993.6
2007-09-25,991.714
2007-09-26,998.702
2007-09-27,1009.99
2007-09-28,1011.601
2007-10-01,1022.344
2007-10-02,1026.571
2007-10-03,1025.022
2007-10-04,1025.162
2007-10-05,1038.003
2007-10-08,1035.149
2007-10-09,1042.65
2007-10-10,1047.911
2007-10-11,1048.464
2007-10-12,1049.182
2007-10-15,1045.831
2007-10-16,1034.803
2007-10-17,1040.347
2007-10-18,1043.678
2007-10-19,1024.702
2007-10-22,1015.624
2007-10-23,1031.696
2007-10-24,1027.659
2007-10-25,1031.69
2007-10-26,1043.207
2007-10-29,1052.636
2007-10-30,1046.675
2007-10-31,1060.877
2007-11-01,1044.903
2007-11-02,1043.265
2007-11-05,1033.257
2007-11-06,1045.898
2007-11-07,1032.501
2007-11-08,1024.723
2007-11-09,1010.351
2007-11-12,986.394
2007-11-13,998.158
2007-11-14,1005.517
2007-11-15,989.956
2007-11-16,985.187
2007-11-19,964.07
2007-11-20,968.321
2007-11-21,948.689
2007-11-22,949.083
2007-11-23,959.92
2007-11-26,957.845
2007-11-27,958.88
2007-11-28,979.629
2007-11-29,985.979
2007-11-30,992.154
2007-12-03,990.095
2007-12-04,982.886
2007-12-05,993.537
2007-12-06,1002.836
2007-12-07,1008.909
2007-12-10,1012.518
2007-12-11,999.957
2007-12-12,1002.557
2007-12-13,989.186
2007-12-14,977.801
2007-12-17,953.067
2007-12-18,957.114
2007-12-19,957.645
2007-12-20,962.104
2007-12-21,977.224
2007-12-24,984.416
2007-12-25,985.815
2007-12-26,990.833
2007-12-27,985.26
2007-12-28,989.549
2007-12-31,987.869
2008-01-01,987.994
2008-01-02,981.794
2008-01-03,977.718
2008-01-04,954.883
2008-01-07,941.285
2008-01-08,934.066
2008-01-09,930.289
2008-01-10,928.461
2008-01-11,916.963
2008-01-14,927.554
2008-01-15,903.299
2008-01-16,882.944
2008-01-17,870.572
2008-01-18,868.172
2008-01-21,843.26
2008-01-22,837.769
2008-01-23,843.299
2008-01-24,868.015
2008-01-25,874.146
2008-01-28,875.744
2008-01-29,886.084
2008-01-30,879.284
2008-01-31,888.505
2008-02-01,907.804
2008-02-04,911.731
2008-02-05,884.047
2008-02-06,873.162
2008-02-07,869.098
2008-02-08,871.124
2008-02-11,872.808
2008-02-12,882.36
2008-02-13,891.894
2008-02-14,894.125
2008-02-15,890.282
2008-02-18,894.198
2008-02-19,901.285
2008-02-20,897.371
2008-02-21,899.614
2008-02-22,899.44
2008-02-25,914.304
2008-02-26,923.586
2008-02-27,929.628
2008-02-28,923.797
2008-02-29,906.359
2008-03-03,897.126
2008-03-04,890.998
2008-03-05,900.086
2008-03-06,891.44
2008-03-07,877.123
2008-03-10,855.971
2008-03-11,874.118
2008-03-12,880.427
2008-03-13,879.635
2008-03-14,868.111
2008-03-17,842.337
2008-03-18,865.609
2008-03-19,849.107
2008-03-20,848.403
2008-03-21,850.492
2008-03-24,863.173
2008-03-25,884.408
2008-03-26,887.273
2008-03-27,886.196
2008-03-28,882.585
2008-03-31,885.617
2008-04-01,899.779
2008-04-02,907.883
2008-04-03,910.559
2008-04-04,917.524
2008-04-07,921.099
2008-04-08,914.228
2008-04-09,907.36
2008-04-10,911.179
2008-04-11,901.175
2008-04-14,896.313
2008-04-15,899.661
2008-04-16,923.259
2008-04-17,920.401
2008-04-18,929.548
2008-04-21,934.947
2008-04-22,928.927
2008-04-23,931.742
2008-04-24,928.199
2008-04-25,937.936
2008-04-28,941.225
2008-04-29,933.245
2008-04-30,936.418
2008-05-01,938.707
2008-05-02,947.25
2008-05-05,949.824
2008-05-06,956.987
2008-05-07,950.025
2008-05-08,955.699
2008-05-09,950.378
2008-05-12,957.169
2008-05-13,961.113
2008-05-14,962.94
2008-05-15,974.338
2008-05-16,981.959
2008-05-19,984.232
2008-05-20,977.49
2008-05-21,969.833
2008-05-22,969.782
2008-05-23,960.917
2008-05-26,956.179
2008-05-27,957.457
2008-05-28,962.388
2008-05-29,963.483
2008-05-30,971.32
2008-06-02,966.739
2008-06-03,963.386
2008-06-04,963.207
2008-06-05,974.233
2008-06-06,963.606
2008-06-09,957.313
2008-06-10,940.628
2008-06-11,930.433
2008-06-12,925.456
2008-06-13,933.984
2008-06-16,942.751
2008-06-17,947.069
2008-06-18,940.515
2008-06-19,938.25
2008-06-20,926.986
2008-06-23,922.994
2008-06-24,914.177
2008-06-25,919.318
2008-06-26,905.658
2008-06-27,904.312
2008-06-30,902.085
2008-07-01,893.976
2008-07-02,874.8
2008-07-03,863.722
2008-07-04,861.423
2008-07-07,859.871
2008-07-08,857.384
2008-07-09,856.533
2008-07-10,857.915
2008-07-11,854.817
2008-07-14,854.67
2008-07-15,843.555
2008-07-16,850.927
2008-07-17,860.072
2008-07-18,858.24
2008-07-21,867.713
2008-07-22,868.963
2008-07-23,870.588
2008-07-24,854.698
2008-07-25,855.312
2008-07-28,849.255
2008-07-29,850.944
2008-07-30,863.981
2008-07-31,858.95
2008-08-01,850.138
2008-08-04,834.993
2008-08-05,840.229
2008-08-06,850.35
2008-08-07,842.648
2008-08-08,843.558
2008-08-11,849.638
2008-08-12,841.713
2008-08-13,839.138
2008-08-14,843.885
2008-08-15,840.428
2008-08-18,834.2
2008-08-19,824.064
2008-08-20,830.915
2008-08-21,834.525
2008-08-22,837.987
2008-08-25,829.575
2008-08-26,828.039
2008-08-27,835.147
2008-08-28,843.581
2008-08-29,843.509
2008-09-01,836.316
2008-09-02,825.999
2008-09-03,814.766
2008-09-04,792.699
2008-09-05,784.256
2008-09-08,793.721
2008-09-09,766.426
2008-09-10,768.581
2008-09-11,765.131
2008-09-12,779.74
2008-09-15,751.559
2008-09-16,744.87
2008-09-17,725.883
2008-09-18,740.342
2008-09-19,778.596
2008-09-22,767.31
2008-09-23,755.307
2008-09-24,749.339
2008-09-25,753.191
2008-09-26,740.665
2008-09-29,691.426
2008-09-30,700.719
2008-10-01,694.304
2008-10-02,660.333
2008-10-03,651.22
2008-10-06,609.385
2008-10-07,588.02
2008-10-08,567.659
2008-10-09,548.651
2008-10-10,526.588
2008-10-13,573.939
2008-10-14,582.606
2008-10-15,538.361
2008-10-16,532.171
2008-10-17,536.19
2008-10-20,555.942
2008-10-21,545.418
2008-10-22,510.054
2008-10-23,498.058
2008-10-24,475.535
2008-10-27,451.835
2008-10-28,477.066
2008-10-29,499.109
2008-10-30,522.382
2008-10-31,529.899
2008-11-03,535.031
2008-11-04,559.691
2008-11-05,545.701
2008-11-06,513.938
2008-11-07,520.331
2008-11-10,521.906
2008-11-11,502.556
2008-11-12,480.445
2008-11-13,493.543
2008-11-14,481.618
2008-11-17,472.452
2008-11-18,468.112
2008-11-19,445.982
2008-11-20,418.914
2008-11-21,431.973
2008-11-24,457.995
2008-11-25,466.98
2008-11-26,479.431
2008-11-27,483.827
2008-11-28,487.106
2008-12-01,454.937
2008-12-02,461.362
2008-12-03,467.73
2008-12-04,458.26
2008-12-05,462.809
2008-12-08,485.192
2008-12-09,482.932
2008-12-10,493.384
2008-12-11,488.545
2008-12-12,488.489
2008-12-15,490.491
2008-12-16,504.331
2008-12-17,514.675
2008-12-18,511.377
2008-12-19,506.451
2008-12-22,496.643
2008-12-23,493.949
2008-12-24,494.298
2008-12-25,494.997
2008-12-26,498.375
2008-12-29,501.122
2008-12-30,510.668
2008-12-31,515.433
2009-01-01,515.595
2009-01-02,528.6
2009-01-05,530.705
2009-01-06,535.935
2009-01-07,527.939
2009-01-08,527.855
2009-01-09,518.32
2009-01-12,505.985
2009-01-13,501.321
2009-01-14,488.051
2009-01-15,487.721
2009-01-16,496.219
2009-01-19,493.468
2009-01-20,472.406
2009-01-21,482.506
2009-01-22,478.371
2009-01-23,475.79
2009-01-26,483.225
2009-01-27,490.014
2009-01-28,502.387
2009-01-29,492.082
2009-01-30,484.658
2009-02-02,479.265
2009-02-03,486.409
2009-02-04,490.421
2009-02-05,494.48
2009-02-06,505.213
2009-02-09,507.052
2009-02-10,493.717
2009-02-11,492.187
2009-02-12,490.5
2009-02-13,493.214
2009-02-16,490.803
2009-02-17,472.422
2009-02-18,467.26
2009-02-19,465.825
2009-02-20,457.61
2009-02-23,448.411
2009-02-24,453.111
2009-02-25,450.396
2009-02-26,448.065
2009-02-27,445.575
2009-03-02,424.073
2009-03-03,420.5
2009-03-04,432.768
2009-03-05,422.332
2009-03-06,420.607
2009-03-09,414.868
2009-03-10,433.129
2009-03-11,436.408
2009-03-12,445.356
2009-03-13,451.345
2009-03-16,453.819
2009-03-17,461.231
2009-03-18,467.71
2009-03-19,477.714
2009-03-20,468.602
2009-03-23,489.107
2009-03-24,485.464
2009-03-25,489.97
2009-03-26,501.03
2009-03-27,491.07
2009-03-30,475.713
2009-03-31,481.58
2009-04-01,487.932
2009-04-02,509.714
2009-04-03,512.369
2009-04-06,508.547
2009-04-07,497.798
2009-04-08,501.427
2009-04-09,519.102
2009-04-10,519.425
2009-04-13,521.008
2009-04-14,520.457
2009-04-15,521.403
2009-04-16,530.326
2009-04-17,533.132
2009-04-20,515.185
2009-04-21,520.443
2009-04-22,525.882
2009-04-23,529.428
2009-04-24,540.454
2009-04-27,535.004
2009-04-28,530.089
2009-04-29,544.334
2009-04-30,549.663
2009-05-01,551.042
2009-05-04,568.545
2009-05-05,570.137
2009-05-06,573.35
2009-05-07,569.817
2009-05-08,580.489
2009-05-11,576.125
2009-05-12,574.415
2009-05-13,559.581
2009-05-14,561.689
2009-05-15,564.761
2009-05-18,575.649
2009-05-19,584.567
2009-05-20,589.539
2009-05-21,580.082
2009-05-22,582.756
2009-05-25,584.321
2009-05-26,593.263
2009-05-27,592.202
2009-05-28,592.902
2009-05-29,602.489
2009-06-01,620.643
2009-06-02,624.424
2009-06-03,615.368
2009-06-04,617.032
2009-06-05,614.454
2009-06-08,607.529
2009-06-09,614.632
2009-06-10,618.188
2009-06-11,623.819
2009-06-12,621.207
2009-06-15,606.115
2009-06-16,599.441
2009-06-17,596.38
2009-06-18,596.771
2009-06-19,600.664
2009-06-22,585.006
2009-06-23,582.687
2009-06-24,592.478
2009-06-25,599.536
2009-06-26,606.03
2009-06-29,607.483
2009-06-30,605.461
2009-07-01,611.355
2009-07-02,598.791
2009-07-03,598.159
2009-07-06,591.259
2009-07-07,585.478
2009-07-08,578.56
2009-07-09,582.53
2009-07-10,580.471
2009-07-13,582.236
2009-07-14,590.572
2009-07-15,606.691
2009-07-16,612.532
2009-07-17,614.101
2009-07-20,624.099
2009-07-21,629.982
2009-07-22,632.025
2009-07-23,643.146
2009-07-24,645.523
2009-07-27,647.476
2009-07-28,646.022
2009-07-29,641.619
2009-07-30,648.919
2009-07-31,653.976
2009-08-03,668.182
2009-08-04,669.138
2009-08-05,665.642
2009-08-06,662.36
2009-08-07,664.523
2009-08-10,664.21
2009-08-11,659.537
2009-08-12,664.489
2009-08-13,674.238
2009-08-14,669.342
2009-08-17,649.608
2009-08-18,656.394
2009-08-19,659.463
2009-08-20,667.6
2009-08-21,677.125
2009-08-24,681.853
2009-08-25,682.754
2009-08-26,680.13
2009-08-27,678.653
2009-08-28,684.241
2009-08-31,677.614
2009-09-01,668.455
2009-09-02,663.15
2009-09-03,669.746
2009-09-04,677.641
2009-09-07,684.222
2009-09-08,694.888
2009-09-09,701.087
2009-09-10,708.014
2009-09-11,711.14
2009-09-14,709.606
2009-09-15,713.288
2009-09-16,725.499
2009-09-17,727.373
2009-09-18,725.397
2009-09-21,721.221
2009-09-22,729.355
2009-09-23,725.233
2009-09-24,714.88
2009-09-25,712.073
2009-09-28,717.878
2009-09-29,717.775
2009-09-30,719.929
2009-10-01,703.741
2009-10-02,694.636
2009-10-05,702.372
2009-10-06,717.051
2009-10-07,718.249
2009-10-08,728.974
2009-10-09,731.733
2009-10-12,735.069
2009-10-13,733.899
2009-10-14,746.074
2009-10-15,747.983
2009-10-16,742.299
2009-10-19,750.626
2009-10-20,746.592
2009-10-21,743.099
2009-10-22,742.108
2009-10-23,736.345
2009-10-26,729.063
2009-10-27,719.211
2009-10-28,699.523
2009-10-29,710.2
2009-10-30,699.416
2009-11-02,699.625
2009-11-03,700.804
2009-11-04,709.014
2009-11-05,717.532
2009-11-06,720.16
2009-11-09,735.099
2009-11-10,733.216
2009-11-11,737.037
2009-11-12,728.952
2009-11-13,734.154
2009-11-16,746.881
2009-11-17,741.722
2009-11-18,741.065
2009-11-19,727.581
2009-11-20,724.193
2009-11-23,734.36
2009-11-24,730.799
2009-11-25,737.225
2009-11-26,728.92
2009-11-27,721.082
2009-11-30,724.034
2009-12-01,740.295
2009-12-02,744.581
2009-12-03,742.62
2009-12-04,743.677
2009-12-07,743.802
2009-12-08,736.31
2009-12-09,734.095
2009-12-10,735.881
2009-12-11,738.267
2009-12-14,747.153
2009-12-15,744.333
2009-12-16,749.586
2009-12-17,737.624
2009-12-18,738.018
2009-12-21,744.625
2009-12-22,748.381
2009-12-23,755.217
2009-12-24,758.717
2009-12-25,758.508
2009-12-28,760.887
2009-12-29,762.119
2009-12-30,759.36
2009-12-31,758.285
2010-01-01,758.285
2010-01-04,774.64
2010-01-05,779.228
2010-01-06,782.251
2010-01-07,782.13
2010-01-08,786.661
2010-01-11,792.346
2010-01-12,784.041
2010-01-13,786.544
2010-01-14,790.563
2010-01-15,782.973
2010-01-18,783.764
2010-01-19,786.444
2010-01-20,775.392
2010-01-21,764.021
2010-01-22,752.299
2010-01-25,751.81
2010-01-26,744.994
2010-01-27,741.594
2010-01-28,735.98
2010-01-29,728.684
2010-02-01,736.35
2010-02-02,746.909
2010-02-03,744.849
2010-02-04,722.049
2010-02-05,712.492
2010-02-08,708.982
2010-02-09,717.233
2010-02-10,718.488
2010-02-11,726.64
2010-02-12,727.962
2010-02-15,727.783
2010-02-16,738.186
2010-02-17,744.645
2010-02-18,747.21
2010-02-19,744.376
2010-02-22,748.791
2010-02-23,741.383
2010-02-24,743.815
2010-02-25,739.132
2010-02-26,745.581
2010-03-01,755.483
2010-03-02,763.15
2010-03-03,768.655
2010-03-04,767.404
2010-03-05,778.23
2010-03-08,781.16
2010-03-09,780.835
2010-03-10,787.002
2010-03-11,788.49
2010-03-12,792.258
2010-03-15,786.458
2010-03-16,794.567
2010-03-17,801.521
2010-03-18,796.385
2010-03-19,790.94
2010-03-22,794.721
2010-03-23,800.866
2010-03-24,793.68
2010-03-25,792.244
2010-03-26,794.227
2010-03-29,800.45
2010-03-30,800.511
2010-03-31,800.08
2010-04-01,809.448
2010-04-02,809.656
2010-04-05,817.089
2010-04-06,819.224
2010-04-07,817.861
2010-04-08,815.554
2010-04-09,824.062
2010-04-12,826.818
2010-04-13,824.078
2010-04-14,835.274
2010-04-15,837.779
2010-04-16,826.374
2010-04-19,817.165
2010-04-20,827.774
2010-04-21,829.913
2010-04-22,831.178
2010-04-23,838.584
2010-04-26,842.005
2010-04-27,824.905
2010-04-28,816.678
2010-04-29,828.226
2010-04-30,821.22
2010-05-03,824.942
2010-05-04,802.772
2010-05-05,789.742
2010-05-06,769.039
2010-05-07,746.399
2010-05-10,785.21
2010-05-11,781.101
2010-05-12,796.012
2010-05-13,793.616
2010-05-14,775.167
2010-05-17,766.662
2010-05-18,761.482
2010-05-19,746.438
2010-05-20,720.681
2010-05-21,728.793
2010-05-24,724.268
2010-05-25,710.565
2010-05-26,719.627
2010-05-27,744.169
2010-05-28,742.803
2010-05-31,744.212
2010-06-01,732.605
2010-06-02,741.038
2010-06-03,752.47
2010-06-04,730.642
2010-06-07,713.393
2010-06-08,713.847
2010-06-09,720.197
2010-06-10,739.282
2010-06-11,745.553
2010-06-14,755.513
2010-06-15,767.699
2010-06-16,768.335
2010-06-17,768.487
2010-06-18,771.001
2010-06-21,774.392
2010-06-22,762.972
2010-06-23,758.106
2010-06-24,749.006
2010-06-25,750.275
2010-06-28,751.172
2010-06-29,724.936
2010-06-30,720.346
2010-07-01,716.441
2010-07-02,716.414
2010-07-05,715.485
2010-07-06,724.052
2010-07-07,736.049
2010-07-08,744.793
2010-07-09,750.883
2010-07-12,748.122
2010-07-13,761.628
2010-07-14,764.773
2010-07-15,764.251
2010-07-16,748.719
2010-07-19,747.461
2010-07-20,752.691
2010-07-21,751.374
2010-07-22,766.421
2010-07-23,775.439
2010-07-26,784.984
2010-07-27,780.838
2010-07-28,777.34
2010-07-29,777.072
2010-07-30,776.488
2010-08-02,793.374
2010-08-03,792.811
2010-08-04,795.164
2010-08-05,794.532
2010-08-06,794.426
2010-08-09,799.401
2010-08-10,786.712
2010-08-11,763.434
2010-08-12,758.379
2010-08-13,757.723
2010-08-16,761.362
2010-08-17,772.379
2010-08-18,774.334
2010-08-19,768.15
2010-08-20,760.467
2010-08-23,757.397
2010-08-24,747.436
2010-08-25,744.659
2010-08-26,747.391
2010-08-27,756.878
2010-08-30,752.446
2010-08-31,750.073
2010-09-01,772.139
2010-09-02,780.734
2010-09-03,789.863
2010-09-06,793.679
2010-09-07,784.192
2010-09-08,788.563
2010-09-09,792.525
2010-09-10,794.64
2010-09-13,807.671
