Date,ACWI SMID GROWTH SMID (Small+Mid Cap)
2010-08-30,758.111
2010-08-31,755.722
2010-09-01,777.965
2010-09-02,786.628
2010-09-03,795.829
2010-09-06,799.675
2010-09-07,790.117
2010-09-08,794.525
2010-09-09,798.518
2010-09-10,800.651
2010-09-13,813.794
2010-09-14,816.752
2010-09-15,818.529
2010-09-16,816.449
2010-09-17,819.439
2010-09-20,830.769
2010-09-21,829.307
2010-09-22,829.123
2010-09-23,825.212
2010-09-24,839.97
2010-09-27,840.545
2010-09-28,845.806
2010-09-29,849.223
2010-09-30,847.232
2010-10-01,850.673
2010-10-04,843.861
2010-10-05,859.457
2010-10-06,860.902
2010-10-07,861.209
2010-10-08,865.572
2010-10-11,867.889
2010-10-12,865.803
2010-10-13,877.951
2010-10-14,880.422
2010-10-15,878.5
2010-10-18,877.575
2010-10-19,862.119
2010-10-20,871.306
2010-10-21,873.421
2010-10-22,875.584
2010-10-25,883.433
2010-10-26,880.171
2010-10-27,873.699
2010-10-28,876.659
2010-10-29,880.837
2010-11-01,882.972
2010-11-02,890.96
2010-11-03,891.043
2010-11-04,910.607
2010-11-05,913.489
2010-11-08,913.569
2010-11-09,912.138
2010-11-10,907.788
2010-11-11,906.729
2010-11-12,894.867
2010-11-15,893.918
2010-11-16,877.503
2010-11-17,880.004
2010-11-18,895.215
2010-11-19,899.173
2010-11-22,901.944
2010-11-23,888.197
2010-11-24,899.631
2010-11-25,902.332
2010-11-26,894.121
2010-11-29,887.492
2010-11-30,884.714
2010-12-01,901.705
2010-12-02,917.017
2010-12-03,926.537
2010-12-06,928.47
2010-12-07,931.772
2010-12-08,925.804
2010-12-09,926.352
2010-12-10,931.097
2010-12-13,935.989
2010-12-14,937.449
2010-12-15,932.869
2010-12-16,933.972
2010-12-17,936.828
2010-12-20,937.187
2010-12-21,945.68
2010-12-22,945.267
2010-12-23,945.012
2010-12-24,945.018
2010-12-27,944.353
2010-12-28,945.013
2010-12-29,950.148
2010-12-30,951.881
2010-12-31,953.83
2011-01-03,961.145
2011-01-04,957.656
2011-01-05,955.168
2011-01-06,952.967
2011-01-07,951.861
2011-01-10,950.204
2011-01-11,957.117
2011-01-12,966.891
2011-01-13,969.591
2011-01-14,970.733
2011-01-17,969.096
2011-01-18,975.81
2011-01-19,966.875
2011-01-20,950.354
2011-01-21,951.224
2011-01-24,956.494
2011-01-25,954.71
2011-01-26,966.219
2011-01-27,968.409
2011-01-28,954.494
2011-01-31,958.168
2011-02-01,974.584
2011-02-02,975.151
2011-02-03,975.565
2011-02-04,978.989
2011-02-07,986.059
2011-02-08,990.42
2011-02-09,984.863
2011-02-10,982.465
2011-02-11,986.616
2011-02-14,993.535
2011-02-15,990.216
2011-02-16,995.06
2011-02-17,999.191
2011-02-18,1001.313
2011-02-21,998.36
2011-02-22,978.796
2011-02-23,968.619
2011-02-24,966.85
2011-02-25,983.619
2011-02-28,989.791
2011-03-01,983.386
2011-03-02,984.609
2011-03-03,998.199
2011-03-04,998.84
2011-03-07,990.475
2011-03-08,991.514
2011-03-09,989.804
2011-03-10,968.62
2011-03-11,968.864
2011-03-14,960.06
2011-03-15,938.974
2011-03-16,936.575
2011-03-17,947.216
2011-03-18,956.377
2011-03-21,973.624
2011-03-22,975.237
2011-03-23,976.684
2011-03-24,987.492
2011-03-25,991.216
2011-03-28,986.919
2011-03-29,992.156
2011-03-30,1004.519
2011-03-31,1007.821
2011-04-01,1012.818
2011-04-04,1018.762
2011-04-05,1020.392
2011-04-06,1021.609
2011-04-07,1017.254
2011-04-08,1020.414
2011-04-11,1015.518
2011-04-12,1001.357
2011-04-13,1008.549
2011-04-14,1009.457
2011-04-15,1013.079
2011-04-18,997.226
2011-04-19,1003.509
2011-04-20,1025.329
2011-04-21,1035.09
2011-04-22,1035.452
2011-04-25,1033.18
2011-04-26,1037.783
2011-04-27,1040.352
2011-04-28,1046.834
2011-04-29,1050.495
2011-05-02,1049.7
2011-05-03,1036.831
2011-05-04,1027.5
2011-05-05,1019.262
2011-05-06,1023.881
2011-05-09,1026.012
2011-05-10,1037.039
2011-05-11,1029.591
2011-05-12,1024.682
2011-05-13,1019.007
2011-05-16,1010.637
2011-05-17,1002.691
2011-05-18,1015.568
2011-05-19,1017.822
2011-05-20,1013.714
2011-05-23,994.055
2011-05-24,996.207
2011-05-25,1000.543
2011-05-26,1009.654
2011-05-27,1020.268
2011-05-30,1021.913
2011-05-31,1033.805
2011-06-01,1020.396
2011-06-02,1015.39
2011-06-03,1008.672
2011-06-06,999.23
2011-06-07,1001.526
2011-06-08,989.304
2011-06-09,993.703
2011-06-10,978.644
2011-06-13,974.745
2011-06-14,989.632
2011-06-15,975.085
2011-06-16,963.047
2011-06-17,965.582
2011-06-20,965.524
2011-06-21,985.296
2011-06-22,985.324
2011-06-23,976.139
2011-06-24,972.731
2011-06-27,975.441
2011-06-28,988.472
2011-06-29,1000.788
2011-06-30,1013.581
2011-07-01,1023.838
2011-07-04,1028.769
2011-07-05,1029.615
2011-07-06,1028.627
2011-07-07,1038.691
2011-07-08,1032.525
2011-07-11,1009.007
2011-07-12,1002.042
2011-07-13,1014.981
2011-07-14,1005.054
2011-07-15,1009.127
2011-07-18,995.604
2011-07-19,1012.452
2011-07-20,1015.258
2011-07-21,1025.307
2011-07-22,1032.771
2011-07-25,1026.507
2011-07-26,1025.96
2011-07-27,1006.276
2011-07-28,999.62
2011-07-29,996.232
2011-08-01,991.54
2011-08-02,965.948
2011-08-03,961.244
2011-08-04,911.754
2011-08-05,893.54
2011-08-08,837.636
2011-08-09,865.312
2011-08-10,851.414
2011-08-11,878.93
2011-08-12,890.483
2011-08-15,910.5
2011-08-16,901.355
2011-08-17,901.169
2011-08-18,857.527
2011-08-19,844.149
2011-08-22,841.58
2011-08-23,865.282
2011-08-24,870.945
2011-08-25,859.459
2011-08-26,871.642
2011-08-29,898.581
2011-08-30,907.123
2011-08-31,918.451
2011-09-01,910.49
2011-09-02,890.464
2011-09-05,875.773
2011-09-06,867.636
2011-09-07,893.862
2011-09-08,890.647
2011-09-09,866.015
2011-09-12,856.456
2011-09-13,865.752
2011-09-14,872.472
2011-09-15,886.116
2011-09-16,891.993
2011-09-19,876.665
2011-09-20,874.28
2011-09-21,856.602
2011-09-22,815.839
2011-09-23,815.793
2011-09-26,819.053
2011-09-27,845.051
2011-09-28,828.467
2011-09-29,829.05
2011-09-30,808.96
2011-10-03,780.813
2011-10-04,784.819
2011-10-05,800.113
2011-10-06,822.66
2011-10-07,823.252
2011-10-10,845.799
2011-10-11,850.5
2011-10-12,863.671
2011-10-13,864.07
2011-10-14,876.236
2011-10-17,864.735
2011-10-18,869.402
2011-10-19,864.084
2011-10-20,856.269
2011-10-21,876.882
2011-10-24,899.369
2011-10-25,887.407
2011-10-26,891.945
2011-10-27,929.879
2011-10-28,933.715
2011-10-31,907.549
2011-11-01,877.368
2011-11-02,890.019
2011-11-03,904.242
2011-11-04,906.169
2011-11-07,904.256
2011-11-08,910.14
2011-11-09,882.584
2011-11-10,877.646
2011-11-11,898.574
2011-11-14,892.082
2011-11-15,891.011
2011-11-16,880.956
2011-11-17,866.711
2011-11-18,860.471
2011-11-21,841.09
2011-11-22,838.601
2011-11-23,818.258
2011-11-24,817.708
2011-11-25,813.05
2011-11-28,840.956
2011-11-29,846.165
2011-11-30,879.508
2011-12-01,880.189
2011-12-02,882.372
2011-12-05,891.48
2011-12-06,884.259
2011-12-07,884.424
2011-12-08,866.946
2011-12-09,875.665
2011-12-12,862.445
2011-12-13,851.083
2011-12-14,832.716
2011-12-15,834.54
2011-12-16,841.429
2011-12-19,830.248
2011-12-20,854.222
2011-12-21,854.124
2011-12-22,859.073
2011-12-23,864.699
2011-12-26,865.04
2011-12-27,866.625
2011-12-28,854.496
2011-12-29,860.883
2011-12-30,864.949
2012-01-02,866.53
2012-01-03,879.963
2012-01-04,877.199
2012-01-05,875.45
2012-01-06,872.659
2012-01-09,875.411
2012-01-10,887.281
2012-01-11,886.239
2012-01-12,890.761
2012-01-13,885.782
2012-01-16,886.434
2012-01-17,893.714
2012-01-18,904.999
2012-01-19,913.154
2012-01-20,912.078
2012-01-23,916.493
2012-01-24,913.747
2012-01-25,921.658
2012-01-26,926.988
2012-01-27,928.901
2012-01-30,922.457
2012-01-31,926.95
2012-02-01,942.144
2012-02-02,946.799
2012-02-03,956.93
2012-02-06,956.834
2012-02-07,957.702
2012-02-08,960.783
2012-02-09,963.301
2012-02-10,953.657
2012-02-13,961.061
2012-02-14,957.756
2012-02-15,959.663
2012-02-16,962.971
2012-02-17,966.456
2012-02-20,972.091
2012-02-21,969.396
2012-02-22,967.45
2012-02-23,973.796
2012-02-24,978.119
2012-02-27,975.187
2012-02-28,977.465
2012-02-29,974.517
2012-03-01,978.649
2012-03-02,973.081
2012-03-05,965.485
2012-03-06,944.217
2012-03-07,950.954
2012-03-08,967.415
2012-03-09,971.496
2012-03-12,966.691
2012-03-13,979.386
2012-03-14,973.047
2012-03-15,978.519
2012-03-16,982.007
2012-03-19,984.817
2012-03-20,975.453
2012-03-21,975.813
2012-03-22,968.623
2012-03-23,973.664
2012-03-26,986.276
2012-03-27,984.784
2012-03-28,976.559
2012-03-29,973.156
2012-03-30,979.63
2012-04-02,988.558
2012-04-03,985.637
2012-04-04,965.065
2012-04-05,964.934
2012-04-06,964.773
2012-04-09,956.124
2012-04-10,939.622
2012-04-11,947.121
2012-04-12,962.87
2012-04-13,954.425
2012-04-16,950.997
2012-04-17,964.156
2012-04-18,963.39
2012-04-19,961.059
2012-04-20,962.505
2012-04-23,947.427
2012-04-24,948.91
2012-04-25,962.187
2012-04-26,970.769
2012-04-27,976.627
2012-04-30,974.03
2012-05-01,975.577
2012-05-02,976.206
2012-05-03,968.109
2012-05-04,952.987
2012-05-07,948.406
2012-05-08,939.061
2012-05-09,931.439
2012-05-10,934.832
2012-05-11,933.56
2012-05-14,917.488
2012-05-15,909.677
2012-05-16,901.022
2012-05-17,888.246
2012-05-18,876.074
2012-05-21,890.412
2012-05-22,896.617
2012-05-23,889.582
2012-05-24,891.2
2012-05-25,891.316
2012-05-28,894.196
2012-05-29,904.997
2012-05-30,888.279
2012-05-31,884.506
2012-06-01,861.828
2012-06-04,857.843
2012-06-05,867.026
2012-06-06,885.381
2012-06-07,888.403
2012-06-08,887.206
2012-06-11,881.19
2012-06-12,885.872
2012-06-13,881.129
2012-06-14,883.223
2012-06-15,893.548
2012-06-18,900.099
2012-06-19,911.663
2012-06-20,914.129
2012-06-21,894.638
2012-06-22,892.804
2012-06-25,880.041
2012-06-26,881.187
2012-06-27,888.592
2012-06-28,885.094
2012-06-29,913.769
2012-07-02,918.472
2012-07-03,929.782
2012-07-04,930.135
2012-07-05,927.606
2012-07-06,915.172
2012-07-09,909.819
2012-07-10,904.364
2012-07-11,900.623
2012-07-12,893.36
2012-07-13,905.926
2012-07-16,904.605
2012-07-17,906.426
2012-07-18,912.642
2012-07-19,921.575
2012-07-20,910.264
2012-07-23,892.842
2012-07-24,886.143
2012-07-25,887.677
2012-07-26,905.959
2012-07-27,921.878
2012-07-30,921.678
2012-07-31,917.875
2012-08-01,912.599
2012-08-02,904.753
2012-08-03,921.918
2012-08-06,930.644
2012-08-07,938.678
2012-08-08,938.206
2012-08-09,941.339
2012-08-10,941.925
2012-08-13,939.019
2012-08-14,938.672
2012-08-15,941.716
2012-08-16,950.077
2012-08-17,953.286
2012-08-20,950.445
2012-08-21,955.437
2012-08-22,951.962
2012-08-23,951.839
2012-08-24,950.634
2012-08-27,950.065
2012-08-28,949.38
2012-08-29,950.162
2012-08-30,941.68
2012-08-31,948.681
2012-09-03,950.133
2012-09-04,949.531
2012-09-05,947.693
2012-09-06,964.0
2012-09-07,975.699
2012-09-10,972.476
2012-09-11,974.389
2012-09-12,979.352
2012-09-13,986.548
2012-09-14,1002.814
2012-09-17,997.5
2012-09-18,992.867
2012-09-19,996.458
2012-09-20,989.974
2012-09-21,994.295
2012-09-24,987.708
2012-09-25,982.45
2012-09-26,971.398
2012-09-27,981.535
2012-09-28,980.311
2012-10-01,982.724
2012-10-02,983.362
2012-10-03,980.793
2012-10-04,988.481
2012-10-05,991.907
2012-10-08,985.178
2012-10-09,974.609
2012-10-10,968.768
2012-10-11,972.186
2012-10-12,970.561
2012-10-15,973.981
2012-10-16,984.543
2012-10-17,991.417
2012-10-18,989.996
2012-10-19,977.895
2012-10-22,976.405
2012-10-23,965.766
2012-10-24,963.925
2012-10-25,967.429
2012-10-26,964.963
2012-10-29,963.404
2012-10-30,966.018
2012-10-31,969.032
2012-11-01,981.413
2012-11-02,974.131
2012-11-05,974.694
2012-11-06,980.445
2012-11-07,968.938
2012-11-08,958.909
2012-11-09,958.152
2012-11-12,955.953
2012-11-13,953.879
2012-11-14,943.105
2012-11-15,939.019
2012-11-16,939.441
2012-11-19,957.077
2012-11-20,958.269
2012-11-21,960.151
2012-11-22,964.461
2012-11-23,974.324
2012-11-26,972.843
2012-11-27,972.245
2012-11-28,974.333
2012-11-29,982.459
2012-11-30,982.686
2012-12-03,981.893
2012-12-04,982.608
2012-12-05,982.72
2012-12-06,985.803
2012-12-07,986.304
2012-12-10,988.766
2012-12-11,994.315
2012-12-12,995.88
2012-12-13,991.299
2012-12-14,990.993
2012-12-17,996.345
2012-12-18,1006.249
2012-12-19,1009.093
2012-12-20,1011.064
2012-12-21,1003.877
2012-12-24,1002.499
2012-12-25,1003.073
2012-12-26,999.67
2012-12-27,1001.304
2012-12-28,997.146
2012-12-31,1007.313
2013-01-01,1007.43
2013-01-02,1028.371
2013-01-03,1027.289
2013-01-04,1030.696
2013-01-07,1030.196
2013-01-08,1027.052
2013-01-09,1031.215
2013-01-10,1035.65
2013-01-11,1036.666
2013-01-14,1036.177
2013-01-15,1039.457
2013-01-16,1037.074
2013-01-17,1042.474
2013-01-18,1044.933
2013-01-21,1046.027
2013-01-22,1049.22
2013-01-23,1047.494
2013-01-24,1050.23
2013-01-25,1058.076
2013-01-28,1054.603
2013-01-29,1055.552
2013-01-30,1053.229
2013-01-31,1054.349
2013-02-01,1063.91
2013-02-04,1054.602
2013-02-05,1057.804
2013-02-06,1061.97
2013-02-07,1058.22
2013-02-08,1063.93
2013-02-11,1059.301
2013-02-12,1063.838
2013-02-13,1065.552
2013-02-14,1066.944
2013-02-15,1065.018
2013-02-18,1064.753
2013-02-19,1071.849
2013-02-20,1061.889
2013-02-21,1048.676
2013-02-22,1057.428
2013-02-25,1047.166
2013-02-26,1046.236
2013-02-27,1056.984
2013-02-28,1061.77
2013-03-01,1059.89
2013-03-04,1060.955
2013-03-05,1072.549
2013-03-06,1075.712
2013-03-07,1077.741
2013-03-08,1081.407
2013-03-11,1083.307
2013-03-12,1081.897
2013-03-13,1081.498
2013-03-14,1088.78
2013-03-15,1090.812
2013-03-18,1083.234
2013-03-19,1079.741
2013-03-20,1085.862
2013-03-21,1081.344
2013-03-22,1081.985
2013-03-25,1080.044
2013-03-26,1084.652
2013-03-27,1085.081
2013-03-28,1091.617
2013-03-29,1092.096
2013-04-01,1082.237
2013-04-02,1081.48
2013-04-03,1072.584
2013-04-04,1069.832
2013-04-05,1067.092
2013-04-08,1072.676
2013-04-09,1075.986
2013-04-10,1090.081
2013-04-11,1097.021
2013-04-12,1091.681
2013-04-15,1065.48
2013-04-16,1073.805
2013-04-17,1060.65
2013-04-18,1055.492
2013-04-19,1063.937
2013-04-22,1067.821
2013-04-23,1079.883
2013-04-24,1086.173
2013-04-25,1095.887
2013-04-26,1093.382
2013-04-29,1099.527
2013-04-30,1107.954
2013-05-01,1098.971
2013-05-02,1102.906
2013-05-03,1112.941
2013-05-06,1115.485
2013-05-07,1123.008
2013-05-08,1132.74
2013-05-09,1130.571
2013-05-10,1132.785
2013-05-13,1131.858
2013-05-14,1139.842
2013-05-15,1140.369
2013-05-16,1138.174
2013-05-17,1142.352
2013-05-20,1145.373
2013-05-21,1147.095
2013-05-22,1137.211
2013-05-23,1125.295
2013-05-24,1125.517
2013-05-27,1124.446
2013-05-28,1131.761
2013-05-29,1127.168
2013-05-30,1130.722
2013-05-31,1120.6
2013-06-03,1117.231
2013-06-04,1115.794
2013-06-05,1101.519
2013-06-06,1104.295
2013-06-07,1112.454
2013-06-10,1116.012
2013-06-11,1106.351
2013-06-12,1103.389
2013-06-13,1107.731
2013-06-14,1109.861
2013-06-17,1119.93
2013-06-18,1125.115
2013-06-19,1120.78
2013-06-20,1082.026
2013-06-21,1077.099
2013-06-24,1060.943
2013-06-25,1068.767
2013-06-26,1076.589
2013-06-27,1089.282
2013-06-28,1090.478
2013-07-01,1103.464
2013-07-02,1102.698
2013-07-03,1100.161
2013-07-04,1104.686
2013-07-05,1108.425
2013-07-08,1110.889
2013-07-09,1118.437
2013-07-10,1123.229
2013-07-11,1142.009
2013-07-12,1144.937
2013-07-15,1147.134
2013-07-16,1145.824
2013-07-17,1147.691
2013-07-18,1153.704
2013-07-19,1154.674
2013-07-22,1159.734
2013-07-23,1158.807
2013-07-24,1155.315
2013-07-25,1157.415
2013-07-26,1154.028
2013-07-29,1147.708
2013-07-30,1152.232
2013-07-31,1152.297
2013-08-01,1167.681
2013-08-02,1173.408
2013-08-05,1174.868
2013-08-06,1170.906
2013-08-07,1161.691
2013-08-08,1170.464
2013-08-09,1171.278
2013-08-12,1170.38
2013-08-13,1172.017
2013-08-14,1171.097
2013-08-15,1154.295
2013-08-16,1155.231
2013-08-19,1149.646
2013-08-20,1152.503
2013-08-21,1145.52
2013-08-22,1152.033
2013-08-23,1158.853
2013-08-26,1158.438
2013-08-27,1138.587
2013-08-28,1134.578
2013-08-29,1140.468
2013-08-30,1133.464
2013-09-02,1140.061
2013-09-03,1144.795
2013-09-04,1154.433
2013-09-05,1157.175
2013-09-06,1160.347
2013-09-09,1175.577
2013-09-10,1187.326
2013-09-11,1190.98
2013-09-12,1188.075
2013-09-13,1189.227
2013-09-16,1198.822
2013-09-17,1201.483
2013-09-18,1210.159
2013-09-19,1220.112
2013-09-20,1212.253
2013-09-23,1208.668
2013-09-24,1209.443
2013-09-25,1207.752
2013-09-26,1211.203
2013-09-27,1211.41
2013-09-30,1207.491
2013-10-01,1217.601
2013-10-02,1215.308
2013-10-03,1209.517
2013-10-04,1213.289
2013-10-07,1202.144
2013-10-08,1189.495
2013-10-09,1183.237
2013-10-10,1202.054
2013-10-11,1211.456
2013-10-14,1215.388
2013-10-15,1210.272
2013-10-16,1218.678
2013-10-17,1230.83
2013-10-18,1241.696
2013-10-21,1244.053
2013-10-22,1249.926
2013-10-23,1241.518
2013-10-24,1247.3
2013-10-25,1245.762
2013-10-28,1244.2
2013-10-29,1246.45
2013-10-30,1241.668
2013-10-31,1237.648
2013-11-01,1230.43
2013-11-04,1237.214
2013-11-05,1233.271
2013-11-06,1234.14
2013-11-07,1217.868
2013-11-08,1223.519
2013-11-11,1227.34
2013-11-12,1226.37
2013-11-13,1229.279
2013-11-14,1237.035
2013-11-15,1243.755
2013-11-18,1241.403
2013-11-19,1234.716
2013-11-20,1231.682
2013-11-21,1237.506
2013-11-22,1242.094
2013-11-25,1242.438
2013-11-26,1246.473
2013-11-27,1248.341
2013-11-28,1251.458
2013-11-29,1252.572
2013-12-02,1247.376
2013-12-03,1240.937
2013-12-04,1234.535
2013-12-05,1234.836
2013-12-06,1241.247
2013-12-09,1245.331
2013-12-10,1244.467
2013-12-11,1232.026
2013-12-12,1224.992
2013-12-13,1226.939
2013-12-16,1233.478
2013-12-17,1232.735
2013-12-18,1244.143
2013-12-19,1243.873
2013-12-20,1253.377
2013-12-23,1262.275
2013-12-24,1264.89
2013-12-25,1264.989
2013-12-26,1268.381
2013-12-27,1272.94
2013-12-30,1277.577
2013-12-31,1281.928
2014-01-01,1281.985
2014-01-02,1272.363
2014-01-03,1275.372
2014-01-06,1270.325
2014-01-07,1275.343
2014-01-08,1280.373
2014-01-09,1277.061
2014-01-10,1286.87
2014-01-13,1279.708
2014-01-14,1285.808
2014-01-15,1290.783
2014-01-16,1290.611
2014-01-17,1289.035
2014-01-20,1288.617
2014-01-21,1291.247
2014-01-22,1296.068
2014-01-23,1287.408
2014-01-24,1260.316
2014-01-27,1244.96
2014-01-28,1255.729
2014-01-29,1252.677
2014-01-30,1255.902
2014-01-31,1250.994
2014-02-03,1227.213
2014-02-04,1226.692
2014-02-05,1226.431
2014-02-06,1242.936
2014-02-07,1258.126
2014-02-10,1262.164
2014-02-11,1274.241
2014-02-12,1280.399
2014-02-13,1287.277
2014-02-14,1291.258
2014-02-17,1295.255
2014-02-18,1302.636
2014-02-19,1299.322
2014-02-20,1301.879
2014-02-21,1307.299
2014-02-24,1314.755
2014-02-25,1316.657
2014-02-26,1316.396
2014-02-27,1321.061
2014-02-28,1324.372
2014-03-03,1309.707
2014-03-04,1329.355
2014-03-05,1330.604
2014-03-06,1336.544
2014-03-07,1334.049
2014-03-10,1326.735
2014-03-11,1322.813
2014-03-12,1317.012
2014-03-13,1306.487
2014-03-14,1300.541
2014-03-17,1309.036
2014-03-18,1321.435
2014-03-19,1316.143
2014-03-20,1308.221
2014-03-21,1303.432
2014-03-24,1292.488
2014-03-25,1295.099
2014-03-26,1290.758
2014-03-27,1291.081
2014-03-28,1296.404
2014-03-31,1310.674
2014-04-01,1323.258
2014-04-02,1327.017
2014-04-03,1319.111
2014-04-04,1307.759
2014-04-07,1289.484
2014-04-08,1292.633
2014-04-09,1306.248
2014-04-10,1288.23
2014-04-11,1269.836
2014-04-14,1267.461
2014-04-15,1267.266
2014-04-16,1283.648
2014-04-17,1291.366
2014-04-18,1292.463
2014-04-21,1293.97
2014-04-22,1304.795
2014-04-23,1301.162
2014-04-24,1301.261
2014-04-25,1287.439
2014-04-28,1280.945
2014-04-29,1288.531
2014-04-30,1295.015
2014-05-01,1298.992
2014-05-02,1303.395
2014-05-05,1303.522
2014-05-06,1298.386
2014-05-07,1291.731
2014-05-08,1289.318
2014-05-09,1288.585
2014-05-12,1303.593
2014-05-13,1302.924
2014-05-14,1297.536
2014-05-15,1286.773
2014-05-16,1286.04
2014-05-19,1291.701
2014-05-20,1284.016
2014-05-21,1290.578
2014-05-22,1300.527
2014-05-23,1306.812
2014-05-26,1311.226
2014-05-27,1317.311
2014-05-28,1317.191
2014-05-29,1321.879
2014-05-30,1320.887
2014-06-02,1322.732
2014-06-03,1321.142
2014-06-04,1325.496
2014-06-05,1334.456
2014-06-06,1344.616
2014-06-09,1347.537
2014-06-10,1345.617
2014-06-11,1342.68
2014-06-12,1339.404
2014-06-13,1339.311
2014-06-16,1340.016
2014-06-17,1344.186
2014-06-18,1349.699
2014-06-19,1355.931
2014-06-20,1356.875
2014-06-23,1355.602
2014-06-24,1348.658
2014-06-25,1349.321
2014-06-26,1352.102
2014-06-27,1355.651
2014-06-30,1362.467
2014-07-01,1372.487
2014-07-02,1373.083
2014-07-03,1379.753
2014-07-04,1379.912
2014-07-07,1367.577
2014-07-08,1354.736
2014-07-09,1357.361
2014-07-10,1346.071
2014-07-11,1344.983
2014-07-14,1353.03
2014-07-15,1344.755
2014-07-16,1349.775
2014-07-17,1338.199
2014-07-18,1345.389
2014-07-21,1342.511
2014-07-22,1352.825
2014-07-23,1355.211
2014-07-24,1356.162
2014-07-25,1350.47
2014-07-28,1346.993
2014-07-29,1345.334
2014-07-30,1343.686
2014-07-31,1322.786
2014-08-01,1317.409
2014-08-04,1322.31
2014-08-05,1314.93
2014-08-06,1310.798
2014-08-07,1306.18
2014-08-08,1310.19
2014-08-11,1323.521
2014-08-12,1320.985
2014-08-13,1328.595
2014-08-14,1333.476
2014-08-15,1332.813
2014-08-18,1344.752
2014-08-19,1351.727
2014-08-20,1351.258
2014-08-21,1352.773
2014-08-22,1352.292
2014-08-25,1358.674
2014-08-26,1363.851
2014-08-27,1365.029
2014-08-28,1359.259
2014-08-29,1363.554
2014-09-01,1363.628
2014-09-02,1363.844
2014-09-03,1365.744
2014-09-04,1360.549
2014-09-05,1361.017
2014-09-08,1357.287
2014-09-09,1346.832
2014-09-10,1347.574
2014-09-11,1349.037
2014-09-12,1342.232
2014-09-15,1333.654
2014-09-16,1334.651
2014-09-17,1338.043
2014-09-18,1342.156
2014-09-19,1338.003
2014-09-22,1323.24
2014-09-23,1314.403
2014-09-24,1319.8
2014-09-25,1306.558
2014-09-26,1309.162
2014-09-29,1307.496
2014-09-30,1299.774
2014-10-01,1283.211
2014-10-02,1278.353
2014-10-03,1283.77
2014-10-06,1285.525
2014-10-07,1269.975
2014-10-08,1275.32
2014-10-09,1257.984
2014-10-10,1232.124
2014-10-13,1218.761
2014-10-14,1221.715
2014-10-15,1220.141
2014-10-16,1223.465
2014-10-17,1235.514
2014-10-20,1248.307
2014-10-21,1269.231
2014-10-22,1264.84
2014-10-23,1275.253
2014-10-24,1280.658
2014-10-27,1278.307
2014-10-28,1296.653
2014-10-29,1298.162
2014-10-30,1299.423
2014-10-31,1313.152
2014-11-03,1308.142
2014-11-04,1304.886
2014-11-05,1306.332
2014-11-06,1309.897
2014-11-07,1310.205
2014-11-10,1315.567
2014-11-11,1317.238
2014-11-12,1319.466
2014-11-13,1316.322
2014-11-14,1318.075
2014-11-17,1311.892
2014-11-18,1323.616
2014-11-19,1318.782
2014-11-20,1323.967
2014-11-21,1331.653
2014-11-24,1337.287
2014-11-25,1339.94
2014-11-26,1341.795
2014-11-27,1338.837
2014-11-28,1330.161
2014-12-01,1317.198
2014-12-02,1321.436
2014-12-03,1329.212
2014-12-04,1327.084
2014-12-05,1328.589
2014-12-08,1316.78
2014-12-09,1318.175
2014-12-10,1300.092
2014-12-11,1298.962
2014-12-12,1286.867
2014-12-15,1274.537
2014-12-16,1273.223
2014-12-17,1288.408
2014-12-18,1310.223
2014-12-19,1318.879
2014-12-22,1322.455
2014-12-23,1322.852
2014-12-24,1326.255
2014-12-25,1325.794
2014-12-26,1329.713
2014-12-29,1332.146
2014-12-30,1326.931
2014-12-31,1322.962
2015-01-01,1322.961
2015-01-02,1318.859
2015-01-05,1298.363
2015-01-06,1282.026
2015-01-07,1287.395
2015-01-08,1309.284
2015-01-09,1306.913
2015-01-12,1299.822
2015-01-13,1301.615
2015-01-14,1294.663
2015-01-15,1286.187
2015-01-16,1292.987
2015-01-19,1298.429
2015-01-20,1299.049
2015-01-21,1305.836
2015-01-22,1316.039
2015-01-23,1316.77
2015-01-26,1324.638
2015-01-27,1325.004
2015-01-28,1315.126
2015-01-29,1317.546
2015-01-30,1307.242
2015-02-02,1314.679
2015-02-03,1330.605
2015-02-04,1330.788
2015-02-05,1342.36
2015-02-06,1336.844
2015-02-09,1331.232
2015-02-10,1339.868
2015-02-11,1337.343
2015-02-12,1356.335
2015-02-13,1365.911
2015-02-16,1365.72
2015-02-17,1366.775
2015-02-18,1374.472
2015-02-19,1378.132
2015-02-20,1383.438
2015-02-23,1385.407
2015-02-24,1387.28
2015-02-25,1393.529
2015-02-26,1391.157
2015-02-27,1390.635
2015-03-02,1395.15
2015-03-03,1388.772
2015-03-04,1381.798
2015-03-05,1386.135
2015-03-06,1372.628
2015-03-09,1370.201
2015-03-10,1352.123
2015-03-11,1355.222
2015-03-12,1370.075
2015-03-13,1364.006
2015-03-16,1375.524
2015-03-17,1374.953
2015-03-18,1386.156
2015-03-19,1388.379
2015-03-20,1403.267
2015-03-23,1405.421
2015-03-24,1404.776
2015-03-25,1391.173
2015-03-26,1381.202
2015-03-27,1386.36
2015-03-30,1396.681
2015-03-31,1390.482
2015-04-01,1388.735
2015-04-02,1400.034
2015-04-03,1401.641
2015-04-06,1414.089
2015-04-07,1411.83
2015-04-08,1421.336
2015-04-09,1423.874
2015-04-10,1428.581
2015-04-13,1425.52
2015-04-14,1430.599
2015-04-15,1433.091
