Date,IRELAND IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-15,114.622
2010-09-16,113.171
2010-09-17,108.47
2010-09-20,111.467
2010-09-21,112.261
2010-09-22,112.765
2010-09-23,109.085
2010-09-24,110.809
2010-09-27,110.032
2010-09-28,106.882
2010-09-29,110.628
2010-09-30,112.811
2010-10-01,112.966
2010-10-04,113.168
2010-10-05,115.868
2010-10-06,116.325
2010-10-07,116.594
2010-10-08,114.582
2010-10-11,114.114
2010-10-12,112.77
2010-10-13,116.582
2010-10-14,115.804
2010-10-15,113.474
2010-10-18,112.785
2010-10-19,110.441
2010-10-20,111.027
2010-10-21,114.602
2010-10-22,112.474
2010-10-25,112.306
2010-10-26,110.422
2010-10-27,108.989
2010-10-28,107.338
2010-10-29,107.456
2010-11-01,106.746
2010-11-02,107.028
2010-11-03,105.902
2010-11-04,107.435
2010-11-05,99.807
2010-11-08,96.883
2010-11-09,99.416
2010-11-10,96.57
2010-11-11,92.904
2010-11-12,95.167
2010-11-15,93.969
2010-11-16,92.392
2010-11-17,94.777
2010-11-18,98.481
2010-11-19,102.977
2010-11-22,95.305
2010-11-23,86.147
2010-11-24,83.699
2010-11-25,82.104
2010-11-26,81.533
2010-11-29,84.108
2010-11-30,85.086
2010-12-01,87.566
2010-12-02,92.401
2010-12-03,93.524
2010-12-06,92.753
2010-12-07,96.229
2010-12-08,95.795
2010-12-09,96.909
2010-12-10,95.768
2010-12-13,98.15
2010-12-14,99.097
2010-12-15,97.577
2010-12-16,96.723
2010-12-17,95.24
2010-12-20,95.414
2010-12-21,97.992
2010-12-22,97.777
2010-12-23,96.391
2010-12-24,96.572
2010-12-27,96.8
2010-12-28,96.664
2010-12-29,97.355
2010-12-30,98.278
2010-12-31,99.297
2011-01-03,98.901
2011-01-04,97.165
2011-01-05,93.715
2011-01-06,91.821
2011-01-07,90.876
2011-01-10,90.924
2011-01-11,92.199
2011-01-12,94.359
2011-01-13,96.606
2011-01-14,98.128
2011-01-17,97.662
2011-01-18,98.452
2011-01-19,97.875
2011-01-20,96.737
2011-01-21,99.129
2011-01-24,101.411
2011-01-25,103.29
2011-01-26,103.742
2011-01-27,103.929
2011-01-28,101.722
2011-01-31,100.844
2011-02-01,104.214
2011-02-02,104.31
2011-02-03,104.409
2011-02-04,105.442
2011-02-07,106.574
2011-02-08,107.013
2011-02-09,105.22
2011-02-10,104.686
2011-02-11,105.681
2011-02-14,104.468
2011-02-15,104.696
2011-02-16,105.54
2011-02-17,105.185
2011-02-18,108.423
2011-02-21,106.893
2011-02-22,104.781
2011-02-23,104.338
2011-02-24,104.243
2011-02-25,106.692
2011-02-28,108.965
2011-03-01,107.314
2011-03-02,105.092
2011-03-03,106.107
2011-03-04,105.805
2011-03-07,105.477
2011-03-08,104.749
2011-03-09,104.757
2011-03-10,102.509
2011-03-11,101.896
2011-03-14,102.505
2011-03-15,99.886
2011-03-16,98.013
2011-03-17,102.67
2011-03-18,104.075
2011-03-21,105.581
2011-03-22,104.97
2011-03-23,104.771
2011-03-24,108.112
2011-03-25,108.039
2011-03-28,109.696
2011-03-29,107.536
2011-03-30,107.197
2011-03-31,106.492
2011-04-01,109.106
2011-04-04,110.817
2011-04-05,110.481
2011-04-06,112.418
2011-04-07,111.173
2011-04-08,111.955
2011-04-11,109.629
2011-04-12,108.386
2011-04-13,110.846
2011-04-14,109.808
2011-04-15,109.399
2011-04-18,104.546
2011-04-19,105.576
2011-04-20,108.367
2011-04-21,111.327
2011-04-22,111.327
2011-04-25,111.247
2011-04-26,112.452
2011-04-27,112.2
2011-04-28,114.501
2011-04-29,115.569
2011-05-02,116.002
2011-05-03,114.338
2011-05-04,112.287
2011-05-05,108.793
2011-05-06,110.597
2011-05-09,108.39
2011-05-10,110.275
2011-05-11,109.595
2011-05-12,107.052
2011-05-13,106.649
2011-05-16,105.949
2011-05-17,104.959
2011-05-18,104.716
2011-05-19,105.277
2011-05-20,103.78
2011-05-23,100.73
2011-05-24,101.589
2011-05-25,100.393
2011-05-26,99.596
2011-05-27,101.986
2011-05-30,101.52
2011-05-31,102.871
2011-06-01,102.351
2011-06-02,101.965
2011-06-03,101.392
2011-06-06,101.646
2011-06-07,101.972
2011-06-08,100.13
2011-06-09,100.812
2011-06-10,97.2
2011-06-13,98.044
2011-06-14,99.705
2011-06-15,96.6
2011-06-16,95.85
2011-06-17,97.542
2011-06-20,97.006
2011-06-21,99.29
2011-06-22,98.947
2011-06-23,94.34
2011-06-24,94.657
2011-06-27,96.107
2011-06-28,97.575
2011-06-29,99.747
2011-06-30,102.087
2011-07-01,103.612
2011-07-04,103.557
2011-07-05,102.05
2011-07-06,99.426
2011-07-07,100.43
2011-07-08,96.411
2011-07-11,92.258
2011-07-12,91.221
2011-07-13,93.262
2011-07-14,92.39
2011-07-15,91.082
2011-07-18,89.493
2011-07-19,91.828
2011-07-20,92.916
2011-07-21,94.934
2011-07-22,95.99
2011-07-25,95.194
2011-07-26,95.747
2011-07-27,92.993
2011-07-28,92.39
2011-07-29,92.806
2011-08-01,88.088
2011-08-02,85.984
2011-08-03,84.509
2011-08-04,80.45
2011-08-05,80.256
2011-08-08,77.888
2011-08-09,81.455
2011-08-10,77.199
2011-08-11,79.619
2011-08-12,81.022
2011-08-15,83.331
2011-08-16,83.186
2011-08-17,83.437
2011-08-18,77.538
2011-08-19,76.548
2011-08-22,77.803
2011-08-23,76.872
2011-08-24,79.124
2011-08-25,78.583
2011-08-26,78.088
2011-08-29,80.596
2011-08-30,80.413
2011-08-31,83.925
2011-09-01,83.932
2011-09-02,79.937
2011-09-05,75.48
2011-09-06,75.77
2011-09-07,79.137
2011-09-08,78.291
2011-09-09,72.984
2011-09-12,70.059
2011-09-13,71.07
2011-09-14,73.415
2011-09-15,75.501
2011-09-16,76.34
2011-09-19,73.518
2011-09-20,75.354
2011-09-21,73.026
2011-09-22,68.688
2011-09-23,69.669
2011-09-26,70.756
2011-09-27,74.749
2011-09-28,74.078
2011-09-29,75.214
2011-09-30,73.421
2011-10-03,73.247
2011-10-04,70.281
2011-10-05,73.601
2011-10-06,77.982
2011-10-07,78.905
2011-10-10,81.49
2011-10-11,79.493
2011-10-12,82.962
2011-10-13,81.092
2011-10-14,82.671
2011-10-17,81.177
2011-10-18,81.412
2011-10-19,83.579
2011-10-20,82.558
2011-10-21,84.043
2011-10-24,87.074
2011-10-25,85.319
2011-10-26,85.235
2011-10-27,90.491
2011-10-28,89.51
2011-10-31,85.247
2011-11-01,77.887
2011-11-02,79.095
2011-11-03,81.764
2011-11-04,81.508
2011-11-07,80.429
2011-11-08,82.397
2011-11-09,79.389
2011-11-10,80.337
2011-11-11,82.927
2011-11-14,82.325
2011-11-15,79.407
2011-11-16,79.943
2011-11-17,78.206
2011-11-18,77.504
2011-11-21,75.517
2011-11-22,75.906
2011-11-23,73.804
2011-11-24,73.64
2011-11-25,73.414
2011-11-28,78.1
2011-11-29,79.266
2011-11-30,84.435
2011-12-01,81.894
2011-12-02,83.417
2011-12-05,84.395
2011-12-06,82.955
2011-12-07,82.921
2011-12-08,80.117
2011-12-09,80.98
2011-12-12,78.446
2011-12-13,78.419
2011-12-14,75.419
2011-12-15,76.253
2011-12-16,76.346
2011-12-19,77.221
2011-12-20,79.358
2011-12-21,80.708
2011-12-22,81.956
2011-12-23,83.074
2011-12-26,83.074
2011-12-27,83.246
2011-12-28,80.685
2011-12-29,80.817
2011-12-30,83.338
2012-01-02,83.338
2012-01-03,85.733
2012-01-04,83.592
2012-01-05,81.554
2012-01-06,79.789
2012-01-09,79.977
2012-01-10,83.03
2012-01-11,81.711
2012-01-12,82.273
2012-01-13,82.083
2012-01-16,82.605
2012-01-17,83.694
2012-01-18,85.096
2012-01-19,89.955
2012-01-20,90.256
2012-01-23,91.575
2012-01-24,89.875
2012-01-25,89.031
2012-01-26,91.809
2012-01-27,90.683
2012-01-30,88.754
2012-01-31,89.806
2012-02-01,93.027
2012-02-02,93.194
2012-02-03,97.137
2012-02-06,95.916
2012-02-07,97.673
2012-02-08,97.142
2012-02-09,98.544
2012-02-10,96.156
2012-02-13,95.578
2012-02-14,93.94
2012-02-15,93.903
2012-02-16,93.989
2012-02-17,99.351
2012-02-20,102.287
2012-02-21,101.715
2012-02-22,100.138
2012-02-23,100.27
2012-02-24,102.379
2012-02-27,101.847
2012-02-28,100.491
2012-02-29,101.326
2012-03-01,102.357
2012-03-02,101.377
2012-03-05,99.89
2012-03-06,94.641
2012-03-07,96.01
2012-03-08,100.539
2012-03-09,100.903
2012-03-12,99.858
2012-03-13,101.663
2012-03-14,101.278
2012-03-15,103.072
2012-03-16,105.713
2012-03-19,104.272
2012-03-20,102.676
2012-03-21,102.237
2012-03-22,99.87
2012-03-23,100.096
2012-03-26,100.838
2012-03-27,100.101
2012-03-28,98.7
2012-03-29,96.5
2012-03-30,97.928
2012-04-02,98.678
2012-04-03,96.794
2012-04-04,92.388
2012-04-05,91.993
2012-04-06,91.993
2012-04-09,92.048
2012-04-10,90.09
2012-04-11,91.64
2012-04-12,94.426
2012-04-13,92.475
2012-04-16,92.199
2012-04-17,95.653
2012-04-18,95.457
2012-04-19,94.28
2012-04-20,95.294
2012-04-23,92.212
2012-04-24,94.441
2012-04-25,94.828
2012-04-26,94.581
2012-04-27,96.334
2012-04-30,96.155
2012-05-01,96.831
2012-05-02,95.776
2012-05-03,95.396
2012-05-04,91.549
2012-05-07,91.106
2012-05-08,88.571
2012-05-09,88.065
2012-05-10,89.356
2012-05-11,89.278
2012-05-14,85.185
2012-05-15,85.014
2012-05-16,83.644
2012-05-17,81.664
2012-05-18,82.2
2012-05-21,83.262
2012-05-22,85.515
2012-05-23,82.596
2012-05-24,82.96
2012-05-25,82.435
2012-05-28,82.8
2012-05-29,84.015
2012-05-30,81.208
2012-05-31,79.494
2012-06-01,77.46
2012-06-04,78.294
2012-06-05,77.779
2012-06-06,82.287
2012-06-07,82.433
2012-06-08,81.784
2012-06-11,82.279
2012-06-12,81.533
2012-06-13,81.246
2012-06-14,81.066
2012-06-15,83.246
2012-06-18,82.54
2012-06-19,84.153
2012-06-20,84.827
2012-06-21,83.215
2012-06-22,80.732
2012-06-25,78.541
2012-06-26,78.96
2012-06-27,80.765
2012-06-28,81.177
2012-06-29,87.828
2012-07-02,88.936
2012-07-03,89.895
2012-07-04,89.034
2012-07-05,86.679
2012-07-06,83.376
2012-07-09,83.58
2012-07-10,83.726
2012-07-11,84.326
2012-07-12,82.744
2012-07-13,83.466
2012-07-16,85.333
2012-07-17,84.37
2012-07-18,85.608
2012-07-19,86.078
2012-07-20,84.51
2012-07-23,81.383
2012-07-24,80.942
2012-07-25,81.542
2012-07-26,84.313
2012-07-27,87.225
2012-07-30,88.041
2012-07-31,85.929
2012-08-01,85.266
2012-08-02,83.703
2012-08-03,86.36
2012-08-06,88.853
2012-08-07,89.75
2012-08-08,89.15
2012-08-09,89.571
2012-08-10,89.32
2012-08-13,88.527
2012-08-14,85.461
2012-08-15,83.887
2012-08-16,84.327
2012-08-17,85.394
2012-08-20,84.933
2012-08-21,87.499
2012-08-22,85.894
2012-08-23,86.248
2012-08-24,86.036
2012-08-27,86.747
2012-08-28,86.476
2012-08-29,85.811
2012-08-30,84.346
2012-08-31,86.075
2012-09-03,86.262
2012-09-04,85.465
2012-09-05,86.521
2012-09-06,89.422
2012-09-07,92.725
2012-09-10,93.41
2012-09-11,94.012
2012-09-12,95.284
2012-09-13,95.601
2012-09-14,100.01
2012-09-17,98.264
2012-09-18,97.129
2012-09-19,97.071
2012-09-20,96.985
2012-09-21,98.109
2012-09-24,97.183
2012-09-25,96.856
2012-09-26,94.45
2012-09-27,94.991
2012-09-28,94.927
2012-10-01,94.86
2012-10-02,95.204
2012-10-03,94.766
2012-10-04,95.354
2012-10-05,97.675
2012-10-08,95.276
2012-10-09,92.605
2012-10-10,91.016
2012-10-11,92.112
2012-10-12,91.449
2012-10-15,91.284
2012-10-16,92.79
2012-10-17,94.403
2012-10-18,94.838
2012-10-19,92.489
2012-10-22,92.607
2012-10-23,89.931
2012-10-24,90.996
2012-10-25,91.591
2012-10-26,91.237
2012-10-29,91.096
2012-10-30,92.482
2012-10-31,92.868
2012-11-01,94.56
2012-11-02,95.429
2012-11-05,95.128
2012-11-06,95.596
2012-11-07,92.911
2012-11-08,91.213
2012-11-09,91.176
2012-11-12,90.622
2012-11-13,90.871
2012-11-14,89.498
2012-11-15,89.435
2012-11-16,88.218
2012-11-19,91.058
2012-11-20,91.418
2012-11-21,92.096
2012-11-22,92.78
2012-11-23,93.733
2012-11-26,93.197
2012-11-27,93.643
2012-11-28,94.573
2012-11-29,97.119
2012-11-30,96.799
2012-12-03,96.838
2012-12-04,97.593
2012-12-05,97.565
2012-12-06,99.115
2012-12-07,99.176
2012-12-10,98.696
2012-12-11,100.066
2012-12-12,100.35
2012-12-13,100.414
2012-12-14,100.117
2012-12-17,99.846
2012-12-18,100.561
2012-12-19,103.799
2012-12-20,104.16
2012-12-21,104.421
2012-12-24,103.919
2012-12-25,103.919
2012-12-26,104.131
2012-12-27,104.35
2012-12-28,104.631
2012-12-31,104.513
2013-01-01,104.513
2013-01-02,108.211
2013-01-03,106.236
2013-01-04,105.83
2013-01-07,106.708
2013-01-08,106.367
2013-01-09,106.455
2013-01-10,108.474
2013-01-11,108.733
2013-01-14,108.635
2013-01-15,107.915
2013-01-16,107.766
2013-01-17,109.148
2013-01-18,109.041
2013-01-21,109.991
2013-01-22,110.691
2013-01-23,109.672
2013-01-24,113.316
2013-01-25,114.413
2013-01-28,114.926
2013-01-29,115.672
2013-01-30,115.389
2013-01-31,116.029
2013-02-01,116.891
2013-02-04,113.032
2013-02-05,112.489
2013-02-06,113.04
2013-02-07,112.192
2013-02-08,114.536
2013-02-11,113.409
2013-02-12,115.527
2013-02-13,118.69
2013-02-14,117.376
2013-02-15,116.11
2013-02-18,116.385
2013-02-19,116.713
2013-02-20,116.862
2013-02-21,112.12
2013-02-22,115.243
2013-02-25,115.849
2013-02-26,115.815
2013-02-27,115.917
2013-02-28,116.163
2013-03-01,115.13
2013-03-04,117.499
2013-03-05,120.792
2013-03-06,119.07
2013-03-07,121.282
2013-03-08,122.09
2013-03-11,123.778
2013-03-12,124.228
2013-03-13,123.975
2013-03-14,127.515
2013-03-15,124.676
2013-03-18,126.283
2013-03-19,125.062
2013-03-20,126.722
2013-03-21,124.819
2013-03-22,124.752
2013-03-25,123.989
2013-03-26,122.199
2013-03-27,120.165
2013-03-28,122.691
2013-03-29,122.691
2013-04-01,122.748
2013-04-02,123.904
2013-04-03,123.047
2013-04-04,121.287
2013-04-05,119.083
2013-04-08,118.642
2013-04-09,119.058
2013-04-10,123.514
2013-04-11,124.741
2013-04-12,122.237
2013-04-15,120.822
2013-04-16,121.202
2013-04-17,117.755
2013-04-18,117.944
2013-04-19,117.757
2013-04-22,117.534
2013-04-23,121.983
2013-04-24,122.553
2013-04-25,123.268
2013-04-26,121.301
2013-04-29,123.722
2013-04-30,122.989
2013-05-01,122.158
2013-05-02,121.625
2013-05-03,125.033
2013-05-06,124.461
2013-05-07,127.533
2013-05-08,126.401
2013-05-09,125.109
2013-05-10,123.869
2013-05-13,124.553
2013-05-14,125.769
2013-05-15,125.39
2013-05-16,125.74
2013-05-17,126.262
2013-05-20,127.431
2013-05-21,127.301
2013-05-22,126.895
2013-05-23,125.367
2013-05-24,125.782
2013-05-27,127.093
2013-05-28,128.264
2013-05-29,126.168
2013-05-30,127.61
2013-05-31,125.389
2013-06-03,126.061
2013-06-04,125.823
2013-06-05,123.913
2013-06-06,122.933
2013-06-07,125.8
2013-06-10,125.256
2013-06-11,123.77
2013-06-12,122.738
2013-06-13,123.456
2013-06-14,125.189
2013-06-17,126.253
2013-06-18,126.526
2013-06-19,127.056
2013-06-20,121.653
2013-06-21,121.663
2013-06-24,118.286
2013-06-25,120.457
2013-06-26,121.904
2013-06-27,123.524
2013-06-28,124.017
2013-07-01,125.739
2013-07-02,124.911
2013-07-03,121.313
2013-07-04,124.617
2013-07-05,120.912
2013-07-08,123.394
2013-07-09,123.903
2013-07-10,122.952
2013-07-11,125.293
2013-07-12,126.643
2013-07-15,126.835
2013-07-16,126.138
2013-07-17,125.3
2013-07-18,128.062
2013-07-19,128.6
2013-07-22,128.982
2013-07-23,129.107
2013-07-24,130.901
2013-07-25,131.149
2013-07-26,130.858
2013-07-29,131.062
2013-07-30,131.705
2013-07-31,133.901
2013-08-01,134.904
2013-08-02,136.898
2013-08-05,137.661
2013-08-06,138.273
2013-08-07,137.936
2013-08-08,139.592
2013-08-09,140.715
2013-08-12,139.809
2013-08-13,139.367
2013-08-14,140.237
2013-08-15,138.194
2013-08-16,138.895
2013-08-19,139.159
2013-08-20,137.087
2013-08-21,136.63
2013-08-22,137.964
2013-08-23,138.686
2013-08-26,139.101
2013-08-27,134.594
2013-08-28,134.298
2013-08-29,137.209
2013-08-30,135.9
2013-09-02,138.227
2013-09-03,137.842
2013-09-04,138.792
2013-09-05,140.839
2013-09-06,141.245
2013-09-09,142.919
2013-09-10,145.518
2013-09-11,146.836
2013-09-12,146.441
2013-09-13,145.861
2013-09-16,149.24
2013-09-17,148.048
2013-09-18,148.664
2013-09-19,152.482
2013-09-20,149.803
2013-09-23,149.411
2013-09-24,150.028
2013-09-25,150.322
2013-09-26,150.389
2013-09-27,150.657
2013-09-30,150.015
2013-10-01,151.953
2013-10-02,152.173
2013-10-03,150.675
2013-10-04,151.509
2013-10-07,151.065
2013-10-08,149.687
2013-10-09,147.043
2013-10-10,150.973
2013-10-11,151.13
2013-10-14,153.958
2013-10-15,155.282
2013-10-16,157.101
2013-10-17,156.972
2013-10-18,157.861
2013-10-21,157.921
2013-10-22,157.822
2013-10-23,156.385
2013-10-24,156.308
2013-10-25,156.046
2013-10-28,155.575
2013-10-29,154.414
2013-10-30,154.924
2013-10-31,155.097
2013-11-01,153.354
2013-11-04,156.588
2013-11-05,157.108
2013-11-06,158.973
2013-11-07,157.106
2013-11-08,156.414
2013-11-11,158.787
2013-11-12,161.312
2013-11-13,159.999
2013-11-14,162.927
2013-11-15,162.245
2013-11-18,160.805
2013-11-19,159.772
2013-11-20,159.961
2013-11-21,159.715
2013-11-22,160.68
2013-11-25,160.793
2013-11-26,159.015
2013-11-27,160.475
2013-11-28,161.282
2013-11-29,160.718
2013-12-02,159.434
2013-12-03,153.247
2013-12-04,151.537
2013-12-05,150.151
2013-12-06,151.678
2013-12-09,152.092
2013-12-10,152.979
2013-12-11,151.221
2013-12-12,149.162
2013-12-13,148.152
2013-12-16,153.2
2013-12-17,152.929
2013-12-18,153.79
2013-12-19,155.659
2013-12-20,157.611
2013-12-23,157.772
2013-12-24,156.224
2013-12-25,156.224
2013-12-26,156.515
2013-12-27,161.353
2013-12-30,159.669
2013-12-31,160.663
2014-01-01,160.663
2014-01-02,160.387
2014-01-03,162.084
2014-01-06,162.837
2014-01-07,163.782
2014-01-08,163.977
2014-01-09,166.849
2014-01-10,167.188
2014-01-13,169.439
2014-01-14,170.064
2014-01-15,169.963
2014-01-16,170.635
2014-01-17,170.847
2014-01-20,170.433
2014-01-21,170.208
2014-01-22,171.247
2014-01-23,171.344
2014-01-24,165.828
2014-01-27,163.366
2014-01-28,167.903
2014-01-29,167.017
2014-01-30,164.649
2014-01-31,161.265
2014-02-03,159.39
2014-02-04,159.479
2014-02-05,158.88
2014-02-06,163.469
2014-02-07,169.125
2014-02-10,168.596
2014-02-11,171.123
2014-02-12,173.211
2014-02-13,172.438
2014-02-14,173.749
2014-02-17,176.199
2014-02-18,177.57
2014-02-19,177.573
2014-02-20,176.697
2014-02-21,177.499
2014-02-24,179.073
2014-02-25,187.909
2014-02-26,183.462
2014-02-27,184.535
2014-02-28,187.315
2014-03-03,181.822
2014-03-04,186.633
2014-03-05,185.556
2014-03-06,188.012
2014-03-07,183.743
2014-03-10,183.792
2014-03-11,183.704
2014-03-12,182.559
2014-03-13,179.656
2014-03-14,176.459
2014-03-17,177.808
2014-03-18,178.174
2014-03-19,176.621
2014-03-20,175.409
2014-03-21,172.837
2014-03-24,171.681
2014-03-25,175.132
2014-03-26,178.886
2014-03-27,177.534
2014-03-28,176.818
2014-03-31,176.316
2014-04-01,180.934
2014-04-02,181.098
2014-04-03,179.196
2014-04-04,183.731
2014-04-07,183.176
2014-04-08,181.108
2014-04-09,183.733
2014-04-10,184.197
2014-04-11,181.459
2014-04-14,179.08
2014-04-15,176.821
2014-04-16,180.505
2014-04-17,179.751
2014-04-18,179.751
2014-04-21,179.342
2014-04-22,181.82
2014-04-23,179.776
2014-04-24,178.471
2014-04-25,176.832
2014-04-28,176.474
2014-04-29,177.432
2014-04-30,178.277
2014-05-01,179.718
2014-05-02,178.868
2014-05-05,179.036
2014-05-06,181.777
2014-05-07,177.404
2014-05-08,178.02
2014-05-09,175.583
2014-05-12,178.466
2014-05-13,177.386
2014-05-14,176.627
2014-05-15,169.065
2014-05-16,167.386
2014-05-19,170.9
2014-05-20,169.281
2014-05-21,170.494
2014-05-22,171.114
2014-05-23,172.44
2014-05-26,175.687
2014-05-27,176.147
2014-05-28,175.993
2014-05-29,175.201
2014-05-30,173.785
2014-06-02,173.301
2014-06-03,173.483
2014-06-04,175.911
2014-06-05,178.298
2014-06-06,182.217
2014-06-09,182.061
2014-06-10,181.674
2014-06-11,179.713
2014-06-12,181.155
2014-06-13,177.471
2014-06-16,175.441
2014-06-17,173.836
2014-06-18,172.957
2014-06-19,178.418
2014-06-20,172.827
2014-06-23,170.314
2014-06-24,168.114
2014-06-25,165.549
2014-06-26,165.611
2014-06-27,165.264
2014-06-30,164.236
2014-07-01,167.201
2014-07-02,165.729
2014-07-03,167.948
2014-07-04,165.91
2014-07-07,164.475
2014-07-08,161.417
2014-07-09,163.2
2014-07-10,160.812
2014-07-11,160.385
2014-07-14,161.939
2014-07-15,160.849
2014-07-16,162.044
2014-07-17,158.853
2014-07-18,159.197
2014-07-21,158.433
2014-07-22,158.683
2014-07-23,158.58
2014-07-24,158.045
2014-07-25,155.851
2014-07-28,156.094
2014-07-29,158.069
2014-07-30,154.922
2014-07-31,150.421
2014-08-01,149.882
2014-08-04,149.44
2014-08-05,149.21
2014-08-06,147.357
2014-08-07,145.622
2014-08-08,145.966
2014-08-11,147.84
2014-08-12,148.298
2014-08-13,149.752
2014-08-14,151.508
2014-08-15,151.619
2014-08-18,154.818
2014-08-19,152.103
2014-08-20,147.344
2014-08-21,149.8
2014-08-22,147.629
2014-08-25,150.089
2014-08-26,151.136
2014-08-27,151.27
2014-08-28,153.562
2014-08-29,151.612
2014-09-01,150.64
2014-09-02,151.089
2014-09-03,154.597
2014-09-04,156.373
2014-09-05,155.766
2014-09-08,155.001
2014-09-09,154.871
2014-09-10,155.336
2014-09-11,155.704
2014-09-12,156.097
2014-09-15,153.47
2014-09-16,150.748
2014-09-17,152.498
2014-09-18,155.221
2014-09-19,151.517
2014-09-22,153.694
2014-09-23,151.396
2014-09-24,150.083
2014-09-25,148.458
2014-09-26,146.941
2014-09-29,147.43
2014-09-30,148.795
2014-10-01,147.478
2014-10-02,144.2
2014-10-03,143.908
2014-10-06,146.128
2014-10-07,143.558
2014-10-08,141.222
2014-10-09,140.32
2014-10-10,135.383
2014-10-13,134.553
2014-10-14,136.256
2014-10-15,133.488
2014-10-16,132.394
2014-10-17,137.538
2014-10-20,136.614
2014-10-21,140.998
2014-10-22,141.946
2014-10-23,143.014
2014-10-24,142.378
2014-10-27,142.264
2014-10-28,143.574
2014-10-29,141.559
2014-10-30,142.008
2014-10-31,142.587
2014-11-03,142.347
2014-11-04,141.983
2014-11-05,144.505
2014-11-06,144.717
2014-11-07,143.395
2014-11-10,142.77
2014-11-11,141.001
2014-11-12,140.392
2014-11-13,140.322
2014-11-14,138.365
2014-11-17,138.373
2014-11-18,139.64
2014-11-19,143.226
2014-11-20,144.607
2014-11-21,148.123
2014-11-24,149.645
2014-11-25,151.053
2014-11-26,151.613
2014-11-27,152.607
2014-11-28,153.064
2014-12-01,153.448
2014-12-02,153.297
2014-12-03,154.957
2014-12-04,156.72
2014-12-05,157.644
2014-12-08,154.74
2014-12-09,152.395
2014-12-10,151.606
2014-12-11,150.99
2014-12-12,147.849
2014-12-15,144.005
2014-12-16,148.575
2014-12-17,147.391
2014-12-18,151.315
2014-12-19,152.306
2014-12-22,151.985
2014-12-23,154.832
2014-12-24,154.575
2014-12-25,154.575
2014-12-26,154.334
2014-12-29,154.412
2014-12-30,153.001
2014-12-31,154.245
2015-01-01,154.245
2015-01-02,152.449
2015-01-05,147.947
2015-01-06,144.791
2015-01-07,145.081
2015-01-08,150.761
2015-01-09,149.668
2015-01-12,149.44
2015-01-13,151.153
2015-01-14,147.202
2015-01-15,147.542
2015-01-16,147.24
2015-01-19,151.627
2015-01-20,151.606
2015-01-21,153.669
2015-01-22,155.567
2015-01-23,158.829
2015-01-26,158.866
2015-01-27,157.544
2015-01-28,156.85
2015-01-29,155.379
2015-01-30,153.887
2015-02-02,164.043
2015-02-03,166.091
2015-02-04,169.203
2015-02-05,168.05
2015-02-06,166.212
2015-02-09,167.997
2015-02-10,169.813
2015-02-11,170.595
2015-02-12,175.873
2015-02-13,177.004
2015-02-16,176.604
2015-02-17,174.718
2015-02-18,178.47
2015-02-19,177.705
2015-02-20,176.931
2015-02-23,177.581
2015-02-24,177.812
2015-02-25,178.543
2015-02-26,177.495
2015-02-27,178.987
2015-03-02,176.569
2015-03-03,172.908
2015-03-04,172.292
2015-03-05,176.627
2015-03-06,174.528
2015-03-09,169.266
2015-03-10,166.469
2015-03-11,167.719
2015-03-12,173.472
2015-03-13,172.366
2015-03-16,167.429
2015-03-17,162.953
2015-03-18,168.801
2015-03-19,167.141
2015-03-20,176.937
2015-03-23,177.609
2015-03-24,176.066
2015-03-25,174.985
2015-03-26,171.982
2015-03-27,171.492
2015-03-30,171.683
2015-03-31,168.497
2015-04-01,168.47
2015-04-02,170.468
2015-04-03,170.468
2015-04-06,172.834
2015-04-07,173.593
2015-04-08,172.017
2015-04-09,174.178
2015-04-10,172.652
2015-04-13,172.167
2015-04-14,175.12
2015-04-15,178.063
2015-04-16,179.521
2015-04-17,178.195
2015-04-20,179.753
2015-04-21,181.154
2015-04-22,179.929
2015-04-23,180.125
2015-04-24,185.292
2015-04-27,186.901
2015-04-28,186.342
2015-04-29,181.307
2015-04-30,181.876
2015-05-01,180.293
2015-05-04,179.314
2015-05-05,180.924
2015-05-06,182.511
2015-05-07,181.55
2015-05-08,187.11
2015-05-11,184.491
2015-05-12,182.979
2015-05-13,183.659
2015-05-14,185.49
2015-05-15,186.254
2015-05-18,184.846
2015-05-19,185.733
2015-05-20,186.555
2015-05-21,186.571
2015-05-22,183.827
2015-05-25,183.609
2015-05-26,178.327
2015-05-27,182.021
2015-05-28,181.997
2015-05-29,180.122
2015-06-01,179.037
2015-06-02,178.228
2015-06-03,183.491
2015-06-04,181.225
2015-06-05,177.577
2015-06-08,178.963
2015-06-09,177.879
2015-06-10,183.414
2015-06-11,186.852
2015-06-12,184.824
2015-06-15,182.957
2015-06-16,183.528
2015-06-17,184.787
2015-06-18,187.959
2015-06-19,189.856
2015-06-22,193.346
2015-06-23,192.537
2015-06-24,189.82
2015-06-25,188.879
2015-06-26,186.863
2015-06-29,181.803
2015-06-30,180.038
2015-07-01,180.405
2015-07-02,181.098
2015-07-03,180.814
2015-07-06,177.438
2015-07-07,172.181
2015-07-08,172.415
2015-07-09,176.464
2015-07-10,183.59
2015-07-13,185.032
2015-07-14,185.232
2015-07-15,186.606
2015-07-16,188.118
2015-07-17,186.918
2015-07-20,187.189
2015-07-21,186.091
2015-07-22,187.414
2015-07-23,189.577
2015-07-24,188.099
2015-07-27,184.742
