Date,ACWI SMALL CAP Small Cap
2010-09-21,879.954
2010-09-22,878.305
2010-09-23,872.602
2010-09-24,889.33
2010-09-27,891.13
2010-09-28,896.37
2010-09-29,900.254
2010-09-30,899.153
2010-10-01,903.929
2010-10-04,896.534
2010-10-05,913.053
2010-10-06,915.723
2010-10-07,916.536
2010-10-08,921.268
2010-10-11,923.669
2010-10-12,921.589
2010-10-13,935.14
2010-10-14,938.048
2010-10-15,933.952
2010-10-18,936.063
2010-10-19,920.764
2010-10-20,929.973
2010-10-21,930.506
2010-10-22,933.114
2010-10-25,941.043
2010-10-26,937.483
2010-10-27,929.701
2010-10-28,931.499
2010-10-29,935.149
2010-11-01,936.009
2010-11-02,945.248
2010-11-03,946.121
2010-11-04,966.824
2010-11-05,969.93
2010-11-08,969.788
2010-11-09,965.752
2010-11-10,963.481
2010-11-11,961.419
2010-11-12,948.306
2010-11-15,947.313
2010-11-16,930.096
2010-11-17,932.237
2010-11-18,947.238
2010-11-19,949.864
2010-11-22,953.077
2010-11-23,939.827
2010-11-24,950.973
2010-11-25,953.443
2010-11-26,944.66
2010-11-29,940.166
2010-11-30,936.709
2010-12-01,953.713
2010-12-02,969.758
2010-12-03,979.503
2010-12-06,983.027
2010-12-07,987.507
2010-12-08,983.057
2010-12-09,985.367
2010-12-10,991.541
2010-12-13,996.519
2010-12-14,998.46
2010-12-15,994.203
2010-12-16,995.108
2010-12-17,997.603
2010-12-20,998.254
2010-12-21,1007.545
2010-12-22,1009.2
2010-12-23,1009.404
2010-12-24,1009.399
2010-12-27,1009.994
2010-12-28,1010.458
2010-12-29,1016.273
2010-12-30,1018.863
2010-12-31,1020.864
2011-01-03,1029.905
2011-01-04,1025.006
2011-01-05,1024.263
2011-01-06,1021.928
2011-01-07,1019.012
2011-01-10,1018.252
2011-01-11,1024.139
2011-01-12,1034.708
2011-01-13,1038.358
2011-01-14,1040.844
2011-01-17,1039.741
2011-01-18,1044.865
2011-01-19,1035.304
2011-01-20,1019.39
2011-01-21,1018.635
2011-01-24,1024.364
2011-01-25,1023.748
2011-01-26,1034.406
2011-01-27,1037.27
2011-01-28,1022.195
2011-01-31,1025.08
2011-02-01,1042.67
2011-02-02,1043.256
2011-02-03,1042.906
2011-02-04,1045.886
2011-02-07,1054.503
2011-02-08,1059.406
2011-02-09,1053.557
2011-02-10,1049.823
2011-02-11,1054.046
2011-02-14,1060.656
2011-02-15,1057.39
2011-02-16,1063.481
2011-02-17,1069.029
2011-02-18,1071.514
2011-02-21,1068.711
2011-02-22,1047.924
2011-02-23,1036.708
2011-02-24,1033.066
2011-02-25,1050.535
2011-02-28,1057.245
2011-03-01,1050.405
2011-03-02,1050.38
2011-03-03,1063.932
2011-03-04,1064.79
2011-03-07,1055.732
2011-03-08,1059.254
2011-03-09,1058.604
2011-03-10,1036.24
2011-03-11,1036.011
2011-03-14,1023.59
2011-03-15,999.755
2011-03-16,998.944
2011-03-17,1007.769
2011-03-18,1019.887
2011-03-21,1038.801
2011-03-22,1041.722
2011-03-23,1041.732
2011-03-24,1051.019
2011-03-25,1055.85
2011-03-28,1052.694
2011-03-29,1057.397
2011-03-30,1069.546
2011-03-31,1074.044
2011-04-01,1078.15
2011-04-04,1083.965
2011-04-05,1085.337
2011-04-06,1087.843
2011-04-07,1083.135
2011-04-08,1084.592
2011-04-11,1079.209
2011-04-12,1064.54
2011-04-13,1070.284
2011-04-14,1073.421
2011-04-15,1077.309
2011-04-18,1060.822
2011-04-19,1065.753
2011-04-20,1086.038
2011-04-21,1096.301
2011-04-22,1096.603
2011-04-25,1094.859
2011-04-26,1100.777
2011-04-27,1103.983
2011-04-28,1112.609
2011-04-29,1115.876
2011-05-02,1113.353
2011-05-03,1101.104
2011-05-04,1091.549
2011-05-05,1084.168
2011-05-06,1086.927
2011-05-09,1089.534
2011-05-10,1101.245
2011-05-11,1092.518
2011-05-12,1088.462
2011-05-13,1080.687
2011-05-16,1070.557
2011-05-17,1063.171
2011-05-18,1076.114
2011-05-19,1077.587
2011-05-20,1072.875
2011-05-23,1053.032
2011-05-24,1054.039
2011-05-25,1058.349
2011-05-26,1068.079
2011-05-27,1078.259
2011-05-30,1079.921
2011-05-31,1092.161
2011-06-01,1077.71
2011-06-02,1071.808
2011-06-03,1064.893
2011-06-06,1054.774
2011-06-07,1058.085
2011-06-08,1045.601
2011-06-09,1048.681
2011-06-10,1034.346
2011-06-13,1030.621
2011-06-14,1046.297
2011-06-15,1032.3
2011-06-16,1021.529
2011-06-17,1024.349
2011-06-20,1023.501
2011-06-21,1042.072
2011-06-22,1041.817
2011-06-23,1032.069
2011-06-24,1029.579
2011-06-27,1030.949
2011-06-28,1043.627
2011-06-29,1056.088
2011-06-30,1068.824
2011-07-01,1080.33
2011-07-04,1085.81
2011-07-05,1086.117
2011-07-06,1086.574
2011-07-07,1096.853
2011-07-08,1090.966
2011-07-11,1067.039
2011-07-12,1059.961
2011-07-13,1072.267
2011-07-14,1061.777
2011-07-15,1064.545
2011-07-18,1050.632
2011-07-19,1067.0
2011-07-20,1070.712
2011-07-21,1081.027
2011-07-22,1087.589
2011-07-25,1079.831
2011-07-26,1079.667
2011-07-27,1059.33
2011-07-28,1053.149
2011-07-29,1049.451
2011-08-01,1045.88
2011-08-02,1020.149
2011-08-03,1014.219
2011-08-04,964.004
2011-08-05,940.634
2011-08-08,878.876
2011-08-09,907.791
2011-08-10,892.377
2011-08-11,920.611
2011-08-12,929.644
2011-08-15,952.562
2011-08-16,943.321
2011-08-17,944.629
2011-08-18,901.21
2011-08-19,885.925
2011-08-22,882.745
2011-08-23,906.57
2011-08-24,912.84
2011-08-25,901.143
2011-08-26,913.112
2011-08-29,943.039
2011-08-30,950.028
2011-08-31,959.529
2011-09-01,948.709
2011-09-02,927.629
2011-09-05,913.943
2011-09-06,903.993
2011-09-07,931.216
2011-09-08,925.721
2011-09-09,902.218
2011-09-12,893.275
2011-09-13,903.194
2011-09-14,908.078
2011-09-15,922.689
2011-09-16,929.683
2011-09-19,912.433
2011-09-20,906.1
2011-09-21,886.088
2011-09-22,848.454
2011-09-23,848.958
2011-09-26,849.954
2011-09-27,875.679
2011-09-28,859.165
2011-09-29,865.309
2011-09-30,846.935
2011-10-03,815.759
2011-10-04,824.551
2011-10-05,836.541
2011-10-06,858.759
2011-10-07,856.239
2011-10-10,879.836
2011-10-11,885.836
2011-10-12,900.815
2011-10-13,900.27
2011-10-14,911.926
2011-10-17,899.334
2011-10-18,905.904
2011-10-19,900.835
2011-10-20,893.794
2011-10-21,912.334
2011-10-24,935.722
2011-10-25,921.654
2011-10-26,928.594
2011-10-27,968.093
2011-10-28,969.609
2011-10-31,945.278
2011-11-01,913.286
2011-11-02,927.252
2011-11-03,941.731
2011-11-04,943.726
2011-11-07,941.979
2011-11-08,948.757
2011-11-09,920.822
2011-11-10,916.737
2011-11-11,937.244
2011-11-14,930.042
2011-11-15,930.149
2011-11-16,919.188
2011-11-17,907.834
2011-11-18,903.423
2011-11-21,882.875
2011-11-22,878.348
2011-11-23,856.428
2011-11-24,855.584
2011-11-25,849.752
2011-11-28,877.563
2011-11-29,882.711
2011-11-30,916.771
2011-12-01,915.38
2011-12-02,919.401
2011-12-05,930.78
2011-12-06,924.047
2011-12-07,926.226
2011-12-08,906.117
2011-12-09,917.535
2011-12-12,903.605
2011-12-13,891.111
2011-12-14,875.055
2011-12-15,878.448
2011-12-16,884.891
2011-12-19,871.034
2011-12-20,896.202
2011-12-21,899.393
2011-12-22,904.345
2011-12-23,909.825
2011-12-26,910.036
2011-12-27,911.466
2011-12-28,898.205
2011-12-29,905.481
2011-12-30,909.004
2012-01-02,910.443
2012-01-03,924.796
2012-01-04,921.843
2012-01-05,920.761
2012-01-06,918.514
2012-01-09,921.485
2012-01-10,933.653
2012-01-11,935.196
2012-01-12,939.332
2012-01-13,934.72
2012-01-16,935.756
2012-01-17,942.254
2012-01-18,953.872
2012-01-19,962.408
2012-01-20,965.179
2012-01-23,969.123
2012-01-24,967.484
2012-01-25,974.691
2012-01-26,980.194
2012-01-27,984.293
2012-01-30,977.236
2012-01-31,980.885
2012-02-01,999.115
2012-02-02,1004.571
2012-02-03,1016.982
2012-02-06,1016.996
2012-02-07,1017.937
2012-02-08,1022.174
2012-02-09,1023.846
2012-02-10,1012.534
2012-02-13,1022.128
2012-02-14,1016.253
2012-02-15,1016.925
2012-02-16,1021.891
2012-02-17,1026.841
2012-02-20,1032.205
2012-02-21,1029.179
2012-02-22,1025.34
2012-02-23,1033.047
2012-02-24,1036.205
2012-02-27,1033.765
2012-02-28,1035.142
2012-02-29,1030.316
2012-03-01,1033.445
2012-03-02,1026.89
2012-03-05,1021.274
2012-03-06,998.941
2012-03-07,1006.201
2012-03-08,1021.62
2012-03-09,1028.565
2012-03-12,1023.779
2012-03-13,1039.127
2012-03-14,1032.982
2012-03-15,1039.422
2012-03-16,1042.521
2012-03-19,1046.339
2012-03-20,1036.61
2012-03-21,1034.949
2012-03-22,1026.334
2012-03-23,1032.449
2012-03-26,1045.453
2012-03-27,1044.175
2012-03-28,1036.948
2012-03-29,1031.536
2012-03-30,1035.762
2012-04-02,1043.487
2012-04-03,1040.622
2012-04-04,1020.724
2012-04-05,1017.922
2012-04-06,1018.07
2012-04-09,1007.707
2012-04-10,989.639
2012-04-11,998.203
2012-04-12,1014.511
2012-04-13,1005.759
2012-04-16,1003.186
2012-04-17,1016.061
2012-04-18,1015.001
2012-04-19,1011.389
2012-04-20,1014.714
2012-04-23,1000.015
2012-04-24,1003.976
2012-04-25,1017.056
2012-04-26,1024.462
2012-04-27,1031.097
2012-04-30,1027.362
2012-05-01,1027.95
2012-05-02,1029.876
2012-05-03,1020.41
2012-05-04,1005.216
2012-05-07,1000.125
2012-05-08,993.624
2012-05-09,984.979
2012-05-10,990.003
2012-05-11,987.626
2012-05-14,971.094
2012-05-15,963.408
2012-05-16,952.653
2012-05-17,940.334
2012-05-18,927.052
2012-05-21,940.722
2012-05-22,946.55
2012-05-23,940.434
2012-05-24,941.936
2012-05-25,940.48
2012-05-28,942.822
2012-05-29,955.16
2012-05-30,937.466
2012-05-31,936.177
2012-06-01,912.802
2012-06-04,906.013
2012-06-05,915.615
2012-06-06,935.675
2012-06-07,938.433
2012-06-08,937.576
2012-06-11,929.659
2012-06-12,933.219
2012-06-13,928.163
2012-06-14,932.163
2012-06-15,943.088
2012-06-18,948.512
2012-06-19,960.341
2012-06-20,963.249
2012-06-21,945.555
2012-06-22,945.494
2012-06-25,931.811
2012-06-26,932.345
2012-06-27,941.954
2012-06-28,941.522
2012-06-29,969.792
2012-07-02,977.374
2012-07-03,988.818
2012-07-04,989.431
2012-07-05,986.589
2012-07-06,975.982
2012-07-09,970.492
2012-07-10,964.248
2012-07-11,960.844
2012-07-12,953.219
2012-07-13,966.252
2012-07-16,965.349
2012-07-17,966.753
2012-07-18,970.801
2012-07-19,976.969
2012-07-20,966.85
2012-07-23,947.812
2012-07-24,940.093
2012-07-25,939.633
2012-07-26,954.526
2012-07-27,970.577
2012-07-30,970.951
2012-07-31,968.629
2012-08-01,961.444
2012-08-02,954.2
2012-08-03,969.844
2012-08-06,979.108
2012-08-07,986.418
2012-08-08,986.845
2012-08-09,990.623
2012-08-10,991.08
2012-08-13,988.807
2012-08-14,988.51
2012-08-15,991.492
2012-08-16,999.937
2012-08-17,1005.156
2012-08-20,1003.326
2012-08-21,1008.301
2012-08-22,1004.178
2012-08-23,1003.339
2012-08-24,1001.843
2012-08-27,1001.534
2012-08-28,1001.548
2012-08-29,1002.762
2012-08-30,993.819
2012-08-31,999.703
2012-09-03,1001.508
2012-09-04,1004.897
2012-09-05,1002.604
2012-09-06,1018.486
2012-09-07,1030.991
2012-09-10,1030.045
2012-09-11,1033.159
2012-09-12,1039.024
2012-09-13,1046.669
2012-09-14,1063.764
2012-09-17,1057.245
2012-09-18,1052.793
2012-09-19,1056.125
2012-09-20,1048.837
2012-09-21,1053.607
2012-09-24,1048.139
2012-09-25,1042.007
2012-09-26,1030.848
2012-09-27,1040.506
2012-09-28,1038.077
2012-10-01,1039.79
2012-10-02,1040.907
2012-10-03,1037.405
2012-10-04,1046.494
2012-10-05,1050.362
2012-10-08,1043.95
2012-10-09,1034.545
2012-10-10,1028.965
2012-10-11,1032.124
2012-10-12,1029.194
2012-10-15,1032.555
2012-10-16,1042.796
2012-10-17,1053.083
2012-10-18,1051.912
2012-10-19,1039.804
2012-10-22,1039.123
2012-10-23,1030.237
2012-10-24,1029.306
2012-10-25,1032.242
2012-10-26,1027.601
2012-10-29,1024.89
2012-10-30,1026.796
2012-10-31,1031.224
2012-11-01,1043.124
2012-11-02,1035.435
2012-11-05,1036.124
2012-11-06,1042.339
2012-11-07,1028.922
2012-11-08,1018.5
2012-11-09,1017.324
2012-11-12,1014.451
2012-11-13,1009.284
2012-11-14,997.191
2012-11-15,992.598
2012-11-16,994.621
2012-11-19,1013.08
2012-11-20,1014.206
2012-11-21,1016.395
2012-11-22,1020.876
2012-11-23,1030.541
2012-11-26,1031.386
2012-11-27,1030.792
2012-11-28,1032.382
2012-11-29,1042.637
2012-11-30,1042.662
2012-12-03,1043.0
2012-12-04,1044.568
2012-12-05,1044.793
2012-12-06,1047.871
2012-12-07,1048.489
2012-12-10,1051.475
2012-12-11,1057.424
2012-12-12,1058.573
2012-12-13,1055.494
2012-12-14,1055.581
2012-12-17,1062.621
2012-12-18,1073.656
2012-12-19,1077.894
2012-12-20,1080.183
2012-12-21,1072.694
2012-12-24,1070.907
2012-12-25,1071.613
2012-12-26,1068.915
2012-12-27,1070.387
2012-12-28,1067.491
2012-12-31,1078.322
2013-01-01,1078.547
2013-01-02,1101.843
2013-01-03,1102.209
2013-01-04,1107.479
2013-01-07,1109.205
2013-01-08,1105.683
2013-01-09,1110.955
2013-01-10,1115.989
2013-01-11,1117.013
2013-01-14,1116.91
2013-01-15,1120.061
2013-01-16,1116.511
2013-01-17,1122.365
2013-01-18,1125.841
2013-01-21,1127.266
2013-01-22,1132.291
2013-01-23,1129.879
2013-01-24,1131.696
2013-01-25,1137.851
2013-01-28,1136.041
2013-01-29,1137.336
2013-01-30,1134.059
2013-01-31,1137.432
2013-02-01,1147.061
2013-02-04,1136.894
2013-02-05,1139.325
2013-02-06,1145.456
2013-02-07,1142.75
2013-02-08,1148.704
2013-02-11,1145.066
2013-02-12,1151.265
2013-02-13,1153.707
2013-02-14,1154.659
2013-02-15,1152.519
2013-02-18,1153.454
2013-02-19,1162.372
2013-02-20,1151.395
2013-02-21,1137.231
2013-02-22,1145.262
2013-02-25,1134.142
2013-02-26,1132.598
2013-02-27,1142.794
2013-02-28,1147.407
2013-03-01,1144.511
2013-03-04,1144.274
2013-03-05,1156.984
2013-03-06,1161.564
2013-03-07,1164.181
2013-03-08,1169.004
2013-03-11,1171.843
2013-03-12,1170.026
2013-03-13,1169.908
2013-03-14,1179.261
2013-03-15,1184.583
2013-03-18,1176.245
2013-03-19,1172.538
2013-03-20,1178.795
2013-03-21,1175.915
2013-03-22,1176.171
2013-03-25,1175.635
2013-03-26,1179.829
2013-03-27,1180.001
2013-03-28,1183.574
2013-03-29,1183.387
2013-04-01,1171.981
2013-04-02,1168.916
2013-04-03,1159.451
2013-04-04,1158.216
2013-04-05,1156.131
2013-04-08,1162.141
2013-04-09,1165.291
2013-04-10,1180.212
2013-04-11,1186.878
2013-04-12,1181.985
2013-04-15,1153.17
2013-04-16,1161.226
2013-04-17,1148.233
2013-04-18,1143.381
2013-04-19,1152.213
2013-04-22,1156.795
2013-04-23,1168.315
2013-04-24,1176.571
2013-04-25,1186.552
2013-04-26,1183.815
2013-04-29,1190.518
2013-04-30,1199.381
2013-05-01,1186.891
2013-05-02,1191.8
2013-05-03,1203.014
2013-05-06,1206.593
2013-05-07,1216.818
2013-05-08,1225.927
2013-05-09,1221.826
2013-05-10,1222.052
2013-05-13,1220.931
2013-05-14,1228.666
2013-05-15,1228.845
2013-05-16,1227.083
2013-05-17,1233.467
2013-05-20,1238.841
2013-05-21,1239.988
2013-05-22,1227.014
2013-05-23,1213.052
2013-05-24,1213.898
2013-05-27,1212.608
2013-05-28,1221.192
2013-05-29,1216.598
2013-05-30,1219.038
2013-05-31,1210.094
2013-06-03,1207.463
2013-06-04,1204.471
2013-06-05,1189.726
2013-06-06,1192.049
2013-06-07,1198.348
2013-06-10,1202.991
2013-06-11,1191.644
2013-06-12,1187.599
2013-06-13,1193.197
2013-06-14,1194.434
2013-06-17,1203.12
2013-06-18,1208.55
2013-06-19,1202.781
2013-06-20,1163.726
2013-06-21,1160.096
2013-06-24,1141.734
2013-06-25,1150.35
2013-06-26,1157.03
2013-06-27,1172.755
2013-06-28,1175.559
2013-07-01,1189.028
2013-07-02,1189.523
2013-07-03,1186.286
2013-07-04,1190.776
2013-07-05,1196.317
2013-07-08,1198.612
2013-07-09,1208.372
2013-07-10,1211.378
2013-07-11,1230.845
2013-07-12,1234.215
2013-07-15,1238.135
2013-07-16,1236.704
2013-07-17,1239.825
2013-07-18,1247.272
2013-07-19,1247.156
2013-07-22,1254.962
2013-07-23,1256.314
2013-07-24,1250.636
2013-07-25,1252.907
2013-07-26,1249.196
2013-07-29,1240.758
2013-07-30,1245.47
2013-07-31,1244.193
2013-08-01,1258.917
2013-08-02,1264.322
2013-08-05,1267.436
2013-08-06,1260.745
2013-08-07,1252.495
2013-08-08,1262.235
2013-08-09,1263.996
2013-08-12,1265.114
2013-08-13,1265.168
2013-08-14,1265.903
2013-08-15,1247.99
2013-08-16,1248.456
2013-08-19,1241.595
2013-08-20,1245.216
2013-08-21,1237.535
2013-08-22,1244.436
2013-08-23,1251.566
2013-08-26,1250.85
2013-08-27,1228.618
2013-08-28,1223.789
2013-08-29,1230.042
2013-08-30,1218.846
2013-09-02,1225.582
2013-09-03,1230.323
2013-09-04,1239.771
2013-09-05,1242.072
2013-09-06,1247.131
2013-09-09,1263.837
2013-09-10,1276.029
2013-09-11,1279.187
2013-09-12,1276.372
2013-09-13,1278.492
2013-09-16,1287.512
2013-09-17,1291.353
2013-09-18,1300.851
2013-09-19,1310.122
2013-09-20,1302.217
2013-09-23,1299.541
2013-09-24,1302.037
2013-09-25,1302.26
2013-09-26,1306.152
2013-09-27,1305.968
2013-09-30,1303.024
2013-10-01,1314.232
2013-10-02,1311.959
2013-10-03,1305.484
2013-10-04,1309.506
2013-10-07,1297.66
2013-10-08,1286.184
2013-10-09,1280.791
2013-10-10,1301.659
2013-10-11,1313.956
2013-10-14,1318.166
2013-10-15,1313.465
2013-10-16,1321.479
2013-10-17,1336.526
2013-10-18,1348.228
2013-10-21,1350.935
2013-10-22,1357.163
2013-10-23,1350.027
2013-10-24,1356.056
2013-10-25,1354.957
2013-10-28,1353.458
2013-10-29,1354.911
2013-10-30,1349.042
2013-10-31,1344.014
2013-11-01,1337.321
2013-11-04,1345.615
2013-11-05,1341.821
2013-11-06,1343.013
2013-11-07,1324.817
2013-11-08,1331.869
2013-11-11,1335.26
2013-11-12,1333.606
2013-11-13,1337.023
2013-11-14,1344.575
2013-11-15,1351.061
2013-11-18,1349.483
2013-11-19,1342.72
2013-11-20,1339.489
2013-11-21,1346.32
2013-11-22,1351.616
2013-11-25,1352.146
2013-11-26,1356.325
2013-11-27,1359.81
2013-11-28,1362.461
2013-11-29,1364.097
2013-12-02,1356.395
2013-12-03,1349.569
2013-12-04,1344.686
2013-12-05,1345.026
2013-12-06,1352.394
2013-12-09,1355.187
2013-12-10,1352.734
2013-12-11,1337.92
2013-12-12,1331.779
2013-12-13,1333.708
2013-12-16,1341.076
2013-12-17,1340.6
2013-12-18,1352.375
2013-12-19,1349.069
2013-12-20,1361.542
2013-12-23,1372.041
2013-12-24,1374.975
2013-12-25,1375.078
2013-12-26,1378.426
2013-12-27,1384.181
2013-12-30,1389.468
2013-12-31,1392.927
2014-01-01,1393.013
2014-01-02,1383.312
2014-01-03,1388.374
2014-01-06,1383.341
2014-01-07,1389.584
2014-01-08,1392.932
2014-01-09,1391.015
2014-01-10,1403.367
2014-01-13,1396.311
2014-01-14,1402.668
2014-01-15,1408.752
2014-01-16,1408.594
2014-01-17,1407.392
2014-01-20,1407.362
2014-01-21,1410.24
2014-01-22,1414.797
2014-01-23,1405.397
2014-01-24,1377.144
2014-01-27,1358.683
2014-01-28,1369.307
2014-01-29,1365.193
2014-01-30,1371.137
2014-01-31,1366.152
2014-02-03,1336.476
2014-02-04,1335.277
2014-02-05,1334.185
2014-02-06,1350.314
2014-02-07,1364.499
2014-02-10,1369.185
2014-02-11,1381.212
2014-02-12,1388.043
2014-02-13,1396.089
2014-02-14,1401.045
2014-02-17,1405.601
2014-02-18,1413.957
2014-02-19,1407.668
2014-02-20,1410.683
2014-02-21,1416.954
2014-02-24,1424.207
2014-02-25,1426.043
2014-02-26,1427.076
2014-02-27,1431.373
2014-02-28,1436.984
2014-03-03,1422.733
2014-03-04,1446.047
2014-03-05,1448.119
2014-03-06,1453.54
2014-03-07,1451.805
2014-03-10,1444.588
2014-03-11,1438.949
2014-03-12,1434.616
2014-03-13,1425.559
2014-03-14,1420.866
2014-03-17,1429.333
2014-03-18,1444.084
2014-03-19,1438.056
2014-03-20,1429.994
2014-03-21,1426.86
2014-03-24,1416.641
2014-03-25,1419.205
2014-03-26,1411.16
2014-03-27,1411.42
2014-03-28,1416.506
2014-03-31,1434.732
2014-04-01,1447.116
2014-04-02,1452.011
2014-04-03,1444.662
2014-04-04,1432.195
2014-04-07,1414.341
2014-04-08,1417.011
2014-04-09,1430.371
2014-04-10,1412.103
2014-04-11,1393.125
2014-04-14,1389.679
2014-04-15,1389.999
2014-04-16,1406.459
2014-04-17,1414.055
2014-04-18,1415.098
2014-04-21,1417.054
2014-04-22,1428.111
2014-04-23,1424.372
2014-04-24,1424.23
2014-04-25,1409.8
2014-04-28,1402.458
2014-04-29,1408.698
2014-04-30,1414.006
2014-05-01,1417.105
2014-05-02,1422.074
2014-05-05,1421.017
2014-05-06,1415.396
2014-05-07,1409.797
2014-05-08,1405.89
2014-05-09,1405.34
2014-05-12,1422.149
2014-05-13,1417.909
2014-05-14,1409.78
2014-05-15,1397.938
2014-05-16,1396.299
2014-05-19,1402.358
2014-05-20,1393.169
2014-05-21,1398.785
2014-05-22,1409.762
2014-05-23,1418.682
2014-05-26,1423.365
2014-05-27,1431.783
2014-05-28,1430.505
2014-05-29,1435.291
2014-05-30,1433.141
2014-06-02,1434.757
2014-06-03,1432.184
2014-06-04,1436.74
2014-06-05,1449.716
2014-06-06,1461.387
2014-06-09,1467.238
2014-06-10,1464.4
2014-06-11,1461.199
2014-06-12,1458.758
2014-06-13,1458.355
2014-06-16,1458.59
2014-06-17,1463.775
2014-06-18,1470.181
2014-06-19,1477.803
2014-06-20,1478.245
2014-06-23,1476.515
2014-06-24,1467.291
2014-06-25,1470.731
2014-06-26,1473.27
2014-06-27,1478.313
2014-06-30,1486.772
2014-07-01,1497.279
2014-07-02,1496.191
2014-07-03,1503.209
2014-07-04,1504.051
2014-07-07,1489.168
2014-07-08,1476.008
2014-07-09,1476.073
2014-07-10,1464.891
2014-07-11,1462.703
2014-07-14,1470.245
2014-07-15,1461.614
2014-07-16,1464.35
2014-07-17,1452.81
2014-07-18,1461.323
2014-07-21,1458.07
2014-07-22,1467.726
2014-07-23,1470.9
2014-07-24,1471.14
2014-07-25,1464.171
2014-07-28,1460.111
2014-07-29,1458.393
2014-07-30,1456.758
2014-07-31,1434.265
2014-08-01,1426.996
2014-08-04,1431.624
2014-08-05,1425.357
2014-08-06,1421.375
2014-08-07,1417.281
2014-08-08,1420.95
2014-08-11,1435.61
2014-08-12,1432.255
2014-08-13,1440.947
2014-08-14,1445.651
2014-08-15,1445.694
2014-08-18,1458.813
2014-08-19,1465.982
2014-08-20,1462.927
2014-08-21,1466.172
2014-08-22,1465.148
2014-08-25,1470.842
2014-08-26,1477.381
2014-08-27,1479.01
2014-08-28,1472.562
2014-08-29,1477.817
2014-09-01,1478.036
2014-09-02,1478.398
2014-09-03,1478.46
2014-09-04,1472.447
2014-09-05,1473.832
2014-09-08,1470.499
2014-09-09,1458.588
2014-09-10,1459.009
2014-09-11,1462.31
2014-09-12,1453.344
2014-09-15,1443.738
2014-09-16,1444.696
2014-09-17,1448.239
2014-09-18,1450.669
2014-09-19,1445.138
2014-09-22,1428.297
2014-09-23,1419.186
2014-09-24,1423.447
2014-09-25,1409.546
2014-09-26,1411.573
2014-09-29,1408.226
2014-09-30,1397.452
2014-10-01,1382.605
2014-10-02,1379.435
2014-10-03,1383.343
2014-10-06,1383.832
2014-10-07,1368.02
2014-10-08,1374.781
2014-10-09,1354.434
2014-10-10,1330.216
2014-10-13,1319.633
2014-10-14,1323.917
2014-10-15,1323.296
2014-10-16,1328.694
2014-10-17,1336.891
2014-10-20,1350.714
2014-10-21,1370.884
2014-10-22,1366.837
2014-10-23,1377.191
2014-10-24,1379.657
2014-10-27,1376.409
2014-10-28,1398.138
2014-10-29,1401.135
2014-10-30,1401.326
2014-10-31,1416.289
2014-11-03,1411.801
2014-11-04,1408.39
2014-11-05,1408.57
2014-11-06,1409.334
2014-11-07,1409.756
2014-11-10,1416.819
2014-11-11,1416.694
2014-11-12,1419.59
2014-11-13,1413.533
2014-11-14,1413.97
2014-11-17,1407.241
2014-11-18,1416.749
2014-11-19,1409.158
2014-11-20,1416.27
2014-11-21,1423.146
2014-11-24,1430.779
2014-11-25,1433.268
2014-11-26,1435.996
2014-11-27,1432.793
2014-11-28,1420.096
2014-12-01,1404.698
2014-12-02,1411.393
2014-12-03,1419.729
2014-12-04,1417.109
2014-12-05,1419.26
2014-12-08,1407.662
2014-12-09,1414.167
2014-12-10,1394.74
2014-12-11,1393.565
2014-12-12,1380.171
2014-12-15,1364.785
2014-12-16,1364.342
2014-12-17,1384.41
2014-12-18,1403.269
2014-12-19,1411.99
2014-12-22,1416.642
2014-12-23,1417.075
2014-12-24,1421.668
2014-12-25,1421.066
2014-12-26,1426.947
2014-12-29,1431.769
2014-12-30,1428.361
2014-12-31,1423.59
2015-01-01,1423.643
2015-01-02,1419.532
2015-01-05,1401.163
2015-01-06,1384.305
2015-01-07,1389.644
2015-01-08,1409.738
2015-01-09,1406.313
2015-01-12,1400.818
2015-01-13,1402.096
2015-01-14,1396.783
2015-01-15,1386.92
2015-01-16,1395.655
2015-01-19,1399.931
2015-01-20,1396.992
2015-01-21,1400.15
2015-01-22,1414.277
2015-01-23,1413.356
2015-01-26,1422.489
2015-01-27,1422.937
2015-01-28,1411.599
2015-01-29,1413.769
2015-01-30,1402.759
2015-02-02,1412.032
2015-02-03,1431.068
2015-02-04,1430.107
2015-02-05,1444.318
2015-02-06,1438.383
2015-02-09,1431.604
2015-02-10,1436.682
2015-02-11,1432.74
2015-02-12,1451.938
2015-02-13,1461.796
2015-02-16,1463.105
2015-02-17,1463.79
2015-02-18,1471.161
2015-02-19,1473.007
2015-02-20,1477.865
2015-02-23,1478.365
2015-02-24,1480.747
2015-02-25,1486.431
2015-02-26,1485.106
2015-02-27,1483.849
2015-03-02,1487.207
2015-03-03,1481.499
2015-03-04,1474.338
2015-03-05,1477.659
2015-03-06,1462.059
2015-03-09,1460.059
2015-03-10,1442.343
2015-03-11,1445.342
2015-03-12,1461.975
2015-03-13,1456.153
2015-03-16,1464.699
2015-03-17,1464.72
2015-03-18,1476.477
2015-03-19,1478.666
2015-03-20,1496.437
2015-03-23,1501.003
2015-03-24,1500.774
2015-03-25,1485.945
2015-03-26,1475.738
2015-03-27,1479.019
2015-03-30,1490.952
2015-03-31,1487.036
2015-04-01,1486.867
2015-04-02,1498.312
2015-04-03,1499.73
2015-04-06,1512.468
2015-04-07,1507.332
2015-04-08,1516.785
2015-04-09,1515.887
