Date,ACWI SMALL CAP Small Cap
2005-11-11,686.654
2005-11-14,684.88
2005-11-15,680.599
2005-11-16,680.125
2005-11-17,689.624
2005-11-18,692.443
2005-11-21,697.099
2005-11-22,699.106
2005-11-23,703.335
2005-11-24,703.13
2005-11-25,703.067
2005-11-28,699.087
2005-11-29,700.557
2005-11-30,702.775
2005-12-01,710.687
2005-12-02,713.78
2005-12-05,714.8
2005-12-06,715.746
2005-12-07,713.653
2005-12-08,714.325
2005-12-09,717.99
2005-12-12,722.713
2005-12-13,723.779
2005-12-14,727.392
2005-12-15,723.63
2005-12-16,724.379
2005-12-19,719.94
2005-12-20,720.063
2005-12-21,724.058
2005-12-22,727.688
2005-12-23,730.008
2005-12-26,731.05
2005-12-27,725.686
2005-12-28,729.616
2005-12-29,730.275
2005-12-30,726.929
2006-01-02,727.595
2006-01-03,740.086
2006-01-04,749.358
2006-01-05,751.743
2006-01-06,759.49
2006-01-09,763.131
2006-01-10,763.146
2006-01-11,766.024
2006-01-12,765.6
2006-01-13,766.424
2006-01-16,768.146
2006-01-17,758.925
2006-01-18,750.741
2006-01-19,762.899
2006-01-20,756.639
2006-01-23,755.902
2006-01-24,763.599
2006-01-25,765.967
2006-01-26,772.865
2006-01-27,777.711
2006-01-30,777.876
2006-01-31,780.593
2006-02-01,781.553
2006-02-02,777.288
2006-02-03,773.046
2006-02-06,777.64
2006-02-07,771.606
2006-02-08,768.67
2006-02-09,770.555
2006-02-10,768.183
2006-02-13,759.653
2006-02-14,763.918
2006-02-15,766.712
2006-02-16,769.73
2006-02-17,769.44
2006-02-20,768.418
2006-02-21,769.875
2006-02-22,773.278
2006-02-23,777.642
2006-02-24,780.341
2006-02-27,783.204
2006-02-28,778.309
2006-03-01,783.867
2006-03-02,783.214
2006-03-03,780.27
2006-03-06,777.809
2006-03-07,766.869
2006-03-08,763.822
2006-03-09,766.976
2006-03-10,770.354
2006-03-13,776.831
2006-03-14,784.403
2006-03-15,789.774
2006-03-16,792.513
2006-03-17,796.184
2006-03-20,797.366
2006-03-21,791.072
2006-03-22,795.897
2006-03-23,794.613
2006-03-24,798.393
2006-03-27,800.219
2006-03-28,799.204
2006-03-29,803.952
2006-03-30,809.322
2006-03-31,809.174
2006-04-03,811.813
2006-04-04,816.521
2006-04-05,819.427
2006-04-06,822.43
2006-04-07,815.688
2006-04-10,813.822
2006-04-11,807.167
2006-04-12,806.258
2006-04-13,808.006
2006-04-14,808.363
2006-04-17,810.903
2006-04-18,822.469
2006-04-19,830.682
2006-04-20,828.522
2006-04-21,830.874
2006-04-24,828.214
2006-04-25,828.918
2006-04-26,831.411
2006-04-27,830.965
2006-04-28,832.629
2006-05-01,834.201
2006-05-02,839.811
2006-05-03,839.238
2006-05-04,845.121
2006-05-05,854.151
2006-05-08,858.174
2006-05-09,859.214
2006-05-10,857.749
2006-05-11,850.068
2006-05-12,836.656
2006-05-15,822.19
2006-05-16,817.335
2006-05-17,806.468
2006-05-18,794.371
2006-05-19,793.038
2006-05-22,777.328
2006-05-23,782.332
2006-05-24,775.874
2006-05-25,784.759
2006-05-26,794.49
2006-05-29,797.206
2006-05-30,787.017
2006-05-31,790.68
2006-06-01,795.599
2006-06-02,803.005
2006-06-05,790.577
2006-06-06,775.722
2006-06-07,767.82
2006-06-08,751.835
2006-06-09,757.102
2006-06-12,745.91
2006-06-13,726.937
2006-06-14,731.118
2006-06-15,751.878
2006-06-16,752.845
2006-06-19,745.296
2006-06-20,742.318
2006-06-21,749.014
2006-06-22,750.067
2006-06-23,750.62
2006-06-26,754.237
2006-06-27,750.77
2006-06-28,748.392
2006-06-29,764.445
2006-06-30,780.062
2006-07-03,785.116
2006-07-04,787.339
2006-07-05,776.192
2006-07-06,778.195
2006-07-07,775.031
2006-07-10,773.431
2006-07-11,773.0
2006-07-12,765.251
2006-07-13,753.938
2006-07-14,744.649
2006-07-17,735.892
2006-07-18,731.797
2006-07-19,745.691
2006-07-20,744.444
2006-07-21,736.372
2006-07-24,744.467
2006-07-25,750.872
2006-07-26,750.314
2006-07-27,752.936
2006-07-28,761.755
2006-07-31,765.062
2006-08-01,759.989
2006-08-02,766.651
2006-08-03,767.376
2006-08-04,770.257
2006-08-07,763.711
2006-08-08,761.501
2006-08-09,760.631
2006-08-10,759.527
2006-08-11,756.571
2006-08-14,758.161
2006-08-15,768.166
2006-08-16,778.434
2006-08-17,780.433
2006-08-18,780.538
2006-08-21,778.252
2006-08-22,778.716
2006-08-23,774.286
2006-08-24,772.572
2006-08-25,771.613
2006-08-28,774.112
2006-08-29,778.843
2006-08-30,783.098
2006-08-31,785.248
2006-09-01,788.916
2006-09-04,793.88
2006-09-05,795.482
2006-09-06,785.605
2006-09-07,778.116
2006-09-08,778.603
2006-09-11,772.121
2006-09-12,779.709
2006-09-13,783.687
2006-09-14,784.704
2006-09-15,784.655
2006-09-18,786.313
2006-09-19,785.474
2006-09-20,787.773
2006-09-21,786.911
2006-09-22,782.03
2006-09-25,783.77
2006-09-26,786.709
2006-09-27,792.24
2006-09-28,793.303
2006-09-29,791.404
2006-10-02,791.263
2006-10-03,788.2
2006-10-04,792.466
2006-10-05,801.817
2006-10-06,797.163
2006-10-09,798.861
2006-10-10,799.753
2006-10-11,796.47
2006-10-12,804.597
2006-10-13,809.847
2006-10-16,817.325
2006-10-17,812.426
2006-10-18,813.902
2006-10-19,818.825
2006-10-20,817.694
2006-10-23,818.757
2006-10-24,819.944
2006-10-25,824.259
2006-10-26,830.733
2006-10-27,826.579
2006-10-30,825.411
2006-10-31,827.612
2006-11-01,823.715
2006-11-02,822.378
2006-11-03,823.09
2006-11-06,829.941
2006-11-07,834.769
2006-11-08,833.931
2006-11-09,832.031
2006-11-10,836.51
2006-11-13,835.241
2006-11-14,843.208
2006-11-15,846.387
2006-11-16,846.531
2006-11-17,844.017
2006-11-20,841.278
2006-11-21,845.353
2006-11-22,853.219
2006-11-23,854.122
2006-11-24,855.993
2006-11-27,846.22
2006-11-28,845.856
2006-11-29,857.1
2006-11-30,863.548
2006-12-01,864.488
2006-12-04,871.856
2006-12-05,874.147
2006-12-06,876.029
2006-12-07,874.949
2006-12-08,875.034
2006-12-11,873.586
2006-12-12,870.923
2006-12-13,872.647
2006-12-14,877.273
2006-12-15,876.658
2006-12-18,871.989
2006-12-19,870.848
2006-12-20,875.828
2006-12-21,872.977
2006-12-22,871.607
2006-12-25,870.984
2006-12-26,874.04
2006-12-27,880.916
2006-12-28,880.976
2006-12-29,879.442
2007-01-01,879.481
2007-01-02,884.655
2007-01-03,881.16
2007-01-04,877.303
2007-01-05,867.94
2007-01-08,868.882
2007-01-09,870.738
2007-01-10,866.98
2007-01-11,872.817
2007-01-12,880.686
2007-01-15,885.578
2007-01-16,884.128
2007-01-17,885.182
2007-01-18,881.825
2007-01-19,886.359
2007-01-22,885.194
2007-01-23,889.95
2007-01-24,895.348
2007-01-25,890.112
2007-01-26,888.372
2007-01-29,890.879
2007-01-30,894.765
2007-01-31,897.17
2007-02-01,906.82
2007-02-02,909.119
2007-02-05,909.115
2007-02-06,913.86
2007-02-07,917.815
2007-02-08,915.974
2007-02-09,913.379
2007-02-12,909.324
2007-02-13,915.348
2007-02-14,923.59
2007-02-15,927.738
2007-02-16,928.637
2007-02-19,930.93
2007-02-20,933.427
2007-02-21,933.71
2007-02-22,936.611
2007-02-23,938.32
2007-02-26,939.588
2007-02-27,914.328
2007-02-28,906.588
2007-03-01,901.965
2007-03-02,894.007
2007-03-05,870.832
2007-03-06,886.951
2007-03-07,890.708
2007-03-08,899.791
2007-03-09,902.28
2007-03-12,908.118
2007-03-13,895.925
2007-03-14,888.451
2007-03-15,898.665
2007-03-16,898.017
2007-03-19,906.687
2007-03-20,912.821
2007-03-21,922.57
2007-03-22,929.918
2007-03-23,930.762
2007-03-26,931.896
2007-03-27,927.809
2007-03-28,925.209
2007-03-29,927.396
2007-03-30,930.076
2007-04-02,932.817
2007-04-03,940.069
2007-04-04,943.939
2007-04-05,947.278
2007-04-06,947.274
2007-04-09,947.239
2007-04-10,952.761
2007-04-11,949.663
2007-04-12,953.18
2007-04-13,955.731
2007-04-16,965.601
2007-04-17,964.761
2007-04-18,964.963
2007-04-19,958.722
2007-04-20,966.671
2007-04-23,967.877
2007-04-24,965.938
2007-04-25,971.541
2007-04-26,972.079
2007-04-27,972.164
2007-04-30,965.629
2007-05-01,964.781
2007-05-02,973.612
2007-05-03,974.409
2007-05-04,980.343
2007-05-07,984.403
2007-05-08,979.719
2007-05-09,984.247
2007-05-10,975.572
2007-05-11,979.663
2007-05-14,977.843
2007-05-15,974.458
2007-05-16,976.035
2007-05-17,974.614
2007-05-18,978.64
2007-05-21,984.803
2007-05-22,989.962
2007-05-23,991.474
2007-05-24,979.758
2007-05-25,982.01
2007-05-28,984.313
2007-05-29,989.292
2007-05-30,990.406
2007-05-31,1000.0
2007-06-01,1005.879
2007-06-04,1009.138
2007-06-05,1005.893
2007-06-06,995.338
2007-06-07,980.378
2007-06-08,980.41
2007-06-11,982.432
2007-06-12,974.544
2007-06-13,979.299
2007-06-14,987.852
2007-06-15,998.026
2007-06-18,999.453
2007-06-19,1000.157
2007-06-20,995.22
2007-06-21,994.69
2007-06-22,990.86
2007-06-25,984.602
2007-06-26,981.536
2007-06-27,984.065
2007-06-28,991.271
2007-06-29,993.155
2007-07-02,1004.895
2007-07-03,1010.308
2007-07-04,1012.764
2007-07-05,1013.533
2007-07-06,1017.578
2007-07-09,1021.111
2007-07-10,1013.358
2007-07-11,1014.311
2007-07-12,1025.845
2007-07-13,1030.059
2007-07-16,1026.27
2007-07-17,1025.679
2007-07-18,1022.186
2007-07-19,1028.673
2007-07-20,1022.801
2007-07-23,1021.669
2007-07-24,1006.714
2007-07-25,1000.525
2007-07-26,979.053
2007-07-27,961.798
2007-07-30,968.503
2007-07-31,971.134
2007-08-01,961.374
2007-08-02,966.374
2007-08-03,951.687
2007-08-06,950.471
2007-08-07,953.912
2007-08-08,969.796
2007-08-09,955.353
2007-08-10,943.651
2007-08-13,944.584
2007-08-14,929.773
2007-08-15,911.16
2007-08-16,895.914
2007-08-17,904.457
2007-08-20,914.978
2007-08-21,917.658
2007-08-22,931.903
2007-08-23,935.193
2007-08-24,944.071
2007-08-27,942.648
2007-08-28,926.605
2007-08-29,936.059
2007-08-30,938.389
2007-08-31,953.229
2007-09-03,955.592
2007-09-04,961.545
2007-09-05,951.884
2007-09-06,954.795
2007-09-07,944.991
2007-09-10,935.608
2007-09-11,947.125
2007-09-12,947.008
2007-09-13,947.231
2007-09-14,947.412
2007-09-17,938.217
2007-09-18,953.057
2007-09-19,969.977
2007-09-20,968.606
2007-09-21,971.362
2007-09-24,969.229
2007-09-25,966.111
2007-09-26,972.792
2007-09-27,982.674
2007-09-28,982.938
2007-10-01,994.049
2007-10-02,1000.282
2007-10-03,999.357
2007-10-04,999.709
2007-10-05,1012.377
2007-10-08,1008.281
2007-10-09,1014.368
2007-10-10,1017.477
2007-10-11,1018.4
2007-10-12,1017.793
2007-10-15,1013.292
2007-10-16,1002.669
2007-10-17,1005.45
2007-10-18,1008.278
2007-10-19,991.199
2007-10-22,984.054
2007-10-23,998.29
2007-10-24,994.05
2007-10-25,996.321
2007-10-26,1008.962
2007-10-29,1015.344
2007-10-30,1011.518
2007-10-31,1026.318
2007-11-01,1007.787
2007-11-02,1004.144
2007-11-05,994.288
2007-11-06,1005.827
2007-11-07,991.159
2007-11-08,985.736
2007-11-09,974.234
2007-11-12,955.328
2007-11-13,966.945
2007-11-14,972.417
2007-11-15,959.209
2007-11-16,952.876
2007-11-19,932.916
2007-11-20,933.682
2007-11-21,916.378
2007-11-22,916.047
2007-11-23,926.685
2007-11-26,921.029
2007-11-27,923.23
2007-11-28,942.065
2007-11-29,946.503
2007-11-30,953.344
2007-12-03,949.744
2007-12-04,941.759
2007-12-05,950.333
2007-12-06,962.346
2007-12-07,966.324
2007-12-10,970.942
2007-12-11,957.478
2007-12-12,958.536
2007-12-13,946.649
2007-12-14,932.734
2007-12-17,909.886
2007-12-18,915.425
2007-12-19,914.937
2007-12-20,918.459
2007-12-21,932.38
2007-12-24,939.813
2007-12-25,940.858
2007-12-26,944.821
2007-12-27,937.725
2007-12-28,940.628
2007-12-31,939.482
2008-01-01,939.744
2008-01-02,934.851
2008-01-03,928.016
2008-01-04,907.249
2008-01-07,898.416
2008-01-08,888.848
2008-01-09,885.62
2008-01-10,885.279
2008-01-11,874.829
2008-01-14,883.117
2008-01-15,863.663
2008-01-16,849.022
2008-01-17,839.737
2008-01-18,833.983
2008-01-21,812.327
2008-01-22,806.101
2008-01-23,817.563
2008-01-24,834.234
2008-01-25,841.124
2008-01-28,844.686
2008-01-29,855.15
2008-01-30,848.253
2008-01-31,861.11
2008-02-01,878.757
2008-02-04,881.187
2008-02-05,858.139
2008-02-06,847.47
2008-02-07,846.549
2008-02-08,845.607
2008-02-11,844.801
2008-02-12,853.951
2008-02-13,861.286
2008-02-14,862.135
2008-02-15,859.368
2008-02-18,861.941
2008-02-19,867.86
2008-02-20,864.599
2008-02-21,866.093
2008-02-22,865.898
2008-02-25,879.903
2008-02-26,887.226
2008-02-27,893.505
2008-02-28,886.609
2008-02-29,871.346
2008-03-03,862.23
2008-03-04,857.27
2008-03-05,861.227
2008-03-06,851.873
2008-03-07,840.907
2008-03-10,822.766
2008-03-11,840.78
2008-03-12,845.598
2008-03-13,846.621
2008-03-14,834.49
2008-03-17,814.722
2008-03-18,836.005
2008-03-19,822.792
2008-03-20,825.179
2008-03-21,827.969
2008-03-24,839.301
2008-03-25,856.499
2008-03-26,858.715
2008-03-27,857.474
2008-03-28,853.631
2008-03-31,857.786
2008-04-01,871.403
2008-04-02,878.133
2008-04-03,879.83
2008-04-04,882.563
2008-04-07,885.809
2008-04-08,879.812
2008-04-09,871.198
2008-04-10,873.808
2008-04-11,865.027
2008-04-14,859.821
2008-04-15,864.516
2008-04-16,885.226
2008-04-17,883.018
2008-04-18,890.007
2008-04-21,892.476
2008-04-22,885.079
2008-04-23,886.206
2008-04-24,886.11
2008-04-25,894.019
2008-04-28,898.327
2008-04-29,892.556
2008-04-30,894.351
2008-05-01,899.212
2008-05-02,904.383
2008-05-05,905.629
2008-05-06,911.076
2008-05-07,904.138
2008-05-08,908.082
2008-05-09,904.025
2008-05-12,912.286
2008-05-13,914.072
2008-05-14,915.444
2008-05-15,924.473
2008-05-16,928.642
2008-05-19,929.751
2008-05-20,925.156
2008-05-21,918.786
2008-05-22,920.39
2008-05-23,913.191
2008-05-26,908.625
2008-05-27,911.244
2008-05-28,913.081
2008-05-29,917.487
2008-05-30,921.091
2008-06-02,916.792
2008-06-03,913.489
2008-06-04,914.151
2008-06-05,924.797
2008-06-06,912.755
2008-06-09,903.617
2008-06-10,890.505
2008-06-11,880.041
2008-06-12,875.741
2008-06-13,883.47
2008-06-16,891.168
2008-06-17,892.414
2008-06-18,885.694
2008-06-19,884.217
2008-06-20,874.212
2008-06-23,865.028
2008-06-24,857.209
2008-06-25,864.315
2008-06-26,852.008
2008-06-27,847.302
2008-06-30,842.719
2008-07-01,836.318
2008-07-02,820.493
2008-07-03,810.612
2008-07-04,809.031
2008-07-07,805.312
2008-07-08,808.318
2008-07-09,804.83
2008-07-10,806.187
2008-07-11,805.456
2008-07-14,800.287
2008-07-15,793.237
2008-07-16,803.331
2008-07-17,815.69
2008-07-18,814.43
2008-07-21,821.844
2008-07-22,830.011
2008-07-23,835.506
2008-07-24,821.903
2008-07-25,821.184
2008-07-28,813.912
2008-07-29,819.011
2008-07-30,829.216
2008-07-31,827.304
2008-08-01,823.389
2008-08-04,811.631
2008-08-05,819.564
2008-08-06,826.752
2008-08-07,817.114
2008-08-08,822.791
2008-08-11,831.952
2008-08-12,823.598
2008-08-13,818.85
2008-08-14,823.515
2008-08-15,821.96
2008-08-18,815.658
2008-08-19,802.998
2008-08-20,806.379
2008-08-21,807.415
2008-08-22,812.899
2008-08-25,804.527
2008-08-26,802.707
2008-08-27,809.158
2008-08-28,819.045
2008-08-29,820.441
2008-09-01,814.497
2008-09-02,809.046
2008-09-03,804.844
2008-09-04,785.109
2008-09-05,778.36
2008-09-08,792.396
2008-09-09,768.944
2008-09-10,770.76
2008-09-11,765.197
2008-09-12,775.454
2008-09-15,750.338
2008-09-16,746.879
2008-09-17,727.086
2008-09-18,747.706
2008-09-19,780.178
2008-09-22,763.693
2008-09-23,754.099
2008-09-24,747.499
2008-09-25,751.199
2008-09-26,742.651
2008-09-29,699.293
2008-09-30,705.576
2008-10-01,702.796
2008-10-02,673.951
2008-10-03,661.835
2008-10-06,623.906
2008-10-07,600.063
2008-10-08,576.892
2008-10-09,552.55
2008-10-10,541.681
2008-10-13,580.944
2008-10-14,589.236
2008-10-15,550.014
2008-10-16,546.739
2008-10-17,548.056
2008-10-20,563.902
2008-10-21,554.884
2008-10-22,523.705
2008-10-23,511.058
2008-10-24,489.608
2008-10-27,464.538
2008-10-28,488.697
2008-10-29,506.416
2008-10-30,529.137
2008-10-31,540.94
2008-11-03,546.992
2008-11-04,564.721
2008-11-05,551.411
2008-11-06,525.851
2008-11-07,530.268
2008-11-10,528.827
2008-11-11,512.766
2008-11-12,491.89
2008-11-13,506.93
2008-11-14,491.425
2008-11-17,484.186
2008-11-18,479.058
2008-11-19,455.633
2008-11-20,429.759
2008-11-21,442.627
2008-11-24,466.123
2008-11-25,473.925
2008-11-26,487.256
2008-11-27,492.0
2008-11-28,496.123
2008-12-01,460.703
2008-12-02,470.026
2008-12-03,477.306
2008-12-04,468.897
2008-12-05,476.407
2008-12-08,497.725
2008-12-09,492.139
2008-12-10,503.593
2008-12-11,495.344
2008-12-12,498.199
2008-12-15,498.049
2008-12-16,514.532
2008-12-17,523.239
2008-12-18,519.671
2008-12-19,516.583
2008-12-22,507.545
2008-12-23,503.681
2008-12-24,504.48
2008-12-25,505.283
2008-12-26,509.587
2008-12-29,509.731
2008-12-30,521.592
2008-12-31,529.067
2009-01-01,529.328
2009-01-02,539.867
2009-01-05,540.746
2009-01-06,547.61
2009-01-07,540.193
2009-01-08,539.992
2009-01-09,529.616
2009-01-12,517.505
2009-01-13,513.038
2009-01-14,499.221
2009-01-15,498.507
2009-01-16,506.779
2009-01-19,504.29
2009-01-20,480.229
2009-01-21,492.479
2009-01-22,486.051
2009-01-23,483.004
2009-01-26,489.307
2009-01-27,496.22
2009-01-28,510.063
2009-01-29,497.503
2009-01-30,489.332
2009-02-02,486.329
2009-02-03,490.879
2009-02-04,492.914
2009-02-05,495.653
2009-02-06,507.965
2009-02-09,509.7
2009-02-10,494.826
2009-02-11,494.46
2009-02-12,492.163
2009-02-13,493.539
2009-02-16,491.602
2009-02-17,472.97
2009-02-18,467.027
2009-02-19,463.501
2009-02-20,454.789
2009-02-23,444.866
2009-02-24,450.974
2009-02-25,447.221
2009-02-26,444.334
2009-02-27,441.438
2009-03-02,420.803
2009-03-03,415.023
2009-03-04,425.93
2009-03-05,413.089
2009-03-06,410.899
2009-03-09,404.033
2009-03-10,422.664
2009-03-11,426.343
2009-03-12,437.803
2009-03-13,443.857
2009-03-16,446.056
2009-03-17,455.212
2009-03-18,464.438
2009-03-19,472.918
2009-03-20,462.874
2009-03-23,486.987
2009-03-24,481.448
2009-03-25,488.071
2009-03-26,501.049
2009-03-27,491.344
2009-03-30,474.439
2009-03-31,480.46
2009-04-01,488.529
2009-04-02,511.142
2009-04-03,517.009
2009-04-06,513.085
2009-04-07,502.222
2009-04-08,505.52
2009-04-09,527.999
2009-04-10,528.619
2009-04-13,531.951
2009-04-14,528.926
2009-04-15,533.301
2009-04-16,542.533
2009-04-17,546.328
2009-04-20,525.132
2009-04-21,533.91
2009-04-22,537.602
2009-04-23,540.545
2009-04-24,552.781
2009-04-27,545.64
2009-04-28,541.263
2009-04-29,558.008
2009-04-30,562.93
2009-05-01,563.914
2009-05-04,583.787
2009-05-05,585.587
2009-05-06,590.839
2009-05-07,587.676
2009-05-08,602.901
2009-05-11,596.37
2009-05-12,593.205
2009-05-13,574.709
2009-05-14,578.443
2009-05-15,580.29
2009-05-18,593.672
2009-05-19,601.751
2009-05-20,606.463
2009-05-21,599.044
2009-05-22,600.57
2009-05-25,602.527
2009-05-26,613.212
2009-05-27,610.359
2009-05-28,611.203
2009-05-29,621.062
2009-06-01,640.177
2009-06-02,645.62
2009-06-03,638.51
2009-06-04,642.522
2009-06-05,640.512
2009-06-08,632.792
2009-06-09,638.224
2009-06-10,641.504
2009-06-11,647.226
2009-06-12,645.455
2009-06-15,629.683
2009-06-16,622.22
2009-06-17,617.859
2009-06-18,618.662
2009-06-19,622.16
2009-06-22,605.105
2009-06-23,601.312
2009-06-24,611.559
2009-06-25,619.852
2009-06-26,627.936
2009-06-29,629.573
2009-06-30,626.971
2009-07-01,635.138
2009-07-02,621.078
2009-07-03,620.345
2009-07-06,613.766
2009-07-07,608.04
2009-07-08,599.433
2009-07-09,602.209
2009-07-10,600.659
2009-07-13,604.222
2009-07-14,613.383
2009-07-15,631.83
2009-07-16,637.601
2009-07-17,637.748
2009-07-20,648.468
2009-07-21,652.538
2009-07-22,655.129
2009-07-23,668.14
2009-07-24,671.42
2009-07-27,675.337
2009-07-28,674.342
2009-07-29,669.877
2009-07-30,679.051
2009-07-31,684.974
2009-08-03,700.746
2009-08-04,703.587
2009-08-05,701.882
2009-08-06,698.714
2009-08-07,703.777
2009-08-10,704.106
2009-08-11,697.631
2009-08-12,703.461
2009-08-13,714.0
2009-08-14,709.299
2009-08-17,686.802
2009-08-18,694.682
2009-08-19,697.512
2009-08-20,707.306
2009-08-21,718.139
2009-08-24,724.322
2009-08-25,726.591
2009-08-26,724.982
2009-08-27,723.813
2009-08-28,729.636
2009-08-31,722.434
2009-09-01,710.361
2009-09-02,703.391
2009-09-03,711.556
2009-09-04,719.973
2009-09-07,726.401
2009-09-08,736.922
2009-09-09,744.621
2009-09-10,752.03
2009-09-11,755.573
2009-09-14,755.559
2009-09-15,760.953
2009-09-16,775.156
2009-09-17,776.233
2009-09-18,775.117
2009-09-21,769.378
2009-09-22,778.577
2009-09-23,773.039
2009-09-24,760.826
2009-09-25,757.585
2009-09-28,765.673
2009-09-29,765.771
2009-09-30,766.847
2009-10-01,749.247
2009-10-02,739.495
2009-10-05,748.971
2009-10-06,764.294
2009-10-07,766.566
2009-10-08,777.371
2009-10-09,781.264
2009-10-12,784.065
2009-10-13,782.788
2009-10-14,796.732
2009-10-15,797.761
2009-10-16,790.315
2009-10-19,798.572
2009-10-20,793.787
2009-10-21,789.424
2009-10-22,790.103
2009-10-23,783.125
2009-10-26,773.995
2009-10-27,762.426
2009-10-28,739.781
2009-10-29,752.483
2009-10-30,740.823
2009-11-02,739.435
2009-11-03,740.562
2009-11-04,746.764
2009-11-05,758.054
2009-11-06,759.872
2009-11-09,775.494
2009-11-10,772.424
2009-11-11,777.854
2009-11-12,767.918
2009-11-13,773.872
2009-11-16,788.397
2009-11-17,783.042
2009-11-18,783.254
2009-11-19,768.044
2009-11-20,764.958
2009-11-23,775.731
2009-11-24,771.121
2009-11-25,775.438
2009-11-26,767.233
2009-11-27,757.214
2009-11-30,760.497
2009-12-01,776.711
2009-12-02,782.37
2009-12-03,779.827
2009-12-04,782.799
2009-12-07,782.526
2009-12-08,775.294
2009-12-09,772.871
2009-12-10,772.862
2009-12-11,776.213
2009-12-14,784.715
2009-12-15,781.648
2009-12-16,786.669
2009-12-17,776.095
2009-12-18,777.272
2009-12-21,783.503
2009-12-22,787.051
2009-12-23,794.166
2009-12-24,797.928
2009-12-25,797.963
2009-12-28,800.165
2009-12-29,801.891
2009-12-30,799.648
2009-12-31,797.167
2010-01-01,797.167
2010-01-04,814.227
2010-01-05,818.179
2010-01-06,821.389
2010-01-07,823.298
2010-01-08,828.126
2010-01-11,833.787
2010-01-12,825.741
2010-01-13,829.438
2010-01-14,834.222
2010-01-15,828.138
2010-01-18,828.957
2010-01-19,832.97
2010-01-20,822.265
2010-01-21,810.798
2010-01-22,798.512
2010-01-25,798.394
2010-01-26,790.5
2010-01-27,788.501
2010-01-28,784.019
2010-01-29,776.69
2010-02-01,782.693
2010-02-02,793.01
2010-02-03,790.958
2010-02-04,769.132
2010-02-05,760.351
2010-02-08,754.588
2010-02-09,761.745
2010-02-10,763.596
2010-02-11,772.196
2010-02-12,775.526
2010-02-15,775.07
2010-02-16,785.454
2010-02-17,792.127
2010-02-18,795.082
2010-02-19,792.145
2010-02-22,797.124
2010-02-23,790.014
2010-02-24,792.048
2010-02-25,787.733
2010-02-26,792.667
2010-03-01,802.511
2010-03-02,811.133
2010-03-03,816.709
2010-03-04,816.627
2010-03-05,828.244
2010-03-08,831.841
2010-03-09,832.272
2010-03-10,838.216
2010-03-11,840.269
2010-03-12,843.738
2010-03-15,839.739
2010-03-16,847.424
2010-03-17,855.456
2010-03-18,851.434
2010-03-19,845.408
2010-03-22,850.099
2010-03-23,856.528
2010-03-24,849.137
2010-03-25,847.093
2010-03-26,849.026
2010-03-29,854.958
2010-03-30,856.519
2010-03-31,854.9
2010-04-01,864.026
2010-04-02,864.338
2010-04-05,873.599
2010-04-06,878.002
2010-04-07,877.433
2010-04-08,875.867
2010-04-09,883.762
2010-04-12,887.477
2010-04-13,884.865
2010-04-14,897.919
2010-04-15,900.577
2010-04-16,889.802
2010-04-19,880.21
2010-04-20,891.459
2010-04-21,896.385
2010-04-22,898.46
2010-04-23,906.202
2010-04-26,909.057
2010-04-27,891.421
2010-04-28,882.631
2010-04-29,895.626
2010-04-30,886.414
2010-05-03,892.091
2010-05-04,868.373
2010-05-05,853.801
2010-05-06,829.745
2010-05-07,804.822
2010-05-10,845.629
2010-05-11,844.466
2010-05-12,860.4
2010-05-13,858.718
2010-05-14,840.698
2010-05-17,830.787
2010-05-18,823.583
2010-05-19,808.052
2010-05-20,778.519
2010-05-21,785.402
2010-05-24,780.162
2010-05-25,765.527
2010-05-26,773.718
2010-05-27,800.166
2010-05-28,798.685
2010-05-31,800.373
2010-06-01,786.155
2010-06-02,794.954
2010-06-03,805.681
2010-06-04,781.152
2010-06-07,762.503
2010-06-08,762.649
2010-06-09,767.393
2010-06-10,786.57
2010-06-11,794.019
2010-06-14,804.288
2010-06-15,817.216
2010-06-16,816.832
2010-06-17,816.938
2010-06-18,820.106
2010-06-21,822.182
2010-06-22,810.891
2010-06-23,805.66
2010-06-24,797.079
2010-06-25,800.431
2010-06-28,800.677
2010-06-29,774.324
2010-06-30,768.966
2010-07-01,763.409
2010-07-02,762.973
2010-07-05,762.634
2010-07-06,767.696
2010-07-07,781.48
2010-07-08,791.479
2010-07-09,798.867
2010-07-12,795.266
2010-07-13,810.092
2010-07-14,811.764
2010-07-15,810.132
2010-07-16,792.912
2010-07-19,791.636
2010-07-20,797.26
2010-07-21,794.36
2010-07-22,811.51
2010-07-23,822.199
2010-07-26,835.158
2010-07-27,833.087
2010-07-28,827.957
2010-07-29,829.127
2010-07-30,828.111
2010-08-02,844.134
2010-08-03,842.467
2010-08-04,844.853
2010-08-05,843.247
2010-08-06,843.493
2010-08-09,849.78
2010-08-10,835.714
2010-08-11,810.809
2010-08-12,804.653
2010-08-13,803.19
2010-08-16,807.215
2010-08-17,818.464
2010-08-18,820.56
2010-08-19,811.598
2010-08-20,804.016
2010-08-23,800.695
2010-08-24,791.29
2010-08-25,790.666
2010-08-26,791.953
2010-08-27,803.089
2010-08-30,797.426
2010-08-31,795.11
2010-09-01,817.227
2010-09-02,825.723
2010-09-03,836.15
2010-09-06,840.418
2010-09-07,829.449
2010-09-08,833.145
2010-09-09,837.507
2010-09-10,839.657
2010-09-13,854.584
2010-09-14,856.173
2010-09-15,857.156
2010-09-16,854.058
2010-09-17,857.575
2010-09-20,870.201
