Date,NEW ZEALAND MID GROWTH Mid Cap
2005-11-10,633.304
2005-11-11,628.584
2005-11-14,624.879
2005-11-15,627.603
2005-11-16,632.201
2005-11-17,629.998
2005-11-18,626.547
2005-11-21,631.041
2005-11-22,627.071
2005-11-23,628.329
2005-11-24,631.513
2005-11-25,633.468
2005-11-28,629.644
2005-11-29,623.168
2005-11-30,631.707
2005-12-01,639.472
2005-12-02,646.632
2005-12-05,650.295
2005-12-06,636.855
2005-12-07,627.31
2005-12-08,621.607
2005-12-09,615.228
2005-12-12,616.214
2005-12-13,613.123
2005-12-14,623.263
2005-12-15,613.455
2005-12-16,623.018
2005-12-19,628.932
2005-12-20,626.973
2005-12-21,618.771
2005-12-22,608.843
2005-12-23,610.304
2005-12-26,610.304
2005-12-27,612.618
2005-12-28,633.996
2005-12-29,635.879
2005-12-30,637.109
2006-01-02,637.109
2006-01-03,637.39
2006-01-04,647.013
2006-01-05,642.23
2006-01-06,646.213
2006-01-09,646.314
2006-01-10,660.309
2006-01-11,666.398
2006-01-12,665.086
2006-01-13,662.421
2006-01-16,658.563
2006-01-17,644.645
2006-01-18,632.401
2006-01-19,630.447
2006-01-20,630.098
2006-01-23,631.201
2006-01-24,627.289
2006-01-25,628.231
2006-01-26,633.563
2006-01-27,632.902
2006-01-30,632.335
2006-01-31,638.057
2006-02-01,642.418
2006-02-02,652.716
2006-02-03,649.186
2006-02-06,645.309
2006-02-07,639.907
2006-02-08,634.861
2006-02-09,633.58
2006-02-10,635.265
2006-02-13,640.73
2006-02-14,631.425
2006-02-15,627.274
2006-02-16,618.502
2006-02-17,619.27
2006-02-20,639.923
2006-02-21,638.997
2006-02-22,643.2
2006-02-23,643.496
2006-02-24,638.382
2006-02-27,634.058
2006-02-28,638.554
2006-03-01,641.555
2006-03-02,648.793
2006-03-03,643.626
2006-03-06,636.427
2006-03-07,630.005
2006-03-08,633.626
2006-03-09,637.186
2006-03-10,630.767
2006-03-13,642.606
2006-03-14,655.405
2006-03-15,659.584
2006-03-16,652.827
2006-03-17,647.502
2006-03-20,635.911
2006-03-21,632.616
2006-03-22,641.475
2006-03-23,642.6
2006-03-24,634.577
2006-03-27,639.325
2006-03-28,643.617
2006-03-29,644.587
2006-03-30,659.823
2006-03-31,656.357
2006-04-03,660.273
2006-04-04,661.364
2006-04-05,669.452
2006-04-06,675.107
2006-04-07,671.711
2006-04-10,667.074
2006-04-11,674.944
2006-04-12,680.248
2006-04-13,678.894
2006-04-14,678.894
2006-04-17,684.93
2006-04-18,684.818
2006-04-19,679.444
2006-04-20,664.394
2006-04-21,683.683
2006-04-24,677.838
2006-04-25,670.966
2006-04-26,692.014
2006-04-27,696.837
2006-04-28,692.985
2006-05-01,687.932
2006-05-02,689.926
2006-05-03,693.663
2006-05-04,704.955
2006-05-05,704.958
2006-05-08,700.555
2006-05-09,704.378
2006-05-10,709.791
2006-05-11,708.922
2006-05-12,696.369
2006-05-15,682.851
2006-05-16,686.76
2006-05-17,687.44
2006-05-18,689.105
2006-05-19,686.401
2006-05-22,681.408
2006-05-23,681.568
2006-05-24,682.759
2006-05-25,685.542
2006-05-26,682.699
2006-05-29,688.581
2006-05-30,693.64
2006-05-31,691.235
2006-06-01,679.165
2006-06-02,684.387
2006-06-05,684.55
2006-06-06,676.358
2006-06-07,684.392
2006-06-08,681.689
2006-06-09,683.87
2006-06-12,678.47
2006-06-13,667.344
2006-06-14,658.19
2006-06-15,642.415
2006-06-16,649.498
2006-06-19,651.546
2006-06-20,652.048
2006-06-21,656.51
2006-06-22,658.614
2006-06-23,652.127
2006-06-26,654.606
2006-06-27,666.625
2006-06-28,643.311
2006-06-29,646.285
2006-06-30,660.625
2006-07-03,661.686
2006-07-04,666.256
2006-07-05,660.31
2006-07-06,661.514
2006-07-07,679.225
2006-07-10,678.689
2006-07-11,679.312
2006-07-12,675.699
2006-07-13,681.916
2006-07-14,671.955
2006-07-17,664.965
2006-07-18,662.782
2006-07-19,651.039
2006-07-20,653.602
2006-07-21,656.919
2006-07-24,648.435
2006-07-25,654.235
2006-07-26,650.685
2006-07-27,647.022
2006-07-28,645.769
2006-07-31,648.267
2006-08-01,649.568
2006-08-02,645.141
2006-08-03,645.641
2006-08-04,656.148
2006-08-07,644.811
2006-08-08,650.33
2006-08-09,648.631
2006-08-10,651.101
2006-08-11,647.425
2006-08-14,639.948
2006-08-15,644.288
2006-08-16,648.886
2006-08-17,652.095
2006-08-18,646.753
2006-08-21,644.012
2006-08-22,638.322
2006-08-23,643.429
2006-08-24,646.972
2006-08-25,645.158
2006-08-28,643.284
2006-08-29,650.346
2006-08-30,657.464
2006-08-31,662.614
2006-09-01,659.627
2006-09-04,654.773
2006-09-05,653.389
2006-09-06,659.433
2006-09-07,655.984
2006-09-08,645.482
2006-09-11,649.052
2006-09-12,651.033
2006-09-13,653.853
2006-09-14,661.49
2006-09-15,669.587
2006-09-18,671.228
2006-09-19,673.538
2006-09-20,665.26
2006-09-21,669.706
2006-09-22,664.11
2006-09-25,669.042
2006-09-26,674.151
2006-09-27,671.191
2006-09-28,677.947
2006-09-29,680.461
2006-10-02,687.972
2006-10-03,689.602
2006-10-04,691.742
2006-10-05,692.731
2006-10-06,692.36
2006-10-09,692.642
2006-10-10,699.447
2006-10-11,697.979
2006-10-12,697.303
2006-10-13,702.921
2006-10-16,711.436
2006-10-17,725.504
2006-10-18,731.8
2006-10-19,736.566
2006-10-20,728.435
2006-10-23,724.45
2006-10-24,722.437
2006-10-25,721.81
2006-10-26,718.316
2006-10-27,721.515
2006-10-30,738.866
2006-10-31,739.309
2006-11-01,746.132
2006-11-02,737.864
2006-11-03,729.711
2006-11-06,733.234
2006-11-07,742.59
2006-11-08,748.033
2006-11-09,753.233
2006-11-10,769.026
2006-11-13,762.373
2006-11-14,763.539
2006-11-15,757.951
2006-11-16,753.88
2006-11-17,757.441
2006-11-20,760.005
2006-11-21,762.39
2006-11-22,765.036
2006-11-23,778.941
2006-11-24,776.69
2006-11-27,770.424
2006-11-28,781.313
2006-11-29,789.847
2006-11-30,800.153
2006-12-01,798.161
2006-12-04,797.466
2006-12-05,803.089
2006-12-06,803.532
2006-12-07,805.681
2006-12-08,816.548
2006-12-11,806.165
2006-12-12,829.053
2006-12-13,824.994
2006-12-14,835.437
2006-12-15,838.883
2006-12-18,837.268
2006-12-19,838.043
2006-12-20,845.579
2006-12-21,849.078
2006-12-22,857.756
2006-12-25,857.756
2006-12-26,857.45
2006-12-27,865.005
2006-12-28,862.44
2006-12-29,869.562
2007-01-01,869.562
2007-01-02,872.769
2007-01-03,866.628
2007-01-04,853.627
2007-01-05,841.271
2007-01-08,841.013
2007-01-09,852.776
2007-01-10,840.705
2007-01-11,839.181
2007-01-12,837.243
2007-01-15,848.596
2007-01-16,843.54
2007-01-17,845.921
2007-01-18,852.014
2007-01-19,845.417
2007-01-22,854.118
2007-01-23,862.901
2007-01-24,863.637
2007-01-25,873.361
2007-01-26,864.375
2007-01-29,863.137
2007-01-30,856.597
2007-01-31,875.768
2007-02-01,866.066
2007-02-02,859.772
2007-02-05,869.545
2007-02-06,864.451
2007-02-07,881.529
2007-02-08,876.239
2007-02-09,870.452
2007-02-12,872.315
2007-02-13,874.532
2007-02-14,874.354
2007-02-15,872.695
2007-02-16,868.938
2007-02-19,867.507
2007-02-20,855.469
2007-02-21,857.746
2007-02-22,857.912
2007-02-23,859.746
2007-02-26,865.311
2007-02-27,862.93
2007-02-28,847.425
2007-03-01,859.543
2007-03-02,856.685
2007-03-05,825.604
2007-03-06,831.574
2007-03-07,850.406
2007-03-08,848.172
2007-03-09,856.032
2007-03-12,858.945
2007-03-13,873.651
2007-03-14,856.831
2007-03-15,862.595
2007-03-16,862.185
2007-03-19,870.101
2007-03-20,871.399
2007-03-21,876.307
2007-03-22,884.068
2007-03-23,877.029
2007-03-26,893.945
2007-03-27,907.939
2007-03-28,890.845
2007-03-29,894.263
2007-03-30,894.358
2007-04-02,905.276
2007-04-03,910.236
2007-04-04,922.501
2007-04-05,928.648
2007-04-06,928.648
2007-04-09,924.028
2007-04-10,935.73
2007-04-11,924.268
2007-04-12,916.471
2007-04-13,940.856
2007-04-16,938.684
2007-04-17,943.39
2007-04-18,946.697
2007-04-19,945.25
2007-04-20,940.778
2007-04-23,943.571
2007-04-24,937.714
2007-04-25,942.009
2007-04-26,938.978
2007-04-27,948.77
2007-04-30,950.267
2007-05-01,942.376
2007-05-02,940.66
2007-05-03,944.406
2007-05-04,943.799
2007-05-07,948.728
2007-05-08,952.419
2007-05-09,958.816
2007-05-10,958.282
2007-05-11,945.014
2007-05-14,962.094
2007-05-15,951.129
2007-05-16,959.54
2007-05-17,985.182
2007-05-18,972.12
2007-05-21,986.489
2007-05-22,979.508
2007-05-23,987.595
2007-05-24,1001.971
2007-05-25,992.119
2007-05-28,990.421
2007-05-29,988.405
2007-05-30,983.644
2007-05-31,1000.0
2007-06-01,1004.002
2007-06-04,1009.138
2007-06-05,1024.338
2007-06-06,1018.353
2007-06-07,1007.946
2007-06-08,994.262
2007-06-11,998.541
2007-06-12,1007.578
2007-06-13,1001.4
2007-06-14,1000.304
2007-06-15,1011.465
2007-06-18,1049.28
2007-06-19,1063.505
2007-06-20,1069.452
2007-06-21,1057.714
2007-06-22,1057.173
2007-06-25,1052.051
2007-06-26,1054.62
2007-06-27,1034.969
2007-06-28,1041.854
2007-06-29,1054.764
2007-07-02,1067.173
2007-07-03,1062.211
2007-07-04,1076.523
2007-07-05,1067.211
2007-07-06,1058.978
2007-07-09,1054.751
2007-07-10,1052.565
2007-07-11,1057.347
2007-07-12,1063.724
2007-07-13,1073.246
2007-07-16,1076.588
2007-07-17,1084.159
2007-07-18,1076.943
2007-07-19,1090.605
2007-07-20,1116.096
2007-07-23,1127.098
2007-07-24,1145.868
2007-07-25,1139.715
2007-07-26,1125.758
2007-07-27,1066.064
2007-07-30,1050.167
2007-07-31,1059.088
2007-08-01,1037.5
2007-08-02,1034.928
2007-08-03,1049.982
2007-08-06,1016.751
2007-08-07,1043.227
2007-08-08,1031.147
2007-08-09,1032.127
2007-08-10,998.815
2007-08-13,977.108
2007-08-14,957.575
2007-08-15,918.707
2007-08-16,857.036
2007-08-17,849.745
2007-08-20,886.768
2007-08-21,894.215
2007-08-22,897.921
2007-08-23,943.047
2007-08-24,927.853
2007-08-27,946.096
2007-08-28,930.419
2007-08-29,918.135
2007-08-30,926.186
2007-08-31,914.641
2007-09-03,918.054
2007-09-04,913.441
2007-09-05,899.224
2007-09-06,899.093
2007-09-07,904.076
2007-09-10,898.302
2007-09-11,917.749
2007-09-12,926.197
2007-09-13,940.803
2007-09-14,939.271
2007-09-17,941.427
2007-09-18,930.06
2007-09-19,985.563
2007-09-20,1014.16
2007-09-21,1052.2
2007-09-24,1057.436
2007-09-25,1036.546
2007-09-26,1057.936
2007-09-27,1062.531
2007-09-28,1063.266
2007-10-01,1085.398
2007-10-02,1084.08
2007-10-03,1086.368
2007-10-04,1062.897
2007-10-05,1056.577
2007-10-08,1059.806
2007-10-09,1059.346
2007-10-10,1060.704
2007-10-11,1083.684
2007-10-12,1102.493
2007-10-15,1102.064
2007-10-16,1056.528
2007-10-17,1064.307
2007-10-18,1055.192
2007-10-19,1053.628
2007-10-22,1042.17
2007-10-23,1045.325
2007-10-24,1052.686
2007-10-25,1061.117
2007-10-26,1056.174
2007-10-29,1056.33
2007-10-30,1052.838
2007-10-31,1035.324
2007-11-01,1034.541
2007-11-02,1015.644
2007-11-05,1018.428
2007-11-06,1029.364
2007-11-07,1076.023
2007-11-08,1053.723
2007-11-09,1024.912
2007-11-12,987.581
2007-11-13,1002.826
2007-11-14,1029.386
2007-11-15,1012.215
2007-11-16,1009.626
2007-11-19,1012.796
2007-11-20,1008.984
2007-11-21,1008.701
2007-11-22,1003.709
2007-11-23,1004.802
2007-11-26,1012.572
2007-11-27,1036.039
2007-11-28,1032.687
2007-11-29,1028.495
2007-11-30,1005.851
2007-12-03,994.067
2007-12-04,984.851
2007-12-05,978.554
2007-12-06,993.676
2007-12-07,1013.037
2007-12-10,994.145
2007-12-11,988.447
2007-12-12,979.702
2007-12-13,976.345
2007-12-14,967.644
2007-12-17,943.001
2007-12-18,925.665
2007-12-19,932.77
2007-12-20,937.043
2007-12-21,953.784
2007-12-24,956.823
2007-12-25,956.823
2007-12-26,960.254
2007-12-27,967.899
2007-12-28,966.535
2007-12-31,972.137
2008-01-01,972.137
2008-01-02,975.232
2008-01-03,982.341
2008-01-04,968.014
2008-01-07,945.065
2008-01-08,944.586
2008-01-09,926.409
2008-01-10,939.726
2008-01-11,938.695
2008-01-14,924.192
2008-01-15,920.519
2008-01-16,886.257
2008-01-17,878.73
2008-01-18,849.008
2008-01-21,829.416
2008-01-22,838.661
2008-01-23,838.164
2008-01-24,867.471
2008-01-25,891.231
2008-01-28,886.293
2008-01-29,885.259
2008-01-30,888.408
2008-01-31,893.183
2008-02-01,911.151
2008-02-04,906.542
2008-02-05,882.808
2008-02-06,883.145
2008-02-07,871.521
2008-02-08,870.583
2008-02-11,848.979
2008-02-12,850.142
2008-02-13,816.789
2008-02-14,834.34
2008-02-15,823.152
2008-02-18,855.124
2008-02-19,863.453
2008-02-20,865.202
2008-02-21,861.84
2008-02-22,870.043
2008-02-25,883.125
2008-02-26,887.875
2008-02-27,887.451
2008-02-28,878.654
2008-02-29,879.52
2008-03-03,877.516
2008-03-04,896.207
2008-03-05,914.78
2008-03-06,900.741
2008-03-07,872.877
2008-03-10,856.485
2008-03-11,859.588
2008-03-12,876.115
2008-03-13,888.278
2008-03-14,876.402
2008-03-17,838.527
2008-03-18,841.343
2008-03-19,839.805
2008-03-20,816.674
2008-03-21,816.674
2008-03-24,825.743
2008-03-25,824.432
2008-03-26,829.912
2008-03-27,820.168
2008-03-28,818.462
2008-03-31,814.199
2008-04-01,833.305
2008-04-02,862.638
2008-04-03,854.864
2008-04-04,854.343
2008-04-07,873.076
2008-04-08,858.49
2008-04-09,852.576
2008-04-10,842.25
2008-04-11,842.43
2008-04-14,835.92
2008-04-15,838.055
2008-04-16,848.561
2008-04-17,856.62
2008-04-18,850.827
2008-04-21,864.229
2008-04-22,865.254
2008-04-23,876.427
2008-04-24,882.486
2008-04-25,877.617
2008-04-28,890.899
2008-04-29,864.728
2008-04-30,881.027
2008-05-01,876.125
2008-05-02,885.814
2008-05-05,888.961
2008-05-06,875.684
2008-05-07,853.07
2008-05-08,845.223
2008-05-09,829.848
2008-05-12,828.294
2008-05-13,830.697
2008-05-14,818.864
2008-05-15,800.145
2008-05-16,833.716
2008-05-19,839.361
2008-05-20,829.467
2008-05-21,812.219
2008-05-22,815.285
2008-05-23,821.339
2008-05-26,822.812
2008-05-27,815.797
2008-05-28,803.922
2008-05-29,810.617
2008-05-30,836.735
2008-06-02,838.017
2008-06-03,815.573
2008-06-04,811.353
2008-06-05,784.621
2008-06-06,781.578
2008-06-09,758.431
2008-06-10,742.267
2008-06-11,745.705
2008-06-12,730.129
2008-06-13,711.905
2008-06-16,709.327
2008-06-17,714.303
2008-06-18,717.254
2008-06-19,699.564
2008-06-20,689.771
2008-06-23,691.804
2008-06-24,698.792
2008-06-25,698.387
2008-06-26,701.638
2008-06-27,682.113
2008-06-30,676.006
2008-07-01,675.708
2008-07-02,673.463
2008-07-03,655.017
2008-07-04,673.596
2008-07-07,654.096
2008-07-08,668.908
2008-07-09,677.351
2008-07-10,659.422
2008-07-11,663.105
2008-07-14,653.259
2008-07-15,642.855
2008-07-16,647.789
2008-07-17,654.405
2008-07-18,656.458
2008-07-21,664.886
2008-07-22,671.589
2008-07-23,670.26
2008-07-24,693.656
2008-07-25,680.04
2008-07-28,679.223
2008-07-29,666.614
2008-07-30,676.251
2008-07-31,684.424
2008-08-01,678.288
2008-08-04,679.046
2008-08-05,671.372
2008-08-06,683.083
2008-08-07,689.466
2008-08-08,681.191
2008-08-11,681.506
2008-08-12,666.881
2008-08-13,664.794
2008-08-14,676.535
2008-08-15,684.303
2008-08-18,692.149
2008-08-19,684.693
2008-08-20,686.319
2008-08-21,697.936
2008-08-22,687.766
2008-08-25,683.314
2008-08-26,673.672
2008-08-27,680.32
2008-08-28,688.795
2008-08-29,699.041
2008-09-01,686.927
2008-09-02,674.446
2008-09-03,673.051
2008-09-04,679.538
2008-09-05,662.835
2008-09-08,688.501
2008-09-09,692.775
2008-09-10,682.247
2008-09-11,654.614
2008-09-12,685.071
2008-09-15,670.258
2008-09-16,649.72
2008-09-17,667.806
2008-09-18,659.738
2008-09-19,671.979
2008-09-22,694.092
2008-09-23,684.796
2008-09-24,689.347
2008-09-25,687.831
2008-09-26,676.996
2008-09-29,665.373
2008-09-30,635.511
2008-10-01,666.596
2008-10-02,654.799
2008-10-03,634.051
2008-10-06,570.444
2008-10-07,563.303
2008-10-08,525.621
2008-10-09,538.23
2008-10-10,490.374
2008-10-13,493.591
2008-10-14,551.874
2008-10-15,538.775
2008-10-16,503.322
2008-10-17,523.117
2008-10-20,548.199
2008-10-21,562.959
2008-10-22,528.535
2008-10-23,511.432
2008-10-24,468.671
2008-10-27,456.066
2008-10-28,446.949
2008-10-29,491.588
2008-10-30,490.468
2008-10-31,502.647
2008-11-03,512.391
2008-11-04,521.35
2008-11-05,535.303
2008-11-06,518.24
2008-11-07,499.365
2008-11-10,509.983
2008-11-11,478.447
2008-11-12,464.94
2008-11-13,454.413
2008-11-14,469.219
2008-11-17,461.122
2008-11-18,459.075
2008-11-19,455.5
2008-11-20,426.283
2008-11-21,408.762
2008-11-24,429.048
2008-11-25,440.552
2008-11-26,443.91
2008-11-27,455.988
2008-11-28,452.764
2008-12-01,434.139
2008-12-02,417.248
2008-12-03,428.885
2008-12-04,439.499
2008-12-05,425.441
2008-12-08,431.852
2008-12-09,442.118
2008-12-10,442.096
2008-12-11,450.663
2008-12-12,437.324
2008-12-15,444.326
2008-12-16,453.968
2008-12-17,480.405
2008-12-18,500.711
2008-12-19,470.056
2008-12-22,471.477
2008-12-23,462.032
2008-12-24,467.817
2008-12-25,467.817
2008-12-26,468.712
2008-12-29,474.189
2008-12-30,467.839
2008-12-31,487.0
2009-01-01,487.0
2009-01-02,487.542
2009-01-05,501.344
2009-01-06,505.31
2009-01-07,509.854
2009-01-08,503.949
2009-01-09,500.725
2009-01-12,489.031
2009-01-13,464.216
2009-01-14,458.857
2009-01-15,447.669
2009-01-16,465.816
2009-01-19,466.937
2009-01-20,433.649
2009-01-21,426.589
2009-01-22,435.598
2009-01-23,430.263
2009-01-26,435.832
2009-01-27,440.494
2009-01-28,445.134
2009-01-29,430.746
2009-01-30,425.044
2009-02-02,418.353
2009-02-03,427.668
2009-02-04,431.811
2009-02-05,432.143
2009-02-06,442.613
2009-02-09,452.227
2009-02-10,446.747
2009-02-11,433.714
2009-02-12,431.327
2009-02-13,439.225
2009-02-16,419.093
2009-02-17,412.581
2009-02-18,406.735
2009-02-19,406.417
2009-02-20,399.758
2009-02-23,395.516
2009-02-24,382.087
2009-02-25,384.568
2009-02-26,382.471
2009-02-27,381.286
2009-03-02,368.974
2009-03-03,360.265
2009-03-04,367.602
2009-03-05,370.08
2009-03-06,367.798
2009-03-09,362.011
2009-03-10,366.156
2009-03-11,376.011
2009-03-12,382.465
2009-03-13,398.305
2009-03-16,411.314
2009-03-17,408.296
2009-03-18,420.793
2009-03-19,452.356
2009-03-20,451.349
2009-03-23,452.49
2009-03-24,460.596
2009-03-25,453.652
2009-03-26,458.958
2009-03-27,468.742
2009-03-30,456.114
2009-03-31,450.629
2009-04-01,439.315
2009-04-02,454.313
2009-04-03,458.053
2009-04-06,470.657
2009-04-07,459.707
2009-04-08,448.529
2009-04-09,457.082
2009-04-10,457.082
2009-04-13,460.3
2009-04-14,461.114
2009-04-15,452.768
2009-04-16,465.326
2009-04-17,466.469
2009-04-20,452.141
2009-04-21,441.204
2009-04-22,440.94
2009-04-23,436.443
2009-04-24,445.762
2009-04-27,443.651
2009-04-28,436.885
2009-04-29,452.706
2009-04-30,451.949
2009-05-01,450.543
2009-05-04,464.078
2009-05-05,478.46
2009-05-06,477.302
2009-05-07,497.494
2009-05-08,505.783
2009-05-11,501.279
2009-05-12,501.971
2009-05-13,488.318
2009-05-14,481.301
2009-05-15,481.508
2009-05-18,479.091
2009-05-19,487.968
2009-05-20,495.561
2009-05-21,484.579
2009-05-22,495.39
2009-05-25,489.808
2009-05-26,486.108
2009-05-27,495.996
2009-05-28,487.391
2009-05-29,506.782
2009-06-01,512.757
2009-06-02,527.261
2009-06-03,525.504
2009-06-04,516.204
2009-06-05,510.394
2009-06-08,491.752
2009-06-09,495.938
2009-06-10,501.627
2009-06-11,508.414
2009-06-12,510.173
2009-06-15,501.358
2009-06-16,497.514
2009-06-17,486.857
2009-06-18,503.757
2009-06-19,506.358
2009-06-22,500.666
2009-06-23,493.445
2009-06-24,496.925
2009-06-25,497.87
2009-06-26,497.965
2009-06-29,500.197
2009-06-30,510.21
2009-07-01,500.082
2009-07-02,485.546
2009-07-03,486.15
2009-07-06,480.19
2009-07-07,486.672
2009-07-08,480.764
2009-07-09,484.153
2009-07-10,482.865
2009-07-13,482.435
2009-07-14,491.762
2009-07-15,504.752
2009-07-16,511.784
2009-07-17,512.022
2009-07-20,524.86
2009-07-21,545.788
2009-07-22,550.779
2009-07-23,562.291
2009-07-24,564.945
2009-07-27,569.432
2009-07-28,578.654
2009-07-29,568.991
2009-07-30,567.444
2009-07-31,576.232
2009-08-03,594.475
2009-08-04,607.356
2009-08-05,606.614
2009-08-06,597.514
2009-08-07,605.169
2009-08-10,603.068
2009-08-11,588.051
2009-08-12,598.591
2009-08-13,621.272
2009-08-14,627.259
2009-08-17,594.979
2009-08-18,603.897
2009-08-19,606.96
2009-08-20,602.816
2009-08-21,608.485
2009-08-24,615.677
2009-08-25,623.547
2009-08-26,623.087
2009-08-27,615.436
2009-08-28,630.319
2009-08-31,620.162
2009-09-01,613.852
2009-09-02,603.493
2009-09-03,610.767
2009-09-04,619.289
2009-09-07,633.788
2009-09-08,638.399
2009-09-09,636.525
2009-09-10,637.385
2009-09-11,648.024
2009-09-14,638.829
2009-09-15,631.885
2009-09-16,646.315
2009-09-17,655.75
2009-09-18,657.147
2009-09-21,652.912
2009-09-22,665.979
2009-09-23,666.886
2009-09-24,657.67
2009-09-25,650.334
2009-09-28,660.506
2009-09-29,668.124
2009-09-30,670.014
2009-10-01,677.971
2009-10-02,672.309
2009-10-05,674.783
2009-10-06,693.414
2009-10-07,682.358
2009-10-08,695.597
2009-10-09,685.059
2009-10-12,689.045
2009-10-13,686.262
2009-10-14,693.845
2009-10-15,703.927
2009-10-16,709.091
2009-10-19,729.545
2009-10-20,742.606
2009-10-21,741.105
2009-10-22,733.809
2009-10-23,737.088
2009-10-26,731.524
2009-10-27,723.631
2009-10-28,709.391
2009-10-29,705.85
2009-10-30,708.003
2009-11-02,691.119
2009-11-03,681.311
2009-11-04,689.897
2009-11-05,678.627
2009-11-06,684.109
2009-11-09,698.76
2009-11-10,698.839
2009-11-11,695.672
2009-11-12,693.29
2009-11-13,692.028
2009-11-16,706.386
2009-11-17,688.505
2009-11-18,694.228
2009-11-19,680.359
2009-11-20,666.169
2009-11-23,674.005
2009-11-24,662.127
2009-11-25,672.474
2009-11-26,658.639
2009-11-27,650.274
2009-11-30,663.325
2009-12-01,679.832
2009-12-02,677.675
2009-12-03,670.042
2009-12-04,661.27
2009-12-07,651.989
2009-12-08,650.684
2009-12-09,647.334
2009-12-10,666.867
2009-12-11,665.885
2009-12-14,659.84
2009-12-15,655.813
2009-12-16,661.299
2009-12-17,649.394
2009-12-18,653.837
2009-12-21,654.442
2009-12-22,655.137
2009-12-23,667.66
2009-12-24,668.388
2009-12-25,668.388
2009-12-28,671.9
2009-12-29,684.925
2009-12-30,685.212
2009-12-31,692.906
2010-01-01,692.906
2010-01-04,698.858
2010-01-05,715.757
2010-01-06,710.86
2010-01-07,718.116
2010-01-08,722.838
2010-01-11,727.25
2010-01-12,721.207
2010-01-13,714.565
2010-01-14,715.937
2010-01-15,702.145
2010-01-18,697.212
2010-01-19,692.338
2010-01-20,676.304
2010-01-21,677.211
2010-01-22,663.616
2010-01-25,669.2
2010-01-26,667.428
2010-01-27,664.068
2010-01-28,661.575
2010-01-29,652.469
2010-02-01,648.937
2010-02-02,655.78
2010-02-03,650.543
2010-02-04,636.852
2010-02-05,628.77
2010-02-08,628.048
2010-02-09,620.448
2010-02-10,622.03
2010-02-11,617.307
2010-02-12,618.275
2010-02-15,615.259
2010-02-16,627.552
2010-02-17,636.508
2010-02-18,634.744
2010-02-19,628.711
2010-02-22,640.749
2010-02-23,638.617
2010-02-24,634.6
2010-02-25,638.119
2010-02-26,645.906
2010-03-01,648.217
2010-03-02,648.897
2010-03-03,649.443
2010-03-04,645.951
2010-03-05,655.571
2010-03-08,664.798
2010-03-09,660.643
2010-03-10,670.409
2010-03-11,661.694
2010-03-12,663.946
2010-03-15,668.692
2010-03-16,669.592
2010-03-17,679.766
2010-03-18,685.816
2010-03-19,689.713
2010-03-22,685.712
2010-03-23,682.08
2010-03-24,677.028
2010-03-25,683.955
2010-03-26,681.119
2010-03-29,686.072
2010-03-30,682.147
2010-03-31,691.003
2010-04-01,694.284
2010-04-02,694.284
2010-04-05,691.78
2010-04-06,694.271
2010-04-07,705.58
2010-04-08,697.909
2010-04-09,708.594
2010-04-12,709.082
2010-04-13,702.152
2010-04-14,713.991
2010-04-15,708.259
2010-04-16,704.765
2010-04-19,696.442
2010-04-20,703.35
2010-04-21,698.893
2010-04-22,694.157
2010-04-23,703.304
2010-04-26,709.981
2010-04-27,703.155
2010-04-28,699.281
2010-04-29,706.853
2010-04-30,713.761
2010-05-03,711.287
2010-05-04,704.405
2010-05-05,690.81
2010-05-06,684.738
2010-05-07,664.702
2010-05-10,680.225
2010-05-11,673.538
2010-05-12,671.882
2010-05-13,679.789
2010-05-14,677.778
2010-05-17,665.865
2010-05-18,660.493
2010-05-19,626.539
2010-05-20,618.106
2010-05-21,619.471
2010-05-24,616.071
2010-05-25,596.51
2010-05-26,603.374
2010-05-27,622.419
2010-05-28,627.83
2010-05-31,629.687
2010-06-01,638.757
2010-06-02,622.665
2010-06-03,626.445
2010-06-04,620.641
2010-06-07,608.673
2010-06-08,602.228
2010-06-09,616.734
2010-06-10,623.044
2010-06-11,633.303
2010-06-14,648.264
2010-06-15,639.062
2010-06-16,644.565
2010-06-17,644.877
2010-06-18,647.576
2010-06-21,659.528
2010-06-22,656.121
2010-06-23,659.082
2010-06-24,650.389
2010-06-25,648.969
2010-06-28,645.036
2010-06-29,628.325
2010-06-30,617.581
2010-07-01,610.842
2010-07-02,617.128
2010-07-05,616.564
2010-07-06,625.028
2010-07-07,628.893
2010-07-08,640.281
2010-07-09,639.198
2010-07-12,641.628
2010-07-13,646.983
2010-07-14,655.981
2010-07-15,650.979
2010-07-16,641.181
2010-07-19,626.097
2010-07-20,642.161
2010-07-21,647.246
2010-07-22,647.39
2010-07-23,652.659
2010-07-26,661.26
2010-07-27,661.929
2010-07-28,656.735
2010-07-29,656.572
2010-07-30,654.52
2010-08-02,662.991
2010-08-03,662.448
2010-08-04,661.077
2010-08-05,653.808
2010-08-06,660.844
2010-08-09,659.337
2010-08-10,649.833
2010-08-11,645.864
2010-08-12,634.057
2010-08-13,632.254
2010-08-16,625.788
2010-08-17,619.752
2010-08-18,630.665
2010-08-19,631.069
2010-08-20,615.308
2010-08-23,627.165
2010-08-24,628.423
2010-08-25,617.191
2010-08-26,627.953
2010-08-27,629.888
2010-08-30,634.812
2010-08-31,621.216
2010-09-01,641.135
2010-09-02,649.358
2010-09-03,654.425
2010-09-06,672.552
2010-09-07,675.629
2010-09-08,675.665
2010-09-09,681.877
