Date,NEW ZEALAND MID GROWTH Mid Cap
2001-01-01,165.793
2001-01-02,165.531
2001-01-03,162.537
2001-01-04,164.475
2001-01-05,167.266
2001-01-08,164.995
2001-01-09,164.566
2001-01-10,161.469
2001-01-11,164.438
2001-01-12,164.595
2001-01-15,163.455
2001-01-16,164.835
2001-01-17,164.057
2001-01-18,163.512
2001-01-19,165.801
2001-01-22,166.301
2001-01-23,163.577
2001-01-24,159.958
2001-01-25,162.512
2001-01-26,161.641
2001-01-29,162.102
2001-01-30,164.171
2001-01-31,164.46
2001-02-01,167.673
2001-02-02,164.693
2001-02-05,162.521
2001-02-06,162.539
2001-02-07,163.493
2001-02-08,162.676
2001-02-09,162.45
2001-02-12,161.235
2001-02-13,161.207
2001-02-14,157.06
2001-02-15,156.788
2001-02-16,157.509
2001-02-19,155.537
2001-02-20,157.906
2001-02-21,159.048
2001-02-22,157.752
2001-02-23,159.77
2001-02-26,156.529
2001-02-27,161.988
2001-02-28,159.24
2001-03-01,160.714
2001-03-02,163.632
2001-03-05,163.169
2001-03-06,165.388
2001-03-07,164.117
2001-03-08,164.563
2001-03-09,164.28
2001-03-12,165.205
2001-03-13,163.469
2001-03-14,164.321
2001-03-15,165.037
2001-03-16,167.142
2001-03-19,165.048
2001-03-20,166.277
2001-03-21,167.866
2001-03-22,168.03
2001-03-23,171.424
2001-03-26,167.465
2001-03-27,163.536
2001-03-28,159.03
2001-03-29,157.093
2001-03-30,155.669
2001-04-02,155.575
2001-04-03,153.392
2001-04-04,156.246
2001-04-05,158.079
2001-04-06,159.246
2001-04-09,160.24
2001-04-10,160.61
2001-04-11,161.933
2001-04-12,163.126
2001-04-13,163.126
2001-04-16,163.446
2001-04-17,164.598
2001-04-18,162.473
2001-04-19,169.413
2001-04-20,172.695
2001-04-23,168.987
2001-04-24,163.903
2001-04-25,164.908
2001-04-26,166.228
2001-04-27,153.441
2001-04-30,159.912
2001-05-01,159.394
2001-05-02,162.427
2001-05-03,163.554
2001-05-04,161.019
2001-05-07,161.395
2001-05-08,160.562
2001-05-09,158.581
2001-05-10,159.891
2001-05-11,156.843
2001-05-14,157.781
2001-05-15,156.727
2001-05-16,159.576
2001-05-17,160.897
2001-05-18,161.816
2001-05-21,162.708
2001-05-22,159.129
2001-05-23,156.762
2001-05-24,158.889
2001-05-25,159.471
2001-05-28,160.16
2001-05-29,157.566
2001-05-30,155.415
2001-05-31,153.829
2001-06-01,154.052
2001-06-04,153.658
2001-06-05,156.707
2001-06-06,159.959
2001-06-07,160.599
2001-06-08,159.621
2001-06-11,158.452
2001-06-12,161.821
2001-06-13,164.878
2001-06-14,162.679
2001-06-15,163.676
2001-06-18,161.549
2001-06-19,160.394
2001-06-20,159.041
2001-06-21,157.248
2001-06-22,156.45
2001-06-25,157.267
2001-06-26,160.584
2001-06-27,159.339
2001-06-28,159.651
2001-06-29,156.177
2001-07-02,157.46
2001-07-03,156.114
2001-07-04,155.408
2001-07-05,154.396
2001-07-06,154.13
2001-07-09,155.695
2001-07-10,156.701
2001-07-11,156.347
2001-07-12,153.838
2001-07-13,156.198
2001-07-16,157.824
2001-07-17,157.53
2001-07-18,161.114
2001-07-19,164.213
2001-07-20,163.16
2001-07-23,164.932
2001-07-24,165.121
2001-07-25,164.395
2001-07-26,164.39
2001-07-27,163.365
2001-07-30,163.862
2001-07-31,162.172
2001-08-01,162.967
2001-08-02,163.617
2001-08-03,162.607
2001-08-06,162.597
2001-08-07,163.162
2001-08-08,165.178
2001-08-09,166.845
2001-08-10,168.708
2001-08-13,171.61
2001-08-14,172.306
2001-08-15,174.6
2001-08-16,174.801
2001-08-17,176.379
2001-08-20,174.884
2001-08-21,176.811
2001-08-22,180.218
2001-08-23,179.837
2001-08-24,181.165
2001-08-27,184.114
2001-08-28,184.877
2001-08-29,187.467
2001-08-30,187.779
2001-08-31,185.028
2001-09-03,185.312
2001-09-04,182.419
2001-09-05,180.903
2001-09-06,180.076
2001-09-07,179.997
2001-09-10,176.292
2001-09-11,180.305
2001-09-12,171.109
2001-09-13,169.242
2001-09-14,167.46
2001-09-17,155.249
2001-09-18,157.031
2001-09-19,157.95
2001-09-20,159.75
2001-09-21,155.837
2001-09-24,155.629
2001-09-25,159.335
2001-09-26,161.758
2001-09-27,161.517
2001-09-28,164.731
2001-10-01,162.118
2001-10-02,164.61
2001-10-03,166.166
2001-10-04,166.148
2001-10-05,167.939
2001-10-08,170.802
2001-10-09,168.217
2001-10-10,167.575
2001-10-11,168.644
2001-10-12,177.522
2001-10-15,185.006
2001-10-16,183.819
2001-10-17,185.173
2001-10-18,181.06
2001-10-19,179.507
2001-10-22,179.68
2001-10-23,182.271
2001-10-24,184.171
2001-10-25,183.503
2001-10-26,181.474
2001-10-29,184.535
2001-10-30,186.601
2001-10-31,187.091
2001-11-01,189.477
2001-11-02,193.488
2001-11-05,196.689
2001-11-06,198.179
2001-11-07,194.336
2001-11-08,190.081
2001-11-09,190.599
2001-11-12,191.157
2001-11-13,195.203
2001-11-14,191.515
2001-11-15,191.148
2001-11-16,188.952
2001-11-19,188.196
2001-11-20,190.09
2001-11-21,187.547
2001-11-22,187.824
2001-11-23,188.885
2001-11-26,189.646
2001-11-27,193.029
2001-11-28,195.87
2001-11-29,197.928
2001-11-30,199.607
2001-12-03,194.691
2001-12-04,190.706
2001-12-05,194.338
2001-12-06,199.145
2001-12-07,197.534
2001-12-10,196.021
2001-12-11,198.054
2001-12-12,201.097
2001-12-13,200.859
2001-12-14,197.627
2001-12-17,195.326
2001-12-18,192.63
2001-12-19,191.839
2001-12-20,188.629
2001-12-21,189.972
2001-12-24,192.225
2001-12-25,192.225
2001-12-26,192.364
2001-12-27,190.78
2001-12-28,192.634
2001-12-31,193.002
2002-01-01,193.002
2002-01-02,194.949
2002-01-03,198.996
2002-01-04,200.631
2002-01-07,201.237
2002-01-08,202.205
2002-01-09,199.823
2002-01-10,199.025
2002-01-11,198.275
2002-01-14,198.158
2002-01-15,198.788
2002-01-16,198.439
2002-01-17,198.888
2002-01-18,198.377
2002-01-21,200.648
2002-01-22,202.553
2002-01-23,200.884
2002-01-24,199.972
2002-01-25,197.719
2002-01-28,196.611
2002-01-29,195.716
2002-01-30,191.523
2002-01-31,193.154
2002-02-01,194.661
2002-02-04,195.646
2002-02-05,194.962
2002-02-06,195.126
2002-02-07,193.427
2002-02-08,194.153
2002-02-11,194.59
2002-02-12,192.229
2002-02-13,191.852
2002-02-14,192.124
2002-02-15,193.102
2002-02-18,192.84
2002-02-19,192.299
2002-02-20,195.409
2002-02-21,193.423
2002-02-22,195.814
2002-02-25,196.213
2002-02-26,199.067
2002-02-27,198.653
2002-02-28,201.596
2002-03-01,203.068
2002-03-04,204.749
2002-03-05,204.299
2002-03-06,205.063
2002-03-07,208.572
2002-03-08,206.382
2002-03-11,207.182
2002-03-12,210.259
2002-03-13,209.466
2002-03-14,210.184
2002-03-15,214.492
2002-03-18,218.062
2002-03-19,217.248
2002-03-20,219.911
2002-03-21,219.311
2002-03-22,218.798
2002-03-25,218.292
2002-03-26,218.309
2002-03-27,218.044
2002-03-28,221.888
2002-03-29,221.888
2002-04-01,222.896
2002-04-02,223.387
2002-04-03,222.153
2002-04-04,221.642
2002-04-05,220.391
2002-04-08,217.182
2002-04-09,219.69
2002-04-10,222.363
2002-04-11,225.148
2002-04-12,226.901
2002-04-15,227.329
2002-04-16,227.668
2002-04-17,230.744
2002-04-18,227.442
2002-04-19,227.371
2002-04-22,227.495
2002-04-23,228.731
2002-04-24,229.911
2002-04-25,231.813
2002-04-26,231.326
2002-04-29,230.337
2002-04-30,228.932
2002-05-01,231.513
2002-05-02,233.474
2002-05-03,234.442
2002-05-06,234.385
2002-05-07,235.339
2002-05-08,234.456
2002-05-09,231.862
2002-05-10,236.34
2002-05-13,238.669
2002-05-14,239.819
2002-05-15,241.863
2002-05-16,240.095
2002-05-17,242.813
2002-05-20,242.937
2002-05-21,242.975
2002-05-22,245.959
2002-05-23,248.952
2002-05-24,246.285
2002-05-27,246.146
2002-05-28,247.526
2002-05-29,249.874
2002-05-30,250.76
2002-05-31,246.993
2002-06-03,250.5
2002-06-04,252.52
2002-06-05,250.274
2002-06-06,254.215
2002-06-07,254.721
2002-06-10,257.085
2002-06-11,255.759
2002-06-12,256.294
2002-06-13,256.028
2002-06-14,251.794
2002-06-17,255.017
2002-06-18,259.192
2002-06-19,257.686
2002-06-20,258.262
2002-06-21,258.67
2002-06-24,254.788
2002-06-25,251.887
2002-06-26,244.985
2002-06-27,248.145
2002-06-28,244.563
2002-07-01,246.58
2002-07-02,248.509
2002-07-03,245.821
2002-07-04,241.601
2002-07-05,245.741
2002-07-08,252.242
2002-07-09,251.736
2002-07-10,252.161
2002-07-11,243.777
2002-07-12,246.185
2002-07-15,244.488
2002-07-16,242.623
2002-07-17,236.682
2002-07-18,240.032
2002-07-19,240.272
2002-07-22,234.739
2002-07-23,235.293
2002-07-24,224.088
2002-07-25,226.001
2002-07-26,220.346
2002-07-29,226.62
2002-07-30,230.546
2002-07-31,226.094
2002-08-01,224.531
2002-08-02,222.513
2002-08-05,223.016
2002-08-06,218.322
2002-08-07,223.443
2002-08-08,225.548
2002-08-09,229.251
2002-08-12,231.295
2002-08-13,231.375
2002-08-14,231.876
2002-08-15,233.33
2002-08-16,234.081
2002-08-19,236.115
2002-08-20,237.332
2002-08-21,233.723
2002-08-22,234.981
2002-08-23,234.207
2002-08-26,233.713
2002-08-27,237.488
2002-08-28,239.18
2002-08-29,238.626
2002-08-30,237.425
2002-09-02,240.17
2002-09-03,242.139
2002-09-04,239.086
2002-09-05,239.346
2002-09-06,238.59
2002-09-09,237.043
2002-09-10,236.218
2002-09-11,238.866
2002-09-12,241.646
2002-09-13,240.248
2002-09-16,238.037
2002-09-17,238.262
2002-09-18,238.298
2002-09-19,237.343
2002-09-20,237.96
2002-09-23,236.758
2002-09-24,234.795
2002-09-25,235.605
2002-09-26,238.305
2002-09-27,235.706
2002-09-30,239.436
2002-10-01,240.856
2002-10-02,244.506
2002-10-03,244.076
2002-10-04,242.418
2002-10-07,245.513
2002-10-08,246.414
2002-10-09,249.256
2002-10-10,246.959
2002-10-11,249.797
2002-10-14,251.797
2002-10-15,252.057
2002-10-16,249.826
2002-10-17,250.095
2002-10-18,251.816
2002-10-21,254.993
2002-10-22,256.584
2002-10-23,257.493
2002-10-24,255.484
2002-10-25,255.863
2002-10-28,257.02
2002-10-29,256.258
2002-10-30,253.342
2002-10-31,255.14
2002-11-01,260.249
2002-11-04,264.302
2002-11-05,249.67
2002-11-06,252.784
2002-11-07,249.913
2002-11-08,251.012
2002-11-11,249.528
2002-11-12,252.281
2002-11-13,253.85
2002-11-14,253.976
2002-11-15,252.723
2002-11-18,253.918
2002-11-19,253.163
2002-11-20,250.701
2002-11-21,252.605
2002-11-22,252.439
2002-11-25,252.459
2002-11-26,250.462
2002-11-27,248.939
2002-11-28,250.343
2002-11-29,252.885
2002-12-02,254.108
2002-12-03,253.695
2002-12-04,257.251
2002-12-05,258.297
2002-12-06,260.367
2002-12-09,261.811
2002-12-10,261.265
2002-12-11,262.398
2002-12-12,267.708
2002-12-13,273.464
2002-12-16,272.694
2002-12-17,275.613
2002-12-18,273.912
2002-12-19,275.112
2002-12-20,273.408
2002-12-23,276.988
2002-12-24,279.434
2002-12-25,279.434
2002-12-26,279.732
2002-12-27,282.268
2002-12-30,286.139
2002-12-31,286.943
2003-01-01,286.943
2003-01-02,287.272
2003-01-03,286.721
2003-01-06,290.579
2003-01-07,292.274
2003-01-08,288.401
2003-01-09,290.311
2003-01-10,294.069
2003-01-13,299.797
2003-01-14,299.923
2003-01-15,299.6
2003-01-16,302.591
2003-01-17,306.65
2003-01-20,305.791
2003-01-21,302.783
2003-01-22,301.355
2003-01-23,304.814
2003-01-24,307.292
2003-01-27,309.915
2003-01-28,310.875
2003-01-29,310.603
2003-01-30,306.843
2003-01-31,309.141
2003-02-03,306.853
2003-02-04,311.348
2003-02-05,310.338
2003-02-06,310.423
2003-02-07,306.905
2003-02-10,312.573
2003-02-11,314.207
2003-02-12,314.931
2003-02-13,315.565
2003-02-14,317.404
2003-02-17,318.774
2003-02-18,320.954
2003-02-19,323.099
2003-02-20,325.275
2003-02-21,321.17
2003-02-24,319.143
2003-02-25,320.291
2003-02-26,326.054
2003-02-27,328.226
2003-02-28,324.297
2003-03-03,323.179
2003-03-04,325.604
2003-03-05,329.116
2003-03-06,330.772
2003-03-07,327.166
2003-03-10,325.209
2003-03-11,319.577
2003-03-12,318.217
2003-03-13,315.759
2003-03-14,320.16
2003-03-17,320.875
2003-03-18,321.538
2003-03-19,315.301
2003-03-20,314.606
2003-03-21,310.997
2003-03-24,313.754
2003-03-25,311.709
2003-03-26,306.494
2003-03-27,306.718
2003-03-28,304.299
2003-03-31,309.503
2003-04-01,308.576
2003-04-02,305.272
2003-04-03,301.127
2003-04-04,302.741
2003-04-07,307.071
2003-04-08,309.775
2003-04-09,315.002
2003-04-10,311.213
2003-04-11,311.237
2003-04-14,316.895
2003-04-15,320.058
2003-04-16,318.935
2003-04-17,316.641
2003-04-18,316.641
2003-04-21,315.618
2003-04-22,316.894
2003-04-23,317.832
2003-04-24,319.575
2003-04-25,318.48
2003-04-28,315.519
2003-04-29,314.063
2003-04-30,318.778
2003-05-01,318.575
2003-05-02,315.928
2003-05-05,316.795
2003-05-06,317.158
2003-05-07,316.469
2003-05-08,328.204
2003-05-09,329.307
2003-05-12,329.166
2003-05-13,330.936
2003-05-14,331.044
2003-05-15,330.796
2003-05-16,335.115
2003-05-19,337.458
2003-05-20,337.052
2003-05-21,337.663
2003-05-22,339.136
2003-05-23,345.172
2003-05-26,351.311
2003-05-27,353.288
2003-05-28,344.72
2003-05-29,346.48
2003-05-30,346.923
2003-06-02,348.756
2003-06-03,351.298
2003-06-04,353.111
2003-06-05,357.358
2003-06-06,355.085
2003-06-09,356.052
2003-06-10,356.463
2003-06-11,359.747
2003-06-12,359.534
2003-06-13,364.115
2003-06-16,373.135
2003-06-17,375.571
2003-06-18,379.403
2003-06-19,379.601
2003-06-20,382.133
2003-06-23,382.287
2003-06-24,380.357
2003-06-25,384.423
2003-06-26,378.92
2003-06-27,379.875
2003-06-30,391.778
2003-07-01,393.37
2003-07-02,392.045
2003-07-03,393.964
2003-07-04,392.204
2003-07-07,389.028
2003-07-08,380.098
2003-07-09,367.62
2003-07-10,368.099
2003-07-11,373.914
2003-07-14,376.02
2003-07-15,366.785
2003-07-16,362.629
2003-07-17,358.328
2003-07-18,352.541
2003-07-21,362.321
2003-07-22,364.266
2003-07-23,371.421
2003-07-24,378.135
2003-07-25,380.196
2003-07-28,379.441
2003-07-29,382.912
2003-07-30,375.174
2003-07-31,374.476
2003-08-01,377.512
2003-08-04,374.979
2003-08-05,372.832
2003-08-06,373.989
2003-08-07,370.958
2003-08-08,378.336
2003-08-11,383.806
2003-08-12,384.396
2003-08-13,390.915
2003-08-14,388.376
2003-08-15,388.348
2003-08-18,388.932
2003-08-19,389.3
2003-08-20,390.837
2003-08-21,384.748
2003-08-22,383.177
2003-08-25,384.585
2003-08-26,378.337
2003-08-27,369.553
2003-08-28,371.023
2003-08-29,381.464
2003-09-01,381.776
2003-09-02,377.197
2003-09-03,373.457
2003-09-04,370.163
2003-09-05,374.637
2003-09-08,376.792
2003-09-09,381.155
2003-09-10,380.012
2003-09-11,380.323
2003-09-12,380.433
2003-09-15,386.161
2003-09-16,385.121
2003-09-17,387.229
2003-09-18,388.569
2003-09-19,394.937
2003-09-22,398.359
2003-09-23,396.393
2003-09-24,399.181
2003-09-25,401.557
2003-09-26,395.494
2003-09-29,396.172
2003-09-30,401.192
2003-10-01,402.735
2003-10-02,401.848
2003-10-03,401.728
2003-10-06,400.067
2003-10-07,404.022
2003-10-08,403.007
2003-10-09,404.942
2003-10-10,402.731
2003-10-13,401.633
2003-10-14,399.7
2003-10-15,401.667
2003-10-16,403.205
2003-10-17,406.169
2003-10-20,406.298
2003-10-21,409.439
2003-10-22,414.406
2003-10-23,413.57
2003-10-24,417.005
2003-10-27,417.517
2003-10-28,419.809
2003-10-29,425.401
2003-10-30,427.332
2003-10-31,426.59
2003-11-03,428.912
2003-11-04,425.423
2003-11-05,432.391
2003-11-06,429.679
2003-11-07,434.313
2003-11-10,441.038
2003-11-11,449.242
2003-11-12,446.326
2003-11-13,447.713
2003-11-14,448.639
2003-11-17,449.251
2003-11-18,459.113
2003-11-19,460.781
2003-11-20,464.707
2003-11-21,459.728
2003-11-24,453.321
2003-11-25,449.156
2003-11-26,454.446
2003-11-27,449.162
2003-11-28,451.008
2003-12-01,459.904
2003-12-02,460.176
2003-12-03,459.847
2003-12-04,457.602
2003-12-05,458.639
2003-12-08,464.836
2003-12-09,465.949
2003-12-10,468.258
2003-12-11,466.074
2003-12-12,469.832
2003-12-15,469.939
2003-12-16,472.656
2003-12-17,468.354
2003-12-18,465.974
2003-12-19,463.56
2003-12-22,464.716
2003-12-23,463.911
2003-12-24,468.573
2003-12-25,468.573
2003-12-26,469.044
2003-12-29,469.542
2003-12-30,475.68
2003-12-31,477.389
2004-01-01,477.389
2004-01-02,478.552
2004-01-05,487.802
2004-01-06,493.336
2004-01-07,495.703
2004-01-08,492.787
2004-01-09,502.114
2004-01-12,501.746
2004-01-13,502.182
2004-01-14,498.098
2004-01-15,488.693
2004-01-16,485.913
2004-01-19,475.782
2004-01-20,488.517
2004-01-21,492.007
2004-01-22,493.988
2004-01-23,495.356
2004-01-26,493.937
2004-01-27,496.708
2004-01-28,495.393
2004-01-29,484.34
2004-01-30,484.413
2004-02-02,484.782
2004-02-03,487.132
2004-02-04,483.086
2004-02-05,485.707
2004-02-06,487.61
2004-02-09,494.477
2004-02-10,494.93
2004-02-11,488.139
2004-02-12,485.602
2004-02-13,490.568
2004-02-16,492.031
2004-02-17,491.058
2004-02-18,493.583
2004-02-19,489.871
2004-02-20,480.732
2004-02-23,478.436
2004-02-24,479.418
2004-02-25,479.404
2004-02-26,476.094
2004-02-27,468.601
2004-03-01,466.653
2004-03-02,467.739
2004-03-03,460.316
2004-03-04,468.099
2004-03-05,474.095
2004-03-08,467.847
2004-03-09,470.982
2004-03-10,457.082
2004-03-11,445.593
2004-03-12,446.489
2004-03-15,438.862
2004-03-16,444.008
2004-03-17,444.656
2004-03-18,449.926
2004-03-19,450.241
2004-03-22,456.245
2004-03-23,457.681
2004-03-24,455.126
2004-03-25,453.751
2004-03-26,459.484
2004-03-29,463.44
2004-03-30,475.215
2004-03-31,481.947
2004-04-01,485.156
2004-04-02,479.141
2004-04-05,467.101
2004-04-06,474.357
2004-04-07,475.53
2004-04-08,473.195
2004-04-09,473.195
2004-04-12,475.783
2004-04-13,466.376
2004-04-14,447.345
2004-04-15,451.464
2004-04-16,455.628
2004-04-19,459.938
2004-04-20,460.185
2004-04-21,459.792
2004-04-22,464.199
2004-04-23,469.808
2004-04-26,468.812
2004-04-27,465.014
2004-04-28,464.472
2004-04-29,461.488
2004-04-30,460.945
2004-05-03,459.594
2004-05-04,471.083
2004-05-05,471.956
2004-05-06,468.014
2004-05-07,458.271
2004-05-10,443.947
2004-05-11,440.874
2004-05-12,447.718
2004-05-13,440.078
2004-05-14,439.435
2004-05-17,443.083
2004-05-18,441.609
2004-05-19,453.583
2004-05-20,449.188
2004-05-21,452.908
2004-05-24,451.409
2004-05-25,456.751
2004-05-26,460.126
2004-05-27,475.207
2004-05-28,472.676
2004-05-31,472.533
2004-06-01,472.292
2004-06-02,470.016
2004-06-03,469.964
2004-06-04,469.174
2004-06-07,476.293
2004-06-08,473.652
2004-06-09,468.869
2004-06-10,476.785
2004-06-11,473.664
2004-06-14,476.375
2004-06-15,474.509
2004-06-16,475.865
2004-06-17,473.858
2004-06-18,473.554
2004-06-21,473.624
2004-06-22,471.474
2004-06-23,469.816
2004-06-24,474.104
2004-06-25,474.786
2004-06-28,479.781
2004-06-29,477.257
2004-06-30,485.456
2004-07-01,489.452
2004-07-02,494.771
2004-07-05,496.832
2004-07-06,494.163
2004-07-07,502.543
2004-07-08,500.682
2004-07-09,500.4
2004-07-12,499.908
2004-07-13,497.875
2004-07-14,494.145
2004-07-15,495.652
2004-07-16,506.743
2004-07-19,510.365
2004-07-20,512.171
2004-07-21,492.57
2004-07-22,501.706
2004-07-23,493.152
2004-07-26,498.095
2004-07-27,488.894
2004-07-28,490.609
2004-07-29,495.442
2004-07-30,498.453
2004-08-02,498.193
2004-08-03,503.068
2004-08-04,503.812
2004-08-05,507.704
2004-08-06,512.039
2004-08-09,508.93
2004-08-10,508.469
2004-08-11,507.819
2004-08-12,510.745
2004-08-13,513.372
2004-08-16,511.514
2004-08-17,509.775
2004-08-18,510.19
2004-08-19,518.781
2004-08-20,518.024
2004-08-23,516.227
2004-08-24,505.35
2004-08-25,501.843
2004-08-26,499.765
2004-08-27,502.971
2004-08-30,501.814
2004-08-31,506.88
2004-09-01,505.351
2004-09-02,490.402
2004-09-03,485.912
2004-09-06,488.778
2004-09-07,490.497
2004-09-08,494.742
2004-09-09,501.503
2004-09-10,509.65
2004-09-13,501.033
2004-09-14,506.878
2004-09-15,502.581
2004-09-16,506.064
2004-09-17,506.391
2004-09-20,511.327
2004-09-21,513.033
2004-09-22,516.063
2004-09-23,518.784
2004-09-24,518.957
2004-09-27,518.602
2004-09-28,527.094
2004-09-29,527.983
2004-09-30,535.067
2004-10-01,534.738
2004-10-04,527.377
2004-10-05,531.187
2004-10-06,532.45
2004-10-07,528.674
2004-10-08,535.576
2004-10-11,532.186
2004-10-12,529.135
2004-10-13,524.719
2004-10-14,538.436
2004-10-15,542.473
2004-10-18,543.65
2004-10-19,544.925
2004-10-20,547.643
2004-10-21,546.073
2004-10-22,542.766
2004-10-25,548.473
2004-10-26,543.075
2004-10-27,546.273
2004-10-28,539.995
2004-10-29,539.67
2004-11-01,544.578
2004-11-02,553.255
2004-11-03,561.078
2004-11-04,568.275
2004-11-05,568.839
2004-11-08,568.802
2004-11-09,569.673
2004-11-10,563.129
2004-11-11,566.38
2004-11-12,573.023
2004-11-15,577.042
2004-11-16,576.784
2004-11-17,580.993
2004-11-18,580.663
2004-11-19,588.448
2004-11-22,593.189
2004-11-23,594.692
2004-11-24,600.409
2004-11-25,613.048
2004-11-26,613.576
2004-11-29,614.577
2004-11-30,613.931
2004-12-01,616.716
2004-12-02,623.876
2004-12-03,624.921
2004-12-06,629.827
2004-12-07,634.428
2004-12-08,615.833
2004-12-09,610.128
2004-12-10,606.453
2004-12-13,609.728
2004-12-14,607.73
2004-12-15,616.317
2004-12-16,609.98
2004-12-17,612.306
2004-12-20,619.513
2004-12-21,616.903
2004-12-22,620.448
2004-12-23,622.156
2004-12-24,627.33
2004-12-27,629.43
2004-12-28,631.397
2004-12-29,635.026
2004-12-30,638.99
2004-12-31,646.836
2005-01-03,639.179
2005-01-04,631.657
2005-01-05,632.605
2005-01-06,637.92
2005-01-07,633.668
2005-01-10,629.199
2005-01-11,635.799
2005-01-12,629.683
2005-01-13,631.196
2005-01-14,619.647
2005-01-17,617.91
2005-01-18,623.301
2005-01-19,629.598
2005-01-20,628.529
2005-01-21,630.467
2005-01-24,632.693
2005-01-25,631.415
2005-01-26,639.227
2005-01-27,629.836
2005-01-28,626.18
2005-01-31,626.033
2005-02-01,637.468
2005-02-02,642.885
2005-02-03,650.935
2005-02-04,659.214
2005-02-07,653.624
2005-02-08,647.87
2005-02-09,651.753
2005-02-10,650.962
2005-02-11,656.991
2005-02-14,662.387
2005-02-15,656.109
2005-02-16,648.653
2005-02-17,663.715
2005-02-18,673.126
2005-02-21,681.701
2005-02-22,672.581
2005-02-23,658.939
2005-02-24,656.84
2005-02-25,658.98
2005-02-28,679.973
2005-03-01,676.291
2005-03-02,678.957
2005-03-03,679.839
2005-03-04,685.328
2005-03-07,687.371
2005-03-08,698.022
2005-03-09,696.978
2005-03-10,694.481
2005-03-11,694.982
2005-03-14,691.518
2005-03-15,694.5
2005-03-16,689.297
2005-03-17,677.527
2005-03-18,681.103
2005-03-21,680.652
2005-03-22,677.688
2005-03-23,650.035
2005-03-24,641.249
2005-03-25,641.249
2005-03-28,635.243
2005-03-29,636.063
2005-03-30,635.557
2005-03-31,634.765
2005-04-01,636.629
2005-04-04,638.21
2005-04-05,638.465
2005-04-06,641.29
2005-04-07,643.518
2005-04-08,645.149
2005-04-11,651.062
2005-04-12,645.834
2005-04-13,655.732
2005-04-14,653.769
2005-04-15,642.944
2005-04-18,629.184
2005-04-19,637.528
2005-04-20,637.346
2005-04-21,625.989
2005-04-22,634.611
2005-04-25,631.577
2005-04-26,622.515
2005-04-27,631.757
2005-04-28,634.475
2005-04-29,644.73
2005-05-02,641.916
2005-05-03,632.334
2005-05-04,637.867
2005-05-05,628.787
2005-05-06,620.23
2005-05-09,606.645
2005-05-10,611.422
2005-05-11,624.38
2005-05-12,620.659
2005-05-13,615.982
2005-05-16,617.496
2005-05-17,625.596
2005-05-18,623.55
2005-05-19,633.904
2005-05-20,640.757
2005-05-23,647.495
2005-05-24,641.707
2005-05-25,644.551
2005-05-26,630.505
2005-05-27,630.591
2005-05-30,625.433
2005-05-31,623.691
2005-06-01,607.702
2005-06-02,620.058
2005-06-03,631.928
2005-06-06,638.183
2005-06-07,645.863
2005-06-08,646.79
2005-06-09,645.663
2005-06-10,644.045
2005-06-13,649.65
2005-06-14,658.086
2005-06-15,664.246
2005-06-16,670.951
2005-06-17,676.836
2005-06-20,669.501
2005-06-21,674.762
2005-06-22,682.553
2005-06-23,674.795
2005-06-24,656.728
2005-06-27,664.848
2005-06-28,662.109
2005-06-29,669.613
2005-06-30,677.084
2005-07-01,663.162
2005-07-04,671.736
2005-07-05,676.576
2005-07-06,680.542
2005-07-07,669.464
2005-07-08,669.555
2005-07-11,684.022
2005-07-12,692.008
2005-07-13,671.885
2005-07-14,675.781
2005-07-15,669.67
2005-07-18,676.761
2005-07-19,668.562
2005-07-20,673.194
2005-07-21,681.557
2005-07-22,682.315
2005-07-25,681.92
2005-07-26,677.216
2005-07-27,669.56
2005-07-28,675.32
2005-07-29,675.858
2005-08-01,678.488
2005-08-02,689.084
2005-08-03,687.059
2005-08-04,680.684
2005-08-05,676.492
2005-08-08,685.238
2005-08-09,678.963
2005-08-10,675.622
2005-08-11,694.743
2005-08-12,699.117
2005-08-15,698.947
2005-08-16,706.82
2005-08-17,696.109
2005-08-18,684.427
2005-08-19,676.787
2005-08-22,684.534
2005-08-23,682.198
2005-08-24,679.77
2005-08-25,675.787
2005-08-26,667.704
2005-08-29,657.238
2005-08-30,651.757
2005-08-31,660.417
2005-09-01,677.058
2005-09-02,686.654
2005-09-05,692.172
2005-09-06,684.156
2005-09-07,683.578
2005-09-08,685.694
2005-09-09,689.616
2005-09-12,689.028
2005-09-13,687.942
2005-09-14,702.15
2005-09-15,697.706
2005-09-16,698.191
2005-09-19,691.717
2005-09-20,686.634
2005-09-21,683.438
2005-09-22,676.334
2005-09-23,668.214
2005-09-26,666.13
2005-09-27,669.999
2005-09-28,678.403
2005-09-29,691.441
2005-09-30,697.543
2005-10-03,694.965
2005-10-04,704.021
2005-10-05,696.574
2005-10-06,690.52
2005-10-07,682.048
2005-10-10,685.835
2005-10-11,672.208
2005-10-12,672.969
2005-10-13,648.364
2005-10-14,652.877
2005-10-17,661.023
2005-10-18,648.626
2005-10-19,634.503
2005-10-20,639.392
2005-10-21,627.218
2005-10-24,627.621
2005-10-25,631.303
2005-10-26,636.205
2005-10-27,644.681
2005-10-28,640.151
2005-10-31,640.733
2005-11-01,641.671
2005-11-02,630.333
2005-11-03,637.913
2005-11-04,625.481
2005-11-07,619.958
2005-11-08,627.15
2005-11-09,629.627
2005-11-10,627.142
2005-11-11,622.468
