Date,GERMANY MID VALUE Mid Cap
2010-09-17,312.119
2010-09-20,315.879
2010-09-21,316.767
2010-09-22,317.827
2010-09-23,311.385
2010-09-24,321.556
2010-09-27,317.653
2010-09-28,321.491
2010-09-29,321.086
2010-09-30,323.877
2010-10-01,325.029
2010-10-04,317.356
2010-10-05,326.126
2010-10-06,331.868
2010-10-07,335.201
2010-10-08,336.705
2010-10-11,338.919
2010-10-12,337.295
2010-10-13,349.112
2010-10-14,352.57
2010-10-15,353.687
2010-10-18,353.229
2010-10-19,346.091
2010-10-20,353.642
2010-10-21,355.481
2010-10-22,354.355
2010-10-25,359.066
2010-10-26,351.42
2010-10-27,345.381
2010-10-28,348.1
2010-10-29,349.507
2010-11-01,350.171
2010-11-02,355.532
2010-11-03,355.18
2010-11-04,366.729
2010-11-05,361.459
2010-11-08,356.97
2010-11-09,358.701
2010-11-10,349.022
2010-11-11,343.795
2010-11-12,346.634
2010-11-15,346.99
2010-11-16,337.354
2010-11-17,339.024
2010-11-18,347.021
2010-11-19,349.563
2010-11-22,345.402
2010-11-23,332.615
2010-11-24,335.847
2010-11-25,338.662
2010-11-26,333.76
2010-11-29,323.075
2010-11-30,321.842
2010-12-01,330.865
2010-12-02,338.407
2010-12-03,345.14
2010-12-06,345.426
2010-12-07,348.108
2010-12-08,346.081
2010-12-09,349.195
2010-12-10,350.839
2010-12-13,358.887
2010-12-14,360.496
2010-12-15,361.965
2010-12-16,356.217
2010-12-17,358.493
2010-12-20,357.172
2010-12-21,360.2
2010-12-22,359.742
2010-12-23,356.906
2010-12-24,358.313
2010-12-27,357.47
2010-12-28,357.081
2010-12-29,359.194
2010-12-30,360.482
2010-12-31,364.105
2011-01-03,367.459
2011-01-04,365.255
2011-01-05,357.888
2011-01-06,356.893
2011-01-07,354.291
2011-01-10,343.92
2011-01-11,345.103
2011-01-12,356.772
2011-01-13,361.995
2011-01-14,360.935
2011-01-17,358.485
2011-01-18,364.404
2011-01-19,366.283
2011-01-20,363.3
2011-01-21,370.342
2011-01-24,373.109
2011-01-25,369.281
2011-01-26,373.668
2011-01-27,379.921
2011-01-28,374.971
2011-01-31,375.492
2011-02-01,380.936
2011-02-02,384.919
2011-02-03,380.476
2011-02-04,379.517
2011-02-07,382.691
2011-02-08,386.035
2011-02-09,385.883
2011-02-10,380.88
2011-02-11,381.161
2011-02-14,380.5
2011-02-15,381.16
2011-02-16,379.76
2011-02-17,382.499
2011-02-18,386.986
2011-02-21,383.353
2011-02-22,383.951
2011-02-23,384.033
2011-02-24,386.739
2011-02-25,389.659
2011-02-28,393.615
2011-03-01,394.186
2011-03-02,388.901
2011-03-03,391.544
2011-03-04,392.797
2011-03-07,389.276
2011-03-08,385.314
2011-03-09,387.676
2011-03-10,380.38
2011-03-11,371.799
2011-03-14,367.418
2011-03-15,356.984
2011-03-16,356.374
2011-03-17,365.11
2011-03-18,368.356
2011-03-21,373.312
2011-03-22,372.881
2011-03-23,370.185
2011-03-24,379.524
2011-03-25,378.124
2011-03-28,377.369
2011-03-29,372.753
2011-03-30,377.821
2011-03-31,377.715
2011-04-01,381.574
2011-04-04,385.736
2011-04-05,387.202
2011-04-06,393.186
2011-04-07,389.008
2011-04-08,394.047
2011-04-11,393.947
2011-04-12,386.35
2011-04-13,386.728
2011-04-14,382.611
2011-04-15,380.951
2011-04-18,365.574
2011-04-19,369.576
2011-04-20,381.606
2011-04-21,384.14
2011-04-22,384.14
2011-04-25,383.864
2011-04-26,385.626
2011-04-27,386.541
2011-04-28,392.787
2011-04-29,395.47
2011-05-02,399.891
2011-05-03,397.618
2011-05-04,395.442
2011-05-05,385.041
2011-05-06,388.848
2011-05-09,380.781
2011-05-10,387.795
2011-05-11,387.657
2011-05-12,381.952
2011-05-13,381.167
2011-05-16,379.778
2011-05-17,374.081
2011-05-18,378.571
2011-05-19,380.941
2011-05-20,377.331
2011-05-23,366.446
2011-05-24,368.371
2011-05-25,366.99
2011-05-26,367.575
2011-05-27,373.137
2011-05-30,372.501
2011-05-31,383.573
2011-06-01,379.8
2011-06-02,375.625
2011-06-03,379.454
2011-06-06,378.274
2011-06-07,381.855
2011-06-08,377.7
2011-06-09,376.877
2011-06-10,372.56
2011-06-13,373.993
2011-06-14,378.769
2011-06-15,369.128
2011-06-16,361.35
2011-06-17,354.115
2011-06-20,351.982
2011-06-21,356.306
2011-06-22,360.114
2011-06-23,348.075
2011-06-24,344.32
2011-06-27,345.33
2011-06-28,345.076
2011-06-29,351.731
2011-06-30,364.453
2011-07-01,368.791
2011-07-04,373.049
2011-07-05,372.833
2011-07-06,366.204
2011-07-07,371.691
2011-07-08,362.028
2011-07-11,347.307
2011-07-12,344.298
2011-07-13,351.287
2011-07-14,348.723
2011-07-15,345.413
2011-07-18,334.382
2011-07-19,342.124
2011-07-20,351.39
2011-07-21,366.644
2011-07-22,365.306
2011-07-25,360.637
2011-07-26,364.678
2011-07-27,356.953
2011-07-28,351.861
2011-07-29,352.328
2011-08-01,338.725
2011-08-02,330.19
2011-08-03,334.008
2011-08-04,319.347
2011-08-05,317.687
2011-08-08,296.683
2011-08-09,301.304
2011-08-10,294.734
2011-08-11,305.502
2011-08-12,318.523
2011-08-15,327.139
2011-08-16,317.768
2011-08-17,317.413
2011-08-18,301.056
2011-08-19,299.233
2011-08-22,300.438
2011-08-23,304.548
2011-08-24,313.301
2011-08-25,308.19
2011-08-26,304.211
2011-08-29,317.596
2011-08-30,315.885
2011-08-31,320.229
2011-09-01,318.0
2011-09-02,309.983
2011-09-05,293.992
2011-09-06,289.726
2011-09-07,296.467
2011-09-08,300.058
2011-09-09,283.311
2011-09-12,271.032
2011-09-13,276.628
2011-09-14,278.598
2011-09-15,288.322
2011-09-16,290.237
2011-09-19,282.947
2011-09-20,291.059
2011-09-21,287.614
2011-09-22,265.954
2011-09-23,264.635
2011-09-26,274.873
2011-09-27,291.642
2011-09-28,287.719
2011-09-29,294.173
2011-09-30,280.604
2011-10-03,273.326
2011-10-04,261.528
2011-10-05,272.214
2011-10-06,288.338
2011-10-07,290.412
2011-10-10,298.02
2011-10-11,295.244
2011-10-12,309.685
2011-10-13,305.999
2011-10-14,312.844
2011-10-17,306.146
2011-10-18,304.364
2011-10-19,312.835
2011-10-20,303.408
2011-10-21,317.702
2011-10-24,323.031
2011-10-25,319.42
2011-10-26,316.292
2011-10-27,333.104
2011-10-28,333.169
2011-10-31,317.036
2011-11-01,298.702
2011-11-02,306.859
2011-11-03,316.18
2011-11-04,315.578
2011-11-07,323.434
2011-11-08,323.356
2011-11-09,312.774
2011-11-10,315.533
2011-11-11,331.338
2011-11-14,326.446
2011-11-15,319.244
2011-11-16,318.846
2011-11-17,314.012
2011-11-18,311.727
2011-11-21,301.549
2011-11-22,298.231
2011-11-23,290.438
2011-11-24,289.889
2011-11-25,292.139
2011-11-28,306.084
2011-11-29,308.467
2011-11-30,326.084
2011-12-01,322.031
2011-12-02,326.234
2011-12-05,329.873
2011-12-06,322.589
2011-12-07,316.374
2011-12-08,306.354
2011-12-09,314.372
2011-12-12,301.241
2011-12-13,297.484
2011-12-14,289.191
2011-12-15,294.584
2011-12-16,295.42
2011-12-19,292.921
2011-12-20,304.381
2011-12-21,301.023
2011-12-22,304.775
2011-12-23,306.357
2011-12-26,306.357
2011-12-27,305.723
2011-12-28,299.576
2011-12-29,301.756
2011-12-30,305.244
2012-01-02,315.199
2012-01-03,320.677
2012-01-04,313.551
2012-01-05,305.739
2012-01-06,306.889
2012-01-09,302.961
2012-01-10,309.983
2012-01-11,316.977
2012-01-12,322.923
2012-01-13,317.332
2012-01-16,320.999
2012-01-17,325.368
2012-01-18,328.885
2012-01-19,338.817
2012-01-20,337.8
2012-01-23,346.285
2012-01-24,340.924
2012-01-25,343.161
2012-01-26,354.576
2012-01-27,355.106
2012-01-30,347.939
2012-01-31,350.644
2012-02-01,360.024
2012-02-02,362.373
2012-02-03,368.322
2012-02-06,364.042
2012-02-07,367.92
2012-02-08,371.417
2012-02-09,372.432
2012-02-10,362.378
2012-02-13,363.487
2012-02-14,357.694
2012-02-15,357.222
2012-02-16,354.362
2012-02-17,362.689
2012-02-20,369.844
2012-02-21,365.594
2012-02-22,360.022
2012-02-23,359.83
2012-02-24,367.981
2012-02-27,361.714
2012-02-28,362.889
2012-02-29,362.494
2012-03-01,362.423
2012-03-02,358.503
2012-03-05,355.933
2012-03-06,343.171
2012-03-07,347.225
2012-03-08,355.072
2012-03-09,354.365
2012-03-12,355.662
2012-03-13,361.553
2012-03-14,362.964
2012-03-15,362.946
2012-03-16,366.294
2012-03-19,369.951
2012-03-20,367.537
2012-03-21,367.307
2012-03-22,363.153
2012-03-23,367.643
2012-03-26,374.08
2012-03-27,373.506
2012-03-28,367.3
2012-03-29,359.992
2012-03-30,366.279
2012-04-02,367.633
2012-04-03,369.561
2012-04-04,350.651
2012-04-05,351.095
2012-04-06,351.095
2012-04-09,351.297
2012-04-10,345.145
2012-04-11,348.994
2012-04-12,355.505
2012-04-13,346.599
2012-04-16,343.153
2012-04-17,353.852
2012-04-18,349.717
2012-04-19,347.592
2012-04-20,351.665
2012-04-23,337.851
2012-04-24,344.546
2012-04-25,352.033
2012-04-26,352.119
2012-04-27,358.903
2012-04-30,356.046
2012-05-01,355.763
2012-05-02,353.428
2012-05-03,357.986
2012-05-04,348.303
2012-05-07,347.743
2012-05-08,339.392
2012-05-09,342.175
2012-05-10,347.124
2012-05-11,346.363
2012-05-14,335.606
2012-05-15,330.477
2012-05-16,328.548
2012-05-17,322.57
2012-05-18,320.1
2012-05-21,323.245
2012-05-22,330.655
2012-05-23,318.139
2012-05-24,319.557
2012-05-25,319.147
2012-05-28,320.53
2012-05-29,322.988
2012-05-30,313.463
2012-05-31,309.705
2012-06-01,300.572
2012-06-04,299.453
2012-06-05,299.625
2012-06-06,308.9
2012-06-07,314.034
2012-06-08,311.662
2012-06-11,310.95
2012-06-12,306.052
2012-06-13,308.893
2012-06-14,308.513
2012-06-15,312.345
2012-06-18,313.12
2012-06-19,326.3
2012-06-20,331.963
2012-06-21,329.359
2012-06-22,323.704
2012-06-25,316.228
2012-06-26,307.369
2012-06-27,308.695
2012-06-28,304.4
2012-06-29,321.802
2012-07-02,324.452
2012-07-03,330.962
2012-07-04,327.664
2012-07-05,320.963
2012-07-06,314.037
2012-07-09,313.647
2012-07-10,317.625
2012-07-11,315.183
2012-07-12,310.877
2012-07-13,316.858
2012-07-16,319.112
2012-07-17,316.561
2012-07-18,322.954
2012-07-19,329.678
2012-07-20,323.642
2012-07-23,312.364
2012-07-24,310.453
2012-07-25,312.595
2012-07-26,325.163
2012-07-27,330.48
2012-07-30,330.519
2012-07-31,334.359
2012-08-01,332.562
2012-08-02,319.885
2012-08-03,331.951
2012-08-06,338.185
2012-08-07,339.748
2012-08-08,333.859
2012-08-09,334.235
2012-08-10,333.475
2012-08-13,332.44
2012-08-14,334.153
2012-08-15,332.842
2012-08-16,336.884
2012-08-17,337.077
2012-08-20,333.503
2012-08-21,340.577
2012-08-22,336.256
2012-08-23,335.261
2012-08-24,331.687
2012-08-27,335.017
2012-08-28,333.072
2012-08-29,332.515
2012-08-30,329.939
2012-08-31,334.151
2012-09-03,333.482
2012-09-04,328.632
2012-09-05,330.105
2012-09-06,337.139
2012-09-07,347.367
2012-09-10,347.194
2012-09-11,352.815
2012-09-12,356.142
2012-09-13,356.645
2012-09-14,372.245
2012-09-17,367.721
2012-09-18,360.861
2012-09-19,359.627
2012-09-20,355.921
2012-09-21,356.961
2012-09-24,351.876
2012-09-25,350.68
2012-09-26,339.638
2012-09-27,341.816
2012-09-28,337.582
2012-10-01,345.567
2012-10-02,347.901
2012-10-03,348.909
2012-10-04,352.309
2012-10-05,357.239
2012-10-08,349.582
2012-10-09,346.479
2012-10-10,347.56
2012-10-11,351.147
2012-10-12,350.282
2012-10-15,350.294
2012-10-16,360.275
2012-10-17,364.82
2012-10-18,367.358
2012-10-19,361.89
2012-10-22,364.129
2012-10-23,354.074
2012-10-24,352.567
2012-10-25,354.379
2012-10-26,355.442
2012-10-29,350.784
2012-10-30,358.397
2012-10-31,361.875
2012-11-01,365.929
2012-11-02,365.402
2012-11-05,362.632
2012-11-06,372.269
2012-11-07,364.75
2012-11-08,360.816
2012-11-09,360.855
2012-11-12,360.525
2012-11-13,361.162
2012-11-14,363.777
2012-11-15,356.889
2012-11-16,347.607
2012-11-19,359.813
2012-11-20,360.742
2012-11-21,363.07
2012-11-22,372.712
2012-11-23,375.894
2012-11-26,376.577
2012-11-27,376.081
2012-11-28,374.436
2012-11-29,379.732
2012-11-30,377.925
2012-12-03,382.184
2012-12-04,375.456
2012-12-05,376.443
2012-12-06,378.749
2012-12-07,376.312
2012-12-10,375.697
2012-12-11,379.508
2012-12-12,380.282
2012-12-13,381.09
2012-12-14,382.796
2012-12-17,385.267
2012-12-18,391.74
2012-12-19,401.584
2012-12-20,398.734
2012-12-21,396.018
2012-12-24,396.634
2012-12-25,396.634
2012-12-26,397.446
2012-12-27,396.454
2012-12-28,393.516
2012-12-31,392.415
2013-01-01,392.415
2013-01-02,404.053
2013-01-03,404.018
2013-01-04,403.28
2013-01-07,402.165
2013-01-08,396.685
2013-01-09,400.479
2013-01-10,410.587
2013-01-11,412.178
2013-01-14,410.85
2013-01-15,410.947
2013-01-16,407.373
2013-01-17,416.749
2013-01-18,415.592
2013-01-21,420.105
2013-01-22,416.511
2013-01-23,418.111
2013-01-24,420.467
2013-01-25,424.86
2013-01-28,423.155
2013-01-29,418.975
2013-01-30,417.37
2013-01-31,423.684
2013-02-01,435.844
2013-02-04,421.582
2013-02-05,417.162
2013-02-06,416.011
2013-02-07,406.276
2013-02-08,410.214
2013-02-11,408.061
2013-02-12,409.655
2013-02-13,412.932
2013-02-14,404.342
2013-02-15,404.715
2013-02-18,403.685
2013-02-19,414.182
2013-02-20,417.285
2013-02-21,406.557
2013-02-22,403.537
2013-02-25,412.615
2013-02-26,400.324
2013-02-27,406.232
2013-02-28,412.886
2013-03-01,411.371
2013-03-04,407.775
2013-03-05,415.085
2013-03-06,413.863
2013-03-07,418.092
2013-03-08,423.291
2013-03-11,423.454
2013-03-12,423.691
2013-03-13,418.923
2013-03-14,421.801
2013-03-15,421.1
2013-03-18,416.754
2013-03-19,411.809
2013-03-20,414.662
2013-03-21,408.267
2013-03-22,408.713
2013-03-25,402.917
2013-03-26,403.856
2013-03-27,397.978
2013-03-28,400.121
2013-03-29,400.121
2013-04-01,400.308
2013-04-02,401.961
2013-04-03,402.76
2013-04-04,398.778
2013-04-05,395.211
2013-04-08,397.154
2013-04-09,395.657
2013-04-10,406.41
2013-04-11,413.599
2013-04-12,406.785
2013-04-15,401.132
2013-04-16,401.027
2013-04-17,386.942
2013-04-18,387.133
2013-04-19,386.878
2013-04-22,387.242
2013-04-23,398.8
2013-04-24,402.615
2013-04-25,406.386
2013-04-26,406.583
2013-04-29,409.974
2013-04-30,414.627
2013-05-01,414.91
2013-05-02,425.955
2013-05-03,430.975
2013-05-06,432.196
2013-05-07,430.994
2013-05-08,433.296
2013-05-09,433.694
2013-05-10,427.153
2013-05-13,425.997
2013-05-14,431.032
2013-05-15,422.351
2013-05-16,424.142
2013-05-17,419.425
2013-05-20,421.985
2013-05-21,427.125
2013-05-22,426.346
2013-05-23,415.691
2013-05-24,412.634
2013-05-27,415.402
2013-05-28,422.334
2013-05-29,420.636
2013-05-30,429.721
2013-05-31,423.155
2013-06-03,419.206
2013-06-04,422.542
2013-06-05,417.674
2013-06-06,418.62
2013-06-07,426.569
2013-06-10,429.185
2013-06-11,434.758
2013-06-12,430.902
2013-06-13,428.149
2013-06-14,431.163
2013-06-17,436.98
2013-06-18,445.681
2013-06-19,453.016
2013-06-20,429.179
2013-06-21,418.636
2013-06-24,408.843
2013-06-25,412.267
2013-06-26,419.89
2013-06-27,424.364
2013-06-28,420.486
2013-07-01,425.989
2013-07-02,424.257
2013-07-03,416.238
2013-07-04,417.462
2013-07-05,406.393
2013-07-08,413.283
2013-07-09,422.37
2013-07-10,426.395
2013-07-11,436.516
2013-07-12,439.487
2013-07-15,441.615
2013-07-16,445.984
2013-07-17,445.261
2013-07-18,453.676
2013-07-19,452.479
2013-07-22,462.744
2013-07-23,461.022
2013-07-24,460.525
2013-07-25,466.873
2013-07-26,461.431
2013-07-29,459.04
2013-07-30,453.383
2013-07-31,458.917
2013-08-01,463.801
2013-08-02,465.388
2013-08-05,465.287
2013-08-06,462.926
2013-08-07,470.862
2013-08-08,477.299
2013-08-09,480.076
2013-08-12,480.439
2013-08-13,473.448
2013-08-14,474.048
2013-08-15,467.61
2013-08-16,471.547
2013-08-19,470.606
2013-08-20,469.185
2013-08-21,469.944
2013-08-22,473.567
2013-08-23,477.024
2013-08-26,472.861
2013-08-27,466.667
2013-08-28,461.236
2013-08-29,458.737
2013-08-30,456.959
2013-09-02,464.647
2013-09-03,462.462
2013-09-04,465.707
2013-09-05,466.636
2013-09-06,465.944
2013-09-09,472.621
2013-09-10,481.395
2013-09-11,485.038
2013-09-12,485.521
2013-09-13,482.592
2013-09-16,494.813
2013-09-17,494.641
2013-09-18,496.789
2013-09-19,505.775
2013-09-20,503.254
2013-09-23,501.971
2013-09-24,504.336
2013-09-25,507.954
2013-09-26,508.822
2013-09-27,512.66
2013-09-30,505.504
2013-10-01,512.025
2013-10-02,513.397
2013-10-03,513.165
2013-10-04,515.302
2013-10-07,511.309
2013-10-08,520.923
2013-10-09,509.621
2013-10-10,519.557
2013-10-11,521.024
2013-10-14,520.657
2013-10-15,521.48
2013-10-16,521.602
2013-10-17,527.905
2013-10-18,534.338
2013-10-21,541.901
2013-10-22,544.857
2013-10-23,544.048
2013-10-24,547.113
2013-10-25,548.225
2013-10-28,548.644
2013-10-29,551.848
2013-10-30,551.207
2013-10-31,546.037
2013-11-01,543.649
2013-11-04,547.598
2013-11-05,542.459
2013-11-06,549.798
2013-11-07,538.59
2013-11-08,535.994
2013-11-11,544.433
2013-11-12,541.983
2013-11-13,536.939
2013-11-14,549.74
2013-11-15,554.898
2013-11-18,564.15
2013-11-19,561.695
2013-11-20,558.339
2013-11-21,554.802
2013-11-22,560.674
2013-11-25,561.933
2013-11-26,564.53
2013-11-27,563.488
2013-11-28,566.088
2013-11-29,575.948
2013-12-02,580.058
2013-12-03,573.455
2013-12-04,570.539
2013-12-05,571.924
2013-12-06,575.159
2013-12-09,581.402
2013-12-10,584.454
2013-12-11,579.976
2013-12-12,575.088
2013-12-13,574.719
2013-12-16,581.153
2013-12-17,578.809
2013-12-18,582.143
2013-12-19,585.288
2013-12-20,590.514
2013-12-23,597.707
2013-12-24,595.985
2013-12-25,595.985
2013-12-26,597.097
2013-12-27,606.307
2013-12-30,609.14
2013-12-31,607.596
2014-01-01,607.596
2014-01-02,593.494
2014-01-03,595.999
2014-01-06,595.301
2014-01-07,589.995
2014-01-08,596.821
2014-01-09,594.417
2014-01-10,599.281
2014-01-13,604.244
2014-01-14,608.73
2014-01-15,612.684
2014-01-16,618.567
2014-01-17,609.258
2014-01-20,610.995
2014-01-21,607.72
2014-01-22,602.919
2014-01-23,601.086
2014-01-24,589.952
2014-01-27,581.983
2014-01-28,583.532
2014-01-29,580.929
2014-01-30,576.379
2014-01-31,573.022
2014-02-03,572.231
2014-02-04,572.121
2014-02-05,575.684
2014-02-06,593.616
2014-02-07,597.415
2014-02-10,599.426
2014-02-11,609.201
2014-02-12,609.022
2014-02-13,610.316
2014-02-14,613.485
2014-02-17,616.867
2014-02-18,616.635
2014-02-19,617.852
2014-02-20,612.964
2014-02-21,615.659
2014-02-24,618.051
2014-02-25,616.44
2014-02-26,611.723
2014-02-27,612.086
2014-02-28,623.719
2014-03-03,605.867
2014-03-04,618.823
2014-03-05,620.777
2014-03-06,628.954
2014-03-07,620.653
2014-03-10,619.133
2014-03-11,615.42
2014-03-12,609.978
2014-03-13,594.975
2014-03-14,594.394
2014-03-17,604.916
2014-03-18,613.645
2014-03-19,613.052
2014-03-20,602.75
2014-03-21,603.712
2014-03-24,597.346
2014-03-25,602.664
2014-03-26,610.558
2014-03-27,608.48
2014-03-28,611.618
2014-03-31,613.855
2014-04-01,616.686
2014-04-02,615.376
2014-04-03,609.711
2014-04-04,611.377
2014-04-07,603.72
2014-04-08,591.914
2014-04-09,594.795
2014-04-10,594.065
2014-04-11,584.118
2014-04-14,582.291
2014-04-15,574.709
2014-04-16,585.428
2014-04-17,588.494
2014-04-18,588.494
2014-04-21,587.154
2014-04-22,597.826
2014-04-23,597.237
2014-04-24,598.183
2014-04-25,593.718
2014-04-28,596.751
2014-04-29,602.967
2014-04-30,606.417
2014-05-01,606.417
2014-05-02,606.728
2014-05-05,604.657
2014-05-06,605.498
2014-05-07,606.539
2014-05-08,616.535
2014-05-09,615.302
2014-05-12,620.449
2014-05-13,618.432
2014-05-14,613.609
2014-05-15,607.628
2014-05-16,598.941
2014-05-19,606.228
2014-05-20,602.661
2014-05-21,604.587
2014-05-22,607.335
2014-05-23,611.737
2014-05-26,616.339
2014-05-27,618.488
2014-05-28,618.833
2014-05-29,620.673
2014-05-30,619.708
2014-06-02,621.918
2014-06-03,612.17
2014-06-04,613.241
2014-06-05,614.622
2014-06-06,624.88
2014-06-09,621.503
2014-06-10,622.493
2014-06-11,614.514
2014-06-12,618.711
2014-06-13,615.437
2014-06-16,614.766
2014-06-17,618.109
2014-06-18,619.291
2014-06-19,622.985
2014-06-20,617.594
2014-06-23,613.039
2014-06-24,616.33
2014-06-25,609.448
2014-06-26,604.83
2014-06-27,616.817
2014-06-30,618.428
2014-07-01,616.383
2014-07-02,618.061
2014-07-03,625.137
2014-07-04,623.13
2014-07-07,616.107
2014-07-08,606.557
2014-07-09,608.194
2014-07-10,597.218
2014-07-11,596.215
2014-07-14,604.387
2014-07-15,594.651
2014-07-16,601.452
2014-07-17,603.221
2014-07-18,604.078
2014-07-21,596.978
2014-07-22,602.19
2014-07-23,604.048
2014-07-24,612.929
2014-07-25,604.541
2014-07-28,602.246
2014-07-29,603.781
2014-07-30,595.728
2014-07-31,580.094
2014-08-01,577.347
2014-08-04,571.052
2014-08-05,571.102
2014-08-06,564.915
2014-08-07,567.807
2014-08-08,570.815
2014-08-11,584.208
2014-08-12,577.357
2014-08-13,582.04
2014-08-14,584.244
2014-08-15,578.707
2014-08-18,584.798
2014-08-19,585.33
2014-08-20,582.203
2014-08-21,582.099
2014-08-22,580.404
2014-08-25,582.559
2014-08-26,586.497
2014-08-27,586.587
2014-08-28,578.23
2014-08-29,575.341
2014-09-01,576.219
2014-09-02,576.436
2014-09-03,583.951
2014-09-04,582.819
2014-09-05,582.41
2014-09-08,582.313
2014-09-09,579.73
2014-09-10,575.249
2014-09-11,579.012
2014-09-12,578.372
2014-09-15,577.7
2014-09-16,574.772
2014-09-17,578.155
2014-09-18,577.117
2014-09-19,579.678
2014-09-22,572.813
2014-09-23,566.892
2014-09-24,560.129
2014-09-25,551.782
2014-09-26,549.702
2014-09-29,548.536
2014-09-30,543.957
2014-10-01,537.929
2014-10-02,526.78
2014-10-03,520.868
2014-10-06,530.038
2014-10-07,526.789
2014-10-08,522.154
2014-10-09,516.675
2014-10-10,503.046
2014-10-13,502.207
2014-10-14,504.914
2014-10-15,501.377
2014-10-16,502.588
2014-10-17,517.005
2014-10-20,513.256
2014-10-21,525.209
2014-10-22,525.109
2014-10-23,529.507
2014-10-24,526.819
2014-10-27,523.106
2014-10-28,532.259
2014-10-29,538.079
2014-10-30,540.747
2014-10-31,544.739
2014-11-03,540.472
2014-11-04,539.712
2014-11-05,543.608
2014-11-06,545.66
2014-11-07,544.419
2014-11-10,552.014
2014-11-11,551.301
2014-11-12,545.715
2014-11-13,552.994
2014-11-14,556.58
2014-11-17,558.074
2014-11-18,570.186
2014-11-19,576.605
2014-11-20,576.587
2014-11-21,581.358
2014-11-24,583.928
2014-11-25,588.405
2014-11-26,593.655
2014-11-27,592.571
2014-11-28,588.911
2014-12-01,583.033
2014-12-02,585.153
2014-12-03,585.359
2014-12-04,588.71
2014-12-05,586.205
2014-12-08,581.988
2014-12-09,583.724
2014-12-10,583.974
2014-12-11,586.577
2014-12-12,579.558
2014-12-15,572.301
2014-12-16,587.182
2014-12-17,578.394
2014-12-18,583.041
2014-12-19,584.318
2014-12-22,589.104
2014-12-23,593.793
2014-12-24,594.427
2014-12-25,594.427
2014-12-26,593.5
2014-12-29,592.416
2014-12-30,589.359
2014-12-31,586.258
2015-01-01,586.258
2015-01-02,581.269
2015-01-05,567.144
2015-01-06,565.602
2015-01-07,565.795
2015-01-08,578.979
2015-01-09,583.915
2015-01-12,583.034
2015-01-13,586.996
2015-01-14,585.222
2015-01-15,588.229
2015-01-16,591.538
2015-01-19,603.532
2015-01-20,607.796
2015-01-21,612.482
2015-01-22,616.206
2015-01-23,617.507
2015-01-26,623.337
2015-01-27,624.819
2015-01-28,621.255
2015-01-29,620.026
2015-01-30,614.211
2015-02-02,619.717
2015-02-03,626.77
2015-02-04,628.294
2015-02-05,628.518
2015-02-06,623.653
2015-02-09,613.155
2015-02-10,618.258
2015-02-11,619.146
2015-02-12,638.736
2015-02-13,641.954
2015-02-16,640.594
2015-02-17,639.274
2015-02-18,645.16
2015-02-19,648.36
2015-02-20,644.201
2015-02-23,652.285
2015-02-24,651.632
2015-02-25,651.727
2015-02-26,652.101
2015-02-27,655.41
2015-03-02,659.542
2015-03-03,646.527
2015-03-04,639.115
2015-03-05,637.119
2015-03-06,627.174
2015-03-09,627.309
2015-03-10,620.553
2015-03-11,625.857
2015-03-12,634.73
2015-03-13,629.901
2015-03-16,644.799
2015-03-17,637.522
2015-03-18,640.365
2015-03-19,638.71
2015-03-20,651.088
2015-03-23,654.01
2015-03-24,656.697
2015-03-25,654.781
2015-03-26,643.881
2015-03-27,643.13
2015-03-30,649.444
2015-03-31,638.15
2015-04-01,643.4
2015-04-02,650.7
2015-04-03,650.7
2015-04-06,659.728
2015-04-07,655.384
2015-04-08,650.502
2015-04-09,653.384
2015-04-10,660.197
2015-04-13,657.176
2015-04-14,660.977
2015-04-15,652.812
2015-04-16,648.894
2015-04-17,641.689
2015-04-20,647.389
2015-04-21,656.14
2015-04-22,649.655
2015-04-23,651.656
2015-04-24,654.443
2015-04-27,665.716
2015-04-28,661.161
2015-04-29,652.939
2015-04-30,650.3
2015-05-01,651.287
2015-05-04,658.229
2015-05-05,644.341
2015-05-06,647.306
2015-05-07,643.508
2015-05-08,663.213
2015-05-11,664.111
2015-05-12,656.825
2015-05-13,660.997
2015-05-14,670.375
2015-05-15,670.559
2015-05-18,674.042
2015-05-19,675.567
2015-05-20,668.054
2015-05-21,667.44
2015-05-22,660.044
2015-05-25,660.044
2015-05-26,644.826
2015-05-27,650.93
2015-05-28,647.325
2015-05-29,634.083
2015-06-01,639.513
2015-06-02,641.236
2015-06-03,641.868
2015-06-04,640.285
2015-06-05,626.22
2015-06-08,623.405
2015-06-09,624.965
2015-06-10,634.272
2015-06-11,636.66
2015-06-12,632.581
2015-06-15,613.024
2015-06-16,616.145
2015-06-17,607.895
2015-06-18,618.064
2015-06-19,616.442
2015-06-22,637.718
2015-06-23,632.309
2015-06-24,631.479
2015-06-25,638.612
2015-06-26,682.312
2015-06-29,661.866
2015-06-30,664.141
2015-07-01,672.402
2015-07-02,665.573
2015-07-03,672.677
2015-07-06,665.459
2015-07-07,647.778
2015-07-08,657.038
2015-07-09,668.597
2015-07-10,693.578
2015-07-13,691.996
2015-07-14,690.717
2015-07-15,691.499
2015-07-16,695.695
2015-07-17,697.175
2015-07-20,700.25
2015-07-21,696.967
2015-07-22,688.197
2015-07-23,692.576
2015-07-24,692.471
2015-07-27,688.169
2015-07-28,691.244
2015-07-29,700.169
2015-07-30,688.094
