Date,UNITED KINGDOM LARGE GROWTH Large Cap
2010-08-26,798.211
2010-08-27,798.83
2010-08-30,798.908
2010-08-31,796.406
2010-09-01,827.667
2010-09-02,823.211
2010-09-03,833.744
2010-09-06,830.127
2010-09-07,819.09
2010-09-08,834.033
2010-09-09,847.7
2010-09-10,841.958
2010-09-13,854.41
2010-09-14,858.345
2010-09-15,863.827
2010-09-16,859.429
2010-09-17,854.311
2010-09-20,865.782
2010-09-21,858.691
2010-09-22,866.324
2010-09-23,868.673
2010-09-24,884.565
2010-09-27,882.418
2010-09-28,880.66
2010-09-29,876.904
2010-09-30,868.4
2010-10-01,876.137
2010-10-04,872.442
2010-10-05,891.938
2010-10-06,898.727
2010-10-07,896.118
2010-10-08,897.894
2010-10-11,897.562
2010-10-12,889.86
2010-10-13,907.509
2010-10-14,914.979
2010-10-15,912.008
2010-10-18,909.519
2010-10-19,891.922
2010-10-20,905.761
2010-10-21,906.228
2010-10-22,897.447
2010-10-25,903.324
2010-10-26,902.39
2010-10-27,888.428
2010-10-28,902.266
2010-10-29,902.79
2010-11-01,909.213
2010-11-02,917.426
2010-11-03,920.627
2010-11-04,953.831
2010-11-05,955.012
2010-11-08,944.137
2010-11-09,945.987
2010-11-10,932.27
2010-11-11,942.295
2010-11-12,936.951
2010-11-15,936.083
2010-11-16,902.589
2010-11-17,907.213
2010-11-18,927.335
2010-11-19,918.016
2010-11-22,909.676
2010-11-23,888.225
2010-11-24,895.931
2010-11-25,903.536
2010-11-26,887.021
2010-11-29,862.858
2010-11-30,861.489
2010-12-01,878.821
2010-12-02,899.723
2010-12-03,907.832
2010-12-06,909.798
2010-12-07,924.004
2010-12-08,916.351
2010-12-09,916.791
2010-12-10,919.639
2010-12-13,930.774
2010-12-14,928.944
2010-12-15,915.79
2010-12-16,916.005
2010-12-17,908.476
2010-12-20,914.07
2010-12-21,925.134
2010-12-22,926.992
2010-12-23,926.598
2010-12-24,932.066
2010-12-27,928.325
2010-12-28,927.873
2010-12-29,928.561
2010-12-30,922.718
2010-12-31,924.736
2011-01-03,913.484
2011-01-04,934.874
2011-01-05,931.542
2011-01-06,927.703
2011-01-07,926.489
2011-01-10,918.518
2011-01-11,928.3
2011-01-12,945.752
2011-01-13,947.279
2011-01-14,943.784
2011-01-17,941.174
2011-01-18,957.347
2011-01-19,941.475
2011-01-20,915.386
2011-01-21,925.978
2011-01-24,935.219
2011-01-25,918.085
2011-01-26,931.706
2011-01-27,932.592
2011-01-28,908.654
2011-01-31,921.505
2011-02-01,943.288
2011-02-02,962.363
2011-02-03,959.261
2011-02-04,956.171
2011-02-07,969.083
2011-02-08,974.816
2011-02-09,968.996
2011-02-10,958.984
2011-02-11,966.919
2011-02-14,966.469
2011-02-15,967.019
2011-02-16,964.35
2011-02-17,970.936
2011-02-18,969.028
2011-02-21,957.365
2011-02-22,952.724
2011-02-23,943.722
2011-02-24,937.88
2011-02-25,951.39
2011-02-28,956.233
2011-03-01,948.661
2011-03-02,949.689
2011-03-03,962.338
2011-03-04,955.066
2011-03-07,948.389
2011-03-08,944.199
2011-03-09,943.435
2011-03-10,918.064
2011-03-11,917.449
2011-03-14,921.075
2011-03-15,903.656
2011-03-16,887.928
2011-03-17,908.206
2011-03-18,914.098
2011-03-21,926.777
2011-03-22,927.879
2011-03-23,928.019
2011-03-24,939.241
2011-03-25,936.673
2011-03-28,935.235
2011-03-29,940.439
2011-03-30,952.501
2011-03-31,943.813
2011-04-01,960.032
2011-04-04,967.363
2011-04-05,973.792
2011-04-06,981.898
2011-04-07,976.264
2011-04-08,990.462
2011-04-11,991.622
2011-04-12,965.956
2011-04-13,975.323
2011-04-14,971.835
2011-04-15,973.142
2011-04-18,946.329
2011-04-19,958.105
2011-04-20,983.375
2011-04-21,997.02
2011-04-22,997.02
2011-04-25,991.033
2011-04-26,994.982
2011-04-27,995.662
2011-04-28,1003.903
2011-04-29,1005.862
2011-05-02,1007.34
2011-05-03,996.027
2011-05-04,980.752
2011-05-05,961.204
2011-05-06,975.064
2011-05-09,960.374
2011-05-10,976.508
2011-05-11,973.95
2011-05-12,958.396
2011-05-13,951.453
2011-05-16,956.039
2011-05-17,944.349
2011-05-18,950.998
2011-05-19,955.004
2011-05-20,954.152
2011-05-23,932.299
2011-05-24,940.654
2011-05-25,947.74
2011-05-26,954.751
2011-05-27,973.223
2011-05-30,972.868
2011-05-31,977.75
2011-06-01,968.715
2011-06-02,951.257
2011-06-03,951.818
2011-06-06,953.535
2011-06-07,961.238
2011-06-08,946.169
2011-06-09,954.915
2011-06-10,931.445
2011-06-13,936.819
2011-06-14,943.115
2011-06-15,925.586
2011-06-16,912.189
2011-06-17,916.838
2011-06-20,917.105
2011-06-21,928.426
2011-06-22,923.289
2011-06-23,898.572
2011-06-24,904.076
2011-06-27,912.481
2011-06-28,919.641
2011-06-29,933.626
2011-06-30,952.168
2011-07-01,960.794
2011-07-04,965.567
2011-07-05,968.403
2011-07-06,959.592
2011-07-07,967.549
2011-07-08,959.833
2011-07-11,942.62
2011-07-12,933.404
2011-07-13,950.635
2011-07-14,943.673
2011-07-15,941.558
2011-07-18,921.951
2011-07-19,935.452
2011-07-20,943.7
2011-07-21,957.33
2011-07-22,964.821
2011-07-25,961.606
2011-07-26,971.038
2011-07-27,957.16
2011-07-28,958.222
2011-07-29,946.449
2011-08-01,934.253
2011-08-02,928.67
2011-08-03,915.484
2011-08-04,880.147
2011-08-05,859.418
2011-08-08,823.974
2011-08-09,837.646
2011-08-10,806.654
2011-08-11,835.279
2011-08-12,863.402
2011-08-15,873.17
2011-08-16,878.539
2011-08-17,885.87
2011-08-18,837.714
2011-08-19,835.415
2011-08-22,834.577
2011-08-23,840.358
2011-08-24,846.321
2011-08-25,831.056
2011-08-26,829.934
2011-08-29,839.013
2011-08-30,856.766
2011-08-31,880.816
2011-09-01,878.86
2011-09-02,862.644
2011-09-05,825.226
2011-09-06,829.54
2011-09-07,852.72
2011-09-08,862.123
2011-09-09,832.686
2011-09-12,814.383
2011-09-13,819.404
2011-09-14,822.431
2011-09-15,841.566
2011-09-16,846.211
2011-09-19,818.252
2011-09-20,837.67
2011-09-21,817.447
2011-09-22,759.995
2011-09-23,771.144
2011-09-26,779.345
2011-09-27,822.45
2011-09-28,807.679
2011-09-29,803.736
2011-09-30,786.438
2011-10-03,772.732
2011-10-04,749.007
2011-10-05,774.029
2011-10-06,806.927
2011-10-07,821.154
2011-10-10,835.998
2011-10-11,832.943
2011-10-12,847.945
2011-10-13,840.014
2011-10-14,853.058
2011-10-17,844.262
2011-10-18,830.463
2011-10-19,845.463
2011-10-20,823.748
2011-10-21,854.968
2011-10-24,869.635
2011-10-25,864.486
2011-10-26,865.305
2011-10-27,904.142
2011-10-28,912.662
2011-10-31,878.538
2011-11-01,852.387
2011-11-02,864.757
2011-11-03,873.162
2011-11-04,875.78
2011-11-07,873.568
2011-11-08,886.961
2011-11-09,859.534
2011-11-10,850.741
2011-11-11,874.923
2011-11-14,857.313
2011-11-15,855.246
2011-11-16,850.914
2011-11-17,835.514
2011-11-18,824.843
2011-11-21,792.719
2011-11-22,795.754
2011-11-23,780.376
2011-11-24,780.846
2011-11-25,784.39
2011-11-28,813.134
2011-11-29,817.872
2011-11-30,850.621
2011-12-01,846.599
2011-12-02,850.232
2011-12-05,856.281
2011-12-06,852.707
2011-12-07,854.977
2011-12-08,844.326
2011-12-09,848.694
2011-12-12,835.223
2011-12-13,838.902
2011-12-14,815.082
2011-12-15,821.152
2011-12-16,820.135
2011-12-19,818.597
2011-12-20,834.111
2011-12-21,827.436
2011-12-22,838.343
2011-12-23,843.767
2011-12-26,843.767
2011-12-27,845.277
2011-12-28,836.944
2011-12-29,840.478
2011-12-30,849.412
2012-01-02,849.412
2012-01-03,876.918
2012-01-04,869.287
2012-01-05,856.701
2012-01-06,854.079
2012-01-09,850.895
2012-01-10,864.54
2012-01-11,853.695
2012-01-12,848.701
2012-01-13,843.558
2012-01-16,850.405
2012-01-17,856.548
2012-01-18,861.816
2012-01-19,865.639
2012-01-20,868.207
2012-01-23,877.849
2012-01-24,874.217
2012-01-25,871.37
2012-01-26,892.043
2012-01-27,880.883
2012-01-30,873.946
2012-01-31,876.903
2012-02-01,899.774
2012-02-02,897.976
2012-02-03,913.024
2012-02-06,911.687
2012-02-07,917.253
2012-02-08,909.71
2012-02-09,915.308
2012-02-10,904.091
2012-02-13,914.77
2012-02-14,904.34
2012-02-15,905.408
2012-02-16,908.213
2012-02-17,912.985
2012-02-20,922.079
2012-02-21,916.299
2012-02-22,907.976
2012-02-23,913.569
2012-02-24,921.133
2012-02-27,919.588
2012-02-28,921.57
2012-02-29,922.606
2012-03-01,930.132
2012-03-02,920.219
2012-03-05,915.57
2012-03-06,892.253
2012-03-07,896.732
2012-03-08,914.737
2012-03-09,913.485
2012-03-12,909.658
2012-03-13,925.55
2012-03-14,919.093
2012-03-15,918.455
2012-03-16,935.132
2012-03-19,937.607
2012-03-20,921.205
2012-03-21,921.83
2012-03-22,910.813
2012-03-23,917.784
2012-03-26,929.311
2012-03-27,924.874
2012-03-28,908.224
2012-03-29,904.509
2012-03-30,911.407
2012-04-02,932.784
2012-04-03,924.414
2012-04-04,897.112
2012-04-05,897.218
2012-04-06,897.218
2012-04-09,898.862
2012-04-10,876.219
2012-04-11,885.251
2012-04-12,903.312
2012-04-13,889.434
2012-04-16,891.186
2012-04-17,910.952
2012-04-18,917.977
2012-04-19,920.637
2012-04-20,929.732
2012-04-23,911.795
2012-04-24,919.269
2012-04-25,920.171
2012-04-26,929.27
2012-04-27,934.419
2012-04-30,928.862
2012-05-01,942.055
2012-05-02,933.688
2012-05-03,934.665
2012-05-04,914.284
2012-05-07,915.585
2012-05-08,895.697
2012-05-09,893.124
2012-05-10,895.173
2012-05-11,897.784
2012-05-14,881.634
2012-05-15,873.38
2012-05-16,862.4
2012-05-17,846.468
2012-05-18,835.919
2012-05-21,840.842
2012-05-22,852.424
2012-05-23,825.143
2012-05-24,835.299
2012-05-25,832.527
2012-05-28,838.204
2012-05-29,841.916
2012-05-30,819.006
2012-05-31,817.095
2012-06-01,801.269
2012-06-04,803.672
2012-06-05,803.098
2012-06-06,828.337
2012-06-07,844.565
2012-06-08,833.652
2012-06-11,836.508
2012-06-12,845.532
2012-06-13,848.728
2012-06-14,841.385
2012-06-15,845.858
2012-06-18,851.22
2012-06-19,866.774
2012-06-20,873.836
2012-06-21,862.809
2012-06-22,850.473
2012-06-25,838.544
2012-06-26,841.51
2012-06-27,850.934
2012-06-28,844.939
2012-06-29,867.8
2012-07-02,880.54
2012-07-03,889.983
2012-07-04,883.275
2012-07-05,880.101
2012-07-06,877.295
2012-07-09,873.076
2012-07-10,874.518
2012-07-11,875.902
2012-07-12,857.027
2012-07-13,875.677
2012-07-16,877.706
2012-07-17,870.345
2012-07-18,885.648
2012-07-19,896.406
2012-07-20,884.195
2012-07-23,859.103
2012-07-24,854.434
2012-07-25,844.975
2012-07-26,875.702
2012-07-27,882.589
2012-07-30,889.164
2012-07-31,880.624
2012-08-01,889.018
2012-08-02,875.164
2012-08-03,894.963
2012-08-06,897.207
2012-08-07,896.974
2012-08-08,905.899
2012-08-09,905.761
2012-08-10,907.593
2012-08-13,906.325
2012-08-14,909.551
2012-08-15,906.64
2012-08-16,908.173
2012-08-17,903.256
2012-08-20,900.94
2012-08-21,911.434
2012-08-22,898.137
2012-08-23,905.607
2012-08-24,901.804
2012-08-27,900.92
2012-08-28,901.897
2012-08-29,896.995
2012-08-30,894.093
2012-08-31,894.783
2012-09-03,904.717
2012-09-04,891.18
2012-09-05,892.491
2012-09-06,911.417
2012-09-07,913.136
2012-09-10,910.136
2012-09-11,912.849
2012-09-12,909.42
2012-09-13,918.986
2012-09-14,940.481
2012-09-17,938.734
2012-09-18,937.961
2012-09-19,936.616
2012-09-20,929.716
2012-09-21,931.386
2012-09-24,925.498
2012-09-25,931.369
2012-09-26,912.645
2012-09-27,916.198
2012-09-28,908.307
2012-10-01,922.118
2012-10-02,922.414
2012-10-03,919.497
2012-10-04,927.169
2012-10-05,934.021
2012-10-08,919.911
2012-10-09,912.387
2012-10-10,907.346
2012-10-11,915.904
2012-10-12,915.244
2012-10-15,914.588
2012-10-16,925.256
2012-10-17,934.291
2012-10-18,931.059
2012-10-19,922.875
2012-10-22,922.188
2012-10-23,903.481
2012-10-24,912.179
2012-10-25,920.323
2012-10-26,919.627
2012-10-29,913.136
2012-10-30,921.65
2012-10-31,906.247
2012-11-01,915.445
2012-11-02,911.844
2012-11-05,906.571
2012-11-06,913.056
2012-11-07,900.099
2012-11-08,898.32
2012-11-09,896.792
2012-11-12,892.016
2012-11-13,896.438
2012-11-14,884.655
2012-11-15,878.608
2012-11-16,868.263
2012-11-19,890.16
2012-11-20,892.479
2012-11-21,893.778
2012-11-22,903.138
2012-11-23,910.139
2012-11-26,908.683
2012-11-27,911.169
2012-11-28,908.196
2012-11-29,922.55
2012-11-30,917.61
2012-12-03,924.388
2012-12-04,927.184
2012-12-05,927.456
2012-12-06,924.666
2012-12-07,924.359
2012-12-10,930.934
2012-12-11,928.608
2012-12-12,930.325
2012-12-13,928.607
2012-12-14,927.8
2012-12-17,931.234
2012-12-18,938.059
2012-12-19,940.162
2012-12-20,940.344
2012-12-21,931.084
2012-12-24,929.293
2012-12-25,929.293
2012-12-26,929.408
2012-12-27,929.945
2012-12-28,927.616
2012-12-31,929.294
2013-01-01,929.294
2013-01-02,950.624
2013-01-03,945.676
2013-01-04,945.038
2013-01-07,943.268
2013-01-08,938.698
2013-01-09,942.352
2013-01-10,947.208
2013-01-11,950.939
2013-01-14,946.001
2013-01-15,951.696
2013-01-16,945.919
2013-01-17,948.198
2013-01-18,946.752
2013-01-21,949.687
2013-01-22,952.186
2013-01-23,954.466
2013-01-24,959.467
2013-01-25,961.533
2013-01-28,954.236
2013-01-29,963.55
2013-01-30,963.159
2013-01-31,965.911
2013-02-01,972.736
2013-02-04,959.847
2013-02-05,962.518
2013-02-06,964.516
2013-02-07,958.068
2013-02-08,971.216
2013-02-11,962.009
2013-02-12,971.677
2013-02-13,972.001
2013-02-14,970.365
2013-02-15,971.483
2013-02-18,968.335
2013-02-19,978.292
2013-02-20,977.088
2013-02-21,958.22
2013-02-22,964.237
2013-02-25,953.018
2013-02-26,944.893
2013-02-27,951.863
2013-02-28,960.426
2013-03-01,952.284
2013-03-04,953.638
2013-03-05,970.458
2013-03-06,959.7
2013-03-07,961.581
2013-03-08,957.023
2013-03-11,961.937
2013-03-12,962.003
2013-03-13,963.773
2013-03-14,978.033
2013-03-15,980.503
2013-03-18,972.921
2013-03-19,972.267
2013-03-20,974.259
2013-03-21,969.708
2013-03-22,974.161
2013-03-25,970.058
2013-03-26,967.319
2013-03-27,965.132
2013-03-28,975.215
2013-03-29,975.215
2013-04-01,978.298
2013-04-02,983.294
2013-04-03,976.236
2013-04-04,966.992
2013-04-05,961.616
2013-04-08,963.051
2013-04-09,965.733
2013-04-10,978.714
2013-04-11,987.992
2013-04-12,980.407
2013-04-15,972.667
2013-04-16,962.009
2013-04-17,951.892
2013-04-18,957.964
2013-04-19,960.587
2013-04-22,956.621
2013-04-23,982.163
2013-04-24,983.812
2013-04-25,994.925
2013-04-26,996.089
2013-04-29,1000.515
2013-04-30,998.746
2013-05-01,1002.856
2013-05-02,1004.598
2013-05-03,1016.091
2013-05-06,1013.643
2013-05-07,1014.878
2013-05-08,1027.897
2013-05-09,1023.916
2013-05-10,1020.223
2013-05-13,1021.262
2013-05-14,1025.003
2013-05-15,1024.765
2013-05-16,1027.404
2013-05-17,1022.624
2013-05-20,1029.067
2013-05-21,1030.685
2013-05-22,1031.852
2013-05-23,1009.914
2013-05-24,1009.952
2013-05-27,1007.45
2013-05-28,1018.486
2013-05-29,1002.151
2013-05-30,1013.245
2013-05-31,997.01
2013-06-03,996.882
2013-06-04,1000.674
2013-06-05,987.554
2013-06-06,981.893
2013-06-07,997.29
2013-06-10,995.669
2013-06-11,990.051
2013-06-12,996.745
2013-06-13,998.346
2013-06-14,997.309
2013-06-17,1002.495
2013-06-18,1000.619
2013-06-19,1002.979
2013-06-20,957.231
2013-06-21,947.213
2013-06-24,931.716
2013-06-25,942.906
2013-06-26,951.54
2013-06-27,955.717
2013-06-28,945.894
2013-07-01,965.713
2013-07-02,961.953
2013-07-03,957.512
2013-07-04,976.474
2013-07-05,958.195
2013-07-08,972.97
2013-07-09,972.991
2013-07-10,978.121
2013-07-11,995.895
2013-07-12,994.113
2013-07-15,999.56
2013-07-16,991.033
2013-07-17,994.727
2013-07-18,1005.655
2013-07-19,1008.458
2013-07-22,1014.376
2013-07-23,1005.46
2013-07-24,1005.944
2013-07-25,998.303
2013-07-26,995.679
2013-07-29,997.303
2013-07-30,995.172
2013-07-31,998.111
2013-08-01,1012.927
2013-08-02,1015.582
2013-08-05,1017.465
2013-08-06,1023.026
2013-08-07,1020.933
2013-08-08,1023.7
2013-08-09,1027.604
2013-08-12,1023.725
2013-08-13,1027.071
2013-08-14,1031.593
2013-08-15,1014.451
2013-08-16,1018.616
2013-08-19,1019.21
2013-08-20,1017.038
2013-08-21,1010.58
2013-08-22,1010.256
2013-08-23,1017.916
2013-08-26,1016.936
2013-08-27,1006.442
2013-08-28,1001.806
2013-08-29,1005.218
2013-08-30,990.877
2013-09-02,1011.821
2013-09-03,1005.824
2013-09-04,1010.758
2013-09-05,1013.422
2013-09-06,1019.091
2013-09-09,1019.283
2013-09-10,1027.045
2013-09-11,1036.505
2013-09-12,1037.099
2013-09-13,1040.674
2013-09-16,1050.307
2013-09-17,1042.799
2013-09-18,1045.051
2013-09-19,1065.997
2013-09-20,1058.48
2013-09-23,1056.368
2013-09-24,1053.774
2013-09-25,1052.66
2013-09-26,1049.382
2013-09-27,1048.344
2013-09-30,1045.326
2013-10-01,1041.899
2013-10-02,1036.378
2013-10-03,1033.933
2013-10-04,1026.745
2013-10-07,1028.317
2013-10-08,1018.135
2013-10-09,1003.197
2013-10-10,1017.944
2013-10-11,1025.182
2013-10-14,1031.364
2013-10-15,1033.683
2013-10-16,1035.114
2013-10-17,1055.491
2013-10-18,1068.566
2013-10-21,1070.841
2013-10-22,1084.47
2013-10-23,1077.341
2013-10-24,1086.339
2013-10-25,1089.858
2013-10-28,1091.046
2013-10-29,1091.023
2013-10-30,1089.279
2013-10-31,1088.801
2013-11-01,1076.035
2013-11-04,1082.367
2013-11-05,1088.059
2013-11-06,1086.094
2013-11-07,1078.362
2013-11-08,1077.175
2013-11-11,1080.409
2013-11-12,1073.118
2013-11-13,1063.566
2013-11-14,1076.636
2013-11-15,1080.162
2013-11-18,1086.289
2013-11-19,1083.675
2013-11-20,1085.802
2013-11-21,1081.072
2013-11-22,1083.568
2013-11-25,1087.507
2013-11-26,1077.137
2013-11-27,1089.665
2013-11-28,1093.012
2013-11-29,1093.861
2013-12-02,1083.346
2013-12-03,1075.536
2013-12-04,1069.516
2013-12-05,1067.141
2013-12-06,1075.49
2013-12-09,1079.327
2013-12-10,1077.455
2013-12-11,1069.426
2013-12-12,1052.23
2013-12-13,1050.09
2013-12-16,1066.74
2013-12-17,1056.109
2013-12-18,1069.852
2013-12-19,1083.21
2013-12-20,1082.639
2013-12-23,1095.829
2013-12-24,1099.592
2013-12-25,1099.592
2013-12-26,1102.983
2013-12-27,1119.751
2013-12-30,1117.725
2013-12-31,1124.393
2014-01-01,1124.393
2014-01-02,1109.065
2014-01-03,1111.58
2014-01-06,1109.071
2014-01-07,1110.343
2014-01-08,1110.307
2014-01-09,1104.057
2014-01-10,1109.93
2014-01-13,1104.739
2014-01-14,1114.094
2014-01-15,1112.61
2014-01-16,1107.495
2014-01-17,1112.422
2014-01-20,1114.521
2014-01-21,1122.991
2014-01-22,1129.449
2014-01-23,1119.626
2014-01-24,1088.119
2014-01-27,1067.517
2014-01-28,1070.532
2014-01-29,1056.402
2014-01-30,1043.043
2014-01-31,1038.822
2014-02-03,1025.317
2014-02-04,1023.17
2014-02-05,1027.668
2014-02-06,1047.494
2014-02-07,1048.882
2014-02-10,1055.159
2014-02-11,1073.351
2014-02-12,1080.671
2014-02-13,1072.619
2014-02-14,1080.414
2014-02-17,1092.455
2014-02-18,1099.46
2014-02-19,1102.059
2014-02-20,1101.393
2014-02-21,1103.957
2014-02-24,1110.081
2014-02-25,1109.55
2014-02-26,1102.424
2014-02-27,1103.428
2014-02-28,1111.784
2014-03-03,1095.102
2014-03-04,1112.192
2014-03-05,1110.091
2014-03-06,1111.612
2014-03-07,1102.408
2014-03-10,1096.666
2014-03-11,1094.999
2014-03-12,1085.718
2014-03-13,1079.14
2014-03-14,1074.127
2014-03-17,1078.625
2014-03-18,1081.631
2014-03-19,1080.349
2014-03-20,1068.889
2014-03-21,1068.261
2014-03-24,1066.344
2014-03-25,1082.343
2014-03-26,1079.842
2014-03-27,1088.422
2014-03-28,1093.147
2014-03-31,1093.575
2014-04-01,1099.217
2014-04-02,1099.146
2014-04-03,1095.522
2014-04-04,1102.692
2014-04-07,1093.809
2014-04-08,1101.007
2014-04-09,1106.953
2014-04-10,1110.218
2014-04-11,1094.813
2014-04-14,1103.871
2014-04-15,1094.774
2014-04-16,1105.812
2014-04-17,1112.178
2014-04-18,1112.178
2014-04-21,1111.814
2014-04-22,1121.099
2014-04-23,1119.085
2014-04-24,1123.185
2014-04-25,1123.32
2014-04-28,1121.628
2014-04-29,1133.356
2014-04-30,1137.58
2014-05-01,1151.686
2014-05-02,1148.696
2014-05-05,1148.356
2014-05-06,1153.624
2014-05-07,1150.123
2014-05-08,1157.105
2014-05-09,1144.069
2014-05-12,1151.046
2014-05-13,1153.105
2014-05-14,1150.611
2014-05-15,1144.477
2014-05-16,1154.885
2014-05-19,1160.984
2014-05-20,1155.378
2014-05-21,1161.185
2014-05-22,1163.357
2014-05-23,1156.422
2014-05-26,1156.731
2014-05-27,1161.855
2014-05-28,1156.479
2014-05-29,1163.403
2014-05-30,1167.509
2014-06-02,1166.953
2014-06-03,1161.68
2014-06-04,1162.966
2014-06-05,1165.914
2014-06-06,1168.277
2014-06-09,1172.054
2014-06-10,1173.828
2014-06-11,1171.865
2014-06-12,1181.396
2014-06-13,1178.675
2014-06-16,1176.12
2014-06-17,1181.226
2014-06-18,1176.6
2014-06-19,1190.803
2014-06-20,1195.116
2014-06-23,1185.89
2014-06-24,1183.351
2014-06-25,1175.872
2014-06-26,1178.311
2014-06-27,1182.344
2014-06-30,1187.777
2014-07-01,1200.662
2014-07-02,1204.403
2014-07-03,1213.113
2014-07-04,1212.981
2014-07-07,1204.706
2014-07-08,1187.155
2014-07-09,1183.422
2014-07-10,1176.52
2014-07-11,1177.851
2014-07-14,1186.878
2014-07-15,1180.963
2014-07-16,1188.968
2014-07-17,1180.838
2014-07-18,1181.722
2014-07-21,1176.702
2014-07-22,1188.905
2014-07-23,1182.739
2014-07-24,1179.341
2014-07-25,1170.848
2014-07-28,1172.507
2014-07-29,1171.775
2014-07-30,1163.203
2014-07-31,1150.19
2014-08-01,1140.228
2014-08-04,1138.438
2014-08-05,1142.684
2014-08-06,1134.728
2014-08-07,1128.727
2014-08-08,1120.899
2014-08-11,1130.693
2014-08-12,1134.118
2014-08-13,1134.46
2014-08-14,1139.548
2014-08-15,1141.376
2014-08-18,1152.746
2014-08-19,1152.249
2014-08-20,1151.652
2014-08-21,1152.418
2014-08-22,1149.829
2014-08-25,1150.662
2014-08-26,1158.304
2014-08-27,1162.489
2014-08-28,1160.127
2014-08-29,1166.646
2014-09-01,1167.438
2014-09-02,1161.378
2014-09-03,1163.83
2014-09-04,1165.94
2014-09-05,1153.672
2014-09-08,1138.728
2014-09-09,1136.479
2014-09-10,1137.723
2014-09-11,1139.846
2014-09-12,1142.871
2014-09-15,1145.58
2014-09-16,1141.853
2014-09-17,1145.74
2014-09-18,1155.272
2014-09-19,1152.997
2014-09-22,1146.199
2014-09-23,1129.145
2014-09-24,1135.007
2014-09-25,1126.173
2014-09-26,1122.17
2014-09-29,1123.57
2014-09-30,1119.746
2014-10-01,1107.411
2014-10-02,1086.8
2014-10-03,1090.163
2014-10-06,1099.185
2014-10-07,1088.426
2014-10-08,1086.698
2014-10-09,1089.841
2014-10-10,1064.261
2014-10-13,1065.032
2014-10-14,1061.34
2014-10-15,1027.889
2014-10-16,1028.712
2014-10-17,1051.794
2014-10-20,1046.368
2014-10-21,1057.788
2014-10-22,1055.159
2014-10-23,1056.813
2014-10-24,1056.787
2014-10-27,1058.949
2014-10-28,1063.771
2014-10-29,1074.84
2014-10-30,1069.074
2014-10-31,1083.482
2014-11-03,1073.435
2014-11-04,1072.675
2014-11-05,1083.229
2014-11-06,1083.537
2014-11-07,1078.708
2014-11-10,1090.903
2014-11-11,1092.108
2014-11-12,1086.276
2014-11-13,1087.651
2014-11-14,1083.89
2014-11-17,1088.577
2014-11-18,1093.663
2014-11-19,1094.589
2014-11-20,1097.151
2014-11-21,1102.537
2014-11-24,1104.564
2014-11-25,1109.304
2014-11-26,1113.485
2014-11-27,1113.458
2014-11-28,1110.792
2014-12-01,1107.613
2014-12-02,1110.653
2014-12-03,1107.836
2014-12-04,1102.221
2014-12-05,1104.582
2014-12-08,1096.231
2014-12-09,1079.404
2014-12-10,1074.393
2014-12-11,1066.862
2014-12-12,1041.446
2014-12-15,1015.438
2014-12-16,1042.495
2014-12-17,1034.873
2014-12-18,1060.651
2014-12-19,1069.764
2014-12-22,1074.175
2014-12-23,1067.874
2014-12-24,1070.255
2014-12-25,1070.255
2014-12-26,1071.081
2014-12-29,1073.368
2014-12-30,1059.458
2014-12-31,1064.075
2015-01-01,1064.075
2015-01-02,1044.849
2015-01-05,1018.436
2015-01-06,1006.12
2015-01-07,1008.165
2015-01-08,1034.389
2015-01-09,1027.187
2015-01-12,1031.331
2015-01-13,1038.979
2015-01-14,1019.097
2015-01-15,1036.679
2015-01-16,1040.076
2015-01-19,1047.269
2015-01-20,1053.521
2015-01-21,1066.365
2015-01-22,1071.965
2015-01-23,1077.029
2015-01-26,1082.191
2015-01-27,1087.185
2015-01-28,1095.674
2015-01-29,1092.862
2015-01-30,1076.433
2015-02-02,1080.272
2015-02-03,1088.069
2015-02-04,1096.002
2015-02-05,1103.813
2015-02-06,1097.349
2015-02-09,1093.419
2015-02-10,1096.425
2015-02-11,1098.74
2015-02-12,1103.162
2015-02-13,1111.018
2015-02-16,1107.598
2015-02-17,1115.111
2015-02-18,1120.733
2015-02-19,1124.229
2015-02-20,1122.844
2015-02-23,1139.021
2015-02-24,1146.684
2015-02-25,1148.108
2015-02-26,1150.501
2015-02-27,1150.708
2015-03-02,1141.33
2015-03-03,1135.398
2015-03-04,1135.413
2015-03-05,1143.397
2015-03-06,1124.74
2015-03-09,1118.941
2015-03-10,1089.921
2015-03-11,1080.737
2015-03-12,1087.735
2015-03-13,1077.804
2015-03-16,1093.573
2015-03-17,1093.45
2015-03-18,1104.383
2015-03-19,1110.477
2015-03-20,1130.323
2015-03-23,1132.104
2015-03-24,1121.3
2015-03-25,1116.515
2015-03-26,1093.994
2015-03-27,1094.134
2015-03-30,1094.909
2015-03-31,1075.834
2015-04-01,1078.639
2015-04-02,1084.953
2015-04-03,1084.953
2015-04-06,1095.745
2015-04-07,1110.786
2015-04-08,1127.105
2015-04-09,1123.187
2015-04-10,1132.505
2015-04-13,1125.215
2015-04-14,1134.732
2015-04-15,1133.883
2015-04-16,1142.002
2015-04-17,1136.958
2015-04-20,1140.457
2015-04-21,1144.369
2015-04-22,1145.928
2015-04-23,1148.839
2015-04-24,1157.813
2015-04-27,1165.729
2015-04-28,1159.576
2015-04-29,1150.836
2015-04-30,1147.486
2015-05-01,1136.495
2015-05-04,1131.965
2015-05-05,1125.176
2015-05-06,1129.875
