Date,NETHERLANDS Standard (Large+Mid Cap)
2005-06-15,6030.743
2005-06-16,6074.273
2005-06-17,6175.709
2005-06-20,6125.664
2005-06-21,6153.011
2005-06-22,6162.431
2005-06-23,6145.556
2005-06-24,6127.65
2005-06-27,6139.248
2005-06-28,6194.631
2005-06-29,6190.439
2005-06-30,6211.007
2005-07-01,6217.441
2005-07-04,6228.66
2005-07-05,6218.976
2005-07-06,6259.163
2005-07-07,6152.12
2005-07-08,6216.172
2005-07-11,6291.14
2005-07-12,6325.843
2005-07-13,6312.294
2005-07-14,6344.633
2005-07-15,6298.512
2005-07-18,6284.029
2005-07-19,6277.478
2005-07-20,6271.634
2005-07-21,6330.515
2005-07-22,6312.753
2005-07-25,6278.455
2005-07-26,6276.384
2005-07-27,6285.017
2005-07-28,6317.731
2005-07-29,6338.724
2005-08-01,6378.327
2005-08-02,6396.999
2005-08-03,6432.319
2005-08-04,6433.401
2005-08-05,6355.768
2005-08-08,6359.14
2005-08-09,6412.384
2005-08-10,6517.814
2005-08-11,6514.665
2005-08-12,6456.247
2005-08-15,6420.415
2005-08-16,6392.595
2005-08-17,6365.306
2005-08-18,6279.622
2005-08-19,6302.97
2005-08-22,6366.437
2005-08-23,6306.07
2005-08-24,6307.315
2005-08-25,6262.532
2005-08-26,6265.987
2005-08-29,6249.945
2005-08-30,6207.827
2005-08-31,6310.413
2005-09-01,6390.131
2005-09-02,6433.387
2005-09-05,6452.493
2005-09-06,6489.023
2005-09-07,6484.001
2005-09-08,6475.923
2005-09-09,6496.051
2005-09-12,6431.639
2005-09-13,6392.947
2005-09-14,6415.568
2005-09-15,6367.474
2005-09-16,6410.273
2005-09-19,6374.496
2005-09-20,6427.243
2005-09-21,6365.724
2005-09-22,6263.039
2005-09-23,6252.166
2005-09-26,6325.225
2005-09-27,6289.341
2005-09-28,6352.092
2005-09-29,6322.528
2005-09-30,6389.862
2005-10-03,6393.481
2005-10-04,6448.505
2005-10-05,6408.037
2005-10-06,6431.803
2005-10-07,6400.728
2005-10-10,6355.498
2005-10-11,6320.572
2005-10-12,6271.884
2005-10-13,6186.613
2005-10-14,6313.614
2005-10-17,6291.84
2005-10-18,6234.858
2005-10-19,6160.191
2005-10-20,6199.29
2005-10-21,6174.73
2005-10-24,6209.35
2005-10-25,6255.619
2005-10-26,6269.544
2005-10-27,6210.571
2005-10-28,6182.371
2005-10-31,6254.807
2005-11-01,6273.272
2005-11-02,6365.622
2005-11-03,6366.39
2005-11-04,6258.889
2005-11-07,6284.227
2005-11-08,6290.579
2005-11-09,6297.585
2005-11-10,6358.652
2005-11-11,6417.317
2005-11-14,6427.651
2005-11-15,6411.126
2005-11-16,6370.399
2005-11-17,6438.958
2005-11-18,6466.175
2005-11-21,6493.749
2005-11-22,6485.361
2005-11-23,6558.291
2005-11-24,6526.281
2005-11-25,6508.381
2005-11-28,6547.882
2005-11-29,6572.759
2005-11-30,6578.068
2005-12-01,6649.241
2005-12-02,6683.547
2005-12-05,6705.725
2005-12-06,6785.466
2005-12-07,6742.232
2005-12-08,6795.781
2005-12-09,6795.657
2005-12-12,6901.458
2005-12-13,6891.75
2005-12-14,6925.028
2005-12-15,6916.305
2005-12-16,7020.438
2005-12-19,7006.236
2005-12-20,6939.187
2005-12-21,6947.488
2005-12-22,6964.495
2005-12-23,6984.449
2005-12-26,6984.449
2005-12-27,7004.428
2005-12-28,7014.861
2005-12-29,7006.09
2005-12-30,6907.251
2006-01-02,6966.356
2006-01-03,7081.332
2006-01-04,7194.012
2006-01-05,7166.579
2006-01-06,7241.609
2006-01-09,7233.192
2006-01-10,7149.721
2006-01-11,7205.647
2006-01-12,7178.472
2006-01-13,7095.125
2006-01-16,7123.635
2006-01-17,7032.263
2006-01-18,6982.447
2006-01-19,7038.538
2006-01-20,6942.947
2006-01-23,7047.347
2006-01-24,7047.404
2006-01-25,7130.519
2006-01-26,7238.914
2006-01-27,7251.328
2006-01-30,7223.825
2006-01-31,7248.689
2006-02-01,7317.413
2006-02-02,7247.002
2006-02-03,7226.105
2006-02-06,7238.113
2006-02-07,7249.64
2006-02-08,7268.83
2006-02-09,7360.804
2006-02-10,7312.952
2006-02-13,7363.477
2006-02-14,7367.767
2006-02-15,7386.099
2006-02-16,7408.53
2006-02-17,7460.116
2006-02-20,7491.007
2006-02-21,7448.068
2006-02-22,7472.504
2006-02-23,7481.153
2006-02-24,7448.989
2006-02-27,7491.554
2006-02-28,7394.223
2006-03-01,7434.466
2006-03-02,7402.648
2006-03-03,7382.003
2006-03-06,7444.629
2006-03-07,7323.671
2006-03-08,7268.792
2006-03-09,7334.543
2006-03-10,7368.583
2006-03-13,7442.74
2006-03-14,7525.868
2006-03-15,7579.29
2006-03-16,7652.527
2006-03-17,7665.231
2006-03-20,7727.643
2006-03-21,7702.617
2006-03-22,7729.291
2006-03-23,7698.937
2006-03-24,7718.589
2006-03-27,7692.358
2006-03-28,7682.253
2006-03-29,7639.233
2006-03-30,7780.056
2006-03-31,7710.842
2006-04-03,7758.523
2006-04-04,7785.292
2006-04-05,7792.876
2006-04-06,7781.048
2006-04-07,7688.98
2006-04-10,7693.46
2006-04-11,7572.504
2006-04-12,7554.159
2006-04-13,7538.965
2006-04-14,7538.965
2006-04-17,7658.705
2006-04-18,7631.841
2006-04-19,7786.011
2006-04-20,7854.544
2006-04-21,7943.413
2006-04-24,7915.375
2006-04-25,7937.292
2006-04-26,7982.259
2006-04-27,8042.723
2006-04-28,7994.155
2006-05-01,8008.117
2006-05-02,8039.29
2006-05-03,7932.893
2006-05-04,8018.509
2006-05-05,8155.2
2006-05-08,8174.529
2006-05-09,8211.513
2006-05-10,8180.745
2006-05-11,8131.823
2006-05-12,7963.223
2006-05-15,7850.451
2006-05-16,7875.693
2006-05-17,7597.378
2006-05-18,7610.062
2006-05-19,7567.143
2006-05-22,7442.738
2006-05-23,7655.031
2006-05-24,7535.15
2006-05-25,7604.982
2006-05-26,7682.591
2006-05-29,7705.828
2006-05-30,7581.156
2006-05-31,7657.156
2006-06-01,7665.962
2006-06-02,7710.008
2006-06-05,7660.843
2006-06-06,7438.267
2006-06-07,7501.231
2006-06-08,7211.009
2006-06-09,7323.008
2006-06-12,7200.171
2006-06-13,7031.022
2006-06-14,7080.511
2006-06-15,7269.508
2006-06-16,7225.568
2006-06-19,7240.341
2006-06-20,7273.493
2006-06-21,7351.495
2006-06-22,7359.119
2006-06-23,7307.316
2006-06-26,7302.803
2006-06-27,7241.292
2006-06-28,7202.47
2006-06-29,7351.131
2006-06-30,7647.709
2006-07-03,7706.022
2006-07-04,7720.769
2006-07-05,7569.048
2006-07-06,7660.883
2006-07-07,7644.948
2006-07-10,7620.139
2006-07-11,7548.145
2006-07-12,7554.502
2006-07-13,7445.656
2006-07-14,7290.844
2006-07-17,7200.706
2006-07-18,7190.25
2006-07-19,7441.026
2006-07-20,7519.194
2006-07-21,7490.14
2006-07-24,7630.744
2006-07-25,7595.983
2006-07-26,7613.297
2006-07-27,7767.824
2006-07-28,7866.45
2006-07-31,7837.692
2006-08-01,7760.593
2006-08-02,7907.885
2006-08-03,7810.558
2006-08-04,7962.143
2006-08-07,7837.3
2006-08-08,7809.195
2006-08-09,7883.747
2006-08-10,7775.917
2006-08-11,7789.924
2006-08-14,7866.535
2006-08-15,7989.059
2006-08-16,8078.481
2006-08-17,8109.592
2006-08-18,8075.055
2006-08-21,8098.653
2006-08-22,8059.177
2006-08-23,8000.213
2006-08-24,8060.791
2006-08-25,8060.65
2006-08-28,8150.713
2006-08-29,8143.589
2006-08-30,8237.373
2006-08-31,8213.128
2006-09-01,8253.391
2006-09-04,8344.858
2006-09-05,8274.292
2006-09-06,8176.133
2006-09-07,8095.895
2006-09-08,8077.357
2006-09-11,8082.193
2006-09-12,8201.623
2006-09-13,8232.713
2006-09-14,8290.572
2006-09-15,8303.53
2006-09-18,8316.74
2006-09-19,8246.205
2006-09-20,8365.194
2006-09-21,8398.272
2006-09-22,8370.51
2006-09-25,8344.385
2006-09-26,8433.971
2006-09-27,8474.771
2006-09-28,8461.637
2006-09-29,8470.138
2006-10-02,8501.176
2006-10-03,8484.234
2006-10-04,8507.499
2006-10-05,8536.192
2006-10-06,8474.026
2006-10-09,8498.595
2006-10-10,8493.972
2006-10-11,8508.424
2006-10-12,8541.953
2006-10-13,8501.899
2006-10-16,8513.388
2006-10-17,8408.475
2006-10-18,8444.275
2006-10-19,8511.511
2006-10-20,8496.261
2006-10-23,8522.754
2006-10-24,8518.008
2006-10-25,8538.638
2006-10-26,8566.834
2006-10-27,8553.276
2006-10-30,8503.227
2006-10-31,8506.425
2006-11-01,8513.67
2006-11-02,8489.658
2006-11-03,8507.426
2006-11-06,8632.125
2006-11-07,8741.222
2006-11-08,8715.781
2006-11-09,8673.951
2006-11-10,8708.549
2006-11-13,8701.762
2006-11-14,8689.173
2006-11-15,8755.764
2006-11-16,8733.074
2006-11-17,8705.372
2006-11-20,8690.978
2006-11-21,8706.197
2006-11-22,8756.287
2006-11-23,8736.674
2006-11-24,8775.901
2006-11-27,8659.52
2006-11-28,8670.816
2006-11-29,8747.966
2006-11-30,8737.938
2006-12-01,8696.78
2006-12-04,8715.542
2006-12-05,8764.102
2006-12-06,8742.728
2006-12-07,8740.517
2006-12-08,8746.039
2006-12-11,8745.193
2006-12-12,8837.244
2006-12-13,8948.921
2006-12-14,9011.465
2006-12-15,8975.969
2006-12-18,8948.308
2006-12-19,8996.231
2006-12-20,9064.307
2006-12-21,9032.211
2006-12-22,8967.391
2006-12-25,8967.391
2006-12-26,8953.417
2006-12-27,9070.486
2006-12-28,9072.091
2006-12-29,9074.853
2007-01-01,9074.853
2007-01-02,9242.355
2007-01-03,9194.026
2007-01-04,9121.588
2007-01-05,8965.651
2007-01-08,8953.856
2007-01-09,9018.866
2007-01-10,8911.593
2007-01-11,9007.653
2007-01-12,9098.573
2007-01-15,9139.114
2007-01-16,9139.381
2007-01-17,9164.391
2007-01-18,9172.416
2007-01-19,9193.941
2007-01-22,9133.401
2007-01-23,9171.477
2007-01-24,9192.457
2007-01-25,9136.494
2007-01-26,9029.638
2007-01-29,9061.902
2007-01-30,9121.347
2007-01-31,9098.957
2007-02-01,9207.887
2007-02-02,9217.505
2007-02-05,9168.531
2007-02-06,9215.745
2007-02-07,9309.079
2007-02-08,9243.175
2007-02-09,9274.826
2007-02-12,9168.005
2007-02-13,9244.624
2007-02-14,9357.823
2007-02-15,9369.258
2007-02-16,9324.023
2007-02-19,9405.01
2007-02-20,9406.408
2007-02-21,9414.656
2007-02-22,9401.801
2007-02-23,9460.713
2007-02-26,9467.588
2007-02-27,9291.668
2007-02-28,9110.642
2007-03-01,8903.347
2007-03-02,8948.516
2007-03-05,8831.63
2007-03-06,8855.96
2007-03-07,8949.588
2007-03-08,9064.543
2007-03-09,9096.548
2007-03-12,9167.565
2007-03-13,9097.467
2007-03-14,8918.705
2007-03-15,9152.505
2007-03-16,9215.71
2007-03-19,9444.405
2007-03-20,9587.045
2007-03-21,9616.313
2007-03-22,9799.564
2007-03-23,9840.697
2007-03-26,9748.513
2007-03-27,9727.161
2007-03-28,9684.424
2007-03-29,9783.431
2007-03-30,9765.571
2007-04-02,9848.33
2007-04-03,9935.601
2007-04-04,9971.715
2007-04-05,10052.747
2007-04-06,10052.747
2007-04-09,10000.375
2007-04-10,10169.13
2007-04-11,10122.8
2007-04-12,10093.752
2007-04-13,10197.782
2007-04-16,10459.59
2007-04-17,10491.476
2007-04-18,10485.059
2007-04-19,10477.063
2007-04-20,10605.27
2007-04-23,10561.964
2007-04-24,10561.297
2007-04-25,10674.181
2007-04-26,10655.338
2007-04-27,10643.202
2007-04-30,10664.055
2007-05-01,10624.204
2007-05-02,10625.91
2007-05-03,10686.414
2007-05-04,10744.883
2007-05-07,10776.489
2007-05-08,10606.751
2007-05-09,10586.131
2007-05-10,10470.837
2007-05-11,10532.139
2007-05-14,10502.29
2007-05-15,10581.823
2007-05-16,10478.267
2007-05-17,10466.235
2007-05-18,10520.878
2007-05-21,10489.584
2007-05-22,10554.729
2007-05-23,10593.102
2007-05-24,10453.676
2007-05-25,10494.31
2007-05-28,10531.94
2007-05-29,10563.303
2007-05-30,10492.697
2007-05-31,10607.86
2007-06-01,10606.129
2007-06-04,10667.018
2007-06-05,10644.091
2007-06-06,10465.91
2007-06-07,10384.235
2007-06-08,10289.725
2007-06-11,10340.766
2007-06-12,10267.665
2007-06-13,10270.224
2007-06-14,10426.725
2007-06-15,10608.274
2007-06-18,10611.648
2007-06-19,10592.214
2007-06-20,10624.673
2007-06-21,10546.203
2007-06-22,10562.649
2007-06-25,10544.058
2007-06-26,10508.186
2007-06-27,10425.648
2007-06-28,10534.989
2007-06-29,10581.127
2007-07-02,10674.572
2007-07-03,10741.31
2007-07-04,10790.825
2007-07-05,10722.083
2007-07-06,10779.51
2007-07-09,10825.685
2007-07-10,10881.585
2007-07-11,10909.464
2007-07-12,11026.83
2007-07-13,11082.281
2007-07-16,11172.368
2007-07-17,11156.084
2007-07-18,11088.095
2007-07-19,11192.393
2007-07-20,11101.78
2007-07-23,11132.818
2007-07-24,11014.651
2007-07-25,10808.503
2007-07-26,10543.233
2007-07-27,10382.742
2007-07-30,10375.688
2007-07-31,10574.142
2007-08-01,10322.095
2007-08-02,10446.398
2007-08-03,10396.94
2007-08-06,10336.227
2007-08-07,10421.302
2007-08-08,10655.256
2007-08-09,10333.342
2007-08-10,10045.805
2007-08-13,10219.442
2007-08-14,10109.06
2007-08-15,9977.888
2007-08-16,9582.565
2007-08-17,9887.69
2007-08-20,9969.637
2007-08-21,9979.653
2007-08-22,10160.739
2007-08-23,10224.213
2007-08-24,10271.175
2007-08-27,10296.131
2007-08-28,10096.393
2007-08-29,10129.388
2007-08-30,10245.896
2007-08-31,10310.459
2007-09-03,10360.531
2007-09-04,10411.503
2007-09-05,10297.088
2007-09-06,10398.387
2007-09-07,10286.725
2007-09-10,10249.184
2007-09-11,10456.171
2007-09-12,10550.573
2007-09-13,10671.592
2007-09-14,10592.635
2007-09-17,10517.041
2007-09-18,10676.824
2007-09-19,10950.501
2007-09-20,11001.514
2007-09-21,11028.295
2007-09-24,10966.987
2007-09-25,10912.68
2007-09-26,11008.57
2007-09-27,11087.9
2007-09-28,11140.394
2007-10-01,11262.858
2007-10-02,11158.958
2007-10-03,11144.736
2007-10-04,11144.503
2007-10-05,11223.292
2007-10-08,11171.321
2007-10-09,11272.346
2007-10-10,11400.786
2007-10-11,11479.213
2007-10-12,11469.553
2007-10-15,11324.577
2007-10-16,11215.322
2007-10-17,11351.793
2007-10-18,11356.809
2007-10-19,11319.783
2007-10-22,11085.472
2007-10-23,11233.928
2007-10-24,11108.459
2007-10-25,11230.627
2007-10-26,11226.877
2007-10-29,11285.209
2007-10-30,11215.422
2007-10-31,11353.208
2007-11-01,11285.837
2007-11-02,11337.761
2007-11-05,11294.63
2007-11-06,11348.317
2007-11-07,11324.96
2007-11-08,11209.73
2007-11-09,10998.36
2007-11-12,10905.72
2007-11-13,10968.652
2007-11-14,11114.973
2007-11-15,10938.278
2007-11-16,10784.996
2007-11-19,10612.926
2007-11-20,10682.85
2007-11-21,10444.967
2007-11-22,10484.884
2007-11-23,10646.451
2007-11-26,10646.97
2007-11-27,10723.207
2007-11-28,10825.616
2007-11-29,10836.105
2007-11-30,10926.511
2007-12-03,10834.418
2007-12-04,10815.441
2007-12-05,10920.092
2007-12-06,10935.03
2007-12-07,11018.965
2007-12-10,11149.902
2007-12-11,11108.194
2007-12-12,11049.149
2007-12-13,10832.707
2007-12-14,10800.48
2007-12-17,10627.111
2007-12-18,10622.57
2007-12-19,10573.473
2007-12-20,10605.802
2007-12-21,10742.673
2007-12-24,10830.286
2007-12-25,10830.286
2007-12-26,10904.726
2007-12-27,10899.353
2007-12-28,10998.265
2007-12-31,10943.412
2008-01-01,10943.412
2008-01-02,10862.841
2008-01-03,10788.582
2008-01-04,10715.617
2008-01-07,10691.116
2008-01-08,10647.769
2008-01-09,10488.451
2008-01-10,10393.132
2008-01-11,10368.696
2008-01-14,10490.769
2008-01-15,10161.233
2008-01-16,9907.359
2008-01-17,9931.273
2008-01-18,9656.674
2008-01-21,8996.927
2008-01-22,9298.802
2008-01-23,8989.969
2008-01-24,9642.705
2008-01-25,9517.105
2008-01-28,9576.417
2008-01-29,9724.528
2008-01-30,9669.235
2008-01-31,9648.298
2008-02-01,9867.886
2008-02-04,9862.903
2008-02-05,9426.806
2008-02-06,9561.879
2008-02-07,9279.686
2008-02-08,9256.101
2008-02-11,9151.458
2008-02-12,9450.984
2008-02-13,9482.889
2008-02-14,9465.02
2008-02-15,9365.391
2008-02-18,9565.997
2008-02-19,9718.761
2008-02-20,9562.117
2008-02-21,9749.245
2008-02-22,9720.857
2008-02-25,9906.313
2008-02-26,10052.404
2008-02-27,10167.365
2008-02-28,10003.203
2008-02-29,9874.938
2008-03-03,9753.508
2008-03-04,9679.032
2008-03-05,9881.024
2008-03-06,9789.897
2008-03-07,9755.556
2008-03-10,9649.902
2008-03-11,9742.363
2008-03-12,9934.338
2008-03-13,9888.34
2008-03-14,9811.689
2008-03-17,9536.732
2008-03-18,9812.126
2008-03-19,9723.295
2008-03-20,9663.519
2008-03-21,9663.519
2008-03-24,9649.729
2008-03-25,9991.11
2008-03-26,10087.228
2008-03-27,10218.506
2008-03-28,10173.395
2008-03-31,10223.179
2008-04-01,10366.457
2008-04-02,10481.737
2008-04-03,10410.401
2008-04-04,10606.396
2008-04-07,10642.521
2008-04-08,10594.068
2008-04-09,10524.455
2008-04-10,10504.759
2008-04-11,10391.436
2008-04-14,10350.523
2008-04-15,10371.321
2008-04-16,10680.194
2008-04-17,10633.541
2008-04-18,10818.236
2008-04-21,10804.108
2008-04-22,10711.465
2008-04-23,10684.993
2008-04-24,10557.768
2008-04-25,10595.918
2008-04-28,10667.954
2008-04-29,10546.535
2008-04-30,10648.221
2008-05-01,10567.174
2008-05-02,10720.666
2008-05-05,10737.096
2008-05-06,10694.777
2008-05-07,10669.471
2008-05-08,10658.379
2008-05-09,10596.954
2008-05-12,10661.308
2008-05-13,10607.104
2008-05-14,10721.71
2008-05-15,10783.365
2008-05-16,10815.656
2008-05-19,10873.561
2008-05-20,10782.554
2008-05-21,10785.778
2008-05-22,10723.157
2008-05-23,10627.029
2008-05-26,10590.926
2008-05-27,10533.024
2008-05-28,10625.929
2008-05-29,10575.74
2008-05-30,10696.417
2008-06-02,10560.979
2008-06-03,10591.796
2008-06-04,10525.043
2008-06-05,10614.759
2008-06-06,10404.716
2008-06-09,10309.438
2008-06-10,10125.427
2008-06-11,10005.915
2008-06-12,10067.211
2008-06-13,10012.05
2008-06-16,10041.593
2008-06-17,10054.966
2008-06-18,9866.605
2008-06-19,9633.071
2008-06-20,9517.055
2008-06-23,9390.838
2008-06-24,9434.781
2008-06-25,9535.586
2008-06-26,9386.627
2008-06-27,9289.498
2008-06-30,9322.345
2008-07-01,9142.27
2008-07-02,9165.642
2008-07-03,9169.002
2008-07-04,9047.673
2008-07-07,9130.933
2008-07-08,9008.311
2008-07-09,9208.647
2008-07-10,8984.963
2008-07-11,8752.081
2008-07-14,8884.032
2008-07-15,8718.638
2008-07-16,8749.696
2008-07-17,9053.813
2008-07-18,9178.773
2008-07-21,9296.748
2008-07-22,9259.965
2008-07-23,9334.96
2008-07-24,9122.473
2008-07-25,9083.365
2008-07-28,9005.44
2008-07-29,8948.749
2008-07-30,9032.889
2008-07-31,8950.364
2008-08-01,8847.177
2008-08-04,8933.607
2008-08-05,9236.837
2008-08-06,9374.053
2008-08-07,9210.023
2008-08-08,9212.381
2008-08-11,9297.256
2008-08-12,9294.407
2008-08-13,9170.907
2008-08-14,9130.968
2008-08-15,9121.65
2008-08-18,9108.202
2008-08-19,8831.781
2008-08-20,8875.922
2008-08-21,8856.194
2008-08-22,9037.901
2008-08-25,8938.175
2008-08-26,8859.376
2008-08-27,8920.367
2008-08-28,9062.196
2008-08-29,9063.956
2008-09-01,9032.061
2008-09-02,9183.765
2008-09-03,8980.285
2008-09-04,8809.828
2008-09-05,8653.473
2008-09-08,8794.829
2008-09-09,8773.821
2008-09-10,8672.373
2008-09-11,8511.515
2008-09-12,8766.942
2008-09-15,8493.992
2008-09-16,8236.638
2008-09-17,7993.518
2008-09-18,7990.601
2008-09-19,8586.293
2008-09-22,8487.322
2008-09-23,8391.014
2008-09-24,8206.412
2008-09-25,8470.684
2008-09-26,8129.221
2008-09-29,7392.144
2008-09-30,7354.982
2008-10-01,7456.455
2008-10-02,7338.645
2008-10-03,7609.951
2008-10-06,6782.633
2008-10-07,6715.083
2008-10-08,6238.958
2008-10-09,6092.616
2008-10-10,5531.469
2008-10-13,6134.025
2008-10-14,6384.003
2008-10-15,5940.322
2008-10-16,5566.147
2008-10-17,5539.038
2008-10-20,5853.298
2008-10-21,5834.013
2008-10-22,5471.94
2008-10-23,5508.545
2008-10-24,5257.695
2008-10-27,4936.58
2008-10-28,4885.494
2008-10-29,5427.846
2008-10-30,5405.103
2008-10-31,5507.419
2008-11-03,5619.94
2008-11-04,6049.059
2008-11-05,5970.337
2008-11-06,5581.133
2008-11-07,5654.41
2008-11-10,5674.774
2008-11-11,5372.152
2008-11-12,5254.452
2008-11-13,5292.076
2008-11-14,5359.948
2008-11-17,5194.012
2008-11-18,5266.472
2008-11-19,5050.66
2008-11-20,4861.281
2008-11-21,4717.909
2008-11-24,5237.793
2008-11-25,5229.897
2008-11-26,5149.02
2008-11-27,5250.632
2008-11-28,5187.117
2008-12-01,4853.322
2008-12-02,4996.219
2008-12-03,5064.168
2008-12-04,5073.406
2008-12-05,4839.157
2008-12-08,5270.056
2008-12-09,5333.196
2008-12-10,5418.985
2008-12-11,5472.334
2008-12-12,5431.644
2008-12-15,5541.065
2008-12-16,5605.874
2008-12-17,5806.757
2008-12-18,5932.419
2008-12-19,5735.278
2008-12-22,5612.753
2008-12-23,5659.91
2008-12-24,5616.797
2008-12-25,5616.797
2008-12-26,5643.905
2008-12-29,5710.818
2008-12-30,5800.899
2008-12-31,5666.65
2009-01-01,5666.65
2009-01-02,5921.07
2009-01-05,5868.012
2009-01-06,5835.865
2009-01-07,5883.418
2009-01-08,5895.21
2009-01-09,5868.224
2009-01-12,5742.296
2009-01-13,5638.01
2009-01-14,5364.695
2009-01-15,5269.271
2009-01-16,5424.111
2009-01-19,5333.022
2009-01-20,5117.773
2009-01-21,5069.87
2009-01-22,5046.147
2009-01-23,4942.411
2009-01-26,5350.435
2009-01-27,5378.058
2009-01-28,5570.046
2009-01-29,5357.613
2009-01-30,5195.841
2009-02-02,5119.529
2009-02-03,5315.762
2009-02-04,5328.019
2009-02-05,5209.82
2009-02-06,5387.311
2009-02-09,5495.977
2009-02-10,5293.923
2009-02-11,5274.14
2009-02-12,5121.838
2009-02-13,5189.616
2009-02-16,5053.828
2009-02-17,4792.639
2009-02-18,4761.71
2009-02-19,4834.672
2009-02-20,4638.306
2009-02-23,4587.221
2009-02-24,4590.074
2009-02-25,4516.873
2009-02-26,4622.49
2009-02-27,4547.865
2009-03-02,4350.785
2009-03-03,4197.227
2009-03-04,4318.515
2009-03-05,4105.141
2009-03-06,4104.11
2009-03-09,4092.004
2009-03-10,4342.549
2009-03-11,4332.396
2009-03-12,4387.786
2009-03-13,4421.448
2009-03-16,4574.461
2009-03-17,4512.967
2009-03-18,4536.051
2009-03-19,4726.155
2009-03-20,4732.787
2009-03-23,4926.628
2009-03-24,4887.228
2009-03-25,4992.255
2009-03-26,5003.431
2009-03-27,4813.46
2009-03-30,4584.403
2009-03-31,4734.733
2009-04-01,4808.99
2009-04-02,5083.042
2009-04-03,5057.841
2009-04-06,5009.235
2009-04-07,4951.037
2009-04-08,4977.605
2009-04-09,5047.834
2009-04-10,5047.834
2009-04-13,5090.64
2009-04-14,5104.703
2009-04-15,5100.06
2009-04-16,5136.09
2009-04-17,5176.453
2009-04-20,4959.042
2009-04-21,4991.529
2009-04-22,5016.153
2009-04-23,5005.971
2009-04-24,5145.305
2009-04-27,5101.848
2009-04-28,5052.02
2009-04-29,5251.484
2009-04-30,5328.824
2009-05-01,5329.628
2009-05-04,5564.838
2009-05-05,5568.097
2009-05-06,5625.395
2009-05-07,5734.333
2009-05-08,5839.92
2009-05-11,5836.603
2009-05-12,5840.796
2009-05-13,5721.262
2009-05-14,5688.206
2009-05-15,5773.982
2009-05-18,5896.633
2009-05-19,5973.331
2009-05-20,6097.134
2009-05-21,5960.764
2009-05-22,6086.707
2009-05-25,6100.879
2009-05-26,6155.098
2009-05-27,6103.162
2009-05-28,5969.851
2009-05-29,5998.705
2009-06-01,6160.554
2009-06-02,6239.967
2009-06-03,6131.997
2009-06-04,6124.92
2009-06-05,6087.272
2009-06-08,5953.228
2009-06-09,6013.843
2009-06-10,6086.7
2009-06-11,6115.446
2009-06-12,6036.234
2009-06-15,5845.762
2009-06-16,5816.364
2009-06-17,5712.953
2009-06-18,5820.158
2009-06-19,5855.016
2009-06-22,5708.417
2009-06-23,5765.143
2009-06-24,5899.717
2009-06-25,5853.721
2009-06-26,5919.04
2009-06-29,5997.663
2009-06-30,5921.979
2009-07-01,6089.879
2009-07-02,5898.286
2009-07-03,5925.808
2009-07-06,5836.607
2009-07-07,5842.106
2009-07-08,5724.966
2009-07-09,5803.91
2009-07-10,5696.669
2009-07-13,5854.994
2009-07-14,5894.093
2009-07-15,6143.002
2009-07-16,6221.673
2009-07-17,6299.104
2009-07-20,6377.368
2009-07-21,6418.639
2009-07-22,6453.116
2009-07-23,6555.249
2009-07-24,6539.01
2009-07-27,6576.379
2009-07-28,6491.819
2009-07-29,6573.528
2009-07-30,6694.996
2009-07-31,6773.536
2009-08-03,6971.841
2009-08-04,6940.019
2009-08-05,6912.441
2009-08-06,6973.403
2009-08-07,6963.732
2009-08-10,6908.842
2009-08-11,6807.119
2009-08-12,6958.593
2009-08-13,7018.143
2009-08-14,6922.388
2009-08-17,6718.31
2009-08-18,6774.39
2009-08-19,6821.427
2009-08-20,6919.296
2009-08-21,7093.901
2009-08-24,7169.099
2009-08-25,7234.771
2009-08-26,7185.949
2009-08-27,7143.87
2009-08-28,7280.351
2009-08-31,7175.879
2009-09-01,7030.289
2009-09-02,6936.997
2009-09-03,6933.299
2009-09-04,7027.099
2009-09-07,7209.849
2009-09-08,7351.74
2009-09-09,7450.848
2009-09-10,7505.671
2009-09-11,7532.912
2009-09-14,7516.737
2009-09-15,7516.081
2009-09-16,7684.4
2009-09-17,7771.212
2009-09-18,7764.018
2009-09-21,7706.866
2009-09-22,7795.557
2009-09-23,7820.186
2009-09-24,7674.865
2009-09-25,7622.021
2009-09-28,7733.998
2009-09-29,7719.857
2009-09-30,7769.673
2009-10-01,7617.406
2009-10-02,7473.948
2009-10-05,7541.197
2009-10-06,7804.772
2009-10-07,7770.744
2009-10-08,7958.169
2009-10-09,7983.788
2009-10-12,8155.122
2009-10-13,8126.79
2009-10-14,8271.928
2009-10-15,8284.562
2009-10-16,8161.923
2009-10-19,8324.787
2009-10-20,8273.687
2009-10-21,8299.809
2009-10-22,8197.818
2009-10-23,8194.717
2009-10-26,7896.746
2009-10-27,7791.109
2009-10-28,7587.653
2009-10-29,7796.122
2009-10-30,7616.577
2009-11-02,7668.664
2009-11-03,7523.135
2009-11-04,7746.831
2009-11-05,7826.984
2009-11-06,7793.88
2009-11-09,8046.538
2009-11-10,7995.01
2009-11-11,8122.969
2009-11-12,8047.267
2009-11-13,8043.102
2009-11-16,8182.498
2009-11-17,8086.774
2009-11-18,8101.884
2009-11-19,7900.691
2009-11-20,7823.058
2009-11-23,8062.126
2009-11-24,8012.635
2009-11-25,8140.429
2009-11-26,7840.805
2009-11-27,7860.84
2009-11-30,7770.866
