Date,NETHERLANDS Standard (Large+Mid Cap)
2009-11-18,12613.116
2009-11-19,12299.896
2009-11-20,12179.036
2009-11-23,12551.221
2009-11-24,12474.172
2009-11-25,12673.123
2009-11-26,12206.665
2009-11-27,12237.855
2009-11-30,12097.783
2009-12-01,12565.528
2009-12-02,12549.437
2009-12-03,12635.062
2009-12-04,12617.577
2009-12-07,12503.802
2009-12-08,12215.943
2009-12-09,12059.703
2009-12-10,12264.157
2009-12-11,12293.86
2009-12-14,12443.468
2009-12-15,12464.58
2009-12-16,12607.774
2009-12-17,12334.257
2009-12-18,12172.421
2009-12-21,12388.413
2009-12-22,12394.55
2009-12-23,12482.103
2009-12-24,12520.658
2009-12-25,12520.658
2009-12-28,12630.924
2009-12-29,12697.666
2009-12-30,12508.156
2009-12-31,12549.385
2010-01-01,12549.385
2010-01-04,12909.225
2010-01-05,12843.94
2010-01-06,12811.406
2010-01-07,12689.261
2010-01-08,12765.264
2010-01-11,12900.65
2010-01-12,12794.847
2010-01-13,12854.535
2010-01-14,12904.877
2010-01-15,12731.335
2010-01-18,12808.416
2010-01-19,12752.468
2010-01-20,12421.897
2010-01-21,12254.677
2010-01-22,12225.629
2010-01-25,12223.502
2010-01-26,12212.472
2010-01-27,12155.263
2010-01-28,12012.296
2010-01-29,12104.573
2010-02-01,12224.708
2010-02-02,12360.407
2010-02-03,12311.389
2010-02-04,11803.898
2010-02-05,11353.582
2010-02-08,11391.072
2010-02-09,11471.825
2010-02-10,11574.722
2010-02-11,11487.292
2010-02-12,11454.203
2010-02-15,11436.497
2010-02-16,11581.599
2010-02-17,11771.674
2010-02-18,11753.077
2010-02-19,11709.9
2010-02-22,11759.752
2010-02-23,11595.396
2010-02-24,11609.03
2010-02-25,11318.253
2010-02-26,11554.213
2010-03-01,11696.003
2010-03-02,11882.381
2010-03-03,12119.725
2010-03-04,12083.14
2010-03-05,12300.383
2010-03-08,12309.033
2010-03-09,12280.623
2010-03-10,12427.225
2010-03-11,12368.613
2010-03-12,12453.409
2010-03-15,12191.765
2010-03-16,12409.081
2010-03-17,12486.039
2010-03-18,12320.907
2010-03-19,12167.909
2010-03-22,12161.949
2010-03-23,12309.314
2010-03-24,12133.367
2010-03-25,12263.179
2010-03-26,12247.726
2010-03-29,12326.166
2010-03-30,12289.151
2010-03-31,12425.58
2010-04-01,12681.11
2010-04-02,12681.11
2010-04-05,12652.071
2010-04-06,12634.959
2010-04-07,12548.749
2010-04-08,12470.947
2010-04-09,12714.971
2010-04-12,12865.137
2010-04-13,12794.885
2010-04-14,12906.048
2010-04-15,12843.443
2010-04-16,12619.33
2010-04-19,12564.58
2010-04-20,12791.632
2010-04-21,12708.277
2010-04-22,12580.542
2010-04-23,12734.128
2010-04-26,12834.679
2010-04-27,12485.222
2010-04-28,12148.982
2010-04-29,12411.763
2010-04-30,12379.534
2010-05-03,12323.006
2010-05-04,11822.52
2010-05-05,11539.27
2010-05-06,11247.613
2010-05-07,10719.915
2010-05-10,11733.427
2010-05-11,11535.144
2010-05-12,11701.888
2010-05-13,11640.076
2010-05-14,11190.092
2010-05-17,11103.771
2010-05-18,11282.739
2010-05-19,10955.452
2010-05-20,10697.067
2010-05-21,10860.857
2010-05-24,10751.132
2010-05-25,10303.728
2010-05-26,10531.641
2010-05-27,10877.94
2010-05-28,10933.921
2010-05-31,10888.933
2010-06-01,10905.423
2010-06-02,10880.627
2010-06-03,11055.997
2010-06-04,10714.321
2010-06-07,10508.799
2010-06-08,10443.104
2010-06-09,10752.421
2010-06-10,10975.729
2010-06-11,10947.948
2010-06-14,11310.548
2010-06-15,11431.822
2010-06-16,11437.998
2010-06-17,11507.591
2010-06-18,11562.889
2010-06-21,11694.857
2010-06-22,11545.868
2010-06-23,11357.054
2010-06-24,11246.299
2010-06-25,11139.238
2010-06-28,11317.649
2010-06-29,10787.441
2010-06-30,10814.348
2010-07-01,10743.221
2010-07-02,10873.98
2010-07-05,10766.558
2010-07-06,11152.319
2010-07-07,11248.109
2010-07-08,11428.505
2010-07-09,11427.913
2010-07-12,11472.976
2010-07-13,11805.251
2010-07-14,11907.043
2010-07-15,11890.652
2010-07-16,11718.135
2010-07-19,11634.018
2010-07-20,11469.776
2010-07-21,11634.355
2010-07-22,12003.856
2010-07-23,11965.767
2010-07-26,12119.977
2010-07-27,12178.468
2010-07-28,12120.343
2010-07-29,12109.769
2010-07-30,12004.676
2010-08-02,12430.458
2010-08-03,12410.25
2010-08-04,12371.01
2010-08-05,12248.171
2010-08-06,12145.653
2010-08-09,12273.288
2010-08-10,12028.179
2010-08-11,11578.853
2010-08-12,11515.084
2010-08-13,11420.305
2010-08-16,11466.33
2010-08-17,11668.06
2010-08-18,11646.882
2010-08-19,11493.134
2010-08-20,11170.86
2010-08-23,11124.682
2010-08-24,10980.599
2010-08-25,10892.906
2010-08-26,11082.827
2010-08-27,11147.651
2010-08-30,11066.076
2010-08-31,11122.24
2010-09-01,11542.79
2010-09-02,11571.546
2010-09-03,11684.347
2010-09-06,11729.941
2010-09-07,11471.65
2010-09-08,11594.777
2010-09-09,11719.672
2010-09-10,11710.349
2010-09-13,11932.753
2010-09-14,12026.328
2010-09-15,12031.726
2010-09-16,12037.325
2010-09-17,11966.718
2010-09-20,12205.215
2010-09-21,12238.076
2010-09-22,12345.71
2010-09-23,12199.443
2010-09-24,12541.265
2010-09-27,12510.426
2010-09-28,12621.038
2010-09-29,12613.127
2010-09-30,12583.327
2010-10-01,12603.806
2010-10-04,12439.761
2010-10-05,12760.681
2010-10-06,12875.511
2010-10-07,12930.843
2010-10-08,12844.173
2010-10-11,12826.916
2010-10-12,12712.409
2010-10-13,13080.445
2010-10-14,13201.294
2010-10-15,13146.549
2010-10-18,13075.893
2010-10-19,12812.596
2010-10-20,12973.315
2010-10-21,13113.486
2010-10-22,13009.211
2010-10-25,13136.644
2010-10-26,12970.743
2010-10-27,12763.23
2010-10-28,12891.143
2010-10-29,12799.065
2010-11-01,12855.937
2010-11-02,13035.263
2010-11-03,12912.002
2010-11-04,13365.62
2010-11-05,13213.415
2010-11-08,13082.307
2010-11-09,13126.384
2010-11-10,12908.778
2010-11-11,12780.485
2010-11-12,12771.335
2010-11-15,12755.386
2010-11-16,12559.021
2010-11-17,12613.289
2010-11-18,12852.077
2010-11-19,12874.884
2010-11-22,12785.837
2010-11-23,12316.227
2010-11-24,12358.728
2010-11-25,12383.53
2010-11-26,12142.08
2010-11-29,11757.811
2010-11-30,11563.536
2010-12-01,11899.557
2010-12-02,12200.613
2010-12-03,12431.153
2010-12-06,12294.162
2010-12-07,12476.381
2010-12-08,12375.133
2010-12-09,12470.789
2010-12-10,12523.301
2010-12-13,12682.9
2010-12-14,12682.834
2010-12-15,12577.502
2010-12-16,12516.971
2010-12-17,12457.974
2010-12-20,12440.912
2010-12-21,12593.01
2010-12-22,12557.881
2010-12-23,12548.718
2010-12-24,12580.001
2010-12-27,12597.329
2010-12-28,12618.363
2010-12-29,12670.391
2010-12-30,12753.018
2010-12-31,12821.094
2011-01-03,12937.052
2011-01-04,12881.735
2011-01-05,12668.519
2011-01-06,12575.052
2011-01-07,12514.497
2011-01-10,12379.527
2011-01-11,12539.396
2011-01-12,12815.466
2011-01-13,13076.048
2011-01-14,13143.92
2011-01-17,13086.041
2011-01-18,13285.555
2011-01-19,13151.095
2011-01-20,13032.529
2011-01-21,13382.239
2011-01-24,13440.751
2011-01-25,13349.457
2011-01-26,13415.099
2011-01-27,13535.877
2011-01-28,13319.928
2011-01-31,13380.825
2011-02-01,13686.737
2011-02-02,13721.435
2011-02-03,13510.628
2011-02-04,13506.743
2011-02-07,13647.349
2011-02-08,13813.546
2011-02-09,13845.897
2011-02-10,13768.306
2011-02-11,13685.991
2011-02-14,13626.161
2011-02-15,13680.664
2011-02-16,13724.312
2011-02-17,13820.034
2011-02-18,13945.059
2011-02-21,13875.377
2011-02-22,13829.586
2011-02-23,13757.638
2011-02-24,13684.68
2011-02-25,13756.749
2011-02-28,13904.231
2011-03-01,13895.909
2011-03-02,13816.833
2011-03-03,13966.984
2011-03-04,14054.512
2011-03-07,14020.447
2011-03-08,13952.258
2011-03-09,14035.857
2011-03-10,13761.095
2011-03-11,13653.598
2011-03-14,13671.431
2011-03-15,13313.201
2011-03-16,13088.062
2011-03-17,13376.827
2011-03-18,13531.369
2011-03-21,13834.217
2011-03-22,13826.602
2011-03-23,13873.8
2011-03-24,14098.1
2011-03-25,14076.069
2011-03-28,14070.186
2011-03-29,14081.002
2011-03-30,14181.59
2011-03-31,14171.809
2011-04-01,14293.687
2011-04-04,14410.134
2011-04-05,14366.918
2011-04-06,14533.168
2011-04-07,14414.477
2011-04-08,14557.245
2011-04-11,14571.271
2011-04-12,14442.199
2011-04-13,14530.569
2011-04-14,14346.653
2011-04-15,14289.988
2011-04-18,13818.505
2011-04-19,13939.908
2011-04-20,14363.903
2011-04-21,14347.955
2011-04-22,14347.955
2011-04-25,14337.616
2011-04-26,14474.339
2011-04-27,14504.31
2011-04-28,14629.189
2011-04-29,14678.61
2011-05-02,14830.958
2011-05-03,14759.672
2011-05-04,14655.553
2011-05-05,14391.839
2011-05-06,14459.189
2011-05-09,14093.994
2011-05-10,14349.777
2011-05-11,14360.347
2011-05-12,14164.902
2011-05-13,14095.977
2011-05-16,14032.243
2011-05-17,13783.216
2011-05-18,13880.163
2011-05-19,13957.919
2011-05-20,13750.396
2011-05-23,13395.596
2011-05-24,13473.417
2011-05-25,13519.059
2011-05-26,13519.173
2011-05-27,13737.266
2011-05-30,13745.482
2011-05-31,13975.485
2011-06-01,13901.105
2011-06-02,13730.754
2011-06-03,13847.441
2011-06-06,13831.275
2011-06-07,13899.52
2011-06-08,13651.246
2011-06-09,13617.291
2011-06-10,13279.066
2011-06-13,13305.68
2011-06-14,13548.717
2011-06-15,13218.791
2011-06-16,13008.88
2011-06-17,13224.196
2011-06-20,13160.581
2011-06-21,13377.542
2011-06-22,13332.275
2011-06-23,12848.1
2011-06-24,12879.521
2011-06-27,12968.187
2011-06-28,13053.689
2011-06-29,13296.932
2011-06-30,13573.856
2011-07-01,13701.929
2011-07-04,13752.761
2011-07-05,13664.477
2011-07-06,13431.776
2011-07-07,13612.649
2011-07-08,13410.386
2011-07-11,12858.546
2011-07-12,12700.572
2011-07-13,12885.355
2011-07-14,12796.169
2011-07-15,12699.45
2011-07-18,12346.006
2011-07-19,12626.513
2011-07-20,12863.768
2011-07-21,13284.712
2011-07-22,13338.576
2011-07-25,13225.071
2011-07-26,13375.445
2011-07-27,13111.595
2011-07-28,13060.612
2011-07-29,12988.98
2011-08-01,12656.069
2011-08-02,12475.858
2011-08-03,12261.826
2011-08-04,11845.026
2011-08-05,11798.316
2011-08-08,11284.923
2011-08-09,11417.486
2011-08-10,11017.129
2011-08-11,11266.168
2011-08-12,11582.765
2011-08-15,11865.229
2011-08-16,11765.267
2011-08-17,11859.689
2011-08-18,11214.689
2011-08-19,11101.207
2011-08-22,11152.209
2011-08-23,11227.12
2011-08-24,11339.769
2011-08-25,11177.651
2011-08-26,11103.852
2011-08-29,11415.642
2011-08-30,11405.473
2011-08-31,11749.825
2011-09-01,11680.09
2011-09-02,11352.069
2011-09-05,10820.747
2011-09-06,10693.593
2011-09-07,10950.028
2011-09-08,10993.306
2011-09-09,10485.258
2011-09-12,10099.7
2011-09-13,10216.986
2011-09-14,10379.964
2011-09-15,10663.805
2011-09-16,10776.419
2011-09-19,10377.165
2011-09-20,10638.276
2011-09-21,10539.645
2011-09-22,9913.181
2011-09-23,10007.722
2011-09-26,10260.054
2011-09-27,10837.239
2011-09-28,10701.631
2011-09-29,10986.909
2011-09-30,10617.626
2011-10-03,10323.226
2011-10-04,10126.7
2011-10-05,10387.995
2011-10-06,10751.48
2011-10-07,10891.176
2011-10-10,11212.885
2011-10-11,11176.603
2011-10-12,11630.08
2011-10-13,11436.598
2011-10-14,11753.291
2011-10-17,11513.412
2011-10-18,11460.575
2011-10-19,11659.729
2011-10-20,11491.578
2011-10-21,11910.864
2011-10-24,12028.496
2011-10-25,11908.497
2011-10-26,11772.886
2011-10-27,12536.02
2011-10-28,12454.859
2011-10-31,12002.482
2011-11-01,11281.999
2011-11-02,11509.753
2011-11-03,11751.995
2011-11-04,11645.04
2011-11-07,11531.425
2011-11-08,11741.837
2011-11-09,11179.366
2011-11-10,11193.632
2011-11-11,11598.239
2011-11-14,11321.686
2011-11-15,11070.073
2011-11-16,11127.12
2011-11-17,10939.268
2011-11-18,10870.537
2011-11-21,10505.905
2011-11-22,10473.364
2011-11-23,10210.128
2011-11-24,10155.778
2011-11-25,10180.098
2011-11-28,10681.695
2011-11-29,10782.008
2011-11-30,11315.195
2011-12-01,11196.619
2011-12-02,11318.297
2011-12-05,11512.408
2011-12-06,11444.883
2011-12-07,11423.097
2011-12-08,11195.221
2011-12-09,11395.527
2011-12-12,10996.472
2011-12-13,10862.216
2011-12-14,10540.278
2011-12-15,10674.645
2011-12-16,10667.098
2011-12-19,10665.767
2011-12-20,11039.057
2011-12-21,10928.437
2011-12-22,11099.72
2011-12-23,11192.775
2011-12-26,11192.775
2011-12-27,11268.991
2011-12-28,11094.989
2011-12-29,11182.864
2011-12-30,11318.951
2012-01-02,11490.991
2012-01-03,11574.487
2012-01-04,11282.09
2012-01-05,11083.485
2012-01-06,10942.031
2012-01-09,11008.854
2012-01-10,11159.723
2012-01-11,10975.669
2012-01-12,11072.769
2012-01-13,10917.995
2012-01-16,11072.785
2012-01-17,11231.142
2012-01-18,11308.055
2012-01-19,11543.661
2012-01-20,11579.763
2012-01-23,11743.917
2012-01-24,11584.184
2012-01-25,11562.865
2012-01-26,11852.782
2012-01-27,11725.76
2012-01-30,11576.278
2012-01-31,11677.343
2012-02-01,12036.949
2012-02-02,11912.978
2012-02-03,12039.434
2012-02-06,11946.355
2012-02-07,12101.867
2012-02-08,12039.137
2012-02-09,12058.957
2012-02-10,11752.189
2012-02-13,11872.714
2012-02-14,11743.607
2012-02-15,11809.182
2012-02-16,11901.656
2012-02-17,12136.944
2012-02-20,12431.426
2012-02-21,12338.835
2012-02-22,12173.488
2012-02-23,12200.095
2012-02-24,12278.598
2012-02-27,12234.708
2012-02-28,12279.195
2012-02-29,12194.025
2012-03-01,12242.815
2012-03-02,12193.013
2012-03-05,12176.548
2012-03-06,11753.776
2012-03-07,11865.415
2012-03-08,12196.931
2012-03-09,12094.387
2012-03-12,12138.863
2012-03-13,12302.278
2012-03-14,12293.399
2012-03-15,12436.953
2012-03-16,12570.874
2012-03-19,12635.851
2012-03-20,12474.455
2012-03-21,12389.426
2012-03-22,12263.552
2012-03-23,12304.425
2012-03-26,12538.73
2012-03-27,12498.46
2012-03-28,12367.933
2012-03-29,12175.356
2012-03-30,12307.997
2012-04-02,12418.651
2012-04-03,12301.577
2012-04-04,11767.217
2012-04-05,11745.052
2012-04-06,11745.052
2012-04-09,11751.795
2012-04-10,11439.003
2012-04-11,11511.921
2012-04-12,11704.108
2012-04-13,11456.712
2012-04-16,11493.096
2012-04-17,11816.209
2012-04-18,11683.378
2012-04-19,11647.044
2012-04-20,11811.249
2012-04-23,11456.381
2012-04-24,11623.194
2012-04-25,11758.107
2012-04-26,11903.582
2012-04-27,11934.592
2012-04-30,11818.647
2012-05-01,11809.271
2012-05-02,11736.026
2012-05-03,11714.146
2012-05-04,11483.541
2012-05-07,11587.368
2012-05-08,11420.658
2012-05-09,11418.036
2012-05-10,11547.76
2012-05-11,11650.449
2012-05-14,11288.93
2012-05-15,11198.246
2012-05-16,11108.255
2012-05-17,10905.976
2012-05-18,10858.244
2012-05-21,10964.452
2012-05-22,11155.105
2012-05-23,10762.126
2012-05-24,10832.541
2012-05-25,10803.204
2012-05-28,10826.527
2012-05-29,10914.82
2012-05-30,10634.846
2012-05-31,10597.261
2012-06-01,10338.755
2012-06-04,10415.954
2012-06-05,10449.613
2012-06-06,10703.515
2012-06-07,10815.436
2012-06-08,10711.775
2012-06-11,10750.274
2012-06-12,10696.281
2012-06-13,10780.175
2012-06-14,10824.403
2012-06-15,11021.363
2012-06-18,10952.529
2012-06-19,11178.284
2012-06-20,11225.303
2012-06-21,11131.544
2012-06-22,10976.787
2012-06-25,10770.565
2012-06-26,10751.63
2012-06-27,10897.45
2012-06-28,10823.212
2012-06-29,11472.724
2012-07-02,11498.867
2012-07-03,11651.628
2012-07-04,11569.419
2012-07-05,11383.829
2012-07-06,11175.254
2012-07-09,11140.184
2012-07-10,11233.096
2012-07-11,11190.067
2012-07-12,11103.089
2012-07-13,11255.262
2012-07-16,11314.13
2012-07-17,11272.639
2012-07-18,11470.203
2012-07-19,11601.333
2012-07-20,11410.423
2012-07-23,11133.785
2012-07-24,11069.504
2012-07-25,11134.272
2012-07-26,11691.989
2012-07-27,11860.914
2012-07-30,11877.186
2012-07-31,11875.994
2012-08-01,11900.993
2012-08-02,11553.884
2012-08-03,12041.238
2012-08-06,12096.67
2012-08-07,12196.446
2012-08-08,12068.47
2012-08-09,12148.291
2012-08-10,12109.515
2012-08-13,12073.863
2012-08-14,12101.348
2012-08-15,12077.746
2012-08-16,12186.065
2012-08-17,12191.09
2012-08-20,12188.024
2012-08-21,12419.524
2012-08-22,12264.919
2012-08-23,12311.202
2012-08-24,12248.542
2012-08-27,12347.648
2012-08-28,12283.671
2012-08-29,12306.992
2012-08-30,12192.66
2012-08-31,12382.337
2012-09-03,12466.372
2012-09-04,12356.709
2012-09-05,12432.213
2012-09-06,12746.314
2012-09-07,12935.363
2012-09-10,12806.963
2012-09-11,12894.986
2012-09-12,12936.443
2012-09-13,12884.912
2012-09-14,13235.083
2012-09-17,13208.881
2012-09-18,13062.455
2012-09-19,13121.058
2012-09-20,12981.365
2012-09-21,13014.805
2012-09-24,12846.986
2012-09-25,13009.068
2012-09-26,12645.596
2012-09-27,12746.681
2012-09-28,12531.651
2012-10-01,12750.669
2012-10-02,12759.56
2012-10-03,12760.78
2012-10-04,12883.119
2012-10-05,13148.509
2012-10-08,12930.131
2012-10-09,12763.941
2012-10-10,12718.959
2012-10-11,12863.716
2012-10-12,12827.412
2012-10-15,12873.615
2012-10-16,13116.609
2012-10-17,13258.421
2012-10-18,13216.418
2012-10-19,13097.969
2012-10-22,13187.946
2012-10-23,12775.131
2012-10-24,12836.675
2012-10-25,12914.487
2012-10-26,12855.439
2012-10-29,12793.298
2012-10-30,12993.75
2012-10-31,12944.234
2012-11-01,13089.483
2012-11-02,13089.683
2012-11-05,12932.041
2012-11-06,13035.314
2012-11-07,12840.876
2012-11-08,12808.975
2012-11-09,12760.604
2012-11-12,12772.582
2012-11-13,12833.261
2012-11-14,12775.845
2012-11-15,12619.298
2012-11-16,12355.253
2012-11-19,12633.34
2012-11-20,12717.253
2012-11-21,12730.859
2012-11-22,12866.841
2012-11-23,13103.894
2012-11-26,13087.227
2012-11-27,13169.533
2012-11-28,13205.49
2012-11-29,13396.475
2012-11-30,13352.832
2012-12-03,13468.131
2012-12-04,13492.241
2012-12-05,13530.589
2012-12-06,13543.232
2012-12-07,13538.962
2012-12-10,13512.736
2012-12-11,13624.666
2012-12-12,13647.547
2012-12-13,13681.096
2012-12-14,13739.896
2012-12-17,13727.941
2012-12-18,13778.327
2012-12-19,13903.355
2012-12-20,13917.861
2012-12-21,13746.69
2012-12-24,13787.985
2012-12-25,13787.985
2012-12-26,13816.198
2012-12-27,13802.273
2012-12-28,13699.686
2012-12-31,13719.696
2013-01-01,13719.696
2013-01-02,14074.449
2013-01-03,13937.55
2013-01-04,13909.223
2013-01-07,13971.529
2013-01-08,13865.491
2013-01-09,13912.162
2013-01-10,14136.141
2013-01-11,14259.163
2013-01-14,14179.807
2013-01-15,14183.81
2013-01-16,14191.276
2013-01-17,14359.804
2013-01-18,14241.171
2013-01-21,14335.961
2013-01-22,14334.582
2013-01-23,14322.274
2013-01-24,14475.624
2013-01-25,14669.884
2013-01-28,14720.869
2013-01-29,14770.757
2013-01-30,14893.974
2013-01-31,14820.781
2013-02-01,15045.16
2013-02-04,14652.973
2013-02-05,14557.759
2013-02-06,14479.646
2013-02-07,14263.368
2013-02-08,14313.347
2013-02-11,14317.703
2013-02-12,14460.976
2013-02-13,14450.421
2013-02-14,14385.68
2013-02-15,14299.426
2013-02-18,14254.299
2013-02-19,14438.644
2013-02-20,14324.163
2013-02-21,13843.929
2013-02-22,13940.783
2013-02-25,14011.98
2013-02-26,13643.862
2013-02-27,13753.91
2013-02-28,13847.035
2013-03-01,13695.808
2013-03-04,13762.332
2013-03-05,14058.77
2013-03-06,14073.775
2013-03-07,14176.761
2013-03-08,14275.522
2013-03-11,14278.538
2013-03-12,14297.861
2013-03-13,14223.57
2013-03-14,14396.276
2013-03-15,14406.171
2013-03-18,14271.787
2013-03-19,14177.711
2013-03-20,14358.697
2013-03-21,14259.355
2013-03-22,14268.45
2013-03-25,14080.744
2013-03-26,14055.44
2013-03-27,13828.518
2013-03-28,14053.5
2013-03-29,14053.5
2013-04-01,14060.067
2013-04-02,14268.273
2013-04-03,14157.757
2013-04-04,14038.535
2013-04-05,13992.767
2013-04-08,14012.681
2013-04-09,14039.315
2013-04-10,14405.641
2013-04-11,14567.571
2013-04-12,14385.066
2013-04-15,14315.635
2013-04-16,14315.248
2013-04-17,14036.807
2013-04-18,14092.79
2013-04-19,14144.277
2013-04-22,13988.134
2013-04-23,14341.075
2013-04-24,14403.353
2013-04-25,14440.495
2013-04-26,14380.001
2013-04-29,14565.399
2013-04-30,14575.924
2013-05-01,14585.874
2013-05-02,14582.026
2013-05-03,14792.494
2013-05-06,14731.594
2013-05-07,14763.01
2013-05-08,14947.649
2013-05-09,14893.514
2013-05-10,14857.4
2013-05-13,14857.29
2013-05-14,14971.725
2013-05-15,15016.699
2013-05-16,15053.226
2013-05-17,15022.579
2013-05-20,15145.947
2013-05-21,15140.576
2013-05-22,15261.699
2013-05-23,15018.79
2013-05-24,15055.64
2013-05-27,15142.004
2013-05-28,15257.767
2013-05-29,15162.741
2013-05-30,15335.674
2013-05-31,15029.204
2013-06-03,14999.282
2013-06-04,15035.756
2013-06-05,14746.007
2013-06-06,14751.154
2013-06-07,14967.765
2013-06-10,14946.528
2013-06-11,14927.884
2013-06-12,14929.776
2013-06-13,14862.764
2013-06-14,14917.19
2013-06-17,15098.697
2013-06-18,15183.158
2013-06-19,15206.754
2013-06-20,14526.954
2013-06-21,14312.758
2013-06-24,14029.187
2013-06-25,14130.337
2013-06-26,14288.971
2013-06-27,14492.43
2013-06-28,14488.782
2013-07-01,14679.547
2013-07-02,14693.398
2013-07-03,14561.653
2013-07-04,14878.608
2013-07-05,14703.989
2013-07-08,14944.07
2013-07-09,14938.111
2013-07-10,15097.059
2013-07-11,15350.862
2013-07-12,15405.186
2013-07-15,15493.952
2013-07-16,15471.782
2013-07-17,15501.792
2013-07-18,15583.184
2013-07-19,15654.402
2013-07-22,15758.86
2013-07-23,15720.61
2013-07-24,15905.398
2013-07-25,15823.871
2013-07-26,15746.16
2013-07-29,15765.988
2013-07-30,15845.61
2013-07-31,15917.577
2013-08-01,16136.051
2013-08-02,16152.759
2013-08-05,16138.665
2013-08-06,16180.6
2013-08-07,16151.631
2013-08-08,16323.271
2013-08-09,16473.281
2013-08-12,16429.637
2013-08-13,16423.89
2013-08-14,16561.803
2013-08-15,16407.51
2013-08-16,16447.347
2013-08-19,16443.985
2013-08-20,16328.283
2013-08-21,16208.476
2013-08-22,16361.346
2013-08-23,16546.544
2013-08-26,16455.621
2013-08-27,16047.869
2013-08-28,15913.377
2013-08-29,15922.572
2013-08-30,15735.666
2013-09-02,16022.026
2013-09-03,15889.061
2013-09-04,15978.299
2013-09-05,15947.687
2013-09-06,16036.363
2013-09-09,16113.043
2013-09-10,16417.081
2013-09-11,16381.525
2013-09-12,16462.369
2013-09-13,16420.023
2013-09-16,16677.763
2013-09-17,16690.688
2013-09-18,16741.176
2013-09-19,17007.256
2013-09-20,16959.907
2013-09-23,16834.856
2013-09-24,16880.138
2013-09-25,16844.101
2013-09-26,16716.136
2013-09-27,16700.289
2013-09-30,16641.934
2013-10-01,16747.138
2013-10-02,16761.273
2013-10-03,16742.788
2013-10-04,16752.678
2013-10-07,16637.259
2013-10-08,16553.11
2013-10-09,16262.312
2013-10-10,16542.62
2013-10-11,16703.603
2013-10-14,16692.629
2013-10-15,16826.097
2013-10-16,16862.835
2013-10-17,17033.694
2013-10-18,17207.401
2013-10-21,17298.027
2013-10-22,17534.379
2013-10-23,17461.567
2013-10-24,17545.252
2013-10-25,17466.941
2013-10-28,17472.129
2013-10-29,17537.192
2013-10-30,17526.336
2013-10-31,17436.118
2013-11-01,17250.041
2013-11-04,17355.947
2013-11-05,17201.407
2013-11-06,17442.159
2013-11-07,17186.223
2013-11-08,17171.493
2013-11-11,17299.782
2013-11-12,17249.897
2013-11-13,17180.82
2013-11-14,17403.142
2013-11-15,17400.333
2013-11-18,17538.821
2013-11-19,17482.875
2013-11-20,17424.071
2013-11-21,17364.587
2013-11-22,17457.099
2013-11-25,17537.249
2013-11-26,17486.454
2013-11-27,17605.231
2013-11-28,17668.279
2013-11-29,17686.166
2013-12-02,17570.509
2013-12-03,17401.239
2013-12-04,17232.23
2013-12-05,17167.478
2013-12-06,17334.843
2013-12-09,17356.612
2013-12-10,17342.44
2013-12-11,17270.157
2013-12-12,16966.909
2013-12-13,16898.323
2013-12-16,17179.125
2013-12-17,16985.82
2013-12-18,17150.782
2013-12-19,17332.568
2013-12-20,17497.298
2013-12-23,17728.191
2013-12-24,17740.15
2013-12-25,17740.15
2013-12-26,17773.25
2013-12-27,18063.787
2013-12-30,18058.401
2013-12-31,18082.701
2014-01-01,18082.701
2014-01-02,17842.374
2014-01-03,17870.217
2014-01-06,17833.244
2014-01-07,17903.025
2014-01-08,17946.154
2014-01-09,17842.764
2014-01-10,18030.586
2014-01-13,18038.879
2014-01-14,18217.854
2014-01-15,18166.969
2014-01-16,18101.312
2014-01-17,18058.513
2014-01-20,18087.757
2014-01-21,17962.599
2014-01-22,18092.147
2014-01-23,18083.54
2014-01-24,17643.3
2014-01-27,17502.756
2014-01-28,17543.171
2014-01-29,17362.988
2014-01-30,17236.946
2014-01-31,17039.027
2014-02-03,16939.95
2014-02-04,16893.792
2014-02-05,16944.644
2014-02-06,17346.964
2014-02-07,17422.455
2014-02-10,17468.045
2014-02-11,17708.111
2014-02-12,17703.54
2014-02-13,17766.424
2014-02-14,17863.646
2014-02-17,18029.607
2014-02-18,18113.593
2014-02-19,18083.584
2014-02-20,17880.033
2014-02-21,17997.484
2014-02-24,18088.479
2014-02-25,18064.213
2014-02-26,17860.447
2014-02-27,17870.183
2014-02-28,18073.536
2014-03-03,17520.505
2014-03-04,17982.435
2014-03-05,17988.374
2014-03-06,18210.508
2014-03-07,18042.794
2014-03-10,17934.207
2014-03-11,17951.941
2014-03-12,17897.872
2014-03-13,17689.412
2014-03-14,17537.683
2014-03-17,17738.978
2014-03-18,17835.499
2014-03-19,17776.188
2014-03-20,17715.764
2014-03-21,17685.172
2014-03-24,17555.14
2014-03-25,17768.569
2014-03-26,17967.304
2014-03-27,17975.585
2014-03-28,18157.537
2014-03-31,18278.763
2014-04-01,18425.333
2014-04-02,18418.661
2014-04-03,18308.625
2014-04-04,18341.286
2014-04-07,18224.189
2014-04-08,18204.477
2014-04-09,18294.024
2014-04-10,18279.52
2014-04-11,17994.343
2014-04-14,17845.536
2014-04-15,17699.222
2014-04-16,17833.488
2014-04-17,17881.547
2014-04-18,17881.547
2014-04-21,17840.836
2014-04-22,17929.51
2014-04-23,17907.377
2014-04-24,17848.26
2014-04-25,17664.239
2014-04-28,17725.122
2014-04-29,17912.8
2014-04-30,18004.344
2014-05-01,18004.344
2014-05-02,17928.463
2014-05-05,17894.303
