Date,PORTUGAL GROWTH Standard (Large+Mid Cap)
2010-09-22,157.026
2010-09-23,156.68
2010-09-24,159.489
2010-09-27,159.717
2010-09-28,160.471
2010-09-29,161.668
2010-09-30,163.391
2010-10-01,167.314
2010-10-04,165.286
2010-10-05,169.532
2010-10-06,172.603
2010-10-07,174.107
2010-10-08,174.0
2010-10-11,172.992
2010-10-12,170.943
2010-10-13,173.509
2010-10-14,173.209
2010-10-15,172.492
2010-10-18,172.886
2010-10-19,170.603
2010-10-20,172.976
2010-10-21,175.336
2010-10-22,174.698
2010-10-25,176.421
2010-10-26,175.524
2010-10-27,173.164
2010-10-28,177.966
2010-10-29,178.018
2010-11-01,179.508
2010-11-02,182.513
2010-11-03,184.351
2010-11-04,185.39
2010-11-05,181.193
2010-11-08,178.364
2010-11-09,177.469
2010-11-10,175.12
2010-11-11,171.089
2010-11-12,171.118
2010-11-15,171.46
2010-11-16,170.498
2010-11-17,170.928
2010-11-18,173.133
2010-11-19,175.059
2010-11-22,173.223
2010-11-23,168.389
2010-11-24,168.812
2010-11-25,168.628
2010-11-26,165.695
2010-11-29,160.896
2010-11-30,157.333
2010-12-01,161.49
2010-12-02,167.486
2010-12-03,171.03
2010-12-06,170.109
2010-12-07,173.027
2010-12-08,172.145
2010-12-09,171.331
2010-12-10,174.447
2010-12-13,177.704
2010-12-14,176.788
2010-12-15,173.257
2010-12-16,170.019
2010-12-17,169.223
2010-12-20,169.799
2010-12-21,172.217
2010-12-22,170.891
2010-12-23,170.577
2010-12-24,171.513
2010-12-27,170.537
2010-12-28,169.981
2010-12-29,170.889
2010-12-30,169.527
2010-12-31,168.488
2011-01-03,171.023
2011-01-04,173.108
2011-01-05,168.575
2011-01-06,165.461
2011-01-07,160.299
2011-01-10,159.192
2011-01-11,162.13
2011-01-12,166.007
2011-01-13,170.153
2011-01-14,166.988
2011-01-17,165.929
2011-01-18,168.587
2011-01-19,169.071
2011-01-20,168.556
2011-01-21,170.829
2011-01-24,173.197
2011-01-25,172.394
2011-01-26,173.292
2011-01-27,172.634
2011-01-28,170.605
2011-01-31,173.088
2011-02-01,174.979
2011-02-02,176.038
2011-02-03,173.609
2011-02-04,172.966
2011-02-07,173.113
2011-02-08,177.449
2011-02-09,179.097
2011-02-10,175.195
2011-02-11,175.542
2011-02-14,175.839
2011-02-15,176.96
2011-02-16,177.109
2011-02-17,177.517
2011-02-18,174.979
2011-02-21,172.074
2011-02-22,172.164
2011-02-23,173.838
2011-02-24,174.892
2011-02-25,175.671
2011-02-28,177.078
2011-03-01,178.502
2011-03-02,177.792
2011-03-03,177.877
2011-03-04,176.715
2011-03-07,176.697
2011-03-08,176.715
2011-03-09,177.403
2011-03-10,176.024
2011-03-11,175.49
2011-03-14,178.476
2011-03-15,176.68
2011-03-16,174.946
2011-03-17,174.654
2011-03-18,177.871
2011-03-21,183.392
2011-03-22,181.072
2011-03-23,178.91
2011-03-24,182.088
2011-03-25,181.584
2011-03-28,180.287
2011-03-29,181.191
2011-03-30,182.218
2011-03-31,180.993
2011-04-01,182.764
2011-04-04,185.052
2011-04-05,183.727
2011-04-06,184.333
2011-04-07,184.497
2011-04-08,186.487
2011-04-11,187.408
2011-04-12,184.669
2011-04-13,187.164
2011-04-14,183.419
2011-04-15,182.067
2011-04-18,175.441
2011-04-19,178.375
2011-04-20,181.675
2011-04-21,182.003
2011-04-22,182.003
2011-04-25,181.872
2011-04-26,182.58
2011-04-27,183.376
2011-04-28,185.777
2011-04-29,188.278
2011-05-02,191.222
2011-05-03,189.901
2011-05-04,190.612
2011-05-05,188.824
2011-05-06,188.08
2011-05-09,184.972
2011-05-10,186.939
2011-05-11,188.022
2011-05-12,186.695
2011-05-13,186.941
2011-05-16,187.694
2011-05-17,187.494
2011-05-18,188.472
2011-05-19,188.95
2011-05-20,187.106
2011-05-23,183.677
2011-05-24,185.16
2011-05-25,185.298
2011-05-26,185.815
2011-05-27,189.461
2011-05-30,189.304
2011-05-31,191.122
2011-06-01,189.85
2011-06-02,191.606
2011-06-03,196.126
2011-06-06,194.319
2011-06-07,195.752
2011-06-08,193.2
2011-06-09,192.751
2011-06-10,189.23
2011-06-13,189.568
2011-06-14,192.7
2011-06-15,188.134
2011-06-16,184.791
2011-06-17,190.4
2011-06-20,187.432
2011-06-21,191.561
2011-06-22,190.654
2011-06-23,185.729
2011-06-24,185.74
2011-06-27,186.51
2011-06-28,187.746
2011-06-29,193.718
2011-06-30,202.71
2011-07-01,201.958
2011-07-04,204.484
2011-07-05,203.761
2011-07-06,198.412
2011-07-07,204.648
2011-07-08,201.776
2011-07-11,189.724
2011-07-12,193.098
2011-07-13,196.788
2011-07-14,192.464
2011-07-15,193.204
2011-07-18,188.915
2011-07-19,194.073
2011-07-20,195.75
2011-07-21,199.755
2011-07-22,201.184
2011-07-25,201.595
2011-07-26,204.655
2011-07-27,198.578
2011-07-28,199.9
2011-07-29,199.677
2011-08-01,197.388
2011-08-02,193.915
2011-08-03,191.605
2011-08-04,180.847
2011-08-05,177.752
2011-08-08,168.476
2011-08-09,169.19
2011-08-10,168.159
2011-08-11,175.25
2011-08-12,182.447
2011-08-15,188.029
2011-08-16,185.349
2011-08-17,188.242
2011-08-18,178.637
2011-08-19,177.87
2011-08-22,180.322
2011-08-23,179.082
2011-08-24,180.46
2011-08-25,178.171
2011-08-26,177.146
2011-08-29,183.109
2011-08-30,182.072
2011-08-31,185.157
2011-09-01,182.176
2011-09-02,182.338
2011-09-05,176.324
2011-09-06,172.287
2011-09-07,176.38
2011-09-08,180.06
2011-09-09,172.881
2011-09-12,165.273
2011-09-13,167.291
2011-09-14,168.322
2011-09-15,178.162
2011-09-16,176.688
2011-09-19,171.775
2011-09-20,175.618
2011-09-21,177.584
2011-09-22,163.628
2011-09-23,161.481
2011-09-26,161.612
2011-09-27,168.424
2011-09-28,166.998
2011-09-29,168.585
2011-09-30,163.96
2011-10-03,157.818
2011-10-04,153.201
2011-10-05,160.321
2011-10-06,163.685
2011-10-07,168.049
2011-10-10,174.438
2011-10-11,172.589
2011-10-12,179.756
2011-10-13,175.357
2011-10-14,181.533
2011-10-17,177.858
2011-10-18,177.907
2011-10-19,177.906
2011-10-20,178.061
2011-10-21,184.353
2011-10-24,182.42
2011-10-25,178.556
2011-10-26,178.236
2011-10-27,186.705
2011-10-28,186.397
2011-10-31,183.355
2011-11-01,175.718
2011-11-02,177.861
2011-11-03,182.335
2011-11-04,182.21
2011-11-07,181.3
2011-11-08,183.479
2011-11-09,178.831
2011-11-10,179.041
2011-11-11,172.949
2011-11-14,171.015
2011-11-15,167.569
2011-11-16,166.903
2011-11-17,164.251
2011-11-18,162.893
2011-11-21,157.543
2011-11-22,156.385
2011-11-23,153.285
2011-11-24,153.032
2011-11-25,152.443
2011-11-28,157.773
2011-11-29,158.143
2011-11-30,168.187
2011-12-01,167.012
2011-12-02,165.684
2011-12-05,166.142
2011-12-06,163.766
2011-12-07,163.146
2011-12-08,158.545
2011-12-09,161.736
2011-12-12,155.595
2011-12-13,154.181
2011-12-14,150.847
2011-12-15,153.565
2011-12-16,154.27
2011-12-19,154.778
2011-12-20,156.665
2011-12-21,155.109
2011-12-22,155.526
2011-12-23,157.516
2011-12-26,157.516
2011-12-27,156.72
2011-12-28,155.315
2011-12-29,154.518
2011-12-30,156.2
2012-01-02,159.08
2012-01-03,162.966
2012-01-04,159.978
2012-01-05,158.482
2012-01-06,160.278
2012-01-09,160.244
2012-01-10,160.51
2012-01-11,156.855
2012-01-12,156.999
2012-01-13,153.981
2012-01-16,152.081
2012-01-17,153.473
2012-01-18,153.669
2012-01-19,156.622
2012-01-20,158.471
2012-01-23,160.069
2012-01-24,161.167
2012-01-25,160.549
2012-01-26,163.93
2012-01-27,162.138
2012-01-30,159.427
2012-01-31,159.81
2012-02-01,162.42
2012-02-02,164.564
2012-02-03,165.32
2012-02-06,162.817
2012-02-07,165.03
2012-02-08,165.753
2012-02-09,166.138
2012-02-10,164.41
2012-02-13,167.066
2012-02-14,165.16
2012-02-15,163.293
2012-02-16,162.055
2012-02-17,162.394
2012-02-20,164.51
2012-02-21,163.13
2012-02-22,164.753
2012-02-23,164.059
2012-02-24,168.836
2012-02-27,168.099
2012-02-28,170.607
2012-02-29,169.631
2012-03-01,170.188
2012-03-02,168.272
2012-03-05,168.295
2012-03-06,161.589
2012-03-07,164.722
2012-03-08,169.609
2012-03-09,170.394
2012-03-12,169.849
2012-03-13,170.983
2012-03-14,167.392
2012-03-15,167.599
2012-03-16,169.124
2012-03-19,171.185
2012-03-20,170.958
2012-03-21,171.128
2012-03-22,169.583
2012-03-23,170.549
2012-03-26,173.372
2012-03-27,171.668
2012-03-28,171.481
2012-03-29,170.051
2012-03-30,170.569
2012-04-02,173.042
2012-04-03,172.161
2012-04-04,166.027
2012-04-05,165.895
2012-04-06,165.895
2012-04-09,165.99
2012-04-10,164.525
2012-04-11,165.487
2012-04-12,167.157
2012-04-13,164.429
2012-04-16,163.15
2012-04-17,165.975
2012-04-18,163.436
2012-04-19,163.012
2012-04-20,162.781
2012-04-23,158.793
2012-04-24,160.801
2012-04-25,162.831
2012-04-26,158.752
2012-04-27,159.274
2012-04-30,162.934
2012-05-01,162.805
2012-05-02,159.613
2012-05-03,159.638
2012-05-04,157.726
2012-05-07,157.597
2012-05-08,156.772
2012-05-09,154.193
2012-05-10,155.099
2012-05-11,155.488
2012-05-14,151.343
2012-05-15,148.57
2012-05-16,146.994
2012-05-17,143.234
2012-05-18,142.209
2012-05-21,142.575
2012-05-22,145.419
2012-05-23,140.64
2012-05-24,141.928
2012-05-25,143.68
2012-05-28,144.309
2012-05-29,145.048
2012-05-30,141.945
2012-05-31,141.822
2012-06-01,137.587
2012-06-04,138.985
2012-06-05,139.467
2012-06-06,141.032
2012-06-07,141.114
2012-06-08,138.443
2012-06-11,138.897
2012-06-12,137.263
2012-06-13,136.036
2012-06-14,136.432
2012-06-15,140.308
2012-06-18,140.307
2012-06-19,142.565
2012-06-20,144.788
2012-06-21,141.865
2012-06-22,139.979
2012-06-25,133.104
2012-06-26,129.808
2012-06-27,131.571
2012-06-28,129.201
2012-06-29,134.433
2012-07-02,137.115
2012-07-03,141.381
2012-07-04,142.475
2012-07-05,136.04
2012-07-06,131.836
2012-07-09,132.17
2012-07-10,134.457
2012-07-11,133.204
2012-07-12,132.489
2012-07-13,134.057
2012-07-16,134.228
2012-07-17,135.123
2012-07-18,135.641
2012-07-19,136.577
2012-07-20,132.459
2012-07-23,126.845
2012-07-24,123.57
2012-07-25,121.366
2012-07-26,125.241
2012-07-27,130.624
2012-07-30,133.072
2012-07-31,133.063
2012-08-01,131.927
2012-08-02,129.146
2012-08-03,132.442
2012-08-06,134.451
2012-08-07,138.472
2012-08-08,138.495
2012-08-09,141.421
2012-08-10,141.15
2012-08-13,141.349
2012-08-14,141.843
2012-08-15,140.366
2012-08-16,140.198
2012-08-17,139.026
2012-08-20,139.811
2012-08-21,142.449
2012-08-22,141.122
2012-08-23,139.845
2012-08-24,138.758
2012-08-27,139.395
2012-08-28,143.112
2012-08-29,143.11
2012-08-30,143.404
2012-08-31,144.723
2012-09-03,147.382
2012-09-04,146.415
2012-09-05,146.967
2012-09-06,150.505
2012-09-07,153.238
2012-09-10,152.077
2012-09-11,152.49
2012-09-12,152.344
2012-09-13,153.427
2012-09-14,158.316
2012-09-17,156.572
2012-09-18,152.226
2012-09-19,154.643
2012-09-20,154.202
2012-09-21,156.607
2012-09-24,153.6
2012-09-25,151.335
2012-09-26,149.153
2012-09-27,149.795
2012-09-28,150.608
2012-10-01,152.494
2012-10-02,153.789
2012-10-03,155.043
2012-10-04,155.873
2012-10-05,157.286
2012-10-08,156.238
2012-10-09,155.695
2012-10-10,157.147
2012-10-11,160.424
2012-10-12,159.635
2012-10-15,159.595
2012-10-16,162.36
2012-10-17,162.462
2012-10-18,162.963
2012-10-19,159.872
2012-10-22,161.26
2012-10-23,156.86
2012-10-24,156.507
2012-10-25,155.426
2012-10-26,155.379
2012-10-29,153.735
2012-10-30,156.051
2012-10-31,153.035
2012-11-01,153.941
2012-11-02,152.442
2012-11-05,151.783
2012-11-06,152.796
2012-11-07,151.106
2012-11-08,150.065
2012-11-09,150.335
2012-11-12,149.4
2012-11-13,150.365
2012-11-14,149.745
2012-11-15,149.742
2012-11-16,147.077
2012-11-19,152.804
2012-11-20,155.053
2012-11-21,155.432
2012-11-22,158.344
2012-11-23,159.126
2012-11-26,157.705
2012-11-27,154.776
2012-11-28,153.231
2012-11-29,154.723
2012-11-30,155.092
2012-12-03,154.979
2012-12-04,156.262
2012-12-05,156.19
2012-12-06,156.154
2012-12-07,154.803
2012-12-10,154.062
2012-12-11,158.662
2012-12-12,159.865
2012-12-13,159.89
2012-12-14,159.676
2012-12-17,159.543
2012-12-18,160.028
2012-12-19,161.6
2012-12-20,161.213
2012-12-21,158.751
2012-12-24,160.155
2012-12-25,160.155
2012-12-26,160.483
2012-12-27,161.068
2012-12-28,159.047
2012-12-31,159.361
2013-01-01,159.361
2013-01-02,164.79
2013-01-03,165.492
2013-01-04,164.109
2013-01-07,164.017
2013-01-08,159.869
2013-01-09,159.531
2013-01-10,162.756
2013-01-11,170.931
2013-01-14,169.117
2013-01-15,168.979
2013-01-16,167.018
2013-01-17,168.668
2013-01-18,169.145
2013-01-21,171.602
2013-01-22,170.679
2013-01-23,173.298
2013-01-24,173.691
2013-01-25,173.37
2013-01-28,174.191
2013-01-29,173.177
2013-01-30,173.788
2013-01-31,171.463
2013-02-01,174.207
2013-02-04,173.74
2013-02-05,171.383
2013-02-06,169.0
2013-02-07,165.329
2013-02-08,166.232
2013-02-11,167.771
2013-02-12,171.111
2013-02-13,169.974
2013-02-14,168.305
2013-02-15,167.736
2013-02-18,167.063
2013-02-19,170.49
2013-02-20,172.403
2013-02-21,168.65
2013-02-22,168.66
2013-02-25,171.627
2013-02-26,166.017
2013-02-27,161.964
2013-02-28,162.048
2013-03-01,160.603
2013-03-04,161.128
2013-03-05,163.196
2013-03-06,161.717
2013-03-07,163.222
2013-03-08,161.866
2013-03-11,162.201
2013-03-12,163.93
2013-03-13,162.909
2013-03-14,165.829
2013-03-15,166.153
2013-03-18,165.007
2013-03-19,163.911
2013-03-20,165.184
2013-03-21,163.226
2013-03-22,165.08
2013-03-25,163.679
2013-03-26,160.282
2013-03-27,159.978
2013-03-28,161.414
2013-03-29,161.414
2013-04-01,161.49
2013-04-02,164.255
2013-04-03,161.818
2013-04-04,161.922
2013-04-05,164.128
2013-04-08,162.84
2013-04-09,165.912
2013-04-10,170.29
2013-04-11,169.406
2013-04-12,169.698
2013-04-15,167.905
2013-04-16,166.105
2013-04-17,162.133
2013-04-18,161.932
2013-04-19,165.761
2013-04-22,166.203
2013-04-23,170.394
2013-04-24,176.896
2013-04-25,180.438
2013-04-26,177.903
2013-04-29,180.414
2013-04-30,181.264
2013-05-01,181.388
2013-05-02,178.584
2013-05-03,181.074
2013-05-06,181.705
2013-05-07,182.774
2013-05-08,184.76
2013-05-09,183.47
2013-05-10,182.087
2013-05-13,181.623
2013-05-14,174.118
2013-05-15,174.053
2013-05-16,174.165
2013-05-17,174.149
2013-05-20,175.704
2013-05-21,174.93
2013-05-22,174.128
2013-05-23,172.424
2013-05-24,173.964
2013-05-27,175.49
2013-05-28,174.202
2013-05-29,174.324
2013-05-30,174.377
2013-05-31,174.042
2013-06-03,174.567
2013-06-04,175.668
2013-06-05,173.395
2013-06-06,173.238
2013-06-07,175.846
2013-06-10,175.777
2013-06-11,174.313
2013-06-12,174.789
2013-06-13,173.798
2013-06-14,177.033
2013-06-17,179.095
2013-06-18,181.741
2013-06-19,182.535
2013-06-20,172.856
2013-06-21,166.31
2013-06-24,160.904
2013-06-25,163.941
2013-06-26,164.837
2013-06-27,164.118
2013-06-28,165.289
2013-07-01,167.642
2013-07-02,165.916
2013-07-03,161.471
2013-07-04,164.541
2013-07-05,162.956
2013-07-08,163.691
2013-07-09,163.273
2013-07-10,163.129
2013-07-11,163.954
2013-07-12,163.364
2013-07-15,165.7
2013-07-16,167.365
2013-07-17,164.866
2013-07-18,168.883
2013-07-19,167.843
2013-07-22,169.061
2013-07-23,169.32
2013-07-24,173.287
2013-07-25,172.219
2013-07-26,171.563
2013-07-29,170.85
2013-07-30,170.023
2013-07-31,164.865
2013-08-01,164.465
2013-08-02,167.252
2013-08-05,165.915
2013-08-06,165.167
2013-08-07,164.539
2013-08-08,168.877
2013-08-09,172.947
2013-08-12,171.056
2013-08-13,171.524
2013-08-14,173.523
2013-08-15,172.992
2013-08-16,172.343
2013-08-19,172.58
2013-08-20,171.549
2013-08-21,170.214
2013-08-22,174.256
2013-08-23,175.29
2013-08-26,174.74
2013-08-27,172.381
2013-08-28,172.096
2013-08-29,169.954
2013-08-30,167.427
2013-09-02,170.296
2013-09-03,170.34
2013-09-04,170.359
2013-09-05,172.727
2013-09-06,174.469
2013-09-09,173.583
2013-09-10,174.627
2013-09-11,175.999
2013-09-12,176.655
2013-09-13,176.565
2013-09-16,174.944
2013-09-17,169.755
2013-09-18,171.292
2013-09-19,173.627
2013-09-20,173.736
2013-09-23,172.159
2013-09-24,171.389
2013-09-25,175.478
2013-09-26,173.864
2013-09-27,173.713
2013-09-30,171.998
2013-10-01,170.234
2013-10-02,169.5
2013-10-03,168.968
2013-10-04,169.339
2013-10-07,167.101
2013-10-08,165.897
2013-10-09,164.678
2013-10-10,166.239
2013-10-11,167.89
2013-10-14,169.734
2013-10-15,169.747
2013-10-16,169.981
2013-10-17,171.591
2013-10-18,173.677
2013-10-21,175.796
2013-10-22,176.704
2013-10-23,174.729
2013-10-24,173.05
2013-10-25,172.175
2013-10-28,172.504
2013-10-29,172.447
2013-10-30,172.775
2013-10-31,165.672
2013-11-01,164.378
2013-11-04,167.07
2013-11-05,168.854
2013-11-06,172.404
2013-11-07,169.734
2013-11-08,166.669
2013-11-11,168.541
2013-11-12,168.887
2013-11-13,167.541
2013-11-14,167.136
2013-11-15,166.732
2013-11-18,168.391
2013-11-19,169.093
2013-11-20,168.388
2013-11-21,167.937
2013-11-22,167.678
2013-11-25,168.317
2013-11-26,168.272
2013-11-27,170.814
2013-11-28,172.472
2013-11-29,173.256
2013-12-02,170.26
2013-12-03,169.301
2013-12-04,165.179
2013-12-05,165.081
2013-12-06,165.061
2013-12-09,167.444
2013-12-10,168.192
2013-12-11,167.803
2013-12-12,164.698
2013-12-13,163.9
2013-12-16,165.915
2013-12-17,164.87
2013-12-18,165.861
2013-12-19,165.274
2013-12-20,166.482
2013-12-23,169.78
2013-12-24,167.776
2013-12-25,167.776
2013-12-26,168.089
2013-12-27,169.722
2013-12-30,169.389
2013-12-31,169.531
2014-01-01,169.531
2014-01-02,166.67
2014-01-03,170.308
2014-01-06,170.532
2014-01-07,173.352
2014-01-08,173.462
2014-01-09,172.205
2014-01-10,172.831
2014-01-13,173.451
2014-01-14,171.119
2014-01-15,168.771
2014-01-16,169.977
2014-01-17,170.107
2014-01-20,170.845
2014-01-21,169.663
2014-01-22,165.858
2014-01-23,166.194
2014-01-24,165.971
2014-01-27,163.962
2014-01-28,166.038
2014-01-29,165.52
2014-01-30,161.672
2014-01-31,159.574
2014-02-03,157.845
2014-02-04,157.189
2014-02-05,157.795
2014-02-06,162.89
2014-02-07,164.17
2014-02-10,163.798
2014-02-11,165.636
2014-02-12,164.363
2014-02-13,166.839
2014-02-14,169.43
2014-02-17,173.441
2014-02-18,173.229
2014-02-19,173.088
2014-02-20,171.865
2014-02-21,173.667
2014-02-24,174.833
2014-02-25,175.064
2014-02-26,170.815
2014-02-27,172.483
2014-02-28,175.157
2014-03-03,169.49
2014-03-04,172.661
2014-03-05,174.216
2014-03-06,175.643
2014-03-07,174.837
2014-03-10,175.838
2014-03-11,175.175
2014-03-12,172.619
2014-03-13,169.353
2014-03-14,168.478
2014-03-17,170.593
2014-03-18,172.328
2014-03-19,172.632
2014-03-20,170.133
2014-03-21,170.293
2014-03-24,170.499
2014-03-25,172.37
2014-03-26,173.941
2014-03-27,174.06
2014-03-28,174.092
2014-03-31,174.545
2014-04-01,177.443
2014-04-02,177.367
2014-04-03,177.981
2014-04-04,176.435
2014-04-07,175.949
2014-04-08,173.51
2014-04-09,174.861
2014-04-10,174.211
2014-04-11,172.558
2014-04-14,172.778
2014-04-15,171.838
2014-04-16,174.373
2014-04-17,176.921
2014-04-18,176.921
2014-04-21,176.518
2014-04-22,179.348
2014-04-23,177.358
2014-04-24,178.272
2014-04-25,176.631
2014-04-28,175.856
2014-04-29,175.828
2014-04-30,174.521
2014-05-01,174.521
2014-05-02,176.485
2014-05-05,176.065
2014-05-06,176.931
2014-05-07,175.42
2014-05-08,175.913
2014-05-09,173.355
2014-05-12,174.972
2014-05-13,174.142
2014-05-14,170.23
2014-05-15,167.919
2014-05-16,167.343
2014-05-19,168.592
2014-05-20,168.857
2014-05-21,166.269
2014-05-22,165.375
2014-05-23,164.639
2014-05-26,165.663
2014-05-27,168.487
2014-05-28,169.144
2014-05-29,169.164
2014-05-30,171.407
2014-06-02,170.946
2014-06-03,171.645
2014-06-04,172.144
2014-06-05,173.062
2014-06-06,174.672
2014-06-09,174.934
2014-06-10,175.255
2014-06-11,172.738
2014-06-12,173.023
2014-06-13,173.068
2014-06-16,171.961
2014-06-17,171.502
2014-06-18,171.061
2014-06-19,171.824
2014-06-20,169.9
2014-06-23,167.574
2014-06-24,164.142
2014-06-25,165.03
2014-06-26,163.376
2014-06-27,159.716
2014-06-30,156.227
2014-07-01,157.856
2014-07-02,157.921
2014-07-03,156.483
2014-07-04,154.674
2014-07-07,151.53
2014-07-08,145.63
2014-07-09,144.974
2014-07-10,138.2
2014-07-11,136.981
2014-07-14,136.774
2014-07-15,133.742
2014-07-16,139.419
2014-07-17,137.892
2014-07-18,136.436
2014-07-21,135.989
2014-07-22,136.37
2014-07-23,140.815
2014-07-24,143.57
2014-07-25,141.395
2014-07-28,142.117
2014-07-29,139.278
2014-07-30,131.596
2014-07-31,125.205
2014-08-01,121.317
2014-08-04,122.824
2014-08-05,117.525
2014-08-06,113.152
2014-08-07,111.42
2014-08-08,110.656
2014-08-11,110.849
2014-08-12,109.938
2014-08-13,111.764
2014-08-14,112.693
2014-08-15,112.936
2014-08-18,115.068
2014-08-19,116.656
2014-08-20,116.005
2014-08-21,115.184
2014-08-22,114.646
2014-08-25,115.665
2014-08-26,117.706
2014-08-27,119.57
2014-08-28,117.508
2014-08-29,118.99
2014-09-01,118.141
2014-09-02,118.133
2014-09-03,120.058
2014-09-04,120.051
2014-09-05,119.68
2014-09-08,118.606
2014-09-09,116.813
2014-09-10,116.465
2014-09-11,116.126
2014-09-12,116.34
2014-09-15,114.115
2014-09-16,112.697
2014-09-17,112.941
2014-09-18,113.097
2014-09-19,113.947
2014-09-22,113.773
2014-09-23,112.475
2014-09-24,110.849
2014-09-25,108.744
2014-09-26,108.458
2014-09-29,107.775
2014-09-30,107.074
2014-10-01,105.038
2014-10-02,102.05
2014-10-03,101.072
2014-10-06,101.318
2014-10-07,101.876
2014-10-08,99.511
2014-10-09,97.783
2014-10-10,95.88
2014-10-13,96.967
2014-10-14,96.43
2014-10-15,93.537
2014-10-16,90.807
2014-10-17,94.845
2014-10-20,94.033
2014-10-21,97.545
2014-10-22,97.222
2014-10-23,96.875
2014-10-24,96.491
2014-10-27,96.469
2014-10-28,98.071
2014-10-29,97.049
2014-10-30,92.551
2014-10-31,92.24
2014-11-03,91.303
2014-11-04,88.657
2014-11-05,90.019
2014-11-06,90.867
2014-11-07,90.268
2014-11-10,92.788
2014-11-11,92.054
2014-11-12,88.884
2014-11-13,90.558
2014-11-14,91.819
2014-11-17,91.68
2014-11-18,92.937
2014-11-19,91.454
2014-11-20,91.171
2014-11-21,92.708
2014-11-24,93.266
2014-11-25,92.418
2014-11-26,92.387
2014-11-27,90.454
2014-11-28,86.597
2014-12-01,83.946
2014-12-02,86.568
2014-12-03,85.737
2014-12-04,85.343
2014-12-05,85.592
2014-12-08,84.008
2014-12-09,82.232
2014-12-10,80.414
2014-12-11,78.879
2014-12-12,77.932
2014-12-15,75.205
2014-12-16,76.538
2014-12-17,76.339
2014-12-18,78.941
2014-12-19,77.83
2014-12-22,77.039
2014-12-23,78.211
2014-12-24,77.315
2014-12-25,77.315
2014-12-26,77.195
2014-12-29,75.755
2014-12-30,73.626
2014-12-31,73.54
2015-01-01,73.54
2015-01-02,74.686
2015-01-05,71.307
2015-01-06,70.733
2015-01-07,69.868
2015-01-08,71.811
2015-01-09,70.765
2015-01-12,70.327
2015-01-13,71.976
2015-01-14,73.823
2015-01-15,72.553
2015-01-16,74.181
2015-01-19,76.243
2015-01-20,76.167
2015-01-21,78.697
2015-01-22,78.053
2015-01-23,76.147
2015-01-26,77.802
2015-01-27,77.781
2015-01-28,74.465
2015-01-29,74.61
2015-01-30,73.704
2015-02-02,77.365
2015-02-03,79.487
2015-02-04,78.455
2015-02-05,78.853
2015-02-06,78.814
2015-02-09,79.094
2015-02-10,77.85
2015-02-11,76.38
2015-02-12,78.737
2015-02-13,81.401
2015-02-16,82.141
2015-02-17,83.622
2015-02-18,85.038
2015-02-19,84.749
2015-02-20,84.575
2015-02-23,85.009
2015-02-24,86.28
2015-02-25,85.518
2015-02-26,85.372
2015-02-27,85.757
2015-03-02,84.687
2015-03-03,84.841
2015-03-04,82.382
2015-03-05,83.608
2015-03-06,84.422
2015-03-09,84.301
2015-03-10,79.42
2015-03-11,80.304
2015-03-12,80.979
2015-03-13,79.421
2015-03-16,80.992
2015-03-17,81.012
2015-03-18,81.898
2015-03-19,82.496
2015-03-20,86.958
2015-03-23,87.955
2015-03-24,88.777
2015-03-25,89.332
2015-03-26,88.119
2015-03-27,89.035
2015-03-30,88.395
2015-03-31,86.853
2015-04-01,88.117
2015-04-02,88.87
2015-04-03,88.87
2015-04-06,90.103
2015-04-07,89.894
2015-04-08,92.821
2015-04-09,93.258
2015-04-10,92.999
2015-04-13,92.508
2015-04-14,92.011
2015-04-15,92.858
2015-04-16,91.286
2015-04-17,89.238
2015-04-20,90.398
2015-04-21,90.0
2015-04-22,89.099
2015-04-23,90.185
2015-04-24,91.777
2015-04-27,94.232
2015-04-28,94.772
2015-04-29,95.497
2015-04-30,98.797
2015-05-01,98.947
2015-05-04,99.982
2015-05-05,98.636
2015-05-06,99.714
2015-05-07,96.785
2015-05-08,97.845
2015-05-11,98.866
2015-05-12,99.218
2015-05-13,101.024
2015-05-14,101.102
2015-05-15,100.41
2015-05-18,99.013
2015-05-19,96.904
2015-05-20,95.559
2015-05-21,96.145
2015-05-22,95.486
2015-05-25,93.626
2015-05-26,90.098
2015-05-27,91.173
2015-05-28,91.094
2015-05-29,90.209
2015-06-01,89.479
2015-06-02,92.227
2015-06-03,93.953
2015-06-04,92.867
2015-06-05,91.205
2015-06-08,89.59
2015-06-09,89.725
2015-06-10,93.565
2015-06-11,94.577
2015-06-12,93.53
2015-06-15,91.675
2015-06-16,90.643
2015-06-17,89.79
2015-06-18,91.198
2015-06-19,91.218
2015-06-22,92.143
2015-06-23,93.322
2015-06-24,92.493
2015-06-25,91.743
2015-06-26,91.997
2015-06-29,86.792
2015-06-30,86.845
2015-07-01,87.512
2015-07-02,86.864
2015-07-03,85.664
2015-07-06,82.574
2015-07-07,79.349
2015-07-08,81.478
2015-07-09,85.041
2015-07-10,88.118
2015-07-13,88.425
2015-07-14,87.292
2015-07-15,87.494
2015-07-16,88.041
2015-07-17,87.877
2015-07-20,88.015
2015-07-21,88.267
2015-07-22,86.841
2015-07-23,88.751
2015-07-24,87.569
2015-07-27,86.505
2015-07-28,86.245
2015-07-29,87.128
2015-07-30,88.375
2015-07-31,89.904
2015-08-03,88.246
2015-08-04,87.793
