Date,PORTUGAL GROWTH Standard (Large+Mid Cap)
2005-11-09,140.71
2005-11-10,140.986
2005-11-11,143.104
2005-11-14,142.77
2005-11-15,142.191
2005-11-16,142.075
2005-11-17,141.913
2005-11-18,142.664
2005-11-21,142.724
2005-11-22,141.603
2005-11-23,144.058
2005-11-24,144.728
2005-11-25,144.205
2005-11-28,144.258
2005-11-29,144.713
2005-11-30,143.368
2005-12-01,143.332
2005-12-02,143.034
2005-12-05,145.076
2005-12-06,146.963
2005-12-07,147.215
2005-12-08,147.912
2005-12-09,148.531
2005-12-12,149.84
2005-12-13,148.876
2005-12-14,151.631
2005-12-15,153.638
2005-12-16,153.181
2005-12-19,152.177
2005-12-20,149.667
2005-12-21,152.136
2005-12-22,153.18
2005-12-23,154.287
2005-12-26,154.287
2005-12-27,154.351
2005-12-28,155.68
2005-12-29,155.362
2005-12-30,155.355
2006-01-02,154.43
2006-01-03,159.42
2006-01-04,162.285
2006-01-05,162.143
2006-01-06,162.446
2006-01-09,162.622
2006-01-10,162.244
2006-01-11,163.996
2006-01-12,160.705
2006-01-13,161.222
2006-01-16,163.057
2006-01-17,160.712
2006-01-18,159.558
2006-01-19,159.827
2006-01-20,158.289
2006-01-23,161.048
2006-01-24,160.408
2006-01-25,159.76
2006-01-26,159.969
2006-01-27,157.747
2006-01-30,157.693
2006-01-31,158.336
2006-02-01,159.348
2006-02-02,156.277
2006-02-03,155.706
2006-02-06,155.834
2006-02-07,169.825
2006-02-08,170.483
2006-02-09,169.586
2006-02-10,169.264
2006-02-13,169.687
2006-02-14,170.29
2006-02-15,171.69
2006-02-16,172.323
2006-02-17,172.888
2006-02-20,173.095
2006-02-21,172.191
2006-02-22,172.512
2006-02-23,173.44
2006-02-24,173.127
2006-02-27,173.156
2006-02-28,172.606
2006-03-01,173.465
2006-03-02,173.727
2006-03-03,174.803
2006-03-06,177.199
2006-03-07,174.241
2006-03-08,175.231
2006-03-09,175.209
2006-03-10,174.932
2006-03-13,177.17
2006-03-14,180.025
2006-03-15,182.397
2006-03-16,183.605
2006-03-17,183.746
2006-03-20,184.187
2006-03-21,183.373
2006-03-22,184.266
2006-03-23,182.383
2006-03-24,182.738
2006-03-27,182.771
2006-03-28,182.553
2006-03-29,181.892
2006-03-30,184.692
2006-03-31,183.09
2006-04-03,184.932
2006-04-04,187.537
2006-04-05,187.828
2006-04-06,187.273
2006-04-07,186.571
2006-04-10,186.247
2006-04-11,185.88
2006-04-12,185.138
2006-04-13,185.522
2006-04-14,185.522
2006-04-17,188.469
2006-04-18,187.761
2006-04-19,189.293
2006-04-20,188.336
2006-04-21,188.927
2006-04-24,190.699
2006-04-25,190.649
2006-04-26,190.448
2006-04-27,191.548
2006-04-28,191.878
2006-05-01,192.213
2006-05-02,192.075
2006-05-03,191.366
2006-05-04,193.632
2006-05-05,192.89
2006-05-08,193.478
2006-05-09,193.526
2006-05-10,194.199
2006-05-11,194.822
2006-05-12,194.131
2006-05-15,192.196
2006-05-16,191.979
2006-05-17,189.159
2006-05-18,188.679
2006-05-19,186.051
2006-05-22,186.399
2006-05-23,187.393
2006-05-24,185.096
2006-05-25,186.225
2006-05-26,187.359
2006-05-29,187.821
2006-05-30,187.584
2006-05-31,185.413
2006-06-01,186.335
2006-06-02,192.43
2006-06-05,192.561
2006-06-06,190.451
2006-06-07,192.397
2006-06-08,187.035
2006-06-09,187.86
2006-06-12,186.022
2006-06-13,182.737
2006-06-14,182.91
2006-06-15,184.021
2006-06-16,183.989
2006-06-19,183.252
2006-06-20,183.114
2006-06-21,185.297
2006-06-22,185.661
2006-06-23,184.91
2006-06-26,184.92
2006-06-27,185.409
2006-06-28,184.003
2006-06-29,184.73
2006-06-30,189.759
2006-07-03,190.037
2006-07-04,189.916
2006-07-05,187.729
2006-07-06,189.122
2006-07-07,189.947
2006-07-10,189.434
2006-07-11,189.166
2006-07-12,188.147
2006-07-13,187.597
2006-07-14,186.085
2006-07-17,183.977
2006-07-18,183.354
2006-07-19,186.175
2006-07-20,187.418
2006-07-21,187.192
2006-07-24,187.064
2006-07-25,188.396
2006-07-26,188.59
2006-07-27,191.371
2006-07-28,191.831
2006-07-31,191.744
2006-08-01,192.0
2006-08-02,194.295
2006-08-03,194.378
2006-08-04,195.452
2006-08-07,195.234
2006-08-08,195.675
2006-08-09,197.273
2006-08-10,194.991
2006-08-11,194.734
2006-08-14,194.533
2006-08-15,194.958
2006-08-16,196.704
2006-08-17,196.24
2006-08-18,195.831
2006-08-21,196.461
2006-08-22,195.707
2006-08-23,194.919
2006-08-24,195.336
2006-08-25,194.144
2006-08-28,197.011
2006-08-29,195.548
2006-08-30,196.707
2006-08-31,195.968
2006-09-01,196.496
2006-09-04,197.82
2006-09-05,196.284
2006-09-06,196.248
2006-09-07,194.701
2006-09-08,194.456
2006-09-11,193.913
2006-09-12,193.929
2006-09-13,194.353
2006-09-14,194.994
2006-09-15,193.565
2006-09-18,194.172
2006-09-19,195.128
2006-09-20,195.963
2006-09-21,196.542
2006-09-22,197.961
2006-09-25,195.369
2006-09-26,194.642
2006-09-27,197.173
2006-09-28,199.216
2006-09-29,198.947
2006-10-02,200.863
2006-10-03,200.237
2006-10-04,200.16
2006-10-05,200.058
2006-10-06,198.551
2006-10-09,199.299
2006-10-10,197.774
2006-10-11,197.668
2006-10-12,197.821
2006-10-13,197.393
2006-10-16,197.579
2006-10-17,198.059
2006-10-18,197.584
2006-10-19,198.546
2006-10-20,198.95
2006-10-23,198.503
2006-10-24,197.783
2006-10-25,200.369
2006-10-26,201.521
2006-10-27,202.599
2006-10-30,202.285
2006-10-31,202.639
2006-11-01,202.826
2006-11-02,202.728
2006-11-03,201.932
2006-11-06,203.062
2006-11-07,204.407
2006-11-08,203.551
2006-11-09,204.318
2006-11-10,205.223
2006-11-13,204.267
2006-11-14,204.568
2006-11-15,204.651
2006-11-16,204.489
2006-11-17,204.845
2006-11-20,204.261
2006-11-21,204.882
2006-11-22,206.191
2006-11-23,206.448
2006-11-24,208.386
2006-11-27,208.956
2006-11-28,208.714
2006-11-29,208.971
2006-11-30,211.277
2006-12-01,212.033
2006-12-04,212.58
2006-12-05,214.597
2006-12-06,217.629
2006-12-07,216.765
2006-12-08,217.486
2006-12-11,216.048
2006-12-12,216.639
2006-12-13,217.149
2006-12-14,216.327
2006-12-15,215.41
2006-12-18,217.58
2006-12-19,218.997
2006-12-20,216.617
2006-12-21,216.683
2006-12-22,216.253
2006-12-25,216.253
2006-12-26,215.916
2006-12-27,216.226
2006-12-28,217.398
2006-12-29,219.448
2007-01-01,219.448
2007-01-02,221.081
2007-01-03,219.336
2007-01-04,218.68
2007-01-05,216.626
2007-01-08,218.437
2007-01-09,219.681
2007-01-10,220.273
2007-01-11,222.615
2007-01-12,223.414
2007-01-15,223.176
2007-01-16,223.719
2007-01-17,227.163
2007-01-18,227.311
2007-01-19,223.483
2007-01-22,221.965
2007-01-23,222.868
2007-01-24,222.421
2007-01-25,222.61
2007-01-26,221.74
2007-01-29,222.002
2007-01-30,223.508
2007-01-31,222.838
2007-02-01,225.066
2007-02-02,224.295
2007-02-05,224.546
2007-02-06,225.283
2007-02-07,229.359
2007-02-08,230.519
2007-02-09,232.65
2007-02-12,230.981
2007-02-13,231.138
2007-02-14,234.095
2007-02-15,236.557
2007-02-16,242.841
2007-02-19,244.955
2007-02-20,245.098
2007-02-21,242.219
2007-02-22,244.287
2007-02-23,241.749
2007-02-26,241.572
2007-02-27,238.617
2007-02-28,235.535
2007-03-01,234.838
2007-03-02,234.27
2007-03-05,231.717
2007-03-06,233.907
2007-03-07,231.896
2007-03-08,232.941
2007-03-09,232.287
2007-03-12,235.184
2007-03-13,233.636
2007-03-14,230.509
2007-03-15,233.42
2007-03-16,232.096
2007-03-19,235.576
2007-03-20,235.316
2007-03-21,236.07
2007-03-22,239.835
2007-03-23,239.154
2007-03-26,239.964
2007-03-27,241.064
2007-03-28,238.176
2007-03-29,237.89
2007-03-30,236.219
2007-04-02,239.931
2007-04-03,242.264
2007-04-04,242.694
2007-04-05,243.091
2007-04-06,243.091
2007-04-09,241.825
2007-04-10,245.034
2007-04-11,244.68
2007-04-12,244.76
2007-04-13,246.573
2007-04-16,248.126
2007-04-17,247.598
2007-04-18,248.025
2007-04-19,249.198
2007-04-20,251.38
2007-04-23,249.641
2007-04-24,250.118
2007-04-25,251.549
2007-04-26,250.413
2007-04-27,251.094
2007-04-30,252.434
2007-05-01,251.49
2007-05-02,250.665
2007-05-03,248.438
2007-05-04,251.041
2007-05-07,253.133
2007-05-08,250.094
2007-05-09,251.067
2007-05-10,250.192
2007-05-11,249.473
2007-05-14,250.337
2007-05-15,250.755
2007-05-16,250.032
2007-05-17,254.177
2007-05-18,255.065
2007-05-21,252.912
2007-05-22,255.363
2007-05-23,258.734
2007-05-24,259.155
2007-05-25,259.894
2007-05-28,260.667
2007-05-29,261.559
2007-05-30,258.367
2007-05-31,260.993
2007-06-01,261.783
2007-06-04,261.56
2007-06-05,259.634
2007-06-06,255.481
2007-06-07,251.475
2007-06-08,250.645
2007-06-11,252.456
2007-06-12,250.842
2007-06-13,252.055
2007-06-14,255.483
2007-06-15,256.672
2007-06-18,257.173
2007-06-19,255.649
2007-06-20,257.636
2007-06-21,256.173
2007-06-22,256.567
2007-06-25,256.438
2007-06-26,255.726
2007-06-27,256.143
2007-06-28,257.186
2007-06-29,257.518
2007-07-02,260.068
2007-07-03,260.986
2007-07-04,262.35
2007-07-05,259.826
2007-07-06,261.005
2007-07-09,261.146
2007-07-10,263.153
2007-07-11,263.534
2007-07-12,264.458
2007-07-13,266.307
2007-07-16,267.91
2007-07-17,268.611
2007-07-18,267.992
2007-07-19,268.378
2007-07-20,270.467
2007-07-23,272.343
2007-07-24,270.879
2007-07-25,268.141
2007-07-26,266.433
2007-07-27,263.818
2007-07-30,262.908
2007-07-31,265.167
2007-08-01,261.201
2007-08-02,264.039
2007-08-03,265.169
2007-08-06,264.519
2007-08-07,264.595
2007-08-08,268.145
2007-08-09,263.997
2007-08-10,258.854
2007-08-13,256.949
2007-08-14,254.152
2007-08-15,252.357
2007-08-16,241.843
2007-08-17,242.937
2007-08-20,244.7
2007-08-21,244.904
2007-08-22,248.93
2007-08-23,251.099
2007-08-24,252.559
2007-08-27,252.555
2007-08-28,251.193
2007-08-29,252.043
2007-08-30,252.043
2007-08-31,252.843
2007-09-03,253.433
2007-09-04,254.463
2007-09-05,253.6
2007-09-06,253.234
2007-09-07,248.868
2007-09-10,246.29
2007-09-11,249.343
2007-09-12,249.362
2007-09-13,247.497
2007-09-14,246.171
2007-09-17,241.047
2007-09-18,242.701
2007-09-19,251.237
2007-09-20,251.229
2007-09-21,253.58
2007-09-24,251.882
2007-09-25,246.57
2007-09-26,247.998
2007-09-27,251.056
2007-09-28,254.24
2007-10-01,257.831
2007-10-02,258.552
2007-10-03,260.325
2007-10-04,259.865
2007-10-05,263.047
2007-10-08,260.646
2007-10-09,264.113
2007-10-10,264.75
2007-10-11,270.401
2007-10-12,267.043
2007-10-15,266.647
2007-10-16,263.268
2007-10-17,267.152
2007-10-18,269.741
2007-10-19,267.212
2007-10-22,264.207
2007-10-23,269.326
2007-10-24,266.765
2007-10-25,270.456
2007-10-26,272.319
2007-10-29,275.129
2007-10-30,273.928
2007-10-31,276.883
2007-11-01,277.581
2007-11-02,276.154
2007-11-05,274.19
2007-11-06,279.614
2007-11-07,286.227
2007-11-08,292.926
2007-11-09,293.151
2007-11-12,291.598
2007-11-13,286.659
2007-11-14,287.635
2007-11-15,287.021
2007-11-16,285.762
2007-11-19,280.505
2007-11-20,280.455
2007-11-21,282.07
2007-11-22,286.816
2007-11-23,288.123
2007-11-26,289.428
2007-11-27,286.257
2007-11-28,289.172
2007-11-29,286.429
2007-11-30,286.27
2007-12-03,288.868
2007-12-04,289.493
2007-12-05,286.691
2007-12-06,284.983
2007-12-07,284.04
2007-12-10,283.554
2007-12-11,286.068
2007-12-12,282.724
2007-12-13,274.652
2007-12-14,276.866
2007-12-17,278.465
2007-12-18,277.93
2007-12-19,275.074
2007-12-20,272.054
2007-12-21,273.882
2007-12-24,276.68
2007-12-25,276.68
2007-12-26,278.581
2007-12-27,275.788
2007-12-28,278.339
2007-12-31,277.98
2008-01-01,277.98
2008-01-02,275.499
2008-01-03,274.46
2008-01-04,275.139
2008-01-07,274.659
2008-01-08,275.225
2008-01-09,269.126
2008-01-10,268.483
2008-01-11,265.549
2008-01-14,269.005
2008-01-15,262.784
2008-01-16,250.593
2008-01-17,249.527
2008-01-18,246.666
2008-01-21,229.078
2008-01-22,230.064
2008-01-23,223.016
2008-01-24,234.583
2008-01-25,236.404
2008-01-28,236.052
2008-01-29,244.098
2008-01-30,243.254
2008-01-31,241.751
2008-02-01,244.264
2008-02-04,244.217
2008-02-05,232.47
2008-02-06,233.904
2008-02-07,229.062
2008-02-08,227.264
2008-02-11,225.525
2008-02-12,231.272
2008-02-13,233.192
2008-02-14,236.247
2008-02-15,232.598
2008-02-18,232.827
2008-02-19,233.039
2008-02-20,227.299
2008-02-21,228.749
2008-02-22,225.583
2008-02-25,227.665
2008-02-26,231.617
2008-02-27,236.495
2008-02-28,232.394
2008-02-29,229.214
2008-03-03,225.441
2008-03-04,224.548
2008-03-05,229.28
2008-03-06,229.635
2008-03-07,229.626
2008-03-10,224.846
2008-03-11,225.439
2008-03-12,228.078
2008-03-13,223.305
2008-03-14,221.174
2008-03-17,219.398
2008-03-18,225.209
2008-03-19,225.073
2008-03-20,222.469
2008-03-21,222.469
2008-03-24,222.152
2008-03-25,233.3
2008-03-26,234.718
2008-03-27,236.691
2008-03-28,238.526
2008-03-31,238.031
2008-04-01,238.226
2008-04-02,242.08
2008-04-03,242.595
2008-04-04,242.739
2008-04-07,246.322
2008-04-08,248.779
2008-04-09,247.975
2008-04-10,249.423
2008-04-11,250.885
2008-04-14,249.977
2008-04-15,249.343
2008-04-16,249.557
2008-04-17,247.213
2008-04-18,246.385
2008-04-21,252.192
2008-04-22,252.919
2008-04-23,249.105
2008-04-24,247.363
2008-04-25,248.348
2008-04-28,249.662
2008-04-29,244.93
2008-04-30,242.967
2008-05-01,241.118
2008-05-02,243.993
2008-05-05,244.777
2008-05-06,250.181
2008-05-07,251.838
2008-05-08,249.98
2008-05-09,247.66
2008-05-12,246.221
2008-05-13,246.694
2008-05-14,245.231
2008-05-15,240.115
2008-05-16,240.585
2008-05-19,242.11
2008-05-20,241.007
2008-05-21,242.102
2008-05-22,242.077
2008-05-23,240.264
2008-05-26,239.522
2008-05-27,238.563
2008-05-28,236.319
2008-05-29,234.465
2008-05-30,234.062
2008-06-02,230.072
2008-06-03,230.332
2008-06-04,225.29
2008-06-05,225.649
2008-06-06,225.155
2008-06-09,222.667
2008-06-10,219.67
2008-06-11,218.857
2008-06-12,218.443
2008-06-13,217.516
2008-06-16,218.487
2008-06-17,220.038
2008-06-18,219.454
2008-06-19,213.885
2008-06-20,211.479
2008-06-23,207.164
2008-06-24,202.646
2008-06-25,205.296
2008-06-26,201.225
2008-06-27,195.19
2008-06-30,192.65
2008-07-01,184.244
2008-07-02,190.69
2008-07-03,188.73
2008-07-04,184.357
2008-07-07,186.849
2008-07-08,189.659
2008-07-09,194.922
2008-07-10,193.337
2008-07-11,188.954
2008-07-14,185.793
2008-07-15,179.477
2008-07-16,183.006
2008-07-17,190.088
2008-07-18,195.15
2008-07-21,196.03
2008-07-22,192.721
2008-07-23,193.457
2008-07-24,191.784
2008-07-25,191.709
2008-07-28,189.109
2008-07-29,186.103
2008-07-30,186.159
2008-07-31,187.441
2008-08-01,184.193
2008-08-04,183.512
2008-08-05,180.063
2008-08-06,174.502
2008-08-07,174.58
2008-08-08,171.585
2008-08-11,175.036
2008-08-12,175.264
2008-08-13,172.145
2008-08-14,173.029
2008-08-15,172.458
2008-08-18,170.568
2008-08-19,167.671
2008-08-20,167.89
2008-08-21,169.084
2008-08-22,171.197
2008-08-25,170.221
2008-08-26,169.069
2008-08-27,169.471
2008-08-28,172.579
2008-08-29,174.41
2008-09-01,173.874
2008-09-02,172.413
2008-09-03,173.775
2008-09-04,170.199
2008-09-05,164.813
2008-09-08,167.28
2008-09-09,163.987
2008-09-10,158.837
2008-09-11,155.58
2008-09-12,161.055
2008-09-15,156.746
2008-09-16,154.394
2008-09-17,152.329
2008-09-18,146.595
2008-09-19,160.926
2008-09-22,160.821
2008-09-23,160.879
2008-09-24,161.389
2008-09-25,160.996
2008-09-26,159.802
2008-09-29,152.472
2008-09-30,152.24
2008-10-01,149.329
2008-10-02,142.757
2008-10-03,140.886
2008-10-06,120.95
2008-10-07,122.949
2008-10-08,119.683
2008-10-09,121.137
2008-10-10,115.53
2008-10-13,130.349
2008-10-14,139.215
2008-10-15,134.596
2008-10-16,126.743
2008-10-17,128.484
2008-10-20,129.43
2008-10-21,124.007
2008-10-22,115.058
2008-10-23,113.856
2008-10-24,106.655
2008-10-27,102.493
2008-10-28,104.354
2008-10-29,116.777
2008-10-30,116.34
2008-10-31,116.012
2008-11-03,119.772
2008-11-04,127.56
2008-11-05,124.567
2008-11-06,117.023
2008-11-07,119.677
2008-11-10,119.241
2008-11-11,114.123
2008-11-12,111.796
2008-11-13,110.949
2008-11-14,113.063
2008-11-17,110.545
2008-11-18,112.23
2008-11-19,111.194
2008-11-20,104.706
2008-11-21,102.507
2008-11-24,110.258
2008-11-25,110.636
2008-11-26,109.495
2008-11-27,111.002
2008-11-28,110.043
2008-12-01,106.439
2008-12-02,106.028
2008-12-03,105.75
2008-12-04,105.078
2008-12-05,99.576
2008-12-08,105.119
2008-12-09,105.361
2008-12-10,105.47
2008-12-11,107.248
2008-12-12,106.51
2008-12-15,109.837
2008-12-16,112.041
2008-12-17,118.519
2008-12-18,122.439
2008-12-19,115.784
2008-12-22,115.649
2008-12-23,115.954
2008-12-24,116.156
2008-12-25,116.156
2008-12-26,116.717
2008-12-29,119.169
2008-12-30,119.837
2008-12-31,116.762
2009-01-01,116.762
2009-01-02,118.822
2009-01-05,119.462
2009-01-06,119.473
2009-01-07,120.045
2009-01-08,119.838
2009-01-09,117.587
2009-01-12,114.332
2009-01-13,113.147
2009-01-14,109.387
2009-01-15,111.472
2009-01-16,115.394
2009-01-19,113.596
2009-01-20,110.744
2009-01-21,108.981
2009-01-22,111.221
2009-01-23,110.824
2009-01-26,114.664
2009-01-27,113.619
2009-01-28,116.229
2009-01-29,115.446
2009-01-30,114.485
2009-02-02,112.49
2009-02-03,114.35
2009-02-04,114.746
2009-02-05,114.507
2009-02-06,116.106
2009-02-09,117.515
2009-02-10,115.367
2009-02-11,114.521
2009-02-12,111.834
2009-02-13,112.426
2009-02-16,109.437
2009-02-17,104.447
2009-02-18,104.51
2009-02-19,107.179
2009-02-20,104.629
2009-02-23,106.004
2009-02-24,104.886
2009-02-25,102.734
2009-02-26,104.917
2009-02-27,105.453
2009-03-02,102.382
2009-03-03,99.561
2009-03-04,101.832
2009-03-05,99.271
2009-03-06,102.591
2009-03-09,102.811
2009-03-10,105.76
2009-03-11,107.272
2009-03-12,107.417
2009-03-13,108.616
2009-03-16,109.887
2009-03-17,110.348
2009-03-18,113.289
2009-03-19,121.115
2009-03-20,120.971
2009-03-23,124.242
2009-03-24,121.679
2009-03-25,122.053
2009-03-26,118.596
2009-03-27,114.127
2009-03-30,112.052
2009-03-31,116.325
2009-04-01,115.787
2009-04-02,120.461
2009-04-03,119.058
2009-04-06,120.185
2009-04-07,119.773
2009-04-08,119.806
2009-04-09,121.073
2009-04-10,121.073
2009-04-13,122.1
2009-04-14,121.856
2009-04-15,120.598
2009-04-16,121.074
2009-04-17,119.885
2009-04-20,116.923
2009-04-21,116.112
2009-04-22,117.733
2009-04-23,117.172
2009-04-24,120.346
2009-04-27,119.029
2009-04-28,117.917
2009-04-29,122.722
2009-04-30,124.368
2009-05-01,124.386
2009-05-04,128.933
2009-05-05,128.576
2009-05-06,129.981
2009-05-07,131.869
2009-05-08,134.75
2009-05-11,136.429
2009-05-12,134.467
2009-05-13,134.378
2009-05-14,133.167
2009-05-15,133.154
2009-05-18,133.188
2009-05-19,137.317
2009-05-20,140.092
2009-05-21,138.13
2009-05-22,141.767
2009-05-25,142.278
2009-05-26,142.484
2009-05-27,142.961
2009-05-28,142.515
2009-05-29,145.281
2009-06-01,146.197
2009-06-02,146.885
2009-06-03,144.467
2009-06-04,143.941
2009-06-05,141.598
2009-06-08,138.195
2009-06-09,142.632
2009-06-10,140.441
2009-06-11,143.277
2009-06-12,141.904
2009-06-15,138.325
2009-06-16,138.366
2009-06-17,134.923
2009-06-18,137.444
2009-06-19,140.06
2009-06-22,137.355
2009-06-23,141.046
2009-06-24,142.454
2009-06-25,142.07
2009-06-26,143.818
2009-06-29,145.082
2009-06-30,144.635
2009-07-01,147.71
2009-07-02,144.009
2009-07-03,144.094
2009-07-06,142.137
2009-07-07,142.433
2009-07-08,141.389
2009-07-09,142.382
2009-07-10,139.992
2009-07-13,141.739
2009-07-14,142.064
2009-07-15,146.12
2009-07-16,144.489
2009-07-17,144.691
2009-07-20,146.842
2009-07-21,146.894
2009-07-22,145.944
2009-07-23,147.196
2009-07-24,146.74
2009-07-27,147.667
2009-07-28,147.329
2009-07-29,146.63
2009-07-30,146.227
2009-07-31,146.728
2009-08-03,151.672
2009-08-04,151.987
2009-08-05,152.004
2009-08-06,150.619
2009-08-07,149.718
2009-08-10,148.708
2009-08-11,148.307
2009-08-12,150.222
2009-08-13,151.484
2009-08-14,150.059
2009-08-17,145.74
2009-08-18,146.618
2009-08-19,148.779
2009-08-20,149.959
2009-08-21,153.213
2009-08-24,155.929
2009-08-25,156.962
2009-08-26,156.013
2009-08-27,155.682
2009-08-28,156.606
2009-08-31,156.431
2009-09-01,154.945
2009-09-02,152.043
2009-09-03,153.554
2009-09-04,154.692
2009-09-07,158.214
2009-09-08,159.612
2009-09-09,160.69
2009-09-10,161.323
2009-09-11,162.497
2009-09-14,162.935
2009-09-15,163.382
2009-09-16,165.87
2009-09-17,170.86
2009-09-18,170.013
2009-09-21,167.608
2009-09-22,169.737
2009-09-23,168.68
2009-09-24,166.226
2009-09-25,165.063
2009-09-28,166.611
2009-09-29,166.13
2009-09-30,167.861
2009-10-01,166.621
2009-10-02,165.53
2009-10-05,167.41
2009-10-06,172.782
2009-10-07,172.475
2009-10-08,174.558
2009-10-09,174.457
2009-10-12,175.918
2009-10-13,173.682
2009-10-14,177.966
2009-10-15,176.462
2009-10-16,174.635
2009-10-19,175.792
2009-10-20,175.347
2009-10-21,175.867
2009-10-22,173.627
2009-10-23,172.541
2009-10-26,170.021
2009-10-27,170.256
2009-10-28,166.773
2009-10-29,170.537
2009-10-30,166.99
2009-11-02,169.027
2009-11-03,166.35
2009-11-04,171.792
2009-11-05,172.978
2009-11-06,173.046
2009-11-09,175.682
2009-11-10,175.07
2009-11-11,175.168
2009-11-12,173.733
2009-11-13,174.751
2009-11-16,176.657
2009-11-17,174.175
2009-11-18,176.547
2009-11-19,173.086
2009-11-20,173.428
2009-11-23,176.313
2009-11-24,175.133
2009-11-25,177.023
2009-11-26,173.411
2009-11-27,174.75
2009-11-30,173.608
2009-12-01,178.156
2009-12-02,178.372
2009-12-03,179.335
2009-12-04,177.629
2009-12-07,176.292
2009-12-08,173.343
2009-12-09,170.852
2009-12-10,171.892
2009-12-11,172.303
2009-12-14,172.88
2009-12-15,171.914
2009-12-16,173.1
2009-12-17,168.872
2009-12-18,167.75
2009-12-21,170.441
2009-12-22,170.776
2009-12-23,173.658
2009-12-24,173.711
2009-12-25,173.711
2009-12-28,173.272
2009-12-29,174.517
2009-12-30,173.774
2009-12-31,172.919
2010-01-01,172.919
2010-01-04,175.953
2010-01-05,176.071
2010-01-06,175.554
2010-01-07,175.855
2010-01-08,176.859
2010-01-11,178.581
2010-01-12,177.094
2010-01-13,177.244
2010-01-14,176.146
2010-01-15,170.274
2010-01-18,171.469
2010-01-19,169.399
2010-01-20,164.618
2010-01-21,162.683
2010-01-22,160.763
2010-01-25,160.449
2010-01-26,159.382
2010-01-27,158.307
2010-01-28,155.426
2010-01-29,154.408
2010-02-01,154.462
2010-02-02,156.806
2010-02-03,153.034
2010-02-04,145.767
2010-02-05,143.21
2010-02-08,145.037
2010-02-09,145.862
2010-02-10,148.182
2010-02-11,147.188
2010-02-12,145.252
2010-02-15,144.96
2010-02-16,147.174
2010-02-17,147.355
2010-02-18,149.553
2010-02-19,150.422
2010-02-22,151.914
2010-02-23,150.467
2010-02-24,149.686
2010-02-25,146.895
2010-02-26,149.586
2010-03-01,150.29
2010-03-02,151.428
2010-03-03,153.452
2010-03-04,152.876
2010-03-05,156.016
2010-03-08,156.236
2010-03-09,154.213
2010-03-10,156.573
2010-03-11,156.245
2010-03-12,157.094
2010-03-15,155.34
2010-03-16,158.075
2010-03-17,160.234
2010-03-18,157.781
2010-03-19,156.924
2010-03-22,155.494
2010-03-23,157.57
2010-03-24,153.79
2010-03-25,154.711
2010-03-26,155.691
2010-03-29,158.022
2010-03-30,157.233
2010-03-31,157.817
2010-04-01,158.783
2010-04-02,158.783
2010-04-05,158.42
2010-04-06,157.448
2010-04-07,156.072
2010-04-08,155.288
2010-04-09,159.029
2010-04-12,162.304
2010-04-13,161.8
2010-04-14,163.94
2010-04-15,162.904
2010-04-16,159.072
2010-04-19,156.801
2010-04-20,158.937
2010-04-21,158.024
2010-04-22,153.269
2010-04-23,154.014
2010-04-26,148.576
2010-04-27,141.228
2010-04-28,138.365
2010-04-29,143.591
2010-04-30,145.37
2010-05-03,144.454
2010-05-04,137.86
2010-05-05,134.254
2010-05-06,129.91
2010-05-07,123.204
2010-05-10,140.818
2010-05-11,140.792
2010-05-12,145.653
2010-05-13,145.123
2010-05-14,138.178
2010-05-17,136.928
2010-05-18,137.538
2010-05-19,133.917
2010-05-20,131.724
2010-05-21,134.523
2010-05-24,133.133
2010-05-25,129.252
2010-05-26,133.485
2010-05-27,141.088
2010-05-28,141.559
2010-05-31,141.051
2010-06-01,142.218
2010-06-02,141.39
2010-06-03,142.105
2010-06-04,138.174
2010-06-07,135.874
2010-06-08,134.306
2010-06-09,136.191
2010-06-10,140.487
2010-06-11,140.464
2010-06-14,143.542
2010-06-15,144.149
2010-06-16,145.628
2010-06-17,145.918
2010-06-18,149.183
2010-06-21,150.304
2010-06-22,149.436
2010-06-23,147.452
2010-06-24,145.017
2010-06-25,144.214
2010-06-28,144.259
2010-06-29,139.564
2010-06-30,141.366
2010-07-01,144.234
2010-07-02,146.857
2010-07-05,147.431
2010-07-06,151.262
2010-07-07,152.533
2010-07-08,153.381
2010-07-09,150.389
2010-07-12,150.161
2010-07-13,150.725
2010-07-14,150.562
2010-07-15,154.066
2010-07-16,150.877
2010-07-19,150.749
2010-07-20,150.828
2010-07-21,149.068
2010-07-22,152.133
2010-07-23,150.848
2010-07-26,152.05
2010-07-27,154.031
2010-07-28,155.73
2010-07-29,156.367
2010-07-30,155.083
2010-08-02,159.416
2010-08-03,159.724
2010-08-04,160.341
2010-08-05,159.046
2010-08-06,158.335
2010-08-09,160.173
2010-08-10,157.692
2010-08-11,153.508
2010-08-12,154.585
2010-08-13,154.055
2010-08-16,156.272
2010-08-17,159.935
2010-08-18,159.625
2010-08-19,159.365
2010-08-20,158.36
2010-08-23,157.713
2010-08-24,157.554
2010-08-25,155.114
2010-08-26,157.164
2010-08-27,157.921
2010-08-30,157.93
2010-08-31,158.99
2010-09-01,160.617
2010-09-02,159.351
2010-09-03,159.08
2010-09-06,160.908
2010-09-07,159.329
2010-09-08,157.757
2010-09-09,159.569
2010-09-10,159.215
2010-09-13,163.057
2010-09-14,164.042
2010-09-15,164.11
2010-09-16,164.072
2010-09-17,164.057
2010-09-20,164.131
2010-09-21,166.228
