Date,CANADA IMI IMI (Large+Mid+Small Cap)
2005-11-09,647.497
2005-11-10,642.325
2005-11-11,646.914
2005-11-14,644.844
2005-11-15,642.09
2005-11-16,650.157
2005-11-17,653.432
2005-11-18,650.592
2005-11-21,661.742
2005-11-22,669.285
2005-11-23,673.943
2005-11-24,683.362
2005-11-25,680.977
2005-11-28,677.538
2005-11-29,676.97
2005-11-30,670.27
2005-12-01,680.195
2005-12-02,684.636
2005-12-05,688.428
2005-12-06,695.233
2005-12-07,696.298
2005-12-08,698.995
2005-12-09,696.675
2005-12-12,698.047
2005-12-13,701.91
2005-12-14,699.04
2005-12-15,694.842
2005-12-16,698.244
2005-12-19,696.195
2005-12-20,691.398
2005-12-21,695.359
2005-12-22,698.843
2005-12-23,699.245
2005-12-26,699.245
2005-12-27,695.52
2005-12-28,703.378
2005-12-29,704.424
2005-12-30,701.185
2006-01-02,701.185
2006-01-03,719.861
2006-01-04,726.726
2006-01-05,719.588
2006-01-06,724.741
2006-01-09,718.697
2006-01-10,723.704
2006-01-11,727.296
2006-01-12,724.566
2006-01-13,726.249
2006-01-16,735.819
2006-01-17,729.986
2006-01-18,716.883
2006-01-19,727.487
2006-01-20,732.722
2006-01-23,742.968
2006-01-24,736.492
2006-01-25,740.435
2006-01-26,745.031
2006-01-27,753.62
2006-01-30,761.66
2006-01-31,762.985
2006-02-01,764.856
2006-02-02,762.099
2006-02-03,760.072
2006-02-06,770.298
2006-02-07,749.998
2006-02-08,743.17
2006-02-09,746.851
2006-02-10,737.443
2006-02-13,728.696
2006-02-14,735.582
2006-02-15,732.382
2006-02-16,737.914
2006-02-17,746.474
2006-02-20,755.103
2006-02-21,754.278
2006-02-22,751.094
2006-02-23,744.905
2006-02-24,748.677
2006-02-27,749.136
2006-02-28,750.559
2006-03-01,758.289
2006-03-02,769.342
2006-03-03,770.917
2006-03-06,762.996
2006-03-07,752.319
2006-03-08,742.572
2006-03-09,741.109
2006-03-10,744.11
2006-03-13,748.283
2006-03-14,757.158
2006-03-15,763.693
2006-03-16,766.27
2006-03-17,756.347
2006-03-20,749.364
2006-03-21,750.565
2006-03-22,751.545
2006-03-23,753.106
2006-03-24,760.414
2006-03-27,755.862
2006-03-28,754.109
2006-03-29,762.02
2006-03-30,772.311
2006-03-31,762.112
2006-04-03,765.218
2006-04-04,767.916
2006-04-05,778.063
2006-04-06,786.872
2006-04-07,785.029
2006-04-10,787.823
2006-04-11,781.603
2006-04-12,778.449
2006-04-13,780.983
2006-04-14,780.983
2006-04-17,790.783
2006-04-18,800.655
2006-04-19,807.051
2006-04-20,792.499
2006-04-21,803.734
2006-04-24,796.111
2006-04-25,800.735
2006-04-26,803.916
2006-04-27,798.217
2006-04-28,801.268
2006-05-01,807.72
2006-05-02,815.753
2006-05-03,809.09
2006-05-04,806.784
2006-05-05,816.567
2006-05-08,814.329
2006-05-09,824.879
2006-05-10,823.422
2006-05-11,813.301
2006-05-12,801.363
2006-05-15,782.222
2006-05-16,783.529
2006-05-17,772.204
2006-05-18,755.428
2006-05-19,753.769
2006-05-22,758.142
2006-05-23,757.538
2006-05-24,745.355
2006-05-25,772.872
2006-05-26,777.719
2006-05-29,787.082
2006-05-30,781.183
2006-05-31,781.019
2006-06-01,787.701
2006-06-02,794.554
2006-06-05,777.857
2006-06-06,765.22
2006-06-07,756.051
2006-06-08,744.243
2006-06-09,753.892
2006-06-12,744.459
2006-06-13,719.102
2006-06-14,722.683
2006-06-15,736.196
2006-06-16,733.006
2006-06-19,719.101
2006-06-20,723.221
2006-06-21,737.438
2006-06-22,731.025
2006-06-23,734.071
2006-06-26,743.192
2006-06-27,737.677
2006-06-28,738.026
2006-06-29,757.88
2006-06-30,765.249
2006-07-03,765.662
2006-07-04,779.806
2006-07-05,766.647
2006-07-06,768.067
2006-07-07,768.728
2006-07-10,761.784
2006-07-11,766.503
2006-07-12,760.728
2006-07-13,752.663
2006-07-14,756.784
2006-07-17,743.08
2006-07-18,742.66
2006-07-19,753.71
2006-07-20,742.476
2006-07-21,736.95
2006-07-24,747.349
2006-07-25,757.766
2006-07-26,766.036
2006-07-27,763.147
2006-07-28,769.002
2006-07-31,767.519
2006-08-01,769.595
2006-08-02,781.249
2006-08-03,778.786
2006-08-04,776.887
2006-08-07,782.611
2006-08-08,786.293
2006-08-09,786.524
2006-08-10,779.498
2006-08-11,782.047
2006-08-14,772.791
2006-08-15,781.787
2006-08-16,790.641
2006-08-17,792.763
2006-08-18,787.273
2006-08-21,799.413
2006-08-22,804.884
2006-08-23,810.424
2006-08-24,803.037
2006-08-25,803.329
2006-08-28,805.675
2006-08-29,798.171
2006-08-30,800.223
2006-08-31,801.081
2006-09-01,809.141
2006-09-04,808.702
2006-09-05,808.344
2006-09-06,800.166
2006-09-07,789.478
2006-09-08,780.734
2006-09-11,764.227
2006-09-12,768.851
2006-09-13,772.795
2006-09-14,767.383
2006-09-15,765.185
2006-09-18,774.967
2006-09-19,767.84
2006-09-20,760.57
2006-09-21,763.432
2006-09-22,762.778
2006-09-25,764.218
2006-09-26,768.55
2006-09-27,778.274
2006-09-28,785.082
2006-09-29,778.474
2006-10-02,780.069
2006-10-03,760.648
2006-10-04,761.834
2006-10-05,770.489
2006-10-06,766.587
2006-10-09,769.969
2006-10-10,768.074
2006-10-11,754.974
2006-10-12,762.399
2006-10-13,773.093
2006-10-16,782.775
2006-10-17,777.43
2006-10-18,777.373
2006-10-19,785.566
2006-10-20,790.705
2006-10-23,795.113
2006-10-24,799.037
2006-10-25,811.829
2006-10-26,809.965
2006-10-27,811.581
2006-10-30,809.645
2006-10-31,816.218
2006-11-01,799.055
2006-11-02,803.539
2006-11-03,813.927
2006-11-06,819.122
2006-11-07,819.732
2006-11-08,824.35
2006-11-09,825.411
2006-11-10,821.745
2006-11-13,816.745
2006-11-14,814.444
2006-11-15,820.676
2006-11-16,816.554
2006-11-17,813.901
2006-11-20,813.85
2006-11-21,825.81
2006-11-22,828.247
2006-11-23,834.324
2006-11-24,839.27
2006-11-27,835.174
2006-11-28,833.666
2006-11-29,838.556
2006-11-30,840.898
2006-12-01,839.856
2006-12-04,844.278
2006-12-05,849.767
2006-12-06,846.532
2006-12-07,846.386
2006-12-08,846.112
2006-12-11,844.339
2006-12-12,839.119
2006-12-13,841.142
2006-12-14,847.066
2006-12-15,835.457
2006-12-18,831.644
2006-12-19,832.571
2006-12-20,838.907
2006-12-21,829.938
2006-12-22,827.071
2006-12-25,827.071
2006-12-26,825.253
2006-12-27,834.254
2006-12-28,838.941
2006-12-29,836.525
2007-01-01,836.525
2007-01-02,836.926
2007-01-03,819.366
2007-01-04,806.395
2007-01-05,801.598
2007-01-08,805.57
2007-01-09,798.561
2007-01-10,798.818
2007-01-11,802.911
2007-01-12,818.148
2007-01-15,824.837
2007-01-16,819.172
2007-01-17,818.7
2007-01-18,812.764
2007-01-19,819.231
2007-01-22,817.406
2007-01-23,826.446
2007-01-24,831.765
2007-01-25,830.101
2007-01-26,830.332
2007-01-29,827.563
2007-01-30,832.802
2007-01-31,835.513
2007-02-01,845.557
2007-02-02,838.401
2007-02-05,842.439
2007-02-06,843.519
2007-02-07,840.159
2007-02-08,842.14
2007-02-09,842.957
2007-02-12,840.622
2007-02-13,853.836
2007-02-14,856.945
2007-02-15,864.974
2007-02-16,866.101
2007-02-19,865.216
2007-02-20,864.854
2007-02-21,870.025
2007-02-22,869.499
2007-02-23,873.229
2007-02-26,877.108
2007-02-27,848.596
2007-02-28,843.939
2007-03-01,839.567
2007-03-02,829.699
2007-03-05,816.84
2007-03-06,830.513
2007-03-07,836.792
2007-03-08,838.954
2007-03-09,844.317
2007-03-12,848.145
2007-03-13,832.059
2007-03-14,827.589
2007-03-15,831.564
2007-03-16,829.571
2007-03-19,840.519
2007-03-20,846.368
2007-03-21,862.372
2007-03-22,861.703
2007-03-23,866.279
2007-03-26,871.016
2007-03-27,866.696
2007-03-28,867.26
2007-03-29,869.724
2007-03-30,867.649
2007-04-02,872.761
2007-04-03,878.801
2007-04-04,883.902
2007-04-05,888.551
2007-04-06,888.551
2007-04-09,891.133
2007-04-10,890.943
2007-04-11,890.751
2007-04-12,903.129
2007-04-13,908.062
2007-04-16,917.466
2007-04-17,917.391
2007-04-18,921.844
2007-04-19,912.944
2007-04-20,922.305
2007-04-23,920.719
2007-04-24,918.266
2007-04-25,928.315
2007-04-26,919.884
2007-04-27,927.941
2007-04-30,921.23
2007-05-01,917.236
2007-05-02,930.65
2007-05-03,940.584
2007-05-04,944.812
2007-05-07,955.504
2007-05-08,956.761
2007-05-09,955.432
2007-05-10,951.031
2007-05-11,956.167
2007-05-14,954.933
2007-05-15,964.926
2007-05-16,966.999
2007-05-17,976.092
2007-05-18,983.442
2007-05-21,988.702
2007-05-22,987.6
2007-05-23,993.497
2007-05-24,978.707
2007-05-25,986.755
2007-05-28,990.027
2007-05-29,990.518
2007-05-30,996.058
2007-05-31,1000.0
2007-06-01,1009.625
2007-06-04,1018.444
2007-06-05,1014.55
2007-06-06,1002.341
2007-06-07,982.419
2007-06-08,989.727
2007-06-11,991.829
2007-06-12,981.899
2007-06-13,989.861
2007-06-14,999.106
2007-06-15,1013.579
2007-06-18,1007.473
2007-06-19,1012.596
2007-06-20,1001.149
2007-06-21,1003.164
2007-06-22,998.786
2007-06-25,985.149
2007-06-26,974.033
2007-06-27,977.946
2007-06-28,984.995
2007-06-29,998.215
2007-07-02,1007.975
2007-07-03,1011.018
2007-07-04,1015.699
2007-07-05,1016.155
2007-07-06,1029.871
2007-07-09,1032.92
2007-07-10,1026.616
2007-07-11,1023.585
2007-07-12,1048.187
2007-07-13,1057.833
2007-07-16,1050.84
2007-07-17,1053.947
2007-07-18,1070.174
2007-07-19,1074.047
2007-07-20,1070.273
2007-07-23,1060.258
2007-07-24,1035.981
2007-07-25,1032.377
2007-07-26,1006.948
2007-07-27,993.994
2007-07-30,993.562
2007-07-31,993.79
2007-08-01,986.263
2007-08-02,1002.671
2007-08-03,983.908
2007-08-06,984.936
2007-08-07,981.708
2007-08-08,1003.759
2007-08-09,976.132
2007-08-10,974.977
2007-08-13,975.699
2007-08-14,950.253
2007-08-15,925.748
2007-08-16,913.16
2007-08-17,940.072
2007-08-20,946.757
2007-08-21,955.642
2007-08-22,970.009
2007-08-23,977.733
2007-08-24,983.739
2007-08-27,981.511
2007-08-28,956.354
2007-08-29,972.809
2007-08-30,973.294
2007-08-31,988.754
2007-09-03,994.111
2007-09-04,1001.323
2007-09-05,996.095
2007-09-06,1003.872
2007-09-07,994.245
2007-09-10,988.896
2007-09-11,1004.382
2007-09-12,1015.13
2007-09-13,1026.685
2007-09-14,1027.634
2007-09-17,1029.537
2007-09-18,1050.699
2007-09-19,1052.427
2007-09-20,1060.79
2007-09-21,1069.432
2007-09-24,1069.973
2007-09-25,1072.692
2007-09-26,1070.939
2007-09-27,1083.384
2007-09-28,1090.172
2007-10-01,1099.554
2007-10-02,1087.743
2007-10-03,1081.087
2007-10-04,1086.729
2007-10-05,1115.927
2007-10-08,1110.832
2007-10-09,1114.623
2007-10-10,1117.863
2007-10-11,1123.595
2007-10-12,1128.379
2007-10-15,1123.832
2007-10-16,1110.7
2007-10-17,1121.631
2007-10-18,1128.778
2007-10-19,1115.105
2007-10-22,1101.996
2007-10-23,1120.723
2007-10-24,1116.057
2007-10-25,1123.28
2007-10-26,1143.904
2007-10-29,1165.191
2007-10-30,1157.0
2007-10-31,1188.872
2007-11-01,1167.527
2007-11-02,1184.572
2007-11-05,1178.781
2007-11-06,1199.661
2007-11-07,1189.365
2007-11-08,1175.903
2007-11-09,1135.999
2007-11-12,1084.972
2007-11-13,1096.755
2007-11-14,1110.424
2007-11-15,1065.112
2007-11-16,1068.122
2007-11-19,1046.448
2007-11-20,1053.286
2007-11-21,1032.71
2007-11-22,1043.698
2007-11-23,1049.183
2007-11-26,1039.63
2007-11-27,1036.828
2007-11-28,1061.232
2007-11-29,1062.667
2007-11-30,1056.472
2007-12-03,1052.279
2007-12-04,1036.574
2007-12-05,1046.391
2007-12-06,1054.839
2007-12-07,1063.291
2007-12-10,1069.207
2007-12-11,1047.3
2007-12-12,1055.873
2007-12-13,1042.366
2007-12-14,1037.554
2007-12-17,1025.877
2007-12-18,1020.133
2007-12-19,1030.907
2007-12-20,1036.74
2007-12-21,1058.216
2007-12-24,1071.319
2007-12-25,1071.319
2007-12-26,1076.603
2007-12-27,1077.817
2007-12-28,1094.73
2007-12-31,1083.699
2008-01-01,1083.699
2008-01-02,1081.772
2008-01-03,1089.421
2008-01-04,1062.984
2008-01-07,1047.38
2008-01-08,1049.483
2008-01-09,1042.378
2008-01-10,1043.183
2008-01-11,1034.343
2008-01-14,1042.078
2008-01-15,1013.168
2008-01-16,986.941
2008-01-17,963.429
2008-01-18,960.083
2008-01-21,908.421
2008-01-22,954.287
2008-01-23,954.195
2008-01-24,987.371
2008-01-25,993.997
2008-01-28,1003.028
2008-01-29,1013.242
2008-01-30,1012.38
2008-01-31,1012.064
2008-02-01,1034.746
2008-02-04,1033.372
2008-02-05,996.194
2008-02-06,994.358
2008-02-07,991.35
2008-02-08,1010.211
2008-02-11,1015.752
2008-02-12,1018.223
2008-02-13,1029.961
2008-02-14,1030.1
2008-02-15,1023.961
2008-02-18,1018.575
2008-02-19,1030.871
2008-02-20,1032.528
2008-02-21,1035.795
2008-02-22,1040.543
2008-02-25,1065.166
2008-02-26,1084.429
2008-02-27,1091.387
2008-02-28,1106.758
2008-02-29,1077.078
2008-03-03,1062.496
2008-03-04,1054.404
2008-03-05,1065.972
2008-03-06,1052.771
2008-03-07,1044.117
2008-03-10,1009.734
2008-03-11,1039.64
2008-03-12,1042.699
2008-03-13,1060.666
2008-03-14,1042.017
2008-03-17,1006.827
2008-03-18,1025.784
2008-03-19,983.433
2008-03-20,965.765
2008-03-21,965.765
2008-03-24,991.779
2008-03-25,1017.709
2008-03-26,1023.257
2008-03-27,1027.621
2008-03-28,1012.206
2008-03-31,1013.953
2008-04-01,1015.983
2008-04-02,1033.98
2008-04-03,1046.195
2008-04-04,1056.654
2008-04-07,1058.423
2008-04-08,1055.067
2008-04-09,1050.222
2008-04-10,1064.375
2008-04-11,1044.582
2008-04-14,1049.999
2008-04-15,1061.737
2008-04-16,1096.861
2008-04-17,1088.134
2008-04-18,1099.969
2008-04-21,1111.124
2008-04-22,1104.582
2008-04-23,1077.742
2008-04-24,1072.648
2008-04-25,1088.301
2008-04-28,1082.237
2008-04-29,1064.432
2008-04-30,1081.703
2008-05-01,1076.928
2008-05-02,1095.591
2008-05-05,1100.837
2008-05-06,1119.389
2008-05-07,1120.567
2008-05-08,1128.3
2008-05-09,1128.001
2008-05-12,1139.368
2008-05-13,1139.911
2008-05-14,1141.149
2008-05-15,1159.489
2008-05-16,1175.384
2008-05-19,1181.602
2008-05-20,1189.386
2008-05-21,1177.732
2008-05-22,1178.198
2008-05-23,1168.996
2008-05-26,1168.813
2008-05-27,1144.104
2008-05-28,1159.813
2008-05-29,1161.1
2008-05-30,1161.328
2008-06-02,1160.967
2008-06-03,1148.162
2008-06-04,1136.203
2008-06-05,1150.741
2008-06-06,1154.11
2008-06-09,1147.52
2008-06-10,1131.576
2008-06-11,1135.976
2008-06-12,1118.915
2008-06-13,1129.606
2008-06-16,1147.565
2008-06-17,1161.029
2008-06-18,1159.186
2008-06-19,1146.326
2008-06-20,1122.805
2008-06-23,1133.36
2008-06-24,1114.186
2008-06-25,1119.189
2008-06-26,1109.812
2008-06-27,1115.568
2008-06-30,1120.219
2008-07-01,1110.912
2008-07-02,1084.416
2008-07-03,1088.075
2008-07-04,1080.343
2008-07-07,1057.31
2008-07-08,1060.149
2008-07-09,1053.973
2008-07-10,1068.106
2008-07-11,1063.971
2008-07-14,1070.288
2008-07-15,1048.613
2008-07-16,1054.009
2008-07-17,1054.733
2008-07-18,1053.945
2008-07-21,1069.713
2008-07-22,1063.405
2008-07-23,1049.552
2008-07-24,1024.759
2008-07-25,1031.68
2008-07-28,1020.0
2008-07-29,1018.268
2008-07-30,1049.173
2008-07-31,1039.753
2008-08-01,1029.747
2008-08-04,1025.954
2008-08-05,995.779
2008-08-06,1007.964
2008-08-07,997.098
2008-08-08,977.207
2008-08-11,967.648
2008-08-12,969.12
2008-08-13,981.624
2008-08-14,985.308
2008-08-15,963.236
2008-08-18,967.16
2008-08-19,961.457
2008-08-20,983.376
2008-08-21,1015.701
2008-08-22,1006.844
2008-08-25,993.381
2008-08-26,996.717
2008-08-27,1012.162
2008-08-28,1024.551
2008-08-29,1018.934
2008-09-01,1010.307
2008-09-02,972.192
2008-09-03,967.753
2008-09-04,941.948
2008-09-05,941.215
2008-09-08,927.976
2008-09-09,889.41
2008-09-10,913.619
2008-09-11,915.245
2008-09-12,940.142
2008-09-15,896.837
2008-09-16,892.169
2008-09-17,863.941
2008-09-18,883.793
2008-09-19,962.942
2008-09-22,956.455
2008-09-23,949.29
2008-09-24,947.688
2008-09-25,952.063
2008-09-26,917.382
2008-09-29,852.498
2008-09-30,865.818
2008-10-01,863.939
2008-10-02,791.866
2008-10-03,781.035
2008-10-06,722.221
2008-10-07,696.17
2008-10-08,705.328
2008-10-09,657.913
2008-10-10,598.396
2008-10-13,614.003
2008-10-14,679.347
2008-10-15,620.84
2008-10-16,609.533
2008-10-17,631.929
2008-10-20,671.665
2008-10-21,629.452
2008-10-22,574.782
2008-10-23,577.87
2008-10-24,568.777
2008-10-27,513.465
2008-10-28,551.054
2008-10-29,603.235
2008-10-30,629.803
2008-10-31,626.659
2008-11-03,636.212
2008-11-04,684.736
2008-11-05,667.236
2008-11-06,632.721
2008-11-07,636.099
2008-11-10,635.043
2008-11-11,609.748
2008-11-12,565.794
2008-11-13,592.815
2008-11-14,577.495
2008-11-17,555.948
2008-11-18,562.061
2008-11-19,534.1
2008-11-20,464.639
2008-11-21,495.059
2008-11-24,534.757
2008-11-25,535.698
2008-11-26,552.348
2008-11-27,557.356
2008-11-28,589.209
2008-12-01,531.145
2008-12-02,526.615
2008-12-03,520.277
2008-12-04,500.757
2008-12-05,492.225
2008-12-08,537.101
2008-12-09,524.867
2008-12-10,540.902
2008-12-11,540.718
2008-12-12,542.985
2008-12-15,542.754
2008-12-16,564.298
2008-12-17,573.375
2008-12-18,558.883
2008-12-19,555.619
2008-12-22,535.678
2008-12-23,541.492
2008-12-24,541.18
2008-12-25,541.18
2008-12-26,538.676
2008-12-29,560.957
2008-12-30,572.036
2008-12-31,577.323
2009-01-01,577.323
2009-01-02,603.61
2009-01-05,621.217
2009-01-06,639.095
2009-01-07,610.032
2009-01-08,619.83
2009-01-09,606.533
2009-01-12,580.188
2009-01-13,580.317
2009-01-14,555.036
2009-01-15,558.019
2009-01-16,568.448
2009-01-19,560.557
2009-01-20,536.833
2009-01-21,547.912
2009-01-22,535.001
2009-01-23,550.145
2009-01-26,566.102
2009-01-27,567.981
2009-01-28,587.538
2009-01-29,575.198
2009-01-30,559.84
2009-02-02,556.624
2009-02-03,555.772
2009-02-04,566.137
2009-02-05,576.404
2009-02-06,579.749
2009-02-09,592.714
2009-02-10,576.392
2009-02-11,559.724
2009-02-12,561.862
2009-02-13,559.862
2009-02-16,558.444
2009-02-17,531.264
2009-02-18,518.481
2009-02-19,519.783
2009-02-20,503.562
2009-02-23,488.578
2009-02-24,504.101
2009-02-25,503.253
2009-02-26,526.924
2009-02-27,512.424
2009-03-02,477.428
2009-03-03,471.846
2009-03-04,486.546
2009-03-05,475.563
2009-03-06,472.99
2009-03-09,466.481
2009-03-10,493.171
2009-03-11,501.673
2009-03-12,515.606
2009-03-13,523.08
2009-03-16,529.274
2009-03-17,540.289
2009-03-18,545.26
2009-03-19,567.151
2009-03-20,553.576
2009-03-23,585.68
2009-03-24,581.093
2009-03-25,578.622
2009-03-26,588.006
2009-03-27,574.246
2009-03-30,552.243
2009-03-31,558.885
2009-04-01,569.595
2009-04-02,588.638
2009-04-03,593.061
2009-04-06,587.655
2009-04-07,575.561
2009-04-08,584.867
2009-04-09,606.247
2009-04-10,606.247
2009-04-13,613.354
2009-04-14,616.608
2009-04-15,619.408
2009-04-16,626.982
2009-04-17,628.642
2009-04-20,598.528
2009-04-21,602.985
2009-04-22,608.028
2009-04-23,621.439
2009-04-24,639.283
2009-04-27,629.633
2009-04-28,621.284
2009-04-29,636.059
2009-04-30,638.151
2009-05-01,648.827
2009-05-04,681.918
2009-05-05,683.618
2009-05-06,703.202
2009-05-07,694.301
2009-05-08,719.073
2009-05-11,710.042
2009-05-12,706.652
2009-05-13,679.139
2009-05-14,682.904
2009-05-15,682.022
2009-05-18,684.011
2009-05-19,712.539
2009-05-20,731.782
2009-05-21,709.863
2009-05-22,725.38
2009-05-25,730.179
2009-05-26,749.248
2009-05-27,745.676
2009-05-28,763.627
2009-05-29,773.802
2009-06-01,799.412
2009-06-02,801.674
2009-06-03,766.954
2009-06-04,779.562
2009-06-05,777.964
2009-06-08,768.459
2009-06-09,780.884
2009-06-10,780.604
2009-06-11,798.144
2009-06-12,779.6
2009-06-15,751.354
2009-06-16,745.643
2009-06-17,720.815
2009-06-18,734.383
2009-06-19,742.89
2009-06-22,696.462
2009-06-23,700.633
2009-06-24,721.25
2009-06-25,729.49
2009-06-26,739.826
2009-06-29,741.782
2009-06-30,731.569
2009-07-01,740.044
2009-07-02,722.867
2009-07-03,726.888
2009-07-06,706.26
2009-07-07,695.578
2009-07-08,679.863
2009-07-09,688.712
2009-07-10,685.103
2009-07-13,697.332
2009-07-14,717.452
2009-07-15,746.541
2009-07-16,755.283
2009-07-17,761.722
2009-07-20,780.567
2009-07-21,783.175
2009-07-22,778.608
2009-07-23,804.885
2009-07-24,811.991
2009-07-27,817.322
2009-07-28,799.901
2009-07-29,789.26
2009-07-30,810.016
2009-07-31,819.931
2009-08-03,831.857
2009-08-04,847.883
2009-08-05,847.631
2009-08-06,825.692
2009-08-07,822.998
2009-08-10,817.768
2009-08-11,792.644
2009-08-12,803.636
2009-08-13,820.323
2009-08-14,815.121
2009-08-17,778.094
2009-08-18,792.082
2009-08-19,794.83
2009-08-20,801.814
2009-08-21,822.863
2009-08-24,824.769
2009-08-25,830.332
2009-08-26,815.596
2009-08-27,816.805
2009-08-28,832.274
2009-08-31,812.744
2009-09-01,801.766
2009-09-02,796.037
2009-09-03,812.612
2009-09-04,831.914
2009-09-07,843.162
2009-09-08,852.977
2009-09-09,842.155
2009-09-10,849.433
2009-09-11,864.099
2009-09-14,860.64
2009-09-15,877.336
2009-09-16,892.292
2009-09-17,897.465
2009-09-18,882.559
2009-09-21,871.093
2009-09-22,894.4
2009-09-23,886.545
2009-09-24,858.063
2009-09-25,849.659
2009-09-28,858.741
2009-09-29,864.78
2009-09-30,876.525
2009-10-01,851.727
2009-10-02,836.473
2009-10-05,852.32
2009-10-06,878.895
2009-10-07,884.483
2009-10-08,898.689
2009-10-09,907.345
2009-10-12,914.23
2009-10-13,914.885
2009-10-14,927.957
2009-10-15,923.873
2009-10-16,915.404
2009-10-19,923.468
2009-10-20,910.791
2009-10-21,907.317
2009-10-22,912.92
2009-10-23,896.657
2009-10-26,875.469
2009-10-27,858.241
2009-10-28,829.831
2009-10-29,855.936
2009-10-30,837.395
2009-11-02,836.955
2009-11-03,853.325
2009-11-04,863.485
2009-11-05,871.347
2009-11-06,871.287
2009-11-09,900.4
2009-11-10,899.451
2009-11-11,905.944
2009-11-12,897.118
2009-11-13,900.249
2009-11-16,913.461
2009-11-17,909.453
2009-11-18,921.326
2009-11-19,900.159
2009-11-20,896.207
2009-11-23,912.854
2009-11-24,902.797
2009-11-25,918.244
2009-11-26,895.529
2009-11-27,896.608
2009-11-30,900.748
2009-12-01,931.723
2009-12-02,936.009
2009-12-03,916.717
2009-12-04,909.556
2009-12-07,906.754
2009-12-08,888.906
2009-12-09,895.294
2009-12-10,904.879
2009-12-11,899.965
2009-12-14,905.046
2009-12-15,905.189
2009-12-16,913.842
2009-12-17,891.526
2009-12-18,893.054
2009-12-21,907.665
2009-12-22,911.568
2009-12-23,923.712
2009-12-24,932.009
2009-12-25,932.009
2009-12-28,936.609
2009-12-29,934.685
2009-12-30,927.56
2009-12-31,932.338
2010-01-01,932.338
2010-01-04,954.784
2010-01-05,955.555
2010-01-06,962.928
2010-01-07,958.094
2010-01-08,964.273
2010-01-11,968.14
2010-01-12,951.696
2010-01-13,955.418
2010-01-14,958.745
2010-01-15,947.91
2010-01-18,954.813
2010-01-19,950.973
2010-01-20,929.217
2010-01-21,911.257
2010-01-22,897.262
2010-01-25,892.95
2010-01-26,890.368
2010-01-27,886.103
2010-01-28,884.984
2010-01-29,867.334
2010-02-01,884.754
2010-02-02,897.335
2010-02-03,894.97
2010-02-04,865.94
2010-02-05,875.06
2010-02-08,866.672
2010-02-09,875.532
2010-02-10,880.708
2010-02-11,900.755
2010-02-12,906.145
2010-02-15,910.589
2010-02-16,926.766
2010-02-17,927.858
2010-02-18,936.733
2010-02-19,933.456
2010-02-22,930.599
2010-02-23,915.755
2010-02-24,912.787
2010-02-25,910.728
2010-02-26,918.461
2010-03-01,935.257
2010-03-02,956.235
2010-03-03,962.523
2010-03-04,958.359
2010-03-05,975.188
2010-03-08,973.919
2010-03-09,971.078
2010-03-10,978.247
2010-03-11,974.578
2010-03-12,989.495
2010-03-15,983.986
2010-03-16,997.722
2010-03-17,1002.29
2010-03-18,994.535
2010-03-19,985.408
2010-03-22,983.102
2010-03-23,991.214
2010-03-24,975.941
2010-03-25,983.244
2010-03-26,974.48
2010-03-29,990.497
2010-03-30,991.116
2010-03-31,995.277
2010-04-01,1010.7
2010-04-02,1010.7
2010-04-05,1020.121
2010-04-06,1021.802
2010-04-07,1014.975
2010-04-08,1011.733
2010-04-09,1018.369
2010-04-12,1018.925
2010-04-13,1010.514
2010-04-14,1028.446
2010-04-15,1027.721
2010-04-16,1001.629
2010-04-19,1000.661
2010-04-20,1018.24
2010-04-21,1021.718
2010-04-22,1022.493
2010-04-23,1025.539
2010-04-26,1031.043
2010-04-27,1014.296
2010-04-28,1003.009
2010-04-29,1020.802
2010-04-30,1013.446
2010-05-03,1010.012
2010-05-04,987.033
2010-05-05,970.547
2010-05-06,959.909
2010-05-07,934.806
2010-05-10,975.763
2010-05-11,985.257
2010-05-12,1008.571
2010-05-13,999.707
2010-05-14,977.813
2010-05-17,959.287
2010-05-18,957.561
2010-05-19,933.124
2010-05-20,894.346
2010-05-21,910.06
2010-05-24,911.777
2010-05-25,893.651
2010-05-26,911.352
2010-05-27,935.734
2010-05-28,931.968
2010-05-31,941.549
2010-06-01,928.666
2010-06-02,946.702
2010-06-03,952.205
2010-06-04,924.62
2010-06-07,912.556
2010-06-08,915.375
2010-06-09,925.896
2010-06-10,946.503
2010-06-11,946.99
2010-06-14,958.53
2010-06-15,973.272
2010-06-16,977.882
2010-06-17,973.835
2010-06-18,979.209
2010-06-21,984.999
2010-06-22,971.398
2010-06-23,950.322
2010-06-24,938.593
2010-06-25,945.377
2010-06-28,944.3
2010-06-29,901.464
2010-06-30,893.636
2010-07-01,892.67
2010-07-02,884.648
2010-07-05,874.071
2010-07-06,897.055
2010-07-07,911.427
2010-07-08,923.432
2010-07-09,943.917
2010-07-12,939.393
2010-07-13,952.676
2010-07-14,947.033
2010-07-15,949.091
2010-07-16,924.62
2010-07-19,919.941
2010-07-20,926.059
2010-07-21,928.86
2010-07-22,945.316
2010-07-23,948.838
2010-07-26,958.244
2010-07-27,953.725
2010-07-28,950.375
2010-07-29,956.552
2010-07-30,959.122
2010-08-02,966.631
2010-08-03,970.545
2010-08-04,979.381
2010-08-05,976.994
2010-08-06,968.508
2010-08-09,974.383
2010-08-10,962.033
2010-08-11,933.902
2010-08-12,928.203
2010-08-13,935.923
2010-08-16,932.34
