Date,CANADA IMI IMI (Large+Mid+Small Cap)
2010-08-18,942.443
2010-08-19,932.365
2010-08-20,921.704
2010-08-23,920.546
2010-08-24,901.238
2010-08-25,902.88
2010-08-26,913.15
2010-08-27,925.023
2010-08-30,931.649
2010-08-31,922.973
2010-09-01,944.659
2010-09-02,951.69
2010-09-03,961.787
2010-09-06,970.057
2010-09-07,958.092
2010-09-08,960.519
2010-09-09,964.671
2010-09-10,968.852
2010-09-13,978.796
2010-09-14,985.12
2010-09-15,979.921
2010-09-16,981.522
2010-09-17,974.867
2010-09-20,984.401
2010-09-21,977.846
2010-09-22,977.521
2010-09-23,967.288
2010-09-24,983.991
2010-09-27,982.783
2010-09-28,985.496
2010-09-29,993.829
2010-09-30,998.552
2010-10-01,1001.078
2010-10-04,998.72
2010-10-05,1019.442
2010-10-06,1026.281
2010-10-07,1016.791
2010-10-08,1022.377
2010-10-11,1025.403
2010-10-12,1030.709
2010-10-13,1048.676
2010-10-14,1043.49
2010-10-15,1034.83
2010-10-18,1035.918
2010-10-19,1009.357
2010-10-20,1023.313
2010-10-21,1023.191
2010-10-22,1018.189
2010-10-25,1030.502
2010-10-26,1029.194
2010-10-27,1009.447
2010-10-28,1017.858
2010-10-29,1033.675
2010-11-01,1036.999
2010-11-02,1041.771
2010-11-03,1041.785
2010-11-04,1066.627
2010-11-05,1071.981
2010-11-08,1080.223
2010-11-09,1074.355
2010-11-10,1070.232
2010-11-11,1069.901
2010-11-12,1049.312
2010-11-15,1049.644
2010-11-16,1022.945
2010-11-17,1030.207
2010-11-18,1049.329
2010-11-19,1054.225
2010-11-22,1054.446
2010-11-23,1041.05
2010-11-24,1061.163
2010-11-25,1067.445
2010-11-26,1051.38
2010-11-29,1046.666
2010-11-30,1048.911
2010-12-01,1072.516
2010-12-02,1089.734
2010-12-03,1093.817
2010-12-06,1099.281
2010-12-07,1096.144
2010-12-08,1083.106
2010-12-09,1085.557
2010-12-10,1092.06
2010-12-13,1104.241
2010-12-14,1099.794
2010-12-15,1099.032
2010-12-16,1092.211
2010-12-17,1089.701
2010-12-20,1079.65
2010-12-21,1096.286
2010-12-22,1099.633
2010-12-23,1104.282
2010-12-24,1110.528
2010-12-27,1107.939
2010-12-28,1118.199
2010-12-29,1124.098
2010-12-30,1123.281
2010-12-31,1131.71
2011-01-03,1135.481
2011-01-04,1122.062
2011-01-05,1124.892
2011-01-06,1115.561
2011-01-07,1119.258
2011-01-10,1112.296
2011-01-11,1129.563
2011-01-12,1142.145
2011-01-13,1133.889
2011-01-14,1135.649
2011-01-17,1139.891
2011-01-18,1143.626
2011-01-19,1131.352
2011-01-20,1112.231
2011-01-21,1116.254
2011-01-24,1123.347
2011-01-25,1111.833
2011-01-26,1131.241
2011-01-27,1127.895
2011-01-28,1126.146
2011-01-31,1133.522
2011-02-01,1156.721
2011-02-02,1159.05
2011-02-03,1170.067
2011-02-04,1166.618
2011-02-07,1171.678
2011-02-08,1174.125
2011-02-09,1160.733
2011-02-10,1164.066
2011-02-11,1165.416
2011-02-14,1179.138
2011-02-15,1181.235
2011-02-16,1194.245
2011-02-17,1204.489
2011-02-18,1203.994
2011-02-21,1202.587
2011-02-22,1187.043
2011-02-23,1177.693
2011-02-24,1181.089
2011-02-25,1201.702
2011-02-28,1214.795
2011-03-01,1215.167
2011-03-02,1218.114
2011-03-03,1222.857
2011-03-04,1230.104
2011-03-07,1215.92
2011-03-08,1206.724
2011-03-09,1198.172
2011-03-10,1170.148
2011-03-11,1172.173
2011-03-14,1167.784
2011-03-15,1153.153
2011-03-16,1140.84
2011-03-17,1164.139
2011-03-18,1172.635
2011-03-21,1200.564
2011-03-22,1199.791
2011-03-23,1201.144
2011-03-24,1205.31
2011-03-25,1202.392
2011-03-28,1192.535
2011-03-29,1194.3
2011-03-30,1213.899
2011-03-31,1214.425
2011-04-01,1227.112
2011-04-04,1231.595
2011-04-05,1239.878
2011-04-06,1243.261
2011-04-07,1233.199
2011-04-08,1245.695
2011-04-11,1228.478
2011-04-12,1198.866
2011-04-13,1204.854
2011-04-14,1203.512
2011-04-15,1202.093
2011-04-18,1181.393
2011-04-19,1202.025
2011-04-20,1221.129
2011-04-21,1231.639
2011-04-22,1231.639
2011-04-25,1220.832
2011-04-26,1224.777
2011-04-27,1216.644
2011-04-28,1226.619
2011-04-29,1232.137
2011-05-02,1231.64
2011-05-03,1204.981
2011-05-04,1190.362
2011-05-05,1164.283
2011-05-06,1181.703
2011-05-09,1182.592
2011-05-10,1187.556
2011-05-11,1173.416
2011-05-12,1155.594
2011-05-13,1155.232
2011-05-16,1152.672
2011-05-17,1151.084
2011-05-18,1168.998
2011-05-19,1173.805
2011-05-20,1172.014
2011-05-23,1165.613
2011-05-24,1162.968
2011-05-25,1177.66
2011-05-26,1175.2
2011-05-27,1182.232
2011-05-30,1185.258
2011-05-31,1192.632
2011-06-01,1164.195
2011-06-02,1155.477
2011-06-03,1155.031
2011-06-06,1136.392
2011-06-07,1140.104
2011-06-08,1125.786
2011-06-09,1135.609
2011-06-10,1119.265
2011-06-13,1107.495
2011-06-14,1131.803
2011-06-15,1117.708
2011-06-16,1092.073
2011-06-17,1091.927
2011-06-20,1095.937
2011-06-21,1123.545
2011-06-22,1123.827
2011-06-23,1108.104
2011-06-24,1097.136
2011-06-27,1098.805
2011-06-28,1114.203
2011-06-29,1137.756
2011-06-30,1154.252
2011-07-01,1157.49
2011-07-04,1167.122
2011-07-05,1169.977
2011-07-06,1163.206
2011-07-07,1174.362
2011-07-08,1162.774
2011-07-11,1140.264
2011-07-12,1144.846
2011-07-13,1166.622
2011-07-14,1159.828
2011-07-15,1165.877
2011-07-18,1155.909
2011-07-19,1176.589
2011-07-20,1182.133
2011-07-21,1193.306
2011-07-22,1191.524
2011-07-25,1191.645
2011-07-26,1182.921
2011-07-27,1153.258
2011-07-28,1153.747
2011-07-29,1138.152
2011-08-01,1131.157
2011-08-02,1114.976
2011-08-03,1114.661
2011-08-04,1063.738
2011-08-05,1037.044
2011-08-08,985.937
2011-08-09,1020.726
2011-08-10,1032.412
2011-08-11,1059.196
2011-08-12,1059.609
2011-08-15,1079.463
2011-08-16,1068.778
2011-08-17,1075.237
2011-08-18,1027.837
2011-08-19,1019.571
2011-08-22,1021.884
2011-08-23,1041.504
2011-08-24,1044.302
2011-08-25,1042.35
2011-08-26,1042.79
2011-08-29,1070.327
2011-08-30,1078.864
2011-08-31,1093.146
2011-09-01,1089.676
2011-09-02,1076.431
2011-09-05,1065.345
2011-09-06,1057.588
2011-09-07,1077.34
2011-09-08,1079.445
2011-09-09,1041.986
2011-09-12,1019.316
2011-09-13,1030.78
2011-09-14,1035.919
2011-09-15,1052.328
2011-09-16,1044.317
2011-09-19,1027.699
2011-09-20,1030.311
2011-09-21,1001.709
2011-09-22,939.069
2011-09-23,932.042
2011-09-26,943.755
2011-09-27,970.958
2011-09-28,946.675
2011-09-29,945.752
2011-09-30,931.601
2011-10-03,895.549
2011-10-04,878.254
2011-10-05,913.133
2011-10-06,943.291
2011-10-07,939.57
2011-10-10,943.827
2011-10-11,963.629
2011-10-12,990.388
2011-10-13,970.563
2011-10-14,998.615
2011-10-17,980.694
2011-10-18,990.398
2011-10-19,980.075
2011-10-20,969.365
2011-10-21,991.295
2011-10-24,1014.18
2011-10-25,997.707
2011-10-26,1006.622
2011-10-27,1051.282
2011-10-28,1058.492
2011-10-31,1034.024
2011-11-01,995.783
2011-11-02,1013.738
2011-11-03,1032.818
2011-11-04,1022.498
2011-11-07,1028.022
2011-11-08,1033.933
2011-11-09,1000.678
2011-11-10,993.7
2011-11-11,1016.714
2011-11-14,1008.252
2011-11-15,1002.503
2011-11-16,998.625
2011-11-17,975.914
2011-11-18,972.388
2011-11-21,948.21
2011-11-22,951.82
2011-11-23,924.766
2011-11-24,916.34
2011-11-25,915.745
2011-11-28,944.934
2011-11-29,954.662
2011-11-30,1006.155
2011-12-01,997.861
2011-12-02,996.453
2011-12-05,1002.504
2011-12-06,999.117
2011-12-07,1006.308
2011-12-08,984.644
2011-12-09,986.254
2011-12-12,972.614
2011-12-13,956.314
2011-12-14,927.024
2011-12-15,928.528
2011-12-16,939.818
2011-12-19,931.436
2011-12-20,953.922
2011-12-21,956.263
2011-12-22,972.679
2011-12-23,978.936
2011-12-26,978.936
2011-12-27,977.69
2011-12-28,961.006
2011-12-29,970.87
2011-12-30,983.893
2012-01-02,983.893
2012-01-03,1015.458
2012-01-04,1011.853
2012-01-05,1005.793
2012-01-06,999.078
2012-01-09,997.558
2012-01-10,1011.723
2012-01-11,1008.501
2012-01-12,1010.126
2012-01-13,1002.395
2012-01-16,1011.266
2012-01-17,1013.087
2012-01-18,1021.582
2012-01-19,1031.468
2012-01-20,1027.737
2012-01-23,1046.066
2012-01-24,1031.448
2012-01-25,1043.021
2012-01-26,1049.849
2012-01-27,1048.315
2012-01-30,1042.793
2012-01-31,1045.601
2012-02-01,1056.8
2012-02-02,1059.882
2012-02-03,1064.831
2012-02-06,1062.679
2012-02-07,1059.295
2012-02-08,1059.15
2012-02-09,1059.131
2012-02-10,1042.31
2012-02-13,1044.634
2012-02-14,1039.929
2012-02-15,1044.023
2012-02-16,1051.696
2012-02-17,1053.08
2012-02-20,1058.068
2012-02-21,1069.128
2012-02-22,1071.938
2012-02-23,1077.322
2012-02-24,1075.193
2012-02-27,1071.357
2012-02-28,1079.597
2012-02-29,1082.747
2012-03-01,1088.387
2012-03-02,1079.386
2012-03-05,1062.133
2012-03-06,1034.07
2012-03-07,1037.959
2012-03-08,1057.289
2012-03-09,1065.578
2012-03-12,1053.708
2012-03-13,1066.827
2012-03-14,1051.776
2012-03-15,1057.532
2012-03-16,1062.904
2012-03-19,1065.512
2012-03-20,1055.374
2012-03-21,1055.941
2012-03-22,1041.686
2012-03-23,1052.957
2012-03-26,1069.601
2012-03-27,1062.874
2012-03-28,1050.731
2012-03-29,1041.73
2012-03-30,1046.397
2012-04-02,1063.164
2012-04-03,1051.221
2012-04-04,1030.32
2012-04-05,1029.184
2012-04-06,1029.184
2012-04-09,1014.896
2012-04-10,1002.988
2012-04-11,1011.586
2012-04-12,1033.611
2012-04-13,1017.508
2012-04-16,1012.892
2012-04-17,1035.764
2012-04-18,1033.781
2012-04-19,1031.439
2012-04-20,1032.925
2012-04-23,1015.348
2012-04-24,1021.169
2012-04-25,1036.233
2012-04-26,1040.778
2012-04-27,1052.251
2012-04-30,1049.546
2012-05-01,1057.366
2012-05-02,1043.113
2012-05-03,1026.718
2012-05-04,1006.169
2012-05-07,1002.742
2012-05-08,983.978
2012-05-09,978.232
2012-05-10,985.493
2012-05-11,987.431
2012-05-14,963.75
2012-05-15,949.356
2012-05-16,943.017
2012-05-17,936.551
2012-05-18,930.86
2012-05-21,927.352
2012-05-22,946.089
2012-05-23,946.069
2012-05-24,948.257
2012-05-25,946.692
2012-05-28,949.422
2012-05-29,956.395
2012-05-30,934.574
2012-05-31,935.333
2012-06-01,918.353
2012-06-04,915.92
2012-06-05,931.521
2012-06-06,948.072
2012-06-07,952.655
2012-06-08,938.37
2012-06-11,932.204
2012-06-12,939.746
2012-06-13,944.277
2012-06-14,941.325
2012-06-15,947.957
2012-06-18,952.816
2012-06-19,975.368
2012-06-20,970.5
2012-06-21,937.752
2012-06-22,936.214
2012-06-25,924.338
2012-06-26,926.095
2012-06-27,935.516
2012-06-28,929.658
2012-06-29,957.682
2012-07-02,958.058
2012-07-03,985.692
2012-07-04,991.99
2012-07-05,982.233
2012-07-06,963.837
2012-07-09,960.471
2012-07-10,948.77
2012-07-11,951.81
2012-07-12,937.619
2012-07-13,955.23
2012-07-16,953.844
2012-07-17,957.298
2012-07-18,963.607
2012-07-19,974.971
2012-07-20,968.416
2012-07-23,954.71
2012-07-24,946.232
2012-07-25,948.714
2012-07-26,970.34
2012-07-27,985.471
2012-07-30,987.931
2012-07-31,980.281
2012-08-01,977.391
2012-08-02,964.522
2012-08-03,982.356
2012-08-06,982.504
2012-08-07,1002.476
2012-08-08,996.965
2012-08-09,1006.731
2012-08-10,1010.152
2012-08-13,1003.458
2012-08-14,1005.962
2012-08-15,1012.527
2012-08-16,1025.348
2012-08-17,1030.447
2012-08-20,1028.166
2012-08-21,1036.267
2012-08-22,1028.859
2012-08-23,1025.612
2012-08-24,1026.65
2012-08-27,1026.265
2012-08-28,1027.334
2012-08-29,1024.463
2012-08-30,1009.886
2012-08-31,1021.77
2012-09-03,1021.356
2012-09-04,1021.286
2012-09-05,1020.187
2012-09-06,1043.709
2012-09-07,1061.155
2012-09-10,1058.141
2012-09-11,1062.31
2012-09-12,1060.317
2012-09-13,1073.397
2012-09-14,1094.123
2012-09-17,1085.506
2012-09-18,1080.247
2012-09-19,1079.933
2012-09-20,1075.412
2012-09-21,1074.891
2012-09-24,1064.701
2012-09-25,1062.154
2012-09-26,1051.741
2012-09-27,1062.734
2012-09-28,1061.381
2012-10-01,1070.262
2012-10-02,1068.977
2012-10-03,1060.991
2012-10-04,1075.585
2012-10-05,1079.825
2012-10-08,1079.271
2012-10-09,1064.169
2012-10-10,1058.172
2012-10-11,1062.304
2012-10-12,1057.285
2012-10-15,1057.43
2012-10-16,1067.295
2012-10-17,1077.028
2012-10-18,1076.788
2012-10-19,1063.246
2012-10-22,1059.899
2012-10-23,1045.671
2012-10-24,1044.053
2012-10-25,1050.733
2012-10-26,1046.62
2012-10-29,1044.764
2012-10-30,1051.696
2012-10-31,1055.216
2012-11-01,1064.713
2012-11-02,1055.249
2012-11-05,1053.025
2012-11-06,1055.979
2012-11-07,1043.582
2012-11-08,1037.925
2012-11-09,1034.303
2012-11-12,1034.973
2012-11-13,1029.161
2012-11-14,1009.557
2012-11-15,999.76
2012-11-16,1004.816
2012-11-19,1026.865
2012-11-20,1024.995
2012-11-21,1030.039
2012-11-22,1034.339
2012-11-23,1045.228
2012-11-26,1040.443
2012-11-27,1034.678
2012-11-28,1038.584
2012-11-29,1046.06
2012-11-30,1047.418
2012-12-03,1040.573
2012-12-04,1038.744
2012-12-05,1039.61
2012-12-06,1043.093
2012-12-07,1044.563
2012-12-10,1052.594
2012-12-11,1057.399
2012-12-12,1066.022
2012-12-13,1061.098
2012-12-14,1059.395
2012-12-17,1060.611
2012-12-18,1064.776
2012-12-19,1068.475
2012-12-20,1065.371
2012-12-21,1058.65
2012-12-24,1059.949
2012-12-25,1059.949
2012-12-26,1057.764
2012-12-27,1059.724
2012-12-28,1052.825
2012-12-31,1063.574
2013-01-01,1063.574
2013-01-02,1086.762
2013-01-03,1079.077
2013-01-04,1084.882
2013-01-07,1080.942
2013-01-08,1080.256
2013-01-09,1082.007
2013-01-10,1089.534
2013-01-11,1092.947
2013-01-14,1090.816
2013-01-15,1096.548
2013-01-16,1091.125
2013-01-17,1097.156
2013-01-18,1092.572
2013-01-21,1098.285
2013-01-22,1102.339
2013-01-23,1093.711
2013-01-24,1090.869
2013-01-25,1084.516
2013-01-28,1083.193
2013-01-29,1090.075
2013-01-30,1088.409
2013-01-31,1083.207
2013-02-01,1090.471
2013-02-04,1086.054
2013-02-05,1089.352
2013-02-06,1091.994
2013-02-07,1090.176
2013-02-08,1089.907
2013-02-11,1079.893
2013-02-12,1088.16
2013-02-13,1086.831
2013-02-14,1083.863
2013-02-15,1074.907
2013-02-18,1070.649
2013-02-19,1078.629
2013-02-20,1066.67
2013-02-21,1056.115
2013-02-22,1056.189
2013-02-25,1049.836
2013-02-26,1048.266
2013-02-27,1056.125
2013-02-28,1062.17
2013-03-01,1057.675
2013-03-04,1049.956
2013-03-05,1052.915
2013-03-06,1059.233
2013-03-07,1060.296
2013-03-08,1064.645
2013-03-11,1066.971
2013-03-12,1070.228
2013-03-13,1057.443
2013-03-14,1063.633
2013-03-15,1073.562
2013-03-18,1066.547
2013-03-19,1059.855
2013-03-20,1064.941
2013-03-21,1061.365
2013-03-22,1063.678
2013-03-25,1057.538
2013-03-26,1065.901
2013-03-27,1065.059
2013-03-28,1070.558
2013-03-29,1070.558
2013-04-01,1065.113
2013-04-02,1065.072
2013-04-03,1044.65
2013-04-04,1037.574
2013-04-05,1029.751
2013-04-08,1031.389
2013-04-09,1047.714
2013-04-10,1053.066
2013-04-11,1051.884
2013-04-12,1036.641
2013-04-15,998.736
2013-04-16,1006.155
2013-04-17,986.341
2013-04-18,993.726
2013-04-19,998.336
2013-04-22,999.72
2013-04-23,1000.903
2013-04-24,1015.63
2013-04-25,1028.576
2013-04-26,1022.003
2013-04-29,1033.483
2013-04-30,1053.528
2013-05-01,1039.084
2013-05-02,1043.992
2013-05-03,1049.271
2013-05-06,1049.983
2013-05-07,1054.75
2013-05-08,1067.785
2013-05-09,1064.731
2013-05-10,1058.737
2013-05-13,1054.704
2013-05-14,1053.083
2013-05-15,1042.476
2013-05-16,1047.243
2013-05-17,1044.552
2013-05-20,1043.943
2013-05-21,1053.304
2013-05-22,1050.466
2013-05-23,1042.008
2013-05-24,1044.699
2013-05-27,1047.452
2013-05-28,1045.7
2013-05-29,1044.507
2013-05-30,1056.775
2013-05-31,1044.97
2013-06-03,1040.925
2013-06-04,1039.56
2013-06-05,1025.264
2013-06-06,1027.355
2013-06-07,1035.026
2013-06-10,1038.308
2013-06-11,1024.685
2013-06-12,1016.978
2013-06-13,1032.131
2013-06-14,1024.213
2013-06-17,1032.709
2013-06-18,1035.042
2013-06-19,1029.478
2013-06-20,987.985
2013-06-21,979.968
2013-06-24,961.31
2013-06-25,976.547
2013-06-26,978.277
2013-06-27,981.342
2013-06-28,985.711
2013-07-01,990.122
2013-07-02,989.658
2013-07-03,988.642
2013-07-04,992.683
2013-07-05,983.122
2013-07-08,991.948
2013-07-09,1001.795
2013-07-10,1004.987
2013-07-11,1031.533
2013-07-12,1029.761
2013-07-15,1033.3
2013-07-16,1033.827
2013-07-17,1034.878
2013-07-18,1044.103
2013-07-19,1051.248
2013-07-22,1061.942
2013-07-23,1066.302
2013-07-24,1060.015
2013-07-25,1060.957
2013-07-26,1057.471
2013-07-29,1062.458
2013-07-30,1051.95
2013-07-31,1044.984
2013-08-01,1049.626
2013-08-02,1046.372
2013-08-05,1043.203
2013-08-06,1033.736
2013-08-07,1024.091
2013-08-08,1042.861
2013-08-09,1048.288
2013-08-12,1053.045
2013-08-13,1052.98
2013-08-14,1055.792
2013-08-15,1058.436
2013-08-16,1061.125
2013-08-19,1050.799
2013-08-20,1051.895
2013-08-21,1037.75
2013-08-22,1040.004
2013-08-23,1046.101
2013-08-26,1047.305
2013-08-27,1033.574
2013-08-28,1037.217
2013-08-29,1042.143
2013-08-30,1034.768
2013-09-02,1035.357
2013-09-03,1041.888
2013-09-04,1049.079
2013-09-05,1053.852
2013-09-06,1065.695
2013-09-09,1069.656
2013-09-10,1068.163
2013-09-11,1071.233
2013-09-12,1062.754
2013-09-13,1062.76
2013-09-16,1072.912
2013-09-17,1076.715
2013-09-18,1082.506
2013-09-19,1091.664
2013-09-20,1074.228
2013-09-23,1072.724
2013-09-24,1075.798
2013-09-25,1075.979
2013-09-26,1073.409
2013-09-27,1077.235
2013-09-30,1075.11
2013-10-01,1075.381
2013-10-02,1073.431
2013-10-03,1067.296
2013-10-04,1070.668
2013-10-07,1073.472
2013-10-08,1062.359
2013-10-09,1057.58
2013-10-10,1073.201
2013-10-11,1072.826
2013-10-14,1076.87
2013-10-15,1077.897
2013-10-16,1081.879
2013-10-17,1095.773
2013-10-18,1104.096
2013-10-21,1107.116
2013-10-22,1114.032
2013-10-23,1102.455
2013-10-24,1105.262
2013-10-25,1109.826
2013-10-28,1107.335
2013-10-29,1113.167
2013-10-30,1114.039
2013-10-31,1108.833
2013-11-01,1104.983
2013-11-04,1111.269
2013-11-05,1107.269
2013-11-06,1112.865
2013-11-07,1101.481
2013-11-08,1104.424
2013-11-11,1104.806
2013-11-12,1099.414
2013-11-13,1105.075
2013-11-14,1107.791
2013-11-15,1115.906
2013-11-18,1117.204
2013-11-19,1113.976
2013-11-20,1113.092
2013-11-21,1109.866
2013-11-22,1108.703
2013-11-25,1104.645
2013-11-26,1096.611
2013-11-27,1093.491
2013-11-28,1094.342
2013-11-29,1096.364
2013-12-02,1093.626
2013-12-03,1083.608
2013-12-04,1079.042
2013-12-05,1075.275
2013-12-06,1083.201
2013-12-09,1083.458
2013-12-10,1087.923
2013-12-11,1073.187
2013-12-12,1069.586
2013-12-13,1073.578
2013-12-16,1082.366
2013-12-17,1079.252
2013-12-18,1086.129
2013-12-19,1088.245
2013-12-20,1090.141
2013-12-23,1103.026
2013-12-24,1105.972
2013-12-25,1105.972
2013-12-26,1104.412
2013-12-27,1105.506
2013-12-30,1108.035
2013-12-31,1115.387
2014-01-01,1115.387
2014-01-02,1112.301
2014-01-03,1110.305
2014-01-06,1100.909
2014-01-07,1101.821
2014-01-08,1098.06
2014-01-09,1092.916
2014-01-10,1096.107
2014-01-13,1096.387
2014-01-14,1090.407
2014-01-15,1096.796
2014-01-16,1103.048
2014-01-17,1105.612
2014-01-20,1111.764
2014-01-21,1108.161
2014-01-22,1103.462
2014-01-23,1092.189
2014-01-24,1080.195
2014-01-27,1070.229
2014-01-28,1068.418
2014-01-29,1067.177
2014-01-30,1071.164
2014-01-31,1070.441
2014-02-03,1062.811
2014-02-04,1062.225
2014-02-05,1064.806
2014-02-06,1080.783
2014-02-07,1092.209
2014-02-10,1088.963
2014-02-11,1096.666
2014-02-12,1104.371
2014-02-13,1112.903
2014-02-14,1118.307
2014-02-17,1118.867
2014-02-18,1122.161
2014-02-19,1117.087
2014-02-20,1121.386
2014-02-21,1114.9
2014-02-24,1122.62
2014-02-25,1118.635
2014-02-26,1116.17
2014-02-27,1114.422
2014-02-28,1121.681
2014-03-03,1121.097
2014-03-04,1124.575
2014-03-05,1130.526
2014-03-06,1138.185
2014-03-07,1129.108
2014-03-10,1125.855
2014-03-11,1125.102
2014-03-12,1125.625
2014-03-13,1127.756
2014-03-14,1123.47
2014-03-17,1127.127
2014-03-18,1134.054
2014-03-19,1121.668
2014-03-20,1116.794
2014-03-21,1120.543
2014-03-24,1113.199
2014-03-25,1119.54
2014-03-26,1113.466
2014-03-27,1121.975
2014-03-28,1128.171
2014-03-31,1137.089
2014-04-01,1142.047
2014-04-02,1147.973
2014-04-03,1144.839
2014-04-04,1149.32
2014-04-07,1138.149
2014-04-08,1151.647
2014-04-09,1158.375
2014-04-10,1148.597
2014-04-11,1139.882
2014-04-14,1141.545
2014-04-15,1140.665
2014-04-16,1148.468
2014-04-17,1155.497
2014-04-18,1155.497
2014-04-21,1152.203
2014-04-22,1156.377
2014-04-23,1154.592
2014-04-24,1157.549
2014-04-25,1155.934
2014-04-28,1156.008
2014-04-29,1167.224
2014-04-30,1171.642
2014-05-01,1172.278
2014-05-02,1181.65
2014-05-05,1176.608
2014-05-06,1177.138
2014-05-07,1179.035
2014-05-08,1173.486
2014-05-09,1168.242
2014-05-12,1178.992
2014-05-13,1180.636
2014-05-14,1180.094
2014-05-15,1175.145
2014-05-16,1168.605
2014-05-19,1171.35
2014-05-20,1167.779
2014-05-21,1174.304
2014-05-22,1181.652
2014-05-23,1185.067
2014-05-26,1188.72
2014-05-27,1182.126
2014-05-28,1179.202
2014-05-29,1180.436
2014-05-30,1179.606
2014-06-02,1181.898
2014-06-03,1184.69
2014-06-04,1185.55
2014-06-05,1185.059
2014-06-06,1191.208
2014-06-09,1196.768
2014-06-10,1198.445
2014-06-11,1203.188
2014-06-12,1208.335
2014-06-13,1214.274
2014-06-16,1219.58
2014-06-17,1220.122
2014-06-18,1223.116
2014-06-19,1228.817
2014-06-20,1235.38
2014-06-23,1239.885
2014-06-24,1227.142
2014-06-25,1230.062
2014-06-26,1236.737
2014-06-27,1246.283
2014-06-30,1254.353
2014-07-01,1253.588
2014-07-02,1258.365
2014-07-03,1260.629
2014-07-04,1262.969
2014-07-07,1255.722
2014-07-08,1253.067
2014-07-09,1261.964
2014-07-10,1251.074
2014-07-11,1245.808
2014-07-14,1248.28
2014-07-15,1237.77
2014-07-16,1249.467
2014-07-17,1247.762
2014-07-18,1255.223
2014-07-21,1253.251
2014-07-22,1258.94
2014-07-23,1266.234
2014-07-24,1265.529
2014-07-25,1266.497
2014-07-28,1263.723
2014-07-29,1259.711
2014-07-30,1258.552
2014-07-31,1245.017
2014-08-01,1234.085
2014-08-04,1231.712
2014-08-05,1225.052
2014-08-06,1228.893
2014-08-07,1223.715
2014-08-08,1223.673
2014-08-11,1232.582
2014-08-12,1234.135
2014-08-13,1235.917
2014-08-14,1239.34
2014-08-15,1240.244
2014-08-18,1246.016
2014-08-19,1253.802
2014-08-20,1257.413
2014-08-21,1257.559
2014-08-22,1254.345
2014-08-25,1258.029
2014-08-26,1261.054
2014-08-27,1267.554
2014-08-28,1268.053
2014-08-29,1275.144
2014-09-01,1272.973
2014-09-02,1265.019
2014-09-03,1272.599
2014-09-04,1270.87
2014-09-05,1265.534
2014-09-08,1257.299
2014-09-09,1249.205
2014-09-10,1248.47
2014-09-11,1248.947
2014-09-12,1242.412
2014-09-15,1239.15
2014-09-16,1245.729
2014-09-17,1249.964
2014-09-18,1251.287
2014-09-19,1234.468
2014-09-22,1214.688
2014-09-23,1210.926
2014-09-24,1205.811
2014-09-25,1187.871
2014-09-26,1192.626
2014-09-29,1187.372
2014-09-30,1184.435
2014-10-01,1171.092
2014-10-02,1170.468
2014-10-03,1161.027
2014-10-06,1165.825
2014-10-07,1152.813
2014-10-08,1158.059
2014-10-09,1149.209
2014-10-10,1123.005
2014-10-13,1120.902
2014-10-14,1103.466
2014-10-15,1081.375
2014-10-16,1100.797
2014-10-17,1118.391
2014-10-20,1123.954
2014-10-21,1145.345
2014-10-22,1127.473
2014-10-23,1138.219
2014-10-24,1144.441
2014-10-27,1135.432
2014-10-28,1154.971
2014-10-29,1151.483
2014-10-30,1139.798
2014-10-31,1143.663
2014-11-03,1133.714
2014-11-04,1112.439
2014-11-05,1126.414
2014-11-06,1125.662
2014-11-07,1142.746
2014-11-10,1146.555
2014-11-11,1148.644
2014-11-12,1159.764
2014-11-13,1149.154
2014-11-14,1156.647
2014-11-17,1159.748
2014-11-18,1168.026
2014-11-19,1164.673
2014-11-20,1176.923
2014-11-21,1188.255
2014-11-24,1175.443
2014-11-25,1182.855
2014-11-26,1181.824
2014-11-27,1161.732
2014-11-28,1139.048
2014-12-01,1131.697
2014-12-02,1131.089
2014-12-03,1144.913
2014-12-04,1120.932
2014-12-05,1116.481
2014-12-08,1087.254
2014-12-09,1095.091
2014-12-10,1063.759
2014-12-11,1061.701
2014-12-12,1046.948
2014-12-15,1037.337
2014-12-16,1048.83
2014-12-17,1074.121
2014-12-18,1089.841
2014-12-19,1100.146
2014-12-22,1092.854
2014-12-23,1108.22
2014-12-24,1110.044
2014-12-25,1110.044
2014-12-26,1109.853
2014-12-29,1113.628
2014-12-30,1113.703
2014-12-31,1115.54
2015-01-01,1115.54
2015-01-02,1113.257
2015-01-05,1077.932
2015-01-06,1066.277
2015-01-07,1061.613
2015-01-08,1078.62
2015-01-09,1070.498
2015-01-12,1053.644
2015-01-13,1047.497
2015-01-14,1037.072
2015-01-15,1037.668
2015-01-16,1052.835
2015-01-19,1054.379
2015-01-20,1042.647
2015-01-21,1044.871
2015-01-22,1055.345
2015-01-23,1050.394
2015-01-26,1049.557
2015-01-27,1056.51
2015-01-28,1034.698
2015-01-29,1026.082
2015-01-30,1020.696
2015-02-02,1044.772
2015-02-03,1065.632
2015-02-04,1053.239
2015-02-05,1075.405
2015-02-06,1067.697
2015-02-09,1072.298
2015-02-10,1067.449
2015-02-11,1058.645
2015-02-12,1077.122
2015-02-13,1084.875
2015-02-16,1082.354
2015-02-17,1088.45
2015-02-18,1082.719
2015-02-19,1073.231
2015-02-20,1072.83
2015-02-23,1069.063
