Date,JAPAN MID CAP Mid Cap
2005-11-11,881.495
2005-11-14,868.171
2005-11-15,857.935
2005-11-16,864.004
2005-11-17,885.138
2005-11-18,891.067
2005-11-21,897.526
2005-11-22,895.333
2005-11-23,899.332
2005-11-24,894.391
2005-11-25,892.096
2005-11-28,903.248
2005-11-29,901.571
2005-11-30,902.359
2005-12-01,909.648
2005-12-02,921.746
2005-12-05,931.575
2005-12-06,926.204
2005-12-07,929.735
2005-12-08,913.851
2005-12-09,928.141
2005-12-12,952.946
2005-12-13,957.046
2005-12-14,969.771
2005-12-15,959.4
2005-12-16,960.72
2005-12-19,963.236
2005-12-20,972.686
2005-12-21,988.074
2005-12-22,996.228
2005-12-23,998.925
2005-12-26,1006.032
2005-12-27,991.321
2005-12-28,998.848
2005-12-29,1000.767
2005-12-30,990.212
2006-01-02,990.212
2006-01-03,1001.969
2006-01-04,1025.428
2006-01-05,1035.004
2006-01-06,1048.808
2006-01-09,1051.744
2006-01-10,1039.806
2006-01-11,1045.954
2006-01-12,1053.216
2006-01-13,1052.543
2006-01-16,1042.013
2006-01-17,1006.208
2006-01-18,969.996
2006-01-19,999.198
2006-01-20,997.715
2006-01-23,975.109
2006-01-24,990.072
2006-01-25,989.964
2006-01-26,1001.853
2006-01-27,1018.537
2006-01-30,1018.978
2006-01-31,1027.829
2006-02-01,1016.24
2006-02-02,1018.957
2006-02-03,1011.358
2006-02-06,1019.883
2006-02-07,1027.693
2006-02-08,997.938
2006-02-09,1001.356
2006-02-10,993.113
2006-02-13,957.599
2006-02-14,969.761
2006-02-15,965.418
2006-02-16,961.245
2006-02-17,936.763
2006-02-20,914.751
2006-02-21,939.38
2006-02-22,943.462
2006-02-23,979.611
2006-02-24,982.636
2006-02-27,993.321
2006-02-28,994.345
2006-03-01,974.569
2006-03-02,968.502
2006-03-03,949.709
2006-03-06,951.925
2006-03-07,941.362
2006-03-08,933.379
2006-03-09,961.413
2006-03-10,958.055
2006-03-13,973.456
2006-03-14,981.482
2006-03-15,984.251
2006-03-16,974.864
2006-03-17,992.233
2006-03-20,1007.346
2006-03-21,1000.805
2006-03-22,1007.397
2006-03-23,996.229
2006-03-24,1001.325
2006-03-27,1016.249
2006-03-28,1021.284
2006-03-29,1023.035
2006-03-30,1037.067
2006-03-31,1030.355
2006-04-03,1045.664
2006-04-04,1046.867
2006-04-05,1035.914
2006-04-06,1050.626
2006-04-07,1053.852
2006-04-10,1047.701
2006-04-11,1041.021
2006-04-12,1026.777
2006-04-13,1026.911
2006-04-14,1025.774
2006-04-17,1015.598
2006-04-18,1029.785
2006-04-19,1032.502
2006-04-20,1033.051
2006-04-21,1037.538
2006-04-24,1025.577
2006-04-25,1034.351
2006-04-26,1039.866
2006-04-27,1053.537
2006-04-28,1044.183
2006-05-01,1058.501
2006-05-02,1068.484
2006-05-03,1064.534
2006-05-04,1065.331
2006-05-05,1076.663
2006-05-08,1097.163
2006-05-09,1094.724
2006-05-10,1086.496
2006-05-11,1076.635
2006-05-12,1066.337
2006-05-15,1061.541
2006-05-16,1035.787
2006-05-17,1044.317
2006-05-18,1024.511
2006-05-19,1016.783
2006-05-22,999.318
2006-05-23,982.543
2006-05-24,986.917
2006-05-25,982.141
2006-05-26,993.356
2006-05-29,995.112
2006-05-30,998.629
2006-05-31,979.664
2006-06-01,973.572
2006-06-02,996.956
2006-06-05,988.159
2006-06-06,953.886
2006-06-07,928.465
2006-06-08,892.938
2006-06-09,909.603
2006-06-12,914.569
2006-06-13,874.055
2006-06-14,882.246
2006-06-15,898.161
2006-06-16,927.676
2006-06-19,915.374
2006-06-20,906.501
2006-06-21,903.494
2006-06-22,924.98
2006-06-23,919.654
2006-06-26,921.744
2006-06-27,926.364
2006-06-28,911.057
2006-06-29,924.097
2006-06-30,961.654
2006-07-03,963.767
2006-07-04,969.77
2006-07-05,952.035
2006-07-06,944.888
2006-07-07,951.291
2006-07-10,959.767
2006-07-11,952.308
2006-07-12,926.468
2006-07-13,918.808
2006-07-14,894.174
2006-07-17,888.067
2006-07-18,854.556
2006-07-19,858.427
2006-07-20,893.001
2006-07-21,888.161
2006-07-24,882.065
2006-07-25,892.359
2006-07-26,884.343
2006-07-27,909.839
2006-07-28,928.233
2006-07-31,943.375
2006-08-01,939.74
2006-08-02,947.476
2006-08-03,942.367
2006-08-04,948.249
2006-08-07,920.601
2006-08-08,933.607
2006-08-09,941.621
2006-08-10,941.523
2006-08-11,937.364
2006-08-14,948.818
2006-08-15,955.588
2006-08-16,970.547
2006-08-17,972.134
2006-08-18,975.002
2006-08-21,963.45
2006-08-22,970.724
2006-08-23,970.451
2006-08-24,962.693
2006-08-25,952.245
2006-08-28,940.286
2006-08-29,949.658
2006-08-30,947.754
2006-08-31,959.762
2006-09-01,960.971
2006-09-04,983.683
2006-09-05,985.266
2006-09-06,976.036
2006-09-07,958.465
2006-09-08,962.685
2006-09-11,939.352
2006-09-12,930.155
2006-09-13,928.33
2006-09-14,938.04
2006-09-15,932.536
2006-09-18,929.217
2006-09-19,936.341
2006-09-20,925.221
2006-09-21,935.586
2006-09-22,929.013
2006-09-25,928.101
2006-09-26,923.094
2006-09-27,944.782
2006-09-28,950.989
2006-09-29,955.341
2006-10-02,964.899
2006-10-03,958.31
2006-10-04,942.378
2006-10-05,962.563
2006-10-06,947.984
2006-10-09,946.711
2006-10-10,940.79
2006-10-11,929.518
2006-10-12,928.724
2006-10-13,937.412
2006-10-16,954.725
2006-10-17,957.983
2006-10-18,957.196
2006-10-19,963.325
2006-10-20,964.351
2006-10-23,966.839
2006-10-24,968.483
2006-10-25,965.716
2006-10-26,976.678
2006-10-27,976.239
2006-10-30,956.889
2006-10-31,961.091
2006-11-01,962.343
2006-11-02,959.188
2006-11-03,951.389
2006-11-06,950.063
2006-11-07,955.801
2006-11-08,938.715
2006-11-09,931.949
2006-11-10,936.295
2006-11-13,922.72
2006-11-14,940.721
2006-11-15,934.081
2006-11-16,928.842
2006-11-17,921.685
2006-11-20,890.531
2006-11-21,892.209
2006-11-22,918.509
2006-11-23,922.227
2006-11-24,917.548
2006-11-27,924.467
2006-11-28,925.817
2006-11-29,942.423
2006-11-30,960.561
2006-12-01,967.153
2006-12-04,971.378
2006-12-05,966.201
2006-12-06,976.194
2006-12-07,976.532
2006-12-08,968.512
2006-12-11,961.66
2006-12-12,963.661
2006-12-13,964.466
2006-12-14,969.692
2006-12-15,970.698
2006-12-18,967.809
2006-12-19,954.332
2006-12-20,965.14
2006-12-21,966.884
2006-12-22,964.121
2006-12-25,958.817
2006-12-26,965.02
2006-12-27,968.636
2006-12-28,966.656
2006-12-29,965.857
2007-01-01,965.857
2007-01-02,968.539
2007-01-03,964.157
2007-01-04,973.015
2007-01-05,960.959
2007-01-08,962.093
2007-01-09,965.42
2007-01-10,946.971
2007-01-11,938.253
2007-01-12,953.538
2007-01-15,965.238
2007-01-16,965.322
2007-01-17,971.786
2007-01-18,971.055
2007-01-19,970.665
2007-01-22,974.242
2007-01-23,976.197
2007-01-24,983.015
2007-01-25,978.783
2007-01-26,974.876
2007-01-29,979.991
2007-01-30,980.776
2007-01-31,979.243
2007-02-01,996.481
2007-02-02,998.323
2007-02-05,992.052
2007-02-06,997.709
2007-02-07,986.963
2007-02-08,977.297
2007-02-09,983.23
2007-02-12,982.342
2007-02-13,991.301
2007-02-14,1008.04
2007-02-15,1026.888
2007-02-16,1023.941
2007-02-19,1025.595
2007-02-20,1022.636
2007-02-21,1021.507
2007-02-22,1031.239
2007-02-23,1042.782
2007-02-26,1052.218
2007-02-27,1060.92
2007-02-28,1026.409
2007-03-01,1030.05
2007-03-02,1028.19
2007-03-05,993.491
2007-03-06,1010.203
2007-03-07,1007.741
2007-03-08,1019.017
2007-03-09,1015.194
2007-03-12,1030.417
2007-03-13,1024.878
2007-03-14,997.799
2007-03-15,999.782
2007-03-16,992.623
2007-03-19,997.345
2007-03-20,1008.836
2007-03-21,1004.512
2007-03-22,1021.389
2007-03-23,1023.012
2007-03-26,1024.159
2007-03-27,1022.039
2007-03-28,1030.352
2007-03-29,1016.523
2007-03-30,1016.89
2007-04-02,998.049
2007-04-03,1000.392
2007-04-04,1020.322
2007-04-05,1015.205
2007-04-06,1013.877
2007-04-09,1022.691
2007-04-10,1020.854
2007-04-11,1018.339
2007-04-12,1016.291
2007-04-13,1002.045
2007-04-16,1011.375
2007-04-17,1009.622
2007-04-18,1030.242
2007-04-19,1016.271
2007-04-20,1012.157
2007-04-23,1009.668
2007-04-24,1011.674
2007-04-25,999.852
2007-04-26,1006.14
2007-04-27,1002.712
2007-04-30,1002.606
2007-05-01,997.216
2007-05-02,1002.206
2007-05-03,1000.374
2007-05-04,1001.289
2007-05-07,1018.4
2007-05-08,1016.799
2007-05-09,1026.641
2007-05-10,1017.862
2007-05-11,1008.088
2007-05-14,1003.459
2007-05-15,989.268
2007-05-16,983.717
2007-05-17,979.817
2007-05-18,971.218
2007-05-21,976.776
2007-05-22,989.369
2007-05-23,990.479
2007-05-24,987.895
2007-05-25,974.642
2007-05-28,982.205
2007-05-29,990.33
2007-05-30,988.256
2007-05-31,1000.0
2007-06-01,1003.954
2007-06-04,1007.693
2007-06-05,1010.987
2007-06-06,1016.801
2007-06-07,1013.272
2007-06-08,995.842
2007-06-11,993.889
2007-06-12,987.182
2007-06-13,978.699
2007-06-14,982.102
2007-06-15,986.366
2007-06-18,996.715
2007-06-19,994.16
2007-06-20,997.114
2007-06-21,999.556
2007-06-22,991.592
2007-06-25,983.883
2007-06-26,988.618
2007-06-27,981.471
2007-06-28,986.051
2007-06-29,993.33
2007-07-02,1006.978
2007-07-03,1005.777
2007-07-04,1002.998
2007-07-05,1003.254
2007-07-06,995.638
2007-07-09,1002.516
2007-07-10,1010.238
2007-07-11,1003.008
2007-07-12,992.433
2007-07-13,1003.506
2007-07-16,1004.904
2007-07-17,1001.789
2007-07-18,994.224
2007-07-19,999.243
2007-07-20,1007.607
2007-07-23,996.057
2007-07-24,1005.203
2007-07-25,1003.299
2007-07-26,999.672
2007-07-27,982.024
2007-07-30,988.605
2007-07-31,984.158
2007-08-01,973.342
2007-08-02,973.202
2007-08-03,977.376
2007-08-06,980.645
2007-08-07,974.698
2007-08-08,967.792
2007-08-09,988.463
2007-08-10,970.537
2007-08-13,961.537
2007-08-14,967.249
2007-08-15,947.634
2007-08-16,953.823
2007-08-17,906.341
2007-08-20,921.836
2007-08-21,940.015
2007-08-22,931.185
2007-08-23,946.378
2007-08-24,944.298
2007-08-27,943.92
2007-08-28,950.949
2007-08-29,933.226
2007-08-30,934.851
2007-08-31,957.017
2007-09-03,957.221
2007-09-04,951.58
2007-09-05,940.063
2007-09-06,938.516
2007-09-07,948.36
2007-09-10,928.334
2007-09-11,927.476
2007-09-12,923.005
2007-09-13,913.175
2007-09-14,926.605
2007-09-17,927.008
2007-09-18,900.662
2007-09-19,927.625
2007-09-20,942.574
2007-09-21,925.653
2007-09-24,929.195
2007-09-25,948.424
2007-09-26,951.203
2007-09-27,976.52
2007-09-28,984.066
2007-10-01,975.834
2007-10-02,982.804
2007-10-03,986.953
2007-10-04,981.715
2007-10-05,981.315
2007-10-08,973.97
2007-10-09,984.056
2007-10-10,982.322
2007-10-11,988.53
2007-10-12,983.861
2007-10-15,985.386
2007-10-16,974.481
2007-10-17,962.265
2007-10-18,981.545
2007-10-19,975.072
2007-10-22,965.239
2007-10-23,963.917
2007-10-24,962.635
2007-10-25,956.698
2007-10-26,968.982
2007-10-29,980.204
2007-10-30,985.917
2007-10-31,989.148
2007-11-01,996.627
2007-11-02,980.02
2007-11-05,965.101
2007-11-06,967.97
2007-11-07,962.386
2007-11-08,942.175
2007-11-09,948.988
2007-11-12,935.568
2007-11-13,929.272
2007-11-14,944.071
2007-11-15,944.576
2007-11-16,931.064
2007-11-19,919.708
2007-11-20,926.023
2007-11-21,925.253
2007-11-22,921.557
2007-11-23,926.293
2007-11-26,940.336
2007-11-27,947.347
2007-11-28,933.675
2007-11-29,958.944
2007-11-30,958.624
2007-12-03,965.006
2007-12-04,959.993
2007-12-05,956.64
2007-12-06,965.303
2007-12-07,972.526
2007-12-10,966.007
2007-12-11,972.908
2007-12-12,962.505
2007-12-13,941.159
2007-12-14,926.885
2007-12-17,905.66
2007-12-18,905.231
2007-12-19,897.205
2007-12-20,897.287
2007-12-21,898.314
2007-12-24,894.622
2007-12-25,909.437
2007-12-26,921.006
2007-12-27,913.729
2007-12-28,905.997
2007-12-31,917.35
2008-01-01,917.35
2008-01-02,933.732
2008-01-03,935.779
2008-01-04,911.426
2008-01-07,892.893
2008-01-08,889.421
2008-01-09,900.625
2008-01-10,888.888
2008-01-11,872.455
2008-01-14,880.613
2008-01-15,870.626
2008-01-16,838.586
2008-01-17,857.774
2008-01-18,872.948
2008-01-21,850.217
2008-01-22,795.455
2008-01-23,818.606
2008-01-24,835.337
2008-01-25,866.637
2008-01-28,837.746
2008-01-29,858.771
2008-01-30,850.598
2008-01-31,878.938
2008-02-01,874.375
2008-02-04,888.44
2008-02-05,882.445
2008-02-06,842.481
2008-02-07,845.601
2008-02-08,826.288
2008-02-11,831.667
2008-02-12,817.749
2008-02-13,810.808
2008-02-14,844.666
2008-02-15,853.202
2008-02-18,850.159
2008-02-19,859.339
2008-02-20,829.562
2008-02-21,857.17
2008-02-22,854.332
2008-02-25,868.21
2008-02-26,863.174
2008-02-27,884.46
2008-02-28,886.062
2008-02-29,885.192
2008-03-03,854.615
2008-03-04,854.427
2008-03-05,841.579
2008-03-06,866.848
2008-03-07,845.865
2008-03-10,836.449
2008-03-11,836.013
2008-03-12,852.283
2008-03-13,847.597
2008-03-14,835.411
2008-03-17,834.482
2008-03-18,836.737
2008-03-19,848.711
2008-03-20,853.565
2008-03-21,872.887
2008-03-24,859.451
2008-03-25,877.971
2008-03-26,892.765
2008-03-27,881.314
2008-03-28,891.175
2008-03-31,876.567
2008-04-01,864.364
2008-04-02,887.676
2008-04-03,903.084
2008-04-04,902.379
2008-04-07,904.096
2008-04-08,887.308
2008-04-09,873.85
2008-04-10,869.416
2008-04-11,891.779
2008-04-14,876.823
2008-04-15,876.207
2008-04-16,888.075
2008-04-17,893.171
2008-04-18,878.755
2008-04-21,898.823
2008-04-22,889.624
2008-04-23,888.719
2008-04-24,881.802
2008-04-25,898.206
2008-04-28,909.072
2008-04-29,918.923
2008-04-30,908.382
2008-05-01,903.023
2008-05-02,913.676
2008-05-05,914.892
2008-05-06,921.375
2008-05-07,921.353
2008-05-08,928.115
2008-05-09,907.81
2008-05-12,905.103
2008-05-13,907.195
2008-05-14,913.786
2008-05-15,925.859
2008-05-16,930.544
2008-05-19,926.172
2008-05-20,928.272
2008-05-21,918.164
2008-05-22,922.64
2008-05-23,929.32
2008-05-26,904.713
2008-05-27,911.396
2008-05-28,892.86
2008-05-29,908.632
2008-05-30,925.894
2008-06-02,941.268
2008-06-03,921.402
2008-06-04,937.027
2008-06-05,928.104
2008-06-06,934.508
2008-06-09,910.993
2008-06-10,892.184
2008-06-11,896.115
2008-06-12,869.667
2008-06-13,870.747
2008-06-16,884.278
2008-06-17,887.169
2008-06-18,893.802
2008-06-19,873.545
2008-06-20,864.511
2008-06-23,856.33
2008-06-24,858.839
2008-06-25,853.627
2008-06-26,859.526
2008-06-27,857.535
2008-06-30,858.592
2008-07-01,860.28
2008-07-02,843.591
2008-07-03,836.702
2008-07-04,835.725
2008-07-07,837.571
2008-07-08,820.359
2008-07-09,820.592
2008-07-10,823.487
2008-07-11,827.635
2008-07-14,822.644
2008-07-15,823.084
2008-07-16,819.746
2008-07-17,821.307
2008-07-18,805.185
2008-07-21,804.281
2008-07-22,823.704
2008-07-23,828.079
2008-07-24,847.807
2008-07-25,830.292
2008-07-28,832.632
2008-07-29,814.035
2008-07-30,828.538
2008-07-31,830.475
2008-08-01,811.32
2008-08-04,790.905
2008-08-05,791.897
2008-08-06,806.725
2008-08-07,790.289
2008-08-08,786.271
2008-08-11,799.348
2008-08-12,792.611
2008-08-13,785.832
2008-08-14,772.968
2008-08-15,772.588
2008-08-18,783.104
2008-08-19,771.848
2008-08-20,772.509
2008-08-21,780.519
2008-08-22,762.526
2008-08-25,776.425
2008-08-26,769.143
2008-08-27,768.254
2008-08-28,770.19
2008-08-29,797.902
2008-09-01,785.588
2008-09-02,766.403
2008-09-03,773.668
2008-09-04,761.486
2008-09-05,756.427
2008-09-08,773.222
2008-09-09,762.691
2008-09-10,763.843
2008-09-11,755.525
2008-09-12,762.469
2008-09-15,769.717
2008-09-16,754.804
2008-09-17,753.63
2008-09-18,748.336
2008-09-19,757.076
2008-09-22,766.41
2008-09-23,774.021
2008-09-24,769.446
2008-09-25,765.362
2008-09-26,759.77
2008-09-29,756.344
2008-09-30,727.265
2008-10-01,735.245
2008-10-02,720.108
2008-10-03,695.393
2008-10-06,693.888
2008-10-07,670.998
2008-10-08,630.968
2008-10-09,625.226
2008-10-10,587.391
2008-10-13,581.36
2008-10-14,647.704
2008-10-15,655.173
2008-10-16,601.245
2008-10-17,616.897
2008-10-20,634.843
2008-10-21,654.959
2008-10-22,622.804
2008-10-23,618.519
2008-10-24,597.772
2008-10-27,552.357
2008-10-28,575.268
2008-10-29,600.409
2008-10-30,646.871
2008-10-31,614.281
2008-11-03,610.552
2008-11-04,646.786
2008-11-05,680.585
2008-11-06,650.581
2008-11-07,630.5
2008-11-10,657.084
2008-11-11,648.601
2008-11-12,653.398
2008-11-13,630.829
2008-11-14,628.974
2008-11-17,632.103
2008-11-18,622.105
2008-11-19,620.563
2008-11-20,600.692
2008-11-21,616.648
2008-11-24,607.403
2008-11-25,636.481
2008-11-26,630.725
2008-11-27,635.308
2008-11-28,643.502
2008-12-01,644.789
2008-12-02,616.612
2008-12-03,630.552
2008-12-04,631.701
2008-12-05,632.251
2008-12-08,648.106
2008-12-09,656.692
2008-12-10,668.964
2008-12-11,690.285
2008-12-12,666.735
2008-12-15,701.042
2008-12-16,687.311
2008-12-17,710.798
2008-12-18,701.342
2008-12-19,692.457
2008-12-22,695.473
2008-12-23,694.053
2008-12-24,677.529
2008-12-25,684.115
2008-12-26,692.206
2008-12-29,702.819
2008-12-30,706.23
2008-12-31,702.568
2009-01-01,702.568
2009-01-02,700.058
2009-01-05,689.758
2009-01-06,680.152
2009-01-07,692.678
2009-01-08,683.028
2009-01-09,686.34
2009-01-12,694.072
2009-01-13,660.099
2009-01-14,667.798
2009-01-15,643.364
2009-01-16,652.972
2009-01-19,651.989
2009-01-20,642.8
2009-01-21,649.926
2009-01-22,651.236
2009-01-23,630.152
2009-01-26,625.002
2009-01-27,655.214
2009-01-28,647.399
2009-01-29,653.706
2009-01-30,642.002
2009-02-02,630.028
2009-02-03,631.161
2009-02-04,640.781
2009-02-05,632.342
2009-02-06,628.274
2009-02-09,616.169
2009-02-10,617.856
2009-02-11,623.946
2009-02-12,607.779
2009-02-13,604.236
2009-02-16,607.273
2009-02-17,592.21
2009-02-18,581.9
2009-02-19,577.443
2009-02-20,566.489
2009-02-23,561.282
2009-02-24,539.832
2009-02-25,545.364
2009-02-26,538.319
2009-02-27,550.895
2009-03-02,537.223
2009-03-03,528.365
2009-03-04,533.876
2009-03-05,551.873
2009-03-06,538.703
2009-03-09,528.674
2009-03-10,526.758
2009-03-11,545.391
2009-03-12,531.276
2009-03-13,547.188
2009-03-16,561.621
2009-03-17,569.491
2009-03-18,574.326
2009-03-19,598.985
2009-03-20,584.445
2009-03-23,596.654
2009-03-24,610.174
2009-03-25,613.633
2009-03-26,620.768
2009-03-27,627.154
2009-03-30,608.329
2009-03-31,587.164
2009-04-01,599.636
2009-04-02,618.497
2009-04-03,614.484
2009-04-06,608.49
2009-04-07,613.428
2009-04-08,601.107
2009-04-09,617.508
2009-04-10,622.062
2009-04-13,626.418
2009-04-14,630.57
2009-04-15,622.876
2009-04-16,624.403
2009-04-17,632.592
2009-04-20,639.424
2009-04-21,627.839
2009-04-22,629.989
2009-04-23,637.305
2009-04-24,634.379
2009-04-27,639.602
2009-04-28,622.733
2009-04-29,620.197
2009-04-30,627.69
2009-05-01,626.29
2009-05-04,625.912
2009-05-05,629.235
2009-05-06,630.192
2009-05-07,653.761
2009-05-08,660.722
2009-05-11,674.141
2009-05-12,673.324
2009-05-13,677.619
2009-05-14,663.774
2009-05-15,681.304
2009-05-18,662.773
2009-05-19,673.583
2009-05-20,685.14
2009-05-21,688.002
2009-05-22,683.7
2009-05-25,686.824
2009-05-26,689.791
2009-05-27,693.825
2009-05-28,682.52
2009-05-29,696.004
2009-06-01,699.556
2009-06-02,705.318
2009-06-03,708.629
2009-06-04,701.028
2009-06-05,693.137
2009-06-08,694.34
2009-06-09,698.792
2009-06-10,707.938
2009-06-11,712.455
2009-06-12,719.097
2009-06-15,721.657
2009-06-16,707.654
2009-06-17,727.142
2009-06-18,714.537
2009-06-19,713.107
2009-06-22,726.395
2009-06-23,715.093
2009-06-24,715.137
2009-06-25,720.763
2009-06-26,736.868
2009-06-29,728.098
2009-06-30,735.372
2009-07-01,734.237
2009-07-02,735.247
2009-07-03,729.415
2009-07-06,732.711
2009-07-07,728.264
2009-07-08,719.14
2009-07-09,716.85
2009-07-10,721.802
2009-07-13,695.654
2009-07-14,706.563
2009-07-15,701.055
2009-07-16,706.55
2009-07-17,708.037
2009-07-20,704.555
2009-07-21,733.259
2009-07-22,736.568
2009-07-23,728.943
2009-07-24,737.578
2009-07-27,737.159
2009-07-28,744.262
2009-07-29,740.432
2009-07-30,736.303
2009-07-31,751.662
2009-08-03,755.695
2009-08-04,758.591
2009-08-05,752.228
2009-08-06,750.44
2009-08-07,736.243
2009-08-10,746.576
2009-08-11,765.733
2009-08-12,754.199
2009-08-13,767.532
2009-08-14,780.662
2009-08-17,763.94
2009-08-18,761.215
2009-08-19,764.34
2009-08-20,773.539
2009-08-21,763.65
2009-08-24,778.856
2009-08-25,781.386
2009-08-26,789.22
2009-08-27,787.126
2009-08-28,792.486
2009-08-31,795.455
2009-09-01,796.161
2009-09-02,785.522
2009-09-03,779.255
2009-09-04,767.758
2009-09-07,772.702
2009-09-08,782.206
2009-09-09,782.262
2009-09-10,795.298
2009-09-11,800.059
2009-09-14,784.973
2009-09-15,778.524
2009-09-16,777.908
2009-09-17,784.815
2009-09-18,775.77
2009-09-21,768.078
2009-09-22,777.263
2009-09-23,775.222
2009-09-24,789.48
2009-09-25,786.565
2009-09-28,775.075
2009-09-29,768.34
2009-09-30,780.053
2009-10-01,764.32
2009-10-02,750.451
2009-10-05,738.942
2009-10-06,747.157
2009-10-07,756.974
2009-10-08,764.92
2009-10-09,762.981
2009-10-12,760.473
2009-10-13,764.142
2009-10-14,761.429
2009-10-15,761.065
2009-10-16,755.522
2009-10-19,760.446
2009-10-20,764.442
2009-10-21,760.11
2009-10-22,752.876
2009-10-23,748.769
2009-10-26,755.092
2009-10-27,741.858
2009-10-28,742.422
2009-10-29,728.4
2009-10-30,746.131
2009-11-02,737.659
2009-11-03,739.007
2009-11-04,734.964
2009-11-05,730.025
2009-11-06,734.991
2009-11-09,732.623
2009-11-10,733.66
2009-11-11,729.948
2009-11-12,717.481
2009-11-13,722.179
2009-11-16,719.732
2009-11-17,711.829
2009-11-18,708.05
2009-11-19,705.136
2009-11-20,706.308
2009-11-23,706.268
2009-11-24,700.299
2009-11-25,706.38
2009-11-26,714.034
2009-11-27,697.884
2009-11-30,726.157
2009-12-01,739.212
2009-12-02,731.989
2009-12-03,750.145
2009-12-04,735.509
2009-12-07,746.596
2009-12-08,753.725
2009-12-09,748.258
2009-12-10,736.712
2009-12-11,739.294
2009-12-14,747.14
2009-12-15,736.336
2009-12-16,745.12
2009-12-17,738.082
2009-12-18,733.081
2009-12-21,731.141
2009-12-22,733.011
2009-12-23,735.898
2009-12-24,739.088
2009-12-25,736.094
2009-12-28,743.195
2009-12-29,740.9
2009-12-30,727.126
2009-12-31,723.884
2010-01-01,723.884
2010-01-04,737.253
2010-01-05,746.909
2010-01-06,743.619
2010-01-07,739.596
2010-01-08,749.926
2010-01-11,758.247
2010-01-12,772.48
2010-01-13,763.104
2010-01-14,774.31
2010-01-15,779.449
2010-01-18,774.479
2010-01-19,767.107
2010-01-20,764.906
2010-01-21,771.471
2010-01-22,768.03
2010-01-25,761.702
2010-01-26,753.442
2010-01-27,744.333
2010-01-28,749.032
2010-01-29,733.074
2010-02-01,728.695
2010-02-02,743.636
2010-02-03,746.435
2010-02-04,750.235
2010-02-05,741.657
2010-02-08,736.215
2010-02-09,731.235
2010-02-10,731.011
2010-02-11,731.499
2010-02-12,733.733
2010-02-15,728.995
2010-02-16,726.902
2010-02-17,737.474
2010-02-18,739.352
2010-02-19,718.72
2010-02-22,740.563
2010-02-23,746.58
2010-02-24,740.559
2010-02-25,744.772
2010-02-26,747.656
2010-03-01,747.142
2010-03-02,752.633
2010-03-03,757.34
2010-03-04,749.336
2010-03-05,748.459
2010-03-08,763.761
2010-03-09,765.711
2010-03-10,756.651
2010-03-11,763.299
2010-03-12,766.617
2010-03-15,770.789
2010-03-16,770.675
2010-03-17,779.449
2010-03-18,773.557
2010-03-19,779.059
2010-03-22,783.169
2010-03-23,778.54
2010-03-24,766.831
2010-03-25,758.842
2010-03-26,772.066
2010-03-29,778.126
2010-03-30,787.293
2010-03-31,784.947
2010-04-01,785.557
2010-04-02,787.565
2010-04-05,788.704
2010-04-06,789.347
2010-04-07,795.462
2010-04-08,792.494
2010-04-09,792.781
2010-04-12,798.314
2010-04-13,794.023
2010-04-14,792.894
2010-04-15,802.061
2010-04-16,801.015
2010-04-19,786.899
2010-04-20,780.877
2010-04-21,794.242
2010-04-22,792.367
2010-04-23,785.351
2010-04-26,801.162
2010-04-27,807.069
2010-04-28,786.414
2010-04-29,785.12
2010-04-30,798.497
2010-05-03,794.273
2010-05-04,794.231
2010-05-05,795.409
2010-05-06,781.457
2010-05-07,781.957
2010-05-10,773.674
2010-05-11,769.29
2010-05-12,766.598
2010-05-13,783.6
2010-05-14,781.469
2010-05-17,762.199
2010-05-18,753.476
2010-05-19,761.451
2010-05-20,765.943
2010-05-21,746.303
2010-05-24,742.873
2010-05-25,729.632
2010-05-26,722.73
2010-05-27,729.119
2010-05-28,736.498
2010-05-31,739.488
2010-06-01,735.978
2010-06-02,719.708
2010-06-03,736.561
2010-06-04,740.746
2010-06-07,718.501
2010-06-08,724.29
2010-06-09,713.744
2010-06-10,723.465
2010-06-11,730.738
2010-06-14,742.154
2010-06-15,745.714
2010-06-16,754.154
2010-06-17,754.037
2010-06-18,753.766
2010-06-21,766.692
2010-06-22,764.367
2010-06-23,756.117
2010-06-24,763.468
2010-06-25,753.178
2010-06-28,748.171
2010-06-29,746.239
2010-06-30,734.749
2010-07-01,735.109
2010-07-02,732.203
2010-07-05,738.032
2010-07-06,748.677
2010-07-07,745.294
2010-07-08,749.909
2010-07-09,751.273
2010-07-12,747.186
2010-07-13,746.541
2010-07-14,757.845
2010-07-15,757.561
2010-07-16,751.856
2010-07-19,749.601
2010-07-20,743.196
2010-07-21,738.313
2010-07-22,734.275
2010-07-23,746.305
2010-07-26,751.246
2010-07-27,743.583
2010-07-28,760.641
2010-07-29,759.914
2010-07-30,749.196
2010-08-02,750.205
2010-08-03,763.561
2010-08-04,746.866
2010-08-05,760.772
2010-08-06,769.713
2010-08-09,762.874
2010-08-10,757.665
2010-08-11,743.919
2010-08-12,733.05
2010-08-13,734.114
2010-08-16,740.736
2010-08-17,736.991
2010-08-18,745.36
2010-08-19,754.61
2010-08-20,734.222
2010-08-23,734.377
2010-08-24,737.906
2010-08-25,725.412
2010-08-26,729.059
2010-08-27,735.189
2010-08-30,745.969
2010-08-31,729.068
2010-09-01,732.872
2010-09-02,743.502
2010-09-03,747.441
2010-09-06,763.373
2010-09-07,762.628
