Date,USA VALUE Standard (Large+Mid Cap)
2009-12-01,3482.436
2009-12-02,3484.217
2009-12-03,3452.858
2009-12-04,3473.249
2009-12-07,3468.119
2009-12-08,3430.559
2009-12-09,3440.976
2009-12-10,3457.094
2009-12-11,3477.067
2009-12-14,3491.971
2009-12-15,3469.288
2009-12-16,3473.638
2009-12-17,3435.809
2009-12-18,3449.605
2009-12-21,3483.617
2009-12-22,3490.891
2009-12-23,3489.884
2009-12-24,3507.203
2009-12-25,3507.203
2009-12-28,3509.116
2009-12-29,3505.234
2009-12-30,3504.706
2009-12-31,3472.591
2010-01-01,3472.591
2010-01-04,3530.69
2010-01-05,3544.154
2010-01-06,3552.439
2010-01-07,3575.553
2010-01-08,3575.006
2010-01-11,3589.197
2010-01-12,3555.466
2010-01-13,3585.175
2010-01-14,3593.053
2010-01-15,3552.881
2010-01-18,3552.881
2010-01-19,3598.322
2010-01-20,3571.478
2010-01-21,3496.58
2010-01-22,3430.044
2010-01-25,3445.66
2010-01-26,3423.853
2010-01-27,3443.421
2010-01-28,3420.018
2010-01-29,3396.432
2010-02-01,3441.294
2010-02-02,3492.973
2010-02-03,3463.791
2010-02-04,3356.015
2010-02-05,3359.841
2010-02-08,3325.856
2010-02-09,3365.991
2010-02-10,3361.621
2010-02-11,3387.686
2010-02-12,3374.994
2010-02-15,3374.994
2010-02-16,3439.171
2010-02-17,3451.314
2010-02-18,3472.928
2010-02-19,3485.483
2010-02-22,3487.381
2010-02-23,3444.353
2010-02-24,3479.596
2010-02-25,3468.816
2010-02-26,3474.497
2010-03-01,3503.256
2010-03-02,3513.627
2010-03-03,3512.475
2010-03-04,3525.582
2010-03-05,3577.544
2010-03-08,3578.004
2010-03-09,3583.322
2010-03-10,3601.462
2010-03-11,3616.515
2010-03-12,3611.214
2010-03-15,3612.939
2010-03-16,3646.465
2010-03-17,3670.916
2010-03-18,3668.422
2010-03-19,3652.128
2010-03-22,3664.862
2010-03-23,3694.986
2010-03-24,3679.239
2010-03-25,3669.806
2010-03-26,3672.842
2010-03-29,3697.333
2010-03-30,3691.21
2010-03-31,3684.269
2010-04-01,3716.937
2010-04-02,3716.937
2010-04-05,3744.946
2010-04-06,3753.598
2010-04-07,3728.81
2010-04-08,3741.24
2010-04-09,3767.111
2010-04-12,3773.947
2010-04-13,3774.826
2010-04-14,3817.345
2010-04-15,3815.796
2010-04-16,3746.577
2010-04-19,3767.877
2010-04-20,3801.833
2010-04-21,3792.016
2010-04-22,3797.619
2010-04-23,3825.896
2010-04-26,3804.129
2010-04-27,3712.95
2010-04-28,3746.419
2010-04-29,3797.578
2010-04-30,3738.061
2010-05-03,3789.792
2010-05-04,3704.19
2010-05-05,3679.027
2010-05-06,3553.779
2010-05-07,3514.254
2010-05-10,3659.957
2010-05-11,3650.973
2010-05-12,3695.043
2010-05-13,3653.242
2010-05-14,3586.002
2010-05-17,3590.996
2010-05-18,3536.47
2010-05-19,3522.582
2010-05-20,3381.342
2010-05-21,3436.779
2010-05-24,3380.642
2010-05-25,3383.845
2010-05-26,3372.414
2010-05-27,3486.023
2010-05-28,3442.247
2010-05-31,3442.247
2010-06-01,3380.169
2010-06-02,3464.272
2010-06-03,3471.564
2010-06-04,3353.439
2010-06-07,3312.846
2010-06-08,3360.414
2010-06-09,3341.71
2010-06-10,3439.687
2010-06-11,3450.995
2010-06-14,3442.309
2010-06-15,3520.078
2010-06-16,3516.948
2010-06-17,3523.186
2010-06-18,3529.837
2010-06-21,3516.918
2010-06-22,3459.598
2010-06-23,3445.672
2010-06-24,3388.185
2010-06-25,3403.43
2010-06-28,3397.332
2010-06-29,3301.1
2010-06-30,3270.409
2010-07-01,3252.445
2010-07-02,3235.443
2010-07-05,3235.443
2010-07-06,3255.482
2010-07-07,3359.354
2010-07-08,3391.998
2010-07-09,3418.959
2010-07-12,3417.532
2010-07-13,3471.97
2010-07-14,3461.476
2010-07-15,3466.106
2010-07-16,3364.214
2010-07-19,3381.986
2010-07-20,3413.466
2010-07-21,3372.403
2010-07-22,3446.009
2010-07-23,3473.157
2010-07-26,3520.299
2010-07-27,3524.735
2010-07-28,3500.167
2010-07-29,3489.347
2010-07-30,3487.84
2010-08-02,3568.183
2010-08-03,3551.507
2010-08-04,3567.566
2010-08-05,3566.395
2010-08-06,3551.112
2010-08-09,3569.977
2010-08-10,3551.733
2010-08-11,3452.135
2010-08-12,3442.293
2010-08-13,3431.861
2010-08-16,3429.628
2010-08-17,3466.064
2010-08-18,3468.772
2010-08-19,3405.338
2010-08-20,3389.096
2010-08-23,3382.822
2010-08-24,3340.091
2010-08-25,3348.139
2010-08-26,3324.657
2010-08-27,3383.342
2010-08-30,3331.662
2010-08-31,3341.733
2010-09-01,3441.522
2010-09-02,3468.036
2010-09-03,3511.191
2010-09-06,3511.191
2010-09-07,3464.219
2010-09-08,3488.231
2010-09-09,3515.234
2010-09-10,3531.169
2010-09-13,3569.912
2010-09-14,3560.789
2010-09-15,3568.198
2010-09-16,3562.27
2010-09-17,3560.212
2010-09-20,3616.573
2010-09-21,3603.486
2010-09-22,3581.282
2010-09-23,3540.431
2010-09-24,3613.144
2010-09-27,3589.266
2010-09-28,3607.683
2010-09-29,3595.299
2010-09-30,3586.881
2010-10-01,3611.562
2010-10-04,3585.841
2010-10-05,3658.288
2010-10-06,3661.805
2010-10-07,3656.04
2010-10-08,3671.86
2010-10-11,3672.429
2010-10-12,3687.491
2010-10-13,3704.398
2010-10-14,3683.01
2010-10-15,3663.872
2010-10-18,3700.992
2010-10-19,3645.631
2010-10-20,3687.037
2010-10-21,3688.074
2010-10-22,3687.964
2010-10-25,3692.367
2010-10-26,3689.151
2010-10-27,3677.416
2010-10-28,3684.548
2010-10-29,3679.513
2010-11-01,3678.045
2010-11-02,3699.796
2010-11-03,3716.38
2010-11-04,3795.321
2010-11-05,3816.989
2010-11-08,3804.512
2010-11-09,3770.241
2010-11-10,3788.005
2010-11-11,3777.763
2010-11-12,3742.577
2010-11-15,3740.833
2010-11-16,3680.532
2010-11-17,3677.29
2010-11-18,3728.81
2010-11-19,3732.158
2010-11-22,3713.988
2010-11-23,3660.917
2010-11-24,3707.285
2010-11-25,3707.285
2010-11-26,3676.913
2010-11-29,3676.965
2010-11-30,3655.413
2010-12-01,3733.517
2010-12-02,3784.158
2010-12-03,3793.639
2010-12-06,3787.67
2010-12-07,3791.692
2010-12-08,3812.28
2010-12-09,3834.692
2010-12-10,3861.79
2010-12-13,3864.469
2010-12-14,3867.929
2010-12-15,3846.036
2010-12-16,3870.301
2010-12-17,3872.783
2010-12-20,3884.411
2010-12-21,3912.197
2010-12-22,3935.867
2010-12-23,3931.152
2010-12-24,3931.152
2010-12-27,3935.329
2010-12-28,3943.22
2010-12-29,3943.28
2010-12-30,3936.844
2010-12-31,3939.926
2011-01-03,3987.337
2011-01-04,3994.618
2011-01-05,4012.324
2011-01-06,4000.881
2011-01-07,3990.48
2011-01-10,3978.978
2011-01-11,3994.184
2011-01-12,4031.343
2011-01-13,4022.383
2011-01-14,4056.097
2011-01-17,4056.097
2011-01-18,4054.559
2011-01-19,4015.446
2011-01-20,4018.695
2011-01-21,4047.837
2011-01-24,4061.416
2011-01-25,4061.343
2011-01-26,4070.434
2011-01-27,4083.12
2011-01-28,4022.381
2011-01-31,4049.557
2011-02-01,4124.488
2011-02-02,4112.391
2011-02-03,4120.967
2011-02-04,4124.25
2011-02-07,4154.274
2011-02-08,4171.016
2011-02-09,4157.084
2011-02-10,4163.723
2011-02-11,4184.347
2011-02-14,4197.903
2011-02-15,4184.052
2011-02-16,4211.061
2011-02-17,4228.878
2011-02-18,4241.634
2011-02-21,4241.634
2011-02-22,4170.513
2011-02-23,4154.185
2011-02-24,4143.996
2011-02-25,4180.293
2011-02-28,4212.427
2011-03-01,4148.065
2011-03-02,4149.596
2011-03-03,4218.898
2011-03-04,4183.428
2011-03-07,4156.775
2011-03-08,4198.482
2011-03-09,4198.828
2011-03-10,4115.048
2011-03-11,4143.403
2011-03-14,4116.729
2011-03-15,4069.762
2011-03-16,3992.851
2011-03-17,4050.52
2011-03-18,4077.993
2011-03-21,4131.233
2011-03-22,4116.635
2011-03-23,4121.253
2011-03-24,4150.434
2011-03-25,4166.412
2011-03-28,4155.315
2011-03-29,4179.192
2011-03-30,4214.47
2011-03-31,4204.757
2011-04-01,4228.08
2011-04-04,4231.874
2011-04-05,4232.77
2011-04-06,4248.824
2011-04-07,4241.009
2011-04-08,4228.323
2011-04-11,4215.606
2011-04-12,4179.977
2011-04-13,4169.481
2011-04-14,4171.093
2011-04-15,4193.94
2011-04-18,4141.631
2011-04-19,4164.692
2011-04-20,4213.539
2011-04-21,4227.158
2011-04-22,4227.158
2011-04-25,4222.724
2011-04-26,4265.828
2011-04-27,4296.62
2011-04-28,4315.925
2011-04-29,4329.691
2011-05-02,4322.097
2011-05-03,4311.226
2011-05-04,4281.628
2011-05-05,4234.602
2011-05-06,4249.827
2011-05-09,4263.41
2011-05-10,4297.513
2011-05-11,4251.184
2011-05-12,4268.001
2011-05-13,4236.454
2011-05-16,4220.435
2011-05-17,4223.373
2011-05-18,4258.38
2011-05-19,4264.194
2011-05-20,4226.437
2011-05-23,4177.784
2011-05-24,4176.791
2011-05-25,4186.562
2011-05-26,4196.521
2011-05-27,4217.814
2011-05-30,4217.814
2011-05-31,4260.982
2011-06-01,4162.21
2011-06-02,4153.727
2011-06-03,4117.64
2011-06-06,4071.106
2011-06-07,4067.104
2011-06-08,4055.568
2011-06-09,4088.396
2011-06-10,4038.884
2011-06-13,4052.009
2011-06-14,4094.468
2011-06-15,4021.164
2011-06-16,4037.537
2011-06-17,4055.218
2011-06-20,4073.95
2011-06-21,4119.178
2011-06-22,4093.171
2011-06-23,4069.405
2011-06-24,4024.355
2011-06-27,4057.785
2011-06-28,4097.811
2011-06-29,4135.553
2011-06-30,4173.506
2011-07-01,4232.762
2011-07-04,4232.762
2011-07-05,4215.883
2011-07-06,4212.028
2011-07-07,4251.394
2011-07-08,4219.626
2011-07-11,4145.291
2011-07-12,4130.519
2011-07-13,4141.412
2011-07-14,4121.179
2011-07-15,4126.291
2011-07-18,4086.337
2011-07-19,4135.268
2011-07-20,4142.299
2011-07-21,4208.518
2011-07-22,4202.487
2011-07-25,4173.691
2011-07-26,4157.32
2011-07-27,4080.954
2011-07-28,4059.188
2011-07-29,4028.766
2011-08-01,4016.098
2011-08-02,3916.826
2011-08-03,3928.156
2011-08-04,3745.682
2011-08-05,3742.684
2011-08-08,3483.289
2011-08-09,3650.575
2011-08-10,3482.525
2011-08-11,3648.171
2011-08-12,3652.162
2011-08-15,3749.056
2011-08-16,3712.835
2011-08-17,3727.48
2011-08-18,3577.106
2011-08-19,3528.292
2011-08-22,3522.142
2011-08-23,3629.148
2011-08-24,3683.74
2011-08-25,3631.254
2011-08-26,3668.454
2011-08-29,3777.669
2011-08-30,3779.747
2011-08-31,3802.242
2011-09-01,3753.711
2011-09-02,3655.776
2011-09-05,3655.776
2011-09-06,3617.048
2011-09-07,3727.125
2011-09-08,3683.256
2011-09-09,3587.563
2011-09-12,3613.069
2011-09-13,3641.412
2011-09-14,3683.422
2011-09-15,3750.644
2011-09-16,3769.072
2011-09-19,3717.794
2011-09-20,3716.022
2011-09-21,3596.753
2011-09-22,3485.511
2011-09-23,3508.356
2011-09-26,3596.581
2011-09-27,3636.738
2011-09-28,3564.906
2011-09-29,3622.197
2011-09-30,3539.476
2011-10-03,3430.271
2011-10-04,3505.839
2011-10-05,3562.416
2011-10-06,3624.911
2011-10-07,3591.369
2011-10-10,3714.234
2011-10-11,3707.114
2011-10-12,3753.174
2011-10-13,3726.216
2011-10-14,3780.748
2011-10-17,3706.534
2011-10-18,3796.506
2011-10-19,3764.457
2011-10-20,3790.34
2011-10-21,3858.379
2011-10-24,3898.928
2011-10-25,3821.052
2011-10-26,3876.142
2011-10-27,4011.14
2011-10-28,4003.128
2011-10-31,3894.181
2011-11-01,3777.323
2011-11-02,3840.244
2011-11-03,3908.136
2011-11-04,3878.66
2011-11-07,3907.943
2011-11-08,3957.322
2011-11-09,3810.795
2011-11-10,3851.938
2011-11-11,3924.333
2011-11-14,3879.321
2011-11-15,3890.369
2011-11-16,3823.131
2011-11-17,3769.985
2011-11-18,3775.087
2011-11-21,3702.981
2011-11-22,3676.19
2011-11-23,3593.123
2011-11-24,3593.123
2011-11-25,3589.576
2011-11-28,3684.341
2011-11-29,3701.576
2011-11-30,3873.669
2011-12-01,3856.537
2011-12-02,3861.744
2011-12-05,3905.228
2011-12-06,3918.348
2011-12-07,3938.058
2011-12-08,3841.955
2011-12-09,3908.377
2011-12-12,3843.476
2011-12-13,3819.739
2011-12-14,3789.013
2011-12-15,3809.787
2011-12-16,3821.834
2011-12-19,3770.134
2011-12-20,3881.74
2011-12-21,3911.94
2011-12-22,3956.978
2011-12-23,3992.128
2011-12-26,3992.128
2011-12-27,3987.291
2011-12-28,3937.665
2011-12-29,3983.509
2011-12-30,3965.12
2012-01-02,3965.12
2012-01-03,4027.973
2012-01-04,4026.396
2012-01-05,4040.51
2012-01-06,4026.734
2012-01-09,4043.183
2012-01-10,4080.507
2012-01-11,4087.086
2012-01-12,4094.803
2012-01-13,4073.259
2012-01-16,4073.259
2012-01-17,4077.656
2012-01-18,4122.031
2012-01-19,4136.116
2012-01-20,4149.955
2012-01-23,4148.078
2012-01-24,4136.203
2012-01-25,4152.654
2012-01-26,4126.678
2012-01-27,4114.496
2012-01-30,4097.389
2012-01-31,4090.4
2012-02-01,4133.638
2012-02-02,4134.529
2012-02-03,4196.295
2012-02-06,4194.814
2012-02-07,4204.816
2012-02-08,4217.141
2012-02-09,4215.025
2012-02-10,4181.645
2012-02-13,4208.704
2012-02-14,4197.833
2012-02-15,4179.344
2012-02-16,4232.425
2012-02-17,4250.587
2012-02-20,4250.587
2012-02-21,4252.651
2012-02-22,4229.57
2012-02-23,4246.625
2012-02-24,4248.98
2012-02-27,4258.463
2012-02-28,4269.821
2012-02-29,4249.14
2012-03-01,4275.857
2012-03-02,4262.102
2012-03-05,4252.096
2012-03-06,4181.544
2012-03-07,4212.269
2012-03-08,4246.847
2012-03-09,4260.074
2012-03-12,4266.525
2012-03-13,4351.411
2012-03-14,4336.867
2012-03-15,4368.283
2012-03-16,4373.532
2012-03-19,4383.044
2012-03-20,4371.227
2012-03-21,4358.696
2012-03-22,4321.511
2012-03-23,4340.263
2012-03-26,4396.794
2012-03-27,4378.94
2012-03-28,4357.901
2012-03-29,4350.828
2012-03-30,4373.494
2012-04-02,4399.036
2012-04-03,4371.847
2012-04-04,4331.274
2012-04-05,4316.888
2012-04-06,4316.888
2012-04-09,4264.36
2012-04-10,4190.337
2012-04-11,4224.107
2012-04-12,4282.196
2012-04-13,4225.35
2012-04-16,4246.385
2012-04-17,4302.096
2012-04-18,4280.754
2012-04-19,4266.567
2012-04-20,4276.278
2012-04-23,4245.386
2012-04-24,4279.577
2012-04-25,4314.692
2012-04-26,4344.221
2012-04-27,4342.337
2012-04-30,4329.576
2012-05-01,4364.941
2012-05-02,4342.457
2012-05-03,4310.745
2012-05-04,4252.594
2012-05-07,4256.094
2012-05-08,4240.029
2012-05-09,4207.427
2012-05-10,4233.383
2012-05-11,4212.771
2012-05-14,4165.357
2012-05-15,4136.702
2012-05-16,4119.847
2012-05-17,4070.231
2012-05-18,4042.236
2012-05-21,4080.856
2012-05-22,4087.026
2012-05-23,4081.505
2012-05-24,4098.855
2012-05-25,4092.389
2012-05-28,4092.389
2012-05-29,4132.991
2012-05-30,4071.034
2012-05-31,4071.97
2012-06-01,3979.915
2012-06-04,3969.465
2012-06-05,3996.923
2012-06-06,4091.265
2012-06-07,4096.22
2012-06-08,4129.754
2012-06-11,4082.955
2012-06-12,4130.612
2012-06-13,4112.163
2012-06-14,4163.477
2012-06-15,4202.125
2012-06-18,4193.88
2012-06-19,4234.839
2012-06-20,4229.975
2012-06-21,4145.04
2012-06-22,4169.933
2012-06-25,4105.464
2012-06-26,4125.356
2012-06-27,4169.472
2012-06-28,4171.16
2012-06-29,4264.461
2012-07-02,4273.001
2012-07-03,4293.836
2012-07-04,4293.836
2012-07-05,4260.728
2012-07-06,4228.954
2012-07-09,4220.557
2012-07-10,4189.086
2012-07-11,4201.369
2012-07-12,4182.4
2012-07-13,4254.993
2012-07-16,4248.173
2012-07-17,4286.411
2012-07-18,4308.454
2012-07-19,4299.62
2012-07-20,4262.838
2012-07-23,4227.78
2012-07-24,4190.269
2012-07-25,4194.404
2012-07-26,4261.046
2012-07-27,4336.502
2012-07-30,4334.248
2012-07-31,4315.922
2012-08-01,4308.546
2012-08-02,4265.671
2012-08-03,4345.523
2012-08-06,4351.306
2012-08-07,4368.746
2012-08-08,4379.08
2012-08-09,4381.424
2012-08-10,4394.854
2012-08-13,4382.867
2012-08-14,4381.426
2012-08-15,4383.529
2012-08-16,4407.505
2012-08-17,4407.455
2012-08-20,4409.564
2012-08-21,4396.443
2012-08-22,4389.736
2012-08-23,4354.764
2012-08-24,4383.04
2012-08-27,4377.488
2012-08-28,4376.193
2012-08-29,4380.428
2012-08-30,4352.213
2012-08-31,4371.044
2012-09-03,4371.044
2012-09-04,4364.826
2012-09-05,4365.447
2012-09-06,4454.661
2012-09-07,4474.852
2012-09-10,4453.748
2012-09-11,4470.013
2012-09-12,4477.872
2012-09-13,4553.337
2012-09-14,4564.687
2012-09-17,4540.709
2012-09-18,4533.931
2012-09-19,4536.119
2012-09-20,4541.261
2012-09-21,4543.401
2012-09-24,4542.118
2012-09-25,4501.273
2012-09-26,4480.594
2012-09-27,4514.861
2012-09-28,4497.824
2012-10-01,4513.22
2012-10-02,4520.286
2012-10-03,4531.336
2012-10-04,4571.138
2012-10-05,4577.908
2012-10-08,4569.867
2012-10-09,4536.294
2012-10-10,4502.994
2012-10-11,4508.738
2012-10-12,4482.093
2012-10-15,4519.058
2012-10-16,4559.737
2012-10-17,4598.381
2012-10-18,4608.863
2012-10-19,4542.844
2012-10-22,4535.339
2012-10-23,4465.248
2012-10-24,4454.333
2012-10-25,4476.893
2012-10-26,4465.235
2012-10-29,4465.235
2012-10-30,4465.235
2012-10-31,4469.87
2012-11-01,4514.157
2012-11-02,4473.111
2012-11-05,4474.671
2012-11-06,4515.389
2012-11-07,4398.959
2012-11-08,4353.36
2012-11-09,4354.919
2012-11-12,4352.015
2012-11-13,4329.74
2012-11-14,4269.159
2012-11-15,4260.492
2012-11-16,4281.945
2012-11-19,4353.711
2012-11-20,4356.08
2012-11-21,4366.543
2012-11-22,4366.543
2012-11-23,4420.144
2012-11-26,4406.787
2012-11-27,4380.912
2012-11-28,4417.278
2012-11-29,4431.358
2012-11-30,4436.285
2012-12-03,4414.369
2012-12-04,4409.742
2012-12-05,4444.892
2012-12-06,4457.562
2012-12-07,4480.095
2012-12-10,4483.276
2012-12-11,4510.58
2012-12-12,4521.29
2012-12-13,4493.374
2012-12-14,4482.552
2012-12-17,4533.746
2012-12-18,4585.777
2012-12-19,4550.957
2012-12-20,4584.066
2012-12-21,4535.476
2012-12-24,4521.934
2012-12-25,4521.934
2012-12-26,4513.022
2012-12-27,4502.426
2012-12-28,4452.072
2012-12-31,4518.714
2013-01-01,4518.714
2013-01-02,4632.441
2013-01-03,4625.543
2013-01-04,4658.852
2013-01-07,4638.967
2013-01-08,4622.431
2013-01-09,4634.045
2013-01-10,4674.802
2013-01-11,4673.42
2013-01-14,4678.66
2013-01-15,4691.216
2013-01-16,4687.392
2013-01-17,4712.19
2013-01-18,4727.661
2013-01-21,4727.661
2013-01-22,4756.326
2013-01-23,4753.701
2013-01-24,4773.025
2013-01-25,4803.624
2013-01-28,4794.93
2013-01-29,4831.294
2013-01-30,4812.686
2013-01-31,4799.655
2013-02-01,4847.431
2013-02-04,4797.612
2013-02-05,4842.145
2013-02-06,4851.268
2013-02-07,4833.589
2013-02-08,4853.491
2013-02-11,4858.472
2013-02-12,4880.24
2013-02-13,4885.503
2013-02-14,4887.095
2013-02-15,4877.846
2013-02-18,4877.846
2013-02-19,4922.2
2013-02-20,4863.941
2013-02-21,4834.138
2013-02-22,4875.401
2013-02-25,4780.727
2013-02-26,4810.207
2013-02-27,4875.866
2013-02-28,4871.275
2013-03-01,4881.152
2013-03-04,4905.396
2013-03-05,4946.56
2013-03-06,4961.836
2013-03-07,4972.505
2013-03-08,4994.025
2013-03-11,5010.419
2013-03-12,5004.028
2013-03-13,5009.835
2013-03-14,5041.63
2013-03-15,5037.874
2013-03-18,5008.384
2013-03-19,4998.158
2013-03-20,5030.115
2013-03-21,4990.423
2013-03-22,5021.22
2013-03-25,5002.12
2013-03-26,5042.734
2013-03-27,5038.376
2013-03-28,5056.812
2013-03-29,5056.812
2013-04-01,5045.608
2013-04-02,5063.58
2013-04-03,5007.345
2013-04-04,5035.157
2013-04-05,5021.321
2013-04-08,5049.907
2013-04-09,5074.152
2013-04-10,5132.419
2013-04-11,5145.737
2013-04-12,5127.032
2013-04-15,5014.965
2013-04-16,5078.195
2013-04-17,5010.734
2013-04-18,4996.358
2013-04-19,5050.763
2013-04-22,5072.123
2013-04-23,5130.396
2013-04-24,5136.959
2013-04-25,5151.027
2013-04-26,5144.738
2013-04-29,5181.235
2013-04-30,5186.803
2013-05-01,5128.122
2013-05-02,5170.759
2013-05-03,5219.088
2013-05-06,5227.775
2013-05-07,5258.971
2013-05-08,5278.38
2013-05-09,5253.063
2013-05-10,5268.883
2013-05-13,5272.247
2013-05-14,5334.308
2013-05-15,5371.159
2013-05-16,5350.265
2013-05-17,5405.773
2013-05-20,5406.45
2013-05-21,5415.697
2013-05-22,5376.824
2013-05-23,5362.458
2013-05-24,5358.251
2013-05-27,5358.251
2013-05-28,5392.454
2013-05-29,5361.353
2013-05-30,5381.23
2013-05-31,5297.849
2013-06-03,5340.98
2013-06-04,5315.874
2013-06-05,5247.304
2013-06-06,5294.366
2013-06-07,5354.536
2013-06-10,5357.146
2013-06-11,5301.779
2013-06-12,5265.275
2013-06-13,5343.933
2013-06-14,5308.856
2013-06-17,5351.03
2013-06-18,5387.986
2013-06-19,5308.886
2013-06-20,5178.14
2013-06-21,5203.377
2013-06-24,5138.557
2013-06-25,5193.643
2013-06-26,5244.604
2013-06-27,5282.973
2013-06-28,5255.633
2013-07-01,5272.337
2013-07-02,5266.426
2013-07-03,5264.723
2013-07-04,5264.723
2013-07-05,5318.69
2013-07-08,5351.86
2013-07-09,5394.579
2013-07-10,5392.008
2013-07-11,5461.696
2013-07-12,5476.257
2013-07-15,5490.526
2013-07-16,5467.369
2013-07-17,5480.754
2013-07-18,5511.918
2013-07-19,5518.728
2013-07-22,5534.167
2013-07-23,5534.728
2013-07-24,5503.066
2013-07-25,5511.378
2013-07-26,5515.891
2013-07-29,5500.324
2013-07-30,5494.177
2013-07-31,5493.645
2013-08-01,5553.438
2013-08-02,5556.944
2013-08-05,5540.001
2013-08-06,5511.057
2013-08-07,5498.339
2013-08-08,5521.016
2013-08-09,5504.669
2013-08-12,5494.317
2013-08-13,5499.986
2013-08-14,5474.136
2013-08-15,5395.728
2013-08-16,5370.81
2013-08-19,5328.942
2013-08-20,5349.776
2013-08-21,5311.374
2013-08-22,5353.57
2013-08-23,5392.132
2013-08-26,5356.928
2013-08-27,5276.42
2013-08-28,5290.171
2013-08-29,5295.058
2013-08-30,5285.233
2013-09-02,5285.233
2013-09-03,5288.033
2013-09-04,5326.233
2013-09-05,5329.956
2013-09-06,5329.605
2013-09-09,5378.47
2013-09-10,5423.286
2013-09-11,5444.22
2013-09-12,5420.62
2013-09-13,5442.916
2013-09-16,5481.442
2013-09-17,5503.39
2013-09-18,5564.968
2013-09-19,5547.265
2013-09-20,5499.535
2013-09-23,5471.855
2013-09-24,5454.254
2013-09-25,5449.373
2013-09-26,5454.663
2013-09-27,5431.616
2013-09-30,5399.247
2013-10-01,5437.39
2013-10-02,5438.059
2013-10-03,5392.338
2013-10-04,5428.503
2013-10-07,5386.099
2013-10-08,5331.072
2013-10-09,5341.87
2013-10-10,5458.189
2013-10-11,5492.18
2013-10-14,5509.974
2013-10-15,5469.679
2013-10-16,5545.42
2013-10-17,5596.297
2013-10-18,5618.858
2013-10-21,5621.871
2013-10-22,5653.75
2013-10-23,5621.706
2013-10-24,5627.685
2013-10-25,5659.121
2013-10-28,5669.649
2013-10-29,5701.515
2013-10-30,5673.19
2013-10-31,5650.241
2013-11-01,5666.76
2013-11-04,5694.015
2013-11-05,5676.434
2013-11-06,5719.93
2013-11-07,5652.228
2013-11-08,5728.142
2013-11-11,5730.994
2013-11-12,5710.627
2013-11-13,5751.169
2013-11-14,5774.866
2013-11-15,5798.775
2013-11-18,5784.983
2013-11-19,5775.652
2013-11-20,5756.759
2013-11-21,5800.872
2013-11-22,5823.008
2013-11-25,5813.771
2013-11-26,5796.195
2013-11-27,5808.414
2013-11-28,5808.414
2013-11-29,5794.652
2013-12-02,5783.664
2013-12-03,5765.014
2013-12-04,5763.42
2013-12-05,5722.808
2013-12-06,5798.189
2013-12-09,5812.243
2013-12-10,5791.22
2013-12-11,5719.416
2013-12-12,5696.488
2013-12-13,5694.426
2013-12-16,5732.911
2013-12-17,5713.767
2013-12-18,5813.673
2013-12-19,5810.374
2013-12-20,5831.077
2013-12-23,5850.816
2013-12-24,5875.907
2013-12-25,5875.907
2013-12-26,5906.292
2013-12-27,5911.839
2013-12-30,5910.054
2013-12-31,5929.258
2014-01-01,5929.258
2014-01-02,5871.07
2014-01-03,5878.719
2014-01-06,5871.462
2014-01-07,5904.403
2014-01-08,5892.545
2014-01-09,5895.037
2014-01-10,5907.962
2014-01-13,5843.127
2014-01-14,5891.371
2014-01-15,5924.23
2014-01-16,5918.311
2014-01-17,5892.564
2014-01-20,5892.564
2014-01-21,5897.713
2014-01-22,5893.905
2014-01-23,5837.236
2014-01-24,5727.29
2014-01-27,5706.684
2014-01-28,5747.85
2014-01-29,5706.972
2014-01-30,5752.783
2014-01-31,5714.7
2014-02-03,5585.993
2014-02-04,5615.731
2014-02-05,5604.355
2014-02-06,5672.574
2014-02-07,5734.907
2014-02-10,5741.765
2014-02-11,5809.475
2014-02-12,5806.481
2014-02-13,5834.856
2014-02-14,5871.678
2014-02-17,5871.678
2014-02-18,5870.627
2014-02-19,5838.294
2014-02-20,5880.32
2014-02-21,5869.28
2014-02-24,5900.971
2014-02-25,5887.599
2014-02-26,5887.525
2014-02-27,5913.567
2014-02-28,5937.797
2014-03-03,5894.315
2014-03-04,5979.758
2014-03-05,5973.43
2014-03-06,5987.339
2014-03-07,5998.855
2014-03-10,5994.127
2014-03-11,5959.801
2014-03-12,5964.519
2014-03-13,5905.89
2014-03-14,5896.361
2014-03-17,5949.947
2014-03-18,5993.524
2014-03-19,5957.045
2014-03-20,6003.717
2014-03-21,6003.932
2014-03-24,5994.835
2014-03-25,6034.917
2014-03-26,6006.098
2014-03-27,6002.885
2014-03-28,6043.61
2014-03-31,6097.234
2014-04-01,6121.233
2014-04-02,6138.197
2014-04-03,6140.631
2014-04-04,6089.497
2014-04-07,6034.816
2014-04-08,6055.298
2014-04-09,6104.133
2014-04-10,5998.071
2014-04-11,5952.767
2014-04-14,5995.846
2014-04-15,6037.294
2014-04-16,6092.984
2014-04-17,6100.753
2014-04-18,6100.753
2014-04-21,6118.699
2014-04-22,6131.569
2014-04-23,6127.583
2014-04-24,6123.628
2014-04-25,6094.187
2014-04-28,6127.07
2014-04-29,6148.414
2014-04-30,6167.587
2014-05-01,6155.598
2014-05-02,6141.09
2014-05-05,6142.712
2014-05-06,6095.978
2014-05-07,6153.934
2014-05-08,6146.165
2014-05-09,6144.679
2014-05-12,6190.909
2014-05-13,6199.052
2014-05-14,6176.912
2014-05-15,6123.968
2014-05-16,6136.655
