Date,USA VALUE Standard (Large+Mid Cap)
2005-06-15,5494.096
2005-06-16,5517.719
2005-06-17,5555.125
2005-06-20,5547.981
2005-06-21,5532.107
2005-06-22,5533.115
2005-06-23,5477.265
2005-06-24,5439.874
2005-06-27,5438.868
2005-06-28,5484.564
2005-06-29,5484.677
2005-06-30,5442.413
2005-07-01,5464.188
2005-07-04,5464.188
2005-07-05,5506.377
2005-07-06,5458.087
2005-07-07,5467.685
2005-07-08,5524.131
2005-07-11,5554.962
2005-07-12,5561.058
2005-07-13,5570.302
2005-07-14,5579.045
2005-07-15,5584.904
2005-07-18,5546.714
2005-07-19,5570.0
2005-07-20,5593.703
2005-07-21,5547.593
2005-07-22,5585.409
2005-07-25,5569.378
2005-07-26,5573.558
2005-07-27,5593.876
2005-07-28,5623.495
2005-07-29,5579.753
2005-08-01,5576.224
2005-08-02,5617.077
2005-08-03,5623.21
2005-08-04,5582.812
2005-08-05,5526.631
2005-08-08,5513.104
2005-08-09,5550.217
2005-08-10,5553.834
2005-08-11,5598.289
2005-08-12,5570.327
2005-08-15,5582.19
2005-08-16,5526.606
2005-08-17,5529.149
2005-08-18,5525.479
2005-08-19,5531.548
2005-08-22,5544.119
2005-08-23,5524.461
2005-08-24,5485.999
2005-08-25,5500.196
2005-08-26,5463.434
2005-08-29,5490.618
2005-08-30,5477.053
2005-08-31,5535.353
2005-09-01,5551.791
2005-09-02,5540.326
2005-09-05,5540.326
2005-09-06,5601.621
2005-09-07,5616.796
2005-09-08,5596.694
2005-09-09,5646.036
2005-09-12,5642.703
2005-09-13,5604.524
2005-09-14,5601.474
2005-09-15,5606.796
2005-09-16,5665.849
2005-09-19,5637.699
2005-09-20,5602.728
2005-09-21,5545.698
2005-09-22,5553.871
2005-09-23,5558.153
2005-09-26,5566.94
2005-09-27,5567.123
2005-09-28,5572.643
2005-09-29,5620.869
2005-09-30,5612.658
2005-10-03,5601.897
2005-10-04,5533.06
2005-10-05,5456.652
2005-10-06,5441.781
2005-10-07,5463.503
2005-10-10,5415.358
2005-10-11,5406.296
2005-10-12,5372.92
2005-10-13,5359.132
2005-10-14,5404.475
2005-10-17,5424.035
2005-10-18,5359.261
2005-10-19,5431.037
2005-10-20,5337.904
2005-10-21,5345.565
2005-10-24,5444.706
2005-10-25,5436.292
2005-10-26,5419.04
2005-10-27,5375.725
2005-10-28,5467.298
2005-10-31,5489.874
2005-11-01,5473.381
2005-11-02,5523.732
2005-11-03,5541.954
2005-11-04,5539.178
2005-11-07,5548.623
2005-11-08,5536.112
2005-11-09,5554.528
2005-11-10,5598.814
2005-11-11,5622.541
2005-11-14,5613.127
2005-11-15,5582.985
2005-11-16,5585.131
2005-11-17,5634.753
2005-11-18,5677.415
2005-11-21,5710.217
2005-11-22,5739.372
2005-11-23,5768.434
2005-11-24,5768.434
2005-11-25,5781.711
2005-11-28,5736.661
2005-11-29,5741.595
2005-11-30,5693.432
2005-12-01,5754.605
2005-12-02,5751.911
2005-12-05,5749.323
2005-12-06,5749.882
2005-12-07,5715.009
2005-12-08,5709.917
2005-12-09,5725.063
2005-12-12,5728.63
2005-12-13,5777.821
2005-12-14,5812.641
2005-12-15,5801.406
2005-12-16,5790.495
2005-12-19,5775.393
2005-12-20,5770.344
2005-12-21,5782.32
2005-12-22,5809.926
2005-12-23,5812.799
2005-12-26,5812.799
2005-12-27,5761.631
2005-12-28,5766.602
2005-12-29,5758.687
2005-12-30,5736.175
2006-01-02,5736.175
2006-01-03,5832.012
2006-01-04,5846.498
2006-01-05,5851.303
2006-01-06,5902.705
2006-01-09,5923.487
2006-01-10,5919.68
2006-01-11,5941.034
2006-01-12,5902.0
2006-01-13,5914.158
2006-01-16,5914.158
2006-01-17,5889.521
2006-01-18,5869.144
2006-01-19,5894.832
2006-01-20,5789.352
2006-01-23,5810.046
2006-01-24,5817.52
2006-01-25,5815.405
2006-01-26,5862.699
2006-01-27,5904.354
2006-01-30,5910.622
2006-01-31,5887.483
2006-02-01,5896.361
2006-02-02,5842.685
2006-02-03,5812.831
2006-02-06,5829.622
2006-02-07,5783.539
2006-02-08,5832.065
2006-02-09,5836.859
2006-02-10,5849.693
2006-02-13,5838.662
2006-02-14,5897.021
2006-02-15,5916.739
2006-02-16,5958.464
2006-02-17,5962.332
2006-02-20,5962.332
2006-02-21,5945.748
2006-02-22,6001.975
2006-02-23,5978.005
2006-02-24,5987.622
2006-02-27,6001.916
2006-02-28,5942.233
2006-03-01,5980.858
2006-03-02,5968.219
2006-03-03,5961.89
2006-03-06,5924.876
2006-03-07,5923.172
2006-03-08,5928.866
2006-03-09,5904.502
2006-03-10,5950.756
2006-03-13,5967.862
2006-03-14,6029.453
2006-03-15,6057.796
2006-03-16,6080.643
2006-03-17,6086.349
2006-03-20,6070.419
2006-03-21,6033.683
2006-03-22,6080.341
2006-03-23,6061.894
2006-03-24,6069.023
2006-03-27,6060.98
2006-03-28,6015.557
2006-03-29,6055.608
2006-03-30,6036.671
2006-03-31,6017.512
2006-04-03,6035.658
2006-04-04,6077.65
2006-04-05,6101.128
2006-04-06,6079.578
2006-04-07,6013.404
2006-04-10,6019.264
2006-04-11,5979.483
2006-04-12,5987.289
2006-04-13,5983.156
2006-04-14,5983.156
2006-04-17,5976.677
2006-04-18,6089.527
2006-04-19,6101.063
2006-04-20,6114.067
2006-04-21,6124.008
2006-04-24,6115.557
2006-04-25,6082.905
2006-04-26,6101.522
2006-04-27,6138.776
2006-04-28,6175.457
2006-05-01,6143.193
2006-05-02,6189.351
2006-05-03,6176.605
2006-05-04,6194.441
2006-05-05,6266.722
2006-05-08,6255.724
2006-05-09,6263.987
2006-05-10,6260.537
2006-05-11,6186.626
2006-05-12,6109.756
2006-05-15,6127.538
2006-05-16,6123.604
2006-05-17,6005.729
2006-05-18,5962.849
2006-05-19,5991.028
2006-05-22,5978.596
2006-05-23,5952.891
2006-05-24,5952.07
2006-05-25,6019.121
2006-05-26,6060.678
2006-05-29,6060.678
2006-05-30,5971.022
2006-05-31,6024.474
2006-06-01,6094.607
2006-06-02,6116.052
2006-06-05,6020.803
2006-06-06,6009.406
2006-06-07,5983.101
2006-06-08,5993.967
2006-06-09,5969.716
2006-06-12,5912.81
2006-06-13,5838.969
2006-06-14,5852.103
2006-06-15,5968.403
2006-06-16,5947.509
2006-06-19,5896.976
2006-06-20,5901.5
2006-06-21,5943.967
2006-06-22,5923.096
2006-06-23,5914.235
2006-06-26,5952.602
2006-06-27,5911.229
2006-06-28,5949.16
2006-06-29,6062.777
2006-06-30,6056.505
2006-07-03,6112.473
2006-07-04,6112.473
2006-07-05,6087.799
2006-07-06,6114.897
2006-07-07,6086.084
2006-07-10,6104.936
2006-07-11,6121.231
2006-07-12,6065.957
2006-07-13,5991.435
2006-07-14,5965.531
2006-07-17,5956.49
2006-07-18,5976.675
2006-07-19,6091.284
2006-07-20,6060.814
2006-07-21,6028.412
2006-07-24,6120.888
2006-07-25,6160.44
2006-07-26,6172.47
2006-07-27,6151.862
2006-07-28,6227.232
2006-07-31,6215.887
2006-08-01,6202.542
2006-08-02,6225.216
2006-08-03,6238.401
2006-08-04,6243.526
2006-08-07,6227.572
2006-08-08,6209.91
2006-08-09,6173.389
2006-08-10,6195.468
2006-08-11,6177.597
2006-08-14,6183.705
2006-08-15,6257.062
2006-08-16,6286.076
2006-08-17,6297.044
2006-08-18,6325.403
2006-08-21,6307.385
2006-08-22,6319.406
2006-08-23,6301.244
2006-08-24,6324.308
2006-08-25,6309.904
2006-08-28,6342.55
2006-08-29,6349.03
2006-08-30,6342.008
2006-08-31,6342.629
2006-09-01,6374.894
2006-09-04,6374.894
2006-09-05,6384.754
2006-09-06,6343.119
2006-09-07,6315.241
2006-09-08,6335.729
2006-09-11,6323.596
2006-09-12,6374.465
2006-09-13,6405.138
2006-09-14,6396.449
2006-09-15,6406.192
2006-09-18,6411.845
2006-09-19,6405.342
2006-09-20,6426.636
2006-09-21,6399.002
2006-09-22,6400.756
2006-09-25,6449.208
2006-09-26,6495.353
2006-09-27,6494.953
2006-09-28,6507.295
2006-09-29,6493.827
2006-10-02,6486.929
2006-10-03,6500.698
2006-10-04,6565.508
2006-10-05,6575.115
2006-10-06,6559.282
2006-10-09,6568.978
2006-10-10,6586.374
2006-10-11,6574.291
2006-10-12,6625.43
2006-10-13,6643.385
2006-10-16,6657.816
2006-10-17,6643.977
2006-10-18,6662.569
2006-10-19,6661.878
2006-10-20,6673.142
2006-10-23,6709.559
2006-10-24,6710.481
2006-10-25,6738.577
2006-10-26,6762.02
2006-10-27,6717.099
2006-10-30,6712.536
2006-10-31,6708.95
2006-11-01,6673.778
2006-11-02,6670.135
2006-11-03,6655.949
2006-11-06,6725.472
2006-11-07,6733.996
2006-11-08,6759.205
2006-11-09,6727.816
2006-11-10,6738.663
2006-11-13,6756.389
2006-11-14,6786.061
2006-11-15,6792.409
2006-11-16,6806.678
2006-11-17,6822.991
2006-11-20,6818.245
2006-11-21,6824.118
2006-11-22,6829.246
2006-11-23,6829.246
2006-11-24,6804.859
2006-11-27,6730.927
2006-11-28,6750.595
2006-11-29,6824.239
2006-11-30,6836.204
2006-12-01,6829.286
2006-12-04,6865.662
2006-12-05,6893.544
2006-12-06,6879.931
2006-12-07,6862.023
2006-12-08,6868.996
2006-12-11,6898.146
2006-12-12,6909.232
2006-12-13,6924.018
2006-12-14,6979.58
2006-12-15,6994.207
2006-12-18,6978.052
2006-12-19,6999.791
2006-12-20,6996.462
2006-12-21,6980.082
2006-12-22,6949.066
2006-12-25,6949.066
2006-12-26,6985.466
2006-12-27,7043.638
2006-12-28,7031.475
2006-12-29,6996.619
2007-01-01,6996.619
2007-01-02,6996.619
2007-01-03,6989.95
2007-01-04,6976.527
2007-01-05,6929.346
2007-01-08,6939.92
2007-01-09,6927.352
2007-01-10,6927.072
2007-01-11,6956.978
2007-01-12,6984.461
2007-01-15,6984.461
2007-01-16,6993.132
2007-01-17,6994.74
2007-01-18,6996.603
2007-01-19,7017.198
2007-01-22,6990.836
2007-01-23,7024.41
2007-01-24,7076.758
2007-01-25,7000.653
2007-01-26,6998.686
2007-01-29,6990.897
2007-01-30,7039.018
2007-01-31,7079.246
2007-02-01,7130.129
2007-02-02,7145.789
2007-02-05,7149.618
2007-02-06,7161.241
2007-02-07,7163.372
2007-02-08,7150.974
2007-02-09,7108.609
2007-02-12,7093.76
2007-02-13,7158.162
2007-02-14,7204.211
2007-02-15,7197.988
2007-02-16,7199.917
2007-02-19,7199.917
2007-02-20,7215.876
2007-02-21,7195.171
2007-02-22,7184.087
2007-02-23,7156.595
2007-02-26,7167.087
2007-02-27,6932.752
2007-02-28,6966.998
2007-03-01,6953.49
2007-03-02,6876.757
2007-03-05,6800.403
2007-03-06,6909.158
2007-03-07,6890.981
2007-03-08,6944.12
2007-03-09,6952.457
2007-03-12,6967.381
2007-03-13,6825.018
2007-03-14,6863.877
2007-03-15,6901.196
2007-03-16,6866.845
2007-03-19,6944.916
2007-03-20,7000.792
2007-03-21,7119.882
2007-03-22,7122.515
2007-03-23,7132.951
2007-03-26,7140.343
2007-03-27,7105.123
2007-03-28,7052.146
2007-03-29,7091.976
2007-03-30,7079.192
2007-04-02,7099.909
2007-04-03,7161.529
2007-04-04,7155.513
2007-04-05,7175.536
2007-04-06,7175.536
2007-04-09,7179.288
2007-04-10,7201.097
2007-04-11,7155.477
2007-04-12,7185.989
2007-04-13,7216.909
2007-04-16,7294.112
2007-04-17,7298.107
2007-04-18,7319.356
2007-04-19,7307.477
2007-04-20,7374.967
2007-04-23,7349.101
2007-04-24,7338.771
2007-04-25,7427.082
2007-04-26,7425.671
2007-04-27,7422.545
2007-04-30,7373.998
2007-05-01,7398.644
2007-05-02,7439.271
2007-05-03,7481.77
2007-05-04,7495.789
2007-05-07,7524.327
2007-05-08,7516.294
2007-05-09,7548.176
2007-05-10,7445.85
2007-05-11,7520.841
2007-05-14,7511.08
2007-05-15,7515.624
2007-05-16,7575.234
2007-05-17,7566.33
2007-05-18,7611.393
2007-05-21,7622.175
2007-05-22,7616.481
2007-05-23,7604.937
2007-05-24,7534.225
2007-05-25,7574.124
2007-05-28,7574.124
2007-05-29,7581.615
2007-05-30,7642.556
2007-05-31,7635.019
2007-06-01,7663.343
2007-06-04,7670.948
2007-06-05,7621.749
2007-06-06,7555.3
2007-06-07,7421.199
2007-06-08,7504.117
2007-06-11,7523.567
2007-06-12,7437.864
2007-06-13,7557.589
2007-06-14,7586.049
2007-06-15,7634.868
2007-06-18,7624.787
2007-06-19,7648.319
2007-06-20,7519.316
2007-06-21,7563.833
2007-06-22,7455.014
2007-06-25,7435.3
2007-06-26,7413.137
2007-06-27,7479.973
2007-06-28,7479.532
2007-06-29,7468.749
2007-07-02,7552.347
2007-07-03,7582.547
2007-07-04,7582.547
2007-07-05,7564.583
2007-07-06,7584.841
2007-07-09,7590.315
2007-07-10,7464.227
2007-07-11,7507.447
2007-07-12,7652.62
2007-07-13,7685.313
2007-07-16,7671.98
2007-07-17,7666.034
2007-07-18,7644.551
2007-07-19,7668.241
2007-07-20,7564.506
2007-07-23,7607.624
2007-07-24,7429.532
2007-07-25,7474.467
2007-07-26,7275.48
2007-07-27,7153.333
2007-07-30,7221.214
2007-07-31,7135.759
2007-08-01,7185.036
2007-08-02,7209.092
2007-08-03,6994.535
2007-08-06,7195.84
2007-08-07,7265.098
2007-08-08,7375.691
2007-08-09,7137.134
2007-08-10,7138.435
2007-08-13,7118.752
2007-08-14,6996.429
2007-08-15,6904.236
2007-08-16,6968.925
2007-08-17,7172.243
2007-08-20,7165.699
2007-08-21,7170.884
2007-08-22,7253.541
2007-08-23,7247.96
2007-08-24,7320.176
2007-08-27,7245.46
2007-08-28,7059.725
2007-08-29,7209.069
2007-08-30,7163.603
2007-08-31,7240.685
2007-09-03,7240.685
2007-09-04,7318.893
2007-09-05,7227.449
2007-09-06,7256.797
2007-09-07,7135.055
2007-09-10,7119.764
2007-09-11,7216.98
2007-09-12,7225.213
2007-09-13,7306.374
2007-09-14,7308.744
2007-09-17,7277.014
2007-09-18,7508.195
2007-09-19,7563.402
2007-09-20,7496.875
2007-09-21,7526.938
2007-09-24,7465.623
2007-09-25,7449.745
2007-09-26,7490.712
2007-09-27,7524.279
2007-09-28,7487.44
2007-10-01,7605.14
2007-10-02,7607.504
2007-10-03,7581.089
2007-10-04,7605.675
2007-10-05,7672.54
2007-10-08,7628.317
2007-10-09,7691.806
2007-10-10,7656.08
2007-10-11,7630.919
2007-10-12,7644.669
2007-10-15,7587.155
2007-10-16,7519.529
2007-10-17,7512.136
2007-10-18,7483.717
2007-10-19,7301.881
2007-10-22,7325.85
2007-10-23,7371.397
2007-10-24,7353.41
2007-10-25,7345.29
2007-10-26,7459.96
2007-10-29,7485.541
2007-10-30,7420.587
2007-10-31,7497.25
2007-11-01,7256.007
2007-11-02,7220.035
2007-11-05,7178.796
2007-11-06,7271.726
2007-11-07,7029.634
2007-11-08,7074.733
2007-11-09,7010.907
2007-11-12,6954.793
2007-11-13,7160.361
2007-11-14,7116.527
2007-11-15,6991.694
2007-11-16,7006.453
2007-11-19,6866.767
2007-11-20,6888.913
2007-11-21,6772.922
2007-11-22,6772.922
2007-11-23,6897.139
2007-11-26,6709.407
2007-11-27,6816.696
2007-11-28,7023.681
2007-11-29,7026.273
2007-11-30,7125.84
2007-12-03,7082.671
2007-12-04,7022.041
2007-12-05,7134.097
2007-12-06,7248.735
2007-12-07,7233.207
2007-12-10,7297.455
2007-12-11,7105.36
2007-12-12,7131.906
2007-12-13,7140.554
2007-12-14,7028.866
2007-12-17,6941.421
2007-12-18,6989.743
2007-12-19,6970.187
2007-12-20,6984.323
2007-12-21,7100.758
2007-12-24,7159.795
2007-12-25,7159.795
2007-12-26,7158.919
2007-12-27,7061.235
2007-12-28,7071.627
2007-12-31,7030.731
2008-01-01,7030.731
2008-01-02,6935.527
2008-01-03,6932.697
2008-01-04,6801.608
2008-01-07,6844.388
2008-01-08,6721.624
2008-01-09,6805.419
2008-01-10,6862.987
2008-01-11,6797.255
2008-01-14,6848.755
2008-01-15,6682.166
2008-01-16,6675.586
2008-01-17,6454.798
2008-01-18,6384.972
2008-01-21,6384.972
2008-01-22,6342.373
2008-01-23,6534.567
2008-01-24,6574.495
2008-01-25,6456.559
2008-01-28,6600.054
2008-01-29,6662.923
2008-01-30,6624.525
2008-01-31,6744.861
2008-02-01,6829.366
2008-02-04,6753.452
2008-02-05,6521.842
2008-02-06,6487.193
2008-02-07,6544.365
2008-02-08,6476.344
2008-02-11,6479.557
2008-02-12,6546.999
2008-02-13,6624.368
2008-02-14,6536.796
2008-02-15,6560.313
2008-02-18,6560.313
2008-02-19,6551.726
2008-02-20,6589.918
2008-02-21,6508.479
2008-02-22,6570.961
2008-02-25,6665.291
2008-02-26,6698.997
2008-02-27,6688.826
2008-02-28,6610.485
2008-02-29,6423.49
2008-03-03,6424.595
2008-03-04,6393.13
2008-03-05,6413.829
2008-03-06,6255.49
2008-03-07,6207.747
2008-03-10,6116.5
2008-03-11,6387.249
2008-03-12,6319.242
2008-03-13,6344.032
2008-03-14,6201.618
2008-03-17,6169.698
2008-03-18,6452.08
2008-03-19,6310.411
2008-03-20,6500.787
2008-03-21,6500.787
2008-03-24,6563.779
2008-03-25,6561.672
2008-03-26,6491.019
2008-03-27,6434.399
2008-03-28,6375.723
2008-03-31,6407.428
2008-04-01,6655.806
2008-04-02,6646.317
2008-04-03,6655.117
2008-04-04,6641.405
2008-04-07,6666.949
2008-04-08,6629.111
2008-04-09,6566.951
2008-04-10,6568.911
2008-04-11,6431.68
2008-04-14,6395.412
2008-04-15,6433.779
2008-04-16,6571.183
2008-04-17,6585.704
2008-04-18,6670.785
2008-04-21,6630.778
2008-04-22,6594.687
2008-04-23,6590.965
2008-04-24,6656.0
2008-04-25,6718.698
2008-04-28,6707.275
2008-04-29,6675.562
2008-04-30,6663.476
2008-05-01,6766.881
2008-05-02,6800.525
2008-05-05,6759.447
2008-05-06,6806.011
2008-05-07,6669.172
2008-05-08,6673.474
2008-05-09,6623.106
2008-05-12,6701.74
2008-05-13,6687.782
2008-05-14,6727.595
2008-05-15,6785.734
2008-05-16,6789.347
2008-05-19,6812.406
2008-05-20,6740.572
2008-05-21,6641.492
2008-05-22,6659.942
2008-05-23,6554.136
2008-05-26,6554.136
2008-05-27,6573.369
2008-05-28,6586.915
2008-05-29,6631.715
2008-05-30,6625.331
2008-06-02,6555.752
2008-06-03,6508.48
2008-06-04,6485.968
2008-06-05,6612.823
2008-06-06,6400.205
2008-06-09,6386.698
2008-06-10,6378.409
2008-06-11,6274.868
2008-06-12,6290.057
2008-06-13,6373.256
2008-06-16,6368.165
2008-06-17,6316.198
2008-06-18,6247.869
2008-06-19,6256.408
2008-06-20,6147.08
2008-06-23,6134.97
2008-06-24,6140.546
2008-06-25,6177.111
2008-06-26,5994.662
2008-06-27,5959.807
2008-06-30,5986.394
2008-07-01,6010.041
2008-07-02,5921.784
2008-07-03,5931.956
2008-07-04,5931.956
2008-07-07,5848.646
2008-07-08,5983.326
2008-07-09,5843.998
2008-07-10,5873.241
2008-07-11,5794.832
2008-07-14,5711.603
2008-07-15,5618.257
2008-07-16,5793.429
2008-07-17,5888.581
2008-07-18,5917.979
2008-07-21,5908.159
2008-07-22,6026.823
2008-07-23,6066.517
2008-07-24,5901.519
2008-07-25,5900.085
2008-07-28,5778.362
2008-07-29,5937.754
2008-07-30,6045.468
2008-07-31,5959.639
2008-08-01,5946.82
2008-08-04,5898.112
2008-08-05,6077.096
2008-08-06,6076.485
2008-08-07,5939.569
2008-08-08,6097.709
2008-08-11,6157.919
2008-08-12,6038.314
2008-08-13,6002.513
2008-08-14,6041.189
2008-08-15,6074.136
2008-08-18,5970.021
2008-08-19,5904.253
2008-08-20,5946.534
2008-08-21,5961.513
2008-08-22,6034.94
2008-08-25,5912.264
2008-08-26,5942.092
2008-08-27,5995.306
2008-08-28,6112.753
2008-08-29,6048.966
2008-09-01,6048.966
2008-09-02,6054.188
2008-09-03,6079.95
2008-09-04,5896.724
2008-09-05,5947.641
2008-09-08,6116.096
2008-09-09,5881.535
2008-09-10,5898.373
2008-09-11,5963.864
2008-09-12,5965.627
2008-09-15,5635.095
2008-09-16,5767.855
2008-09-17,5485.716
2008-09-18,5782.349
2008-09-19,6093.009
2008-09-22,5828.884
2008-09-23,5735.076
2008-09-24,5711.716
2008-09-25,5847.989
2008-09-26,5880.503
2008-09-29,5342.885
2008-09-30,5659.92
2008-10-01,5686.899
2008-10-02,5490.509
2008-10-03,5395.719
2008-10-06,5201.93
2008-10-07,4881.753
2008-10-08,4800.683
2008-10-09,4357.982
2008-10-10,4335.652
2008-10-13,4824.127
2008-10-14,4890.293
2008-10-15,4449.767
2008-10-16,4623.492
2008-10-17,4584.704
2008-10-20,4822.716
2008-10-21,4697.99
2008-10-22,4398.42
2008-10-23,4492.87
2008-10-24,4331.947
2008-10-27,4204.526
2008-10-28,4653.8
2008-10-29,4582.23
2008-10-30,4672.89
2008-10-31,4753.822
2008-11-03,4748.018
2008-11-04,4958.979
2008-11-05,4684.863
2008-11-06,4441.154
2008-11-07,4583.41
2008-11-10,4517.924
2008-11-11,4433.186
2008-11-12,4198.086
2008-11-13,4501.516
2008-11-14,4330.591
2008-11-17,4218.813
2008-11-18,4264.188
2008-11-19,3986.115
2008-11-20,3692.521
2008-11-21,3929.745
2008-11-24,4207.83
2008-11-25,4264.993
2008-11-26,4424.027
2008-11-27,4424.027
2008-11-28,4483.332
2008-12-01,4037.309
2008-12-02,4244.124
2008-12-03,4369.206
2008-12-04,4230.893
2008-12-05,4394.27
2008-12-08,4588.522
2008-12-09,4460.956
2008-12-10,4521.198
2008-12-11,4377.009
2008-12-12,4425.619
2008-12-15,4347.857
2008-12-16,4596.935
2008-12-17,4545.559
2008-12-18,4423.961
2008-12-19,4433.656
2008-12-22,4349.018
2008-12-23,4306.499
2008-12-24,4339.428
2008-12-25,4339.428
2008-12-26,4370.067
2008-12-29,4358.575
2008-12-30,4467.22
2008-12-31,4543.089
2009-01-01,4543.089
2009-01-02,4676.979
2009-01-05,4634.991
2009-01-06,4669.299
2009-01-07,4512.658
2009-01-08,4532.974
2009-01-09,4438.683
2009-01-12,4318.315
2009-01-13,4329.596
2009-01-14,4170.084
2009-01-15,4151.087
2009-01-16,4171.712
2009-01-19,4171.712
2009-01-20,3921.343
2009-01-21,4112.258
2009-01-22,4031.618
2009-01-23,4057.544
2009-01-26,4071.375
2009-01-27,4123.659
2009-01-28,4280.634
2009-01-29,4109.612
2009-01-30,4012.156
2009-02-02,4005.902
2009-02-03,4042.883
2009-02-04,4002.537
2009-02-05,4054.288
2009-02-06,4183.5
2009-02-09,4201.463
2009-02-10,3959.422
2009-02-11,4001.746
2009-02-12,3995.409
2009-02-13,3939.293
2009-02-16,3939.293
2009-02-17,3728.175
2009-02-18,3712.227
2009-02-19,3665.278
2009-02-20,3603.549
2009-02-23,3484.742
2009-02-24,3656.731
2009-02-25,3625.66
2009-02-26,3587.136
2009-02-27,3467.333
2009-03-02,3282.758
2009-03-03,3242.894
2009-03-04,3310.976
2009-03-05,3146.982
2009-03-06,3164.139
2009-03-09,3150.119
2009-03-10,3380.907
2009-03-11,3380.205
2009-03-12,3546.885
2009-03-13,3576.769
2009-03-16,3572.075
2009-03-17,3692.988
2009-03-18,3810.782
2009-03-19,3738.109
2009-03-20,3639.804
2009-03-23,3933.142
2009-03-24,3835.955
2009-03-25,3889.407
2009-03-26,3965.461
2009-03-27,3883.842
2009-03-30,3714.117
2009-03-31,3776.497
2009-04-01,3857.846
2009-04-02,3968.561
2009-04-03,4023.016
2009-04-06,3982.422
2009-04-07,3882.643
2009-04-08,3913.37
2009-04-09,4111.548
2009-04-10,4111.548
2009-04-13,4136.531
2009-04-14,4021.664
2009-04-15,4106.431
2009-04-16,4156.554
2009-04-17,4187.134
2009-04-20,3960.357
2009-04-21,4070.064
2009-04-22,4021.767
2009-04-23,4073.777
2009-04-24,4140.638
2009-04-27,4082.018
2009-04-28,4069.435
2009-04-29,4169.409
2009-04-30,4163.194
2009-05-01,4193.626
2009-05-04,4374.224
2009-05-05,4346.651
2009-05-06,4473.685
2009-05-07,4413.827
2009-05-08,4570.036
2009-05-11,4431.493
2009-05-12,4420.448
2009-05-13,4284.738
2009-05-14,4339.612
2009-05-15,4272.107
2009-05-18,4417.253
2009-05-19,4400.462
2009-05-20,4362.933
2009-05-21,4294.892
2009-05-22,4285.452
2009-05-25,4285.452
2009-05-26,4397.068
2009-05-27,4297.457
2009-05-28,4378.484
2009-05-29,4439.139
2009-06-01,4542.317
2009-06-02,4548.89
2009-06-03,4466.473
2009-06-04,4537.318
2009-06-05,4515.628
2009-06-08,4516.837
2009-06-09,4525.88
2009-06-10,4510.24
2009-06-11,4554.206
2009-06-12,4564.197
2009-06-15,4445.822
2009-06-16,4385.832
2009-06-17,4352.297
2009-06-18,4401.316
2009-06-19,4407.882
2009-06-22,4261.338
2009-06-23,4280.118
2009-06-24,4302.465
2009-06-25,4388.089
2009-06-26,4384.051
2009-06-29,4432.987
2009-06-30,4395.726
2009-07-01,4417.888
2009-07-02,4274.218
2009-07-03,4274.218
2009-07-06,4286.023
2009-07-07,4201.979
2009-07-08,4176.946
2009-07-09,4195.592
2009-07-10,4169.152
2009-07-13,4294.082
2009-07-14,4318.997
2009-07-15,4454.959
2009-07-16,4483.915
2009-07-17,4465.397
2009-07-20,4519.991
2009-07-21,4540.161
2009-07-22,4536.231
2009-07-23,4657.049
2009-07-24,4684.336
2009-07-27,4714.694
2009-07-28,4693.493
2009-07-29,4661.066
2009-07-30,4732.603
2009-07-31,4746.349
2009-08-03,4827.741
2009-08-04,4856.555
2009-08-05,4870.423
2009-08-06,4853.621
2009-08-07,4925.771
2009-08-10,4907.564
2009-08-11,4826.905
2009-08-12,4891.692
2009-08-13,4928.966
2009-08-14,4889.081
2009-08-17,4761.716
2009-08-18,4811.042
2009-08-19,4847.035
2009-08-20,4903.419
2009-08-21,5009.383
2009-08-24,5010.139
2009-08-25,5024.928
2009-08-26,5022.452
2009-08-27,5038.509
2009-08-28,5030.988
2009-08-31,4987.261
2009-09-01,4854.419
2009-09-02,4829.304
2009-09-03,4877.266
2009-09-04,4936.897
2009-09-07,4936.897
2009-09-08,4985.294
2009-09-09,5030.056
2009-09-10,5081.214
2009-09-11,5068.803
2009-09-14,5112.973
2009-09-15,5134.471
2009-09-16,5229.306
2009-09-17,5206.772
2009-09-18,5217.304
2009-09-21,5187.339
2009-09-22,5235.687
2009-09-23,5174.495
2009-09-24,5113.721
2009-09-25,5083.522
2009-09-28,5187.329
2009-09-29,5175.302
2009-09-30,5146.925
2009-10-01,5007.199
2009-10-02,4975.906
2009-10-05,5074.202
2009-10-06,5141.179
2009-10-07,5155.364
2009-10-08,5194.8
2009-10-09,5219.681
2009-10-12,5252.969
2009-10-13,5229.945
2009-10-14,5336.147
2009-10-15,5355.157
2009-10-16,5296.729
2009-10-19,5346.076
2009-10-20,5309.035
2009-10-21,5253.669
2009-10-22,5326.551
2009-10-23,5243.477
2009-10-26,5162.509
2009-10-27,5158.264
2009-10-28,5049.042
2009-10-29,5177.108
2009-10-30,5013.828
2009-11-02,5042.331
2009-11-03,5062.733
2009-11-04,5059.155
2009-11-05,5159.579
2009-11-06,5165.561
2009-11-09,5290.789
2009-11-10,5291.422
2009-11-11,5317.398
2009-11-12,5253.576
2009-11-13,5278.262
2009-11-16,5364.537
2009-11-17,5369.272
2009-11-18,5379.439
2009-11-19,5298.969
2009-11-20,5284.769
2009-11-23,5359.612
2009-11-24,5354.88
2009-11-25,5381.184
2009-11-26,5381.184
2009-11-27,5279.919
2009-11-30,5313.902
