Date,ACWI IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,683.959
2005-11-09,684.42
2005-11-10,686.879
2005-11-11,690.546
2005-11-14,688.702
2005-11-15,684.64
2005-11-16,684.836
2005-11-17,692.228
2005-11-18,696.006
2005-11-21,700.024
2005-11-22,701.15
2005-11-23,706.465
2005-11-24,706.222
2005-11-25,706.407
2005-11-28,704.089
2005-11-29,704.152
2005-11-30,700.874
2005-12-01,707.592
2005-12-02,710.052
2005-12-05,710.925
2005-12-06,712.655
2005-12-07,710.187
2005-12-08,710.202
2005-12-09,711.792
2005-12-12,716.129
2005-12-13,719.092
2005-12-14,723.373
2005-12-15,719.719
2005-12-16,721.598
2005-12-19,719.811
2005-12-20,719.14
2005-12-21,721.31
2005-12-22,724.356
2005-12-23,725.222
2005-12-26,725.456
2005-12-27,721.302
2005-12-28,723.336
2005-12-29,722.945
2005-12-30,718.696
2006-01-02,719.518
2006-01-03,732.157
2006-01-04,739.511
2006-01-05,740.251
2006-01-06,747.367
2006-01-09,748.585
2006-01-10,746.206
2006-01-11,750.705
2006-01-12,748.694
2006-01-13,748.057
2006-01-16,748.398
2006-01-17,741.532
2006-01-18,735.652
2006-01-19,742.356
2006-01-20,735.31
2006-01-23,738.268
2006-01-24,739.861
2006-01-25,742.13
2006-01-26,748.49
2006-01-27,753.688
2006-01-30,753.597
2006-01-31,754.91
2006-02-01,755.981
2006-02-02,750.346
2006-02-03,744.901
2006-02-06,747.915
2006-02-07,743.616
2006-02-08,742.806
2006-02-09,746.364
2006-02-10,745.553
2006-02-13,743.291
2006-02-14,747.538
2006-02-15,749.02
2006-02-16,753.341
2006-02-17,754.586
2006-02-20,755.204
2006-02-21,755.12
2006-02-22,759.092
2006-02-23,761.227
2006-02-24,762.631
2006-02-27,765.4
2006-02-28,760.048
2006-03-01,763.746
2006-03-02,762.572
2006-03-03,761.005
2006-03-06,759.474
2006-03-07,752.891
2006-03-08,751.174
2006-03-09,752.929
2006-03-10,755.857
2006-03-13,761.401
2006-03-14,768.572
2006-03-15,772.513
2006-03-16,776.221
2006-03-17,778.422
2006-03-20,778.927
2006-03-21,774.341
2006-03-22,777.683
2006-03-23,774.056
2006-03-24,776.643
2006-03-27,776.197
2006-03-28,772.752
2006-03-29,774.833
2006-03-30,780.242
2006-03-31,776.357
2006-04-03,781.15
2006-04-04,785.936
2006-04-05,789.4
2006-04-06,790.537
2006-04-07,783.336
2006-04-10,783.696
2006-04-11,777.996
2006-04-12,776.416
2006-04-13,776.794
2006-04-14,777.181
2006-04-17,780.66
2006-04-18,790.124
2006-04-19,796.057
2006-04-20,796.912
2006-04-21,801.296
2006-04-24,798.373
2006-04-25,797.839
2006-04-26,801.382
2006-04-27,804.585
2006-04-28,805.984
2006-05-01,807.06
2006-05-02,813.952
2006-05-03,810.64
2006-05-04,814.327
2006-05-05,823.939
2006-05-08,825.891
2006-05-09,828.025
2006-05-10,826.838
2006-05-11,820.303
2006-05-12,809.139
2006-05-15,802.736
2006-05-16,801.637
2006-05-17,787.792
2006-05-18,780.492
2006-05-19,779.072
2006-05-22,770.264
2006-05-23,774.079
2006-05-24,769.057
2006-05-25,776.715
2006-05-26,784.799
2006-05-29,786.072
2006-05-30,777.299
2006-05-31,779.732
2006-06-01,785.301
2006-06-02,792.739
2006-06-05,783.329
2006-06-06,772.241
2006-06-07,768.171
2006-06-08,755.092
2006-06-09,760.06
2006-06-12,752.658
2006-06-13,736.045
2006-06-14,739.363
2006-06-15,753.684
2006-06-16,755.238
2006-06-19,750.628
2006-06-20,750.754
2006-06-21,755.211
2006-06-22,755.832
2006-06-23,753.512
2006-06-26,756.243
2006-06-27,753.638
2006-06-28,753.856
2006-06-29,768.112
2006-06-30,780.767
2006-07-03,786.159
2006-07-04,788.127
2006-07-05,779.181
2006-07-06,783.662
2006-07-07,784.292
2006-07-10,785.951
2006-07-11,784.607
2006-07-12,778.179
2006-07-13,768.561
2006-07-14,760.131
2006-07-17,754.803
2006-07-18,752.915
2006-07-19,767.123
2006-07-20,770.378
2006-07-21,766.304
2006-07-24,775.114
2006-07-25,779.771
2006-07-26,780.978
2006-07-27,787.664
2006-07-28,795.512
2006-07-31,794.276
2006-08-01,790.056
2006-08-02,796.757
2006-08-03,795.504
2006-08-04,801.193
2006-08-07,795.122
2006-08-08,795.506
2006-08-09,797.236
2006-08-10,794.006
2006-08-11,792.328
2006-08-14,794.473
2006-08-15,802.504
2006-08-16,809.2
2006-08-17,810.645
2006-08-18,810.703
2006-08-21,810.162
2006-08-22,810.732
2006-08-23,807.528
2006-08-24,808.081
2006-08-25,806.073
2006-08-28,809.017
2006-08-29,810.601
2006-08-30,813.362
2006-08-31,813.099
2006-09-01,816.533
2006-09-04,821.605
2006-09-05,820.17
2006-09-06,812.575
2006-09-07,804.98
2006-09-08,805.608
2006-09-11,801.084
2006-09-12,807.512
2006-09-13,810.669
2006-09-14,812.913
2006-09-15,812.284
2006-09-18,814.149
2006-09-19,812.925
2006-09-20,815.311
2006-09-21,815.954
2006-09-22,812.731
2006-09-25,814.516
2006-09-26,818.398
2006-09-27,823.463
2006-09-28,824.588
2006-09-29,823.226
2006-10-02,825.546
2006-10-03,824.38
2006-10-04,828.732
2006-10-05,834.075
2006-10-06,830.713
2006-10-09,831.091
2006-10-10,832.814
2006-10-11,831.863
2006-10-12,837.587
2006-10-13,840.153
2006-10-16,843.808
2006-10-17,839.695
2006-10-18,842.592
2006-10-19,844.633
2006-10-20,846.511
2006-10-23,848.525
2006-10-24,849.145
2006-10-25,853.431
2006-10-26,858.708
2006-10-27,856.571
2006-10-30,853.785
2006-10-31,855.711
2006-11-01,854.789
2006-11-02,853.298
2006-11-03,852.712
2006-11-06,860.179
2006-11-07,864.997
2006-11-08,865.033
2006-11-09,863.142
2006-11-10,865.703
2006-11-13,864.99
2006-11-14,868.755
2006-11-15,870.486
2006-11-16,871.097
2006-11-17,870.31
2006-11-20,867.784
2006-11-21,869.998
2006-11-22,875.207
2006-11-23,875.727
2006-11-24,875.184
2006-11-27,867.644
2006-11-28,867.678
2006-11-29,878.101
2006-11-30,881.524
2006-12-01,880.679
2006-12-04,884.979
2006-12-05,888.893
2006-12-06,890.873
2006-12-07,891.231
2006-12-08,891.532
2006-12-11,891.918
2006-12-12,893.034
2006-12-13,894.817
2006-12-14,900.258
2006-12-15,901.812
2006-12-18,900.952
2006-12-19,900.204
2006-12-20,904.37
2006-12-21,902.669
2006-12-22,899.673
2006-12-25,899.187
2006-12-26,901.422
2006-12-27,909.239
2006-12-28,909.769
2006-12-29,907.884
2007-01-01,907.903
2007-01-02,914.907
2007-01-03,912.346
2007-01-04,908.15
2007-01-05,897.89
2007-01-08,898.602
2007-01-09,898.286
2007-01-10,892.231
2007-01-11,897.275
2007-01-12,904.017
2007-01-15,907.905
2007-01-16,905.852
2007-01-17,905.655
2007-01-18,905.869
2007-01-19,909.229
2007-01-22,908.561
2007-01-23,911.98
2007-01-24,917.923
2007-01-25,911.525
2007-01-26,907.334
2007-01-29,908.199
2007-01-30,912.758
2007-01-31,914.622
2007-02-01,923.99
2007-02-02,925.199
2007-02-05,923.948
2007-02-06,928.348
2007-02-07,930.773
2007-02-08,926.979
2007-02-09,925.581
2007-02-12,920.863
2007-02-13,928.004
2007-02-14,936.88
2007-02-15,939.133
2007-02-16,938.501
2007-02-19,940.162
2007-02-20,941.06
2007-02-21,938.021
2007-02-22,938.807
2007-02-23,939.937
2007-02-26,942.939
2007-02-27,921.097
2007-02-28,912.13
2007-03-01,906.717
2007-03-02,899.873
2007-03-05,883.4
2007-03-06,896.704
2007-03-07,898.39
2007-03-08,907.605
2007-03-09,909.691
2007-03-12,912.823
2007-03-13,900.087
2007-03-14,890.505
2007-03-15,900.336
2007-03-16,898.638
2007-03-19,908.618
2007-03-20,915.289
2007-03-21,924.605
2007-03-22,933.254
2007-03-23,935.435
2007-03-26,934.106
2007-03-27,931.022
2007-03-28,926.624
2007-03-29,931.015
2007-03-30,930.22
2007-04-02,932.202
2007-04-03,939.773
2007-04-04,942.416
2007-04-05,944.973
2007-04-06,944.624
2007-04-09,944.633
2007-04-10,950.188
2007-04-11,948.032
2007-04-12,950.401
2007-04-13,953.225
2007-04-16,964.853
2007-04-17,966.221
2007-04-18,967.962
2007-04-19,963.415
2007-04-20,971.976
2007-04-23,969.916
2007-04-24,967.987
2007-04-25,975.421
2007-04-26,974.049
2007-04-27,972.895
2007-04-30,970.134
2007-05-01,969.242
2007-05-02,974.896
2007-05-03,978.812
2007-05-04,983.603
2007-05-07,988.537
2007-05-08,982.489
2007-05-09,986.576
2007-05-10,977.016
2007-05-11,982.377
2007-05-14,983.23
2007-05-15,984.334
2007-05-16,987.344
2007-05-17,985.936
2007-05-18,991.099
2007-05-21,993.326
2007-05-22,995.076
2007-05-23,997.938
2007-05-24,987.966
2007-05-25,988.906
2007-05-28,990.523
2007-05-29,993.495
2007-05-30,994.344
2007-05-31,1000.0
2007-06-01,1006.176
2007-06-04,1008.668
2007-06-05,1005.289
2007-06-06,995.845
2007-06-07,982.791
2007-06-08,982.591
2007-06-11,986.265
2007-06-12,978.125
2007-06-13,984.551
2007-06-14,992.737
2007-06-15,1002.477
2007-06-18,1003.218
2007-06-19,1004.219
2007-06-20,999.016
2007-06-21,998.168
2007-06-22,990.442
2007-06-25,987.809
2007-06-26,984.664
2007-06-27,984.044
2007-06-28,989.924
2007-06-29,993.211
2007-07-02,1002.43
2007-07-03,1007.914
2007-07-04,1009.643
2007-07-05,1006.485
2007-07-06,1010.947
2007-07-09,1014.372
2007-07-10,1005.717
2007-07-11,1006.122
2007-07-12,1019.559
2007-07-13,1026.122
2007-07-16,1025.287
2007-07-17,1023.381
2007-07-18,1018.094
2007-07-19,1023.43
2007-07-20,1015.698
2007-07-23,1018.563
2007-07-24,1003.198
2007-07-25,999.174
2007-07-26,976.299
2007-07-27,959.691
2007-07-30,963.976
2007-07-31,967.23
2007-08-01,959.211
2007-08-02,963.287
2007-08-03,948.27
2007-08-06,954.97
2007-08-07,962.375
2007-08-08,979.102
2007-08-09,956.832
2007-08-10,941.584
2007-08-13,946.723
2007-08-14,933.202
2007-08-15,919.331
2007-08-16,907.859
2007-08-17,924.391
2007-08-20,931.449
2007-08-21,933.656
2007-08-22,945.204
2007-08-23,950.487
2007-08-24,956.724
2007-08-27,955.225
2007-08-28,937.866
2007-08-29,946.627
2007-08-30,947.939
2007-08-31,961.005
2007-09-03,962.504
2007-09-04,967.914
2007-09-05,957.372
2007-09-06,960.788
2007-09-07,949.157
2007-09-10,943.279
2007-09-11,955.478
2007-09-12,958.14
2007-09-13,964.595
2007-09-14,963.731
2007-09-17,955.871
2007-09-18,971.643
2007-09-19,991.882
2007-09-20,991.152
2007-09-21,993.064
2007-09-24,990.83
2007-09-25,988.226
2007-09-26,993.433
2007-09-27,1003.256
2007-09-28,1003.302
2007-10-01,1014.035
2007-10-02,1017.892
2007-10-03,1016.951
2007-10-04,1017.578
2007-10-05,1026.88
2007-10-08,1020.784
2007-10-09,1028.28
2007-10-10,1028.629
2007-10-11,1032.96
2007-10-12,1031.031
2007-10-15,1026.241
2007-10-16,1015.454
2007-10-17,1016.981
2007-10-18,1015.986
2007-10-19,999.753
2007-10-22,991.125
2007-10-23,1002.192
2007-10-24,998.534
2007-10-25,1004.03
2007-10-26,1019.807
2007-10-29,1029.099
2007-10-30,1023.76
2007-10-31,1034.577
2007-11-01,1013.882
2007-11-02,1005.819
2007-11-05,996.208
2007-11-06,1006.003
2007-11-07,992.043
2007-11-08,987.823
2007-11-09,977.723
2007-11-12,965.079
2007-11-13,980.038
2007-11-14,986.629
2007-11-15,971.939
2007-11-16,966.342
2007-11-19,950.453
2007-11-20,957.343
2007-11-21,939.128
2007-11-22,940.661
2007-11-23,951.913
2007-11-26,943.346
2007-11-27,948.203
2007-11-28,965.989
2007-11-29,971.624
2007-11-30,981.424
2007-12-03,977.726
2007-12-04,970.749
2007-12-05,982.167
2007-12-06,992.274
2007-12-07,995.689
2007-12-10,1001.937
2007-12-11,989.732
2007-12-12,990.051
2007-12-13,975.436
2007-12-14,962.734
2007-12-17,944.329
2007-12-18,948.089
2007-12-19,945.619
2007-12-20,946.576
2007-12-21,959.852
2007-12-24,966.639
2007-12-25,968.0
2007-12-26,971.232
2007-12-27,966.84
2007-12-28,968.972
2007-12-31,966.416
2008-01-01,966.509
2008-01-02,960.254
2008-01-03,957.956
2008-01-04,942.381
2008-01-07,940.025
2008-01-08,933.893
2008-01-09,935.772
2008-01-10,935.73
2008-01-11,930.229
2008-01-14,936.948
2008-01-15,916.185
2008-01-16,902.639
2008-01-17,889.652
2008-01-18,879.542
2008-01-21,851.536
2008-01-22,848.675
2008-01-23,857.912
2008-01-24,880.382
2008-01-25,881.362
2008-01-28,884.763
2008-01-29,895.359
2008-01-30,889.41
2008-01-31,898.509
2008-02-01,912.211
2008-02-04,911.878
2008-02-05,884.24
2008-02-06,876.652
2008-02-07,872.884
2008-02-08,868.92
2008-02-11,864.513
2008-02-12,879.364
2008-02-13,883.533
2008-02-14,884.597
2008-02-15,881.593
2008-02-18,885.532
2008-02-19,890.409
2008-02-20,883.118
2008-02-21,885.857
2008-02-22,886.664
2008-02-25,900.848
2008-02-26,910.087
2008-02-27,916.745
2008-02-28,908.081
2008-02-29,889.658
2008-03-03,879.883
2008-03-04,873.539
2008-03-05,879.821
2008-03-06,868.895
2008-03-07,857.6
2008-03-10,846.519
2008-03-11,868.421
2008-03-12,874.713
2008-03-13,869.256
2008-03-14,855.777
2008-03-17,837.303
2008-03-18,866.093
2008-03-19,854.985
2008-03-20,859.518
2008-03-21,861.91
2008-03-24,867.789
2008-03-25,886.667
2008-03-26,885.142
2008-03-27,884.124
2008-03-28,879.248
2008-03-31,879.585
2008-04-01,899.167
2008-04-02,909.835
2008-04-03,911.129
2008-04-04,912.68
2008-04-07,917.178
2008-04-08,910.535
2008-04-09,903.78
2008-04-10,904.821
2008-04-11,895.639
2008-04-14,888.261
2008-04-15,892.117
2008-04-16,911.578
2008-04-17,912.377
2008-04-18,920.641
2008-04-21,923.002
2008-04-22,918.319
2008-04-23,916.707
2008-04-24,916.281
2008-04-25,925.498
2008-04-28,929.681
2008-04-29,925.662
2008-04-30,926.169
2008-05-01,929.595
2008-05-02,939.702
2008-05-05,938.376
2008-05-06,941.675
2008-05-07,932.934
2008-05-08,932.1
2008-05-09,924.232
2008-05-12,931.936
2008-05-13,931.558
2008-05-14,934.733
2008-05-15,942.816
2008-05-16,949.259
2008-05-19,952.862
2008-05-20,945.03
2008-05-21,937.626
2008-05-22,938.216
2008-05-23,927.702
2008-05-26,923.199
2008-05-27,922.863
2008-05-28,922.726
2008-05-29,926.771
2008-05-30,930.054
2008-06-02,923.167
2008-06-03,917.294
2008-06-04,913.232
2008-06-05,922.866
2008-06-06,908.754
2008-06-09,900.991
2008-06-10,888.716
2008-06-11,879.089
2008-06-12,875.294
2008-06-13,881.487
2008-06-16,886.25
2008-06-17,886.501
2008-06-18,877.545
2008-06-19,871.379
2008-06-20,860.05
2008-06-23,853.407
2008-06-24,852.464
2008-06-25,859.474
2008-06-26,845.139
2008-06-27,839.282
2008-06-30,841.317
2008-07-01,834.639
2008-07-02,827.305
2008-07-03,824.791
2008-07-04,820.917
2008-07-07,818.402
2008-07-08,820.088
2008-07-09,818.712
2008-07-10,817.182
2008-07-11,808.659
2008-07-14,802.63
2008-07-15,788.919
2008-07-16,799.654
2008-07-17,816.882
2008-07-18,821.272
2008-07-21,826.07
2008-07-22,832.964
2008-07-23,842.616
2008-07-24,830.154
2008-07-25,823.785
2008-07-28,812.878
2008-07-29,817.257
2008-07-30,830.661
2008-07-31,826.774
2008-08-01,820.836
2008-08-04,812.924
2008-08-05,827.904
2008-08-06,832.554
2008-08-07,820.843
2008-08-08,824.596
2008-08-11,834.172
2008-08-12,824.611
2008-08-13,812.313
2008-08-14,816.15
2008-08-15,814.456
2008-08-18,808.498
2008-08-19,792.814
2008-08-20,797.776
2008-08-21,798.932
2008-08-22,805.729
2008-08-25,797.974
2008-08-26,795.585
2008-08-27,801.781
2008-08-28,814.245
2008-08-29,814.74
2008-09-01,808.166
2008-09-02,807.565
2008-09-03,805.178
2008-09-04,783.984
2008-09-05,776.374
2008-09-08,799.698
2008-09-09,779.3
2008-09-10,777.18
2008-09-11,772.592
2008-09-12,782.689
2008-09-15,750.626
2008-09-16,742.829
2008-09-17,719.676
2008-09-18,736.613
2008-09-19,787.962
2008-09-22,773.908
2008-09-23,763.761
2008-09-24,760.551
2008-09-25,773.244
2008-09-26,768.059
2008-09-29,714.567
2008-09-30,726.802
2008-10-01,731.829
2008-10-02,710.262
2008-10-03,706.696
2008-10-06,664.402
2008-10-07,640.982
2008-10-08,613.827
2008-10-09,584.582
2008-10-10,557.826
2008-10-13,606.603
2008-10-14,629.514
2008-10-15,586.428
2008-10-16,574.905
2008-10-17,580.208
2008-10-20,604.468
2008-10-21,595.409
2008-10-22,556.988
2008-10-23,557.983
2008-10-24,531.162
2008-10-27,505.973
2008-10-28,538.45
2008-10-29,559.137
2008-10-30,579.124
2008-10-31,583.218
2008-11-03,587.679
2008-11-04,615.311
2008-11-05,601.509
2008-11-06,566.258
2008-11-07,574.677
2008-11-10,575.283
2008-11-11,554.921
2008-11-12,532.738
2008-11-13,546.44
2008-11-14,539.046
2008-11-17,527.295
2008-11-18,526.817
2008-11-19,501.793
2008-11-20,471.361
2008-11-21,484.27
2008-11-24,517.45
2008-11-25,529.392
2008-11-26,539.137
2008-11-27,545.032
2008-11-28,550.787
2008-12-01,511.119
2008-12-02,522.523
2008-12-03,531.003
2008-12-04,521.879
2008-12-05,524.858
2008-12-08,556.516
2008-12-09,551.202
2008-12-10,560.894
2008-12-11,556.049
2008-12-12,550.95
2008-12-15,553.332
2008-12-16,570.399
2008-12-17,576.481
2008-12-18,570.36
2008-12-19,563.025
2008-12-22,553.311
2008-12-23,549.416
2008-12-24,549.218
2008-12-25,550.066
2008-12-26,553.028
2008-12-29,557.784
2008-12-30,568.157
2008-12-31,571.821
2009-01-01,571.976
2009-01-02,587.33
2009-01-05,586.841
2009-01-06,590.755
2009-01-07,583.626
2009-01-08,581.149
2009-01-09,571.462
2009-01-12,558.114
2009-01-13,549.785
2009-01-14,532.607
2009-01-15,523.707
2009-01-16,530.938
2009-01-19,525.922
2009-01-20,500.78
2009-01-21,511.136
2009-01-22,504.976
2009-01-23,500.985
2009-01-26,511.158
2009-01-27,518.876
2009-01-28,536.974
2009-01-29,522.704
2009-01-30,510.991
2009-02-02,504.383
2009-02-03,511.767
2009-02-04,515.051
2009-02-05,516.706
2009-02-06,529.991
2009-02-09,535.319
2009-02-10,515.365
2009-02-11,514.577
2009-02-12,508.25
2009-02-13,507.801
2009-02-16,503.328
2009-02-17,479.341
2009-02-18,474.974
2009-02-19,474.06
2009-02-20,461.247
2009-02-23,453.215
2009-02-24,460.289
2009-02-25,459.13
2009-02-26,461.419
2009-02-27,451.45
2009-03-02,427.77
2009-03-03,421.85
2009-03-04,432.21
2009-03-05,416.836
2009-03-06,414.914
2009-03-09,410.046
2009-03-10,434.227
2009-03-11,437.976
2009-03-12,448.552
2009-03-13,456.092
2009-03-16,463.191
2009-03-17,471.793
2009-03-18,480.964
2009-03-19,489.487
2009-03-20,479.841
2009-03-23,507.804
2009-03-24,502.98
2009-03-25,508.057
2009-03-26,516.48
2009-03-27,506.879
2009-03-30,483.157
2009-03-31,491.834
2009-04-01,502.182
2009-04-02,526.676
2009-04-03,530.919
2009-04-06,527.905
2009-04-07,517.692
2009-04-08,518.429
2009-04-09,540.059
2009-04-10,541.156
2009-04-13,545.43
2009-04-14,542.581
2009-04-15,545.148
2009-04-16,552.356
2009-04-17,557.04
2009-04-20,533.962
2009-04-21,538.615
2009-04-22,539.93
2009-04-23,545.154
2009-04-24,556.576
2009-04-27,550.429
2009-04-28,543.187
2009-04-29,558.253
2009-04-30,564.789
2009-05-01,566.654
2009-05-04,587.524
2009-05-05,589.132
2009-05-06,599.856
2009-05-07,599.608
2009-05-08,615.68
2009-05-11,606.861
2009-05-12,604.019
2009-05-13,587.192
2009-05-14,587.868
2009-05-15,587.86
2009-05-18,600.664
2009-05-19,609.222
2009-05-20,612.773
2009-05-21,602.646
2009-05-22,605.113
2009-05-25,605.868
2009-05-26,614.632
2009-05-27,612.09
2009-05-28,614.701
2009-05-29,624.747
2009-06-01,642.449
2009-06-02,644.742
2009-06-03,633.225
2009-06-04,636.344
2009-06-05,634.148
2009-06-08,628.561
2009-06-09,632.311
2009-06-10,636.874
2009-06-11,643.371
2009-06-12,642.326
2009-06-15,624.732
2009-06-16,618.571
2009-06-17,611.172
2009-06-18,614.901
2009-06-19,619.054
2009-06-22,602.005
2009-06-23,599.684
2009-06-24,608.894
2009-06-25,613.384
2009-06-26,618.457
2009-06-29,623.597
2009-06-30,619.466
2009-07-01,626.3
2009-07-02,610.028
2009-07-03,609.741
2009-07-06,604.658
2009-07-07,598.164
2009-07-08,590.192
2009-07-09,593.575
2009-07-10,589.814
2009-07-13,597.836
2009-07-14,606.388
2009-07-15,625.187
2009-07-16,630.225
2009-07-17,630.785
2009-07-20,641.264
2009-07-21,646.428
2009-07-22,646.584
2009-07-23,660.616
2009-07-24,663.63
2009-07-27,669.062
2009-07-28,666.473
2009-07-29,662.426
2009-07-30,673.526
2009-07-31,678.666
2009-08-03,694.455
2009-08-04,696.361
2009-08-05,695.295
2009-08-06,694.866
2009-08-07,698.737
2009-08-10,697.871
2009-08-11,688.751
2009-08-12,694.738
2009-08-13,704.398
2009-08-14,700.095
2009-08-17,678.718
2009-08-18,685.78
2009-08-19,688.95
2009-08-20,698.401
2009-08-21,710.702
2009-08-24,717.475
2009-08-25,720.204
2009-08-26,717.266
2009-08-27,716.644
2009-08-28,722.638
2009-08-31,716.128
2009-09-01,702.623
2009-09-02,695.399
2009-09-03,700.369
2009-09-04,708.333
2009-09-07,715.054
2009-09-08,724.075
2009-09-09,729.625
2009-09-10,735.066
2009-09-11,737.741
2009-09-14,737.265
2009-09-15,739.992
2009-09-16,754.307
2009-09-17,757.123
2009-09-18,755.88
2009-09-21,748.933
2009-09-22,758.224
2009-09-23,753.971
2009-09-24,743.067
2009-09-25,739.243
2009-09-28,747.89
2009-09-29,747.355
2009-09-30,747.412
2009-10-01,731.532
2009-10-02,721.948
2009-10-05,730.87
2009-10-06,745.749
2009-10-07,747.208
2009-10-08,756.795
2009-10-09,758.765
2009-10-12,763.289
2009-10-13,760.398
2009-10-14,775.719
2009-10-15,777.984
2009-10-16,769.292
2009-10-19,778.477
2009-10-20,774.656
2009-10-21,772.176
2009-10-22,772.448
2009-10-23,766.032
2009-10-26,756.092
2009-10-27,748.935
2009-10-28,731.306
2009-10-29,743.984
2009-10-30,729.062
2009-11-02,730.008
2009-11-03,726.049
2009-11-04,734.529
2009-11-05,743.269
2009-11-06,745.37
2009-11-09,763.592
2009-11-10,763.183
2009-11-11,768.059
2009-11-12,760.413
2009-11-13,764.192
2009-11-16,776.762
2009-11-17,772.522
2009-11-18,774.987
2009-11-19,761.113
2009-11-20,757.127
2009-11-23,770.414
2009-11-24,766.02
2009-11-25,772.25
2009-11-26,760.343
2009-11-27,752.119
2009-11-30,756.654
2009-12-01,771.413
2009-12-02,773.307
2009-12-03,771.363
2009-12-04,771.182
2009-12-07,769.012
2009-12-08,760.048
2009-12-09,757.36
2009-12-10,760.039
2009-12-11,762.256
2009-12-14,767.678
2009-12-15,762.832
2009-12-16,767.545
2009-12-17,754.837
2009-12-18,752.944
2009-12-21,759.569
2009-12-22,761.994
2009-12-23,766.339
2009-12-24,770.462
2009-12-25,770.162
2009-12-28,773.492
2009-12-29,774.662
2009-12-30,770.974
2009-12-31,770.165
2010-01-01,770.165
2010-01-04,784.007
2010-01-05,788.104
2010-01-06,789.777
2010-01-07,789.975
2010-01-08,792.374
2010-01-11,799.417
2010-01-12,794.078
2010-01-13,794.476
2010-01-14,798.014
2010-01-15,790.676
2010-01-18,792.14
2010-01-19,795.589
2010-01-20,784.249
2010-01-21,772.067
2010-01-22,761.526
2010-01-25,760.799
2010-01-26,754.8
2010-01-27,752.334
2010-01-28,747.941
2010-01-29,743.308
2010-02-01,748.817
2010-02-02,758.67
2010-02-03,755.054
2010-02-04,734.005
2010-02-05,724.865
2010-02-08,721.878
2010-02-09,727.889
2010-02-10,729.5
2010-02-11,733.224
2010-02-12,732.483
2010-02-15,732.822
2010-02-16,743.925
2010-02-17,749.984
2010-02-18,752.524
2010-02-19,749.464
2010-02-22,754.489
2010-02-23,747.59
2010-02-24,749.918
2010-02-25,743.634
2010-02-26,750.183
2010-03-01,754.829
2010-03-02,761.196
2010-03-03,766.601
2010-03-04,765.644
2010-03-05,775.847
2010-03-08,779.352
2010-03-09,778.998
2010-03-10,783.989
2010-03-11,785.317
2010-03-12,788.044
2010-03-15,784.319
2010-03-16,792.442
2010-03-17,799.671
2010-03-18,795.766
2010-03-19,791.991
2010-03-22,792.426
2010-03-23,797.544
2010-03-24,791.65
2010-03-25,792.233
2010-03-26,793.772
2010-03-29,799.854
2010-03-30,800.154
2010-03-31,799.96
2010-04-01,808.692
2010-04-02,809.269
2010-04-05,813.228
2010-04-06,814.913
2010-04-07,812.858
2010-04-08,811.154
2010-04-09,819.0
2010-04-12,822.862
2010-04-13,820.136
2010-04-14,829.831
2010-04-15,831.36
2010-04-16,818.158
2010-04-19,813.734
2010-04-20,821.946
2010-04-21,821.082
2010-04-22,816.668
2010-04-23,820.804
2010-04-26,822.82
2010-04-27,805.305
2010-04-28,799.972
2010-04-29,809.519
2010-04-30,804.357
2010-05-03,806.872
2010-05-04,787.095
2010-05-05,777.015
2010-05-06,754.201
2010-05-07,737.753
2010-05-10,774.313
2010-05-11,769.046
2010-05-12,778.24
2010-05-13,775.381
2010-05-14,757.017
2010-05-17,750.694
2010-05-18,747.639
2010-05-19,736.033
2010-05-20,714.176
2010-05-21,721.002
2010-05-24,714.523
2010-05-25,702.009
2010-05-26,707.629
2010-05-27,729.014
2010-05-28,727.547
2010-05-31,728.144
2010-06-01,718.911
2010-06-02,724.607
2010-06-03,732.083
2010-06-04,712.153
2010-06-07,698.954
2010-06-08,702.073
2010-06-09,705.011
2010-06-10,720.809
2010-06-11,725.599
2010-06-14,732.636
2010-06-15,743.624
2010-06-16,745.02
2010-06-17,746.609
2010-06-18,749.14
2010-06-21,753.862
2010-06-22,743.67
2010-06-23,737.329
2010-06-24,728.607
2010-06-25,727.924
2010-06-28,729.991
2010-06-29,707.745
2010-06-30,703.948
2010-07-01,699.846
2010-07-02,700.536
2010-07-05,698.752
2010-07-06,710.437
2010-07-07,723.319
2010-07-08,732.529
2010-07-09,737.856
2010-07-12,737.136
2010-07-13,748.785
2010-07-14,750.192
2010-07-15,749.382
2010-07-16,734.668
2010-07-19,733.871
2010-07-20,736.582
2010-07-21,734.458
2010-07-22,748.732
2010-07-23,753.663
2010-07-26,763.036
2010-07-27,766.275
2010-07-28,764.917
2010-07-29,765.699
2010-07-30,763.103
2010-08-02,781.94
2010-08-03,781.621
2010-08-04,781.969
2010-08-05,782.327
2010-08-06,781.568
2010-08-09,785.938
2010-08-10,776.539
2010-08-11,755.027
2010-08-12,750.394
2010-08-13,749.089
2010-08-16,750.653
2010-08-17,758.732
2010-08-18,759.231
2010-08-19,750.299
2010-08-20,741.716
2010-08-23,742.109
2010-08-24,733.045
2010-08-25,729.154
2010-08-26,731.243
2010-08-27,739.711
2010-08-30,735.713
2010-08-31,734.844
2010-09-01,755.103
2010-09-02,759.847
2010-09-03,768.405
2010-09-06,772.357
2010-09-07,763.277
2010-09-08,766.181
2010-09-09,772.281
2010-09-10,773.866
2010-09-13,785.709
