Date,ACWI IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-14,768.59
2010-09-15,768.712
2010-09-16,766.199
2010-09-17,765.286
2010-09-20,775.499
2010-09-21,773.848
2010-09-22,773.66
2010-09-23,767.887
2010-09-24,780.282
2010-09-27,779.473
2010-09-28,782.051
2010-09-29,782.573
2010-09-30,780.832
2010-10-01,785.625
2010-10-04,780.697
2010-10-05,795.412
2010-10-06,800.429
2010-10-07,801.14
2010-10-08,802.325
2010-10-11,803.27
2010-10-12,800.502
2010-10-13,809.929
2010-10-14,812.586
2010-10-15,808.037
2010-10-18,811.339
2010-10-19,799.954
2010-10-20,807.712
2010-10-21,808.619
2010-10-22,807.186
2010-10-25,811.188
2010-10-26,808.062
2010-10-27,800.63
2010-10-28,805.085
2010-10-29,805.97
2010-11-01,807.045
2010-11-02,813.339
2010-11-03,814.191
2010-11-04,832.758
2010-11-05,833.701
2010-11-08,831.267
2010-11-09,829.17
2010-11-10,824.287
2010-11-11,821.959
2010-11-12,814.672
2010-11-15,813.709
2010-11-16,799.492
2010-11-17,800.037
2010-11-18,811.915
2010-11-19,812.458
2010-11-22,808.718
2010-11-23,794.673
2010-11-24,800.732
2010-11-25,801.531
2010-11-26,791.896
2010-11-29,786.922
2010-11-30,782.323
2010-12-01,797.973
2010-12-02,811.302
2010-12-03,817.29
2010-12-06,816.214
2010-12-07,819.644
2010-12-08,818.174
2010-12-09,822.471
2010-12-10,825.927
2010-12-13,832.091
2010-12-14,834.184
2010-12-15,828.908
2010-12-16,828.342
2010-12-17,827.024
2010-12-20,827.811
2010-12-21,836.001
2010-12-22,838.41
2010-12-23,838.539
2010-12-24,838.902
2010-12-27,838.182
2010-12-28,840.133
2010-12-29,843.187
2010-12-30,842.895
2010-12-31,845.708
2011-01-03,852.357
2011-01-04,854.015
2011-01-05,851.802
2011-01-06,850.132
2011-01-07,847.375
2011-01-10,842.728
2011-01-11,846.846
2011-01-12,859.186
2011-01-13,864.323
2011-01-14,867.291
2011-01-17,865.718
2011-01-18,870.615
2011-01-19,867.241
2011-01-20,859.589
2011-01-21,865.316
2011-01-24,870.096
2011-01-25,869.063
2011-01-26,872.365
2011-01-27,875.06
2011-01-28,863.543
2011-01-31,865.871
2011-02-01,881.023
2011-02-02,882.388
2011-02-03,880.236
2011-02-04,880.444
2011-02-07,885.604
2011-02-08,890.08
2011-02-09,886.117
2011-02-10,881.678
2011-02-11,882.767
2011-02-14,885.955
2011-02-15,886.008
2011-02-16,892.011
2011-02-17,897.303
2011-02-18,900.815
2011-02-21,897.817
2011-02-22,885.064
2011-02-23,880.493
2011-02-24,877.735
2011-02-25,886.323
2011-02-28,894.015
2011-03-01,887.854
2011-03-02,885.741
2011-03-03,894.982
2011-03-04,893.947
2011-03-07,888.716
2011-03-08,891.398
2011-03-09,891.381
2011-03-10,874.316
2011-03-11,874.395
2011-03-14,866.857
2011-03-15,846.839
2011-03-16,840.558
2011-03-17,851.67
2011-03-18,857.77
2011-03-21,870.655
2011-03-22,874.39
2011-03-23,874.103
2011-03-24,881.213
2011-03-25,883.614
2011-03-28,880.937
2011-03-29,882.205
2011-03-30,890.591
2011-03-31,890.935
2011-04-01,896.613
2011-04-04,899.764
2011-04-05,898.512
2011-04-06,903.251
2011-04-07,901.254
2011-04-08,905.311
2011-04-11,902.744
2011-04-12,891.974
2011-04-13,894.28
2011-04-14,892.528
2011-04-15,893.68
2011-04-18,878.462
2011-04-19,882.673
2011-04-20,899.513
2011-04-21,905.627
2011-04-22,905.754
2011-04-25,903.788
2011-04-26,909.984
2011-04-27,913.579
2011-04-28,922.296
2011-04-29,925.188
2011-05-02,926.953
2011-05-03,920.561
2011-05-04,912.785
2011-05-05,902.31
2011-05-06,904.489
2011-05-09,900.657
2011-05-10,909.127
2011-05-11,904.244
2011-05-12,899.065
2011-05-13,893.749
2011-05-16,889.308
2011-05-17,885.062
2011-05-18,893.241
2011-05-19,894.912
2011-05-20,889.207
2011-05-23,873.676
2011-05-24,875.438
2011-05-25,877.408
2011-05-26,881.801
2011-05-27,890.034
2011-05-30,889.825
2011-05-31,901.445
2011-06-01,889.544
2011-06-02,882.795
2011-06-03,879.925
2011-06-06,872.546
2011-06-07,874.787
2011-06-08,869.072
2011-06-09,871.794
2011-06-10,860.209
2011-06-13,860.691
2011-06-14,872.005
2011-06-15,858.41
2011-06-16,851.852
2011-06-17,857.067
2011-06-20,856.754
2011-06-21,869.212
2011-06-22,868.326
2011-06-23,855.293
2011-06-24,852.532
2011-06-27,855.075
2011-06-28,863.505
2011-06-29,875.028
2011-06-30,886.607
2011-07-01,895.146
2011-07-04,898.56
2011-07-05,895.395
2011-07-06,891.363
2011-07-07,897.475
2011-07-08,890.979
2011-07-11,871.778
2011-07-12,865.683
2011-07-13,874.223
2011-07-14,868.547
2011-07-15,868.096
2011-07-18,856.49
2011-07-19,867.54
2011-07-20,874.251
2011-07-21,888.392
2011-07-22,891.041
2011-07-25,884.642
2011-07-26,886.307
2011-07-27,872.086
2011-07-28,867.689
2011-07-29,863.506
2011-08-01,858.758
2011-08-02,840.87
2011-08-03,834.237
2011-08-04,800.955
2011-08-05,788.868
2011-08-08,747.576
2011-08-09,762.851
2011-08-10,743.226
2011-08-11,765.646
2011-08-12,772.519
2011-08-15,790.665
2011-08-16,786.069
2011-08-17,790.001
2011-08-18,758.796
2011-08-19,747.266
2011-08-22,746.51
2011-08-23,762.677
2011-08-24,769.283
2011-08-25,760.841
2011-08-26,763.796
2011-08-29,784.485
2011-08-30,787.039
2011-08-31,797.314
2011-09-01,791.831
2011-09-02,773.356
2011-09-05,758.354
2011-09-06,750.067
2011-09-07,771.003
2011-09-08,768.76
2011-09-09,746.69
2011-09-12,737.563
2011-09-13,744.267
2011-09-14,748.361
2011-09-15,764.808
2011-09-16,769.663
2011-09-19,754.557
2011-09-20,756.907
2011-09-21,740.651
2011-09-22,709.327
2011-09-23,711.196
2011-09-26,719.755
2011-09-27,741.674
2011-09-28,732.634
2011-09-29,740.866
2011-09-30,726.011
2011-10-03,705.099
2011-10-04,703.957
2011-10-05,715.893
2011-10-06,733.697
2011-10-07,735.642
2011-10-10,754.971
2011-10-11,756.938
2011-10-12,769.105
2011-10-13,764.091
2011-10-14,773.419
2011-10-17,765.452
2011-10-18,768.462
2011-10-19,770.204
2011-10-20,764.084
2011-10-21,780.498
2011-10-24,792.515
2011-10-25,783.036
2011-10-26,787.268
2011-10-27,820.776
2011-10-28,822.17
2011-10-31,799.553
2011-11-01,770.533
2011-11-02,780.168
2011-11-03,789.545
2011-11-04,787.798
2011-11-07,789.357
2011-11-08,795.594
2011-11-09,774.231
2011-11-10,772.304
2011-11-11,789.19
2011-11-14,782.679
2011-11-15,779.062
2011-11-16,771.596
2011-11-17,762.911
2011-11-18,759.343
2011-11-21,741.881
2011-11-22,737.585
2011-11-23,720.838
2011-11-24,718.933
2011-11-25,717.223
2011-11-28,738.959
2011-11-29,744.474
2011-11-30,773.378
2011-12-01,775.196
2011-12-02,779.182
2011-12-05,787.84
2011-12-06,783.629
2011-12-07,787.285
2011-12-08,770.952
2011-12-09,778.345
2011-12-12,765.526
2011-12-13,759.686
2011-12-14,748.051
2011-12-15,750.955
2011-12-16,753.622
2011-12-19,744.342
2011-12-20,762.611
2011-12-21,766.685
2011-12-22,774.099
2011-12-23,779.811
2011-12-26,780.028
2011-12-27,779.687
2011-12-28,768.89
2011-12-29,775.33
2011-12-30,778.291
2012-01-02,780.518
2012-01-03,794.42
2012-01-04,792.473
2012-01-05,787.982
2012-01-06,784.271
2012-01-09,785.293
2012-01-10,796.513
2012-01-11,795.673
2012-01-12,798.155
2012-01-13,794.245
2012-01-16,795.004
2012-01-17,801.799
2012-01-18,808.57
2012-01-19,816.428
2012-01-20,819.869
2012-01-23,824.674
2012-01-24,820.969
2012-01-25,823.028
2012-01-26,828.188
2012-01-27,825.791
2012-01-30,819.726
2012-01-31,822.17
2012-02-01,834.378
2012-02-02,837.186
2012-02-03,845.967
2012-02-06,845.717
2012-02-07,848.813
2012-02-08,852.76
2012-02-09,853.77
2012-02-10,842.108
2012-02-13,848.873
2012-02-14,844.091
2012-02-15,845.838
2012-02-16,848.587
2012-02-17,855.865
2012-02-20,861.134
2012-02-21,859.683
2012-02-22,854.788
2012-02-23,857.342
2012-02-24,861.809
2012-02-27,859.645
2012-02-28,862.996
2012-02-29,861.316
2012-03-01,864.54
2012-03-02,861.654
2012-03-05,857.129
2012-03-06,838.531
2012-03-07,841.263
2012-03-08,853.246
2012-03-09,855.077
2012-03-12,853.005
2012-03-13,867.099
2012-03-14,865.247
2012-03-15,870.337
2012-03-16,873.762
2012-03-19,876.001
2012-03-20,869.819
2012-03-21,866.281
2012-03-22,860.083
2012-03-23,863.029
2012-03-26,871.448
2012-03-27,871.259
2012-03-28,865.004
2012-03-29,859.041
2012-03-30,863.725
2012-04-02,870.018
2012-04-03,865.365
2012-04-04,849.76
2012-04-05,847.176
2012-04-06,846.582
2012-04-09,839.513
2012-04-10,826.145
2012-04-11,830.887
2012-04-12,841.648
2012-04-13,832.585
2012-04-16,832.581
2012-04-17,843.812
2012-04-18,841.199
2012-04-19,837.423
2012-04-20,840.432
2012-04-23,829.83
2012-04-24,836.546
2012-04-25,842.715
2012-04-26,847.351
2012-04-27,850.672
2012-04-30,848.702
2012-05-01,850.978
2012-05-02,847.399
2012-05-03,842.45
2012-05-04,831.673
2012-05-07,829.033
2012-05-08,823.444
2012-05-09,815.675
2012-05-10,820.669
2012-05-11,817.074
2012-05-14,804.239
2012-05-15,797.048
2012-05-16,789.418
2012-05-17,781.957
2012-05-18,773.622
2012-05-21,779.793
2012-05-22,785.929
2012-05-23,775.915
2012-05-24,779.574
2012-05-25,777.952
2012-05-28,779.248
2012-05-29,786.757
2012-05-30,773.411
2012-05-31,772.634
2012-06-01,758.351
2012-06-04,755.766
2012-06-05,760.917
2012-06-06,777.863
2012-06-07,783.015
2012-06-08,781.367
2012-06-11,779.075
2012-06-12,783.228
2012-06-13,783.479
2012-06-14,787.634
2012-06-15,797.035
2012-06-18,797.694
2012-06-19,808.125
2012-06-20,811.011
2012-06-21,797.329
2012-06-22,795.555
2012-06-25,783.607
2012-06-26,784.772
2012-06-27,793.296
2012-06-28,792.96
2012-06-29,816.464
2012-07-02,820.002
2012-07-03,827.314
2012-07-04,826.352
2012-07-05,820.618
2012-07-06,812.472
2012-07-09,808.549
2012-07-10,805.316
2012-07-11,806.83
2012-07-12,798.712
2012-07-13,810.51
2012-07-16,810.498
2012-07-17,813.653
2012-07-18,818.295
2012-07-19,821.768
2012-07-20,811.215
2012-07-23,797.632
2012-07-24,791.094
2012-07-25,790.612
2012-07-26,806.453
2012-07-27,821.917
2012-07-30,825.362
2012-07-31,823.97
2012-08-01,822.484
2012-08-02,812.756
2012-08-03,828.683
2012-08-06,834.861
2012-08-07,840.52
2012-08-08,841.816
2012-08-09,843.41
2012-08-10,844.036
2012-08-13,841.866
2012-08-14,842.96
2012-08-15,842.338
2012-08-16,848.668
2012-08-17,850.036
2012-08-20,849.404
2012-08-21,852.754
2012-08-22,848.39
2012-08-23,846.776
2012-08-24,845.92
2012-08-27,846.067
2012-08-28,844.515
2012-08-29,843.525
2012-08-30,836.275
2012-08-31,840.687
2012-09-03,841.952
2012-09-04,838.603
2012-09-05,837.154
2012-09-06,852.826
2012-09-07,864.569
2012-09-10,862.76
2012-09-11,867.053
2012-09-12,871.363
2012-09-13,879.025
2012-09-14,893.364
2012-09-17,889.055
2012-09-18,884.431
2012-09-19,887.066
2012-09-20,882.164
2012-09-21,885.683
2012-09-24,882.672
2012-09-25,880.087
2012-09-26,868.866
2012-09-27,875.288
2012-09-28,870.267
2012-10-01,874.995
2012-10-02,875.643
2012-10-03,874.425
2012-10-04,881.236
2012-10-05,885.926
2012-10-08,880.348
2012-10-09,873.815
2012-10-10,868.345
2012-10-11,871.819
2012-10-12,868.815
2012-10-15,872.86
2012-10-16,883.483
2012-10-17,893.138
2012-10-18,895.543
2012-10-19,884.79
2012-10-22,883.467
2012-10-23,870.02
2012-10-24,869.084
2012-10-25,872.012
2012-10-26,868.738
2012-10-29,866.112
2012-10-30,869.876
2012-10-31,870.545
2012-11-01,878.097
2012-11-02,874.045
2012-11-05,871.102
2012-11-06,877.214
2012-11-07,863.15
2012-11-08,855.094
2012-11-09,853.471
2012-11-12,851.888
2012-11-13,848.829
2012-11-14,840.134
2012-11-15,837.857
2012-11-16,836.672
2012-11-19,852.913
2012-11-20,852.905
2012-11-21,855.109
2012-11-22,859.02
2012-11-23,868.18
2012-11-26,866.474
2012-11-27,864.175
2012-11-28,866.219
2012-11-29,874.054
2012-11-30,875.099
2012-12-03,874.501
2012-12-04,874.899
2012-12-05,879.441
2012-12-06,881.815
2012-12-07,883.655
2012-12-10,884.693
2012-12-11,890.48
2012-12-12,893.872
2012-12-13,891.837
2012-12-14,891.694
2012-12-17,897.661
2012-12-18,906.341
2012-12-19,908.565
2012-12-20,911.336
2012-12-21,904.052
2012-12-24,902.228
2012-12-25,902.744
2012-12-26,902.28
2012-12-27,902.218
2012-12-28,897.127
2012-12-31,903.432
2013-01-01,903.552
2013-01-02,923.466
2013-01-03,922.806
2013-01-04,927.161
2013-01-07,925.546
2013-01-08,921.677
2013-01-09,925.207
2013-01-10,933.365
2013-01-11,934.856
2013-01-14,935.759
2013-01-15,936.832
2013-01-16,933.394
2013-01-17,938.042
2013-01-18,940.193
2013-01-21,941.335
2013-01-22,944.185
2013-01-23,942.078
2013-01-24,945.378
2013-01-25,950.646
2013-01-28,949.371
2013-01-29,955.75
2013-01-30,954.247
2013-01-31,952.326
2013-02-01,958.535
2013-02-04,948.085
2013-02-05,950.272
2013-02-06,952.257
2013-02-07,947.441
2013-02-08,951.945
2013-02-11,950.401
2013-02-12,956.658
2013-02-13,957.656
2013-02-14,955.819
2013-02-15,952.326
2013-02-18,953.652
2013-02-19,961.004
2013-02-20,954.701
2013-02-21,941.869
2013-02-22,947.884
2013-02-25,941.207
2013-02-26,936.216
2013-02-27,945.403
2013-02-28,949.283
2013-03-01,946.367
2013-03-04,946.605
2013-03-05,956.665
2013-03-06,960.442
2013-03-07,961.826
2013-03-08,965.779
2013-03-11,969.395
2013-03-12,968.003
2013-03-13,964.494
2013-03-14,971.384
2013-03-15,973.64
2013-03-18,964.464
2013-03-19,961.156
2013-03-20,966.279
2013-03-21,962.317
2013-03-22,964.714
2013-03-25,961.442
2013-03-26,965.423
2013-03-27,963.583
2013-03-28,965.844
2013-03-29,965.82
2013-04-01,961.789
2013-04-02,965.011
2013-04-03,957.399
2013-04-04,955.777
2013-04-05,954.07
2013-04-08,957.728
2013-04-09,964.242
2013-04-10,977.259
2013-04-11,982.93
2013-04-12,978.219
2013-04-15,961.234
2013-04-16,966.013
2013-04-17,954.938
2013-04-18,951.935
2013-04-19,959.235
2013-04-22,962.643
2013-04-23,973.182
2013-04-24,979.733
2013-04-25,985.601
2013-04-26,984.085
2013-04-29,991.539
2013-04-30,997.202
2013-05-01,989.888
2013-05-02,991.654
2013-05-03,999.886
2013-05-06,1000.227
2013-05-07,1008.192
2013-05-08,1015.367
2013-05-09,1010.071
2013-05-10,1007.975
2013-05-13,1007.932
2013-05-14,1014.002
2013-05-15,1017.694
2013-05-16,1016.471
2013-05-17,1020.591
2013-05-20,1025.289
2013-05-21,1026.695
2013-05-22,1021.639
2013-05-23,1007.542
2013-05-24,1006.654
2013-05-27,1005.285
2013-05-28,1010.605
2013-05-29,1005.758
2013-05-30,1006.71
2013-05-31,993.82
2013-06-03,994.902
2013-06-04,995.798
2013-06-05,981.211
2013-06-06,982.834
2013-06-07,990.523
2013-06-10,991.359
2013-06-11,983.186
2013-06-12,979.405
2013-06-13,983.7
2013-06-14,983.798
2013-06-17,992.509
2013-06-18,995.721
2013-06-19,989.077
2013-06-20,955.016
2013-06-21,953.117
2013-06-24,939.361
2013-06-25,947.103
2013-06-26,956.32
2013-06-27,964.819
2013-06-28,965.633
2013-07-01,971.529
2013-07-02,970.294
2013-07-03,964.737
2013-07-04,970.46
2013-07-05,970.838
2013-07-08,975.516
2013-07-09,983.438
2013-07-10,986.01
2013-07-11,1002.475
2013-07-12,1003.499
2013-07-15,1006.826
2013-07-16,1006.929
2013-07-17,1009.388
2013-07-18,1015.575
2013-07-19,1016.47
2013-07-22,1022.269
2013-07-23,1025.476
2013-07-24,1023.203
2013-07-25,1021.76
2013-07-26,1020.772
2013-07-29,1015.435
2013-07-30,1015.304
2013-07-31,1012.968
2013-08-01,1022.647
2013-08-02,1026.937
2013-08-05,1024.627
2013-08-06,1021.167
2013-08-07,1016.442
2013-08-08,1023.84
2013-08-09,1024.752
2013-08-12,1024.084
2013-08-13,1025.569
2013-08-14,1026.413
2013-08-15,1014.62
2013-08-16,1014.482
2013-08-19,1007.072
2013-08-20,1005.427
2013-08-21,997.26
2013-08-22,1002.279
2013-08-23,1010.89
2013-08-26,1007.157
2013-08-27,993.226
2013-08-28,990.699
2013-08-29,992.095
2013-08-30,987.506
2013-09-02,993.553
2013-09-03,994.882
2013-09-04,1001.644
2013-09-05,1004.043
2013-09-06,1008.371
2013-09-09,1018.656
2013-09-10,1029.026
2013-09-11,1033.348
2013-09-12,1031.169
2013-09-13,1031.624
2013-09-16,1041.431
2013-09-17,1042.125
2013-09-18,1049.919
2013-09-19,1057.858
2013-09-20,1050.244
2013-09-23,1047.619
2013-09-24,1046.029
2013-09-25,1046.096
2013-09-26,1046.665
2013-09-27,1045.14
2013-09-30,1037.276
2013-10-01,1044.177
2013-10-02,1043.518
2013-10-03,1039.342
2013-10-04,1043.135
2013-10-07,1036.349
2013-10-08,1030.338
2013-10-09,1029.342
2013-10-10,1046.157
2013-10-11,1054.287
2013-10-14,1057.529
2013-10-15,1055.731
2013-10-16,1063.471
2013-10-17,1074.684
2013-10-18,1080.6
2013-10-21,1081.609
2013-10-22,1088.217
2013-10-23,1080.66
2013-10-24,1083.438
2013-10-25,1083.807
2013-10-28,1085.578
2013-10-29,1089.416
2013-10-30,1088.308
2013-10-31,1081.68
2013-11-01,1077.729
2013-11-04,1082.425
2013-11-05,1078.014
2013-11-06,1085.073
2013-11-07,1073.277
2013-11-08,1076.698
2013-11-11,1078.844
2013-11-12,1076.409
2013-11-13,1076.792
2013-11-14,1084.04
2013-11-15,1090.701
2013-11-18,1094.795
2013-11-19,1090.87
2013-11-20,1087.513
2013-11-21,1088.979
2013-11-22,1093.01
2013-11-25,1092.583
2013-11-26,1089.638
2013-11-27,1091.637
2013-11-28,1094.111
2013-11-29,1094.092
2013-12-02,1089.035
2013-12-03,1082.844
2013-12-04,1077.561
2013-12-05,1072.743
2013-12-06,1082.475
2013-12-09,1086.475
2013-12-10,1084.212
2013-12-11,1073.446
2013-12-12,1066.11
2013-12-13,1065.134
2013-12-16,1071.902
2013-12-17,1068.737
2013-12-18,1081.536
2013-12-19,1083.374
2013-12-20,1088.307
2013-12-23,1094.598
2013-12-24,1097.284
2013-12-25,1097.174
2013-12-26,1101.003
2013-12-27,1106.675
2013-12-30,1108.58
2013-12-31,1111.107
2014-01-01,1111.121
2014-01-02,1099.846
2014-01-03,1100.13
2014-01-06,1097.206
2014-01-07,1100.892
2014-01-08,1101.319
2014-01-09,1098.562
2014-01-10,1104.933
2014-01-13,1100.884
2014-01-14,1103.514
2014-01-15,1109.334
2014-01-16,1108.618
2014-01-17,1107.503
2014-01-20,1107.019
2014-01-21,1107.323
2014-01-22,1108.929
2014-01-23,1101.092
2014-01-24,1081.568
2014-01-27,1072.035
2014-01-28,1076.749
2014-01-29,1073.96
2014-01-30,1075.404
2014-01-31,1069.634
2014-02-03,1051.526
2014-02-04,1048.456
2014-02-05,1049.638
2014-02-06,1062.78
2014-02-07,1073.936
2014-02-10,1076.124
2014-02-11,1087.964
2014-02-12,1091.644
2014-02-13,1094.104
2014-02-14,1100.331
2014-02-17,1103.427
2014-02-18,1106.502
2014-02-19,1103.998
2014-02-20,1104.578
2014-02-21,1108.067
2014-02-24,1112.215
2014-02-25,1111.565
2014-02-26,1108.832
2014-02-27,1111.479
2014-02-28,1116.987
2014-03-03,1104.088
2014-03-04,1117.967
2014-03-05,1118.897
2014-03-06,1124.599
2014-03-07,1121.736
2014-03-10,1117.525
2014-03-11,1114.687
2014-03-12,1110.506
2014-03-13,1103.4
2014-03-14,1097.465
2014-03-17,1105.823
2014-03-18,1113.669
2014-03-19,1109.04
2014-03-20,1106.424
2014-03-21,1108.222
2014-03-24,1106.086
2014-03-25,1113.891
2014-03-26,1114.704
2014-03-27,1116.112
2014-03-28,1123.575
2014-03-31,1133.2
2014-04-01,1138.189
2014-04-02,1141.038
2014-04-03,1139.954
2014-04-04,1137.518
2014-04-07,1129.003
2014-04-08,1132.352
2014-04-09,1138.439
2014-04-10,1128.976
2014-04-11,1118.975
2014-04-14,1121.305
2014-04-15,1121.234
2014-04-16,1131.785
2014-04-17,1136.273
2014-04-18,1136.871
2014-04-21,1137.282
2014-04-22,1142.04
2014-04-23,1140.8
2014-04-24,1141.105
2014-04-25,1135.049
2014-04-28,1137.517
2014-04-29,1144.291
2014-04-30,1147.5
2014-05-01,1147.417
2014-05-02,1147.703
2014-05-05,1147.077
2014-05-06,1144.413
2014-05-07,1147.404
2014-05-08,1150.265
2014-05-09,1147.172
2014-05-12,1154.638
2014-05-13,1156.705
2014-05-14,1156.206
2014-05-15,1148.343
2014-05-16,1148.679
2014-05-19,1150.114
2014-05-20,1143.862
2014-05-21,1148.898
2014-05-22,1152.864
2014-05-23,1156.977
2014-05-26,1160.084
2014-05-27,1160.8
2014-05-28,1161.1
2014-05-29,1164.91
2014-05-30,1164.541
2014-06-02,1166.388
2014-06-03,1166.318
2014-06-04,1166.708
2014-06-05,1172.797
2014-06-06,1180.607
2014-06-09,1182.607
2014-06-10,1182.624
2014-06-11,1179.786
2014-06-12,1177.921
2014-06-13,1179.536
2014-06-16,1178.898
2014-06-17,1180.021
2014-06-18,1186.056
2014-06-19,1193.828
2014-06-20,1192.823
2014-06-23,1192.603
2014-06-24,1187.29
2014-06-25,1186.106
2014-06-26,1185.779
2014-06-27,1187.63
2014-06-30,1189.513
2014-07-01,1195.745
2014-07-02,1197.347
2014-07-03,1201.149
2014-07-04,1201.047
2014-07-07,1196.137
2014-07-08,1189.152
2014-07-09,1190.504
2014-07-10,1184.234
2014-07-11,1183.911
2014-07-14,1190.479
2014-07-15,1188.736
2014-07-16,1196.415
2014-07-17,1186.348
2014-07-18,1191.128
2014-07-21,1188.583
2014-07-22,1195.44
2014-07-23,1197.395
2014-07-24,1199.456
2014-07-25,1195.119
2014-07-28,1195.222
2014-07-29,1192.663
2014-07-30,1188.396
2014-07-31,1172.756
2014-08-01,1166.072
2014-08-04,1169.499
2014-08-05,1160.738
2014-08-06,1157.638
2014-08-07,1152.506
2014-08-08,1154.718
2014-08-11,1162.819
2014-08-12,1162.263
2014-08-13,1168.834
2014-08-14,1172.695
2014-08-15,1171.749
2014-08-18,1179.468
2014-08-19,1183.991
2014-08-20,1184.284
2014-08-21,1188.781
2014-08-22,1184.431
2014-08-25,1190.188
2014-08-26,1193.12
2014-08-27,1195.726
2014-08-28,1191.337
2014-08-29,1194.824
2014-09-01,1195.017
2014-09-02,1192.664
2014-09-03,1198.738
2014-09-04,1196.359
2014-09-05,1197.315
2014-09-08,1192.719
2014-09-09,1184.714
2014-09-10,1184.184
2014-09-11,1184.712
2014-09-12,1178.391
2014-09-15,1176.717
2014-09-16,1179.444
2014-09-17,1182.312
2014-09-18,1185.012
2014-09-19,1183.635
2014-09-22,1174.511
2014-09-23,1166.713
2014-09-24,1170.296
2014-09-25,1157.288
2014-09-26,1158.979
2014-09-29,1152.773
2014-09-30,1149.269
2014-10-01,1137.99
2014-10-02,1130.185
2014-10-03,1134.17
2014-10-06,1138.726
2014-10-07,1128.324
2014-10-08,1134.641
2014-10-09,1122.399
2014-10-10,1105.829
2014-10-13,1100.536
2014-10-14,1099.045
2014-10-15,1087.651
2014-10-16,1083.967
2014-10-17,1095.995
2014-10-20,1103.188
2014-10-21,1117.005
2014-10-22,1115.994
2014-10-23,1121.919
2014-10-24,1126.985
2014-10-27,1124.846
2014-10-28,1137.223
2014-10-29,1140.097
2014-10-30,1140.608
2014-10-31,1153.177
2014-11-03,1146.94
2014-11-04,1146.132
2014-11-05,1150.844
2014-11-06,1149.44
2014-11-07,1149.967
2014-11-10,1155.442
2014-11-11,1155.213
2014-11-12,1153.76
2014-11-13,1152.063
2014-11-14,1152.233
2014-11-17,1151.398
2014-11-18,1158.736
2014-11-19,1156.03
2014-11-20,1156.597
2014-11-21,1165.572
2014-11-24,1166.794
2014-11-25,1168.085
2014-11-26,1171.231
2014-11-27,1167.827
2014-11-28,1161.381
2014-12-01,1154.687
2014-12-02,1159.701
2014-12-03,1162.571
2014-12-04,1159.889
2014-12-05,1161.07
2014-12-08,1152.749
2014-12-09,1147.966
2014-12-10,1132.987
2014-12-11,1131.66
2014-12-12,1114.761
2014-12-15,1099.946
2014-12-16,1101.443
2014-12-17,1113.89
2014-12-18,1134.919
2014-12-19,1142.673
2014-12-22,1148.68
2014-12-23,1150.578
2014-12-24,1151.623
2014-12-25,1151.24
2014-12-26,1153.12
2014-12-29,1155.371
2014-12-30,1149.245
2014-12-31,1142.29
2015-01-01,1142.312
2015-01-02,1139.849
2015-01-05,1117.772
2015-01-06,1107.558
2015-01-07,1112.0
2015-01-08,1131.74
2015-01-09,1125.309
2015-01-12,1120.337
2015-01-13,1121.214
2015-01-14,1112.692
2015-01-15,1111.795
2015-01-16,1119.663
2015-01-19,1122.686
2015-01-20,1124.108
2015-01-21,1131.114
2015-01-22,1142.894
2015-01-23,1139.137
2015-01-26,1141.465
2015-01-27,1137.449
2015-01-28,1125.077
2015-01-29,1125.834
2015-01-30,1113.71
2015-02-02,1126.104
2015-02-03,1142.948
2015-02-04,1142.376
2015-02-05,1151.01
2015-02-06,1146.882
2015-02-09,1142.369
2015-02-10,1146.707
2015-02-11,1141.685
2015-02-12,1155.617
2015-02-13,1164.215
2015-02-16,1164.634
2015-02-17,1165.317
2015-02-18,1167.548
2015-02-19,1166.541
2015-02-20,1169.664
2015-02-23,1168.956
2015-02-24,1173.116
2015-02-25,1174.665
2015-02-26,1171.99
2015-02-27,1171.455
2015-03-02,1171.641
2015-03-03,1167.13
2015-03-04,1160.325
2015-03-05,1161.728
2015-03-06,1147.181
2015-03-09,1145.842
2015-03-10,1127.155
2015-03-11,1126.541
2015-03-12,1137.513
2015-03-13,1130.535
2015-03-16,1140.857
2015-03-17,1139.557
2015-03-18,1151.297
2015-03-19,1148.875
2015-03-20,1165.019
2015-03-23,1169.863
2015-03-24,1166.493
2015-03-25,1158.463
2015-03-26,1150.278
2015-03-27,1148.793
2015-03-30,1157.37
2015-03-31,1149.089
2015-04-01,1149.199
2015-04-02,1157.187
2015-04-03,1157.848
2015-04-06,1167.678
2015-04-07,1167.615
2015-04-08,1168.37
2015-04-09,1170.971
2015-04-10,1176.759
2015-04-13,1174.166
2015-04-14,1180.465
2015-04-15,1184.514
2015-04-16,1187.981
2015-04-17,1178.263
2015-04-20,1183.287
2015-04-21,1183.17
2015-04-22,1186.451
2015-04-23,1191.123
2015-04-24,1196.871
2015-04-27,1198.993
2015-04-28,1203.876
2015-04-29,1199.651
2015-04-30,1189.475
2015-05-01,1192.678
2015-05-04,1195.761
2015-05-05,1186.474
2015-05-06,1185.708
2015-05-07,1180.694
2015-05-08,1197.642
2015-05-11,1194.793
2015-05-12,1192.141
2015-05-13,1196.488
2015-05-14,1203.845
2015-05-15,1206.181
2015-05-18,1206.382
2015-05-19,1203.167
2015-05-20,1203.15
2015-05-21,1205.877
2015-05-22,1201.494
