Date,USA SMALL GROWTH Small Cap
2014-07-15,1787.183
2014-07-16,1785.827
2014-07-17,1760.371
2014-07-18,1785.405
2014-07-21,1779.814
2014-07-22,1793.866
2014-07-23,1798.101
2014-07-24,1799.661
2014-07-25,1785.042
2014-07-28,1774.906
2014-07-29,1776.933
2014-07-30,1786.062
2014-07-31,1741.231
2014-08-01,1734.166
2014-08-04,1751.221
2014-08-05,1744.225
2014-08-06,1744.669
2014-08-07,1737.641
2014-08-08,1756.496
2014-08-11,1771.4
2014-08-12,1758.676
2014-08-13,1774.324
2014-08-14,1778.619
2014-08-15,1778.23
2014-08-18,1803.595
2014-08-19,1813.769
2014-08-20,1811.492
2014-08-21,1811.076
2014-08-22,1813.574
2014-08-25,1823.299
2014-08-26,1836.197
2014-08-27,1831.056
2014-08-28,1822.67
2014-08-29,1836.541
2014-09-01,1836.541
2014-09-02,1842.763
2014-09-03,1833.946
2014-09-04,1825.318
2014-09-05,1831.349
2014-09-08,1834.505
2014-09-09,1815.634
2014-09-10,1827.035
2014-09-11,1837.38
2014-09-12,1823.52
2014-09-15,1801.916
2014-09-16,1812.359
2014-09-17,1817.889
2014-09-18,1825.918
2014-09-19,1811.387
2014-09-22,1782.486
2014-09-23,1768.545
2014-09-24,1785.407
2014-09-25,1756.674
2014-09-26,1770.116
2014-09-29,1771.363
2014-09-30,1748.294
2014-10-01,1719.166
2014-10-02,1732.1
2014-10-03,1748.69
2014-10-06,1733.135
2014-10-07,1699.618
2014-10-08,1726.53
2014-10-09,1682.265
2014-10-10,1645.022
2014-10-13,1620.334
2014-10-14,1635.814
2014-10-15,1651.25
2014-10-16,1673.826
2014-10-17,1679.101
2014-10-20,1697.849
2014-10-21,1734.547
2014-10-22,1708.367
2014-10-23,1737.514
2014-10-24,1744.813
2014-10-27,1740.619
2014-10-28,1783.463
2014-10-29,1777.501
2014-10-30,1789.751
2014-10-31,1816.964
2014-11-03,1816.271
2014-11-04,1804.464
2014-11-05,1802.46
2014-11-06,1818.308
2014-11-07,1817.422
2014-11-10,1824.443
2014-11-11,1827.957
2014-11-12,1835.67
2014-11-13,1823.315
2014-11-14,1825.378
2014-11-17,1814.1
2014-11-18,1826.514
2014-11-19,1814.442
2014-11-20,1831.976
2014-11-21,1838.866
2014-11-24,1859.566
2014-11-25,1857.378
2014-11-26,1861.699
2014-11-27,1861.699
2014-11-28,1840.37
2014-12-01,1808.756
2014-12-02,1824.101
2014-12-03,1839.611
2014-12-04,1830.94
2014-12-05,1840.545
2014-12-08,1819.482
2014-12-09,1841.459
2014-12-10,1801.864
2014-12-11,1810.82
2014-12-12,1790.227
2014-12-15,1774.724
2014-12-16,1765.803
2014-12-17,1815.792
2014-12-18,1848.792
2014-12-19,1856.638
2014-12-22,1862.833
2014-12-23,1863.861
2014-12-24,1870.607
2014-12-25,1870.607
2014-12-26,1881.495
2014-12-29,1885.996
2014-12-30,1876.393
2014-12-31,1866.482
2015-01-01,1866.482
2015-01-02,1858.433
2015-01-05,1827.629
2015-01-06,1801.562
2015-01-07,1826.835
2015-01-08,1859.741
2015-01-09,1848.865
2015-01-12,1838.884
2015-01-13,1836.93
2015-01-14,1830.099
2015-01-15,1793.022
2015-01-16,1823.11
2015-01-19,1823.11
2015-01-20,1817.724
2015-01-21,1818.176
2015-01-22,1848.221
2015-01-23,1849.024
2015-01-26,1868.26
2015-01-27,1857.565
2015-01-28,1831.168
2015-01-29,1850.98
2015-01-30,1823.469
2015-02-02,1838.895
2015-02-03,1871.063
2015-02-04,1865.683
2015-02-05,1891.627
2015-02-06,1887.932
2015-02-09,1877.262
2015-02-10,1892.788
2015-02-11,1895.781
2015-02-12,1920.806
2015-02-13,1934.996
2015-02-16,1934.996
2015-02-17,1937.928
2015-02-18,1944.885
2015-02-19,1948.83
2015-02-20,1958.54
2015-02-23,1956.981
2015-02-24,1958.719
2015-02-25,1965.618
2015-02-26,1968.871
2015-02-27,1958.279
2015-03-02,1975.301
2015-03-03,1961.776
2015-03-04,1956.048
2015-03-05,1961.314
2015-03-06,1938.722
2015-03-09,1944.807
2015-03-10,1920.6
2015-03-11,1933.449
2015-03-12,1959.067
2015-03-13,1950.251
2015-03-16,1966.84
2015-03-17,1970.431
2015-03-18,1987.886
2015-03-19,1991.072
2015-03-20,2003.411
2015-03-23,1999.018
2015-03-24,1995.04
2015-03-25,1952.1
2015-03-26,1949.872
2015-03-27,1967.561
2015-03-30,1994.77
2015-03-31,1986.692
2015-04-01,1980.749
2015-04-02,1987.296
2015-04-03,1987.296
2015-04-06,1998.542
2015-04-07,1990.054
2015-04-08,2006.928
2015-04-09,2005.578
2015-04-10,2013.962
2015-04-13,2011.116
2015-04-14,2010.872
2015-04-15,2025.439
2015-04-16,2024.178
2015-04-17,1994.543
2015-04-20,2011.514
2015-04-21,2013.908
2015-04-22,2017.153
2015-04-23,2030.208
2015-04-24,2023.802
2015-04-27,1999.479
2015-04-28,2003.444
2015-04-29,1988.815
2015-04-30,1950.659
2015-05-01,1968.142
2015-05-04,1977.048
2015-05-05,1948.48
2015-05-06,1949.93
2015-05-07,1960.87
2015-05-08,1978.336
2015-05-11,1980.766
2015-05-12,1976.488
2015-05-13,1979.53
2015-05-14,1997.78
2015-05-15,1998.51
2015-05-18,2018.63
2015-05-19,2014.885
2015-05-20,2018.436
2015-05-21,2020.693
2015-05-22,2017.826
2015-05-25,2017.826
2015-05-26,1998.324
2015-05-27,2018.63
2015-05-28,2015.935
2015-05-29,2004.04
2015-06-01,2009.026
2015-06-02,2012.977
2015-06-03,2030.752
2015-06-04,2011.45
2015-06-05,2026.88
2015-06-08,2014.228
2015-06-09,2008.115
2015-06-10,2031.069
2015-06-11,2035.178
2015-06-12,2029.141
2015-06-15,2025.43
2015-06-16,2035.176
2015-06-17,2036.788
2015-06-18,2059.412
2015-06-19,2056.663
2015-06-22,2068.059
2015-06-23,2071.202
2015-06-24,2050.041
2015-06-25,2049.459
2015-06-26,2046.073
2015-06-29,1996.185
2015-06-30,2011.005
2015-07-01,2013.949
2015-07-02,2006.489
2015-07-03,2006.489
2015-07-06,2000.089
2015-07-07,2005.222
2015-07-08,1970.684
2015-07-09,1982.283
2015-07-10,2006.968
2015-07-13,2030.492
2015-07-14,2041.126
2015-07-15,2026.613
2015-07-16,2040.38
2015-07-17,2031.264
2015-07-20,2025.294
2015-07-21,2014.939
2015-07-22,2021.847
2015-07-23,2007.245
2015-07-24,1981.436
2015-07-27,1959.715
2015-07-28,1981.976
2015-07-29,1994.889
2015-07-30,2000.157
2015-07-31,2009.842
2015-08-03,1997.916
2015-08-04,1995.058
2015-08-05,2002.068
2015-08-06,1970.962
2015-08-07,1962.153
2015-08-10,1988.471
2015-08-11,1966.869
2015-08-12,1965.284
2015-08-13,1961.924
2015-08-14,1972.293
2015-08-17,1994.388
2015-08-18,1979.946
2015-08-19,1960.351
2015-08-20,1906.741
2015-08-21,1868.892
2015-08-24,1796.329
2015-08-25,1787.778
2015-08-26,1833.056
2015-08-27,1873.715
2015-08-28,1888.433
2015-08-31,1875.615
2015-09-01,1824.71
2015-09-02,1854.204
2015-09-03,1857.205
2015-09-04,1841.2
2015-09-07,1841.2
2015-09-08,1885.913
2015-09-09,1863.249
2015-09-10,1869.524
2015-09-11,1877.81
2015-09-14,1870.015
2015-09-15,1893.044
2015-09-16,1909.15
2015-09-17,1918.611
2015-09-18,1888.458
2015-09-21,1883.248
2015-09-22,1853.797
2015-09-23,1846.482
2015-09-24,1833.531
2015-09-25,1811.638
2015-09-28,1750.363
2015-09-29,1737.333
2015-09-30,1768.319
2015-10-01,1766.237
2015-10-02,1799.804
2015-10-05,1838.207
2015-10-06,1823.483
2015-10-07,1850.372
2015-10-08,1865.219
2015-10-09,1872.456
2015-10-12,1867.629
2015-10-13,1841.538
2015-10-14,1826.096
2015-10-15,1861.676
2015-10-16,1861.508
2015-10-19,1864.205
2015-10-20,1856.945
2015-10-21,1829.94
2015-10-22,1839.694
2015-10-23,1859.186
2015-10-26,1851.871
2015-10-27,1831.864
2015-10-28,1878.272
2015-10-29,1862.826
2015-10-30,1860.595
2015-11-02,1895.823
2015-11-03,1900.133
2015-11-04,1897.814
2015-11-05,1896.981
2015-11-06,1910.014
2015-11-09,1889.592
2015-11-10,1892.917
2015-11-11,1877.492
2015-11-12,1841.64
2015-11-13,1825.833
2015-11-16,1842.441
2015-11-17,1840.343
2015-11-18,1871.122
2015-11-19,1863.556
2015-11-20,1872.944
2015-11-23,1881.144
2015-11-24,1893.044
2015-11-25,1907.777
2015-11-26,1907.777
2015-11-27,1912.571
2015-11-30,1901.849
2015-12-01,1913.135
2015-12-02,1898.871
2015-12-03,1864.688
2015-12-04,1885.617
2015-12-07,1857.982
2015-12-08,1852.109
2015-12-09,1832.162
2015-12-10,1840.496
2015-12-11,1802.09
2015-12-14,1789.641
2015-12-15,1811.441
2015-12-16,1838.263
2015-12-17,1815.994
2015-12-18,1793.324
2015-12-21,1803.08
2015-12-22,1816.86
2015-12-23,1841.298
2015-12-24,1844.547
2015-12-25,1844.547
2015-12-28,1836.537
2015-12-29,1855.711
2015-12-30,1840.115
2015-12-31,1824.872
2016-01-01,1824.872
2016-01-04,1786.8
2016-01-05,1785.445
2016-01-06,1754.646
2016-01-07,1707.865
2016-01-08,1683.318
2016-01-11,1669.645
2016-01-12,1680.632
2016-01-13,1625.363
2016-01-14,1647.333
2016-01-15,1618.322
2016-01-18,1618.322
2016-01-19,1597.299
2016-01-20,1601.162
2016-01-21,1601.831
2016-01-22,1640.803
2016-01-25,1605.554
2016-01-26,1635.597
2016-01-27,1612.409
2016-01-28,1605.489
2016-01-29,1658.506
2016-02-01,1658.33
2016-02-02,1619.045
2016-02-03,1622.004
2016-02-04,1634.171
2016-02-05,1581.164
2016-02-08,1539.356
2016-02-09,1532.873
2016-02-10,1536.274
2016-02-11,1522.885
2016-02-12,1552.123
2016-02-15,1552.123
2016-02-16,1592.484
2016-02-17,1627.02
2016-02-18,1613.454
2016-02-19,1621.523
2016-02-22,1644.096
2016-02-23,1630.518
2016-02-24,1645.443
2016-02-25,1659.997
2016-02-26,1675.982
2016-02-29,1668.27
2016-03-01,1703.755
2016-03-02,1720.594
2016-03-03,1737.422
2016-03-04,1748.621
2016-03-07,1762.697
2016-03-08,1722.187
2016-03-09,1729.508
2016-03-10,1718.013
2016-03-11,1754.36
2016-03-14,1750.219
2016-03-15,1724.565
2016-03-16,1739.915
2016-03-17,1761.206
2016-03-18,1777.75
2016-03-21,1777.234
2016-03-22,1777.617
2016-03-23,1743.808
2016-03-24,1747.879
2016-03-25,1747.879
2016-03-28,1748.175
2016-03-29,1790.446
2016-03-30,1793.289
2016-03-31,1800.219
2016-04-01,1808.624
2016-04-04,1795.04
2016-04-05,1776.468
2016-04-06,1802.47
2016-04-07,1778.709
2016-04-08,1785.437
2016-04-11,1776.85
2016-04-12,1792.687
2016-04-13,1831.015
2016-04-14,1828.133
2016-04-15,1831.457
2016-04-18,1844.411
2016-04-19,1844.416
2016-04-20,1850.763
2016-04-21,1842.728
2016-04-22,1860.3
2016-04-25,1846.908
2016-04-26,1864.6
2016-04-27,1872.722
2016-04-28,1846.462
2016-04-29,1831.594
2016-05-02,1846.877
2016-05-03,1815.987
2016-05-04,1799.911
2016-05-05,1795.273
2016-05-06,1802.085
2016-05-09,1810.442
2016-05-10,1828.463
2016-05-11,1804.962
2016-05-12,1796.338
2016-05-13,1785.959
2016-05-16,1806.609
2016-05-17,1787.415
2016-05-18,1789.405
2016-05-19,1779.887
2016-05-20,1808.204
2016-05-23,1808.042
2016-05-24,1842.179
2016-05-25,1852.68
2016-05-26,1852.705
2016-05-27,1870.181
2016-05-30,1870.181
2016-05-31,1874.992
2016-06-01,1888.699
2016-06-02,1903.215
2016-06-03,1891.242
2016-06-06,1909.789
2016-06-07,1915.818
2016-06-08,1926.841
2016-06-09,1915.019
2016-06-10,1882.326
2016-06-13,1861.293
2016-06-14,1857.959
2016-06-15,1862.629
2016-06-16,1860.271
2016-06-17,1853.521
2016-06-20,1878.354
2016-06-21,1872.447
2016-06-22,1866.519
2016-06-23,1900.173
2016-06-24,1826.116
2016-06-27,1768.078
2016-06-28,1802.38
2016-06-29,1842.415
2016-06-30,1871.88
2016-07-01,1879.689
2016-07-04,1879.689
2016-07-05,1856.153
2016-07-06,1870.256
2016-07-07,1877.25
2016-07-08,1916.128
2016-07-11,1930.724
2016-07-12,1950.207
2016-07-13,1940.919
2016-07-14,1943.349
2016-07-15,1942.974
2016-07-18,1949.214
2016-07-19,1940.402
2016-07-20,1957.972
2016-07-21,1947.119
2016-07-22,1960.984
2016-07-25,1956.426
2016-07-26,1967.586
2016-07-27,1968.61
2016-07-28,1972.054
2016-07-29,1977.366
2016-08-01,1977.418
2016-08-02,1949.558
2016-08-03,1963.068
2016-08-04,1966.119
2016-08-05,1987.466
2016-08-08,1985.107
2016-08-09,1988.444
2016-08-10,1979.94
2016-08-11,1991.125
2016-08-12,1993.499
2016-08-15,2012.176
2016-08-16,1992.314
2016-08-17,1983.948
2016-08-18,1999.319
2016-08-19,2000.843
2016-08-22,2003.519
2016-08-23,2017.789
2016-08-24,1996.879
2016-08-25,1998.648
2016-08-26,1996.395
2016-08-29,2007.636
2016-08-30,2006.683
2016-08-31,1996.835
2016-09-01,2001.096
2016-09-02,2019.575
2016-09-05,2019.575
2016-09-06,2021.264
2016-09-07,2028.855
2016-09-08,2022.425
2016-09-09,1962.256
2016-09-12,1988.214
2016-09-13,1953.605
2016-09-14,1953.306
2016-09-15,1978.23
2016-09-16,1973.117
2016-09-19,1982.918
2016-09-20,1976.541
2016-09-21,2001.796
2016-09-22,2026.13
2016-09-23,2012.201
2016-09-26,1996.415
2016-09-27,2003.955
2016-09-28,2014.537
2016-09-29,1988.263
2016-09-30,2006.969
2016-10-03,1999.057
2016-10-04,1989.328
2016-10-05,2000.553
2016-10-06,1999.243
2016-10-07,1985.312
2016-10-10,2004.113
2016-10-11,1966.704
2016-10-12,1965.312
2016-10-13,1951.528
2016-10-14,1945.422
2016-10-17,1940.262
2016-10-18,1950.8
2016-10-19,1955.615
2016-10-20,1949.882
2016-10-21,1946.163
2016-10-24,1957.407
2016-10-25,1937.047
2016-10-26,1919.408
2016-10-27,1896.735
2016-10-28,1898.605
2016-10-31,1903.924
2016-11-01,1887.791
2016-11-02,1864.837
2016-11-03,1853.805
2016-11-04,1861.798
2016-11-07,1905.226
2016-11-08,1910.469
2016-11-09,1953.715
2016-11-10,1970.506
2016-11-11,2000.095
2016-11-14,2024.365
2016-11-15,2034.396
2016-11-16,2034.033
2016-11-17,2048.765
2016-11-18,2049.347
2016-11-21,2062.173
2016-11-22,2074.041
2016-11-23,2088.869
2016-11-24,2088.869
2016-11-25,2096.71
2016-11-28,2071.11
2016-11-29,2069.059
2016-11-30,2061.094
2016-12-01,2042.226
2016-12-02,2044.953
2016-12-05,2073.577
2016-12-06,2094.051
2016-12-07,2110.703
2016-12-08,2135.987
2016-12-09,2132.965
2016-12-12,2112.949
2016-12-13,2115.64
2016-12-14,2091.406
2016-12-15,2103.864
2016-12-16,2100.639
2016-12-19,2109.164
2016-12-20,2119.733
2016-12-21,2109.406
2016-12-22,2088.822
2016-12-23,2102.054
2016-12-26,2102.054
2016-12-27,2112.249
2016-12-28,2087.633
2016-12-29,2090.771
2016-12-30,2080.403
2017-01-02,2080.403
2017-01-03,2094.017
2017-01-04,2130.062
2017-01-05,2113.782
2017-01-06,2109.116
2017-01-09,2102.814
2017-01-10,2116.742
2017-01-11,2118.963
2017-01-12,2109.805
2017-01-13,2124.271
2017-01-16,2124.271
2017-01-17,2099.664
2017-01-18,2108.397
2017-01-19,2093.456
2017-01-20,2101.074
2017-01-23,2095.295
2017-01-24,2124.401
2017-01-25,2145.453
2017-01-26,2133.534
2017-01-27,2127.687
2017-01-30,2106.966
2017-01-31,2121.398
2017-02-01,2119.765
2017-02-02,2116.592
2017-02-03,2141.678
2017-02-06,2127.726
2017-02-07,2121.439
2017-02-08,2122.655
2017-02-09,2151.459
2017-02-10,2165.05
2017-02-13,2165.612
2017-02-14,2171.597
2017-02-15,2183.443
2017-02-16,2177.123
2017-02-17,2184.077
2017-02-20,2184.077
2017-02-21,2199.177
2017-02-22,2188.243
2017-02-23,2172.421
2017-02-24,2177.811
2017-02-27,2198.878
2017-02-28,2169.054
2017-03-01,2207.185
2017-03-02,2187.587
2017-03-03,2189.67
2017-03-06,2175.171
2017-03-07,2160.76
2017-03-08,2154.128
2017-03-09,2147.973
2017-03-10,2158.319
2017-03-13,2165.167
2017-03-14,2152.232
2017-03-15,2184.722
2017-03-16,2185.703
2017-03-17,2191.098
2017-03-20,2183.649
2017-03-21,2134.598
2017-03-22,2137.167
2017-03-23,2143.692
2017-03-24,2147.274
2017-03-27,2152.21
2017-03-28,2166.883
2017-03-29,2175.962
2017-03-30,2185.433
2017-03-31,2191.449
2017-04-03,2171.215
2017-04-04,2168.015
2017-04-05,2149.025
2017-04-06,2166.734
2017-04-07,2166.728
2017-04-10,2172.38
2017-04-11,2182.059
2017-04-12,2159.404
2017-04-13,2141.429
2017-04-14,2141.429
2017-04-17,2164.88
2017-04-18,2164.459
2017-04-19,2174.933
2017-04-20,2197.602
2017-04-21,2190.193
2017-04-24,2214.54
2017-04-25,2232.233
2017-04-26,2238.344
2017-04-27,2244.286
2017-04-28,2223.566
2017-05-01,2233.5
2017-05-02,2230.211
2017-05-03,2217.206
2017-05-04,2216.391
2017-05-05,2235.532
2017-05-08,2223.81
2017-05-09,2228.782
2017-05-10,2240.715
2017-05-11,2230.729
2017-05-12,2221.458
2017-05-15,2238.255
2017-05-16,2239.042
2017-05-17,2187.789
2017-05-18,2197.186
2017-05-19,2211.991
2017-05-22,2227.01
2017-05-23,2225.989
2017-05-24,2232.593
2017-05-25,2236.577
2017-05-26,2237.651
2017-05-29,2237.651
2017-05-30,2223.046
2017-05-31,2223.773
2017-06-01,2262.651
2017-06-02,2277.553
2017-06-05,2265.334
2017-06-06,2262.93
2017-06-07,2262.331
2017-06-08,2281.197
2017-06-09,2273.115
2017-06-12,2267.689
2017-06-13,2284.871
2017-06-14,2273.782
2017-06-15,2261.561
2017-06-16,2260.413
2017-06-19,2287.059
2017-06-20,2264.23
2017-06-21,2262.966
2017-06-22,2269.924
2017-06-23,2288.794
2017-06-26,2291.48
2017-06-27,2264.612
2017-06-28,2300.035
2017-06-29,2275.844
2017-06-30,2281.349
2017-07-03,2287.829
2017-07-04,2287.829
2017-07-05,2287.192
2017-07-06,2255.144
2017-07-07,2281.592
2017-07-10,2273.192
2017-07-11,2283.161
2017-07-12,2303.394
2017-07-13,2305.646
2017-07-14,2315.078
2017-07-17,2316.851
2017-07-18,2312.281
2017-07-19,2335.611
2017-07-20,2333.423
2017-07-21,2328.254
2017-07-24,2336.075
2017-07-25,2349.655
2017-07-26,2341.505
2017-07-27,2324.049
2017-07-28,2320.23
2017-07-31,2311.925
2017-08-01,2317.848
2017-08-02,2296.525
2017-08-03,2290.606
2017-08-04,2295.303
2017-08-07,2303.521
2017-08-08,2294.078
2017-08-09,2280.035
2017-08-10,2237.7
2017-08-11,2250.663
2017-08-14,2277.471
2017-08-15,2263.82
2017-08-16,2269.224
2017-08-17,2231.25
2017-08-18,2229.225
2017-08-21,2228.48
2017-08-22,2253.715
2017-08-23,2247.588
2017-08-24,2250.145
2017-08-25,2252.085
2017-08-28,2260.042
2017-08-29,2262.539
2017-08-30,2282.13
2017-08-31,2308.413
2017-09-01,2319.267
2017-09-04,2319.267
2017-09-05,2302.553
2017-09-06,2305.386
2017-09-07,2303.26
2017-09-08,2302.86
2017-09-11,2323.842
2017-09-12,2336.418
2017-09-13,2336.15
2017-09-14,2334.148
2017-09-15,2342.908
2017-09-18,2357.738
2017-09-19,2355.877
2017-09-20,2365.576
2017-09-21,2361.517
2017-09-22,2370.07
2017-09-25,2363.625
2017-09-26,2365.404
2017-09-27,2400.8
2017-09-28,2407.729
2017-09-29,2416.25
2017-10-02,2440.571
2017-10-03,2447.034
2017-10-04,2447.957
2017-10-05,2453.831
2017-10-06,2455.249
2017-10-09,2444.176
2017-10-10,2445.18
2017-10-11,2445.808
2017-10-12,2446.489
2017-10-13,2444.801
2017-10-16,2446.63
2017-10-17,2441.352
2017-10-18,2450.29
2017-10-19,2445.372
2017-10-20,2464.569
2017-10-23,2450.446
2017-10-24,2455.331
2017-10-25,2441.43
2017-10-26,2451.424
2017-10-27,2471.664
2017-10-30,2453.857
2017-10-31,2475.484
2017-11-01,2462.42
2017-11-02,2462.611
2017-11-03,2469.398
2017-11-06,2477.446
2017-11-07,2454.419
2017-11-08,2462.774
2017-11-09,2445.714
2017-11-10,2450.213
2017-11-13,2450.514
2017-11-14,2442.832
2017-11-15,2430.24
2017-11-16,2467.366
2017-11-17,2476.976
2017-11-20,2490.757
2017-11-21,2517.068
2017-11-22,2516.412
2017-11-23,2516.412
2017-11-24,2523.757
2017-11-27,2508.708
2017-11-28,2537.389
2017-11-29,2532.49
2017-11-30,2549.438
2017-12-01,2539.352
2017-12-04,2525.621
2017-12-05,2508.688
2017-12-06,2499.588
2017-12-07,2522.733
2017-12-08,2531.079
2017-12-11,2526.543
2017-12-12,2516.644
2017-12-13,2529.166
2017-12-14,2506.511
2017-12-15,2538.695
2017-12-18,2566.756
2017-12-19,2554.966
2017-12-20,2563.414
2017-12-21,2569.675
2017-12-22,2569.366
2017-12-25,2569.366
2017-12-26,2572.899
2017-12-27,2575.81
2017-12-28,2583.506
2017-12-29,2566.664
2018-01-01,2566.664
2018-01-02,2590.465
2018-01-03,2601.546
2018-01-04,2606.935
2018-01-05,2618.122
2018-01-08,2623.116
2018-01-09,2623.101
2018-01-10,2616.065
2018-01-11,2655.082
2018-01-12,2664.041
2018-01-15,2664.041
2018-01-16,2636.57
2018-01-17,2658.71
2018-01-18,2649.908
2018-01-19,2681.026
2018-01-22,2699.344
2018-01-23,2711.107
2018-01-24,2701.189
2018-01-25,2707.551
2018-01-26,2724.271
2018-01-29,2709.018
2018-01-30,2680.453
2018-01-31,2668.595
2018-02-01,2676.83
2018-02-02,2623.957
2018-02-05,2533.05
2018-02-06,2559.313
2018-02-07,2555.796
2018-02-08,2470.484
2018-02-09,2490.223
2018-02-12,2520.407
2018-02-13,2529.15
2018-02-14,2580.529
2018-02-15,2609.524
2018-02-16,2613.126
2018-02-19,2613.126
2018-02-20,2598.673
2018-02-21,2596.24
2018-02-22,2594.557
2018-02-23,2626.807
2018-02-26,2645.063
2018-02-27,2610.291
2018-02-28,2582.897
2018-03-01,2568.548
2018-03-02,2608.178
2018-03-05,2630.134
2018-03-06,2657.546
2018-03-07,2674.851
2018-03-08,2676.895
2018-03-09,2719.375
2018-03-12,2722.832
2018-03-13,2706.876
2018-03-14,2697.264
2018-03-15,2682.389
2018-03-16,2692.35
2018-03-19,2663.242
2018-03-20,2672.095
2018-03-21,2684.827
2018-03-22,2623.433
2018-03-23,2574.398
2018-03-26,2634.585
2018-03-27,2581.679
2018-03-28,2572.516
2018-03-29,2609.5
2018-03-30,2609.5
2018-04-02,2545.589
2018-04-03,2574.531
2018-04-04,2606.911
2018-04-05,2624.456
2018-04-06,2572.443
2018-04-09,2575.712
2018-04-10,2623.108
2018-04-11,2627.02
2018-04-12,2645.921
2018-04-13,2633.657
2018-04-16,2657.831
2018-04-17,2694.381
2018-04-18,2702.833
2018-04-19,2681.224
2018-04-20,2661.844
2018-04-23,2654.56
2018-04-24,2625.564
2018-04-25,2623.659
2018-04-26,2639.262
2018-04-27,2634.413
2018-04-30,2610.913
2018-05-01,2624.685
2018-05-02,2625.388
2018-05-03,2622.332
2018-05-04,2658.358
2018-05-07,2683.361
2018-05-08,2693.776
2018-05-09,2711.801
2018-05-10,2727.627
2018-05-11,2736.025
2018-05-14,2727.93
2018-05-15,2722.894
2018-05-16,2746.96
2018-05-17,2758.405
2018-05-18,2762.081
2018-05-21,2774.386
2018-05-22,2751.737
2018-05-23,2755.686
2018-05-24,2758.932
2018-05-25,2756.105
2018-05-28,2756.105
2018-05-29,2750.217
2018-05-30,2788.556
2018-05-31,2766.571
2018-06-01,2788.268
2018-06-04,2807.959
2018-06-05,2828.138
2018-06-06,2847.862
2018-06-07,2829.752
2018-06-08,2844.153
2018-06-11,2851.426
2018-06-12,2871.912
2018-06-13,2860.755
2018-06-14,2874.174
2018-06-15,2871.212
2018-06-18,2883.434
2018-06-19,2878.784
2018-06-20,2898.736
2018-06-21,2866.3
2018-06-22,2857.318
2018-06-25,2800.781
2018-06-26,2821.746
2018-06-27,2774.841
2018-06-28,2793.729
2018-06-29,2794.636
2018-07-02,2810.944
2018-07-03,2816.096
2018-07-04,2816.096
2018-07-05,2845.441
2018-07-06,2875.672
2018-07-09,2896.803
2018-07-10,2889.238
2018-07-11,2871.838
2018-07-12,2896.91
2018-07-13,2895.776
2018-07-16,2879.828
2018-07-17,2903.881
2018-07-18,2912.47
2018-07-19,2921.638
2018-07-20,2910.928
2018-07-23,2908.502
2018-07-24,2872.044
2018-07-25,2895.281
2018-07-26,2906.659
2018-07-27,2851.623
2018-07-30,2811.184
2018-07-31,2841.79
2018-08-01,2849.66
2018-08-02,2886.57
2018-08-03,2875.331
2018-08-06,2899.814
2018-08-07,2910.268
2018-08-08,2900.745
2018-08-09,2907.323
2018-08-10,2902.327
2018-08-13,2883.121
2018-08-14,2914.136
2018-08-15,2878.664
2018-08-16,2901.662
2018-08-17,2913.758
2018-08-20,2923.633
2018-08-21,2953.611
2018-08-22,2966.916
2018-08-23,2962.932
2018-08-24,2981.941
2018-08-27,2998.228
2018-08-28,3001.219
2018-08-29,3014.675
2018-08-30,3008.903
2018-08-31,3025.122
2018-09-03,3025.122
2018-09-04,3023.301
2018-09-05,2999.808
2018-09-06,2982.451
2018-09-07,2984.549
2018-09-10,2995.957
2018-09-11,3006.071
2018-09-12,3005.682
2018-09-13,3007.81
2018-09-14,3020.792
2018-09-17,2977.653
2018-09-18,2996.185
2018-09-19,2975.593
2018-09-20,2996.59
2018-09-21,2982.576
2018-09-24,2979.129
2018-09-25,2989.892
2018-09-26,2967.261
2018-09-27,2969.678
2018-09-28,2980.049
2018-10-01,2945.257
2018-10-02,2914.87
2018-10-03,2931.586
2018-10-04,2882.237
2018-10-05,2857.62
2018-10-08,2832.403
2018-10-09,2814.018
2018-10-10,2721.363
2018-10-11,2680.008
2018-10-12,2707.41
2018-10-15,2711.997
2018-10-16,2797.71
2018-10-17,2786.421
2018-10-18,2738.14
2018-10-19,2700.66
2018-10-22,2700.75
2018-10-23,2678.096
2018-10-24,2574.289
2018-10-25,2621.843
2018-10-26,2588.97
2018-10-29,2561.198
2018-10-30,2614.72
2018-10-31,2645.489
2018-11-01,2704.705
2018-11-02,2705.112
2018-11-05,2693.675
2018-11-06,2702.867
2018-11-07,2763.387
2018-11-08,2754.113
2018-11-09,2705.132
2018-11-12,2643.846
2018-11-13,2637.11
2018-11-14,2616.774
2018-11-15,2658.844
2018-11-16,2665.851
2018-11-19,2587.955
2018-11-20,2545.567
2018-11-21,2582.732
2018-11-22,2582.732
2018-11-23,2587.449
2018-11-26,2626.865
2018-11-27,2600.849
2018-11-28,2678.657
2018-11-29,2674.506
2018-11-30,2691.719
2018-12-03,2725.179
2018-12-04,2612.957
2018-12-05,2612.957
2018-12-06,2608.17
2018-12-07,2544.483
2018-12-10,2545.124
2018-12-11,2540.441
2018-12-12,2568.566
2018-12-13,2533.212
2018-12-14,2492.487
2018-12-17,2426.474
2018-12-18,2428.051
2018-12-19,2385.81
2018-12-20,2338.656
2018-12-21,2274.57
2018-12-24,2232.979
2018-12-25,2232.979
2018-12-26,2349.408
2018-12-27,2363.205
2018-12-28,2368.723
2018-12-31,2397.832
