Date,USA SMALL GROWTH Small Cap
2010-09-13,892.088
2010-09-14,890.06
2010-09-15,894.456
2010-09-16,891.529
2010-09-17,896.122
2010-09-20,916.278
2010-09-21,911.052
2010-09-22,901.096
2010-09-23,893.838
2010-09-24,919.523
2010-09-27,917.265
2010-09-28,926.259
2010-09-29,928.775
2010-09-30,927.26
2010-10-01,930.533
2010-10-04,917.728
2010-10-05,941.276
2010-10-06,932.992
2010-10-07,932.564
2010-10-08,944.988
2010-10-11,946.737
2010-10-12,951.347
2010-10-13,962.965
2010-10-14,958.138
2010-10-15,958.001
2010-10-18,963.061
2010-10-19,941.156
2010-10-20,950.422
2010-10-21,947.456
2010-10-22,958.527
2010-10-25,966.175
2010-10-26,965.383
2010-10-27,964.225
2010-10-28,960.874
2010-10-29,965.703
2010-11-01,962.482
2010-11-02,978.093
2010-11-03,981.578
2010-11-04,1001.365
2010-11-05,1007.353
2010-11-08,1010.975
2010-11-09,1000.479
2010-11-10,1011.436
2010-11-11,1009.313
2010-11-12,992.21
2010-11-15,992.047
2010-11-16,975.254
2010-11-17,980.846
2010-11-18,997.774
2010-11-19,1002.789
2010-11-22,1009.723
2010-11-23,999.581
2010-11-24,1021.704
2010-11-25,1021.704
2010-11-26,1017.673
2010-11-29,1015.195
2010-11-30,1009.576
2010-12-01,1031.128
2010-12-02,1043.435
2010-12-03,1052.627
2010-12-06,1057.243
2010-12-07,1060.251
2010-12-08,1059.001
2010-12-09,1064.416
2010-12-10,1075.991
2010-12-13,1070.852
2010-12-14,1069.253
2010-12-15,1065.104
2010-12-16,1076.09
2010-12-17,1082.344
2010-12-20,1084.609
2010-12-21,1095.166
2010-12-22,1095.203
2010-12-23,1093.69
2010-12-24,1093.69
2010-12-27,1095.123
2010-12-28,1091.204
2010-12-29,1095.284
2010-12-30,1095.941
2010-12-31,1089.17
2011-01-03,1106.095
2011-01-04,1093.587
2011-01-05,1105.426
2011-01-06,1102.65
2011-01-07,1099.929
2011-01-10,1106.275
2011-01-11,1111.247
2011-01-12,1119.844
2011-01-13,1118.886
2011-01-14,1124.906
2011-01-17,1124.906
2011-01-18,1128.929
2011-01-19,1104.712
2011-01-20,1089.58
2011-01-21,1084.337
2011-01-24,1093.795
2011-01-25,1091.526
2011-01-26,1110.3
2011-01-27,1114.662
2011-01-28,1091.202
2011-01-31,1103.577
2011-02-01,1125.226
2011-02-02,1124.432
2011-02-03,1129.316
2011-02-04,1136.734
2011-02-07,1147.255
2011-02-08,1153.543
2011-02-09,1147.639
2011-02-10,1155.443
2011-02-11,1168.041
2011-02-14,1177.026
2011-02-15,1167.807
2011-02-16,1179.133
2011-02-17,1185.356
2011-02-18,1185.381
2011-02-21,1185.381
2011-02-22,1153.027
2011-02-23,1135.242
2011-02-24,1141.089
2011-02-25,1166.459
2011-02-28,1167.005
2011-03-01,1145.34
2011-03-02,1153.451
2011-03-03,1178.679
2011-03-04,1175.663
2011-03-07,1157.174
2011-03-08,1168.533
2011-03-09,1162.672
2011-03-10,1136.108
2011-03-11,1143.85
2011-03-14,1137.33
2011-03-15,1127.849
2011-03-16,1115.874
2011-03-17,1121.104
2011-03-18,1128.978
2011-03-21,1154.516
2011-03-22,1149.417
2011-03-23,1153.301
2011-03-24,1165.102
2011-03-25,1174.27
2011-03-28,1170.921
2011-03-29,1184.062
2011-03-30,1198.3
2011-03-31,1203.035
2011-04-01,1208.262
2011-04-04,1211.895
2011-04-05,1218.941
2011-04-06,1215.155
2011-04-07,1208.865
2011-04-08,1200.491
2011-04-11,1190.192
2011-04-12,1174.554
2011-04-13,1181.814
2011-04-14,1184.72
2011-04-15,1194.636
2011-04-18,1174.696
2011-04-19,1180.454
2011-04-20,1204.107
2011-04-21,1217.139
2011-04-22,1217.139
2011-04-25,1216.323
2011-04-26,1225.434
2011-04-27,1234.475
2011-04-28,1236.443
2011-04-29,1243.56
2011-05-02,1231.239
2011-05-03,1212.775
2011-05-04,1199.008
2011-05-05,1195.39
2011-05-06,1203.586
2011-05-09,1219.082
2011-05-10,1234.708
2011-05-11,1215.671
2011-05-12,1222.651
2011-05-13,1207.788
2011-05-16,1189.618
2011-05-17,1183.733
2011-05-18,1206.357
2011-05-19,1208.757
2011-05-20,1200.627
2011-05-23,1179.15
2011-05-24,1176.802
2011-05-25,1192.089
2011-05-26,1206.066
2011-05-27,1214.043
2011-05-30,1214.043
2011-05-31,1226.606
2011-06-01,1192.311
2011-06-02,1192.691
2011-06-03,1175.134
2011-06-06,1152.596
2011-06-07,1156.344
2011-06-08,1140.389
2011-06-09,1150.334
2011-06-10,1130.632
2011-06-13,1124.979
2011-06-14,1148.297
2011-06-15,1128.948
2011-06-16,1126.413
2011-06-17,1125.353
2011-06-20,1134.041
2011-06-21,1163.071
2011-06-22,1156.341
2011-06-23,1161.983
2011-06-24,1151.082
2011-06-27,1160.525
2011-06-28,1182.631
2011-06-29,1189.063
2011-06-30,1200.387
2011-07-01,1219.603
2011-07-04,1219.603
2011-07-05,1224.49
2011-07-06,1230.417
2011-07-07,1245.398
2011-07-08,1237.29
2011-07-11,1205.976
2011-07-12,1198.91
2011-07-13,1208.861
2011-07-14,1191.026
2011-07-15,1199.123
2011-07-18,1181.563
2011-07-19,1210.027
2011-07-20,1204.212
2011-07-21,1213.26
2011-07-22,1221.346
2011-07-25,1207.773
2011-07-26,1198.749
2011-07-27,1161.949
2011-07-28,1157.593
2011-07-29,1151.939
2011-08-01,1144.656
2011-08-02,1108.713
2011-08-03,1120.561
2011-08-04,1045.703
2011-08-05,1026.022
2011-08-08,935.244
2011-08-09,994.306
2011-08-10,955.16
2011-08-11,1006.794
2011-08-12,1017.634
2011-08-15,1044.733
2011-08-16,1023.759
2011-08-17,1017.967
2011-08-18,952.498
2011-08-19,935.196
2011-08-22,935.1
2011-08-23,981.509
2011-08-24,993.078
2011-08-25,969.51
2011-08-26,999.568
2011-08-29,1043.326
2011-08-30,1050.857
2011-08-31,1050.462
2011-09-01,1031.552
2011-09-02,998.044
2011-09-05,998.044
2011-09-06,992.203
2011-09-07,1032.201
2011-09-08,1015.324
2011-09-09,983.933
2011-09-12,989.777
2011-09-13,1009.428
2011-09-14,1028.452
2011-09-15,1041.137
2011-09-16,1042.139
2011-09-19,1029.414
2011-09-20,1011.18
2011-09-21,979.675
2011-09-22,940.308
2011-09-23,952.522
2011-09-26,970.658
2011-09-27,991.075
2011-09-28,953.141
2011-09-29,958.129
2011-09-30,930.351
2011-10-03,883.123
2011-10-04,927.051
2011-10-05,948.565
2011-10-06,973.653
2011-10-07,956.084
2011-10-10,993.635
2011-10-11,999.476
2011-10-12,1013.569
2011-10-13,1015.429
2011-10-14,1035.043
2011-10-17,1005.55
2011-10-18,1028.944
2011-10-19,1006.823
2011-10-20,1009.357
2011-10-21,1030.762
2011-10-24,1066.302
2011-10-25,1038.263
2011-10-26,1054.985
2011-10-27,1104.788
2011-10-28,1104.888
2011-10-31,1076.252
2011-11-01,1040.833
2011-11-02,1063.975
2011-11-03,1092.032
2011-11-04,1089.767
2011-11-07,1085.991
2011-11-08,1097.932
2011-11-09,1048.506
2011-11-10,1055.495
2011-11-11,1081.583
2011-11-14,1071.382
2011-11-15,1083.927
2011-11-16,1065.546
2011-11-17,1045.272
2011-11-18,1040.137
2011-11-21,1018.782
2011-11-22,1013.024
2011-11-23,984.373
2011-11-24,984.373
2011-11-25,974.821
2011-11-28,1018.638
2011-11-29,1017.119
2011-11-30,1070.131
2011-12-01,1065.218
2011-12-02,1067.806
2011-12-05,1084.454
2011-12-06,1080.646
2011-12-07,1075.295
2011-12-08,1046.703
2011-12-09,1075.543
2011-12-12,1057.149
2011-12-13,1034.961
2011-12-14,1014.226
2011-12-15,1021.107
2011-12-16,1031.675
2011-12-19,1013.592
2011-12-20,1051.915
2011-12-21,1049.914
2011-12-22,1058.578
2011-12-23,1064.611
2011-12-26,1064.611
2011-12-27,1069.058
2011-12-28,1047.804
2011-12-29,1060.193
2011-12-30,1055.82
2012-01-02,1055.82
2012-01-03,1066.036
2012-01-04,1059.614
2012-01-05,1068.655
2012-01-06,1067.617
2012-01-09,1073.54
2012-01-10,1087.94
2012-01-11,1092.352
2012-01-12,1096.976
2012-01-13,1089.243
2012-01-16,1089.243
2012-01-17,1092.305
2012-01-18,1112.146
2012-01-19,1121.052
2012-01-20,1119.296
2012-01-23,1117.919
2012-01-24,1126.33
2012-01-25,1139.646
2012-01-26,1132.762
2012-01-27,1143.006
2012-01-30,1136.244
2012-01-31,1135.443
2012-02-01,1157.803
2012-02-02,1161.656
2012-02-03,1185.215
2012-02-06,1185.954
2012-02-07,1186.704
2012-02-08,1187.65
2012-02-09,1187.279
2012-02-10,1174.654
2012-02-13,1189.328
2012-02-14,1187.166
2012-02-15,1181.138
2012-02-16,1200.837
2012-02-17,1196.697
2012-02-20,1196.697
2012-02-21,1190.111
2012-02-22,1185.707
2012-02-23,1199.699
2012-02-24,1200.114
2012-02-27,1200.098
2012-02-28,1197.701
2012-02-29,1184.164
2012-03-01,1194.152
2012-03-02,1178.801
2012-03-05,1172.692
2012-03-06,1148.824
2012-03-07,1161.586
2012-03-08,1178.37
2012-03-09,1191.908
2012-03-12,1186.213
2012-03-13,1209.091
2012-03-14,1199.811
2012-03-15,1210.539
2012-03-16,1209.381
2012-03-19,1215.954
2012-03-20,1205.082
2012-03-21,1207.805
2012-03-22,1196.406
2012-03-23,1205.912
2012-03-26,1228.728
2012-03-27,1221.533
2012-03-28,1212.097
2012-03-29,1208.548
2012-03-30,1207.671
2012-04-02,1218.728
2012-04-03,1217.012
2012-04-04,1195.662
2012-04-05,1193.806
2012-04-06,1193.806
2012-04-09,1174.338
2012-04-10,1144.837
2012-04-11,1160.439
2012-04-12,1180.989
2012-04-13,1167.256
2012-04-16,1163.128
2012-04-17,1182.347
2012-04-18,1178.056
2012-04-19,1174.467
2012-04-20,1175.277
2012-04-23,1159.318
2012-04-24,1158.282
2012-04-25,1181.993
2012-04-26,1195.019
2012-04-27,1203.81
2012-04-30,1193.283
2012-05-01,1196.083
2012-05-02,1200.439
2012-05-03,1180.66
2012-05-04,1159.683
2012-05-07,1158.05
2012-05-08,1151.519
2012-05-09,1147.275
2012-05-10,1148.359
2012-05-11,1150.736
2012-05-14,1134.497
2012-05-15,1131.625
2012-05-16,1124.882
2012-05-17,1094.906
2012-05-18,1081.632
2012-05-21,1110.784
2012-05-22,1109.425
2012-05-23,1116.981
2012-05-24,1115.957
2012-05-25,1116.745
2012-05-28,1116.745
2012-05-29,1132.241
2012-05-30,1109.265
2012-05-31,1104.548
2012-06-01,1067.338
2012-06-04,1065.686
2012-06-05,1081.093
2012-06-06,1106.6
2012-06-07,1099.007
2012-06-08,1110.301
2012-06-11,1085.768
2012-06-12,1099.686
2012-06-13,1084.54
2012-06-14,1095.44
2012-06-15,1109.326
2012-06-18,1116.255
2012-06-19,1134.134
2012-06-20,1131.967
2012-06-21,1101.082
2012-06-22,1113.185
2012-06-25,1092.25
2012-06-26,1097.341
2012-06-27,1109.828
2012-06-28,1108.32
2012-06-29,1144.029
2012-07-02,1153.99
2012-07-03,1169.357
2012-07-04,1169.357
2012-07-05,1169.293
2012-07-06,1149.194
2012-07-09,1146.385
2012-07-10,1129.91
2012-07-11,1123.658
2012-07-12,1122.109
2012-07-13,1138.183
2012-07-16,1131.849
2012-07-17,1135.605
2012-07-18,1145.547
2012-07-19,1149.054
2012-07-20,1133.397
2012-07-23,1115.223
2012-07-24,1099.979
2012-07-25,1104.837
2012-07-26,1119.836
2012-07-27,1147.067
2012-07-30,1139.545
2012-07-31,1131.828
2012-08-01,1114.371
2012-08-02,1107.382
2012-08-03,1133.784
2012-08-06,1143.751
2012-08-07,1157.425
2012-08-08,1155.759
2012-08-09,1161.22
2012-08-10,1161.028
2012-08-13,1158.582
2012-08-14,1154.373
2012-08-15,1164.2
2012-08-16,1175.826
2012-08-17,1183.903
2012-08-20,1177.085
2012-08-21,1177.18
2012-08-22,1176.276
2012-08-23,1169.316
2012-08-24,1173.311
2012-08-27,1172.975
2012-08-28,1178.849
2012-08-29,1182.539
2012-08-30,1169.848
2012-08-31,1176.982
2012-09-03,1176.982
2012-09-04,1191.596
2012-09-05,1190.219
2012-09-06,1214.376
2012-09-07,1220.018
2012-09-10,1214.947
2012-09-11,1216.998
2012-09-12,1221.067
2012-09-13,1234.146
2012-09-14,1248.345
2012-09-17,1239.857
2012-09-18,1235.642
2012-09-19,1235.762
2012-09-20,1227.384
2012-09-21,1231.038
2012-09-24,1222.324
2012-09-25,1203.544
2012-09-26,1194.442
2012-09-27,1212.086
2012-09-28,1207.307
2012-10-01,1206.858
2012-10-02,1207.61
2012-10-03,1206.842
2012-10-04,1214.389
2012-10-05,1212.286
2012-10-08,1206.087
2012-10-09,1189.729
2012-10-10,1185.455
2012-10-11,1190.899
2012-10-12,1184.551
2012-10-15,1193.463
2012-10-16,1207.455
2012-10-17,1213.962
2012-10-18,1207.846
2012-10-19,1186.301
2012-10-22,1183.424
2012-10-23,1177.684
2012-10-24,1171.49
2012-10-25,1175.741
2012-10-26,1172.463
2012-10-29,1172.463
2012-10-30,1172.463
2012-10-31,1180.06
2012-11-01,1201.338
2012-11-02,1180.326
2012-11-05,1190.187
2012-11-06,1200.754
2012-11-07,1176.745
2012-11-08,1160.349
2012-11-09,1162.245
2012-11-12,1161.002
2012-11-13,1156.444
2012-11-14,1135.974
2012-11-15,1131.6
2012-11-16,1140.677
2012-11-19,1163.767
2012-11-20,1165.494
2012-11-21,1172.075
2012-11-22,1172.075
2012-11-23,1185.343
2012-11-26,1185.583
2012-11-27,1183.935
2012-11-28,1191.879
2012-11-29,1203.71
2012-11-30,1201.248
2012-12-03,1197.977
2012-12-04,1198.288
2012-12-05,1194.683
2012-12-06,1197.628
2012-12-07,1197.839
2012-12-10,1202.685
2012-12-11,1214.228
2012-12-12,1210.596
2012-12-13,1202.559
2012-12-14,1198.602
2012-12-17,1212.632
2012-12-18,1231.444
2012-12-19,1229.653
2012-12-20,1233.567
2012-12-21,1224.897
2012-12-24,1221.651
2012-12-25,1221.651
2012-12-26,1211.907
2012-12-27,1212.206
2012-12-28,1204.311
2012-12-31,1228.499
2013-01-01,1228.499
2013-01-02,1261.042
2013-01-03,1259.789
2013-01-04,1268.31
2013-01-07,1266.923
2013-01-08,1264.201
2013-01-09,1272.238
2013-01-10,1273.954
2013-01-11,1275.116
2013-01-14,1275.035
2013-01-15,1283.209
2013-01-16,1280.404
2013-01-17,1290.637
2013-01-18,1293.694
2013-01-21,1293.694
2013-01-22,1300.911
2013-01-23,1298.352
2013-01-24,1303.756
2013-01-25,1317.918
2013-01-28,1314.419
2013-01-29,1312.065
2013-01-30,1299.961
2013-01-31,1308.81
2013-02-01,1321.71
2013-02-04,1307.605
2013-02-05,1320.027
2013-02-06,1325.6
2013-02-07,1321.202
2013-02-08,1329.548
2013-02-11,1325.594
2013-02-12,1329.078
2013-02-13,1332.302
2013-02-14,1335.682
2013-02-15,1333.511
2013-02-18,1333.511
2013-02-19,1344.686
2013-02-20,1320.113
2013-02-21,1304.941
2013-02-22,1318.889
2013-02-25,1291.801
2013-02-26,1297.06
2013-02-27,1313.584
2013-02-28,1315.036
2013-03-01,1316.783
2013-03-04,1320.363
2013-03-05,1337.142
2013-03-06,1341.639
2013-03-07,1347.795
2013-03-08,1360.586
2013-03-11,1361.886
2013-03-12,1359.468
2013-03-13,1365.104
2013-03-14,1376.414
2013-03-15,1372.52
2013-03-18,1365.377
2013-03-19,1357.972
2013-03-20,1371.927
2013-03-21,1360.397
2013-03-22,1363.08
2013-03-25,1361.36
2013-03-26,1368.117
2013-03-27,1371.097
2013-03-28,1376.752
2013-03-29,1376.752
2013-04-01,1359.77
2013-04-02,1354.613
2013-04-03,1329.859
2013-04-04,1337.739
2013-04-05,1334.044
2013-04-08,1345.822
2013-04-09,1345.515
2013-04-10,1367.703
2013-04-11,1371.557
2013-04-12,1366.045
2013-04-15,1320.049
2013-04-16,1341.902
2013-04-17,1320.459
2013-04-18,1310.03
2013-04-19,1322.572
2013-04-22,1327.901
2013-04-23,1346.268
2013-04-24,1348.591
2013-04-25,1362.222
2013-04-26,1357.444
2013-04-29,1367.565
2013-04-30,1375.34
2013-05-01,1349.097
2013-05-02,1368.688
2013-05-03,1387.395
2013-05-06,1394.085
2013-05-07,1403.913
2013-05-08,1409.453
2013-05-09,1406.892
2013-05-10,1422.097
2013-05-13,1421.605
2013-05-14,1441.182
2013-05-15,1443.86
2013-05-16,1437.946
2013-05-17,1453.45
2013-05-20,1454.792
2013-05-21,1458.036
2013-05-22,1435.014
2013-05-23,1439.537
2013-05-24,1436.384
2013-05-27,1436.384
2013-05-28,1456.536
2013-05-29,1443.182
2013-05-30,1455.445
2013-05-31,1440.585
2013-06-03,1442.444
2013-06-04,1431.599
2013-06-05,1411.583
2013-06-06,1428.34
2013-06-07,1444.371
2013-06-10,1449.231
2013-06-11,1434.44
2013-06-12,1421.96
2013-06-13,1444.632
2013-06-14,1436.752
2013-06-17,1447.267
2013-06-18,1461.438
2013-06-19,1445.311
2013-06-20,1407.363
2013-06-21,1406.89
2013-06-24,1389.941
2013-06-25,1404.126
2013-06-26,1412.991
2013-06-27,1434.628
2013-06-28,1430.378
2013-07-01,1451.287
2013-07-02,1449.244
2013-07-03,1451.472
2013-07-04,1451.472
2013-07-05,1474.568
2013-07-08,1478.875
2013-07-09,1491.195
2013-07-10,1494.814
2013-07-11,1513.787
2013-07-12,1520.403
2013-07-15,1524.819
2013-07-16,1513.254
2013-07-17,1520.105
2013-07-18,1529.019
2013-07-19,1529.286
2013-07-22,1532.807
2013-07-23,1528.832
2013-07-24,1518.205
2013-07-25,1531.537
2013-07-26,1523.991
2013-07-29,1517.63
2013-07-30,1523.263
2013-07-31,1531.308
2013-08-01,1559.876
2013-08-02,1560.946
2013-08-05,1564.588
2013-08-06,1547.226
2013-08-07,1534.364
2013-08-08,1545.058
2013-08-09,1544.61
2013-08-12,1550.877
2013-08-13,1552.049
2013-08-14,1543.292
2013-08-15,1515.734
2013-08-16,1513.516
2013-08-19,1502.591
2013-08-20,1521.751
2013-08-21,1515.786
2013-08-22,1535.357
2013-08-23,1537.933
2013-08-26,1542.137
2013-08-27,1505.78
2013-08-28,1511.704
2013-08-29,1524.258
2013-08-30,1504.874
2013-09-02,1504.874
2013-09-03,1513.936
2013-09-04,1530.069
2013-09-05,1536.796
2013-09-06,1538.555
2013-09-09,1563.686
2013-09-10,1580.297
2013-09-11,1580.324
2013-09-12,1573.145
2013-09-13,1579.151
2013-09-16,1584.025
2013-09-17,1599.176
2013-09-18,1612.032
2013-09-19,1611.508
2013-09-20,1602.472
2013-09-23,1595.583
2013-09-24,1599.873
2013-09-25,1599.164
2013-09-26,1609.928
2013-09-27,1605.589
2013-09-30,1604.62
2013-10-01,1627.479
2013-10-02,1625.494
2013-10-03,1611.393
2013-10-04,1623.684
2013-10-07,1602.887
2013-10-08,1569.685
2013-10-09,1559.123
2013-10-10,1597.089
2013-10-11,1613.293
2013-10-14,1622.381
2013-10-15,1605.667
2013-10-16,1627.077
2013-10-17,1638.952
2013-10-18,1655.197
2013-10-21,1653.092
2013-10-22,1658.715
2013-10-23,1649.23
2013-10-24,1660.904
2013-10-25,1662.39
2013-10-28,1659.629
2013-10-29,1667.499
2013-10-30,1647.613
2013-10-31,1645.108
2013-11-01,1641.684
2013-11-04,1658.861
2013-11-05,1656.217
2013-11-06,1646.864
2013-11-07,1615.499
2013-11-08,1645.735
2013-11-11,1653.468
2013-11-12,1655.093
2013-11-13,1673.617
2013-11-14,1675.494
2013-11-15,1684.716
2013-11-18,1669.331
2013-11-19,1657.632
2013-11-20,1655.394
2013-11-21,1683.365
2013-11-22,1690.571
2013-11-25,1687.431
2013-11-26,1699.802
2013-11-27,1705.917
2013-11-28,1705.917
2013-11-29,1706.338
2013-12-02,1695.663
2013-12-03,1687.608
2013-12-04,1685.424
2013-12-05,1686.04
2013-12-06,1695.363
2013-12-09,1694.327
2013-12-10,1686.245
2013-12-11,1657.624
2013-12-12,1659.8
2013-12-13,1665.304
2013-12-16,1681.612
2013-12-17,1680.888
2013-12-18,1702.255
2013-12-19,1693.711
2013-12-20,1720.352
2013-12-23,1737.359
2013-12-24,1742.096
2013-12-25,1742.096
2013-12-26,1745.635
2013-12-27,1742.509
2013-12-30,1744.867
2013-12-31,1751.149
2014-01-01,1751.149
2014-01-02,1734.651
2014-01-03,1742.851
2014-01-06,1731.083
2014-01-07,1747.85
2014-01-08,1754.522
2014-01-09,1753.897
2014-01-10,1766.191
2014-01-13,1739.612
2014-01-14,1767.369
2014-01-15,1778.04
2014-01-16,1779.972
2014-01-17,1770.499
2014-01-20,1770.499
2014-01-21,1776.958
2014-01-22,1786.731
2014-01-23,1773.578
2014-01-24,1725.713
2014-01-27,1702.072
2014-01-28,1723.41
2014-01-29,1701.746
2014-01-30,1730.957
2014-01-31,1722.32
2014-02-03,1663.099
2014-02-04,1681.067
2014-02-05,1670.86
2014-02-06,1689.876
2014-02-07,1713.848
2014-02-10,1718.419
2014-02-11,1734.066
2014-02-12,1742.921
2014-02-13,1765.295
2014-02-14,1766.104
2014-02-17,1766.104
2014-02-18,1784.938
2014-02-19,1769.935
2014-02-20,1789.826
2014-02-21,1792.56
2014-02-24,1806.054
2014-02-25,1806.584
2014-02-26,1815.85
2014-02-27,1825.219
2014-02-28,1815.267
2014-03-03,1804.491
2014-03-04,1847.263
2014-03-05,1843.15
2014-03-06,1839.145
2014-03-07,1839.814
2014-03-10,1830.547
2014-03-11,1813.049
2014-03-12,1820.742
2014-03-13,1793.059
2014-03-14,1799.24
2014-03-17,1810.844
2014-03-18,1837.633
2014-03-19,1824.142
2014-03-20,1826.444
2014-03-21,1811.209
2014-03-24,1783.204
2014-03-25,1779.815
2014-03-26,1748.364
2014-03-27,1744.092
2014-03-28,1745.591
2014-03-31,1775.873
2014-04-01,1802.113
2014-04-02,1806.159
2014-04-03,1785.139
2014-04-04,1741.913
2014-04-07,1707.596
2014-04-08,1722.933
2014-04-09,1754.975
2014-04-10,1700.573
2014-04-11,1674.054
2014-04-14,1680.743
2014-04-15,1688.848
2014-04-16,1713.079
2014-04-17,1720.144
2014-04-18,1720.144
2014-04-21,1729.5
2014-04-22,1750.966
2014-04-23,1736.589
2014-04-24,1734.801
2014-04-25,1700.041
2014-04-28,1688.371
2014-04-29,1700.179
2014-04-30,1707.802
2014-05-01,1712.503
2014-05-02,1716.332
2014-05-05,1715.395
2014-05-06,1690.526
2014-05-07,1682.84
2014-05-08,1666.031
2014-05-09,1675.318
2014-05-12,1713.626
2014-05-13,1698.818
2014-05-14,1679.304
2014-05-15,1666.262
2014-05-16,1675.826
2014-05-19,1693.237
2014-05-20,1669.701
2014-05-21,1679.895
2014-05-22,1695.501
2014-05-23,1711.776
2014-05-26,1711.776
2014-05-27,1732.673
2014-05-28,1723.541
2014-05-29,1731.015
2014-05-30,1720.807
2014-06-02,1717.531
2014-06-03,1716.445
2014-06-04,1725.614
2014-06-05,1750.278
2014-06-06,1766.099
2014-06-09,1779.059
2014-06-10,1775.884
2014-06-11,1772.519
2014-06-12,1760.783
2014-06-13,1767.879
2014-06-16,1777.738
2014-06-17,1794.628
2014-06-18,1805.246
2014-06-19,1806.13
2014-06-20,1812.029
2014-06-23,1812.391
2014-06-24,1794.481
2014-06-25,1810.058
2014-06-26,1808.167
2014-06-27,1817.966
2014-06-30,1826.101
2014-07-01,1844.23
2014-07-02,1837.958
2014-07-03,1849.905
2014-07-04,1849.905
2014-07-07,1819.484
2014-07-08,1791.537
2014-07-09,1797.033
2014-07-10,1780.891
2014-07-11,1779.777
2014-07-14,1787.252
2014-07-15,1767.961
2014-07-16,1766.611
2014-07-17,1741.422
2014-07-18,1766.186
2014-07-21,1760.652
2014-07-22,1774.552
2014-07-23,1778.731
2014-07-24,1780.267
2014-07-25,1765.805
2014-07-28,1755.772
2014-07-29,1757.774
2014-07-30,1766.784
2014-07-31,1722.428
2014-08-01,1715.439
2014-08-04,1732.307
2014-08-05,1725.381
2014-08-06,1725.812
2014-08-07,1718.822
2014-08-08,1737.461
2014-08-11,1752.193
2014-08-12,1739.599
2014-08-13,1755.036
2014-08-14,1759.256
2014-08-15,1758.87
2014-08-18,1783.948
2014-08-19,1794.006
2014-08-20,1791.746
2014-08-21,1791.314
2014-08-22,1793.779
2014-08-25,1803.384
2014-08-26,1816.132
2014-08-27,1811.017
2014-08-28,1802.699
2014-08-29,1816.41
2014-09-01,1816.41
2014-09-02,1822.564
2014-09-03,1813.824
2014-09-04,1805.29
2014-09-05,1811.252
2014-09-08,1814.369
2014-09-09,1795.705
2014-09-10,1806.95
2014-09-11,1817.12
2014-09-12,1803.408
2014-09-15,1782.039
2014-09-16,1792.352
2014-09-17,1797.813
2014-09-18,1805.726
2014-09-19,1791.355
2014-09-22,1762.772
2014-09-23,1748.986
2014-09-24,1765.649
2014-09-25,1737.23
2014-09-26,1750.498
2014-09-29,1751.715
2014-09-30,1728.901
2014-10-01,1700.087
2014-10-02,1712.876
2014-10-03,1729.281
2014-10-06,1713.891
2014-10-07,1680.745
2014-10-08,1707.337
2014-10-09,1663.564
2014-10-10,1626.723
2014-10-13,1602.307
2014-10-14,1617.606
2014-10-15,1632.861
2014-10-16,1655.179
2014-10-17,1660.395
2014-10-20,1678.93
2014-10-21,1715.218
2014-10-22,1689.33
2014-10-23,1718.141
2014-10-24,1725.359
2014-10-27,1721.209
2014-10-28,1763.571
2014-10-29,1757.666
2014-10-30,1769.762
2014-10-31,1796.665
2014-11-03,1795.977
2014-11-04,1784.299
2014-11-05,1782.302
2014-11-06,1797.933
2014-11-07,1797.036
2014-11-10,1803.977
2014-11-11,1807.451
2014-11-12,1815.046
2014-11-13,1802.813
2014-11-14,1804.762
2014-11-17,1793.611
2014-11-18,1805.875
2014-11-19,1793.923
2014-11-20,1811.244
2014-11-21,1818.037
2014-11-24,1838.484
2014-11-25,1836.284
2014-11-26,1840.525
2014-11-27,1840.525
2014-11-28,1819.4
2014-12-01,1788.139
2014-12-02,1803.31
2014-12-03,1818.628
2014-12-04,1810.034
2014-12-05,1819.529
2014-12-08,1798.703
2014-12-09,1820.429
2014-12-10,1781.257
2014-12-11,1790.012
2014-12-12,1769.645
2014-12-15,1754.316
2014-12-16,1745.488
2014-12-17,1794.873
2014-12-18,1827.468
2014-12-19,1835.213
2014-12-22,1841.337
2014-12-23,1842.341
2014-12-24,1848.992
2014-12-25,1848.992
2014-12-26,1859.74
2014-12-29,1864.155
2014-12-30,1854.638
2014-12-31,1844.841
2015-01-01,1844.841
2015-01-02,1836.881
2015-01-05,1806.427
2015-01-06,1780.663
2015-01-07,1805.639
2015-01-08,1838.139
2015-01-09,1827.38
2015-01-12,1817.512
2015-01-13,1815.549
2015-01-14,1808.785
2015-01-15,1772.134
2015-01-16,1801.847
2015-01-19,1801.847
2015-01-20,1796.524
2015-01-21,1796.967
2015-01-22,1826.651
2015-01-23,1827.445
2015-01-26,1846.456
2015-01-27,1835.886
2015-01-28,1809.792
2015-01-29,1829.333
2015-01-30,1802.14
2015-02-02,1817.385
2015-02-03,1849.176
2015-02-04,1843.853
2015-02-05,1869.361
2015-02-06,1865.703
2015-02-09,1855.152
2015-02-10,1870.49
2015-02-11,1873.407
2015-02-12,1898.122
2015-02-13,1912.141
2015-02-16,1912.141
2015-02-17,1915.037
2015-02-18,1921.892
2015-02-19,1925.784
2015-02-20,1935.365
2015-02-23,1933.819
2015-02-24,1935.531
2015-02-25,1942.304
2015-02-26,1945.451
2015-02-27,1934.975
2015-03-02,1951.79
2015-03-03,1938.424
2015-03-04,1932.738
2015-03-05,1937.908
2015-03-06,1915.559
2015-03-09,1921.553
